Accelerometer LUA^ accX;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit RLA magneticY;Accelerometer RKN_ accX;InertialMeasurementUnit RUA magneticX;Accelerometer BACK accX
105.0;84.0;-10.0;?;523.0;394.0;125.0
219.0;?;-14.0;-125.0;257.0;392.0;146.0
227.0;-20.0;45.0;-124.0;218.0;389.0;?
225.0;-48.0;?;-125.0;89.0;?;159.0
173.0;-56.0;56.0;?;249.0;386.0;165.0
126.0;?;90.0;-129.0;135.0;386.0;155.0
165.0;20.0;63.0;-129.0;228.0;384.0;161.0
155.0;?;42.0;-125.0;291.0;383.0;173.0
137.0;45.0;59.0;-125.0;254.0;384.0;163.0
107.0;29.0;?;-126.0;206.0;382.0;154.0
116.0;?;?;-125.0;?;379.0;143.0
158.0;56.0;1.0;?;252.0;378.0;146.0
146.0;38.0;?;-127.0;301.0;?;153.0
125.0;52.0;-30.0;-124.0;?;377.0;143.0
114.0;21.0;-19.0;?;255.0;376.0;163.0
124.0;17.0;6.0;-124.0;254.0;374.0;173.0
?;-20.0;0.0;-120.0;253.0;372.0;175.0
109.0;-11.0;35.0;-120.0;270.0;371.0;166.0
?;-29.0;50.0;-122.0;288.0;371.0;169.0
108.0;-39.0;?;-122.0;271.0;372.0;167.0
110.0;3.0;24.0;-122.0;?;372.0;162.0
130.0;-16.0;18.0;?;293.0;370.0;157.0
109.0;?;31.0;-123.0;287.0;372.0;152.0
121.0;8.0;5.0;-125.0;273.0;369.0;163.0
135.0;0.0;9.0;-124.0;259.0;371.0;163.0
134.0;?;-25.0;-123.0;267.0;370.0;183.0
125.0;14.0;-29.0;-125.0;266.0;370.0;?
132.0;13.0;-26.0;-124.0;278.0;369.0;174.0
117.0;6.0;6.0;?;267.0;369.0;173.0
114.0;34.0;-24.0;-124.0;271.0;369.0;170.0
105.0;47.0;19.0;?;273.0;369.0;145.0
95.0;51.0;7.0;-124.0;273.0;367.0;151.0
108.0;2.0;-2.0;-125.0;276.0;365.0;?
124.0;12.0;-17.0;?;300.0;364.0;138.0
107.0;-7.0;?;-122.0;292.0;364.0;146.0
94.0;10.0;-4.0;-121.0;297.0;?;148.0
93.0;-7.0;41.0;?;264.0;?;163.0
83.0;-20.0;19.0;?;287.0;364.0;155.0
?;-16.0;50.0;-135.0;300.0;?;154.0
93.0;-16.0;37.0;-134.0;301.0;369.0;162.0
99.0;?;37.0;-133.0;?;371.0;154.0
79.0;27.0;16.0;-134.0;302.0;?;?
85.0;-24.0;20.0;-133.0;305.0;372.0;171.0
70.0;-20.0;26.0;-136.0;297.0;372.0;141.0
83.0;17.0;26.0;-140.0;302.0;375.0;146.0
78.0;21.0;-7.0;-139.0;?;378.0;161.0
87.0;18.0;4.0;-144.0;308.0;378.0;151.0
110.0;19.0;?;-149.0;308.0;381.0;142.0
56.0;17.0;-17.0;-151.0;?;383.0;143.0
84.0;?;-26.0;-152.0;?;383.0;123.0
123.0;-5.0;-10.0;-153.0;?;383.0;?
107.0;-12.0;-19.0;-150.0;?;380.0;129.0
79.0;-5.0;19.0;-150.0;333.0;377.0;130.0
90.0;-20.0;-2.0;-146.0;336.0;?;152.0
80.0;-67.0;53.0;-145.0;333.0;376.0;145.0
107.0;-41.0;78.0;-146.0;320.0;378.0;144.0
137.0;?;69.0;-151.0;318.0;381.0;?
148.0;-35.0;-86.0;-151.0;322.0;382.0;164.0
99.0;-4.0;-112.0;-146.0;331.0;382.0;172.0
90.0;14.0;-70.0;-144.0;?;385.0;161.0
43.0;16.0;-11.0;-140.0;260.0;387.0;151.0
55.0;31.0;53.0;-135.0;219.0;388.0;143.0
86.0;-5.0;61.0;-135.0;253.0;390.0;?
117.0;-12.0;28.0;-136.0;284.0;390.0;?
142.0;-1.0;21.0;-137.0;319.0;391.0;154.0
92.0;-3.0;8.0;-139.0;306.0;389.0;158.0
107.0;-3.0;23.0;-139.0;296.0;389.0;?
142.0;-33.0;65.0;-138.0;265.0;387.0;156.0
?;-28.0;47.0;-141.0;289.0;390.0;159.0
122.0;-14.0;59.0;-140.0;326.0;389.0;181.0
81.0;-34.0;82.0;-138.0;325.0;388.0;174.0
?;-42.0;99.0;-138.0;329.0;387.0;173.0
64.0;-15.0;111.0;?;324.0;389.0;184.0
94.0;?;109.0;-138.0;335.0;389.0;190.0
86.0;-7.0;96.0;-142.0;328.0;391.0;172.0
102.0;-9.0;77.0;-145.0;334.0;390.0;174.0
97.0;-11.0;?;-149.0;329.0;390.0;173.0
77.0;25.0;71.0;-156.0;326.0;391.0;172.0
57.0;44.0;28.0;-159.0;327.0;391.0;177.0
68.0;37.0;54.0;-162.0;338.0;390.0;180.0
76.0;36.0;9.0;-165.0;352.0;?;166.0
74.0;?;?;-169.0;333.0;393.0;158.0
51.0;75.0;1.0;-171.0;326.0;392.0;141.0
?;64.0;14.0;-175.0;345.0;392.0;132.0
60.0;42.0;4.0;-176.0;345.0;391.0;131.0
78.0;40.0;-16.0;-177.0;324.0;?;112.0
81.0;?;-36.0;-175.0;329.0;389.0;144.0
103.0;19.0;-32.0;-172.0;353.0;388.0;115.0
72.0;20.0;-15.0;-168.0;366.0;387.0;171.0
66.0;-15.0;5.0;-167.0;396.0;387.0;103.0
?;-13.0;37.0;-166.0;390.0;387.0;146.0
33.0;37.0;44.0;-168.0;415.0;?;146.0
15.0;26.0;66.0;-171.0;394.0;384.0;136.0
-10.0;3.0;96.0;-171.0;391.0;384.0;131.0
-10.0;34.0;78.0;-175.0;?;385.0;?
-1.0;47.0;57.0;-180.0;278.0;?;?
5.0;17.0;41.0;-180.0;237.0;382.0;138.0
34.0;0.0;38.0;-184.0;268.0;380.0;135.0
?;-12.0;36.0;-186.0;277.0;379.0;120.0
22.0;-5.0;10.0;-180.0;?;?;136.0
25.0;38.0;-47.0;-176.0;338.0;377.0;132.0
14.0;5.0;1.0;-171.0;369.0;?;154.0
-14.0;?;?;-169.0;?;376.0;126.0
-6.0;-18.0;4.0;-166.0;312.0;377.0;144.0
27.0;8.0;-37.0;-168.0;312.0;375.0;133.0
12.0;?;5.0;-169.0;?;?;126.0
-11.0;12.0;28.0;-169.0;311.0;?;122.0
-22.0;-1.0;47.0;?;324.0;376.0;117.0
-18.0;85.0;37.0;-171.0;334.0;377.0;125.0
-2.0;21.0;-29.0;-166.0;371.0;375.0;?
67.0;6.0;-64.0;-160.0;363.0;375.0;107.0
53.0;16.0;-55.0;-153.0;352.0;377.0;104.0
20.0;7.0;-52.0;?;325.0;?;?
0.0;4.0;-12.0;-151.0;329.0;376.0;101.0
-25.0;-9.0;9.0;-154.0;337.0;374.0;?
-15.0;?;23.0;-155.0;331.0;373.0;122.0
-15.0;-26.0;18.0;-157.0;334.0;375.0;112.0
38.0;-9.0;18.0;-151.0;366.0;377.0;125.0
?;-63.0;24.0;-137.0;374.0;378.0;115.0
-45.0;-61.0;60.0;-139.0;364.0;380.0;125.0
-18.0;-78.0;100.0;-144.0;334.0;381.0;137.0
18.0;-7.0;44.0;-151.0;329.0;382.0;152.0
-2.0;-14.0;30.0;?;346.0;383.0;132.0
86.0;-9.0;25.0;-148.0;335.0;381.0;137.0
31.0;8.0;9.0;-150.0;360.0;377.0;132.0
9.0;18.0;-7.0;-152.0;346.0;?;120.0
0.0;13.0;-26.0;-147.0;355.0;374.0;?
11.0;21.0;-65.0;-142.0;370.0;375.0;118.0
17.0;-20.0;-48.0;-141.0;334.0;377.0;135.0
-20.0;2.0;-58.0;-141.0;334.0;377.0;121.0
-30.0;8.0;-55.0;-139.0;329.0;375.0;119.0
-17.0;?;-41.0;-136.0;353.0;?;?
-35.0;13.0;-12.0;-139.0;?;375.0;127.0
-15.0;19.0;-44.0;-142.0;392.0;?;124.0
12.0;25.0;-44.0;-140.0;357.0;?;125.0
42.0;18.0;?;-140.0;324.0;376.0;?
?;-65.0;?;-139.0;299.0;377.0;120.0
19.0;?;22.0;?;306.0;376.0;?
-16.0;44.0;-29.0;-150.0;322.0;374.0;144.0
-11.0;2.0;-7.0;-148.0;342.0;373.0;124.0
-19.0;55.0;-36.0;-146.0;353.0;371.0;134.0
?;34.0;-26.0;-143.0;337.0;?;125.0
?;19.0;-15.0;-143.0;290.0;373.0;118.0
-20.0;64.0;-32.0;-145.0;274.0;374.0;121.0
-17.0;42.0;?;-145.0;?;373.0;88.0
-11.0;86.0;-36.0;-143.0;324.0;368.0;?
-4.0;82.0;-51.0;-144.0;353.0;366.0;95.0
44.0;-15.0;35.0;-143.0;381.0;363.0;101.0
33.0;-18.0;?;-146.0;390.0;362.0;73.0
?;?;-8.0;-149.0;349.0;365.0;101.0
6.0;26.0;-49.0;-146.0;322.0;366.0;?
0.0;19.0;-126.0;-142.0;329.0;366.0;127.0
-2.0;-13.0;-83.0;-133.0;324.0;368.0;140.0
11.0;-7.0;-6.0;?;334.0;373.0;?
-19.0;6.0;-14.0;-115.0;336.0;?;130.0
-38.0;29.0;1.0;-112.0;329.0;380.0;?
-46.0;30.0;11.0;-116.0;326.0;381.0;130.0
-39.0;47.0;-9.0;-116.0;345.0;?;97.0
-19.0;39.0;-23.0;-115.0;326.0;?;89.0
-10.0;66.0;?;-118.0;330.0;387.0;74.0
-22.0;44.0;-27.0;-121.0;341.0;385.0;?
-23.0;?;?;-125.0;316.0;380.0;64.0
18.0;-1.0;-138.0;-121.0;332.0;379.0;83.0
29.0;17.0;-145.0;-111.0;335.0;377.0;101.0
34.0;4.0;-106.0;-104.0;330.0;379.0;93.0
69.0;-33.0;-74.0;-104.0;289.0;378.0;124.0
-4.0;-3.0;-55.0;-99.0;300.0;?;125.0
-22.0;?;-14.0;-99.0;319.0;384.0;135.0
?;10.0;?;-95.0;300.0;391.0;124.0
54.0;13.0;-26.0;-87.0;339.0;397.0;111.0
?;27.0;-67.0;-80.0;344.0;401.0;?
26.0;82.0;-410.0;?;354.0;403.0;?
-17.0;?;-100.0;-86.0;329.0;400.0;116.0
26.0;6.0;42.0;-104.0;336.0;?;101.0
0.0;?;110.0;-115.0;336.0;?;90.0
-39.0;-47.0;106.0;-124.0;334.0;386.0;55.0
-32.0;-21.0;121.0;-141.0;?;387.0;59.0
25.0;-18.0;88.0;-150.0;356.0;388.0;79.0
44.0;4.0;62.0;-150.0;?;388.0;111.0
73.0;?;15.0;-145.0;352.0;389.0;92.0
73.0;-20.0;16.0;-140.0;366.0;393.0;84.0
32.0;-28.0;8.0;?;352.0;392.0;?
-7.0;-22.0;14.0;-139.0;348.0;392.0;115.0
9.0;-22.0;-24.0;-138.0;351.0;390.0;?
17.0;-12.0;-43.0;-135.0;335.0;387.0;102.0
53.0;-61.0;-33.0;-130.0;343.0;384.0;103.0
33.0;?;-18.0;-127.0;339.0;?;122.0
-9.0;-22.0;-20.0;?;334.0;382.0;105.0
0.0;-18.0;-2.0;-120.0;353.0;381.0;118.0
-10.0;-26.0;26.0;-119.0;?;382.0;111.0
0.0;?;27.0;-118.0;328.0;383.0;102.0
11.0;-18.0;-43.0;-118.0;336.0;384.0;114.0
3.0;14.0;-36.0;-117.0;337.0;384.0;82.0
-36.0;-15.0;-88.0;-113.0;347.0;?;128.0
?;-26.0;-10.0;?;338.0;387.0;91.0
-18.0;-22.0;3.0;-109.0;330.0;388.0;80.0
21.0;?;22.0;-111.0;351.0;?;?
-11.0;17.0;-24.0;-111.0;329.0;391.0;125.0
-30.0;-33.0;-1.0;-110.0;323.0;389.0;113.0
-39.0;-34.0;20.0;-110.0;352.0;387.0;98.0
-35.0;-9.0;18.0;-116.0;356.0;386.0;?
43.0;-17.0;-24.0;-123.0;381.0;383.0;118.0
65.0;-12.0;-69.0;-123.0;365.0;380.0;119.0
70.0;-7.0;-87.0;-123.0;372.0;378.0;?
48.0;?;-43.0;-123.0;363.0;375.0;?
67.0;-41.0;?;-123.0;363.0;?;108.0
0.0;-11.0;-40.0;-123.0;356.0;369.0;111.0
2.0;-25.0;-11.0;-123.0;379.0;369.0;120.0
19.0;21.0;14.0;?;341.0;368.0;134.0
35.0;-1.0;15.0;?;362.0;367.0;128.0
56.0;17.0;-2.0;-125.0;374.0;368.0;?
27.0;42.0;27.0;?;387.0;?;117.0
9.0;?;37.0;-123.0;381.0;?;106.0
27.0;17.0;26.0;-126.0;329.0;370.0;115.0
23.0;0.0;45.0;-129.0;355.0;371.0;104.0
21.0;-5.0;26.0;-130.0;361.0;368.0;86.0
7.0;-8.0;60.0;-133.0;337.0;368.0;98.0
-7.0;70.0;3.0;-138.0;361.0;367.0;?
-14.0;32.0;-32.0;-136.0;383.0;369.0;116.0
15.0;29.0;-62.0;-134.0;418.0;369.0;112.0
3.0;?;-88.0;-131.0;358.0;367.0;?
9.0;27.0;-81.0;-128.0;309.0;365.0;100.0
19.0;56.0;-70.0;-126.0;280.0;362.0;108.0
40.0;8.0;-73.0;-123.0;276.0;?;103.0
32.0;-4.0;-15.0;-124.0;307.0;362.0;109.0
-12.0;8.0;-26.0;-121.0;343.0;363.0;102.0
4.0;1.0;1.0;-119.0;356.0;361.0;125.0
-5.0;-8.0;-11.0;-119.0;366.0;?;?
12.0;?;-8.0;-119.0;?;361.0;105.0
31.0;29.0;?;-120.0;316.0;361.0;96.0
29.0;25.0;13.0;-121.0;325.0;361.0;96.0
24.0;21.0;-13.0;-125.0;324.0;360.0;84.0
14.0;2.0;10.0;-126.0;336.0;361.0;90.0
1.0;10.0;-12.0;-126.0;321.0;360.0;94.0
8.0;6.0;-4.0;-128.0;324.0;360.0;104.0
9.0;-9.0;-30.0;-127.0;328.0;?;?
26.0;-24.0;-51.0;-126.0;327.0;360.0;80.0
30.0;-11.0;-23.0;-125.0;317.0;360.0;94.0
10.0;-13.0;-19.0;-124.0;300.0;357.0;94.0
12.0;-7.0;-35.0;-123.0;312.0;356.0;103.0
15.0;?;-70.0;-120.0;315.0;355.0;101.0
6.0;21.0;-80.0;-113.0;312.0;355.0;86.0
20.0;30.0;-81.0;-111.0;329.0;351.0;87.0
-53.0;30.0;-14.0;?;310.0;350.0;77.0
21.0;?;3.0;-101.0;312.0;350.0;105.0
39.0;-3.0;52.0;-97.0;301.0;350.0;95.0
-15.0;-21.0;42.0;-99.0;307.0;353.0;98.0
8.0;27.0;?;-101.0;301.0;352.0;103.0
11.0;14.0;16.0;?;312.0;352.0;84.0
-50.0;1.0;35.0;-102.0;312.0;353.0;104.0
10.0;9.0;?;-100.0;?;351.0;?
13.0;32.0;15.0;-101.0;330.0;349.0;75.0
-37.0;-1.0;5.0;-101.0;309.0;348.0;72.0
-3.0;-18.0;?;-101.0;335.0;347.0;78.0
29.0;-25.0;22.0;-105.0;301.0;351.0;114.0
?;?;-17.0;?;339.0;349.0;102.0
7.0;-31.0;-12.0;-96.0;322.0;348.0;88.0
-35.0;-47.0;-36.0;-90.0;332.0;347.0;72.0
-31.0;-73.0;-30.0;?;315.0;348.0;64.0
-2.0;-69.0;34.0;-84.0;?;348.0;95.0
31.0;-67.0;64.0;-81.0;315.0;351.0;77.0
47.0;-40.0;117.0;-82.0;315.0;354.0;87.0
2.0;-90.0;96.0;-80.0;300.0;359.0;97.0
-27.0;?;107.0;-81.0;316.0;363.0;121.0
-32.0;-140.0;-17.0;-85.0;338.0;367.0;149.0
-1.0;-91.0;-17.0;-77.0;315.0;369.0;152.0
49.0;-53.0;-54.0;-73.0;292.0;366.0;163.0
17.0;?;-73.0;-64.0;299.0;368.0;165.0
0.0;-35.0;-82.0;-59.0;335.0;369.0;?
9.0;7.0;-70.0;-56.0;352.0;368.0;160.0
29.0;?;-78.0;-56.0;308.0;?;150.0
29.0;33.0;-103.0;-58.0;320.0;366.0;139.0
39.0;33.0;-115.0;-64.0;330.0;365.0;?
24.0;99.0;-125.0;-65.0;?;368.0;?
26.0;115.0;-197.0;?;?;366.0;117.0
66.0;89.0;-229.0;?;328.0;364.0;124.0
61.0;?;-252.0;-61.0;340.0;364.0;115.0
?;-1.0;-180.0;-60.0;347.0;362.0;103.0
-65.0;-106.0;-42.0;-58.0;340.0;362.0;?
-103.0;-132.0;-14.0;-66.0;318.0;361.0;44.0
89.0;?;9.0;-77.0;316.0;361.0;73.0
?;-65.0;36.0;-87.0;340.0;360.0;110.0
128.0;-51.0;122.0;-91.0;345.0;?;123.0
142.0;-54.0;71.0;-90.0;353.0;?;136.0
91.0;-65.0;118.0;-91.0;336.0;369.0;137.0
50.0;-49.0;115.0;?;326.0;375.0;157.0
29.0;-22.0;99.0;-86.0;308.0;378.0;?
0.0;?;57.0;-87.0;308.0;380.0;155.0
13.0;10.0;25.0;-85.0;299.0;381.0;139.0
?;?;-32.0;?;316.0;382.0;170.0
132.0;?;-60.0;-73.0;331.0;382.0;213.0
97.0;80.0;5.0;-69.0;?;383.0;137.0
74.0;109.0;-1.0;-65.0;349.0;380.0;124.0
28.0;105.0;-32.0;-65.0;315.0;375.0;?
-31.0;94.0;-35.0;-73.0;320.0;373.0;100.0
-55.0;25.0;-8.0;-82.0;288.0;369.0;?
20.0;21.0;-26.0;-88.0;316.0;368.0;50.0
48.0;-7.0;-30.0;-91.0;294.0;369.0;?
35.0;-35.0;-17.0;?;314.0;371.0;102.0
45.0;?;-20.0;-93.0;318.0;373.0;?
88.0;-72.0;-27.0;-90.0;363.0;376.0;126.0
?;-93.0;-29.0;-85.0;351.0;377.0;133.0
?;?;-33.0;-77.0;314.0;379.0;150.0
37.0;-81.0;16.0;-72.0;289.0;381.0;146.0
8.0;-77.0;27.0;-70.0;294.0;380.0;152.0
14.0;-35.0;48.0;-70.0;302.0;380.0;146.0
?;-71.0;67.0;-72.0;313.0;380.0;153.0
5.0;-28.0;90.0;-73.0;318.0;382.0;163.0
36.0;-22.0;98.0;-77.0;318.0;382.0;152.0
40.0;13.0;115.0;-81.0;317.0;382.0;?
?;34.0;107.0;-81.0;315.0;383.0;122.0
41.0;-5.0;113.0;-84.0;303.0;384.0;122.0
42.0;19.0;-11.0;-86.0;338.0;384.0;142.0
53.0;-5.0;-15.0;-84.0;345.0;383.0;124.0
36.0;13.0;-40.0;-84.0;346.0;383.0;137.0
56.0;-1.0;-51.0;-86.0;311.0;383.0;135.0
40.0;21.0;-53.0;?;309.0;381.0;127.0
38.0;?;-76.0;-81.0;328.0;379.0;137.0
19.0;25.0;-79.0;-81.0;334.0;380.0;134.0
38.0;16.0;-65.0;-79.0;316.0;379.0;115.0
29.0;11.0;-28.0;-77.0;318.0;380.0;?
25.0;36.0;-15.0;-80.0;320.0;377.0;104.0
0.0;19.0;-13.0;-80.0;327.0;377.0;124.0
44.0;2.0;-6.0;-80.0;308.0;375.0;115.0
54.0;2.0;-15.0;-81.0;298.0;376.0;106.0
?;20.0;-30.0;-80.0;309.0;374.0;116.0
23.0;-37.0;-24.0;-75.0;323.0;374.0;125.0
11.0;-54.0;-24.0;-74.0;302.0;373.0;110.0
?;-31.0;?;-71.0;313.0;372.0;126.0
22.0;?;3.0;-70.0;319.0;372.0;140.0
18.0;-9.0;16.0;-68.0;318.0;373.0;121.0
19.0;-31.0;52.0;?;310.0;374.0;127.0
27.0;6.0;55.0;?;318.0;372.0;128.0
38.0;0.0;44.0;-74.0;335.0;376.0;144.0
19.0;49.0;?;-76.0;317.0;375.0;137.0
39.0;25.0;-24.0;-79.0;319.0;374.0;135.0
47.0;36.0;-11.0;-80.0;315.0;374.0;128.0
37.0;10.0;?;-79.0;308.0;372.0;115.0
8.0;34.0;-32.0;-80.0;324.0;370.0;124.0
-20.0;26.0;-20.0;-83.0;307.0;369.0;125.0
12.0;?;-24.0;?;325.0;369.0;105.0
15.0;36.0;-9.0;-88.0;301.0;369.0;?
12.0;15.0;-13.0;?;319.0;368.0;112.0
27.0;13.0;0.0;-90.0;329.0;365.0;108.0
20.0;11.0;-4.0;-88.0;314.0;366.0;112.0
-2.0;?;-17.0;-91.0;319.0;367.0;112.0
32.0;25.0;-70.0;-90.0;318.0;365.0;152.0
76.0;85.0;-80.0;-88.0;318.0;365.0;165.0
52.0;94.0;?;-81.0;327.0;365.0;145.0
21.0;147.0;-112.0;-75.0;327.0;363.0;103.0
-10.0;?;-138.0;-72.0;324.0;361.0;?
0.0;103.0;-127.0;-71.0;308.0;357.0;70.0
?;78.0;-101.0;-70.0;309.0;352.0;47.0
-11.0;68.0;-39.0;-73.0;311.0;349.0;48.0
11.0;38.0;-32.0;-77.0;318.0;?;85.0
18.0;45.0;-41.0;?;321.0;349.0;96.0
-1.0;51.0;-43.0;-82.0;328.0;351.0;109.0
51.0;70.0;-46.0;-84.0;326.0;352.0;99.0
?;81.0;-128.0;-80.0;328.0;355.0;97.0
62.0;98.0;-20.0;-76.0;321.0;355.0;117.0
36.0;?;-47.0;-78.0;?;356.0;84.0
0.0;71.0;-57.0;-78.0;308.0;355.0;92.0
-12.0;30.0;-11.0;-76.0;317.0;353.0;75.0
-64.0;31.0;?;-79.0;318.0;355.0;68.0
38.0;-1.0;37.0;-80.0;318.0;357.0;60.0
14.0;14.0;21.0;-83.0;326.0;355.0;73.0
0.0;-11.0;3.0;-84.0;306.0;354.0;93.0
-47.0;?;16.0;?;302.0;353.0;75.0
-11.0;15.0;18.0;-84.0;328.0;353.0;56.0
-37.0;?;-32.0;-85.0;343.0;353.0;84.0
-10.0;60.0;-14.0;-85.0;312.0;353.0;67.0
-49.0;38.0;?;-83.0;280.0;352.0;41.0
-60.0;?;-40.0;-86.0;297.0;352.0;110.0
-40.0;?;-9.0;-86.0;306.0;351.0;87.0
-22.0;-28.0;7.0;-85.0;293.0;351.0;85.0
-20.0;52.0;22.0;-87.0;273.0;351.0;69.0
-13.0;49.0;17.0;-89.0;265.0;350.0;45.0
?;41.0;20.0;-89.0;?;352.0;83.0
-46.0;45.0;-38.0;-91.0;302.0;353.0;48.0
?;4.0;-12.0;-92.0;309.0;350.0;40.0
-7.0;17.0;-37.0;-88.0;337.0;349.0;60.0
-36.0;5.0;-62.0;-84.0;364.0;348.0;41.0
-29.0;17.0;-101.0;-77.0;335.0;345.0;53.0
19.0;?;-59.0;-68.0;314.0;341.0;65.0
?;-38.0;-60.0;-62.0;335.0;341.0;70.0
41.0;-25.0;-9.0;-58.0;332.0;341.0;21.0
-43.0;-49.0;75.0;-55.0;?;339.0;?
-34.0;-58.0;41.0;-64.0;325.0;341.0;64.0
-86.0;-47.0;85.0;-72.0;362.0;344.0;63.0
-57.0;-59.0;81.0;-78.0;370.0;349.0;85.0
-81.0;-19.0;82.0;-80.0;390.0;352.0;78.0
-42.0;-37.0;27.0;-79.0;364.0;?;84.0
13.0;-13.0;-40.0;-75.0;339.0;354.0;61.0
-17.0;-51.0;-12.0;-66.0;?;355.0;?
-44.0;?;?;-54.0;318.0;357.0;86.0
-64.0;-54.0;-20.0;-48.0;300.0;357.0;?
-68.0;-8.0;-19.0;-43.0;327.0;359.0;65.0
-41.0;-75.0;-75.0;?;317.0;359.0;83.0
0.0;-22.0;-36.0;?;331.0;358.0;66.0
-20.0;-47.0;?;-40.0;348.0;359.0;62.0
-39.0;-32.0;-50.0;-47.0;352.0;358.0;78.0
-21.0;-20.0;?;-56.0;346.0;356.0;?
26.0;-48.0;-98.0;-63.0;351.0;356.0;86.0
24.0;-42.0;-103.0;-65.0;321.0;356.0;86.0
0.0;-49.0;-50.0;-60.0;328.0;356.0;?
-25.0;-60.0;-29.0;-61.0;334.0;356.0;95.0
-6.0;-50.0;17.0;-64.0;313.0;?;96.0
-2.0;-58.0;71.0;?;?;356.0;97.0
10.0;?;42.0;-72.0;?;?;92.0
-5.0;-17.0;91.0;?;345.0;357.0;85.0
-9.0;-15.0;76.0;-90.0;345.0;356.0;83.0
?;-21.0;57.0;-98.0;345.0;355.0;70.0
-14.0;-53.0;10.0;?;354.0;353.0;71.0
-9.0;2.0;29.0;-103.0;356.0;353.0;93.0
-19.0;19.0;?;-101.0;359.0;?;89.0
-29.0;9.0;-35.0;-100.0;331.0;351.0;85.0
-6.0;5.0;-40.0;-92.0;342.0;351.0;?
10.0;-21.0;?;-89.0;359.0;352.0;96.0
23.0;-22.0;-6.0;-88.0;381.0;354.0;96.0
6.0;9.0;?;-88.0;?;354.0;95.0
-18.0;-2.0;-48.0;-86.0;341.0;354.0;84.0
-13.0;25.0;-57.0;-87.0;330.0;354.0;76.0
-12.0;18.0;-31.0;-89.0;320.0;351.0;63.0
-1.0;30.0;-63.0;-89.0;?;353.0;78.0
-10.0;-13.0;-75.0;-88.0;326.0;354.0;95.0
9.0;6.0;-69.0;-85.0;?;354.0;83.0
-27.0;15.0;-59.0;-83.0;336.0;353.0;87.0
-5.0;-7.0;-29.0;-82.0;327.0;?;?
?;0.0;-23.0;?;328.0;353.0;91.0
-1.0;-30.0;-17.0;-77.0;345.0;354.0;106.0
0.0;5.0;?;-76.0;333.0;354.0;89.0
?;-28.0;?;-75.0;326.0;353.0;86.0
-8.0;13.0;-15.0;-74.0;328.0;355.0;86.0
?;-13.0;-10.0;-71.0;325.0;354.0;96.0
9.0;32.0;-25.0;-67.0;335.0;353.0;97.0
?;-4.0;-4.0;-66.0;343.0;352.0;104.0
-1.0;-7.0;-22.0;-63.0;325.0;352.0;72.0
?;-16.0;-39.0;-64.0;313.0;351.0;70.0
-7.0;15.0;-2.0;-67.0;334.0;351.0;77.0
?;1.0;6.0;-67.0;322.0;352.0;77.0
12.0;-17.0;-7.0;-63.0;324.0;351.0;76.0
?;-5.0;20.0;-64.0;328.0;351.0;78.0
16.0;-2.0;8.0;-61.0;327.0;350.0;75.0
12.0;-29.0;?;-56.0;318.0;351.0;89.0
17.0;-12.0;0.0;-57.0;?;354.0;99.0
12.0;6.0;-51.0;-55.0;332.0;354.0;87.0
-19.0;2.0;13.0;-50.0;324.0;351.0;86.0
-48.0;1.0;6.0;-50.0;356.0;352.0;78.0
-23.0;?;-51.0;-46.0;339.0;354.0;67.0
21.0;38.0;-43.0;-38.0;331.0;?;67.0
5.0;4.0;-72.0;-33.0;314.0;353.0;78.0
2.0;-1.0;-53.0;-29.0;318.0;351.0;76.0
?;-24.0;-74.0;-25.0;297.0;351.0;81.0
5.0;-33.0;-42.0;-24.0;320.0;351.0;95.0
3.0;-60.0;-26.0;-20.0;326.0;353.0;85.0
16.0;-52.0;-13.0;-12.0;348.0;352.0;100.0
16.0;-69.0;2.0;-13.0;342.0;354.0;91.0
0.0;-83.0;38.0;?;302.0;355.0;106.0
8.0;-71.0;34.0;-8.0;300.0;?;91.0
9.0;-86.0;?;-8.0;309.0;360.0;103.0
27.0;-75.0;23.0;-7.0;310.0;362.0;118.0
29.0;-63.0;?;-5.0;318.0;362.0;120.0
19.0;?;-13.0;-2.0;317.0;362.0;135.0
1.0;-11.0;-29.0;-2.0;318.0;363.0;126.0
20.0;5.0;-32.0;1.0;318.0;363.0;106.0
?;8.0;-13.0;4.0;313.0;363.0;106.0
17.0;10.0;?;4.0;290.0;365.0;116.0
28.0;4.0;?;?;309.0;362.0;112.0
?;15.0;-27.0;8.0;336.0;362.0;94.0
40.0;-24.0;-21.0;10.0;330.0;360.0;97.0
49.0;?;-13.0;11.0;319.0;362.0;95.0
53.0;-15.0;-7.0;11.0;324.0;363.0;97.0
57.0;?;-2.0;12.0;328.0;363.0;94.0
60.0;-31.0;-8.0;13.0;?;362.0;103.0
41.0;-24.0;-23.0;16.0;327.0;?;105.0
52.0;-12.0;0.0;17.0;318.0;363.0;118.0
51.0;-35.0;2.0;?;320.0;362.0;127.0
47.0;-9.0;-7.0;26.0;325.0;363.0;123.0
48.0;-29.0;-17.0;30.0;319.0;366.0;134.0
39.0;-35.0;?;34.0;314.0;366.0;135.0
48.0;-27.0;-35.0;39.0;331.0;365.0;135.0
51.0;-21.0;-31.0;43.0;352.0;364.0;135.0
67.0;6.0;-2.0;50.0;328.0;361.0;123.0
