InertialMeasurementUnit LUA accY;InertialMeasurementUnit LLA Quaternion2;Accelerometer LUA_ accY;Accelerometer LH accY;InertialMeasurementUnit RUA accY;Accelerometer LUA^ accZ;Accelerometer LWR accY;InertialMeasurementUnit LLA accX;Accelerometer RUA^ accZ
282.0;-563.0;643.0;771.0;-83.0;41.0;547.0;-925.0;289.0
274.0;-644.0;810.0;876.0;-285.0;-189.0;904.0;-1154.0;155.0
221.0;-609.0;680.0;751.0;79.0;78.0;710.0;-999.0;-33.0
84.0;-554.0;385.0;353.0;137.0;167.0;158.0;-248.0;53.0
-51.0;-573.0;592.0;665.0;63.0;-24.0;589.0;-556.0;57.0
33.0;-561.0;608.0;714.0;109.0;-43.0;609.0;-616.0;27.0
127.0;-544.0;588.0;699.0;107.0;26.0;541.0;-716.0;56.0
86.0;-621.0;444.0;522.0;89.0;-223.0;495.0;-496.0;126.0
73.0;-659.0;461.0;489.0;0.0;-118.0;478.0;-718.0;148.0
252.0;-600.0;770.0;796.0;-94.0;-100.0;779.0;-836.0;167.0
205.0;-418.0;534.0;582.0;159.0;-243.0;570.0;-504.0;199.0
254.0;-573.0;534.0;275.0;262.0;-167.0;294.0;-561.0;286.0
-80.0;-543.0;688.0;903.0;-19.0;-29.0;758.0;-1315.0;72.0
224.0;-578.0;749.0;701.0;-64.0;-72.0;793.0;-654.0;170.0
71.0;-534.0;742.0;760.0;-4.0;-226.0;715.0;-637.0;165.0
-62.0;-645.0;823.0;864.0;38.0;-230.0;796.0;-520.0;161.0
191.0;-888.0;725.0;410.0;-109.0;-76.0;424.0;-526.0;-65.0
158.0;-600.0;479.0;567.0;41.0;38.0;479.0;-959.0;148.0
-38.0;-652.0;733.0;778.0;-21.0;-19.0;741.0;-556.0;-17.0
180.0;-716.0;737.0;687.0;83.0;82.0;676.0;-696.0;196.0
230.0;-863.0;789.0;454.0;-255.0;-125.0;477.0;-550.0;181.0
-2.0;-118.0;974.0;1043.0;16.0;-80.0;991.0;-942.0;138.0
-4.0;-115.0;965.0;1046.0;5.0;-82.0;992.0;-946.0;109.0
356.0;-358.0;888.0;634.0;78.0;-169.0;652.0;-690.0;206.0
71.0;475.0;850.0;974.0;-98.0;-14.0;940.0;-820.0;804.0
425.0;-881.0;870.0;569.0;-381.0;-236.0;524.0;-666.0;327.0
146.0;-586.0;1026.0;1160.0;-129.0;-124.0;1117.0;-1217.0;-121.0
186.0;-271.0;1012.0;961.0;-276.0;-292.0;979.0;-957.0;-124.0
32.0;-611.0;791.0;901.0;-221.0;-36.0;839.0;-861.0;55.0
99.0;-621.0;816.0;998.0;-67.0;20.0;892.0;-799.0;-41.0
188.0;-641.0;899.0;918.0;-10.0;-232.0;869.0;-653.0;153.0
152.0;-497.0;777.0;833.0;73.0;-126.0;683.0;-748.0;154.0
424.0;-634.0;785.0;366.0;532.0;-112.0;597.0;-572.0;384.0
580.0;-287.0;1118.0;1171.0;377.0;-403.0;1150.0;-1035.0;353.0
445.0;-395.0;919.0;1045.0;137.0;-200.0;1014.0;-975.0;216.0
242.0;-404.0;911.0;801.0;-291.0;-143.0;853.0;-803.0;67.0
362.0;-309.0;885.0;614.0;4.0;-157.0;635.0;-717.0;323.0
6.0;-616.0;1367.0;1532.0;-114.0;-446.0;1516.0;-775.0;176.0
226.0;-565.0;590.0;276.0;632.0;102.0;459.0;-437.0;719.0
-476.0;-10.0;341.0;889.0;333.0;210.0;580.0;534.0;461.0
695.0;-430.0;442.0;404.0;-164.0;185.0;399.0;-1304.0;77.0
-121.0;-37.0;1467.0;1543.0;-41.0;-501.0;1549.0;-654.0;179.0
298.0;-556.0;1075.0;1181.0;-144.0;-300.0;1140.0;-1072.0;30.0
529.0;-656.0;1297.0;1383.0;13.0;-319.0;1307.0;-1390.0;62.0
122.0;-371.0;985.0;1096.0;-3.0;-165.0;989.0;-984.0;257.0
-59.0;-617.0;1175.0;1229.0;35.0;-332.0;1209.0;-686.0;75.0
-290.0;124.0;819.0;585.0;-181.0;120.0;791.0;-57.0;67.0
183.0;-503.0;837.0;944.0;-173.0;-93.0;860.0;-826.0;-34.0
278.0;-625.0;1029.0;1153.0;-359.0;-248.0;1038.0;-974.0;-180.0
208.0;-577.0;978.0;1093.0;-182.0;-213.0;945.0;-996.0;33.0
54.0;407.0;720.0;851.0;-37.0;445.0;620.0;-908.0;-151.0
-54.0;499.0;767.0;838.0;-89.0;177.0;764.0;-717.0;177.0
102.0;-412.0;1030.0;1197.0;-11.0;-268.0;1047.0;-582.0;-134.0
336.0;-108.0;883.0;1010.0;306.0;-108.0;938.0;-908.0;606.0
391.0;-142.0;989.0;1072.0;300.0;-294.0;1006.0;-930.0;480.0
251.0;469.0;551.0;705.0;433.0;311.0;652.0;-921.0;527.0
396.0;-205.0;953.0;1043.0;324.0;-256.0;950.0;-1042.0;37.0
99.0;251.0;953.0;1019.0;-77.0;-146.0;991.0;-949.0;78.0
33.0;617.0;990.0;1031.0;-245.0;-179.0;979.0;-936.0;-69.0
95.0;249.0;951.0;1054.0;-46.0;-153.0;955.0;-954.0;73.0
-427.0;-232.0;-148.0;99.0;462.0;565.0;-252.0;272.0;562.0
161.0;224.0;999.0;1065.0;-192.0;-287.0;1017.0;-964.0;-69.0
78.0;613.0;981.0;1036.0;-226.0;-252.0;969.0;-934.0;-44.0
96.0;256.0;951.0;1016.0;-71.0;-175.0;990.0;-942.0;85.0
239.0;252.0;947.0;1085.0;-74.0;-127.0;997.0;-987.0;166.0
234.0;545.0;743.0;805.0;143.0;-176.0;682.0;-677.0;252.0
88.0;254.0;955.0;1016.0;-69.0;-187.0;986.0;-939.0;91.0
255.0;-473.0;954.0;761.0;-273.0;-222.0;956.0;-855.0;-84.0
339.0;617.0;632.0;808.0;-137.0;-67.0;669.0;-955.0;121.0
160.0;573.0;1019.0;1177.0;-108.0;117.0;1076.0;-998.0;-73.0
406.0;458.0;819.0;937.0;-404.0;-145.0;793.0;-865.0;218.0
-191.0;-74.0;83.0;-24.0;-293.0;616.0;148.0;-98.0;-46.0
186.0;-440.0;1360.0;1443.0;-111.0;-268.0;1392.0;-1090.0;143.0
238.0;-581.0;651.0;658.0;614.0;-93.0;567.0;-506.0;657.0
-269.0;-10.0;-20.0;-126.0;290.0;365.0;-102.0;232.0;335.0
-69.0;581.0;674.0;751.0;26.0;-25.0;645.0;-545.0;273.0
99.0;254.0;955.0;1023.0;-69.0;-165.0;997.0;-942.0;82.0
61.0;34.0;1273.0;1375.0;-92.0;-287.0;1311.0;-886.0;235.0
59.0;572.0;596.0;734.0;-55.0;25.0;710.0;-594.0;30.0
521.0;615.0;753.0;863.0;-34.0;-102.0;754.0;-1137.0;325.0
429.0;614.0;999.0;1017.0;-195.0;-438.0;1017.0;-996.0;-55.0
93.0;255.0;972.0;1024.0;-68.0;-157.0;991.0;-941.0;78.0
97.0;255.0;962.0;1025.0;-62.0;-146.0;990.0;-942.0;75.0
409.0;440.0;1298.0;1401.0;44.0;-327.0;1336.0;-1225.0;117.0
-233.0;544.0;629.0;507.0;-305.0;145.0;637.0;-481.0;-123.0
14.0;587.0;781.0;794.0;30.0;-112.0;644.0;-671.0;155.0
103.0;256.0;971.0;1023.0;-71.0;-148.0;980.0;-946.0;86.0
83.0;613.0;1377.0;1482.0;-49.0;-349.0;1437.0;-780.0;236.0
5.0;250.0;959.0;1034.0;-77.0;-114.0;984.0;-912.0;77.0
328.0;-188.0;511.0;602.0;98.0;373.0;551.0;-796.0;26.0
97.0;248.0;967.0;1021.0;-67.0;-142.0;992.0;-945.0;74.0
191.0;399.0;1008.0;1111.0;-15.0;-99.0;1113.0;-997.0;16.0
-50.0;116.0;614.0;364.0;-4.0;122.0;402.0;-626.0;-225.0
-101.0;347.0;378.0;638.0;-43.0;316.0;448.0;-577.0;131.0
-276.0;-152.0;792.0;782.0;-362.0;-71.0;627.0;-425.0;-189.0
84.0;-648.0;736.0;813.0;-25.0;12.0;720.0;-776.0;65.0
239.0;447.0;1046.0;1166.0;-135.0;-181.0;1123.0;-1015.0;33.0
-39.0;745.0;824.0;714.0;-305.0;115.0;675.0;-799.0;65.0
65.0;241.0;974.0;1045.0;-87.0;-175.0;1002.0;-928.0;111.0
214.0;36.0;1038.0;1056.0;-180.0;-280.0;1026.0;-997.0;11.0
104.0;251.0;962.0;1028.0;-71.0;-163.0;982.0;-945.0;81.0
-78.0;90.0;948.0;1069.0;-108.0;-106.0;1079.0;-830.0;42.0
51.0;637.0;827.0;931.0;-34.0;29.0;873.0;-775.0;78.0
-458.0;-133.0;-182.0;579.0;436.0;532.0;-195.0;307.0;541.0
97.0;257.0;967.0;1039.0;-65.0;-184.0;977.0;-940.0;80.0
231.0;454.0;876.0;1013.0;515.0;-135.0;953.0;-895.0;781.0
154.0;34.0;1012.0;1058.0;-284.0;-195.0;1038.0;-961.0;-95.0
533.0;143.0;848.0;925.0;-367.0;-325.0;910.0;-836.0;-276.0
