InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit BACK Quaternion1
702.0;529.0;-132.0;-610.0;583.0
701.0;530.0;-134.0;-609.0;583.0
?;530.0;-136.0;-609.0;?
698.0;530.0;-138.0;-608.0;587.0
696.0;531.0;-137.0;-607.0;586.0
696.0;530.0;-135.0;?;589.0
696.0;529.0;-133.0;-604.0;590.0
697.0;528.0;-130.0;-602.0;591.0
698.0;?;-128.0;-601.0;593.0
697.0;527.0;-127.0;?;594.0
697.0;527.0;-126.0;-599.0;596.0
697.0;526.0;-125.0;?;596.0
697.0;527.0;-125.0;-600.0;596.0
697.0;527.0;-125.0;-601.0;596.0
697.0;526.0;-126.0;-602.0;595.0
?;526.0;-127.0;-603.0;594.0
695.0;526.0;-126.0;-603.0;594.0
695.0;526.0;-127.0;-604.0;593.0
694.0;526.0;-128.0;-605.0;591.0
694.0;526.0;-129.0;-605.0;588.0
692.0;?;-130.0;-606.0;584.0
692.0;?;-132.0;-605.0;585.0
692.0;528.0;-132.0;?;585.0
693.0;528.0;-132.0;-604.0;584.0
695.0;527.0;-132.0;-604.0;584.0
?;527.0;-130.0;-603.0;585.0
697.0;526.0;-128.0;-602.0;588.0
698.0;525.0;-127.0;-602.0;587.0
698.0;525.0;-127.0;-602.0;587.0
698.0;525.0;-128.0;-602.0;587.0
698.0;525.0;-127.0;-602.0;587.0
698.0;524.0;-126.0;-602.0;588.0
697.0;525.0;-126.0;-602.0;588.0
697.0;525.0;-126.0;-602.0;588.0
696.0;526.0;-126.0;-601.0;587.0
696.0;527.0;-127.0;-601.0;586.0
696.0;528.0;-128.0;-601.0;?
696.0;528.0;-128.0;-600.0;586.0
696.0;528.0;-129.0;-600.0;586.0
696.0;528.0;-129.0;-600.0;586.0
697.0;528.0;-128.0;-599.0;586.0
697.0;528.0;-127.0;-599.0;587.0
697.0;527.0;-128.0;-599.0;?
698.0;527.0;-127.0;-599.0;?
699.0;526.0;-128.0;-598.0;?
700.0;526.0;-127.0;-596.0;586.0
701.0;526.0;?;-595.0;587.0
702.0;526.0;-127.0;-595.0;585.0
702.0;526.0;-128.0;-597.0;584.0
701.0;526.0;-131.0;-598.0;583.0
701.0;526.0;-132.0;-599.0;582.0
700.0;526.0;-134.0;-599.0;580.0
700.0;527.0;-136.0;-599.0;578.0
700.0;528.0;-138.0;-599.0;577.0
701.0;528.0;-139.0;-599.0;576.0
701.0;?;-142.0;-600.0;576.0
701.0;528.0;-143.0;-600.0;576.0
701.0;528.0;-144.0;-600.0;574.0
701.0;527.0;-146.0;-600.0;573.0
702.0;525.0;-147.0;-601.0;574.0
704.0;524.0;-148.0;?;?
705.0;522.0;-148.0;-601.0;576.0
706.0;520.0;-149.0;-602.0;575.0
?;518.0;?;-604.0;574.0
705.0;518.0;-151.0;-606.0;574.0
704.0;517.0;-154.0;-608.0;573.0
703.0;516.0;?;?;572.0
702.0;514.0;?;-612.0;571.0
702.0;511.0;-163.0;-613.0;570.0
703.0;509.0;-164.0;-615.0;?
704.0;506.0;-164.0;-616.0;571.0
706.0;504.0;?;-616.0;572.0
706.0;502.0;?;-616.0;572.0
707.0;501.0;-163.0;-616.0;574.0
707.0;500.0;-162.0;-615.0;575.0
?;500.0;-160.0;-614.0;577.0
708.0;499.0;-158.0;-613.0;578.0
708.0;499.0;-156.0;-612.0;579.0
709.0;498.0;-153.0;?;582.0
710.0;496.0;-150.0;-609.0;584.0
712.0;493.0;-145.0;-606.0;585.0
712.0;492.0;-139.0;-604.0;590.0
712.0;490.0;-132.0;-602.0;595.0
710.0;489.0;-119.0;-599.0;597.0
709.0;?;-112.0;-597.0;600.0
708.0;490.0;-110.0;-597.0;600.0
706.0;?;-110.0;-598.0;600.0
705.0;493.0;-113.0;-600.0;599.0
703.0;493.0;-119.0;-602.0;599.0
?;492.0;-124.0;-605.0;598.0
701.0;492.0;-128.0;-608.0;598.0
700.0;?;-130.0;-610.0;597.0
701.0;490.0;-128.0;-612.0;596.0
702.0;490.0;-127.0;-613.0;594.0
703.0;?;-130.0;-613.0;590.0
704.0;489.0;-131.0;-613.0;590.0
705.0;490.0;-132.0;-613.0;588.0
706.0;491.0;-131.0;-611.0;588.0
707.0;493.0;-129.0;-609.0;?
707.0;?;-124.0;-609.0;586.0
707.0;496.0;-118.0;-608.0;586.0
707.0;497.0;-115.0;?;584.0
706.0;497.0;-115.0;-608.0;585.0
706.0;496.0;-117.0;-609.0;584.0
706.0;495.0;-119.0;-609.0;583.0
707.0;493.0;-123.0;-610.0;582.0
707.0;?;-127.0;?;581.0
707.0;491.0;-130.0;-611.0;579.0
706.0;491.0;-132.0;-612.0;578.0
706.0;491.0;-134.0;?;577.0
705.0;491.0;-135.0;-613.0;?
704.0;491.0;-135.0;-614.0;577.0
702.0;492.0;-134.0;-615.0;?
702.0;493.0;-133.0;-616.0;576.0
701.0;494.0;-132.0;-617.0;576.0
700.0;495.0;-131.0;-618.0;577.0
700.0;496.0;-130.0;-618.0;577.0
700.0;496.0;-129.0;-618.0;577.0
700.0;497.0;-128.0;-617.0;578.0
701.0;496.0;-127.0;-617.0;577.0
701.0;496.0;?;-616.0;576.0
702.0;497.0;-126.0;-616.0;?
702.0;497.0;-126.0;-615.0;576.0
703.0;496.0;-125.0;-615.0;577.0
703.0;496.0;-124.0;-614.0;577.0
703.0;497.0;-124.0;?;577.0
703.0;497.0;-123.0;-614.0;577.0
703.0;497.0;-122.0;-614.0;575.0
704.0;497.0;-123.0;-614.0;?
704.0;497.0;-124.0;-614.0;573.0
705.0;497.0;-125.0;-613.0;572.0
705.0;496.0;-127.0;-613.0;572.0
705.0;495.0;-128.0;-614.0;572.0
705.0;495.0;-129.0;-614.0;571.0
705.0;495.0;-129.0;-615.0;571.0
?;494.0;-129.0;-615.0;?
703.0;495.0;?;?;571.0
703.0;496.0;-130.0;-616.0;572.0
702.0;497.0;-130.0;-616.0;571.0
702.0;498.0;-130.0;?;572.0
702.0;499.0;-130.0;-615.0;?
702.0;500.0;-130.0;-614.0;571.0
702.0;502.0;-130.0;-613.0;570.0
702.0;503.0;?;-612.0;?
702.0;504.0;-129.0;-612.0;568.0
701.0;506.0;-129.0;-611.0;?
701.0;507.0;-129.0;?;?
700.0;508.0;-129.0;-610.0;?
700.0;508.0;-130.0;-610.0;567.0
700.0;509.0;-130.0;?;567.0
?;508.0;-130.0;-610.0;567.0
702.0;507.0;-131.0;-610.0;569.0
704.0;507.0;-132.0;-610.0;569.0
706.0;507.0;-131.0;-609.0;?
708.0;508.0;-128.0;-607.0;574.0
709.0;509.0;-124.0;-605.0;574.0
709.0;511.0;?;-603.0;576.0
710.0;513.0;-116.0;-602.0;579.0
709.0;515.0;-114.0;-600.0;580.0
?;517.0;-113.0;-599.0;?
707.0;518.0;-112.0;-599.0;582.0
?;519.0;-112.0;-599.0;584.0
709.0;520.0;-111.0;-598.0;586.0
708.0;521.0;-111.0;-598.0;582.0
708.0;?;-111.0;-598.0;580.0
709.0;523.0;-111.0;-598.0;579.0
708.0;524.0;-112.0;-598.0;576.0
709.0;526.0;-110.0;-598.0;577.0
708.0;526.0;-108.0;-598.0;578.0
708.0;527.0;-107.0;-598.0;576.0
708.0;527.0;-108.0;-597.0;576.0
708.0;528.0;-107.0;-598.0;578.0
707.0;529.0;?;-598.0;579.0
708.0;530.0;-109.0;-598.0;579.0
708.0;532.0;-111.0;-597.0;578.0
709.0;533.0;-113.0;-596.0;579.0
710.0;535.0;-113.0;-595.0;579.0
711.0;536.0;-112.0;-595.0;580.0
711.0;539.0;-113.0;-596.0;576.0
710.0;542.0;-112.0;-596.0;576.0
710.0;543.0;-110.0;-595.0;574.0
710.0;545.0;-107.0;-595.0;574.0
711.0;545.0;-104.0;-595.0;574.0
712.0;544.0;-100.0;-594.0;575.0
712.0;544.0;-97.0;-594.0;576.0
714.0;542.0;-93.0;-594.0;578.0
717.0;540.0;-88.0;-594.0;581.0
719.0;539.0;-82.0;-594.0;584.0
720.0;538.0;-78.0;-594.0;585.0
719.0;538.0;-79.0;-595.0;586.0
717.0;?;-80.0;-596.0;586.0
716.0;538.0;-86.0;-596.0;584.0
714.0;537.0;-91.0;?;583.0
714.0;537.0;-96.0;-597.0;581.0
713.0;536.0;-98.0;?;580.0
?;535.0;?;-600.0;580.0
715.0;534.0;-97.0;-601.0;581.0
716.0;531.0;-97.0;-602.0;582.0
717.0;530.0;-97.0;?;?
718.0;529.0;?;-605.0;586.0
718.0;528.0;-97.0;-606.0;586.0
720.0;526.0;-93.0;-606.0;588.0
?;525.0;-92.0;-606.0;590.0
718.0;523.0;-93.0;-606.0;592.0
?;523.0;-94.0;-604.0;593.0
715.0;521.0;-94.0;-602.0;594.0
715.0;519.0;-94.0;-601.0;596.0
716.0;518.0;-93.0;?;597.0
716.0;518.0;-94.0;-600.0;?
715.0;?;-94.0;-599.0;600.0
714.0;519.0;-94.0;-599.0;600.0
713.0;519.0;?;?;601.0
711.0;520.0;-94.0;-600.0;601.0
709.0;521.0;-95.0;-600.0;600.0
?;522.0;-96.0;-599.0;599.0
706.0;522.0;-97.0;-599.0;599.0
706.0;523.0;-97.0;-599.0;598.0
706.0;524.0;-97.0;-599.0;598.0
707.0;524.0;-97.0;-599.0;598.0
708.0;523.0;-96.0;-599.0;598.0
709.0;523.0;-95.0;-598.0;?
710.0;?;?;-599.0;600.0
709.0;521.0;-93.0;?;601.0
710.0;521.0;?;-599.0;601.0
710.0;521.0;-93.0;-599.0;602.0
710.0;521.0;-94.0;-598.0;602.0
710.0;520.0;?;-598.0;602.0
710.0;520.0;-94.0;-597.0;603.0
711.0;520.0;-95.0;-597.0;603.0
711.0;519.0;-95.0;-596.0;603.0
712.0;519.0;?;-596.0;?
712.0;?;-96.0;-597.0;603.0
?;518.0;-95.0;?;604.0
713.0;518.0;-96.0;-598.0;604.0
713.0;518.0;-96.0;-599.0;?
713.0;517.0;-97.0;-599.0;603.0
713.0;517.0;-98.0;-599.0;?
714.0;517.0;-98.0;-599.0;603.0
714.0;517.0;?;-600.0;603.0
715.0;516.0;-98.0;?;602.0
715.0;516.0;-98.0;-600.0;602.0
715.0;516.0;-99.0;-599.0;602.0
715.0;516.0;-99.0;-599.0;602.0
715.0;516.0;-100.0;-599.0;601.0
?;516.0;-100.0;-599.0;601.0
716.0;515.0;-100.0;-600.0;600.0
716.0;515.0;-101.0;-601.0;600.0
717.0;514.0;-102.0;-602.0;599.0
717.0;?;?;-603.0;598.0
718.0;512.0;-107.0;-603.0;596.0
718.0;511.0;-111.0;-604.0;595.0
719.0;509.0;-114.0;-605.0;595.0
720.0;508.0;-115.0;-605.0;594.0
722.0;507.0;-115.0;-606.0;594.0
723.0;505.0;-115.0;-606.0;595.0
724.0;503.0;-114.0;-606.0;595.0
725.0;?;?;-606.0;?
?;499.0;-115.0;-607.0;595.0
726.0;?;-118.0;-608.0;595.0
727.0;495.0;-120.0;-609.0;594.0
727.0;493.0;?;-611.0;594.0
726.0;491.0;-125.0;-612.0;594.0
726.0;489.0;-126.0;-613.0;594.0
726.0;486.0;-127.0;-615.0;594.0
725.0;484.0;-129.0;-616.0;595.0
725.0;483.0;-131.0;-617.0;594.0
725.0;481.0;-132.0;-618.0;594.0
726.0;480.0;-134.0;?;593.0
726.0;479.0;-135.0;-618.0;593.0
726.0;478.0;-136.0;-619.0;593.0
726.0;477.0;-136.0;-619.0;592.0
727.0;?;-135.0;-619.0;592.0
?;476.0;-136.0;-619.0;592.0
727.0;475.0;-136.0;-619.0;592.0
727.0;474.0;-135.0;-620.0;592.0
728.0;473.0;?;-620.0;592.0
728.0;473.0;-135.0;-621.0;591.0
728.0;471.0;-137.0;-621.0;590.0
729.0;469.0;-138.0;-622.0;589.0
730.0;468.0;-140.0;-622.0;589.0
730.0;465.0;-142.0;-623.0;588.0
731.0;?;-143.0;-624.0;587.0
731.0;461.0;-145.0;-625.0;?
?;459.0;-146.0;-626.0;585.0
734.0;457.0;-148.0;-626.0;584.0
?;455.0;?;-627.0;583.0
735.0;454.0;-153.0;-627.0;?
735.0;454.0;-156.0;?;580.0
735.0;454.0;-159.0;-628.0;579.0
735.0;454.0;-161.0;?;579.0
?;454.0;?;-627.0;578.0
734.0;453.0;-163.0;-627.0;579.0
?;452.0;-164.0;-627.0;?
735.0;450.0;-164.0;?;579.0
735.0;?;-165.0;-628.0;578.0
735.0;?;-165.0;-629.0;579.0
734.0;448.0;-166.0;-630.0;?
734.0;448.0;-167.0;-630.0;580.0
734.0;448.0;-167.0;-630.0;580.0
735.0;447.0;-166.0;-630.0;581.0
735.0;447.0;-165.0;-629.0;581.0
736.0;446.0;-165.0;-629.0;580.0
736.0;446.0;-166.0;-628.0;579.0
737.0;445.0;-167.0;-628.0;578.0
?;446.0;-169.0;-628.0;577.0
738.0;445.0;-171.0;-628.0;577.0
738.0;?;-173.0;-629.0;576.0
739.0;443.0;-175.0;-630.0;576.0
740.0;443.0;-176.0;-630.0;576.0
740.0;443.0;-176.0;-630.0;576.0
?;442.0;-176.0;-629.0;575.0
741.0;442.0;-175.0;-629.0;575.0
741.0;441.0;-175.0;?;575.0
?;441.0;-176.0;-628.0;576.0
740.0;441.0;-177.0;?;576.0
740.0;441.0;-178.0;-629.0;577.0
738.0;442.0;-177.0;-630.0;577.0
738.0;?;-176.0;-630.0;578.0
?;442.0;-175.0;-630.0;578.0
737.0;443.0;-175.0;-630.0;579.0
736.0;443.0;-173.0;?;581.0
736.0;443.0;-173.0;-630.0;?
736.0;443.0;-171.0;?;583.0
735.0;443.0;-170.0;?;584.0
736.0;442.0;-168.0;-630.0;585.0
736.0;440.0;-165.0;?;587.0
737.0;437.0;-164.0;-630.0;589.0
739.0;434.0;-163.0;-629.0;591.0
741.0;430.0;-160.0;-629.0;593.0
743.0;425.0;-157.0;?;593.0
745.0;419.0;?;-627.0;595.0
748.0;412.0;-149.0;-624.0;597.0
752.0;406.0;-142.0;-621.0;599.0
757.0;?;-134.0;?;601.0
762.0;390.0;-124.0;-610.0;606.0
767.0;382.0;-114.0;?;?
772.0;373.0;-104.0;-598.0;618.0
777.0;363.0;-91.0;-591.0;625.0
?;356.0;?;-583.0;631.0
787.0;349.0;-67.0;-576.0;636.0
791.0;344.0;-55.0;-568.0;640.0
795.0;340.0;-45.0;-558.0;644.0
800.0;337.0;-36.0;-549.0;646.0
805.0;337.0;-29.0;-541.0;647.0
809.0;340.0;-24.0;-533.0;646.0
812.0;344.0;-23.0;-525.0;644.0
815.0;350.0;-23.0;-518.0;642.0
817.0;355.0;?;-512.0;639.0
?;362.0;-25.0;?;635.0
821.0;369.0;-30.0;-506.0;631.0
822.0;376.0;?;-504.0;626.0
822.0;381.0;-47.0;-505.0;622.0
822.0;386.0;-54.0;-506.0;619.0
822.0;390.0;-60.0;-509.0;616.0
821.0;393.0;-67.0;-512.0;614.0
819.0;397.0;-72.0;-516.0;613.0
817.0;?;-77.0;-519.0;613.0
815.0;402.0;-80.0;-524.0;?
811.0;403.0;-81.0;-530.0;615.0
807.0;405.0;-80.0;-536.0;616.0
802.0;406.0;-79.0;-541.0;618.0
797.0;407.0;-78.0;?;?
792.0;408.0;-77.0;-551.0;622.0
786.0;408.0;-78.0;-556.0;623.0
781.0;410.0;-81.0;-559.0;624.0
776.0;411.0;-83.0;-560.0;624.0
771.0;?;?;-561.0;623.0
766.0;?;-90.0;-563.0;?
762.0;415.0;-82.0;?;625.0
761.0;417.0;-82.0;-570.0;628.0
761.0;418.0;-75.0;-569.0;?
762.0;418.0;-72.0;?;627.0
766.0;?;-88.0;-566.0;625.0
768.0;416.0;-121.0;-567.0;621.0
770.0;413.0;-138.0;-569.0;618.0
771.0;407.0;-144.0;-573.0;613.0
771.0;403.0;-149.0;-576.0;607.0
772.0;398.0;-149.0;-580.0;599.0
772.0;394.0;-150.0;-583.0;592.0
773.0;391.0;-156.0;-586.0;587.0
774.0;387.0;-166.0;-591.0;583.0
774.0;384.0;-174.0;-595.0;579.0
775.0;383.0;-177.0;?;577.0
777.0;384.0;-172.0;?;572.0
779.0;387.0;-167.0;-598.0;570.0
781.0;390.0;-167.0;-597.0;568.0
784.0;395.0;-162.0;-595.0;565.0
787.0;399.0;-154.0;-592.0;560.0
790.0;401.0;-150.0;-589.0;553.0
793.0;403.0;-154.0;-586.0;547.0
797.0;403.0;-158.0;-581.0;540.0
802.0;395.0;-158.0;-575.0;533.0
809.0;390.0;-154.0;-568.0;528.0
815.0;386.0;-156.0;-560.0;527.0
821.0;382.0;-157.0;-554.0;527.0
823.0;375.0;-154.0;?;523.0
823.0;366.0;-150.0;-553.0;517.0
822.0;?;?;-555.0;507.0
?;342.0;-160.0;-559.0;?
822.0;329.0;-183.0;-562.0;486.0
823.0;316.0;-206.0;-564.0;?
823.0;302.0;-233.0;-566.0;461.0
822.0;289.0;-246.0;-569.0;449.0
821.0;?;-258.0;-570.0;436.0
820.0;262.0;-271.0;-569.0;422.0
820.0;249.0;-285.0;-567.0;409.0
?;?;-297.0;-564.0;396.0
820.0;222.0;-308.0;-562.0;?
820.0;206.0;-319.0;-559.0;?
818.0;192.0;-330.0;-558.0;?
814.0;177.0;-339.0;-560.0;358.0
810.0;163.0;-344.0;-563.0;353.0
806.0;148.0;?;-566.0;353.0
802.0;136.0;?;-569.0;355.0
798.0;128.0;-346.0;-569.0;356.0
798.0;120.0;-333.0;?;353.0
799.0;114.0;-323.0;-558.0;?
797.0;106.0;-324.0;-554.0;?
795.0;?;-327.0;-552.0;?
794.0;95.0;-333.0;-551.0;342.0
794.0;93.0;-338.0;-549.0;340.0
796.0;89.0;-342.0;-547.0;335.0
?;86.0;?;-546.0;331.0
798.0;84.0;-348.0;-545.0;329.0
797.0;?;-352.0;-545.0;329.0
796.0;?;?;?;330.0
795.0;88.0;-358.0;-548.0;?
?;92.0;-357.0;-550.0;340.0
795.0;99.0;?;-553.0;349.0
796.0;106.0;-348.0;-555.0;360.0
798.0;115.0;-341.0;-558.0;375.0
?;127.0;-330.0;-560.0;394.0
804.0;138.0;-316.0;-561.0;415.0
?;148.0;?;-560.0;438.0
814.0;163.0;-278.0;-556.0;464.0
825.0;170.0;-243.0;-539.0;486.0
834.0;178.0;-207.0;?;509.0
841.0;191.0;?;?;?
847.0;199.0;-139.0;-500.0;559.0
848.0;209.0;-108.0;-494.0;580.0
848.0;223.0;-76.0;-491.0;600.0
?;238.0;-49.0;-492.0;618.0
842.0;250.0;-25.0;-492.0;633.0
839.0;?;2.0;-492.0;647.0
835.0;264.0;32.0;-490.0;661.0
831.0;267.0;57.0;-492.0;674.0
827.0;270.0;82.0;-494.0;687.0
824.0;?;103.0;-498.0;700.0
822.0;272.0;111.0;-504.0;?
818.0;273.0;117.0;-512.0;?
811.0;?;130.0;-520.0;744.0
804.0;257.0;147.0;-528.0;757.0
797.0;246.0;162.0;-531.0;772.0
791.0;234.0;178.0;-532.0;786.0
784.0;?;?;-537.0;796.0
?;222.0;198.0;-543.0;808.0
?;217.0;216.0;-544.0;816.0
766.0;?;230.0;-543.0;826.0
?;202.0;245.0;-542.0;835.0
754.0;202.0;257.0;-545.0;843.0
747.0;206.0;268.0;-550.0;?
740.0;208.0;282.0;-555.0;854.0
731.0;208.0;298.0;-560.0;859.0
723.0;206.0;313.0;-567.0;864.0
715.0;?;331.0;-574.0;869.0
709.0;204.0;346.0;-576.0;874.0
705.0;207.0;358.0;-574.0;878.0
705.0;214.0;364.0;-570.0;?
705.0;222.0;372.0;-569.0;882.0
704.0;229.0;378.0;-570.0;884.0
?;235.0;395.0;?;?
696.0;242.0;408.0;-575.0;887.0
688.0;248.0;414.0;-566.0;887.0
687.0;254.0;407.0;-546.0;887.0
698.0;262.0;400.0;-532.0;886.0
709.0;271.0;?;-526.0;?
714.0;281.0;401.0;-529.0;884.0
715.0;288.0;?;-532.0;?
716.0;293.0;394.0;-531.0;882.0
719.0;298.0;391.0;-526.0;880.0
724.0;303.0;393.0;-524.0;880.0
733.0;306.0;392.0;-520.0;?
738.0;306.0;?;-520.0;876.0
742.0;311.0;370.0;-519.0;871.0
747.0;314.0;357.0;-521.0;866.0
752.0;322.0;345.0;-524.0;857.0
758.0;332.0;?;?;846.0
766.0;338.0;301.0;-524.0;839.0
772.0;344.0;286.0;-525.0;830.0
777.0;350.0;?;?;824.0
782.0;358.0;258.0;-527.0;815.0
788.0;367.0;239.0;-525.0;805.0
792.0;376.0;226.0;-523.0;795.0
796.0;384.0;209.0;-521.0;784.0
798.0;392.0;185.0;-520.0;775.0
802.0;398.0;155.0;-519.0;766.0
805.0;405.0;116.0;-516.0;761.0
809.0;410.0;75.0;?;756.0
814.0;416.0;36.0;-507.0;750.0
819.0;420.0;3.0;-501.0;747.0
823.0;426.0;-17.0;?;744.0
827.0;432.0;-28.0;?;740.0
830.0;439.0;-40.0;-486.0;737.0
?;445.0;-60.0;-481.0;735.0
835.0;?;-79.0;-476.0;734.0
?;458.0;-91.0;-470.0;734.0
840.0;?;-97.0;-462.0;734.0
844.0;?;-99.0;-453.0;736.0
847.0;481.0;-96.0;-445.0;739.0
851.0;487.0;-91.0;?;?
855.0;492.0;-85.0;-429.0;743.0
861.0;498.0;-78.0;-421.0;745.0
865.0;503.0;-72.0;-415.0;748.0
869.0;510.0;-66.0;-408.0;751.0
873.0;514.0;-58.0;?;?
878.0;520.0;-47.0;-396.0;756.0
880.0;525.0;-37.0;-392.0;756.0
?;531.0;-27.0;-389.0;755.0
883.0;536.0;?;-382.0;754.0
886.0;540.0;?;-374.0;?
889.0;547.0;-9.0;-364.0;750.0
?;554.0;-1.0;?;746.0
894.0;?;9.0;-336.0;743.0
896.0;569.0;23.0;-317.0;740.0
897.0;?;35.0;-298.0;733.0
897.0;597.0;?;-277.0;726.0
895.0;621.0;64.0;-253.0;712.0
892.0;635.0;75.0;-230.0;702.0
888.0;647.0;82.0;-202.0;693.0
882.0;657.0;?;-172.0;684.0
879.0;663.0;86.0;-145.0;677.0
878.0;?;?;-120.0;671.0
881.0;677.0;87.0;-100.0;?
885.0;682.0;86.0;-83.0;651.0
889.0;686.0;85.0;-64.0;645.0
892.0;697.0;?;?;629.0
895.0;708.0;80.0;-33.0;610.0
898.0;721.0;73.0;-17.0;589.0
901.0;732.0;68.0;2.0;569.0
900.0;740.0;63.0;22.0;546.0
898.0;751.0;59.0;46.0;?
?;768.0;56.0;67.0;?
901.0;770.0;50.0;86.0;464.0
903.0;775.0;41.0;101.0;447.0
906.0;780.0;34.0;115.0;432.0
906.0;784.0;32.0;127.0;418.0
907.0;?;31.0;138.0;408.0
908.0;793.0;31.0;149.0;400.0
908.0;798.0;30.0;?;388.0
906.0;807.0;29.0;167.0;371.0
904.0;815.0;25.0;170.0;?
901.0;816.0;24.0;172.0;347.0
899.0;822.0;25.0;169.0;333.0
898.0;826.0;26.0;163.0;325.0
898.0;830.0;?;154.0;319.0
898.0;833.0;23.0;146.0;316.0
900.0;835.0;19.0;138.0;310.0
902.0;838.0;15.0;137.0;300.0
900.0;841.0;18.0;142.0;291.0
897.0;843.0;19.0;148.0;282.0
897.0;844.0;17.0;149.0;281.0
898.0;?;11.0;152.0;281.0
899.0;847.0;3.0;156.0;278.0
898.0;?;-2.0;159.0;273.0
895.0;852.0;-4.0;163.0;?
?;855.0;-6.0;167.0;?
890.0;856.0;-8.0;168.0;258.0
888.0;857.0;-9.0;168.0;256.0
887.0;857.0;-11.0;167.0;254.0
887.0;857.0;-11.0;161.0;254.0
888.0;857.0;-8.0;156.0;256.0
889.0;854.0;-7.0;?;?
892.0;852.0;-6.0;139.0;265.0
895.0;?;-5.0;130.0;271.0
900.0;844.0;-5.0;120.0;278.0
904.0;840.0;-6.0;109.0;287.0
?;836.0;-7.0;103.0;295.0
909.0;832.0;-8.0;98.0;300.0
911.0;828.0;-9.0;?;?
914.0;825.0;-9.0;91.0;310.0
916.0;822.0;-11.0;89.0;313.0
918.0;?;-12.0;87.0;317.0
920.0;815.0;-12.0;83.0;321.0
922.0;812.0;-12.0;78.0;325.0
924.0;810.0;-15.0;72.0;326.0
926.0;808.0;-14.0;?;328.0
928.0;?;-12.0;62.0;330.0
929.0;805.0;-11.0;59.0;333.0
930.0;803.0;-8.0;57.0;336.0
929.0;803.0;-6.0;56.0;337.0
927.0;804.0;?;58.0;336.0
940.0;818.0;18.0;-43.0;295.0
939.0;817.0;17.0;-43.0;297.0
936.0;817.0;17.0;-39.0;297.0
932.0;818.0;17.0;-31.0;?
926.0;818.0;18.0;-20.0;293.0
?;821.0;18.0;-8.0;291.0
911.0;822.0;19.0;4.0;289.0
?;823.0;20.0;16.0;289.0
892.0;824.0;21.0;28.0;289.0
884.0;825.0;23.0;38.0;291.0
877.0;825.0;24.0;44.0;?
871.0;826.0;24.0;46.0;?
867.0;827.0;25.0;46.0;296.0
861.0;827.0;26.0;48.0;?
853.0;828.0;26.0;51.0;293.0
848.0;829.0;26.0;54.0;291.0
842.0;830.0;26.0;60.0;288.0
838.0;831.0;25.0;66.0;287.0
834.0;832.0;?;73.0;286.0
?;832.0;24.0;77.0;286.0
830.0;832.0;24.0;80.0;286.0
829.0;832.0;24.0;82.0;286.0
827.0;832.0;24.0;82.0;?
825.0;833.0;24.0;82.0;285.0
824.0;832.0;23.0;83.0;?
822.0;833.0;22.0;84.0;281.0
820.0;833.0;21.0;87.0;279.0
818.0;833.0;20.0;91.0;277.0
816.0;834.0;?;95.0;273.0
812.0;835.0;18.0;101.0;270.0
808.0;836.0;16.0;110.0;267.0
803.0;837.0;15.0;120.0;265.0
795.0;838.0;14.0;130.0;262.0
789.0;839.0;?;138.0;260.0
?;840.0;14.0;143.0;258.0
779.0;?;13.0;144.0;257.0
780.0;842.0;13.0;?;255.0
?;842.0;13.0;132.0;255.0
785.0;842.0;12.0;127.0;?
785.0;842.0;11.0;127.0;254.0
784.0;842.0;11.0;129.0;254.0
784.0;842.0;10.0;130.0;254.0
784.0;?;11.0;?;254.0
783.0;?;9.0;130.0;255.0
783.0;841.0;8.0;131.0;255.0
781.0;841.0;7.0;132.0;255.0
780.0;840.0;7.0;132.0;255.0
780.0;839.0;6.0;130.0;256.0
781.0;838.0;6.0;?;258.0
783.0;837.0;6.0;?;261.0
786.0;835.0;?;?;263.0
789.0;834.0;6.0;127.0;265.0
792.0;833.0;7.0;125.0;?
796.0;832.0;8.0;122.0;270.0
798.0;?;8.0;119.0;272.0
800.0;831.0;8.0;118.0;273.0
801.0;832.0;12.0;118.0;272.0
797.0;834.0;13.0;?;268.0
790.0;837.0;12.0;128.0;265.0
780.0;839.0;12.0;137.0;263.0
766.0;838.0;13.0;149.0;263.0
752.0;839.0;13.0;162.0;263.0
?;840.0;15.0;174.0;264.0
730.0;840.0;15.0;186.0;264.0
721.0;839.0;?;199.0;267.0
713.0;838.0;17.0;213.0;272.0
706.0;836.0;24.0;223.0;278.0
?;835.0;26.0;229.0;285.0
694.0;833.0;29.0;236.0;295.0
687.0;833.0;36.0;240.0;?
677.0;833.0;43.0;243.0;326.0
668.0;832.0;53.0;242.0;347.0
662.0;830.0;69.0;236.0;372.0
?;827.0;89.0;?;398.0
651.0;823.0;113.0;204.0;424.0
647.0;819.0;127.0;182.0;447.0
641.0;812.0;?;160.0;471.0
?;807.0;?;136.0;493.0
624.0;801.0;180.0;113.0;514.0
613.0;793.0;197.0;92.0;538.0
603.0;784.0;209.0;71.0;560.0
593.0;?;222.0;51.0;582.0
586.0;767.0;?;?;600.0
579.0;758.0;243.0;8.0;618.0
576.0;750.0;253.0;?;634.0
?;742.0;262.0;-34.0;648.0
573.0;731.0;271.0;-56.0;664.0
573.0;720.0;282.0;-79.0;680.0
