InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;Accelerometer RKN_ accY;InertialMeasurementUnit L-SHOE Body_Ax;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelNavFrameZ
482;-5;1;?;-97;915.0;-11;-73;895.0;-30;?;?;-73
493;-8;4;-4;-41;950.0;-66;-28;1008.0;-29;-886;-41;-28
?;?;4;1;-54;937.0;-61;-38;1026.0;-29;-885;-54;-38
489;3;4;-1;8;?;-80;-17;993.0;-29;-886;8;-17
485;-4;4;6;-25;?;-73;-10;992.0;?;-890;-25;?
485;-6;4;7;?;952.0;-70;?;1021.0;-29;-890;-35;-7
488;0;4;3;-15;947.0;-78;-27;1011.0;?;-888;-15;-27
497;-9;4;-4;-52;931.0;?;-14;994.0;-29;-887;-52;-14
500;?;4;-3;-62;928.0;-73;15;1017.0;-29;-892;-62;15
492;3;4;4;-21;934.0;-83;-2;1043.0;-29;-894;-21;-2
489;1;4;6;-15;957.0;?;0;1006.0;-29;-890;-15;0
488;-5;4;8;-38;929.0;-74;?;995.0;-29;?;-38;10
494;-1;4;-1;-24;962.0;-78;16;1017.0;-29;-887;-24;16
?;-3;4;-4;-44;910.0;-76;?;1042.0;-29;-883;-44;19
492;-11;?;5;-50;948.0;-69;-9;1034.0;-29;-890;-50;-9
493;-11;5;4;-4;916.0;-71;-6;1026.0;-29;-889;-4;-6
493;-1;5;1;-21;979.0;-80;12;984.0;-29;-886;-21;12
492;-4;5;4;-79;927.0;-78;-37;990.0;-29;-890;-79;-37
491;-13;5;2;-82;944.0;?;-45;993.0;-29;-885;-82;-45
498;30;5;-7;-22;978.0;-115;1;1000.0;?;-888;-22;1
489;?;5;5;18;971.0;?;-3;997.0;-29;-884;18;-3
502;2;5;-8;19;872.0;-87;39;971.0;?;-888;19;39
517;?;5;-17;146;974.0;-165;?;987.0;-29;-915;146;117
466;-135;4;58;238;928.0;68;140;966.0;-29;-931;238;140
452;?;4;72;26;883.0;57;171;998.0;-29;-944;26;171
464;-111;4;27;-121;931.0;49;43;998.0;-29;-872;-121;43
492;-174;4;-10;-132;897.0;105;-123;?;-30;-824;?;-123
530;88;5;-36;-184;?;-176;-75;?;-30;-898;-184;-75
495;105;?;-2;3;924.0;?;?;1004.0;-30;-911;3;-15
489;-22;5;?;206;945.0;?;28;956.0;-29;-898;?;?
490;-20;5;9;109;924.0;-54;35;932.0;-29;-903;?;35
470;-34;5;15;52;951.0;-34;-26;886.0;-29;-877;?;-26
487;?;5;-1;?;952.0;-50;?;753.0;-29;-880;22;-36
493;-1;5;2;-99;962.0;?;-20;667.0;?;-903;-99;-20
483;-11;5;9;?;946.0;-63;-21;887.0;-29;-898;-79;-21
487;-8;5;4;-44;940.0;-69;1;1346.0;-29;-895;?;1
490;0;5;2;-46;937.0;?;16;?;?;-900;-46;16
487;-6;5;3;-58;718.0;?;6;1361.0;-29;-894;-58;6
?;-6;5;6;?;1006.0;-76;0;?;-29;-892;-90;0
483;-6;5;5;-87;1194.0;-75;1;797.0;-29;-892;?;1
484;-7;5;4;-91;965.0;-74;2;?;-29;-891;-91;2
477;-5;5;13;-46;671.0;-79;-7;998.0;-29;-897;-46;-7
482;-3;5;8;-13;?;?;-3;997.0;?;-894;-13;-3
?;7;5;?;19;990.0;-94;17;1013.0;-29;-889;19;17
482;?;5;6;1;835.0;?;6;1081.0;-29;-893;1;6
491;-14;5;0;-56;?;-75;-9;?;-29;-894;?;-9
488;-4;5;2;2;934.0;?;-9;1032.0;?;-894;2;-9
485;-5;5;3;-4;888.0;-83;-9;972.0;-29;-891;-4;-9
483;-17;5;5;-29;991.0;?;22;1018.0;-29;-889;-29;22
483;-14;5;4;-3;952.0;-72;21;1000.0;?;-890;-3;21
492;-11;6;-4;?;937.0;-74;-24;1006.0;-29;-892;-43;-24
491;-11;6;?;-39;936.0;-74;-21;1026.0;-29;-892;-39;-21
484;?;5;1;-5;908.0;-79;-3;1018.0;-29;-890;-5;-3
483;-1;5;3;-17;926.0;-84;14;1009.0;?;-892;-17;14
?;-1;5;2;?;939.0;-83;20;1024.0;-29;-894;-7;20
485;-9;5;3;-15;935.0;-76;6;1012.0;-29;?;-15;6
481;-13;6;9;?;940.0;-71;1;1026.0;-29;-897;-36;1
485;-5;6;4;-18;923.0;-80;?;981.0;-29;-897;-18;10
488;5;?;-4;-35;?;-89;-4;1017.0;-29;?;-35;-4
?;-2;6;0;-60;933.0;?;-58;1025.0;-29;-886;-60;-58
485;-10;6;2;-57;?;-77;-38;995.0;-29;-889;-57;-38
484;-8;6;3;-88;923.0;-80;-27;1014.0;-29;-888;-88;-27
489;-1;6;-5;-71;?;-90;-59;1013.0;-29;-881;-71;-59
501;-2;6;-13;?;924.0;-92;-24;1013.0;-29;-883;-27;-24
?;-18;6;0;-54;934.0;-76;-30;1014.0;-29;-891;-54;-30
494;-6;6;-1;-28;?;-89;-34;1010.0;-29;-887;-28;-34
498;21;?;-9;23;929.0;-119;10;1005.0;-29;-882;?;10
497;-1;6;-5;39;924.0;-96;6;?;-29;-884;39;6
494;-32;6;1;43;938.0;-64;13;1016.0;-29;-886;43;13
481;-10;6;13;0;?;-81;24;996.0;?;-890;0;24
485;1;6;6;9;922.0;-92;-3;1023.0;-29;-888;?;-3
500;-14;6;-7;80;922.0;?;32;1019.0;-29;?;80;32
481;-6;6;5;77;931.0;-81;51;1110.0;-29;-883;77;51
495;-29;6;-2;74;929.0;-55;55;1134.0;-29;-891;74;55
491;-18;6;-1;-11;939.0;-63;39;1081.0;-29;-890;-11;39
465;41;?;22;41;916.0;-118;60;?;-29;-905;41;60
512;0;5;?;318;?;-73;207;1005.0;-29;-942;318;207
438;-35;?;21;66;?;-18;86;964.0;?;-833;66;?
404;-89;4;18;-160;939.0;?;-15;966.0;-29;-750;-160;-15
539;-92;?;-58;-201;?;24;-21;970.0;-30;?;-201;-21
543;41;5;-55;-409;?;-120;?;993.0;?;-871;-409;?
488;48;6;-3;-121;930.0;-127;-52;976.0;-29;-882;-121;-52
?;8;6;-10;55;930.0;-91;13;1013.0;-29;-883;55;13
508;1;6;-15;-32;948.0;-84;-30;938.0;-29;-878;-32;-30
489;-37;6;11;4;939.0;-44;-42;854.0;-29;-889;?;-42
487;?;6;8;-76;956.0;-64;-80;749.0;-29;-889;-76;-80
497;19;6;-7;-77;966.0;-107;-20;660.0;-29;-890;-77;-20
489;7;6;3;17;?;-95;12;677.0;-29;-896;17;12
486;-9;6;?;2;1006.0;-78;13;1415.0;-29;-894;2;?
487;-8;6;2;-22;780.0;-80;26;1767.0;-29;-890;-22;26
487;-10;6;4;-15;888.0;?;17;1603.0;-29;-892;-15;17
487;-8;6;3;-14;804.0;?;23;931.0;-29;-892;-14;23
487;-9;6;?;-15;?;-79;22;744.0;-29;-892;-15;?
490;-10;6;-1;-46;-117.0;-80;-5;904.0;-29;-891;-46;-5
481;-11;6;3;?;942.0;-81;-7;977.0;-29;?;-17;-7
473;?;?;11;-15;1245.0;-82;6;953.0;-29;-890;-15;6
479;-9;6;8;-19;782.0;-82;-6;974.0;-29;-896;-19;-6
479;-13;6;7;-12;828.0;-78;-20;1021.0;-29;-892;-12;-20
477;-19;6;10;-74;944.0;-73;-10;1034.0;-29;-894;-74;-10
479;-18;6;7;-51;981.0;-73;0;1013.0;-29;-893;-51;0
478;-13;6;6;-28;902.0;?;1;1018.0;-29;-890;-28;1
?;-21;6;5;-35;988.0;-70;-3;998.0;-29;-893;-35;?
?;-14;6;3;-10;969.0;-77;-30;?;-29;-890;-10;-30
477;?;6;?;-30;930.0;-89;-37;1010.0;-29;-891;-30;-37
?;-13;?;7;-47;930.0;-78;6;1030.0;-29;-894;-47;?
486;-13;7;?;-38;963.0;?;25;1020.0;-29;-891;-38;25
487;-9;?;-2;-36;953.0;-80;15;995.0;-29;-889;-36;15
487;?;7;-1;-36;950.0;-78;28;?;-29;-890;?;28
487;-12;7;-1;-35;930.0;-78;12;1005.0;-29;-890;-35;12
483;-19;7;4;-25;950.0;-72;3;986.0;-29;?;-25;3
479;-21;7;8;-24;961.0;-68;?;1015.0;-29;-892;-24;?
485;?;7;4;-62;961.0;-71;10;1012.0;-29;-895;-62;10
?;-4;7;?;-89;951.0;-84;-3;1002.0;-29;-896;-89;-3
484;?;7;1;-56;939.0;-94;-1;1011.0;-29;-891;-56;-1
485;-2;?;0;-19;936.0;-89;-10;1021.0;-29;-890;-19;-10
487;-9;7;1;-5;954.0;-83;1;1011.0;-29;-894;-5;1
?;-9;7;1;-4;949.0;?;1;991.0;-29;-894;-4;1
?;-9;7;6;-22;935.0;-81;?;?;-29;-892;-22;1
481;-8;8;4;-22;940.0;-82;-5;1012.0;-29;-891;-22;?
487;-5;8;-2;-17;?;-86;-8;1000.0;-29;?;-17;-8
?;?;8;-1;-27;933.0;-87;3;1011.0;-29;-889;-27;3
486;-5;8;-2;-16;937.0;-87;?;1028.0;-29;-886;-16;11
492;-5;8;?;-13;944.0;-87;?;1036.0;?;?;-13;6
491;-7;?;-4;-26;932.0;-85;-31;1023.0;-29;-892;?;-31
485;-7;8;1;-16;955.0;?;-41;1043.0;-29;?;?;-41
479;?;8;?;-3;963.0;-84;-43;1013.0;-29;?;-3;-43
484;-6;8;3;-7;942.0;-86;-33;1006.0;-29;-892;-7;-33
491;-2;8;-2;-6;952.0;-91;1;1014.0;-29;-897;-6;1
?;-7;8;3;-19;940.0;-83;-7;1026.0;?;-888;-19;-7
481;-15;8;7;-52;924.0;-77;-4;1020.0;-29;-892;-52;-4
484;-4;8;?;-47;936.0;-89;2;1031.0;-29;-886;-47;2
487;-6;8;-3;-36;938.0;-87;1;?;-29;-884;-36;1
488;-14;8;2;-47;935.0;?;-15;1010.0;-29;-894;-47;-15
484;-1;?;0;-37;?;-91;-30;1026.0;-29;-887;-37;-30
489;-1;8;?;?;936.0;-91;8;1024.0;?;-885;-40;8
491;-8;8;-3;-61;924.0;-85;-14;1010.0;?;-885;-61;-14
488;-4;8;0;-41;940.0;?;-25;1009.0;-29;-885;-41;-25
490;-12;8;6;-45;936.0;-82;12;1013.0;-29;-894;-45;12
497;-6;8;0;-65;925.0;-90;?;1022.0;-29;?;-65;?
503;6;8;-8;-19;929.0;-104;22;1015.0;-29;-884;-19;22
494;-11;?;3;9;941.0;-86;-5;?;-29;-884;9;-5
490;-5;8;4;?;934.0;-90;5;1024.0;-29;?;-14;5
495;2;8;0;-8;924.0;-98;24;1024.0;?;-884;-8;24
494;-10;?;3;-11;915.0;-86;-16;1023.0;-29;-884;-11;-16
489;-4;8;4;-25;935.0;-90;-38;?;?;-880;-25;-38
?;-3;8;6;-7;941.0;-93;-3;992.0;-29;?;-7;-3
497;-4;8;-1;?;942.0;-93;12;997.0;-29;-886;-25;?
497;-3;8;?;-47;938.0;-93;-34;990.0;-29;-887;-47;-34
?;-4;8;6;-18;912.0;?;-23;1010.0;?;-889;?;-23
491;2;8;2;-9;894.0;-98;2;1039.0;-29;-884;-9;2
487;5;8;?;-38;918.0;-101;-9;1018.0;-29;-884;-38;-9
485;0;8;10;-30;914.0;-98;0;984.0;-29;-886;?;0
494;0;8;3;-3;906.0;-99;-9;976.0;-29;-890;-3;-9
492;-2;8;4;-19;930.0;?;0;1007.0;-29;-886;-19;?
493;-3;8;3;3;926.0;-96;-17;1030.0;-29;-883;3;-17
496;3;8;?;22;923.0;-103;-53;1028.0;-29;-884;22;-53
489;3;8;6;-18;924.0;-103;-17;995.0;-29;?;?;?
490;-1;8;7;-27;939.0;-100;2;1024.0;-29;-888;-27;2
496;-3;8;3;-19;970.0;-100;-17;1013.0;-29;-887;-19;-17
498;-4;8;-1;?;940.0;-98;-13;1015.0;-29;-883;-7;-13
491;-3;8;?;?;924.0;-98;12;1012.0;-29;-883;-9;12
489;-1;8;5;2;923.0;-100;?;1032.0;-29;-881;2;19
497;0;8;-2;?;925.0;-102;?;1018.0;-29;-880;24;0
496;-1;?;2;-18;936.0;-100;-10;?;-29;-883;-18;?
497;-6;8;2;-27;940.0;-95;-2;1021.0;-29;-886;-27;-2
498;-3;8;3;-2;927.0;-99;3;?;-29;-889;-2;3
494;2;8;4;-13;926.0;-104;-2;1023.0;-29;-885;-13;-2
493;-5;8;5;-27;932.0;-98;-10;1014.0;-29;-884;?;-10
495;-4;8;4;-16;912.0;-100;1;1031.0;-29;-884;-16;1
?;1;8;-3;-4;931.0;-104;-3;1043.0;-29;-878;?;-3
498;-4;8;3;-23;912.0;-100;-28;1013.0;?;?;-23;-28
508;3;8;-4;-15;?;-108;?;?;-29;-883;-15;14
503;0;8;-2;-10;930.0;-105;21;1007.0;-29;-878;-10;21
488;-9;?;12;-40;942.0;-93;-9;1005.0;?;-882;-40;?
493;3;8;2;-46;915.0;-108;21;1015.0;?;-880;?;21
495;8;?;-1;-22;915.0;-114;17;1033.0;-29;-880;-22;17
497;-4;8;2;0;915.0;-103;1;1012.0;-29;-888;0;1
492;-8;9;6;-28;924.0;-99;-5;1028.0;-29;-889;-28;-5
490;-3;9;3;-41;924.0;?;-24;1012.0;-29;-884;?;?
495;2;9;-2;0;933.0;-110;-5;980.0;-29;-884;0;-5
488;2;9;5;-4;915.0;-110;11;987.0;-29;-886;-4;11
492;-2;9;-1;-12;923.0;-106;15;?;-29;-882;-12;15
492;-4;9;0;20;927.0;-104;41;1012.0;-29;-883;20;?
488;-3;9;6;19;902.0;-104;24;1032.0;-29;-887;19;24
495;0;?;-2;18;885.0;-106;-4;1061.0;-29;-885;18;-4
492;-1;9;2;?;?;-105;1;1029.0;-29;-886;11;1
491;-4;9;5;-24;893.0;-102;-9;1001.0;-29;?;-24;-9
499;-5;?;?;-26;888.0;-100;?;1021.0;-29;-883;-26;-3
493;-7;9;5;-27;902.0;-98;-1;1041.0;?;-886;-27;-1
491;-2;9;5;14;923.0;-103;-15;1026.0;?;?;14;-15
502;-4;9;-4;43;?;-101;-4;1005.0;?;-880;43;-4
501;-9;9;?;-10;944.0;-96;0;1012.0;-29;-883;-10;0
499;5;9;-5;-17;959.0;-110;0;1000.0;-29;-878;-17;0
499;10;9;-4;-4;953.0;-116;12;1046.0;-29;-880;-4;12
491;-3;9;4;-1;943.0;-101;-6;1026.0;-29;-881;-1;-6
491;-5;9;7;34;909.0;-99;-21;1026.0;-29;-885;34;-21
?;-4;9;-3;41;917.0;-101;14;1018.0;-29;-885;41;14
513;-5;9;?;13;912.0;-98;41;1012.0;-29;-871;13;41
510;0;9;?;5;916.0;-101;7;1014.0;-29;-872;5;7
506;2;9;?;?;911.0;-103;-25;1008.0;-29;-878;5;-25
502;6;9;-2;14;930.0;-106;4;1003.0;-29;-874;14;4
501;6;9;?;30;947.0;-107;0;1009.0;-29;-878;30;0
503;1;9;0;7;919.0;-103;-19;1029.0;-29;-881;7;-19
499;-2;?;3;7;914.0;-99;1;?;-29;?;7;1
495;-6;9;9;27;922.0;?;2;1036.0;-29;-887;27;2
496;-3;9;7;-16;925.0;-97;-5;1015.0;-29;-886;-16;-5
497;1;?;2;-7;896.0;-102;-16;1014.0;-29;?;-7;-16
501;0;9;0;34;?;-100;1;984.0;-29;-881;34;1
?;-4;9;-2;-9;943.0;-97;?;999.0;-29;-881;-9;-7
499;-1;9;4;-25;936.0;-98;-18;1013.0;-29;-882;-25;?
498;3;9;5;3;911.0;-102;37;1017.0;?;-884;3;37
?;-3;9;-4;1;?;-96;4;1019.0;-29;-877;1;4
507;?;9;-6;21;883.0;-98;-29;1002.0;-29;-876;21;-29
?;0;9;2;13;906.0;-98;-22;1024.0;-29;?;13;-22
502;-5;9;2;?;914.0;-93;-38;?;-29;-882;-17;-38
501;2;?;1;?;887.0;-100;11;996.0;-29;-886;?;11
?;1;9;7;-5;911.0;-98;28;1017.0;-29;-884;-5;28
497;1;9;3;13;913.0;-98;-3;1033.0;-29;?;13;-3
500;4;9;-3;31;922.0;-100;24;1016.0;-29;-877;31;24
501;-4;9;-1;20;917.0;-92;35;1051.0;-29;?;?;35
500;-2;9;1;1;914.0;?;-17;1028.0;-29;-881;1;-17
497;?;9;1;-6;907.0;-100;-11;1007.0;-29;-878;-6;-11
502;-5;9;-1;7;896.0;-91;25;985.0;?;-882;7;25
499;-4;9;2;-19;904.0;-91;-20;1025.0;-29;-884;?;-20
493;2;9;6;-12;899.0;-98;-40;1024.0;-29;-884;-12;-40
493;-2;?;6;20;923.0;-94;-10;1034.0;-29;-886;20;-10
493;0;9;6;1;903.0;-96;1;1019.0;-29;-886;1;?
493;-1;9;6;?;920.0;-96;?;1014.0;-29;?;3;1
494;0;9;5;3;907.0;-95;-11;1011.0;-29;-881;3;?
?;10;?;-4;-27;?;-106;18;1005.0;-29;-878;-27;?
505;5;9;-5;-8;913.0;-102;49;1036.0;-29;-880;-8;?
499;-5;9;2;0;924.0;-92;-1;994.0;-29;-881;0;-1
495;2;9;4;-13;935.0;-98;-27;1032.0;-29;-882;-13;-27
493;2;9;5;22;?;-98;8;1014.0;-29;-882;22;?
496;-1;9;3;10;923.0;?;14;1061.0;-29;-885;10;14
498;?;9;1;-26;924.0;-100;13;1021.0;?;?;-26;?
505;-1;9;-8;6;916.0;-96;26;1025.0;-29;-878;6;26
504;-7;9;-7;9;915.0;-91;17;1010.0;-29;-878;9;17
493;?;9;6;-4;943.0;-94;11;1012.0;-29;?;-4;11
498;0;9;?;23;958.0;?;12;1023.0;-29;-886;23;12
500;-2;9;-2;19;920.0;-94;2;995.0;-29;-881;19;2
492;0;9;2;12;901.0;-94;5;1006.0;-29;-877;12;5
496;2;9;-1;-9;?;-96;11;1018.0;-29;-879;-9;11
501;?;9;-3;?;896.0;-94;-4;1065.0;-29;?;-7;-4
?;-1;9;1;24;902.0;-94;?;1037.0;-29;-882;24;-9
496;1;9;3;-19;917.0;?;9;992.0;-29;-885;-19;9
?;-4;9;0;-16;917.0;-91;14;1008.0;-29;-888;-16;14
500;-1;9;-1;30;930.0;-94;?;1033.0;-29;-882;?;7
496;-2;9;1;-12;933.0;-93;?;1045.0;-29;-879;?;17
497;-6;9;3;-30;921.0;-89;18;995.0;-29;-885;-30;18
?;0;9;?;16;?;?;0;1015.0;-29;?;16;0
?;6;9;2;10;913.0;-102;-1;1026.0;-29;-884;10;?
497;9;9;0;-3;?;-106;3;1022.0;-29;-881;-3;?
497;-6;9;0;18;933.0;-90;-4;1025.0;-29;-876;18;-4
497;0;9;-1;?;924.0;-97;7;1005.0;-29;?;3;7
498;9;9;1;-15;913.0;-106;8;1014.0;-29;?;-15;8
?;?;9;3;5;909.0;-91;1;996.0;?;-886;5;1
497;?;9;6;7;922.0;-98;3;1038.0;-29;-884;7;3
491;0;?;10;-5;915.0;?;-18;1038.0;-29;-882;-5;-18
506;-2;9;-3;-1;922.0;-95;-4;1022.0;-29;-878;-1;-4
512;1;9;-9;?;912.0;?;10;1023.0;-29;?;8;10
502;-4;9;2;16;917.0;-91;?;1001.0;-29;-876;16;2
503;2;9;2;5;939.0;-97;11;989.0;?;-878;5;11
505;-1;9;?;-23;950.0;-95;-8;?;-29;-873;-23;-8
508;-3;9;?;-16;?;-94;5;1034.0;-29;-867;-16;5
511;4;9;-6;4;?;-101;3;1034.0;-29;-875;?;3
504;?;?;5;?;925.0;-94;-7;983.0;-29;-885;?;?
501;-4;9;4;-5;914.0;-93;11;1007.0;-29;-881;-5;11
505;5;9;-2;4;?;-101;-8;1043.0;-29;-878;4;-8
504;2;9;1;?;906.0;-98;-12;?;-29;-879;24;-12
502;4;9;2;19;924.0;-100;-7;1006.0;-29;-879;19;?
505;6;9;-1;12;915.0;-102;-12;1024.0;-29;-880;12;-12
506;?;?;0;-2;925.0;-99;-6;1023.0;-29;-882;-2;-6
501;1;9;6;-2;923.0;?;14;1016.0;-29;-884;-2;14
499;-1;9;6;24;920.0;-95;13;?;-29;?;24;13
501;6;9;3;11;901.0;-102;-26;1027.0;-29;-881;11;?
502;3;9;4;0;?;-100;-11;999.0;-29;-883;?;-11
503;-4;?;4;7;914.0;-93;21;?;?;-883;7;21
502;0;9;4;4;?;-96;6;?;-29;-883;4;6
501;-2;9;7;4;921.0;-93;37;1031.0;-29;-879;4;37
508;-5;9;3;4;904.0;-89;63;1020.0;-29;-875;4;63
?;1;9;?;6;919.0;-95;0;1020.0;-29;-876;6;0
510;1;9;1;1;924.0;-93;-28;1009.0;-29;-870;1;-28
505;0;9;8;12;924.0;-92;10;1017.0;-29;-871;12;10
516;3;9;?;11;915.0;-96;19;?;-30;-878;11;19
519;?;9;-2;6;924.0;-95;10;1024.0;-30;-868;6;10
514;3;9;-1;16;914.0;-97;2;1023.0;?;-864;16;2
511;8;?;6;-4;908.0;-103;-2;1043.0;-30;-875;-4;-2
509;8;9;7;12;923.0;-102;5;1014.0;-30;-874;?;5
510;1;9;4;22;914.0;-94;-7;1010.0;-30;-871;22;?
519;0;9;0;3;929.0;-94;-4;978.0;-30;-876;3;-4
?;0;9;-4;15;928.0;-93;11;1016.0;?;-871;15;11
521;-5;9;-5;8;923.0;-88;-7;989.0;-30;-865;?;-7
524;-2;9;-8;?;919.0;-92;-3;1030.0;-30;-867;-3;-3
521;3;9;-5;-11;916.0;-98;-5;1000.0;-30;-870;-11;?
515;2;?;-1;-16;928.0;-97;-26;1001.0;-30;-871;-16;-26
517;3;9;-2;-16;903.0;-98;-16;1021.0;-30;-871;-16;-16
517;?;?;-2;-15;887.0;-98;-20;1020.0;-30;?;-15;?
515;-1;9;-3;3;892.0;?;-31;?;-30;-869;3;-31
515;-4;9;-2;-6;914.0;-93;-18;1031.0;?;-873;-6;-18
512;0;9;2;-22;906.0;-96;-31;999.0;-30;-879;-22;-31
?;?;9;1;-9;?;-101;-17;1002.0;-30;?;-9;-17
505;3;9;3;-5;906.0;-99;?;1012.0;?;-874;-5;-3
505;3;9;5;5;916.0;-100;-30;?;-30;-884;5;-30
?;5;9;?;25;899.0;-102;1;1034.0;?;-878;25;1
506;-1;9;4;8;?;-95;29;1035.0;-29;-884;8;29
503;-7;9;7;?;870.0;-88;33;1030.0;-29;-885;-13;33
503;-4;9;2;-1;902.0;-90;23;1013.0;-29;-877;?;23
508;-8;9;0;-21;930.0;-86;-1;1026.0;-29;-880;?;-1
507;-7;9;0;-17;930.0;-87;1;1001.0;-29;-880;-17;1
501;4;9;4;35;?;?;-14;1005.0;-29;?;?;-14
502;-3;?;3;-5;911.0;-90;-26;1024.0;-29;-881;?;-26
501;-7;9;3;-18;903.0;-86;-10;1026.0;-29;-878;-18;-10
496;1;9;7;26;891.0;-93;?;?;-29;-880;26;-12
498;-2;9;?;11;913.0;-91;-7;1027.0;-29;-879;11;-7
499;-1;9;?;4;?;-91;10;1037.0;-29;-882;4;10
500;-1;9;2;13;894.0;-91;-4;1004.0;-29;-883;13;-4
?;-5;9;-2;22;942.0;-86;-8;1013.0;-29;-876;22;-8
491;?;9;6;21;926.0;-93;2;1005.0;-29;?;21;2
492;15;9;6;-2;951.0;?;-34;1022.0;?;-884;-2;-34
504;7;9;-6;-4;?;?;-35;1034.0;-29;-882;-4;-35
500;-4;?;0;5;915.0;-86;8;1013.0;-29;-884;5;8
495;-2;9;4;-4;918.0;-87;?;1016.0;-29;-882;-4;-2
496;3;9;1;-5;917.0;-93;-18;?;-29;-881;-5;-18
497;6;9;2;-10;906.0;-96;-22;1016.0;-29;-885;-10;-22
500;4;9;-1;-15;915.0;-94;-15;?;-29;-885;-15;-15
?;?;9;0;-5;922.0;-89;-11;1019.0;-29;-884;-5;-11
?;-1;9;0;-6;937.0;-89;-13;1033.0;-29;-884;-6;-13
502;?;9;-4;2;918.0;-88;42;1018.0;-29;-883;?;42
?;-3;9;?;6;919.0;-87;30;998.0;-29;-886;6;30
493;1;9;4;5;933.0;-91;-7;982.0;-29;-887;?;-7
498;0;9;-1;0;924.0;-90;19;1024.0;-29;-886;0;19
499;-8;9;1;-38;933.0;-83;31;1035.0;?;-890;-38;31
499;-8;9;2;-41;924.0;-82;32;?;-29;-890;?;32
500;-5;9;-4;7;925.0;-86;16;?;-29;-885;7;16
511;-10;9;-17;8;933.0;-83;6;1023.0;?;-881;8;6
510;0;9;-16;10;930.0;-94;-7;1034.0;-29;-878;10;?
494;?;9;1;11;?;-103;-5;1005.0;-29;-884;11;-5
491;0;9;8;6;936.0;-93;10;1025.0;-29;-892;6;10
491;?;9;5;44;924.0;-91;-7;1025.0;-29;-885;44;-7
490;-4;?;3;7;915.0;-87;-2;1031.0;-29;-882;7;-2
487;-10;9;8;-26;931.0;-79;-5;1010.0;-29;?;-26;-5
493;?;9;3;-11;?;-85;-4;1032.0;-29;-886;-11;-4
502;?;9;-7;-17;914.0;-97;10;1024.0;-29;-883;-17;10
497;?;9;-1;-15;948.0;-97;?;1011.0;-29;-884;-15;-9
?;?;9;?;-10;938.0;-88;12;1014.0;-29;-887;-10;12
497;-4;9;2;21;917.0;-89;33;1016.0;-29;-887;21;33
496;-1;9;2;7;906.0;-91;-7;1034.0;?;-887;7;-7
497;1;9;1;-18;923.0;-93;-17;1018.0;-29;-883;-18;-17
494;11;9;1;?;924.0;-103;-11;1012.0;-29;-882;-3;?
495;10;9;1;-5;942.0;-102;-10;1022.0;-29;-882;-5;-10
501;4;9;-4;-5;918.0;?;19;1034.0;-29;-879;-5;19
495;7;?;4;-10;922.0;-98;-7;1015.0;-29;-886;-10;-7
496;6;9;2;6;939.0;-98;-42;1014.0;-29;-884;6;-42
505;-1;9;-8;-8;?;-92;-18;?;-29;-878;-8;-18
502;1;9;-5;-21;925.0;-94;2;1011.0;-29;-879;?;2
499;-1;9;-2;23;922.0;-92;1;1022.0;-29;-880;23;1
501;-5;9;-2;11;923.0;-88;-9;1035.0;-29;-884;11;-9
499;5;9;-3;3;924.0;-98;-3;999.0;-29;-878;3;-3
?;5;9;-4;-5;918.0;-100;2;1021.0;-29;-878;-5;2
501;-4;9;1;-31;913.0;?;1;1023.0;-29;-888;-31;1
501;-1;9;-1;-24;922.0;-94;0;1016.0;-29;-885;-24;?
505;-1;9;-6;?;931.0;-95;0;1001.0;-29;?;-16;0
500;?;?;0;2;925.0;-96;18;1035.0;-29;-886;2;18
493;6;9;3;12;915.0;-100;18;1003.0;-29;-883;12;18
499;3;9;-4;46;923.0;-97;5;1006.0;-29;-879;46;5
502;0;9;-7;46;916.0;-92;-1;1024.0;-29;?;46;-1
495;?;9;?;3;931.0;-91;2;1024.0;?;-880;3;2
496;-3;9;2;4;911.0;-87;28;?;-29;-885;4;28
505;-5;9;-5;-17;?;-87;?;1014.0;-29;-886;-17;31
498;-2;9;0;-26;925.0;?;-3;1013.0;-29;-883;-26;-3
497;1;9;-1;-12;918.0;?;-5;1004.0;-29;-879;-12;-5
501;-4;9;-3;-32;918.0;-88;0;?;-29;-878;-32;0
495;-1;9;5;?;920.0;-92;2;1015.0;-29;-884;?;2
497;5;9;3;4;916.0;-98;12;1012.0;-29;-886;4;12
495;-7;9;4;?;929.0;?;-9;1023.0;-29;-882;-9;-9
492;?;9;4;-17;?;-96;8;?;-29;-880;?;8
495;?;9;0;4;932.0;-97;15;1008.0;-29;-879;4;15
?;-12;9;?;1;901.0;-84;-14;1035.0;-29;-877;1;?
?;2;9;-4;-5;904.0;-98;-9;1025.0;-29;-880;-5;-9
497;6;9;2;21;915.0;-101;?;1017.0;?;-886;21;-9
501;-3;9;-2;23;925.0;?;4;?;-29;-883;23;4
