InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticZ;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit RLA gyroX
-587.0;-279.0;-828.0;222.0;154.0;55;633.0;-26.0;450.0;1107.0;307.0;124.0;186.0
-585.0;-269.0;-830.0;237.0;179.0;55;633.0;71.0;452.0;723.0;319.0;29.0;?
?;-268.0;-831.0;238.0;197.0;55;633.0;72.0;449.0;366.0;258.0;-11.0;70.0
-583.0;-278.0;-833.0;231.0;205.0;55;?;75.0;452.0;-25.0;86.0;9.0;96.0
-582.0;-281.0;-832.0;217.0;206.0;55;631.0;74.0;454.0;-228.0;?;13.0;73.0
-582.0;-283.0;-831.0;228.0;202.0;55;630.0;?;455.0;-372.0;-133.0;?;81.0
-581.0;-294.0;-833.0;208.0;200.0;?;635.0;?;?;-452.0;-105.0;-6.0;25.0
-581.0;-297.0;-835.0;218.0;194.0;?;635.0;71.0;?;-314.0;-68.0;5.0;88.0
-580.0;-289.0;-835.0;220.0;193.0;55;635.0;80.0;?;-174.0;-13.0;3.0;116.0
-580.0;-299.0;-838.0;223.0;192.0;55;632.0;95.0;460.0;55.0;91.0;14.0;?
-582.0;-299.0;-836.0;?;196.0;54;?;83.0;462.0;?;174.0;24.0;0.0
-582.0;-299.0;-835.0;193.0;203.0;54;631.0;41.0;460.0;200.0;242.0;40.0;-53.0
-586.0;-309.0;-833.0;182.0;209.0;53;631.0;63.0;460.0;264.0;270.0;54.0;-71.0
-589.0;-316.0;-831.0;?;218.0;?;631.0;167.0;?;235.0;308.0;53.0;-48.0
-593.0;-314.0;-828.0;201.0;225.0;50;630.0;208.0;463.0;294.0;313.0;67.0;-27.0
-596.0;-316.0;-828.0;217.0;235.0;49;629.0;216.0;465.0;375.0;312.0;87.0;7.0
-600.0;-311.0;-828.0;222.0;243.0;49;627.0;339.0;465.0;456.0;337.0;62.0;44.0
-601.0;-306.0;-827.0;229.0;257.0;49;628.0;333.0;468.0;518.0;517.0;61.0;69.0
-603.0;?;-826.0;235.0;268.0;?;627.0;225.0;467.0;578.0;610.0;43.0;50.0
-608.0;-280.0;-828.0;193.0;282.0;?;629.0;334.0;469.0;564.0;611.0;60.0;53.0
-610.0;-279.0;-826.0;170.0;?;?;627.0;407.0;469.0;524.0;594.0;60.0;?
?;-267.0;-826.0;149.0;296.0;50;628.0;457.0;466.0;401.0;676.0;55.0;110.0
?;-260.0;-827.0;159.0;?;51;628.0;467.0;468.0;131.0;553.0;77.0;208.0
-611.0;-278.0;-829.0;190.0;291.0;52;?;437.0;?;-125.0;402.0;102.0;?
?;-257.0;-835.0;?;282.0;52;630.0;420.0;471.0;-161.0;?;100.0;?
-610.0;-251.0;-837.0;291.0;272.0;53;629.0;417.0;472.0;-50.0;202.0;?;401.0
?;-249.0;-840.0;339.0;270.0;53;628.0;385.0;472.0;90.0;173.0;74.0;?
-607.0;?;-842.0;373.0;?;53;626.0;337.0;473.0;130.0;283.0;77.0;385.0
-603.0;-231.0;-844.0;231.0;269.0;53;626.0;411.0;474.0;91.0;273.0;75.0;296.0
-601.0;-232.0;-845.0;222.0;269.0;53;626.0;507.0;473.0;127.0;345.0;64.0;314.0
-602.0;-236.0;-847.0;?;269.0;53;627.0;491.0;473.0;230.0;476.0;83.0;411.0
-599.0;-239.0;-847.0;171.0;274.0;54;628.0;?;474.0;316.0;?;?;292.0
-596.0;-237.0;-846.0;249.0;281.0;54;628.0;506.0;476.0;342.0;?;124.0;253.0
-592.0;-218.0;-846.0;294.0;286.0;54;630.0;446.0;477.0;363.0;470.0;109.0;298.0
-587.0;-194.0;-848.0;281.0;297.0;54;629.0;445.0;479.0;446.0;465.0;100.0;407.0
-585.0;-203.0;-850.0;262.0;308.0;54;631.0;414.0;480.0;438.0;455.0;102.0;444.0
-579.0;-212.0;-854.0;325.0;315.0;54;631.0;424.0;484.0;348.0;407.0;125.0;413.0
-575.0;-217.0;?;249.0;325.0;54;635.0;356.0;485.0;282.0;341.0;134.0;399.0
-570.0;-221.0;-858.0;329.0;330.0;56;636.0;290.0;489.0;283.0;315.0;128.0;326.0
-567.0;-213.0;-858.0;348.0;335.0;56;638.0;354.0;488.0;234.0;231.0;135.0;?
-564.0;-224.0;-859.0;388.0;339.0;57;639.0;223.0;492.0;151.0;178.0;132.0;251.0
-560.0;-269.0;-858.0;374.0;346.0;59;642.0;223.0;495.0;122.0;114.0;134.0;142.0
-557.0;?;-859.0;386.0;348.0;59;642.0;147.0;497.0;84.0;120.0;?;148.0
-554.0;?;-859.0;374.0;351.0;58;645.0;49.0;497.0;?;111.0;128.0;212.0
-551.0;-203.0;-860.0;364.0;356.0;58;644.0;28.0;497.0;91.0;85.0;131.0;334.0
-544.0;-277.0;-894.0;314.0;307.0;56;637.0;-117.0;477.0;-223.0;-178.0;?;-163.0
-547.0;?;-891.0;296.0;309.0;56;636.0;-144.0;481.0;-181.0;-138.0;88.0;-138.0
-548.0;-277.0;-889.0;316.0;309.0;?;637.0;-112.0;479.0;-123.0;-104.0;99.0;-99.0
?;-284.0;-887.0;289.0;307.0;57;638.0;?;479.0;-108.0;-90.0;101.0;-153.0
-553.0;-291.0;-887.0;306.0;306.0;57;637.0;-46.0;481.0;-137.0;-47.0;105.0;-132.0
-555.0;-286.0;-885.0;285.0;304.0;57;?;-44.0;480.0;-101.0;-39.0;?;-82.0
?;-304.0;-884.0;271.0;302.0;57;639.0;-34.0;480.0;?;-77.0;?;-47.0
-559.0;-314.0;-884.0;325.0;301.0;57;639.0;3.0;481.0;-103.0;?;104.0;?
-559.0;-296.0;-886.0;?;299.0;57;638.0;-3.0;482.0;-63.0;9.0;133.0;23.0
-559.0;-293.0;-887.0;?;297.0;57;639.0;44.0;?;-39.0;?;115.0;4.0
-561.0;-288.0;-885.0;305.0;296.0;58;640.0;67.0;485.0;-23.0;-10.0;88.0;10.0
-561.0;-291.0;-887.0;410.0;298.0;58;?;198.0;483.0;-28.0;92.0;82.0;28.0
-561.0;-292.0;-886.0;235.0;296.0;58;640.0;268.0;483.0;93.0;243.0;98.0;46.0
-560.0;-283.0;-886.0;?;300.0;57;637.0;357.0;483.0;183.0;284.0;111.0;63.0
-560.0;-269.0;-888.0;317.0;305.0;58;635.0;420.0;481.0;323.0;387.0;97.0;137.0
-557.0;-269.0;-888.0;271.0;?;?;634.0;493.0;482.0;349.0;445.0;76.0;159.0
-554.0;-261.0;-890.0;289.0;320.0;59;?;544.0;479.0;338.0;516.0;71.0;251.0
-550.0;-242.0;-891.0;320.0;329.0;59;633.0;568.0;478.0;393.0;623.0;78.0;333.0
?;-228.0;-894.0;292.0;338.0;59;631.0;587.0;479.0;474.0;642.0;77.0;434.0
-538.0;-211.0;-897.0;267.0;349.0;59;629.0;604.0;479.0;470.0;667.0;74.0;504.0
-530.0;-196.0;-900.0;306.0;359.0;59;629.0;608.0;481.0;441.0;599.0;71.0;510.0
-525.0;-192.0;-903.0;275.0;367.0;59;628.0;606.0;482.0;422.0;558.0;69.0;555.0
-519.0;-187.0;-907.0;271.0;376.0;?;629.0;563.0;483.0;331.0;?;64.0;512.0
-513.0;-172.0;-907.0;285.0;383.0;58;629.0;552.0;484.0;301.0;503.0;72.0;476.0
-507.0;-154.0;?;?;388.0;57;628.0;489.0;486.0;338.0;449.0;75.0;436.0
-502.0;-152.0;-911.0;297.0;392.0;57;630.0;414.0;485.0;?;380.0;75.0;521.0
-496.0;-145.0;-912.0;284.0;397.0;55;633.0;282.0;490.0;205.0;?;61.0;?
-490.0;-149.0;-917.0;307.0;401.0;56;633.0;156.0;490.0;38.0;254.0;?;508.0
-486.0;?;-918.0;306.0;400.0;56;634.0;40.0;490.0;-51.0;100.0;111.0;423.0
-485.0;-162.0;-918.0;387.0;399.0;55;634.0;-51.0;491.0;-98.0;-125.0;114.0;225.0
-484.0;-166.0;-919.0;423.0;397.0;56;636.0;-203.0;492.0;?;-276.0;87.0;27.0
-483.0;-174.0;-919.0;287.0;?;56;638.0;-293.0;494.0;-238.0;-278.0;81.0;-92.0
-485.0;-152.0;-916.0;418.0;395.0;56;640.0;-296.0;495.0;-273.0;-319.0;81.0;-261.0
-487.0;-144.0;-914.0;359.0;392.0;?;641.0;-331.0;495.0;-300.0;-302.0;?;-371.0
-493.0;-150.0;-910.0;?;387.0;55;639.0;-417.0;493.0;-299.0;-334.0;65.0;-393.0
-496.0;-178.0;-907.0;366.0;383.0;55;641.0;-604.0;?;-332.0;-367.0;72.0;-274.0
-495.0;-60.0;-905.0;346.0;381.0;55;642.0;?;492.0;-189.0;?;150.0;45.0
-488.0;-132.0;-904.0;315.0;?;55;651.0;-412.0;496.0;-499.0;-609.0;101.0;?
?;-624.0;-906.0;346.0;359.0;55;654.0;-867.0;499.0;-1612.0;-804.0;1.0;552.0
-506.0;-474.0;?;348.0;334.0;55;656.0;-750.0;496.0;-461.0;56.0;371.0;-547.0
-507.0;-415.0;?;397.0;338.0;55;658.0;?;495.0;544.0;-298.0;370.0;-901.0
-511.0;-316.0;-904.0;-66.0;352.0;55;660.0;-367.0;497.0;640.0;-125.0;218.0;-240.0
-510.0;-293.0;?;595.0;?;55;665.0;-223.0;501.0;340.0;-343.0;82.0;?
-506.0;-269.0;-903.0;264.0;?;55;666.0;-160.0;505.0;-176.0;-291.0;6.0;36.0
-504.0;-351.0;-902.0;-325.0;373.0;55;665.0;-193.0;506.0;-415.0;-206.0;?;-340.0
-511.0;-349.0;-898.0;46.0;368.0;55;666.0;-190.0;503.0;-317.0;12.0;?;?
-520.0;-327.0;-892.0;-277.0;357.0;55;?;-151.0;499.0;-106.0;-7.0;257.0;-818.0
-526.0;-340.0;?;112.0;361.0;55;?;-139.0;498.0;-92.0;-186.0;?;-523.0
-528.0;-335.0;-887.0;131.0;361.0;55;665.0;-93.0;497.0;-165.0;-223.0;112.0;-141.0
-528.0;-318.0;-887.0;437.0;367.0;?;661.0;-60.0;494.0;-168.0;?;100.0;7.0
-527.0;-319.0;-889.0;414.0;365.0;54;661.0;-60.0;491.0;-217.0;-129.0;129.0;-28.0
-530.0;-308.0;-890.0;385.0;359.0;53;658.0;-36.0;490.0;-273.0;-201.0;135.0;-31.0
-531.0;-311.0;-890.0;376.0;354.0;53;658.0;47.0;487.0;-184.0;-166.0;112.0;40.0
-532.0;-302.0;-892.0;221.0;354.0;53;655.0;39.0;489.0;-111.0;-113.0;79.0;21.0
-534.0;-290.0;-893.0;186.0;356.0;52;657.0;77.0;489.0;-138.0;?;?;116.0
-531.0;?;-895.0;254.0;356.0;52;655.0;50.0;?;-45.0;33.0;93.0;240.0
-533.0;-288.0;-901.0;287.0;354.0;52;?;82.0;486.0;-19.0;?;103.0;122.0
-534.0;-294.0;-907.0;324.0;354.0;53;650.0;47.0;487.0;-167.0;27.0;112.0;-5.0
-535.0;?;-910.0;362.0;351.0;?;649.0;-48.0;485.0;-288.0;?;106.0;?
?;?;-914.0;340.0;345.0;?;?;-116.0;483.0;-426.0;-237.0;96.0;46.0
-536.0;-284.0;-913.0;?;337.0;54;649.0;-73.0;482.0;-350.0;-283.0;102.0;45.0
-538.0;-282.0;-916.0;289.0;331.0;54;647.0;?;482.0;-282.0;-236.0;105.0;-66.0
-538.0;-257.0;-918.0;280.0;328.0;54;645.0;26.0;484.0;-241.0;-173.0;?;-111.0
?;-252.0;?;248.0;327.0;54;644.0;65.0;483.0;-113.0;-97.0;?;-46.0
-542.0;-259.0;?;327.0;325.0;53;644.0;24.0;483.0;-111.0;-116.0;?;38.0
-540.0;-271.0;-919.0;?;326.0;53;642.0;?;481.0;-136.0;-93.0;66.0;1.0
-539.0;-268.0;-917.0;413.0;322.0;52;642.0;?;?;-121.0;-1.0;109.0;-178.0
-543.0;-266.0;-914.0;334.0;320.0;52;642.0;31.0;481.0;-103.0;-44.0;113.0;-256.0
-547.0;-277.0;-910.0;416.0;318.0;?;639.0;?;480.0;-166.0;-39.0;74.0;-90.0
-546.0;-273.0;-908.0;161.0;316.0;53;639.0;120.0;480.0;?;45.0;63.0;27.0
-547.0;-259.0;-908.0;222.0;317.0;53;638.0;176.0;481.0;42.0;135.0;85.0;24.0
?;-263.0;-905.0;426.0;319.0;53;639.0;242.0;481.0;141.0;192.0;103.0;-30.0
-547.0;-256.0;?;359.0;322.0;54;639.0;256.0;481.0;174.0;200.0;100.0;-17.0
-547.0;-256.0;-901.0;183.0;?;54;638.0;273.0;481.0;126.0;181.0;95.0;-61.0
-550.0;-251.0;-900.0;345.0;327.0;?;637.0;302.0;483.0;168.0;209.0;87.0;63.0
-548.0;-238.0;-899.0;320.0;330.0;53;638.0;298.0;484.0;150.0;304.0;85.0;112.0
-547.0;-222.0;?;348.0;334.0;53;639.0;293.0;484.0;255.0;361.0;100.0;226.0
-544.0;-204.0;-901.0;303.0;339.0;55;638.0;284.0;?;272.0;326.0;98.0;409.0
-542.0;-211.0;-903.0;?;345.0;51;636.0;295.0;485.0;162.0;283.0;78.0;522.0
-533.0;-206.0;-908.0;341.0;346.0;50;636.0;202.0;484.0;108.0;171.0;79.0;405.0
-530.0;-187.0;-912.0;336.0;348.0;51;634.0;?;483.0;-29.0;135.0;92.0;263.0
-525.0;-174.0;-914.0;422.0;346.0;50;634.0;88.0;481.0;-118.0;8.0;91.0;189.0
-522.0;-170.0;?;467.0;344.0;49;632.0;21.0;479.0;-133.0;?;99.0;181.0
?;?;-921.0;?;332.0;49;647.0;-68.0;472.0;-176.0;-132.0;?;-154.0
-518.0;-280.0;-920.0;415.0;332.0;49;649.0;-63.0;473.0;-218.0;-147.0;65.0;-72.0
-518.0;-283.0;-919.0;348.0;326.0;50;?;-86.0;474.0;-163.0;-107.0;80.0;-23.0
-520.0;-287.0;?;379.0;324.0;50;651.0;-62.0;?;-61.0;-68.0;97.0;-67.0
-521.0;-273.0;-917.0;324.0;323.0;50;654.0;-18.0;476.0;-44.0;25.0;92.0;-63.0
-522.0;-291.0;-917.0;342.0;322.0;49;656.0;-36.0;477.0;-34.0;?;90.0;-21.0
-522.0;-296.0;?;349.0;324.0;49;658.0;-44.0;?;?;-37.0;?;-86.0
?;-273.0;-916.0;397.0;323.0;49;658.0;-30.0;477.0;-138.0;?;102.0;-63.0
-524.0;?;-915.0;353.0;?;50;659.0;57.0;477.0;-49.0;-32.0;102.0;1.0
-525.0;-281.0;?;328.0;323.0;51;659.0;?;480.0;-6.0;23.0;92.0;85.0
-524.0;-279.0;-919.0;?;325.0;51;657.0;?;480.0;-94.0;-91.0;73.0;5.0
-523.0;-257.0;-922.0;393.0;?;51;656.0;33.0;478.0;-76.0;-25.0;78.0;15.0
-523.0;-271.0;-925.0;330.0;325.0;51;655.0;59.0;479.0;-39.0;-10.0;80.0;23.0
?;-263.0;-926.0;366.0;323.0;51;653.0;-15.0;478.0;-108.0;-33.0;85.0;-35.0
-522.0;-255.0;-928.0;?;323.0;50;?;-37.0;478.0;?;-70.0;85.0;-42.0
-526.0;-255.0;-930.0;337.0;323.0;50;650.0;11.0;477.0;-145.0;-49.0;84.0;?
-529.0;-247.0;-931.0;411.0;319.0;50;647.0;-7.0;477.0;-172.0;-111.0;69.0;-129.0
-529.0;-249.0;-931.0;410.0;320.0;49;645.0;-9.0;476.0;-133.0;-77.0;?;?
-531.0;-242.0;-930.0;300.0;315.0;?;646.0;69.0;475.0;-97.0;-56.0;45.0;-108.0
-530.0;-238.0;?;345.0;316.0;49;642.0;113.0;473.0;-84.0;8.0;58.0;-69.0
-531.0;-232.0;-929.0;361.0;317.0;50;641.0;99.0;474.0;29.0;110.0;58.0;-6.0
-533.0;-227.0;-931.0;?;316.0;50;638.0;30.0;471.0;21.0;78.0;64.0;74.0
-532.0;-239.0;-932.0;335.0;317.0;49;637.0;50.0;471.0;?;90.0;64.0;83.0
-529.0;-213.0;-932.0;355.0;318.0;?;636.0;38.0;469.0;?;45.0;50.0;85.0
-529.0;-227.0;-933.0;244.0;318.0;48;635.0;51.0;469.0;?;67.0;59.0;128.0
-527.0;-219.0;-931.0;295.0;316.0;?;635.0;17.0;469.0;-32.0;29.0;66.0;98.0
-526.0;?;-930.0;302.0;315.0;54;635.0;21.0;?;-55.0;3.0;68.0;112.0
-525.0;-224.0;-930.0;302.0;314.0;?;636.0;-1.0;469.0;24.0;?;63.0;?
-524.0;-220.0;-931.0;355.0;315.0;54;634.0;?;470.0;?;-41.0;72.0;47.0
-524.0;-209.0;?;337.0;317.0;54;634.0;-35.0;471.0;-58.0;-42.0;65.0;101.0
-521.0;-199.0;-930.0;376.0;314.0;53;636.0;-70.0;471.0;?;-46.0;?;56.0
-521.0;-142.0;-929.0;342.0;320.0;53;636.0;-36.0;471.0;-16.0;-23.0;63.0;78.0
-519.0;-124.0;-929.0;341.0;321.0;53;638.0;-256.0;472.0;64.0;-43.0;42.0;214.0
-514.0;-165.0;-931.0;430.0;322.0;53;643.0;-364.0;?;61.0;288.0;42.0;400.0
-514.0;-442.0;-935.0;?;317.0;53;649.0;-338.0;473.0;-660.0;-277.0;194.0;466.0
?;-784.0;-941.0;440.0;286.0;53;650.0;-168.0;?;-2031.0;-1230.0;124.0;?
-523.0;-487.0;-951.0;?;252.0;53;?;-210.0;475.0;-1061.0;-369.0;118.0;?
-524.0;-284.0;-956.0;741.0;249.0;53;652.0;182.0;474.0;489.0;655.0;256.0;-592.0
-531.0;-272.0;-962.0;32.0;259.0;53;651.0;243.0;476.0;1146.0;?;193.0;-426.0
-530.0;-254.0;-966.0;919.0;280.0;53;652.0;158.0;480.0;?;424.0;57.0;-189.0
-528.0;-213.0;-971.0;-1729.0;289.0;53;653.0;119.0;484.0;323.0;302.0;13.0;?
-526.0;-235.0;-972.0;-467.0;?;53;656.0;-56.0;485.0;4.0;24.0;47.0;162.0
-525.0;-262.0;-969.0;116.0;305.0;53;659.0;-190.0;482.0;-211.0;-113.0;100.0;27.0
-525.0;-297.0;-964.0;12.0;292.0;53;662.0;-449.0;480.0;-311.0;-273.0;139.0;-49.0
-524.0;-285.0;-953.0;260.0;288.0;53;664.0;-390.0;480.0;-309.0;-334.0;126.0;-21.0
-522.0;-322.0;-947.0;505.0;285.0;53;665.0;-348.0;481.0;-259.0;-411.0;91.0;23.0
-522.0;-314.0;-938.0;639.0;286.0;53;667.0;-315.0;480.0;-319.0;-318.0;88.0;-3.0
?;-361.0;-934.0;541.0;284.0;53;669.0;?;480.0;-231.0;-298.0;103.0;-22.0
-521.0;-296.0;-932.0;439.0;281.0;53;670.0;-158.0;480.0;-178.0;-105.0;108.0;-107.0
-524.0;-305.0;-933.0;439.0;283.0;53;670.0;-39.0;?;-67.0;-88.0;100.0;-221.0
-526.0;-307.0;-932.0;335.0;285.0;53;671.0;-9.0;479.0;-72.0;-65.0;85.0;-210.0
?;-300.0;-935.0;322.0;?;53;671.0;-56.0;480.0;-54.0;?;79.0;-89.0
-524.0;-296.0;-937.0;335.0;294.0;53;671.0;-61.0;480.0;-109.0;-91.0;81.0;-31.0
-522.0;-293.0;-941.0;377.0;294.0;53;669.0;-72.0;479.0;?;-89.0;87.0;-30.0
-523.0;-282.0;-944.0;384.0;293.0;53;668.0;-133.0;478.0;-162.0;-108.0;80.0;-79.0
-523.0;-319.0;-950.0;415.0;295.0;53;667.0;-154.0;477.0;-182.0;-133.0;94.0;-94.0
-525.0;-271.0;-954.0;434.0;292.0;?;668.0;-101.0;478.0;-273.0;-201.0;76.0;-63.0
-525.0;-305.0;-954.0;377.0;290.0;53;666.0;-168.0;477.0;-336.0;?;65.0;41.0
-523.0;-285.0;?;357.0;285.0;53;666.0;-47.0;477.0;-155.0;-143.0;72.0;120.0
-523.0;-327.0;-949.0;321.0;285.0;53;667.0;?;478.0;-45.0;-50.0;70.0;80.0
-522.0;-292.0;-945.0;326.0;288.0;53;666.0;-84.0;478.0;-47.0;-39.0;85.0;-32.0
?;-286.0;-942.0;357.0;289.0;52;665.0;15.0;477.0;12.0;-36.0;84.0;-57.0
?;-279.0;-938.0;383.0;291.0;?;665.0;?;476.0;?;-47.0;71.0;-20.0
-521.0;-347.0;-937.0;343.0;293.0;48;668.0;53.0;478.0;-65.0;-36.0;69.0;-34.0
-519.0;?;-935.0;?;290.0;47;667.0;-17.0;?;-80.0;-39.0;75.0;-9.0
-522.0;-291.0;-933.0;360.0;291.0;46;667.0;-63.0;479.0;-96.0;-64.0;84.0;-4.0
?;-289.0;-935.0;362.0;288.0;45;?;-53.0;477.0;-126.0;-63.0;68.0;?
-522.0;-306.0;-934.0;379.0;?;44;666.0;-57.0;477.0;-46.0;?;91.0;-48.0
?;-312.0;-934.0;361.0;286.0;44;666.0;-71.0;478.0;-129.0;-73.0;93.0;-106.0
-522.0;-314.0;-934.0;330.0;284.0;43;666.0;-108.0;479.0;-129.0;-112.0;84.0;-70.0
-525.0;?;-933.0;379.0;284.0;43;668.0;?;480.0;-124.0;?;?;-59.0
-526.0;-321.0;-932.0;354.0;282.0;43;667.0;-19.0;481.0;-94.0;-76.0;74.0;-42.0
-527.0;?;-933.0;350.0;281.0;43;667.0;47.0;481.0;-93.0;-27.0;73.0;-29.0
?;-350.0;-935.0;360.0;279.0;45;666.0;122.0;480.0;-45.0;25.0;96.0;-65.0
-529.0;-312.0;-936.0;?;280.0;45;664.0;?;480.0;-14.0;26.0;104.0;-89.0
?;-311.0;-940.0;334.0;281.0;45;?;263.0;479.0;33.0;-15.0;78.0;-82.0
-531.0;-278.0;-942.0;324.0;?;46;660.0;299.0;479.0;141.0;40.0;50.0;-125.0
-533.0;-277.0;-940.0;378.0;285.0;44;660.0;379.0;482.0;?;210.0;27.0;-91.0
-533.0;-237.0;-938.0;99.0;286.0;42;656.0;371.0;481.0;219.0;338.0;49.0;11.0
-530.0;-231.0;-939.0;?;289.0;43;656.0;431.0;480.0;233.0;324.0;49.0;190.0
-528.0;-214.0;-938.0;253.0;290.0;44;656.0;407.0;482.0;141.0;278.0;72.0;362.0
-524.0;-244.0;-938.0;262.0;292.0;?;654.0;?;482.0;105.0;144.0;75.0;526.0
?;-237.0;-938.0;280.0;292.0;43;657.0;286.0;484.0;98.0;210.0;91.0;567.0
-509.0;-204.0;-937.0;381.0;295.0;42;659.0;259.0;488.0;175.0;183.0;98.0;506.0
-503.0;-186.0;-938.0;370.0;300.0;42;663.0;260.0;?;250.0;175.0;92.0;461.0
-497.0;-160.0;-938.0;409.0;304.0;42;666.0;?;495.0;294.0;117.0;75.0;510.0
-484.0;-160.0;-941.0;365.0;312.0;42;?;-193.0;497.0;467.0;387.0;94.0;833.0
-478.0;-300.0;-943.0;390.0;318.0;42;679.0;149.0;499.0;161.0;?;145.0;900.0
-476.0;-727.0;-947.0;578.0;313.0;?;681.0;-290.0;500.0;-760.0;-220.0;149.0;306.0
-478.0;-425.0;-953.0;680.0;300.0;?;?;-481.0;500.0;-461.0;283.0;308.0;-545.0
-473.0;-475.0;-959.0;506.0;301.0;42;673.0;184.0;498.0;431.0;536.0;371.0;-197.0
-479.0;-279.0;-959.0;266.0;313.0;42;670.0;252.0;499.0;593.0;26.0;250.0;?
-479.0;?;-957.0;533.0;327.0;42;672.0;145.0;504.0;?;-295.0;40.0;-299.0
-473.0;-215.0;-955.0;89.0;335.0;42;?;136.0;507.0;27.0;14.0;9.0;-192.0
-469.0;-259.0;-952.0;-873.0;336.0;42;674.0;37.0;505.0;-55.0;99.0;56.0;98.0
-469.0;-263.0;-947.0;-196.0;336.0;42;675.0;-58.0;501.0;-98.0;153.0;133.0;60.0
-471.0;-287.0;-942.0;-141.0;330.0;42;675.0;-86.0;499.0;-102.0;83.0;143.0;-55.0
-473.0;-306.0;-939.0;183.0;?;42;674.0;?;496.0;-54.0;32.0;152.0;-118.0
-473.0;-301.0;-934.0;339.0;342.0;?;675.0;?;497.0;43.0;-131.0;115.0;?
-472.0;-301.0;-935.0;588.0;?;42;674.0;-121.0;496.0;75.0;-122.0;97.0;32.0
-470.0;-301.0;?;507.0;351.0;42;676.0;-133.0;493.0;77.0;-88.0;120.0;-95.0
-474.0;-299.0;-933.0;435.0;351.0;42;675.0;-145.0;495.0;?;-163.0;113.0;-169.0
?;?;-933.0;416.0;350.0;42;674.0;-127.0;494.0;-273.0;-243.0;100.0;-228.0
-475.0;-312.0;-930.0;375.0;348.0;?;673.0;-87.0;?;-273.0;-200.0;91.0;-159.0
-477.0;-312.0;-931.0;334.0;346.0;42;672.0;-56.0;493.0;-280.0;-145.0;90.0;-20.0
-476.0;-302.0;-932.0;356.0;345.0;42;674.0;-92.0;490.0;-217.0;-112.0;104.0;-7.0
-472.0;-297.0;-932.0;345.0;343.0;42;673.0;-83.0;492.0;-163.0;-133.0;99.0;-54.0
-475.0;-300.0;-931.0;?;?;42;672.0;-118.0;491.0;?;-162.0;83.0;-141.0
-477.0;-311.0;-932.0;338.0;341.0;42;670.0;?;491.0;-243.0;?;80.0;-98.0
-478.0;-303.0;-929.0;304.0;340.0;42;671.0;-128.0;489.0;-193.0;-114.0;86.0;?
-478.0;-311.0;-927.0;263.0;337.0;42;671.0;-92.0;489.0;-174.0;-119.0;?;-19.0
-478.0;-321.0;-928.0;328.0;334.0;42;669.0;-101.0;?;-164.0;-134.0;?;?
-478.0;-294.0;-927.0;308.0;333.0;42;669.0;-148.0;485.0;-101.0;-87.0;95.0;-21.0
-475.0;-309.0;-925.0;338.0;333.0;42;672.0;?;487.0;-130.0;-99.0;82.0;-37.0
-476.0;-321.0;-923.0;293.0;334.0;42;672.0;-37.0;487.0;-124.0;-81.0;?;-25.0
-476.0;?;-924.0;302.0;333.0;42;?;-55.0;486.0;-104.0;-38.0;98.0;?
-476.0;-312.0;-922.0;292.0;331.0;?;669.0;-33.0;484.0;?;-57.0;101.0;-4.0
-475.0;-308.0;-922.0;300.0;331.0;42;?;-21.0;487.0;?;?;85.0;-6.0
-476.0;-306.0;-922.0;?;333.0;42;671.0;?;485.0;-82.0;-38.0;?;-44.0
-475.0;-306.0;-920.0;270.0;334.0;42;?;-34.0;486.0;-99.0;-55.0;98.0;-29.0
-476.0;-305.0;-920.0;305.0;334.0;42;669.0;-66.0;486.0;-128.0;-90.0;84.0;-48.0
-475.0;-315.0;-921.0;?;334.0;42;668.0;-38.0;486.0;-123.0;-55.0;92.0;5.0
-475.0;-289.0;-921.0;285.0;333.0;42;667.0;-144.0;485.0;-93.0;-98.0;92.0;45.0
-475.0;-303.0;-922.0;316.0;333.0;42;668.0;-40.0;485.0;-100.0;-67.0;96.0;?
-473.0;?;-925.0;278.0;332.0;42;666.0;-59.0;485.0;-133.0;-81.0;84.0;61.0
?;?;-924.0;298.0;?;42;666.0;-133.0;485.0;-142.0;-83.0;73.0;20.0
-471.0;-330.0;-928.0;296.0;327.0;42;666.0;-106.0;483.0;-118.0;?;77.0;33.0
-470.0;-316.0;-925.0;298.0;331.0;42;666.0;-7.0;481.0;-48.0;-38.0;?;8.0
-470.0;-297.0;-925.0;296.0;327.0;42;665.0;1.0;482.0;-93.0;-59.0;91.0;-75.0
-470.0;-288.0;-923.0;297.0;?;42;665.0;-106.0;480.0;-136.0;-85.0;?;-144.0
-473.0;-301.0;-921.0;293.0;329.0;42;664.0;?;481.0;-135.0;-123.0;68.0;-104.0
-472.0;-295.0;-918.0;263.0;329.0;42;666.0;-119.0;480.0;-124.0;-114.0;64.0;18.0
-473.0;-317.0;-914.0;268.0;325.0;42;665.0;-163.0;479.0;-87.0;-60.0;77.0;-55.0
