InertialMeasurementUnit RLA Quaternion1;Accelerometer RWR accZ;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit RLA accY;Accelerometer RUA_ accZ
103.0;172.0;202.0;26.0;207.0;310.0;199.0
104.0;147.0;191.0;11.0;198.0;316.0;209.0
105.0;140.0;193.0;27.0;206.0;313.0;181.0
107.0;117.0;204.0;26.0;213.0;308.0;202.0
108.0;160.0;203.0;13.0;212.0;306.0;201.0
108.0;134.0;189.0;-4.0;219.0;296.0;?
109.0;?;198.0;-2.0;225.0;293.0;240.0
110.0;163.0;197.0;-12.0;221.0;288.0;221.0
110.0;159.0;196.0;?;228.0;?;231.0
109.0;124.0;198.0;-16.0;223.0;295.0;231.0
108.0;170.0;198.0;12.0;226.0;315.0;217.0
?;?;192.0;22.0;224.0;324.0;220.0
107.0;110.0;189.0;53.0;229.0;?;221.0
108.0;132.0;191.0;61.0;231.0;342.0;211.0
109.0;163.0;187.0;90.0;231.0;341.0;226.0
?;127.0;172.0;72.0;234.0;343.0;239.0
?;159.0;173.0;59.0;226.0;352.0;250.0
116.0;?;193.0;27.0;?;341.0;239.0
118.0;176.0;?;42.0;?;322.0;218.0
120.0;152.0;175.0;31.0;?;332.0;200.0
122.0;182.0;178.0;36.0;217.0;339.0;214.0
124.0;136.0;179.0;30.0;209.0;338.0;217.0
127.0;189.0;191.0;28.0;220.0;320.0;?
128.0;172.0;194.0;-2.0;224.0;310.0;?
129.0;141.0;176.0;9.0;222.0;?;225.0
129.0;97.0;174.0;-23.0;230.0;307.0;219.0
128.0;141.0;?;-29.0;236.0;309.0;219.0
126.0;153.0;179.0;-19.0;230.0;?;221.0
125.0;88.0;177.0;?;236.0;336.0;223.0
123.0;?;175.0;-8.0;247.0;333.0;256.0
120.0;138.0;?;23.0;245.0;359.0;252.0
119.0;89.0;171.0;21.0;257.0;367.0;258.0
119.0;152.0;191.0;15.0;?;?;270.0
?;127.0;185.0;-9.0;250.0;363.0;269.0
120.0;159.0;181.0;17.0;243.0;?;250.0
120.0;113.0;190.0;23.0;233.0;344.0;248.0
122.0;120.0;211.0;7.0;225.0;?;226.0
123.0;151.0;132.0;-10.0;200.0;320.0;216.0
123.0;221.0;139.0;-44.0;177.0;345.0;193.0
122.0;245.0;?;-116.0;176.0;354.0;193.0
125.0;268.0;209.0;-108.0;?;345.0;201.0
130.0;155.0;162.0;-145.0;195.0;324.0;204.0
131.0;136.0;133.0;-89.0;232.0;306.0;248.0
130.0;86.0;153.0;-8.0;276.0;312.0;265.0
127.0;87.0;?;80.0;279.0;333.0;277.0
125.0;61.0;214.0;82.0;?;?;227.0
125.0;119.0;212.0;71.0;248.0;359.0;236.0
126.0;175.0;197.0;46.0;239.0;356.0;223.0
128.0;233.0;168.0;59.0;?;361.0;229.0
129.0;186.0;153.0;43.0;202.0;368.0;219.0
131.0;260.0;?;-16.0;193.0;362.0;213.0
134.0;174.0;158.0;3.0;186.0;?;214.0
137.0;231.0;153.0;49.0;179.0;352.0;194.0
140.0;?;154.0;115.0;187.0;349.0;222.0
143.0;170.0;?;134.0;?;342.0;207.0
145.0;150.0;147.0;136.0;193.0;327.0;205.0
147.0;97.0;151.0;119.0;210.0;332.0;188.0
147.0;113.0;150.0;57.0;?;334.0;211.0
147.0;?;146.0;43.0;216.0;?;205.0
145.0;96.0;135.0;44.0;217.0;344.0;227.0
142.0;103.0;131.0;55.0;219.0;356.0;216.0
140.0;184.0;?;34.0;229.0;371.0;216.0
137.0;160.0;135.0;27.0;222.0;375.0;229.0
135.0;199.0;134.0;?;215.0;382.0;?
132.0;169.0;124.0;30.0;224.0;390.0;250.0
129.0;141.0;114.0;86.0;?;401.0;250.0
?;148.0;119.0;109.0;234.0;407.0;?
127.0;130.0;135.0;83.0;233.0;410.0;259.0
128.0;136.0;144.0;54.0;225.0;?;249.0
130.0;?;139.0;-18.0;223.0;390.0;247.0
131.0;264.0;121.0;-37.0;223.0;381.0;225.0
132.0;142.0;124.0;-13.0;224.0;388.0;256.0
133.0;189.0;127.0;50.0;220.0;?;242.0
133.0;145.0;116.0;43.0;242.0;373.0;247.0
133.0;81.0;116.0;59.0;232.0;391.0;278.0
132.0;113.0;110.0;99.0;239.0;409.0;258.0
131.0;151.0;113.0;71.0;256.0;405.0;262.0
130.0;131.0;132.0;67.0;259.0;412.0;257.0
131.0;145.0;128.0;61.0;253.0;414.0;270.0
131.0;?;98.0;59.0;269.0;?;269.0
130.0;121.0;90.0;88.0;258.0;427.0;300.0
?;156.0;98.0;75.0;234.0;448.0;269.0
135.0;107.0;104.0;77.0;246.0;421.0;272.0
137.0;187.0;102.0;?;236.0;403.0;280.0
138.0;143.0;72.0;48.0;245.0;405.0;276.0
139.0;113.0;83.0;40.0;235.0;415.0;?
140.0;121.0;88.0;60.0;236.0;402.0;248.0
139.0;129.0;92.0;79.0;256.0;409.0;262.0
140.0;86.0;81.0;96.0;?;428.0;283.0
140.0;112.0;79.0;105.0;261.0;436.0;278.0
141.0;74.0;99.0;50.0;256.0;?;?
143.0;178.0;128.0;0.0;?;?;283.0
148.0;140.0;169.0;-71.0;241.0;428.0;250.0
154.0;136.0;?;-110.0;238.0;378.0;259.0
159.0;75.0;?;-118.0;252.0;336.0;252.0
159.0;54.0;43.0;-60.0;254.0;320.0;258.0
155.0;73.0;42.0;16.0;?;?;280.0
150.0;136.0;71.0;50.0;248.0;381.0;270.0
?;109.0;128.0;80.0;264.0;430.0;281.0
146.0;175.0;150.0;10.0;246.0;443.0;277.0
149.0;214.0;139.0;19.0;242.0;440.0;273.0
151.0;206.0;100.0;18.0;268.0;412.0;?
150.0;133.0;70.0;39.0;264.0;412.0;?
149.0;123.0;76.0;?;262.0;423.0;280.0
149.0;117.0;121.0;38.0;267.0;466.0;?
155.0;124.0;124.0;-58.0;239.0;446.0;282.0
160.0;151.0;?;0.0;269.0;378.0;267.0
?;63.0;83.0;-44.0;263.0;380.0;272.0
164.0;72.0;79.0;1.0;?;400.0;262.0
165.0;125.0;95.0;?;245.0;384.0;266.0
166.0;107.0;115.0;-43.0;255.0;359.0;272.0
166.0;127.0;99.0;-48.0;261.0;?;251.0
164.0;?;91.0;-25.0;249.0;374.0;260.0
161.0;55.0;?;-46.0;243.0;?;250.0
157.0;141.0;94.0;-27.0;256.0;396.0;272.0
153.0;122.0;91.0;-14.0;256.0;409.0;280.0
?;134.0;114.0;-11.0;246.0;439.0;279.0
150.0;182.0;120.0;-46.0;?;412.0;?
150.0;163.0;91.0;-75.0;252.0;404.0;260.0
147.0;144.0;64.0;-35.0;253.0;398.0;258.0
144.0;138.0;58.0;-11.0;257.0;425.0;269.0
143.0;?;101.0;?;241.0;460.0;?
145.0;?;119.0;87.0;259.0;438.0;?
147.0;?;114.0;68.0;272.0;407.0;296.0
148.0;79.0;89.0;13.0;250.0;387.0;265.0
148.0;85.0;87.0;-17.0;244.0;401.0;260.0
148.0;104.0;99.0;13.0;272.0;380.0;266.0
148.0;132.0;99.0;54.0;258.0;406.0;299.0
149.0;95.0;100.0;43.0;256.0;406.0;271.0
?;117.0;122.0;21.0;267.0;398.0;281.0
148.0;99.0;87.0;-10.0;279.0;377.0;289.0
146.0;120.0;99.0;?;231.0;426.0;?
148.0;161.0;123.0;-4.0;221.0;430.0;257.0
?;173.0;165.0;2.0;229.0;385.0;?
158.0;132.0;92.0;-14.0;?;375.0;251.0
162.0;112.0;82.0;-2.0;219.0;363.0;224.0
164.0;?;?;-16.0;230.0;341.0;245.0
163.0;100.0;95.0;-43.0;238.0;353.0;264.0
161.0;136.0;103.0;18.0;?;360.0;251.0
158.0;100.0;125.0;-4.0;263.0;383.0;261.0
156.0;67.0;137.0;-29.0;268.0;390.0;281.0
154.0;109.0;105.0;-8.0;278.0;375.0;264.0
152.0;79.0;126.0;10.0;290.0;356.0;281.0
148.0;83.0;66.0;0.0;308.0;371.0;329.0
146.0;58.0;149.0;31.0;289.0;424.0;291.0
?;126.0;143.0;29.0;274.0;402.0;?
147.0;110.0;138.0;23.0;276.0;358.0;299.0
145.0;99.0;96.0;?;253.0;348.0;262.0
142.0;120.0;87.0;-24.0;232.0;377.0;?
140.0;132.0;96.0;1.0;?;406.0;241.0
?;?;119.0;-25.0;221.0;416.0;239.0
144.0;222.0;127.0;-76.0;230.0;419.0;241.0
149.0;194.0;131.0;-142.0;239.0;385.0;?
154.0;195.0;151.0;-153.0;264.0;376.0;238.0
154.0;86.0;114.0;-39.0;348.0;236.0;325.0
?;73.0;103.0;-7.0;?;352.0;266.0
148.0;117.0;113.0;11.0;232.0;397.0;197.0
150.0;171.0;?;77.0;246.0;377.0;265.0
151.0;108.0;135.0;73.0;251.0;347.0;295.0
148.0;127.0;93.0;89.0;243.0;341.0;283.0
145.0;108.0;94.0;74.0;247.0;391.0;?
?;120.0;126.0;67.0;263.0;393.0;290.0
146.0;104.0;142.0;?;277.0;?;291.0
145.0;76.0;106.0;5.0;285.0;367.0;287.0
142.0;64.0;93.0;13.0;?;?;269.0
140.0;180.0;122.0;44.0;?;392.0;287.0
140.0;81.0;143.0;30.0;275.0;415.0;304.0
143.0;146.0;?;-4.0;277.0;422.0;309.0
146.0;116.0;118.0;-29.0;278.0;408.0;285.0
148.0;143.0;?;-31.0;273.0;388.0;?
150.0;145.0;?;-66.0;256.0;386.0;259.0
152.0;132.0;105.0;-41.0;253.0;380.0;261.0
154.0;124.0;104.0;-37.0;240.0;385.0;?
156.0;99.0;112.0;?;235.0;380.0;249.0
159.0;179.0;155.0;-48.0;229.0;377.0;251.0
162.0;154.0;?;-4.0;225.0;351.0;232.0
165.0;150.0;132.0;-29.0;236.0;348.0;239.0
167.0;130.0;103.0;-13.0;246.0;342.0;269.0
166.0;?;93.0;?;?;344.0;262.0
162.0;71.0;114.0;-24.0;261.0;358.0;291.0
159.0;122.0;128.0;23.0;275.0;381.0;293.0
157.0;36.0;119.0;77.0;291.0;381.0;308.0
153.0;42.0;97.0;148.0;287.0;374.0;267.0
148.0;?;123.0;?;285.0;393.0;285.0
144.0;116.0;151.0;19.0;287.0;?;295.0
144.0;96.0;144.0;-33.0;279.0;436.0;273.0
145.0;126.0;126.0;-76.0;263.0;399.0;288.0
146.0;124.0;118.0;?;254.0;366.0;253.0
145.0;167.0;106.0;-75.0;243.0;370.0;272.0
144.0;134.0;104.0;-58.0;224.0;385.0;260.0
144.0;212.0;100.0;23.0;200.0;389.0;222.0
144.0;?;111.0;11.0;197.0;377.0;219.0
146.0;194.0;112.0;15.0;205.0;382.0;230.0
147.0;155.0;107.0;31.0;211.0;386.0;?
147.0;113.0;113.0;-8.0;218.0;371.0;219.0
147.0;176.0;121.0;4.0;232.0;371.0;225.0
147.0;100.0;110.0;2.0;253.0;371.0;251.0
147.0;91.0;107.0;?;270.0;376.0;253.0
147.0;92.0;113.0;32.0;?;382.0;277.0
146.0;105.0;102.0;52.0;294.0;?;298.0
145.0;?;?;57.0;289.0;408.0;292.0
145.0;?;130.0;?;288.0;417.0;299.0
146.0;99.0;126.0;17.0;290.0;409.0;283.0
147.0;78.0;122.0;-17.0;273.0;404.0;298.0
148.0;?;127.0;-42.0;263.0;386.0;271.0
149.0;91.0;136.0;?;244.0;370.0;259.0
150.0;107.0;114.0;?;238.0;363.0;242.0
150.0;162.0;91.0;15.0;236.0;342.0;267.0
150.0;183.0;123.0;-4.0;238.0;400.0;251.0
150.0;197.0;125.0;26.0;?;369.0;260.0
149.0;111.0;131.0;?;?;377.0;247.0
149.0;54.0;127.0;-45.0;246.0;?;232.0
149.0;109.0;121.0;-35.0;?;367.0;270.0
148.0;121.0;109.0;-6.0;268.0;381.0;287.0
147.0;163.0;119.0;-6.0;270.0;377.0;284.0
145.0;?;120.0;5.0;276.0;394.0;303.0
145.0;102.0;120.0;9.0;276.0;399.0;?
144.0;91.0;123.0;-18.0;275.0;404.0;313.0
145.0;58.0;129.0;3.0;272.0;395.0;271.0
146.0;100.0;?;-29.0;270.0;385.0;265.0
146.0;?;113.0;-32.0;285.0;396.0;274.0
147.0;160.0;?;15.0;304.0;394.0;312.0
147.0;219.0;?;11.0;302.0;393.0;321.0
149.0;253.0;?;?;289.0;394.0;320.0
150.0;245.0;127.0;10.0;312.0;393.0;320.0
?;245.0;130.0;56.0;241.0;402.0;308.0
154.0;135.0;114.0;106.0;179.0;406.0;223.0
156.0;94.0;94.0;46.0;184.0;350.0;204.0
158.0;247.0;102.0;13.0;290.0;345.0;252.0
156.0;293.0;138.0;65.0;340.0;375.0;316.0
156.0;299.0;149.0;19.0;316.0;409.0;341.0
157.0;202.0;?;?;295.0;415.0;322.0
159.0;298.0;112.0;38.0;302.0;406.0;322.0
161.0;200.0;120.0;17.0;287.0;?;312.0
162.0;?;114.0;11.0;274.0;391.0;316.0
163.0;218.0;116.0;30.0;290.0;388.0;310.0
163.0;208.0;119.0;?;289.0;386.0;?
164.0;285.0;118.0;-33.0;297.0;408.0;332.0
168.0;378.0;124.0;-70.0;321.0;?;342.0
172.0;372.0;137.0;-79.0;349.0;404.0;330.0
174.0;257.0;134.0;-87.0;239.0;362.0;321.0
174.0;271.0;86.0;14.0;191.0;358.0;248.0
176.0;265.0;82.0;19.0;220.0;379.0;247.0
178.0;?;110.0;11.0;243.0;390.0;287.0
179.0;302.0;128.0;-24.0;273.0;380.0;274.0
180.0;344.0;139.0;-58.0;?;?;304.0
180.0;315.0;103.0;-22.0;309.0;392.0;322.0
181.0;315.0;106.0;-35.0;311.0;430.0;352.0
184.0;310.0;108.0;-50.0;314.0;411.0;334.0
186.0;345.0;99.0;-77.0;307.0;385.0;315.0
187.0;311.0;104.0;-61.0;284.0;382.0;288.0
188.0;315.0;107.0;-20.0;253.0;371.0;253.0
187.0;328.0;117.0;-42.0;230.0;352.0;235.0
186.0;352.0;121.0;2.0;218.0;350.0;250.0
184.0;383.0;119.0;-21.0;222.0;344.0;241.0
181.0;308.0;115.0;-33.0;238.0;344.0;248.0
178.0;324.0;120.0;-28.0;252.0;348.0;270.0
?;213.0;131.0;-17.0;257.0;349.0;?
?;224.0;139.0;-59.0;259.0;336.0;279.0
167.0;217.0;145.0;?;251.0;318.0;269.0
163.0;199.0;?;?;320.0;323.0;273.0
157.0;?;?;-294.0;350.0;?;315.0
151.0;263.0;217.0;-161.0;290.0;340.0;316.0
146.0;233.0;187.0;-94.0;232.0;368.0;271.0
145.0;?;160.0;-29.0;237.0;402.0;?
144.0;307.0;139.0;60.0;221.0;376.0;265.0
146.0;308.0;?;40.0;216.0;379.0;263.0
147.0;328.0;99.0;44.0;213.0;389.0;?
148.0;284.0;?;78.0;?;401.0;269.0
150.0;278.0;134.0;105.0;238.0;383.0;249.0
153.0;229.0;?;197.0;266.0;?;259.0
157.0;238.0;130.0;242.0;297.0;384.0;269.0
161.0;231.0;?;329.0;292.0;349.0;280.0
?;176.0;140.0;435.0;292.0;325.0;290.0
165.0;206.0;?;220.0;294.0;362.0;?
?;174.0;142.0;60.0;251.0;348.0;249.0
169.0;256.0;183.0;-71.0;207.0;300.0;184.0
168.0;?;163.0;-57.0;240.0;?;234.0
168.0;227.0;156.0;-98.0;232.0;355.0;266.0
169.0;206.0;150.0;-122.0;224.0;325.0;253.0
168.0;253.0;135.0;-150.0;231.0;297.0;?
165.0;181.0;105.0;-45.0;247.0;329.0;285.0
162.0;?;120.0;-53.0;269.0;?;289.0
160.0;152.0;163.0;-40.0;?;?;298.0
158.0;143.0;165.0;-51.0;281.0;364.0;281.0
157.0;122.0;152.0;?;268.0;372.0;251.0
157.0;?;135.0;-47.0;273.0;372.0;266.0
157.0;266.0;133.0;-29.0;262.0;382.0;281.0
158.0;222.0;140.0;-29.0;243.0;397.0;251.0
160.0;256.0;?;19.0;234.0;386.0;?
161.0;287.0;119.0;44.0;228.0;?;250.0
163.0;278.0;114.0;42.0;224.0;374.0;249.0
?;189.0;111.0;67.0;234.0;?;239.0
167.0;204.0;120.0;73.0;253.0;345.0;256.0
168.0;294.0;138.0;77.0;259.0;340.0;257.0
168.0;223.0;?;?;260.0;335.0;272.0
168.0;194.0;120.0;-12.0;261.0;328.0;294.0
166.0;126.0;109.0;6.0;255.0;341.0;285.0
164.0;185.0;104.0;?;254.0;369.0;268.0
162.0;217.0;123.0;25.0;252.0;391.0;257.0
161.0;163.0;124.0;22.0;244.0;376.0;257.0
160.0;242.0;114.0;8.0;246.0;380.0;230.0
160.0;307.0;121.0;?;247.0;385.0;255.0
?;249.0;131.0;4.0;251.0;381.0;270.0
161.0;164.0;131.0;-39.0;251.0;368.0;270.0
161.0;133.0;125.0;-27.0;252.0;365.0;260.0
?;230.0;123.0;4.0;257.0;361.0;271.0
161.0;235.0;124.0;-28.0;260.0;365.0;283.0
162.0;230.0;124.0;1.0;265.0;372.0;285.0
163.0;233.0;135.0;6.0;269.0;?;273.0
163.0;178.0;?;11.0;264.0;365.0;272.0
165.0;242.0;127.0;12.0;241.0;369.0;?
165.0;200.0;120.0;-20.0;235.0;362.0;245.0
166.0;197.0;124.0;-10.0;242.0;362.0;245.0
165.0;166.0;124.0;-20.0;?;364.0;244.0
166.0;247.0;132.0;40.0;239.0;360.0;246.0
?;163.0;125.0;?;248.0;347.0;254.0
166.0;193.0;115.0;29.0;?;349.0;279.0
165.0;242.0;132.0;31.0;269.0;364.0;261.0
163.0;190.0;?;36.0;282.0;364.0;287.0
162.0;188.0;124.0;31.0;265.0;354.0;271.0
160.0;135.0;?;22.0;250.0;367.0;280.0
159.0;?;121.0;34.0;260.0;378.0;280.0
158.0;173.0;124.0;?;258.0;?;279.0
156.0;220.0;116.0;33.0;256.0;383.0;271.0
155.0;222.0;115.0;38.0;265.0;386.0;283.0
155.0;103.0;115.0;25.0;259.0;391.0;294.0
155.0;196.0;114.0;39.0;251.0;392.0;276.0
155.0;171.0;113.0;27.0;243.0;385.0;265.0
?;136.0;109.0;48.0;249.0;394.0;288.0
157.0;199.0;108.0;57.0;289.0;408.0;291.0
161.0;143.0;122.0;48.0;291.0;385.0;278.0
163.0;143.0;157.0;-16.0;271.0;348.0;256.0
165.0;85.0;176.0;?;246.0;324.0;232.0
165.0;200.0;151.0;-75.0;262.0;319.0;254.0
164.0;184.0;137.0;-63.0;273.0;332.0;271.0
162.0;167.0;158.0;?;250.0;323.0;260.0
159.0;166.0;146.0;-19.0;246.0;305.0;270.0
155.0;?;138.0;6.0;241.0;339.0;269.0
152.0;170.0;134.0;31.0;248.0;366.0;258.0
150.0;193.0;138.0;65.0;246.0;?;249.0
150.0;164.0;153.0;6.0;254.0;?;268.0
149.0;190.0;140.0;34.0;279.0;339.0;277.0
148.0;153.0;149.0;84.0;290.0;362.0;272.0
149.0;139.0;?;69.0;264.0;368.0;284.0
148.0;85.0;112.0;154.0;286.0;372.0;?
147.0;179.0;158.0;108.0;287.0;394.0;306.0
147.0;?;165.0;71.0;296.0;?;297.0
148.0;132.0;151.0;52.0;292.0;371.0;301.0
149.0;159.0;130.0;50.0;?;385.0;299.0
150.0;85.0;122.0;31.0;278.0;372.0;293.0
150.0;182.0;111.0;90.0;293.0;368.0;279.0
151.0;158.0;?;88.0;311.0;378.0;309.0
152.0;125.0;160.0;?;317.0;360.0;310.0
153.0;120.0;161.0;56.0;?;364.0;321.0
155.0;73.0;?;54.0;272.0;373.0;304.0
158.0;109.0;?;58.0;271.0;365.0;280.0
158.0;192.0;?;110.0;301.0;342.0;310.0
157.0;104.0;152.0;105.0;291.0;?;316.0
?;106.0;149.0;110.0;271.0;375.0;309.0
157.0;179.0;151.0;71.0;290.0;381.0;290.0
158.0;?;143.0;121.0;?;366.0;333.0
159.0;172.0;167.0;109.0;?;374.0;328.0
161.0;124.0;131.0;119.0;?;361.0;?
162.0;113.0;155.0;88.0;285.0;373.0;315.0
165.0;138.0;196.0;?;295.0;?;302.0
168.0;163.0;189.0;-96.0;296.0;337.0;282.0
170.0;145.0;150.0;-127.0;285.0;320.0;290.0
?;132.0;111.0;-73.0;280.0;335.0;261.0
168.0;163.0;108.0;-8.0;271.0;349.0;?
165.0;176.0;145.0;74.0;290.0;362.0;302.0
?;155.0;163.0;67.0;?;402.0;?
164.0;132.0;161.0;59.0;290.0;403.0;320.0
?;164.0;128.0;2.0;312.0;394.0;335.0
168.0;184.0;132.0;-47.0;317.0;413.0;340.0
172.0;193.0;175.0;-78.0;287.0;387.0;333.0
177.0;210.0;143.0;?;276.0;359.0;285.0
181.0;178.0;127.0;-64.0;272.0;341.0;274.0
183.0;88.0;121.0;-65.0;270.0;333.0;275.0
183.0;151.0;137.0;-48.0;277.0;340.0;279.0
184.0;147.0;184.0;?;294.0;?;302.0
184.0;121.0;164.0;-66.0;295.0;318.0;277.0
181.0;72.0;111.0;-28.0;277.0;300.0;?
176.0;122.0;125.0;7.0;277.0;298.0;279.0
169.0;181.0;185.0;-27.0;281.0;335.0;289.0
?;198.0;?;?;289.0;375.0;320.0
164.0;?;161.0;-104.0;288.0;371.0;297.0
163.0;154.0;142.0;-108.0;276.0;357.0;278.0
161.0;133.0;146.0;-97.0;266.0;?;269.0
161.0;169.0;154.0;-83.0;253.0;374.0;253.0
161.0;?;145.0;-68.0;259.0;366.0;243.0
160.0;148.0;139.0;-36.0;260.0;345.0;265.0
159.0;186.0;141.0;35.0;262.0;350.0;254.0
?;176.0;140.0;27.0;276.0;355.0;277.0
156.0;90.0;137.0;49.0;291.0;371.0;?
155.0;132.0;145.0;48.0;296.0;380.0;?
156.0;132.0;156.0;57.0;?;376.0;334.0
157.0;98.0;155.0;39.0;295.0;371.0;314.0
158.0;137.0;146.0;23.0;284.0;377.0;293.0
?;185.0;150.0;19.0;275.0;366.0;289.0
?;162.0;144.0;-35.0;268.0;347.0;290.0
160.0;141.0;139.0;-29.0;264.0;344.0;260.0
160.0;?;147.0;-4.0;254.0;351.0;260.0
160.0;176.0;152.0;2.0;266.0;339.0;?
157.0;143.0;148.0;-8.0;292.0;331.0;298.0
155.0;?;147.0;-14.0;298.0;354.0;?
154.0;81.0;158.0;-21.0;289.0;380.0;299.0
155.0;69.0;154.0;-11.0;?;368.0;300.0
155.0;156.0;154.0;-25.0;289.0;372.0;296.0
156.0;133.0;152.0;-37.0;270.0;374.0;286.0
157.0;?;153.0;-52.0;266.0;363.0;295.0
158.0;135.0;148.0;?;264.0;357.0;266.0
160.0;?;148.0;-29.0;260.0;355.0;273.0
161.0;?;139.0;-7.0;264.0;342.0;281.0
161.0;?;?;-14.0;269.0;354.0;280.0
162.0;124.0;158.0;-10.0;274.0;362.0;279.0
?;138.0;165.0;-37.0;282.0;347.0;290.0
165.0;181.0;163.0;-21.0;285.0;334.0;281.0
166.0;95.0;158.0;-4.0;279.0;342.0;286.0
165.0;147.0;?;-23.0;275.0;327.0;253.0
164.0;204.0;153.0;13.0;277.0;341.0;295.0
163.0;162.0;149.0;26.0;?;361.0;289.0
?;152.0;158.0;50.0;271.0;?;304.0
165.0;141.0;167.0;29.0;274.0;373.0;294.0
167.0;132.0;157.0;?;269.0;356.0;265.0
169.0;170.0;139.0;-23.0;269.0;?;272.0
171.0;169.0;135.0;6.0;267.0;?;269.0
172.0;168.0;142.0;5.0;270.0;354.0;264.0
?;185.0;142.0;3.0;268.0;367.0;276.0
175.0;149.0;146.0;10.0;280.0;370.0;297.0
177.0;122.0;162.0;7.0;292.0;370.0;300.0
180.0;127.0;168.0;-14.0;298.0;367.0;310.0
184.0;157.0;166.0;?;293.0;349.0;291.0
186.0;126.0;162.0;-69.0;283.0;321.0;289.0
187.0;153.0;157.0;-77.0;266.0;325.0;258.0
187.0;213.0;151.0;-58.0;257.0;335.0;261.0
?;193.0;145.0;-14.0;246.0;343.0;260.0
190.0;222.0;147.0;-56.0;238.0;346.0;?
?;208.0;153.0;-89.0;242.0;351.0;261.0
192.0;213.0;159.0;?;244.0;343.0;252.0
193.0;199.0;157.0;-120.0;244.0;340.0;258.0
194.0;209.0;153.0;-125.0;251.0;343.0;253.0
196.0;131.0;150.0;-114.0;256.0;341.0;292.0
197.0;142.0;147.0;-93.0;260.0;343.0;259.0
198.0;?;149.0;-70.0;271.0;344.0;268.0
198.0;?;?;-66.0;?;345.0;278.0
199.0;152.0;?;-32.0;268.0;354.0;249.0
201.0;193.0;154.0;-10.0;260.0;346.0;269.0
202.0;172.0;152.0;15.0;257.0;342.0;260.0
202.0;195.0;155.0;2.0;247.0;339.0;260.0
203.0;137.0;157.0;5.0;240.0;339.0;247.0
204.0;180.0;147.0;11.0;235.0;332.0;218.0
204.0;?;149.0;?;232.0;337.0;224.0
205.0;180.0;155.0;-9.0;230.0;341.0;?
206.0;159.0;161.0;?;238.0;?;254.0
206.0;157.0;158.0;-15.0;?;339.0;?
207.0;144.0;151.0;-3.0;251.0;342.0;243.0
208.0;168.0;156.0;?;254.0;345.0;244.0
210.0;158.0;157.0;-26.0;250.0;351.0;248.0
213.0;?;155.0;-34.0;238.0;349.0;233.0
215.0;104.0;149.0;-18.0;244.0;340.0;254.0
219.0;222.0;149.0;-60.0;230.0;?;229.0
222.0;115.0;154.0;-60.0;223.0;337.0;251.0
?;198.0;162.0;-28.0;232.0;330.0;?
228.0;223.0;169.0;-37.0;?;315.0;229.0
229.0;?;?;-18.0;234.0;297.0;210.0
230.0;132.0;164.0;5.0;238.0;293.0;?
229.0;181.0;155.0;22.0;236.0;299.0;220.0
228.0;?;?;20.0;238.0;320.0;232.0
227.0;213.0;154.0;53.0;239.0;334.0;243.0
226.0;155.0;144.0;64.0;238.0;342.0;231.0
226.0;139.0;142.0;?;254.0;345.0;246.0
?;259.0;163.0;17.0;234.0;352.0;242.0
226.0;376.0;158.0;34.0;201.0;336.0;223.0
227.0;271.0;134.0;15.0;213.0;378.0;219.0
228.0;222.0;152.0;-3.0;231.0;331.0;225.0
229.0;163.0;176.0;-10.0;256.0;325.0;251.0
230.0;?;173.0;-45.0;286.0;314.0;263.0
230.0;141.0;175.0;-26.0;291.0;310.0;280.0
228.0;147.0;156.0;-16.0;261.0;308.0;?
227.0;183.0;146.0;28.0;255.0;337.0;270.0
225.0;264.0;162.0;?;240.0;337.0;259.0
225.0;232.0;163.0;30.0;221.0;350.0;231.0
226.0;213.0;?;-3.0;227.0;360.0;252.0
227.0;182.0;162.0;-12.0;237.0;360.0;247.0
229.0;151.0;170.0;-25.0;250.0;355.0;238.0
233.0;134.0;?;-27.0;264.0;333.0;247.0
235.0;152.0;?;-3.0;259.0;310.0;259.0
237.0;107.0;172.0;-8.0;244.0;291.0;241.0
237.0;82.0;167.0;3.0;249.0;288.0;219.0
236.0;183.0;175.0;-26.0;252.0;289.0;?
235.0;250.0;173.0;-16.0;247.0;308.0;261.0
234.0;208.0;172.0;-14.0;227.0;323.0;231.0
233.0;136.0;163.0;5.0;222.0;325.0;232.0
232.0;205.0;162.0;?;225.0;324.0;220.0
?;206.0;162.0;-18.0;?;331.0;238.0
230.0;234.0;164.0;-11.0;241.0;335.0;250.0
230.0;156.0;162.0;-8.0;241.0;328.0;259.0
228.0;160.0;150.0;25.0;245.0;?;?
226.0;153.0;151.0;13.0;?;?;?
225.0;192.0;162.0;-10.0;248.0;340.0;248.0
224.0;132.0;156.0;-14.0;241.0;340.0;235.0
223.0;162.0;144.0;-49.0;236.0;343.0;238.0
?;155.0;136.0;-54.0;227.0;347.0;265.0
222.0;278.0;142.0;-52.0;223.0;351.0;?
221.0;202.0;137.0;-108.0;220.0;356.0;255.0
221.0;188.0;141.0;-128.0;221.0;349.0;221.0
222.0;163.0;151.0;-174.0;212.0;340.0;230.0
224.0;?;149.0;-202.0;213.0;335.0;214.0
224.0;290.0;160.0;-220.0;215.0;312.0;204.0
224.0;187.0;179.0;-277.0;207.0;299.0;?
