InertialMeasurementUnit LUA accY;InertialMeasurementUnit LLA Quaternion2;Accelerometer LUA_ accY;Accelerometer LH accY;InertialMeasurementUnit RUA accY;Accelerometer LUA^ accZ;Accelerometer LWR accY;InertialMeasurementUnit LLA accX;Accelerometer RUA^ accZ
?;20.0;982.0;996.0;-72.0;?;?;-999.0;69.0
150.0;18.0;1016.0;1044.0;-97.0;-220.0;1023.0;-999.0;29.0
133.0;14.0;1011.0;1064.0;-91.0;-210.0;988.0;-993.0;30.0
?;?;1015.0;?;-96.0;-194.0;?;-960.0;31.0
78.0;7.0;1015.0;1078.0;-112.0;-174.0;986.0;-927.0;40.0
92.0;3.0;975.0;1032.0;-121.0;-180.0;961.0;-929.0;42.0
106.0;1.0;970.0;997.0;-109.0;?;965.0;?;32.0
116.0;0.0;981.0;1016.0;-85.0;-183.0;972.0;-949.0;47.0
123.0;-1.0;992.0;987.0;-78.0;-190.0;960.0;-971.0;67.0
121.0;-2.0;1019.0;1020.0;-59.0;-213.0;969.0;-945.0;68.0
103.0;-2.0;988.0;1019.0;-123.0;-185.0;962.0;-917.0;69.0
107.0;?;937.0;976.0;-158.0;-174.0;?;-958.0;18.0
111.0;-2.0;969.0;980.0;?;-215.0;952.0;-977.0;1.0
108.0;1.0;1020.0;1045.0;-137.0;?;989.0;-969.0;13.0
?;5.0;1011.0;1060.0;-144.0;?;988.0;-971.0;31.0
147.0;10.0;1015.0;1026.0;-146.0;-198.0;?;-955.0;2.0
153.0;14.0;1010.0;1036.0;-151.0;-219.0;?;?;0.0
138.0;18.0;986.0;1007.0;-174.0;-206.0;971.0;-942.0;?
159.0;23.0;977.0;1003.0;-172.0;-217.0;949.0;-946.0;?
179.0;28.0;?;990.0;-166.0;-240.0;966.0;-941.0;-3.0
?;34.0;?;1003.0;-168.0;-260.0;971.0;?;-7.0
?;39.0;976.0;?;-140.0;-294.0;967.0;-1003.0;16.0
277.0;43.0;1026.0;1020.0;-107.0;-335.0;1007.0;-1003.0;40.0
284.0;45.0;1057.0;1082.0;?;-350.0;996.0;-1001.0;62.0
276.0;45.0;1048.0;1052.0;-119.0;-336.0;?;-1009.0;35.0
272.0;44.0;1047.0;1045.0;-106.0;-337.0;1037.0;-1003.0;36.0
?;-5.0;959.0;1044.0;?;-171.0;954.0;-940.0;59.0
101.0;-7.0;968.0;995.0;-127.0;-190.0;970.0;-966.0;41.0
84.0;-8.0;1002.0;1007.0;-106.0;-205.0;988.0;-951.0;40.0
74.0;-8.0;988.0;1026.0;-111.0;-179.0;982.0;-922.0;30.0
94.0;-7.0;957.0;991.0;-116.0;-168.0;939.0;-948.0;37.0
112.0;-7.0;983.0;991.0;-109.0;-182.0;969.0;-947.0;3.0
99.0;-7.0;993.0;1021.0;-121.0;-136.0;966.0;-942.0;27.0
94.0;-9.0;971.0;1017.0;-136.0;-156.0;946.0;-961.0;-1.0
90.0;-9.0;999.0;1016.0;-127.0;-185.0;966.0;-951.0;9.0
97.0;-9.0;981.0;1035.0;-92.0;-181.0;1003.0;-939.0;28.0
?;-9.0;970.0;1022.0;-108.0;-178.0;964.0;-931.0;50.0
108.0;-9.0;963.0;993.0;-96.0;-169.0;937.0;-937.0;?
109.0;-8.0;970.0;990.0;-91.0;?;976.0;-945.0;45.0
128.0;-8.0;976.0;?;-91.0;-193.0;970.0;-975.0;54.0
136.0;-8.0;1008.0;?;-82.0;-223.0;1007.0;-978.0;60.0
119.0;-9.0;1023.0;1044.0;-84.0;-193.0;986.0;-945.0;59.0
?;-11.0;1000.0;1035.0;-101.0;-215.0;973.0;-936.0;38.0
97.0;-11.0;976.0;1011.0;-114.0;?;958.0;?;10.0
95.0;-11.0;?;?;-106.0;-203.0;929.0;-940.0;46.0
93.0;-11.0;985.0;1012.0;-99.0;-193.0;948.0;-938.0;59.0
129.0;-9.0;990.0;?;-91.0;-192.0;939.0;-964.0;50.0
143.0;?;997.0;1011.0;-82.0;-229.0;980.0;-960.0;71.0
151.0;-5.0;1000.0;1017.0;-93.0;-233.0;982.0;-965.0;?
143.0;-4.0;1008.0;1006.0;-104.0;-240.0;985.0;-971.0;48.0
150.0;-2.0;1019.0;1025.0;-92.0;-246.0;985.0;-976.0;49.0
160.0;0.0;1010.0;1044.0;-86.0;-236.0;1010.0;-974.0;50.0
161.0;0.0;1019.0;1055.0;-81.0;-226.0;996.0;-979.0;50.0
154.0;1.0;1008.0;1050.0;-91.0;-222.0;1007.0;-974.0;70.0
160.0;?;1011.0;1032.0;-111.0;-253.0;982.0;-959.0;50.0
155.0;?;1003.0;1036.0;-107.0;-234.0;988.0;-943.0;47.0
168.0;-1.0;972.0;1026.0;?;?;970.0;-941.0;?
174.0;?;977.0;990.0;-82.0;-236.0;931.0;-896.0;67.0
168.0;1.0;956.0;969.0;-101.0;-243.0;897.0;-806.0;5.0
251.0;5.0;850.0;894.0;7.0;-241.0;788.0;-816.0;42.0
306.0;-2.0;840.0;830.0;70.0;-332.0;815.0;-910.0;110.0
12.0;-29.0;899.0;1008.0;-204.0;-226.0;1012.0;-1198.0;54.0
-274.0;-44.0;1173.0;1132.0;-456.0;-146.0;1241.0;-1392.0;-312.0
-156.0;-36.0;1440.0;1349.0;-148.0;30.0;?;?;-24.0
125.0;-20.0;1174.0;1411.0;-196.0;100.0;1067.0;-800.0;5.0
174.0;?;835.0;919.0;-132.0;-181.0;884.0;-789.0;1.0
247.0;1.0;790.0;?;-6.0;-216.0;834.0;-855.0;62.0
254.0;3.0;862.0;887.0;?;-273.0;852.0;-946.0;130.0
235.0;1.0;969.0;966.0;-13.0;-288.0;957.0;-1018.0;131.0
209.0;-3.0;1041.0;1020.0;-109.0;-284.0;1041.0;-1042.0;94.0
130.0;-8.0;?;1099.0;-118.0;-257.0;1091.0;-990.0;14.0
71.0;-13.0;1021.0;?;-109.0;?;1011.0;-954.0;35.0
31.0;-19.0;991.0;1023.0;-129.0;?;970.0;-934.0;2.0
24.0;-24.0;957.0;1041.0;-103.0;-109.0;948.0;-893.0;-13.0
29.0;-28.0;933.0;1010.0;-118.0;-90.0;928.0;-919.0;-3.0
38.0;-31.0;943.0;1010.0;-132.0;-99.0;963.0;-925.0;17.0
68.0;-32.0;952.0;1015.0;-130.0;-127.0;944.0;?;21.0
93.0;-34.0;962.0;?;-122.0;-141.0;949.0;-949.0;20.0
?;-35.0;986.0;999.0;-96.0;-196.0;982.0;-956.0;40.0
84.0;-37.0;991.0;1021.0;-67.0;-184.0;999.0;-960.0;61.0
89.0;-39.0;981.0;1027.0;-45.0;-157.0;970.0;-958.0;81.0
105.0;?;989.0;?;-45.0;-166.0;963.0;-957.0;104.0
76.0;-44.0;981.0;1035.0;-74.0;-160.0;985.0;-980.0;?
13.0;-49.0;1000.0;1039.0;-66.0;-153.0;1012.0;-932.0;63.0
13.0;-51.0;975.0;1065.0;-64.0;-104.0;?;-912.0;96.0
33.0;-52.0;943.0;987.0;-42.0;-129.0;938.0;?;82.0
48.0;-53.0;968.0;991.0;-55.0;-114.0;944.0;-940.0;75.0
57.0;-53.0;981.0;1000.0;-60.0;-112.0;941.0;?;66.0
67.0;?;?;997.0;-63.0;-123.0;969.0;-945.0;72.0
48.0;-53.0;965.0;995.0;-70.0;-142.0;941.0;-945.0;59.0
51.0;-53.0;983.0;1023.0;-52.0;-116.0;957.0;-944.0;?
72.0;-53.0;982.0;1029.0;-54.0;-136.0;984.0;-948.0;61.0
52.0;-54.0;994.0;1029.0;-42.0;-157.0;982.0;?;75.0
52.0;-54.0;?;1028.0;?;-126.0;955.0;-937.0;?
?;-55.0;960.0;1038.0;-55.0;-132.0;969.0;-936.0;79.0
?;?;969.0;1018.0;-71.0;-113.0;982.0;-930.0;69.0
26.0;-57.0;980.0;1007.0;-75.0;-110.0;969.0;-921.0;81.0
15.0;-57.0;972.0;987.0;-69.0;-80.0;?;-923.0;73.0
8.0;-56.0;962.0;997.0;-75.0;-73.0;930.0;-956.0;46.0
9.0;-54.0;994.0;1008.0;-93.0;-106.0;?;-989.0;68.0
13.0;-52.0;1037.0;1052.0;-104.0;?;1033.0;-971.0;57.0
3.0;-49.0;1013.0;1065.0;-71.0;-94.0;1036.0;-907.0;45.0
-10.0;-45.0;964.0;996.0;-65.0;-91.0;922.0;-879.0;91.0
21.0;-39.0;902.0;965.0;-76.0;-102.0;905.0;-881.0;88.0
?;-32.0;912.0;966.0;-97.0;-115.0;914.0;-912.0;72.0
144.0;-25.0;938.0;954.0;?;-170.0;939.0;-968.0;56.0
203.0;-20.0;1003.0;979.0;-116.0;-226.0;996.0;-1008.0;41.0
187.0;-16.0;?;1037.0;-102.0;-267.0;1031.0;-1025.0;46.0
173.0;-12.0;1059.0;1077.0;-81.0;-247.0;1048.0;-1011.0;60.0
167.0;-8.0;1055.0;1101.0;-72.0;-243.0;1046.0;-952.0;67.0
181.0;-3.0;991.0;1044.0;-59.0;-228.0;971.0;-883.0;99.0
168.0;2.0;931.0;998.0;-83.0;-240.0;921.0;-805.0;57.0
212.0;?;826.0;890.0;-30.0;-234.0;811.0;-744.0;-7.0
106.0;15.0;767.0;891.0;125.0;?;774.0;-672.0;149.0
47.0;?;678.0;874.0;-205.0;-36.0;709.0;-1194.0;118.0
38.0;1.0;1129.0;1026.0;-486.0;-178.0;1181.0;-1548.0;-301.0
?;8.0;1582.0;1394.0;-124.0;-124.0;1582.0;?;14.0
196.0;14.0;1339.0;1446.0;-144.0;-100.0;1386.0;-895.0;19.0
105.0;17.0;950.0;976.0;-130.0;?;?;-818.0;10.0
102.0;19.0;845.0;842.0;-104.0;-164.0;830.0;-811.0;-20.0
164.0;20.0;814.0;938.0;0.0;?;803.0;-892.0;92.0
195.0;21.0;?;1005.0;-104.0;-255.0;870.0;-944.0;116.0
186.0;19.0;951.0;1043.0;-114.0;-239.0;964.0;-981.0;?
175.0;17.0;1007.0;983.0;-109.0;-222.0;1001.0;-997.0;29.0
138.0;16.0;1026.0;?;-124.0;-225.0;1043.0;-988.0;30.0
86.0;?;1023.0;1037.0;-81.0;-180.0;1029.0;-968.0;38.0
?;17.0;997.0;1049.0;-55.0;-155.0;964.0;-930.0;79.0
79.0;15.0;957.0;1046.0;-78.0;-155.0;953.0;-932.0;79.0
69.0;?;942.0;?;-108.0;?;972.0;-943.0;54.0
57.0;7.0;961.0;1035.0;-123.0;-137.0;978.0;-945.0;22.0
62.0;3.0;971.0;1044.0;-95.0;-136.0;951.0;-957.0;56.0
76.0;0.0;971.0;1033.0;-59.0;-159.0;986.0;-947.0;75.0
?;?;971.0;1021.0;-47.0;-158.0;?;-939.0;108.0
80.0;-6.0;?;1004.0;-62.0;-140.0;953.0;-945.0;101.0
68.0;-9.0;974.0;1003.0;-72.0;-163.0;968.0;-945.0;79.0
60.0;-11.0;978.0;997.0;-70.0;-122.0;989.0;-950.0;61.0
55.0;-13.0;989.0;1009.0;-58.0;-141.0;981.0;-955.0;64.0
42.0;?;996.0;1024.0;-57.0;-110.0;997.0;-960.0;76.0
41.0;-17.0;990.0;1037.0;-64.0;-124.0;991.0;-932.0;?
?;?;974.0;?;-66.0;-106.0;1004.0;-932.0;71.0
27.0;-20.0;956.0;1003.0;?;-120.0;968.0;-940.0;68.0
28.0;-21.0;969.0;1027.0;-67.0;-114.0;962.0;-928.0;86.0
41.0;-22.0;970.0;1029.0;-62.0;-120.0;?;-929.0;99.0
50.0;-22.0;971.0;1007.0;-51.0;-109.0;955.0;-940.0;69.0
61.0;-23.0;971.0;1006.0;-49.0;-122.0;968.0;-937.0;90.0
64.0;?;?;?;-50.0;?;975.0;-935.0;103.0
60.0;-25.0;971.0;1006.0;-64.0;-104.0;968.0;?;100.0
40.0;-26.0;980.0;?;-64.0;-140.0;968.0;-941.0;69.0
40.0;-27.0;971.0;1023.0;-70.0;-125.0;986.0;?;74.0
35.0;-28.0;967.0;1015.0;-54.0;-114.0;981.0;-925.0;63.0
37.0;-29.0;?;1015.0;-47.0;-82.0;988.0;-933.0;81.0
?;-31.0;953.0;1018.0;-39.0;-112.0;969.0;-940.0;88.0
23.0;-32.0;972.0;1025.0;-29.0;?;?;-937.0;104.0
35.0;-32.0;991.0;?;?;-103.0;980.0;-931.0;128.0
46.0;?;970.0;1016.0;-4.0;-114.0;981.0;-938.0;140.0
42.0;-35.0;978.0;999.0;-31.0;-121.0;987.0;?;132.0
31.0;-36.0;973.0;1022.0;-55.0;-105.0;976.0;-936.0;102.0
11.0;-38.0;970.0;1016.0;-37.0;-88.0;964.0;-930.0;116.0
8.0;-39.0;963.0;1031.0;-23.0;-96.0;967.0;-931.0;110.0
16.0;-40.0;961.0;1019.0;?;-82.0;?;-935.0;109.0
24.0;-41.0;962.0;?;-48.0;-95.0;1001.0;?;108.0
?;-43.0;971.0;1006.0;-57.0;-95.0;974.0;?;98.0
1.0;-45.0;971.0;1007.0;-52.0;-106.0;943.0;?;86.0
-7.0;-46.0;960.0;1013.0;-51.0;-93.0;948.0;-923.0;80.0
-3.0;-46.0;952.0;996.0;-41.0;-75.0;967.0;-915.0;91.0
6.0;-46.0;963.0;993.0;-30.0;-94.0;970.0;?;?
24.0;-46.0;?;993.0;-31.0;-70.0;961.0;-923.0;125.0
26.0;-47.0;961.0;1020.0;-26.0;-122.0;961.0;-928.0;114.0
6.0;-49.0;940.0;1013.0;-12.0;-91.0;958.0;-930.0;125.0
9.0;-50.0;946.0;1015.0;5.0;-103.0;959.0;?;139.0
15.0;-51.0;?;1020.0;0.0;-74.0;997.0;-934.0;?
37.0;-53.0;964.0;1016.0;-24.0;-95.0;958.0;-930.0;108.0
27.0;-54.0;970.0;987.0;-37.0;-102.0;959.0;-925.0;90.0
31.0;-55.0;950.0;1001.0;-33.0;?;990.0;-925.0;95.0
28.0;-56.0;953.0;1000.0;-29.0;-120.0;972.0;-943.0;137.0
15.0;-57.0;989.0;?;-47.0;-88.0;973.0;-944.0;79.0
39.0;-56.0;981.0;1034.0;-50.0;-114.0;?;-928.0;101.0
52.0;?;963.0;1024.0;-39.0;-99.0;964.0;-924.0;97.0
28.0;-55.0;925.0;1007.0;-27.0;-88.0;964.0;-939.0;104.0
-11.0;-57.0;953.0;1015.0;-17.0;-98.0;968.0;-921.0;123.0
-32.0;-59.0;951.0;1003.0;1.0;-48.0;?;-902.0;?
-19.0;-56.0;935.0;992.0;-55.0;-49.0;914.0;-899.0;?
?;-53.0;931.0;974.0;-77.0;-60.0;896.0;-915.0;?
50.0;-50.0;949.0;981.0;-77.0;?;982.0;-928.0;57.0
48.0;-51.0;955.0;1002.0;-61.0;-129.0;976.0;?;94.0
13.0;-50.0;980.0;1100.0;?;-103.0;?;-929.0;77.0
-8.0;-53.0;947.0;1075.0;?;-96.0;989.0;-923.0;90.0
15.0;-59.0;962.0;886.0;-27.0;-69.0;993.0;-921.0;?
-15.0;-64.0;952.0;961.0;-42.0;-68.0;1019.0;-917.0;81.0
19.0;-67.0;960.0;964.0;-46.0;-65.0;957.0;-920.0;85.0
20.0;-71.0;954.0;950.0;?;-91.0;955.0;-911.0;32.0
6.0;-73.0;951.0;1020.0;-69.0;?;939.0;-911.0;49.0
-19.0;-74.0;?;1044.0;?;-96.0;929.0;-912.0;58.0
-26.0;-75.0;952.0;?;-93.0;?;953.0;-924.0;52.0
-52.0;-75.0;951.0;?;-77.0;-60.0;996.0;-925.0;?
-55.0;-75.0;945.0;1007.0;-62.0;-26.0;981.0;-918.0;67.0
-50.0;-74.0;947.0;1026.0;-52.0;-26.0;995.0;-911.0;84.0
-44.0;-74.0;924.0;1013.0;-46.0;-51.0;982.0;-915.0;?
-45.0;?;949.0;1030.0;-33.0;-41.0;970.0;-910.0;83.0
-48.0;-75.0;951.0;1012.0;-28.0;?;969.0;-900.0;75.0
-48.0;-77.0;948.0;1013.0;-33.0;-39.0;?;-897.0;86.0
-47.0;-78.0;940.0;1020.0;-22.0;-34.0;936.0;-911.0;87.0
-41.0;?;?;988.0;-16.0;-67.0;949.0;-919.0;103.0
-50.0;-82.0;964.0;999.0;8.0;-61.0;949.0;-921.0;?
-40.0;?;963.0;?;16.0;-29.0;?;-915.0;131.0
-28.0;-82.0;932.0;1017.0;25.0;-63.0;944.0;-907.0;117.0
-30.0;-82.0;949.0;1007.0;13.0;-48.0;973.0;?;147.0
1.0;-81.0;944.0;1006.0;3.0;-57.0;960.0;-914.0;110.0
-17.0;-80.0;951.0;997.0;0.0;-91.0;963.0;-927.0;121.0
-28.0;-79.0;962.0;1017.0;0.0;-61.0;?;-943.0;135.0
?;-79.0;980.0;1034.0;?;-74.0;978.0;-904.0;110.0
-55.0;-80.0;949.0;1022.0;?;?;928.0;-874.0;132.0
-81.0;-80.0;927.0;984.0;14.0;-38.0;909.0;-878.0;138.0
-95.0;-81.0;905.0;960.0;27.0;-33.0;934.0;-900.0;120.0
-117.0;-82.0;945.0;987.0;24.0;?;?;?;149.0
-106.0;-82.0;?;1021.0;?;?;986.0;?;161.0
-94.0;-81.0;?;?;40.0;-30.0;941.0;-888.0;180.0
?;-81.0;947.0;1008.0;43.0;-24.0;960.0;-884.0;188.0
-98.0;-83.0;945.0;994.0;131.0;-34.0;940.0;-912.0;198.0
-92.0;-84.0;954.0;988.0;71.0;-3.0;949.0;?;225.0
?;-85.0;955.0;1007.0;59.0;-34.0;?;-901.0;186.0
-103.0;-85.0;961.0;989.0;45.0;?;947.0;?;166.0
-102.0;?;915.0;979.0;41.0;-14.0;951.0;-903.0;179.0
-113.0;-86.0;940.0;968.0;40.0;-1.0;923.0;-889.0;130.0
-101.0;-85.0;916.0;1006.0;38.0;-14.0;948.0;-885.0;159.0
-102.0;?;914.0;1015.0;45.0;-8.0;917.0;-875.0;165.0
?;?;904.0;994.0;60.0;-6.0;916.0;-858.0;152.0
-113.0;-84.0;905.0;962.0;78.0;4.0;925.0;-886.0;?
-136.0;?;920.0;981.0;75.0;?;963.0;-911.0;148.0
-126.0;-84.0;945.0;1020.0;?;9.0;989.0;-921.0;?
-71.0;-83.0;980.0;1035.0;58.0;-18.0;961.0;-917.0;178.0
?;-81.0;1002.0;1045.0;25.0;-41.0;950.0;-904.0;?
?;-82.0;951.0;?;17.0;-42.0;942.0;-879.0;153.0
-35.0;-83.0;907.0;?;50.0;-65.0;923.0;-848.0;165.0
-55.0;-85.0;884.0;959.0;62.0;-65.0;879.0;-852.0;175.0
-65.0;-88.0;903.0;969.0;75.0;-54.0;892.0;-877.0;178.0
-119.0;-90.0;925.0;?;?;?;?;-913.0;?
-91.0;-90.0;971.0;1013.0;73.0;-16.0;952.0;-897.0;176.0
-120.0;-89.0;945.0;1011.0;59.0;-19.0;?;-931.0;189.0
-117.0;-87.0;967.0;987.0;6.0;12.0;966.0;-926.0;140.0
-120.0;-83.0;963.0;?;23.0;-23.0;957.0;-903.0;158.0
-94.0;?;943.0;1043.0;61.0;14.0;945.0;-884.0;165.0
-162.0;-80.0;930.0;997.0;116.0;-13.0;931.0;-887.0;?
-36.0;-78.0;917.0;988.0;26.0;19.0;972.0;?;174.0
-77.0;-79.0;947.0;1043.0;34.0;?;989.0;-918.0;172.0
-106.0;-82.0;969.0;1055.0;57.0;-16.0;989.0;-915.0;157.0
-96.0;-84.0;972.0;?;70.0;-9.0;959.0;?;155.0
-81.0;-84.0;934.0;1007.0;72.0;-10.0;956.0;-900.0;150.0
-86.0;-84.0;950.0;?;46.0;-21.0;962.0;-891.0;186.0
-90.0;-86.0;922.0;997.0;26.0;-18.0;936.0;-907.0;164.0
-112.0;-86.0;927.0;?;42.0;-9.0;944.0;-912.0;149.0
-109.0;-86.0;949.0;1014.0;47.0;-10.0;909.0;-899.0;172.0
-110.0;-85.0;925.0;1000.0;58.0;8.0;930.0;-890.0;194.0
-109.0;-84.0;931.0;1003.0;72.0;-2.0;937.0;-895.0;191.0
-103.0;?;933.0;1006.0;?;-16.0;932.0;-889.0;171.0
-69.0;-82.0;942.0;1006.0;36.0;6.0;934.0;-896.0;158.0
-70.0;-83.0;943.0;1006.0;31.0;-12.0;971.0;-901.0;188.0
-75.0;-84.0;952.0;1006.0;34.0;-25.0;960.0;-900.0;177.0
-95.0;?;949.0;1004.0;75.0;2.0;970.0;-882.0;192.0
-77.0;-85.0;923.0;982.0;118.0;0.0;946.0;?;206.0
?;-86.0;935.0;983.0;62.0;-38.0;941.0;-909.0;195.0
-78.0;-87.0;944.0;1012.0;52.0;?;933.0;-910.0;169.0
-94.0;-87.0;938.0;1012.0;?;-18.0;956.0;-904.0;159.0
-80.0;-87.0;936.0;1003.0;?;-31.0;982.0;-897.0;?
-83.0;-87.0;939.0;?;53.0;8.0;920.0;-888.0;165.0
-80.0;-87.0;934.0;?;72.0;-32.0;951.0;-902.0;195.0
-80.0;?;947.0;?;75.0;-19.0;958.0;-914.0;178.0
-73.0;-85.0;?;1010.0;44.0;-18.0;?;?;185.0
-36.0;-85.0;972.0;1010.0;?;-53.0;987.0;-943.0;189.0
-77.0;-84.0;976.0;1034.0;86.0;-64.0;975.0;-927.0;186.0
-35.0;-84.0;954.0;1026.0;86.0;?;956.0;-913.0;198.0
?;-85.0;951.0;1016.0;80.0;-68.0;964.0;-911.0;153.0
?;-86.0;952.0;1016.0;29.0;-52.0;?;-902.0;128.0
-25.0;-87.0;944.0;1015.0;52.0;-49.0;947.0;-911.0;168.0
-117.0;-88.0;960.0;1018.0;9.0;-17.0;941.0;-875.0;132.0
?;-88.0;918.0;?;9.0;-16.0;904.0;-884.0;127.0
-121.0;-87.0;918.0;957.0;-1.0;1.0;950.0;-884.0;143.0
-118.0;-86.0;935.0;1017.0;29.0;-2.0;?;-875.0;147.0
-122.0;-84.0;926.0;995.0;22.0;30.0;927.0;-898.0;113.0
-90.0;-82.0;933.0;?;16.0;-10.0;951.0;-909.0;180.0
-77.0;-80.0;956.0;?;28.0;-18.0;927.0;-895.0;210.0
-85.0;-77.0;943.0;1000.0;54.0;-27.0;916.0;-898.0;134.0
-38.0;-74.0;952.0;999.0;142.0;-60.0;954.0;-917.0;211.0
-15.0;?;971.0;?;96.0;-58.0;955.0;-928.0;160.0
2.0;-69.0;968.0;1026.0;51.0;-100.0;980.0;?;127.0
-10.0;-68.0;973.0;1016.0;19.0;-87.0;985.0;-919.0;116.0
-24.0;-69.0;952.0;1024.0;39.0;-92.0;971.0;-928.0;127.0
?;-70.0;970.0;1025.0;39.0;-40.0;969.0;-908.0;137.0
-99.0;-71.0;934.0;1014.0;47.0;?;929.0;-904.0;148.0
-104.0;-70.0;925.0;987.0;-8.0;?;956.0;-891.0;170.0
?;-68.0;931.0;996.0;33.0;-5.0;947.0;-885.0;214.0
-78.0;-66.0;912.0;986.0;?;-11.0;931.0;-924.0;100.0
?;-66.0;964.0;1023.0;-280.0;?;986.0;-948.0;?
-73.0;-68.0;1001.0;1092.0;16.0;-78.0;997.0;-908.0;216.0
-64.0;-70.0;952.0;1058.0;16.0;-63.0;952.0;-913.0;24.0
-94.0;-71.0;968.0;982.0;30.0;-41.0;957.0;-909.0;187.0
-79.0;-70.0;970.0;1002.0;70.0;-41.0;918.0;-883.0;198.0
?;-66.0;934.0;988.0;101.0;-43.0;901.0;-878.0;203.0
1.0;-63.0;912.0;973.0;142.0;-77.0;936.0;?;220.0
8.0;-63.0;944.0;992.0;?;-74.0;982.0;-936.0;226.0
-28.0;-66.0;973.0;1012.0;67.0;-82.0;?;-942.0;233.0
-35.0;-69.0;990.0;1032.0;35.0;-77.0;994.0;-951.0;186.0
-78.0;-71.0;?;1053.0;?;-50.0;977.0;-918.0;179.0
-67.0;-72.0;?;1035.0;71.0;-34.0;947.0;-885.0;159.0
-53.0;-71.0;924.0;996.0;68.0;-38.0;924.0;-902.0;187.0
-42.0;-71.0;927.0;999.0;71.0;-69.0;952.0;-924.0;189.0
-53.0;-72.0;983.0;1032.0;61.0;?;948.0;-929.0;203.0
-67.0;-72.0;979.0;1036.0;51.0;-39.0;995.0;-920.0;135.0
-80.0;-73.0;962.0;1016.0;50.0;?;962.0;-898.0;150.0
-84.0;-75.0;926.0;1016.0;42.0;-35.0;941.0;-892.0;139.0
-107.0;?;940.0;973.0;41.0;0.0;916.0;-905.0;179.0
-81.0;-77.0;958.0;996.0;31.0;-31.0;965.0;-906.0;149.0
-62.0;-78.0;959.0;1026.0;?;-23.0;957.0;?;117.0
-92.0;-82.0;973.0;1015.0;13.0;?;976.0;-910.0;90.0
-93.0;-86.0;975.0;1020.0;42.0;-19.0;957.0;?;161.0
-96.0;-89.0;966.0;990.0;42.0;-29.0;952.0;-883.0;179.0
-73.0;-90.0;933.0;1003.0;69.0;-10.0;905.0;-868.0;177.0
?;-91.0;?;973.0;52.0;-21.0;945.0;-910.0;191.0
-54.0;?;957.0;976.0;57.0;-52.0;949.0;-921.0;187.0
-87.0;-95.0;971.0;1016.0;31.0;-30.0;953.0;-915.0;163.0
-120.0;?;952.0;1016.0;32.0;-3.0;951.0;-894.0;147.0
-93.0;-95.0;940.0;1012.0;?;9.0;917.0;-878.0;188.0
-73.0;?;905.0;981.0;64.0;3.0;950.0;-899.0;?
-14.0;-91.0;956.0;984.0;51.0;-31.0;984.0;-974.0;175.0
?;-90.0;1004.0;?;32.0;-80.0;1035.0;-954.0;157.0
-26.0;-90.0;987.0;?;38.0;-27.0;979.0;-913.0;?
-52.0;?;934.0;1008.0;52.0;?;977.0;-904.0;167.0
-59.0;-90.0;924.0;1014.0;54.0;-41.0;912.0;-896.0;134.0
-60.0;-89.0;919.0;1001.0;39.0;-41.0;916.0;-890.0;144.0
-56.0;-87.0;941.0;966.0;30.0;-19.0;?;-902.0;167.0
-58.0;-86.0;947.0;1008.0;21.0;-48.0;939.0;-919.0;125.0
-67.0;-85.0;942.0;1023.0;16.0;-41.0;963.0;-913.0;134.0
-80.0;-85.0;941.0;1026.0;?;-22.0;?;-904.0;145.0
-69.0;-85.0;952.0;1016.0;26.0;-31.0;991.0;-901.0;101.0
-59.0;?;934.0;?;48.0;-37.0;?;-898.0;176.0
-67.0;-86.0;943.0;986.0;68.0;-34.0;971.0;-904.0;180.0
-61.0;-87.0;924.0;989.0;?;?;944.0;-900.0;?
-74.0;-89.0;944.0;995.0;73.0;-41.0;954.0;-901.0;178.0
-90.0;-90.0;944.0;987.0;84.0;-28.0;945.0;-919.0;189.0
-61.0;-91.0;?;1003.0;96.0;-31.0;967.0;?;210.0
-80.0;-92.0;942.0;1031.0;83.0;-32.0;952.0;-923.0;209.0
-75.0;-92.0;956.0;1010.0;63.0;-12.0;972.0;-930.0;166.0
-63.0;-91.0;978.0;1024.0;45.0;?;997.0;-912.0;179.0
-36.0;-90.0;948.0;1035.0;39.0;-61.0;958.0;-896.0;?
?;?;917.0;998.0;38.0;-52.0;939.0;-912.0;168.0
-57.0;-89.0;930.0;1000.0;54.0;-69.0;955.0;-915.0;170.0
-81.0;-88.0;?;1015.0;39.0;?;933.0;-910.0;159.0
-86.0;-86.0;954.0;1000.0;40.0;?;959.0;-903.0;169.0
-82.0;-83.0;958.0;996.0;28.0;-19.0;961.0;?;144.0
-64.0;-81.0;941.0;988.0;30.0;-24.0;948.0;-902.0;164.0
-57.0;-79.0;952.0;1005.0;53.0;-33.0;947.0;?;182.0
-60.0;-78.0;951.0;1025.0;67.0;-26.0;946.0;-914.0;?
-68.0;-79.0;?;1026.0;69.0;-13.0;947.0;-907.0;?
-76.0;-79.0;933.0;1020.0;82.0;?;954.0;-901.0;198.0
-70.0;-80.0;941.0;?;?;-14.0;942.0;-910.0;206.0
-60.0;-81.0;926.0;?;82.0;-44.0;960.0;-919.0;189.0
?;-82.0;?;1002.0;74.0;-39.0;980.0;-917.0;199.0
-59.0;-82.0;962.0;1003.0;71.0;-10.0;950.0;-912.0;212.0
-56.0;-83.0;953.0;997.0;81.0;-39.0;958.0;?;192.0
