InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit LUA Quaternion1
94.0;-215.0;670.0;211.0;-788.0;?;685.0;366.0;736.0
96.0;-213.0;670.0;209.0;-788.0;-70.0;687.0;367.0;736.0
96.0;-212.0;671.0;208.0;-789.0;-70.0;?;369.0;736.0
96.0;-212.0;670.0;207.0;-789.0;-69.0;688.0;372.0;735.0
96.0;-212.0;670.0;205.0;-789.0;-67.0;689.0;374.0;736.0
95.0;-213.0;669.0;203.0;-789.0;-65.0;690.0;377.0;736.0
95.0;-213.0;668.0;200.0;?;?;?;381.0;737.0
94.0;-214.0;668.0;198.0;-789.0;-60.0;691.0;385.0;738.0
93.0;-215.0;667.0;198.0;?;-58.0;692.0;390.0;738.0
91.0;-217.0;667.0;197.0;-789.0;-58.0;693.0;396.0;738.0
89.0;-219.0;667.0;197.0;-790.0;-59.0;694.0;404.0;738.0
87.0;-220.0;667.0;200.0;-792.0;-63.0;696.0;410.0;737.0
?;-221.0;668.0;203.0;-793.0;-65.0;698.0;416.0;736.0
86.0;-221.0;669.0;205.0;-795.0;-67.0;?;420.0;735.0
87.0;-220.0;670.0;208.0;-795.0;-69.0;700.0;424.0;734.0
87.0;-219.0;670.0;211.0;-796.0;-71.0;701.0;427.0;734.0
77.0;?;679.0;238.0;-790.0;-93.0;681.0;373.0;730.0
78.0;-221.0;679.0;236.0;-789.0;-92.0;681.0;371.0;730.0
80.0;-219.0;678.0;?;-789.0;-92.0;680.0;371.0;730.0
80.0;-219.0;?;?;-788.0;-92.0;680.0;370.0;?
80.0;?;677.0;232.0;-787.0;-91.0;680.0;370.0;?
80.0;-218.0;?;231.0;-787.0;-91.0;680.0;369.0;732.0
80.0;-218.0;676.0;?;-787.0;-90.0;680.0;368.0;732.0
80.0;-217.0;?;227.0;-787.0;-88.0;679.0;368.0;733.0
81.0;-218.0;675.0;226.0;-786.0;-88.0;679.0;369.0;734.0
?;-219.0;674.0;226.0;?;?;679.0;369.0;734.0
81.0;-219.0;674.0;?;-786.0;-88.0;680.0;370.0;734.0
81.0;?;674.0;226.0;-786.0;-88.0;680.0;370.0;735.0
?;-218.0;674.0;225.0;-786.0;-89.0;680.0;369.0;734.0
81.0;-217.0;674.0;224.0;-786.0;-88.0;681.0;368.0;734.0
82.0;-216.0;675.0;224.0;-786.0;-87.0;682.0;368.0;733.0
84.0;-215.0;675.0;223.0;-786.0;-86.0;683.0;366.0;733.0
86.0;-214.0;675.0;?;-786.0;-83.0;?;365.0;733.0
87.0;-213.0;676.0;221.0;-788.0;-82.0;686.0;365.0;732.0
?;-212.0;677.0;221.0;-789.0;-80.0;687.0;364.0;731.0
89.0;-211.0;678.0;221.0;-790.0;-78.0;687.0;365.0;?
89.0;-211.0;679.0;221.0;-792.0;-77.0;688.0;366.0;729.0
88.0;-211.0;679.0;221.0;-793.0;-77.0;689.0;?;729.0
89.0;-211.0;680.0;221.0;-793.0;?;690.0;369.0;728.0
89.0;-211.0;680.0;222.0;-794.0;-76.0;691.0;372.0;727.0
89.0;-210.0;681.0;222.0;-794.0;-77.0;692.0;374.0;727.0
90.0;-210.0;?;221.0;-794.0;-77.0;692.0;376.0;727.0
?;-209.0;680.0;221.0;-793.0;-78.0;692.0;378.0;727.0
89.0;-210.0;?;221.0;-793.0;-78.0;691.0;?;?
89.0;-210.0;680.0;?;-792.0;-79.0;691.0;381.0;728.0
89.0;?;679.0;221.0;?;-81.0;690.0;382.0;728.0
89.0;-211.0;679.0;222.0;-793.0;-83.0;689.0;?;728.0
89.0;-213.0;678.0;222.0;-792.0;-87.0;688.0;385.0;729.0
87.0;-214.0;678.0;222.0;-791.0;-93.0;686.0;390.0;729.0
81.0;-214.0;681.0;227.0;-790.0;-101.0;682.0;?;728.0
83.0;-208.0;678.0;228.0;-786.0;-108.0;680.0;387.0;?
95.0;-188.0;?;228.0;-782.0;-109.0;683.0;373.0;?
98.0;-175.0;676.0;229.0;-780.0;-101.0;681.0;368.0;730.0
91.0;-177.0;?;224.0;-777.0;-95.0;677.0;364.0;732.0
86.0;-188.0;670.0;220.0;-774.0;-91.0;673.0;364.0;737.0
81.0;-196.0;667.0;?;-773.0;-91.0;672.0;364.0;740.0
78.0;-198.0;667.0;224.0;-775.0;-92.0;?;362.0;740.0
76.0;-198.0;669.0;226.0;-777.0;-93.0;668.0;361.0;739.0
76.0;-197.0;671.0;226.0;-778.0;-93.0;667.0;358.0;738.0
77.0;-194.0;671.0;225.0;-779.0;-92.0;667.0;357.0;737.0
79.0;-194.0;672.0;226.0;-779.0;-92.0;668.0;355.0;736.0
82.0;-194.0;672.0;227.0;?;-93.0;669.0;353.0;736.0
84.0;-193.0;672.0;228.0;-779.0;-94.0;668.0;350.0;735.0
?;-193.0;?;228.0;-780.0;-96.0;667.0;347.0;735.0
85.0;-194.0;673.0;228.0;-779.0;-98.0;667.0;344.0;735.0
85.0;-195.0;673.0;228.0;-779.0;-98.0;666.0;340.0;735.0
84.0;-197.0;673.0;227.0;?;?;666.0;336.0;735.0
83.0;-198.0;673.0;227.0;-778.0;-99.0;666.0;333.0;734.0
83.0;-199.0;674.0;227.0;-778.0;-100.0;666.0;331.0;734.0
83.0;-199.0;?;228.0;-777.0;-100.0;667.0;329.0;733.0
83.0;-200.0;675.0;227.0;-777.0;-99.0;668.0;328.0;732.0
84.0;?;676.0;227.0;-777.0;-96.0;668.0;327.0;732.0
85.0;-198.0;?;226.0;-777.0;-95.0;669.0;326.0;731.0
87.0;-196.0;676.0;227.0;-778.0;-94.0;669.0;326.0;731.0
87.0;-196.0;677.0;229.0;-779.0;-95.0;668.0;326.0;730.0
87.0;-197.0;677.0;230.0;-780.0;-97.0;668.0;325.0;730.0
?;-198.0;677.0;231.0;-780.0;-98.0;667.0;324.0;730.0
86.0;-200.0;676.0;231.0;-781.0;-98.0;667.0;323.0;730.0
86.0;-201.0;677.0;231.0;-781.0;-98.0;?;321.0;730.0
86.0;-202.0;677.0;231.0;-782.0;?;667.0;?;730.0
87.0;-202.0;677.0;231.0;-781.0;-100.0;667.0;319.0;730.0
87.0;-201.0;677.0;231.0;-781.0;-101.0;667.0;318.0;730.0
88.0;-201.0;676.0;231.0;-781.0;-101.0;667.0;318.0;730.0
89.0;-201.0;676.0;230.0;-780.0;-100.0;666.0;316.0;730.0
?;-199.0;675.0;229.0;-779.0;-98.0;665.0;315.0;731.0
91.0;-198.0;674.0;227.0;?;-97.0;665.0;315.0;732.0
92.0;?;673.0;225.0;-778.0;-96.0;665.0;315.0;732.0
94.0;-197.0;673.0;?;-778.0;-95.0;665.0;315.0;732.0
95.0;-195.0;673.0;222.0;-777.0;-94.0;665.0;315.0;732.0
95.0;-194.0;673.0;221.0;-777.0;-93.0;666.0;315.0;732.0
?;-193.0;672.0;220.0;-777.0;-90.0;668.0;318.0;732.0
99.0;-192.0;672.0;218.0;-777.0;-89.0;670.0;320.0;733.0
101.0;-192.0;671.0;215.0;-778.0;?;672.0;323.0;733.0
102.0;-193.0;671.0;?;-779.0;-82.0;?;?;733.0
101.0;?;671.0;212.0;-781.0;-79.0;674.0;?;734.0
100.0;-193.0;671.0;211.0;-783.0;-78.0;?;340.0;?
100.0;-193.0;671.0;212.0;-784.0;?;675.0;349.0;734.0
100.0;-193.0;670.0;214.0;-785.0;-85.0;675.0;358.0;735.0
99.0;-194.0;669.0;217.0;-785.0;?;675.0;368.0;?
98.0;-195.0;668.0;219.0;-784.0;-98.0;?;377.0;738.0
96.0;-198.0;666.0;220.0;-783.0;-105.0;675.0;386.0;740.0
94.0;-202.0;664.0;223.0;-781.0;-112.0;673.0;?;741.0
88.0;-207.0;664.0;229.0;-779.0;-120.0;669.0;402.0;742.0
86.0;-210.0;662.0;?;-775.0;-129.0;665.0;401.0;744.0
87.0;-201.0;664.0;230.0;-770.0;-127.0;?;388.0;?
82.0;-194.0;665.0;236.0;-769.0;-115.0;663.0;387.0;743.0
75.0;-198.0;663.0;237.0;-767.0;-111.0;?;?;744.0
74.0;-208.0;658.0;236.0;-766.0;?;658.0;386.0;?
75.0;-214.0;656.0;236.0;-767.0;-108.0;658.0;383.0;751.0
?;?;658.0;238.0;-769.0;-106.0;?;382.0;749.0
70.0;-215.0;662.0;241.0;-772.0;?;657.0;379.0;746.0
67.0;-215.0;664.0;241.0;-773.0;-109.0;658.0;378.0;744.0
66.0;-216.0;666.0;241.0;-773.0;-111.0;659.0;376.0;743.0
65.0;-220.0;667.0;243.0;?;-111.0;662.0;?;742.0
65.0;-225.0;667.0;244.0;-774.0;-113.0;664.0;371.0;742.0
65.0;-229.0;669.0;246.0;-775.0;-115.0;665.0;368.0;741.0
64.0;-232.0;670.0;247.0;-774.0;-115.0;665.0;?;740.0
65.0;-234.0;670.0;246.0;-774.0;-114.0;664.0;362.0;739.0
66.0;-234.0;670.0;245.0;-774.0;-112.0;663.0;358.0;739.0
66.0;-232.0;671.0;245.0;-774.0;-111.0;662.0;356.0;739.0
66.0;-231.0;671.0;246.0;-775.0;-113.0;661.0;354.0;739.0
66.0;-230.0;671.0;?;-775.0;?;661.0;?;738.0
66.0;-230.0;672.0;?;-776.0;-114.0;661.0;349.0;738.0
67.0;-230.0;672.0;248.0;-776.0;-113.0;661.0;347.0;737.0
68.0;?;673.0;248.0;-776.0;-112.0;662.0;?;736.0
68.0;-228.0;674.0;248.0;-776.0;-112.0;662.0;345.0;736.0
69.0;-228.0;675.0;248.0;-776.0;-112.0;663.0;344.0;735.0
69.0;-227.0;675.0;249.0;-777.0;-112.0;663.0;343.0;734.0
70.0;-227.0;675.0;250.0;-777.0;-112.0;663.0;342.0;734.0
70.0;-227.0;?;250.0;-777.0;-113.0;662.0;341.0;734.0
70.0;-226.0;676.0;250.0;?;-113.0;661.0;340.0;734.0
70.0;-226.0;676.0;250.0;-776.0;-114.0;661.0;340.0;734.0
69.0;?;675.0;250.0;-776.0;-114.0;660.0;339.0;734.0
?;-227.0;675.0;250.0;-776.0;-115.0;659.0;339.0;734.0
69.0;-228.0;675.0;?;-775.0;-115.0;659.0;338.0;734.0
69.0;-228.0;675.0;250.0;-775.0;-115.0;659.0;337.0;734.0
?;-228.0;?;250.0;-776.0;-114.0;659.0;337.0;?
70.0;-228.0;674.0;249.0;-776.0;-114.0;?;337.0;734.0
70.0;-228.0;674.0;?;-777.0;-114.0;659.0;338.0;734.0
70.0;-229.0;674.0;251.0;-777.0;-115.0;659.0;338.0;734.0
71.0;-228.0;675.0;252.0;-777.0;-116.0;659.0;339.0;734.0
71.0;-227.0;676.0;253.0;-777.0;-117.0;659.0;339.0;733.0
71.0;-227.0;677.0;254.0;-777.0;-118.0;659.0;338.0;732.0
71.0;?;678.0;255.0;-778.0;-119.0;658.0;337.0;?
71.0;-227.0;678.0;256.0;-778.0;?;658.0;334.0;731.0
71.0;-227.0;?;255.0;-778.0;-118.0;658.0;?;730.0
?;-227.0;679.0;255.0;-778.0;-118.0;659.0;331.0;?
73.0;-227.0;679.0;255.0;-777.0;?;658.0;330.0;729.0
72.0;-227.0;679.0;255.0;-777.0;-120.0;658.0;328.0;729.0
?;-227.0;679.0;254.0;-776.0;-120.0;657.0;326.0;729.0
73.0;?;680.0;253.0;-776.0;-119.0;656.0;325.0;728.0
74.0;?;679.0;?;?;-119.0;?;324.0;728.0
74.0;-225.0;679.0;252.0;-775.0;-119.0;656.0;324.0;728.0
75.0;-224.0;679.0;251.0;-775.0;-120.0;656.0;324.0;728.0
74.0;-224.0;679.0;?;-775.0;-120.0;655.0;325.0;729.0
74.0;-224.0;?;252.0;-775.0;-122.0;655.0;326.0;729.0
73.0;-224.0;678.0;?;-775.0;-122.0;654.0;326.0;729.0
74.0;?;678.0;253.0;-775.0;-123.0;654.0;328.0;729.0
74.0;-223.0;679.0;?;-776.0;-124.0;653.0;?;729.0
74.0;-223.0;679.0;256.0;-776.0;-125.0;653.0;?;?
74.0;-222.0;679.0;256.0;-777.0;-125.0;652.0;330.0;728.0
74.0;?;678.0;257.0;-777.0;-125.0;652.0;330.0;729.0
74.0;-223.0;679.0;257.0;-778.0;-126.0;652.0;329.0;728.0
74.0;-224.0;679.0;258.0;-778.0;-127.0;?;328.0;728.0
73.0;-225.0;679.0;258.0;-778.0;-128.0;651.0;?;728.0
71.0;-226.0;678.0;259.0;-778.0;-130.0;650.0;327.0;729.0
70.0;-229.0;677.0;259.0;-777.0;-132.0;650.0;327.0;730.0
69.0;-232.0;676.0;259.0;-777.0;-134.0;649.0;326.0;732.0
72.0;-233.0;674.0;255.0;-775.0;-133.0;649.0;327.0;?
76.0;-229.0;673.0;251.0;-773.0;-130.0;649.0;327.0;733.0
81.0;-225.0;672.0;247.0;-771.0;-126.0;650.0;326.0;?
83.0;-220.0;671.0;244.0;-770.0;-122.0;649.0;325.0;733.0
85.0;?;672.0;244.0;?;-120.0;647.0;325.0;732.0
85.0;-215.0;673.0;245.0;?;-119.0;644.0;326.0;731.0
86.0;-213.0;673.0;246.0;-772.0;?;?;327.0;731.0
87.0;-214.0;674.0;248.0;-773.0;-121.0;641.0;326.0;730.0
88.0;-213.0;674.0;249.0;-774.0;-124.0;639.0;325.0;730.0
89.0;-211.0;674.0;250.0;-774.0;-125.0;639.0;323.0;729.0
90.0;-210.0;673.0;251.0;?;-126.0;639.0;?;729.0
91.0;?;672.0;251.0;-774.0;-126.0;640.0;318.0;729.0
92.0;-210.0;673.0;250.0;-774.0;-126.0;642.0;316.0;729.0
91.0;?;674.0;249.0;-773.0;-126.0;644.0;313.0;727.0
91.0;-213.0;675.0;249.0;-772.0;-125.0;645.0;310.0;726.0
91.0;-214.0;677.0;249.0;-771.0;-126.0;?;309.0;724.0
91.0;-215.0;678.0;250.0;-770.0;-128.0;645.0;308.0;723.0
91.0;-216.0;678.0;252.0;-770.0;?;645.0;308.0;723.0
91.0;-217.0;678.0;253.0;-770.0;-133.0;645.0;308.0;723.0
91.0;-218.0;678.0;256.0;-771.0;-136.0;644.0;308.0;722.0
90.0;-219.0;678.0;258.0;-771.0;?;643.0;309.0;722.0
90.0;?;678.0;261.0;?;-141.0;642.0;311.0;722.0
89.0;-220.0;678.0;?;-772.0;-143.0;641.0;313.0;722.0
88.0;-221.0;678.0;267.0;-772.0;-145.0;?;314.0;721.0
?;-221.0;678.0;270.0;-773.0;-147.0;641.0;316.0;721.0
87.0;-222.0;679.0;273.0;-774.0;-149.0;?;316.0;720.0
86.0;-223.0;680.0;276.0;-775.0;-151.0;642.0;317.0;719.0
84.0;-225.0;681.0;278.0;-775.0;-152.0;?;316.0;719.0
83.0;-228.0;681.0;278.0;-775.0;-152.0;644.0;315.0;719.0
82.0;-230.0;681.0;278.0;-776.0;-152.0;645.0;314.0;719.0
81.0;-233.0;680.0;278.0;-776.0;-152.0;646.0;313.0;720.0
82.0;-234.0;680.0;278.0;?;-152.0;647.0;311.0;?
84.0;-233.0;?;278.0;-776.0;-151.0;648.0;310.0;719.0
84.0;-231.0;681.0;279.0;-777.0;-152.0;647.0;309.0;718.0
86.0;-230.0;681.0;281.0;-777.0;-153.0;646.0;309.0;717.0
88.0;-228.0;682.0;283.0;-777.0;-154.0;645.0;308.0;715.0
88.0;-226.0;683.0;286.0;-777.0;-155.0;643.0;?;714.0
88.0;-225.0;683.0;289.0;-778.0;-158.0;?;307.0;713.0
86.0;-225.0;683.0;291.0;-778.0;?;640.0;?;712.0
85.0;?;?;294.0;-779.0;-162.0;639.0;306.0;711.0
85.0;-226.0;685.0;297.0;?;-165.0;639.0;304.0;710.0
?;-227.0;685.0;298.0;-779.0;-164.0;639.0;302.0;709.0
82.0;-231.0;?;297.0;-780.0;-161.0;639.0;299.0;?
79.0;-234.0;686.0;295.0;-780.0;-159.0;640.0;295.0;709.0
78.0;-238.0;687.0;294.0;-780.0;-158.0;641.0;293.0;708.0
77.0;-240.0;687.0;293.0;-780.0;-157.0;643.0;291.0;?
76.0;-242.0;688.0;292.0;-779.0;-155.0;644.0;291.0;707.0
76.0;-244.0;689.0;293.0;?;?;644.0;291.0;707.0
76.0;-244.0;690.0;294.0;-779.0;-157.0;?;291.0;705.0
76.0;-245.0;691.0;296.0;-779.0;-157.0;?;?;?
76.0;?;?;297.0;-780.0;-157.0;643.0;289.0;703.0
74.0;-245.0;691.0;296.0;?;-158.0;643.0;287.0;704.0
71.0;-247.0;690.0;292.0;-779.0;-156.0;642.0;284.0;706.0
69.0;-250.0;689.0;287.0;-779.0;-153.0;642.0;?;708.0
69.0;-251.0;?;284.0;-779.0;-150.0;?;277.0;709.0
69.0;?;?;284.0;-779.0;-150.0;643.0;276.0;?
71.0;-248.0;688.0;285.0;-779.0;?;643.0;277.0;708.0
74.0;-244.0;689.0;287.0;-780.0;?;643.0;279.0;707.0
76.0;-240.0;690.0;288.0;-780.0;-149.0;643.0;280.0;706.0
76.0;-237.0;689.0;287.0;-780.0;-146.0;642.0;278.0;706.0
78.0;-235.0;690.0;?;-780.0;-142.0;643.0;275.0;705.0
79.0;-232.0;?;283.0;-779.0;?;643.0;274.0;704.0
81.0;-229.0;691.0;284.0;-778.0;-140.0;?;275.0;703.0
82.0;-227.0;692.0;287.0;?;-144.0;?;277.0;702.0
82.0;-227.0;?;288.0;-777.0;-147.0;642.0;276.0;702.0
81.0;-229.0;691.0;286.0;-776.0;-146.0;?;273.0;704.0
?;-229.0;691.0;285.0;-776.0;?;642.0;271.0;703.0
84.0;?;691.0;285.0;-776.0;-147.0;642.0;269.0;704.0
85.0;-229.0;690.0;284.0;-775.0;-148.0;642.0;?;704.0
85.0;-229.0;690.0;283.0;-775.0;?;642.0;265.0;704.0
87.0;-229.0;690.0;280.0;-775.0;-144.0;642.0;264.0;704.0
88.0;-227.0;689.0;279.0;-776.0;-143.0;643.0;264.0;704.0
90.0;-225.0;689.0;279.0;?;-142.0;643.0;265.0;704.0
92.0;-223.0;688.0;279.0;-777.0;-142.0;643.0;267.0;704.0
93.0;-221.0;?;279.0;?;-142.0;643.0;269.0;704.0
93.0;-219.0;688.0;281.0;-778.0;-143.0;?;271.0;704.0
93.0;-218.0;688.0;281.0;-778.0;-143.0;642.0;273.0;704.0
93.0;-217.0;688.0;280.0;-778.0;-141.0;642.0;274.0;705.0
93.0;-218.0;687.0;279.0;-778.0;-141.0;642.0;275.0;706.0
94.0;-218.0;687.0;281.0;-778.0;-143.0;643.0;278.0;706.0
94.0;-219.0;687.0;?;-778.0;?;643.0;280.0;706.0
93.0;-220.0;687.0;?;-778.0;-148.0;643.0;?;706.0
93.0;-219.0;689.0;284.0;-778.0;-146.0;?;280.0;704.0
94.0;-218.0;689.0;283.0;-778.0;-144.0;?;280.0;703.0
93.0;-218.0;689.0;283.0;-778.0;-144.0;645.0;280.0;704.0
94.0;?;689.0;282.0;-779.0;-145.0;645.0;279.0;704.0
94.0;-219.0;690.0;283.0;-779.0;-145.0;646.0;279.0;703.0
94.0;-219.0;691.0;284.0;-780.0;-145.0;647.0;278.0;702.0
94.0;-219.0;691.0;284.0;-780.0;?;647.0;277.0;702.0
93.0;-220.0;691.0;284.0;-781.0;-145.0;647.0;276.0;702.0
92.0;-221.0;691.0;287.0;-782.0;-147.0;647.0;278.0;703.0
92.0;-222.0;692.0;?;-782.0;-150.0;?;278.0;703.0
?;-222.0;692.0;287.0;-781.0;?;647.0;278.0;703.0
92.0;-221.0;692.0;283.0;-781.0;-147.0;648.0;275.0;702.0
93.0;-218.0;691.0;276.0;-779.0;-142.0;647.0;271.0;703.0
94.0;-217.0;692.0;?;-778.0;-136.0;648.0;266.0;702.0
96.0;-214.0;691.0;264.0;-776.0;-130.0;649.0;263.0;702.0
97.0;-213.0;?;261.0;-775.0;-126.0;650.0;263.0;702.0
97.0;-212.0;691.0;259.0;-775.0;-124.0;650.0;264.0;702.0
97.0;-211.0;?;259.0;?;-124.0;649.0;267.0;701.0
95.0;-212.0;692.0;258.0;-774.0;-124.0;649.0;268.0;702.0
93.0;-214.0;692.0;258.0;-774.0;-124.0;649.0;?;?
91.0;-216.0;693.0;259.0;-775.0;?;650.0;273.0;703.0
?;-219.0;693.0;?;-776.0;-127.0;650.0;276.0;703.0
85.0;?;694.0;264.0;-777.0;-127.0;651.0;277.0;703.0
82.0;-227.0;?;262.0;-778.0;-124.0;651.0;276.0;703.0
80.0;-229.0;?;259.0;-779.0;-119.0;652.0;275.0;704.0
78.0;-232.0;696.0;259.0;-780.0;-118.0;653.0;?;705.0
79.0;-234.0;696.0;259.0;?;-119.0;653.0;277.0;705.0
79.0;-233.0;?;260.0;-781.0;-119.0;653.0;278.0;704.0
?;-232.0;695.0;260.0;-780.0;-117.0;652.0;277.0;705.0
77.0;-233.0;694.0;?;-779.0;-113.0;652.0;277.0;707.0
74.0;-234.0;692.0;259.0;-779.0;-109.0;652.0;?;?
72.0;-236.0;690.0;255.0;-778.0;-105.0;651.0;272.0;711.0
?;-236.0;690.0;253.0;-780.0;-103.0;650.0;281.0;711.0
73.0;-234.0;690.0;256.0;-780.0;-117.0;650.0;?;711.0
74.0;-231.0;691.0;260.0;-781.0;?;649.0;?;710.0
75.0;-228.0;?;265.0;-782.0;-132.0;649.0;281.0;709.0
74.0;-226.0;693.0;270.0;-782.0;-138.0;649.0;280.0;708.0
71.0;-230.0;694.0;277.0;-782.0;-144.0;648.0;282.0;708.0
68.0;-233.0;695.0;280.0;-782.0;-147.0;648.0;281.0;707.0
66.0;?;696.0;281.0;-782.0;-145.0;649.0;279.0;707.0
65.0;?;?;280.0;-781.0;-141.0;650.0;279.0;?
65.0;-241.0;696.0;279.0;-781.0;-139.0;651.0;279.0;707.0
66.0;-243.0;696.0;280.0;-781.0;-138.0;652.0;281.0;707.0
65.0;-244.0;696.0;281.0;-782.0;-139.0;?;?;706.0
66.0;-244.0;697.0;280.0;-781.0;?;652.0;?;706.0
67.0;-242.0;696.0;278.0;-781.0;-137.0;652.0;281.0;706.0
70.0;-239.0;696.0;277.0;-781.0;-134.0;652.0;278.0;706.0
73.0;-235.0;695.0;275.0;?;-133.0;652.0;276.0;706.0
76.0;-231.0;?;273.0;-781.0;-132.0;650.0;274.0;?
80.0;?;?;273.0;?;-132.0;650.0;273.0;706.0
82.0;-221.0;693.0;272.0;-781.0;-132.0;649.0;?;706.0
84.0;-217.0;691.0;271.0;-781.0;-132.0;648.0;270.0;?
88.0;-213.0;691.0;268.0;-780.0;?;647.0;267.0;706.0
91.0;?;691.0;265.0;-780.0;-130.0;647.0;?;705.0
?;-204.0;690.0;262.0;-780.0;-129.0;647.0;262.0;706.0
94.0;-203.0;690.0;259.0;-779.0;?;648.0;261.0;706.0
91.0;-205.0;?;259.0;-778.0;-126.0;648.0;261.0;707.0
91.0;?;?;258.0;-777.0;-125.0;648.0;?;707.0
91.0;-209.0;689.0;259.0;-777.0;-124.0;?;264.0;706.0
91.0;-208.0;690.0;260.0;-777.0;-122.0;647.0;266.0;705.0
92.0;?;692.0;264.0;-778.0;-123.0;646.0;270.0;?
90.0;-208.0;693.0;268.0;-778.0;-126.0;646.0;274.0;702.0
87.0;-212.0;692.0;271.0;-779.0;?;646.0;?;703.0
85.0;-217.0;692.0;272.0;?;?;646.0;277.0;705.0
84.0;?;691.0;273.0;-781.0;-132.0;647.0;276.0;706.0
83.0;-222.0;690.0;275.0;?;-134.0;647.0;277.0;708.0
83.0;-223.0;689.0;277.0;-783.0;-137.0;648.0;277.0;708.0
83.0;-223.0;689.0;279.0;-783.0;-139.0;648.0;277.0;709.0
83.0;-223.0;689.0;279.0;?;-140.0;647.0;277.0;709.0
?;-221.0;689.0;278.0;-783.0;-140.0;?;276.0;709.0
83.0;-220.0;689.0;278.0;-782.0;-139.0;647.0;275.0;709.0
84.0;-218.0;689.0;277.0;-781.0;-138.0;647.0;275.0;709.0
86.0;?;?;276.0;-780.0;-138.0;647.0;275.0;709.0
86.0;-214.0;689.0;276.0;-779.0;?;647.0;276.0;709.0
86.0;-213.0;689.0;276.0;-779.0;-138.0;?;276.0;709.0
?;-211.0;689.0;276.0;-778.0;-138.0;646.0;276.0;708.0
88.0;-211.0;689.0;277.0;-778.0;?;646.0;276.0;708.0
88.0;-210.0;?;278.0;-779.0;?;646.0;?;707.0
?;-210.0;690.0;279.0;-779.0;-139.0;646.0;278.0;706.0
88.0;-210.0;691.0;279.0;-780.0;-139.0;646.0;277.0;705.0
88.0;-210.0;691.0;279.0;-780.0;-137.0;646.0;277.0;705.0
88.0;-211.0;691.0;278.0;-780.0;-136.0;647.0;276.0;705.0
88.0;-213.0;691.0;277.0;-781.0;-135.0;648.0;276.0;706.0
88.0;-215.0;690.0;275.0;?;-134.0;648.0;276.0;707.0
89.0;-214.0;691.0;275.0;-781.0;-134.0;649.0;275.0;707.0
90.0;-213.0;691.0;275.0;-781.0;-133.0;649.0;?;706.0
90.0;?;691.0;274.0;?;-133.0;650.0;274.0;706.0
90.0;?;?;275.0;-781.0;-132.0;649.0;274.0;706.0
89.0;-212.0;691.0;275.0;-781.0;-132.0;649.0;275.0;706.0
88.0;-212.0;690.0;275.0;-781.0;-133.0;649.0;275.0;707.0
87.0;?;690.0;?;-781.0;?;647.0;276.0;708.0
85.0;-216.0;690.0;278.0;-781.0;-135.0;647.0;277.0;708.0
84.0;-217.0;690.0;279.0;-782.0;-136.0;646.0;277.0;708.0
?;-219.0;690.0;281.0;-782.0;-137.0;?;277.0;708.0
81.0;-222.0;690.0;281.0;-783.0;-138.0;644.0;277.0;708.0
79.0;-223.0;690.0;281.0;-783.0;-138.0;?;276.0;708.0
78.0;?;690.0;282.0;-783.0;-137.0;643.0;276.0;?
76.0;-226.0;689.0;282.0;?;-138.0;643.0;276.0;709.0
?;-228.0;?;282.0;?;-137.0;643.0;276.0;709.0
76.0;-229.0;690.0;282.0;-784.0;-138.0;644.0;276.0;709.0
76.0;-230.0;690.0;282.0;-785.0;-138.0;643.0;275.0;?
76.0;-231.0;690.0;282.0;-786.0;-137.0;644.0;?;708.0
78.0;-231.0;690.0;?;-787.0;-135.0;646.0;274.0;708.0
80.0;?;691.0;283.0;-788.0;-135.0;?;272.0;707.0
80.0;-233.0;693.0;283.0;-787.0;-134.0;645.0;271.0;705.0
81.0;-230.0;693.0;281.0;-785.0;?;645.0;268.0;?
82.0;-228.0;693.0;?;-785.0;-128.0;646.0;?;705.0
83.0;?;?;?;-785.0;-128.0;645.0;269.0;703.0
84.0;-229.0;693.0;281.0;-786.0;-130.0;645.0;269.0;703.0
84.0;-228.0;694.0;?;?;-131.0;644.0;268.0;702.0
84.0;-227.0;694.0;283.0;-786.0;-130.0;643.0;266.0;702.0
85.0;-227.0;694.0;283.0;-786.0;-130.0;642.0;?;701.0
?;-226.0;?;283.0;-786.0;-131.0;641.0;?;701.0
?;-225.0;?;?;?;-131.0;640.0;261.0;700.0
86.0;-225.0;694.0;?;-786.0;-132.0;?;?;700.0
87.0;-224.0;693.0;284.0;-785.0;-132.0;639.0;?;700.0
88.0;-223.0;692.0;282.0;-785.0;-132.0;638.0;258.0;701.0
91.0;-221.0;691.0;280.0;-786.0;-129.0;639.0;255.0;702.0
93.0;-219.0;690.0;279.0;-786.0;-128.0;639.0;253.0;702.0
94.0;-217.0;691.0;277.0;-785.0;-127.0;640.0;251.0;701.0
94.0;-215.0;691.0;275.0;-784.0;-124.0;639.0;250.0;701.0
97.0;-213.0;691.0;272.0;-782.0;-121.0;639.0;249.0;700.0
99.0;-210.0;690.0;270.0;-780.0;-119.0;638.0;249.0;?
