InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit R-SHOE AngVelNavFrameX
-27;-22;16;594.0;71;728.0;-22
-27;?;16;593.0;72;728.0;-4
-27;30;16;593.0;70;728.0;30
-27;29;16;?;63;727.0;29
-27;0;16;592.0;69;726.0;?
-27;16;16;591.0;72;725.0;16
-27;30;?;591.0;65;725.0;30
-27;22;16;592.0;68;725.0;22
-27;32;16;592.0;?;725.0;32
-26;-3;?;?;67;725.0;-3
-26;2;16;592.0;75;726.0;2
-26;26;16;592.0;?;727.0;26
-26;2;?;591.0;64;727.0;2
-26;-10;16;591.0;66;727.0;-10
-26;-10;16;590.0;66;?;-10
-26;4;16;?;64;728.0;4
-26;12;16;?;63;728.0;12
-26;-12;16;590.0;66;728.0;-12
-26;?;16;?;69;727.0;-1
-26;31;16;?;68;727.0;31
-26;14;16;589.0;69;726.0;14
-26;18;16;588.0;67;726.0;18
-26;?;16;586.0;64;725.0;45
-26;?;16;?;?;725.0;?
-26;-21;16;582.0;?;724.0;-21
?;-10;16;582.0;70;723.0;-10
-26;-2;16;583.0;66;724.0;-2
?;17;16;?;63;725.0;17
-26;14;16;586.0;67;724.0;14
-26;?;16;585.0;69;725.0;17
-26;28;16;584.0;67;725.0;28
?;-31;16;584.0;71;726.0;-31
-26;-42;16;583.0;71;727.0;-42
-26;33;16;583.0;68;727.0;33
-26;42;16;583.0;72;728.0;42
-26;-1;?;582.0;71;729.0;-1
-26;18;16;?;68;730.0;?
-26;31;16;582.0;69;730.0;31
-26;-3;16;581.0;65;731.0;?
?;-13;?;579.0;71;731.0;-13
-26;-2;16;579.0;73;731.0;-2
-26;21;16;580.0;68;731.0;21
-26;40;16;583.0;71;732.0;?
-26;?;?;585.0;?;?;3
-26;-31;16;588.0;70;734.0;-31
?;-15;16;589.0;70;?;-15
-26;-15;16;591.0;66;736.0;-15
-26;-17;16;593.0;65;737.0;-17
-26;1;16;594.0;66;738.0;1
-26;-18;16;595.0;70;738.0;-18
?;?;16;595.0;73;738.0;-15
-26;35;16;595.0;67;738.0;35
-26;-3;?;595.0;?;737.0;-3
-26;-41;?;595.0;68;737.0;-41
-26;-8;16;596.0;67;737.0;-8
-26;-9;16;?;72;736.0;-9
-26;-2;16;597.0;72;736.0;?
-26;?;?;598.0;66;735.0;-8
-26;?;16;598.0;70;735.0;-25
-26;-18;?;600.0;73;733.0;?
-26;-9;?;600.0;72;?;-9
-26;10;16;598.0;70;732.0;10
-26;-3;16;596.0;67;735.0;-3
-26;-13;16;595.0;65;738.0;-13
-26;-7;16;595.0;68;740.0;?
-26;5;16;595.0;71;742.0;5
-26;21;16;596.0;?;742.0;21
-26;20;16;599.0;66;742.0;20
-26;23;16;601.0;69;740.0;23
-26;9;16;604.0;71;739.0;9
-26;24;16;605.0;68;737.0;24
-26;37;16;606.0;72;735.0;37
-26;-10;?;606.0;74;?;-10
-26;?;16;605.0;65;731.0;-23
-26;-5;16;603.0;?;728.0;-5
-26;10;?;600.0;71;725.0;10
?;20;?;597.0;65;722.0;20
-26;-6;16;595.0;68;721.0;-6
-26;0;16;594.0;70;722.0;0
-26;33;16;593.0;70;724.0;33
-26;-6;16;594.0;68;727.0;-6
?;-10;16;596.0;67;730.0;-10
-26;31;16;598.0;67;733.0;31
?;15;16;600.0;68;736.0;15
-26;-9;16;602.0;71;737.0;-9
-26;-13;?;603.0;68;738.0;-13
-26;5;16;?;66;?;5
-26;4;16;604.0;68;739.0;4
-26;-13;16;603.0;65;739.0;-13
-26;-9;16;603.0;67;739.0;-9
?;-9;16;602.0;70;739.0;-9
-26;-5;16;?;66;738.0;-5
-26;15;16;601.0;68;737.0;15
-26;17;16;601.0;71;736.0;17
-26;-7;?;600.0;69;735.0;-7
-26;3;16;?;70;?;?
-26;4;16;600.0;70;733.0;4
-26;-48;16;601.0;68;?;-48
-26;-22;16;601.0;68;732.0;-22
?;?;16;601.0;71;731.0;?
-26;-23;16;?;73;731.0;-23
-26;2;16;601.0;72;731.0;2
-26;3;16;601.0;72;?;3
-26;-10;16;601.0;72;731.0;-10
-26;?;?;601.0;71;732.0;-9
-26;-11;16;600.0;72;733.0;-11
-26;-10;16;?;70;733.0;-10
-26;-10;16;600.0;67;734.0;-10
-26;-10;16;600.0;67;734.0;-10
-26;-11;16;600.0;67;734.0;-11
-26;-11;16;600.0;67;734.0;-11
-26;-30;16;?;65;734.0;-30
-26;?;16;601.0;63;734.0;?
-26;11;16;601.0;69;734.0;11
-26;13;16;601.0;72;734.0;13
-26;-1;?;601.0;67;734.0;?
-26;-32;16;600.0;67;734.0;-32
-26;-52;16;600.0;69;734.0;-52
-26;-24;16;600.0;66;734.0;-24
-26;-30;16;?;?;733.0;-30
?;-46;16;598.0;67;732.0;-46
?;-3;16;598.0;72;732.0;-3
-26;11;16;597.0;71;731.0;11
-26;18;16;596.0;64;731.0;18
-26;28;?;596.0;64;?;28
-26;-9;16;595.0;67;730.0;-9
-26;?;16;595.0;70;730.0;-13
-26;-17;16;595.0;67;?;-17
-26;-42;16;596.0;63;?;?
-26;-36;16;596.0;65;728.0;-36
-26;-29;16;597.0;67;727.0;-29
-26;-2;16;596.0;67;726.0;-2
-26;31;16;594.0;67;724.0;?
-26;11;16;592.0;68;722.0;11
-26;1;16;591.0;70;720.0;1
-26;11;16;?;?;720.0;11
-26;0;16;588.0;?;720.0;0
-26;9;16;588.0;66;721.0;9
?;1;16;588.0;?;723.0;?
-26;-25;16;589.0;69;724.0;-25
-26;21;16;590.0;67;725.0;21
-26;32;16;592.0;?;725.0;32
?;-35;16;593.0;?;724.0;?
-26;-35;16;594.0;72;?;-35
-26;10;16;593.0;73;720.0;10
-26;35;16;?;68;718.0;35
-26;16;16;593.0;67;717.0;16
-26;-14;?;593.0;69;715.0;-14
-26;2;16;592.0;69;714.0;2
?;3;16;591.0;70;713.0;3
-26;-31;16;590.0;73;712.0;-31
-26;-47;16;590.0;74;713.0;?
-26;-32;16;589.0;73;?;-32
-26;?;16;587.0;72;713.0;-20
?;-21;16;?;72;714.0;-21
-26;12;16;584.0;71;714.0;12
-26;43;16;583.0;65;714.0;43
-26;-10;16;?;65;714.0;-10
-26;-25;16;582.0;73;712.0;-25
-26;-13;16;581.0;68;710.0;-13
-26;-20;16;580.0;61;708.0;-20
-26;18;16;579.0;68;705.0;18
?;-7;16;579.0;72;702.0;-7
-26;-8;?;579.0;?;699.0;-8
?;29;16;579.0;69;698.0;29
-26;20;16;580.0;68;696.0;20
-26;21;16;580.0;69;?;21
-26;-13;16;581.0;71;694.0;-13
-26;-15;?;581.0;?;696.0;-15
-26;20;16;?;?;697.0;20
-26;29;16;582.0;69;?;29
-26;7;16;582.0;69;703.0;7
-26;29;16;582.0;71;705.0;?
?;49;?;583.0;69;707.0;49
-26;-51;16;583.0;70;707.0;-51
-26;-3;16;584.0;73;707.0;-3
-26;?;16;585.0;?;707.0;74
-26;?;?;586.0;66;706.0;-9
-26;-4;16;588.0;70;707.0;-4
-26;?;16;589.0;68;707.0;21
-26;31;16;590.0;69;707.0;31
-26;42;16;590.0;68;708.0;42
-26;?;16;590.0;64;709.0;?
-26;19;16;589.0;65;710.0;19
-26;1;16;589.0;66;711.0;1
-26;?;?;590.0;?;711.0;1
-26;-5;?;591.0;66;711.0;-5
-26;18;16;591.0;68;711.0;18
-26;41;16;591.0;70;712.0;41
-26;8;16;591.0;66;713.0;?
?;7;16;591.0;?;713.0;7
-26;25;16;590.0;67;713.0;?
-26;2;16;590.0;?;?;2
-26;-14;16;589.0;67;714.0;-14
-26;-23;16;589.0;67;713.0;-23
-26;-18;16;589.0;67;713.0;-18
-26;17;16;589.0;?;?;17
-26;11;16;589.0;71;?;11
-26;-16;16;589.0;67;711.0;-16
-26;-17;16;589.0;69;710.0;-17
-26;7;16;589.0;71;709.0;7
-26;21;?;589.0;68;709.0;21
-26;2;16;590.0;69;709.0;2
-26;-4;16;?;67;710.0;-4
-26;-26;16;591.0;66;711.0;-26
-26;-15;16;591.0;69;712.0;-15
-26;?;16;592.0;?;712.0;38
-26;21;16;?;67;712.0;21
-26;-10;16;591.0;?;712.0;?
?;2;16;592.0;68;712.0;2
-26;-19;16;592.0;62;712.0;-19
-26;?;16;592.0;65;712.0;?
-26;-1;?;593.0;71;712.0;-1
-26;21;16;593.0;67;713.0;21
?;17;16;593.0;65;713.0;17
-26;31;16;?;68;713.0;31
-26;-9;16;594.0;?;713.0;-9
-26;-24;16;?;67;713.0;-24
-26;?;16;594.0;71;713.0;25
-26;22;16;594.0;71;713.0;22
-26;16;16;593.0;71;?;16
-26;28;16;593.0;?;713.0;28
-26;6;16;593.0;70;714.0;?
-26;?;16;593.0;68;713.0;4
-26;8;?;592.0;65;713.0;8
-26;-27;16;592.0;63;713.0;-27
-26;-36;16;593.0;69;713.0;-36
-26;?;16;594.0;72;714.0;-24
-26;-37;16;595.0;73;715.0;?
-26;-20;16;596.0;71;?;-20
?;11;16;596.0;65;717.0;11
-26;2;16;596.0;69;?;2
-26;-2;16;596.0;72;719.0;-2
-26;4;16;?;70;719.0;4
-26;?;16;596.0;72;719.0;-3
?;4;16;597.0;70;720.0;4
-26;10;16;598.0;65;721.0;10
-26;1;16;?;71;722.0;1
-26;1;16;601.0;75;723.0;?
-26;-5;16;602.0;64;725.0;?
-26;-13;16;604.0;62;726.0;-13
-26;-23;16;606.0;67;728.0;-23
-26;-19;16;606.0;66;729.0;-19
-26;16;16;608.0;70;730.0;16
-26;21;16;609.0;71;731.0;21
-26;31;16;610.0;70;732.0;31
-26;?;16;610.0;67;?;39
-26;?;16;?;63;732.0;16
-26;20;16;610.0;63;732.0;20
-26;23;16;609.0;63;732.0;23
-26;5;16;609.0;63;731.0;5
-26;?;16;609.0;61;?;-4
-26;?;16;609.0;?;731.0;?
-26;-5;16;610.0;75;731.0;-5
?;20;16;610.0;68;731.0;20
-26;6;16;610.0;66;732.0;?
-26;-7;16;611.0;65;732.0;-7
-26;14;16;611.0;64;733.0;?
-26;16;16;611.0;68;?;16
-26;-14;16;612.0;67;735.0;-14
-26;-2;16;612.0;68;736.0;-2
-26;?;?;612.0;70;?;?
-26;26;16;?;70;737.0;26
-26;27;16;?;66;738.0;27
-26;24;16;613.0;67;?;24
-26;0;16;613.0;68;739.0;0
-26;19;16;613.0;66;740.0;19
-26;?;16;612.0;70;740.0;9
-26;-6;16;?;71;741.0;-6
-26;4;16;611.0;73;741.0;4
-26;-21;16;611.0;70;742.0;-21
-26;-41;16;610.0;65;742.0;-41
-26;-14;16;610.0;71;742.0;-14
-26;18;16;611.0;65;741.0;?
-26;?;16;?;63;741.0;16
-26;6;16;614.0;68;742.0;6
-26;-3;16;614.0;69;742.0;-3
?;-10;16;614.0;71;742.0;-10
-26;-9;16;613.0;71;742.0;-9
-26;-24;?;612.0;?;742.0;-24
-26;-40;16;612.0;67;742.0;-40
-26;-59;?;612.0;60;742.0;-59
-26;-38;16;612.0;64;742.0;-38
-26;23;16;613.0;69;743.0;23
-26;24;16;614.0;69;743.0;24
-26;16;16;614.0;70;743.0;16
-26;28;16;614.0;72;743.0;28
?;11;16;614.0;69;743.0;11
?;1;16;613.0;69;743.0;1
-26;0;16;612.0;?;743.0;0
-26;-11;16;612.0;63;743.0;-11
-26;5;16;611.0;72;743.0;5
-26;0;16;612.0;?;743.0;0
-26;-27;16;612.0;65;743.0;-27
-26;-16;16;612.0;70;744.0;-16
-26;?;16;612.0;64;744.0;-10
-26;-27;?;612.0;63;744.0;-27
-26;-34;16;613.0;63;744.0;-34
-26;-24;16;613.0;67;744.0;-24
?;-23;16;613.0;76;744.0;-23
-26;-44;16;614.0;71;743.0;-44
-26;?;16;614.0;65;743.0;-32
-26;8;16;615.0;68;743.0;8
-26;-6;?;616.0;66;743.0;-6
-26;-25;16;?;64;743.0;?
-26;2;16;618.0;66;?;2
-26;7;16;620.0;68;743.0;7
?;-19;16;622.0;70;743.0;-19
-26;-42;16;624.0;64;743.0;-42
-26;-35;16;625.0;?;?;-35
-26;40;16;627.0;54;742.0;40
-26;?;?;629.0;55;742.0;-149
?;-230;?;631.0;-3;741.0;-230
-26;?;18;632.0;35;740.0;-278
-25;-541;19;634.0;168;739.0;-541
-26;134;19;635.0;-123;737.0;134
?;569;20;635.0;-466;736.0;569
-28;540;19;635.0;?;735.0;540
-34;898;15;635.0;85;733.0;898
-39;808;14;634.0;-5;731.0;808
-39;752;14;633.0;-107;730.0;752
-43;629;13;632.0;188;727.0;629
-45;327;12;?;499;725.0;327
-46;-479;12;626.0;344;721.0;-479
?;?;15;621.0;-13;718.0;-1088
-41;-396;18;616.0;?;715.0;-396
-37;-332;20;611.0;-67;714.0;?
-32;?;22;607.0;?;713.0;-657
-27;-396;23;602.0;-200;712.0;-396
-23;-215;24;598.0;-172;712.0;-215
-15;-329;25;594.0;226;713.0;-329
-10;-154;26;591.0;554;715.0;-154
-8;212;26;588.0;453;717.0;212
-7;-250;26;587.0;1263;718.0;-250
-8;?;26;586.0;-205;719.0;995
-11;2142;25;586.0;-959;721.0;2142
?;893;23;587.0;1033;722.0;893
-20;744;22;?;189;723.0;744
-22;705;?;591.0;38;725.0;?
-22;449;19;594.0;509;727.0;449
-23;467;18;598.0;?;730.0;467
-23;25;18;603.0;127;733.0;25
-23;117;18;608.0;50;737.0;?
-23;150;17;613.0;21;741.0;150
-23;-35;17;616.0;109;748.0;-35
-23;-76;?;619.0;32;760.0;-76
?;-90;17;621.0;84;774.0;-90
-23;-30;17;622.0;64;788.0;-30
-23;29;17;620.0;68;?;?
-23;?;17;616.0;68;807.0;45
-23;14;17;?;70;815.0;14
-23;-6;17;?;?;818.0;-6
-24;26;?;601.0;66;820.0;26
-24;-74;17;596.0;73;819.0;-74
-24;-139;18;?;82;818.0;-139
-25;-99;?;589.0;58;816.0;-99
?;-405;18;588.0;53;813.0;-405
-27;-472;19;588.0;14;809.0;-472
-27;-511;20;589.0;55;803.0;-511
-30;-586;21;590.0;6;?;-586
-33;-781;22;590.0;?;788.0;-781
-30;?;?;590.0;222;782.0;-1128
-52;643;22;590.0;-427;777.0;643
-76;2308;20;590.0;-416;773.0;2308
-77;2392;10;589.0;663;767.0;2392
-79;2669;0;589.0;1029;762.0;2669
-77;?;-7;589.0;885;759.0;2838
-67;2802;-16;589.0;764;755.0;2802
?;2373;?;588.0;708;752.0;2373
-63;3202;-18;587.0;717;748.0;3202
-52;3167;-17;584.0;494;743.0;3167
-45;?;-12;579.0;427;739.0;1311
-43;971;-11;572.0;427;736.0;971
-35;-160;-4;562.0;-76;733.0;?
-25;-1863;?;555.0;-427;733.0;-1863
-28;-2313;4;551.0;-595;?;-2313
-23;-2077;9;552.0;-354;738.0;-2077
-5;-1008;24;554.0;1012;740.0;?
?;-618;25;556.0;?;739.0;-618
-3;-815;25;557.0;2132;730.0;-815
-5;-99;21;558.0;1584;728.0;-99
-16;657;16;559.0;-1339;?;657
-23;575;17;558.0;-3334;731.0;575
-22;617;17;558.0;-3246;730.0;617
-22;?;18;557.0;-3465;726.0;681
-27;?;12;?;-1046;722.0;226
-29;84;8;?;536;717.0;84
?;269;9;551.0;-185;712.0;269
-28;?;8;550.0;181;706.0;232
-28;186;7;550.0;75;701.0;186
-28;118;?;550.0;34;697.0;?
-28;?;7;553.0;138;693.0;40
-28;66;7;556.0;48;687.0;66
-28;103;7;557.0;151;680.0;103
-28;111;7;556.0;52;?;111
-28;66;6;?;?;688.0;?
-28;49;6;561.0;70;693.0;49
-28;117;6;560.0;101;692.0;117
?;-19;?;558.0;57;687.0;?
-28;?;6;?;94;683.0;38
-29;?;6;561.0;54;?;61
-29;40;6;565.0;88;686.0;40
-29;304;?;568.0;103;691.0;304
-30;159;5;569.0;-201;?;159
-34;468;3;569.0;332;700.0;468
-41;-1032;?;569.0;-317;702.0;-1032
-46;-3371;-9;570.0;-1266;707.0;-3371
-44;-2114;-16;?;141;?;-2114
-44;-1444;-19;?;479;720.0;?
-43;-2741;-12;582.0;263;724.0;-2741
-41;-2780;-7;?;414;729.0;-2780
-40;-3571;0;593.0;141;735.0;-3571
-36;-3606;13;?;148;?;-3606
-34;-1033;18;600.0;-476;745.0;-1033
-34;-277;?;601.0;-708;751.0;-277
?;-423;19;602.0;-123;757.0;-423
-31;350;15;604.0;-137;765.0;350
?;-289;11;605.0;-173;774.0;-289
-28;-886;10;606.0;379;781.0;-886
?;-169;11;607.0;484;785.0;-169
-24;244;9;608.0;83;785.0;244
-22;142;9;610.0;-37;?;142
-22;70;9;614.0;47;776.0;?
-22;-92;8;619.0;49;771.0;-92
-22;-121;9;624.0;48;766.0;-121
-22;-72;9;631.0;86;760.0;-72
-22;-55;?;638.0;87;754.0;-55
-22;-29;9;647.0;97;749.0;?
-22;-264;9;654.0;75;746.0;-264
-23;-395;10;660.0;51;747.0;-395
-23;-51;11;?;82;748.0;-51
-23;71;?;671.0;71;?;?
-23;-258;11;676.0;49;746.0;-258
-24;-419;13;680.0;58;?;?
-24;-352;12;681.0;49;739.0;-352
-23;-393;13;684.0;?;736.0;?
-23;?;16;690.0;93;733.0;-491
-23;-501;?;699.0;100;730.0;-501
-22;-459;17;708.0;70;722.0;-459
-22;-414;?;717.0;52;?;-414
-22;-466;19;727.0;66;697.0;-466
-21;-589;?;738.0;103;683.0;-589
-21;-646;22;746.0;89;666.0;-646
-20;-604;23;751.0;67;653.0;-604
-19;-477;25;753.0;119;642.0;-477
-18;-421;26;751.0;64;636.0;-421
-17;-539;?;?;68;632.0;-539
-17;-407;27;746.0;156;628.0;-407
-15;-88;28;739.0;51;617.0;-88
-14;-127;28;742.0;20;609.0;-127
-13;-236;29;738.0;88;604.0;-236
-13;?;29;731.0;68;601.0;-224
-13;-223;29;719.0;?;601.0;-223
?;-144;30;?;126;611.0;-144
?;-144;?;706.0;84;619.0;-144
-11;-200;30;704.0;?;620.0;-200
-12;-200;31;700.0;-70;617.0;?
-11;-227;30;?;?;?;-227
?;-175;31;679.0;-114;609.0;-175
-13;?;30;668.0;-219;607.0;51
-12;75;?;655.0;109;608.0;75
-12;-17;30;?;299;607.0;-17
?;293;28;635.0;-68;606.0;?
-12;420;26;622.0;85;605.0;420
-12;124;26;609.0;178;608.0;124
-13;-2;25;598.0;-276;610.0;-2
-13;-83;24;587.0;-137;612.0;-83
-13;-142;24;579.0;-16;612.0;-142
-12;-17;24;?;-103;612.0;-17
-12;0;23;559.0;84;611.0;0
-11;-74;23;549.0;27;?;-74
-11;40;23;540.0;-103;612.0;40
?;247;22;?;56;611.0;247
-9;312;22;524.0;152;606.0;?
?;?;21;516.0;29;594.0;218
-8;216;21;509.0;-62;578.0;?
-7;236;21;503.0;-7;564.0;236
?;?;20;?;?;558.0;97
-6;28;20;493.0;19;?;28
?;34;20;?;-2;530.0;34
-6;25;20;480.0;10;509.0;25
-6;32;20;473.0;5;491.0;32
-6;28;20;467.0;5;470.0;28
-6;29;20;461.0;5;443.0;29
-6;17;20;454.0;49;409.0;17
-6;-58;20;449.0;69;371.0;-58
?;-55;20;444.0;35;?;-55
-7;31;21;441.0;153;304.0;31
-7;150;21;438.0;524;271.0;150
-7;146;?;436.0;520;238.0;146
-9;324;20;435.0;-91;204.0;324
-10;1027;18;435.0;-327;169.0;1027
-10;876;17;435.0;?;133.0;876
-10;640;16;435.0;-411;98.0;640
-8;447;14;?;-650;65.0;447
-5;-368;14;427.0;-510;34.0;-368
?;8;15;418.0;-353;5.0;?
5;452;15;412.0;-374;-21.0;452
9;1088;13;410.0;?;-47.0;1088
12;1634;11;409.0;-186;-76.0;1634
?;1665;11;401.0;-142;-104.0;1665
16;2843;5;387.0;323;-137.0;2843
?;3440;0;372.0;541;-169.0;3440
20;3687;?;355.0;?;-204.0;3687
21;3506;-13;338.0;612;-241.0;3506
?;3121;-16;320.0;585;-277.0;3121
21;2556;-18;300.0;539;-309.0;2556
19;892;-21;278.0;335;-338.0;892
19;641;-22;253.0;292;?;641
?;295;-21;227.0;246;-387.0;295
11;-328;?;202.0;150;-405.0;-328
8;17;-19;180.0;?;-419.0;17
4;-44;-19;161.0;226;-429.0;?
1;238;-20;142.0;473;-440.0;238
-5;557;-20;124.0;326;-451.0;557
-17;1329;-21;105.0;829;-460.0;1329
-22;1707;-22;86.0;-258;-471.0;1707
?;?;-22;66.0;601;-485.0;1549
-30;-1395;?;?;?;-498.0;-1395
?;-5608;-13;22.0;?;-512.0;-5608
-23;-3528;-6;?;-273;-529.0;-3528
?;-2507;1;-13.0;950;-544.0;-2507
-11;-2417;?;-25.0;-3150;-562.0;-2417
-13;1323;9;-28.0;524;?;1323
?;1438;5;-34.0;437;-599.0;1438
-18;-22;4;-34.0;?;-612.0;-22
?;-495;4;-34.0;988;-622.0;-495
-16;-606;5;-36.0;?;-627.0;-606
-15;-259;7;?;-354;?;-259
-15;-265;?;-47.0;-82;-626.0;-265
-15;-57;7;-52.0;133;-620.0;-57
-15;-202;8;-55.0;136;-615.0;-202
-15;-493;?;?;141;-611.0;-493
-15;-479;9;-46.0;?;-610.0;-479
-15;-357;10;-33.0;-12;-605.0;-357
?;?;11;-19.0;-2;-600.0;-223
-14;-297;12;-11.0;33;-594.0;-297
?;-572;13;-12.0;115;-590.0;-572
-13;?;15;?;?;-586.0;-664
-13;?;?;?;181;-581.0;-525
-13;-587;16;-23.0;95;-578.0;-587
-12;-758;19;-26.0;50;-578.0;-758
-11;?;20;-29.0;106;-580.0;-703
-10;-667;22;-34.0;-143;-581.0;-667
-8;?;23;?;-52;-582.0;-551
-6;-127;23;?;284;-584.0;?
-6;876;22;-48.0;-7;-586.0;876
-6;1681;20;?;-207;-587.0;1681
-7;2515;15;-41.0;-61;-588.0;2515
-7;3934;9;-33.0;-268;?;3934
-2;3174;1;-22.0;?;-585.0;?
4;1500;-4;-6.0;263;-580.0;?
9;1934;-6;10.0;194;-572.0;1934
15;1972;-10;27.0;16;-563.0;1972
18;1201;-12;42.0;132;-551.0;1201
18;?;-13;52.0;-16;-536.0;1083
17;143;-13;59.0;-57;-519.0;143
12;100;-13;63.0;221;-502.0;100
8;294;-14;63.0;227;-486.0;294
5;-737;-14;61.0;356;-471.0;-737
-1;-1219;?;58.0;1083;-456.0;-1219
-6;-3080;-7;57.0;1011;?;?
-7;-4072;-1;?;-595;-435.0;-4072
-8;-2986;7;60.0;-1109;-429.0;-2986
-9;-656;9;63.0;-19;-427.0;-656
-10;1433;7;67.0;424;-429.0;1433
-11;-159;7;70.0;?;-431.0;-159
-12;-694;8;73.0;65;-436.0;?
-12;50;8;74.0;-36;-442.0;50
-13;-352;9;73.0;-85;-449.0;-352
-15;-829;-15;189.0;70;?;-829
-16;-725;-14;?;87;-288.0;-725
-16;-461;-12;180.0;64;-287.0;?
-16;-314;-12;168.0;2;-288.0;-314
-16;-196;-11;152.0;14;-289.0;-196
-16;-131;-11;133.0;101;-289.0;-131
-16;-79;-11;111.0;106;-289.0;-79
-16;-103;?;88.0;18;-289.0;-103
-16;-222;-10;67.0;4;-289.0;?
-17;-160;-10;51.0;82;-288.0;-160
-17;-33;-10;39.0;86;-286.0;-33
-17;?;-10;34.0;13;-285.0;-99
-17;-173;-9;30.0;3;-284.0;-173
-17;-162;-9;25.0;42;-284.0;-162
-18;-146;-9;16.0;33;-284.0;-146
-18;-142;-8;6.0;31;-284.0;-142
-18;-169;-8;-2.0;58;-283.0;-169
-18;-178;-8;-8.0;63;-282.0;-178
-19;-210;-7;-11.0;70;-283.0;-210
-19;-287;-6;-12.0;26;-283.0;-287
-20;-404;?;-11.0;-17;-283.0;-404
-20;-339;-5;-10.0;70;-283.0;-339
-20;-170;-4;-10.0;?;-282.0;-170
-21;?;?;-10.0;50;-282.0;-218
-21;-78;-4;-10.0;110;-282.0;-78
-21;136;-3;-12.0;39;-282.0;136
-21;?;-4;-15.0;-97;?;89
?;7;-4;-18.0;61;?;7
-21;-80;-4;-20.0;221;-283.0;-80
-21;-92;-4;-25.0;108;-282.0;-92
-21;-75;-4;-30.0;-13;?;-75
-21;-71;?;-37.0;104;-282.0;-71
-21;2;-3;-45.0;79;-281.0;2
-21;?;-3;-55.0;-34;-281.0;115
-21;193;-4;-64.0;76;-278.0;193
?;140;-4;-71.0;21;-274.0;140
-21;97;-4;-76.0;33;-270.0;97
-22;103;-5;-77.0;90;-268.0;103
-22;98;-5;-76.0;46;-267.0;98
-22;42;-5;-77.0;?;-267.0;42
-22;?;-5;-78.0;?;-268.0;44
-22;?;-5;-79.0;172;-267.0;192
-22;?;-5;-80.0;-95;-263.0;2
?;-327;-5;-80.0;-144;-260.0;-327
-22;-291;-4;-81.0;?;-256.0;-291
-22;?;-3;-83.0;39;-255.0;-222
-22;-218;-3;-85.0;-62;-255.0;-218
-22;-201;-3;-85.0;?;-255.0;-201
-22;-229;-3;-83.0;-61;-255.0;-229
-22;-176;-3;-79.0;-32;-256.0;?
-22;?;-2;?;-2;-259.0;-47
-22;-19;-2;-71.0;57;-262.0;-19
-22;-13;-2;-67.0;71;-265.0;-13
-22;?;-2;-62.0;73;-265.0;30
-22;-50;-2;-56.0;8;-264.0;-50
-22;-170;-2;-52.0;-66;-260.0;-170
-22;-201;-1;-51.0;81;-255.0;-201
-22;?;-1;-56.0;174;?;-158
-22;-43;-1;-67.0;26;-250.0;-43
-22;76;-1;-80.0;-10;-250.0;76
-22;244;-1;?;-12;-252.0;244
-21;256;-2;-104.0;-24;-258.0;256
-20;-55;-2;-112.0;-131;-261.0;?
-19;-315;?;-117.0;-198;-260.0;-315
-17;-426;-2;?;164;-257.0;?
-17;-520;-2;-113.0;289;-255.0;-520
-16;-556;-2;-107.0;268;-256.0;-556
-14;-422;-1;?;307;-259.0;-422
-14;-335;0;-98.0;-16;-265.0;-335
-14;-256;1;-93.0;-164;-273.0;-256
?;-5;1;-87.0;-71;-280.0;-5
?;3;1;-78.0;-96;-284.0;3
-14;133;1;-64.0;0;-282.0;133
?;208;0;?;119;-278.0;208
-14;?;0;-14.0;?;?;-128
-14;?;?;?;-2;?;-237
-13;?;1;?;-27;?;?
-13;?;1;76.0;12;-258.0;?
?;-696;2;106.0;0;-252.0;-696
?;-592;2;?;-5;-249.0;-592
-12;6;3;161.0;167;-249.0;6
?;401;3;185.0;198;-247.0;401
-11;1050;1;208.0;88;-238.0;1050
-11;1627;-2;228.0;?;-226.0;1627
-11;1414;-5;248.0;?;-209.0;1414
-11;1642;-7;?;101;-189.0;1642
-11;2318;-10;287.0;52;-169.0;2318
-11;1639;?;308.0;-397;-153.0;1639
-10;113;-15;327.0;-374;-143.0;113
-7;-650;?;339.0;-213;-137.0;?
-5;-1070;-12;350.0;-252;-134.0;-1070
-3;-1009;-10;357.0;?;-126.0;-1009
0;-398;-9;362.0;-163;-106.0;-398
3;-724;-8;370.0;-76;-70.0;-724
5;-1185;-6;379.0;38;?;-1185
8;-631;?;386.0;124;36.0;-631
?;-395;-5;394.0;265;90.0;-395
12;-926;-4;402.0;310;130.0;-926
13;-933;-4;413.0;335;160.0;-933
14;-169;-4;419.0;433;184.0;-169
14;406;-5;421.0;433;200.0;?
13;?;-7;423.0;317;205.0;466
12;489;-8;425.0;237;202.0;489
10;643;-9;426.0;151;?;643
8;651;-11;427.0;39;238.0;651
7;?;-12;427.0;0;244.0;?
5;115;?;427.0;-23;239.0;?
2;-297;?;427.0;-53;240.0;-297
1;-171;-12;423.0;?;?;-171
-1;-195;-12;418.0;-139;227.0;-195
-6;-763;-10;409.0;?;230.0;-763
-8;-747;-9;?;-286;242.0;-747
?;-640;-8;386.0;36;?;-640
