InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit R-SHOE AngVelNavFrameZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;Accelerometer RUA^ accX;Accelerometer RKN^ accX;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit RLA gyroY
-8;2;83.0;-237;-20;7;-821.0;20;-429.0;-86.0;2;546.0
-7;16;-161.0;-269;17;1;187.0;-17;-335.0;41.0;16;-249.0
-3;2;30.0;-235;38;-5;163.0;-38;-343.0;49.0;2;-150.0
-28;-23;76.0;-224;-76;4;-47.0;76;-537.0;-283.0;-23;71.0
-1;-7;-516.0;-241;-47;2;-340.0;47;-173.0;-154.0;-7;-253.0
8;8;-187.0;-250;-23;2;37.0;23;-97.0;-196.0;8;-19.0
-5;-46;100.0;-273;11;-3;75.0;-11;-397.0;119.0;-46;101.0
-9;-20;-403.0;-252;-7;-1;77.0;7;-105.0;-220.0;-20;38.0
-2;-18;-51.0;-226;8;-3;42.0;-8;-523.0;-259.0;-18;216.0
3;-14;26.0;-234;0;-8;-192.0;0;-385.0;-253.0;-14;-203.0
-1;5;-72.0;-252;28;-3;-10.0;-28;-65.0;-171.0;5;147.0
-5;-41;-142.0;-251;-4;-3;81.0;4;-123.0;-170.0;-41;71.0
-2;-22;-267.0;-245;-28;1;90.0;28;-148.0;-139.0;-22;-161.0
10;0;-105.0;-234;64;-4;-77.0;-64;-402.0;-238.0;0;-234.0
-7;8;250.0;-236;-24;-3;618.0;24;-142.0;-147.0;8;171.0
-142;386;1377.0;-317;1514;72;688.0;-1514;-244.0;238.0;386;-229.0
55;659;-356.0;-347;-92;-6;-124.0;92;-669.0;-235.0;659;-431.0
5;-17;508.0;-246;34;-2;-44.0;-34;-495.0;-99.0;-17;572.0
6;-17;-39.0;-259;-14;-23;9.0;14;-321.0;-226.0;-17;315.0
-53;6;-202.0;-265;-103;-3;-246.0;103;-475.0;-90.0;6;38.0
1;77;220.0;-242;112;-5;218.0;-112;-353.0;-192.0;77;199.0
20;15;-210.0;-314;81;-23;-186.0;-81;-270.0;-233.0;15;-3.0
-5;41;111.0;-209;-76;40;359.0;76;-426.0;-62.0;41;534.0
4;-4;-124.0;-268;5;1;-51.0;-5;-500.0;-131.0;-4;217.0
2;13;-140.0;-273;53;3;47.0;-53;-356.0;-183.0;13;283.0
4;-32;64.0;-238;2;-3;-108.0;-2;-96.0;-232.0;-32;39.0
5;-4;-153.0;-270;-21;1;11.0;21;-222.0;-51.0;-4;205.0
-6;-17;-332.0;-266;7;-2;-76.0;-7;-257.0;-161.0;-17;122.0
-1;-21;-511.0;-258;-65;-2;240.0;65;-251.0;-100.0;-21;-86.0
-5;-6;-169.0;-285;59;144;44.0;-59;-360.0;-312.0;-6;-44.0
0;-35;190.0;-271;40;-3;-2.0;-40;-91.0;-116.0;-35;-69.0
2;-15;98.0;-269;-13;0;-12.0;13;-95.0;-127.0;-15;-99.0
2;-9;216.0;-270;8;-1;100.0;-8;-113.0;-111.0;-9;-187.0
-6;27;-203.0;-259;8;5;-85.0;-8;-409.0;-178.0;27;170.0
3;-52;10.0;-291;35;-14;-80.0;-35;-449.0;-80.0;-52;344.0
2;-5;380.0;-293;8;-13;-126.0;-8;-237.0;-138.0;-5;-179.0
-12;-4;168.0;-256;-53;0;-14.0;53;-70.0;-192.0;-4;-36.0
-14;1;143.0;-256;-60;1;-17.0;60;-79.0;-187.0;1;-116.0
-4;26;145.0;-259;51;-8;88.0;-51;-125.0;-182.0;26;92.0
-1;-14;-52.0;-269;52;4;-239.0;-52;-117.0;-110.0;-14;46.0
3;40;-199.0;-271;-8;4;-157.0;8;-176.0;-109.0;40;88.0
18;-362;31.0;-332;-542;42;-29.0;542;-386.0;-111.0;-362;77.0
11;-34;434.0;-283;61;0;341.0;-61;-322.0;-239.0;-34;-133.0
0;-13;76.0;-266;9;2;-80.0;-9;-614.0;-180.0;-13;-209.0
-1;42;30.0;-273;0;-4;45.0;0;-575.0;-205.0;42;-210.0
-4;-2;-25.0;-269;6;0;62.0;-6;-594.0;-205.0;-2;-50.0
-3;0;-128.0;-249;-56;3;-77.0;56;-585.0;-212.0;0;114.0
4;1;43.0;-272;18;-2;16.0;-18;-610.0;-211.0;1;95.0
-6;2;30.0;-250;22;5;-24.0;-22;-585.0;-258.0;2;59.0
-11;-4;207.0;-267;166;7;79.0;-166;-554.0;-177.0;-4;-79.0
-4;-4;170.0;-255;51;0;24.0;-51;-586.0;-243.0;-4;40.0
-7;35;28.0;-251;-2;3;20.0;2;-594.0;-243.0;35;-8.0
6;26;84.0;-272;-21;-4;-49.0;21;-621.0;-201.0;26;39.0
3;48;59.0;-255;-53;0;39.0;53;-577.0;-232.0;48;28.0
4;16;30.0;-268;28;2;-7.0;-28;-614.0;-205.0;16;-25.0
3;17;22.0;-269;28;1;4.0;-28;-609.0;-212.0;17;8.0
-1;-9;7.0;-269;-14;-1;-21.0;14;-606.0;-199.0;-9;-27.0
-8;4;39.0;-245;45;8;28.0;-45;-582.0;-209.0;4;32.0
1;22;-20.0;-272;-30;-3;-18.0;30;-613.0;-207.0;22;-2.0
3;36;8.0;-270;-16;0;-24.0;16;-618.0;-220.0;36;53.0
17;45;-192.0;-262;173;0;-273.0;-173;-237.0;-152.0;45;-559.0
-3;8;24.0;-273;11;-3;-21.0;-11;-636.0;-162.0;8;-59.0
5;-26;9.0;-266;6;6;4.0;-6;-624.0;-202.0;-26;-32.0
5;-18;-8.0;-269;4;3;-2.0;-4;-613.0;-187.0;-18;-42.0
-6;40;13.0;-271;19;-1;28.0;-19;-647.0;-191.0;40;-129.0
6;-15;43.0;-265;-29;6;-22.0;29;-621.0;-190.0;-15;8.0
0;2;14.0;-269;0;1;-7.0;0;-622.0;-191.0;2;-29.0
5;3;-17.0;-273;-2;-1;53.0;2;-629.0;-191.0;3;-48.0
8;-39;-55.0;-271;12;3;70.0;-12;-629.0;-202.0;-39;-22.0
109;-24;-422.0;-82;64;-63;-133.0;-64;-401.0;-892.0;-24;-442.0
-26;-33;-423.0;-233;-30;1;-446.0;30;-421.0;-303.0;-33;-432.0
-1;23;428.0;-319;48;-8;-117.0;-48;-93.0;-2.0;23;-38.0
0;26;959.0;-275;179;2;-482.0;-179;-260.0;-208.0;26;-407.0
-19;187;-426.0;9;-167;20;-1444.0;167;-511.0;-1021.0;187;1706.0
4;29;165.0;-230;-33;3;36.0;33;-347.0;-241.0;29;474.0
-5;-53;-37.0;-272;-30;-1;-406.0;30;-428.0;94.0;-53;589.0
6;-36;9.0;-264;-124;8;-15.0;124;-127.0;-101.0;-36;178.0
-3;21;-148.0;-263;-29;4;-118.0;29;-261.0;-109.0;21;250.0
-4;-22;172.0;-274;-4;-1;58.0;4;-130.0;-79.0;-22;141.0
6;33;94.0;-229;72;-1;39.0;-72;-349.0;-210.0;33;-222.0
167;6;-349.0;-242;97;39;-367.0;-97;-460.0;-343.0;6;582.0
5;-36;376.0;-278;14;4;100.0;-14;-226.0;-47.0;-36;-268.0
3;-52;73.0;-229;53;4;-36.0;-53;-339.0;-251.0;-52;211.0
-1;-20;89.0;-275;-1;0;16.0;1;-124.0;-78.0;-20;162.0
1;35;79.0;-240;16;0;-23.0;-16;-142.0;-132.0;35;-289.0
50;35;-310.0;-259;-57;-14;390.0;57;-388.0;-128.0;35;560.0
-1;9;-12.0;-247;0;2;21.0;0;-632.0;88.0;9;-42.0
5;-13;224.0;-321;-8;1;298.0;8;-24.0;-24.0;-13;-209.0
708;436;124.0;-266;321;-292;-84.0;-321;-154.0;2.0;436;-577.0
1;-36;-282.0;-258;-45;1;-598.0;45;-340.0;-171.0;-36;231.0
9;-11;-410.0;-263;-75;-9;-803.0;75;-274.0;-98.0;-11;-876.0
-11;27;430.0;-317;-36;-1;101.0;36;-141.0;-13.0;27;-366.0
74;48;-340.0;-230;-45;84;-444.0;45;-463.0;158.0;48;-802.0
-4;-34;816.0;-306;-10;0;-242.0;10;-415.0;-81.0;-34;-531.0
1;-41;-330.0;-281;48;-18;-194.0;-48;-221.0;-50.0;-41;536.0
-156;152;99.0;-161;-76;141;-217.0;76;-360.0;-110.0;152;-14.0
8;5;168.0;-261;17;-31;-132.0;-17;-667.0;-330.0;5;302.0
58;-16;20.0;-309;-15;-75;-248.0;15;-132.0;-24.0;-16;89.0
-13;4;-675.0;-258;40;0;-367.0;-40;-333.0;-83.0;4;-677.0
1;69;30.0;-293;-130;-34;-305.0;130;-715.0;-122.0;69;-225.0
13;-20;94.0;-319;-153;-2;527.0;153;-224.0;-41.0;-20;67.0
3;1348;496.0;-505;3586;147;191.0;-3586;-588.0;-51.0;1348;169.0
-7;24;202.0;-244;51;-3;426.0;-51;-604.0;-90.0;24;-220.0
-13;19;52.0;-308;-7;9;-11.0;7;-22.0;9.0;19;-11.0
4;-21;221.0;-254;-82;-6;-249.0;82;-286.0;-211.0;-21;1079.0
-3;28;-423.0;-263;-28;6;-241.0;28;-449.0;129.0;28;-47.0
17;13;316.0;-292;33;-8;-436.0;-33;-294.0;-171.0;13;-375.0
-1;-7;62.0;-243;-2;0;-147.0;2;-94.0;-165.0;-7;224.0
3;14;135.0;-321;-23;-3;84.0;23;-59.0;-22.0;14;-102.0
66;25;85.0;-302;-37;-107;-47.0;37;-65.0;-44.0;25;277.0
-33;-6;-308.0;-271;-46;1;76.0;46;-558.0;-359.0;-6;-138.0
715;114;497.0;-200;98;56;22.0;-98;-388.0;43.0;114;-277.0
-11;-38;-656.0;-283;-165;-6;-259.0;165;-295.0;-168.0;-38;144.0
66;47;-34.0;-316;41;-66;281.0;-41;-521.0;-70.0;47;193.0
2;7;-600.0;-313;24;3;-591.0;-24;-217.0;-21.0;7;-143.0
-10;12;-620.0;-260;-6;-5;-205.0;6;-321.0;10.0;12;437.0
82;551;611.0;-276;2094;269;336.0;-2094;-314.0;-29.0;551;-447.0
-17;34;51.0;-243;23;20;86.0;-23;-707.0;-126.0;34;-61.0
36;-12;-98.0;-284;-45;-13;123.0;45;-537.0;-100.0;-12;-215.0
-6;-25;0.0;-257;-1;-2;-65.0;1;-624.0;69.0;-25;72.0
-12;38;41.0;-267;28;4;146.0;-28;-661.0;-172.0;38;49.0
6;-4;-82.0;-275;-3;-3;-48.0;3;-625.0;-215.0;-4;-152.0
-24;28;-152.0;-240;322;-118;-78.0;-322;-479.0;-6.0;28;457.0
12;18;-2304.0;-278;26;2;-1676.0;-26;-500.0;-155.0;18;145.0
50;-17;-494.0;-253;11;39;449.0;-11;-629.0;2.0;-17;12.0
3;-34;-27.0;-297;-257;-6;72.0;257;-108.0;-171.0;-34;91.0
0;-13;541.0;-259;-22;7;205.0;22;-437.0;118.0;-13;-168.0
16;59;52.0;-311;-35;-43;-100.0;35;-121.0;121.0;59;-41.0
1;-1;136.0;-223;-18;3;-75.0;18;-428.0;-281.0;-1;-415.0
-6;25;-1225.0;-236;50;0;-1020.0;-50;-157.0;-173.0;25;-775.0
9;-78;644.0;-249;25;4;113.0;-25;-411.0;-85.0;-78;510.0
-1;-27;70.0;-285;66;-3;186.0;-66;-547.0;-231.0;-27;-646.0
-38;57;-138.0;-302;26;-9;-343.0;-26;-558.0;-51.0;57;338.0
19;-15;56.0;-257;11;139;-40.0;-11;-645.0;-86.0;-15;-88.0
6;-4;-1524.0;-316;-20;5;-208.0;20;-229.0;-31.0;-4;767.0
-188;1658;-329.0;-336;-872;-155;-150.0;872;-510.0;-36.0;1658;-120.0
2;3;94.0;-244;-21;3;194.0;21;182.0;-87.0;3;3.0
-2;-36;-110.0;-264;77;-2;-32.0;-77;-58.0;-164.0;-36;74.0
-3;13;350.0;-251;-35;-16;159.0;35;-538.0;-219.0;13;-125.0
6;-14;150.0;-236;26;15;14.0;-26;-690.0;120.0;-14;76.0
2;-32;73.0;-233;-32;-1;-18.0;32;-129.0;-278.0;-32;-195.0
-3;2;-133.0;-266;35;7;-213.0;-35;-152.0;-110.0;2;146.0
-3;8;485.0;-259;5;-2;67.0;-5;-49.0;-171.0;8;6.0
3;-11;-644.0;-264;-103;4;481.0;103;-277.0;-172.0;-11;-715.0
-7;-28;-303.0;-248;35;8;59.0;-35;-106.0;-122.0;-28;329.0
3;29;146.0;-291;-94;-12;-85.0;94;-332.0;95.0;29;189.0
64;34;584.0;-299;-72;48;-106.0;72;-503.0;-32.0;34;423.0
1;-5;-95.0;-239;-32;1;-109.0;32;-88.0;-161.0;-5;-193.0
-159;2001;-99.0;-592;426;-593;-124.0;-426;-430.0;-34.0;2001;219.0
44;-8;595.0;-238;105;122;512.0;-105;-318.0;-908.0;-8;-232.0
17;29;217.0;-273;50;11;-145.0;-50;-273.0;-144.0;29;-1068.0
23;70;100.0;-279;118;6;562.0;-118;-492.0;-52.0;70;-640.0
2;-7;-114.0;-232;23;-1;138.0;-23;-92.0;-210.0;-7;28.0
-1;-8;702.0;-241;15;-2;157.0;-15;76.0;-132.0;-8;393.0
-43;-14;-289.0;-238;206;3;-212.0;-206;33.0;-405.0;-14;-289.0
-11;17;-177.0;-283;-21;-7;9.0;21;-486.0;-163.0;17;546.0
3;-175;-657.0;-225;129;-123;208.0;-129;-411.0;-212.0;-175;-61.0
-78;78;1051.0;-278;316;-61;563.0;-316;-262.0;68.0;78;-37.0
4;-19;-367.0;-290;-6;-3;11.0;6;-785.0;-11.0;-19;-209.0
15;-31;-1051.0;-334;300;87;-423.0;-300;-461.0;87.0;-31;-50.0
2;-23;-508.0;-320;-6;-1;-483.0;6;-126.0;-34.0;-23;223.0
-2;-11;212.0;-245;29;12;332.0;-29;-207.0;-138.0;-11;765.0
-19;4;-911.0;-280;2;-6;425.0;-2;-441.0;-181.0;4;141.0
-7;21;13.0;-254;48;6;-19.0;-48;-628.0;79.0;21;75.0
0;-23;-23.0;-259;3;-4;-15.0;-3;-643.0;88.0;-23;17.0
-45;-20;-629.0;-264;39;7;190.0;-39;-553.0;82.0;-20;228.0
130;-280;152.0;-374;-2473;-556;203.0;2473;-352.0;94.0;-280;-87.0
-1;-34;399.0;-268;-5;4;151.0;5;-102.0;-118.0;-34;-110.0
3;-24;-997.0;-272;-5;17;-758.0;5;-483.0;16.0;-24;571.0
-6;-55;1851.0;-267;-83;1;1764.0;83;-593.0;-163.0;-55;898.0
7;17;-95.0;-284;29;0;-113.0;-29;-323.0;-158.0;17;-1444.0
-1;-11;-1357.0;-253;-5;3;-492.0;5;-442.0;-112.0;-11;-129.0
-1;33;2000.0;-262;-1;-2;7.0;1;-151.0;-134.0;33;-65.0
