Accelerometer HIP accZ;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit BACK accX;InertialMeasurementUnit LUA accX;InertialMeasurementUnit RUA accX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit L-SHOE Nav_Az
35.0;-1;-959.0;-992.0;-954.0;1;-20
32.0;-4;-951.0;-1011.0;-932.0;4;-16
48.0;18;-951.0;-1002.0;-1001.0;-18;-14
51.0;36;-975.0;-988.0;-1020.0;-36;-14
56.0;51;-963.0;-981.0;-976.0;-51;-22
70.0;?;-949.0;-1002.0;-989.0;-23;-19
78.0;-21;-967.0;?;-1029.0;21;-16
75.0;7;-949.0;-987.0;-1001.0;-7;-19
41.0;25;-928.0;-973.0;-964.0;-25;-15
61.0;-5;?;-972.0;-947.0;5;-19
29.0;11;-949.0;-983.0;-964.0;-11;-21
29.0;10;-955.0;?;-985.0;-10;-19
8.0;10;-970.0;-1003.0;-998.0;?;-15
23.0;12;?;-1015.0;-986.0;-12;-12
-16.0;6;-954.0;-1003.0;-985.0;-6;-15
2.0;35;?;-1004.0;-974.0;-35;-17
37.0;21;-946.0;-985.0;-968.0;-21;-21
-4.0;23;-947.0;-979.0;-974.0;-23;-24
14.0;14;-948.0;-974.0;-978.0;-14;-19
20.0;1;-944.0;-985.0;-984.0;-1;-17
22.0;82;-953.0;-1003.0;-992.0;-82;-18
6.0;76;-953.0;-1010.0;-991.0;-76;-15
-3.0;5;-944.0;?;-988.0;-5;-19
18.0;22;-941.0;?;-988.0;-22;?
11.0;-32;-949.0;-996.0;-998.0;32;-18
0.0;-93;-951.0;-995.0;-1006.0;93;-12
-10.0;-40;?;-985.0;?;40;-14
1.0;-27;-942.0;-985.0;-1001.0;27;-16
0.0;-20;-957.0;-997.0;-1003.0;20;-23
-1.0;-25;-969.0;-1003.0;-1010.0;25;-21
-13.0;-18;-966.0;-1008.0;-1028.0;18;-16
-4.0;2;-962.0;-1003.0;-1003.0;-2;-19
-7.0;?;-957.0;?;-978.0;?;-17
-23.0;3;-948.0;-983.0;-971.0;-3;-15
-15.0;25;-942.0;-985.0;-972.0;-25;-17
-4.0;3;-952.0;-1003.0;-986.0;-3;-18
5.0;-10;-969.0;-1025.0;-977.0;10;-20
13.0;-2;-925.0;-984.0;-1016.0;2;-19
5.0;36;-940.0;-966.0;-973.0;-36;-18
38.0;?;-933.0;-979.0;-966.0;-32;-19
5.0;23;-954.0;-1003.0;-993.0;-23;-19
9.0;27;-970.0;?;-1016.0;-27;-15
?;8;-959.0;-999.0;-1002.0;-8;-18
1.0;-19;-946.0;-995.0;-986.0;19;-19
-17.0;?;-942.0;-990.0;-963.0;19;-16
-16.0;11;-940.0;-1007.0;-1013.0;-11;-19
24.0;19;-954.0;-1006.0;-997.0;-19;-14
-27.0;45;-959.0;-1005.0;?;-45;-17
-9.0;73;-935.0;-994.0;-1005.0;?;-24
-40.0;58;-966.0;-1008.0;-999.0;-58;-15
?;41;-947.0;-991.0;-996.0;?;-15
-17.0;-2;-968.0;-983.0;?;2;-19
-15.0;-35;-928.0;-973.0;-980.0;35;-14
-2.0;-43;-919.0;-956.0;-956.0;43;-17
?;-50;-914.0;-988.0;-978.0;50;-20
-41.0;-26;-952.0;?;-1009.0;26;-16
3.0;?;-976.0;-1029.0;-1027.0;-11;-20
3.0;28;-969.0;-1024.0;-1015.0;-28;-21
-30.0;23;-948.0;-991.0;?;-23;-15
-10.0;30;-926.0;-963.0;-960.0;-30;-18
4.0;5;-914.0;-925.0;-958.0;?;-20
29.0;-16;-916.0;-931.0;-938.0;?;-18
4.0;?;-922.0;-961.0;-942.0;-39;-20
?;39;-924.0;-1008.0;-968.0;-39;-18
6.0;-12;-945.0;-1014.0;-981.0;12;-17
43.0;4;-1008.0;-1048.0;-1029.0;-4;-18
19.0;-18;-999.0;-1037.0;?;18;-19
?;-50;?;-1013.0;-1047.0;50;?
6.0;?;-937.0;-991.0;-997.0;3;-17
24.0;?;-894.0;-988.0;-985.0;0;-16
26.0;?;-979.0;-1007.0;-1003.0;?;-15
10.0;-1;?;-998.0;?;1;-16
11.0;-15;-967.0;-1010.0;-1011.0;15;-17
0.0;15;-951.0;-990.0;-999.0;-15;?
20.0;1;-952.0;-991.0;-988.0;-1;-19
9.0;-7;-937.0;-988.0;-972.0;7;-19
15.0;19;-953.0;-1003.0;-979.0;-19;-17
52.0;?;-954.0;-1010.0;-990.0;-30;-18
?;52;?;?;-1003.0;-52;-18
28.0;50;-953.0;-990.0;-1004.0;-50;-18
19.0;-3;-956.0;-992.0;-1016.0;3;-14
20.0;-30;-963.0;-990.0;-990.0;30;-17
10.0;4;-950.0;-989.0;-993.0;-4;?
?;11;-953.0;-990.0;-986.0;-11;-17
47.0;-6;-943.0;-989.0;-983.0;6;-15
?;13;-923.0;-970.0;?;-13;-15
-20.0;?;-970.0;-990.0;-1003.0;-29;-19
1.0;6;-948.0;-994.0;-1019.0;-6;-20
22.0;-38;-973.0;-1006.0;-997.0;38;?
-9.0;-26;-950.0;-1003.0;-998.0;26;-17
19.0;16;-957.0;-983.0;-985.0;-16;-16
30.0;-3;-934.0;-976.0;-956.0;3;-21
18.0;-5;-948.0;-990.0;-989.0;5;-17
12.0;23;-971.0;?;-989.0;?;-10
14.0;18;-953.0;-1013.0;-996.0;-18;-14
-25.0;-16;-975.0;?;-1004.0;16;-19
3.0;-15;?;-1012.0;-1040.0;15;-16
27.0;24;-971.0;-993.0;-992.0;-24;-19
46.0;0;-950.0;-993.0;-957.0;0;-25
26.0;-32;-940.0;-988.0;-987.0;32;-19
31.0;?;-965.0;-1004.0;-998.0;-4;-14
38.0;25;-930.0;-978.0;-1002.0;-25;-19
20.0;-7;-958.0;-984.0;-982.0;7;-20
21.0;-3;-954.0;-986.0;-992.0;3;?
19.0;39;-954.0;?;-1002.0;-39;-17
29.0;12;-958.0;-1009.0;-996.0;-12;-12
?;-3;-966.0;-1013.0;?;3;-11
10.0;18;-949.0;-989.0;-967.0;-18;-17
4.0;16;-957.0;-987.0;-985.0;?;-21
50.0;42;-965.0;-995.0;?;-42;?
15.0;?;-976.0;-1007.0;-1017.0;-49;-15
25.0;23;-963.0;-1003.0;-1009.0;-23;?
31.0;33;?;-988.0;-985.0;-33;-18
?;20;-969.0;-998.0;-962.0;-20;-13
6.0;5;-949.0;-995.0;-969.0;-5;-16
31.0;11;-958.0;-997.0;-991.0;-11;?
21.0;-28;-958.0;-992.0;-1010.0;28;-10
31.0;0;-952.0;-976.0;-1009.0;0;-19
59.0;-1;-968.0;-1014.0;-1001.0;1;-23
34.0;-49;-970.0;-1034.0;-802.0;49;-17
14.0;2;-921.0;-1000.0;-977.0;-2;?
0.0;3;-970.0;-1008.0;-960.0;?;-18
9.0;-14;-957.0;-1011.0;-989.0;14;-17
10.0;1;-951.0;-967.0;-1018.0;-1;-20
13.0;8;-971.0;-962.0;?;-8;-22
35.0;14;?;-984.0;-999.0;-14;-20
4.0;-15;-976.0;-1001.0;-999.0;15;-17
43.0;-8;-981.0;-1021.0;-1013.0;8;?
45.0;28;-979.0;-1037.0;-1018.0;?;-21
52.0;18;?;-1005.0;-1001.0;-18;-21
?;42;-948.0;?;-964.0;-42;-21
41.0;82;-950.0;-981.0;-977.0;-82;-16
?;72;-965.0;-1004.0;-1007.0;?;-16
?;72;-969.0;-1012.0;-1007.0;-72;-22
15.0;56;?;?;-1004.0;-56;-13
40.0;56;-962.0;-993.0;-994.0;-56;-11
15.0;65;-952.0;-986.0;?;-65;-23
18.0;-1;-947.0;-1007.0;-989.0;1;-15
?;-40;-962.0;-1010.0;-978.0;40;-9
71.0;-9;?;-1016.0;-970.0;9;-19
?;?;-957.0;-1007.0;?;-19;-17
64.0;12;-959.0;-1013.0;-988.0;-12;?
54.0;37;-931.0;-980.0;?;?;?
12.0;34;-963.0;-964.0;-1000.0;-34;-19
5.0;-33;-978.0;-996.0;?;?;-13
18.0;-32;-969.0;?;-988.0;32;-17
-7.0;-44;-966.0;-1007.0;-990.0;44;-19
?;-63;-961.0;-994.0;-996.0;63;-16
35.0;-64;-974.0;-972.0;-983.0;64;-18
17.0;-60;-964.0;-997.0;-987.0;60;-17
?;-1;-967.0;-1053.0;?;1;?
-11.0;-26;?;-1024.0;-1024.0;?;-18
12.0;-63;-964.0;-992.0;-994.0;63;?
30.0;-41;-952.0;-981.0;-972.0;41;-13
21.0;-24;-942.0;?;-964.0;24;?
19.0;?;-945.0;-976.0;-983.0;6;-22
40.0;-8;-961.0;-986.0;-992.0;8;-18
19.0;12;-957.0;-1002.0;-998.0;-12;-23
21.0;1;-966.0;-1005.0;-1006.0;-1;-22
20.0;?;-958.0;-996.0;-987.0;18;-16
?;-5;-947.0;-988.0;-974.0;?;?
22.0;-6;-943.0;-987.0;-973.0;?;-19
49.0;?;-955.0;?;-980.0;-5;-18
42.0;-16;-945.0;?;-1004.0;16;?
24.0;-29;-961.0;?;?;29;-15
13.0;-14;-970.0;-1014.0;?;14;-14
13.0;?;-984.0;-1013.0;-1006.0;18;-14
37.0;-17;-988.0;-1025.0;?;17;-17
26.0;-25;-985.0;-1023.0;-1014.0;25;-19
33.0;-30;-964.0;-997.0;-1000.0;30;-13
20.0;-25;-952.0;-977.0;-979.0;25;-11
21.0;-11;-946.0;-983.0;-977.0;11;-17
20.0;5;-962.0;-998.0;-976.0;-5;-20
49.0;5;-962.0;-1005.0;-988.0;-5;-18
21.0;?;-957.0;-999.0;-981.0;2;-15
?;-12;-954.0;-995.0;-976.0;12;-16
33.0;7;-950.0;-990.0;-988.0;-7;?
51.0;13;-954.0;-990.0;?;-13;-20
?;5;-961.0;-1000.0;-993.0;-5;-18
45.0;7;-957.0;-996.0;-992.0;-7;-18
52.0;-18;?;-991.0;-994.0;18;-19
48.0;6;-971.0;-1003.0;-995.0;-6;-19
61.0;2;-976.0;-1009.0;-1004.0;-2;?
40.0;-30;-968.0;-1002.0;-985.0;30;-20
34.0;-5;-965.0;-998.0;-994.0;5;-23
35.0;-5;-971.0;-996.0;-995.0;5;-24
68.0;13;-963.0;-996.0;-997.0;-13;-20
63.0;35;-959.0;?;-993.0;-35;-22
51.0;-9;?;-989.0;-999.0;9;-20
60.0;-42;-961.0;-994.0;-992.0;?;-18
40.0;-39;-955.0;-965.0;-986.0;39;-22
54.0;-30;-958.0;-992.0;-977.0;30;-16
60.0;-18;-963.0;-1007.0;?;18;-13
64.0;-13;-955.0;-1004.0;-972.0;13;-15
72.0;22;-954.0;-995.0;-985.0;-22;-18
72.0;17;-953.0;-989.0;-987.0;-17;-20
93.0;-17;-965.0;-999.0;-997.0;17;-18
94.0;29;-973.0;-1000.0;-997.0;-29;-19
61.0;30;-946.0;-986.0;-977.0;-30;-21
46.0;9;?;-988.0;-978.0;-9;-21
68.0;12;-974.0;-1009.0;-999.0;-12;-18
64.0;-23;-981.0;-1018.0;?;23;-16
52.0;-18;-977.0;-1013.0;-991.0;18;-16
?;5;-958.0;-987.0;?;-5;-16
60.0;-1;-955.0;-989.0;-983.0;1;?
60.0;18;-966.0;-1004.0;-987.0;-18;-19
42.0;1;-956.0;?;-986.0;-1;-17
87.0;-26;-962.0;-1005.0;-958.0;26;-17
?;24;-965.0;-1010.0;-974.0;-24;-15
46.0;30;-958.0;-1009.0;-973.0;-30;?
36.0;-29;-960.0;-1003.0;-987.0;29;-15
30.0;-31;-986.0;-998.0;-1017.0;31;?
28.0;-15;-979.0;-996.0;-1032.0;?;-23
38.0;-18;-956.0;-987.0;-1021.0;?;-21
32.0;?;-944.0;-982.0;-1016.0;37;-22
44.0;-50;-939.0;-980.0;-1011.0;50;-21
45.0;6;-948.0;?;-1003.0;-6;-17
?;22;-961.0;-996.0;-991.0;?;-16
37.0;3;-956.0;-989.0;-1000.0;-3;-15
18.0;2;-950.0;-976.0;-1000.0;-2;-13
50.0;-26;-955.0;-981.0;-1016.0;26;-18
40.0;0;-967.0;-984.0;-1022.0;?;-24
62.0;26;-983.0;-1006.0;-1014.0;-26;-18
?;11;-978.0;-1035.0;-992.0;-11;-14
41.0;34;-967.0;-1051.0;-953.0;-34;-14
55.0;11;-941.0;?;-898.0;?;-17
59.0;?;-963.0;-1051.0;-914.0;29;-20
66.0;20;-935.0;?;-975.0;-20;-16
46.0;34;-934.0;-903.0;-1000.0;-34;-13
61.0;?;-954.0;-930.0;?;?;-13
71.0;-23;-962.0;-979.0;-983.0;23;-13
33.0;6;-964.0;?;-995.0;-6;?
24.0;26;-975.0;-1003.0;-1013.0;-26;-20
19.0;14;-968.0;-976.0;?;-14;-19
20.0;-3;-970.0;-969.0;-1006.0;3;-17
37.0;16;-972.0;-982.0;-1018.0;?;-20
32.0;24;-968.0;-1003.0;-1039.0;-24;-14
-10.0;5;-962.0;-930.0;-1055.0;?;-8
-19.0;12;-896.0;-1000.0;-955.0;-12;-18
3.0;20;-918.0;-1056.0;-920.0;-20;-16
20.0;8;-961.0;-1051.0;-945.0;-8;-16
22.0;3;-982.0;-1044.0;-988.0;-3;-19
30.0;-9;?;-1053.0;?;9;-15
36.0;4;-985.0;-1034.0;?;-4;-18
74.0;37;-975.0;-996.0;-968.0;-37;-17
?;15;-943.0;-957.0;-953.0;-15;?
40.0;5;-964.0;-961.0;-993.0;-5;?
35.0;-3;-970.0;?;-990.0;3;-15
65.0;-15;-965.0;?;-972.0;15;-19
57.0;?;-960.0;-1021.0;-967.0;-15;-18
50.0;9;-946.0;-1003.0;-970.0;-9;-15
42.0;7;-946.0;?;-986.0;-7;-18
32.0;15;-948.0;?;-998.0;-15;-19
10.0;?;-947.0;-982.0;-995.0;?;-21
?;-13;-947.0;-988.0;?;13;-17
67.0;5;-941.0;-979.0;-988.0;-5;-12
53.0;-10;-945.0;-975.0;-992.0;10;-19
45.0;25;-958.0;-991.0;-1004.0;-25;-19
31.0;22;-965.0;-1012.0;-1011.0;-22;?
38.0;-25;-966.0;?;-1004.0;25;-13
13.0;10;?;-1008.0;-996.0;-10;-11
37.0;9;-960.0;-1000.0;-993.0;-9;-11
49.0;-33;-964.0;-996.0;-1011.0;33;-15
30.0;8;-958.0;-995.0;-1014.0;-8;-20
?;19;-951.0;-992.0;-991.0;-19;-19
35.0;-11;-947.0;-996.0;-981.0;11;-18
21.0;6;-959.0;-1000.0;-991.0;-6;-19
28.0;6;-963.0;-1012.0;?;-6;-15
31.0;?;-959.0;-1004.0;-993.0;4;?
30.0;-14;-953.0;-993.0;-978.0;14;-18
61.0;-16;-953.0;?;-981.0;16;-15
47.0;-19;-960.0;-1000.0;-988.0;19;-17
8.0;-4;-959.0;-1003.0;-994.0;4;-20
28.0;35;-959.0;-999.0;-998.0;-35;?
36.0;?;-956.0;-998.0;-989.0;-27;-17
35.0;36;-950.0;-998.0;-977.0;?;-21
29.0;-4;-951.0;-993.0;-981.0;4;-22
?;-48;-955.0;-1004.0;-991.0;?;-17
51.0;17;-950.0;-1000.0;-987.0;-17;?
16.0;31;-952.0;-999.0;-991.0;-31;-21
26.0;14;-947.0;-985.0;-990.0;-14;?
58.0;18;-953.0;-985.0;-996.0;-18;-15
56.0;15;-959.0;-995.0;-1002.0;-15;-15
32.0;14;-956.0;-993.0;-1007.0;-14;-18
?;-6;-958.0;-997.0;-1001.0;6;-16
30.0;-8;-954.0;-1002.0;?;8;-16
51.0;-8;-956.0;-994.0;-986.0;8;-20
29.0;-32;-955.0;-994.0;-992.0;32;-22
?;-12;-959.0;-1000.0;-997.0;?;-18
36.0;29;-964.0;-1004.0;-993.0;-29;-16
21.0;6;-950.0;-996.0;-987.0;-6;-19
30.0;-18;-955.0;-995.0;-996.0;18;-19
16.0;?;-967.0;-999.0;-1002.0;8;-17
?;-12;-972.0;-1001.0;?;12;-14
34.0;-14;-960.0;-973.0;-1020.0;14;-15
43.0;7;-949.0;?;-1006.0;-7;-20
32.0;-15;-953.0;-1003.0;-1006.0;15;-17
36.0;-82;-980.0;-1044.0;-985.0;82;-13
?;-91;-974.0;?;-977.0;91;-20
40.0;-47;-967.0;-1003.0;-1000.0;?;-30
32.0;-25;-968.0;-1009.0;-981.0;?;-22
29.0;-28;-956.0;-994.0;?;28;-16
51.0;-19;-945.0;-975.0;-972.0;?;-22
40.0;-5;-960.0;-970.0;-978.0;?;-19
40.0;-20;?;-986.0;?;20;-17
40.0;-28;-986.0;-1012.0;-1001.0;?;-16
37.0;-10;-969.0;-990.0;-998.0;10;-14
33.0;19;-973.0;-1002.0;-969.0;-19;-19
58.0;38;-930.0;-976.0;-941.0;-38;-14
41.0;12;-933.0;-974.0;?;-12;-11
52.0;9;-997.0;-1009.0;-992.0;-9;-17
58.0;?;-982.0;-1027.0;-1021.0;-42;-20
81.0;?;-976.0;-1020.0;-1004.0;-46;-18
80.0;38;-952.0;-989.0;-961.0;-38;?
74.0;47;-943.0;?;?;-47;-18
91.0;?;-960.0;-1000.0;-992.0;-38;-18
?;6;-999.0;-1017.0;-1027.0;-6;-19
100.0;15;-963.0;-994.0;-994.0;-15;-20
101.0;25;-951.0;-974.0;-970.0;-25;-21
71.0;16;-953.0;-955.0;-977.0;-16;-19
93.0;?;-964.0;-967.0;-968.0;-26;-17
72.0;11;-959.0;-996.0;-985.0;-11;-19
58.0;8;-1029.0;-1033.0;-1010.0;-8;-18
76.0;17;-936.0;-1005.0;-991.0;-17;-18
?;16;-980.0;-983.0;-973.0;-16;-21
77.0;15;-976.0;-998.0;-980.0;-15;-20
37.0;-5;-980.0;-1002.0;-1010.0;5;?
21.0;?;-991.0;-1013.0;?;-14;?
43.0;32;-1018.0;-1029.0;-1013.0;-32;-15
59.0;26;-1004.0;-1019.0;-993.0;-26;-18
67.0;39;-991.0;-1000.0;?;-39;?
80.0;27;-955.0;-1007.0;-955.0;-27;-20
73.0;-3;-955.0;-1004.0;-962.0;3;-18
79.0;-3;-940.0;?;-987.0;3;-21
82.0;14;-978.0;-1007.0;-992.0;-14;-19
40.0;12;-951.0;-990.0;-976.0;-12;-18
31.0;5;-954.0;-962.0;-966.0;-5;-18
54.0;5;-992.0;-983.0;-988.0;-5;-18
56.0;2;-997.0;-1011.0;-1019.0;-2;-21
41.0;25;-1010.0;-1045.0;-1026.0;-25;-13
?;37;-977.0;-1004.0;-1004.0;-37;-16
48.0;1;-969.0;-987.0;-998.0;-1;-20
34.0;-16;-972.0;-990.0;-984.0;16;?
?;?;-970.0;-1004.0;-987.0;-13;-19
56.0;29;-956.0;-996.0;-978.0;-29;-14
35.0;17;-961.0;-996.0;?;-17;?
42.0;18;-964.0;-1001.0;-993.0;-18;-15
52.0;9;-979.0;-991.0;?;?;-11
75.0;-6;?;-984.0;-985.0;6;-18
25.0;3;-966.0;-996.0;-970.0;-3;?
28.0;5;?;-1013.0;-980.0;-5;-18
51.0;?;-978.0;-1013.0;-987.0;-10;-18
62.0;15;-970.0;-1008.0;-984.0;-15;-18
70.0;?;-959.0;-991.0;-971.0;0;-20
59.0;-6;-943.0;-984.0;-960.0;6;-17
33.0;3;-940.0;-982.0;-979.0;-3;-19
?;-4;-964.0;-984.0;-983.0;4;-20
84.0;-45;-970.0;-992.0;-991.0;45;-19
63.0;-40;-968.0;-988.0;?;?;-15
80.0;-30;?;-991.0;-997.0;30;?
47.0;-26;-979.0;-992.0;-1004.0;26;-20
67.0;?;-978.0;?;-1003.0;-4;?
59.0;-23;?;-1008.0;-1003.0;23;-15
59.0;-6;-982.0;-1008.0;-1003.0;6;-13
94.0;11;-975.0;-1007.0;-995.0;-11;-14
62.0;-21;-971.0;-1004.0;?;21;-17
?;-6;-973.0;-1000.0;?;6;-17
62.0;-14;?;-1004.0;-993.0;14;-11
61.0;-21;-970.0;-1005.0;-994.0;21;-17
?;-16;-967.0;-989.0;-990.0;16;?
?;-17;-969.0;-996.0;?;17;-19
?;-19;-974.0;-1001.0;-992.0;19;-17
81.0;-28;-977.0;-1008.0;-992.0;28;-17
50.0;-27;-975.0;-1000.0;-986.0;27;-17
?;-33;-968.0;-997.0;-981.0;33;-16
?;-12;?;-992.0;-975.0;12;-16
55.0;-16;-962.0;-996.0;-980.0;16;-15
90.0;-39;-961.0;-998.0;?;39;-12
84.0;-18;-961.0;-992.0;-973.0;18;-14
68.0;-8;-971.0;-993.0;-982.0;8;-17
51.0;5;-972.0;-998.0;-997.0;?;-16
59.0;-11;-979.0;-1006.0;-1005.0;?;-18
62.0;-27;-972.0;-1000.0;-992.0;27;-20
61.0;-4;?;-996.0;-976.0;4;-19
71.0;-6;-966.0;-991.0;-979.0;6;-18
72.0;-14;-962.0;-991.0;-983.0;14;-19
55.0;-29;-973.0;-995.0;-986.0;29;-18
49.0;-21;-979.0;?;-987.0;?;?
77.0;-42;-975.0;-1005.0;-990.0;42;-21
48.0;-58;-972.0;-1005.0;-983.0;58;-16
64.0;-29;-973.0;-1003.0;-985.0;29;-11
68.0;-51;-977.0;-1007.0;-992.0;51;-13
77.0;-11;-969.0;?;-988.0;11;-14
51.0;15;-968.0;-989.0;-984.0;-15;-19
92.0;-8;-972.0;-990.0;-992.0;8;-17
85.0;18;-988.0;-1004.0;?;-18;-11
44.0;26;-986.0;-1014.0;-1002.0;-26;-14
32.0;32;-980.0;-1009.0;-995.0;-32;-14
?;2;-979.0;-1007.0;-986.0;-2;?
80.0;7;?;-1004.0;?;-7;-24
51.0;21;-969.0;-1001.0;-967.0;-21;-20
?;-17;-965.0;-993.0;?;17;-22
50.0;28;-970.0;-1003.0;-971.0;-28;-17
55.0;53;-969.0;-1009.0;-982.0;-53;-14
73.0;10;-965.0;-1011.0;-978.0;-10;-19
69.0;33;-968.0;-1000.0;-978.0;?;-19
71.0;26;-963.0;-994.0;-976.0;-26;-20
52.0;?;-963.0;-992.0;-986.0;17;-21
59.0;11;-969.0;-993.0;-996.0;-11;-18
52.0;6;-961.0;-991.0;-999.0;-6;-17
65.0;-14;-958.0;-982.0;-995.0;14;?
64.0;2;-960.0;-980.0;-997.0;-2;-14
69.0;19;-963.0;-983.0;-998.0;-19;-21
?;15;-972.0;-995.0;-1005.0;-15;-19
62.0;-16;-975.0;?;-996.0;16;?
40.0;-1;-963.0;-1000.0;-979.0;1;-13
?;-8;-965.0;?;-978.0;8;?
61.0;-29;-969.0;-1003.0;-986.0;29;-16
71.0;14;-976.0;-1009.0;?;-14;?
48.0;?;-972.0;-1007.0;-989.0;-27;3
69.0;13;-963.0;-1001.0;-983.0;-13;?
59.0;29;-963.0;-1000.0;-985.0;-29;-26
44.0;6;-961.0;-999.0;-987.0;-6;-14
59.0;-24;-959.0;-997.0;-986.0;24;-16
30.0;-43;?;-996.0;-983.0;43;-21
63.0;-41;-965.0;?;-982.0;41;-12
58.0;20;-974.0;-997.0;?;-20;?
65.0;3;-979.0;-1005.0;-994.0;-3;-21
?;-17;-966.0;-1000.0;-1000.0;17;-16
78.0;10;-953.0;-990.0;-1000.0;-10;-20
?;?;-946.0;-982.0;-990.0;10;?
70.0;-18;-948.0;?;?;18;-15
81.0;-10;-957.0;?;-986.0;10;?
70.0;?;-956.0;-993.0;-986.0;-13;-20
?;29;?;?;-978.0;-29;-19
69.0;8;-968.0;?;-986.0;-8;-18
49.0;?;-976.0;-1016.0;-986.0;-6;-19
52.0;15;-975.0;-1009.0;-991.0;-15;-17
71.0;14;?;-1001.0;-976.0;-14;-16
75.0;19;-968.0;-1001.0;?;-19;-17
83.0;?;-967.0;-998.0;-992.0;-7;-16
72.0;9;?;-993.0;?;-9;-14
50.0;14;-972.0;-1000.0;?;-14;-14
66.0;-6;-972.0;-1000.0;?;6;-16
?;19;-976.0;-1000.0;-999.0;-19;-18
70.0;22;?;-1003.0;-994.0;-22;-18
78.0;19;-963.0;-998.0;-977.0;-19;-16
91.0;22;-967.0;-995.0;-966.0;-22;-14
72.0;-7;-970.0;-1002.0;-969.0;7;-15
71.0;11;-973.0;-1004.0;-984.0;-11;-18
70.0;21;-966.0;-997.0;-992.0;-21;-14
75.0;6;-964.0;-991.0;-994.0;?;-13
88.0;8;-967.0;-995.0;-989.0;-8;-16
69.0;18;-968.0;-1006.0;-981.0;-18;-16
73.0;15;-958.0;-1001.0;-971.0;-15;-16
89.0;?;-961.0;-1000.0;-975.0;4;-16
77.0;5;-969.0;-1001.0;-984.0;-5;-18
60.0;24;-964.0;-999.0;-978.0;-24;-22
?;8;-961.0;-999.0;-974.0;-8;-18
89.0;22;-961.0;-992.0;-973.0;-22;-19
85.0;37;-964.0;-998.0;-989.0;-37;-19
58.0;8;?;-999.0;-990.0;-8;-11
63.0;?;-962.0;?;-986.0;?;-18
51.0;-18;-968.0;-994.0;-988.0;18;-21
51.0;-36;-974.0;-1003.0;-1000.0;36;-15
40.0;-3;?;-1003.0;-998.0;3;-19
40.0;-6;-974.0;-1006.0;?;?;?
28.0;0;-972.0;-1002.0;-998.0;0;?
33.0;9;?;-1007.0;-1003.0;-9;-17
4.0;-4;-980.0;-1007.0;-999.0;?;?
-9.0;?;?;-1013.0;?;24;?
16.0;?;-985.0;-1009.0;-1013.0;13;-20
?;-15;-977.0;?;?;15;-19
14.0;-68;-990.0;-1007.0;-1015.0;68;?
-6.0;-60;-1003.0;-1020.0;-1022.0;60;-33
-14.0;-76;-1006.0;-1022.0;-1019.0;?;4
51.0;-59;-995.0;-1013.0;-1016.0;59;-58
25.0;-131;-972.0;-976.0;-972.0;131;-116
7.0;-335;-933.0;-936.0;-958.0;335;-12
16.0;-243;-924.0;-923.0;?;?;-12
123.0;-95;-936.0;-945.0;-970.0;?;13
102.0;-65;-909.0;?;-928.0;65;39
44.0;95;-879.0;-878.0;-899.0;-95;18
139.0;405;-891.0;-884.0;-920.0;?;46
161.0;539;-881.0;-899.0;-929.0;-539;?
149.0;276;-864.0;-878.0;-872.0;-276;?
203.0;123;-872.0;-882.0;-844.0;-123;-48
320.0;134;-883.0;-909.0;-868.0;?;-39
263.0;60;-893.0;-920.0;-845.0;-60;-17
172.0;37;-931.0;-941.0;-815.0;-37;?
216.0;10;-972.0;-1022.0;-848.0;-10;-19
288.0;9;-987.0;-1051.0;-857.0;-9;-14
224.0;90;-982.0;-1041.0;-847.0;-90;-16
227.0;112;-939.0;-998.0;-828.0;-112;-20
239.0;155;?;?;-799.0;?;-17
279.0;212;-953.0;-944.0;-786.0;-212;-12
240.0;205;?;-949.0;-804.0;-205;-11
202.0;397;?;-965.0;-814.0;-397;-24
202.0;678;-954.0;-961.0;-812.0;-678;-18
229.0;655;?;-963.0;-809.0;-655;-40
276.0;788;-961.0;-984.0;-809.0;-788;-15
?;1705;-966.0;-1001.0;-807.0;-1705;?
259.0;3254;-963.0;-998.0;-807.0;-3254;-110
220.0;4753;-962.0;?;-823.0;-4753;-295
257.0;5840;-953.0;-979.0;-848.0;-5840;-755
272.0;6257;-950.0;-951.0;-871.0;-6257;-327
330.0;3997;-950.0;-941.0;-901.0;-3997;4
314.0;?;-979.0;-952.0;-958.0;?;-223
389.0;-2487;-1002.0;-981.0;-999.0;2487;720
148.0;?;-1002.0;-1002.0;-1012.0;2856;1049
?;-3035;-1050.0;-1000.0;?;3035;548
158.0;-3523;-1046.0;-1072.0;-1083.0;3523;335
200.0;-4200;?;-1093.0;-1138.0;4200;5
-26.0;-4277;-1025.0;-1149.0;-1109.0;4277;-130
-141.0;-4018;?;?;-973.0;4018;?
-29.0;?;-860.0;-632.0;-872.0;3708;-293
69.0;-3130;-915.0;-777.0;-893.0;3130;-327
?;-2564;?;-893.0;-983.0;2564;-470
?;-3236;-968.0;?;-1005.0;3236;-784
1.0;-3958;-923.0;-920.0;-999.0;3958;62
30.0;-1688;-874.0;-903.0;-940.0;1688;1274
42.0;1542;-842.0;-870.0;-887.0;-1542;-250
19.0;2256;-842.0;-845.0;-866.0;-2256;-29
