InertialMeasurementUnit LLA accZ;Accelerometer LWR accX;Accelerometer HIP accX;InertialMeasurementUnit BACK accZ;Accelerometer BACK accY;Accelerometer LUA_ accZ;Accelerometer LH accZ;Accelerometer BACK accZ;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit L-SHOE Compass;Accelerometer RUA_ accX
7.0;-212.0;?;237.0;848.0;102.0;129.0;-606.0;114;174;29.0
15.0;-201.0;?;224.0;?;90.0;130.0;-600.0;96;174;23.0
3.0;-192.0;-208.0;223.0;841.0;138.0;87.0;-578.0;109;174;39.0
5.0;-196.0;-213.0;212.0;?;139.0;104.0;-577.0;?;174;52.0
-7.0;-164.0;-236.0;210.0;850.0;127.0;123.0;-563.0;107;174;61.0
-22.0;-207.0;?;223.0;813.0;116.0;101.0;-567.0;109;174;45.0
-25.0;-230.0;-200.0;222.0;801.0;115.0;133.0;-557.0;108;174;8.0
-18.0;-206.0;-163.0;231.0;789.0;?;152.0;-495.0;108;174;2.0
?;-234.0;-50.0;203.0;?;?;150.0;-387.0;108;174;9.0
86.0;-216.0;-149.0;?;?;102.0;126.0;-706.0;109;?;?
?;-164.0;-517.0;316.0;1129.0;134.0;97.0;-464.0;109;174;-73.0
147.0;65.0;-272.0;243.0;1197.0;195.0;-53.0;-747.0;108;174;-64.0
95.0;9.0;23.0;200.0;1035.0;295.0;-104.0;-445.0;108;174;383.0
?;-401.0;-259.0;136.0;815.0;358.0;50.0;?;108;174;-51.0
200.0;-273.0;?;169.0;696.0;402.0;213.0;-389.0;109;174;-292.0
93.0;3.0;-220.0;153.0;733.0;357.0;107.0;?;109;174;-137.0
66.0;-18.0;-245.0;?;856.0;208.0;-31.0;?;109;?;128.0
45.0;-28.0;-267.0;?;907.0;125.0;-84.0;-501.0;109;174;199.0
-6.0;-105.0;-209.0;177.0;869.0;148.0;-68.0;-473.0;110;173;134.0
23.0;-257.0;-158.0;133.0;859.0;196.0;101.0;-454.0;111;174;-13.0
92.0;-307.0;-157.0;134.0;900.0;249.0;226.0;-480.0;111;174;-72.0
110.0;-170.0;-187.0;142.0;897.0;272.0;234.0;?;111;174;-40.0
?;-96.0;-216.0;?;?;260.0;?;-420.0;111;173;24.0
181.0;-33.0;-192.0;129.0;877.0;234.0;-107.0;-423.0;111;173;45.0
150.0;3.0;-205.0;127.0;898.0;269.0;-164.0;-446.0;116;?;13.0
85.0;-74.0;-221.0;145.0;912.0;291.0;19.0;?;120;174;45.0
53.0;-154.0;-185.0;150.0;892.0;?;13.0;-466.0;123;174;55.0
35.0;-165.0;-136.0;118.0;913.0;214.0;96.0;-440.0;128;173;69.0
44.0;-196.0;-151.0;163.0;916.0;194.0;77.0;-444.0;128;173;39.0
56.0;-196.0;-165.0;142.0;884.0;212.0;100.0;-461.0;133;173;79.0
93.0;-212.0;-118.0;130.0;895.0;212.0;103.0;-481.0;142;173;79.0
117.0;-125.0;-132.0;118.0;903.0;225.0;74.0;-460.0;142;173;96.0
113.0;-84.0;-186.0;135.0;901.0;241.0;32.0;-463.0;144;173;77.0
82.0;-76.0;-172.0;132.0;881.0;249.0;3.0;-438.0;144;173;107.0
62.0;-146.0;-142.0;125.0;910.0;247.0;5.0;-459.0;144;173;96.0
53.0;-209.0;-176.0;?;?;224.0;54.0;-485.0;145;173;69.0
39.0;-167.0;?;136.0;919.0;233.0;99.0;-441.0;145;173;50.0
25.0;-204.0;-148.0;120.0;915.0;214.0;111.0;?;145;173;50.0
?;-208.0;-218.0;137.0;904.0;215.0;81.0;?;144;173;43.0
36.0;-223.0;-209.0;145.0;885.0;212.0;117.0;?;144;173;72.0
50.0;-211.0;-165.0;132.0;907.0;206.0;129.0;-457.0;144;173;55.0
56.0;-167.0;-200.0;138.0;?;227.0;125.0;-477.0;144;173;12.0
50.0;-175.0;-225.0;160.0;925.0;230.0;108.0;-489.0;142;173;11.0
54.0;-157.0;-216.0;?;900.0;204.0;40.0;-492.0;142;173;9.0
?;-195.0;-234.0;153.0;871.0;215.0;45.0;-484.0;142;173;10.0
52.0;-175.0;-254.0;174.0;878.0;213.0;116.0;-485.0;140;173;-10.0
47.0;?;?;190.0;873.0;211.0;121.0;-512.0;144;173;-12.0
37.0;-166.0;-211.0;188.0;?;?;105.0;?;?;?;-28.0
?;-190.0;-208.0;200.0;?;205.0;89.0;?;146;174;-20.0
14.0;-208.0;?;207.0;844.0;175.0;123.0;-554.0;139;174;-48.0
11.0;-236.0;?;202.0;855.0;192.0;117.0;-547.0;108;174;-73.0
?;-211.0;-210.0;206.0;?;161.0;?;-559.0;?;?;-29.0
-16.0;-204.0;-236.0;206.0;846.0;136.0;154.0;-568.0;?;174;18.0
5.0;?;-216.0;?;867.0;116.0;111.0;-561.0;144;174;1.0
27.0;-199.0;-196.0;225.0;?;129.0;152.0;-571.0;154;174;0.0
30.0;-188.0;?;223.0;768.0;164.0;118.0;-539.0;?;174;15.0
70.0;-144.0;-135.0;?;?;228.0;58.0;-444.0;108;173;68.0
59.0;-137.0;-139.0;101.0;892.0;237.0;69.0;-437.0;108;174;48.0
61.0;-167.0;-127.0;91.0;890.0;223.0;67.0;-427.0;113;174;47.0
63.0;-210.0;-118.0;102.0;917.0;243.0;88.0;-471.0;116;174;40.0
87.0;-177.0;-151.0;106.0;889.0;?;75.0;-461.0;114;174;?
80.0;-154.0;-146.0;101.0;904.0;243.0;79.0;-453.0;131;173;54.0
?;-152.0;-120.0;104.0;916.0;243.0;49.0;-456.0;146;173;?
?;-145.0;-117.0;103.0;913.0;?;38.0;-430.0;146;?;41.0
84.0;?;-135.0;?;897.0;272.0;?;-439.0;150;173;37.0
78.0;-163.0;-129.0;83.0;885.0;252.0;51.0;-450.0;?;174;53.0
?;-177.0;-119.0;98.0;904.0;250.0;61.0;-459.0;150;173;74.0
57.0;-121.0;-146.0;108.0;904.0;221.0;75.0;-464.0;152;?;57.0
46.0;-156.0;-118.0;116.0;918.0;222.0;76.0;?;?;173;73.0
44.0;-202.0;-159.0;?;917.0;?;81.0;-440.0;153;173;80.0
43.0;-195.0;-183.0;109.0;905.0;199.0;113.0;-460.0;153;173;69.0
46.0;-187.0;-144.0;112.0;911.0;203.0;101.0;-433.0;154;173;?
?;?;-147.0;103.0;905.0;211.0;108.0;-447.0;153;173;49.0
44.0;-161.0;-166.0;?;916.0;231.0;74.0;-449.0;153;173;19.0
40.0;-206.0;-132.0;128.0;907.0;225.0;77.0;-450.0;154;173;19.0
34.0;-165.0;-163.0;114.0;901.0;196.0;86.0;?;153;173;?
28.0;-207.0;-169.0;109.0;906.0;202.0;113.0;-443.0;153;174;?
21.0;?;?;132.0;894.0;189.0;127.0;-451.0;153;174;9.0
21.0;-213.0;?;108.0;904.0;182.0;109.0;-480.0;152;173;16.0
31.0;-228.0;-153.0;148.0;?;177.0;141.0;?;?;173;31.0
41.0;-217.0;-151.0;?;903.0;174.0;102.0;-488.0;138;174;?
45.0;-191.0;-135.0;125.0;904.0;194.0;81.0;-490.0;106;174;24.0
57.0;-155.0;-186.0;144.0;894.0;?;82.0;-481.0;95;174;21.0
53.0;-156.0;-158.0;124.0;885.0;230.0;90.0;-488.0;94;174;39.0
43.0;-210.0;-161.0;?;882.0;?;80.0;?;94;174;26.0
37.0;-206.0;-160.0;126.0;873.0;212.0;81.0;-471.0;96;174;15.0
29.0;-175.0;-153.0;152.0;796.0;189.0;86.0;-471.0;?;174;30.0
19.0;-186.0;-118.0;199.0;655.0;172.0;108.0;-471.0;98;174;11.0
57.0;-201.0;36.0;217.0;607.0;152.0;?;-373.0;99;174;-9.0
?;-99.0;-114.0;162.0;708.0;119.0;?;-419.0;100;174;-25.0
27.0;-94.0;-420.0;-125.0;1202.0;106.0;-4.0;-404.0;101;174;66.0
123.0;-49.0;-178.0;36.0;1431.0;213.0;-88.0;-486.0;101;174;256.0
236.0;-5.0;-156.0;179.0;?;378.0;58.0;-499.0;102;?;419.0
199.0;-307.0;-134.0;101.0;811.0;492.0;138.0;-395.0;102;174;64.0
165.0;-256.0;-28.0;?;695.0;512.0;-43.0;-426.0;102;174;?
71.0;-106.0;-34.0;83.0;764.0;357.0;90.0;-475.0;102;174;39.0
30.0;-32.0;-125.0;133.0;846.0;168.0;41.0;-471.0;102;174;85.0
12.0;-76.0;-101.0;126.0;885.0;106.0;-39.0;-461.0;100;174;47.0
-5.0;-158.0;-59.0;101.0;887.0;110.0;19.0;-469.0;99;?;74.0
40.0;-203.0;-49.0;57.0;916.0;155.0;121.0;-457.0;100;174;83.0
?;-196.0;-88.0;81.0;910.0;218.0;188.0;-434.0;99;174;94.0
114.0;-186.0;-148.0;67.0;886.0;273.0;170.0;-421.0;100;174;134.0
150.0;-115.0;-154.0;91.0;896.0;281.0;85.0;?;101;174;136.0
?;-59.0;-171.0;56.0;?;?;3.0;-440.0;100;174;128.0
133.0;-77.0;-108.0;98.0;879.0;301.0;-32.0;?;?;174;107.0
?;-87.0;-79.0;63.0;894.0;293.0;-8.0;?;100;174;116.0
97.0;-128.0;-69.0;66.0;922.0;299.0;28.0;-415.0;98;174;82.0
78.0;-100.0;-62.0;56.0;932.0;276.0;74.0;-394.0;97;174;61.0
74.0;-136.0;-66.0;33.0;939.0;253.0;66.0;-409.0;97;174;78.0
83.0;-157.0;-64.0;69.0;922.0;222.0;75.0;-402.0;96;174;84.0
90.0;-134.0;-111.0;42.0;?;248.0;83.0;-398.0;95;?;?
96.0;-153.0;-122.0;58.0;930.0;252.0;?;-401.0;95;174;99.0
101.0;-127.0;-46.0;83.0;923.0;262.0;61.0;-380.0;95;174;106.0
111.0;-98.0;-55.0;1.0;933.0;?;51.0;-399.0;94;174;122.0
121.0;-133.0;-88.0;55.0;941.0;294.0;63.0;-380.0;93;174;128.0
96.0;-136.0;?;18.0;942.0;296.0;56.0;-389.0;93;174;123.0
96.0;-145.0;-78.0;56.0;939.0;269.0;59.0;-380.0;93;174;141.0
94.0;-127.0;-67.0;52.0;932.0;272.0;64.0;-375.0;97;174;139.0
82.0;-128.0;?;54.0;947.0;254.0;?;-397.0;106;174;127.0
82.0;-164.0;-49.0;2.0;947.0;257.0;78.0;-407.0;118;174;117.0
95.0;-145.0;-63.0;71.0;940.0;265.0;58.0;?;129;173;116.0
96.0;-143.0;-51.0;9.0;943.0;281.0;84.0;-404.0;?;173;126.0
109.0;-108.0;-61.0;46.0;930.0;266.0;60.0;?;136;173;125.0
116.0;?;-88.0;34.0;923.0;278.0;48.0;-370.0;140;174;128.0
?;-113.0;-83.0;37.0;945.0;302.0;53.0;-392.0;141;?;133.0
105.0;-109.0;-73.0;42.0;916.0;?;42.0;-371.0;142;?;113.0
99.0;-124.0;-57.0;30.0;937.0;283.0;50.0;-387.0;144;173;137.0
93.0;-126.0;-43.0;11.0;977.0;263.0;70.0;-381.0;143;173;141.0
87.0;-131.0;-99.0;21.0;1017.0;272.0;80.0;-360.0;144;173;143.0
91.0;-151.0;-110.0;11.0;967.0;300.0;49.0;-361.0;143;174;157.0
?;-164.0;-134.0;0.0;939.0;293.0;69.0;-354.0;142;173;115.0
97.0;-158.0;-196.0;14.0;908.0;311.0;102.0;-337.0;146;?;81.0
87.0;?;-121.0;45.0;?;283.0;86.0;-385.0;124;174;77.0
84.0;-127.0;-98.0;71.0;885.0;268.0;62.0;?;94;174;79.0
71.0;-109.0;-158.0;88.0;899.0;237.0;51.0;-442.0;80;174;62.0
53.0;-170.0;-131.0;66.0;905.0;204.0;49.0;-477.0;70;174;40.0
47.0;-184.0;-124.0;90.0;919.0;208.0;69.0;-480.0;70;174;39.0
48.0;?;-138.0;117.0;895.0;189.0;?;?;72;174;49.0
58.0;-187.0;-207.0;131.0;863.0;200.0;125.0;-461.0;70;174;81.0
?;-195.0;-89.0;?;764.0;229.0;101.0;-504.0;72;174;97.0
72.0;-176.0;-46.0;172.0;665.0;236.0;80.0;-409.0;72;174;94.0
74.0;-141.0;64.0;154.0;580.0;209.0;60.0;-370.0;72;174;41.0
80.0;-56.0;-370.0;310.0;?;163.0;3.0;-459.0;72;174;73.0
94.0;-99.0;-374.0;-86.0;1200.0;143.0;-97.0;-595.0;73;174;78.0
?;?;196.0;161.0;1402.0;243.0;-227.0;?;73;174;292.0
256.0;56.0;-340.0;73.0;1176.0;345.0;52.0;-571.0;73;174;434.0
288.0;-237.0;-275.0;134.0;857.0;531.0;26.0;-459.0;73;174;39.0
254.0;-123.0;39.0;61.0;758.0;495.0;-33.0;-445.0;73;174;-20.0
121.0;55.0;-154.0;60.0;785.0;437.0;72.0;-444.0;74;174;153.0
16.0;-10.0;-203.0;150.0;827.0;220.0;-42.0;-446.0;?;174;146.0
-20.0;-123.0;-170.0;?;848.0;107.0;?;-460.0;73;174;48.0
9.0;-209.0;?;101.0;874.0;125.0;-98.0;?;73;174;37.0
61.0;-205.0;-76.0;94.0;874.0;177.0;46.0;-456.0;73;174;67.0
77.0;-161.0;-79.0;86.0;879.0;216.0;148.0;-434.0;73;?;88.0
112.0;-165.0;-91.0;81.0;893.0;249.0;159.0;-444.0;73;174;108.0
?;-107.0;-159.0;66.0;887.0;250.0;56.0;-430.0;73;?;116.0
186.0;-32.0;-140.0;54.0;897.0;266.0;-13.0;-424.0;73;174;?
189.0;?;-115.0;?;915.0;303.0;-85.0;-409.0;73;174;117.0
168.0;-23.0;-105.0;60.0;904.0;331.0;-110.0;-421.0;73;174;111.0
130.0;-43.0;-104.0;67.0;923.0;302.0;-82.0;-371.0;73;174;90.0
104.0;-132.0;-86.0;53.0;914.0;290.0;-17.0;-392.0;73;174;90.0
91.0;-120.0;-107.0;45.0;915.0;263.0;35.0;-395.0;74;174;106.0
94.0;-110.0;-98.0;49.0;924.0;291.0;76.0;-372.0;74;174;?
89.0;-144.0;-98.0;55.0;931.0;251.0;93.0;-374.0;74;174;138.0
96.0;-147.0;-80.0;?;?;234.0;86.0;?;74;174;128.0
?;-136.0;-107.0;43.0;940.0;233.0;65.0;-407.0;74;174;125.0
115.0;-122.0;-88.0;28.0;946.0;290.0;67.0;-396.0;74;174;141.0
128.0;-103.0;-96.0;?;925.0;297.0;86.0;-373.0;74;174;?
146.0;-145.0;-79.0;47.0;946.0;292.0;33.0;-368.0;74;174;155.0
150.0;-112.0;-104.0;?;934.0;311.0;11.0;-377.0;74;174;145.0
?;-99.0;?;10.0;918.0;296.0;18.0;-379.0;74;174;156.0
138.0;-100.0;-83.0;25.0;930.0;303.0;4.0;-387.0;75;174;153.0
134.0;-127.0;-86.0;20.0;940.0;307.0;37.0;-383.0;74;174;144.0
?;-116.0;-100.0;32.0;934.0;306.0;41.0;-370.0;74;174;146.0
114.0;-114.0;-63.0;36.0;915.0;281.0;50.0;-370.0;75;174;140.0
115.0;-130.0;-78.0;10.0;914.0;?;41.0;?;75;174;123.0
112.0;?;-85.0;34.0;924.0;?;42.0;-379.0;75;174;156.0
117.0;-125.0;-67.0;18.0;?;281.0;50.0;-384.0;75;174;150.0
129.0;-130.0;?;41.0;939.0;271.0;40.0;-407.0;76;174;136.0
?;?;-59.0;20.0;930.0;301.0;42.0;-374.0;76;174;159.0
137.0;-119.0;-69.0;42.0;934.0;315.0;38.0;-368.0;75;174;?
128.0;-97.0;-60.0;27.0;943.0;299.0;28.0;-337.0;75;174;?
125.0;-96.0;-82.0;-14.0;939.0;278.0;?;?;75;174;173.0
127.0;-103.0;-87.0;3.0;947.0;293.0;12.0;-386.0;75;174;165.0
123.0;-139.0;-74.0;?;?;322.0;48.0;-345.0;75;?;203.0
130.0;-116.0;-56.0;9.0;921.0;302.0;51.0;-316.0;76;174;202.0
136.0;-94.0;?;?;936.0;298.0;39.0;-350.0;75;174;152.0
138.0;-102.0;-77.0;-2.0;?;316.0;27.0;-352.0;75;174;163.0
143.0;?;-92.0;-1.0;952.0;305.0;?;-381.0;76;174;193.0
143.0;-108.0;?;14.0;934.0;315.0;27.0;-335.0;75;174;184.0
129.0;-92.0;-87.0;?;932.0;322.0;50.0;-348.0;?;?;?
127.0;?;-85.0;-15.0;?;291.0;41.0;-340.0;74;174;151.0
133.0;-122.0;-99.0;-19.0;950.0;?;41.0;-320.0;74;174;155.0
134.0;-104.0;-66.0;-13.0;?;?;28.0;?;74;174;165.0
135.0;-103.0;-49.0;-7.0;968.0;300.0;34.0;-340.0;74;174;167.0
132.0;-117.0;-39.0;-23.0;932.0;317.0;39.0;?;74;174;?
135.0;-107.0;?;-20.0;939.0;312.0;29.0;-336.0;74;174;199.0
?;-97.0;-68.0;-27.0;?;?;27.0;-333.0;74;174;151.0
129.0;-108.0;-74.0;-12.0;964.0;?;20.0;-342.0;?;174;184.0
130.0;?;?;-2.0;948.0;294.0;40.0;?;74;174;213.0
130.0;-111.0;-78.0;-9.0;942.0;?;37.0;-350.0;74;174;204.0
134.0;-143.0;-92.0;-1.0;932.0;280.0;62.0;-322.0;74;?;194.0
?;-102.0;-81.0;-8.0;945.0;302.0;66.0;-340.0;74;174;194.0
130.0;-92.0;-89.0;9.0;938.0;?;53.0;-346.0;?;174;?
128.0;?;-115.0;11.0;936.0;304.0;42.0;-329.0;?;174;162.0
155.0;-110.0;-99.0;5.0;977.0;298.0;41.0;-331.0;74;174;158.0
158.0;-108.0;-152.0;20.0;971.0;?;21.0;-282.0;74;174;199.0
?;-93.0;-175.0;-1.0;970.0;320.0;-1.0;-261.0;73;174;189.0
153.0;-88.0;-110.0;?;967.0;329.0;-19.0;?;73;174;181.0
143.0;-51.0;-67.0;-35.0;926.0;299.0;16.0;-358.0;73;?;195.0
159.0;-72.0;-30.0;-30.0;889.0;317.0;25.0;?;72;174;201.0
162.0;-97.0;-74.0;-31.0;906.0;312.0;-8.0;?;?;174;?
155.0;?;-128.0;-1.0;934.0;323.0;-13.0;-338.0;73;174;178.0
?;-70.0;-137.0;?;955.0;312.0;45.0;?;72;174;?
110.0;-101.0;-147.0;30.0;?;302.0;?;-318.0;72;174;153.0
175.0;-153.0;-123.0;29.0;953.0;313.0;60.0;-331.0;72;174;155.0
206.0;-78.0;-137.0;-4.0;953.0;347.0;-142.0;-346.0;72;174;183.0
183.0;14.0;-120.0;0.0;931.0;375.0;108.0;-347.0;72;174;205.0
172.0;-85.0;-113.0;-7.0;932.0;353.0;83.0;-328.0;72;174;221.0
138.0;?;-142.0;-7.0;938.0;337.0;30.0;?;72;174;?
106.0;-101.0;?;?;950.0;290.0;137.0;-321.0;72;174;196.0
114.0;?;?;-23.0;951.0;294.0;34.0;?;?;174;193.0
?;-143.0;-123.0;-26.0;951.0;271.0;11.0;-320.0;71;174;193.0
185.0;-109.0;-115.0;-36.0;952.0;330.0;1.0;-328.0;71;174;176.0
199.0;-43.0;-132.0;-40.0;969.0;350.0;33.0;-291.0;?;174;160.0
211.0;-64.0;-138.0;-49.0;947.0;380.0;36.0;-320.0;72;174;181.0
212.0;-35.0;-130.0;-51.0;957.0;380.0;6.0;-281.0;72;174;196.0
202.0;-46.0;-101.0;-63.0;966.0;401.0;-1.0;-286.0;71;174;192.0
?;-39.0;-98.0;-71.0;946.0;374.0;6.0;-288.0;71;174;200.0
182.0;-44.0;-97.0;?;?;?;?;-294.0;72;174;213.0
179.0;-95.0;-89.0;-69.0;967.0;343.0;16.0;-301.0;72;174;205.0
168.0;-66.0;-95.0;-66.0;993.0;351.0;37.0;-299.0;72;174;212.0
150.0;-83.0;-81.0;-67.0;987.0;347.0;60.0;-297.0;72;174;?
137.0;-89.0;-119.0;-79.0;977.0;?;60.0;-274.0;73;174;224.0
136.0;-106.0;?;-76.0;?;321.0;74.0;-269.0;73;174;244.0
140.0;?;-129.0;-43.0;952.0;336.0;99.0;-276.0;72;174;250.0
142.0;-121.0;?;-63.0;951.0;325.0;93.0;-291.0;73;174;231.0
152.0;-129.0;-104.0;-66.0;960.0;319.0;82.0;-262.0;?;174;?
157.0;-90.0;-63.0;-83.0;970.0;312.0;81.0;-270.0;?;174;214.0
170.0;-93.0;-38.0;-122.0;942.0;311.0;80.0;?;72;174;225.0
182.0;-68.0;-60.0;-122.0;951.0;?;48.0;-258.0;72;174;240.0
177.0;-50.0;-65.0;-130.0;955.0;349.0;28.0;-251.0;72;174;206.0
172.0;-21.0;-64.0;-129.0;997.0;349.0;18.0;-261.0;73;174;215.0
173.0;-56.0;-47.0;-124.0;990.0;348.0;7.0;-276.0;72;174;?
163.0;-68.0;-78.0;-121.0;991.0;351.0;17.0;-249.0;73;174;?
159.0;-99.0;-49.0;-129.0;962.0;344.0;34.0;-218.0;73;?;227.0
144.0;?;-38.0;-120.0;981.0;360.0;54.0;-209.0;72;174;238.0
132.0;?;-33.0;-184.0;962.0;329.0;88.0;-206.0;72;?;243.0
130.0;-119.0;-57.0;-71.0;?;?;117.0;?;?;174;251.0
129.0;-125.0;-25.0;-202.0;997.0;317.0;116.0;?;73;174;?
140.0;-165.0;-47.0;-110.0;976.0;335.0;109.0;-210.0;72;?;270.0
141.0;-112.0;-51.0;-150.0;1018.0;333.0;120.0;-196.0;72;174;261.0
147.0;-94.0;-87.0;-159.0;998.0;338.0;114.0;?;73;174;249.0
151.0;-104.0;?;-146.0;1008.0;331.0;100.0;-220.0;73;174;258.0
167.0;-97.0;-86.0;-144.0;961.0;339.0;91.0;-210.0;73;174;269.0
180.0;-72.0;-49.0;-161.0;962.0;349.0;20.0;-209.0;73;174;240.0
?;-60.0;-10.0;-205.0;962.0;338.0;41.0;-203.0;73;174;243.0
?;?;-23.0;-177.0;998.0;333.0;17.0;-218.0;73;174;274.0
185.0;-56.0;-47.0;-169.0;1014.0;348.0;20.0;-198.0;72;174;?
170.0;-96.0;-41.0;-156.0;1007.0;358.0;8.0;-236.0;72;174;261.0
?;-107.0;-38.0;-218.0;?;375.0;30.0;-244.0;72;174;242.0
160.0;-127.0;-59.0;-131.0;957.0;359.0;67.0;-226.0;?;?;?
138.0;-97.0;-79.0;-173.0;953.0;341.0;82.0;-234.0;72;174;208.0
139.0;-89.0;?;-126.0;940.0;296.0;77.0;-216.0;72;174;203.0
130.0;-91.0;-28.0;?;963.0;284.0;?;-211.0;73;174;?
131.0;-72.0;-18.0;-151.0;943.0;292.0;14.0;-206.0;?;174;243.0
138.0;-117.0;-33.0;?;980.0;297.0;?;-235.0;73;?;250.0
130.0;-106.0;-18.0;-151.0;1035.0;306.0;85.0;-233.0;72;174;246.0
130.0;-147.0;-98.0;-142.0;1034.0;358.0;92.0;?;72;174;259.0
150.0;-120.0;-66.0;-147.0;?;332.0;109.0;-209.0;72;174;241.0
151.0;-113.0;-39.0;-135.0;943.0;340.0;131.0;-208.0;73;174;236.0
167.0;?;-50.0;-217.0;989.0;331.0;?;-191.0;?;?;?
202.0;-71.0;-20.0;-16.0;970.0;359.0;65.0;?;?;174;255.0
163.0;?;-40.0;?;1017.0;350.0;50.0;-170.0;73;174;285.0
187.0;-110.0;-74.0;-171.0;1006.0;355.0;23.0;-229.0;73;174;236.0
190.0;-30.0;-73.0;-116.0;?;344.0;?;-203.0;74;174;196.0
168.0;-62.0;-49.0;-129.0;977.0;?;54.0;-209.0;73;174;253.0
159.0;-115.0;-79.0;-116.0;984.0;314.0;51.0;-195.0;73;174;258.0
165.0;-72.0;-47.0;-142.0;990.0;?;31.0;-180.0;73;174;218.0
160.0;-74.0;-28.0;-142.0;983.0;333.0;76.0;-201.0;72;174;195.0
158.0;-86.0;-20.0;-130.0;?;?;69.0;-191.0;72;174;203.0
163.0;?;-48.0;-146.0;986.0;330.0;39.0;-197.0;73;174;233.0
?;-95.0;-71.0;-144.0;989.0;335.0;48.0;-200.0;73;?;222.0
157.0;-92.0;-85.0;-123.0;996.0;356.0;69.0;-208.0;73;174;238.0
155.0;-92.0;-65.0;-110.0;?;?;45.0;-211.0;73;174;264.0
149.0;-99.0;-67.0;-111.0;980.0;?;59.0;-210.0;73;174;256.0
144.0;-95.0;-22.0;-141.0;?;320.0;101.0;-187.0;73;174;223.0
158.0;-105.0;-15.0;-223.0;965.0;312.0;101.0;-176.0;72;174;233.0
155.0;-101.0;-24.0;-153.0;1000.0;349.0;99.0;-203.0;72;174;245.0
149.0;-88.0;-45.0;-99.0;1010.0;327.0;74.0;-177.0;73;?;291.0
146.0;-89.0;-63.0;-113.0;995.0;318.0;47.0;?;73;174;268.0
154.0;-68.0;-66.0;-141.0;?;313.0;60.0;-187.0;72;174;224.0
151.0;-98.0;-44.0;-121.0;985.0;335.0;?;-241.0;73;174;214.0
157.0;-107.0;-38.0;-134.0;968.0;324.0;84.0;-196.0;73;174;242.0
148.0;-107.0;-78.0;-138.0;992.0;314.0;?;-202.0;72;174;248.0
153.0;-93.0;-51.0;-132.0;999.0;289.0;49.0;-211.0;73;174;?
157.0;-92.0;-63.0;-119.0;989.0;310.0;61.0;-209.0;72;174;251.0
152.0;-116.0;-3.0;?;1001.0;320.0;89.0;-217.0;73;174;?
157.0;?;-17.0;?;1016.0;327.0;76.0;-222.0;74;174;212.0
160.0;-99.0;-38.0;-123.0;1001.0;329.0;?;-210.0;74;174;230.0
?;-66.0;-82.0;-77.0;971.0;346.0;72.0;-210.0;73;?;277.0
140.0;-82.0;-67.0;-103.0;989.0;316.0;42.0;-200.0;73;174;242.0
137.0;-92.0;?;?;978.0;281.0;42.0;-197.0;?;?;205.0
126.0;?;-84.0;-169.0;971.0;?;73.0;-172.0;74;174;245.0
149.0;-106.0;-69.0;-113.0;992.0;302.0;84.0;-188.0;73;174;227.0
?;-76.0;-78.0;-131.0;995.0;334.0;118.0;-188.0;72;?;207.0
147.0;-106.0;-72.0;-134.0;1001.0;337.0;92.0;-219.0;73;174;199.0
161.0;-97.0;-54.0;-143.0;?;329.0;49.0;-165.0;73;174;190.0
151.0;-117.0;-29.0;-157.0;1018.0;350.0;83.0;?;72;174;203.0
139.0;-118.0;-58.0;-136.0;1002.0;349.0;68.0;-163.0;73;174;209.0
126.0;-113.0;-39.0;-126.0;1007.0;322.0;69.0;-194.0;?;174;?
?;-115.0;-18.0;-109.0;?;311.0;96.0;-186.0;72;174;?
118.0;-132.0;-15.0;-99.0;?;292.0;97.0;-184.0;72;174;232.0
126.0;-121.0;-66.0;-104.0;995.0;292.0;86.0;-206.0;72;174;223.0
?;?;?;-117.0;966.0;?;110.0;-204.0;72;174;229.0
149.0;-109.0;-48.0;-100.0;988.0;293.0;102.0;-231.0;72;174;170.0
149.0;-95.0;-68.0;-116.0;989.0;?;?;-201.0;72;174;206.0
161.0;-50.0;-56.0;-116.0;?;303.0;?;-200.0;72;174;237.0
170.0;-43.0;-66.0;-114.0;998.0;320.0;49.0;-200.0;72;174;241.0
183.0;-95.0;-90.0;-104.0;987.0;331.0;35.0;-212.0;72;174;?
198.0;-72.0;-67.0;-102.0;992.0;363.0;?;-221.0;72;174;254.0
?;-60.0;-87.0;-123.0;977.0;388.0;30.0;-217.0;72;174;169.0
141.0;-29.0;-117.0;-131.0;951.0;339.0;?;-213.0;72;174;222.0
133.0;-88.0;-75.0;-68.0;995.0;?;-23.0;-239.0;72;174;109.0
134.0;-79.0;-12.0;-66.0;983.0;?;28.0;?;72;174;205.0
?;-136.0;-37.0;-81.0;970.0;323.0;130.0;-195.0;?;174;245.0
114.0;-153.0;-49.0;-95.0;?;?;130.0;-191.0;72;174;191.0
110.0;-178.0;-80.0;-63.0;1003.0;285.0;119.0;-183.0;72;174;204.0
111.0;-164.0;-65.0;-97.0;1011.0;300.0;?;-179.0;72;174;232.0
?;?;-49.0;-112.0;991.0;298.0;123.0;-193.0;72;174;261.0
136.0;-116.0;-32.0;-112.0;?;317.0;126.0;-212.0;72;174;219.0
158.0;-101.0;-25.0;-79.0;998.0;313.0;122.0;-173.0;72;174;194.0
155.0;-81.0;-40.0;-97.0;989.0;318.0;84.0;-189.0;72;174;209.0
