Accelerometer RUA^ accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA^ accY;Accelerometer LUA^ accX;Accelerometer RUA_ accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit RLA magneticX;Accelerometer RKN^ accX;Accelerometer RWR accY;InertialMeasurementUnit LLA magneticY;Accelerometer BACK accY
?;-954.0;?;266.0;996.0;-841.0;77.0;239.0;782.0;469.0;835.0
173.0;?;1089.0;287.0;990.0;-854.0;78.0;233.0;768.0;472.0;?
205.0;-969.0;1066.0;?;986.0;-859.0;78.0;221.0;728.0;?;825.0
188.0;-969.0;1066.0;350.0;1000.0;-857.0;77.0;241.0;?;485.0;841.0
201.0;-950.0;1033.0;341.0;997.0;-845.0;74.0;250.0;734.0;495.0;786.0
222.0;-928.0;1041.0;322.0;?;?;73.0;226.0;728.0;504.0;817.0
199.0;-936.0;?;294.0;951.0;-810.0;?;238.0;?;511.0;810.0
178.0;?;1066.0;323.0;958.0;-825.0;75.0;406.0;804.0;522.0;829.0
179.0;-930.0;1103.0;298.0;961.0;-823.0;80.0;399.0;797.0;533.0;795.0
170.0;-955.0;1113.0;309.0;958.0;-846.0;?;204.0;809.0;542.0;796.0
?;-988.0;1098.0;296.0;1017.0;-877.0;88.0;174.0;?;552.0;808.0
137.0;-993.0;1128.0;296.0;?;?;93.0;140.0;770.0;555.0;?
168.0;-984.0;?;345.0;1009.0;-886.0;94.0;32.0;747.0;556.0;789.0
169.0;-980.0;?;372.0;1037.0;-883.0;95.0;96.0;744.0;558.0;820.0
188.0;?;1072.0;407.0;1008.0;?;95.0;?;763.0;554.0;834.0
192.0;-951.0;1090.0;384.0;997.0;-838.0;96.0;233.0;782.0;554.0;830.0
218.0;-952.0;1092.0;334.0;?;-832.0;97.0;295.0;763.0;552.0;821.0
204.0;?;1094.0;?;977.0;?;?;307.0;765.0;551.0;836.0
189.0;-970.0;1059.0;?;?;-852.0;97.0;263.0;748.0;548.0;769.0
?;-962.0;?;305.0;1005.0;-851.0;97.0;231.0;749.0;542.0;748.0
195.0;-945.0;1076.0;316.0;977.0;-838.0;99.0;240.0;717.0;?;667.0
184.0;-954.0;?;?;?;?;100.0;197.0;738.0;?;641.0
168.0;?;1009.0;337.0;?;-832.0;99.0;194.0;713.0;?;586.0
?;?;1084.0;363.0;978.0;?;98.0;199.0;832.0;516.0;1278.0
36.0;?;931.0;366.0;918.0;-810.0;100.0;?;1066.0;517.0;581.0
195.0;-903.0;?;?;998.0;-835.0;103.0;219.0;984.0;519.0;903.0
?;-918.0;?;313.0;?;-819.0;?;262.0;895.0;?;717.0
20.0;-1298.0;?;?;1263.0;-1221.0;98.0;?;797.0;527.0;860.0
41.0;-1160.0;1105.0;304.0;1291.0;-1084.0;?;229.0;764.0;527.0;?
92.0;-1049.0;1019.0;326.0;1104.0;-979.0;?;192.0;779.0;529.0;874.0
?;-950.0;1014.0;369.0;1031.0;?;53.0;251.0;810.0;543.0;851.0
257.0;-916.0;1102.0;536.0;925.0;-826.0;32.0;224.0;811.0;?;829.0
271.0;-973.0;?;?;?;-843.0;7.0;?;800.0;608.0;?
241.0;-1038.0;1106.0;639.0;951.0;?;-5.0;?;?;640.0;823.0
214.0;?;1079.0;465.0;?;-869.0;-5.0;251.0;806.0;?;853.0
138.0;-997.0;1094.0;428.0;959.0;-864.0;?;203.0;?;670.0;864.0
135.0;-973.0;1100.0;430.0;958.0;-866.0;9.0;238.0;794.0;679.0;894.0
196.0;?;1094.0;415.0;998.0;-879.0;24.0;244.0;749.0;681.0;904.0
244.0;-975.0;1087.0;374.0;1002.0;?;34.0;329.0;741.0;674.0;?
302.0;-992.0;1086.0;416.0;?;?;?;-250.0;715.0;662.0;866.0
328.0;-982.0;1075.0;529.0;1003.0;-842.0;46.0;879.0;?;643.0;845.0
298.0;?;1082.0;525.0;991.0;-836.0;53.0;1010.0;710.0;?;877.0
251.0;-975.0;1099.0;?;981.0;-820.0;62.0;-1031.0;743.0;579.0;?
247.0;-988.0;?;396.0;988.0;-841.0;?;245.0;739.0;?;854.0
?;-974.0;1071.0;386.0;990.0;-833.0;79.0;207.0;759.0;485.0;868.0
198.0;-967.0;1090.0;424.0;990.0;-839.0;86.0;378.0;754.0;?;873.0
188.0;-945.0;1089.0;516.0;990.0;-827.0;92.0;110.0;791.0;344.0;917.0
187.0;?;1092.0;471.0;990.0;?;93.0;257.0;?;263.0;918.0
?;-966.0;1099.0;494.0;1003.0;-858.0;92.0;240.0;780.0;194.0;937.0
?;-976.0;1100.0;396.0;1015.0;?;84.0;200.0;728.0;129.0;885.0
218.0;?;?;?;996.0;-867.0;77.0;148.0;716.0;66.0;?
232.0;-995.0;1055.0;?;1013.0;-870.0;67.0;209.0;719.0;-2.0;872.0
231.0;-959.0;1058.0;388.0;?;-834.0;58.0;272.0;758.0;-77.0;?
?;?;1064.0;384.0;947.0;-817.0;54.0;288.0;774.0;-137.0;895.0
205.0;?;1037.0;393.0;956.0;-817.0;52.0;248.0;769.0;-188.0;?
?;-946.0;1058.0;454.0;968.0;-832.0;?;236.0;756.0;?;899.0
179.0;-952.0;1073.0;?;963.0;?;50.0;207.0;758.0;-259.0;875.0
?;-966.0;?;478.0;972.0;-844.0;?;210.0;?;-273.0;889.0
238.0;?;1086.0;?;984.0;-837.0;?;184.0;756.0;?;895.0
244.0;-968.0;1098.0;320.0;961.0;-840.0;49.0;225.0;739.0;-287.0;908.0
?;?;1119.0;300.0;988.0;-856.0;49.0;?;732.0;-283.0;?
257.0;-995.0;1090.0;251.0;?;-848.0;53.0;?;?;-281.0;908.0
246.0;-995.0;1051.0;239.0;1000.0;?;55.0;209.0;717.0;-273.0;900.0
234.0;?;?;237.0;1007.0;?;60.0;200.0;?;-270.0;912.0
216.0;-961.0;1046.0;266.0;987.0;-828.0;66.0;?;795.0;-271.0;914.0
233.0;-930.0;?;276.0;964.0;-798.0;70.0;185.0;796.0;-270.0;881.0
250.0;?;1158.0;?;954.0;-823.0;72.0;194.0;786.0;?;865.0
?;-1022.0;1142.0;322.0;997.0;-887.0;74.0;?;778.0;-256.0;901.0
224.0;?;?;?;1034.0;-893.0;72.0;211.0;726.0;-250.0;886.0
229.0;?;1088.0;326.0;?;?;70.0;170.0;738.0;-250.0;885.0
224.0;?;1062.0;337.0;?;-873.0;69.0;195.0;736.0;-247.0;875.0
240.0;-966.0;1079.0;?;?;-840.0;70.0;212.0;750.0;?;?
?;-960.0;1076.0;365.0;971.0;-830.0;?;189.0;761.0;-245.0;876.0
?;-964.0;1095.0;363.0;985.0;?;65.0;165.0;753.0;-242.0;888.0
?;-968.0;1093.0;370.0;983.0;-834.0;63.0;194.0;740.0;-240.0;876.0
229.0;-986.0;1072.0;350.0;993.0;-854.0;60.0;173.0;?;-242.0;869.0
227.0;-970.0;1060.0;?;1018.0;-841.0;60.0;167.0;750.0;-238.0;?
227.0;-962.0;?;364.0;972.0;-838.0;?;158.0;717.0;?;?
?;-953.0;1060.0;359.0;972.0;-832.0;56.0;171.0;?;-224.0;?
231.0;-951.0;1072.0;362.0;979.0;-832.0;53.0;?;?;?;906.0
259.0;-949.0;1077.0;352.0;970.0;-828.0;48.0;?;718.0;?;942.0
252.0;-968.0;1053.0;382.0;973.0;-840.0;41.0;?;748.0;-111.0;902.0
233.0;?;1023.0;400.0;?;-818.0;39.0;183.0;754.0;-31.0;?
?;?;1046.0;439.0;936.0;?;35.0;181.0;768.0;65.0;899.0
266.0;-944.0;1088.0;459.0;949.0;-821.0;34.0;161.0;769.0;171.0;894.0
?;-979.0;1088.0;458.0;972.0;-847.0;?;151.0;?;281.0;?
?;-995.0;?;?;979.0;-858.0;31.0;140.0;753.0;384.0;895.0
271.0;-977.0;1075.0;363.0;?;?;31.0;131.0;718.0;486.0;?
269.0;-970.0;?;?;988.0;?;?;147.0;?;568.0;916.0
?;-984.0;1076.0;239.0;?;-847.0;34.0;158.0;761.0;614.0;?
277.0;-976.0;1073.0;395.0;990.0;-835.0;35.0;?;763.0;?;?
285.0;-967.0;?;519.0;973.0;-823.0;?;?;?;588.0;926.0
278.0;-990.0;?;?;987.0;-845.0;38.0;?;684.0;?;918.0
305.0;-997.0;1061.0;?;1009.0;-849.0;40.0;177.0;?;448.0;881.0
366.0;-967.0;1050.0;?;980.0;?;?;185.0;688.0;398.0;894.0
387.0;-955.0;1037.0;311.0;?;-801.0;41.0;170.0;698.0;?;881.0
374.0;?;1036.0;804.0;950.0;-782.0;43.0;193.0;?;?;874.0
309.0;-922.0;1069.0;979.0;948.0;-761.0;48.0;197.0;750.0;311.0;876.0
284.0;-928.0;1064.0;?;?;-769.0;56.0;173.0;784.0;?;875.0
221.0;-946.0;1114.0;?;?;?;64.0;171.0;824.0;293.0;?
216.0;-957.0;?;?;990.0;?;73.0;?;?;313.0;885.0
?;-981.0;1124.0;?;1027.0;?;76.0;211.0;796.0;344.0;?
213.0;?;1105.0;199.0;?;?;77.0;189.0;792.0;387.0;?
194.0;-990.0;?;185.0;1015.0;-886.0;76.0;195.0;805.0;416.0;889.0
227.0;?;1096.0;289.0;?;-881.0;?;198.0;757.0;436.0;917.0
225.0;-989.0;1088.0;331.0;1026.0;-889.0;62.0;211.0;796.0;?;923.0
?;-979.0;1082.0;347.0;1022.0;-882.0;54.0;208.0;768.0;464.0;903.0
?;-966.0;1080.0;377.0;985.0;-859.0;47.0;?;742.0;472.0;?
254.0;-971.0;1062.0;388.0;?;-857.0;?;?;739.0;478.0;889.0
277.0;-975.0;?;348.0;980.0;?;32.0;189.0;716.0;481.0;885.0
277.0;-971.0;?;317.0;989.0;?;25.0;199.0;716.0;486.0;920.0
277.0;-961.0;1041.0;296.0;949.0;?;23.0;204.0;700.0;492.0;922.0
?;-955.0;1065.0;304.0;956.0;-803.0;20.0;228.0;?;497.0;?
?;-957.0;?;323.0;956.0;-800.0;?;224.0;724.0;499.0;?
?;-981.0;?;324.0;958.0;?;22.0;213.0;724.0;?;898.0
?;?;1069.0;333.0;965.0;-830.0;23.0;192.0;716.0;499.0;911.0
280.0;?;1082.0;351.0;954.0;-823.0;29.0;191.0;747.0;492.0;998.0
285.0;-963.0;1071.0;?;976.0;-823.0;30.0;171.0;768.0;482.0;975.0
271.0;-962.0;1049.0;365.0;961.0;-822.0;34.0;160.0;748.0;?;?
288.0;-961.0;1065.0;379.0;967.0;-829.0;?;?;732.0;471.0;851.0
?;?;?;?;970.0;-839.0;39.0;175.0;731.0;469.0;851.0
303.0;?;1093.0;?;?;-831.0;42.0;181.0;726.0;467.0;856.0
263.0;?;1035.0;?;988.0;-828.0;44.0;182.0;765.0;466.0;881.0
234.0;-945.0;1061.0;?;982.0;?;53.0;200.0;768.0;461.0;903.0
?;?;1080.0;292.0;?;-808.0;58.0;?;761.0;462.0;868.0
216.0;-957.0;1089.0;292.0;?;-838.0;?;233.0;791.0;463.0;918.0
?;?;1090.0;295.0;1009.0;?;?;229.0;764.0;?;968.0
217.0;-969.0;?;313.0;997.0;-851.0;58.0;197.0;754.0;?;?
258.0;-985.0;1067.0;304.0;?;-868.0;?;218.0;753.0;472.0;869.0
?;-967.0;1078.0;335.0;993.0;-847.0;48.0;214.0;726.0;474.0;890.0
310.0;-970.0;1112.0;350.0;?;-838.0;?;218.0;698.0;476.0;887.0
291.0;-963.0;?;343.0;973.0;-833.0;41.0;223.0;725.0;479.0;?
?;-959.0;?;?;959.0;-819.0;42.0;202.0;757.0;478.0;?
243.0;-961.0;1075.0;309.0;958.0;-819.0;44.0;201.0;771.0;476.0;913.0
219.0;-969.0;1081.0;?;971.0;?;46.0;?;762.0;474.0;903.0
258.0;-977.0;1103.0;342.0;978.0;-846.0;?;?;762.0;475.0;?
268.0;-987.0;?;311.0;998.0;-852.0;52.0;191.0;762.0;470.0;902.0
265.0;?;1094.0;312.0;1012.0;?;52.0;?;734.0;467.0;?
269.0;-991.0;1072.0;370.0;1006.0;-853.0;53.0;201.0;?;466.0;898.0
250.0;?;1078.0;357.0;1010.0;-851.0;54.0;?;?;469.0;899.0
231.0;-973.0;1062.0;333.0;?;-839.0;53.0;241.0;748.0;471.0;898.0
207.0;-973.0;?;310.0;990.0;-836.0;53.0;250.0;737.0;468.0;900.0
227.0;-965.0;1080.0;341.0;990.0;-837.0;?;232.0;726.0;469.0;902.0
207.0;-964.0;1071.0;306.0;978.0;-838.0;48.0;233.0;750.0;468.0;907.0
194.0;-967.0;1090.0;?;?;-843.0;42.0;?;?;?;886.0
241.0;-967.0;1090.0;305.0;989.0;-843.0;36.0;203.0;960.0;471.0;895.0
263.0;-975.0;1106.0;333.0;1028.0;-904.0;19.0;186.0;?;474.0;?
123.0;?;1139.0;311.0;1041.0;-928.0;-11.0;179.0;?;?;?
371.0;-1016.0;1142.0;330.0;993.0;-954.0;-16.0;200.0;692.0;480.0;877.0
473.0;-1008.0;1080.0;?;1030.0;-849.0;-14.0;201.0;719.0;482.0;918.0
364.0;?;1042.0;328.0;980.0;-767.0;?;222.0;?;483.0;928.0
?;-955.0;1067.0;?;925.0;?;?;219.0;744.0;?;928.0
283.0;-954.0;1075.0;345.0;912.0;-778.0;-52.0;200.0;679.0;?;?
270.0;-978.0;1020.0;337.0;961.0;-826.0;-69.0;201.0;?;493.0;?
356.0;?;1014.0;316.0;959.0;-820.0;-93.0;?;670.0;498.0;903.0
?;-939.0;1029.0;300.0;927.0;-777.0;-108.0;203.0;?;505.0;893.0
?;?;1022.0;?;890.0;-750.0;-123.0;218.0;623.0;507.0;857.0
394.0;-951.0;992.0;?;858.0;-725.0;-130.0;194.0;612.0;510.0;885.0
385.0;-931.0;1000.0;341.0;845.0;-689.0;?;215.0;?;509.0;903.0
357.0;-926.0;?;?;791.0;-672.0;-145.0;211.0;660.0;510.0;890.0
384.0;?;1061.0;?;818.0;-692.0;?;192.0;?;514.0;897.0
350.0;-970.0;?;312.0;?;-712.0;-140.0;191.0;605.0;?;877.0
337.0;-980.0;1059.0;296.0;?;-736.0;-137.0;191.0;611.0;?;?
370.0;-974.0;1024.0;?;904.0;-732.0;-130.0;199.0;654.0;?;895.0
391.0;?;1001.0;360.0;899.0;-712.0;-125.0;202.0;667.0;?;904.0
354.0;?;?;348.0;854.0;?;-118.0;191.0;678.0;515.0;915.0
?;-938.0;1023.0;322.0;?;-715.0;-108.0;232.0;689.0;514.0;?
348.0;-933.0;?;333.0;?;-735.0;-97.0;?;730.0;?;?
340.0;?;?;?;908.0;?;-86.0;201.0;764.0;?;907.0
289.0;-954.0;?;315.0;912.0;-781.0;-73.0;199.0;775.0;?;895.0
276.0;-965.0;?;304.0;948.0;-806.0;?;194.0;784.0;512.0;881.0
?;-968.0;1131.0;287.0;988.0;?;?;?;774.0;510.0;867.0
263.0;-1011.0;1119.0;320.0;1014.0;-868.0;-30.0;204.0;765.0;505.0;849.0
268.0;-1022.0;1121.0;327.0;1046.0;?;-16.0;203.0;755.0;504.0;850.0
267.0;-1004.0;1081.0;362.0;1037.0;?;-8.0;193.0;735.0;496.0;879.0
?;?;1080.0;?;1033.0;?;-3.0;209.0;766.0;488.0;?
243.0;-976.0;1081.0;323.0;996.0;-836.0;1.0;248.0;759.0;478.0;868.0
243.0;-959.0;1101.0;322.0;997.0;-834.0;1.0;214.0;?;469.0;?
?;-965.0;1067.0;?;976.0;?;?;227.0;755.0;458.0;?
?;-963.0;1041.0;324.0;999.0;-845.0;-5.0;216.0;753.0;?;?
232.0;-950.0;1064.0;294.0;988.0;-828.0;-10.0;201.0;?;440.0;865.0
233.0;-958.0;1052.0;305.0;981.0;-838.0;?;192.0;751.0;?;869.0
228.0;-959.0;?;289.0;967.0;-851.0;?;191.0;733.0;432.0;863.0
253.0;-954.0;?;308.0;966.0;-834.0;-25.0;202.0;724.0;?;875.0
?;-964.0;1045.0;325.0;964.0;-838.0;-28.0;?;725.0;431.0;878.0
250.0;?;1058.0;321.0;960.0;?;-31.0;209.0;737.0;431.0;864.0
254.0;?;1058.0;324.0;953.0;-803.0;-29.0;201.0;749.0;?;?
250.0;-951.0;1068.0;311.0;959.0;-815.0;-26.0;216.0;726.0;442.0;880.0
238.0;?;?;300.0;?;-814.0;-20.0;220.0;?;446.0;?
227.0;-969.0;1085.0;322.0;971.0;-830.0;?;223.0;735.0;447.0;899.0
246.0;?;?;306.0;952.0;-818.0;-12.0;?;735.0;448.0;885.0
257.0;?;?;295.0;975.0;-841.0;-6.0;213.0;?;450.0;?
258.0;-1003.0;1061.0;?;997.0;-855.0;-5.0;?;765.0;?;872.0
267.0;-983.0;1082.0;352.0;974.0;-831.0;1.0;215.0;761.0;455.0;865.0
267.0;-978.0;?;329.0;?;-833.0;?;215.0;?;458.0;?
281.0;-989.0;1099.0;324.0;989.0;-840.0;10.0;216.0;745.0;459.0;?
266.0;-1001.0;?;307.0;?;-846.0;11.0;239.0;760.0;460.0;883.0
245.0;-986.0;1080.0;298.0;?;-843.0;14.0;232.0;742.0;464.0;905.0
245.0;-971.0;1074.0;321.0;991.0;-825.0;?;211.0;763.0;?;?
262.0;-966.0;1072.0;318.0;985.0;-832.0;20.0;221.0;?;?;884.0
?;-967.0;1087.0;313.0;971.0;-827.0;21.0;208.0;773.0;468.0;891.0
261.0;?;1084.0;318.0;982.0;-850.0;?;190.0;752.0;468.0;910.0
278.0;-987.0;1060.0;327.0;?;-850.0;15.0;190.0;742.0;468.0;884.0
?;-981.0;?;307.0;981.0;-841.0;?;195.0;746.0;470.0;873.0
275.0;-963.0;1065.0;?;?;?;13.0;218.0;752.0;475.0;909.0
268.0;-957.0;1078.0;325.0;961.0;-819.0;9.0;216.0;773.0;?;887.0
?;-955.0;1099.0;?;971.0;-824.0;11.0;210.0;754.0;477.0;891.0
?;?;1080.0;323.0;961.0;-826.0;9.0;210.0;752.0;482.0;909.0
256.0;-989.0;1089.0;?;996.0;-850.0;9.0;213.0;735.0;484.0;885.0
246.0;?;1057.0;327.0;?;-847.0;?;193.0;762.0;489.0;894.0
235.0;-977.0;1063.0;358.0;985.0;-840.0;14.0;163.0;784.0;492.0;895.0
225.0;-957.0;1087.0;?;977.0;-822.0;14.0;161.0;777.0;493.0;894.0
249.0;-973.0;1112.0;328.0;?;-844.0;16.0;168.0;772.0;493.0;886.0
?;-994.0;1089.0;349.0;1021.0;-863.0;16.0;198.0;753.0;493.0;?
233.0;-997.0;1072.0;359.0;1009.0;-859.0;?;211.0;769.0;497.0;877.0
244.0;-987.0;1056.0;326.0;1005.0;-851.0;13.0;201.0;757.0;?;898.0
241.0;-978.0;1093.0;317.0;?;-844.0;13.0;210.0;775.0;?;874.0
237.0;-979.0;1085.0;354.0;997.0;?;11.0;186.0;761.0;506.0;888.0
228.0;-986.0;1087.0;349.0;?;?;11.0;157.0;767.0;506.0;905.0
247.0;-981.0;1074.0;347.0;981.0;-849.0;?;153.0;?;505.0;903.0
252.0;?;1092.0;347.0;?;-848.0;11.0;161.0;754.0;505.0;898.0
?;-981.0;1094.0;332.0;990.0;-844.0;10.0;?;?;?;?
259.0;-988.0;1070.0;334.0;999.0;?;10.0;184.0;?;508.0;894.0
267.0;-982.0;?;?;998.0;-842.0;11.0;157.0;?;?;895.0
265.0;-973.0;1080.0;352.0;990.0;-836.0;?;180.0;754.0;506.0;893.0
?;-979.0;?;342.0;1001.0;-842.0;?;156.0;747.0;506.0;921.0
277.0;-975.0;1097.0;353.0;990.0;-836.0;14.0;?;781.0;?;923.0
?;-970.0;1091.0;335.0;966.0;-830.0;?;179.0;?;508.0;932.0
283.0;-971.0;1100.0;328.0;977.0;-830.0;12.0;168.0;743.0;505.0;919.0
283.0;-995.0;?;?;1003.0;-856.0;?;?;744.0;505.0;?
?;-989.0;1067.0;318.0;1018.0;-846.0;7.0;171.0;746.0;508.0;?
284.0;-968.0;1070.0;327.0;988.0;-828.0;3.0;161.0;?;510.0;905.0
276.0;-971.0;1064.0;314.0;?;-831.0;2.0;164.0;728.0;513.0;914.0
264.0;-965.0;?;?;962.0;-827.0;?;188.0;744.0;515.0;897.0
?;-959.0;?;329.0;?;?;1.0;159.0;?;521.0;?
286.0;?;1084.0;319.0;952.0;-829.0;0.0;175.0;745.0;522.0;887.0
278.0;-967.0;1068.0;332.0;960.0;-836.0;0.0;?;745.0;520.0;891.0
278.0;-974.0;1080.0;332.0;979.0;-833.0;-1.0;161.0;745.0;?;901.0
267.0;-978.0;1052.0;334.0;998.0;-836.0;-1.0;160.0;725.0;523.0;898.0
286.0;-978.0;?;315.0;?;?;0.0;165.0;?;523.0;913.0
?;-966.0;1061.0;323.0;977.0;-823.0;2.0;182.0;740.0;522.0;921.0
307.0;-955.0;1079.0;322.0;960.0;-811.0;3.0;?;734.0;?;906.0
291.0;-953.0;1057.0;326.0;957.0;-809.0;?;194.0;779.0;?;?
276.0;-967.0;1077.0;340.0;957.0;-819.0;10.0;191.0;748.0;517.0;920.0
293.0;?;1085.0;317.0;970.0;-821.0;11.0;183.0;?;518.0;886.0
283.0;?;1061.0;?;985.0;-843.0;14.0;180.0;733.0;517.0;?
255.0;-990.0;1048.0;306.0;1017.0;?;15.0;191.0;?;516.0;?
?;-954.0;1076.0;336.0;979.0;-809.0;?;181.0;737.0;516.0;882.0
279.0;-958.0;?;?;?;-820.0;14.0;192.0;?;516.0;906.0
264.0;-979.0;1077.0;285.0;993.0;?;14.0;198.0;755.0;515.0;898.0
260.0;-971.0;1080.0;?;983.0;-832.0;12.0;182.0;755.0;514.0;?
275.0;-972.0;1074.0;319.0;988.0;-838.0;12.0;206.0;744.0;512.0;?
?;-974.0;1058.0;333.0;973.0;-838.0;?;207.0;?;?;902.0
272.0;?;1085.0;?;979.0;-835.0;9.0;?;726.0;508.0;900.0
264.0;-965.0;?;316.0;989.0;-824.0;8.0;178.0;727.0;511.0;928.0
?;-972.0;1060.0;305.0;980.0;-833.0;?;194.0;?;509.0;902.0
307.0;?;1060.0;295.0;979.0;?;3.0;?;727.0;508.0;893.0
335.0;-968.0;1058.0;315.0;979.0;-822.0;-2.0;?;725.0;514.0;895.0
315.0;-960.0;1038.0;323.0;963.0;-812.0;-5.0;216.0;725.0;516.0;885.0
312.0;?;1040.0;321.0;953.0;?;-6.0;204.0;706.0;518.0;?
281.0;-951.0;1039.0;328.0;957.0;-804.0;-8.0;168.0;707.0;521.0;930.0
292.0;-944.0;1040.0;324.0;935.0;-799.0;-10.0;207.0;?;522.0;?
?;?;1060.0;?;953.0;-793.0;?;202.0;749.0;522.0;941.0
306.0;?;?;?;939.0;-790.0;-10.0;211.0;725.0;?;939.0
296.0;-983.0;1080.0;?;974.0;?;-12.0;222.0;732.0;?;?
291.0;-988.0;?;322.0;993.0;-841.0;-14.0;230.0;736.0;529.0;913.0
319.0;-971.0;?;313.0;982.0;-827.0;-12.0;221.0;733.0;?;905.0
306.0;-959.0;?;312.0;955.0;-817.0;-11.0;?;?;533.0;?
?;-956.0;1067.0;323.0;951.0;-807.0;-13.0;215.0;735.0;534.0;?
308.0;-959.0;1078.0;319.0;943.0;-811.0;-10.0;?;745.0;536.0;?
305.0;?;1081.0;352.0;972.0;?;-6.0;?;?;537.0;891.0
316.0;?;1070.0;298.0;988.0;?;?;210.0;731.0;532.0;904.0
306.0;-972.0;1070.0;?;981.0;-822.0;?;212.0;732.0;532.0;894.0
306.0;-970.0;1061.0;331.0;988.0;-824.0;3.0;204.0;769.0;530.0;932.0
291.0;?;1082.0;325.0;978.0;-819.0;5.0;201.0;758.0;527.0;?
265.0;-969.0;1090.0;334.0;979.0;-826.0;5.0;205.0;?;523.0;896.0
?;-983.0;?;345.0;?;-841.0;5.0;230.0;?;516.0;915.0
280.0;-984.0;1062.0;333.0;1001.0;-843.0;5.0;213.0;756.0;512.0;?
265.0;-978.0;1063.0;328.0;993.0;-839.0;6.0;220.0;780.0;509.0;893.0
?;-972.0;1069.0;322.0;988.0;-839.0;7.0;230.0;?;?;891.0
266.0;-968.0;1073.0;?;?;-835.0;5.0;?;766.0;505.0;870.0
260.0;-969.0;1086.0;308.0;980.0;?;5.0;219.0;?;504.0;906.0
256.0;-974.0;1085.0;328.0;988.0;-842.0;?;209.0;752.0;503.0;898.0
?;-987.0;1070.0;?;989.0;-851.0;5.0;205.0;754.0;501.0;?
270.0;-987.0;1077.0;330.0;?;-850.0;7.0;?;754.0;503.0;?
288.0;-977.0;1080.0;326.0;?;?;?;213.0;?;505.0;?
268.0;-980.0;1088.0;322.0;990.0;-837.0;7.0;213.0;?;509.0;891.0
276.0;-975.0;1090.0;323.0;980.0;?;7.0;208.0;746.0;509.0;889.0
286.0;?;1080.0;323.0;990.0;-839.0;11.0;218.0;751.0;511.0;916.0
274.0;-981.0;1090.0;332.0;977.0;-837.0;11.0;220.0;?;515.0;838.0
?;?;1079.0;324.0;982.0;-830.0;13.0;224.0;?;517.0;897.0
?;-960.0;1080.0;332.0;994.0;-820.0;16.0;206.0;746.0;518.0;881.0
271.0;-982.0;1079.0;337.0;?;-841.0;14.0;201.0;755.0;?;891.0
265.0;-974.0;1078.0;331.0;976.0;-834.0;16.0;192.0;?;?;?
?;-976.0;1063.0;302.0;980.0;-839.0;14.0;208.0;?;519.0;907.0
267.0;-973.0;1062.0;318.0;?;?;11.0;?;761.0;520.0;912.0
251.0;-963.0;?;314.0;?;-825.0;11.0;211.0;771.0;521.0;898.0
274.0;-962.0;1080.0;332.0;968.0;-828.0;9.0;230.0;760.0;519.0;917.0
286.0;-967.0;?;331.0;978.0;-833.0;8.0;209.0;744.0;?;903.0
259.0;-976.0;?;?;980.0;?;8.0;213.0;746.0;517.0;876.0
?;-962.0;1084.0;342.0;972.0;-824.0;?;207.0;726.0;519.0;902.0
286.0;-967.0;1061.0;?;961.0;-834.0;8.0;203.0;?;?;895.0
270.0;-984.0;1085.0;323.0;?;-845.0;7.0;211.0;771.0;520.0;909.0
?;-957.0;1091.0;333.0;?;-822.0;7.0;190.0;?;521.0;915.0
286.0;-984.0;1090.0;314.0;983.0;-842.0;9.0;187.0;755.0;521.0;913.0
276.0;-989.0;1077.0;345.0;1000.0;-851.0;?;?;767.0;524.0;922.0
278.0;?;1053.0;347.0;994.0;?;8.0;220.0;755.0;?;905.0
274.0;-969.0;1079.0;326.0;973.0;-831.0;8.0;229.0;748.0;523.0;909.0
?;-967.0;1074.0;?;?;-830.0;?;231.0;744.0;?;887.0
291.0;-979.0;?;316.0;979.0;?;8.0;225.0;718.0;522.0;920.0
272.0;?;?;331.0;985.0;-839.0;7.0;194.0;744.0;?;923.0
244.0;-986.0;1053.0;320.0;985.0;-846.0;7.0;200.0;756.0;525.0;911.0
271.0;-954.0;1080.0;303.0;972.0;-816.0;7.0;191.0;752.0;523.0;895.0
279.0;-953.0;1093.0;325.0;969.0;-820.0;?;203.0;750.0;520.0;905.0
289.0;-974.0;1074.0;306.0;984.0;-837.0;7.0;221.0;?;519.0;908.0
?;-986.0;1076.0;336.0;999.0;-842.0;5.0;222.0;732.0;519.0;913.0
286.0;?;1079.0;338.0;?;?;6.0;?;735.0;519.0;920.0
268.0;?;1082.0;?;?;-833.0;8.0;199.0;736.0;520.0;909.0
262.0;-967.0;1060.0;303.0;972.0;-823.0;5.0;218.0;753.0;519.0;901.0
269.0;-965.0;1087.0;304.0;?;-825.0;7.0;194.0;745.0;517.0;914.0
257.0;-965.0;1071.0;304.0;980.0;-826.0;9.0;189.0;756.0;516.0;904.0
256.0;-971.0;1060.0;304.0;990.0;-835.0;9.0;201.0;767.0;514.0;894.0
236.0;-968.0;1050.0;317.0;976.0;-834.0;9.0;212.0;769.0;512.0;?
254.0;-956.0;1075.0;318.0;?;-827.0;?;218.0;748.0;512.0;896.0
?;-971.0;1088.0;?;976.0;-837.0;?;?;762.0;512.0;897.0
244.0;?;1077.0;311.0;987.0;-846.0;7.0;?;?;511.0;917.0
