Accelerometer LUA_ accX;Accelerometer LWR accX;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit R-SHOE Compass
?;-305.0;-142.0;?;?;75;-7
9.0;-292.0;-144.0;-461.0;19.0;75;-7
19.0;-303.0;-146.0;-459.0;?;75;?
7.0;-320.0;?;-458.0;29.0;75;?
7.0;?;-150.0;-456.0;20.0;75;-7
0.0;-319.0;-146.0;-458.0;20.0;75;-7
?;-313.0;-144.0;-458.0;15.0;75;-7
-12.0;-316.0;?;-455.0;11.0;75;-7
1.0;-301.0;-142.0;-454.0;14.0;75;-7
?;-318.0;-145.0;-457.0;19.0;75;?
?;-329.0;-147.0;-454.0;14.0;75;-7
0.0;-350.0;-148.0;-453.0;11.0;75;?
0.0;-347.0;-147.0;?;15.0;75;-7
?;-360.0;-149.0;-450.0;13.0;75;?
-11.0;-338.0;-148.0;-451.0;?;75;-7
?;?;-146.0;-456.0;5.0;?;-7
12.0;-350.0;-145.0;-453.0;7.0;75;-7
-6.0;-321.0;-142.0;-451.0;2.0;75;-7
-1.0;-302.0;-141.0;-452.0;-7.0;75;-7
28.0;-314.0;?;-454.0;7.0;75;?
?;-330.0;-138.0;-451.0;5.0;75;-7
11.0;-319.0;-137.0;-454.0;?;74;-7
13.0;?;-137.0;?;18.0;74;?
?;?;-134.0;-448.0;21.0;?;-8
43.0;-339.0;-136.0;-451.0;27.0;74;-8
17.0;-346.0;?;-447.0;29.0;74;-8
-1.0;-342.0;-144.0;-447.0;21.0;74;-8
10.0;-321.0;-146.0;-445.0;25.0;74;-8
9.0;?;-151.0;-441.0;22.0;74;-8
-12.0;-313.0;-155.0;?;22.0;74;-8
-16.0;-310.0;-157.0;-437.0;21.0;74;-8
33.0;-328.0;-160.0;-434.0;16.0;74;-8
34.0;-349.0;-163.0;-437.0;22.0;74;-8
1.0;?;-161.0;-437.0;14.0;74;-8
22.0;-321.0;?;-436.0;8.0;74;-8
20.0;-321.0;-167.0;-436.0;-3.0;74;-8
6.0;-318.0;-168.0;-435.0;10.0;74;-8
?;-282.0;-168.0;-434.0;?;74;-8
38.0;-297.0;-170.0;-436.0;15.0;74;-8
?;-316.0;-175.0;-436.0;27.0;74;-8
15.0;?;-177.0;?;27.0;74;?
17.0;-321.0;-178.0;?;34.0;74;-8
2.0;?;-176.0;-435.0;32.0;74;-7
0.0;-311.0;-178.0;-434.0;24.0;?;-7
10.0;-344.0;-174.0;?;?;74;-7
-1.0;-344.0;-171.0;-438.0;17.0;74;-7
2.0;-338.0;-171.0;-437.0;?;74;-7
23.0;-349.0;-167.0;-440.0;18.0;74;-7
11.0;-350.0;-165.0;-441.0;21.0;74;-7
3.0;-350.0;-165.0;-440.0;9.0;?;-7
?;-338.0;-163.0;-442.0;3.0;74;-7
16.0;-336.0;-159.0;-443.0;5.0;?;-7
13.0;?;-161.0;-440.0;5.0;74;-7
22.0;-314.0;-161.0;-441.0;?;74;-7
24.0;-343.0;-160.0;-439.0;10.0;74;-7
18.0;?;-164.0;-436.0;16.0;?;-7
12.0;-324.0;-166.0;?;12.0;74;-7
16.0;?;?;-438.0;8.0;74;-7
29.0;-310.0;-171.0;-437.0;?;74;?
19.0;-319.0;?;-439.0;15.0;74;-7
?;-308.0;-170.0;-441.0;13.0;?;?
37.0;-300.0;-172.0;-437.0;16.0;74;-7
17.0;?;?;-437.0;?;74;-7
7.0;-321.0;-169.0;-438.0;12.0;74;-7
4.0;-302.0;-173.0;?;15.0;74;-7
24.0;-322.0;?;?;18.0;74;-7
31.0;-331.0;-172.0;-436.0;23.0;?;?
20.0;?;-174.0;?;23.0;74;?
?;?;-174.0;-435.0;22.0;74;-8
?;-310.0;?;?;?;?;-7
21.0;-313.0;-176.0;-433.0;22.0;74;?
28.0;?;-176.0;-435.0;23.0;74;-7
-21.0;?;-178.0;-433.0;18.0;74;-8
-32.0;-285.0;-181.0;-432.0;?;74;?
7.0;?;-182.0;-433.0;16.0;?;-8
29.0;-320.0;-182.0;-436.0;?;74;-7
10.0;-337.0;-183.0;?;?;74;-7
10.0;-318.0;?;-437.0;?;74;-7
10.0;-325.0;-182.0;-436.0;6.0;74;-7
8.0;?;?;-439.0;?;74;?
?;-321.0;-179.0;?;11.0;74;-7
-13.0;?;?;-440.0;-2.0;?;-7
0.0;-327.0;-180.0;-437.0;?;74;-7
?;-315.0;-179.0;-441.0;-2.0;?;-7
3.0;-330.0;-176.0;?;5.0;74;?
5.0;?;-176.0;-442.0;1.0;74;-7
-31.0;?;-175.0;-443.0;-1.0;?;-7
-6.0;-314.0;-175.0;?;?;74;-7
-7.0;-332.0;-175.0;-443.0;2.0;?;-7
-11.0;-337.0;-175.0;-447.0;-11.0;74;-7
?;?;-170.0;-449.0;-4.0;74;?
10.0;?;-170.0;-448.0;-11.0;74;?
-10.0;-323.0;-163.0;-454.0;-7.0;74;-7
?;-306.0;-161.0;-454.0;?;?;-7
33.0;-337.0;-160.0;-452.0;0.0;74;-7
12.0;-333.0;?;-453.0;10.0;74;?
-1.0;-311.0;?;-450.0;?;74;-7
-10.0;?;?;-450.0;22.0;74;-7
3.0;?;-166.0;-452.0;19.0;74;-7
-21.0;-321.0;-167.0;-452.0;16.0;74;-7
-3.0;-324.0;-169.0;?;15.0;74;-7
11.0;-361.0;-165.0;-451.0;16.0;74;-7
?;-344.0;-163.0;-450.0;14.0;74;-7
?;?;-166.0;-450.0;7.0;?;-7
17.0;-345.0;?;-449.0;1.0;?;-7
28.0;-332.0;-167.0;-449.0;-2.0;74;-7
13.0;?;-173.0;-445.0;-3.0;74;-7
-28.0;-336.0;?;-444.0;3.0;74;?
-28.0;?;-174.0;-444.0;1.0;74;?
?;-322.0;-177.0;-442.0;?;?;-7
?;-311.0;?;?;?;74;-7
40.0;-330.0;-174.0;?;?;?;?
?;?;-180.0;?;12.0;74;?
?;?;-185.0;-438.0;15.0;?;-7
12.0;-329.0;-193.0;-434.0;11.0;74;-7
-1.0;?;-204.0;-430.0;14.0;?;-7
?;-346.0;-214.0;-427.0;12.0;74;?
?;?;-217.0;-422.0;?;?;-7
14.0;-352.0;-227.0;-420.0;?;74;-7
6.0;-307.0;-226.0;-418.0;?;74;?
-2.0;-323.0;-229.0;-417.0;-6.0;74;-7
?;?;-234.0;-413.0;-1.0;74;-7
28.0;-317.0;-237.0;?;-4.0;74;?
10.0;?;-242.0;?;?;?;-7
10.0;-315.0;-251.0;-407.0;3.0;74;-7
-12.0;-318.0;-255.0;-407.0;0.0;74;?
-4.0;?;-261.0;-406.0;?;74;-7
20.0;-311.0;-267.0;-401.0;?;?;-7
5.0;?;-268.0;-394.0;9.0;74;-7
0.0;-348.0;-268.0;?;7.0;74;-7
2.0;-320.0;-269.0;-393.0;11.0;74;-7
18.0;-347.0;?;-388.0;6.0;74;?
5.0;-356.0;-271.0;-390.0;?;74;-7
-17.0;-336.0;-277.0;?;-3.0;74;-7
?;-343.0;-279.0;-385.0;-4.0;74;?
9.0;-334.0;-281.0;-383.0;-4.0;74;-7
-6.0;?;-288.0;-382.0;7.0;74;-7
?;-309.0;?;-379.0;12.0;74;-7
2.0;-324.0;-300.0;?;18.0;74;-7
?;-289.0;?;-375.0;24.0;74;?
29.0;?;-313.0;-372.0;?;74;-7
?;-344.0;-318.0;-370.0;29.0;74;-7
-28.0;-297.0;-324.0;-368.0;26.0;74;-7
55.0;-299.0;-326.0;-365.0;?;74;-7
?;-379.0;-325.0;-369.0;16.0;?;-7
-22.0;?;?;-366.0;3.0;?;-7
10.0;-298.0;?;?;-5.0;74;-7
3.0;-347.0;-323.0;?;3.0;74;?
?;?;-322.0;-369.0;8.0;74;-7
?;-309.0;-320.0;-371.0;-14.0;?;-7
17.0;-325.0;-316.0;-370.0;-2.0;?;-7
38.0;-323.0;-317.0;-369.0;10.0;74;-7
-7.0;?;-312.0;-372.0;?;74;-7
14.0;-318.0;?;-372.0;18.0;?;-7
20.0;?;-306.0;-372.0;9.0;74;?
10.0;-332.0;-304.0;-376.0;?;74;-7
-18.0;-323.0;-299.0;-375.0;21.0;74;-7
33.0;-326.0;-302.0;-375.0;17.0;74;-7
34.0;-359.0;-302.0;?;33.0;?;-7
4.0;-305.0;-303.0;-377.0;?;?;-7
7.0;?;-305.0;-375.0;3.0;74;?
33.0;-304.0;-307.0;?;1.0;74;?
23.0;?;-306.0;?;23.0;74;-7
-4.0;-345.0;?;-381.0;14.0;74;-7
1.0;?;-309.0;?;6.0;74;-7
5.0;-339.0;-304.0;-387.0;3.0;?;-7
14.0;-331.0;-301.0;-385.0;14.0;74;-7
54.0;-325.0;-297.0;-388.0;13.0;74;-7
52.0;-355.0;-293.0;-392.0;21.0;74;?
30.0;?;?;-387.0;27.0;74;-7
29.0;-307.0;-285.0;-388.0;34.0;?;?
29.0;-307.0;-280.0;?;35.0;?;-7
17.0;-326.0;-284.0;-391.0;39.0;74;?
5.0;-326.0;-278.0;-391.0;37.0;74;-7
32.0;-283.0;-275.0;-396.0;32.0;74;-7
?;-302.0;-273.0;-397.0;?;74;?
85.0;-283.0;-270.0;-400.0;12.0;74;?
-7.0;?;-265.0;?;?;74;?
-10.0;?;-263.0;-407.0;21.0;74;-7
48.0;-289.0;-259.0;-406.0;22.0;?;-7
?;-373.0;?;-408.0;?;74;-7
26.0;-310.0;-247.0;-406.0;44.0;74;-7
6.0;-308.0;-245.0;?;25.0;74;-7
?;-336.0;-244.0;?;31.0;74;-7
14.0;-341.0;-245.0;-404.0;?;74;-7
?;-301.0;-243.0;-411.0;?;74;?
?;-317.0;-239.0;-407.0;45.0;?;-7
48.0;-319.0;-241.0;-408.0;19.0;74;-7
18.0;-337.0;-240.0;-410.0;42.0;74;-7
-1.0;?;-235.0;-414.0;?;?;-7
3.0;-308.0;-233.0;-411.0;25.0;74;-7
20.0;-350.0;?;?;20.0;74;-7
?;-330.0;?;?;21.0;74;-7
?;?;-226.0;?;1.0;?;-7
26.0;-314.0;-223.0;-416.0;?;74;?
12.0;-293.0;-224.0;-419.0;?;74;-7
?;-305.0;-224.0;-422.0;?;?;-7
27.0;?;-221.0;?;20.0;74;?
?;-325.0;-218.0;-423.0;?;74;?
18.0;-320.0;-219.0;-421.0;21.0;74;-7
?;-320.0;?;-426.0;21.0;74;-7
40.0;-325.0;?;-427.0;31.0;74;-7
12.0;-345.0;?;-424.0;?;74;?
10.0;-338.0;-224.0;-425.0;?;?;-7
0.0;-341.0;?;-425.0;?;74;-7
1.0;-333.0;-224.0;?;26.0;74;-7
12.0;-321.0;?;-423.0;24.0;?;-7
19.0;-331.0;-226.0;?;21.0;74;-7
23.0;-321.0;?;-424.0;9.0;74;-7
43.0;-318.0;-225.0;?;9.0;74;-7
30.0;-306.0;-226.0;-425.0;13.0;?;-7
16.0;-332.0;?;-424.0;?;74;-7
22.0;-317.0;-228.0;-421.0;18.0;74;?
10.0;-319.0;-232.0;-424.0;15.0;?;-7
29.0;-291.0;-235.0;-419.0;20.0;74;-7
?;?;?;-418.0;26.0;?;-7
23.0;-308.0;-240.0;-419.0;36.0;74;-7
10.0;?;-243.0;-416.0;38.0;74;-7
27.0;-315.0;-245.0;-419.0;33.0;?;?
?;?;-243.0;-421.0;35.0;74;-7
28.0;-332.0;-244.0;-418.0;30.0;74;-7
10.0;-321.0;?;-421.0;26.0;74;-7
6.0;-330.0;?;-422.0;25.0;?;-7
-7.0;-331.0;-242.0;?;19.0;74;-7
27.0;?;-241.0;-416.0;18.0;74;-7
24.0;-330.0;-239.0;?;10.0;74;-7
19.0;-319.0;-241.0;-418.0;12.0;74;-7
18.0;?;-239.0;-417.0;13.0;74;-7
20.0;-342.0;-237.0;-422.0;11.0;74;-7
14.0;-319.0;-238.0;-420.0;?;?;-7
4.0;?;-237.0;-421.0;18.0;74;?
-3.0;-315.0;?;?;19.0;74;-7
16.0;-320.0;-238.0;-423.0;23.0;74;-7
19.0;-338.0;-236.0;-424.0;?;74;-7
?;-342.0;-231.0;-427.0;28.0;74;-7
29.0;-325.0;-229.0;-428.0;26.0;74;-7
?;-321.0;-224.0;-429.0;?;74;-7
4.0;-320.0;-221.0;-429.0;?;74;?
?;?;-223.0;-426.0;27.0;74;?
-4.0;?;-221.0;-429.0;25.0;74;-7
14.0;-332.0;-223.0;-428.0;34.0;74;-7
-8.0;-340.0;?;-426.0;32.0;74;-7
14.0;-340.0;?;-425.0;33.0;74;-7
31.0;-323.0;?;-423.0;31.0;74;-7
?;-316.0;-231.0;?;?;74;-7
26.0;-327.0;-231.0;-422.0;30.0;74;-7
9.0;-303.0;-235.0;-421.0;32.0;74;?
24.0;-301.0;-241.0;-418.0;27.0;74;-7
24.0;-307.0;-242.0;-418.0;26.0;74;-7
2.0;-306.0;?;-414.0;21.0;74;-7
8.0;?;-247.0;-415.0;?;74;-7
?;-309.0;?;-413.0;19.0;?;-7
38.0;-312.0;?;-412.0;14.0;74;-7
?;?;-249.0;?;?;74;-7
?;-311.0;-246.0;?;11.0;74;-7
18.0;-292.0;-242.0;-416.0;12.0;74;-7
?;-282.0;-240.0;-417.0;5.0;74;?
?;-310.0;-237.0;?;16.0;74;-7
22.0;?;?;-419.0;?;?;-7
6.0;-323.0;-229.0;-420.0;27.0;74;-7
22.0;-341.0;-230.0;-418.0;29.0;74;-7
22.0;-330.0;?;-421.0;37.0;74;?
?;-340.0;-226.0;-422.0;?;74;-7
?;-328.0;?;-420.0;39.0;74;-7
?;-360.0;-222.0;-420.0;37.0;74;-7
?;-333.0;?;-420.0;32.0;?;-7
29.0;?;-220.0;-421.0;33.0;74;-7
19.0;?;-219.0;-421.0;27.0;74;-7
38.0;?;?;-421.0;19.0;74;-7
9.0;-302.0;-223.0;?;15.0;74;-7
35.0;-321.0;?;-420.0;11.0;74;-7
43.0;-302.0;-224.0;?;2.0;74;-7
12.0;-302.0;-224.0;-424.0;13.0;74;-7
20.0;-303.0;?;-423.0;3.0;74;?
?;-312.0;?;-419.0;12.0;74;-7
20.0;-307.0;-215.0;-419.0;10.0;?;-7
44.0;-285.0;-212.0;-419.0;23.0;74;-7
?;-307.0;-214.0;-417.0;24.0;74;-7
7.0;-312.0;?;-418.0;39.0;74;-7
12.0;-312.0;-220.0;-415.0;37.0;74;-7
15.0;-339.0;-225.0;-414.0;40.0;74;-7
29.0;?;?;-413.0;35.0;?;-7
29.0;-324.0;-225.0;?;34.0;?;-7
29.0;-334.0;-226.0;-416.0;29.0;?;?
19.0;-313.0;-226.0;-414.0;?;74;-7
20.0;-311.0;-227.0;-414.0;20.0;74;-7
27.0;-311.0;-227.0;-417.0;14.0;74;-7
8.0;-311.0;?;-417.0;13.0;74;-7
29.0;-302.0;-225.0;-416.0;?;?;-7
32.0;-313.0;-227.0;?;?;74;-7
24.0;?;-227.0;-415.0;27.0;74;-7
41.0;?;-223.0;-414.0;24.0;74;?
17.0;-334.0;-225.0;?;31.0;74;?
35.0;-310.0;?;-417.0;31.0;74;-7
22.0;-320.0;-223.0;?;34.0;74;-7
4.0;-303.0;-225.0;?;?;74;-7
?;-295.0;-229.0;-412.0;34.0;74;-8
20.0;-312.0;-226.0;-413.0;26.0;?;-7
36.0;-346.0;-234.0;-411.0;?;74;-7
40.0;-321.0;-233.0;-411.0;26.0;?;-7
19.0;-300.0;-230.0;-413.0;20.0;74;-7
17.0;-320.0;-231.0;-411.0;23.0;74;-7
16.0;-331.0;-234.0;?;19.0;74;-7
35.0;-329.0;-233.0;-408.0;18.0;74;-7
10.0;?;-231.0;?;20.0;74;-7
30.0;?;?;-411.0;18.0;74;?
1.0;-320.0;-232.0;-410.0;22.0;?;?
24.0;-319.0;-235.0;-408.0;?;74;-7
?;?;-232.0;-410.0;?;?;?
26.0;-312.0;-230.0;-414.0;25.0;74;?
?;-309.0;-232.0;?;30.0;74;-7
24.0;-316.0;-231.0;?;28.0;74;-7
?;?;?;-411.0;27.0;74;-7
28.0;-312.0;?;-409.0;29.0;74;?
21.0;-312.0;-233.0;?;28.0;74;-7
?;-296.0;-232.0;-410.0;24.0;74;-7
38.0;-291.0;-235.0;-413.0;?;74;-7
?;-302.0;-233.0;-411.0;19.0;74;-7
29.0;-302.0;?;-411.0;?;74;-7
19.0;-302.0;-233.0;-410.0;?;74;?
28.0;-312.0;-228.0;-410.0;19.0;74;?
20.0;-310.0;-225.0;-415.0;11.0;?;-7
?;-330.0;-222.0;-413.0;12.0;74;-7
2.0;-330.0;-222.0;-415.0;15.0;74;-7
-1.0;-315.0;-216.0;-416.0;11.0;?;-7
9.0;-330.0;-216.0;-417.0;?;?;-7
33.0;?;-213.0;?;18.0;?;-7
54.0;-347.0;-212.0;?;?;74;-7
40.0;-377.0;-210.0;?;?;?;-7
-15.0;-354.0;-213.0;-422.0;21.0;74;-7
6.0;-333.0;-214.0;?;?;74;?
19.0;?;-213.0;-421.0;17.0;?;?
-10.0;-307.0;?;-421.0;?;74;-7
-21.0;-301.0;-211.0;?;10.0;74;-7
-24.0;-302.0;-210.0;-426.0;11.0;74;-7
13.0;-302.0;-209.0;-430.0;16.0;?;-7
-24.0;-289.0;?;-427.0;30.0;74;?
-14.0;-286.0;-206.0;-427.0;4.0;74;-7
26.0;?;?;-431.0;15.0;?;-7
12.0;?;-211.0;-425.0;-11.0;74;-7
8.0;-345.0;-211.0;-424.0;1.0;74;-7
-16.0;-366.0;-215.0;-420.0;3.0;74;-7
-2.0;-373.0;-220.0;-416.0;33.0;74;-7
20.0;-385.0;-228.0;-413.0;?;74;-7
17.0;?;-234.0;?;12.0;74;?
43.0;?;-238.0;-403.0;?;74;-7
33.0;?;-251.0;-400.0;0.0;?;-7
-10.0;-344.0;-259.0;-397.0;-17.0;74;-7
9.0;-305.0;-265.0;-390.0;-2.0;74;?
-9.0;-320.0;-275.0;-390.0;-23.0;74;-7
21.0;-331.0;-282.0;?;12.0;74;?
5.0;-309.0;-283.0;-382.0;30.0;74;?
5.0;?;-284.0;-381.0;39.0;74;-7
41.0;-269.0;-286.0;-377.0;12.0;74;-7
25.0;?;?;-378.0;-6.0;74;-7
?;-275.0;?;-371.0;-18.0;?;-7
?;-285.0;-287.0;?;?;74;-7
31.0;-293.0;-287.0;-366.0;?;74;-7
35.0;-262.0;-288.0;-363.0;?;74;-7
?;-272.0;-287.0;-361.0;12.0;74;-7
33.0;-300.0;-288.0;-362.0;?;74;-7
19.0;?;-288.0;-357.0;46.0;74;-7
27.0;-297.0;?;-356.0;50.0;?;-7
39.0;?;-292.0;-352.0;56.0;74;-7
19.0;-271.0;-297.0;-350.0;51.0;?;?
27.0;-292.0;?;?;43.0;74;?
11.0;-303.0;-307.0;-350.0;30.0;74;-7
31.0;-311.0;-315.0;-348.0;23.0;74;-7
15.0;-327.0;-320.0;-345.0;23.0;?;-7
24.0;-333.0;-326.0;-344.0;28.0;74;-7
?;-316.0;?;?;?;74;-7
46.0;-341.0;-330.0;-343.0;16.0;?;?
46.0;-310.0;?;?;8.0;74;-7
?;-293.0;-328.0;-339.0;0.0;74;-7
11.0;-279.0;-325.0;-340.0;1.0;74;-7
-9.0;-278.0;-322.0;?;-1.0;74;-7
63.0;-282.0;-322.0;-343.0;7.0;74;-7
28.0;-335.0;-319.0;-344.0;19.0;74;-7
16.0;-268.0;-314.0;-348.0;19.0;74;-7
47.0;-279.0;-311.0;-348.0;35.0;74;-7
?;?;?;-350.0;?;74;-7
19.0;-321.0;?;-352.0;59.0;74;-7
6.0;-331.0;-315.0;-349.0;?;74;-7
?;?;-318.0;-348.0;41.0;74;-7
65.0;-330.0;-317.0;-346.0;57.0;?;-7
0.0;-333.0;-317.0;-346.0;22.0;74;-7
34.0;-306.0;-317.0;-344.0;?;74;-7
?;-309.0;-319.0;-343.0;8.0;74;-7
8.0;-347.0;-328.0;-345.0;?;74;-7
8.0;-284.0;?;?;2.0;74;-7
35.0;-304.0;-330.0;?;-4.0;74;-7
39.0;-322.0;-334.0;?;7.0;74;-7
40.0;-286.0;-333.0;-341.0;15.0;74;-7
30.0;-295.0;-331.0;-342.0;3.0;74;-7
29.0;-297.0;?;?;32.0;74;-7
39.0;-273.0;?;?;19.0;74;-7
38.0;-290.0;-331.0;-343.0;41.0;74;-7
0.0;-321.0;-328.0;?;?;?;-7
12.0;-320.0;-323.0;?;32.0;74;?
10.0;-303.0;-315.0;-349.0;37.0;74;-7
?;-336.0;-318.0;-349.0;28.0;74;-7
?;-319.0;-312.0;-347.0;28.0;?;-7
27.0;-294.0;-309.0;-348.0;?;74;-7
13.0;?;-310.0;-353.0;14.0;74;-7
18.0;?;-309.0;-351.0;21.0;74;-7
36.0;?;?;-354.0;25.0;74;?
2.0;?;-315.0;?;35.0;74;-7
-14.0;-347.0;-316.0;-353.0;20.0;74;-7
6.0;-336.0;-318.0;?;30.0;74;-7
12.0;-326.0;-320.0;-351.0;23.0;?;?
0.0;-287.0;-320.0;-352.0;15.0;?;-7
?;?;?;-352.0;?;74;-7
10.0;?;-322.0;-353.0;18.0;74;-7
22.0;-331.0;-323.0;-351.0;7.0;74;-7
39.0;?;?;-356.0;6.0;74;-7
55.0;-309.0;-323.0;-356.0;12.0;?;?
59.0;-289.0;-323.0;-355.0;3.0;74;-7
9.0;-281.0;-322.0;-356.0;?;?;-7
?;-283.0;-322.0;-355.0;10.0;74;-7
17.0;?;-319.0;?;23.0;74;-7
16.0;-271.0;-316.0;-360.0;18.0;74;?
17.0;-270.0;-313.0;-364.0;33.0;74;-7
25.0;-282.0;-309.0;-371.0;26.0;74;-7
-6.0;-295.0;-299.0;-380.0;35.0;74;-7
7.0;?;-287.0;-388.0;38.0;?;?
-7.0;-301.0;-274.0;-393.0;38.0;?;-7
8.0;-307.0;-265.0;-399.0;36.0;74;?
1.0;-337.0;-259.0;?;38.0;74;?
10.0;-349.0;-251.0;-409.0;?;74;-7
8.0;-360.0;-249.0;-414.0;24.0;74;-7
-12.0;-351.0;-242.0;?;11.0;74;-7
-17.0;-372.0;?;-422.0;6.0;?;-7
8.0;-368.0;-226.0;-424.0;0.0;74;-7
18.0;?;-224.0;?;?;?;-7
4.0;-353.0;?;?;-11.0;?;-7
3.0;-353.0;-213.0;-435.0;-12.0;74;-7
17.0;-342.0;?;-435.0;-8.0;74;-7
9.0;-352.0;-205.0;-441.0;-5.0;74;-7
-5.0;?;-198.0;?;?;74;-7
16.0;-319.0;-197.0;-441.0;5.0;74;-7
13.0;-328.0;?;?;4.0;74;-7
9.0;-339.0;-193.0;?;?;74;-7
10.0;-325.0;-193.0;-444.0;15.0;74;-7
10.0;?;-189.0;-445.0;14.0;74;-7
10.0;-311.0;-186.0;?;16.0;74;-7
12.0;-302.0;-186.0;-444.0;10.0;?;-7
30.0;?;?;-444.0;10.0;?;?
29.0;?;-184.0;-446.0;13.0;74;-7
28.0;-306.0;-184.0;-443.0;10.0;74;?
?;-316.0;-187.0;?;7.0;74;-7
34.0;-288.0;-187.0;-442.0;8.0;74;-7
?;?;-188.0;?;8.0;74;?
30.0;-292.0;?;-441.0;11.0;74;-7
13.0;-301.0;-192.0;?;14.0;74;-7
-3.0;-287.0;-194.0;-440.0;22.0;74;-7
-6.0;?;-191.0;-441.0;28.0;74;-7
9.0;-283.0;-190.0;?;29.0;74;-7
17.0;-297.0;-190.0;-441.0;31.0;74;?
20.0;-302.0;-187.0;?;?;?;-7
19.0;-303.0;-181.0;-445.0;22.0;74;-7
28.0;-282.0;-178.0;-447.0;10.0;?;-7
11.0;-312.0;-171.0;-452.0;6.0;75;-7
17.0;-309.0;-162.0;-456.0;4.0;75;-7
-15.0;-290.0;-153.0;?;-15.0;75;-7
0.0;-266.0;-138.0;-467.0;-12.0;?;-7
45.0;?;-121.0;-471.0;-11.0;?;?
?;-313.0;-102.0;?;?;75;?
37.0;-317.0;-84.0;-485.0;-16.0;75;-7
7.0;-287.0;-64.0;-497.0;-19.0;?;-7
5.0;-300.0;-46.0;-504.0;?;?;-7
4.0;-328.0;-17.0;-513.0;8.0;75;-7
?;-306.0;20.0;-527.0;0.0;75;-7
-6.0;-290.0;48.0;-534.0;9.0;75;-7
27.0;-263.0;88.0;-545.0;15.0;74;-7
44.0;-279.0;?;-549.0;7.0;?;-7
77.0;-282.0;143.0;-556.0;4.0;73;-6
?;?;168.0;-561.0;-2.0;73;?
124.0;-211.0;?;-562.0;?;71;?
101.0;-116.0;213.0;-563.0;-16.0;65;-8
131.0;-30.0;233.0;-563.0;?;61;-9
109.0;2.0;?;?;15.0;61;-9
?;-65.0;?;?;29.0;59;-9
198.0;-221.0;283.0;-552.0;118.0;58;-10
159.0;-285.0;?;-547.0;175.0;?;-9
106.0;-303.0;310.0;-545.0;?;59;-10
30.0;?;317.0;-542.0;210.0;?;-10
-7.0;-439.0;322.0;-541.0;191.0;59;-10
43.0;-371.0;?;-540.0;124.0;59;-11
72.0;-369.0;329.0;-540.0;65.0;59;-12
141.0;-305.0;335.0;-539.0;8.0;58;-12
200.0;-281.0;?;-538.0;?;57;-13
241.0;-266.0;345.0;-540.0;?;56;-14
?;-196.0;346.0;-538.0;20.0;56;-14
255.0;?;351.0;?;?;?;-15
283.0;-33.0;360.0;-545.0;79.0;?;-16
308.0;6.0;376.0;-545.0;?;54;?
345.0;30.0;?;-548.0;164.0;54;?
319.0;14.0;413.0;?;227.0;54;-16
188.0;19.0;433.0;?;?;?;?
186.0;56.0;455.0;-559.0;?;49;-14
238.0;-87.0;472.0;-561.0;321.0;?;-13
209.0;-231.0;487.0;-566.0;?;52;-12
168.0;-213.0;501.0;-569.0;297.0;57;-10
61.0;-144.0;512.0;?;?;58;-10
-64.0;-149.0;519.0;?;269.0;57;?
-103.0;-280.0;?;-576.0;192.0;58;-9
-35.0;-357.0;495.0;-576.0;128.0;59;-10
?;-342.0;?;-574.0;119.0;60;?
-69.0;-321.0;?;-570.0;80.0;61;?
-101.0;?;467.0;-569.0;?;?;-9
-137.0;-362.0;462.0;?;-22.0;61;-9
-106.0;-370.0;442.0;-567.0;-88.0;?;-9
-72.0;-369.0;?;?;-131.0;61;-9
?;-353.0;?;-569.0;?;61;?
-36.0;-336.0;384.0;-566.0;?;61;-9
-22.0;-321.0;372.0;-570.0;-144.0;61;-9
-18.0;?;362.0;-574.0;-143.0;61;-9
?;-290.0;347.0;-570.0;-137.0;61;-9
57.0;-276.0;333.0;-572.0;?;61;-9
236.0;-235.0;?;?;?;63;?
?;?;311.0;-569.0;-51.0;64;-9
351.0;88.0;?;-570.0;-23.0;?;?
?;24.0;308.0;?;23.0;65;-8
315.0;-179.0;314.0;-561.0;81.0;65;-9
346.0;-116.0;322.0;-556.0;207.0;64;-7
223.0;?;324.0;-548.0;?;62;-2
121.0;-89.0;326.0;-539.0;260.0;58;-2
69.0;-144.0;327.0;-532.0;357.0;51;-2
?;-251.0;326.0;-522.0;446.0;48;?
?;-367.0;313.0;-515.0;289.0;52;?
?;-415.0;302.0;-513.0;140.0;58;-4
13.0;-334.0;263.0;-517.0;101.0;65;-6
-23.0;-341.0;?;-515.0;116.0;70;-8
-32.0;-362.0;?;?;61.0;75;-9
-67.0;-365.0;130.0;-517.0;0.0;?;-9
-108.0;-375.0;108.0;-517.0;-2.0;89;-8
45.0;-406.0;?;-520.0;-14.0;91;-8
287.0;-480.0;?;-520.0;-21.0;?;?
175.0;-578.0;89.0;-520.0;-17.0;91;-8
50.0;-466.0;73.0;?;-25.0;91;-8
?;-272.0;48.0;-520.0;-35.0;?;-8
-11.0;-326.0;23.0;-515.0;-71.0;90;-8
-150.0;?;3.0;?;-59.0;92;-8
-156.0;-253.0;?;-510.0;-76.0;98;-7
-168.0;-251.0;-18.0;-501.0;?;98;-7
?;-270.0;-15.0;-491.0;-35.0;97;-7
