Accelerometer LUA^ accY;InertialMeasurementUnit LUA magneticX;Accelerometer RKN^ accY;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticZ;Accelerometer LUA^ accZ;InertialMeasurementUnit LUA accZ;Accelerometer LH accZ;InertialMeasurementUnit LUA accX;InertialMeasurementUnit R-SHOE EuY
?;?;1054.0;141.0;?;560.0;70.0;6.0;-739.0;-24
774.0;421.0;1030.0;?;323.0;622.0;8.0;-405.0;-672.0;-24
678.0;401.0;989.0;225.0;267.0;674.0;-32.0;-707.0;-660.0;-24
666.0;377.0;980.0;?;?;735.0;?;-680.0;-638.0;-24
631.0;349.0;?;217.0;149.0;730.0;-89.0;?;-611.0;-24
599.0;323.0;?;?;100.0;762.0;?;-700.0;-595.0;-24
596.0;302.0;?;229.0;66.0;825.0;-57.0;-607.0;-569.0;?
497.0;?;985.0;232.0;?;754.0;?;?;-499.0;-24
446.0;266.0;1028.0;245.0;19.0;765.0;?;-620.0;-526.0;-24
440.0;261.0;1013.0;221.0;12.0;846.0;-149.0;-555.0;-470.0;-24
398.0;256.0;1007.0;178.0;8.0;733.0;-205.0;?;-403.0;?
352.0;249.0;?;?;-2.0;795.0;-264.0;-724.0;-375.0;-24
327.0;?;994.0;220.0;-6.0;812.0;-289.0;-653.0;-358.0;-24
?;246.0;994.0;236.0;?;842.0;-298.0;?;-328.0;-24
302.0;246.0;?;213.0;-15.0;?;-292.0;?;-321.0;-24
330.0;243.0;1005.0;142.0;-20.0;885.0;?;-670.0;-327.0;-24
305.0;235.0;?;175.0;-25.0;886.0;-230.0;-590.0;-327.0;?
266.0;232.0;1027.0;154.0;?;907.0;-207.0;-640.0;?;-24
265.0;232.0;1018.0;138.0;-31.0;914.0;-213.0;-658.0;-345.0;-24
254.0;234.0;?;148.0;?;908.0;-225.0;?;-357.0;-24
232.0;236.0;1011.0;139.0;?;914.0;-218.0;-535.0;-348.0;-24
268.0;235.0;?;150.0;-34.0;?;-198.0;-586.0;-359.0;-24
297.0;234.0;1018.0;167.0;?;958.0;?;-608.0;?;-24
278.0;235.0;1023.0;?;-33.0;898.0;?;?;-378.0;-24
291.0;240.0;1019.0;?;-26.0;893.0;-203.0;?;-387.0;-24
271.0;?;1019.0;143.0;-25.0;881.0;-192.0;-643.0;-381.0;-24
303.0;244.0;1027.0;140.0;-24.0;883.0;-178.0;-831.0;?;-24
300.0;250.0;1038.0;137.0;-19.0;865.0;-173.0;-963.0;?;-24
314.0;253.0;1028.0;?;?;858.0;-165.0;-822.0;?;-24
309.0;?;1030.0;126.0;?;874.0;-109.0;-596.0;?;-24
341.0;272.0;1032.0;128.0;?;876.0;-21.0;?;?;-24
307.0;286.0;1021.0;144.0;21.0;848.0;32.0;-143.0;-564.0;-24
?;312.0;1029.0;134.0;?;805.0;30.0;278.0;?;?
?;349.0;?;?;112.0;740.0;-11.0;?;-587.0;-24
316.0;398.0;?;149.0;?;698.0;-57.0;862.0;-626.0;-24
?;?;1022.0;141.0;265.0;671.0;-100.0;798.0;-652.0;-24
?;476.0;?;109.0;333.0;697.0;-130.0;548.0;-643.0;-24
?;512.0;1022.0;117.0;405.0;680.0;-147.0;611.0;-677.0;-24
603.0;537.0;1048.0;64.0;470.0;851.0;-33.0;521.0;-638.0;-24
564.0;561.0;1019.0;66.0;520.0;789.0;-41.0;278.0;-816.0;?
662.0;572.0;?;106.0;535.0;782.0;87.0;286.0;-806.0;-24
676.0;578.0;?;119.0;536.0;?;87.0;418.0;?;-24
676.0;578.0;?;?;532.0;661.0;87.0;?;-897.0;?
837.0;568.0;?;?;523.0;746.0;93.0;?;-954.0;-24
738.0;?;?;115.0;499.0;660.0;380.0;-459.0;-1028.0;?
801.0;553.0;1037.0;112.0;487.0;?;721.0;-343.0;?;?
940.0;553.0;1035.0;120.0;489.0;414.0;784.0;?;-1144.0;?
?;560.0;1023.0;126.0;499.0;145.0;489.0;-138.0;-1089.0;-24
921.0;574.0;1019.0;115.0;525.0;152.0;209.0;?;-1019.0;-24
?;?;1029.0;?;551.0;136.0;80.0;90.0;-963.0;-24
?;586.0;1030.0;132.0;574.0;144.0;2.0;107.0;?;-24
?;598.0;?;110.0;588.0;295.0;?;?;-905.0;-24
973.0;597.0;1012.0;128.0;590.0;298.0;104.0;137.0;-936.0;?
979.0;?;1002.0;149.0;585.0;?;156.0;149.0;?;-24
980.0;586.0;1029.0;181.0;571.0;357.0;190.0;?;-967.0;-24
980.0;585.0;999.0;184.0;564.0;339.0;204.0;?;-963.0;?
936.0;586.0;1015.0;153.0;565.0;301.0;200.0;188.0;-952.0;-24
?;?;1018.0;149.0;565.0;?;198.0;?;-938.0;-24
924.0;579.0;1009.0;144.0;570.0;223.0;189.0;166.0;-936.0;?
906.0;572.0;?;143.0;571.0;?;176.0;144.0;?;-24
895.0;568.0;1014.0;167.0;577.0;234.0;159.0;?;-938.0;-24
?;?;1008.0;?;583.0;239.0;166.0;60.0;-953.0;-24
?;561.0;?;164.0;581.0;264.0;168.0;?;-946.0;-24
874.0;554.0;1006.0;?;577.0;254.0;179.0;37.0;-945.0;?
?;550.0;?;?;571.0;295.0;194.0;21.0;-942.0;?
903.0;545.0;988.0;171.0;?;282.0;?;-6.0;-939.0;-24
920.0;541.0;1017.0;167.0;564.0;254.0;?;?;-965.0;-24
911.0;537.0;1021.0;160.0;565.0;234.0;223.0;-45.0;-987.0;?
905.0;533.0;1031.0;167.0;?;?;216.0;-88.0;-995.0;-24
898.0;533.0;1021.0;208.0;568.0;225.0;?;?;-987.0;-24
937.0;?;1031.0;?;576.0;255.0;199.0;3.0;-973.0;-24
925.0;528.0;?;?;580.0;277.0;184.0;1.0;-976.0;?
936.0;528.0;1019.0;?;582.0;251.0;172.0;32.0;?;-24
940.0;533.0;1010.0;181.0;586.0;247.0;?;87.0;?;?
930.0;?;1008.0;184.0;585.0;266.0;?;115.0;-981.0;?
918.0;?;1019.0;?;582.0;290.0;?;151.0;-963.0;?
957.0;544.0;1025.0;169.0;578.0;?;147.0;142.0;-953.0;?
948.0;546.0;1002.0;171.0;572.0;301.0;172.0;161.0;-958.0;-24
967.0;547.0;1003.0;185.0;566.0;308.0;191.0;130.0;-967.0;-24
924.0;547.0;1022.0;189.0;567.0;276.0;?;?;-963.0;-24
930.0;548.0;1003.0;187.0;558.0;285.0;?;110.0;-964.0;-24
919.0;551.0;1016.0;184.0;556.0;264.0;177.0;?;?;?
913.0;?;?;152.0;553.0;250.0;169.0;?;-946.0;-24
931.0;?;?;156.0;553.0;237.0;151.0;?;?;-24
924.0;554.0;1021.0;149.0;553.0;251.0;134.0;?;-963.0;?
?;?;1011.0;148.0;555.0;253.0;169.0;54.0;-933.0;-24
912.0;552.0;?;?;558.0;293.0;183.0;22.0;-928.0;?
933.0;550.0;?;138.0;558.0;296.0;182.0;3.0;-959.0;-24
917.0;548.0;1004.0;141.0;?;?;?;?;?;-24
?;548.0;1008.0;150.0;567.0;230.0;189.0;13.0;-962.0;-24
896.0;546.0;?;179.0;571.0;275.0;189.0;35.0;-951.0;-24
933.0;546.0;1002.0;?;570.0;266.0;153.0;61.0;?;-24
942.0;543.0;1017.0;?;573.0;265.0;131.0;51.0;-964.0;-24
918.0;?;1015.0;?;575.0;272.0;153.0;?;-956.0;-24
?;?;?;207.0;577.0;284.0;174.0;79.0;-962.0;-24
?;543.0;?;203.0;574.0;285.0;178.0;74.0;-971.0;-24
?;541.0;1015.0;191.0;576.0;275.0;177.0;57.0;?;?
?;543.0;?;162.0;?;267.0;177.0;44.0;-977.0;-24
933.0;541.0;1047.0;119.0;573.0;305.0;174.0;93.0;-976.0;-24
938.0;542.0;?;144.0;564.0;266.0;177.0;70.0;-965.0;-24
945.0;543.0;1018.0;166.0;561.0;260.0;187.0;106.0;-950.0;-24
956.0;542.0;1011.0;?;560.0;272.0;184.0;109.0;-949.0;?
?;543.0;1010.0;190.0;560.0;246.0;?;?;-954.0;-24
933.0;542.0;1003.0;?;?;243.0;170.0;88.0;-958.0;-24
941.0;541.0;1019.0;?;557.0;223.0;159.0;111.0;?;-24
925.0;539.0;1014.0;?;555.0;242.0;157.0;?;-968.0;-24
901.0;542.0;1026.0;137.0;?;258.0;166.0;58.0;-981.0;-24
?;540.0;995.0;151.0;?;294.0;?;40.0;-978.0;-24
948.0;540.0;1022.0;150.0;542.0;289.0;166.0;51.0;?;-24
?;540.0;1032.0;?;539.0;246.0;145.0;62.0;?;-24
930.0;?;?;166.0;539.0;244.0;?;45.0;-966.0;?
965.0;542.0;1012.0;187.0;542.0;?;166.0;27.0;-939.0;?
?;542.0;1026.0;183.0;?;285.0;?;77.0;?;-24
958.0;543.0;1008.0;?;535.0;251.0;171.0;69.0;-952.0;-24
926.0;543.0;1028.0;156.0;536.0;239.0;182.0;87.0;-957.0;-24
910.0;?;1014.0;167.0;537.0;247.0;192.0;68.0;-951.0;-24
914.0;?;1010.0;168.0;535.0;232.0;176.0;38.0;?;-24
931.0;541.0;1021.0;?;539.0;266.0;143.0;39.0;-972.0;?
915.0;541.0;1031.0;168.0;539.0;258.0;134.0;99.0;-975.0;-24
931.0;540.0;1020.0;170.0;542.0;271.0;144.0;106.0;-968.0;?
936.0;538.0;?;201.0;?;258.0;?;93.0;-957.0;-24
?;536.0;1021.0;193.0;540.0;310.0;170.0;?;-953.0;-24
?;537.0;1017.0;176.0;544.0;268.0;176.0;?;-946.0;-24
942.0;535.0;995.0;162.0;548.0;260.0;176.0;92.0;-953.0;?
?;533.0;1009.0;?;?;246.0;?;81.0;-959.0;?
925.0;534.0;1024.0;197.0;558.0;213.0;171.0;31.0;-968.0;-24
893.0;535.0;1031.0;192.0;567.0;240.0;166.0;?;?;-24
937.0;536.0;998.0;194.0;575.0;245.0;156.0;74.0;-954.0;-24
930.0;537.0;1002.0;238.0;?;254.0;145.0;46.0;-951.0;-24
911.0;539.0;1011.0;232.0;589.0;?;140.0;?;-947.0;-24
?;540.0;1025.0;185.0;594.0;266.0;139.0;18.0;-958.0;?
911.0;543.0;1017.0;168.0;?;301.0;?;63.0;-967.0;-24
?;542.0;999.0;186.0;?;299.0;174.0;?;-973.0;-24
912.0;?;1020.0;170.0;594.0;304.0;169.0;89.0;-989.0;-24
?;545.0;1021.0;?;593.0;324.0;164.0;-55.0;-991.0;?
935.0;?;1030.0;169.0;590.0;275.0;151.0;-63.0;?;-24
926.0;547.0;1008.0;168.0;587.0;292.0;155.0;50.0;-973.0;-24
947.0;550.0;1015.0;179.0;583.0;274.0;164.0;73.0;-964.0;-24
949.0;552.0;1017.0;177.0;578.0;278.0;153.0;51.0;-971.0;-24
945.0;?;1015.0;178.0;567.0;271.0;147.0;?;-991.0;-24
?;550.0;1030.0;179.0;?;?;155.0;-80.0;-965.0;?
?;552.0;997.0;171.0;560.0;258.0;182.0;-4.0;?;?
967.0;553.0;1019.0;150.0;557.0;271.0;172.0;42.0;-952.0;?
924.0;?;1024.0;148.0;555.0;266.0;168.0;38.0;?;-24
921.0;555.0;1023.0;153.0;?;?;151.0;31.0;-959.0;-24
910.0;555.0;1002.0;162.0;553.0;?;139.0;?;-950.0;-24
912.0;556.0;1023.0;147.0;551.0;283.0;?;76.0;-940.0;-24
922.0;555.0;1017.0;165.0;551.0;279.0;?;?;-954.0;-24
930.0;555.0;1001.0;160.0;552.0;292.0;173.0;113.0;?;-24
928.0;?;1000.0;148.0;550.0;?;157.0;92.0;?;-24
913.0;554.0;1031.0;139.0;547.0;?;154.0;?;-952.0;?
919.0;553.0;1030.0;139.0;548.0;289.0;?;?;-963.0;-24
923.0;553.0;?;140.0;548.0;?;158.0;65.0;-952.0;?
906.0;552.0;?;149.0;549.0;287.0;163.0;93.0;-957.0;-24
?;552.0;1013.0;147.0;?;303.0;?;?;-962.0;?
907.0;551.0;1017.0;148.0;547.0;?;177.0;38.0;-959.0;-24
925.0;552.0;993.0;150.0;545.0;278.0;148.0;61.0;?;?
931.0;550.0;992.0;?;546.0;289.0;168.0;60.0;-958.0;-24
?;548.0;1011.0;168.0;546.0;298.0;?;55.0;-966.0;-24
940.0;550.0;?;169.0;545.0;275.0;?;80.0;-979.0;-24
940.0;547.0;1015.0;161.0;547.0;285.0;197.0;59.0;-956.0;-24
947.0;548.0;1011.0;?;543.0;236.0;187.0;77.0;-954.0;-24
910.0;547.0;1041.0;152.0;542.0;286.0;?;80.0;-969.0;-24
?;?;1015.0;140.0;?;247.0;?;52.0;-969.0;-24
?;546.0;1027.0;131.0;542.0;248.0;196.0;29.0;-956.0;-24
920.0;547.0;?;119.0;543.0;259.0;199.0;?;?;?
917.0;?;1010.0;138.0;540.0;?;196.0;?;-946.0;-24
?;547.0;1010.0;157.0;536.0;273.0;?;62.0;-940.0;-24
924.0;547.0;1015.0;139.0;?;275.0;174.0;44.0;?;-24
907.0;548.0;1037.0;148.0;529.0;276.0;187.0;49.0;-951.0;?
901.0;548.0;1010.0;138.0;527.0;?;196.0;43.0;-947.0;?
892.0;549.0;1037.0;152.0;?;250.0;194.0;41.0;-946.0;-24
919.0;548.0;1020.0;138.0;527.0;?;200.0;51.0;-940.0;-24
912.0;547.0;1013.0;?;526.0;243.0;190.0;52.0;?;-24
910.0;?;1025.0;99.0;525.0;263.0;189.0;?;-951.0;-24
?;?;?;?;525.0;265.0;182.0;?;?;-24
930.0;549.0;1021.0;98.0;529.0;265.0;?;53.0;-943.0;?
?;547.0;?;99.0;527.0;254.0;?;?;?;-24
?;546.0;?;?;531.0;267.0;168.0;3.0;-953.0;-24
?;546.0;1027.0;134.0;529.0;272.0;?;22.0;-949.0;-24
900.0;545.0;1031.0;?;530.0;250.0;186.0;32.0;?;-24
919.0;545.0;1031.0;?;532.0;284.0;190.0;24.0;-962.0;-24
?;544.0;1012.0;109.0;530.0;313.0;175.0;22.0;-974.0;-24
922.0;542.0;?;78.0;528.0;?;182.0;53.0;?;?
931.0;539.0;1048.0;83.0;?;294.0;187.0;77.0;-958.0;?
924.0;540.0;?;?;527.0;279.0;182.0;75.0;-961.0;-24
918.0;539.0;1032.0;?;?;292.0;179.0;42.0;-964.0;-24
923.0;537.0;1032.0;131.0;523.0;253.0;176.0;61.0;-970.0;-24
916.0;539.0;1039.0;?;523.0;243.0;?;?;-970.0;-24
946.0;535.0;1028.0;?;?;235.0;178.0;44.0;-967.0;-24
932.0;536.0;?;99.0;?;251.0;?;60.0;-958.0;?
939.0;535.0;1017.0;101.0;524.0;274.0;181.0;50.0;-957.0;?
?;536.0;?;96.0;524.0;275.0;172.0;68.0;-959.0;?
929.0;?;1031.0;?;525.0;266.0;175.0;65.0;-956.0;?
909.0;?;1024.0;?;525.0;?;?;71.0;-962.0;-24
?;533.0;1025.0;110.0;?;258.0;174.0;100.0;-963.0;-24
920.0;535.0;1042.0;102.0;527.0;?;169.0;?;?;-24
?;538.0;1022.0;97.0;527.0;231.0;177.0;60.0;-961.0;-24
931.0;536.0;1031.0;128.0;525.0;?;176.0;51.0;-953.0;?
926.0;537.0;?;129.0;525.0;267.0;172.0;37.0;-954.0;-24
?;536.0;?;?;526.0;?;180.0;27.0;-958.0;-24
921.0;536.0;1032.0;142.0;528.0;244.0;194.0;32.0;-962.0;-24
?;534.0;1038.0;?;527.0;280.0;184.0;?;?;?
920.0;?;?;?;529.0;?;179.0;20.0;-960.0;-24
926.0;534.0;1023.0;?;531.0;250.0;172.0;?;?;?
939.0;533.0;1016.0;159.0;531.0;256.0;175.0;?;-938.0;-24
931.0;?;1003.0;133.0;531.0;252.0;174.0;14.0;?;-24
921.0;533.0;987.0;149.0;531.0;283.0;168.0;-13.0;-955.0;-24
902.0;531.0;?;162.0;532.0;295.0;175.0;16.0;-959.0;-24
?;530.0;1002.0;?;?;284.0;?;54.0;-960.0;-24
912.0;530.0;?;123.0;526.0;?;?;38.0;-953.0;-24
923.0;?;1030.0;151.0;526.0;?;?;65.0;-945.0;-24
929.0;527.0;1010.0;?;523.0;306.0;162.0;76.0;-941.0;-24
931.0;?;1011.0;168.0;524.0;295.0;165.0;118.0;-927.0;-24
923.0;525.0;1020.0;177.0;524.0;?;?;91.0;-901.0;-24
903.0;523.0;1011.0;188.0;?;?;155.0;39.0;-931.0;?
878.0;521.0;1001.0;198.0;526.0;?;?;-3.0;-995.0;?
878.0;519.0;1013.0;184.0;526.0;263.0;186.0;?;-990.0;?
884.0;518.0;1030.0;?;?;272.0;190.0;28.0;-983.0;-24
925.0;518.0;1004.0;?;?;330.0;?;41.0;-977.0;-24
950.0;519.0;1005.0;185.0;519.0;311.0;?;52.0;-957.0;?
?;?;1008.0;193.0;519.0;262.0;179.0;59.0;?;-24
?;520.0;1018.0;175.0;519.0;313.0;174.0;39.0;-954.0;-24
940.0;520.0;1009.0;179.0;520.0;268.0;?;?;-958.0;-24
921.0;?;1006.0;174.0;519.0;?;189.0;52.0;-957.0;-24
919.0;525.0;1001.0;151.0;523.0;?;199.0;27.0;-945.0;-24
903.0;528.0;?;128.0;?;?;179.0;17.0;-956.0;-24
?;528.0;1019.0;123.0;525.0;287.0;177.0;60.0;-960.0;?
?;?;1008.0;144.0;526.0;250.0;168.0;74.0;-963.0;-24
933.0;530.0;1011.0;166.0;526.0;?;177.0;63.0;?;-24
924.0;533.0;1011.0;159.0;528.0;259.0;169.0;62.0;?;-24
923.0;?;1011.0;168.0;530.0;286.0;173.0;65.0;-964.0;-24
936.0;536.0;1020.0;158.0;532.0;?;?;?;-960.0;?
932.0;537.0;1001.0;?;532.0;278.0;?;41.0;-951.0;?
?;?;1024.0;143.0;530.0;300.0;178.0;89.0;-950.0;-24
926.0;539.0;1029.0;131.0;?;255.0;174.0;51.0;-951.0;-24
922.0;539.0;1014.0;156.0;527.0;257.0;177.0;52.0;-948.0;-24
?;539.0;?;167.0;524.0;258.0;180.0;49.0;-948.0;?
929.0;?;1001.0;?;525.0;262.0;?;57.0;-953.0;-24
940.0;?;1024.0;158.0;525.0;?;185.0;84.0;-953.0;-24
930.0;538.0;1014.0;173.0;525.0;?;193.0;76.0;-957.0;-24
939.0;537.0;1008.0;156.0;522.0;265.0;190.0;?;?;-24
921.0;537.0;1024.0;132.0;522.0;250.0;181.0;?;-963.0;-24
?;534.0;1018.0;112.0;524.0;235.0;183.0;47.0;-953.0;-24
?;533.0;1027.0;137.0;523.0;243.0;181.0;28.0;-962.0;-24
925.0;533.0;1033.0;152.0;523.0;231.0;?;?;-971.0;-24
?;534.0;1003.0;?;524.0;?;194.0;18.0;-962.0;-24
?;532.0;1020.0;158.0;524.0;252.0;189.0;36.0;-954.0;-24
937.0;532.0;1011.0;148.0;525.0;267.0;183.0;42.0;-958.0;-24
?;?;1001.0;158.0;523.0;234.0;184.0;49.0;-965.0;?
907.0;532.0;1015.0;170.0;524.0;257.0;184.0;?;-967.0;-24
?;?;1027.0;161.0;525.0;256.0;192.0;70.0;?;-24
924.0;533.0;1013.0;142.0;523.0;?;191.0;30.0;-950.0;-24
963.0;?;1032.0;141.0;523.0;252.0;187.0;55.0;?;-24
945.0;532.0;1016.0;136.0;521.0;241.0;177.0;73.0;-967.0;-24
929.0;532.0;?;140.0;523.0;254.0;194.0;81.0;-952.0;?
929.0;532.0;?;141.0;520.0;255.0;?;?;-944.0;-24
912.0;532.0;1005.0;?;521.0;283.0;184.0;62.0;-957.0;?
?;533.0;1002.0;153.0;521.0;?;167.0;62.0;-959.0;-24
899.0;532.0;1028.0;152.0;522.0;244.0;177.0;82.0;-949.0;-24
?;?;1016.0;?;524.0;262.0;188.0;65.0;-956.0;?
919.0;532.0;1016.0;?;524.0;252.0;196.0;76.0;-947.0;-24
938.0;532.0;?;156.0;523.0;?;177.0;62.0;-959.0;?
?;532.0;1000.0;?;522.0;293.0;163.0;54.0;?;-24
923.0;532.0;?;139.0;527.0;244.0;?;?;-969.0;-24
934.0;531.0;1011.0;137.0;527.0;285.0;?;32.0;-963.0;?
954.0;531.0;1019.0;122.0;527.0;240.0;178.0;50.0;-963.0;-24
941.0;535.0;1002.0;150.0;?;?;168.0;81.0;-960.0;-24
918.0;?;1038.0;147.0;527.0;239.0;158.0;103.0;-963.0;-24
?;533.0;1016.0;150.0;529.0;240.0;168.0;106.0;-959.0;-24
?;535.0;1009.0;?;528.0;245.0;175.0;80.0;-961.0;-24
940.0;?;1032.0;172.0;530.0;?;182.0;78.0;-956.0;?
940.0;534.0;1011.0;124.0;532.0;244.0;167.0;54.0;-975.0;?
938.0;535.0;1013.0;114.0;536.0;245.0;170.0;30.0;-967.0;-24
921.0;536.0;1001.0;150.0;533.0;242.0;169.0;24.0;-974.0;-24
931.0;537.0;1013.0;164.0;534.0;264.0;178.0;26.0;-965.0;-24
928.0;?;1023.0;171.0;535.0;276.0;185.0;27.0;?;?
947.0;537.0;1018.0;144.0;535.0;261.0;176.0;59.0;-972.0;-24
?;?;1031.0;145.0;?;278.0;173.0;60.0;-971.0;?
?;538.0;1012.0;149.0;531.0;?;185.0;69.0;-966.0;?
919.0;539.0;1020.0;?;533.0;262.0;192.0;71.0;-959.0;-24
945.0;540.0;1020.0;139.0;530.0;252.0;177.0;79.0;?;-24
939.0;541.0;?;148.0;532.0;242.0;180.0;91.0;-961.0;-24
912.0;541.0;1023.0;134.0;531.0;245.0;187.0;70.0;-953.0;?
945.0;541.0;1031.0;106.0;533.0;242.0;170.0;37.0;-965.0;-24
943.0;543.0;1027.0;113.0;?;253.0;177.0;?;-953.0;-24
929.0;?;?;120.0;528.0;?;187.0;76.0;-953.0;-24
940.0;541.0;1015.0;117.0;527.0;?;191.0;101.0;-957.0;-24
911.0;?;1015.0;127.0;527.0;265.0;193.0;122.0;-952.0;-24
923.0;?;1015.0;143.0;522.0;256.0;185.0;?;-951.0;?
928.0;539.0;?;130.0;519.0;?;?;?;-961.0;?
932.0;537.0;1014.0;132.0;523.0;?;200.0;52.0;-962.0;-24
?;538.0;1021.0;113.0;525.0;?;198.0;49.0;-960.0;?
930.0;537.0;1041.0;109.0;525.0;232.0;173.0;?;-982.0;-24
928.0;535.0;1031.0;?;?;223.0;149.0;?;-979.0;-24
?;?;1039.0;119.0;520.0;252.0;154.0;66.0;-968.0;-24
935.0;534.0;1032.0;100.0;517.0;293.0;170.0;89.0;-953.0;?
953.0;?;1022.0;99.0;507.0;?;?;82.0;-963.0;-24
937.0;534.0;1027.0;100.0;502.0;285.0;?;81.0;-960.0;-24
913.0;535.0;1006.0;120.0;498.0;255.0;187.0;61.0;-960.0;-24
938.0;531.0;1040.0;119.0;496.0;217.0;188.0;73.0;-961.0;-24
939.0;531.0;?;115.0;495.0;?;186.0;67.0;-960.0;-24
?;530.0;1041.0;?;490.0;226.0;183.0;?;-963.0;?
930.0;?;1015.0;101.0;?;224.0;174.0;89.0;-960.0;-24
930.0;?;1042.0;125.0;484.0;245.0;169.0;?;-961.0;-24
930.0;522.0;1030.0;?;481.0;285.0;178.0;61.0;-959.0;?
928.0;521.0;1040.0;96.0;479.0;273.0;181.0;64.0;-959.0;-24
907.0;519.0;1021.0;114.0;?;?;?;71.0;-960.0;-24
903.0;?;1012.0;?;474.0;?;?;?;-955.0;-24
916.0;517.0;1031.0;101.0;469.0;?;165.0;67.0;-961.0;-24
933.0;517.0;1029.0;98.0;471.0;265.0;177.0;79.0;-953.0;-24
919.0;517.0;1040.0;108.0;?;?;174.0;98.0;?;?
913.0;516.0;1031.0;109.0;464.0;272.0;176.0;54.0;?;-24
924.0;515.0;?;119.0;461.0;269.0;171.0;42.0;-950.0;-24
912.0;?;1029.0;129.0;460.0;256.0;173.0;41.0;?;-24
912.0;?;1012.0;128.0;459.0;269.0;173.0;69.0;-973.0;-24
902.0;?;1019.0;131.0;461.0;256.0;177.0;29.0;-968.0;-24
?;510.0;1013.0;137.0;455.0;252.0;?;55.0;-962.0;-24
946.0;509.0;?;110.0;453.0;265.0;170.0;46.0;-962.0;-24
950.0;509.0;?;?;449.0;244.0;?;43.0;-962.0;?
930.0;?;1038.0;116.0;450.0;?;176.0;?;-974.0;-24
928.0;504.0;1033.0;118.0;447.0;274.0;183.0;?;-977.0;-24
925.0;503.0;1033.0;125.0;443.0;264.0;?;?;-959.0;-24
947.0;502.0;?;129.0;438.0;269.0;181.0;63.0;-954.0;-24
929.0;499.0;1024.0;?;437.0;282.0;169.0;?;-958.0;-24
?;499.0;1024.0;112.0;?;237.0;179.0;106.0;-948.0;?
917.0;498.0;?;154.0;?;?;182.0;65.0;-958.0;-24
937.0;494.0;1032.0;125.0;437.0;248.0;?;60.0;-970.0;-24
913.0;495.0;1022.0;127.0;437.0;?;171.0;61.0;-965.0;-24
927.0;495.0;1021.0;139.0;?;263.0;207.0;88.0;-943.0;-24
943.0;494.0;1030.0;139.0;436.0;283.0;170.0;111.0;-976.0;-24
927.0;494.0;?;140.0;438.0;281.0;156.0;60.0;-981.0;-24
903.0;495.0;1013.0;?;443.0;249.0;173.0;?;-959.0;?
924.0;495.0;1009.0;137.0;440.0;267.0;181.0;34.0;-959.0;-24
?;495.0;1030.0;152.0;443.0;270.0;173.0;71.0;-955.0;-24
949.0;?;?;130.0;445.0;224.0;166.0;67.0;-975.0;-24
921.0;496.0;?;152.0;447.0;265.0;172.0;?;-974.0;?
?;?;1028.0;148.0;448.0;254.0;184.0;43.0;-967.0;-24
?;?;?;134.0;?;?;169.0;90.0;-971.0;-24
?;499.0;1022.0;119.0;449.0;282.0;?;96.0;-960.0;-24
928.0;502.0;1009.0;135.0;447.0;276.0;?;?;-969.0;?
928.0;502.0;994.0;122.0;445.0;287.0;170.0;35.0;-966.0;-24
?;503.0;1021.0;?;449.0;261.0;179.0;87.0;?;-24
948.0;?;1000.0;145.0;449.0;260.0;206.0;91.0;-950.0;-24
931.0;506.0;1038.0;120.0;446.0;241.0;187.0;52.0;-939.0;-24
935.0;507.0;1012.0;109.0;450.0;303.0;157.0;43.0;-944.0;-24
937.0;507.0;1021.0;109.0;454.0;?;161.0;?;-954.0;-24
912.0;510.0;1011.0;?;456.0;268.0;195.0;27.0;?;-24
?;510.0;1033.0;110.0;?;263.0;190.0;2.0;?;?
906.0;511.0;1012.0;136.0;461.0;311.0;178.0;?;-962.0;-24
900.0;?;1005.0;142.0;?;278.0;163.0;7.0;-967.0;?
921.0;514.0;1023.0;112.0;461.0;?;159.0;?;-968.0;?
911.0;?;?;?;461.0;?;174.0;75.0;-964.0;-24
913.0;515.0;1008.0;114.0;458.0;?;206.0;77.0;-929.0;-24
930.0;512.0;1019.0;122.0;452.0;?;211.0;73.0;-921.0;-24
928.0;512.0;1035.0;?;454.0;?;192.0;56.0;-949.0;?
?;513.0;1020.0;142.0;457.0;238.0;189.0;69.0;-961.0;-24
?;513.0;1023.0;146.0;458.0;261.0;?;78.0;-954.0;-24
905.0;511.0;?;141.0;462.0;266.0;181.0;?;-940.0;?
927.0;512.0;?;146.0;465.0;260.0;168.0;27.0;-943.0;-24
922.0;512.0;1019.0;148.0;466.0;?;178.0;69.0;-954.0;-24
897.0;513.0;?;140.0;468.0;285.0;197.0;23.0;-939.0;-24
894.0;514.0;1011.0;129.0;467.0;?;215.0;42.0;-923.0;?
918.0;513.0;1019.0;137.0;466.0;298.0;162.0;?;-975.0;-24
901.0;?;1006.0;107.0;472.0;324.0;171.0;34.0;?;-24
?;514.0;1037.0;123.0;474.0;249.0;183.0;32.0;-942.0;-24
915.0;514.0;993.0;111.0;472.0;334.0;?;?;-967.0;-24
?;?;1005.0;103.0;475.0;309.0;208.0;68.0;-940.0;-24
910.0;515.0;?;?;478.0;?;193.0;80.0;-961.0;-24
912.0;?;1029.0;135.0;477.0;302.0;190.0;52.0;?;-24
921.0;514.0;1018.0;157.0;478.0;266.0;178.0;?;?;?
936.0;514.0;?;151.0;481.0;284.0;176.0;88.0;?;-24
