InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit RUA magneticY
271.0;695.0;16;-684.0;-653.0;153.0;?;-843.0;-521.0
267.0;694.0;?;?;?;186.0;-546.0;-844.0;-520.0
265.0;?;16;-685.0;-653.0;231.0;-547.0;-845.0;-518.0
262.0;695.0;?;?;-652.0;338.0;-547.0;?;-517.0
259.0;693.0;16;-688.0;?;454.0;-548.0;-847.0;-517.0
254.0;690.0;?;?;?;593.0;-549.0;-848.0;-515.0
250.0;?;?;-703.0;-653.0;?;-550.0;-849.0;-515.0
248.0;671.0;16;-715.0;-654.0;?;?;-850.0;-519.0
246.0;?;16;?;-655.0;?;-553.0;-851.0;?
242.0;621.0;16;-715.0;-658.0;1597.0;-554.0;?;-530.0
?;589.0;16;?;-660.0;1794.0;-556.0;-853.0;-533.0
243.0;555.0;16;?;?;1969.0;-557.0;-853.0;-536.0
244.0;526.0;?;-595.0;-668.0;2002.0;?;-853.0;-539.0
247.0;497.0;16;?;-672.0;1900.0;-557.0;-853.0;-545.0
248.0;?;16;-345.0;-676.0;1885.0;-559.0;-852.0;-550.0
?;469.0;16;-198.0;?;1714.0;-561.0;-852.0;?
255.0;467.0;16;?;-682.0;?;-562.0;-851.0;-558.0
257.0;477.0;?;99.0;-686.0;1468.0;-564.0;-851.0;-562.0
261.0;494.0;16;255.0;-689.0;?;-566.0;?;-566.0
260.0;514.0;16;411.0;-693.0;2069.0;-568.0;-852.0;?
?;526.0;16;499.0;-698.0;?;-569.0;?;?
?;?;16;?;-700.0;?;-570.0;?;?
262.0;?;?;?;-702.0;?;-571.0;-853.0;-584.0
264.0;518.0;16;535.0;-702.0;908.0;-570.0;-853.0;-585.0
268.0;?;16;477.0;-701.0;525.0;-568.0;?;-582.0
273.0;493.0;16;455.0;-699.0;126.0;?;-851.0;-575.0
274.0;489.0;16;465.0;-697.0;-262.0;?;-850.0;?
275.0;487.0;16;455.0;-694.0;-541.0;-563.0;-848.0;?
276.0;489.0;16;447.0;-692.0;-738.0;?;-848.0;-558.0
278.0;?;16;?;-690.0;-754.0;?;?;-555.0
279.0;496.0;16;406.0;-690.0;?;-561.0;?;-550.0
276.0;495.0;?;?;?;?;?;?;-549.0
273.0;497.0;?;390.0;-689.0;-579.0;-561.0;-849.0;-550.0
269.0;502.0;16;374.0;-688.0;?;-562.0;-850.0;-552.0
?;505.0;16;?;-687.0;-377.0;-563.0;-850.0;-552.0
264.0;508.0;16;339.0;?;-293.0;-565.0;-851.0;-553.0
?;?;16;332.0;-687.0;-164.0;-567.0;-851.0;-554.0
261.0;515.0;?;329.0;-687.0;?;-568.0;-851.0;-555.0
?;518.0;16;?;-687.0;29.0;-570.0;-850.0;-554.0
257.0;523.0;16;329.0;?;145.0;-572.0;-850.0;-558.0
257.0;?;16;331.0;-686.0;203.0;-574.0;-851.0;-560.0
258.0;530.0;16;?;-686.0;?;-576.0;-851.0;-559.0
257.0;?;?;336.0;-685.0;346.0;-577.0;-851.0;-562.0
?;?;16;337.0;-685.0;362.0;-577.0;?;-563.0
261.0;?;16;336.0;-684.0;342.0;-578.0;?;-564.0
258.0;552.0;16;335.0;-684.0;274.0;-578.0;?;-564.0
259.0;551.0;?;334.0;-684.0;?;-578.0;-854.0;-566.0
260.0;553.0;16;332.0;-685.0;133.0;-577.0;-854.0;-567.0
261.0;550.0;16;331.0;-685.0;92.0;-576.0;?;-569.0
264.0;545.0;16;332.0;-686.0;64.0;-574.0;-853.0;-568.0
265.0;540.0;16;339.0;?;?;-572.0;-852.0;-564.0
269.0;539.0;?;346.0;-686.0;-86.0;-572.0;-852.0;-559.0
270.0;538.0;16;357.0;?;-135.0;-571.0;-851.0;?
268.0;?;?;?;-686.0;-158.0;-571.0;-851.0;-559.0
?;532.0;16;376.0;-686.0;-138.0;-571.0;-852.0;?
?;528.0;16;379.0;?;-147.0;-572.0;-852.0;-562.0
265.0;527.0;?;383.0;-686.0;-122.0;-573.0;-852.0;-564.0
265.0;527.0;16;385.0;-686.0;-60.0;-573.0;?;?
?;523.0;16;384.0;-686.0;16.0;-572.0;-850.0;-564.0
270.0;522.0;16;382.0;?;74.0;-572.0;-849.0;-564.0
272.0;524.0;16;381.0;-686.0;50.0;?;-848.0;-562.0
?;524.0;16;?;-686.0;41.0;?;-847.0;-560.0
?;528.0;?;?;-685.0;82.0;-572.0;?;?
278.0;532.0;16;374.0;-684.0;91.0;-571.0;-846.0;?
278.0;534.0;16;369.0;-684.0;100.0;-570.0;-846.0;-554.0
280.0;533.0;?;362.0;-684.0;?;?;-846.0;?
?;538.0;16;356.0;-684.0;72.0;-569.0;?;-550.0
278.0;537.0;16;351.0;-684.0;72.0;-569.0;-847.0;-550.0
?;538.0;16;351.0;?;73.0;-569.0;-847.0;?
275.0;539.0;16;348.0;-682.0;38.0;-570.0;-848.0;-551.0
274.0;540.0;16;350.0;-683.0;?;-570.0;?;-551.0
272.0;538.0;?;349.0;-683.0;38.0;-570.0;-851.0;-551.0
?;540.0;16;352.0;-685.0;47.0;-570.0;?;-554.0
275.0;539.0;16;353.0;-686.0;32.0;-570.0;-863.0;?
278.0;537.0;16;356.0;-687.0;-12.0;?;-860.0;-560.0
281.0;536.0;16;357.0;-689.0;-42.0;-569.0;-840.0;-569.0
291.0;?;16;358.0;?;?;-568.0;-819.0;-574.0
292.0;536.0;16;358.0;?;-55.0;-568.0;-814.0;-581.0
282.0;536.0;?;357.0;-692.0;?;-569.0;-818.0;-587.0
273.0;534.0;16;?;-693.0;-32.0;-570.0;-821.0;?
261.0;537.0;16;?;-696.0;-62.0;?;-821.0;?
250.0;?;16;356.0;-698.0;?;-571.0;-819.0;-599.0
242.0;533.0;?;355.0;-700.0;9.0;-570.0;-819.0;-604.0
240.0;532.0;16;356.0;-702.0;23.0;-569.0;-818.0;-607.0
?;532.0;?;353.0;-703.0;?;-569.0;?;-612.0
237.0;?;16;353.0;-704.0;68.0;-569.0;-814.0;-613.0
237.0;?;?;355.0;-704.0;36.0;-569.0;-815.0;-612.0
238.0;?;16;355.0;-705.0;0.0;-570.0;-817.0;-613.0
241.0;528.0;16;356.0;-705.0;45.0;-570.0;-820.0;-610.0
243.0;527.0;16;359.0;-704.0;-30.0;-571.0;-823.0;?
?;528.0;?;359.0;-703.0;-32.0;?;-827.0;?
?;528.0;16;359.0;?;?;-572.0;-832.0;-603.0
252.0;530.0;16;?;?;2.0;?;-838.0;-601.0
?;531.0;16;?;-698.0;-1.0;-573.0;-843.0;-598.0
260.0;?;16;361.0;-696.0;-16.0;-574.0;-849.0;?
?;533.0;16;361.0;-694.0;-73.0;-574.0;-853.0;-593.0
268.0;534.0;?;363.0;-692.0;-102.0;?;?;-589.0
272.0;534.0;16;?;-688.0;-74.0;-572.0;?;-585.0
279.0;537.0;16;358.0;-684.0;-58.0;-570.0;?;-579.0
286.0;?;16;?;-680.0;-48.0;-569.0;?;-570.0
?;539.0;16;351.0;-676.0;?;-566.0;-861.0;-561.0
297.0;540.0;16;347.0;-672.0;76.0;-564.0;-861.0;?
300.0;543.0;16;346.0;?;150.0;-561.0;?;?
300.0;?;16;346.0;-667.0;189.0;-560.0;-860.0;-547.0
297.0;543.0;16;351.0;-665.0;216.0;?;-861.0;-544.0
?;543.0;16;355.0;-663.0;261.0;-557.0;?;-542.0
?;545.0;16;361.0;-662.0;227.0;-557.0;?;?
289.0;544.0;16;371.0;?;212.0;-556.0;?;-539.0
285.0;542.0;16;377.0;-660.0;203.0;-555.0;-863.0;?
281.0;540.0;16;386.0;-660.0;157.0;-555.0;-863.0;-540.0
?;539.0;16;391.0;-660.0;96.0;-555.0;-862.0;-542.0
276.0;539.0;16;395.0;-660.0;66.0;-555.0;-861.0;-539.0
277.0;536.0;16;?;-660.0;?;-554.0;-859.0;-540.0
279.0;533.0;?;401.0;-660.0;-19.0;-553.0;-857.0;?
?;534.0;16;400.0;-660.0;-35.0;-551.0;-856.0;-535.0
283.0;?;?;400.0;-660.0;-11.0;-550.0;-854.0;?
285.0;530.0;16;403.0;?;-41.0;?;-853.0;-531.0
287.0;528.0;?;?;-661.0;-72.0;?;-852.0;-527.0
?;?;16;399.0;-662.0;-110.0;-548.0;-851.0;?
295.0;526.0;16;395.0;-661.0;-99.0;-549.0;-851.0;-530.0
299.0;?;16;396.0;-661.0;-90.0;-550.0;-851.0;?
?;522.0;16;395.0;-661.0;?;-551.0;?;-533.0
305.0;524.0;16;396.0;-661.0;?;-551.0;-850.0;-533.0
?;524.0;16;395.0;-660.0;-86.0;-552.0;-851.0;-532.0
?;521.0;16;393.0;-660.0;-95.0;-553.0;-851.0;-535.0
?;522.0;?;391.0;?;-42.0;-554.0;?;-535.0
307.0;?;16;389.0;-659.0;5.0;-555.0;?;-537.0
306.0;522.0;16;388.0;?;33.0;-556.0;-852.0;?
304.0;523.0;?;386.0;-660.0;36.0;-557.0;-853.0;-542.0
304.0;?;?;387.0;?;?;-559.0;-853.0;?
302.0;521.0;16;385.0;-660.0;16.0;-560.0;-854.0;?
302.0;?;16;381.0;-662.0;47.0;-560.0;-854.0;-551.0
?;?;16;379.0;-662.0;30.0;-561.0;-854.0;?
301.0;523.0;16;375.0;-662.0;-11.0;?;-853.0;-553.0
303.0;523.0;?;370.0;-663.0;3.0;-562.0;-853.0;-553.0
301.0;523.0;16;367.0;?;-47.0;?;-852.0;-554.0
?;523.0;16;364.0;?;-66.0;-562.0;-851.0;-557.0
?;521.0;16;?;-664.0;-59.0;-561.0;-850.0;-555.0
305.0;524.0;16;358.0;-664.0;-12.0;-561.0;-850.0;-554.0
306.0;521.0;16;356.0;-666.0;-17.0;?;?;-551.0
305.0;?;16;358.0;?;-18.0;-559.0;-850.0;-550.0
306.0;520.0;16;357.0;-668.0;-49.0;-559.0;-850.0;-553.0
304.0;?;16;357.0;-669.0;?;-559.0;?;-555.0
304.0;518.0;16;?;-670.0;?;?;-850.0;-554.0
?;517.0;16;?;?;2.0;-559.0;-850.0;?
305.0;514.0;16;364.0;-672.0;35.0;-559.0;-850.0;-558.0
?;515.0;16;364.0;-673.0;33.0;-559.0;?;?
303.0;516.0;16;367.0;-673.0;3.0;-560.0;-850.0;-559.0
303.0;515.0;16;?;-674.0;?;?;-850.0;-559.0
303.0;514.0;16;368.0;-675.0;17.0;-561.0;-850.0;-559.0
303.0;517.0;16;367.0;-675.0;7.0;-562.0;?;-561.0
305.0;517.0;?;367.0;-674.0;16.0;-563.0;-851.0;?
?;517.0;16;?;-674.0;?;-563.0;-851.0;-559.0
304.0;?;?;365.0;?;?;-564.0;?;-559.0
302.0;?;16;363.0;?;65.0;-565.0;-852.0;-560.0
302.0;520.0;16;363.0;?;46.0;-566.0;-853.0;-563.0
300.0;521.0;16;362.0;-675.0;41.0;-567.0;?;-565.0
297.0;522.0;16;362.0;-676.0;74.0;-567.0;-854.0;-568.0
294.0;522.0;16;359.0;-677.0;18.0;-568.0;-855.0;-568.0
294.0;?;16;358.0;-678.0;-11.0;-568.0;-855.0;-571.0
292.0;?;16;?;-679.0;-4.0;-568.0;-856.0;-571.0
293.0;?;16;354.0;-679.0;-5.0;-568.0;-856.0;-569.0
290.0;523.0;16;?;-680.0;14.0;-568.0;-856.0;-569.0
292.0;524.0;?;351.0;-680.0;15.0;?;-856.0;-570.0
291.0;523.0;?;351.0;-680.0;27.0;-569.0;?;-570.0
293.0;522.0;16;349.0;-681.0;32.0;?;-856.0;?
291.0;?;16;?;?;46.0;-570.0;-856.0;-569.0
291.0;522.0;16;?;-682.0;57.0;-570.0;-855.0;?
293.0;522.0;16;354.0;-682.0;68.0;-571.0;?;-567.0
291.0;525.0;16;359.0;-682.0;48.0;-570.0;-855.0;-566.0
291.0;525.0;16;362.0;-682.0;28.0;?;-855.0;-563.0
?;526.0;16;364.0;?;26.0;?;-855.0;-560.0
293.0;527.0;16;367.0;-682.0;43.0;?;-855.0;-559.0
294.0;526.0;?;368.0;-683.0;-36.0;-569.0;?;-556.0
?;522.0;16;?;?;0.0;-569.0;-854.0;-555.0
?;?;16;?;?;?;-568.0;-854.0;-556.0
?;522.0;?;367.0;-683.0;-22.0;-568.0;-854.0;-554.0
?;524.0;16;365.0;?;27.0;-568.0;-854.0;-554.0
292.0;523.0;16;?;-682.0;54.0;-569.0;-854.0;-552.0
?;524.0;16;361.0;-682.0;52.0;?;-855.0;-555.0
289.0;525.0;?;360.0;-681.0;0.0;-572.0;?;-557.0
?;526.0;16;360.0;?;?;?;-856.0;-560.0
288.0;526.0;16;359.0;?;-8.0;-575.0;-856.0;?
285.0;525.0;16;?;-681.0;3.0;?;-857.0;-564.0
283.0;525.0;16;357.0;-681.0;-20.0;-578.0;-858.0;-569.0
282.0;526.0;16;?;?;?;-581.0;-858.0;-571.0
279.0;?;16;356.0;-679.0;?;?;-858.0;-573.0
279.0;527.0;16;353.0;-679.0;-58.0;?;?;?
279.0;528.0;16;351.0;?;?;-584.0;-858.0;-577.0
278.0;?;16;349.0;-676.0;-94.0;-585.0;-858.0;-579.0
278.0;?;16;344.0;-675.0;-95.0;-586.0;-859.0;-581.0
?;?;16;342.0;-674.0;-66.0;-586.0;-859.0;-583.0
277.0;534.0;16;?;?;-15.0;-587.0;-858.0;-580.0
278.0;533.0;16;339.0;-674.0;-1.0;-587.0;?;-581.0
?;533.0;16;337.0;-674.0;54.0;-587.0;-857.0;-583.0
280.0;533.0;16;337.0;-674.0;7.0;-587.0;-857.0;-582.0
?;532.0;16;337.0;-674.0;64.0;-587.0;-856.0;?
?;530.0;16;?;-674.0;59.0;-586.0;-855.0;-582.0
290.0;531.0;16;340.0;?;85.0;-585.0;-854.0;-582.0
292.0;530.0;16;343.0;-673.0;?;-584.0;-854.0;-578.0
?;528.0;16;345.0;?;?;-584.0;-854.0;-576.0
298.0;528.0;16;345.0;-672.0;?;?;-853.0;?
297.0;527.0;16;348.0;-672.0;95.0;-581.0;-853.0;-574.0
297.0;?;16;352.0;?;114.0;-580.0;-854.0;-573.0
298.0;524.0;16;354.0;?;?;-579.0;-854.0;-572.0
299.0;?;16;358.0;-672.0;83.0;-578.0;-853.0;-569.0
?;522.0;16;?;-672.0;105.0;?;-853.0;?
298.0;?;?;366.0;-672.0;87.0;-576.0;-853.0;-567.0
299.0;521.0;?;?;?;69.0;?;-853.0;-567.0
?;521.0;?;?;-674.0;71.0;-575.0;-853.0;-569.0
301.0;520.0;16;?;-676.0;65.0;-574.0;-852.0;-567.0
?;519.0;?;368.0;?;21.0;-574.0;-852.0;-568.0
302.0;518.0;?;?;-677.0;16.0;-574.0;-851.0;-567.0
302.0;519.0;16;368.0;-678.0;25.0;-574.0;-851.0;-568.0
305.0;519.0;16;368.0;-678.0;6.0;-574.0;-851.0;?
308.0;?;?;365.0;-679.0;-5.0;?;-851.0;-568.0
307.0;?;16;363.0;-679.0;?;-574.0;-851.0;?
309.0;520.0;16;362.0;-678.0;-2.0;-574.0;-851.0;-567.0
?;522.0;16;?;-678.0;18.0;-574.0;-851.0;-565.0
304.0;522.0;16;357.0;-679.0;26.0;-574.0;?;-565.0
303.0;523.0;16;356.0;-679.0;20.0;-575.0;?;-569.0
?;523.0;16;355.0;-679.0;36.0;?;-854.0;?
?;522.0;16;354.0;-679.0;49.0;?;-854.0;-569.0
303.0;?;16;354.0;-679.0;56.0;-576.0;-854.0;-572.0
302.0;523.0;16;?;?;52.0;-576.0;-854.0;-571.0
299.0;522.0;16;354.0;?;19.0;-576.0;?;?
301.0;523.0;16;356.0;-680.0;25.0;-576.0;?;-573.0
300.0;521.0;?;?;-679.0;27.0;-577.0;-854.0;-573.0
301.0;522.0;?;?;-680.0;?;-577.0;?;-575.0
?;521.0;16;357.0;-680.0;?;-577.0;?;?
300.0;521.0;16;?;-679.0;7.0;-577.0;-853.0;?
301.0;522.0;16;?;-680.0;-28.0;-577.0;?;-574.0
302.0;521.0;?;?;?;-13.0;-577.0;?;-577.0
304.0;522.0;16;?;-679.0;6.0;?;-852.0;-578.0
304.0;524.0;16;353.0;-679.0;21.0;-577.0;-852.0;?
307.0;?;16;?;-678.0;56.0;-577.0;-853.0;-574.0
305.0;526.0;16;354.0;-678.0;40.0;-577.0;?;-573.0
305.0;526.0;16;354.0;-679.0;?;-577.0;-853.0;-574.0
305.0;525.0;16;354.0;-678.0;31.0;-576.0;-853.0;?
303.0;526.0;16;353.0;-677.0;62.0;-577.0;-853.0;-573.0
301.0;?;?;355.0;-677.0;72.0;-577.0;-854.0;-571.0
301.0;527.0;16;356.0;-677.0;41.0;-577.0;-854.0;-569.0
301.0;528.0;16;354.0;-677.0;88.0;?;-854.0;-571.0
300.0;527.0;16;354.0;?;73.0;?;-854.0;-571.0
?;?;16;357.0;-677.0;37.0;?;-854.0;-571.0
301.0;?;16;?;-676.0;45.0;?;-855.0;-570.0
301.0;530.0;16;361.0;-676.0;44.0;-576.0;-855.0;?
?;?;16;360.0;-675.0;63.0;?;-855.0;-567.0
301.0;529.0;16;360.0;-675.0;?;-574.0;-855.0;-564.0
299.0;529.0;16;360.0;?;?;-573.0;-855.0;-562.0
?;528.0;16;362.0;-676.0;105.0;-573.0;?;-562.0
?;527.0;16;362.0;?;46.0;-572.0;-855.0;?
297.0;528.0;16;361.0;?;64.0;-572.0;-855.0;-563.0
298.0;525.0;?;362.0;-677.0;54.0;?;-854.0;-563.0
298.0;527.0;16;361.0;-678.0;0.0;-571.0;?;-564.0
299.0;527.0;16;362.0;-679.0;-24.0;-570.0;-853.0;-564.0
301.0;524.0;16;361.0;-679.0;-8.0;?;?;-566.0
301.0;526.0;16;363.0;-679.0;?;-570.0;?;-564.0
?;524.0;?;?;?;2.0;-570.0;?;?
304.0;523.0;16;?;-679.0;?;-569.0;-852.0;-563.0
303.0;524.0;16;?;-680.0;24.0;-569.0;-852.0;?
304.0;523.0;?;366.0;-681.0;1.0;-569.0;-852.0;-564.0
305.0;522.0;16;367.0;-682.0;5.0;?;-852.0;-566.0
306.0;520.0;16;367.0;-684.0;0.0;-568.0;-852.0;-566.0
306.0;521.0;16;367.0;-684.0;-34.0;-568.0;?;-569.0
306.0;520.0;?;364.0;?;?;-568.0;-852.0;-569.0
?;?;16;?;-686.0;?;-568.0;?;-568.0
304.0;525.0;16;358.0;-687.0;-38.0;-568.0;-853.0;?
301.0;524.0;16;354.0;-688.0;?;?;-854.0;?
?;525.0;16;351.0;-690.0;50.0;-569.0;-855.0;-576.0
?;523.0;16;?;?;32.0;-570.0;-856.0;-582.0
291.0;522.0;16;?;-694.0;22.0;-571.0;-857.0;-586.0
?;520.0;16;354.0;-696.0;-15.0;-572.0;-857.0;-592.0
288.0;521.0;16;356.0;-697.0;-60.0;-574.0;-856.0;-595.0
290.0;?;?;?;-697.0;-40.0;-575.0;-856.0;-598.0
291.0;?;16;357.0;-698.0;-75.0;-576.0;-856.0;-600.0
?;517.0;?;355.0;-698.0;-101.0;-578.0;?;-602.0
?;517.0;?;353.0;-698.0;-107.0;-579.0;-855.0;-604.0
295.0;516.0;?;350.0;-698.0;?;-580.0;-854.0;-605.0
?;516.0;16;343.0;-698.0;-96.0;-581.0;?;?
295.0;?;?;340.0;-699.0;-64.0;?;-854.0;-610.0
296.0;518.0;16;339.0;-699.0;-72.0;-583.0;-854.0;-613.0
?;?;16;338.0;-700.0;-29.0;-584.0;-854.0;-613.0
295.0;515.0;16;334.0;?;-17.0;?;-854.0;-618.0
292.0;515.0;16;334.0;-702.0;22.0;-585.0;-855.0;?
?;?;16;335.0;-703.0;?;-586.0;-855.0;-621.0
293.0;514.0;16;332.0;-703.0;31.0;-587.0;-856.0;-622.0
290.0;515.0;?;335.0;-704.0;47.0;-588.0;-856.0;-624.0
288.0;514.0;16;333.0;-705.0;33.0;?;-856.0;?
287.0;513.0;16;334.0;?;?;?;-856.0;-628.0
287.0;512.0;?;?;-705.0;38.0;-591.0;-856.0;-628.0
?;514.0;16;?;-705.0;?;?;-856.0;-629.0
288.0;512.0;16;331.0;-706.0;14.0;-594.0;-856.0;?
287.0;512.0;16;329.0;-706.0;16.0;-595.0;-856.0;-633.0
287.0;514.0;16;?;-707.0;?;-596.0;-855.0;-636.0
286.0;512.0;16;324.0;-707.0;-37.0;?;-855.0;-639.0
286.0;?;?;324.0;-708.0;-76.0;-598.0;-854.0;-640.0
287.0;?;?;319.0;-708.0;-66.0;-599.0;-854.0;?
286.0;?;?;318.0;-708.0;-86.0;-600.0;-854.0;-644.0
287.0;?;16;313.0;?;-79.0;-601.0;?;-645.0
289.0;513.0;16;312.0;-708.0;-58.0;-601.0;-854.0;-644.0
289.0;511.0;16;310.0;-706.0;-81.0;-603.0;?;-646.0
286.0;513.0;?;308.0;-705.0;?;?;-855.0;-646.0
285.0;515.0;16;309.0;-706.0;?;-604.0;-855.0;-647.0
283.0;514.0;?;309.0;-705.0;-29.0;-604.0;-856.0;-647.0
?;513.0;?;308.0;?;-8.0;?;?;-646.0
282.0;517.0;16;306.0;-705.0;56.0;?;-857.0;-647.0
281.0;517.0;16;307.0;-705.0;36.0;-604.0;-857.0;-646.0
280.0;517.0;?;306.0;-704.0;?;-604.0;-857.0;-643.0
281.0;518.0;?;306.0;?;39.0;?;-857.0;-642.0
282.0;517.0;?;306.0;-704.0;58.0;-603.0;-857.0;-643.0
283.0;518.0;16;306.0;-704.0;?;-602.0;?;-641.0
282.0;519.0;16;309.0;-704.0;47.0;?;-856.0;-641.0
283.0;?;16;311.0;-704.0;?;-601.0;-856.0;-640.0
285.0;516.0;16;314.0;?;?;-600.0;-855.0;-639.0
286.0;515.0;16;317.0;?;25.0;-600.0;-854.0;-639.0
288.0;515.0;16;320.0;?;2.0;-599.0;-853.0;-637.0
289.0;?;16;322.0;-703.0;-7.0;?;-852.0;-636.0
292.0;?;?;322.0;-702.0;-34.0;?;-851.0;-635.0
295.0;514.0;?;?;-701.0;?;-597.0;-850.0;-634.0
?;?;16;321.0;-700.0;-5.0;-596.0;-849.0;-630.0
301.0;511.0;16;322.0;-699.0;44.0;?;-849.0;-627.0
303.0;512.0;16;324.0;?;60.0;?;?;?
304.0;?;?;327.0;-697.0;110.0;-595.0;-849.0;-624.0
?;512.0;16;330.0;?;90.0;-595.0;-850.0;-625.0
302.0;513.0;16;332.0;-696.0;89.0;-595.0;?;-622.0
300.0;513.0;16;334.0;?;68.0;-596.0;-850.0;-624.0
299.0;?;?;338.0;-694.0;5.0;-596.0;?;-624.0
300.0;512.0;16;341.0;-693.0;-49.0;-596.0;-850.0;-622.0
301.0;511.0;?;338.0;-692.0;?;-597.0;-849.0;?
?;514.0;16;?;-690.0;-92.0;-596.0;-848.0;-618.0
306.0;512.0;16;333.0;-689.0;-88.0;?;?;-614.0
309.0;511.0;16;329.0;-689.0;-66.0;-594.0;-847.0;-611.0
309.0;513.0;16;328.0;-688.0;-10.0;-593.0;-847.0;-611.0
313.0;514.0;16;324.0;-688.0;-6.0;-593.0;-847.0;?
312.0;?;16;324.0;-687.0;48.0;-592.0;-848.0;-608.0
311.0;517.0;16;?;-686.0;80.0;-592.0;-849.0;-606.0
?;515.0;16;327.0;-686.0;?;-592.0;-849.0;?
307.0;?;16;?;-688.0;160.0;-591.0;?;-604.0
?;517.0;16;332.0;-688.0;?;?;-850.0;?
305.0;515.0;?;334.0;-687.0;?;-593.0;-850.0;-609.0
307.0;517.0;16;335.0;-687.0;101.0;-593.0;?;?
306.0;?;16;336.0;-687.0;19.0;-592.0;-850.0;-606.0
307.0;518.0;?;335.0;-686.0;52.0;-592.0;-849.0;?
306.0;?;16;?;-685.0;-10.0;-593.0;-849.0;-607.0
?;520.0;16;334.0;-684.0;?;-593.0;-850.0;-604.0
307.0;519.0;?;333.0;?;19.0;-593.0;-850.0;-605.0
306.0;?;16;333.0;-684.0;1.0;-592.0;-850.0;-603.0
?;?;16;334.0;-684.0;-15.0;-592.0;?;-603.0
?;?;16;331.0;-683.0;13.0;-592.0;-851.0;-600.0
303.0;521.0;16;331.0;?;?;-592.0;?;-600.0
303.0;520.0;16;331.0;-684.0;?;-592.0;-851.0;?
?;522.0;16;?;?;?;?;?;-599.0
300.0;521.0;16;?;-683.0;?;-592.0;-851.0;-597.0
299.0;526.0;16;332.0;-683.0;56.0;-592.0;-851.0;-596.0
299.0;524.0;16;332.0;-682.0;85.0;-592.0;?;-597.0
?;526.0;16;333.0;?;103.0;?;-852.0;-596.0
298.0;527.0;?;?;?;79.0;-593.0;-852.0;-598.0
297.0;526.0;16;334.0;-680.0;19.0;-594.0;?;-598.0
?;526.0;16;338.0;?;14.0;-595.0;-853.0;?
293.0;527.0;16;337.0;-679.0;?;-596.0;-853.0;-601.0
295.0;528.0;16;336.0;-678.0;-59.0;-597.0;-853.0;-603.0
?;?;16;336.0;-677.0;-53.0;-597.0;-854.0;-602.0
292.0;?;?;336.0;-676.0;-55.0;-598.0;?;-603.0
292.0;529.0;16;334.0;?;?;-599.0;-854.0;-606.0
291.0;529.0;16;334.0;-674.0;?;-599.0;-854.0;-606.0
290.0;529.0;16;?;-674.0;?;?;-854.0;-607.0
288.0;529.0;16;330.0;?;-48.0;?;-854.0;-606.0
289.0;528.0;16;329.0;-674.0;?;-601.0;?;?
?;528.0;16;326.0;?;-27.0;-601.0;-854.0;-610.0
288.0;526.0;16;?;?;-2.0;-601.0;-854.0;-610.0
289.0;527.0;?;326.0;-675.0;-3.0;-601.0;-854.0;?
288.0;528.0;16;?;?;-3.0;-601.0;-853.0;-611.0
?;526.0;16;324.0;-675.0;-14.0;-601.0;-853.0;-612.0
?;527.0;?;323.0;?;32.0;-601.0;?;?
?;527.0;16;322.0;-675.0;8.0;-601.0;?;?
291.0;527.0;?;325.0;-675.0;20.0;-601.0;-853.0;?
?;526.0;?;325.0;-674.0;19.0;-601.0;-854.0;-610.0
293.0;529.0;16;?;-674.0;21.0;-601.0;?;-610.0
290.0;526.0;16;330.0;-674.0;35.0;-601.0;-854.0;-611.0
291.0;525.0;16;331.0;-674.0;9.0;-601.0;?;-611.0
290.0;525.0;16;?;-674.0;33.0;?;-854.0;?
291.0;525.0;16;332.0;-674.0;39.0;-601.0;-854.0;?
291.0;525.0;?;332.0;-674.0;41.0;-600.0;-854.0;-609.0
291.0;526.0;16;334.0;-673.0;62.0;?;?;-609.0
292.0;?;?;332.0;-673.0;?;-600.0;?;?
292.0;527.0;?;334.0;-673.0;54.0;-600.0;-854.0;?
290.0;528.0;16;?;-673.0;60.0;-600.0;-854.0;-605.0
291.0;528.0;16;335.0;-672.0;?;-599.0;-854.0;-604.0
289.0;529.0;16;334.0;-672.0;62.0;?;-855.0;-603.0
?;530.0;16;333.0;-671.0;68.0;-599.0;-855.0;-603.0
?;530.0;?;333.0;-670.0;62.0;-599.0;-855.0;-602.0
290.0;530.0;16;333.0;-670.0;66.0;-599.0;?;-599.0
290.0;?;16;337.0;-669.0;81.0;-598.0;-855.0;-602.0
?;528.0;16;335.0;-670.0;81.0;-598.0;-856.0;?
288.0;529.0;?;336.0;-670.0;45.0;-598.0;-856.0;-600.0
?;529.0;16;337.0;-671.0;?;-597.0;-855.0;-601.0
?;528.0;16;338.0;?;21.0;-597.0;-855.0;?
287.0;526.0;16;338.0;-671.0;4.0;-597.0;-855.0;-603.0
288.0;528.0;16;339.0;?;-24.0;?;-854.0;-605.0
?;526.0;16;339.0;-671.0;?;-598.0;-854.0;-604.0
292.0;527.0;16;339.0;-671.0;-22.0;-598.0;?;-605.0
295.0;?;?;339.0;-671.0;-48.0;?;-853.0;?
