InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit LUA magneticY;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit LUA Quaternion1;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RUA_ accZ
-159;354.0;-627.0;99;-744.0;171.0;329.0;714.0;-700.0;798;-7.0
-159;349.0;?;?;-749.0;151.0;321.0;720.0;-700.0;794;9.0
-159;334.0;-619.0;99;-755.0;132.0;318.0;?;-700.0;793;27.0
?;320.0;-614.0;99;-759.0;131.0;?;741.0;-699.0;?;36.0
-159;308.0;-610.0;?;-761.0;131.0;314.0;748.0;-697.0;?;44.0
-159;303.0;-606.0;99;?;117.0;308.0;752.0;-696.0;?;75.0
-159;305.0;-600.0;99;-761.0;168.0;295.0;?;-698.0;802;50.0
?;308.0;?;99;-759.0;156.0;281.0;760.0;-700.0;798;76.0
-159;314.0;-592.0;99;-754.0;?;271.0;764.0;-702.0;801;71.0
-159;314.0;?;99;-745.0;?;262.0;763.0;?;801;80.0
-159;316.0;-589.0;99;-734.0;155.0;254.0;758.0;-709.0;802;110.0
?;314.0;-585.0;99;-722.0;167.0;248.0;749.0;-712.0;804;86.0
-159;316.0;-583.0;99;?;154.0;245.0;?;-715.0;804;73.0
-159;314.0;-581.0;99;-692.0;155.0;245.0;718.0;?;?;75.0
-159;312.0;-580.0;?;-675.0;158.0;243.0;698.0;?;795;62.0
-159;312.0;-583.0;99;-654.0;156.0;?;675.0;-722.0;?;62.0
-159;296.0;-588.0;99;-630.0;?;246.0;652.0;-723.0;797;19.0
-159;270.0;-595.0;99;-604.0;160.0;?;618.0;-725.0;?;?
-159;241.0;-600.0;99;-580.0;154.0;241.0;?;?;?;?
-159;217.0;-602.0;99;-561.0;163.0;?;563.0;-728.0;799;19.0
-159;198.0;-604.0;99;-548.0;168.0;233.0;545.0;?;797;?
-159;?;-603.0;99;-541.0;?;231.0;527.0;-728.0;800;46.0
-159;177.0;-602.0;99;-538.0;145.0;233.0;517.0;-727.0;?;?
-159;179.0;-600.0;99;-537.0;149.0;?;513.0;-726.0;?;31.0
-159;184.0;-598.0;99;-537.0;143.0;233.0;512.0;-725.0;798;39.0
-159;?;?;99;?;145.0;?;513.0;-723.0;796;40.0
?;196.0;?;99;-536.0;?;234.0;512.0;-721.0;?;39.0
-159;199.0;-597.0;99;-536.0;128.0;234.0;512.0;-720.0;800;22.0
?;202.0;-597.0;99;-536.0;?;235.0;513.0;-719.0;799;52.0
-159;208.0;-596.0;99;-537.0;149.0;234.0;?;-718.0;?;53.0
?;?;?;99;-540.0;132.0;235.0;516.0;-718.0;801;70.0
-159;215.0;-594.0;99;?;108.0;?;519.0;?;798;?
-159;220.0;-593.0;?;-545.0;129.0;238.0;?;-717.0;?;36.0
-159;?;-593.0;99;?;172.0;240.0;526.0;-718.0;797;56.0
-159;228.0;-593.0;99;-549.0;?;?;528.0;-719.0;?;?
-159;?;-593.0;99;-551.0;158.0;244.0;529.0;-720.0;798;67.0
-159;?;-593.0;99;?;140.0;241.0;531.0;-721.0;?;?
-159;232.0;?;99;-554.0;134.0;242.0;533.0;-722.0;796;43.0
?;230.0;-596.0;99;-556.0;?;240.0;535.0;-723.0;797;45.0
-159;228.0;?;99;-558.0;146.0;240.0;538.0;-725.0;800;62.0
-159;?;-600.0;99;-561.0;165.0;?;543.0;?;793;40.0
?;?;-602.0;99;?;?;240.0;?;?;796;?
-159;224.0;-603.0;99;-576.0;167.0;242.0;553.0;-729.0;?;60.0
-159;223.0;-602.0;99;-591.0;157.0;?;557.0;?;800;79.0
-159;228.0;-597.0;99;-613.0;?;249.0;568.0;?;797;44.0
?;237.0;-589.0;99;-641.0;140.0;?;584.0;-729.0;802;29.0
-159;244.0;-581.0;99;-669.0;148.0;258.0;598.0;-728.0;799;38.0
-159;?;-573.0;99;-697.0;142.0;267.0;616.0;-727.0;797;?
-159;253.0;-565.0;99;-725.0;?;271.0;646.0;-726.0;805;29.0
-159;252.0;-561.0;99;-745.0;141.0;278.0;676.0;-724.0;802;?
-159;252.0;-560.0;99;-763.0;136.0;278.0;698.0;-722.0;800;37.0
-159;248.0;-564.0;?;-774.0;?;286.0;?;-720.0;?;50.0
-159;231.0;-572.0;99;-778.0;143.0;291.0;692.0;?;800;31.0
-159;?;-583.0;99;-777.0;131.0;300.0;688.0;-714.0;798;?
?;202.0;-598.0;99;-773.0;?;305.0;676.0;-712.0;802;49.0
-159;190.0;-620.0;99;-764.0;118.0;312.0;?;-709.0;794;41.0
-159;165.0;-636.0;99;?;?;321.0;636.0;?;?;?
-159;140.0;-643.0;99;-759.0;133.0;326.0;623.0;?;801;60.0
?;115.0;-644.0;99;-761.0;154.0;333.0;620.0;-702.0;799;?
-159;79.0;-638.0;99;-768.0;161.0;?;628.0;-700.0;802;?
-159;47.0;-631.0;?;?;128.0;331.0;?;-700.0;?;65.0
-159;22.0;-626.0;99;-778.0;106.0;325.0;?;-701.0;?;21.0
-159;10.0;-624.0;99;-779.0;?;318.0;672.0;-704.0;804;32.0
-159;6.0;-623.0;?;-778.0;?;313.0;679.0;-706.0;805;?
?;13.0;-623.0;99;-777.0;?;307.0;681.0;-708.0;?;?
?;?;-623.0;99;?;151.0;304.0;681.0;-709.0;798;?
-159;54.0;-623.0;99;-776.0;155.0;?;680.0;?;800;61.0
-159;74.0;-622.0;99;-775.0;151.0;298.0;680.0;-712.0;807;83.0
-159;93.0;-621.0;?;-775.0;144.0;?;?;-713.0;802;57.0
-159;107.0;-622.0;99;-773.0;138.0;?;685.0;?;800;56.0
?;117.0;-622.0;99;?;137.0;297.0;689.0;?;806;54.0
-159;126.0;-624.0;99;-770.0;141.0;301.0;694.0;?;804;48.0
-159;135.0;-626.0;99;-767.0;137.0;304.0;697.0;-716.0;803;60.0
-159;142.0;-628.0;?;-765.0;145.0;306.0;699.0;-716.0;805;50.0
?;149.0;?;?;?;146.0;?;700.0;-716.0;?;61.0
-159;156.0;-634.0;99;?;132.0;?;701.0;-715.0;802;68.0
-159;162.0;-637.0;?;-758.0;116.0;316.0;701.0;-714.0;799;35.0
-159;?;?;99;-756.0;114.0;320.0;700.0;-713.0;795;20.0
?;?;-645.0;?;?;118.0;?;701.0;-712.0;804;?
-159;169.0;-649.0;?;-751.0;130.0;326.0;702.0;-711.0;805;?
-159;166.0;?;99;-749.0;134.0;329.0;?;-710.0;800;?
-159;156.0;-655.0;99;-747.0;121.0;329.0;?;?;806;65.0
-159;149.0;?;99;?;123.0;327.0;708.0;-709.0;807;38.0
-159;145.0;-657.0;99;-747.0;128.0;329.0;708.0;-709.0;801;55.0
-159;140.0;?;99;-747.0;135.0;328.0;708.0;?;?;52.0
-159;138.0;-654.0;?;-750.0;147.0;325.0;708.0;-709.0;807;58.0
-159;136.0;?;?;-752.0;127.0;322.0;?;-709.0;?;?
-159;138.0;-648.0;99;-754.0;114.0;?;702.0;-710.0;803;38.0
-159;138.0;-646.0;99;-756.0;120.0;319.0;?;-711.0;804;?
?;139.0;-644.0;?;-757.0;106.0;317.0;693.0;-711.0;?;70.0
-159;143.0;-642.0;?;?;?;317.0;?;-710.0;803;40.0
-159;147.0;-640.0;?;-760.0;143.0;318.0;686.0;-710.0;803;40.0
-159;151.0;-638.0;99;-761.0;?;?;?;-710.0;803;?
-159;153.0;?;99;-762.0;127.0;?;683.0;-710.0;802;?
?;156.0;-635.0;99;-763.0;115.0;324.0;683.0;?;?;29.0
-159;156.0;-634.0;99;?;99.0;322.0;684.0;?;807;44.0
-159;?;-636.0;99;?;?;?;?;-708.0;807;?
-159;155.0;-636.0;99;?;85.0;321.0;?;-708.0;807;?
-159;153.0;-637.0;99;-761.0;109.0;?;689.0;?;?;?
?;153.0;?;?;-760.0;128.0;320.0;692.0;?;806;40.0
-159;149.0;?;?;-759.0;149.0;316.0;696.0;-707.0;801;45.0
-159;148.0;-642.0;99;-758.0;144.0;316.0;699.0;-708.0;804;?
?;144.0;-643.0;99;-758.0;124.0;313.0;?;-708.0;805;65.0
-159;?;-644.0;99;-757.0;122.0;?;?;-709.0;797;40.0
?;?;?;99;-756.0;132.0;311.0;?;?;798;59.0
-159;142.0;-646.0;99;-755.0;?;?;705.0;-711.0;798;60.0
?;144.0;-646.0;99;-755.0;120.0;?;704.0;-711.0;?;?
-159;?;?;99;-755.0;114.0;313.0;703.0;-712.0;807;38.0
?;147.0;?;99;-756.0;110.0;314.0;702.0;-712.0;805;43.0
-159;149.0;-644.0;99;-757.0;?;314.0;?;-711.0;?;51.0
-159;?;-644.0;?;?;94.0;314.0;700.0;-707.0;804;106.0
-159;154.0;-643.0;99;-757.0;156.0;?;698.0;-703.0;?;?
-159;157.0;-642.0;99;-758.0;?;315.0;697.0;-699.0;805;61.0
-159;160.0;-642.0;99;-758.0;129.0;313.0;?;-693.0;803;?
-159;162.0;?;99;?;118.0;313.0;697.0;-693.0;807;-46.0
-159;161.0;-641.0;99;-758.0;120.0;317.0;697.0;-697.0;802;20.0
-159;164.0;-641.0;99;-758.0;107.0;321.0;?;?;797;93.0
-159;171.0;-642.0;99;-757.0;118.0;326.0;696.0;-704.0;?;64.0
-159;178.0;-641.0;99;-757.0;106.0;?;695.0;?;802;-8.0
-159;?;-641.0;99;-757.0;?;?;694.0;-705.0;801;?
-159;186.0;-641.0;99;?;152.0;325.0;695.0;-706.0;?;43.0
-159;189.0;?;99;-757.0;?;323.0;695.0;?;802;30.0
-159;188.0;-641.0;99;?;129.0;323.0;695.0;-706.0;800;37.0
-159;190.0;-640.0;99;-758.0;125.0;326.0;694.0;-707.0;800;-29.0
-159;193.0;?;99;-758.0;?;329.0;693.0;?;797;15.0
-159;195.0;-640.0;99;?;?;?;?;-707.0;?;?
-159;194.0;-640.0;99;-758.0;137.0;327.0;?;-707.0;803;?
-159;191.0;-640.0;99;-757.0;?;328.0;694.0;-707.0;798;25.0
-159;191.0;-641.0;99;-757.0;126.0;329.0;695.0;-707.0;799;62.0
-159;186.0;-642.0;99;-756.0;115.0;327.0;695.0;-706.0;805;?
-159;?;-643.0;99;-756.0;121.0;?;696.0;-706.0;799;76.0
-159;?;-644.0;99;-755.0;126.0;322.0;696.0;?;798;71.0
-159;179.0;?;99;-754.0;152.0;?;?;-707.0;?;107.0
-159;179.0;-645.0;99;-754.0;141.0;317.0;695.0;-707.0;796;132.0
-159;177.0;-645.0;?;-753.0;136.0;309.0;696.0;-708.0;799;112.0
-159;174.0;-646.0;?;-753.0;143.0;?;698.0;-710.0;807;133.0
-159;?;-646.0;99;-753.0;138.0;294.0;700.0;-712.0;803;160.0
?;164.0;-647.0;99;-752.0;132.0;287.0;701.0;-713.0;?;?
-159;154.0;?;99;-753.0;106.0;?;704.0;?;?;138.0
-159;146.0;-647.0;?;?;133.0;?;706.0;-714.0;798;113.0
?;136.0;?;99;-753.0;?;265.0;708.0;?;?;139.0
-159;125.0;-648.0;?;-753.0;106.0;260.0;709.0;-717.0;800;118.0
?;116.0;-649.0;99;-753.0;?;255.0;?;-718.0;?;118.0
-159;106.0;?;99;-753.0;119.0;254.0;708.0;-720.0;801;111.0
-159;101.0;?;99;-754.0;?;?;?;?;803;?
-159;95.0;-648.0;99;-755.0;140.0;249.0;704.0;-723.0;802;99.0
-159;95.0;-647.0;99;-756.0;?;248.0;703.0;-724.0;?;102.0
-159;91.0;-646.0;?;-757.0;135.0;249.0;?;-724.0;?;84.0
?;89.0;-645.0;99;-758.0;129.0;249.0;697.0;-725.0;802;63.0
-159;86.0;-643.0;99;-759.0;114.0;?;695.0;-724.0;803;86.0
-159;90.0;-643.0;99;-759.0;133.0;242.0;692.0;-724.0;807;99.0
-159;90.0;?;99;?;112.0;242.0;689.0;-723.0;805;45.0
?;92.0;-641.0;99;?;122.0;239.0;?;-723.0;?;47.0
-159;94.0;-640.0;99;?;120.0;239.0;?;?;803;?
?;95.0;-639.0;99;-762.0;130.0;238.0;685.0;?;800;109.0
-160;98.0;-638.0;?;?;109.0;240.0;685.0;-717.0;803;89.0
-160;?;?;99;-762.0;100.0;?;685.0;-714.0;803;?
?;102.0;?;99;-762.0;120.0;246.0;?;-712.0;801;89.0
-159;?;-636.0;99;-763.0;?;246.0;?;-711.0;804;106.0
-159;107.0;-636.0;99;-763.0;?;248.0;685.0;-710.0;?;93.0
-160;?;-636.0;99;-763.0;121.0;250.0;686.0;-709.0;?;111.0
-160;113.0;-636.0;99;-763.0;?;250.0;686.0;-708.0;801;92.0
-160;117.0;-636.0;99;-762.0;101.0;254.0;686.0;-708.0;798;90.0
-159;118.0;-637.0;99;-762.0;108.0;254.0;?;-707.0;803;?
-159;117.0;-637.0;99;-761.0;112.0;257.0;689.0;?;801;86.0
-159;118.0;-637.0;?;?;93.0;261.0;691.0;-706.0;797;101.0
?;?;-638.0;99;-761.0;96.0;?;?;-705.0;803;?
-160;125.0;-637.0;99;-761.0;107.0;267.0;?;?;?;78.0
-160;127.0;?;99;-761.0;94.0;271.0;695.0;-705.0;797;71.0
?;130.0;-639.0;?;-760.0;92.0;?;696.0;-705.0;802;70.0
-159;131.0;-639.0;99;-760.0;93.0;?;697.0;-704.0;797;70.0
-159;132.0;-640.0;99;-760.0;95.0;?;698.0;-704.0;799;81.0
-160;135.0;-639.0;99;?;78.0;274.0;698.0;-703.0;805;65.0
-160;141.0;-639.0;?;-760.0;?;?;?;-702.0;797;53.0
-159;145.0;-639.0;99;-760.0;102.0;?;697.0;-702.0;?;75.0
-159;146.0;-638.0;?;-760.0;?;276.0;698.0;-702.0;796;82.0
-159;145.0;?;?;-761.0;?;275.0;698.0;-703.0;802;94.0
-159;148.0;-636.0;99;-761.0;?;274.0;697.0;-702.0;807;79.0
-160;153.0;?;99;-762.0;86.0;?;695.0;-701.0;?;69.0
-160;?;-634.0;99;-763.0;95.0;?;694.0;-701.0;?;69.0
-159;159.0;?;99;-764.0;92.0;?;?;-701.0;?;78.0
-159;160.0;-632.0;?;-764.0;?;281.0;?;-701.0;?;74.0
-159;163.0;-632.0;99;-765.0;76.0;281.0;692.0;-701.0;797;?
-159;161.0;-632.0;99;-765.0;?;283.0;692.0;-700.0;798;55.0
?;164.0;-631.0;99;-765.0;82.0;285.0;691.0;-700.0;797;81.0
-160;165.0;-631.0;?;-765.0;?;?;690.0;-700.0;?;31.0
?;165.0;-632.0;99;?;77.0;287.0;691.0;-699.0;798;61.0
-159;164.0;-632.0;?;-764.0;76.0;288.0;?;-699.0;800;69.0
?;161.0;?;99;-763.0;90.0;?;?;-699.0;?;72.0
?;162.0;?;99;-763.0;81.0;?;693.0;-699.0;?;66.0
-160;162.0;-635.0;99;-762.0;?;289.0;693.0;-699.0;805;63.0
-160;161.0;-636.0;99;-761.0;?;291.0;694.0;-699.0;802;?
?;159.0;?;99;-761.0;71.0;?;?;-698.0;?;83.0
-159;160.0;-637.0;99;-760.0;74.0;?;696.0;-699.0;802;62.0
-159;163.0;-638.0;99;-760.0;90.0;301.0;696.0;-699.0;803;?
?;164.0;-638.0;99;-759.0;?;302.0;696.0;?;?;77.0
-160;169.0;-638.0;99;?;91.0;302.0;696.0;-700.0;801;81.0
-160;174.0;-639.0;99;-759.0;93.0;301.0;696.0;-700.0;799;?
-159;180.0;-639.0;?;-758.0;?;303.0;?;-701.0;?;61.0
-159;180.0;-639.0;99;-758.0;83.0;304.0;696.0;-701.0;802;68.0
-159;181.0;-639.0;99;-758.0;74.0;?;?;-701.0;804;79.0
-160;181.0;?;99;-758.0;86.0;302.0;?;-700.0;802;71.0
-160;?;-640.0;99;-757.0;90.0;304.0;696.0;-700.0;?;?
-160;181.0;?;99;?;92.0;306.0;695.0;-700.0;803;?
?;179.0;-640.0;99;-757.0;89.0;306.0;695.0;?;?;?
-159;177.0;-640.0;99;-757.0;?;306.0;695.0;-699.0;803;92.0
?;?;?;99;-758.0;91.0;305.0;695.0;-699.0;804;105.0
-160;?;-640.0;99;?;94.0;303.0;?;?;801;?
?;167.0;?;99;-758.0;?;?;694.0;-700.0;807;60.0
-160;166.0;-639.0;99;-758.0;103.0;?;694.0;?;810;86.0
-159;?;?;99;-759.0;85.0;301.0;693.0;-700.0;803;77.0
?;170.0;-638.0;99;?;?;300.0;693.0;-700.0;?;80.0
-159;170.0;?;99;?;90.0;299.0;693.0;-700.0;796;?
-159;171.0;-638.0;99;-759.0;75.0;300.0;692.0;?;802;82.0
-159;172.0;?;99;-759.0;81.0;301.0;693.0;-701.0;803;79.0
-159;170.0;?;99;-758.0;85.0;303.0;694.0;-701.0;?;81.0
-159;169.0;-640.0;99;?;?;303.0;695.0;-701.0;795;70.0
?;167.0;-640.0;?;-758.0;74.0;305.0;695.0;-700.0;797;70.0
-159;168.0;-640.0;?;-757.0;70.0;308.0;694.0;?;787;50.0
-159;169.0;?;99;-757.0;63.0;312.0;?;-699.0;790;51.0
?;?;-641.0;99;-757.0;73.0;314.0;694.0;-699.0;799;64.0
-159;171.0;-641.0;99;-756.0;74.0;320.0;694.0;-698.0;?;94.0
-159;?;-641.0;99;-756.0;?;323.0;?;-697.0;796;81.0
-159;176.0;-642.0;99;-755.0;?;327.0;693.0;?;794;54.0
-159;177.0;?;?;-755.0;61.0;329.0;693.0;-696.0;?;51.0
?;?;-643.0;99;?;61.0;329.0;693.0;-696.0;795;68.0
-159;180.0;-643.0;?;-753.0;?;?;694.0;-696.0;795;?
-159;?;-644.0;99;?;58.0;?;694.0;-695.0;?;67.0
-159;?;-645.0;?;-752.0;58.0;334.0;695.0;-695.0;792;68.0
?;185.0;-645.0;99;-751.0;64.0;336.0;?;-695.0;?;81.0
-159;188.0;-644.0;99;-752.0;68.0;337.0;695.0;-695.0;805;62.0
?;190.0;-644.0;?;?;?;337.0;695.0;-694.0;800;77.0
?;192.0;-643.0;99;-752.0;55.0;339.0;694.0;?;794;62.0
-159;194.0;?;99;-753.0;60.0;339.0;?;?;?;60.0
-159;192.0;-642.0;99;-754.0;56.0;338.0;694.0;-691.0;801;?
-159;191.0;-642.0;99;-754.0;56.0;?;694.0;?;803;60.0
-159;188.0;-641.0;99;?;63.0;335.0;693.0;?;806;?
-159;187.0;-640.0;99;-756.0;?;332.0;692.0;-691.0;?;100.0
-159;184.0;-639.0;99;?;?;332.0;693.0;-691.0;805;87.0
-159;181.0;-639.0;99;?;65.0;328.0;692.0;-692.0;797;73.0
-159;176.0;-638.0;99;-759.0;60.0;328.0;692.0;-692.0;794;?
-159;173.0;-637.0;?;-760.0;?;325.0;692.0;-692.0;801;67.0
?;169.0;-637.0;99;-761.0;69.0;321.0;691.0;-693.0;800;40.0
?;167.0;?;?;-761.0;64.0;322.0;691.0;?;801;77.0
-159;163.0;-636.0;99;-762.0;?;321.0;690.0;-694.0;803;52.0
-159;?;-635.0;99;-763.0;?;319.0;690.0;-694.0;?;50.0
-159;?;-634.0;99;-763.0;61.0;320.0;690.0;-694.0;799;?
-159;165.0;-634.0;99;-764.0;59.0;?;?;-694.0;798;62.0
-159;166.0;?;99;?;59.0;318.0;690.0;?;802;50.0
-159;?;-634.0;99;?;60.0;321.0;690.0;-692.0;805;?
-159;?;-634.0;99;-763.0;64.0;321.0;691.0;-691.0;801;?
-159;172.0;?;99;-763.0;68.0;321.0;691.0;-691.0;?;59.0
?;176.0;-635.0;?;-763.0;64.0;321.0;691.0;?;805;53.0
-159;178.0;-635.0;99;?;66.0;321.0;692.0;-691.0;800;84.0
-159;178.0;-636.0;99;-761.0;65.0;?;692.0;-691.0;?;78.0
-159;?;-636.0;99;-761.0;70.0;319.0;693.0;-691.0;805;79.0
-159;181.0;?;99;?;53.0;320.0;?;-691.0;801;66.0
-159;183.0;?;99;-760.0;79.0;321.0;?;-692.0;795;77.0
-159;180.0;-638.0;?;?;60.0;321.0;694.0;-692.0;800;71.0
-159;182.0;-638.0;99;-760.0;53.0;322.0;694.0;-692.0;798;46.0
-159;183.0;-638.0;99;-759.0;55.0;322.0;694.0;-692.0;800;38.0
?;181.0;-638.0;99;-760.0;?;321.0;694.0;-692.0;807;48.0
-159;181.0;-638.0;?;?;46.0;324.0;694.0;-692.0;796;?
-159;?;-639.0;99;?;54.0;325.0;694.0;?;802;50.0
?;183.0;-638.0;99;?;62.0;?;693.0;-691.0;805;58.0
-159;182.0;-637.0;99;-760.0;46.0;?;693.0;-690.0;797;61.0
-159;184.0;-638.0;99;-760.0;?;?;693.0;?;801;20.0
-159;183.0;-637.0;99;-760.0;?;327.0;?;-690.0;803;53.0
?;186.0;-637.0;99;-760.0;56.0;329.0;692.0;-690.0;810;57.0
-159;?;?;99;-760.0;?;327.0;692.0;?;?;52.0
-159;187.0;-638.0;99;-759.0;52.0;328.0;693.0;-689.0;795;62.0
-159;185.0;-638.0;99;-759.0;63.0;329.0;693.0;?;802;?
-159;183.0;-638.0;99;-759.0;72.0;328.0;694.0;-690.0;805;80.0
-159;183.0;-638.0;99;-759.0;62.0;327.0;695.0;-691.0;801;68.0
?;185.0;-638.0;99;-759.0;?;326.0;695.0;-691.0;?;67.0
?;185.0;-638.0;99;-759.0;54.0;325.0;695.0;-691.0;800;57.0
-159;?;-639.0;99;-759.0;72.0;324.0;695.0;-692.0;798;61.0
-159;181.0;-639.0;99;-759.0;80.0;324.0;695.0;?;801;71.0
-159;179.0;-639.0;99;-759.0;?;?;696.0;?;803;91.0
-159;177.0;-639.0;99;?;67.0;322.0;?;-693.0;803;97.0
-159;?;-639.0;?;-759.0;80.0;323.0;696.0;-694.0;?;60.0
-159;176.0;-639.0;?;-760.0;71.0;320.0;695.0;-694.0;802;89.0
-159;177.0;-639.0;99;-760.0;?;?;696.0;-695.0;802;?
-159;175.0;?;99;?;75.0;319.0;696.0;?;?;69.0
?;171.0;-639.0;99;-760.0;89.0;?;697.0;?;801;64.0
-159;169.0;-640.0;99;-760.0;80.0;314.0;698.0;-697.0;799;104.0
?;166.0;-640.0;?;-760.0;67.0;313.0;?;-697.0;802;79.0
-159;167.0;-640.0;99;-760.0;?;313.0;?;-698.0;801;74.0
-159;167.0;-640.0;99;-760.0;80.0;310.0;698.0;-698.0;796;72.0
-159;166.0;-640.0;99;-760.0;64.0;?;699.0;-697.0;794;36.0
-159;167.0;?;?;-760.0;66.0;?;?;-697.0;797;60.0
-159;165.0;?;99;-760.0;?;310.0;699.0;-697.0;802;60.0
-159;?;-638.0;99;-761.0;52.0;311.0;698.0;-695.0;801;48.0
-159;?;-638.0;?;-761.0;69.0;311.0;697.0;-695.0;?;49.0
-159;169.0;?;99;-761.0;83.0;?;?;?;803;71.0
-159;170.0;-637.0;99;?;61.0;311.0;697.0;-694.0;?;92.0
-159;172.0;-637.0;99;-762.0;67.0;310.0;696.0;?;797;71.0
?;172.0;-636.0;99;-762.0;73.0;311.0;696.0;?;?;60.0
-159;?;-636.0;99;-763.0;?;313.0;695.0;-693.0;801;61.0
-159;175.0;?;99;?;?;314.0;694.0;-693.0;798;66.0
-159;?;-635.0;99;?;62.0;315.0;694.0;-692.0;799;?
-159;184.0;-636.0;?;-762.0;51.0;317.0;?;-691.0;792;54.0
-159;187.0;?;99;-761.0;52.0;316.0;694.0;-691.0;801;48.0
-159;186.0;-637.0;?;-760.0;79.0;315.0;695.0;-691.0;805;71.0
-159;187.0;-638.0;99;-760.0;86.0;316.0;697.0;-692.0;795;95.0
-159;188.0;-638.0;99;-759.0;83.0;319.0;698.0;-692.0;798;79.0
-159;189.0;?;?;-759.0;?;321.0;698.0;-691.0;799;73.0
-159;195.0;-639.0;99;?;92.0;326.0;697.0;-690.0;792;?
?;200.0;-638.0;99;-759.0;90.0;328.0;694.0;?;796;88.0
-159;211.0;-637.0;99;-759.0;71.0;334.0;692.0;-688.0;799;55.0
-159;213.0;?;?;?;68.0;337.0;691.0;?;?;64.0
-159;219.0;-637.0;99;-758.0;67.0;342.0;690.0;-686.0;796;72.0
-159;223.0;-637.0;99;-757.0;67.0;344.0;689.0;-685.0;800;69.0
?;226.0;?;99;-757.0;71.0;346.0;689.0;?;?;?
?;?;-638.0;99;-756.0;74.0;349.0;689.0;?;?;70.0
-159;?;?;99;-755.0;?;?;689.0;-681.0;?;?
-159;238.0;-638.0;?;-754.0;67.0;?;689.0;?;800;65.0
-159;242.0;?;99;-753.0;60.0;?;689.0;-678.0;799;?
-159;?;-639.0;99;-752.0;59.0;359.0;689.0;-676.0;796;?
-159;?;-639.0;99;-752.0;?;359.0;689.0;-675.0;799;89.0
-159;255.0;-639.0;99;?;?;362.0;688.0;-675.0;799;54.0
-159;256.0;-640.0;99;?;?;?;688.0;-675.0;?;68.0
-159;259.0;?;?;?;?;368.0;687.0;-674.0;798;90.0
?;264.0;-640.0;?;?;73.0;?;687.0;-674.0;798;72.0
-159;266.0;-640.0;99;?;63.0;373.0;?;?;799;64.0
-159;268.0;-640.0;99;-749.0;?;376.0;?;-674.0;801;59.0
-159;271.0;-640.0;?;-749.0;?;377.0;686.0;-673.0;801;60.0
-159;?;-641.0;99;-748.0;59.0;381.0;686.0;-673.0;795;60.0
-159;275.0;-641.0;99;-747.0;62.0;383.0;686.0;-672.0;796;68.0
?;?;?;?;?;67.0;?;?;-671.0;799;80.0
?;?;-642.0;99;-745.0;65.0;389.0;686.0;-669.0;795;70.0
-159;284.0;-643.0;?;-744.0;57.0;392.0;686.0;-668.0;795;68.0
-159;287.0;-643.0;99;-743.0;77.0;393.0;685.0;?;802;65.0
-159;293.0;-643.0;?;-743.0;?;395.0;685.0;-665.0;804;86.0
-159;296.0;-643.0;99;?;43.0;399.0;685.0;-664.0;799;?
-159;303.0;-642.0;99;-741.0;?;399.0;684.0;?;797;62.0
-159;?;-643.0;99;?;70.0;401.0;683.0;-664.0;?;87.0
-159;306.0;-643.0;99;-740.0;56.0;?;?;-664.0;805;82.0
?;310.0;-643.0;99;-739.0;56.0;?;683.0;-664.0;794;66.0
-159;307.0;-644.0;99;-739.0;65.0;405.0;?;-664.0;795;82.0
-159;305.0;-645.0;99;-738.0;?;405.0;684.0;-664.0;801;89.0
-159;307.0;-644.0;99;?;70.0;405.0;683.0;-666.0;803;55.0
-159;310.0;-644.0;99;-738.0;65.0;404.0;683.0;-666.0;?;57.0
-159;308.0;-645.0;99;-738.0;63.0;407.0;684.0;-667.0;807;60.0
-159;?;-645.0;?;-738.0;73.0;405.0;685.0;-668.0;803;69.0
-159;?;?;99;?;70.0;404.0;?;?;?;70.0
-159;?;-645.0;99;-739.0;?;403.0;685.0;-668.0;?;80.0
-159;301.0;-645.0;99;-739.0;63.0;401.0;685.0;-669.0;?;67.0
?;298.0;-645.0;99;?;71.0;401.0;686.0;?;?;65.0
?;296.0;?;99;-740.0;63.0;400.0;686.0;?;?;89.0
-159;294.0;-644.0;99;-741.0;73.0;400.0;?;-669.0;804;66.0
-159;291.0;-642.0;99;-742.0;74.0;398.0;683.0;?;805;73.0
-159;291.0;-641.0;?;-743.0;?;398.0;?;-667.0;799;67.0
-159;291.0;?;99;-744.0;68.0;394.0;681.0;-667.0;801;74.0
-159;288.0;-641.0;99;?;55.0;392.0;681.0;-666.0;?;?
-159;286.0;-639.0;99;?;41.0;392.0;?;-665.0;807;51.0
-159;286.0;-638.0;99;-747.0;48.0;389.0;680.0;?;807;46.0
?;282.0;-637.0;99;-748.0;52.0;?;680.0;-665.0;801;67.0
-159;281.0;-638.0;99;-748.0;38.0;?;681.0;-665.0;800;61.0
-159;277.0;-638.0;99;-749.0;?;383.0;?;?;805;?
-159;274.0;-638.0;?;-749.0;?;380.0;681.0;-666.0;803;?
-159;269.0;-638.0;?;-750.0;61.0;383.0;681.0;-667.0;803;?
