InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1;Accelerometer BACK accX
-262.0;-59.0;-339.0;101;27.0;-291.0;122.0;56.0;99.0;-289.0;?
?;-54.0;-334.0;93;23.0;?;123.0;?;100.0;-291.0;?
-204.0;-50.0;-329.0;146;20.0;-293.0;124.0;57.0;100.0;-292.0;109.0
-148.0;-48.0;-324.0;120;17.0;?;125.0;28.0;?;-294.0;64.0
-156.0;-47.0;-321.0;17;?;-297.0;127.0;65.0;100.0;-296.0;63.0
?;?;-319.0;66;6.0;?;?;79.0;101.0;?;76.0
?;?;-316.0;95;1.0;-307.0;135.0;48.0;103.0;-300.0;70.0
?;?;-314.0;12;-4.0;-311.0;139.0;90.0;104.0;-301.0;57.0
?;-44.0;-311.0;9;-9.0;-314.0;143.0;73.0;105.0;-301.0;96.0
-177.0;-42.0;?;75;-15.0;-319.0;149.0;20.0;108.0;-302.0;?
-173.0;-40.0;?;?;-22.0;-325.0;155.0;-5.0;112.0;-302.0;?
-156.0;?;-299.0;?;-28.0;?;161.0;-29.0;116.0;-302.0;?
-138.0;-31.0;-297.0;?;-34.0;-335.0;?;-58.0;119.0;-302.0;?
-91.0;-29.0;-296.0;43;-36.0;-336.0;166.0;?;120.0;?;100.0
-73.0;-28.0;-296.0;50;-36.0;-336.0;164.0;-69.0;118.0;-305.0;?
-67.0;-29.0;-298.0;109;-35.0;-335.0;163.0;-74.0;117.0;-307.0;?
-46.0;-30.0;-299.0;40;-35.0;-335.0;?;-48.0;?;-309.0;91.0
-53.0;-33.0;-301.0;?;-34.0;?;161.0;-91.0;119.0;-310.0;67.0
-17.0;-36.0;-303.0;68;-33.0;-333.0;161.0;-106.0;120.0;?;?
0.0;-37.0;-305.0;-119;?;-331.0;160.0;-89.0;?;-309.0;113.0
-21.0;-39.0;?;?;?;-329.0;159.0;?;122.0;?;107.0
?;-40.0;?;13;-27.0;-326.0;157.0;-120.0;123.0;-306.0;85.0
-35.0;-41.0;-306.0;?;-24.0;-323.0;?;-105.0;122.0;-305.0;63.0
-44.0;-43.0;-306.0;1309;?;-319.0;?;-113.0;119.0;-305.0;124.0
5.0;?;?;-1668;-16.0;-316.0;?;-128.0;116.0;-303.0;130.0
30.0;-46.0;?;-874;-12.0;-315.0;145.0;-120.0;114.0;-301.0;332.0
?;?;?;632;-9.0;-315.0;146.0;-103.0;111.0;-296.0;433.0
?;-43.0;-304.0;-319;-6.0;-318.0;148.0;?;108.0;-290.0;?
?;-44.0;?;31;1.0;-321.0;150.0;?;104.0;?;295.0
542.0;?;-310.0;-22;?;-320.0;?;-188.0;105.0;-277.0;216.0
491.0;-47.0;?;?;4.0;-320.0;?;-270.0;104.0;-275.0;222.0
466.0;-53.0;-324.0;28;2.0;-324.0;?;?;103.0;?;214.0
478.0;-63.0;-336.0;?;-1.0;-337.0;174.0;-227.0;?;-280.0;192.0
?;-77.0;-350.0;-6;-5.0;-361.0;188.0;-166.0;?;-286.0;207.0
243.0;-91.0;-361.0;-33;-6.0;-388.0;203.0;-42.0;109.0;-291.0;227.0
115.0;-99.0;-368.0;-33;-9.0;-409.0;216.0;-7.0;107.0;-292.0;211.0
35.0;-100.0;-369.0;?;-9.0;-424.0;224.0;91.0;100.0;-290.0;219.0
-3.0;-93.0;-365.0;-13;-7.0;-437.0;230.0;?;88.0;-285.0;230.0
?;-83.0;-359.0;-12;?;?;231.0;144.0;?;-279.0;182.0
-67.0;-75.0;-353.0;-19;11.0;-467.0;226.0;186.0;52.0;-277.0;?
-112.0;-71.0;-348.0;-12;?;-476.0;216.0;?;21.0;-276.0;166.0
?;-71.0;-345.0;-3;56.0;-484.0;209.0;232.0;-14.0;-276.0;239.0
-211.0;-73.0;-343.0;?;?;?;205.0;222.0;-49.0;-277.0;189.0
-220.0;-72.0;?;-9;?;?;206.0;?;-83.0;-276.0;243.0
-209.0;-69.0;-335.0;0;127.0;?;?;213.0;-119.0;-273.0;217.0
-222.0;-62.0;-327.0;?;151.0;-541.0;216.0;?;-155.0;-268.0;258.0
-180.0;-53.0;-318.0;-2;180.0;-552.0;222.0;135.0;-189.0;-263.0;284.0
-63.0;-44.0;-310.0;0;214.0;-566.0;225.0;128.0;-220.0;-257.0;266.0
10.0;?;-304.0;-2;248.0;-580.0;232.0;104.0;-248.0;?;263.0
128.0;-33.0;-300.0;?;282.0;-596.0;238.0;92.0;?;?;?
?;?;-298.0;0;315.0;-613.0;245.0;?;-284.0;-244.0;222.0
216.0;-31.0;-298.0;?;?;-630.0;251.0;?;-296.0;-242.0;179.0
?;?;-300.0;-5;375.0;-646.0;260.0;80.0;-304.0;-240.0;185.0
209.0;-35.0;-302.0;-2;401.0;-660.0;267.0;51.0;?;?;218.0
179.0;-38.0;-304.0;3;430.0;-672.0;268.0;?;-313.0;-237.0;239.0
154.0;-39.0;-305.0;3;459.0;-689.0;266.0;-27.0;-318.0;?;259.0
188.0;-39.0;-305.0;?;484.0;?;263.0;11.0;?;-231.0;238.0
179.0;-37.0;-305.0;0;504.0;-709.0;263.0;-26.0;-328.0;-228.0;?
128.0;-36.0;?;-6;?;-715.0;263.0;-80.0;-328.0;-226.0;?
92.0;?;-305.0;-5;?;-722.0;265.0;-110.0;?;?;274.0
75.0;?;-307.0;0;527.0;-727.0;?;?;-332.0;-226.0;?
21.0;-41.0;-309.0;?;529.0;-729.0;?;-95.0;?;-227.0;276.0
?;-42.0;-310.0;?;529.0;?;272.0;-62.0;-328.0;-227.0;275.0
-38.0;?;-311.0;?;528.0;-733.0;276.0;?;-323.0;-228.0;246.0
-73.0;?;-312.0;5;527.0;-735.0;279.0;-48.0;-319.0;-229.0;?
?;-40.0;-313.0;0;526.0;-736.0;282.0;-8.0;?;-230.0;301.0
-51.0;?;-314.0;?;524.0;?;286.0;?;-311.0;-230.0;?
-47.0;-36.0;-313.0;0;522.0;-739.0;289.0;-12.0;-307.0;-230.0;271.0
-39.0;-35.0;-312.0;-3;520.0;?;291.0;-19.0;?;-230.0;236.0
?;-35.0;-313.0;-4;517.0;-740.0;293.0;6.0;?;?;?
46.0;-35.0;-315.0;-1;514.0;?;?;6.0;-298.0;?;242.0
32.0;-36.0;-315.0;-1;511.0;-739.0;295.0;?;?;-230.0;?
9.0;-36.0;?;-1;509.0;-739.0;?;?;-294.0;-229.0;?
-2.0;-36.0;-312.0;?;507.0;-739.0;296.0;104.0;-293.0;-229.0;231.0
41.0;-37.0;-311.0;?;506.0;-737.0;294.0;110.0;-294.0;-228.0;216.0
50.0;-38.0;-311.0;5;505.0;-736.0;?;74.0;-295.0;-227.0;215.0
126.0;-37.0;?;-1;502.0;-734.0;289.0;113.0;-297.0;-225.0;217.0
89.0;-37.0;-310.0;-2;500.0;-732.0;286.0;93.0;-299.0;?;236.0
106.0;-36.0;-310.0;4;?;-728.0;283.0;106.0;-301.0;-222.0;228.0
107.0;?;-311.0;?;489.0;-726.0;279.0;97.0;-301.0;-221.0;187.0
71.0;-35.0;-310.0;-7;481.0;-727.0;272.0;53.0;?;?;236.0
120.0;-35.0;-311.0;1;469.0;?;262.0;10.0;-308.0;-221.0;194.0
109.0;-37.0;-314.0;0;452.0;-733.0;?;-17.0;-314.0;?;194.0
102.0;-40.0;?;4;431.0;-733.0;238.0;-38.0;-317.0;-224.0;192.0
?;-43.0;-321.0;6;407.0;-731.0;221.0;-73.0;-321.0;-224.0;170.0
?;?;?;1;379.0;?;205.0;-112.0;?;-225.0;193.0
70.0;-47.0;-326.0;2;346.0;-693.0;190.0;-106.0;?;-226.0;?
-5.0;-49.0;-330.0;4;313.0;?;?;-129.0;-273.0;-229.0;174.0
-49.0;?;-333.0;?;?;-608.0;168.0;-94.0;-238.0;-233.0;?
-55.0;-57.0;-336.0;8;?;-571.0;157.0;-64.0;-196.0;-236.0;231.0
-89.0;-60.0;-339.0;3;217.0;-533.0;?;-63.0;-141.0;-240.0;205.0
?;?;-342.0;0;200.0;-481.0;129.0;-68.0;-78.0;-245.0;199.0
-145.0;-65.0;-345.0;1;174.0;-426.0;120.0;-65.0;-16.0;-250.0;113.0
-101.0;-67.0;-348.0;2;141.0;-368.0;110.0;-39.0;39.0;-254.0;33.0
-101.0;-69.0;-352.0;-1;?;-313.0;95.0;-30.0;83.0;?;?
-117.0;-71.0;-356.0;0;?;-270.0;78.0;-27.0;114.0;-265.0;62.0
?;-74.0;-361.0;-4;53.0;-248.0;?;-19.0;134.0;-272.0;80.0
-202.0;?;-364.0;1;?;-237.0;30.0;-17.0;139.0;-278.0;136.0
-297.0;-76.0;-365.0;10;52.0;-224.0;10.0;3.0;125.0;-282.0;172.0
-277.0;-71.0;-361.0;?;?;?;-1.0;?;100.0;-281.0;185.0
-187.0;-62.0;?;?;?;?;-6.0;23.0;?;?;227.0
-75.0;-50.0;-351.0;?;80.0;?;-6.0;14.0;61.0;-272.0;232.0
8.0;?;-346.0;2;90.0;-227.0;2.0;55.0;49.0;?;221.0
57.0;-33.0;-340.0;-5;96.0;-244.0;17.0;68.0;?;-262.0;200.0
83.0;-30.0;-337.0;-3;99.0;-261.0;32.0;57.0;36.0;-258.0;184.0
?;-31.0;-335.0;-1;100.0;-277.0;?;?;29.0;-255.0;191.0
195.0;-35.0;?;-3;101.0;-290.0;61.0;77.0;22.0;-251.0;165.0
188.0;-42.0;-334.0;2;104.0;-299.0;70.0;?;?;-248.0;157.0
192.0;?;-336.0;?;107.0;-305.0;77.0;51.0;6.0;-246.0;163.0
177.0;-59.0;-337.0;-2;?;-307.0;?;45.0;-1.0;-244.0;167.0
207.0;-66.0;-339.0;1;110.0;?;88.0;?;-3.0;-241.0;170.0
157.0;-73.0;-340.0;-1;?;-313.0;93.0;38.0;0.0;?;160.0
92.0;?;?;6;103.0;-316.0;98.0;47.0;8.0;-239.0;?
?;-83.0;-344.0;?;96.0;?;?;?;20.0;-239.0;156.0
?;?;?;3;86.0;-318.0;?;?;33.0;?;147.0
?;-84.0;-347.0;7;?;?;?;7.0;46.0;-238.0;142.0
23.0;-82.0;-348.0;2;67.0;-316.0;110.0;43.0;56.0;?;154.0
-31.0;-78.0;?;0;?;-313.0;107.0;21.0;65.0;?;136.0
-38.0;-74.0;-351.0;6;56.0;-308.0;102.0;10.0;?;-242.0;135.0
-54.0;-69.0;-352.0;7;54.0;-304.0;97.0;36.0;71.0;?;134.0
10.0;-63.0;-353.0;?;53.0;?;93.0;14.0;70.0;?;138.0
?;-58.0;-355.0;3;53.0;-299.0;91.0;?;69.0;?;?
-112.0;-55.0;-355.0;?;54.0;-298.0;?;-12.0;67.0;-250.0;?
-230.0;-54.0;-354.0;0;56.0;-297.0;87.0;-3.0;64.0;-254.0;188.0
-264.0;-51.0;-351.0;?;?;-296.0;87.0;?;61.0;-256.0;165.0
-152.0;?;?;11;?;-295.0;88.0;8.0;58.0;-256.0;169.0
-76.0;-42.0;-345.0;5;59.0;-295.0;89.0;4.0;56.0;-255.0;194.0
-12.0;-40.0;?;5;62.0;?;90.0;-37.0;55.0;-255.0;166.0
94.0;-41.0;-345.0;?;63.0;-294.0;93.0;?;54.0;-254.0;138.0
125.0;-46.0;-346.0;3;65.0;-296.0;95.0;?;55.0;-253.0;?
112.0;-51.0;-347.0;-2;66.0;-298.0;98.0;-39.0;55.0;-251.0;144.0
89.0;-57.0;-349.0;?;66.0;?;100.0;-42.0;55.0;-251.0;?
?;-64.0;-350.0;?;66.0;-301.0;102.0;-22.0;56.0;?;?
-50.0;-69.0;-351.0;3;?;-300.0;102.0;-36.0;?;?;153.0
-68.0;-71.0;-348.0;6;65.0;-298.0;100.0;-54.0;?;-248.0;144.0
21.0;-70.0;-347.0;7;?;?;100.0;-11.0;57.0;-243.0;164.0
59.0;-69.0;-347.0;5;63.0;-297.0;?;6.0;58.0;-241.0;?
?;-68.0;-346.0;0;63.0;?;99.0;-13.0;58.0;-238.0;171.0
?;-66.0;-343.0;2;64.0;-294.0;97.0;?;56.0;-236.0;146.0
?;-65.0;?;?;64.0;-293.0;95.0;34.0;54.0;-235.0;157.0
?;-64.0;-340.0;?;?;?;95.0;35.0;53.0;-235.0;?
15.0;?;-340.0;-2;62.0;-296.0;95.0;21.0;?;-235.0;155.0
17.0;-63.0;-339.0;2;?;-296.0;?;?;55.0;-235.0;189.0
30.0;-61.0;-338.0;?;62.0;-294.0;93.0;?;54.0;-234.0;151.0
41.0;-60.0;-338.0;1;61.0;-294.0;94.0;49.0;?;-235.0;169.0
45.0;-60.0;-339.0;?;?;-296.0;95.0;27.0;57.0;-235.0;125.0
16.0;-62.0;-339.0;8;?;-296.0;96.0;25.0;58.0;-237.0;136.0
-32.0;-70.0;-340.0;?;?;-296.0;97.0;-5.0;?;-239.0;130.0
-150.0;?;-342.0;2;?;-297.0;99.0;41.0;63.0;-244.0;?
-221.0;-152.0;?;-2;54.0;-299.0;100.0;44.0;64.0;-254.0;203.0
-372.0;?;-350.0;0;52.0;?;?;-2.0;65.0;-267.0;171.0
-401.0;-302.0;-355.0;5;51.0;-302.0;?;28.0;?;-281.0;?
-61.0;-332.0;-359.0;-2;?;-303.0;105.0;25.0;65.0;?;130.0
378.0;-337.0;-364.0;0;?;-304.0;106.0;4.0;64.0;-279.0;109.0
?;-340.0;-366.0;3;52.0;-305.0;108.0;-5.0;?;-271.0;?
443.0;?;-370.0;?;49.0;-309.0;113.0;-64.0;69.0;-269.0;82.0
343.0;-362.0;-376.0;0;?;-312.0;118.0;-26.0;?;-269.0;103.0
294.0;-372.0;-380.0;1;40.0;-315.0;121.0;-24.0;80.0;-268.0;115.0
142.0;-380.0;-383.0;2;37.0;-317.0;123.0;?;83.0;-268.0;122.0
?;-387.0;-384.0;-11;?;-317.0;122.0;-42.0;85.0;-269.0;?
-13.0;-391.0;?;0;34.0;-316.0;?;-46.0;?;?;139.0
7.0;-389.0;-385.0;10;33.0;?;123.0;-45.0;88.0;-268.0;135.0
-4.0;-382.0;?;?;30.0;?;125.0;-35.0;91.0;?;110.0
-12.0;-374.0;-381.0;3;29.0;?;125.0;34.0;?;-262.0;?
?;-363.0;-379.0;1;31.0;-317.0;125.0;21.0;89.0;?;?
?;-348.0;-377.0;?;33.0;?;124.0;32.0;86.0;-259.0;106.0
-88.0;-332.0;-375.0;6;35.0;-318.0;123.0;42.0;84.0;?;74.0
-60.0;-313.0;-374.0;6;37.0;?;121.0;52.0;82.0;-255.0;60.0
-46.0;-292.0;-371.0;7;40.0;-316.0;?;74.0;?;-251.0;66.0
5.0;-268.0;-368.0;4;42.0;-315.0;118.0;60.0;77.0;-246.0;76.0
?;-243.0;?;?;44.0;-316.0;119.0;?;75.0;?;147.0
-63.0;-213.0;-363.0;11;45.0;-316.0;120.0;70.0;74.0;?;153.0
-123.0;-182.0;?;6;47.0;?;119.0;87.0;?;?;156.0
-173.0;-152.0;-349.0;4;52.0;-314.0;115.0;127.0;63.0;-233.0;176.0
-252.0;?;-341.0;6;57.0;-312.0;?;132.0;57.0;-232.0;211.0
-271.0;?;-333.0;0;?;-311.0;108.0;120.0;52.0;-233.0;?
-236.0;-98.0;-328.0;-2;64.0;-308.0;104.0;125.0;47.0;-234.0;198.0
-186.0;-92.0;-323.0;3;?;-302.0;98.0;91.0;?;-235.0;?
?;-89.0;-320.0;-2;72.0;-296.0;91.0;63.0;40.0;-236.0;?
2.0;-88.0;-318.0;2;75.0;-291.0;84.0;72.0;38.0;?;?
66.0;-90.0;-317.0;6;77.0;-285.0;78.0;34.0;38.0;?;183.0
?;-93.0;-316.0;-1;78.0;-279.0;74.0;?;?;?;143.0
176.0;-97.0;?;1;78.0;-275.0;70.0;?;42.0;-227.0;149.0
155.0;-102.0;-315.0;?;78.0;-273.0;67.0;58.0;?;-224.0;?
?;-109.0;-315.0;2;77.0;-272.0;65.0;6.0;?;-223.0;?
142.0;-116.0;-316.0;?;77.0;-272.0;63.0;-1.0;48.0;-221.0;170.0
71.0;-122.0;-315.0;1;79.0;-273.0;61.0;-22.0;48.0;-219.0;?
35.0;-126.0;-315.0;?;?;?;62.0;-34.0;48.0;-216.0;197.0
36.0;-129.0;?;2;80.0;-278.0;63.0;-43.0;?;-214.0;165.0
-8.0;-130.0;-312.0;0;?;?;64.0;-93.0;52.0;-211.0;234.0
-10.0;-129.0;-309.0;2;81.0;-286.0;64.0;?;51.0;-209.0;187.0
-26.0;-127.0;?;2;82.0;-287.0;65.0;-101.0;48.0;-208.0;165.0
-24.0;-125.0;?;-1;84.0;?;66.0;-133.0;46.0;-208.0;182.0
-22.0;-123.0;-310.0;0;86.0;-289.0;68.0;-131.0;?;?;170.0
-29.0;?;-314.0;0;87.0;-291.0;70.0;-49.0;42.0;?;173.0
-36.0;-120.0;-315.0;?;89.0;-292.0;?;-25.0;?;-213.0;190.0
?;-116.0;-315.0;?;?;?;?;?;?;-214.0;192.0
?;-113.0;-315.0;2;?;?;74.0;-23.0;38.0;-216.0;?
-141.0;-110.0;-315.0;5;?;-294.0;76.0;-24.0;?;-219.0;205.0
?;-108.0;-317.0;4;91.0;-295.0;78.0;-24.0;37.0;-221.0;200.0
-17.0;-107.0;-318.0;6;91.0;-297.0;79.0;-20.0;38.0;-222.0;147.0
?;-106.0;?;-3;91.0;-296.0;79.0;0.0;?;-223.0;218.0
18.0;-106.0;-322.0;?;93.0;?;?;-51.0;39.0;-225.0;176.0
66.0;-108.0;-326.0;?;91.0;-296.0;79.0;-9.0;42.0;-227.0;?
56.0;-112.0;-329.0;-1;?;-297.0;?;-13.0;47.0;-228.0;?
39.0;?;-331.0;?;86.0;-298.0;84.0;-21.0;53.0;?;166.0
43.0;-118.0;-333.0;2;83.0;-299.0;85.0;-31.0;57.0;?;?
?;-120.0;-335.0;?;81.0;-300.0;86.0;-39.0;58.0;-230.0;160.0
25.0;-123.0;-336.0;2;80.0;-301.0;87.0;?;?;-230.0;166.0
?;-125.0;-337.0;5;79.0;-302.0;88.0;-43.0;60.0;?;203.0
15.0;?;-338.0;3;78.0;-304.0;?;-80.0;60.0;-229.0;201.0
8.0;-127.0;-338.0;?;76.0;-307.0;94.0;?;61.0;-228.0;203.0
?;-127.0;-338.0;5;76.0;-309.0;?;-58.0;62.0;?;192.0
-8.0;-126.0;-335.0;5;77.0;-309.0;95.0;-22.0;62.0;-225.0;?
47.0;-125.0;?;4;77.0;-309.0;96.0;-80.0;62.0;-224.0;174.0
34.0;-127.0;?;?;75.0;-310.0;99.0;-51.0;64.0;-224.0;182.0
?;-129.0;-337.0;0;?;-312.0;102.0;-58.0;67.0;-225.0;188.0
33.0;-130.0;-338.0;?;72.0;-314.0;105.0;-74.0;69.0;?;201.0
10.0;-130.0;?;8;71.0;-315.0;106.0;-9.0;71.0;-225.0;189.0
20.0;?;-337.0;4;71.0;-314.0;?;-24.0;73.0;?;173.0
20.0;-131.0;-337.0;1;?;-314.0;?;-34.0;74.0;-226.0;163.0
15.0;-131.0;?;0;69.0;-314.0;?;?;76.0;?;152.0
23.0;?;-340.0;-3;66.0;?;?;27.0;?;-228.0;?
10.0;-133.0;-341.0;-2;65.0;-315.0;110.0;13.0;79.0;-229.0;192.0
?;?;?;?;65.0;-315.0;109.0;29.0;80.0;-230.0;183.0
-45.0;-132.0;-342.0;-1;65.0;-315.0;109.0;?;80.0;-231.0;?
-15.0;-131.0;?;2;66.0;-314.0;108.0;42.0;79.0;?;192.0
?;-129.0;-341.0;5;66.0;?;?;?;79.0;-232.0;192.0
-20.0;-129.0;-341.0;6;66.0;-316.0;108.0;38.0;80.0;-233.0;183.0
?;-129.0;-342.0;1;?;?;107.0;5.0;80.0;-234.0;182.0
42.0;?;-344.0;?;66.0;?;107.0;16.0;81.0;-235.0;159.0
69.0;-130.0;-346.0;-1;64.0;-316.0;?;25.0;82.0;-236.0;132.0
60.0;-131.0;-349.0;2;62.0;-317.0;109.0;?;?;-237.0;140.0
50.0;-133.0;-350.0;6;59.0;-318.0;112.0;12.0;88.0;?;139.0
16.0;-134.0;-351.0;5;55.0;-321.0;115.0;21.0;?;-238.0;155.0
20.0;-134.0;-351.0;0;52.0;-324.0;118.0;?;?;-238.0;?
-27.0;?;?;0;50.0;-326.0;120.0;29.0;95.0;-238.0;?
?;-133.0;?;-1;49.0;?;?;8.0;95.0;-238.0;154.0
-15.0;-133.0;-349.0;2;49.0;-326.0;121.0;-11.0;95.0;-238.0;129.0
-17.0;-133.0;-350.0;?;48.0;?;?;-13.0;96.0;-239.0;?
-30.0;-134.0;-350.0;7;47.0;-327.0;121.0;1.0;98.0;-240.0;136.0
-76.0;-133.0;-350.0;4;46.0;-327.0;122.0;-7.0;?;-240.0;118.0
-28.0;-133.0;-349.0;-7;45.0;-326.0;122.0;?;100.0;?;115.0
-36.0;-132.0;-350.0;-1;?;?;121.0;21.0;101.0;-241.0;142.0
?;-132.0;-350.0;2;44.0;-326.0;?;8.0;101.0;-241.0;171.0
?;-132.0;-350.0;-6;44.0;-326.0;120.0;-13.0;101.0;?;98.0
-3.0;-131.0;-349.0;5;45.0;-325.0;119.0;4.0;101.0;-239.0;159.0
-37.0;-130.0;-348.0;4;46.0;?;118.0;?;100.0;-238.0;?
-16.0;?;-347.0;?;?;-325.0;?;59.0;100.0;?;144.0
1.0;-130.0;-347.0;4;44.0;-326.0;?;-5.0;101.0;-236.0;166.0
?;-130.0;?;6;44.0;-325.0;121.0;-16.0;101.0;-235.0;157.0
?;?;-345.0;1;?;-326.0;122.0;-56.0;101.0;-233.0;162.0
41.0;?;-345.0;-3;?;-325.0;121.0;-23.0;101.0;-233.0;?
83.0;-130.0;-346.0;-3;45.0;-324.0;119.0;-39.0;100.0;-232.0;164.0
60.0;?;-347.0;1;?;-323.0;118.0;-40.0;99.0;-231.0;185.0
92.0;?;-349.0;0;?;-324.0;118.0;?;98.0;-231.0;162.0
105.0;-134.0;?;1;48.0;-324.0;119.0;?;98.0;-231.0;139.0
118.0;-136.0;-354.0;?;49.0;-324.0;119.0;?;97.0;?;?
108.0;?;-357.0;?;49.0;?;120.0;-5.0;97.0;-230.0;96.0
?;-140.0;-361.0;3;49.0;?;121.0;-58.0;97.0;-231.0;?
64.0;-142.0;-363.0;?;49.0;-328.0;?;-24.0;97.0;-231.0;154.0
65.0;?;?;-2;49.0;-329.0;124.0;0.0;?;-231.0;156.0
62.0;?;-367.0;0;?;-330.0;125.0;-47.0;95.0;-230.0;?
?;-145.0;-369.0;1;51.0;-331.0;126.0;-12.0;?;-230.0;161.0
40.0;-146.0;-369.0;3;52.0;-332.0;126.0;2.0;?;?;?
29.0;-147.0;-370.0;?;54.0;-333.0;127.0;-39.0;87.0;-229.0;126.0
38.0;-148.0;-372.0;?;56.0;-334.0;?;-7.0;85.0;-229.0;149.0
-9.0;-148.0;-372.0;?;55.0;-335.0;129.0;-9.0;86.0;-229.0;?
5.0;-149.0;?;7;53.0;-337.0;?;-11.0;?;-229.0;131.0
-29.0;-150.0;?;?;50.0;-338.0;132.0;?;?;-230.0;146.0
-56.0;-152.0;-373.0;1;49.0;-338.0;?;?;94.0;-231.0;?
-81.0;-151.0;-373.0;3;47.0;?;134.0;-26.0;96.0;-231.0;?
-109.0;?;-372.0;0;46.0;-338.0;133.0;?;96.0;?;152.0
-124.0;-150.0;-370.0;-1;46.0;?;?;?;?;?;163.0
-104.0;-148.0;-368.0;-1;47.0;?;130.0;-14.0;96.0;-231.0;163.0
-92.0;-146.0;-366.0;-3;47.0;?;?;?;95.0;-230.0;163.0
-47.0;-145.0;?;?;?;-330.0;?;6.0;95.0;-230.0;155.0
?;?;-363.0;6;49.0;-328.0;123.0;-14.0;?;-229.0;173.0
-41.0;-141.0;-361.0;?;50.0;?;120.0;-1.0;93.0;-229.0;163.0
-41.0;-141.0;-360.0;6;?;-323.0;117.0;14.0;92.0;-228.0;?
15.0;?;-358.0;6;52.0;-322.0;116.0;-29.0;?;?;174.0
-24.0;-140.0;-357.0;9;52.0;?;?;-9.0;92.0;-226.0;186.0
?;-140.0;-355.0;6;53.0;-318.0;112.0;-1.0;91.0;-225.0;179.0
20.0;-141.0;-354.0;-2;53.0;-317.0;?;6.0;?;-225.0;?
21.0;-142.0;-355.0;1;52.0;?;112.0;-5.0;93.0;-225.0;163.0
?;-143.0;-355.0;6;51.0;-318.0;?;-37.0;93.0;-225.0;161.0
-17.0;-144.0;-355.0;1;?;-318.0;113.0;-11.0;94.0;?;161.0
-58.0;-145.0;?;1;?;-319.0;114.0;10.0;95.0;-228.0;141.0
-57.0;?;?;?;?;-320.0;115.0;9.0;96.0;-229.0;157.0
-42.0;-145.0;-355.0;2;46.0;-322.0;116.0;38.0;96.0;-229.0;?
-89.0;-144.0;-355.0;?;45.0;-323.0;118.0;17.0;97.0;-231.0;182.0
-70.0;-142.0;-354.0;4;43.0;-324.0;119.0;25.0;98.0;-232.0;?
-46.0;-141.0;-354.0;?;43.0;-325.0;?;44.0;?;-232.0;165.0
-32.0;?;-354.0;3;42.0;?;120.0;31.0;98.0;-233.0;150.0
-29.0;?;-354.0;-3;?;-325.0;120.0;21.0;99.0;-235.0;147.0
-3.0;-139.0;-355.0;-3;41.0;-326.0;121.0;?;101.0;-236.0;?
30.0;-139.0;?;6;40.0;-326.0;121.0;-13.0;102.0;-237.0;162.0
1.0;-139.0;-357.0;5;?;-326.0;?;?;103.0;-237.0;151.0
5.0;-140.0;-358.0;-1;37.0;-326.0;122.0;21.0;104.0;-238.0;158.0
-8.0;-140.0;-358.0;2;37.0;-325.0;?;-11.0;?;-238.0;169.0
21.0;-141.0;-358.0;4;38.0;-325.0;121.0;?;103.0;-238.0;162.0
-7.0;-142.0;-359.0;4;38.0;-324.0;121.0;-3.0;?;-238.0;131.0
-7.0;-143.0;-360.0;2;38.0;-325.0;121.0;?;?;-238.0;187.0
6.0;-144.0;-361.0;-2;37.0;-325.0;?;2.0;103.0;-238.0;155.0
-12.0;-145.0;-361.0;1;37.0;-326.0;?;21.0;103.0;?;157.0
-6.0;?;-361.0;8;38.0;-326.0;?;25.0;103.0;-237.0;141.0
-11.0;-146.0;-360.0;7;38.0;-326.0;?;?;102.0;-237.0;133.0
42.0;-147.0;?;4;?;-327.0;124.0;2.0;102.0;-236.0;?
?;-147.0;-362.0;6;39.0;?;123.0;23.0;101.0;-236.0;133.0
-11.0;?;-361.0;5;?;-325.0;122.0;29.0;99.0;-235.0;146.0
7.0;-144.0;-359.0;0;42.0;-324.0;120.0;34.0;98.0;-234.0;113.0
16.0;-145.0;-359.0;-1;41.0;-324.0;?;21.0;99.0;-233.0;123.0
6.0;-145.0;-359.0;1;40.0;-325.0;122.0;27.0;100.0;-234.0;148.0
?;-144.0;?;2;39.0;-324.0;121.0;42.0;100.0;-233.0;143.0
-10.0;-144.0;-358.0;2;39.0;-324.0;120.0;48.0;100.0;-232.0;?
6.0;-143.0;-357.0;4;?;-322.0;118.0;49.0;?;-232.0;133.0
-5.0;-143.0;-357.0;?;41.0;-321.0;?;25.0;98.0;-232.0;?
-8.0;-144.0;-358.0;?;40.0;?;116.0;?;98.0;-233.0;124.0
-18.0;-143.0;-357.0;0;40.0;?;116.0;44.0;98.0;-233.0;114.0
-30.0;-141.0;-356.0;2;40.0;?;115.0;?;?;-233.0;152.0
-18.0;?;-355.0;?;41.0;-319.0;113.0;31.0;98.0;?;151.0
-13.0;-139.0;?;5;41.0;?;113.0;38.0;97.0;-232.0;141.0
-13.0;?;-353.0;0;42.0;-316.0;111.0;51.0;?;-231.0;154.0
