Accelerometer LUA_ accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LUA accY;Accelerometer LWR accY;Accelerometer LH accY;Accelerometer RWR accZ;InertialMeasurementUnit LLA accX;InertialMeasurementUnit LLA accY;Accelerometer LWR accZ
388.0;-810.0;-893.0;?;-575.0;623.0;725.0;-566.0;?
?;-789.0;-907.0;-863.0;?;619.0;710.0;-569.0;490.0
409.0;?;-903.0;?;-531.0;608.0;726.0;-558.0;459.0
416.0;?;?;-858.0;?;601.0;737.0;-617.0;505.0
420.0;-803.0;-884.0;-860.0;-613.0;576.0;?;-621.0;473.0
?;-792.0;-879.0;-864.0;-581.0;568.0;724.0;-654.0;?
408.0;-757.0;-894.0;-840.0;?;567.0;728.0;?;435.0
401.0;-712.0;?;-849.0;-552.0;?;717.0;-631.0;413.0
398.0;?;-858.0;-829.0;?;561.0;735.0;-632.0;?
331.0;-585.0;-858.0;-769.0;-408.0;?;725.0;?;367.0
341.0;-575.0;-860.0;?;?;?;713.0;-604.0;382.0
413.0;-586.0;-860.0;-633.0;-17.0;548.0;704.0;?;360.0
543.0;-481.0;-833.0;?;188.0;542.0;682.0;-535.0;290.0
546.0;-549.0;?;-387.0;324.0;?;608.0;?;278.0
640.0;-338.0;-783.0;-294.0;431.0;551.0;495.0;-490.0;362.0
734.0;?;-787.0;-166.0;640.0;531.0;406.0;-308.0;?
853.0;-32.0;-794.0;56.0;729.0;557.0;?;?;208.0
964.0;419.0;?;217.0;911.0;531.0;202.0;-430.0;246.0
992.0;?;-760.0;442.0;960.0;565.0;?;-457.0;548.0
1010.0;479.0;-834.0;628.0;1075.0;573.0;?;?;?
673.0;878.0;-850.0;772.0;1632.0;569.0;-99.0;?;574.0
420.0;1035.0;?;1041.0;1830.0;540.0;-254.0;-646.0;532.0
542.0;1485.0;?;?;2072.0;591.0;-534.0;-1168.0;?
349.0;1382.0;-664.0;1505.0;2375.0;577.0;-734.0;-1236.0;915.0
?;1268.0;-597.0;1783.0;2279.0;604.0;-830.0;-950.0;896.0
451.0;1191.0;-700.0;1618.0;?;?;-1131.0;?;841.0
549.0;?;-473.0;1245.0;1289.0;?;-1441.0;-992.0;1000.0
553.0;1008.0;-244.0;1056.0;1383.0;577.0;?;-932.0;1132.0
583.0;974.0;-111.0;1012.0;1518.0;615.0;-1644.0;-774.0;?
558.0;?;-107.0;922.0;1374.0;639.0;-1355.0;-878.0;901.0
530.0;959.0;-167.0;854.0;1286.0;641.0;-1034.0;-848.0;741.0
452.0;?;-215.0;823.0;1201.0;571.0;-1035.0;-646.0;701.0
408.0;?;?;816.0;1127.0;637.0;-1032.0;?;662.0
?;971.0;-312.0;850.0;1068.0;650.0;-1000.0;-653.0;565.0
355.0;972.0;-325.0;905.0;1070.0;634.0;-966.0;-725.0;?
320.0;961.0;-343.0;922.0;1054.0;608.0;-941.0;-689.0;427.0
342.0;893.0;-385.0;923.0;1017.0;605.0;?;-577.0;388.0
326.0;904.0;?;?;1000.0;573.0;?;-465.0;319.0
330.0;893.0;-222.0;860.0;948.0;611.0;-989.0;-354.0;285.0
339.0;894.0;-196.0;850.0;900.0;588.0;?;-290.0;286.0
368.0;899.0;-149.0;?;?;?;-961.0;-263.0;265.0
?;904.0;-146.0;?;910.0;512.0;-943.0;-233.0;?
357.0;914.0;-182.0;811.0;911.0;?;-927.0;-243.0;233.0
355.0;920.0;?;822.0;910.0;533.0;-911.0;-245.0;248.0
353.0;938.0;-211.0;?;947.0;557.0;?;?;304.0
437.0;?;-226.0;856.0;988.0;?;-916.0;-262.0;350.0
?;985.0;-231.0;862.0;1040.0;549.0;-909.0;-262.0;?
?;989.0;-228.0;905.0;1059.0;569.0;?;-272.0;388.0
?;971.0;?;904.0;1035.0;560.0;-924.0;?;?
418.0;960.0;?;894.0;1060.0;574.0;-930.0;-310.0;513.0
437.0;936.0;-154.0;890.0;1060.0;591.0;-958.0;?;?
440.0;969.0;?;874.0;1069.0;614.0;-977.0;?;530.0
455.0;939.0;-208.0;850.0;1086.0;635.0;?;?;529.0
445.0;939.0;-218.0;865.0;1062.0;582.0;-975.0;-409.0;478.0
423.0;925.0;-257.0;851.0;1028.0;593.0;?;-438.0;?
395.0;949.0;-239.0;840.0;1024.0;633.0;?;?;474.0
388.0;956.0;-243.0;?;?;661.0;-961.0;-385.0;452.0
358.0;961.0;-281.0;857.0;1013.0;615.0;-970.0;-374.0;410.0
361.0;?;-260.0;862.0;1010.0;596.0;-957.0;-411.0;407.0
351.0;?;-226.0;875.0;986.0;618.0;-945.0;-416.0;410.0
?;931.0;-200.0;868.0;997.0;622.0;?;?;390.0
368.0;932.0;?;858.0;?;593.0;-948.0;-360.0;396.0
391.0;?;-209.0;838.0;?;540.0;-950.0;-362.0;365.0
?;?;-216.0;855.0;?;521.0;-947.0;-347.0;344.0
340.0;924.0;-205.0;859.0;968.0;563.0;-942.0;-337.0;366.0
?;953.0;-204.0;842.0;958.0;?;-927.0;-339.0;385.0
358.0;963.0;?;?;?;569.0;-924.0;-309.0;398.0
385.0;958.0;-200.0;871.0;1007.0;570.0;-940.0;-299.0;383.0
?;939.0;-199.0;876.0;1000.0;555.0;-941.0;-322.0;414.0
411.0;916.0;-237.0;878.0;999.0;588.0;-915.0;-370.0;428.0
?;941.0;-189.0;?;?;566.0;?;-348.0;403.0
?;948.0;-194.0;849.0;997.0;567.0;?;?;443.0
419.0;922.0;-211.0;840.0;998.0;597.0;-952.0;-347.0;433.0
406.0;938.0;-251.0;847.0;?;588.0;-946.0;-384.0;?
425.0;?;-253.0;831.0;1015.0;564.0;-931.0;-371.0;420.0
?;?;?;?;?;557.0;-935.0;-345.0;402.0
?;971.0;?;?;1024.0;570.0;-947.0;?;426.0
385.0;962.0;?;889.0;1034.0;?;?;?;421.0
380.0;970.0;-231.0;877.0;1015.0;539.0;-937.0;-369.0;?
379.0;962.0;?;861.0;1002.0;?;-949.0;-350.0;450.0
379.0;962.0;-213.0;864.0;1014.0;269.0;-957.0;-360.0;431.0
388.0;923.0;-224.0;890.0;1013.0;?;?;-350.0;?
379.0;934.0;?;858.0;987.0;1001.0;-960.0;-355.0;408.0
375.0;?;?;848.0;988.0;?;-952.0;?;?
344.0;975.0;-186.0;?;967.0;?;-941.0;-350.0;366.0
354.0;966.0;?;851.0;1007.0;?;-941.0;-325.0;374.0
363.0;978.0;-178.0;885.0;?;658.0;-943.0;-335.0;373.0
409.0;971.0;-237.0;886.0;1028.0;667.0;-938.0;-336.0;?
?;?;-263.0;895.0;1009.0;638.0;?;-352.0;?
372.0;?;?;?;1006.0;593.0;?;-360.0;416.0
363.0;915.0;-199.0;873.0;990.0;?;-958.0;-335.0;?
399.0;940.0;-169.0;843.0;?;?;?;-309.0;424.0
389.0;940.0;-178.0;839.0;?;657.0;-975.0;-308.0;428.0
?;958.0;-200.0;?;?;692.0;-971.0;-324.0;?
371.0;954.0;-216.0;?;?;693.0;-947.0;-348.0;452.0
377.0;943.0;?;868.0;1014.0;742.0;-927.0;-363.0;432.0
398.0;943.0;?;869.0;1004.0;722.0;-926.0;-342.0;384.0
417.0;953.0;-170.0;?;985.0;716.0;-940.0;-329.0;?
?;?;-208.0;864.0;957.0;680.0;-951.0;-353.0;389.0
369.0;948.0;-206.0;864.0;991.0;709.0;-941.0;-357.0;416.0
?;930.0;?;861.0;994.0;677.0;-943.0;-332.0;436.0
336.0;939.0;-189.0;?;?;672.0;-949.0;?;?
358.0;969.0;-231.0;858.0;980.0;644.0;?;-342.0;424.0
350.0;962.0;-222.0;858.0;?;648.0;-949.0;?;?
366.0;943.0;-195.0;869.0;1009.0;?;?;?;392.0
394.0;?;-168.0;876.0;991.0;628.0;-940.0;?;349.0
?;?;-147.0;864.0;969.0;655.0;-937.0;-323.0;325.0
419.0;906.0;-174.0;?;968.0;684.0;-941.0;-314.0;357.0
404.0;916.0;-199.0;839.0;?;625.0;-947.0;-326.0;366.0
?;?;-206.0;?;987.0;651.0;-951.0;-299.0;364.0
394.0;939.0;-210.0;834.0;?;621.0;-937.0;?;387.0
396.0;986.0;-226.0;847.0;991.0;653.0;-928.0;-295.0;413.0
?;1000.0;?;861.0;1027.0;?;-922.0;-312.0;415.0
418.0;?;-257.0;864.0;1055.0;592.0;-918.0;-335.0;435.0
425.0;982.0;-267.0;890.0;1053.0;566.0;?;-349.0;443.0
391.0;975.0;-271.0;887.0;1029.0;542.0;-948.0;-381.0;505.0
?;?;-246.0;903.0;1045.0;562.0;-961.0;-386.0;456.0
399.0;?;-239.0;?;1049.0;536.0;-973.0;-394.0;449.0
351.0;966.0;-235.0;?;1061.0;?;-975.0;?;436.0
?;923.0;-197.0;877.0;1138.0;528.0;-970.0;-411.0;404.0
388.0;948.0;-251.0;?;1009.0;534.0;?;-395.0;426.0
404.0;?;-242.0;874.0;?;554.0;-960.0;-396.0;442.0
393.0;955.0;-191.0;852.0;981.0;556.0;-948.0;?;449.0
407.0;934.0;?;842.0;1051.0;?;-956.0;?;458.0
401.0;910.0;-222.0;860.0;1043.0;?;-946.0;-323.0;447.0
389.0;945.0;-246.0;858.0;994.0;611.0;-925.0;-353.0;457.0
381.0;952.0;-248.0;?;?;590.0;-933.0;?;?
369.0;944.0;-252.0;?;995.0;581.0;-938.0;-369.0;427.0
?;914.0;-222.0;869.0;1010.0;593.0;-940.0;-365.0;?
378.0;944.0;-238.0;?;965.0;?;-920.0;-327.0;408.0
383.0;?;-251.0;859.0;974.0;643.0;-918.0;-358.0;390.0
394.0;?;-214.0;866.0;949.0;?;-934.0;-362.0;380.0
382.0;950.0;?;846.0;956.0;?;?;-356.0;394.0
?;?;-200.0;829.0;1000.0;618.0;-936.0;?;?
387.0;951.0;-206.0;848.0;1066.0;608.0;-930.0;-315.0;?
399.0;?;-222.0;869.0;1044.0;609.0;-937.0;?;365.0
381.0;959.0;-271.0;886.0;1036.0;?;-930.0;-352.0;421.0
?;952.0;-255.0;874.0;1007.0;567.0;-926.0;-356.0;464.0
387.0;?;-253.0;871.0;?;571.0;-935.0;?;461.0
358.0;957.0;-221.0;887.0;1037.0;592.0;-931.0;-335.0;448.0
396.0;953.0;-184.0;883.0;1006.0;624.0;-965.0;?;?
382.0;?;?;?;1009.0;551.0;-956.0;?;421.0
387.0;?;-199.0;871.0;1044.0;?;?;-372.0;413.0
?;960.0;?;874.0;1020.0;600.0;-967.0;-340.0;434.0
?;952.0;-245.0;863.0;1012.0;598.0;-953.0;-358.0;?
358.0;?;-220.0;?;990.0;563.0;-945.0;-343.0;373.0
?;940.0;?;863.0;984.0;562.0;?;-303.0;392.0
?;924.0;-228.0;855.0;999.0;577.0;-956.0;-312.0;417.0
361.0;934.0;-272.0;874.0;1013.0;589.0;-948.0;-335.0;410.0
?;?;-250.0;870.0;972.0;570.0;?;-346.0;384.0
351.0;962.0;-213.0;840.0;980.0;554.0;-941.0;-336.0;394.0
359.0;945.0;-207.0;858.0;?;577.0;-938.0;?;394.0
385.0;964.0;-202.0;849.0;?;?;-946.0;-308.0;405.0
373.0;965.0;-224.0;860.0;993.0;575.0;-947.0;-311.0;402.0
387.0;959.0;-222.0;870.0;1006.0;?;-940.0;-326.0;409.0
355.0;923.0;?;875.0;1006.0;579.0;?;?;404.0
393.0;924.0;-216.0;866.0;996.0;570.0;?;-343.0;389.0
372.0;943.0;-205.0;865.0;958.0;580.0;?;-317.0;418.0
410.0;942.0;?;?;969.0;582.0;-948.0;-328.0;?
384.0;960.0;-209.0;865.0;968.0;607.0;?;?;387.0
369.0;962.0;-244.0;862.0;?;574.0;-938.0;-341.0;397.0
398.0;944.0;-224.0;855.0;1003.0;625.0;?;-345.0;?
376.0;961.0;-245.0;?;1018.0;587.0;-939.0;?;438.0
?;954.0;-237.0;875.0;1010.0;?;-942.0;-348.0;426.0
359.0;968.0;-268.0;877.0;1007.0;584.0;-939.0;-354.0;?
363.0;935.0;?;877.0;1030.0;608.0;-952.0;?;414.0
394.0;952.0;-248.0;886.0;1028.0;?;-960.0;-351.0;434.0
364.0;962.0;-248.0;896.0;?;588.0;-955.0;?;394.0
361.0;958.0;-223.0;873.0;973.0;582.0;-954.0;-355.0;?
350.0;948.0;-196.0;?;975.0;587.0;?;-324.0;?
366.0;956.0;-186.0;876.0;978.0;?;-955.0;?;396.0
?;934.0;-205.0;837.0;1005.0;?;-961.0;?;397.0
370.0;952.0;-233.0;885.0;1015.0;581.0;?;-317.0;?
378.0;?;-233.0;?;997.0;601.0;?;?;380.0
?;952.0;?;851.0;1008.0;568.0;?;-325.0;408.0
379.0;944.0;-222.0;882.0;?;587.0;-950.0;-324.0;385.0
?;943.0;-211.0;882.0;989.0;618.0;-946.0;?;409.0
349.0;?;-213.0;896.0;?;602.0;-946.0;?;378.0
339.0;962.0;-213.0;875.0;987.0;626.0;-951.0;-337.0;389.0
343.0;974.0;-207.0;865.0;980.0;?;-956.0;-334.0;386.0
379.0;976.0;-213.0;?;?;595.0;-956.0;-329.0;?
394.0;961.0;-249.0;877.0;1009.0;?;-954.0;-345.0;395.0
378.0;?;-216.0;868.0;1000.0;?;-937.0;-350.0;394.0
?;920.0;?;868.0;981.0;568.0;?;?;?
401.0;916.0;-215.0;857.0;983.0;601.0;?;-326.0;404.0
377.0;934.0;-210.0;858.0;?;589.0;-958.0;-338.0;390.0
361.0;948.0;-197.0;843.0;1005.0;610.0;-958.0;-311.0;406.0
407.0;963.0;-227.0;?;997.0;574.0;?;-338.0;?
?;969.0;-249.0;854.0;986.0;598.0;?;-359.0;415.0
376.0;936.0;-255.0;852.0;979.0;?;-928.0;-352.0;442.0
387.0;941.0;-249.0;?;999.0;622.0;-928.0;-357.0;442.0
388.0;?;?;?;?;616.0;-941.0;-358.0;439.0
369.0;905.0;-256.0;846.0;987.0;?;?;?;431.0
360.0;897.0;-249.0;830.0;?;603.0;-950.0;-366.0;431.0
378.0;?;-237.0;824.0;943.0;?;-944.0;-363.0;399.0
370.0;?;-218.0;?;997.0;?;-934.0;-356.0;?
363.0;968.0;-225.0;888.0;1035.0;603.0;-930.0;-350.0;367.0
372.0;960.0;?;?;?;625.0;-918.0;-356.0;?
387.0;960.0;-222.0;?;?;612.0;-890.0;-335.0;365.0
?;944.0;?;893.0;1004.0;575.0;?;-326.0;396.0
?;?;-273.0;870.0;1012.0;?;?;-332.0;403.0
358.0;955.0;-270.0;881.0;1018.0;571.0;-974.0;-349.0;407.0
396.0;930.0;-261.0;857.0;997.0;595.0;-966.0;?;428.0
364.0;946.0;-214.0;?;1016.0;610.0;-965.0;-308.0;413.0
352.0;953.0;-225.0;875.0;966.0;?;-948.0;-337.0;?
361.0;951.0;-202.0;878.0;983.0;621.0;-936.0;-325.0;398.0
365.0;952.0;-210.0;?;992.0;630.0;-943.0;-313.0;395.0
387.0;960.0;?;860.0;?;622.0;-950.0;?;?
388.0;962.0;-236.0;861.0;?;629.0;-953.0;?;406.0
378.0;954.0;?;872.0;989.0;?;?;-330.0;418.0
370.0;978.0;-226.0;835.0;997.0;?;-943.0;?;417.0
389.0;938.0;-227.0;873.0;997.0;584.0;?;?;422.0
?;?;-233.0;861.0;987.0;597.0;-950.0;-337.0;407.0
373.0;?;?;857.0;973.0;575.0;-940.0;-359.0;?
374.0;955.0;-240.0;?;986.0;579.0;-943.0;?;423.0
354.0;?;-231.0;866.0;985.0;563.0;-949.0;?;393.0
?;959.0;-252.0;860.0;988.0;575.0;?;-362.0;408.0
353.0;973.0;-246.0;863.0;978.0;?;-942.0;-364.0;424.0
372.0;?;?;855.0;996.0;567.0;-936.0;-341.0;405.0
349.0;953.0;-229.0;?;997.0;553.0;-942.0;-350.0;?
?;955.0;-238.0;870.0;997.0;559.0;-944.0;-354.0;391.0
323.0;952.0;-216.0;864.0;1007.0;591.0;-937.0;-340.0;405.0
362.0;?;-214.0;856.0;1001.0;?;-947.0;?;377.0
343.0;969.0;-216.0;856.0;?;603.0;-949.0;-332.0;384.0
?;962.0;-221.0;874.0;1009.0;621.0;-950.0;-328.0;358.0
339.0;951.0;?;891.0;999.0;609.0;?;?;347.0
352.0;944.0;-203.0;869.0;975.0;610.0;-956.0;-309.0;377.0
370.0;963.0;-216.0;875.0;977.0;619.0;-944.0;?;411.0
380.0;961.0;-220.0;877.0;1017.0;621.0;-954.0;-311.0;?
361.0;958.0;-212.0;885.0;1025.0;568.0;-960.0;-308.0;413.0
367.0;?;-214.0;886.0;?;595.0;-957.0;-316.0;414.0
?;939.0;?;?;999.0;613.0;?;-323.0;?
376.0;?;-204.0;864.0;?;610.0;-949.0;?;412.0
385.0;960.0;-210.0;852.0;996.0;617.0;-958.0;-322.0;416.0
345.0;964.0;?;?;?;624.0;-959.0;-340.0;407.0
350.0;?;-237.0;?;978.0;583.0;?;-350.0;391.0
369.0;?;-226.0;?;997.0;600.0;-944.0;?;378.0
360.0;927.0;-214.0;887.0;986.0;579.0;-945.0;-337.0;401.0
?;940.0;-218.0;?;987.0;585.0;-958.0;-321.0;405.0
363.0;943.0;-220.0;849.0;986.0;618.0;-952.0;-336.0;393.0
320.0;962.0;-223.0;861.0;968.0;603.0;-939.0;-339.0;381.0
?;952.0;-189.0;855.0;?;620.0;-949.0;-308.0;?
343.0;962.0;-192.0;866.0;996.0;?;-952.0;-305.0;394.0
335.0;?;?;875.0;983.0;602.0;?;-316.0;386.0
?;962.0;-254.0;877.0;1021.0;583.0;-944.0;?;366.0
372.0;933.0;-220.0;877.0;988.0;600.0;-940.0;-343.0;374.0
378.0;956.0;-201.0;885.0;979.0;?;-948.0;-303.0;?
358.0;971.0;-175.0;?;998.0;545.0;-960.0;-315.0;395.0
332.0;965.0;-195.0;858.0;?;607.0;-960.0;-313.0;?
364.0;939.0;-208.0;872.0;1013.0;603.0;?;-327.0;384.0
?;963.0;-225.0;869.0;?;?;-950.0;-334.0;397.0
?;958.0;?;862.0;988.0;601.0;-947.0;-329.0;?
343.0;970.0;-206.0;878.0;1004.0;?;-954.0;-324.0;?
338.0;963.0;-185.0;881.0;?;591.0;-950.0;-324.0;380.0
?;?;-196.0;880.0;1002.0;568.0;-951.0;?;351.0
358.0;971.0;?;882.0;987.0;572.0;-944.0;-322.0;?
359.0;971.0;-206.0;879.0;985.0;565.0;-963.0;-305.0;411.0
369.0;980.0;-216.0;877.0;1011.0;?;-954.0;?;391.0
344.0;961.0;-220.0;861.0;1020.0;592.0;-956.0;-313.0;419.0
?;963.0;-221.0;873.0;1016.0;572.0;-957.0;?;?
350.0;958.0;-213.0;?;1001.0;596.0;-947.0;-344.0;397.0
337.0;953.0;?;877.0;1009.0;590.0;-962.0;-324.0;?
358.0;966.0;-204.0;876.0;991.0;608.0;-969.0;-340.0;403.0
367.0;969.0;?;?;986.0;?;?;-345.0;373.0
351.0;954.0;?;870.0;980.0;605.0;?;-318.0;368.0
355.0;?;-189.0;?;968.0;?;-960.0;-312.0;334.0
354.0;?;-200.0;865.0;996.0;?;-956.0;-311.0;378.0
347.0;947.0;-219.0;874.0;?;569.0;-944.0;-320.0;380.0
338.0;966.0;-222.0;885.0;990.0;591.0;?;-320.0;393.0
317.0;?;-235.0;?;1015.0;570.0;-946.0;-331.0;402.0
346.0;?;-212.0;876.0;1005.0;604.0;?;-328.0;388.0
349.0;969.0;-191.0;890.0;985.0;610.0;-958.0;-308.0;402.0
378.0;971.0;?;870.0;?;610.0;-950.0;-331.0;?
?;951.0;-169.0;874.0;?;596.0;-948.0;-326.0;361.0
368.0;945.0;-184.0;877.0;1014.0;589.0;-957.0;-306.0;387.0
?;962.0;-189.0;877.0;981.0;570.0;-957.0;?;358.0
349.0;948.0;?;877.0;992.0;?;?;-299.0;363.0
?;?;-249.0;877.0;1020.0;569.0;-964.0;-310.0;424.0
349.0;?;-259.0;878.0;1027.0;585.0;?;-337.0;?
348.0;959.0;?;894.0;1002.0;558.0;-952.0;-332.0;394.0
352.0;982.0;-214.0;?;995.0;559.0;-943.0;?;400.0
362.0;?;-182.0;909.0;998.0;590.0;-956.0;-335.0;?
350.0;952.0;-161.0;885.0;?;?;-957.0;-332.0;376.0
362.0;941.0;-169.0;880.0;1006.0;610.0;?;?;377.0
365.0;965.0;-186.0;882.0;?;591.0;-953.0;-336.0;362.0
348.0;?;?;874.0;965.0;611.0;-954.0;-332.0;369.0
?;932.0;?;878.0;997.0;611.0;-954.0;-331.0;376.0
349.0;933.0;-200.0;870.0;985.0;637.0;-948.0;-318.0;370.0
359.0;951.0;-206.0;872.0;984.0;663.0;?;-308.0;?
348.0;?;?;880.0;995.0;639.0;-946.0;-318.0;386.0
350.0;955.0;-221.0;860.0;972.0;607.0;-947.0;-307.0;384.0
359.0;955.0;-229.0;?;956.0;626.0;-948.0;-311.0;367.0
360.0;926.0;?;?;?;585.0;-945.0;-319.0;391.0
?;975.0;?;868.0;977.0;572.0;?;?;414.0
363.0;970.0;-215.0;878.0;983.0;552.0;-944.0;-322.0;383.0
368.0;944.0;-212.0;885.0;996.0;?;?;-330.0;374.0
?;943.0;-222.0;?;996.0;566.0;-938.0;-319.0;374.0
372.0;?;?;875.0;1014.0;573.0;-942.0;-341.0;391.0
384.0;990.0;-209.0;883.0;1016.0;582.0;-945.0;-320.0;419.0
399.0;?;-209.0;891.0;?;?;-962.0;-324.0;?
?;?;?;?;1015.0;601.0;?;-348.0;414.0
359.0;972.0;-228.0;875.0;1003.0;621.0;-953.0;-351.0;419.0
350.0;963.0;-200.0;862.0;999.0;610.0;-950.0;-330.0;?
349.0;952.0;?;881.0;1002.0;611.0;-950.0;-348.0;396.0
349.0;943.0;-226.0;886.0;?;613.0;-966.0;-360.0;374.0
360.0;944.0;-215.0;880.0;967.0;?;-968.0;-330.0;373.0
?;960.0;?;867.0;990.0;647.0;-954.0;-341.0;375.0
?;945.0;-180.0;885.0;?;?;-952.0;?;372.0
342.0;975.0;-182.0;?;984.0;626.0;-949.0;-287.0;403.0
365.0;965.0;-206.0;850.0;973.0;632.0;-945.0;-322.0;?
364.0;962.0;-189.0;878.0;1031.0;621.0;-945.0;?;?
?;955.0;-206.0;886.0;?;587.0;-951.0;-279.0;?
381.0;?;-241.0;884.0;989.0;?;-958.0;-335.0;371.0
355.0;965.0;-249.0;?;990.0;566.0;?;-356.0;?
377.0;970.0;-153.0;867.0;978.0;?;-952.0;-285.0;395.0
362.0;?;-213.0;?;?;?;?;-302.0;390.0
368.0;961.0;-212.0;893.0;1005.0;?;-945.0;-358.0;392.0
358.0;950.0;-223.0;882.0;1020.0;560.0;-943.0;-315.0;425.0
386.0;978.0;-203.0;881.0;1005.0;572.0;-944.0;-322.0;392.0
352.0;964.0;-206.0;850.0;993.0;?;-962.0;-318.0;426.0
378.0;?;-229.0;890.0;1020.0;588.0;?;-335.0;410.0
377.0;980.0;-230.0;?;1030.0;575.0;?;?;440.0
348.0;961.0;-229.0;882.0;999.0;574.0;-962.0;-323.0;?
354.0;?;?;871.0;971.0;602.0;-954.0;?;423.0
396.0;925.0;-201.0;868.0;954.0;615.0;?;-349.0;386.0
388.0;?;?;858.0;?;627.0;?;-322.0;365.0
?;950.0;-213.0;?;979.0;630.0;-966.0;?;375.0
365.0;958.0;?;858.0;979.0;642.0;-946.0;-382.0;385.0
369.0;953.0;-214.0;857.0;997.0;670.0;-929.0;-316.0;396.0
429.0;967.0;-198.0;?;1014.0;642.0;-931.0;?;405.0
419.0;973.0;-239.0;865.0;?;?;?;?;422.0
401.0;952.0;-251.0;859.0;1017.0;600.0;?;?;433.0
?;?;-252.0;870.0;?;?;?;-326.0;448.0
367.0;939.0;-252.0;861.0;970.0;?;-952.0;-352.0;?
?;?;-262.0;859.0;992.0;574.0;-954.0;-367.0;465.0
349.0;945.0;-251.0;883.0;1026.0;586.0;?;-379.0;439.0
349.0;933.0;-251.0;878.0;?;575.0;-963.0;-385.0;421.0
349.0;924.0;-242.0;878.0;983.0;603.0;-932.0;-397.0;?
373.0;932.0;-207.0;853.0;969.0;?;-920.0;-364.0;?
?;935.0;-225.0;848.0;1010.0;613.0;-948.0;-332.0;356.0
364.0;938.0;?;849.0;998.0;607.0;-960.0;?;364.0
394.0;940.0;-251.0;?;966.0;616.0;?;?;394.0
395.0;943.0;-231.0;832.0;971.0;?;-927.0;-311.0;405.0
368.0;944.0;-233.0;?;1034.0;579.0;-928.0;-297.0;401.0
376.0;953.0;-237.0;882.0;974.0;593.0;-941.0;-322.0;412.0
344.0;959.0;?;839.0;1021.0;619.0;-935.0;-325.0;?
?;?;-240.0;880.0;1015.0;612.0;-924.0;-365.0;404.0
396.0;956.0;?;864.0;992.0;592.0;?;-287.0;?
400.0;935.0;-309.0;866.0;?;570.0;-949.0;-359.0;426.0
382.0;954.0;?;875.0;984.0;580.0;-938.0;-393.0;439.0
379.0;957.0;-223.0;859.0;1024.0;595.0;?;?;?
361.0;933.0;-214.0;863.0;?;606.0;-937.0;-376.0;421.0
369.0;943.0;-257.0;?;974.0;?;-959.0;-353.0;398.0
358.0;933.0;?;?;977.0;576.0;-940.0;-362.0;371.0
350.0;?;?;893.0;1021.0;556.0;-947.0;-326.0;?
345.0;?;-225.0;879.0;970.0;581.0;-957.0;-344.0;?
347.0;946.0;-248.0;?;1010.0;566.0;-949.0;-340.0;394.0
366.0;933.0;-225.0;885.0;993.0;566.0;?;-340.0;?
?;946.0;-200.0;877.0;999.0;?;-947.0;-288.0;?
401.0;?;-237.0;874.0;1007.0;574.0;-946.0;-314.0;?
381.0;?;-222.0;856.0;1006.0;560.0;-953.0;?;?
397.0;945.0;?;860.0;997.0;?;-951.0;-310.0;410.0
387.0;940.0;-208.0;872.0;?;581.0;-942.0;?;432.0
?;954.0;?;872.0;1004.0;?;-943.0;-317.0;416.0
376.0;970.0;-214.0;868.0;1010.0;601.0;?;-320.0;438.0
385.0;964.0;-245.0;860.0;1022.0;?;-965.0;-336.0;440.0
398.0;952.0;-264.0;868.0;1016.0;618.0;-959.0;-370.0;454.0
388.0;961.0;?;?;1008.0;590.0;-948.0;-365.0;433.0
398.0;944.0;-233.0;850.0;?;601.0;?;-362.0;459.0
379.0;925.0;-235.0;862.0;?;?;-943.0;-370.0;402.0
367.0;952.0;?;863.0;?;602.0;-949.0;-370.0;?
377.0;940.0;?;822.0;?;604.0;?;-364.0;396.0
402.0;948.0;-238.0;849.0;964.0;611.0;-948.0;-370.0;384.0
366.0;962.0;-247.0;850.0;988.0;?;-948.0;-347.0;395.0
395.0;962.0;-251.0;869.0;1005.0;606.0;-941.0;-345.0;412.0
382.0;954.0;-264.0;?;1013.0;618.0;-927.0;-356.0;?
?;939.0;-261.0;?;?;573.0;?;-339.0;435.0
392.0;948.0;-248.0;?;988.0;604.0;-933.0;?;435.0
383.0;953.0;-236.0;859.0;1007.0;602.0;?;-333.0;427.0
?;940.0;-233.0;?;?;611.0;-946.0;?;429.0
402.0;?;-235.0;880.0;997.0;612.0;-949.0;?;?
371.0;938.0;-243.0;?;1005.0;650.0;?;-339.0;?
?;952.0;-232.0;846.0;994.0;?;-940.0;-344.0;429.0
350.0;951.0;-237.0;855.0;997.0;612.0;-945.0;?;408.0
?;?;-259.0;?;998.0;?;-949.0;-352.0;404.0
379.0;924.0;-255.0;858.0;1009.0;?;?;-350.0;402.0
399.0;933.0;-248.0;850.0;990.0;?;-938.0;-345.0;422.0
386.0;933.0;-246.0;840.0;976.0;613.0;?;?;415.0
389.0;930.0;-249.0;849.0;?;626.0;?;-352.0;?
390.0;927.0;-243.0;848.0;952.0;?;-940.0;-352.0;405.0
397.0;947.0;-242.0;840.0;986.0;646.0;-948.0;-344.0;424.0
385.0;956.0;?;851.0;985.0;?;-933.0;-357.0;426.0
?;956.0;?;857.0;?;?;-931.0;?;430.0
376.0;932.0;-252.0;859.0;?;624.0;?;?;412.0
416.0;944.0;-250.0;?;?;619.0;-935.0;-355.0;409.0
