Accelerometer RKN_ accY;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;Accelerometer RKN_ accZ;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit BACK accX;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit RLA Quaternion2;Accelerometer HIP accX;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
?;251.0;-11;1023.0;237.0;321;-1019.0;554.0;495.0;-2.0;130.0;?;-11
939.0;?;-4;832.0;284.0;311;-1026.0;550.0;?;-45.0;120.0;634.0;-4
929.0;398.0;7;828.0;347.0;?;-969.0;?;495.0;?;109.0;619.0;7
909.0;350.0;-12;1003.0;?;309;-922.0;544.0;496.0;-106.0;103.0;604.0;-12
895.0;282.0;18;?;?;306;-930.0;544.0;499.0;-156.0;105.0;?;18
932.0;266.0;38;1002.0;297.0;307;-959.0;?;501.0;-140.0;?;580.0;38
?;253.0;20;?;273.0;314;-978.0;548.0;503.0;-123.0;117.0;573.0;20
960.0;242.0;?;872.0;291.0;317;-988.0;550.0;505.0;-72.0;119.0;569.0;49
940.0;179.0;35;994.0;?;313;?;552.0;506.0;-97.0;119.0;568.0;35
943.0;60.0;44;?;289.0;319;-949.0;?;507.0;-56.0;118.0;?;?
?;?;38;966.0;254.0;?;?;?;?;-12.0;120.0;574.0;?
?;-35.0;-1;948.0;273.0;314;?;556.0;507.0;-25.0;123.0;581.0;-1
943.0;-67.0;1;963.0;248.0;321;?;555.0;506.0;14.0;125.0;590.0;?
969.0;-59.0;-54;931.0;211.0;305;-985.0;554.0;505.0;-29.0;123.0;602.0;-54
938.0;?;-32;?;?;308;-991.0;553.0;504.0;-57.0;120.0;615.0;?
926.0;-116.0;9;942.0;?;314;-994.0;552.0;503.0;-30.0;119.0;628.0;9
950.0;-165.0;-14;936.0;218.0;303;-992.0;551.0;503.0;-37.0;116.0;?;?
920.0;-210.0;39;929.0;253.0;307;-1017.0;550.0;503.0;-64.0;114.0;654.0;39
956.0;?;?;903.0;256.0;?;?;?;505.0;?;109.0;664.0;54
837.0;-376.0;17;955.0;?;319;-1029.0;549.0;506.0;-57.0;105.0;?;?
915.0;-433.0;47;1043.0;319.0;326;?;?;?;-31.0;?;?;47
790.0;-439.0;22;922.0;411.0;325;-1028.0;550.0;?;-64.0;103.0;683.0;22
?;-406.0;-61;891.0;368.0;327;-1009.0;?;514.0;?;104.0;687.0;-61
?;-298.0;-70;?;177.0;324;-994.0;553.0;515.0;?;105.0;689.0;-70
2184.0;?;?;947.0;-2133.0;320;-978.0;?;517.0;?;?;689.0;-53
296.0;-107.0;-41;937.0;?;323;-977.0;554.0;518.0;-167.0;106.0;?;-41
1587.0;-22.0;-48;?;-530.0;?;-958.0;555.0;518.0;-177.0;107.0;684.0;-48
723.0;24.0;?;911.0;?;322;-964.0;554.0;517.0;-165.0;108.0;679.0;-54
1128.0;43.0;-87;865.0;-210.0;310;-952.0;553.0;516.0;-157.0;?;672.0;-87
?;74.0;?;890.0;25.0;288;-953.0;552.0;515.0;-157.0;108.0;665.0;-123
?;108.0;?;923.0;-28.0;295;-959.0;552.0;514.0;-174.0;109.0;657.0;-88
958.0;149.0;-61;925.0;114.0;?;-950.0;552.0;?;-171.0;110.0;650.0;?
?;?;-26;933.0;129.0;?;-963.0;551.0;513.0;-178.0;111.0;644.0;-26
968.0;208.0;-12;958.0;96.0;297;-940.0;552.0;514.0;-204.0;110.0;638.0;-12
984.0;222.0;-20;962.0;73.0;?;-936.0;552.0;516.0;-211.0;?;632.0;-20
?;216.0;-22;?;54.0;284;-958.0;?;519.0;-209.0;?;?;-22
962.0;150.0;?;929.0;17.0;283;-971.0;556.0;521.0;-171.0;110.0;622.0;-42
996.0;?;?;?;41.0;294;-958.0;557.0;523.0;-185.0;?;617.0;-6
970.0;-44.0;19;?;0.0;301;-951.0;557.0;525.0;-223.0;104.0;614.0;?
988.0;-42.0;25;928.0;30.0;299;-952.0;?;526.0;-226.0;102.0;612.0;25
951.0;-83.0;12;?;-3.0;301;-951.0;556.0;525.0;-235.0;101.0;613.0;12
984.0;?;-21;?;18.0;296;-943.0;556.0;525.0;?;100.0;?;-21
975.0;-88.0;30;938.0;?;?;-959.0;556.0;525.0;-216.0;101.0;621.0;30
998.0;-116.0;44;934.0;?;299;-969.0;557.0;525.0;-203.0;102.0;628.0;44
986.0;-156.0;26;913.0;137.0;296;-969.0;?;526.0;-183.0;?;?;26
985.0;-197.0;68;869.0;183.0;298;-966.0;559.0;526.0;-163.0;107.0;641.0;68
?;-237.0;?;?;242.0;?;-958.0;561.0;527.0;-193.0;110.0;?;54
950.0;-284.0;71;812.0;186.0;302;-946.0;562.0;527.0;-194.0;113.0;?;?
986.0;-297.0;131;774.0;267.0;327;-921.0;564.0;527.0;-164.0;114.0;658.0;?
1031.0;-282.0;41;747.0;?;313;-864.0;565.0;527.0;-57.0;116.0;?;41
980.0;?;?;1155.0;?;?;-820.0;567.0;528.0;-234.0;123.0;664.0;19
984.0;-78.0;7;1699.0;179.0;?;-737.0;571.0;527.0;-224.0;132.0;666.0;7
?;25.0;-88;1204.0;159.0;339;-1153.0;?;525.0;?;?;666.0;?
976.0;386.0;-35;887.0;153.0;285;?;574.0;523.0;-4.0;142.0;668.0;-35
971.0;688.0;21;855.0;190.0;314;-987.0;573.0;518.0;-100.0;141.0;667.0;21
944.0;854.0;-1;887.0;252.0;304;-968.0;569.0;512.0;-189.0;138.0;?;-1
968.0;613.0;-40;960.0;?;286;?;?;504.0;-252.0;132.0;643.0;-40
952.0;307.0;9;1079.0;?;303;-944.0;554.0;497.0;-170.0;?;623.0;9
926.0;178.0;?;?;?;306;-976.0;?;493.0;-86.0;114.0;600.0;?
893.0;239.0;?;956.0;327.0;304;?;542.0;493.0;?;105.0;578.0;-37
935.0;261.0;-24;860.0;291.0;303;?;?;495.0;?;101.0;?;-24
896.0;124.0;-4;?;252.0;302;?;546.0;500.0;-110.0;103.0;?;?
933.0;-154.0;-11;970.0;214.0;306;?;551.0;?;-68.0;109.0;529.0;-11
913.0;-407.0;-17;?;273.0;302;-944.0;556.0;510.0;-69.0;117.0;511.0;-17
922.0;-621.0;-28;941.0;305.0;289;-978.0;560.0;?;-76.0;123.0;490.0;-28
971.0;-659.0;-1;?;?;286;-1002.0;563.0;516.0;-36.0;126.0;464.0;-1
?;-637.0;-28;?;288.0;295;-1018.0;?;518.0;-136.0;129.0;436.0;-28
928.0;-524.0;?;929.0;285.0;294;-1026.0;568.0;521.0;-114.0;131.0;405.0;-4
931.0;-511.0;?;?;280.0;288;-988.0;570.0;524.0;-30.0;135.0;368.0;?
925.0;-402.0;-21;899.0;309.0;286;-977.0;575.0;526.0;-44.0;140.0;325.0;-21
932.0;-352.0;-19;923.0;333.0;287;-995.0;?;?;-72.0;147.0;275.0;-19
932.0;-228.0;?;?;289.0;290;?;583.0;528.0;-59.0;154.0;221.0;6
947.0;-108.0;34;922.0;229.0;294;-933.0;585.0;526.0;-60.0;161.0;166.0;34
977.0;-109.0;-4;944.0;212.0;296;-978.0;585.0;524.0;-59.0;166.0;?;-4
948.0;-14.0;-32;?;225.0;297;-967.0;584.0;?;?;?;56.0;-32
965.0;85.0;12;916.0;?;296;-993.0;582.0;515.0;-68.0;?;2.0;12
912.0;235.0;30;918.0;258.0;?;-988.0;578.0;?;-69.0;175.0;-53.0;30
832.0;447.0;?;920.0;388.0;297;-1008.0;?;506.0;-53.0;?;-108.0;-3
822.0;541.0;-45;941.0;423.0;?;-1011.0;573.0;503.0;?;176.0;?;?
808.0;605.0;?;?;431.0;293;?;571.0;501.0;?;?;?;-14
?;494.0;-6;976.0;278.0;?;-995.0;?;500.0;?;?;-241.0;?
?;458.0;-4;933.0;?;285;-974.0;570.0;?;-38.0;?;-270.0;-4
1455.0;?;8;943.0;-12.0;291;-961.0;571.0;499.0;-45.0;184.0;-290.0;8
441.0;?;-39;923.0;-10.0;293;?;571.0;499.0;-54.0;185.0;-301.0;-39
1346.0;69.0;?;948.0;?;292;?;?;499.0;-62.0;183.0;?;-5
951.0;17.0;3;952.0;-248.0;288;-993.0;571.0;500.0;-50.0;182.0;-309.0;3
1001.0;32.0;-3;968.0;-12.0;291;-981.0;572.0;502.0;-39.0;181.0;?;-3
984.0;100.0;18;925.0;?;297;-977.0;573.0;?;?;179.0;-309.0;18
998.0;158.0;-21;910.0;-18.0;295;?;574.0;507.0;?;176.0;-310.0;-21
?;159.0;1;?;17.0;292;-993.0;575.0;509.0;-18.0;174.0;?;1
1009.0;154.0;12;?;56.0;285;-973.0;?;511.0;?;?;?;12
918.0;58.0;?;983.0;92.0;?;-971.0;577.0;?;-50.0;173.0;?;-13
969.0;?;-8;951.0;104.0;297;-995.0;578.0;512.0;-83.0;173.0;-307.0;-8
?;-27.0;-13;927.0;?;297;?;578.0;512.0;?;172.0;-305.0;?
969.0;0.0;-31;?;148.0;?;-1002.0;578.0;512.0;-60.0;170.0;-303.0;-31
974.0;-13.0;-52;927.0;153.0;?;-978.0;577.0;512.0;-35.0;170.0;-301.0;-52
976.0;-9.0;-20;936.0;123.0;301;-983.0;?;511.0;-29.0;?;-299.0;-20
992.0;-50.0;?;925.0;?;?;?;576.0;510.0;-50.0;176.0;-298.0;41
986.0;?;25;952.0;118.0;?;-984.0;?;?;-55.0;178.0;-296.0;25
970.0;-56.0;-11;966.0;?;?;-962.0;575.0;506.0;?;180.0;-295.0;?
962.0;?;18;934.0;93.0;293;-981.0;574.0;504.0;?;182.0;-294.0;18
968.0;-63.0;?;927.0;120.0;297;-986.0;574.0;502.0;-40.0;?;?;?
970.0;?;5;924.0;140.0;300;-980.0;572.0;500.0;-40.0;184.0;-290.0;5
961.0;-137.0;26;937.0;140.0;296;-987.0;571.0;498.0;?;184.0;-285.0;26
?;-348.0;20;?;87.0;297;-974.0;569.0;496.0;-44.0;185.0;-272.0;?
979.0;?;-24;927.0;?;?;-978.0;568.0;494.0;-61.0;184.0;-247.0;-24
979.0;-1006.0;-13;890.0;99.0;297;-975.0;?;492.0;-11.0;183.0;-206.0;-13
?;-1252.0;10;929.0;?;291;-995.0;564.0;?;-41.0;181.0;-147.0;10
?;-1409.0;5;956.0;57.0;294;-1004.0;563.0;490.0;-58.0;178.0;-71.0;5
979.0;?;-10;941.0;95.0;?;-1011.0;?;490.0;-46.0;175.0;18.0;-10
997.0;-1211.0;-40;?;91.0;?;-999.0;561.0;490.0;0.0;173.0;109.0;?
983.0;-813.0;-39;913.0;?;303;-1002.0;561.0;?;?;170.0;203.0;-39
970.0;-449.0;?;935.0;106.0;303;?;560.0;?;-57.0;166.0;293.0;-21
983.0;?;-33;958.0;89.0;294;-949.0;560.0;495.0;-17.0;161.0;384.0;-33
964.0;?;-7;?;?;303;-966.0;560.0;496.0;-24.0;157.0;467.0;-7
?;475.0;6;955.0;83.0;306;-985.0;559.0;498.0;-11.0;?;537.0;?
986.0;807.0;-29;?;55.0;294;?;?;500.0;-19.0;149.0;601.0;-29
990.0;1280.0;-7;?;48.0;301;?;?;501.0;-5.0;144.0;657.0;?
988.0;?;21;926.0;70.0;307;-991.0;556.0;?;-20.0;136.0;700.0;21
989.0;770.0;-4;963.0;81.0;303;-1023.0;554.0;502.0;0.0;?;725.0;-4
971.0;329.0;-12;941.0;91.0;?;?;550.0;503.0;31.0;121.0;?;-12
988.0;?;-14;945.0;94.0;301;?;547.0;504.0;-16.0;?;?;-14
965.0;-639.0;-21;947.0;111.0;?;-989.0;546.0;505.0;-11.0;109.0;722.0;-21
963.0;?;-10;?;115.0;?;-988.0;?;507.0;0.0;?;714.0;?
971.0;-329.0;-10;910.0;97.0;295;?;549.0;510.0;?;?;706.0;-10
980.0;-140.0;-17;939.0;74.0;295;-979.0;?;?;?;?;?;-17
976.0;?;-25;949.0;66.0;298;-979.0;555.0;515.0;?;?;694.0;?
979.0;?;-15;953.0;?;298;-965.0;?;516.0;?;118.0;?;-15
956.0;70.0;-28;966.0;51.0;?;-979.0;561.0;514.0;?;124.0;684.0;?
?;44.0;-41;957.0;33.0;299;-969.0;562.0;512.0;-100.0;131.0;678.0;-41
980.0;56.0;4;911.0;57.0;305;-970.0;563.0;509.0;-83.0;?;672.0;?
968.0;94.0;5;937.0;?;308;-967.0;562.0;?;-45.0;147.0;665.0;5
?;?;?;933.0;69.0;304;-977.0;562.0;501.0;-37.0;156.0;658.0;?
965.0;137.0;?;943.0;72.0;302;-983.0;562.0;497.0;-48.0;?;651.0;?
?;174.0;10;948.0;?;302;-993.0;561.0;493.0;?;172.0;646.0;?
?;192.0;31;944.0;50.0;303;-992.0;?;490.0;-9.0;177.0;?;31
989.0;208.0;35;956.0;81.0;?;-984.0;560.0;488.0;-19.0;?;640.0;35
976.0;295.0;23;930.0;70.0;304;-985.0;?;487.0;-28.0;?;639.0;23
?;325.0;43;935.0;85.0;306;-977.0;560.0;487.0;-21.0;181.0;638.0;43
980.0;350.0;14;956.0;88.0;312;-986.0;561.0;487.0;0.0;?;637.0;14
976.0;371.0;4;935.0;83.0;309;?;561.0;489.0;-10.0;174.0;637.0;4
963.0;340.0;11;?;91.0;305;-997.0;561.0;491.0;-1.0;167.0;636.0;11
968.0;282.0;?;948.0;97.0;?;-993.0;?;494.0;-38.0;?;?;-40
975.0;244.0;-5;?;?;305;?;560.0;496.0;?;150.0;636.0;-5
976.0;160.0;-5;?;101.0;?;-975.0;559.0;498.0;-36.0;142.0;636.0;-5
994.0;56.0;?;902.0;114.0;311;-1016.0;?;?;-41.0;134.0;?;-6
969.0;-18.0;?;944.0;122.0;312;-1047.0;556.0;501.0;-35.0;127.0;637.0;?
?;?;-6;954.0;122.0;305;-1013.0;554.0;503.0;-26.0;121.0;638.0;-6
990.0;-206.0;-10;963.0;112.0;302;-984.0;555.0;505.0;-38.0;119.0;641.0;-10
?;-215.0;58;?;119.0;304;-963.0;556.0;507.0;?;119.0;646.0;58
960.0;-162.0;41;951.0;130.0;309;-957.0;558.0;508.0;-10.0;121.0;651.0;41
952.0;-143.0;0;944.0;131.0;?;-968.0;559.0;509.0;?;?;?;0
979.0;-138.0;?;933.0;111.0;307;-984.0;559.0;?;-4.0;123.0;660.0;-10
?;-118.0;-1;?;133.0;310;-979.0;?;506.0;-16.0;125.0;662.0;-1
989.0;-129.0;?;?;129.0;307;-979.0;559.0;504.0;-29.0;?;664.0;-9
?;-101.0;?;956.0;135.0;301;-1014.0;558.0;503.0;?;134.0;664.0;-50
?;?;-30;907.0;137.0;305;-1008.0;559.0;502.0;-18.0;138.0;663.0;-30
976.0;-75.0;?;929.0;134.0;305;-993.0;560.0;502.0;19.0;143.0;662.0;2
963.0;?;-10;922.0;140.0;?;?;562.0;502.0;-18.0;148.0;661.0;-10
965.0;54.0;25;923.0;148.0;308;-983.0;566.0;503.0;?;151.0;660.0;25
?;86.0;54;?;136.0;308;?;567.0;504.0;-60.0;152.0;658.0;54
?;166.0;33;938.0;113.0;?;?;569.0;505.0;-37.0;153.0;655.0;33
987.0;115.0;-11;925.0;103.0;308;-996.0;571.0;506.0;-45.0;155.0;653.0;-11
988.0;106.0;-13;922.0;114.0;?;-993.0;572.0;505.0;-89.0;157.0;651.0;-13
982.0;50.0;21;916.0;123.0;305;?;572.0;505.0;?;157.0;648.0;21
970.0;67.0;-5;?;128.0;?;-988.0;572.0;505.0;-21.0;157.0;645.0;-5
978.0;75.0;?;?;141.0;302;-984.0;571.0;?;-13.0;158.0;644.0;-20
979.0;79.0;13;?;141.0;306;-984.0;571.0;?;-59.0;158.0;644.0;13
970.0;56.0;12;937.0;?;?;-988.0;570.0;?;-27.0;157.0;644.0;?
979.0;?;-31;?;113.0;301;?;568.0;501.0;-42.0;154.0;645.0;-31
979.0;?;-40;947.0;?;306;?;568.0;?;-51.0;149.0;645.0;-40
?;-64.0;-5;919.0;120.0;?;-998.0;568.0;496.0;-67.0;133.0;?;-5
983.0;13.0;4;927.0;?;299;-995.0;568.0;488.0;-78.0;91.0;646.0;4
?;-26.0;-11;926.0;?;?;?;567.0;487.0;-28.0;19.0;647.0;-11
984.0;-30.0;-24;942.0;131.0;?;-975.0;564.0;486.0;?;-57.0;647.0;?
983.0;-10.0;-1;951.0;?;304;?;562.0;478.0;?;-93.0;647.0;-1
980.0;-5.0;41;939.0;117.0;303;?;556.0;469.0;-76.0;-87.0;647.0;41
962.0;?;?;940.0;96.0;309;-965.0;551.0;461.0;-54.0;-71.0;646.0;36
958.0;16.0;?;?;97.0;310;-989.0;548.0;454.0;-28.0;?;?;15
974.0;56.0;?;929.0;102.0;308;-1011.0;544.0;448.0;?;-55.0;645.0;1
978.0;51.0;-15;905.0;?;311;-1012.0;539.0;442.0;6.0;?;643.0;-15
988.0;17.0;-7;922.0;?;310;-1016.0;535.0;436.0;-8.0;-40.0;642.0;-7
980.0;-20.0;10;919.0;146.0;307;-986.0;532.0;432.0;-14.0;?;641.0;10
979.0;-23.0;?;920.0;171.0;305;-986.0;530.0;429.0;-24.0;-26.0;640.0;-4
980.0;-34.0;-21;900.0;141.0;304;-974.0;530.0;428.0;-2.0;-20.0;?;-21
996.0;-16.0;16;920.0;?;304;-957.0;?;430.0;?;-13.0;641.0;16
971.0;-10.0;26;928.0;?;309;-975.0;?;431.0;-52.0;?;641.0;26
989.0;-10.0;12;936.0;?;312;?;535.0;?;-11.0;-5.0;?;12
978.0;26.0;30;937.0;88.0;311;?;?;437.0;-29.0;-2.0;641.0;30
989.0;33.0;?;?;98.0;310;-983.0;540.0;440.0;-29.0;?;640.0;-13
?;5.0;?;?;114.0;?;-998.0;542.0;444.0;-39.0;5.0;640.0;-51
984.0;?;6;921.0;132.0;309;-989.0;545.0;447.0;-40.0;7.0;?;6
986.0;28.0;7;898.0;143.0;310;-979.0;548.0;451.0;-35.0;8.0;640.0;7
968.0;?;-43;925.0;169.0;306;-988.0;552.0;?;-34.0;8.0;641.0;-43
984.0;44.0;-14;943.0;?;304;-989.0;554.0;462.0;-48.0;?;641.0;-14
976.0;?;?;955.0;110.0;309;-997.0;557.0;468.0;-40.0;?;642.0;6
?;16.0;-15;941.0;98.0;310;-1001.0;561.0;476.0;-55.0;22.0;642.0;?
?;30.0;?;955.0;95.0;302;?;?;483.0;-65.0;?;641.0;6
978.0;-5.0;19;948.0;121.0;302;?;569.0;490.0;-64.0;32.0;640.0;?
979.0;1.0;-1;?;111.0;?;-1000.0;572.0;495.0;-52.0;35.0;639.0;-1
?;-26.0;17;923.0;?;307;?;573.0;498.0;-41.0;36.0;639.0;17
970.0;-27.0;30;959.0;138.0;305;-977.0;575.0;500.0;-46.0;38.0;639.0;30
978.0;-30.0;-2;951.0;114.0;?;-963.0;575.0;500.0;-58.0;41.0;640.0;?
969.0;-33.0;22;954.0;140.0;305;-980.0;574.0;499.0;-68.0;45.0;641.0;?
982.0;19.0;52;966.0;117.0;311;-980.0;?;496.0;-59.0;51.0;644.0;52
970.0;-14.0;18;955.0;123.0;316;-973.0;?;?;-49.0;58.0;648.0;?
962.0;?;0;938.0;120.0;307;-995.0;573.0;491.0;-37.0;66.0;651.0;?
972.0;-44.0;-6;?;120.0;?;?;572.0;489.0;-45.0;?;654.0;-6
985.0;?;-10;950.0;126.0;306;-989.0;572.0;487.0;-83.0;83.0;656.0;-10
986.0;-79.0;5;?;131.0;302;-999.0;572.0;?;-72.0;90.0;659.0;5
994.0;-72.0;?;916.0;137.0;?;?;572.0;485.0;-41.0;?;661.0;-24
?;-101.0;?;?;137.0;?;-986.0;574.0;485.0;-64.0;104.0;663.0;-61
982.0;-64.0;-20;?;122.0;?;-986.0;576.0;487.0;-46.0;?;664.0;-20
975.0;-22.0;11;935.0;128.0;313;?;579.0;488.0;?;?;665.0;11
968.0;-89.0;?;945.0;148.0;310;-988.0;582.0;?;-80.0;117.0;666.0;?
962.0;-35.0;-26;960.0;161.0;306;-966.0;585.0;492.0;24.0;118.0;667.0;-26
970.0;-53.0;?;951.0;?;305;?;587.0;494.0;-2.0;?;667.0;16
?;-49.0;?;961.0;154.0;299;-1013.0;588.0;?;-73.0;?;667.0;10
988.0;-69.0;-8;914.0;?;301;-1011.0;589.0;500.0;?;?;667.0;-8
977.0;-33.0;-9;916.0;158.0;302;-991.0;590.0;502.0;-62.0;101.0;666.0;?
980.0;-41.0;12;926.0;161.0;292;-986.0;591.0;504.0;-59.0;97.0;666.0;12
972.0;?;-20;956.0;143.0;?;-989.0;591.0;505.0;?;94.0;666.0;-20
961.0;-22.0;?;924.0;110.0;300;?;591.0;?;-39.0;?;665.0;-20
972.0;-3.0;41;933.0;?;?;?;591.0;507.0;-37.0;?;664.0;41
966.0;4.0;1;953.0;117.0;303;-986.0;?;?;-27.0;82.0;663.0;?
?;?;-4;935.0;133.0;?;-988.0;590.0;?;-6.0;79.0;661.0;-4
?;13.0;43;?;138.0;297;-972.0;589.0;506.0;-57.0;77.0;660.0;?
986.0;?;-8;932.0;118.0;299;-1031.0;587.0;505.0;?;?;658.0;-8
982.0;35.0;-36;908.0;157.0;296;?;585.0;504.0;-10.0;?;656.0;?
971.0;9.0;29;?;155.0;299;-978.0;?;503.0;-61.0;72.0;?;29
?;56.0;20;?;133.0;300;-1004.0;583.0;502.0;-52.0;74.0;651.0;20
969.0;44.0;-57;952.0;?;295;-1002.0;582.0;502.0;-70.0;74.0;650.0;-57
?;46.0;?;?;131.0;?;-978.0;?;502.0;-67.0;75.0;648.0;-5
962.0;42.0;25;926.0;?;304;-995.0;582.0;502.0;-53.0;76.0;646.0;25
?;?;-11;?;125.0;301;?;583.0;?;-16.0;?;?;?
979.0;3.0;0;944.0;145.0;303;?;583.0;503.0;?;78.0;644.0;0
991.0;0.0;-13;984.0;97.0;299;-977.0;585.0;504.0;-28.0;80.0;?;-13
982.0;?;18;985.0;133.0;299;-994.0;?;505.0;-69.0;83.0;?;18
968.0;-33.0;-9;926.0;139.0;?;-979.0;587.0;504.0;-78.0;85.0;?;-9
987.0;-22.0;-35;925.0;143.0;299;-984.0;587.0;504.0;-56.0;85.0;644.0;?
978.0;-51.0;?;909.0;?;300;-986.0;587.0;504.0;-39.0;84.0;644.0;?
?;-80.0;?;?;126.0;297;-993.0;586.0;504.0;?;85.0;644.0;?
?;?;8;933.0;?;299;-983.0;587.0;?;-44.0;86.0;644.0;?
?;-49.0;18;958.0;109.0;300;-987.0;587.0;503.0;-44.0;?;645.0;18
971.0;?;-11;963.0;119.0;?;-975.0;586.0;503.0;-66.0;84.0;?;?
976.0;-8.0;-12;?;?;299;-991.0;586.0;?;-66.0;82.0;646.0;?
?;?;-32;938.0;137.0;299;?;585.0;?;?;80.0;?;-32
978.0;23.0;-32;912.0;160.0;298;-988.0;585.0;503.0;-56.0;80.0;?;-32
979.0;18.0;-19;928.0;142.0;300;-984.0;584.0;?;-53.0;78.0;646.0;-19
970.0;?;14;955.0;142.0;301;-992.0;584.0;?;?;76.0;646.0;?
970.0;?;7;925.0;125.0;?;-978.0;?;504.0;-22.0;75.0;645.0;?
?;65.0;-26;938.0;?;300;-973.0;?;?;-51.0;74.0;644.0;-26
977.0;?;-20;958.0;144.0;298;-988.0;584.0;503.0;-71.0;73.0;643.0;-20
983.0;67.0;-21;918.0;78.0;297;-981.0;583.0;503.0;-29.0;71.0;642.0;-21
985.0;49.0;-12;?;90.0;?;-994.0;582.0;501.0;-38.0;69.0;641.0;-12
979.0;65.0;?;956.0;130.0;299;?;580.0;500.0;-32.0;?;640.0;-16
?;84.0;-18;953.0;145.0;302;-1004.0;?;499.0;-59.0;66.0;639.0;-18
?;?;-10;935.0;132.0;304;?;577.0;497.0;-49.0;65.0;637.0;-10
955.0;?;-10;934.0;141.0;299;?;576.0;496.0;-41.0;64.0;636.0;-10
979.0;59.0;8;?;?;301;-985.0;575.0;496.0;?;65.0;634.0;8
?;?;0;937.0;101.0;307;-988.0;574.0;495.0;-19.0;66.0;633.0;?
?;37.0;-22;943.0;133.0;302;-989.0;574.0;496.0;?;66.0;632.0;-22
973.0;24.0;-16;959.0;88.0;299;?;575.0;?;?;65.0;632.0;-16
985.0;?;-9;?;89.0;306;?;574.0;495.0;-15.0;64.0;632.0;-9
990.0;?;?;?;91.0;306;?;574.0;496.0;-22.0;?;632.0;?
979.0;9.0;8;933.0;121.0;?;-987.0;575.0;?;-36.0;62.0;632.0;8
?;0.0;?;?;99.0;306;-987.0;?;497.0;-48.0;?;?;-34
?;15.0;?;956.0;?;304;-984.0;?;497.0;-48.0;?;633.0;?
997.0;-10.0;-1;?;113.0;310;-984.0;575.0;497.0;-59.0;?;?;-1
961.0;-4.0;?;964.0;137.0;310;-993.0;575.0;497.0;-4.0;63.0;634.0;0
967.0;-41.0;51;955.0;119.0;295;-1013.0;576.0;498.0;19.0;64.0;635.0;51
986.0;-18.0;16;940.0;98.0;303;-986.0;577.0;498.0;-72.0;66.0;?;?
997.0;-41.0;31;986.0;?;309;-996.0;?;498.0;?;67.0;?;31
979.0;-8.0;?;958.0;67.0;304;-972.0;578.0;498.0;?;?;635.0;?
981.0;-10.0;20;948.0;112.0;?;-986.0;578.0;498.0;-14.0;70.0;636.0;20
964.0;-2.0;48;959.0;102.0;311;-968.0;579.0;498.0;-16.0;73.0;636.0;?
971.0;40.0;-18;?;?;307;-982.0;579.0;498.0;4.0;73.0;635.0;-18
982.0;?;2;964.0;109.0;?;?;?;498.0;-5.0;74.0;635.0;2
969.0;45.0;46;966.0;109.0;318;-976.0;?;?;-15.0;74.0;635.0;46
?;?;5;965.0;85.0;319;-975.0;578.0;496.0;-25.0;?;635.0;5
979.0;30.0;10;961.0;90.0;320;-979.0;577.0;494.0;-28.0;73.0;635.0;10
989.0;40.0;30;946.0;?;321;-982.0;?;?;?;72.0;635.0;?
979.0;?;2;?;105.0;?;-986.0;?;492.0;?;71.0;635.0;2
977.0;30.0;-12;948.0;129.0;?;-983.0;574.0;?;?;?;?;-12
972.0;32.0;-11;947.0;124.0;316;-993.0;573.0;489.0;-8.0;67.0;?;-11
1003.0;46.0;-30;?;126.0;319;-983.0;572.0;?;-1.0;66.0;634.0;-30
973.0;58.0;-7;927.0;111.0;317;-983.0;572.0;489.0;0.0;?;634.0;-7
971.0;47.0;?;929.0;104.0;314;-974.0;572.0;?;1.0;65.0;633.0;20
984.0;65.0;-7;970.0;120.0;318;-967.0;572.0;488.0;10.0;64.0;633.0;-7
964.0;63.0;-33;982.0;152.0;321;?;572.0;487.0;10.0;?;632.0;-33
976.0;50.0;-71;960.0;106.0;316;-1023.0;571.0;487.0;9.0;61.0;631.0;-71
979.0;53.0;-97;?;112.0;319;-1012.0;571.0;487.0;-5.0;61.0;?;-97
976.0;0.0;-54;?;?;?;-1012.0;?;488.0;-10.0;62.0;629.0;-54
993.0;13.0;-9;945.0;155.0;311;?;572.0;?;?;61.0;628.0;-9
984.0;?;?;940.0;165.0;316;-997.0;573.0;489.0;-7.0;61.0;?;?
969.0;-25.0;-26;946.0;109.0;312;-987.0;573.0;491.0;?;?;628.0;-26
971.0;-35.0;-11;953.0;108.0;309;-996.0;575.0;492.0;-6.0;60.0;629.0;-11
952.0;-26.0;-38;949.0;161.0;305;?;?;494.0;-11.0;60.0;630.0;?
?;-43.0;?;947.0;130.0;?;?;?;495.0;-24.0;61.0;?;-29
970.0;-71.0;21;937.0;?;308;-981.0;579.0;496.0;-18.0;62.0;633.0;21
991.0;-72.0;-4;946.0;134.0;306;-985.0;580.0;497.0;-29.0;63.0;634.0;-4
?;-56.0;-23;937.0;153.0;?;-987.0;?;497.0;-28.0;64.0;636.0;?
?;-83.0;-19;947.0;150.0;310;-987.0;582.0;497.0;-39.0;65.0;638.0;-19
