InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
686.0;509.0;623.0;?;497.0;124.0;-361.0;75;106.0;-286.0
691.0;506.0;600.0;307.0;493.0;114.0;?;75;109.0;-291.0
698.0;503.0;578.0;256.0;?;105.0;-409.0;75;107.0;-292.0
705.0;506.0;560.0;217.0;?;101.0;-424.0;75;100.0;-290.0
711.0;?;544.0;171.0;500.0;103.0;-437.0;?;88.0;?
714.0;507.0;529.0;?;506.0;109.0;?;75;72.0;-279.0
720.0;507.0;511.0;68.0;510.0;117.0;-467.0;75;52.0;-277.0
730.0;510.0;490.0;14.0;513.0;?;-476.0;75;?;-276.0
741.0;?;464.0;-40.0;516.0;?;-484.0;75;-14.0;-276.0
748.0;511.0;436.0;-104.0;518.0;129.0;-497.0;75;-49.0;-277.0
752.0;510.0;405.0;-174.0;521.0;131.0;-514.0;75;-83.0;-276.0
?;510.0;368.0;-250.0;524.0;135.0;-528.0;75;-119.0;-273.0
760.0;511.0;325.0;?;526.0;140.0;-541.0;75;-155.0;-268.0
764.0;512.0;275.0;?;528.0;147.0;-552.0;75;-189.0;-263.0
763.0;519.0;221.0;-469.0;528.0;154.0;-566.0;75;-220.0;-257.0
758.0;533.0;?;-536.0;526.0;161.0;?;75;-248.0;-252.0
749.0;?;111.0;-601.0;524.0;166.0;-596.0;75;-268.0;-248.0
735.0;559.0;56.0;?;519.0;170.0;-613.0;75;-284.0;-244.0
718.0;573.0;2.0;-679.0;515.0;173.0;-630.0;75;-296.0;-242.0
698.0;586.0;-53.0;-704.0;510.0;175.0;-646.0;75;-304.0;-240.0
675.0;603.0;-108.0;-720.0;506.0;176.0;-660.0;75;-310.0;-239.0
652.0;626.0;?;?;?;176.0;-672.0;75;-313.0;-237.0
618.0;651.0;-204.0;-717.0;?;177.0;-689.0;75;-318.0;-235.0
588.0;672.0;-241.0;-709.0;500.0;180.0;-701.0;75;-324.0;-231.0
563.0;688.0;-270.0;-700.0;499.0;?;-709.0;75;-328.0;?
545.0;700.0;-290.0;-687.0;499.0;184.0;-715.0;75;-328.0;-226.0
527.0;707.0;-301.0;?;499.0;185.0;-722.0;75;-331.0;-226.0
517.0;708.0;-307.0;-661.0;499.0;183.0;-727.0;75;-332.0;-226.0
513.0;708.0;-309.0;-671.0;500.0;?;-729.0;75;-331.0;?
512.0;706.0;?;-672.0;502.0;181.0;-731.0;75;-328.0;-227.0
513.0;706.0;-309.0;-672.0;504.0;179.0;-733.0;75;-323.0;-228.0
?;705.0;-310.0;-667.0;507.0;176.0;-735.0;?;-319.0;-229.0
512.0;704.0;?;-669.0;509.0;?;-736.0;75;-315.0;-230.0
513.0;706.0;-310.0;-676.0;511.0;174.0;?;?;-311.0;-230.0
514.0;704.0;-309.0;-676.0;512.0;173.0;?;75;-307.0;-230.0
516.0;703.0;-307.0;-677.0;512.0;?;-740.0;75;-304.0;-230.0
519.0;?;?;-675.0;512.0;172.0;-740.0;75;-300.0;-230.0
523.0;699.0;-303.0;-677.0;512.0;170.0;-739.0;?;-298.0;-230.0
526.0;698.0;-301.0;-683.0;512.0;170.0;-739.0;75;-296.0;-230.0
528.0;698.0;-299.0;-683.0;511.0;172.0;-739.0;75;-294.0;-229.0
529.0;695.0;-298.0;-684.0;510.0;176.0;-739.0;75;-293.0;-229.0
531.0;?;-296.0;-685.0;508.0;?;-737.0;75;-294.0;-228.0
533.0;695.0;-295.0;?;?;180.0;-736.0;75;?;-227.0
535.0;694.0;-294.0;?;504.0;182.0;-734.0;75;-297.0;-225.0
538.0;696.0;-292.0;?;502.0;?;-732.0;75;-299.0;-223.0
543.0;695.0;-290.0;?;500.0;184.0;-728.0;75;-301.0;-222.0
549.0;693.0;-285.0;-688.0;498.0;184.0;-726.0;75;-301.0;-221.0
553.0;690.0;-272.0;-693.0;496.0;185.0;-727.0;75;-304.0;-221.0
557.0;683.0;-247.0;-703.0;494.0;?;-730.0;?;-308.0;-221.0
568.0;671.0;-206.0;-715.0;492.0;?;-733.0;?;-314.0;-222.0
584.0;649.0;-147.0;-724.0;491.0;181.0;-733.0;75;-317.0;-224.0
598.0;621.0;-71.0;-715.0;490.0;178.0;-731.0;75;-321.0;-224.0
616.0;589.0;?;-692.0;490.0;175.0;-720.0;75;-318.0;-225.0
646.0;555.0;109.0;-666.0;490.0;173.0;-693.0;?;-301.0;-226.0
676.0;526.0;203.0;-595.0;490.0;170.0;-653.0;75;-273.0;-229.0
698.0;497.0;293.0;-493.0;493.0;166.0;-608.0;75;-238.0;-233.0
699.0;474.0;384.0;-345.0;495.0;161.0;?;75;-196.0;-236.0
692.0;469.0;467.0;-198.0;496.0;157.0;-533.0;75;-141.0;-240.0
688.0;467.0;537.0;-64.0;498.0;?;-481.0;75;-78.0;-245.0
676.0;477.0;601.0;99.0;500.0;149.0;-426.0;75;-16.0;-250.0
657.0;494.0;657.0;255.0;501.0;144.0;-368.0;75;39.0;-254.0
636.0;514.0;700.0;?;?;136.0;-313.0;75;83.0;-259.0
623.0;526.0;?;499.0;502.0;128.0;-270.0;75;114.0;-265.0
620.0;534.0;732.0;544.0;503.0;121.0;?;75;134.0;-272.0
628.0;529.0;729.0;?;?;?;-237.0;75;139.0;-278.0
643.0;518.0;722.0;535.0;?;109.0;-224.0;75;125.0;-282.0
660.0;504.0;714.0;477.0;?;108.0;-211.0;75;100.0;-281.0
672.0;?;706.0;455.0;510.0;109.0;-207.0;75;77.0;-278.0
679.0;?;700.0;?;513.0;112.0;-215.0;75;61.0;-272.0
681.0;487.0;?;455.0;515.0;114.0;-227.0;?;49.0;-267.0
?;489.0;?;?;516.0;118.0;-244.0;75;?;-262.0
680.0;?;684.0;419.0;514.0;124.0;-261.0;75;36.0;-258.0
680.0;?;678.0;406.0;512.0;131.0;-277.0;75;29.0;-255.0
681.0;495.0;672.0;407.0;509.0;139.0;-290.0;75;22.0;-251.0
685.0;?;665.0;?;?;147.0;-299.0;75;14.0;-248.0
689.0;502.0;658.0;374.0;?;156.0;-305.0;75;6.0;-246.0
?;505.0;651.0;349.0;497.0;164.0;-307.0;75;-1.0;-244.0
697.0;508.0;646.0;339.0;493.0;172.0;-310.0;75;-3.0;-241.0
699.0;511.0;642.0;332.0;490.0;177.0;-313.0;75;0.0;-240.0
700.0;515.0;640.0;329.0;488.0;180.0;-316.0;75;8.0;-239.0
701.0;518.0;639.0;327.0;487.0;182.0;-317.0;75;20.0;-239.0
?;523.0;638.0;329.0;487.0;181.0;-318.0;75;33.0;-238.0
700.0;527.0;637.0;?;487.0;179.0;-318.0;?;46.0;-238.0
701.0;?;637.0;?;489.0;?;-316.0;?;56.0;-238.0
?;537.0;636.0;336.0;491.0;167.0;-313.0;75;65.0;-240.0
704.0;542.0;636.0;337.0;494.0;159.0;-308.0;75;70.0;-242.0
706.0;546.0;636.0;336.0;?;150.0;-304.0;75;71.0;-243.0
708.0;552.0;?;335.0;498.0;142.0;-300.0;75;70.0;-244.0
708.0;551.0;636.0;334.0;499.0;134.0;-299.0;75;?;-246.0
708.0;?;637.0;332.0;501.0;127.0;-298.0;75;67.0;-250.0
708.0;550.0;638.0;331.0;503.0;121.0;-297.0;75;?;-254.0
706.0;545.0;641.0;332.0;?;119.0;-296.0;75;61.0;-256.0
702.0;540.0;646.0;339.0;507.0;119.0;-295.0;75;58.0;-256.0
?;539.0;651.0;346.0;508.0;121.0;-295.0;75;?;-255.0
693.0;538.0;656.0;357.0;509.0;?;-294.0;75;?;-255.0
690.0;535.0;660.0;367.0;508.0;123.0;-294.0;75;54.0;-254.0
686.0;532.0;662.0;376.0;?;125.0;-296.0;?;?;-253.0
684.0;528.0;664.0;379.0;504.0;129.0;-298.0;75;55.0;-251.0
?;527.0;664.0;383.0;503.0;134.0;-299.0;75;55.0;-251.0
683.0;527.0;663.0;385.0;502.0;138.0;-301.0;75;56.0;-252.0
684.0;523.0;662.0;384.0;502.0;143.0;-300.0;75;58.0;-250.0
686.0;522.0;661.0;382.0;502.0;?;-298.0;75;58.0;-248.0
688.0;524.0;660.0;381.0;503.0;151.0;-296.0;75;57.0;-243.0
689.0;524.0;658.0;382.0;504.0;152.0;?;75;58.0;-241.0
692.0;?;655.0;379.0;505.0;153.0;-297.0;75;58.0;-238.0
696.0;?;653.0;374.0;?;?;-294.0;75;56.0;?
699.0;534.0;651.0;369.0;505.0;157.0;-293.0;?;54.0;-235.0
701.0;533.0;648.0;362.0;505.0;157.0;?;75;53.0;-235.0
702.0;538.0;645.0;356.0;505.0;157.0;-296.0;75;55.0;?
704.0;537.0;644.0;351.0;504.0;158.0;-296.0;75;55.0;-235.0
705.0;?;644.0;351.0;?;158.0;-294.0;?;54.0;?
704.0;539.0;644.0;348.0;503.0;157.0;-294.0;75;55.0;-235.0
703.0;540.0;645.0;350.0;501.0;?;-296.0;75;57.0;-235.0
702.0;538.0;?;349.0;500.0;149.0;-296.0;75;58.0;-237.0
?;540.0;646.0;?;496.0;133.0;-296.0;75;61.0;-239.0
700.0;539.0;646.0;353.0;488.0;91.0;-297.0;75;63.0;-244.0
698.0;537.0;647.0;356.0;487.0;19.0;-299.0;75;64.0;-254.0
697.0;536.0;647.0;?;486.0;-57.0;-301.0;75;65.0;?
?;536.0;647.0;358.0;478.0;-93.0;-302.0;75;66.0;?
697.0;536.0;647.0;?;469.0;-87.0;-303.0;75;?;-285.0
697.0;536.0;646.0;357.0;461.0;-71.0;-304.0;75;64.0;?
697.0;534.0;645.0;?;?;-62.0;-305.0;75;65.0;?
696.0;537.0;645.0;354.0;448.0;-55.0;-309.0;?;69.0;-269.0
695.0;535.0;643.0;356.0;442.0;-48.0;-312.0;75;75.0;?
694.0;533.0;642.0;355.0;436.0;-40.0;-315.0;75;80.0;-268.0
695.0;532.0;641.0;356.0;432.0;?;-317.0;75;83.0;-268.0
695.0;532.0;640.0;353.0;429.0;-26.0;-317.0;75;85.0;?
695.0;530.0;640.0;353.0;428.0;-20.0;-316.0;75;86.0;-269.0
694.0;530.0;641.0;355.0;430.0;?;-316.0;75;88.0;-268.0
693.0;527.0;641.0;355.0;431.0;-8.0;-318.0;75;?;-264.0
693.0;528.0;641.0;?;434.0;?;-318.0;75;?;-262.0
694.0;527.0;641.0;359.0;437.0;?;-317.0;?;89.0;-260.0
694.0;528.0;640.0;359.0;440.0;2.0;-318.0;?;86.0;-259.0
695.0;528.0;?;359.0;444.0;5.0;-318.0;75;84.0;?
695.0;530.0;?;358.0;447.0;?;-317.0;75;82.0;-255.0
696.0;531.0;640.0;359.0;451.0;8.0;-316.0;?;79.0;-251.0
696.0;530.0;?;361.0;456.0;8.0;-315.0;75;77.0;?
695.0;533.0;641.0;361.0;462.0;?;-316.0;75;75.0;-243.0
695.0;534.0;?;363.0;468.0;16.0;-316.0;75;74.0;-240.0
696.0;534.0;642.0;361.0;476.0;?;-316.0;75;69.0;-236.0
698.0;537.0;?;358.0;483.0;?;-314.0;75;63.0;?
700.0;537.0;640.0;355.0;490.0;32.0;-312.0;75;57.0;?
?;539.0;639.0;351.0;495.0;?;?;75;52.0;-233.0
704.0;540.0;639.0;347.0;498.0;36.0;-308.0;75;?;-234.0
706.0;543.0;639.0;346.0;500.0;38.0;-302.0;75;43.0;-235.0
708.0;543.0;640.0;346.0;500.0;41.0;-296.0;75;40.0;-236.0
709.0;?;641.0;351.0;499.0;45.0;?;75;38.0;-235.0
709.0;543.0;644.0;355.0;496.0;51.0;-285.0;75;38.0;-233.0
708.0;545.0;648.0;361.0;494.0;58.0;-279.0;75;39.0;-230.0
706.0;544.0;651.0;371.0;491.0;66.0;-275.0;75;42.0;-227.0
704.0;542.0;654.0;377.0;489.0;?;?;75;45.0;-224.0
703.0;540.0;656.0;386.0;487.0;?;-272.0;75;47.0;-223.0
700.0;539.0;659.0;391.0;486.0;90.0;-272.0;75;48.0;?
697.0;539.0;661.0;395.0;485.0;98.0;-273.0;75;48.0;-219.0
695.0;?;663.0;399.0;485.0;104.0;-274.0;75;48.0;-216.0
692.0;533.0;664.0;401.0;?;110.0;-278.0;?;49.0;-214.0
689.0;534.0;665.0;400.0;488.0;114.0;-283.0;?;52.0;-211.0
687.0;530.0;666.0;?;490.0;117.0;-286.0;75;51.0;-209.0
686.0;530.0;667.0;403.0;492.0;118.0;-287.0;75;?;-208.0
685.0;?;667.0;399.0;494.0;117.0;-288.0;75;46.0;-208.0
685.0;526.0;667.0;399.0;497.0;113.0;-289.0;75;43.0;?
685.0;526.0;667.0;395.0;500.0;108.0;-291.0;?;42.0;-213.0
685.0;525.0;666.0;396.0;502.0;101.0;-292.0;75;41.0;-213.0
685.0;522.0;666.0;395.0;504.0;97.0;-292.0;75;40.0;-214.0
685.0;524.0;?;396.0;?;94.0;-293.0;75;38.0;-216.0
686.0;524.0;665.0;?;506.0;91.0;-294.0;75;38.0;-219.0
686.0;521.0;664.0;393.0;507.0;86.0;-295.0;75;37.0;-221.0
686.0;522.0;663.0;391.0;507.0;82.0;-297.0;75;38.0;-222.0
688.0;521.0;661.0;389.0;507.0;79.0;-296.0;?;38.0;-223.0
689.0;522.0;660.0;388.0;?;77.0;-296.0;?;39.0;-225.0
691.0;523.0;658.0;386.0;505.0;75.0;-296.0;75;42.0;-227.0
692.0;525.0;656.0;387.0;504.0;72.0;-297.0;75;47.0;-228.0
694.0;?;654.0;385.0;503.0;72.0;-298.0;75;53.0;-229.0
695.0;521.0;651.0;381.0;502.0;74.0;-299.0;75;57.0;-230.0
696.0;524.0;?;?;502.0;74.0;-300.0;75;58.0;-230.0
697.0;523.0;648.0;375.0;502.0;75.0;-301.0;75;59.0;-230.0
698.0;523.0;646.0;370.0;502.0;76.0;-302.0;75;60.0;-229.0
698.0;523.0;645.0;367.0;502.0;77.0;-304.0;75;60.0;?
698.0;523.0;644.0;364.0;503.0;78.0;-307.0;75;61.0;-228.0
697.0;?;644.0;359.0;504.0;80.0;-309.0;75;62.0;-227.0
698.0;524.0;643.0;358.0;505.0;83.0;-309.0;75;62.0;-225.0
698.0;521.0;644.0;356.0;504.0;85.0;-309.0;75;62.0;-224.0
697.0;520.0;644.0;?;504.0;85.0;-310.0;?;64.0;-224.0
695.0;520.0;644.0;357.0;504.0;?;-312.0;75;67.0;-225.0
694.0;519.0;?;357.0;504.0;85.0;-314.0;75;?;-225.0
694.0;518.0;644.0;359.0;504.0;86.0;-315.0;75;71.0;-225.0
693.0;517.0;645.0;358.0;503.0;?;-314.0;75;73.0;-225.0
692.0;514.0;645.0;364.0;503.0;84.0;-314.0;?;74.0;-226.0
692.0;515.0;646.0;?;503.0;82.0;-314.0;75;76.0;-227.0
691.0;516.0;?;?;503.0;80.0;?;75;78.0;?
690.0;515.0;646.0;368.0;?;80.0;-315.0;75;79.0;-229.0
691.0;514.0;646.0;368.0;503.0;78.0;-315.0;75;80.0;?
691.0;?;646.0;367.0;504.0;?;-315.0;75;80.0;-231.0
692.0;517.0;645.0;?;504.0;75.0;-314.0;75;79.0;-231.0
693.0;517.0;644.0;367.0;?;74.0;?;?;79.0;-232.0
693.0;519.0;643.0;365.0;503.0;73.0;-316.0;75;80.0;-233.0
694.0;519.0;642.0;?;503.0;71.0;-315.0;75;80.0;-234.0
695.0;520.0;641.0;363.0;501.0;69.0;-315.0;75;81.0;-235.0
696.0;521.0;640.0;362.0;500.0;67.0;-316.0;?;82.0;-236.0
?;522.0;639.0;362.0;499.0;66.0;-317.0;75;85.0;-237.0
696.0;522.0;637.0;359.0;497.0;65.0;-318.0;75;88.0;-237.0
696.0;523.0;636.0;358.0;496.0;?;-321.0;75;91.0;-238.0
696.0;523.0;634.0;356.0;496.0;65.0;-324.0;75;94.0;?
696.0;523.0;?;354.0;495.0;66.0;-326.0;75;95.0;-238.0
696.0;523.0;632.0;351.0;?;66.0;-326.0;75;95.0;-238.0
697.0;524.0;632.0;351.0;496.0;65.0;-326.0;?;95.0;-238.0
696.0;523.0;632.0;351.0;495.0;64.0;-326.0;75;96.0;-239.0
?;522.0;632.0;349.0;496.0;63.0;-327.0;?;?;-240.0
695.0;524.0;632.0;349.0;496.0;?;-327.0;75;99.0;-240.0
695.0;522.0;?;353.0;497.0;63.0;-326.0;75;100.0;-240.0
695.0;522.0;633.0;354.0;497.0;63.0;-326.0;75;101.0;?
695.0;525.0;?;359.0;497.0;63.0;-326.0;75;101.0;-241.0
?;525.0;634.0;?;497.0;63.0;-326.0;75;101.0;-240.0
694.0;?;635.0;364.0;498.0;?;-325.0;75;101.0;-239.0
694.0;?;635.0;?;498.0;?;-324.0;?;100.0;-238.0
693.0;526.0;635.0;368.0;498.0;67.0;-325.0;75;100.0;-237.0
693.0;522.0;635.0;367.0;498.0;68.0;-326.0;?;101.0;-236.0
693.0;522.0;636.0;366.0;498.0;?;-325.0;75;101.0;-235.0
692.0;522.0;636.0;367.0;498.0;73.0;-326.0;75;101.0;-233.0
693.0;?;635.0;365.0;498.0;73.0;-325.0;74;101.0;-233.0
694.0;523.0;635.0;364.0;498.0;74.0;-324.0;74;100.0;-232.0
695.0;524.0;635.0;361.0;497.0;74.0;-323.0;74;99.0;-231.0
695.0;525.0;635.0;360.0;496.0;73.0;-324.0;74;98.0;-231.0
694.0;526.0;?;360.0;?;73.0;-324.0;74;98.0;-231.0
?;526.0;635.0;359.0;493.0;72.0;?;74;97.0;-230.0
694.0;525.0;635.0;358.0;492.0;71.0;-324.0;?;?;-230.0
694.0;525.0;635.0;?;490.0;69.0;-326.0;74;?;-231.0
693.0;?;635.0;356.0;489.0;67.0;?;74;?;-231.0
693.0;529.0;634.0;356.0;489.0;66.0;-329.0;?;96.0;-231.0
693.0;527.0;?;353.0;489.0;66.0;-330.0;74;95.0;-230.0
693.0;528.0;633.0;351.0;489.0;65.0;-331.0;74;93.0;-230.0
694.0;529.0;633.0;349.0;488.0;64.0;-332.0;74;90.0;-229.0
694.0;533.0;632.0;344.0;487.0;63.0;-333.0;74;87.0;-229.0
695.0;534.0;631.0;342.0;487.0;61.0;-334.0;74;85.0;-229.0
695.0;534.0;630.0;340.0;487.0;61.0;-335.0;?;86.0;-229.0
695.0;533.0;629.0;339.0;488.0;62.0;-337.0;74;89.0;-229.0
695.0;533.0;628.0;337.0;?;61.0;-338.0;74;92.0;-230.0
694.0;533.0;629.0;337.0;489.0;61.0;-338.0;?;94.0;-231.0
694.0;532.0;628.0;?;491.0;?;-339.0;74;96.0;-231.0
694.0;530.0;629.0;338.0;492.0;60.0;-338.0;74;96.0;-231.0
694.0;?;630.0;340.0;494.0;60.0;-336.0;74;96.0;-231.0
693.0;530.0;632.0;343.0;495.0;61.0;-334.0;74;96.0;-231.0
692.0;528.0;633.0;345.0;496.0;62.0;-333.0;?;95.0;-230.0
693.0;?;634.0;345.0;497.0;63.0;-330.0;?;95.0;-230.0
692.0;527.0;636.0;348.0;497.0;64.0;-328.0;74;94.0;?
692.0;527.0;638.0;352.0;497.0;65.0;-325.0;74;93.0;-229.0
692.0;524.0;639.0;354.0;497.0;?;-323.0;74;92.0;-228.0
691.0;523.0;641.0;358.0;?;68.0;?;74;92.0;-227.0
691.0;522.0;642.0;364.0;498.0;70.0;-320.0;74;92.0;-226.0
690.0;521.0;643.0;366.0;498.0;72.0;-318.0;74;91.0;-225.0
?;521.0;644.0;370.0;497.0;73.0;-317.0;74;92.0;-225.0
?;521.0;644.0;367.0;497.0;73.0;-317.0;74;93.0;-225.0
690.0;520.0;644.0;368.0;498.0;73.0;-318.0;74;93.0;-225.0
690.0;519.0;643.0;368.0;498.0;73.0;-318.0;?;?;-226.0
690.0;518.0;642.0;?;499.0;72.0;-319.0;74;95.0;-228.0
691.0;519.0;641.0;368.0;500.0;71.0;-320.0;?;96.0;-229.0
691.0;519.0;640.0;368.0;500.0;69.0;-322.0;74;96.0;-229.0
691.0;518.0;639.0;365.0;501.0;67.0;-323.0;74;97.0;-231.0
692.0;?;638.0;363.0;502.0;65.0;-324.0;74;98.0;-232.0
?;520.0;?;362.0;502.0;63.0;-325.0;74;98.0;-232.0
693.0;522.0;636.0;358.0;502.0;61.0;-325.0;74;98.0;?
693.0;522.0;635.0;357.0;501.0;58.0;-325.0;74;99.0;-235.0
693.0;523.0;?;356.0;500.0;56.0;-326.0;74;101.0;-236.0
694.0;523.0;634.0;355.0;499.0;55.0;-326.0;74;102.0;-237.0
694.0;522.0;634.0;354.0;498.0;54.0;-326.0;74;103.0;-237.0
694.0;522.0;634.0;354.0;498.0;54.0;?;74;104.0;-238.0
694.0;523.0;634.0;353.0;498.0;53.0;-325.0;74;104.0;-238.0
?;?;634.0;354.0;498.0;53.0;-325.0;74;103.0;-238.0
694.0;?;635.0;356.0;498.0;53.0;-324.0;74;103.0;-238.0
693.0;?;635.0;355.0;498.0;53.0;-325.0;74;103.0;?
693.0;522.0;635.0;356.0;498.0;54.0;-325.0;74;103.0;-238.0
693.0;521.0;635.0;357.0;498.0;55.0;-326.0;74;103.0;-238.0
692.0;521.0;636.0;357.0;498.0;55.0;-326.0;?;103.0;?
692.0;522.0;635.0;356.0;498.0;56.0;-326.0;74;102.0;-237.0
692.0;521.0;635.0;?;499.0;56.0;-327.0;74;102.0;-236.0
693.0;522.0;635.0;352.0;499.0;57.0;-327.0;74;101.0;-236.0
693.0;524.0;635.0;353.0;499.0;58.0;-325.0;74;?;-235.0
?;526.0;635.0;355.0;498.0;58.0;-324.0;74;98.0;-234.0
695.0;526.0;635.0;?;498.0;59.0;-324.0;74;99.0;-233.0
695.0;526.0;634.0;354.0;498.0;60.0;-325.0;74;100.0;-234.0
695.0;525.0;634.0;354.0;498.0;60.0;-324.0;74;100.0;-233.0
695.0;526.0;634.0;353.0;497.0;61.0;-324.0;74;100.0;-232.0
695.0;526.0;635.0;355.0;496.0;61.0;-322.0;74;99.0;?
696.0;527.0;635.0;356.0;496.0;61.0;-321.0;74;98.0;-232.0
696.0;528.0;635.0;354.0;496.0;60.0;-321.0;74;98.0;-233.0
696.0;527.0;636.0;354.0;497.0;60.0;-320.0;74;98.0;-233.0
695.0;526.0;636.0;?;497.0;61.0;-319.0;74;98.0;-233.0
696.0;525.0;?;358.0;496.0;61.0;-319.0;?;?;-232.0
696.0;530.0;637.0;361.0;496.0;62.0;-318.0;74;97.0;-232.0
697.0;528.0;637.0;360.0;496.0;63.0;-316.0;74;96.0;-231.0
698.0;529.0;637.0;360.0;497.0;64.0;-315.0;74;95.0;-230.0
698.0;529.0;637.0;360.0;496.0;64.0;-314.0;74;?;-230.0
698.0;?;637.0;362.0;496.0;63.0;-313.0;74;96.0;-230.0
698.0;527.0;636.0;362.0;497.0;63.0;-314.0;74;?;-231.0
699.0;528.0;636.0;361.0;497.0;63.0;-314.0;74;97.0;-232.0
699.0;525.0;?;362.0;498.0;62.0;-313.0;74;?;-232.0
699.0;527.0;636.0;361.0;498.0;61.0;-314.0;74;97.0;-233.0
698.0;527.0;636.0;362.0;499.0;59.0;-315.0;74;97.0;-234.0
697.0;524.0;636.0;?;500.0;58.0;-315.0;?;97.0;-234.0
697.0;526.0;637.0;363.0;?;60.0;-315.0;74;?;-234.0
697.0;524.0;637.0;363.0;502.0;61.0;-314.0;74;95.0;-234.0
696.0;?;638.0;362.0;502.0;60.0;-315.0;74;95.0;-234.0
696.0;524.0;638.0;365.0;501.0;60.0;-315.0;74;96.0;?
695.0;523.0;638.0;366.0;501.0;60.0;-316.0;74;98.0;-235.0
?;522.0;638.0;367.0;501.0;59.0;-318.0;74;100.0;-236.0
694.0;520.0;638.0;367.0;501.0;59.0;-319.0;74;101.0;-237.0
694.0;521.0;637.0;?;?;57.0;-320.0;74;101.0;-238.0
?;520.0;636.0;364.0;501.0;56.0;-321.0;?;100.0;-238.0
695.0;523.0;636.0;363.0;500.0;55.0;-321.0;?;99.0;-238.0
697.0;525.0;633.0;358.0;499.0;54.0;-322.0;74;98.0;-239.0
698.0;524.0;632.0;354.0;497.0;52.0;-322.0;?;98.0;-240.0
?;525.0;631.0;351.0;494.0;48.0;-323.0;74;101.0;-243.0
697.0;523.0;631.0;352.0;491.0;44.0;-326.0;74;105.0;-246.0
?;522.0;631.0;?;489.0;40.0;-328.0;74;111.0;-250.0
692.0;520.0;631.0;354.0;488.0;37.0;-331.0;74;115.0;?
691.0;?;630.0;356.0;489.0;33.0;-334.0;?;119.0;-254.0
690.0;515.0;630.0;358.0;489.0;29.0;-336.0;74;120.0;-256.0
689.0;516.0;630.0;357.0;?;25.0;-338.0;?;120.0;-259.0
689.0;517.0;629.0;?;491.0;20.0;-340.0;74;119.0;-261.0
689.0;?;627.0;353.0;492.0;16.0;-343.0;74;120.0;-263.0
689.0;516.0;625.0;350.0;493.0;?;?;74;121.0;-266.0
689.0;516.0;623.0;343.0;493.0;8.0;-349.0;74;?;-269.0
689.0;516.0;?;340.0;492.0;5.0;-352.0;74;123.0;-271.0
689.0;518.0;620.0;339.0;?;2.0;-354.0;?;125.0;-273.0
689.0;518.0;618.0;?;490.0;0.0;-357.0;74;128.0;-274.0
?;515.0;616.0;334.0;?;-1.0;-359.0;74;?;-275.0
688.0;515.0;615.0;334.0;488.0;-1.0;-361.0;74;135.0;-276.0
687.0;515.0;615.0;335.0;487.0;-1.0;?;74;137.0;-277.0
687.0;514.0;?;332.0;486.0;-2.0;-363.0;74;140.0;-278.0
687.0;515.0;613.0;?;485.0;-2.0;-364.0;74;142.0;-280.0
686.0;514.0;612.0;333.0;484.0;-4.0;-365.0;74;145.0;-282.0
686.0;513.0;611.0;334.0;483.0;-6.0;-367.0;74;148.0;-283.0
686.0;512.0;610.0;332.0;482.0;-8.0;-367.0;74;150.0;-285.0
686.0;514.0;609.0;333.0;482.0;-12.0;-368.0;74;152.0;-288.0
686.0;512.0;607.0;331.0;482.0;-17.0;-370.0;74;155.0;-291.0
?;512.0;?;329.0;482.0;-21.0;-372.0;74;158.0;-294.0
686.0;514.0;604.0;326.0;?;-28.0;-374.0;74;?;-297.0
685.0;512.0;602.0;324.0;481.0;-33.0;-377.0;74;161.0;-300.0
685.0;512.0;601.0;324.0;481.0;-37.0;-379.0;74;162.0;-303.0
685.0;511.0;600.0;319.0;481.0;-40.0;-381.0;74;163.0;-305.0
684.0;510.0;?;318.0;481.0;-42.0;-384.0;74;164.0;-306.0
683.0;511.0;597.0;313.0;481.0;-43.0;-386.0;74;164.0;-307.0
683.0;513.0;597.0;312.0;481.0;-43.0;?;74;?;-307.0
683.0;511.0;596.0;310.0;481.0;-42.0;-389.0;74;163.0;-306.0
683.0;513.0;596.0;308.0;480.0;-40.0;-389.0;74;163.0;-305.0
684.0;515.0;597.0;?;479.0;-38.0;-388.0;74;161.0;-304.0
683.0;514.0;596.0;309.0;477.0;-35.0;-389.0;74;162.0;?
683.0;513.0;?;308.0;476.0;-31.0;-391.0;74;164.0;?
?;517.0;595.0;306.0;?;-29.0;-389.0;74;163.0;-299.0
685.0;517.0;595.0;307.0;477.0;-25.0;-388.0;74;163.0;-297.0
?;517.0;595.0;306.0;477.0;-22.0;-388.0;74;163.0;?
?;518.0;595.0;306.0;477.0;?;-387.0;74;163.0;-295.0
685.0;517.0;595.0;306.0;478.0;-19.0;?;74;163.0;-294.0
686.0;518.0;596.0;306.0;?;-18.0;-385.0;74;162.0;?
686.0;519.0;597.0;?;480.0;-18.0;-384.0;74;162.0;-292.0
685.0;517.0;598.0;311.0;481.0;-18.0;-383.0;74;164.0;-292.0
683.0;?;600.0;314.0;481.0;-18.0;-383.0;74;164.0;-293.0
