InertialMeasurementUnit L-SHOE EuX;Accelerometer LWR accZ;InertialMeasurementUnit LLA accY;InertialMeasurementUnit BACK Quaternion1;Accelerometer LWR accX;Accelerometer LUA_ accY;Accelerometer LH accY
99;394.0;-365.0;-696.0;-321.0;962.0;995.0
99;392.0;-371.0;-694.0;-333.0;943.0;1009.0
99;349.0;-336.0;?;?;919.0;991.0
99;?;-323.0;-688.0;-305.0;913.0;969.0
99;357.0;-314.0;-684.0;-305.0;?;?
99;366.0;-326.0;?;-295.0;916.0;959.0
99;364.0;-299.0;-676.0;-302.0;933.0;987.0
99;387.0;-286.0;?;-327.0;939.0;977.0
99;413.0;-295.0;-669.0;-335.0;986.0;991.0
99;415.0;-312.0;-667.0;-344.0;1000.0;1027.0
?;435.0;-335.0;?;-368.0;?;1055.0
99;443.0;-349.0;-663.0;-378.0;982.0;1053.0
99;?;-381.0;-662.0;-351.0;975.0;1029.0
99;?;-386.0;-661.0;-351.0;939.0;1045.0
99;449.0;-394.0;-660.0;-357.0;980.0;1049.0
99;436.0;-406.0;-660.0;-343.0;?;1061.0
99;404.0;-411.0;-660.0;?;923.0;1138.0
99;426.0;-395.0;-660.0;-337.0;948.0;1009.0
?;442.0;-396.0;-660.0;-295.0;943.0;946.0
99;449.0;-371.0;-660.0;?;955.0;981.0
99;458.0;-297.0;-660.0;-293.0;934.0;1051.0
99;447.0;-323.0;-660.0;?;910.0;1043.0
99;457.0;-353.0;-661.0;-282.0;945.0;994.0
99;423.0;-363.0;-661.0;-295.0;952.0;967.0
99;427.0;-369.0;-662.0;-327.0;944.0;995.0
99;417.0;-365.0;-661.0;-343.0;914.0;1010.0
99;?;-327.0;-661.0;?;944.0;965.0
99;390.0;-358.0;-661.0;-317.0;943.0;974.0
99;380.0;-362.0;-661.0;-308.0;953.0;949.0
99;394.0;-356.0;-660.0;-328.0;950.0;956.0
99;384.0;-335.0;-660.0;-340.0;953.0;1000.0
99;394.0;-315.0;-660.0;-331.0;951.0;?
99;365.0;?;-659.0;-351.0;970.0;1044.0
99;421.0;?;-659.0;-344.0;959.0;1036.0
99;464.0;-356.0;?;-292.0;952.0;1007.0
?;461.0;-333.0;-660.0;-330.0;942.0;1057.0
99;448.0;-335.0;-660.0;-320.0;957.0;1037.0
99;428.0;-356.0;-662.0;?;953.0;1006.0
99;421.0;-362.0;-662.0;-323.0;960.0;1009.0
?;413.0;-372.0;-662.0;-271.0;945.0;1044.0
99;434.0;-340.0;?;-268.0;960.0;1020.0
99;384.0;-358.0;-664.0;-309.0;952.0;1012.0
99;373.0;-343.0;-664.0;-310.0;952.0;?
99;392.0;-303.0;-664.0;-311.0;940.0;984.0
?;417.0;-312.0;-664.0;-305.0;?;999.0
99;?;-335.0;-666.0;-292.0;934.0;1013.0
?;384.0;-346.0;-667.0;-309.0;948.0;972.0
99;394.0;-336.0;-668.0;-311.0;962.0;980.0
99;394.0;-334.0;-669.0;-322.0;945.0;982.0
99;405.0;-308.0;-670.0;-340.0;964.0;975.0
?;402.0;-311.0;-671.0;-316.0;965.0;993.0
99;409.0;-326.0;-672.0;?;959.0;1006.0
99;404.0;-335.0;-673.0;-339.0;923.0;1006.0
?;389.0;-343.0;?;-335.0;?;996.0
99;418.0;?;-674.0;-346.0;943.0;958.0
99;390.0;-328.0;-675.0;-302.0;942.0;969.0
99;387.0;-331.0;-675.0;?;960.0;968.0
99;397.0;-341.0;-674.0;-343.0;962.0;983.0
99;392.0;-345.0;?;-338.0;944.0;1003.0
99;438.0;-313.0;-674.0;-335.0;?;1018.0
?;426.0;-348.0;-674.0;-328.0;954.0;1010.0
?;434.0;-354.0;-674.0;-341.0;968.0;?
99;414.0;-366.0;-675.0;-305.0;935.0;1030.0
99;434.0;-351.0;-676.0;-292.0;952.0;1028.0
99;394.0;-355.0;-677.0;-303.0;962.0;1014.0
?;402.0;-355.0;-678.0;-320.0;958.0;973.0
?;374.0;-324.0;-679.0;-312.0;948.0;975.0
99;?;-313.0;-679.0;-319.0;956.0;978.0
99;?;?;?;-313.0;934.0;1005.0
99;394.0;?;-680.0;-316.0;952.0;?
99;380.0;-322.0;?;-301.0;965.0;997.0
99;408.0;-325.0;-681.0;-318.0;952.0;?
99;385.0;-324.0;-682.0;-329.0;944.0;999.0
99;409.0;-323.0;?;-350.0;943.0;989.0
99;378.0;-329.0;-682.0;-347.0;962.0;993.0
99;389.0;-337.0;-682.0;?;962.0;987.0
99;386.0;-334.0;-682.0;-338.0;974.0;?
99;401.0;-329.0;-682.0;-328.0;976.0;991.0
?;395.0;-345.0;-682.0;-350.0;961.0;1009.0
99;394.0;-350.0;-683.0;?;?;1000.0
99;404.0;-305.0;-683.0;-302.0;920.0;981.0
99;?;-326.0;-683.0;-314.0;916.0;983.0
99;390.0;-338.0;-683.0;-330.0;934.0;?
99;406.0;-311.0;-683.0;-319.0;?;1005.0
99;431.0;-338.0;?;-323.0;963.0;997.0
99;415.0;-359.0;-682.0;-335.0;969.0;986.0
99;442.0;-352.0;-681.0;-339.0;936.0;979.0
99;442.0;-357.0;-681.0;-346.0;941.0;999.0
99;?;-358.0;?;-342.0;934.0;1005.0
99;431.0;-362.0;-681.0;-321.0;905.0;?
99;431.0;-366.0;-681.0;-322.0;897.0;960.0
99;399.0;-363.0;-680.0;-313.0;957.0;943.0
99;386.0;-356.0;-679.0;-310.0;979.0;997.0
99;367.0;-350.0;-679.0;?;968.0;1035.0
99;365.0;-356.0;?;-349.0;960.0;991.0
99;365.0;-335.0;-676.0;-340.0;960.0;992.0
99;396.0;-326.0;-675.0;-321.0;944.0;?
99;403.0;-332.0;-674.0;?;952.0;1012.0
?;407.0;-349.0;-674.0;-318.0;955.0;1018.0
99;428.0;-330.0;?;-282.0;930.0;997.0
99;413.0;-308.0;-674.0;?;946.0;1016.0
99;375.0;-337.0;?;-316.0;953.0;966.0
99;398.0;-325.0;?;-306.0;951.0;983.0
99;395.0;-313.0;-674.0;-321.0;952.0;992.0
?;407.0;-342.0;-674.0;-301.0;960.0;979.0
99;406.0;-331.0;-673.0;?;962.0;987.0
?;418.0;-330.0;-673.0;-344.0;954.0;989.0
99;417.0;-320.0;-672.0;-344.0;978.0;?
99;422.0;?;-672.0;-338.0;938.0;997.0
99;407.0;-337.0;-672.0;-349.0;933.0;987.0
99;413.0;-359.0;-672.0;-350.0;936.0;973.0
?;?;-353.0;-672.0;-350.0;955.0;986.0
99;393.0;?;-672.0;-338.0;949.0;985.0
99;408.0;-362.0;?;-336.0;959.0;?
99;424.0;-364.0;-673.0;-342.0;973.0;978.0
?;405.0;-341.0;-674.0;-314.0;936.0;996.0
99;?;-350.0;-676.0;-343.0;953.0;997.0
99;391.0;-354.0;-676.0;-328.0;?;997.0
99;405.0;?;-677.0;-324.0;952.0;1007.0
99;377.0;-329.0;-678.0;?;943.0;1001.0
99;384.0;-332.0;-678.0;-310.0;969.0;989.0
99;358.0;-328.0;-679.0;-319.0;962.0;1009.0
?;?;?;?;-308.0;951.0;999.0
99;?;-309.0;-678.0;?;944.0;975.0
99;411.0;-319.0;-678.0;?;963.0;977.0
99;?;-311.0;-679.0;-321.0;961.0;1017.0
99;413.0;-308.0;?;-302.0;958.0;1025.0
?;414.0;-316.0;-679.0;-322.0;935.0;1020.0
99;424.0;-323.0;?;-331.0;939.0;999.0
99;?;-319.0;-679.0;?;959.0;996.0
99;416.0;?;-680.0;-318.0;?;996.0
99;407.0;-340.0;-680.0;-310.0;?;997.0
99;391.0;-350.0;-680.0;-313.0;951.0;978.0
99;378.0;-341.0;-679.0;-329.0;955.0;997.0
99;401.0;-337.0;-680.0;-334.0;927.0;986.0
99;405.0;-321.0;-680.0;-285.0;940.0;987.0
99;393.0;-336.0;-679.0;-307.0;?;?
99;381.0;-339.0;-680.0;-320.0;962.0;968.0
99;?;-308.0;?;-337.0;952.0;984.0
99;394.0;-305.0;-679.0;-318.0;?;996.0
99;386.0;-316.0;-679.0;-325.0;965.0;983.0
99;366.0;-329.0;-678.0;-333.0;962.0;1021.0
99;374.0;-343.0;-678.0;-321.0;933.0;988.0
99;384.0;?;-679.0;-350.0;956.0;979.0
99;395.0;-315.0;-678.0;-327.0;?;998.0
99;392.0;-313.0;-677.0;-315.0;965.0;986.0
?;384.0;-327.0;-677.0;-330.0;939.0;1013.0
?;397.0;?;-677.0;-337.0;963.0;998.0
99;385.0;-329.0;-677.0;-344.0;958.0;988.0
99;376.0;?;-677.0;-314.0;970.0;?
?;380.0;-324.0;-677.0;-332.0;963.0;977.0
99;351.0;-318.0;?;-337.0;969.0;1002.0
99;384.0;-322.0;-676.0;-325.0;971.0;987.0
99;411.0;-305.0;-675.0;-349.0;971.0;985.0
99;391.0;-329.0;-675.0;-323.0;980.0;1011.0
99;419.0;-313.0;-676.0;-306.0;961.0;1020.0
99;425.0;?;-676.0;-337.0;963.0;1016.0
99;397.0;-344.0;?;-333.0;958.0;1001.0
99;374.0;-324.0;-677.0;-311.0;953.0;1009.0
99;403.0;-340.0;?;-311.0;966.0;991.0
99;373.0;-345.0;-678.0;-312.0;969.0;986.0
99;368.0;-318.0;-679.0;-321.0;954.0;980.0
99;334.0;-312.0;-679.0;-324.0;957.0;968.0
99;378.0;-311.0;-679.0;-361.0;957.0;996.0
99;?;-320.0;-679.0;-344.0;947.0;?
99;393.0;-320.0;-679.0;-324.0;966.0;?
99;402.0;-331.0;-680.0;-345.0;966.0;1015.0
99;388.0;-328.0;-681.0;?;951.0;1005.0
99;402.0;-308.0;-682.0;-337.0;969.0;985.0
99;356.0;-331.0;-684.0;-336.0;971.0;962.0
?;361.0;-326.0;-684.0;-321.0;951.0;1016.0
99;?;-306.0;-685.0;-322.0;945.0;1014.0
99;358.0;-322.0;-686.0;-311.0;962.0;981.0
?;363.0;-299.0;?;-330.0;948.0;992.0
99;424.0;-310.0;-688.0;-331.0;958.0;1020.0
99;440.0;-337.0;-690.0;-340.0;970.0;1027.0
99;394.0;-332.0;-692.0;-329.0;959.0;1002.0
99;400.0;-324.0;?;-336.0;982.0;995.0
99;357.0;-335.0;-696.0;?;962.0;?
99;376.0;-332.0;-697.0;-346.0;?;987.0
99;377.0;-324.0;-697.0;-352.0;941.0;1006.0
99;362.0;-336.0;-698.0;-307.0;965.0;981.0
99;369.0;-332.0;-698.0;-323.0;951.0;965.0
99;376.0;-331.0;-698.0;-327.0;932.0;997.0
99;370.0;-318.0;-698.0;-317.0;933.0;985.0
?;?;-308.0;-698.0;-331.0;951.0;984.0
99;386.0;-318.0;-699.0;-315.0;951.0;995.0
99;384.0;-307.0;-699.0;?;955.0;972.0
99;367.0;-311.0;-700.0;?;955.0;956.0
99;?;-319.0;-701.0;-311.0;926.0;990.0
99;414.0;?;-702.0;-331.0;975.0;977.0
?;383.0;-322.0;-703.0;-348.0;970.0;983.0
99;374.0;-330.0;?;-320.0;944.0;996.0
99;374.0;?;-704.0;-347.0;943.0;996.0
99;391.0;-341.0;-705.0;?;946.0;1014.0
99;419.0;-320.0;-705.0;-336.0;990.0;1016.0
99;405.0;-324.0;-705.0;-343.0;982.0;1016.0
99;414.0;-348.0;-705.0;-334.0;967.0;1015.0
99;419.0;-351.0;-706.0;?;972.0;?
99;415.0;-330.0;-706.0;-309.0;963.0;999.0
99;396.0;?;-707.0;-324.0;952.0;1002.0
99;374.0;-360.0;-707.0;-289.0;943.0;977.0
99;373.0;?;-708.0;-315.0;944.0;967.0
99;375.0;-341.0;-708.0;-344.0;960.0;990.0
99;372.0;-330.0;?;-297.0;945.0;990.0
99;?;-287.0;-708.0;-299.0;975.0;984.0
99;374.0;?;-708.0;-379.0;965.0;973.0
99;396.0;-312.0;-706.0;-315.0;962.0;1031.0
99;378.0;-279.0;-705.0;-298.0;955.0;980.0
99;371.0;-335.0;-706.0;-347.0;935.0;989.0
99;381.0;-356.0;-705.0;-339.0;965.0;990.0
99;395.0;-285.0;-705.0;-309.0;970.0;978.0
99;390.0;-302.0;-705.0;-325.0;935.0;1016.0
99;392.0;-358.0;-705.0;?;?;1005.0
99;425.0;-315.0;-704.0;-355.0;950.0;1020.0
99;392.0;-322.0;-704.0;-318.0;978.0;1005.0
99;426.0;-318.0;-704.0;-309.0;964.0;993.0
99;410.0;-335.0;-704.0;-332.0;980.0;1020.0
99;440.0;-350.0;-704.0;-323.0;980.0;1030.0
99;418.0;?;?;-326.0;961.0;999.0
99;423.0;?;-704.0;-359.0;938.0;971.0
?;386.0;-349.0;-704.0;-305.0;925.0;954.0
99;365.0;-322.0;-704.0;-283.0;934.0;995.0
99;375.0;-336.0;-703.0;-304.0;950.0;979.0
?;385.0;?;-702.0;-336.0;958.0;979.0
99;396.0;-316.0;-701.0;-345.0;953.0;997.0
99;405.0;-290.0;-700.0;-318.0;967.0;1014.0
99;422.0;-317.0;-699.0;-339.0;973.0;1025.0
99;433.0;-342.0;-698.0;-331.0;952.0;1017.0
?;448.0;-326.0;-697.0;-325.0;933.0;1020.0
99;486.0;-352.0;-696.0;-355.0;?;970.0
?;465.0;-367.0;-696.0;-347.0;960.0;992.0
99;439.0;-379.0;-695.0;-307.0;945.0;1026.0
99;421.0;-385.0;-694.0;-307.0;933.0;1008.0
99;390.0;-397.0;?;-326.0;924.0;983.0
99;367.0;-364.0;-692.0;-326.0;932.0;969.0
99;356.0;-332.0;-690.0;-283.0;935.0;1010.0
99;364.0;-332.0;-689.0;?;938.0;998.0
99;394.0;-317.0;-689.0;-283.0;?;966.0
99;405.0;-311.0;-688.0;-322.0;943.0;971.0
99;401.0;-297.0;-688.0;?;?;1034.0
99;412.0;-322.0;-687.0;-289.0;953.0;974.0
99;428.0;?;?;-373.0;959.0;1021.0
99;404.0;-365.0;-686.0;-310.0;981.0;1015.0
99;449.0;-287.0;-688.0;-308.0;956.0;992.0
99;426.0;-359.0;-688.0;-336.0;935.0;1017.0
99;439.0;-393.0;?;-341.0;954.0;984.0
?;424.0;-300.0;-687.0;-301.0;957.0;1024.0
99;421.0;-376.0;-687.0;-317.0;933.0;989.0
99;398.0;-353.0;-686.0;?;?;974.0
99;371.0;-362.0;-685.0;?;933.0;?
99;369.0;-326.0;-684.0;-317.0;954.0;1021.0
99;363.0;-344.0;-684.0;-308.0;961.0;970.0
?;394.0;?;-684.0;-350.0;946.0;1010.0
99;386.0;-340.0;-684.0;-330.0;933.0;993.0
99;411.0;-288.0;-683.0;-332.0;946.0;999.0
99;387.0;-314.0;-683.0;-314.0;956.0;1007.0
99;413.0;-331.0;-684.0;-293.0;958.0;1006.0
99;410.0;-310.0;?;-305.0;?;997.0
99;432.0;-319.0;-683.0;-334.0;940.0;1025.0
99;416.0;-317.0;-683.0;-325.0;954.0;1004.0
99;438.0;-320.0;-682.0;-320.0;970.0;1010.0
99;440.0;-336.0;-681.0;-320.0;?;1022.0
99;454.0;-370.0;-681.0;-325.0;952.0;1016.0
99;433.0;-365.0;-680.0;-345.0;961.0;1008.0
99;459.0;-362.0;-679.0;-338.0;944.0;1001.0
99;402.0;?;-679.0;-341.0;?;1014.0
99;410.0;-370.0;-678.0;-333.0;952.0;976.0
99;396.0;-364.0;-677.0;-321.0;940.0;?
99;384.0;-370.0;-676.0;-331.0;948.0;964.0
99;395.0;-347.0;-675.0;-321.0;?;?
99;412.0;-345.0;-674.0;-318.0;962.0;1005.0
?;395.0;-356.0;-674.0;-306.0;954.0;1013.0
99;435.0;?;-674.0;-332.0;939.0;?
99;435.0;?;-674.0;-317.0;948.0;988.0
99;427.0;-333.0;-675.0;-319.0;953.0;1007.0
99;429.0;-330.0;-675.0;?;940.0;1013.0
99;404.0;-335.0;-675.0;-302.0;923.0;?
99;414.0;-339.0;?;-308.0;938.0;1005.0
99;429.0;-344.0;?;-298.0;?;994.0
99;408.0;-332.0;-675.0;-315.0;951.0;997.0
99;404.0;-352.0;-675.0;?;952.0;998.0
99;402.0;?;-675.0;-332.0;924.0;1009.0
99;422.0;-345.0;-674.0;-321.0;933.0;990.0
99;415.0;-354.0;-674.0;-330.0;?;976.0
99;414.0;-352.0;-674.0;-331.0;930.0;996.0
99;405.0;-352.0;-674.0;-331.0;927.0;952.0
99;424.0;-344.0;-674.0;-330.0;947.0;?
99;?;-357.0;?;-319.0;956.0;985.0
99;430.0;-345.0;-674.0;-325.0;956.0;975.0
99;412.0;?;-673.0;?;?;1024.0
99;409.0;?;-673.0;-319.0;944.0;1005.0
99;411.0;-346.0;-673.0;-316.0;954.0;1006.0
99;425.0;-352.0;-673.0;-315.0;938.0;993.0
99;?;-353.0;-672.0;-320.0;930.0;988.0
99;427.0;-344.0;-672.0;-338.0;943.0;?
99;435.0;-358.0;?;-342.0;933.0;991.0
99;445.0;-350.0;-670.0;-325.0;951.0;989.0
99;435.0;-364.0;-670.0;-321.0;962.0;?
99;433.0;-373.0;-669.0;-320.0;958.0;998.0
99;443.0;-370.0;-670.0;-349.0;934.0;1015.0
99;?;-364.0;-670.0;-340.0;952.0;1007.0
99;435.0;-367.0;-671.0;-332.0;941.0;?
99;445.0;-374.0;-671.0;-340.0;954.0;990.0
99;451.0;-375.0;-671.0;-340.0;931.0;994.0
99;441.0;-377.0;-671.0;-323.0;925.0;998.0
99;424.0;-374.0;-671.0;?;942.0;978.0
99;402.0;?;?;-327.0;959.0;?
99;419.0;-370.0;-671.0;?;956.0;981.0
99;398.0;-350.0;?;-301.0;948.0;996.0
?;370.0;-366.0;-673.0;?;962.0;986.0
99;363.0;-346.0;-674.0;-306.0;945.0;1000.0
99;371.0;-325.0;-675.0;-300.0;951.0;972.0
99;375.0;-328.0;-676.0;-309.0;943.0;979.0
99;?;-317.0;-677.0;-312.0;943.0;974.0
99;384.0;-294.0;-678.0;-302.0;943.0;983.0
99;366.0;-296.0;-678.0;?;953.0;991.0
99;385.0;-305.0;-679.0;-292.0;964.0;998.0
99;405.0;-293.0;-679.0;-282.0;971.0;1001.0
?;414.0;-291.0;?;-310.0;970.0;1009.0
99;416.0;-303.0;-681.0;-337.0;969.0;1026.0
99;439.0;-313.0;-681.0;-323.0;973.0;1024.0
99;441.0;?;-682.0;-341.0;959.0;1025.0
99;448.0;-347.0;-682.0;-330.0;951.0;998.0
?;447.0;?;-682.0;-340.0;949.0;1015.0
99;424.0;-355.0;-682.0;-328.0;961.0;1006.0
99;431.0;-366.0;-682.0;-360.0;?;1013.0
99;429.0;-377.0;-682.0;-333.0;973.0;976.0
99;416.0;-370.0;-682.0;-324.0;934.0;986.0
99;400.0;-373.0;-682.0;-340.0;?;996.0
99;375.0;-371.0;?;-325.0;934.0;997.0
99;375.0;-339.0;-683.0;-302.0;972.0;990.0
99;355.0;-340.0;-682.0;-321.0;935.0;986.0
99;365.0;-330.0;-683.0;-302.0;941.0;985.0
99;?;-321.0;-682.0;-302.0;962.0;995.0
99;380.0;-299.0;-683.0;-303.0;961.0;995.0
99;384.0;-294.0;-684.0;-312.0;960.0;1006.0
99;441.0;-303.0;-684.0;-307.0;963.0;988.0
99;413.0;-302.0;-684.0;-285.0;951.0;?
99;439.0;-294.0;-684.0;-307.0;944.0;1016.0
99;427.0;-336.0;-685.0;-312.0;956.0;1013.0
99;415.0;?;-685.0;-312.0;942.0;?
99;403.0;-319.0;-685.0;-339.0;?;1005.0
99;422.0;-346.0;-684.0;-312.0;940.0;977.0
99;395.0;-337.0;-684.0;-324.0;970.0;982.0
99;381.0;-338.0;-684.0;-334.0;952.0;993.0
99;376.0;-335.0;-683.0;-313.0;962.0;1007.0
99;391.0;-326.0;-683.0;-311.0;942.0;974.0
99;394.0;-331.0;-683.0;-311.0;?;988.0
99;395.0;-320.0;-683.0;?;951.0;1013.0
99;412.0;-318.0;-683.0;-302.0;948.0;1007.0
99;395.0;-318.0;-683.0;-313.0;928.0;1007.0
99;418.0;-340.0;-683.0;-306.0;939.0;980.0
99;409.0;-335.0;?;-309.0;961.0;1004.0
99;421.0;-332.0;-683.0;-334.0;969.0;1016.0
?;?;-349.0;?;-310.0;948.0;996.0
99;420.0;-341.0;-683.0;-320.0;945.0;997.0
99;413.0;?;-683.0;-303.0;961.0;995.0
99;404.0;-358.0;-684.0;-295.0;953.0;1001.0
99;?;-336.0;-684.0;-312.0;945.0;999.0
99;382.0;-354.0;-684.0;-346.0;925.0;990.0
99;384.0;-327.0;-685.0;-321.0;942.0;1011.0
99;393.0;-317.0;-685.0;-300.0;943.0;990.0
99;403.0;-343.0;-685.0;-320.0;955.0;975.0
99;?;-329.0;-686.0;-331.0;955.0;1011.0
?;414.0;-323.0;-686.0;-329.0;940.0;995.0
99;423.0;-323.0;-686.0;-303.0;970.0;991.0
?;418.0;-317.0;-687.0;-323.0;950.0;1006.0
99;443.0;-335.0;-687.0;-320.0;976.0;1005.0
99;401.0;-347.0;?;-319.0;943.0;1016.0
99;417.0;?;-686.0;-308.0;932.0;1006.0
99;413.0;-345.0;-686.0;-312.0;934.0;996.0
99;409.0;-347.0;-686.0;-309.0;959.0;987.0
99;407.0;?;-686.0;-316.0;958.0;999.0
99;412.0;?;-686.0;-323.0;979.0;1007.0
99;404.0;-337.0;-686.0;-312.0;956.0;999.0
99;422.0;-343.0;-686.0;-312.0;968.0;986.0
99;392.0;-342.0;-686.0;?;?;1004.0
99;382.0;-340.0;-687.0;-291.0;943.0;1003.0
?;367.0;-316.0;-688.0;-302.0;951.0;1009.0
99;335.0;-317.0;-690.0;-302.0;955.0;990.0
99;338.0;-304.0;-690.0;-302.0;972.0;?
99;376.0;?;-691.0;-312.0;984.0;989.0
?;388.0;-284.0;-692.0;-310.0;950.0;994.0
99;402.0;-275.0;-692.0;-330.0;929.0;989.0
?;397.0;-298.0;-691.0;-330.0;941.0;968.0
99;418.0;-295.0;-691.0;-315.0;964.0;988.0
99;?;?;-691.0;?;966.0;997.0
99;426.0;-321.0;-690.0;-321.0;957.0;997.0
99;434.0;-328.0;-690.0;?;982.0;1011.0
99;411.0;-350.0;-689.0;-377.0;985.0;1024.0
99;?;-352.0;?;-354.0;985.0;1030.0
99;421.0;?;-688.0;-333.0;945.0;?
99;405.0;-371.0;-688.0;-353.0;933.0;955.0
99;370.0;-368.0;-688.0;?;?;931.0
99;345.0;-342.0;?;-301.0;946.0;?
99;325.0;-333.0;-687.0;-302.0;960.0;997.0
?;337.0;-344.0;-687.0;-302.0;939.0;1012.0
99;342.0;-318.0;-688.0;-289.0;?;953.0
99;354.0;-304.0;-688.0;-286.0;973.0;972.0
99;383.0;-295.0;-690.0;?;?;1013.0
99;?;-274.0;-692.0;-307.0;?;1025.0
99;417.0;-285.0;-695.0;-345.0;971.0;986.0
99;450.0;-301.0;-699.0;-366.0;?;988.0
?;444.0;-309.0;-702.0;-373.0;978.0;1026.0
?;359.0;-344.0;-706.0;?;968.0;1044.0
99;336.0;-370.0;-710.0;-338.0;951.0;1021.0
99;328.0;?;-712.0;-287.0;960.0;1029.0
99;443.0;-374.0;-716.0;-329.0;970.0;935.0
99;403.0;-345.0;?;-344.0;971.0;918.0
99;420.0;-290.0;-721.0;-305.0;971.0;911.0
99;?;-250.0;-722.0;-320.0;970.0;973.0
99;374.0;-341.0;-723.0;-331.0;961.0;1010.0
99;320.0;-348.0;-724.0;-309.0;962.0;989.0
99;323.0;-324.0;-724.0;-289.0;976.0;986.0
99;340.0;-328.0;-723.0;-269.0;988.0;986.0
99;361.0;-311.0;-724.0;-278.0;957.0;?
99;?;-268.0;-725.0;-275.0;960.0;1054.0
99;333.0;-233.0;-726.0;-285.0;?;1059.0
?;385.0;-245.0;?;-293.0;957.0;992.0
99;?;-276.0;?;-262.0;967.0;976.0
99;?;?;-728.0;-272.0;943.0;970.0
?;402.0;-248.0;-728.0;-300.0;958.0;?
99;401.0;-288.0;?;-286.0;953.0;?
99;369.0;-283.0;-727.0;-297.0;952.0;1007.0
99;380.0;-316.0;-727.0;-288.0;943.0;1015.0
99;?;-334.0;-727.0;-271.0;962.0;1013.0
99;403.0;-303.0;-727.0;?;942.0;990.0
99;412.0;-291.0;-727.0;-303.0;953.0;?
99;367.0;-271.0;-726.0;-311.0;954.0;964.0
99;392.0;-287.0;-725.0;-327.0;?;?
?;364.0;-319.0;-724.0;-333.0;979.0;990.0
99;389.0;-319.0;-723.0;-316.0;958.0;985.0
99;?;?;-721.0;-341.0;943.0;1016.0
?;361.0;-326.0;-721.0;?;?;?
99;393.0;-307.0;-722.0;-293.0;948.0;1012.0
99;?;-305.0;-722.0;-279.0;959.0;1020.0
99;410.0;-295.0;-722.0;-278.0;?;1023.0
99;?;-299.0;-722.0;-282.0;937.0;1020.0
99;380.0;-296.0;-721.0;-335.0;969.0;976.0
99;445.0;-288.0;-720.0;-268.0;962.0;1059.0
99;423.0;-308.0;-720.0;-279.0;944.0;1008.0
99;452.0;-333.0;-719.0;-349.0;926.0;1008.0
99;415.0;-369.0;-719.0;-321.0;999.0;980.0
99;435.0;-312.0;-719.0;?;944.0;1004.0
?;418.0;-336.0;-719.0;-331.0;949.0;?
99;370.0;-389.0;-719.0;-330.0;963.0;988.0
99;?;-325.0;-719.0;-333.0;970.0;977.0
99;371.0;-355.0;-719.0;-306.0;?;1005.0
99;365.0;?;-720.0;-309.0;947.0;?
99;371.0;-324.0;-719.0;-347.0;?;?
99;352.0;?;-720.0;-284.0;955.0;974.0
99;404.0;-270.0;-720.0;-304.0;942.0;991.0
99;371.0;-323.0;-720.0;-322.0;956.0;982.0
99;400.0;-306.0;-719.0;-286.0;963.0;?
99;399.0;-260.0;-718.0;-295.0;953.0;1032.0
99;433.0;-326.0;-718.0;-297.0;?;1003.0
99;390.0;-307.0;-717.0;-273.0;971.0;1002.0
99;393.0;-303.0;-717.0;-290.0;963.0;1023.0
?;?;-323.0;-717.0;-321.0;977.0;995.0
99;384.0;-314.0;-717.0;-320.0;956.0;?
99;374.0;?;-717.0;-303.0;976.0;?
99;399.0;-311.0;-717.0;-336.0;953.0;996.0
99;404.0;?;-718.0;-319.0;?;?
99;434.0;-304.0;-718.0;-294.0;945.0;1022.0
99;406.0;-306.0;-718.0;-313.0;979.0;1015.0
99;426.0;-315.0;-718.0;-299.0;960.0;999.0
99;423.0;-331.0;-718.0;-326.0;960.0;1015.0
99;415.0;-339.0;-717.0;-327.0;933.0;1003.0
99;396.0;-325.0;-717.0;-347.0;946.0;977.0
99;383.0;-342.0;-716.0;-336.0;958.0;975.0
99;409.0;-356.0;-716.0;-326.0;986.0;997.0
99;368.0;-347.0;-716.0;?;983.0;?
99;414.0;-341.0;-715.0;-313.0;971.0;1007.0
99;358.0;-349.0;-714.0;-350.0;972.0;?
?;384.0;-320.0;-714.0;-331.0;990.0;1010.0
?;375.0;?;-713.0;-311.0;?;1019.0
99;416.0;-316.0;-712.0;-309.0;967.0;?
99;?;-338.0;-711.0;-289.0;947.0;1005.0
99;373.0;-312.0;-711.0;-281.0;943.0;986.0
99;363.0;-312.0;-712.0;-283.0;?;987.0
99;367.0;-311.0;?;-278.0;932.0;978.0
99;378.0;-270.0;-713.0;-271.0;917.0;979.0
99;364.0;-271.0;-712.0;-270.0;943.0;998.0
?;380.0;?;-710.0;-282.0;943.0;996.0
99;371.0;-278.0;-707.0;-295.0;974.0;998.0
99;411.0;-280.0;-704.0;-289.0;982.0;1012.0
99;399.0;-288.0;-702.0;-301.0;980.0;1029.0
99;371.0;-311.0;-700.0;-307.0;972.0;1034.0
?;384.0;-315.0;-699.0;-337.0;980.0;1005.0
99;384.0;-315.0;-698.0;?;989.0;1006.0
99;?;-314.0;-698.0;-360.0;?;1013.0
99;405.0;-321.0;-697.0;-351.0;962.0;990.0
99;414.0;-332.0;-696.0;-372.0;963.0;985.0
99;397.0;-339.0;-695.0;-368.0;967.0;1003.0
99;375.0;-338.0;-693.0;-370.0;949.0;990.0
99;422.0;-339.0;-692.0;-353.0;971.0;978.0
