InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit RLA accX;Accelerometer RUA_ accX;Accelerometer RUA^ accZ;Accelerometer RWR accZ;Accelerometer RUA_ accY;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;Accelerometer LH accZ;InertialMeasurementUnit R-SHOE Body_Ax
531.0;-856.0;?;257.0;?;988.0;?;-159;-7;-653.0;291
?;?;281.0;257.0;592.0;?;-24;-159;-24;-659.0;297
533.0;-852.0;?;?;581.0;1000.0;?;-159;15;-760.0;295
?;-839.0;299.0;234.0;?;1007.0;31;-159;31;-670.0;292
531.0;-828.0;301.0;216.0;623.0;?;-8;-159;-8;?;285
530.0;?;283.0;?;?;964.0;-16;-159;-16;-640.0;290
530.0;-823.0;260.0;?;608.0;954.0;-36;-159;-36;-658.0;297
531.0;-887.0;281.0;?;601.0;?;-26;-159;?;-611.0;297
?;-893.0;306.0;224.0;576.0;1034.0;25;-159;?;-535.0;301
531.0;-867.0;?;?;568.0;1008.0;-12;-159;-12;-586.0;?
?;-873.0;289.0;224.0;?;1012.0;-36;-159;-36;-608.0;301
528.0;-840.0;?;240.0;?;1017.0;-10;-159;?;-544.0;300
526.0;-830.0;263.0;254.0;561.0;971.0;?;-159;13;-583.0;293
525.0;-834.0;281.0;266.0;567.0;985.0;24;-159;24;?;295
525.0;-834.0;?;252.0;556.0;983.0;-4;-159;-4;-831.0;293
525.0;?;273.0;229.0;?;993.0;-10;-159;-10;-963.0;297
?;-841.0;262.0;227.0;?;1018.0;5;-159;?;-822.0;?
517.0;?;262.0;?;557.0;972.0;1;-159;1;-596.0;296
517.0;?;262.0;207.0;551.0;972.0;9;-159;9;-413.0;297
516.0;-832.0;250.0;231.0;531.0;979.0;?;?;14;-143.0;301
515.0;-828.0;243.0;259.0;557.0;970.0;5;-159;5;?;?
516.0;?;269.0;252.0;531.0;973.0;19;-159;19;595.0;?
517.0;?;281.0;233.0;?;976.0;29;-159;29;862.0;294
519.0;-812.0;283.0;228.0;573.0;936.0;20;-159;20;798.0;297
?;?;272.0;?;569.0;?;12;-159;12;548.0;296
522.0;-847.0;263.0;263.0;540.0;?;?;-159;-7;611.0;303
525.0;?;277.0;253.0;591.0;979.0;-26;-159;-26;521.0;303
527.0;-843.0;288.0;271.0;577.0;992.0;-13;-159;-13;278.0;?
528.0;-837.0;286.0;269.0;604.0;?;5;-159;?;286.0;303
532.0;?;278.0;287.0;590.0;990.0;-2;?;?;418.0;306
534.0;-835.0;296.0;?;579.0;990.0;-18;-159;-18;?;294
538.0;?;?;285.0;577.0;973.0;-4;-159;?;-127.0;301
538.0;-845.0;?;278.0;615.0;987.0;6;-159;6;-459.0;307
538.0;-849.0;320.0;305.0;639.0;?;-27;-159;?;-343.0;?
540.0;-825.0;320.0;366.0;641.0;980.0;-36;-159;?;-269.0;303
540.0;-801.0;320.0;387.0;?;977.0;-18;-159;-18;?;?
543.0;-782.0;?;374.0;637.0;950.0;1;-159;?;-1.0;301
544.0;-761.0;416.0;309.0;650.0;948.0;37;-159;37;90.0;300
544.0;-769.0;408.0;284.0;634.0;?;47;-159;?;107.0;295
544.0;-810.0;?;221.0;?;951.0;?;-159;?;126.0;295
541.0;-841.0;323.0;216.0;605.0;990.0;22;-159;22;?;298
540.0;?;?;201.0;?;?;28;-159;?;149.0;298
?;?;247.0;?;611.0;1021.0;22;-159;22;188.0;296
539.0;?;218.0;194.0;588.0;1015.0;?;-159;?;202.0;299
538.0;?;208.0;227.0;577.0;1024.0;-25;?;?;?;305
538.0;-889.0;200.0;225.0;512.0;1026.0;-26;-159;-26;182.0;308
538.0;-882.0;227.0;221.0;551.0;1022.0;-26;-159;?;166.0;304
534.0;-859.0;250.0;?;533.0;985.0;-26;?;-26;144.0;?
532.0;-857.0;253.0;254.0;557.0;?;?;-159;-26;103.0;302
532.0;-852.0;233.0;277.0;?;?;-27;-159;?;?;303
531.0;?;?;277.0;549.0;989.0;?;-159;-19;42.0;304
530.0;-816.0;272.0;277.0;?;949.0;-6;-159;-6;37.0;304
528.0;-803.0;294.0;264.0;560.0;956.0;-11;?;-11;21.0;306
527.0;-800.0;299.0;262.0;574.0;956.0;-18;-159;-18;-6.0;312
526.0;-828.0;?;290.0;591.0;?;-27;-159;?;-40.0;309
523.0;-830.0;283.0;?;614.0;?;-17;?;-17;-45.0;?
524.0;-823.0;289.0;?;?;954.0;-7;-159;?;-88.0;306
523.0;-823.0;?;285.0;582.0;976.0;-45;-159;-45;-43.0;?
521.0;-822.0;?;271.0;593.0;961.0;?;-159;?;3.0;?
519.0;-829.0;302.0;288.0;?;967.0;?;-159;23;?;?
523.0;-839.0;279.0;273.0;661.0;970.0;?;?;-27;32.0;312
523.0;-831.0;300.0;303.0;615.0;976.0;?;-159;?;87.0;305
?;-828.0;?;263.0;596.0;988.0;-5;-159;-5;115.0;?
526.0;-817.0;?;234.0;618.0;982.0;-12;-159;-12;?;304
526.0;-808.0;306.0;230.0;622.0;962.0;10;?;?;142.0;?
527.0;-838.0;262.0;216.0;593.0;?;-10;-159;-10;161.0;309
525.0;-857.0;270.0;?;540.0;1009.0;21;-159;?;?;307
527.0;-851.0;251.0;?;521.0;997.0;37;-159;37;121.0;310
524.0;-868.0;?;?;?;1001.0;1;-159;?;110.0;307
524.0;-847.0;251.0;320.0;556.0;993.0;-2;-159;-2;89.0;?
526.0;-838.0;?;310.0;569.0;980.0;5;-159;5;44.0;305
527.0;?;299.0;291.0;570.0;973.0;?;-159;-11;79.0;?
?;-819.0;319.0;283.0;555.0;959.0;-16;-159;-16;85.0;301
526.0;-819.0;305.0;243.0;588.0;958.0;-33;?;-33;54.0;308
528.0;-826.0;289.0;219.0;566.0;?;-40;-159;?;22.0;308
526.0;-846.0;280.0;258.0;?;?;12;-159;12;3.0;305
525.0;-852.0;?;268.0;597.0;998.0;12;-159;12;29.0;?
526.0;?;264.0;265.0;588.0;1012.0;-18;-159;?;?;305
525.0;?;?;?;564.0;1006.0;6;-159;6;35.0;305
528.0;?;279.0;250.0;557.0;1010.0;?;-159;7;61.0;307
?;-839.0;281.0;231.0;570.0;?;6;-159;6;51.0;302
527.0;-836.0;271.0;207.0;551.0;990.0;33;-159;33;63.0;306
524.0;-837.0;?;?;?;990.0;24;-159;24;79.0;303
525.0;-838.0;252.0;207.0;393.0;978.0;-12;-159;-12;?;301
524.0;-843.0;251.0;?;269.0;?;-4;-159;-4;57.0;?
524.0;-843.0;?;241.0;?;?;24;?;24;44.0;298
524.0;-904.0;180.0;263.0;?;1028.0;?;-159;?;?;299
526.0;-928.0;134.0;?;892.0;1041.0;?;-159;7;70.0;300
524.0;-954.0;66.0;371.0;680.0;993.0;15;?;15;106.0;300
525.0;-849.0;348.0;473.0;693.0;1030.0;?;?;?;109.0;?
524.0;-767.0;719.0;364.0;658.0;980.0;-6;-159;-6;?;303
523.0;-750.0;621.0;277.0;?;925.0;-22;-159;-22;88.0;?
524.0;-778.0;436.0;283.0;?;912.0;-28;-159;-28;111.0;310
525.0;-826.0;344.0;270.0;593.0;?;5;-159;5;105.0;308
528.0;-820.0;375.0;356.0;619.0;959.0;?;?;?;58.0;311
530.0;-777.0;?;371.0;642.0;927.0;-23;-159;-23;?;310
531.0;?;414.0;371.0;657.0;890.0;-6;-159;-6;?;307
531.0;-725.0;455.0;?;?;858.0;-31;-159;?;62.0;305
533.0;?;478.0;?;693.0;845.0;-34;-159;?;?;304
?;-672.0;511.0;357.0;742.0;791.0;-53;-159;?;27.0;304
534.0;-692.0;500.0;?;722.0;818.0;-62;-159;-62;77.0;309
534.0;-712.0;?;?;716.0;855.0;-32;-159;?;?;312
?;-736.0;?;?;680.0;?;?;-159;?;87.0;311
533.0;-732.0;495.0;370.0;709.0;904.0;49;?;49;68.0;310
?;-712.0;483.0;391.0;677.0;899.0;?;-159;-4;?;309
530.0;-707.0;496.0;354.0;?;854.0;?;-159;-11;39.0;?
529.0;-715.0;470.0;360.0;?;867.0;29;-159;?;?;310
529.0;?;459.0;?;648.0;892.0;?;?;-10;106.0;306
?;-748.0;?;?;607.0;?;-7;-159;?;93.0;?
522.0;-781.0;428.0;289.0;628.0;?;-8;-159;?;96.0;309
522.0;?;381.0;276.0;655.0;948.0;-23;?;-23;122.0;310
?;-833.0;327.0;262.0;684.0;988.0;-1;-159;-1;92.0;302
?;-868.0;265.0;263.0;?;?;17;-159;17;?;302
514.0;-886.0;262.0;268.0;651.0;1046.0;?;-159;2;?;?
510.0;-873.0;243.0;267.0;621.0;1037.0;-16;-159;-16;86.0;307
508.0;-844.0;272.0;285.0;?;?;7;-159;7;74.0;305
?;?;262.0;243.0;612.0;?;9;-159;?;?;308
504.0;-834.0;285.0;?;?;997.0;-42;?;?;43.0;305
502.0;-829.0;275.0;264.0;566.0;?;-34;-159;?;18.0;?
501.0;?;?;229.0;542.0;999.0;4;-159;?;63.0;316
501.0;-828.0;263.0;232.0;562.0;988.0;-5;-159;?;62.0;?
501.0;-838.0;225.0;233.0;536.0;?;17;-159;17;89.0;307
499.0;?;233.0;228.0;528.0;967.0;19;-159;19;-55.0;306
?;-834.0;?;253.0;528.0;?;-1;-159;-1;-63.0;?
502.0;?;258.0;?;534.0;964.0;7;-159;7;50.0;310
501.0;-831.0;260.0;250.0;554.0;960.0;5;-159;5;73.0;308
501.0;?;257.0;?;556.0;953.0;5;-159;5;51.0;304
?;-815.0;270.0;250.0;529.0;959.0;?;-159;14;-47.0;313
502.0;-814.0;272.0;238.0;?;961.0;49;-159;49;?;310
504.0;-830.0;?;227.0;611.0;971.0;50;?;50;-4.0;306
505.0;-818.0;263.0;?;590.0;952.0;?;?;50;42.0;?
510.0;-841.0;270.0;257.0;581.0;975.0;33;-160;33;38.0;299
?;-855.0;275.0;258.0;593.0;997.0;-32;-160;-32;31.0;301
?;-831.0;304.0;267.0;618.0;974.0;5;-159;?;47.0;302
?;-833.0;291.0;267.0;643.0;977.0;18;-159;?;76.0;292
509.0;-840.0;267.0;281.0;620.0;?;-26;-159;-26;?;292
510.0;?;275.0;266.0;614.0;997.0;3;?;?;113.0;300
?;-843.0;288.0;245.0;618.0;1007.0;4;-160;4;92.0;305
511.0;-825.0;?;245.0;608.0;991.0;-8;-160;?;22.0;303
509.0;?;293.0;262.0;609.0;985.0;?;-159;13;?;298
511.0;-827.0;266.0;276.0;579.0;971.0;3;-159;3;?;297
511.0;-850.0;258.0;261.0;567.0;?;-17;-159;-17;?;299
510.0;-850.0;291.0;278.0;571.0;?;?;-160;25;?;296
511.0;?;303.0;268.0;592.0;981.0;?;-160;17;38.0;299
?;-827.0;281.0;?;624.0;?;-54;-160;-54;61.0;300
513.0;-819.0;291.0;268.0;551.0;961.0;-9;-159;-9;60.0;295
512.0;-824.0;291.0;284.0;602.0;971.0;12;?;12;55.0;301
515.0;?;299.0;296.0;600.0;961.0;?;-159;?;80.0;304
513.0;-850.0;278.0;256.0;598.0;996.0;?;-160;-15;59.0;301
516.0;-847.0;285.0;246.0;563.0;990.0;-25;?;?;77.0;303
516.0;?;288.0;235.0;562.0;985.0;-5;-159;-5;80.0;299
518.0;-822.0;276.0;225.0;577.0;977.0;?;?;15;52.0;299
516.0;-844.0;250.0;249.0;589.0;973.0;-9;-159;-9;29.0;300
517.0;-863.0;250.0;245.0;570.0;1021.0;?;-159;4;52.0;299
520.0;-859.0;?;233.0;554.0;?;25;?;25;?;300
519.0;?;?;244.0;?;1005.0;25;-160;25;62.0;297
520.0;-844.0;271.0;?;563.0;989.0;30;-159;?;44.0;299
520.0;-846.0;?;237.0;575.0;997.0;-13;-159;-13;49.0;300
?;-856.0;259.0;?;?;992.0;-68;-159;-68;43.0;298
?;-849.0;263.0;?;579.0;981.0;?;-159;?;41.0;299
524.0;-848.0;261.0;252.0;570.0;979.0;-34;-160;-34;?;299
524.0;-844.0;281.0;276.0;580.0;990.0;-18;?;-18;52.0;298
522.0;-848.0;272.0;?;582.0;999.0;1;-159;1;63.0;?
520.0;-842.0;291.0;267.0;?;998.0;5;-159;5;57.0;301
518.0;-836.0;280.0;265.0;574.0;990.0;9;-159;9;53.0;300
?;-842.0;279.0;250.0;625.0;1001.0;32;?;32;39.0;?
516.0;-836.0;274.0;277.0;587.0;990.0;22;-160;22;3.0;298
518.0;?;294.0;?;581.0;966.0;-13;-160;-13;?;297
515.0;?;290.0;283.0;584.0;977.0;-11;-159;-11;32.0;?
515.0;-856.0;290.0;283.0;608.0;?;?;-159;0;24.0;299
516.0;?;?;274.0;584.0;1018.0;?;-159;11;?;302
517.0;?;300.0;284.0;?;988.0;11;?;?;?;304
516.0;-831.0;298.0;276.0;582.0;973.0;-17;-160;?;77.0;?
516.0;-827.0;267.0;264.0;587.0;962.0;-18;-160;-18;75.0;301
515.0;?;282.0;272.0;598.0;?;-15;-159;-15;?;307
?;-829.0;?;286.0;612.0;952.0;?;-159;?;61.0;302
516.0;-836.0;271.0;278.0;581.0;?;14;-159;14;40.0;299
515.0;-833.0;291.0;278.0;601.0;979.0;?;-160;9;44.0;?
515.0;?;291.0;267.0;568.0;998.0;-37;-160;-37;60.0;306
516.0;?;299.0;286.0;?;980.0;?;-160;-27;50.0;302
?;-823.0;291.0;?;618.0;?;23;-159;23;68.0;306
513.0;?;?;307.0;?;?;-19;-159;-19;65.0;304
512.0;?;297.0;291.0;626.0;957.0;13;-159;13;71.0;310
511.0;-819.0;309.0;276.0;612.0;957.0;18;?;18;100.0;?
507.0;-821.0;315.0;293.0;?;970.0;?;-160;-87;?;295
506.0;?;288.0;?;591.0;985.0;-47;-160;?;60.0;303
508.0;-850.0;280.0;255.0;581.0;?;-55;-159;-55;51.0;309
507.0;-809.0;281.0;?;568.0;979.0;-76;?;-76;37.0;304
?;?;274.0;279.0;601.0;950.0;-35;-159;-35;27.0;312
510.0;-841.0;283.0;?;589.0;993.0;-22;-159;-22;32.0;311
511.0;-832.0;?;260.0;610.0;983.0;?;-159;4;?;?
512.0;-838.0;272.0;?;574.0;988.0;-28;-159;-28;?;314
510.0;-838.0;280.0;?;598.0;973.0;-30;-159;-30;42.0;?
509.0;-835.0;281.0;272.0;?;979.0;?;-159;?;49.0;319
?;-824.0;?;?;622.0;989.0;?;?;-1;?;320
?;-833.0;290.0;305.0;616.0;980.0;1;-159;1;-13.0;321
?;-826.0;291.0;307.0;591.0;979.0;-25;-159;-25;16.0;322
507.0;-822.0;292.0;?;603.0;?;-3;-159;?;54.0;318
507.0;-812.0;?;315.0;617.0;963.0;0;-159;0;?;316
508.0;?;?;312.0;628.0;?;-25;-159;-25;?;319
508.0;-804.0;333.0;281.0;603.0;957.0;-9;-159;-9;?;317
506.0;-799.0;323.0;292.0;625.0;935.0;-19;?;-19;118.0;314
?;-793.0;?;314.0;612.0;953.0;?;-159;-9;?;318
504.0;-790.0;?;306.0;?;939.0;?;-159;37;39.0;321
502.0;-834.0;?;296.0;593.0;974.0;5;-159;5;-3.0;316
502.0;?;325.0;291.0;571.0;993.0;10;-159;10;-4.0;319
502.0;-827.0;303.0;319.0;595.0;982.0;?;-159;17;28.0;318
501.0;-817.0;292.0;306.0;610.0;955.0;-13;-159;?;41.0;311
?;-807.0;307.0;300.0;630.0;951.0;?;-159;48;52.0;316
504.0;?;320.0;308.0;621.0;943.0;64;-159;?;?;312
505.0;-823.0;311.0;305.0;630.0;972.0;?;?;47;?;309
507.0;-821.0;339.0;316.0;?;988.0;40;?;40;43.0;?
506.0;-822.0;316.0;306.0;?;981.0;39;-159;?;52.0;?
505.0;-824.0;310.0;306.0;608.0;988.0;44;-159;44;27.0;?
508.0;?;309.0;291.0;?;978.0;17;-159;17;?;306
508.0;-826.0;309.0;265.0;584.0;979.0;25;-159;25;60.0;313
507.0;-841.0;311.0;269.0;597.0;986.0;?;-159;-2;74.0;310
509.0;-843.0;304.0;280.0;575.0;1001.0;-23;-159;-23;63.0;304
508.0;-839.0;297.0;?;579.0;993.0;25;-159;25;62.0;?
510.0;-839.0;276.0;246.0;?;?;24;-159;24;?;308
509.0;?;278.0;266.0;575.0;?;?;?;12;76.0;302
511.0;-838.0;269.0;260.0;?;980.0;29;-159;?;41.0;306
?;-842.0;?;256.0;567.0;988.0;-1;-159;?;89.0;310
?;-851.0;252.0;256.0;553.0;989.0;-33;-159;-33;51.0;?
513.0;-850.0;269.0;?;559.0;991.0;-8;-159;-8;52.0;?
513.0;-841.0;281.0;288.0;591.0;971.0;4;-159;4;49.0;311
512.0;?;?;268.0;610.0;990.0;-6;-159;-6;57.0;313
513.0;-832.0;283.0;276.0;603.0;980.0;?;-159;9;84.0;?
?;-839.0;291.0;286.0;621.0;?;11;-159;?;76.0;303
?;-837.0;292.0;274.0;?;977.0;?;?;-17;73.0;307
514.0;-830.0;287.0;252.0;610.0;?;-37;-159;-37;62.0;310
512.0;-820.0;282.0;297.0;619.0;?;-26;?;-26;47.0;307
513.0;-841.0;296.0;271.0;621.0;992.0;?;-159;1;28.0;311
512.0;-834.0;299.0;265.0;?;976.0;5;-159;5;19.0;?
513.0;?;277.0;258.0;595.0;980.0;2;-159;2;18.0;309
512.0;-837.0;280.0;267.0;613.0;979.0;-11;-159;-11;36.0;307
?;-825.0;300.0;251.0;?;974.0;1;?;1;42.0;305
511.0;-828.0;?;?;?;968.0;25;-159;25;49.0;314
512.0;-833.0;?;?;624.0;978.0;-8;-159;-8;70.0;?
510.0;-840.0;272.0;259.0;583.0;980.0;?;?;-10;70.0;306
508.0;-824.0;?;270.0;600.0;972.0;20;-159;20;30.0;307
?;-834.0;?;286.0;579.0;961.0;?;-159;42;55.0;308
513.0;-845.0;310.0;270.0;585.0;990.0;30;-159;?;?;?
511.0;-822.0;310.0;256.0;618.0;978.0;?;-159;5;81.0;310
513.0;-842.0;296.0;286.0;603.0;983.0;?;-159;34;?;309
513.0;?;283.0;276.0;620.0;1000.0;10;-159;?;62.0;306
513.0;-837.0;?;278.0;595.0;994.0;0;-159;?;62.0;308
510.0;?;293.0;274.0;602.0;973.0;13;-159;13;82.0;308
510.0;-830.0;274.0;269.0;583.0;974.0;-5;-159;-5;65.0;307
506.0;-843.0;275.0;291.0;600.0;979.0;13;-159;?;76.0;307
508.0;-839.0;285.0;272.0;550.0;985.0;0;-159;0;62.0;304
508.0;-846.0;303.0;244.0;545.0;985.0;7;-159;7;54.0;309
509.0;-816.0;302.0;271.0;607.0;972.0;?;-159;31;?;308
508.0;?;267.0;?;603.0;?;6;-159;?;32.0;302
508.0;-837.0;260.0;289.0;?;984.0;-5;-159;-5;50.0;302
509.0;-842.0;285.0;245.0;?;?;?;?;4;81.0;299
508.0;-837.0;310.0;286.0;591.0;981.0;7;-159;7;103.0;302
506.0;?;291.0;268.0;591.0;971.0;0;-159;0;106.0;305
?;-823.0;300.0;262.0;?;972.0;15;?;15;80.0;303
508.0;-825.0;299.0;269.0;572.0;?;24;-159;24;78.0;?
?;-826.0;?;257.0;565.0;980.0;?;-159;?;?;299
505.0;-835.0;?;256.0;582.0;?;36;-159;36;30.0;305
506.0;-834.0;265.0;236.0;592.0;976.0;4;-159;4;24.0;309
?;-827.0;257.0;254.0;572.0;982.0;2;-159;?;26.0;?
?;-837.0;252.0;272.0;596.0;?;37;-159;37;27.0;304
?;-846.0;256.0;244.0;590.0;987.0;16;-159;16;59.0;311
508.0;-836.0;?;265.0;608.0;979.0;-6;-159;-6;60.0;?
507.0;-832.0;?;262.0;?;?;?;-159;-12;69.0;?
?;?;?;253.0;?;975.0;?;-159;-29;71.0;304
509.0;-841.0;292.0;241.0;559.0;989.0;-7;?;?;79.0;?
508.0;-834.0;292.0;?;556.0;?;-1;-159;-1;91.0;?
508.0;-844.0;267.0;217.0;569.0;985.0;-27;-159;-27;70.0;305
510.0;-832.0;252.0;235.0;591.0;992.0;?;?;?;37.0;?
514.0;-845.0;252.0;267.0;570.0;971.0;50;-159;?;14.0;297
?;-855.0;?;250.0;604.0;999.0;19;?;19;76.0;301
515.0;-853.0;271.0;246.0;610.0;999.0;23;-159;?;101.0;?
513.0;-846.0;272.0;257.0;610.0;997.0;-3;-159;?;122.0;298
515.0;?;282.0;236.0;596.0;990.0;?;-159;-20;99.0;305
516.0;-861.0;?;219.0;?;999.0;35;?;35;50.0;301
514.0;-850.0;?;236.0;570.0;999.0;14;-159;14;52.0;301
516.0;-852.0;?;230.0;?;?;13;-159;?;49.0;306
517.0;-852.0;235.0;248.0;569.0;1009.0;50;-159;?;16.0;300
517.0;-843.0;242.0;251.0;585.0;?;2;-159;?;29.0;303
517.0;-825.0;?;273.0;558.0;957.0;?;?;-9;66.0;?
519.0;-821.0;258.0;?;?;955.0;34;?;34;89.0;299
?;-825.0;282.0;?;590.0;970.0;6;?;6;82.0;302
519.0;-814.0;?;266.0;589.0;?;-6;?;-6;?;298
?;?;291.0;270.0;610.0;961.0;37;-159;37;?;302
520.0;-815.0;291.0;276.0;591.0;?;24;?;24;73.0;311
520.0;-821.0;281.0;259.0;?;?;18;-159;18;67.0;301
520.0;-832.0;291.0;288.0;611.0;?;?;?;26;?;?
?;?;290.0;?;637.0;971.0;-13;-159;-13;89.0;?
519.0;-837.0;295.0;277.0;663.0;982.0;8;-159;8;25.0;302
520.0;-834.0;?;?;639.0;?;25;-159;25;?;302
520.0;-836.0;?;295.0;?;990.0;15;-159;15;64.0;300
520.0;-840.0;?;275.0;?;?;23;-159;?;71.0;301
522.0;-843.0;?;290.0;585.0;997.0;-30;?;-30;78.0;?
520.0;-844.0;297.0;276.0;572.0;1005.0;-48;-159;-48;?;?
522.0;?;?;258.0;552.0;?;?;?;-15;79.0;299
522.0;-833.0;?;?;572.0;958.0;-19;?;-19;?;300
521.0;?;?;271.0;566.0;971.0;6;-159;?;54.0;305
520.0;-834.0;274.0;276.0;?;989.0;12;?;12;42.0;302
519.0;-831.0;277.0;280.0;?;981.0;-16;-159;-16;41.0;302
519.0;-827.0;282.0;260.0;579.0;980.0;?;-159;32;69.0;306
?;-823.0;272.0;272.0;601.0;963.0;26;-159;26;29.0;306
519.0;?;262.0;269.0;?;970.0;?;?;-37;?;304
519.0;-825.0;?;275.0;?;989.0;-14;?;-14;46.0;308
?;?;292.0;283.0;611.0;?;25;-159;25;43.0;306
520.0;-815.0;300.0;315.0;?;962.0;19;?;19;59.0;?
521.0;-830.0;288.0;306.0;640.0;?;?;-159;?;92.0;299
?;-831.0;315.0;?;647.0;992.0;?;-159;-12;76.0;?
521.0;-834.0;350.0;285.0;?;988.0;-3;-159;-3;63.0;?
518.0;-826.0;316.0;306.0;626.0;990.0;7;-159;7;113.0;303
519.0;-829.0;311.0;252.0;?;989.0;?;-159;?;106.0;307
518.0;?;308.0;280.0;?;986.0;-50;-159;-50;65.0;?
?;-819.0;313.0;292.0;587.0;971.0;-9;-159;-9;60.0;308
515.0;-835.0;305.0;276.0;578.0;972.0;-36;-159;-36;61.0;302
513.0;-824.0;323.0;289.0;?;?;-45;?;-45;88.0;?
515.0;-842.0;287.0;255.0;?;982.0;?;-159;-4;111.0;305
514.0;?;?;257.0;599.0;993.0;-16;?;-16;?;?
515.0;-829.0;?;268.0;570.0;963.0;13;-159;?;71.0;306
517.0;-830.0;?;274.0;560.0;952.0;-33;-159;?;34.0;?
514.0;-826.0;271.0;255.0;572.0;962.0;-75;-159;-75;71.0;304
515.0;-827.0;281.0;267.0;593.0;978.0;-8;-159;-8;67.0;?
513.0;?;?;257.0;588.0;?;?;-159;25;?;?
514.0;-843.0;269.0;267.0;575.0;991.0;16;-159;16;43.0;307
514.0;-831.0;287.0;258.0;574.0;976.0;-11;-159;-11;90.0;307
514.0;-824.0;254.0;274.0;602.0;980.0;-16;-159;?;96.0;306
516.0;-822.0;270.0;249.0;615.0;?;7;-159;7;47.0;311
514.0;?;267.0;281.0;627.0;?;12;-159;12;35.0;311
?;-834.0;286.0;291.0;630.0;?;?;-159;4;87.0;306
?;-847.0;?;283.0;642.0;987.0;?;-159;4;91.0;306
517.0;-847.0;?;?;?;983.0;5;-159;?;52.0;306
517.0;-833.0;310.0;263.0;642.0;972.0;8;?;8;43.0;?
?;-846.0;310.0;263.0;593.0;981.0;23;-159;23;20.0;307
517.0;-856.0;310.0;245.0;600.0;1024.0;21;-159;21;27.0;?
?;-842.0;302.0;225.0;591.0;1002.0;-9;-159;-9;2.0;306
515.0;-845.0;281.0;262.0;578.0;990.0;?;-159;-18;?;306
515.0;-843.0;281.0;269.0;574.0;980.0;17;-159;?;7.0;?
515.0;-854.0;271.0;257.0;?;998.0;30;-159;30;64.0;314
515.0;-845.0;282.0;258.0;575.0;977.0;?;?;18;75.0;305
517.0;-841.0;294.0;247.0;603.0;968.0;15;-159;15;77.0;?
?;-843.0;?;267.0;?;964.0;?;-159;26;73.0;311
512.0;-849.0;?;246.0;?;983.0;18;-159;18;56.0;311
513.0;-849.0;300.0;246.0;?;?;-2;-159;-2;69.0;?
513.0;-852.0;293.0;?;616.0;1002.0;36;?;?;?;?
512.0;-836.0;294.0;252.0;582.0;987.0;?;-159;?;49.0;309
512.0;-837.0;275.0;236.0;579.0;985.0;4;-159;4;?;306
510.0;?;291.0;?;593.0;982.0;17;?;17;?;307
511.0;?;283.0;215.0;?;988.0;?;-159;20;23.0;306
511.0;-829.0;268.0;265.0;612.0;959.0;?;-159;?;?;307
512.0;-865.0;242.0;262.0;?;1000.0;-16;-159;-16;47.0;307
514.0;-869.0;293.0;246.0;570.0;1011.0;?;-159;?;?;315
512.0;-830.0;311.0;269.0;580.0;?;-3;-159;-3;32.0;316
?;?;262.0;263.0;595.0;970.0;37;-159;?;21.0;306
512.0;-833.0;263.0;279.0;606.0;963.0;41;?;?;68.0;308
?;-850.0;?;232.0;592.0;991.0;15;-159;15;80.0;306
511.0;-844.0;312.0;?;576.0;975.0;24;-159;24;52.0;306
510.0;-839.0;?;257.0;556.0;976.0;22;-159;22;?;311
511.0;-860.0;269.0;235.0;581.0;1007.0;28;-159;28;88.0;?
511.0;-851.0;271.0;218.0;566.0;?;25;-159;25;?;307
511.0;-839.0;273.0;?;566.0;990.0;-13;-159;?;86.0;?
509.0;-842.0;264.0;246.0;562.0;980.0;?;-159;?;58.0;305
?;-848.0;?;?;574.0;993.0;12;-159;12;40.0;?
507.0;-847.0;258.0;245.0;560.0;986.0;-8;-159;?;59.0;?
508.0;-846.0;276.0;252.0;576.0;980.0;21;?;?;61.0;?
?;-838.0;271.0;?;?;?;15;-159;?;29.0;309
507.0;-841.0;?;261.0;579.0;984.0;-23;-159;-23;-1.0;308
509.0;-835.0;276.0;274.0;601.0;991.0;-18;-159;?;0.0;309
?;?;282.0;273.0;594.0;989.0;-25;-159;-25;0.0;307
504.0;?;271.0;248.0;618.0;999.0;-37;-159;-37;18.0;307
504.0;-833.0;270.0;270.0;590.0;989.0;-37;-159;-37;51.0;?
505.0;-831.0;?;287.0;601.0;978.0;-28;-159;-28;60.0;307
?;-833.0;298.0;277.0;590.0;968.0;4;-159;4;46.0;307
503.0;-836.0;309.0;277.0;?;960.0;-10;-159;-10;64.0;303
503.0;-836.0;313.0;266.0;604.0;979.0;22;-159;?;66.0;305
501.0;-826.0;319.0;269.0;611.0;?;36;?;36;60.0;311
499.0;?;302.0;274.0;612.0;?;?;-159;?;50.0;308
500.0;?;306.0;256.0;?;?;1;-159;1;?;?
500.0;-824.0;302.0;?;618.0;963.0;17;-159;17;41.0;?
501.0;-832.0;274.0;278.0;?;973.0;?;-159;9;?;?
?;-829.0;277.0;?;604.0;975.0;?;?;?;20.0;308
499.0;-830.0;289.0;275.0;?;?;?;-159;?;?;308
499.0;?;306.0;?;611.0;960.0;5;-159;5;32.0;306
501.0;-825.0;320.0;270.0;612.0;978.0;4;-159;4;51.0;306
