Accelerometer LH accX;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;Accelerometer BACK accX;Accelerometer LUA_ accZ;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit LLA accY;Accelerometer LUA^ accZ;Accelerometer HIP accZ
1451.0;-144.0;14;113.0;549.0;87.0;-992.0;661.0;452.0
?;-161.0;?;?;553.0;?;-932.0;?;428.0
524.0;-173.0;22;50.0;583.0;380.0;-774.0;?;425.0
613.0;?;?;62.0;?;721.0;-878.0;604.0;424.0
561.0;-145.0;8;80.0;530.0;?;?;414.0;418.0
367.0;-143.0;22;136.0;452.0;?;-646.0;145.0;412.0
320.0;?;7;172.0;408.0;209.0;-574.0;152.0;455.0
366.0;-118.0;-6;?;359.0;?;-653.0;?;?
345.0;-136.0;5;?;355.0;2.0;-725.0;144.0;444.0
273.0;-158.0;-28;232.0;320.0;35.0;-689.0;295.0;411.0
254.0;-175.0;-36;?;342.0;104.0;-577.0;298.0;407.0
226.0;-194.0;-8;200.0;?;156.0;?;435.0;417.0
176.0;-189.0;-6;184.0;330.0;190.0;-354.0;357.0;?
176.0;-192.0;27;?;339.0;204.0;-290.0;339.0;410.0
180.0;-187.0;51;165.0;368.0;?;?;301.0;417.0
180.0;-161.0;16;?;363.0;?;?;278.0;?
178.0;-144.0;-3;?;357.0;189.0;-243.0;223.0;?
?;?;-14;167.0;?;176.0;-245.0;218.0;?
300.0;-144.0;-28;170.0;353.0;159.0;?;234.0;405.0
?;?;?;160.0;437.0;166.0;-262.0;239.0;456.0
?;?;?;165.0;399.0;168.0;-262.0;264.0;407.0
379.0;?;-4;?;384.0;179.0;-272.0;254.0;?
421.0;-139.0;?;147.0;?;194.0;?;295.0;434.0
?;-166.0;-15;142.0;418.0;199.0;-310.0;282.0;435.0
?;-150.0;?;154.0;437.0;213.0;-318.0;254.0;415.0
445.0;?;?;136.0;440.0;?;?;234.0;?
386.0;?;11;?;455.0;?;?;192.0;?
349.0;-145.0;27;134.0;445.0;201.0;-409.0;225.0;433.0
321.0;-125.0;11;138.0;423.0;199.0;-438.0;255.0;?
314.0;-141.0;-10;139.0;?;184.0;-440.0;277.0;?
?;-133.0;-7;?;388.0;172.0;-385.0;251.0;437.0
370.0;-137.0;-7;?;358.0;154.0;?;247.0;422.0
383.0;-155.0;11;165.0;?;130.0;-411.0;266.0;426.0
352.0;-138.0;?;169.0;351.0;131.0;?;290.0;466.0
?;?;17;194.0;?;147.0;?;?;439.0
350.0;-127.0;11;166.0;368.0;172.0;-360.0;301.0;425.0
?;-117.0;18;?;391.0;191.0;-362.0;?;456.0
304.0;-110.0;18;?;411.0;186.0;-347.0;276.0;437.0
?;-117.0;?;144.0;?;183.0;-337.0;285.0;?
387.0;-122.0;-6;191.0;379.0;?;-339.0;?;435.0
422.0;-137.0;9;149.0;?;169.0;?;250.0;447.0
334.0;-139.0;-3;153.0;385.0;151.0;?;?;462.0
341.0;-145.0;25;144.0;385.0;?;-322.0;251.0;424.0
357.0;-150.0;-13;164.0;411.0;169.0;?;?;454.0
351.0;-149.0;-8;151.0;419.0;183.0;-348.0;293.0;459.0
?;?;11;?;394.0;182.0;?;296.0;427.0
?;-145.0;2;146.0;419.0;184.0;-347.0;?;449.0
346.0;-132.0;?;157.0;406.0;189.0;-384.0;230.0;438.0
357.0;-139.0;14;?;425.0;189.0;-371.0;275.0;413.0
320.0;-119.0;?;?;391.0;153.0;-345.0;266.0;?
?;-126.0;4;?;?;131.0;-329.0;?;?
349.0;?;?;?;385.0;?;?;?;408.0
339.0;-118.0;7;169.0;380.0;?;-369.0;284.0;490.0
347.0;-118.0;17;125.0;379.0;178.0;-350.0;285.0;429.0
380.0;-117.0;26;136.0;379.0;177.0;-360.0;275.0;456.0
368.0;-122.0;27;130.0;388.0;177.0;-350.0;267.0;367.0
362.0;-136.0;11;205.0;379.0;174.0;-355.0;305.0;446.0
316.0;-140.0;0;203.0;375.0;177.0;-356.0;266.0;441.0
336.0;?;7;171.0;?;187.0;-350.0;260.0;438.0
334.0;-128.0;1;135.0;354.0;184.0;-325.0;272.0;443.0
365.0;-135.0;-7;130.0;?;187.0;-335.0;246.0;432.0
339.0;?;2;?;409.0;170.0;?;243.0;444.0
?;-136.0;?;118.0;399.0;159.0;-352.0;223.0;450.0
276.0;-128.0;17;82.0;372.0;?;?;242.0;455.0
325.0;?;-11;103.0;363.0;166.0;-335.0;?;?
406.0;-112.0;?;115.0;399.0;173.0;-309.0;294.0;452.0
379.0;?;47;122.0;389.0;166.0;-308.0;289.0;466.0
?;-91.0;45;117.0;377.0;145.0;?;246.0;?
377.0;?;17;139.0;371.0;149.0;-348.0;244.0;502.0
386.0;-128.0;10;135.0;377.0;?;-363.0;253.0;469.0
316.0;-136.0;-18;110.0;398.0;180.0;-342.0;285.0;?
?;-138.0;-13;153.0;?;171.0;-329.0;251.0;465.0
325.0;-156.0;?;100.0;?;182.0;-353.0;239.0;456.0
365.0;-136.0;?;106.0;?;192.0;-357.0;247.0;455.0
392.0;-128.0;-6;74.0;363.0;?;-332.0;?;445.0
?;-119.0;?;60.0;336.0;143.0;-326.0;?;443.0
375.0;-107.0;?;66.0;358.0;134.0;?;?;436.0
342.0;-112.0;?;76.0;350.0;144.0;?;271.0;446.0
330.0;?;?;147.0;366.0;164.0;-371.0;258.0;424.0
295.0;-129.0;-11;153.0;394.0;?;?;310.0;398.0
244.0;-134.0;-13;?;386.0;?;-323.0;268.0;419.0
?;-129.0;17;176.0;419.0;176.0;-314.0;260.0;417.0
233.0;?;6;?;404.0;181.0;-326.0;246.0;419.0
?;?;-20;226.0;436.0;171.0;-299.0;213.0;?
?;-109.0;-20;?;394.0;166.0;-286.0;?;426.0
366.0;-111.0;?;206.0;?;156.0;-295.0;245.0;414.0
400.0;-136.0;0;177.0;388.0;?;-312.0;254.0;402.0
389.0;-139.0;-9;172.0;418.0;?;-335.0;284.0;389.0
370.0;-139.0;11;?;425.0;139.0;?;266.0;374.0
354.0;?;?;143.0;391.0;158.0;-381.0;301.0;415.0
351.0;-136.0;3;?;414.0;174.0;-386.0;299.0;393.0
356.0;-110.0;16;?;399.0;169.0;-394.0;304.0;396.0
434.0;-128.0;3;123.0;351.0;164.0;-406.0;324.0;?
389.0;-118.0;?;170.0;418.0;151.0;-411.0;275.0;?
242.0;-128.0;31;195.0;?;155.0;-395.0;292.0;392.0
325.0;?;-20;197.0;?;164.0;-396.0;274.0;?
?;?;-13;?;393.0;153.0;-371.0;278.0;396.0
309.0;?;9;?;407.0;?;-297.0;271.0;?
271.0;-125.0;-10;187.0;401.0;155.0;-323.0;273.0;395.0
?;-144.0;3;165.0;389.0;182.0;-353.0;258.0;435.0
322.0;-127.0;12;182.0;?;172.0;?;271.0;?
315.0;-99.0;-8;170.0;369.0;168.0;-369.0;266.0;403.0
296.0;?;8;?;388.0;?;-365.0;265.0;413.0
337.0;-107.0;30;190.0;378.0;139.0;-327.0;286.0;424.0
287.0;-116.0;7;192.0;?;161.0;-358.0;283.0;415.0
284.0;-135.0;?;192.0;394.0;169.0;-362.0;279.0;425.0
326.0;-128.0;?;205.0;382.0;173.0;?;292.0;424.0
312.0;?;4;200.0;398.0;?;-335.0;256.0;415.0
392.0;-122.0;22;147.0;387.0;154.0;-315.0;280.0;429.0
364.0;?;18;218.0;399.0;138.0;-311.0;289.0;444.0
264.0;-120.0;-18;?;381.0;158.0;-352.0;270.0;414.0
?;?;-2;?;?;163.0;-356.0;?;429.0
339.0;-93.0;54;156.0;?;170.0;-333.0;303.0;429.0
302.0;-96.0;?;166.0;?;177.0;-335.0;300.0;?
341.0;-116.0;0;219.0;396.0;148.0;-356.0;278.0;448.0
?;-110.0;-7;160.0;?;168.0;-362.0;289.0;452.0
266.0;?;19;166.0;387.0;177.0;-372.0;298.0;406.0
275.0;-117.0;?;203.0;388.0;174.0;-340.0;275.0;381.0
342.0;?;1;201.0;398.0;197.0;-358.0;285.0;?
326.0;-99.0;3;203.0;?;187.0;-343.0;?;429.0
276.0;-90.0;15;192.0;371.0;170.0;-303.0;286.0;414.0
288.0;-92.0;2;182.0;365.0;175.0;-312.0;247.0;425.0
?;-106.0;-13;174.0;361.0;?;-335.0;248.0;404.0
?;?;?;?;369.0;199.0;-346.0;259.0;407.0
363.0;-105.0;2;?;351.0;?;?;278.0;428.0
?;?;-17;201.0;359.0;192.0;-334.0;273.0;419.0
?;-106.0;-1;189.0;385.0;174.0;-308.0;?;422.0
?;-102.0;34;173.0;373.0;?;-311.0;276.0;431.0
358.0;-108.0;?;163.0;387.0;?;?;262.0;430.0
?;-95.0;-24;152.0;355.0;194.0;-335.0;250.0;426.0
372.0;-98.0;24;156.0;393.0;200.0;-343.0;257.0;441.0
380.0;-100.0;-6;?;372.0;?;?;243.0;?
?;-109.0;?;183.0;410.0;?;-328.0;263.0;397.0
371.0;-109.0;?;190.0;?;182.0;-331.0;?;?
381.0;-119.0;-16;192.0;369.0;190.0;-341.0;265.0;414.0
398.0;-118.0;19;?;398.0;185.0;-345.0;?;?
375.0;-131.0;?;183.0;376.0;168.0;-313.0;267.0;?
?;-132.0;8;182.0;372.0;171.0;-348.0;272.0;405.0
?;-131.0;24;159.0;?;186.0;?;?;424.0
347.0;-128.0;-3;132.0;363.0;190.0;-366.0;284.0;393.0
?;-103.0;18;?;?;175.0;-351.0;313.0;?
337.0;?;?;139.0;364.0;182.0;-355.0;290.0;410.0
332.0;-116.0;-31;155.0;361.0;187.0;-355.0;294.0;439.0
331.0;-129.0;-33;131.0;350.0;?;-324.0;279.0;412.0
330.0;-139.0;?;138.0;366.0;179.0;-313.0;292.0;410.0
350.0;-128.0;-40;154.0;378.0;176.0;-312.0;?;411.0
321.0;?;-38;?;370.0;179.0;-317.0;243.0;401.0
364.0;-141.0;-43;137.0;378.0;178.0;?;235.0;389.0
366.0;-173.0;-29;?;370.0;182.0;-325.0;251.0;420.0
362.0;-136.0;28;118.0;?;181.0;-324.0;274.0;398.0
357.0;-136.0;?;115.0;?;172.0;-323.0;?;?
388.0;-137.0;?;?;349.0;175.0;-329.0;?;407.0
388.0;-144.0;33;171.0;339.0;173.0;-337.0;?;377.0
321.0;?;17;98.0;343.0;?;?;258.0;384.0
382.0;-131.0;-8;?;379.0;169.0;?;267.0;405.0
?;?;21;136.0;394.0;177.0;-345.0;231.0;383.0
323.0;-154.0;9;?;?;176.0;-350.0;263.0;376.0
391.0;-142.0;-18;166.0;393.0;172.0;-305.0;267.0;388.0
?;-143.0;2;157.0;401.0;180.0;-326.0;270.0;392.0
348.0;?;14;162.0;?;194.0;-338.0;244.0;368.0
?;-134.0;14;170.0;361.0;184.0;-311.0;?;364.0
379.0;-136.0;?;164.0;407.0;179.0;-338.0;?;365.0
398.0;-136.0;?;185.0;387.0;?;-359.0;?;388.0
378.0;-136.0;27;162.0;376.0;175.0;-352.0;?;389.0
392.0;-144.0;2;139.0;387.0;174.0;-357.0;252.0;395.0
397.0;-154.0;-17;111.0;388.0;168.0;-358.0;283.0;399.0
386.0;-124.0;22;96.0;369.0;175.0;?;295.0;355.0
375.0;-111.0;?;124.0;360.0;176.0;-366.0;?;?
?;?;-25;154.0;378.0;181.0;?;299.0;368.0
?;-127.0;-7;156.0;?;169.0;?;299.0;362.0
323.0;-139.0;?;172.0;363.0;162.0;-350.0;?;375.0
?;-128.0;0;?;372.0;?;?;295.0;?
?;-114.0;1;145.0;?;172.0;-335.0;242.0;406.0
312.0;?;23;126.0;345.0;155.0;-326.0;270.0;390.0
349.0;-116.0;30;?;?;?;?;269.0;388.0
347.0;-115.0;39;118.0;358.0;186.0;-349.0;263.0;394.0
311.0;-128.0;12;131.0;396.0;?;-330.0;272.0;382.0
350.0;-117.0;-19;146.0;364.0;171.0;-308.0;330.0;412.0
349.0;-148.0;0;149.0;352.0;178.0;-337.0;311.0;412.0
340.0;-133.0;7;?;?;179.0;?;?;395.0
342.0;?;-5;152.0;365.0;174.0;-313.0;313.0;405.0
364.0;-118.0;?;163.0;387.0;176.0;-342.0;268.0;375.0
?;-116.0;22;?;388.0;?;-331.0;275.0;395.0
?;?;23;163.0;378.0;199.0;-330.0;263.0;416.0
386.0;-118.0;-16;155.0;370.0;179.0;?;281.0;405.0
359.0;?;1;173.0;389.0;177.0;-337.0;287.0;406.0
405.0;-108.0;26;?;373.0;168.0;?;250.0;385.0
?;-122.0;20;174.0;373.0;177.0;?;255.0;395.0
377.0;-129.0;-5;174.0;374.0;169.0;-353.0;259.0;385.0
376.0;?;-18;186.0;354.0;173.0;?;286.0;399.0
?;-86.0;11;179.0;363.0;?;-362.0;293.0;417.0
388.0;-88.0;2;167.0;353.0;185.0;-364.0;?;?
371.0;-118.0;?;163.0;372.0;178.0;-341.0;300.0;395.0
?;?;-7;?;349.0;174.0;-350.0;?;426.0
360.0;-107.0;?;161.0;362.0;177.0;-354.0;257.0;?
345.0;-94.0;14;141.0;?;180.0;-340.0;258.0;?
321.0;?;?;157.0;362.0;182.0;-329.0;262.0;405.0
314.0;?;30;133.0;343.0;185.0;?;285.0;431.0
306.0;-118.0;?;182.0;349.0;193.0;-328.0;275.0;?
319.0;-117.0;-38;?;339.0;190.0;-313.0;265.0;431.0
338.0;?;-19;165.0;352.0;181.0;-309.0;250.0;393.0
354.0;-112.0;-30;150.0;370.0;183.0;-319.0;235.0;427.0
?;-115.0;-6;147.0;380.0;181.0;-311.0;243.0;?
352.0;-90.0;28;156.0;361.0;185.0;-308.0;231.0;426.0
360.0;-65.0;37;162.0;367.0;194.0;-316.0;238.0;?
381.0;-78.0;?;151.0;375.0;?;-323.0;252.0;387.0
?;-116.0;?;158.0;376.0;183.0;-319.0;267.0;417.0
?;?;3;?;?;?;-322.0;234.0;402.0
?;-116.0;?;162.0;?;184.0;-340.0;?;440.0
371.0;-106.0;26;?;350.0;192.0;-350.0;256.0;428.0
386.0;-97.0;?;187.0;369.0;191.0;-341.0;270.0;410.0
322.0;-109.0;-1;155.0;360.0;?;-337.0;?;450.0
309.0;-92.0;30;157.0;375.0;177.0;-321.0;?;422.0
344.0;-100.0;?;141.0;363.0;194.0;-336.0;?;?
393.0;-118.0;29;133.0;320.0;205.0;-339.0;255.0;410.0
373.0;-118.0;?;182.0;379.0;184.0;-308.0;283.0;417.0
308.0;-116.0;26;133.0;?;167.0;-305.0;251.0;435.0
353.0;-110.0;5;146.0;?;177.0;-316.0;244.0;435.0
328.0;-120.0;6;113.0;362.0;188.0;?;?;444.0
376.0;?;?;?;?;196.0;-343.0;?;?
381.0;-91.0;-3;148.0;?;177.0;?;267.0;395.0
337.0;-105.0;-2;143.0;358.0;163.0;-315.0;293.0;427.0
336.0;?;-5;?;332.0;169.0;-313.0;244.0;425.0
?;?;-19;?;364.0;186.0;-327.0;285.0;?
?;-122.0;-9;135.0;371.0;178.0;-334.0;?;433.0
368.0;-97.0;?;124.0;349.0;168.0;-329.0;249.0;414.0
303.0;-96.0;-18;114.0;343.0;158.0;-324.0;239.0;413.0
?;-108.0;-2;152.0;338.0;168.0;-324.0;?;419.0
326.0;-117.0;-8;?;348.0;?;-318.0;245.0;?
383.0;?;22;141.0;?;182.0;-322.0;?;413.0
378.0;-100.0;?;154.0;359.0;167.0;-305.0;?;420.0
340.0;-91.0;-12;?;?;170.0;?;?;420.0
368.0;?;?;152.0;344.0;169.0;-313.0;242.0;432.0
368.0;-107.0;17;136.0;324.0;178.0;?;264.0;446.0
339.0;-101.0;?;141.0;350.0;185.0;-344.0;276.0;408.0
337.0;-109.0;?;127.0;337.0;?;-324.0;261.0;405.0
326.0;-96.0;?;?;358.0;173.0;-340.0;278.0;415.0
328.0;-109.0;-19;156.0;367.0;185.0;-345.0;232.0;?
330.0;?;4;158.0;351.0;192.0;-318.0;262.0;409.0
?;?;?;169.0;?;177.0;-312.0;252.0;436.0
371.0;-97.0;-14;167.0;354.0;180.0;?;242.0;422.0
360.0;-93.0;10;?;?;187.0;-320.0;245.0;425.0
?;-111.0;?;?;?;170.0;-320.0;242.0;410.0
375.0;-92.0;-3;?;317.0;?;?;253.0;425.0
362.0;-107.0;-13;161.0;346.0;187.0;-328.0;245.0;436.0
380.0;-109.0;0;182.0;349.0;191.0;-308.0;?;430.0
322.0;?;2;183.0;378.0;193.0;-331.0;265.0;419.0
278.0;-110.0;?;162.0;378.0;185.0;?;256.0;455.0
?;-115.0;3;?;368.0;182.0;-306.0;271.0;463.0
331.0;-104.0;-7;132.0;356.0;200.0;-322.0;215.0;428.0
351.0;-114.0;2;106.0;349.0;?;-299.0;222.0;432.0
379.0;-106.0;22;84.0;349.0;173.0;-310.0;232.0;465.0
398.0;-124.0;3;85.0;349.0;?;-337.0;223.0;456.0
399.0;-94.0;-6;94.0;348.0;?;?;252.0;?
391.0;?;13;110.0;?;170.0;?;293.0;439.0
371.0;-114.0;5;128.0;362.0;174.0;?;310.0;467.0
360.0;-118.0;4;125.0;350.0;183.0;?;285.0;451.0
339.0;-131.0;-2;?;362.0;187.0;?;?;?
343.0;-117.0;?;144.0;365.0;188.0;?;217.0;474.0
344.0;-133.0;34;128.0;348.0;?;?;231.0;463.0
322.0;-130.0;5;133.0;359.0;?;-331.0;226.0;471.0
311.0;-109.0;?;144.0;349.0;?;-318.0;224.0;474.0
312.0;?;-10;144.0;359.0;169.0;-308.0;245.0;448.0
324.0;?;?;144.0;348.0;178.0;-318.0;?;458.0
346.0;-100.0;25;144.0;350.0;181.0;-307.0;273.0;475.0
354.0;?;34;144.0;359.0;?;-311.0;263.0;476.0
329.0;-101.0;16;142.0;360.0;180.0;?;272.0;467.0
348.0;-118.0;9;134.0;357.0;?;?;279.0;?
365.0;-135.0;25;135.0;363.0;177.0;-322.0;265.0;?
?;-126.0;17;135.0;368.0;174.0;-330.0;256.0;447.0
403.0;?;18;?;?;176.0;-319.0;?;476.0
392.0;?;23;135.0;372.0;171.0;-341.0;269.0;480.0
?;-118.0;-6;130.0;384.0;173.0;-320.0;?;477.0
362.0;-93.0;?;121.0;399.0;?;-324.0;?;463.0
396.0;-97.0;-12;?;363.0;177.0;-348.0;?;500.0
342.0;-120.0;-33;112.0;359.0;184.0;-351.0;252.0;476.0
347.0;-146.0;3;152.0;?;170.0;-330.0;265.0;452.0
339.0;-119.0;24;116.0;?;171.0;?;244.0;464.0
308.0;-118.0;24;115.0;?;176.0;-360.0;275.0;489.0
?;-101.0;?;127.0;360.0;183.0;-330.0;274.0;455.0
320.0;-126.0;2;129.0;378.0;189.0;-341.0;264.0;477.0
296.0;-109.0;8;112.0;354.0;181.0;-330.0;269.0;490.0
?;-129.0;-5;135.0;?;169.0;-287.0;282.0;483.0
377.0;-114.0;?;163.0;?;179.0;-322.0;237.0;480.0
?;?;6;142.0;364.0;182.0;?;229.0;416.0
318.0;-153.0;11;126.0;364.0;?;-279.0;248.0;487.0
?;-139.0;0;134.0;?;?;-335.0;239.0;?
?;-136.0;20;?;355.0;207.0;-356.0;263.0;?
350.0;-131.0;9;149.0;377.0;170.0;-285.0;283.0;457.0
327.0;-120.0;2;121.0;?;156.0;-302.0;281.0;469.0
331.0;?;31;147.0;?;173.0;-358.0;249.0;442.0
371.0;-118.0;28;165.0;358.0;181.0;-315.0;267.0;466.0
302.0;-118.0;-2;136.0;386.0;173.0;-322.0;270.0;469.0
357.0;?;12;144.0;?;?;-318.0;224.0;453.0
384.0;-136.0;7;75.0;?;?;-335.0;?;?
370.0;-118.0;-30;82.0;?;184.0;?;?;461.0
383.0;-119.0;1;145.0;?;169.0;-323.0;279.0;435.0
364.0;-129.0;?;139.0;?;165.0;-362.0;282.0;433.0
326.0;-133.0;-3;115.0;396.0;169.0;?;276.0;491.0
287.0;-114.0;14;159.0;388.0;170.0;-322.0;287.0;?
305.0;-108.0;20;166.0;?;179.0;-336.0;?;486.0
359.0;?;-8;191.0;?;206.0;-382.0;?;476.0
340.0;-114.0;-7;?;369.0;?;-316.0;241.0;?
377.0;-115.0;?;?;429.0;157.0;-290.0;?;434.0
360.0;-134.0;-8;172.0;419.0;161.0;?;273.0;447.0
?;-110.0;-19;115.0;401.0;195.0;-342.0;268.0;443.0
?;-123.0;-11;155.0;?;190.0;-326.0;263.0;445.0
461.0;-114.0;55;155.0;367.0;178.0;?;311.0;423.0
399.0;-107.0;-1;?;362.0;163.0;-367.0;278.0;407.0
?;-110.0;-16;173.0;349.0;?;?;315.0;?
328.0;-109.0;1;204.0;349.0;?;-385.0;265.0;?
343.0;?;?;208.0;?;?;?;298.0;450.0
?;-113.0;?;190.0;373.0;211.0;-364.0;?;445.0
262.0;?;-3;183.0;396.0;?;-332.0;309.0;?
302.0;-92.0;-41;197.0;364.0;189.0;-332.0;238.0;445.0
311.0;-121.0;-23;200.0;394.0;200.0;-317.0;261.0;393.0
367.0;-104.0;26;183.0;395.0;181.0;-311.0;?;?
?;-92.0;43;?;368.0;?;?;260.0;395.0
376.0;-90.0;?;219.0;376.0;178.0;-322.0;278.0;438.0
?;?;19;141.0;344.0;197.0;-325.0;?;426.0
314.0;?;48;163.0;?;215.0;-365.0;324.0;402.0
442.0;-113.0;25;?;396.0;162.0;-287.0;298.0;420.0
?;-95.0;-10;173.0;400.0;171.0;-359.0;324.0;411.0
?;-96.0;-19;195.0;?;183.0;-393.0;249.0;433.0
329.0;-109.0;4;163.0;?;?;-300.0;?;410.0
343.0;-109.0;43;183.0;361.0;208.0;-376.0;309.0;415.0
341.0;?;22;165.0;369.0;193.0;?;256.0;426.0
?;-100.0;-13;191.0;?;190.0;-362.0;302.0;426.0
303.0;?;?;159.0;350.0;178.0;-326.0;266.0;405.0
353.0;-102.0;32;197.0;345.0;176.0;-344.0;284.0;404.0
317.0;-105.0;24;?;347.0;183.0;-340.0;242.0;413.0
325.0;?;?;145.0;366.0;198.0;?;241.0;414.0
330.0;-109.0;11;?;369.0;175.0;-288.0;301.0;425.0
?;-100.0;-18;?;401.0;?;-314.0;289.0;415.0
330.0;-112.0;-3;168.0;381.0;181.0;?;254.0;414.0
359.0;?;4;174.0;397.0;190.0;-310.0;291.0;408.0
380.0;-105.0;13;162.0;?;185.0;-319.0;262.0;?
399.0;-97.0;3;142.0;369.0;?;?;258.0;418.0
388.0;-102.0;?;161.0;376.0;175.0;?;277.0;420.0
402.0;-92.0;25;163.0;385.0;180.0;-336.0;?;425.0
377.0;?;8;163.0;398.0;190.0;-370.0;264.0;443.0
382.0;-100.0;14;164.0;388.0;180.0;-365.0;245.0;?
383.0;?;?;182.0;398.0;174.0;?;287.0;?
323.0;-109.0;-35;162.0;379.0;170.0;-370.0;301.0;439.0
351.0;-91.0;-4;177.0;367.0;173.0;-370.0;?;411.0
359.0;-89.0;-13;184.0;377.0;172.0;-364.0;308.0;425.0
364.0;-88.0;-26;177.0;?;180.0;-370.0;269.0;421.0
338.0;-134.0;16;162.0;366.0;167.0;-347.0;?;?
336.0;-117.0;-5;178.0;395.0;160.0;?;309.0;435.0
334.0;-94.0;?;160.0;382.0;167.0;?;279.0;?
329.0;-94.0;13;155.0;396.0;170.0;-339.0;286.0;?
369.0;?;21;150.0;392.0;169.0;-345.0;?;455.0
?;-98.0;13;177.0;383.0;168.0;?;295.0;422.0
314.0;-110.0;?;?;379.0;175.0;-330.0;303.0;?
?;-122.0;?;?;402.0;183.0;?;?;?
?;-102.0;26;?;371.0;182.0;-339.0;303.0;462.0
351.0;-107.0;?;163.0;379.0;175.0;-344.0;?;445.0
364.0;-94.0;?;154.0;350.0;167.0;-332.0;276.0;436.0
?;?;31;164.0;387.0;183.0;?;265.0;426.0
366.0;-118.0;8;160.0;379.0;?;-350.0;287.0;437.0
360.0;-101.0;-22;170.0;399.0;?;-345.0;?;438.0
379.0;-129.0;?;?;386.0;163.0;-354.0;300.0;448.0
341.0;-124.0;-16;154.0;389.0;171.0;-352.0;285.0;?
376.0;-104.0;?;180.0;390.0;173.0;-352.0;?;?
378.0;-107.0;32;?;397.0;?;-344.0;291.0;447.0
367.0;-127.0;12;159.0;385.0;172.0;-357.0;?;426.0
?;?;21;159.0;387.0;160.0;-345.0;?;445.0
?;-111.0;8;150.0;376.0;?;?;287.0;?
?;-111.0;-23;170.0;416.0;171.0;-355.0;305.0;?
369.0;-89.0;6;159.0;416.0;175.0;-346.0;304.0;?
347.0;-104.0;-7;158.0;405.0;174.0;-352.0;300.0;425.0
354.0;-104.0;?;201.0;409.0;?;-353.0;283.0;?
358.0;-98.0;?;173.0;399.0;161.0;-344.0;314.0;?
366.0;-109.0;12;184.0;388.0;168.0;-358.0;286.0;418.0
381.0;-100.0;-5;181.0;388.0;162.0;-350.0;275.0;457.0
380.0;-118.0;?;172.0;?;163.0;?;286.0;?
394.0;?;?;161.0;389.0;168.0;-373.0;296.0;451.0
381.0;-112.0;-9;167.0;399.0;170.0;?;310.0;449.0
411.0;-125.0;2;171.0;409.0;?;-364.0;311.0;444.0
375.0;?;-1;?;405.0;162.0;-367.0;310.0;430.0
?;?;?;175.0;?;162.0;-374.0;306.0;?
359.0;-105.0;6;183.0;413.0;169.0;-375.0;303.0;458.0
338.0;-100.0;-9;184.0;371.0;172.0;-377.0;309.0;435.0
370.0;-102.0;2;180.0;377.0;169.0;-374.0;?;455.0
359.0;-121.0;1;193.0;362.0;178.0;-382.0;?;435.0
339.0;-123.0;12;167.0;334.0;173.0;-370.0;328.0;443.0
340.0;-116.0;3;?;341.0;165.0;-350.0;307.0;426.0
336.0;-119.0;-7;?;?;173.0;?;306.0;447.0
?;-117.0;15;154.0;341.0;181.0;-346.0;294.0;?
?;-126.0;3;144.0;348.0;180.0;-325.0;335.0;457.0
330.0;-119.0;-2;156.0;349.0;180.0;-328.0;283.0;463.0
320.0;?;9;?;349.0;188.0;?;278.0;?
310.0;-118.0;-17;176.0;?;185.0;-294.0;282.0;436.0
?;-117.0;-44;183.0;?;?;-296.0;276.0;462.0
?;-123.0;-1;162.0;?;?;-305.0;?;?
322.0;?;?;155.0;381.0;192.0;-293.0;272.0;461.0
372.0;?;-31;?;397.0;191.0;?;281.0;468.0
380.0;-118.0;-31;156.0;382.0;198.0;-303.0;254.0;455.0
?;-106.0;?;159.0;379.0;188.0;?;231.0;457.0
399.0;-126.0;29;158.0;381.0;?;-323.0;236.0;415.0
397.0;-100.0;33;?;398.0;?;-347.0;275.0;447.0
?;-121.0;5;170.0;380.0;195.0;-363.0;?;439.0
404.0;-106.0;5;183.0;359.0;192.0;-355.0;?;430.0
?;-131.0;?;?;359.0;188.0;-366.0;279.0;?
370.0;-123.0;9;?;359.0;?;-377.0;256.0;451.0
362.0;-110.0;33;160.0;?;184.0;-370.0;254.0;422.0
?;-100.0;19;170.0;340.0;186.0;-373.0;?;424.0
356.0;-117.0;-38;?;349.0;184.0;?;242.0;430.0
314.0;-100.0;?;?;348.0;183.0;-339.0;277.0;438.0
?;-111.0;-12;179.0;353.0;184.0;-340.0;298.0;458.0
?;-117.0;-15;170.0;381.0;183.0;-330.0;?;428.0
297.0;?;2;191.0;359.0;191.0;-321.0;265.0;?
303.0;?;-20;157.0;?;?;?;?;428.0
356.0;-105.0;?;?;359.0;186.0;-294.0;252.0;443.0
342.0;-115.0;-4;159.0;363.0;193.0;-303.0;245.0;426.0
350.0;-116.0;-14;165.0;?;197.0;?;258.0;445.0
377.0;-124.0;-2;156.0;370.0;?;-294.0;?;424.0
?;-122.0;18;145.0;355.0;195.0;?;271.0;426.0
352.0;-118.0;35;?;?;199.0;-322.0;260.0;425.0
345.0;-117.0;20;?;368.0;191.0;-319.0;251.0;435.0
?;?;-15;?;329.0;189.0;-346.0;275.0;?
335.0;-115.0;-15;?;375.0;194.0;-337.0;265.0;436.0
341.0;?;?;144.0;360.0;195.0;-338.0;274.0;440.0
336.0;-128.0;-21;155.0;?;?;-335.0;232.0;421.0
