InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit LUA Quaternion3;Accelerometer LWR accY;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit RLA Quaternion4;Accelerometer LUA_ accY
571.0;-603.0;-879.0;-556.0;35.0;527.0;253.0;-846.0;-839.0
570.0;-602.0;-906.0;-191.0;?;517.0;?;-846.0;-830.0
571.0;?;-890.0;-9.0;?;513.0;233.0;-846.0;-806.0
572.0;-598.0;-862.0;104.0;48.0;512.0;227.0;?;-814.0
?;-597.0;-829.0;198.0;101.0;513.0;240.0;-844.0;-803.0
574.0;?;-845.0;144.0;79.0;512.0;305.0;-843.0;-809.0
575.0;?;-868.0;?;65.0;512.0;274.0;?;?
?;-597.0;?;136.0;30.0;513.0;?;-841.0;-810.0
577.0;?;-863.0;153.0;-15.0;514.0;326.0;-841.0;-789.0
578.0;-595.0;-871.0;172.0;-35.0;516.0;285.0;-841.0;-791.0
578.0;-594.0;-858.0;229.0;27.0;519.0;?;-841.0;-790.0
?;-593.0;-860.0;?;?;?;?;-841.0;-803.0
577.0;-593.0;-864.0;133.0;-23.0;?;251.0;-842.0;-792.0
577.0;-593.0;-840.0;?;?;528.0;?;-842.0;-757.0
?;-593.0;-849.0;49.0;-103.0;529.0;272.0;?;-712.0
576.0;?;-829.0;?;?;531.0;222.0;-842.0;-641.0
575.0;-595.0;-769.0;-59.0;?;533.0;221.0;-843.0;-585.0
574.0;-596.0;-710.0;-72.0;-79.0;535.0;210.0;-844.0;-575.0
574.0;-598.0;?;-32.0;-99.0;538.0;198.0;-845.0;-586.0
572.0;-600.0;?;40.0;-60.0;543.0;184.0;-845.0;-481.0
571.0;-602.0;-387.0;56.0;-33.0;549.0;?;-847.0;-549.0
569.0;-603.0;-294.0;74.0;-41.0;553.0;306.0;-848.0;-338.0
568.0;-602.0;-166.0;247.0;42.0;557.0;?;-849.0;-266.0
566.0;-597.0;56.0;619.0;170.0;568.0;391.0;-850.0;-32.0
564.0;-589.0;217.0;1052.0;260.0;584.0;?;-851.0;419.0
563.0;-581.0;442.0;1157.0;186.0;598.0;?;-852.0;?
562.0;-573.0;628.0;1414.0;203.0;616.0;-5.0;-853.0;479.0
561.0;-565.0;?;1786.0;178.0;646.0;-193.0;-853.0;878.0
?;-561.0;1041.0;?;280.0;?;-268.0;-853.0;1035.0
560.0;-560.0;1387.0;1984.0;326.0;698.0;-443.0;-853.0;1485.0
560.0;?;?;1560.0;290.0;?;-280.0;?;1382.0
560.0;-572.0;1783.0;806.0;330.0;692.0;-460.0;-852.0;1268.0
559.0;?;1618.0;418.0;?;688.0;-369.0;-851.0;1191.0
559.0;?;1245.0;800.0;?;?;-149.0;-851.0;1135.0
558.0;?;1056.0;?;?;657.0;-61.0;-851.0;1008.0
556.0;-636.0;1012.0;796.0;?;636.0;-120.0;-852.0;974.0
554.0;-643.0;922.0;444.0;?;?;-28.0;-852.0;?
550.0;?;854.0;-251.0;532.0;620.0;192.0;?;959.0
547.0;-638.0;823.0;-732.0;449.0;628.0;329.0;-853.0;963.0
?;-631.0;816.0;-745.0;239.0;643.0;257.0;-853.0;?
?;-626.0;850.0;-430.0;-127.0;660.0;210.0;-852.0;971.0
549.0;?;?;-436.0;-372.0;672.0;168.0;-851.0;?
552.0;-623.0;922.0;?;-413.0;679.0;133.0;-850.0;961.0
555.0;?;923.0;66.0;-460.0;681.0;?;-848.0;893.0
559.0;?;911.0;381.0;-476.0;681.0;87.0;?;904.0
561.0;-623.0;860.0;403.0;-347.0;680.0;?;-848.0;893.0
562.0;-622.0;850.0;440.0;-234.0;680.0;?;-848.0;894.0
563.0;-621.0;802.0;?;?;?;?;-849.0;899.0
562.0;-622.0;830.0;?;-112.0;685.0;-25.0;-849.0;?
562.0;-622.0;811.0;-22.0;-2.0;689.0;-32.0;-850.0;?
562.0;?;822.0;22.0;-60.0;694.0;-40.0;-850.0;920.0
?;-626.0;825.0;72.0;-30.0;697.0;-48.0;-851.0;?
?;?;?;167.0;?;699.0;-54.0;-851.0;1003.0
?;-631.0;862.0;253.0;?;700.0;-56.0;-851.0;985.0
560.0;-634.0;905.0;?;79.0;701.0;-46.0;?;?
560.0;-637.0;?;476.0;?;?;-35.0;-850.0;?
561.0;?;894.0;414.0;62.0;700.0;-20.0;-851.0;960.0
561.0;?;890.0;?;94.0;701.0;-3.0;-851.0;936.0
561.0;?;874.0;?;?;702.0;11.0;-851.0;?
?;?;850.0;-106.0;?;704.0;47.0;-852.0;939.0
560.0;-655.0;865.0;-170.0;122.0;706.0;70.0;-853.0;939.0
559.0;-657.0;851.0;-145.0;127.0;?;77.0;-853.0;925.0
558.0;-657.0;?;-78.0;158.0;708.0;86.0;-854.0;?
?;?;858.0;-177.0;222.0;?;78.0;-854.0;956.0
554.0;?;857.0;-87.0;143.0;708.0;69.0;-854.0;961.0
555.0;-651.0;862.0;33.0;-57.0;706.0;72.0;-853.0;964.0
556.0;-648.0;?;30.0;-144.0;702.0;52.0;-852.0;941.0
558.0;?;868.0;-76.0;-196.0;698.0;36.0;-852.0;?
559.0;-644.0;858.0;-88.0;-60.0;?;?;-851.0;932.0
559.0;-642.0;838.0;-1.0;63.0;690.0;-6.0;-851.0;942.0
558.0;-640.0;855.0;-20.0;3.0;?;?;-852.0;926.0
?;-638.0;859.0;14.0;?;684.0;-22.0;-852.0;924.0
558.0;-636.0;842.0;?;81.0;683.0;-22.0;-852.0;953.0
559.0;-635.0;827.0;25.0;117.0;683.0;-32.0;-852.0;963.0
560.0;-634.0;871.0;-15.0;11.0;684.0;-38.0;-850.0;958.0
562.0;-636.0;876.0;-111.0;-201.0;686.0;?;?;939.0
566.0;-636.0;878.0;-42.0;-207.0;688.0;-10.0;-848.0;916.0
567.0;-637.0;850.0;35.0;-64.0;?;-3.0;-847.0;?
?;-640.0;?;-109.0;-158.0;?;-4.0;-846.0;948.0
?;-641.0;?;-188.0;-198.0;696.0;?;-846.0;922.0
572.0;-642.0;847.0;-122.0;-168.0;699.0;27.0;-846.0;938.0
572.0;?;831.0;37.0;?;?;29.0;-846.0;959.0
572.0;-644.0;866.0;27.0;?;702.0;37.0;?;972.0
571.0;-645.0;878.0;-88.0;-58.0;704.0;39.0;-847.0;971.0
571.0;-646.0;?;-75.0;-69.0;705.0;35.0;-847.0;962.0
570.0;-646.0;877.0;46.0;17.0;704.0;34.0;-848.0;?
568.0;-646.0;?;86.0;34.0;703.0;31.0;-849.0;962.0
568.0;-645.0;864.0;101.0;95.0;702.0;36.0;-851.0;962.0
568.0;?;?;78.0;102.0;701.0;?;-855.0;923.0
568.0;-644.0;858.0;98.0;320.0;700.0;?;-863.0;934.0
567.0;?;?;104.0;?;?;?;-860.0;?
564.0;-642.0;833.0;146.0;691.0;697.0;11.0;-840.0;975.0
562.0;-642.0;851.0;30.0;819.0;697.0;?;?;966.0
556.0;-641.0;885.0;-78.0;?;697.0;?;?;978.0
551.0;-641.0;886.0;-39.0;62.0;697.0;-2.0;-818.0;971.0
548.0;-641.0;895.0;145.0;-198.0;?;-4.0;-821.0;962.0
544.0;-642.0;877.0;283.0;96.0;696.0;0.0;-821.0;943.0
539.0;?;873.0;361.0;?;695.0;-8.0;-819.0;915.0
535.0;-641.0;843.0;238.0;206.0;694.0;-11.0;?;940.0
532.0;?;839.0;161.0;172.0;?;?;-818.0;940.0
530.0;-641.0;844.0;12.0;105.0;695.0;3.0;?;958.0
530.0;-641.0;864.0;-5.0;84.0;?;13.0;-814.0;?
530.0;-640.0;?;114.0;-61.0;694.0;22.0;-815.0;943.0
532.0;-640.0;?;134.0;-194.0;?;16.0;-817.0;943.0
535.0;?;888.0;-37.0;?;693.0;18.0;-820.0;953.0
537.0;-640.0;?;?;-168.0;694.0;?;-823.0;?
540.0;-640.0;864.0;-159.0;-171.0;694.0;15.0;-827.0;?
542.0;-641.0;?;-138.0;-126.0;695.0;8.0;-832.0;930.0
?;?;?;-219.0;-148.0;695.0;?;-838.0;939.0
548.0;-643.0;858.0;-249.0;-267.0;?;3.0;-843.0;?
552.0;-644.0;858.0;-159.0;-354.0;696.0;5.0;-849.0;962.0
554.0;-645.0;869.0;?;-240.0;695.0;?;?;943.0
557.0;-645.0;876.0;-111.0;-248.0;695.0;-5.0;-857.0;919.0
?;-645.0;864.0;-229.0;-441.0;696.0;1.0;-860.0;913.0
565.0;-646.0;844.0;?;-601.0;698.0;-10.0;-862.0;906.0
569.0;?;839.0;-376.0;-481.0;700.0;?;-862.0;916.0
572.0;-647.0;?;-393.0;-397.0;?;-9.0;-861.0;933.0
?;-647.0;?;-359.0;-184.0;?;3.0;-861.0;?
575.0;-647.0;847.0;-427.0;-238.0;706.0;6.0;-860.0;986.0
575.0;-648.0;861.0;-452.0;-132.0;708.0;10.0;-860.0;1000.0
574.0;-648.0;864.0;-391.0;-103.0;709.0;18.0;-861.0;971.0
574.0;-649.0;?;-314.0;-190.0;709.0;12.0;-862.0;982.0
574.0;?;?;-200.0;?;708.0;27.0;-862.0;?
573.0;?;903.0;-113.0;-137.0;?;21.0;-863.0;939.0
572.0;-648.0;872.0;?;-191.0;704.0;10.0;?;?
572.0;?;867.0;-48.0;-56.0;?;27.0;?;966.0
572.0;-646.0;877.0;-86.0;?;700.0;51.0;-862.0;?
572.0;?;895.0;-128.0;-147.0;?;?;-861.0;948.0
574.0;-643.0;874.0;41.0;-98.0;?;45.0;-859.0;943.0
?;-643.0;?;-8.0;-139.0;692.0;31.0;-857.0;955.0
579.0;-642.0;842.0;-30.0;?;?;?;-856.0;934.0
582.0;-641.0;860.0;-20.0;?;687.0;33.0;-854.0;910.0
585.0;-640.0;858.0;9.0;-99.0;686.0;61.0;?;945.0
?;-639.0;851.0;-48.0;-42.0;685.0;?;?;?
?;-638.0;857.0;?;148.0;685.0;60.0;-851.0;944.0
589.0;-637.0;869.0;?;300.0;685.0;?;-851.0;?
590.0;-637.0;868.0;-63.0;?;685.0;44.0;-851.0;944.0
591.0;-636.0;?;-2.0;11.0;685.0;?;-851.0;943.0
591.0;-636.0;866.0;15.0;49.0;685.0;43.0;-850.0;953.0
591.0;-636.0;846.0;17.0;132.0;686.0;18.0;-851.0;950.0
591.0;-636.0;829.0;3.0;160.0;686.0;21.0;-851.0;?
590.0;-636.0;?;10.0;?;686.0;10.0;?;951.0
?;-637.0;869.0;-94.0;122.0;688.0;?;-852.0;970.0
589.0;-637.0;886.0;?;152.0;689.0;?;-852.0;?
?;-637.0;874.0;87.0;279.0;?;8.0;-853.0;952.0
585.0;-638.0;?;?;210.0;692.0;-1.0;-853.0;942.0
583.0;-637.0;887.0;189.0;131.0;694.0;?;?;957.0
583.0;-638.0;883.0;95.0;137.0;695.0;?;-854.0;953.0
582.0;?;?;65.0;102.0;696.0;49.0;-854.0;960.0
582.0;-639.0;?;42.0;?;697.0;?;-853.0;945.0
582.0;-640.0;874.0;-11.0;23.0;698.0;35.0;-853.0;?
?;-639.0;863.0;121.0;36.0;698.0;43.0;-852.0;?
583.0;-639.0;877.0;?;?;698.0;49.0;-851.0;?
585.0;-639.0;?;-9.0;-91.0;697.0;39.0;-850.0;940.0
586.0;-638.0;?;-98.0;-210.0;698.0;30.0;-850.0;924.0
587.0;-637.0;874.0;33.0;?;698.0;30.0;-850.0;934.0
587.0;-636.0;870.0;?;72.0;697.0;?;-850.0;948.0
587.0;-635.0;840.0;173.0;145.0;695.0;34.0;-850.0;962.0
?;?;858.0;115.0;13.0;?;?;-850.0;945.0
587.0;-633.0;849.0;?;?;?;23.0;-850.0;964.0
587.0;-632.0;?;-30.0;-21.0;693.0;9.0;-850.0;965.0
586.0;-632.0;?;16.0;19.0;692.0;?;-850.0;?
?;-632.0;875.0;29.0;88.0;692.0;15.0;-850.0;923.0
?;-631.0;866.0;110.0;129.0;691.0;20.0;?;924.0
585.0;?;?;33.0;99.0;690.0;15.0;?;?
584.0;-632.0;854.0;-53.0;80.0;?;9.0;?;942.0
?;-632.0;865.0;-125.0;23.0;?;11.0;-850.0;960.0
584.0;-633.0;862.0;-92.0;-13.0;692.0;10.0;-851.0;962.0
584.0;-634.0;855.0;-45.0;27.0;693.0;?;-851.0;944.0
584.0;-635.0;865.0;-43.0;56.0;693.0;14.0;-851.0;961.0
583.0;?;875.0;?;86.0;?;13.0;-852.0;954.0
582.0;-637.0;877.0;-4.0;131.0;695.0;16.0;-853.0;968.0
580.0;-637.0;?;?;148.0;696.0;25.0;-854.0;?
?;-638.0;886.0;125.0;163.0;696.0;19.0;-854.0;?
?;-638.0;896.0;?;96.0;696.0;17.0;-855.0;962.0
576.0;-638.0;?;256.0;54.0;696.0;29.0;-855.0;?
?;-639.0;873.0;198.0;23.0;696.0;?;-856.0;?
574.0;-639.0;876.0;?;-58.0;696.0;20.0;-856.0;956.0
574.0;-639.0;837.0;4.0;-28.0;696.0;?;-856.0;934.0
575.0;-639.0;885.0;-5.0;34.0;697.0;11.0;-856.0;952.0
574.0;-639.0;868.0;-9.0;?;696.0;?;-856.0;965.0
574.0;-640.0;851.0;46.0;52.0;696.0;19.0;-856.0;952.0
575.0;?;882.0;48.0;-4.0;695.0;14.0;-856.0;944.0
575.0;-640.0;882.0;-1.0;?;695.0;11.0;-855.0;943.0
575.0;-640.0;?;-22.0;50.0;695.0;15.0;-855.0;962.0
575.0;-640.0;875.0;-31.0;32.0;695.0;13.0;-855.0;?
575.0;-640.0;865.0;-43.0;14.0;694.0;?;-855.0;974.0
576.0;-640.0;876.0;-83.0;-87.0;694.0;5.0;-855.0;976.0
577.0;-639.0;?;?;-129.0;694.0;7.0;-855.0;?
578.0;-639.0;868.0;?;-18.0;693.0;2.0;-855.0;954.0
578.0;-638.0;?;?;-33.0;693.0;-7.0;-854.0;920.0
578.0;-638.0;857.0;27.0;?;693.0;7.0;-854.0;916.0
579.0;-638.0;858.0;44.0;-76.0;692.0;?;?;934.0
579.0;-638.0;?;-83.0;?;693.0;7.0;-854.0;948.0
579.0;-639.0;?;-141.0;5.0;?;18.0;-854.0;963.0
579.0;-640.0;854.0;-90.0;42.0;695.0;?;-855.0;969.0
578.0;-640.0;852.0;-37.0;?;695.0;?;-855.0;936.0
?;-640.0;874.0;-9.0;?;?;29.0;-856.0;941.0
577.0;-641.0;847.0;-13.0;144.0;694.0;21.0;-856.0;934.0
576.0;-641.0;?;40.0;167.0;694.0;25.0;-857.0;905.0
?;-641.0;830.0;38.0;196.0;694.0;22.0;?;897.0
573.0;-641.0;824.0;50.0;197.0;693.0;22.0;-858.0;957.0
572.0;-642.0;823.0;15.0;136.0;?;21.0;-858.0;979.0
572.0;-642.0;888.0;-11.0;86.0;693.0;16.0;-858.0;968.0
572.0;-643.0;898.0;-57.0;48.0;693.0;22.0;-858.0;?
572.0;-643.0;886.0;-82.0;18.0;?;?;-858.0;960.0
572.0;-644.0;893.0;-90.0;94.0;694.0;8.0;-859.0;944.0
571.0;-645.0;870.0;?;113.0;695.0;-3.0;-859.0;952.0
571.0;-645.0;881.0;91.0;-24.0;695.0;10.0;-858.0;955.0
572.0;-644.0;857.0;?;14.0;695.0;14.0;-858.0;?
?;-644.0;868.0;74.0;77.0;695.0;15.0;-857.0;946.0
573.0;?;875.0;84.0;100.0;694.0;?;?;?
573.0;?;878.0;?;25.0;?;?;-856.0;951.0
575.0;-642.0;872.0;-52.0;?;694.0;34.0;?;952.0
576.0;-642.0;860.0;-71.0;-47.0;?;32.0;-854.0;960.0
578.0;-641.0;861.0;-99.0;-110.0;?;24.0;-854.0;962.0
579.0;-640.0;872.0;-86.0;-93.0;692.0;30.0;?;954.0
?;-639.0;835.0;-161.0;?;693.0;17.0;-853.0;978.0
581.0;-639.0;873.0;?;-118.0;692.0;18.0;-853.0;938.0
582.0;-638.0;861.0;?;-93.0;692.0;18.0;-854.0;933.0
?;-637.0;?;-125.0;-86.0;692.0;21.0;-854.0;?
583.0;-637.0;868.0;-103.0;-112.0;691.0;9.0;?;955.0
583.0;-636.0;866.0;-116.0;?;?;?;-853.0;?
584.0;-636.0;860.0;-60.0;-112.0;690.0;5.0;-853.0;959.0
585.0;?;?;-18.0;-70.0;690.0;?;-853.0;973.0
585.0;-634.0;855.0;48.0;19.0;690.0;2.0;-853.0;936.0
585.0;-634.0;889.0;40.0;8.0;690.0;10.0;-852.0;953.0
586.0;-634.0;?;86.0;58.0;690.0;16.0;-852.0;955.0
586.0;-634.0;864.0;91.0;88.0;?;12.0;-851.0;952.0
586.0;-634.0;856.0;65.0;?;?;8.0;?;943.0
586.0;-634.0;856.0;63.0;28.0;691.0;13.0;-851.0;969.0
586.0;-635.0;874.0;78.0;?;691.0;15.0;-851.0;962.0
586.0;-635.0;891.0;29.0;34.0;?;13.0;-851.0;951.0
586.0;?;869.0;-7.0;37.0;692.0;16.0;-851.0;944.0
586.0;-636.0;875.0;14.0;11.0;693.0;16.0;-851.0;963.0
585.0;-637.0;?;2.0;114.0;693.0;12.0;-852.0;961.0
583.0;-638.0;?;?;80.0;693.0;?;?;958.0
582.0;-638.0;886.0;37.0;90.0;694.0;?;-854.0;?
581.0;?;877.0;?;83.0;694.0;23.0;-854.0;939.0
580.0;-638.0;864.0;16.0;75.0;694.0;23.0;?;959.0
?;-638.0;852.0;-49.0;58.0;?;22.0;-854.0;?
580.0;-638.0;?;-73.0;17.0;694.0;?;-854.0;?
580.0;-639.0;879.0;-20.0;?;694.0;22.0;-854.0;951.0
580.0;-638.0;866.0;?;48.0;693.0;23.0;-854.0;?
?;-637.0;887.0;55.0;60.0;693.0;18.0;-853.0;927.0
581.0;-638.0;865.0;-18.0;?;693.0;7.0;-853.0;940.0
581.0;-637.0;849.0;?;-38.0;692.0;16.0;-853.0;943.0
582.0;-637.0;861.0;?;-33.0;692.0;18.0;?;962.0
582.0;?;855.0;2.0;33.0;?;12.0;?;?
?;-638.0;866.0;-134.0;?;693.0;?;-852.0;962.0
?;-638.0;875.0;-168.0;-74.0;?;6.0;-852.0;?
583.0;-638.0;877.0;-127.0;-136.0;694.0;2.0;-853.0;962.0
583.0;-638.0;877.0;65.0;?;695.0;11.0;-853.0;933.0
?;-638.0;?;23.0;?;695.0;?;?;?
582.0;-638.0;?;-39.0;12.0;695.0;6.0;-853.0;971.0
582.0;-639.0;858.0;-111.0;-71.0;695.0;-2.0;-853.0;965.0
582.0;-639.0;872.0;-141.0;?;695.0;?;-854.0;939.0
581.0;?;?;-90.0;19.0;696.0;1.0;-854.0;?
581.0;?;?;-33.0;92.0;?;-1.0;-854.0;?
581.0;-639.0;878.0;-37.0;?;?;8.0;?;970.0
581.0;-639.0;881.0;?;-49.0;695.0;2.0;-854.0;963.0
581.0;?;880.0;-139.0;-43.0;696.0;-11.0;-855.0;969.0
?;-639.0;882.0;-73.0;?;?;-4.0;-855.0;971.0
581.0;-639.0;879.0;-183.0;-136.0;697.0;-11.0;-855.0;?
581.0;-640.0;?;-104.0;-114.0;698.0;-7.0;-855.0;980.0
581.0;-640.0;861.0;-66.0;?;698.0;-14.0;?;961.0
581.0;?;?;-35.0;-50.0;?;?;-855.0;963.0
581.0;?;878.0;25.0;22.0;698.0;?;-855.0;958.0
580.0;?;877.0;?;78.0;699.0;9.0;-855.0;953.0
581.0;?;?;-16.0;37.0;699.0;22.0;?;966.0
581.0;-639.0;858.0;44.0;43.0;699.0;19.0;?;969.0
581.0;-638.0;870.0;68.0;97.0;698.0;16.0;-853.0;954.0
581.0;-638.0;875.0;-15.0;45.0;697.0;15.0;?;957.0
?;-638.0;865.0;?;-84.0;697.0;16.0;?;957.0
583.0;-637.0;874.0;?;-45.0;?;?;-852.0;947.0
583.0;-637.0;?;-26.0;15.0;696.0;7.0;-852.0;966.0
584.0;?;?;?;?;?;1.0;-852.0;966.0
?;?;876.0;127.0;79.0;695.0;-2.0;-852.0;951.0
583.0;-635.0;890.0;86.0;93.0;694.0;-3.0;-852.0;969.0
583.0;-635.0;870.0;70.0;84.0;?;?;-852.0;971.0
?;-636.0;874.0;24.0;?;694.0;1.0;-851.0;951.0
584.0;-637.0;877.0;-10.0;17.0;?;-9.0;-852.0;945.0
?;?;877.0;-25.0;?;?;5.0;-852.0;962.0
582.0;-638.0;877.0;-47.0;47.0;697.0;?;-853.0;948.0
?;-638.0;877.0;10.0;171.0;698.0;12.0;-854.0;958.0
578.0;-639.0;878.0;151.0;284.0;698.0;15.0;?;970.0
?;-639.0;894.0;260.0;345.0;697.0;11.0;-856.0;959.0
571.0;-638.0;?;?;384.0;?;14.0;-857.0;982.0
569.0;-637.0;909.0;313.0;?;692.0;12.0;-857.0;962.0
567.0;-637.0;885.0;191.0;?;691.0;7.0;-856.0;952.0
566.0;?;880.0;56.0;185.0;?;1.0;-856.0;941.0
566.0;-637.0;882.0;48.0;211.0;689.0;1.0;?;965.0
?;-638.0;874.0;41.0;218.0;689.0;?;?;951.0
565.0;-638.0;878.0;90.0;190.0;689.0;-1.0;-855.0;932.0
564.0;-638.0;870.0;104.0;205.0;689.0;-4.0;-854.0;933.0
563.0;-638.0;872.0;100.0;?;689.0;0.0;-854.0;951.0
?;-639.0;880.0;76.0;228.0;?;3.0;-854.0;?
?;-639.0;860.0;87.0;?;689.0;0.0;-854.0;955.0
559.0;-639.0;858.0;?;?;689.0;?;-854.0;955.0
557.0;-639.0;849.0;201.0;?;688.0;?;-854.0;926.0
556.0;?;?;120.0;?;?;?;?;975.0
555.0;-639.0;878.0;88.0;90.0;687.0;7.0;?;970.0
554.0;-640.0;885.0;103.0;90.0;687.0;11.0;?;944.0
552.0;-640.0;876.0;103.0;142.0;687.0;6.0;-856.0;943.0
551.0;-640.0;875.0;133.0;132.0;686.0;?;-856.0;946.0
?;-640.0;883.0;125.0;123.0;?;-3.0;-856.0;990.0
550.0;?;891.0;107.0;102.0;686.0;-4.0;?;982.0
?;-641.0;873.0;92.0;?;686.0;-4.0;-856.0;967.0
547.0;-641.0;875.0;163.0;217.0;686.0;7.0;-856.0;?
545.0;-642.0;862.0;163.0;293.0;686.0;12.0;-856.0;963.0
544.0;-643.0;881.0;80.0;244.0;686.0;18.0;-855.0;?
542.0;-643.0;?;116.0;252.0;685.0;?;-855.0;943.0
?;?;880.0;139.0;261.0;?;16.0;-854.0;944.0
540.0;-643.0;?;153.0;227.0;685.0;29.0;-854.0;960.0
538.0;?;885.0;145.0;?;684.0;26.0;-854.0;?
538.0;-643.0;851.0;-23.0;?;683.0;8.0;?;975.0
537.0;-643.0;850.0;0.0;42.0;683.0;?;-854.0;965.0
537.0;?;878.0;-10.0;27.0;683.0;3.0;-854.0;962.0
?;?;886.0;-162.0;-55.0;683.0;-5.0;-855.0;955.0
537.0;-645.0;884.0;?;?;684.0;?;-855.0;935.0
537.0;-644.0;874.0;?;-100.0;683.0;8.0;-856.0;965.0
?;?;867.0;?;-44.0;683.0;-14.0;?;?
537.0;-645.0;885.0;?;?;684.0;?;-857.0;935.0
538.0;?;893.0;-76.0;-150.0;685.0;10.0;?;?
539.0;-645.0;882.0;-56.0;-123.0;685.0;-2.0;-857.0;950.0
540.0;-645.0;?;-73.0;-50.0;685.0;18.0;?;978.0
541.0;-645.0;850.0;-121.0;-142.0;685.0;9.0;-857.0;964.0
543.0;-645.0;890.0;-163.0;-159.0;686.0;12.0;-857.0;?
?;-644.0;873.0;-65.0;-38.0;686.0;21.0;-856.0;980.0
544.0;-644.0;882.0;-25.0;0.0;685.0;17.0;-856.0;961.0
545.0;-642.0;?;-36.0;32.0;683.0;33.0;-855.0;938.0
?;-641.0;868.0;?;19.0;?;17.0;-854.0;925.0
547.0;-641.0;858.0;-146.0;-24.0;?;?;?;?
549.0;-641.0;858.0;?;-60.0;681.0;1.0;?;?
551.0;-639.0;858.0;-94.0;?;681.0;23.0;-851.0;?
552.0;-638.0;857.0;?;-55.0;?;14.0;-850.0;953.0
?;-637.0;?;-184.0;-137.0;680.0;6.0;?;967.0
557.0;-638.0;865.0;-275.0;-149.0;681.0;3.0;-849.0;?
557.0;-638.0;859.0;-169.0;-38.0;?;14.0;-848.0;952.0
558.0;-638.0;870.0;?;-115.0;681.0;13.0;?;933.0
?;-638.0;?;-163.0;?;681.0;21.0;-850.0;939.0
558.0;-637.0;859.0;-106.0;-9.0;681.0;27.0;-850.0;960.0
558.0;-637.0;?;-69.0;-3.0;680.0;?;?;945.0
559.0;-637.0;878.0;-59.0;-28.0;679.0;35.0;-850.0;933.0
560.0;-636.0;878.0;?;-67.0;679.0;39.0;-850.0;924.0
562.0;-635.0;853.0;12.0;-138.0;678.0;37.0;?;?
564.0;-635.0;?;-138.0;-216.0;678.0;32.0;?;935.0
567.0;-635.0;849.0;-168.0;-211.0;679.0;29.0;?;?
568.0;?;848.0;-143.0;-86.0;?;?;-847.0;940.0
569.0;?;832.0;-152.0;-92.0;682.0;?;-847.0;?
570.0;-635.0;886.0;?;?;682.0;21.0;-847.0;944.0
571.0;-636.0;882.0;-128.0;-113.0;683.0;22.0;-848.0;953.0
570.0;-636.0;839.0;-127.0;?;683.0;30.0;-849.0;959.0
570.0;?;880.0;?;-97.0;682.0;44.0;-849.0;?
570.0;-636.0;864.0;-134.0;-18.0;682.0;25.0;?;956.0
569.0;-636.0;?;-102.0;190.0;683.0;31.0;-850.0;935.0
569.0;-636.0;875.0;64.0;-16.0;?;35.0;-850.0;954.0
?;-636.0;859.0;-125.0;-150.0;681.0;10.0;-850.0;957.0
570.0;-636.0;863.0;?;-112.0;682.0;45.0;?;933.0
?;-636.0;870.0;-161.0;6.0;?;19.0;-849.0;943.0
571.0;-636.0;865.0;-77.0;-44.0;683.0;42.0;-849.0;?
572.0;-637.0;893.0;-149.0;-162.0;?;23.0;-850.0;?
572.0;-637.0;879.0;?;-134.0;684.0;?;-850.0;961.0
572.0;-638.0;877.0;-79.0;-107.0;685.0;20.0;-850.0;?
572.0;?;885.0;31.0;-103.0;684.0;21.0;-851.0;933.0
572.0;-638.0;877.0;-75.0;-111.0;685.0;1.0;-851.0;946.0
572.0;-638.0;874.0;-120.0;-81.0;685.0;10.0;?;956.0
572.0;-639.0;856.0;-53.0;-55.0;?;15.0;-851.0;?
?;-639.0;860.0;-46.0;-69.0;686.0;10.0;?;945.0
572.0;?;?;-74.0;-143.0;687.0;20.0;-851.0;940.0
573.0;-639.0;?;-57.0;?;687.0;14.0;?;954.0
573.0;?;868.0;-125.0;?;688.0;?;-852.0;970.0
573.0;-640.0;860.0;-165.0;23.0;688.0;21.0;-852.0;964.0
572.0;?;868.0;?;61.0;689.0;31.0;?;952.0
571.0;-641.0;875.0;-41.0;99.0;?;?;-852.0;?
570.0;-641.0;?;-31.0;101.0;?;35.0;?;?
570.0;-641.0;862.0;-92.0;94.0;688.0;33.0;-853.0;925.0
?;-641.0;863.0;-98.0;98.0;687.0;26.0;-853.0;952.0
568.0;-641.0;?;-117.0;51.0;687.0;24.0;-854.0;940.0
568.0;-641.0;849.0;-73.0;31.0;687.0;21.0;?;948.0
568.0;-642.0;850.0;-58.0;29.0;687.0;9.0;-854.0;962.0
?;-643.0;869.0;-134.0;28.0;687.0;9.0;-854.0;?
568.0;-643.0;868.0;-59.0;?;688.0;13.0;?;954.0
568.0;?;?;46.0;-17.0;688.0;9.0;-854.0;939.0
?;-643.0;862.0;?;35.0;687.0;18.0;-854.0;948.0
567.0;-643.0;859.0;?;109.0;687.0;15.0;-854.0;?
567.0;-642.0;877.0;52.0;?;686.0;20.0;-854.0;940.0
566.0;-642.0;880.0;3.0;?;686.0;26.0;-854.0;923.0
567.0;-642.0;854.0;-5.0;?;686.0;?;-853.0;938.0
567.0;?;846.0;-9.0;15.0;?;38.0;?;952.0
567.0;-642.0;855.0;-37.0;50.0;686.0;33.0;?;951.0
