InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit RUA magneticX
290.0;212.0;506.0;482.0;349.0;-69.0;?;362.0
292.0;?;508.0;482.0;358.0;-77.0;676.0;360.0
?;?;?;484.0;?;-88.0;?;365.0
295.0;219.0;509.0;488.0;377.0;-98.0;?;367.0
300.0;220.0;510.0;492.0;386.0;-107.0;?;370.0
304.0;?;510.0;?;?;-117.0;688.0;?
312.0;229.0;505.0;?;402.0;?;692.0;383.0
318.0;231.0;502.0;?;401.0;-151.0;694.0;389.0
313.0;230.0;504.0;500.0;388.0;-157.0;?;392.0
300.0;236.0;506.0;?;387.0;-134.0;?;391.0
301.0;237.0;505.0;?;?;-108.0;683.0;?
313.0;236.0;507.0;499.0;386.0;-104.0;?;394.0
327.0;236.0;510.0;504.0;383.0;?;685.0;394.0
?;238.0;?;507.0;382.0;-108.0;686.0;394.0
336.0;241.0;513.0;?;379.0;-116.0;686.0;396.0
336.0;241.0;513.0;501.0;378.0;?;686.0;?
330.0;241.0;513.0;499.0;376.0;-125.0;?;392.0
332.0;243.0;512.0;496.0;373.0;-124.0;?;389.0
?;244.0;513.0;497.0;371.0;-125.0;683.0;387.0
344.0;246.0;513.0;496.0;368.0;-125.0;682.0;386.0
351.0;247.0;?;?;365.0;-129.0;680.0;386.0
351.0;246.0;?;?;?;?;678.0;?
?;245.0;514.0;494.0;?;-125.0;676.0;?
348.0;245.0;515.0;493.0;356.0;-125.0;674.0;384.0
346.0;246.0;516.0;493.0;?;-126.0;673.0;382.0
345.0;248.0;?;490.0;352.0;-125.0;671.0;379.0
343.0;249.0;517.0;492.0;349.0;-128.0;670.0;378.0
?;248.0;518.0;491.0;347.0;-127.0;668.0;379.0
?;248.0;518.0;?;346.0;-124.0;666.0;?
340.0;?;519.0;489.0;345.0;-125.0;?;376.0
337.0;248.0;518.0;489.0;344.0;-124.0;663.0;374.0
334.0;249.0;518.0;486.0;343.0;-120.0;662.0;372.0
333.0;?;518.0;485.0;342.0;-120.0;661.0;371.0
333.0;250.0;518.0;487.0;341.0;-122.0;660.0;371.0
334.0;250.0;517.0;?;?;?;660.0;372.0
?;250.0;517.0;486.0;340.0;-122.0;659.0;372.0
331.0;250.0;517.0;?;339.0;?;658.0;370.0
331.0;?;?;?;339.0;-123.0;?;372.0
333.0;250.0;?;485.0;338.0;-125.0;?;369.0
334.0;250.0;?;486.0;?;-124.0;657.0;?
334.0;250.0;518.0;486.0;337.0;-123.0;657.0;?
334.0;?;518.0;?;337.0;?;656.0;370.0
333.0;249.0;519.0;485.0;338.0;-124.0;654.0;369.0
333.0;251.0;?;485.0;338.0;-123.0;653.0;369.0
332.0;252.0;520.0;?;339.0;-124.0;653.0;369.0
?;253.0;520.0;?;339.0;-125.0;651.0;369.0
327.0;254.0;521.0;483.0;338.0;-124.0;?;367.0
?;255.0;520.0;481.0;337.0;-125.0;649.0;365.0
327.0;256.0;521.0;482.0;334.0;-125.0;649.0;?
?;?;520.0;480.0;333.0;?;?;?
329.0;255.0;520.0;481.0;331.0;-121.0;?;363.0
329.0;255.0;?;?;330.0;-126.0;645.0;363.0
?;255.0;520.0;479.0;328.0;?;643.0;364.0
?;254.0;519.0;479.0;326.0;-135.0;643.0;368.0
323.0;253.0;519.0;478.0;325.0;-134.0;642.0;369.0
323.0;252.0;?;477.0;324.0;-133.0;642.0;371.0
321.0;252.0;518.0;478.0;324.0;-134.0;642.0;371.0
?;251.0;518.0;479.0;324.0;-133.0;642.0;372.0
?;251.0;518.0;?;325.0;?;642.0;372.0
319.0;252.0;519.0;481.0;326.0;?;643.0;375.0
320.0;?;519.0;480.0;?;?;642.0;378.0
320.0;253.0;521.0;480.0;?;-144.0;641.0;378.0
320.0;255.0;521.0;481.0;329.0;?;640.0;381.0
318.0;256.0;522.0;480.0;?;?;640.0;?
317.0;256.0;523.0;478.0;330.0;-152.0;639.0;?
318.0;?;523.0;478.0;330.0;-153.0;638.0;383.0
319.0;257.0;524.0;479.0;329.0;-150.0;637.0;380.0
318.0;258.0;524.0;?;328.0;-150.0;?;377.0
319.0;258.0;524.0;478.0;?;?;635.0;375.0
320.0;259.0;524.0;?;327.0;-145.0;634.0;376.0
324.0;?;524.0;478.0;?;?;634.0;378.0
328.0;259.0;523.0;480.0;326.0;-151.0;635.0;?
330.0;255.0;520.0;481.0;327.0;?;636.0;382.0
326.0;251.0;517.0;482.0;327.0;-146.0;638.0;382.0
318.0;247.0;513.0;484.0;326.0;?;639.0;385.0
314.0;244.0;512.0;485.0;325.0;-140.0;?;387.0
306.0;244.0;511.0;483.0;325.0;-135.0;637.0;?
303.0;245.0;511.0;482.0;326.0;?;635.0;390.0
304.0;246.0;?;480.0;327.0;-136.0;?;?
304.0;248.0;511.0;480.0;326.0;-137.0;633.0;391.0
305.0;249.0;511.0;?;325.0;-139.0;?;?
299.0;250.0;510.0;479.0;323.0;-139.0;631.0;389.0
294.0;251.0;509.0;?;321.0;?;?;?
295.0;251.0;?;?;318.0;?;628.0;390.0
291.0;250.0;?;480.0;?;-140.0;626.0;389.0
291.0;?;508.0;478.0;313.0;?;624.0;?
293.0;249.0;507.0;475.0;310.0;?;?;387.0
294.0;249.0;507.0;?;?;?;620.0;389.0
291.0;250.0;?;471.0;308.0;-138.0;617.0;389.0
292.0;252.0;508.0;469.0;308.0;-142.0;616.0;391.0
292.0;253.0;?;468.0;308.0;?;615.0;390.0
290.0;256.0;511.0;466.0;308.0;-149.0;614.0;?
?;258.0;512.0;464.0;309.0;-156.0;612.0;391.0
?;261.0;514.0;465.0;311.0;?;611.0;391.0
292.0;264.0;516.0;464.0;313.0;-162.0;610.0;390.0
?;267.0;518.0;463.0;314.0;-165.0;609.0;392.0
294.0;270.0;?;?;316.0;-169.0;?;?
?;273.0;523.0;464.0;316.0;-171.0;606.0;392.0
298.0;276.0;525.0;?;?;-175.0;?;392.0
?;278.0;526.0;459.0;316.0;-176.0;604.0;391.0
304.0;278.0;526.0;458.0;?;?;604.0;?
308.0;?;?;456.0;314.0;?;603.0;389.0
312.0;278.0;525.0;457.0;313.0;-172.0;603.0;388.0
312.0;?;524.0;457.0;?;-168.0;602.0;387.0
310.0;278.0;524.0;456.0;?;-167.0;600.0;387.0
311.0;279.0;525.0;457.0;309.0;?;598.0;387.0
306.0;281.0;527.0;454.0;309.0;-168.0;595.0;383.0
304.0;283.0;?;453.0;308.0;-171.0;?;384.0
302.0;286.0;?;454.0;307.0;-171.0;591.0;384.0
301.0;289.0;?;451.0;307.0;-175.0;589.0;385.0
?;291.0;534.0;?;307.0;?;588.0;384.0
?;?;535.0;?;306.0;-180.0;584.0;382.0
307.0;297.0;?;?;304.0;-184.0;584.0;380.0
308.0;298.0;538.0;?;302.0;?;580.0;?
?;297.0;539.0;?;299.0;?;580.0;378.0
316.0;295.0;540.0;449.0;295.0;-176.0;?;377.0
321.0;294.0;540.0;?;293.0;-171.0;?;375.0
325.0;293.0;540.0;449.0;291.0;?;578.0;376.0
?;292.0;540.0;447.0;?;?;577.0;377.0
333.0;293.0;539.0;445.0;291.0;?;?;375.0
334.0;294.0;539.0;446.0;291.0;-169.0;573.0;377.0
331.0;296.0;538.0;442.0;291.0;-169.0;570.0;375.0
333.0;297.0;538.0;?;289.0;-169.0;569.0;376.0
336.0;296.0;540.0;440.0;287.0;-171.0;571.0;?
338.0;292.0;540.0;440.0;284.0;-166.0;571.0;375.0
343.0;287.0;540.0;441.0;280.0;-160.0;571.0;375.0
344.0;284.0;540.0;?;?;?;572.0;?
344.0;284.0;539.0;444.0;276.0;-148.0;573.0;374.0
345.0;285.0;539.0;?;277.0;-151.0;573.0;?
339.0;287.0;?;446.0;279.0;-154.0;574.0;374.0
331.0;288.0;537.0;?;280.0;-155.0;575.0;373.0
328.0;287.0;536.0;442.0;278.0;-157.0;577.0;?
323.0;284.0;535.0;443.0;275.0;-151.0;?;377.0
319.0;283.0;533.0;442.0;274.0;?;579.0;378.0
317.0;284.0;532.0;441.0;275.0;-139.0;580.0;380.0
315.0;287.0;?;439.0;277.0;-144.0;580.0;381.0
308.0;288.0;?;?;276.0;-151.0;?;382.0
312.0;286.0;?;440.0;273.0;-151.0;583.0;?
?;285.0;527.0;?;271.0;-148.0;581.0;381.0
?;285.0;526.0;439.0;269.0;?;581.0;377.0
312.0;284.0;524.0;440.0;267.0;-152.0;581.0;378.0
313.0;283.0;523.0;439.0;265.0;-147.0;581.0;374.0
313.0;280.0;?;440.0;264.0;-142.0;?;?
?;?;521.0;440.0;264.0;-141.0;581.0;377.0
?;279.0;520.0;440.0;265.0;-141.0;583.0;377.0
?;279.0;521.0;442.0;?;?;583.0;375.0
301.0;?;520.0;442.0;269.0;-136.0;583.0;376.0
300.0;?;520.0;441.0;?;-139.0;583.0;375.0
?;281.0;520.0;?;273.0;?;583.0;376.0
297.0;280.0;520.0;?;274.0;-140.0;584.0;377.0
300.0;279.0;520.0;443.0;275.0;-140.0;?;376.0
302.0;281.0;?;?;?;-139.0;579.0;?
?;?;517.0;?;280.0;-145.0;?;376.0
303.0;285.0;519.0;444.0;281.0;?;575.0;?
?;284.0;518.0;444.0;280.0;-148.0;573.0;373.0
?;283.0;518.0;444.0;280.0;-146.0;570.0;371.0
304.0;283.0;518.0;?;280.0;?;571.0;373.0
304.0;282.0;518.0;442.0;279.0;-143.0;?;373.0
305.0;283.0;519.0;441.0;?;-145.0;572.0;374.0
305.0;284.0;520.0;442.0;278.0;-145.0;575.0;373.0
306.0;284.0;521.0;440.0;277.0;-143.0;577.0;368.0
306.0;284.0;?;439.0;?;?;580.0;366.0
309.0;287.0;522.0;439.0;?;-143.0;575.0;363.0
310.0;289.0;522.0;440.0;278.0;?;574.0;362.0
?;287.0;521.0;440.0;278.0;-149.0;?;?
311.0;283.0;522.0;441.0;?;?;577.0;366.0
309.0;?;522.0;442.0;271.0;?;579.0;366.0
305.0;?;522.0;440.0;266.0;?;578.0;368.0
?;264.0;?;440.0;263.0;-120.0;578.0;373.0
297.0;261.0;522.0;439.0;?;-115.0;?;375.0
296.0;259.0;522.0;439.0;264.0;-112.0;579.0;380.0
295.0;259.0;523.0;439.0;267.0;?;580.0;381.0
292.0;258.0;525.0;438.0;?;-116.0;?;383.0
298.0;258.0;?;438.0;270.0;?;581.0;?
?;259.0;530.0;437.0;273.0;-118.0;583.0;387.0
304.0;263.0;531.0;436.0;?;-121.0;?;385.0
309.0;264.0;532.0;434.0;?;-125.0;?;380.0
316.0;262.0;532.0;432.0;276.0;-121.0;588.0;379.0
319.0;259.0;?;431.0;275.0;-111.0;589.0;377.0
?;259.0;532.0;430.0;276.0;-104.0;591.0;379.0
325.0;?;532.0;431.0;277.0;-104.0;?;?
323.0;260.0;532.0;432.0;278.0;-99.0;590.0;381.0
323.0;260.0;532.0;435.0;277.0;?;590.0;384.0
322.0;?;532.0;436.0;277.0;-95.0;?;391.0
325.0;259.0;532.0;440.0;274.0;-87.0;591.0;397.0
?;255.0;532.0;444.0;272.0;-80.0;591.0;?
331.0;253.0;534.0;447.0;?;-70.0;590.0;?
328.0;?;?;446.0;282.0;-86.0;593.0;400.0
324.0;260.0;537.0;445.0;282.0;?;595.0;392.0
320.0;265.0;539.0;443.0;281.0;-115.0;596.0;?
318.0;270.0;540.0;440.0;280.0;-124.0;597.0;?
322.0;?;542.0;438.0;282.0;-141.0;598.0;387.0
327.0;280.0;542.0;436.0;?;-150.0;?;388.0
334.0;281.0;?;438.0;279.0;-150.0;599.0;388.0
?;280.0;542.0;436.0;279.0;-145.0;599.0;?
341.0;279.0;541.0;?;?;-140.0;599.0;393.0
339.0;280.0;540.0;437.0;281.0;-139.0;599.0;392.0
?;281.0;538.0;437.0;282.0;?;598.0;392.0
341.0;?;536.0;435.0;282.0;-138.0;598.0;?
339.0;?;534.0;435.0;281.0;-135.0;597.0;387.0
336.0;277.0;531.0;435.0;?;-130.0;597.0;384.0
328.0;275.0;530.0;436.0;276.0;-127.0;?;383.0
322.0;273.0;529.0;?;274.0;-123.0;594.0;382.0
317.0;273.0;528.0;438.0;273.0;-120.0;593.0;381.0
309.0;272.0;527.0;439.0;271.0;-119.0;593.0;382.0
303.0;?;?;440.0;270.0;?;591.0;383.0
296.0;268.0;527.0;440.0;267.0;-118.0;?;384.0
289.0;265.0;527.0;441.0;265.0;?;588.0;384.0
279.0;262.0;527.0;440.0;262.0;-113.0;586.0;?
275.0;259.0;528.0;439.0;?;-112.0;585.0;387.0
?;259.0;528.0;?;261.0;?;584.0;388.0
283.0;258.0;529.0;439.0;262.0;-111.0;583.0;387.0
285.0;259.0;530.0;?;264.0;?;583.0;391.0
285.0;260.0;530.0;441.0;266.0;-110.0;?;389.0
282.0;264.0;530.0;?;?;?;?;387.0
283.0;268.0;531.0;439.0;274.0;-116.0;586.0;386.0
289.0;271.0;530.0;436.0;276.0;-123.0;589.0;?
296.0;272.0;529.0;?;277.0;-123.0;590.0;?
304.0;273.0;528.0;437.0;276.0;-123.0;?;378.0
305.0;275.0;527.0;437.0;277.0;-123.0;593.0;?
?;277.0;?;?;?;?;594.0;373.0
307.0;?;?;439.0;277.0;-123.0;596.0;369.0
306.0;279.0;526.0;442.0;277.0;-123.0;596.0;369.0
307.0;278.0;527.0;440.0;276.0;?;596.0;?
304.0;278.0;527.0;441.0;275.0;?;596.0;367.0
?;277.0;526.0;442.0;275.0;-125.0;595.0;368.0
298.0;?;526.0;441.0;275.0;?;594.0;367.0
297.0;276.0;?;438.0;276.0;?;?;366.0
295.0;276.0;?;?;276.0;-126.0;593.0;?
294.0;276.0;526.0;440.0;?;-129.0;591.0;371.0
295.0;277.0;526.0;439.0;276.0;-130.0;588.0;368.0
295.0;278.0;527.0;439.0;277.0;-133.0;584.0;368.0
296.0;?;528.0;?;278.0;?;585.0;367.0
295.0;279.0;528.0;437.0;277.0;-136.0;585.0;369.0
?;?;528.0;438.0;277.0;-134.0;584.0;369.0
296.0;278.0;527.0;439.0;?;?;584.0;367.0
299.0;277.0;?;437.0;?;?;585.0;365.0
302.0;?;526.0;439.0;276.0;-126.0;588.0;362.0
305.0;275.0;525.0;440.0;275.0;-123.0;587.0;362.0
302.0;275.0;525.0;439.0;?;-124.0;587.0;362.0
300.0;?;525.0;440.0;274.0;-121.0;587.0;363.0
297.0;275.0;?;?;274.0;-119.0;587.0;361.0
299.0;275.0;524.0;439.0;275.0;-119.0;588.0;361.0
302.0;?;525.0;440.0;275.0;-119.0;588.0;361.0
304.0;277.0;525.0;440.0;276.0;?;588.0;361.0
?;278.0;526.0;441.0;277.0;-121.0;587.0;361.0
?;?;527.0;441.0;277.0;?;586.0;360.0
316.0;281.0;?;?;277.0;-126.0;?;361.0
318.0;?;528.0;443.0;277.0;-126.0;586.0;360.0
322.0;?;?;443.0;276.0;-128.0;586.0;360.0
325.0;282.0;528.0;442.0;?;-127.0;586.0;358.0
330.0;282.0;528.0;445.0;276.0;?;586.0;360.0
328.0;282.0;528.0;445.0;276.0;-125.0;587.0;?
?;282.0;527.0;?;276.0;-124.0;587.0;357.0
334.0;?;527.0;445.0;275.0;-123.0;587.0;356.0
335.0;282.0;?;445.0;274.0;-120.0;586.0;355.0
333.0;?;526.0;442.0;274.0;?;586.0;355.0
?;283.0;?;443.0;272.0;-111.0;587.0;351.0
336.0;?;526.0;440.0;271.0;-109.0;585.0;?
333.0;281.0;526.0;439.0;268.0;-101.0;?;350.0
330.0;280.0;526.0;439.0;?;-97.0;583.0;350.0
328.0;280.0;526.0;?;?;-99.0;582.0;?
328.0;281.0;526.0;437.0;269.0;?;580.0;352.0
324.0;282.0;527.0;?;268.0;-103.0;578.0;352.0
323.0;283.0;?;437.0;266.0;-102.0;577.0;?
322.0;283.0;528.0;436.0;?;-100.0;576.0;351.0
323.0;283.0;529.0;436.0;263.0;-101.0;576.0;349.0
?;284.0;528.0;437.0;261.0;-101.0;576.0;348.0
318.0;?;528.0;434.0;260.0;-101.0;574.0;347.0
318.0;284.0;?;?;259.0;-105.0;573.0;?
?;282.0;525.0;438.0;258.0;-104.0;574.0;349.0
313.0;280.0;524.0;438.0;?;-96.0;575.0;348.0
308.0;279.0;522.0;?;253.0;-90.0;576.0;347.0
306.0;277.0;520.0;439.0;251.0;-87.0;?;348.0
304.0;275.0;518.0;?;250.0;-84.0;574.0;?
299.0;272.0;518.0;439.0;249.0;?;574.0;351.0
291.0;270.0;517.0;440.0;249.0;-82.0;573.0;354.0
?;268.0;516.0;439.0;249.0;-80.0;572.0;359.0
287.0;?;?;442.0;249.0;-81.0;571.0;363.0
284.0;264.0;511.0;444.0;247.0;?;570.0;367.0
283.0;260.0;?;446.0;245.0;-77.0;?;369.0
283.0;?;506.0;445.0;243.0;-73.0;571.0;366.0
284.0;?;504.0;445.0;242.0;-64.0;572.0;368.0
?;?;?;447.0;242.0;-59.0;572.0;369.0
276.0;249.0;501.0;447.0;243.0;?;574.0;368.0
275.0;248.0;500.0;?;245.0;-56.0;575.0;369.0
273.0;247.0;500.0;445.0;?;-58.0;577.0;?
271.0;247.0;499.0;?;250.0;-64.0;578.0;?
272.0;246.0;499.0;?;253.0;?;?;368.0
271.0;?;498.0;445.0;256.0;-64.0;?;366.0
269.0;241.0;496.0;444.0;?;-62.0;?;364.0
264.0;238.0;493.0;446.0;263.0;?;585.0;364.0
?;?;492.0;449.0;267.0;-60.0;590.0;362.0
251.0;239.0;490.0;449.0;?;?;?;362.0
253.0;244.0;489.0;452.0;276.0;-66.0;597.0;361.0
261.0;249.0;489.0;453.0;280.0;-77.0;600.0;361.0
262.0;252.0;?;454.0;?;-87.0;600.0;360.0
?;254.0;492.0;454.0;282.0;-91.0;600.0;363.0
261.0;?;493.0;456.0;281.0;-90.0;599.0;365.0
259.0;254.0;493.0;457.0;279.0;-91.0;599.0;?
258.0;252.0;492.0;457.0;?;-92.0;598.0;375.0
259.0;?;492.0;456.0;277.0;-86.0;?;378.0
264.0;246.0;490.0;454.0;276.0;-87.0;597.0;380.0
?;244.0;490.0;451.0;274.0;-85.0;?;?
277.0;241.0;490.0;446.0;272.0;?;594.0;382.0
281.0;238.0;?;?;270.0;?;590.0;?
286.0;?;489.0;433.0;267.0;-69.0;590.0;?
290.0;239.0;?;?;265.0;?;588.0;380.0
?;241.0;?;431.0;?;?;588.0;375.0
290.0;244.0;?;432.0;264.0;-73.0;589.0;373.0
291.0;246.0;494.0;432.0;265.0;-82.0;586.0;369.0
295.0;247.0;496.0;434.0;265.0;-88.0;586.0;?
294.0;247.0;?;?;266.0;-91.0;584.0;369.0
293.0;247.0;497.0;438.0;?;-92.0;585.0;371.0
288.0;245.0;496.0;439.0;267.0;-93.0;?;373.0
285.0;242.0;495.0;441.0;267.0;-90.0;?;376.0
273.0;239.0;493.0;439.0;?;-85.0;582.0;377.0
272.0;236.0;492.0;442.0;267.0;-77.0;581.0;379.0
268.0;?;491.0;?;?;-72.0;579.0;381.0
269.0;?;491.0;447.0;268.0;-70.0;578.0;?
?;235.0;491.0;446.0;267.0;-70.0;577.0;380.0
264.0;237.0;?;?;267.0;-72.0;577.0;380.0
264.0;?;491.0;447.0;267.0;-73.0;577.0;382.0
270.0;240.0;?;446.0;266.0;?;577.0;382.0
278.0;242.0;493.0;447.0;264.0;-81.0;576.0;?
282.0;243.0;494.0;446.0;?;-81.0;?;383.0
287.0;245.0;495.0;442.0;?;?;577.0;384.0
?;245.0;496.0;?;261.0;-86.0;577.0;384.0
?;245.0;496.0;443.0;261.0;-84.0;577.0;383.0
300.0;245.0;497.0;441.0;261.0;?;578.0;383.0
306.0;245.0;496.0;?;261.0;-86.0;577.0;?
306.0;?;496.0;444.0;262.0;-83.0;?;381.0
306.0;244.0;497.0;444.0;262.0;-81.0;?;?
307.0;244.0;497.0;?;263.0;-81.0;576.0;380.0
303.0;243.0;496.0;441.0;263.0;-79.0;?;379.0
?;244.0;496.0;?;263.0;-77.0;577.0;380.0
301.0;?;497.0;442.0;263.0;-80.0;577.0;377.0
300.0;244.0;497.0;443.0;263.0;?;?;?
298.0;?;497.0;?;263.0;-80.0;575.0;375.0
?;244.0;497.0;442.0;262.0;?;574.0;376.0
297.0;244.0;497.0;443.0;261.0;-80.0;573.0;374.0
295.0;244.0;497.0;?;261.0;-75.0;572.0;374.0
295.0;243.0;?;?;?;-74.0;572.0;?
293.0;?;?;445.0;259.0;-71.0;572.0;372.0
295.0;?;495.0;444.0;258.0;-70.0;571.0;372.0
294.0;?;495.0;443.0;258.0;?;?;373.0
295.0;244.0;494.0;444.0;259.0;-70.0;571.0;374.0
296.0;244.0;495.0;442.0;259.0;-72.0;571.0;372.0
299.0;245.0;496.0;443.0;259.0;-74.0;572.0;376.0
300.0;246.0;497.0;444.0;?;-76.0;571.0;375.0
301.0;247.0;498.0;444.0;260.0;?;572.0;?
305.0;248.0;?;444.0;260.0;-80.0;572.0;374.0
303.0;?;?;442.0;261.0;-79.0;571.0;372.0
305.0;251.0;?;441.0;262.0;-80.0;570.0;370.0
305.0;252.0;503.0;442.0;263.0;?;569.0;369.0
308.0;254.0;?;439.0;263.0;-85.0;?;?
310.0;?;506.0;440.0;264.0;-88.0;567.0;369.0
313.0;257.0;507.0;440.0;265.0;-89.0;567.0;368.0
315.0;258.0;508.0;440.0;265.0;?;567.0;365.0
316.0;258.0;508.0;440.0;265.0;-88.0;567.0;366.0
318.0;259.0;509.0;439.0;265.0;-91.0;567.0;367.0
319.0;?;508.0;?;264.0;-90.0;?;?
322.0;256.0;507.0;437.0;263.0;-88.0;569.0;?
?;253.0;507.0;438.0;?;-81.0;569.0;?
321.0;252.0;507.0;?;?;-75.0;572.0;363.0
319.0;251.0;508.0;437.0;261.0;-72.0;574.0;361.0
319.0;?;509.0;436.0;262.0;-71.0;574.0;357.0
319.0;253.0;511.0;437.0;263.0;-70.0;576.0;352.0
319.0;255.0;513.0;437.0;?;-73.0;579.0;349.0
?;257.0;515.0;438.0;266.0;-77.0;580.0;350.0
316.0;259.0;517.0;?;269.0;-80.0;581.0;349.0
?;260.0;518.0;436.0;271.0;-82.0;?;351.0
312.0;259.0;519.0;?;271.0;-84.0;584.0;352.0
?;256.0;520.0;436.0;?;-80.0;586.0;355.0
313.0;?;521.0;433.0;273.0;?;582.0;?
319.0;256.0;?;?;275.0;-78.0;580.0;356.0
319.0;256.0;523.0;433.0;274.0;-78.0;579.0;355.0
?;256.0;524.0;429.0;274.0;-76.0;576.0;353.0
325.0;?;526.0;428.0;273.0;-79.0;577.0;355.0
329.0;?;526.0;425.0;273.0;-80.0;578.0;357.0
?;?;527.0;?;274.0;-83.0;576.0;?
338.0;261.0;527.0;422.0;272.0;?;576.0;354.0
340.0;261.0;528.0;421.0;271.0;-84.0;578.0;?
?;263.0;?;421.0;270.0;-84.0;579.0;353.0
341.0;263.0;?;420.0;270.0;?;579.0;?
340.0;264.0;532.0;419.0;?;-85.0;?;353.0
342.0;266.0;533.0;417.0;268.0;?;?;352.0
340.0;?;535.0;415.0;267.0;-86.0;579.0;352.0
343.0;265.0;536.0;416.0;264.0;-86.0;?;351.0
344.0;266.0;539.0;?;262.0;-85.0;576.0;351.0
347.0;268.0;542.0;409.0;263.0;-87.0;576.0;351.0
352.0;270.0;?;?;263.0;?;574.0;350.0
359.0;271.0;545.0;?;?;-89.0;574.0;?
?;271.0;545.0;404.0;260.0;-91.0;574.0;?
373.0;271.0;544.0;401.0;259.0;-92.0;575.0;350.0
379.0;270.0;544.0;398.0;258.0;-88.0;576.0;349.0
381.0;268.0;542.0;395.0;?;-84.0;?;348.0
384.0;?;540.0;?;?;-77.0;581.0;?
?;260.0;?;?;251.0;-68.0;584.0;341.0
394.0;257.0;?;?;250.0;?;585.0;341.0
391.0;257.0;538.0;398.0;250.0;-58.0;586.0;341.0
385.0;259.0;537.0;?;?;-55.0;586.0;339.0
?;261.0;538.0;397.0;253.0;-64.0;584.0;341.0
369.0;?;537.0;396.0;254.0;-72.0;?;344.0
361.0;?;537.0;395.0;?;-78.0;581.0;349.0
357.0;264.0;536.0;394.0;252.0;-80.0;580.0;352.0
352.0;263.0;535.0;394.0;250.0;-79.0;580.0;353.0
352.0;259.0;?;?;247.0;-75.0;?;354.0
350.0;254.0;531.0;396.0;244.0;-66.0;582.0;355.0
?;249.0;?;399.0;241.0;-54.0;584.0;357.0
348.0;246.0;529.0;400.0;240.0;-48.0;586.0;357.0
349.0;244.0;528.0;402.0;239.0;-43.0;586.0;359.0
348.0;241.0;526.0;404.0;239.0;-41.0;588.0;359.0
350.0;240.0;525.0;402.0;240.0;?;590.0;358.0
350.0;?;?;405.0;245.0;-40.0;592.0;359.0
349.0;244.0;523.0;?;252.0;-47.0;?;358.0
350.0;247.0;521.0;406.0;256.0;?;594.0;356.0
?;?;519.0;408.0;258.0;-63.0;?;356.0
350.0;?;518.0;409.0;?;-65.0;?;356.0
349.0;245.0;518.0;412.0;261.0;-60.0;599.0;356.0
348.0;246.0;518.0;?;263.0;-61.0;600.0;356.0
350.0;247.0;?;415.0;264.0;-64.0;600.0;356.0
351.0;?;519.0;416.0;265.0;-63.0;601.0;356.0
?;252.0;520.0;?;266.0;-72.0;601.0;356.0
352.0;256.0;?;418.0;268.0;-80.0;?;?
352.0;260.0;522.0;418.0;269.0;-90.0;599.0;356.0
356.0;?;?;416.0;270.0;-98.0;?;355.0
357.0;264.0;523.0;416.0;269.0;-104.0;598.0;353.0
360.0;265.0;524.0;?;268.0;-103.0;598.0;?
363.0;?;524.0;416.0;267.0;-101.0;?;354.0
363.0;?;?;?;266.0;-100.0;?;351.0
?;263.0;?;416.0;265.0;-92.0;?;351.0
367.0;?;?;416.0;264.0;-89.0;?;352.0
368.0;260.0;521.0;417.0;265.0;-88.0;601.0;354.0
366.0;?;?;416.0;?;-88.0;601.0;?
363.0;259.0;521.0;?;265.0;-86.0;602.0;?
359.0;259.0;521.0;418.0;267.0;?;602.0;354.0
358.0;?;520.0;417.0;268.0;-89.0;602.0;351.0
?;259.0;?;418.0;?;-89.0;603.0;?
354.0;257.0;520.0;?;269.0;?;603.0;354.0
352.0;256.0;519.0;419.0;269.0;-85.0;603.0;354.0
351.0;255.0;519.0;420.0;269.0;?;603.0;?
?;253.0;518.0;420.0;269.0;?;603.0;354.0
349.0;252.0;518.0;420.0;268.0;-79.0;?;353.0
?;251.0;518.0;?;267.0;-77.0;604.0;354.0
345.0;251.0;518.0;420.0;267.0;-76.0;604.0;?
345.0;251.0;?;421.0;266.0;-75.0;603.0;?
346.0;250.0;517.0;421.0;264.0;-74.0;603.0;355.0
346.0;249.0;517.0;?;263.0;-71.0;603.0;354.0
345.0;?;?;424.0;262.0;-67.0;?;353.0
348.0;247.0;516.0;422.0;262.0;-66.0;602.0;?
348.0;246.0;516.0;?;?;-63.0;?;352.0
345.0;247.0;516.0;421.0;261.0;-64.0;602.0;?
345.0;248.0;?;422.0;261.0;-67.0;602.0;351.0
346.0;?;516.0;423.0;261.0;-67.0;601.0;352.0
344.0;248.0;516.0;420.0;259.0;-63.0;601.0;351.0
346.0;?;515.0;420.0;258.0;-64.0;600.0;351.0
345.0;245.0;515.0;421.0;256.0;-61.0;600.0;350.0
344.0;?;?;?;254.0;-56.0;599.0;351.0
341.0;242.0;?;423.0;252.0;-57.0;598.0;?
337.0;240.0;512.0;423.0;250.0;-55.0;596.0;?
331.0;?;511.0;421.0;?;?;595.0;351.0
326.0;237.0;509.0;421.0;247.0;-50.0;595.0;352.0
?;235.0;508.0;422.0;245.0;-46.0;594.0;354.0
319.0;232.0;507.0;421.0;242.0;-38.0;594.0;354.0
