Accelerometer LUA^ accX;InertialMeasurementUnit LUA accY;Accelerometer LUA_ accY;Accelerometer LH accY;InertialMeasurementUnit LLA accY;Accelerometer LUA_ accX;Accelerometer LUA^ accZ;Accelerometer LWR accY;Accelerometer LWR accZ;InertialMeasurementUnit LLA accX;Accelerometer LUA_ accZ
135.0;94.0;?;1026.0;?;?;?;999.0;?;-1014.0;?
142.0;76.0;?;1059.0;-317.0;-130.0;?;1022.0;222.0;?;253.0
164.0;78.0;?;1064.0;-321.0;-124.0;-140.0;998.0;245.0;-908.0;281.0
159.0;60.0;961.0;980.0;?;-127.0;-153.0;959.0;?;-898.0;268.0
117.0;40.0;?;973.0;-328.0;-134.0;-140.0;882.0;256.0;-918.0;228.0
77.0;76.0;928.0;981.0;-343.0;-164.0;-140.0;928.0;256.0;?;229.0
109.0;?;961.0;?;-342.0;-150.0;-155.0;955.0;190.0;?;227.0
140.0;94.0;?;1017.0;-332.0;-136.0;-161.0;979.0;216.0;-929.0;?
132.0;95.0;990.0;1007.0;?;?;-184.0;944.0;184.0;-928.0;206.0
107.0;?;972.0;987.0;?;-126.0;-202.0;942.0;?;-931.0;?
112.0;134.0;953.0;997.0;?;-116.0;-221.0;944.0;216.0;?;184.0
?;183.0;993.0;978.0;-273.0;-126.0;-232.0;972.0;233.0;-978.0;184.0
?;210.0;1011.0;1002.0;?;-101.0;-273.0;975.0;206.0;-990.0;181.0
?;222.0;1020.0;1042.0;-224.0;-75.0;-296.0;965.0;228.0;-980.0;150.0
162.0;229.0;1014.0;?;-207.0;-63.0;?;?;129.0;-980.0;150.0
?;245.0;?;1036.0;-204.0;-42.0;?;962.0;107.0;-997.0;?
162.0;261.0;1011.0;1039.0;-206.0;-42.0;-334.0;?;126.0;?;128.0
161.0;286.0;1035.0;?;-198.0;-51.0;-343.0;1013.0;82.0;-999.0;128.0
166.0;?;1035.0;1051.0;-189.0;-34.0;-356.0;987.0;130.0;?;?
189.0;?;1022.0;1045.0;-171.0;-9.0;-398.0;993.0;87.0;-1027.0;92.0
186.0;342.0;1055.0;1056.0;?;-18.0;-390.0;?;?;-1046.0;102.0
209.0;359.0;1073.0;?;-195.0;-7.0;-417.0;1048.0;81.0;?;90.0
238.0;319.0;1086.0;?;?;3.0;-407.0;1036.0;122.0;-1022.0;138.0
?;301.0;?;1087.0;-205.0;-10.0;?;1020.0;165.0;?;?
?;298.0;1029.0;1072.0;?;-9.0;?;1011.0;?;-999.0;127.0
172.0;265.0;1029.0;?;-206.0;-39.0;?;?;157.0;?;116.0
171.0;259.0;1018.0;?;-199.0;-40.0;-339.0;981.0;154.0;-949.0;115.0
155.0;?;977.0;1013.0;-202.0;?;-343.0;963.0;?;?;?
169.0;?;989.0;1019.0;-189.0;-19.0;?;963.0;119.0;?;89.0
180.0;?;991.0;996.0;-175.0;-3.0;-376.0;?;133.0;-863.0;102.0
230.0;108.0;947.0;?;?;-4.0;-272.0;929.0;?;-679.0;?
?;135.0;680.0;769.0;-303.0;92.0;?;700.0;107.0;-1413.0;195.0
36.0;166.0;?;987.0;?;-112.0;-254.0;1241.0;219.0;-1382.0;295.0
412.0;24.0;1565.0;1557.0;?;?;-265.0;1484.0;262.0;?;?
380.0;145.0;1121.0;?;-221.0;43.0;-33.0;1213.0;248.0;-834.0;402.0
299.0;?;913.0;1039.0;-146.0;?;-172.0;?;?;-741.0;357.0
126.0;50.0;752.0;827.0;-114.0;10.0;-121.0;770.0;178.0;-714.0;208.0
-5.0;131.0;?;?;?;-98.0;-131.0;685.0;?;-915.0;?
75.0;?;880.0;886.0;-296.0;-113.0;-216.0;859.0;120.0;?;148.0
236.0;156.0;1045.0;1041.0;-269.0;-97.0;?;1016.0;162.0;?;196.0
355.0;154.0;?;?;?;12.0;-195.0;1038.0;?;?;249.0
237.0;111.0;990.0;969.0;-259.0;-9.0;-170.0;1008.0;?;-959.0;272.0
168.0;?;971.0;1001.0;-243.0;-68.0;-185.0;?;205.0;-947.0;260.0
126.0;60.0;966.0;1077.0;-243.0;-79.0;?;952.0;134.0;-925.0;?
178.0;?;935.0;?;-287.0;-72.0;-132.0;959.0;171.0;-930.0;269.0
?;73.0;966.0;993.0;-311.0;-66.0;-123.0;954.0;?;-941.0;?
138.0;101.0;975.0;1011.0;-310.0;-116.0;-177.0;951.0;218.0;-954.0;270.0
96.0;110.0;987.0;1014.0;-306.0;-96.0;-191.0;961.0;148.0;-928.0;214.0
112.0;111.0;?;1019.0;-309.0;?;?;940.0;127.0;?;?
115.0;144.0;971.0;1020.0;-272.0;-135.0;-189.0;936.0;267.0;-964.0;212.0
176.0;169.0;982.0;996.0;-240.0;-86.0;-222.0;992.0;149.0;-999.0;212.0
181.0;150.0;?;1044.0;?;-55.0;-220.0;1023.0;?;-999.0;225.0
173.0;133.0;1011.0;?;-279.0;-42.0;-210.0;988.0;189.0;?;241.0
161.0;106.0;1015.0;1090.0;-341.0;-77.0;-194.0;?;221.0;-960.0;249.0
153.0;78.0;1015.0;?;-347.0;-117.0;-174.0;986.0;249.0;?;247.0
135.0;92.0;975.0;1032.0;-355.0;-154.0;-180.0;961.0;236.0;-929.0;224.0
122.0;?;970.0;?;-352.0;-145.0;-183.0;965.0;307.0;?;233.0
92.0;116.0;?;1016.0;-316.0;-184.0;-183.0;972.0;252.0;-949.0;214.0
76.0;123.0;992.0;987.0;-331.0;-154.0;-190.0;960.0;260.0;?;215.0
101.0;121.0;?;1020.0;-321.0;-166.0;-213.0;969.0;215.0;-945.0;212.0
150.0;103.0;988.0;1019.0;-304.0;-134.0;-185.0;962.0;?;-917.0;?
?;107.0;?;976.0;-328.0;-95.0;-174.0;?;?;-958.0;227.0
?;111.0;?;980.0;-334.0;-135.0;-215.0;952.0;204.0;-977.0;230.0
96.0;108.0;1020.0;1045.0;-330.0;?;-199.0;989.0;265.0;-969.0;?
111.0;?;1011.0;1060.0;-330.0;-152.0;-184.0;988.0;188.0;-971.0;215.0
152.0;?;1015.0;1026.0;-309.0;-130.0;-198.0;989.0;?;-955.0;?
159.0;153.0;1010.0;1036.0;?;?;-219.0;1001.0;175.0;-938.0;211.0
?;138.0;986.0;1007.0;-301.0;-101.0;-206.0;971.0;239.0;-942.0;228.0
113.0;?;977.0;1003.0;-287.0;-137.0;-217.0;?;238.0;-946.0;?
?;179.0;?;?;?;?;?;?;192.0;-941.0;175.0
160.0;?;966.0;1003.0;-254.0;-100.0;?;971.0;211.0;-957.0;192.0
165.0;265.0;976.0;982.0;-239.0;-63.0;-294.0;967.0;171.0;-1003.0;161.0
186.0;?;1026.0;1020.0;?;-48.0;-335.0;1007.0;125.0;-1003.0;?
190.0;284.0;1057.0;1082.0;-229.0;-48.0;-350.0;?;136.0;-1001.0;116.0
198.0;276.0;1048.0;1052.0;-245.0;-46.0;-336.0;1011.0;185.0;-1009.0;129.0
192.0;272.0;?;1045.0;-250.0;-30.0;-337.0;1037.0;?;?;164.0
?;?;959.0;1044.0;?;-103.0;-171.0;954.0;185.0;-940.0;228.0
141.0;101.0;968.0;995.0;-309.0;-105.0;-190.0;970.0;?;-966.0;237.0
98.0;84.0;1002.0;1007.0;-337.0;-123.0;-205.0;988.0;270.0;?;223.0
?;74.0;988.0;1026.0;?;-140.0;-179.0;982.0;221.0;-922.0;243.0
?;94.0;?;991.0;-326.0;-128.0;?;939.0;240.0;-948.0;242.0
125.0;112.0;983.0;?;-313.0;-125.0;-182.0;969.0;222.0;?;?
148.0;?;993.0;?;-309.0;?;-136.0;966.0;245.0;-942.0;?
141.0;94.0;971.0;1017.0;-328.0;-97.0;-156.0;946.0;220.0;-961.0;250.0
138.0;90.0;999.0;?;-335.0;-115.0;-185.0;966.0;250.0;-951.0;272.0
?;97.0;981.0;1035.0;-307.0;-126.0;-181.0;?;210.0;-939.0;252.0
134.0;100.0;970.0;1022.0;-299.0;-123.0;-178.0;964.0;253.0;?;250.0
125.0;108.0;963.0;993.0;-318.0;?;-169.0;?;231.0;-937.0;221.0
115.0;109.0;970.0;990.0;-308.0;-138.0;-213.0;976.0;?;-945.0;222.0
114.0;128.0;976.0;995.0;?;-122.0;-193.0;970.0;259.0;?;197.0
134.0;136.0;1008.0;1007.0;-318.0;-126.0;-223.0;?;207.0;?;199.0
145.0;119.0;1023.0;?;-310.0;-115.0;-193.0;986.0;226.0;-945.0;203.0
150.0;103.0;1000.0;1035.0;-314.0;-132.0;-215.0;973.0;207.0;-936.0;211.0
111.0;?;976.0;?;-327.0;?;-185.0;958.0;230.0;?;?
82.0;95.0;?;?;-326.0;-166.0;-203.0;?;?;?;?
71.0;93.0;985.0;?;?;?;-193.0;?;260.0;-938.0;196.0
76.0;129.0;990.0;995.0;-333.0;-158.0;-192.0;?;231.0;-964.0;202.0
?;143.0;997.0;1011.0;?;-147.0;-229.0;980.0;198.0;?;189.0
113.0;151.0;1000.0;1017.0;?;-116.0;-233.0;982.0;199.0;-965.0;182.0
120.0;143.0;1008.0;1006.0;-304.0;-116.0;-240.0;985.0;?;?;177.0
125.0;150.0;?;1025.0;-301.0;-125.0;-246.0;?;227.0;?;174.0
123.0;160.0;1010.0;1044.0;?;-125.0;-236.0;1010.0;192.0;?;194.0
131.0;161.0;1019.0;1055.0;-311.0;-107.0;-226.0;?;186.0;-979.0;198.0
118.0;154.0;1008.0;?;-319.0;-117.0;-222.0;?;208.0;-974.0;230.0
112.0;160.0;1011.0;1032.0;-308.0;-113.0;-253.0;982.0;?;-959.0;203.0
142.0;155.0;1003.0;1036.0;-310.0;-106.0;-234.0;988.0;172.0;-943.0;212.0
106.0;168.0;972.0;1026.0;?;?;-225.0;970.0;187.0;-941.0;?
?;174.0;977.0;990.0;-249.0;-114.0;?;931.0;205.0;-896.0;?
?;168.0;?;969.0;-157.0;-78.0;-243.0;?;181.0;-806.0;152.0
52.0;251.0;850.0;894.0;-111.0;-76.0;-241.0;788.0;72.0;-816.0;?
175.0;306.0;840.0;830.0;-101.0;-20.0;-332.0;815.0;60.0;-910.0;106.0
491.0;12.0;899.0;?;-365.0;196.0;-226.0;1012.0;210.0;-1198.0;213.0
134.0;?;1173.0;1132.0;-714.0;?;-146.0;1241.0;288.0;-1392.0;378.0
-144.0;-156.0;1440.0;1349.0;-574.0;?;30.0;1366.0;?;?;492.0
196.0;125.0;1174.0;1411.0;-307.0;?;100.0;1067.0;333.0;-800.0;512.0
278.0;174.0;?;919.0;-170.0;?;-181.0;884.0;241.0;-789.0;357.0
93.0;?;790.0;816.0;-180.0;1.0;-216.0;834.0;105.0;-855.0;168.0
127.0;254.0;862.0;?;-210.0;-19.0;-273.0;?;176.0;-946.0;?
156.0;?;969.0;966.0;-223.0;-22.0;?;?;190.0;-1018.0;110.0
203.0;209.0;1041.0;1020.0;-253.0;-35.0;?;1041.0;126.0;-1042.0;?
?;?;1081.0;?;-273.0;5.0;-257.0;1091.0;?;?;218.0
199.0;71.0;1021.0;1051.0;-291.0;-28.0;-182.0;1011.0;190.0;-954.0;?
128.0;31.0;?;1023.0;-323.0;-84.0;?;970.0;?;-934.0;281.0
102.0;?;?;?;-345.0;-118.0;-109.0;948.0;278.0;-893.0;303.0
?;29.0;?;1010.0;-341.0;-123.0;?;928.0;272.0;-919.0;301.0
112.0;38.0;943.0;1010.0;-327.0;-109.0;-99.0;963.0;?;-925.0;?
124.0;68.0;952.0;1015.0;?;-111.0;?;944.0;?;-929.0;?
102.0;93.0;962.0;974.0;-303.0;-125.0;-141.0;949.0;208.0;-949.0;276.0
?;96.0;986.0;?;-293.0;-114.0;-196.0;982.0;?;-956.0;253.0
126.0;84.0;991.0;1021.0;-304.0;-96.0;-184.0;999.0;220.0;-960.0;?
116.0;89.0;?;?;-301.0;-114.0;?;970.0;189.0;-958.0;248.0
131.0;105.0;989.0;1015.0;-295.0;-116.0;-166.0;963.0;?;-957.0;252.0
?;76.0;981.0;1035.0;-306.0;-107.0;-160.0;985.0;?;-980.0;262.0
127.0;13.0;1000.0;1039.0;-362.0;-99.0;-153.0;?;?;-932.0;272.0
71.0;13.0;975.0;1065.0;?;-161.0;-104.0;955.0;300.0;-912.0;?
83.0;33.0;943.0;987.0;-372.0;-184.0;-129.0;938.0;288.0;-928.0;296.0
94.0;?;?;?;-351.0;?;?;944.0;303.0;-940.0;269.0
114.0;57.0;981.0;1000.0;-336.0;-141.0;?;941.0;287.0;-924.0;?
105.0;?;979.0;997.0;-315.0;-129.0;-123.0;969.0;265.0;?;?
102.0;48.0;965.0;?;-327.0;-116.0;-142.0;941.0;247.0;-945.0;257.0
?;51.0;983.0;1023.0;-339.0;-136.0;-116.0;957.0;242.0;?;265.0
135.0;72.0;982.0;1029.0;-330.0;?;-136.0;984.0;248.0;?;281.0
137.0;52.0;?;1029.0;-344.0;-136.0;-157.0;982.0;280.0;?;266.0
103.0;52.0;983.0;?;-348.0;?;-126.0;?;228.0;-937.0;?
124.0;48.0;960.0;1038.0;-340.0;-130.0;-132.0;?;294.0;?;?
?;38.0;969.0;1018.0;-350.0;?;?;982.0;268.0;?;292.0
117.0;26.0;980.0;1007.0;?;-144.0;-110.0;969.0;257.0;-921.0;283.0
102.0;?;972.0;987.0;?;-154.0;-80.0;949.0;282.0;-923.0;?
88.0;8.0;962.0;997.0;?;?;?;930.0;275.0;?;272.0
82.0;?;?;1008.0;-385.0;?;-106.0;962.0;324.0;-989.0;300.0
?;13.0;1037.0;1052.0;-376.0;-181.0;-114.0;1033.0;305.0;-971.0;293.0
117.0;3.0;1013.0;1065.0;-366.0;?;-94.0;1036.0;234.0;-907.0;311.0
78.0;?;964.0;996.0;-354.0;-160.0;-91.0;922.0;310.0;-879.0;283.0
?;?;902.0;965.0;-348.0;?;-102.0;?;?;-881.0;268.0
41.0;85.0;912.0;?;-329.0;?;-115.0;?;210.0;-912.0;237.0
80.0;144.0;938.0;954.0;-308.0;-158.0;-170.0;939.0;228.0;-968.0;?
?;203.0;1003.0;979.0;?;-117.0;-226.0;?;180.0;-1008.0;208.0
169.0;187.0;?;1037.0;-288.0;-75.0;?;1031.0;?;-1025.0;189.0
?;173.0;1059.0;1077.0;-294.0;-78.0;?;1048.0;179.0;-1011.0;200.0
156.0;167.0;1055.0;?;-276.0;-96.0;-243.0;1046.0;235.0;-952.0;229.0
167.0;181.0;991.0;?;-233.0;-92.0;?;?;?;-883.0;236.0
?;168.0;931.0;998.0;-181.0;?;-240.0;921.0;141.0;-805.0;?
?;212.0;826.0;890.0;-150.0;-52.0;-234.0;811.0;59.0;-744.0;163.0
175.0;?;767.0;?;?;-8.0;?;774.0;?;?;143.0
265.0;?;?;874.0;-336.0;144.0;-36.0;?;?;-1194.0;243.0
184.0;38.0;1129.0;1026.0;-592.0;-77.0;?;1181.0;277.0;-1548.0;345.0
295.0;85.0;1582.0;1394.0;-419.0;-225.0;-124.0;1582.0;?;-1250.0;531.0
452.0;?;1339.0;1446.0;-285.0;?;-100.0;1386.0;?;?;?
?;105.0;950.0;?;-180.0;?;-143.0;?;241.0;-818.0;437.0
?;102.0;845.0;842.0;-167.0;-68.0;-164.0;830.0;99.0;-811.0;220.0
27.0;164.0;?;938.0;-220.0;?;-217.0;?;90.0;-892.0;107.0
?;195.0;?;1005.0;?;-73.0;?;870.0;114.0;-944.0;125.0
?;186.0;951.0;1043.0;-215.0;-26.0;?;964.0;144.0;-981.0;177.0
227.0;?;1007.0;983.0;?;27.0;-222.0;?;137.0;-997.0;216.0
225.0;?;1026.0;1016.0;-263.0;-7.0;-225.0;?;177.0;?;249.0
?;86.0;1023.0;1037.0;-257.0;?;-180.0;1029.0;144.0;?;250.0
126.0;78.0;997.0;?;-257.0;-72.0;-155.0;?;190.0;-930.0;266.0
165.0;?;957.0;1046.0;-267.0;-71.0;-155.0;953.0;238.0;-932.0;303.0
155.0;?;942.0;?;-282.0;?;-139.0;972.0;231.0;-943.0;331.0
137.0;57.0;961.0;1035.0;?;-105.0;-137.0;978.0;262.0;?;302.0
107.0;?;?;1044.0;-320.0;-116.0;-136.0;951.0;283.0;-957.0;290.0
116.0;76.0;971.0;1033.0;-318.0;-116.0;?;986.0;244.0;?;263.0
158.0;88.0;971.0;1021.0;?;-114.0;-158.0;974.0;243.0;?;291.0
146.0;80.0;969.0;1004.0;?;-95.0;-140.0;953.0;198.0;-945.0;251.0
125.0;?;974.0;1003.0;-313.0;-102.0;-163.0;968.0;262.0;-945.0;234.0
?;60.0;978.0;997.0;?;-120.0;?;989.0;235.0;-950.0;233.0
?;?;?;1009.0;-325.0;-127.0;-141.0;981.0;193.0;-955.0;290.0
?;42.0;996.0;1024.0;-340.0;-124.0;-110.0;997.0;253.0;?;297.0
109.0;41.0;990.0;1037.0;-346.0;?;-124.0;991.0;216.0;?;292.0
124.0;25.0;974.0;?;-346.0;-148.0;?;?;257.0;-932.0;311.0
108.0;27.0;?;1003.0;-355.0;?;?;968.0;286.0;-940.0;?
110.0;28.0;969.0;1027.0;?;?;-114.0;?;?;-928.0;303.0
130.0;?;970.0;1029.0;-343.0;?;?;974.0;284.0;-929.0;307.0
109.0;50.0;971.0;1007.0;?;-133.0;-109.0;?;267.0;-940.0;306.0
121.0;61.0;971.0;1006.0;-319.0;-137.0;-122.0;968.0;214.0;-937.0;281.0
135.0;?;?;1006.0;?;-117.0;-139.0;975.0;?;-935.0;?
134.0;?;?;1006.0;-316.0;-116.0;?;968.0;227.0;?;281.0
125.0;40.0;980.0;1018.0;-328.0;-128.0;-140.0;968.0;245.0;-941.0;?
132.0;40.0;971.0;1023.0;-344.0;-146.0;-125.0;986.0;195.0;-937.0;271.0
117.0;35.0;967.0;?;-344.0;?;-114.0;?;278.0;-925.0;301.0
114.0;?;949.0;1015.0;-347.0;-134.0;-82.0;988.0;249.0;-933.0;315.0
105.0;32.0;953.0;1018.0;?;-144.0;-112.0;969.0;278.0;-940.0;?
95.0;23.0;972.0;1025.0;-365.0;?;-110.0;963.0;302.0;-937.0;278.0
108.0;35.0;991.0;1024.0;-357.0;?;?;980.0;262.0;-931.0;293.0
124.0;46.0;970.0;1016.0;?;-143.0;?;981.0;273.0;-938.0;322.0
107.0;42.0;978.0;?;-346.0;-134.0;?;987.0;263.0;-940.0;302.0
94.0;31.0;973.0;1022.0;-355.0;-146.0;-105.0;976.0;?;-936.0;298.0
93.0;11.0;?;1016.0;-361.0;?;-88.0;?;319.0;-930.0;?
83.0;8.0;?;1031.0;-368.0;-166.0;?;967.0;280.0;-931.0;305.0
93.0;16.0;961.0;1019.0;-366.0;-166.0;-82.0;?;300.0;?;?
93.0;?;962.0;1006.0;-359.0;-155.0;-95.0;1001.0;267.0;-927.0;322.0
99.0;19.0;971.0;1006.0;-357.0;-155.0;-95.0;974.0;270.0;-923.0;291.0
79.0;1.0;971.0;1007.0;-368.0;-146.0;?;?;266.0;-923.0;302.0
?;-7.0;960.0;1013.0;-380.0;?;-93.0;948.0;?;-923.0;310.0
70.0;?;?;996.0;-382.0;-168.0;-75.0;967.0;278.0;-915.0;?
83.0;6.0;963.0;993.0;-373.0;-182.0;-94.0;?;?;?;317.0
78.0;24.0;960.0;993.0;-371.0;-177.0;?;961.0;315.0;?;312.0
87.0;26.0;961.0;1020.0;-362.0;-175.0;-122.0;961.0;335.0;-928.0;308.0
110.0;6.0;940.0;1013.0;-376.0;-162.0;-91.0;958.0;301.0;-930.0;310.0
56.0;9.0;?;1015.0;-393.0;-186.0;-103.0;959.0;286.0;?;294.0
84.0;?;984.0;1020.0;-377.0;-168.0;-74.0;997.0;?;-934.0;315.0
123.0;37.0;964.0;?;-368.0;-175.0;-95.0;958.0;274.0;-930.0;280.0
?;?;970.0;987.0;?;?;-102.0;?;315.0;-925.0;302.0
79.0;31.0;950.0;1001.0;-359.0;-141.0;-108.0;990.0;?;?;313.0
90.0;28.0;953.0;?;-355.0;-153.0;-120.0;972.0;266.0;-943.0;304.0
80.0;?;?;?;-375.0;-164.0;-88.0;973.0;250.0;-944.0;298.0
?;?;?;1034.0;-352.0;?;-114.0;989.0;?;-928.0;328.0
137.0;52.0;963.0;?;?;?;?;964.0;301.0;?;?
148.0;28.0;?;?;-274.0;-76.0;?;?;267.0;-939.0;329.0
99.0;-11.0;953.0;?;-313.0;?;-98.0;968.0;220.0;-921.0;299.0
?;-32.0;?;1003.0;-370.0;-136.0;-48.0;?;?;-902.0;?
43.0;-19.0;935.0;992.0;-375.0;-208.0;?;914.0;300.0;-899.0;?
55.0;24.0;931.0;974.0;-394.0;-215.0;-60.0;896.0;286.0;-915.0;323.0
86.0;50.0;949.0;981.0;-400.0;?;-122.0;982.0;326.0;-928.0;312.0
?;48.0;?;1002.0;-388.0;-182.0;-129.0;976.0;326.0;-934.0;302.0
142.0;13.0;980.0;?;-389.0;-133.0;?;987.0;362.0;-929.0;?
92.0;-8.0;947.0;1075.0;?;-161.0;-96.0;989.0;320.0;-923.0;347.0
107.0;15.0;962.0;886.0;-400.0;-121.0;-69.0;?;294.0;-921.0;?
142.0;-15.0;952.0;961.0;-372.0;-124.0;-68.0;1019.0;379.0;-917.0;353.0
90.0;19.0;960.0;?;?;?;-65.0;957.0;329.0;-920.0;337.0
122.0;20.0;954.0;?;-364.0;?;-91.0;955.0;288.0;-911.0;290.0
81.0;?;951.0;1020.0;?;-160.0;?;939.0;275.0;?;294.0
60.0;-19.0;944.0;1044.0;-351.0;-174.0;-96.0;?;259.0;-912.0;271.0
64.0;?;952.0;?;-363.0;-174.0;-72.0;953.0;?;?;330.0
94.0;-52.0;951.0;1023.0;?;-175.0;-60.0;996.0;328.0;?;350.0
86.0;-55.0;945.0;1007.0;-393.0;-183.0;?;981.0;281.0;?;380.0
102.0;?;947.0;1026.0;-401.0;-173.0;-26.0;995.0;?;-911.0;380.0
?;?;924.0;1013.0;-394.0;?;-51.0;?;?;-915.0;401.0
77.0;-45.0;949.0;1030.0;-399.0;-178.0;-41.0;970.0;345.0;-910.0;?
57.0;-48.0;951.0;1012.0;-407.0;-198.0;-71.0;969.0;339.0;-900.0;342.0
68.0;?;948.0;1013.0;-410.0;-191.0;-39.0;947.0;316.0;?;343.0
76.0;-47.0;940.0;1020.0;-404.0;-200.0;-34.0;936.0;365.0;-911.0;?
74.0;-41.0;946.0;988.0;-393.0;?;-67.0;949.0;?;-919.0;?
51.0;-50.0;964.0;999.0;-401.0;-214.0;-61.0;949.0;341.0;-921.0;348.0
?;?;963.0;1013.0;-399.0;-227.0;-29.0;983.0;299.0;-915.0;321.0
?;-28.0;932.0;?;-394.0;?;-63.0;944.0;?;-907.0;336.0
78.0;?;949.0;1007.0;?;-188.0;?;973.0;345.0;-904.0;325.0
81.0;?;944.0;1006.0;-364.0;-167.0;-57.0;960.0;291.0;?;319.0
?;-17.0;951.0;997.0;-360.0;-165.0;-91.0;963.0;?;-927.0;312.0
72.0;-28.0;962.0;1017.0;?;-165.0;-61.0;961.0;285.0;-943.0;?
66.0;-44.0;980.0;?;?;-186.0;?;978.0;220.0;-904.0;331.0
17.0;?;949.0;?;-411.0;-215.0;?;928.0;?;-874.0;?
33.0;-81.0;927.0;984.0;-424.0;-238.0;-38.0;909.0;336.0;-878.0;?
15.0;-95.0;905.0;960.0;-449.0;-248.0;-33.0;934.0;?;?;348.0
-10.0;-117.0;945.0;987.0;?;?;-11.0;934.0;?;-913.0;351.0
-10.0;?;946.0;?;-472.0;-272.0;0.0;986.0;335.0;?;344.0
-1.0;?;947.0;1028.0;-463.0;-256.0;?;941.0;?;-888.0;360.0
5.0;-51.0;?;1008.0;?;-242.0;-24.0;960.0;395.0;?;329.0
34.0;-98.0;945.0;994.0;-440.0;?;?;940.0;348.0;-912.0;?
-20.0;-92.0;954.0;988.0;-459.0;-235.0;?;949.0;362.0;-906.0;317.0
?;?;?;1007.0;-442.0;-260.0;-34.0;931.0;344.0;-901.0;335.0
25.0;-103.0;961.0;989.0;?;-239.0;-17.0;947.0;360.0;?;333.0
?;-102.0;915.0;979.0;-413.0;-231.0;-14.0;951.0;?;-903.0;?
-14.0;?;940.0;968.0;-429.0;-232.0;-1.0;923.0;358.0;?;?
-6.0;-101.0;916.0;1006.0;-419.0;-242.0;-14.0;948.0;310.0;-885.0;339.0
27.0;-102.0;914.0;1015.0;-422.0;-223.0;?;917.0;343.0;-875.0;?
12.0;-106.0;?;994.0;-429.0;-233.0;-6.0;916.0;393.0;-858.0;?
-11.0;-113.0;?;962.0;-436.0;?;4.0;925.0;377.0;-886.0;?
-22.0;-136.0;920.0;981.0;-456.0;-255.0;?;963.0;?;-911.0;348.0
-18.0;?;945.0;1020.0;-453.0;-261.0;9.0;?;346.0;?;358.0
-2.0;-71.0;980.0;?;-422.0;?;-18.0;?;365.0;-917.0;?
67.0;-49.0;1002.0;1045.0;-400.0;?;-41.0;950.0;299.0;?;359.0
53.0;-66.0;951.0;992.0;-378.0;?;-42.0;942.0;?;-879.0;341.0
20.0;-35.0;907.0;?;?;-199.0;-65.0;923.0;?;-848.0;296.0
?;-55.0;884.0;?;-379.0;-206.0;-65.0;879.0;286.0;-852.0;284.0
-25.0;?;903.0;969.0;-386.0;-224.0;-54.0;892.0;?;?;292.0
-15.0;-119.0;925.0;955.0;-429.0;-217.0;-36.0;?;?;-913.0;?
-15.0;-91.0;971.0;1013.0;?;-255.0;-16.0;952.0;?;-897.0;306.0
38.0;-120.0;?;1011.0;-422.0;-238.0;-19.0;946.0;?;-931.0;358.0
-28.0;-117.0;967.0;987.0;-459.0;-246.0;12.0;?;320.0;?;?
-45.0;-120.0;963.0;1016.0;?;-308.0;-23.0;957.0;401.0;-903.0;340.0
-18.0;-94.0;943.0;?;-457.0;?;14.0;945.0;391.0;-884.0;331.0
18.0;?;930.0;?;-487.0;-254.0;-13.0;931.0;?;-887.0;359.0
-2.0;-36.0;?;988.0;?;-263.0;19.0;?;360.0;-912.0;350.0
86.0;-77.0;947.0;1043.0;-405.0;-182.0;-31.0;989.0;?;?;355.0
31.0;-106.0;969.0;1055.0;-426.0;-196.0;?;989.0;355.0;-915.0;?
?;-96.0;972.0;1021.0;-427.0;-231.0;?;959.0;324.0;-901.0;?
0.0;-81.0;934.0;1007.0;?;-241.0;-10.0;956.0;325.0;-900.0;314.0
?;-86.0;?;?;-382.0;?;-21.0;962.0;328.0;-891.0;340.0
?;-90.0;922.0;997.0;-400.0;-209.0;?;?;329.0;-907.0;333.0
?;?;927.0;?;-410.0;-229.0;-9.0;?;322.0;-912.0;330.0
-30.0;-109.0;949.0;1014.0;-422.0;-252.0;-10.0;909.0;344.0;-899.0;330.0
-17.0;-110.0;925.0;?;-437.0;?;?;930.0;344.0;-890.0;335.0
-35.0;?;931.0;1003.0;-446.0;-260.0;-2.0;937.0;368.0;-895.0;356.0
?;-103.0;?;1006.0;-445.0;-254.0;-16.0;?;374.0;-889.0;337.0
12.0;-69.0;?;1006.0;-433.0;-243.0;6.0;934.0;?;-896.0;?
?;-70.0;943.0;1006.0;-418.0;?;-12.0;971.0;329.0;-901.0;320.0
16.0;?;952.0;1006.0;-414.0;?;-25.0;960.0;342.0;-900.0;312.0
19.0;-95.0;949.0;?;-429.0;?;?;?;391.0;-882.0;?
-16.0;?;?;982.0;-405.0;-251.0;0.0;946.0;362.0;-903.0;327.0
?;-82.0;935.0;983.0;-407.0;-228.0;-38.0;941.0;301.0;-909.0;?
-19.0;-78.0;?;1012.0;-416.0;-237.0;-24.0;933.0;286.0;-910.0;313.0
?;?;938.0;1012.0;-413.0;-218.0;-18.0;?;373.0;?;335.0
29.0;-80.0;936.0;1003.0;?;-212.0;-31.0;982.0;298.0;-897.0;324.0
-20.0;-83.0;939.0;1008.0;-399.0;-235.0;8.0;920.0;317.0;-888.0;314.0
-17.0;-80.0;934.0;997.0;-415.0;-236.0;-32.0;951.0;339.0;-902.0;289.0
