InertialMeasurementUnit RUA magneticZ;Accelerometer RUA^ accY;InertialMeasurementUnit L-SHOE EuX;Accelerometer RWR accZ;InertialMeasurementUnit LLA magneticZ;Accelerometer LH accX;InertialMeasurementUnit RUA accX
-469.0;1081.0;83;136.0;566.0;194.0;-1001.0
-472.0;1026.0;?;?;566.0;228.0;?
-473.0;990.0;?;87.0;564.0;292.0;-947.0
-472.0;999.0;83;61.0;562.0;315.0;-964.0
-472.0;1017.0;83;119.0;?;?;?
-468.0;1052.0;83;175.0;556.0;?;-998.0
-468.0;1052.0;?;?;553.0;532.0;-986.0
-467.0;?;83;186.0;557.0;280.0;-985.0
-467.0;1009.0;?;260.0;?;?;-974.0
-465.0;1013.0;?;174.0;559.0;?;-968.0
-467.0;1031.0;83;?;?;310.0;-974.0
-467.0;1010.0;?;?;565.0;?;-978.0
-469.0;?;83;170.0;563.0;291.0;-984.0
-468.0;?;83;150.0;?;329.0;-992.0
?;1048.0;?;97.0;569.0;281.0;?
-464.0;?;83;113.0;?;304.0;?
-460.0;?;83;76.0;568.0;299.0;-988.0
?;1027.0;?;96.0;572.0;318.0;-998.0
-455.0;?;83;103.0;570.0;318.0;?
-452.0;1071.0;83;184.0;?;326.0;-1000.0
-449.0;?;83;?;569.0;330.0;-1001.0
-446.0;?;83;?;?;335.0;-1003.0
-444.0;1057.0;83;169.0;569.0;342.0;-1010.0
-440.0;1073.0;83;?;571.0;329.0;-1028.0
?;1077.0;83;148.0;572.0;303.0;-1003.0
?;1024.0;83;130.0;570.0;?;-978.0
-436.0;1038.0;83;136.0;571.0;296.0;-971.0
?;1030.0;83;145.0;573.0;291.0;-972.0
-437.0;1041.0;83;264.0;572.0;301.0;?
-441.0;1072.0;83;142.0;575.0;251.0;-977.0
-441.0;1075.0;83;189.0;577.0;245.0;?
-440.0;1030.0;83;145.0;577.0;252.0;-973.0
-437.0;?;83;81.0;579.0;289.0;-966.0
?;1049.0;?;113.0;?;?;?
-434.0;1079.0;83;151.0;579.0;336.0;-1016.0
-431.0;1050.0;83;131.0;578.0;346.0;?
-426.0;?;83;145.0;575.0;376.0;-986.0
-423.0;1026.0;83;111.0;570.0;387.0;-963.0
-420.0;1057.0;83;121.0;571.0;367.0;-1013.0
-416.0;1085.0;83;?;572.0;339.0;-997.0
-415.0;1077.0;83;107.0;570.0;346.0;-1005.0
-417.0;1080.0;83;187.0;569.0;?;?
-421.0;1080.0;83;143.0;?;?;-999.0
-421.0;1070.0;83;113.0;568.0;322.0;-996.0
?;1069.0;83;?;569.0;272.0;-999.0
-421.0;?;83;129.0;570.0;310.0;-980.0
-419.0;1046.0;83;86.0;568.0;284.0;-956.0
-417.0;1034.0;83;112.0;567.0;337.0;-978.0
-415.0;1065.0;83;74.0;565.0;?;-1009.0
-416.0;1088.0;83;?;565.0;335.0;-1027.0
-422.0;?;83;140.0;567.0;?;?
-432.0;?;83;136.0;566.0;351.0;-992.0
-441.0;1032.0;?;75.0;569.0;?;-960.0
-444.0;?;83;54.0;571.0;274.0;?
?;1023.0;?;?;570.0;295.0;-938.0
-437.0;1013.0;83;136.0;571.0;276.0;-942.0
-435.0;?;83;?;574.0;265.0;-968.0
-435.0;1050.0;83;175.0;?;282.0;-981.0
-439.0;1074.0;83;214.0;576.0;306.0;-1029.0
-443.0;1109.0;83;206.0;577.0;295.0;-1046.0
-443.0;?;83;?;575.0;254.0;?
-440.0;?;83;123.0;574.0;353.0;-997.0
-434.0;1045.0;83;?;574.0;360.0;-985.0
-438.0;?;83;124.0;573.0;388.0;?
-440.0;1059.0;83;151.0;571.0;438.0;-1015.0
?;1099.0;83;63.0;573.0;360.0;?
?;?;83;72.0;574.0;287.0;-999.0
-444.0;1062.0;83;125.0;575.0;339.0;-988.0
?;?;83;107.0;577.0;?;-972.0
-448.0;1040.0;83;127.0;580.0;254.0;-979.0
-451.0;?;83;146.0;578.0;260.0;-990.0
-453.0;?;83;55.0;579.0;267.0;-1003.0
-453.0;1083.0;?;?;583.0;288.0;-1004.0
?;1070.0;?;122.0;580.0;321.0;-1016.0
-449.0;1071.0;83;?;582.0;329.0;?
-449.0;?;83;182.0;581.0;350.0;?
-449.0;1070.0;83;163.0;579.0;360.0;?
-449.0;1067.0;?;144.0;579.0;?;-983.0
-444.0;1054.0;83;?;579.0;289.0;-990.0
-437.0;1078.0;83;117.0;?;296.0;-1003.0
-435.0;1074.0;83;?;580.0;316.0;-1019.0
-435.0;1065.0;83;103.0;578.0;297.0;-997.0
-436.0;1034.0;83;79.0;576.0;?;-998.0
-437.0;1074.0;83;?;580.0;322.0;-985.0
-439.0;1027.0;?;104.0;584.0;305.0;-956.0
?;1050.0;?;?;581.0;280.0;-989.0
-439.0;?;83;95.0;?;260.0;-989.0
-440.0;?;83;?;581.0;291.0;-996.0
?;1040.0;83;?;578.0;303.0;-1004.0
?;1100.0;?;120.0;578.0;325.0;?
-431.0;?;83;161.0;579.0;266.0;-992.0
-434.0;1021.0;?;173.0;?;291.0;?
-441.0;1039.0;?;132.0;?;261.0;-987.0
-452.0;1070.0;83;112.0;586.0;258.0;?
-460.0;1055.0;?;112.0;588.0;291.0;-1002.0
-466.0;1019.0;83;?;590.0;268.0;-982.0
-468.0;1048.0;?;136.0;589.0;299.0;-992.0
-465.0;1072.0;83;100.0;592.0;332.0;-1002.0
-464.0;?;83;67.0;590.0;321.0;-996.0
-465.0;1077.0;83;109.0;591.0;366.0;-1014.0
-460.0;1066.0;83;79.0;590.0;?;-967.0
-455.0;1037.0;83;83.0;?;?;-985.0
-454.0;1022.0;83;58.0;586.0;325.0;?
-455.0;1068.0;83;126.0;586.0;325.0;?
-460.0;1097.0;83;110.0;584.0;272.0;-1009.0
-459.0;1058.0;83;99.0;584.0;300.0;-985.0
-459.0;?;83;120.0;?;?;-962.0
-463.0;1034.0;83;132.0;586.0;253.0;?
?;1080.0;83;173.0;585.0;?;-991.0
?;1050.0;83;?;?;258.0;?
-469.0;1103.0;83;194.0;585.0;276.0;-1009.0
-476.0;?;83;195.0;587.0;?;-1001.0
?;1075.0;83;86.0;?;363.0;-802.0
-477.0;1055.0;83;73.0;?;324.0;-977.0
-475.0;962.0;83;117.0;589.0;256.0;-960.0
-469.0;1065.0;83;171.0;590.0;272.0;-989.0
?;1040.0;83;108.0;592.0;?;?
-456.0;1075.0;83;127.0;?;291.0;-1011.0
-449.0;1051.0;?;108.0;583.0;371.0;-999.0
-447.0;1063.0;83;120.0;579.0;346.0;?
-447.0;?;83;104.0;?;326.0;?
-447.0;?;83;76.0;576.0;?;-1018.0
-445.0;1073.0;83;64.0;?;283.0;-1001.0
-444.0;1034.0;83;?;578.0;224.0;-964.0
-444.0;1028.0;83;81.0;579.0;?;-977.0
?;1090.0;83;146.0;579.0;243.0;?
-451.0;1065.0;?;?;582.0;229.0;-1007.0
?;1033.0;83;143.0;583.0;213.0;?
-456.0;1059.0;83;145.0;?;253.0;-994.0
-457.0;1033.0;?;?;587.0;298.0;-989.0
-457.0;?;?;?;589.0;288.0;-989.0
-459.0;1040.0;83;?;590.0;301.0;-978.0
-465.0;?;?;?;595.0;327.0;-970.0
-469.0;1044.0;?;154.0;597.0;337.0;?
-473.0;1053.0;83;150.0;603.0;295.0;-988.0
-477.0;?;83;130.0;?;360.0;-1001.0
-478.0;1057.0;?;56.0;608.0;392.0;-1000.0
?;1043.0;83;71.0;609.0;387.0;-991.0
-480.0;1048.0;83;122.0;?;363.0;-988.0
-473.0;1048.0;?;36.0;608.0;282.0;?
-466.0;1079.0;83;42.0;604.0;?;-996.0
-458.0;1030.0;83;124.0;599.0;275.0;-983.0
-452.0;1051.0;83;116.0;?;287.0;-987.0
-450.0;1062.0;83;96.0;591.0;358.0;-1023.0
-452.0;1077.0;?;126.0;?;316.0;-1024.0
-453.0;1042.0;83;124.0;591.0;241.0;-994.0
-454.0;1041.0;83;167.0;592.0;247.0;?
-453.0;?;83;?;593.0;254.0;-964.0
-453.0;1023.0;83;212.0;?;222.0;-983.0
-454.0;1050.0;83;211.0;?;259.0;-992.0
-453.0;1071.0;83;194.0;593.0;?;?
-454.0;1072.0;83;155.0;592.0;275.0;-1006.0
?;?;83;113.0;?;283.0;-987.0
-455.0;1038.0;83;176.0;594.0;298.0;?
-454.0;?;83;100.0;594.0;321.0;?
?;1038.0;83;91.0;595.0;331.0;-980.0
-449.0;1049.0;83;?;596.0;319.0;-1004.0
-446.0;1080.0;83;105.0;592.0;315.0;-1013.0
-445.0;1058.0;83;106.0;591.0;342.0;?
-442.0;1052.0;83;85.0;594.0;324.0;?
-443.0;1072.0;?;99.0;591.0;323.0;-1017.0
-446.0;1078.0;83;78.0;593.0;294.0;-1014.0
?;1048.0;?;80.0;?;?;-1000.0
-452.0;1029.0;83;91.0;592.0;308.0;-979.0
-452.0;1043.0;?;107.0;591.0;?;-977.0
-454.0;?;83;162.0;594.0;237.0;-976.0
?;?;83;183.0;595.0;?;-988.0
-454.0;1062.0;83;197.0;592.0;265.0;-981.0
-456.0;1022.0;83;111.0;592.0;?;-976.0
-458.0;?;83;54.0;592.0;320.0;-988.0
-455.0;1059.0;83;109.0;591.0;331.0;-993.0
?;1060.0;83;121.0;589.0;340.0;?
-453.0;1041.0;83;163.0;588.0;338.0;-992.0
-450.0;1040.0;?;105.0;584.0;320.0;-994.0
-449.0;1051.0;83;102.0;584.0;319.0;-995.0
-450.0;1070.0;83;?;583.0;308.0;-1004.0
-453.0;1057.0;83;58.0;583.0;298.0;-985.0
?;1048.0;83;100.0;?;305.0;-994.0
-452.0;1053.0;83;25.0;581.0;285.0;-995.0
?;1054.0;?;160.0;579.0;273.0;-997.0
-452.0;1021.0;83;?;579.0;249.0;-993.0
-454.0;1066.0;83;?;?;247.0;-999.0
-454.0;?;?;245.0;579.0;299.0;?
-456.0;?;?;245.0;581.0;286.0;?
-455.0;1042.0;83;135.0;577.0;393.0;-977.0
-459.0;1025.0;?;94.0;579.0;318.0;-967.0
?;1031.0;83;?;?;311.0;-972.0
-461.0;1036.0;83;293.0;583.0;385.0;-985.0
-460.0;1050.0;?;?;584.0;398.0;-987.0
-456.0;?;83;202.0;583.0;298.0;-997.0
-458.0;1069.0;83;298.0;584.0;?;-997.0
-458.0;1040.0;83;200.0;586.0;356.0;-977.0
?;?;83;281.0;?;445.0;-978.0
-455.0;?;83;218.0;?;322.0;-999.0
-454.0;?;83;208.0;584.0;345.0;-1000.0
-453.0;?;83;285.0;582.0;?;-991.0
-456.0;1045.0;83;?;583.0;?;?
?;1044.0;?;?;583.0;337.0;-983.0
-462.0;?;?;257.0;587.0;?;-987.0
-466.0;1028.0;83;?;589.0;303.0;-986.0
-468.0;1022.0;83;265.0;588.0;361.0;?
-469.0;1026.0;83;369.0;589.0;370.0;-974.0
-471.0;?;83;302.0;590.0;428.0;-973.0
?;?;83;344.0;?;415.0;-987.0
-473.0;1065.0;83;315.0;591.0;385.0;-1017.0
-472.0;1090.0;83;315.0;?;360.0;-1032.0
-476.0;1060.0;83;310.0;586.0;389.0;-1021.0
-480.0;1063.0;83;345.0;588.0;461.0;-1016.0
-484.0;1076.0;83;311.0;589.0;?;-1011.0
-488.0;1065.0;83;315.0;?;266.0;-1003.0
?;1070.0;83;328.0;592.0;336.0;-991.0
-491.0;1040.0;83;?;591.0;350.0;-1000.0
?;1062.0;83;383.0;?;339.0;-1000.0
?;1068.0;?;308.0;593.0;327.0;?
-490.0;1068.0;83;?;594.0;334.0;-1022.0
-492.0;1044.0;?;?;596.0;314.0;-1014.0
-493.0;1047.0;83;224.0;?;319.0;-992.0
-496.0;?;?;217.0;?;303.0;-953.0
-497.0;957.0;?;?;?;253.0;-898.0
-496.0;970.0;83;274.0;609.0;240.0;-914.0
-489.0;?;83;?;607.0;221.0;-975.0
?;?;?;233.0;?;337.0;-1000.0
-480.0;1040.0;?;265.0;593.0;399.0;-981.0
-475.0;?;83;307.0;591.0;?;-983.0
-475.0;1060.0;83;308.0;?;364.0;-995.0
-476.0;?;?;328.0;590.0;?;-1013.0
-476.0;1085.0;?;?;591.0;?;-1014.0
?;1070.0;83;?;?;305.0;?
-479.0;1078.0;?;229.0;589.0;305.0;-1018.0
-482.0;1076.0;83;238.0;589.0;254.0;?
-484.0;1108.0;83;?;?;257.0;-1055.0
-486.0;1042.0;?;176.0;590.0;326.0;-955.0
-490.0;996.0;?;206.0;?;304.0;-920.0
?;1002.0;83;?;592.0;310.0;-945.0
-490.0;?;?;256.0;596.0;270.0;?
-488.0;1069.0;83;346.0;598.0;?;-1035.0
-488.0;1075.0;83;227.0;597.0;251.0;-1015.0
-482.0;1023.0;83;206.0;598.0;265.0;-968.0
-483.0;1010.0;?;253.0;595.0;?;-953.0
-482.0;1032.0;83;181.0;592.0;312.0;?
?;1059.0;?;?;590.0;?;-990.0
-486.0;1035.0;83;152.0;?;356.0;-972.0
?;1015.0;83;?;589.0;340.0;?
-493.0;998.0;?;122.0;587.0;316.0;?
-493.0;1040.0;83;184.0;590.0;323.0;-986.0
-492.0;1073.0;83;266.0;?;?;-998.0
-492.0;1068.0;83;222.0;589.0;?;-995.0
-490.0;1065.0;83;256.0;590.0;307.0;-997.0
-489.0;?;83;287.0;?;321.0;-988.0
-486.0;1048.0;83;?;585.0;349.0;-992.0
-485.0;1057.0;?;189.0;583.0;369.0;-1004.0
?;1060.0;83;204.0;?;338.0;?
-483.0;1060.0;83;?;?;331.0;-1004.0
-481.0;1051.0;83;223.0;577.0;330.0;-996.0
-480.0;1050.0;83;194.0;578.0;?;-993.0
-481.0;?;83;126.0;577.0;301.0;-1011.0
-481.0;1058.0;83;185.0;575.0;?;-1014.0
-482.0;1037.0;83;?;576.0;278.0;-991.0
?;1029.0;83;163.0;577.0;259.0;?
-483.0;1048.0;?;242.0;575.0;?;-991.0
?;1072.0;83;307.0;577.0;268.0;-1002.0
-483.0;1048.0;83;249.0;578.0;266.0;-993.0
-483.0;1036.0;83;164.0;578.0;282.0;?
-481.0;1024.0;?;133.0;578.0;296.0;-981.0
-481.0;1044.0;83;230.0;576.0;347.0;-988.0
-483.0;1046.0;83;235.0;577.0;340.0;-994.0
?;?;83;230.0;576.0;332.0;?
?;?;83;233.0;577.0;?;?
-485.0;1031.0;83;178.0;576.0;319.0;-977.0
-485.0;1028.0;83;?;578.0;308.0;-981.0
-486.0;1059.0;?;200.0;578.0;303.0;-991.0
?;?;83;?;577.0;310.0;-987.0
-486.0;1052.0;83;166.0;576.0;296.0;-991.0
-485.0;1058.0;?;247.0;575.0;312.0;-990.0
-483.0;1048.0;83;?;?;321.0;-996.0
-481.0;?;?;193.0;573.0;?;-1002.0
-480.0;1068.0;?;242.0;573.0;334.0;-1007.0
-479.0;1057.0;83;190.0;572.0;309.0;-1001.0
-478.0;1037.0;83;188.0;574.0;296.0;?
-477.0;1039.0;83;135.0;575.0;313.0;?
-475.0;?;83;?;574.0;265.0;-992.0
-471.0;?;83;173.0;573.0;301.0;-997.0
-470.0;1052.0;83;220.0;?;321.0;-993.0
-469.0;1034.0;?;222.0;573.0;?;-987.0
-468.0;1050.0;83;103.0;?;?;-996.0
-468.0;?;83;?;570.0;343.0;-1002.0
-467.0;1078.0;?;171.0;570.0;318.0;-1020.0
-468.0;1090.0;83;136.0;567.0;319.0;-1020.0
-469.0;1080.0;?;?;570.0;307.0;-1006.0
-473.0;1066.0;83;143.0;573.0;?;-1006.0
-475.0;1037.0;83;?;576.0;269.0;-985.0
-480.0;1025.0;83;85.0;580.0;226.0;-977.0
-479.0;1026.0;83;200.0;582.0;?;?
?;1050.0;?;184.0;584.0;251.0;-981.0
-477.0;?;83;?;582.0;247.0;-967.0
-474.0;1020.0;83;166.0;583.0;288.0;-972.0
-472.0;?;?;149.0;583.0;301.0;-978.0
-472.0;1044.0;83;170.0;579.0;302.0;-993.0
-472.0;1075.0;83;193.0;578.0;?;?
-472.0;?;83;164.0;578.0;354.0;-998.0
-474.0;1008.0;?;190.0;?;332.0;-969.0
-474.0;1019.0;83;153.0;578.0;351.0;-941.0
-473.0;1011.0;?;139.0;580.0;?;-944.0
-472.0;1029.0;?;85.0;581.0;295.0;-992.0
-471.0;1070.0;83;?;?;?;-1021.0
?;1046.0;83;132.0;580.0;318.0;-1004.0
-470.0;?;?;132.0;580.0;305.0;?
-470.0;?;83;?;579.0;268.0;-959.0
-469.0;?;83;85.0;579.0;?;-992.0
-466.0;1075.0;?;?;577.0;295.0;?
-465.0;1054.0;83;158.0;579.0;249.0;?
-462.0;?;83;125.0;578.0;301.0;-970.0
-465.0;1027.0;83;120.0;575.0;?;?
?;1027.0;?;73.0;?;?;-968.0
-467.0;1048.0;83;109.0;576.0;378.0;-985.0
-470.0;1070.0;?;192.0;579.0;?;?
-468.0;1062.0;83;104.0;577.0;317.0;-991.0
-468.0;1027.0;83;?;573.0;316.0;-973.0
-468.0;?;83;179.0;?;347.0;-980.0
-466.0;?;83;198.0;575.0;?;-1010.0
-470.0;?;?;?;574.0;304.0;-1002.0
-469.0;1055.0;83;?;573.0;298.0;?
-473.0;?;83;?;573.0;267.0;-993.0
-478.0;1012.0;?;138.0;570.0;?;-961.0
?;1004.0;83;163.0;570.0;289.0;?
-491.0;1021.0;83;145.0;?;239.0;-962.0
-492.0;1043.0;?;132.0;573.0;?;-987.0
?;?;?;163.0;575.0;215.0;-992.0
-487.0;1021.0;83;176.0;580.0;?;-976.0
-481.0;1037.0;83;155.0;582.0;280.0;-966.0
-480.0;1037.0;83;132.0;586.0;282.0;-988.0
-479.0;?;83;164.0;589.0;374.0;-1019.0
-480.0;1092.0;83;184.0;?;359.0;-1026.0
-486.0;1055.0;?;193.0;?;381.0;-1004.0
-490.0;?;83;210.0;592.0;327.0;-998.0
?;?;83;?;?;316.0;?
-500.0;1050.0;83;88.0;593.0;317.0;?
-506.0;1038.0;83;151.0;593.0;303.0;?
-506.0;1028.0;?;147.0;593.0;283.0;?
?;1023.0;83;?;?;?;?
-505.0;1071.0;?;72.0;590.0;291.0;?
-498.0;1033.0;83;122.0;588.0;271.0;-985.0
-491.0;?;83;?;586.0;327.0;-970.0
-490.0;1042.0;83;198.0;?;?;?
-490.0;1028.0;83;?;?;?;?
-490.0;1050.0;83;154.0;?;?;?
?;?;?;?;584.0;282.0;-971.0
?;1024.0;83;169.0;581.0;294.0;-960.0
?;?;83;270.0;582.0;286.0;-979.0
-487.0;1040.0;83;148.0;581.0;273.0;-983.0
-482.0;?;?;186.0;580.0;285.0;-991.0
-477.0;?;?;176.0;579.0;321.0;?
-471.0;1060.0;83;90.0;581.0;334.0;-997.0
?;1059.0;83;132.0;577.0;318.0;-1004.0
-469.0;?;83;132.0;575.0;311.0;-1003.0
-469.0;1064.0;?;98.0;575.0;301.0;-1003.0
-470.0;?;83;?;?;318.0;-1003.0
-474.0;1056.0;83;?;573.0;270.0;-995.0
-477.0;1055.0;?;162.0;572.0;?;-990.0
-476.0;1049.0;83;?;573.0;?;-989.0
-476.0;1049.0;83;178.0;?;253.0;-993.0
-477.0;?;83;?;571.0;245.0;-994.0
-477.0;?;83;?;575.0;284.0;-990.0
-475.0;1031.0;83;152.0;576.0;312.0;-989.0
-474.0;1034.0;83;81.0;576.0;?;-992.0
-475.0;1058.0;83;69.0;575.0;319.0;?
-476.0;1043.0;83;156.0;578.0;308.0;-986.0
-480.0;1039.0;83;133.0;577.0;?;-981.0
-480.0;1040.0;?;182.0;?;288.0;-975.0
-481.0;?;83;135.0;580.0;270.0;-980.0
-484.0;1059.0;83;184.0;581.0;296.0;-980.0
-484.0;?;83;151.0;?;273.0;-973.0
-487.0;1042.0;83;200.0;582.0;?;-982.0
-486.0;1054.0;?;124.0;?;?;-997.0
-487.0;1053.0;83;138.0;579.0;314.0;-1005.0
?;1038.0;83;181.0;581.0;282.0;-992.0
?;1031.0;83;95.0;581.0;?;-976.0
?;1020.0;83;?;581.0;?;?
?;1039.0;83;204.0;581.0;263.0;-983.0
-491.0;1038.0;83;162.0;583.0;?;-986.0
-490.0;1041.0;83;152.0;?;299.0;-987.0
-492.0;1031.0;?;141.0;581.0;297.0;-990.0
-492.0;?;83;?;581.0;305.0;-983.0
?;1029.0;83;170.0;581.0;287.0;-985.0
-499.0;1040.0;83;169.0;583.0;263.0;-992.0
?;1041.0;83;168.0;?;241.0;?
?;1047.0;83;185.0;586.0;261.0;-984.0
-503.0;1032.0;83;149.0;589.0;234.0;-992.0
-503.0;1051.0;83;122.0;591.0;241.0;-1005.0
?;1052.0;83;127.0;591.0;280.0;?
-510.0;1053.0;?;?;589.0;291.0;-995.0
-513.0;1023.0;83;?;589.0;310.0;-986.0
-518.0;1034.0;83;153.0;593.0;310.0;-978.0
-519.0;1021.0;83;213.0;594.0;?;-967.0
-523.0;1021.0;?;193.0;?;250.0;?
?;1015.0;83;222.0;600.0;264.0;-971.0
-528.0;1036.0;83;208.0;601.0;301.0;?
?;1032.0;83;213.0;599.0;297.0;-978.0
?;1029.0;83;199.0;600.0;?;-978.0
?;1021.0;83;209.0;601.0;318.0;-976.0
?;1039.0;83;131.0;601.0;318.0;-986.0
-537.0;?;83;?;599.0;299.0;?
-540.0;1038.0;83;47.0;596.0;283.0;-999.0
-542.0;1043.0;83;137.0;596.0;283.0;-995.0
-543.0;?;83;152.0;599.0;272.0;-997.0
-544.0;1030.0;83;193.0;598.0;289.0;-998.0
-543.0;?;?;172.0;600.0;275.0;?
-544.0;1063.0;83;?;599.0;263.0;-996.0
-547.0;1039.0;?;137.0;600.0;292.0;-979.0
-548.0;1025.0;83;180.0;600.0;?;-978.0
-548.0;?;83;173.0;?;271.0;-986.0
-549.0;1030.0;83;180.0;?;273.0;-992.0
-550.0;1038.0;83;159.0;603.0;267.0;-989.0
-551.0;1023.0;83;157.0;602.0;250.0;-983.0
-553.0;1042.0;83;?;?;?;-985.0
-555.0;?;83;?;?;236.0;-987.0
?;1021.0;83;158.0;603.0;233.0;-986.0
-559.0;1040.0;83;182.0;605.0;232.0;-983.0
?;1038.0;83;?;604.0;240.0;-982.0
-562.0;1021.0;83;222.0;?;244.0;?
-566.0;1043.0;83;?;608.0;242.0;-994.0
-569.0;1049.0;83;198.0;609.0;251.0;-1000.0
-571.0;1051.0;83;223.0;?;262.0;-1000.0
-575.0;1045.0;?;?;612.0;272.0;-990.0
-576.0;1039.0;83;132.0;?;282.0;-983.0
?;?;?;181.0;614.0;282.0;-986.0
-577.0;1041.0;83;?;616.0;284.0;?
-575.0;1031.0;83;213.0;613.0;307.0;-978.0
-574.0;1036.0;83;155.0;615.0;?;-986.0
?;1033.0;83;139.0;613.0;293.0;-986.0
-577.0;1028.0;83;?;613.0;297.0;-991.0
-577.0;1030.0;83;376.0;612.0;269.0;-976.0
-577.0;1039.0;?;271.0;612.0;266.0;-981.0
-578.0;1050.0;83;222.0;612.0;?;-992.0
-577.0;1040.0;83;163.0;615.0;277.0;-1002.0
-578.0;?;83;192.0;?;258.0;?
-578.0;1054.0;83;?;614.0;236.0;-999.0
-580.0;1043.0;83;?;614.0;?;-999.0
-580.0;?;83;183.0;614.0;232.0;-994.0
-582.0;1038.0;?;264.0;?;253.0;-977.0
-581.0;?;83;232.0;616.0;264.0;-966.0
-581.0;1023.0;83;213.0;613.0;271.0;-969.0
-582.0;1043.0;83;182.0;616.0;276.0;-984.0
-583.0;1041.0;83;151.0;615.0;289.0;-992.0
?;1056.0;83;134.0;?;252.0;?
-589.0;1030.0;83;?;?;241.0;-989.0
-588.0;1040.0;83;?;619.0;230.0;?
?;1013.0;?;82.0;615.0;263.0;-971.0
-593.0;1028.0;83;?;616.0;268.0;-975.0
-590.0;?;83;250.0;619.0;299.0;-984.0
-589.0;1040.0;83;?;618.0;306.0;-978.0
-590.0;?;83;136.0;619.0;307.0;-974.0
-589.0;?;?;205.0;617.0;305.0;-973.0
-587.0;1031.0;83;206.0;?;292.0;-989.0
-586.0;?;83;?;615.0;?;-990.0
-584.0;1024.0;83;156.0;613.0;272.0;-986.0
-584.0;1039.0;83;?;615.0;262.0;-988.0
-583.0;1049.0;83;153.0;613.0;265.0;-1000.0
-582.0;1055.0;?;192.0;613.0;270.0;-998.0
-582.0;?;?;132.0;611.0;246.0;?
-581.0;1049.0;?;162.0;611.0;231.0;-998.0
-581.0;1042.0;83;155.0;612.0;235.0;-1003.0
-580.0;1045.0;?;278.0;612.0;?;?
-586.0;1067.0;83;202.0;?;221.0;-1011.0
-586.0;1070.0;83;188.0;611.0;?;-1013.0
-591.0;1060.0;83;?;612.0;202.0;-1002.0
?;1070.0;83;194.0;615.0;197.0;-1015.0
-606.0;1068.0;83;290.0;616.0;190.0;-1022.0
-612.0;1049.0;?;187.0;620.0;157.0;?
-620.0;1033.0;83;?;622.0;183.0;-1016.0
?;1006.0;83;157.0;626.0;?;-972.0
-638.0;1011.0;83;?;632.0;156.0;?
?;1007.0;84;213.0;635.0;155.0;?
-660.0;?;?;113.0;?;143.0;-970.0
-668.0;953.0;?;174.0;645.0;?;?
-679.0;923.0;85;200.0;649.0;117.0;-899.0
?;936.0;85;262.0;?;136.0;-920.0
-696.0;?;84;?;?;162.0;-929.0
?;?;83;156.0;665.0;155.0;-872.0
-709.0;?;83;122.0;?;88.0;-844.0
-716.0;?;83;?;672.0;123.0;-868.0
-720.0;872.0;83;101.0;681.0;200.0;-845.0
-724.0;810.0;83;1.0;?;166.0;-815.0
-724.0;840.0;83;?;691.0;138.0;-848.0
-722.0;845.0;83;100.0;?;165.0;-857.0
-719.0;879.0;?;?;702.0;?;-847.0
?;840.0;83;45.0;702.0;233.0;?
-710.0;804.0;83;90.0;700.0;233.0;?
-706.0;766.0;?;87.0;702.0;262.0;-786.0
-706.0;812.0;83;70.0;701.0;315.0;-804.0
?;829.0;83;122.0;698.0;188.0;-814.0
-700.0;803.0;84;?;695.0;102.0;-812.0
-698.0;807.0;83;99.0;690.0;164.0;-809.0
-695.0;?;?;38.0;684.0;?;?
-691.0;814.0;84;-16.0;677.0;131.0;-807.0
-687.0;813.0;84;19.0;673.0;98.0;-807.0
-684.0;808.0;88;-7.0;668.0;216.0;-823.0
?;829.0;82;22.0;661.0;82.0;-848.0
-673.0;870.0;88;-9.0;656.0;62.0;?
-665.0;911.0;55;54.0;653.0;137.0;-901.0
-659.0;?;2;?;644.0;136.0;-958.0
-650.0;1010.0;?;?;637.0;82.0;-999.0
-641.0;1017.0;55;-19.0;630.0;125.0;?
-627.0;1059.0;57;?;619.0;65.0;?
?;?;77;76.0;603.0;-198.0;-1083.0
-603.0;1209.0;81;62.0;580.0;?;-1138.0
-598.0;1158.0;?;115.0;560.0;?;-1109.0
-596.0;981.0;86;?;538.0;217.0;-973.0
-593.0;886.0;84;130.0;?;69.0;-872.0
-591.0;974.0;85;231.0;522.0;308.0;-893.0
-597.0;1046.0;?;287.0;511.0;185.0;-983.0
-598.0;?;75;?;501.0;-181.0;-1005.0
?;1064.0;71;335.0;491.0;-281.0;-999.0
-601.0;?;63;323.0;492.0;43.0;-940.0
?;?;58;357.0;499.0;283.0;?
?;920.0;58;306.0;511.0;237.0;-866.0
-608.0;936.0;57;229.0;?;150.0;-884.0
-614.0;992.0;57;?;542.0;154.0;-925.0
-618.0;976.0;?;143.0;557.0;233.0;-943.0
-622.0;?;58;?;566.0;313.0;-957.0
-627.0;1010.0;57;93.0;?;278.0;?
-635.0;1010.0;57;112.0;590.0;221.0;-957.0
?;1018.0;57;?;?;256.0;-980.0
-640.0;1093.0;57;?;612.0;153.0;-1024.0
-643.0;1088.0;?;-14.0;?;128.0;-1069.0
-647.0;1127.0;58;?;625.0;170.0;-1083.0
-652.0;1231.0;58;-10.0;634.0;185.0;-1192.0
-657.0;1231.0;58;84.0;?;77.0;-1195.0
-663.0;1057.0;?;66.0;642.0;?;-1031.0
