InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit LUA Quaternion1
128.0;679.0;-775.0;655.0;607.0;720.0;729.0
126.0;?;-775.0;655.0;607.0;720.0;?
125.0;678.0;-775.0;?;607.0;721.0;729.0
?;678.0;?;654.0;607.0;721.0;729.0
120.0;679.0;-776.0;653.0;607.0;?;729.0
119.0;679.0;-776.0;653.0;606.0;722.0;?
119.0;679.0;-777.0;652.0;606.0;?;728.0
119.0;678.0;-777.0;652.0;606.0;723.0;?
120.0;679.0;-778.0;652.0;604.0;?;?
120.0;?;?;651.0;603.0;723.0;728.0
122.0;?;-778.0;651.0;602.0;723.0;728.0
?;678.0;-778.0;650.0;602.0;723.0;729.0
123.0;677.0;-777.0;650.0;603.0;723.0;730.0
122.0;676.0;-777.0;?;603.0;?;732.0
125.0;674.0;-775.0;649.0;?;?;732.0
130.0;673.0;-773.0;649.0;607.0;723.0;733.0
131.0;672.0;-771.0;650.0;610.0;?;734.0
130.0;671.0;-770.0;649.0;612.0;?;733.0
127.0;?;-771.0;647.0;?;729.0;732.0
125.0;?;-772.0;644.0;612.0;?;731.0
125.0;673.0;?;643.0;611.0;734.0;731.0
126.0;?;?;641.0;609.0;?;730.0
128.0;674.0;-774.0;639.0;608.0;?;730.0
129.0;674.0;-774.0;639.0;607.0;737.0;729.0
?;673.0;?;639.0;606.0;737.0;729.0
134.0;?;-774.0;640.0;?;736.0;729.0
137.0;?;-774.0;642.0;606.0;734.0;729.0
140.0;674.0;-773.0;644.0;606.0;?;727.0
143.0;675.0;-772.0;645.0;607.0;731.0;726.0
145.0;677.0;-771.0;645.0;607.0;730.0;724.0
147.0;678.0;-770.0;645.0;607.0;729.0;723.0
?;678.0;-770.0;645.0;607.0;729.0;723.0
147.0;678.0;?;645.0;606.0;?;?
145.0;678.0;-771.0;?;606.0;729.0;722.0
?;678.0;-771.0;643.0;605.0;730.0;722.0
140.0;?;-771.0;642.0;605.0;?;722.0
137.0;?;-772.0;?;604.0;?;722.0
135.0;678.0;-772.0;641.0;604.0;731.0;721.0
?;678.0;-773.0;641.0;602.0;?;721.0
129.0;?;-774.0;641.0;602.0;730.0;720.0
?;680.0;?;642.0;601.0;729.0;719.0
127.0;?;?;?;600.0;728.0;719.0
128.0;681.0;-775.0;?;600.0;726.0;719.0
130.0;?;-776.0;645.0;599.0;?;?
131.0;?;-776.0;?;598.0;722.0;720.0
132.0;?;-776.0;647.0;?;721.0;720.0
133.0;681.0;-776.0;648.0;?;?;719.0
133.0;681.0;-777.0;647.0;597.0;722.0;718.0
133.0;681.0;-777.0;?;596.0;723.0;717.0
?;682.0;-777.0;645.0;596.0;725.0;715.0
131.0;?;-777.0;643.0;595.0;?;714.0
130.0;683.0;-778.0;642.0;594.0;?;?
131.0;683.0;?;640.0;594.0;730.0;712.0
131.0;684.0;-779.0;?;592.0;730.0;711.0
130.0;685.0;-779.0;639.0;591.0;731.0;710.0
?;?;-779.0;639.0;?;730.0;709.0
135.0;686.0;?;639.0;589.0;729.0;709.0
?;686.0;-780.0;640.0;589.0;727.0;709.0
138.0;?;-780.0;641.0;589.0;?;708.0
139.0;687.0;?;643.0;590.0;723.0;708.0
?;688.0;-779.0;644.0;591.0;721.0;707.0
?;689.0;-779.0;644.0;591.0;?;707.0
140.0;690.0;?;?;591.0;720.0;?
140.0;691.0;-779.0;644.0;590.0;720.0;704.0
141.0;691.0;?;643.0;?;720.0;703.0
143.0;691.0;-780.0;643.0;589.0;721.0;704.0
?;690.0;-779.0;642.0;589.0;?;706.0
154.0;?;-779.0;642.0;589.0;720.0;708.0
159.0;688.0;?;643.0;588.0;719.0;709.0
159.0;?;-779.0;643.0;588.0;719.0;709.0
155.0;?;-779.0;643.0;589.0;?;?
?;?;-780.0;643.0;589.0;720.0;707.0
146.0;?;-780.0;643.0;590.0;722.0;706.0
146.0;689.0;-780.0;642.0;590.0;?;?
149.0;690.0;-780.0;643.0;?;?;705.0
151.0;?;-779.0;643.0;592.0;725.0;704.0
?;691.0;-778.0;643.0;593.0;726.0;?
149.0;?;-777.0;643.0;594.0;?;702.0
149.0;692.0;-777.0;?;593.0;728.0;702.0
155.0;691.0;-776.0;641.0;?;728.0;704.0
160.0;691.0;-776.0;642.0;?;728.0;703.0
162.0;?;-776.0;642.0;592.0;727.0;?
164.0;690.0;-775.0;?;592.0;727.0;704.0
165.0;690.0;?;642.0;592.0;727.0;704.0
166.0;?;-775.0;642.0;592.0;727.0;704.0
166.0;689.0;-776.0;643.0;592.0;727.0;704.0
164.0;689.0;?;643.0;592.0;727.0;704.0
?;688.0;-777.0;643.0;592.0;728.0;?
157.0;?;?;643.0;592.0;729.0;?
153.0;?;?;642.0;593.0;730.0;?
151.0;688.0;?;642.0;593.0;731.0;704.0
150.0;688.0;-778.0;642.0;593.0;731.0;705.0
150.0;687.0;-778.0;642.0;?;?;706.0
147.0;687.0;-778.0;643.0;?;730.0;?
144.0;687.0;?;643.0;?;729.0;706.0
143.0;687.0;?;643.0;?;?;706.0
145.0;?;-778.0;643.0;593.0;729.0;704.0
147.0;689.0;?;644.0;593.0;728.0;?
148.0;689.0;-778.0;645.0;593.0;727.0;?
148.0;689.0;-779.0;645.0;592.0;?;?
148.0;690.0;-779.0;646.0;591.0;726.0;703.0
148.0;691.0;-780.0;647.0;591.0;726.0;702.0
149.0;691.0;-780.0;647.0;590.0;726.0;?
?;691.0;-781.0;?;?;725.0;702.0
148.0;691.0;-782.0;?;588.0;725.0;703.0
146.0;692.0;-782.0;647.0;587.0;?;703.0
148.0;?;?;?;?;725.0;703.0
152.0;692.0;-781.0;648.0;?;724.0;?
?;691.0;?;647.0;590.0;725.0;703.0
162.0;692.0;-778.0;648.0;592.0;725.0;?
?;691.0;?;649.0;595.0;725.0;?
163.0;691.0;-775.0;650.0;597.0;725.0;?
161.0;691.0;-775.0;650.0;599.0;?;702.0
158.0;692.0;-774.0;?;600.0;725.0;701.0
156.0;692.0;-774.0;649.0;?;726.0;702.0
154.0;692.0;-774.0;?;601.0;725.0;703.0
152.0;693.0;-775.0;650.0;601.0;724.0;703.0
148.0;693.0;-776.0;650.0;600.0;723.0;?
146.0;694.0;-777.0;651.0;599.0;722.0;?
147.0;?;?;651.0;598.0;721.0;703.0
147.0;696.0;-779.0;652.0;598.0;719.0;?
?;696.0;-780.0;653.0;598.0;718.0;705.0
?;696.0;-780.0;653.0;598.0;717.0;705.0
140.0;696.0;-781.0;653.0;598.0;717.0;704.0
140.0;?;-780.0;?;598.0;718.0;705.0
144.0;694.0;-779.0;652.0;599.0;718.0;?
?;692.0;-779.0;652.0;599.0;?;?
154.0;690.0;?;651.0;600.0;718.0;711.0
154.0;?;-780.0;650.0;598.0;719.0;711.0
149.0;?;?;650.0;596.0;720.0;711.0
148.0;691.0;-781.0;649.0;593.0;721.0;710.0
?;692.0;-782.0;649.0;590.0;722.0;709.0
151.0;693.0;-782.0;?;589.0;723.0;708.0
148.0;?;?;648.0;588.0;723.0;708.0
?;695.0;-782.0;648.0;588.0;722.0;707.0
?;696.0;?;649.0;589.0;721.0;707.0
146.0;696.0;-781.0;650.0;590.0;719.0;707.0
?;696.0;-781.0;?;591.0;717.0;707.0
?;696.0;?;652.0;592.0;715.0;707.0
140.0;696.0;?;652.0;592.0;714.0;706.0
140.0;697.0;-781.0;652.0;592.0;715.0;706.0
143.0;696.0;-781.0;652.0;592.0;715.0;?
146.0;696.0;-781.0;652.0;592.0;716.0;706.0
148.0;695.0;-781.0;652.0;592.0;?;706.0
150.0;?;-781.0;650.0;591.0;720.0;706.0
?;693.0;-781.0;650.0;591.0;722.0;706.0
154.0;693.0;-781.0;649.0;?;724.0;706.0
156.0;691.0;-781.0;?;591.0;726.0;706.0
159.0;691.0;-780.0;647.0;590.0;728.0;706.0
162.0;691.0;?;647.0;?;729.0;705.0
165.0;?;-780.0;647.0;590.0;730.0;706.0
167.0;690.0;-779.0;648.0;591.0;729.0;706.0
?;689.0;-778.0;648.0;593.0;?;707.0
162.0;688.0;?;648.0;595.0;727.0;?
159.0;689.0;-777.0;647.0;596.0;727.0;706.0
157.0;690.0;-777.0;647.0;597.0;?;705.0
153.0;692.0;-778.0;646.0;597.0;728.0;702.0
148.0;693.0;-778.0;646.0;?;728.0;702.0
144.0;692.0;-779.0;646.0;596.0;728.0;703.0
144.0;692.0;?;646.0;594.0;726.0;705.0
145.0;691.0;-781.0;647.0;?;725.0;706.0
146.0;690.0;-782.0;647.0;591.0;?;708.0
?;?;-783.0;648.0;590.0;723.0;708.0
?;689.0;-783.0;?;589.0;722.0;709.0
144.0;?;-783.0;647.0;588.0;724.0;709.0
144.0;?;?;647.0;589.0;724.0;709.0
?;689.0;-782.0;647.0;590.0;725.0;?
?;689.0;-781.0;647.0;591.0;?;709.0
147.0;689.0;?;647.0;592.0;726.0;709.0
147.0;689.0;-779.0;647.0;593.0;727.0;709.0
?;689.0;-779.0;647.0;594.0;728.0;709.0
147.0;689.0;-778.0;?;594.0;728.0;?
?;689.0;-778.0;?;595.0;728.0;708.0
146.0;690.0;?;?;594.0;729.0;707.0
?;690.0;?;646.0;594.0;728.0;706.0
145.0;691.0;-780.0;646.0;593.0;?;705.0
146.0;691.0;-780.0;646.0;593.0;728.0;705.0
147.0;691.0;?;?;593.0;727.0;705.0
148.0;691.0;?;648.0;592.0;726.0;?
?;?;-781.0;?;591.0;725.0;707.0
150.0;691.0;?;649.0;591.0;725.0;?
?;691.0;-781.0;?;?;725.0;706.0
150.0;691.0;?;?;592.0;?;706.0
150.0;691.0;?;649.0;?;725.0;706.0
149.0;?;?;649.0;592.0;726.0;706.0
149.0;690.0;-781.0;649.0;592.0;?;707.0
?;?;-781.0;647.0;?;?;?
148.0;690.0;?;647.0;591.0;727.0;708.0
147.0;?;?;?;590.0;728.0;708.0
145.0;690.0;-782.0;?;590.0;?;708.0
145.0;690.0;-783.0;644.0;589.0;728.0;708.0
144.0;690.0;-783.0;643.0;590.0;728.0;?
145.0;?;-783.0;?;590.0;727.0;708.0
146.0;689.0;-783.0;643.0;589.0;727.0;709.0
?;689.0;-783.0;643.0;589.0;?;709.0
147.0;690.0;-784.0;644.0;588.0;726.0;?
?;?;-785.0;643.0;586.0;725.0;709.0
?;690.0;-786.0;?;585.0;725.0;708.0
150.0;?;?;646.0;582.0;?;?
151.0;691.0;?;?;582.0;723.0;707.0
154.0;693.0;-787.0;645.0;583.0;724.0;705.0
156.0;?;-785.0;645.0;?;725.0;705.0
158.0;693.0;?;?;586.0;724.0;705.0
156.0;694.0;-785.0;645.0;585.0;725.0;703.0
156.0;693.0;?;645.0;584.0;725.0;703.0
157.0;694.0;-786.0;644.0;584.0;726.0;?
159.0;694.0;-786.0;643.0;583.0;727.0;?
161.0;694.0;-786.0;642.0;583.0;727.0;?
162.0;694.0;-786.0;641.0;583.0;728.0;701.0
163.0;694.0;-786.0;640.0;582.0;729.0;700.0
163.0;694.0;-786.0;639.0;582.0;?;700.0
164.0;693.0;-785.0;639.0;582.0;?;700.0
168.0;692.0;-785.0;638.0;581.0;731.0;701.0
172.0;691.0;-786.0;639.0;579.0;731.0;702.0
174.0;690.0;-786.0;639.0;579.0;731.0;?
174.0;691.0;-785.0;640.0;?;731.0;?
176.0;691.0;-784.0;639.0;583.0;732.0;?
?;?;-782.0;639.0;585.0;733.0;700.0
179.0;?;-780.0;638.0;?;?;700.0
?;689.0;-779.0;637.0;589.0;?;701.0
180.0;688.0;-777.0;636.0;591.0;?;700.0
181.0;687.0;-776.0;635.0;?;737.0;701.0
184.0;686.0;-775.0;634.0;?;738.0;701.0
186.0;685.0;?;634.0;?;738.0;702.0
?;684.0;-774.0;635.0;595.0;738.0;703.0
188.0;684.0;-775.0;636.0;595.0;738.0;703.0
187.0;683.0;?;637.0;?;?;703.0
186.0;683.0;-775.0;637.0;595.0;737.0;704.0
184.0;?;-775.0;638.0;596.0;737.0;?
181.0;683.0;-775.0;639.0;596.0;736.0;705.0
178.0;683.0;-775.0;640.0;597.0;?;705.0
175.0;683.0;-776.0;?;598.0;?;705.0
172.0;683.0;?;642.0;598.0;735.0;706.0
167.0;682.0;-776.0;645.0;600.0;733.0;707.0
163.0;680.0;-778.0;647.0;600.0;?;710.0
157.0;678.0;-780.0;649.0;598.0;732.0;?
151.0;679.0;-782.0;?;?;735.0;714.0
146.0;678.0;?;645.0;595.0;738.0;716.0
145.0;678.0;-783.0;642.0;?;740.0;?
144.0;679.0;-782.0;640.0;595.0;742.0;716.0
146.0;?;-781.0;639.0;596.0;742.0;716.0
147.0;?;?;639.0;599.0;742.0;716.0
148.0;678.0;-777.0;638.0;601.0;?;715.0
150.0;678.0;?;639.0;604.0;739.0;714.0
153.0;?;?;640.0;?;737.0;712.0
157.0;684.0;-772.0;641.0;606.0;735.0;710.0
161.0;687.0;-772.0;643.0;606.0;733.0;707.0
163.0;691.0;-773.0;644.0;605.0;?;703.0
165.0;694.0;-774.0;?;603.0;728.0;700.0
167.0;?;?;?;?;725.0;700.0
169.0;693.0;?;651.0;597.0;722.0;?
168.0;?;-778.0;?;595.0;?;701.0
168.0;693.0;-779.0;653.0;594.0;722.0;?
169.0;693.0;-779.0;652.0;593.0;724.0;?
168.0;692.0;?;651.0;594.0;?;705.0
165.0;691.0;?;649.0;596.0;?;?
162.0;691.0;-776.0;646.0;598.0;733.0;705.0
160.0;?;-776.0;644.0;600.0;736.0;?
158.0;?;-776.0;?;602.0;737.0;706.0
?;686.0;?;641.0;?;738.0;?
?;685.0;-775.0;?;?;739.0;?
157.0;?;?;640.0;604.0;739.0;707.0
158.0;?;-775.0;?;603.0;739.0;?
160.0;684.0;-775.0;640.0;?;739.0;707.0
161.0;?;-774.0;?;602.0;?;707.0
163.0;685.0;-774.0;640.0;602.0;?;707.0
166.0;686.0;-773.0;640.0;?;737.0;707.0
167.0;687.0;-773.0;641.0;601.0;736.0;707.0
168.0;688.0;-773.0;641.0;600.0;735.0;706.0
168.0;689.0;-774.0;640.0;600.0;?;706.0
?;689.0;?;641.0;600.0;733.0;707.0
166.0;689.0;-774.0;?;601.0;732.0;707.0
?;?;-774.0;641.0;?;732.0;707.0
162.0;690.0;?;642.0;601.0;731.0;?
161.0;690.0;-775.0;?;601.0;731.0;707.0
160.0;690.0;-775.0;643.0;601.0;731.0;?
160.0;690.0;-775.0;643.0;?;731.0;?
?;690.0;-775.0;644.0;?;731.0;706.0
161.0;690.0;-775.0;644.0;601.0;732.0;706.0
161.0;690.0;-775.0;644.0;600.0;?;706.0
161.0;690.0;?;643.0;601.0;733.0;706.0
161.0;690.0;-775.0;?;600.0;734.0;707.0
162.0;690.0;-775.0;?;600.0;734.0;706.0
163.0;690.0;-775.0;?;?;?;706.0
163.0;690.0;-775.0;643.0;600.0;734.0;?
?;690.0;-775.0;642.0;600.0;734.0;?
165.0;689.0;-774.0;642.0;601.0;?;706.0
?;689.0;-774.0;642.0;?;734.0;706.0
165.0;689.0;-774.0;642.0;601.0;734.0;?
?;689.0;-774.0;641.0;601.0;734.0;?
166.0;689.0;-774.0;641.0;600.0;?;706.0
166.0;690.0;-774.0;641.0;600.0;734.0;706.0
165.0;690.0;-775.0;641.0;600.0;734.0;706.0
163.0;690.0;-775.0;641.0;599.0;733.0;705.0
162.0;691.0;-776.0;642.0;598.0;732.0;705.0
160.0;691.0;-777.0;642.0;598.0;?;704.0
159.0;692.0;-777.0;642.0;597.0;731.0;704.0
158.0;692.0;?;643.0;?;731.0;704.0
156.0;693.0;-778.0;643.0;596.0;731.0;703.0
155.0;693.0;-779.0;643.0;595.0;730.0;703.0
155.0;693.0;-779.0;?;595.0;730.0;?
155.0;694.0;?;643.0;595.0;729.0;?
155.0;694.0;-778.0;643.0;596.0;729.0;702.0
155.0;694.0;-778.0;643.0;596.0;728.0;702.0
157.0;?;-778.0;644.0;?;?;702.0
161.0;?;-779.0;646.0;596.0;726.0;701.0
163.0;694.0;-780.0;648.0;594.0;724.0;702.0
165.0;?;-781.0;?;?;722.0;702.0
165.0;694.0;-782.0;653.0;591.0;720.0;703.0
164.0;694.0;-783.0;654.0;589.0;720.0;703.0
162.0;694.0;-784.0;655.0;588.0;720.0;704.0
159.0;?;-785.0;655.0;588.0;721.0;704.0
155.0;?;-785.0;654.0;588.0;723.0;703.0
152.0;695.0;-785.0;653.0;589.0;724.0;703.0
150.0;?;-784.0;?;?;?;703.0
150.0;695.0;-784.0;652.0;?;725.0;?
149.0;696.0;-783.0;652.0;593.0;724.0;703.0
?;697.0;?;?;594.0;722.0;702.0
?;698.0;-783.0;?;593.0;720.0;701.0
?;700.0;-784.0;657.0;?;718.0;699.0
147.0;701.0;-784.0;657.0;593.0;717.0;?
?;702.0;-784.0;658.0;593.0;715.0;698.0
148.0;703.0;-784.0;659.0;592.0;714.0;697.0
149.0;704.0;-784.0;659.0;591.0;?;697.0
?;705.0;?;659.0;590.0;712.0;696.0
150.0;706.0;-785.0;659.0;590.0;713.0;695.0
151.0;707.0;-786.0;659.0;589.0;713.0;694.0
152.0;707.0;-787.0;658.0;?;?;693.0
153.0;708.0;-788.0;658.0;585.0;714.0;692.0
155.0;709.0;-789.0;657.0;?;714.0;692.0
158.0;710.0;-789.0;656.0;583.0;?;691.0
158.0;?;-789.0;656.0;?;714.0;690.0
157.0;713.0;-789.0;657.0;582.0;712.0;?
?;714.0;-790.0;?;581.0;710.0;688.0
157.0;715.0;-790.0;659.0;?;708.0;?
158.0;?;-791.0;661.0;579.0;705.0;687.0
?;?;-791.0;662.0;579.0;702.0;687.0
161.0;?;-791.0;663.0;?;699.0;?
162.0;721.0;-791.0;664.0;579.0;698.0;685.0
165.0;721.0;-790.0;664.0;580.0;696.0;686.0
168.0;719.0;-790.0;664.0;580.0;?;?
170.0;718.0;-789.0;665.0;?;694.0;691.0
171.0;?;?;665.0;581.0;?;691.0
168.0;?;-789.0;664.0;582.0;697.0;691.0
?;718.0;-789.0;663.0;582.0;700.0;689.0
163.0;719.0;-789.0;662.0;582.0;?;688.0
164.0;?;-788.0;?;582.0;?;?
166.0;719.0;-787.0;?;?;707.0;686.0
168.0;718.0;-787.0;660.0;583.0;707.0;688.0
172.0;717.0;-786.0;661.0;584.0;?;688.0
177.0;716.0;?;661.0;585.0;707.0;689.0
181.0;715.0;-783.0;661.0;?;706.0;690.0
183.0;715.0;-782.0;?;588.0;?;?
?;?;-781.0;661.0;?;707.0;?
184.0;713.0;-781.0;661.0;590.0;707.0;693.0
184.0;712.0;?;?;590.0;708.0;694.0
181.0;?;-782.0;660.0;590.0;?;?
?;712.0;-783.0;659.0;589.0;710.0;693.0
169.0;?;-784.0;659.0;589.0;?;693.0
165.0;710.0;?;658.0;590.0;711.0;695.0
164.0;709.0;-784.0;658.0;591.0;?;696.0
163.0;708.0;-784.0;658.0;591.0;711.0;697.0
161.0;707.0;-784.0;658.0;591.0;712.0;698.0
?;?;-784.0;657.0;?;713.0;700.0
?;705.0;-784.0;?;591.0;713.0;701.0
?;704.0;-784.0;656.0;590.0;713.0;701.0
159.0;705.0;-784.0;656.0;590.0;713.0;700.0
157.0;?;-784.0;655.0;589.0;714.0;700.0
156.0;705.0;-784.0;655.0;589.0;713.0;700.0
?;706.0;-784.0;?;589.0;713.0;699.0
?;?;-783.0;655.0;?;712.0;698.0
?;707.0;-783.0;655.0;589.0;712.0;698.0
?;708.0;-783.0;?;589.0;711.0;?
160.0;708.0;-784.0;656.0;589.0;710.0;698.0
?;708.0;-784.0;657.0;589.0;709.0;698.0
160.0;707.0;-784.0;?;589.0;709.0;699.0
?;707.0;-783.0;658.0;590.0;709.0;698.0
160.0;?;-783.0;?;590.0;?;698.0
157.0;?;-783.0;658.0;591.0;711.0;698.0
155.0;?;-784.0;658.0;591.0;712.0;698.0
?;707.0;-783.0;?;592.0;?;698.0
?;707.0;-783.0;?;592.0;712.0;698.0
155.0;?;-784.0;659.0;591.0;712.0;?
?;706.0;?;659.0;?;712.0;699.0
157.0;?;-783.0;659.0;592.0;712.0;699.0
158.0;?;-783.0;659.0;?;712.0;699.0
?;705.0;-782.0;659.0;?;?;699.0
161.0;705.0;-782.0;659.0;593.0;713.0;699.0
161.0;704.0;-782.0;659.0;?;713.0;700.0
162.0;704.0;-781.0;658.0;?;713.0;700.0
?;?;?;?;594.0;713.0;700.0
165.0;703.0;-781.0;?;594.0;713.0;701.0
?;703.0;?;658.0;594.0;713.0;701.0
165.0;703.0;-781.0;658.0;594.0;713.0;701.0
?;704.0;-782.0;658.0;593.0;713.0;700.0
163.0;?;?;?;593.0;713.0;?
163.0;?;-782.0;658.0;593.0;714.0;699.0
165.0;?;-782.0;658.0;593.0;?;699.0
167.0;?;-782.0;658.0;?;713.0;699.0
169.0;704.0;?;658.0;592.0;?;700.0
171.0;704.0;?;658.0;593.0;?;699.0
172.0;704.0;-780.0;658.0;594.0;?;699.0
173.0;704.0;?;?;595.0;715.0;698.0
175.0;703.0;-778.0;657.0;596.0;716.0;698.0
177.0;703.0;?;656.0;596.0;717.0;697.0
180.0;703.0;-777.0;656.0;596.0;718.0;697.0
184.0;702.0;-777.0;657.0;596.0;719.0;697.0
186.0;?;-777.0;657.0;596.0;719.0;698.0
?;701.0;-777.0;657.0;?;719.0;698.0
187.0;701.0;-776.0;658.0;597.0;720.0;698.0
188.0;700.0;-775.0;658.0;598.0;721.0;698.0
190.0;700.0;-774.0;657.0;599.0;722.0;698.0
191.0;698.0;?;657.0;601.0;723.0;?
192.0;?;-771.0;656.0;602.0;725.0;699.0
193.0;695.0;-770.0;655.0;604.0;726.0;700.0
194.0;693.0;-769.0;654.0;606.0;728.0;701.0
196.0;692.0;-768.0;653.0;606.0;729.0;702.0
197.0;690.0;-766.0;652.0;?;?;703.0
?;?;-765.0;651.0;609.0;731.0;704.0
198.0;?;?;650.0;610.0;732.0;704.0
199.0;?;-764.0;650.0;610.0;732.0;704.0
201.0;687.0;?;650.0;610.0;732.0;?
?;687.0;?;651.0;610.0;732.0;?
202.0;687.0;-764.0;?;609.0;732.0;704.0
203.0;687.0;-764.0;652.0;609.0;731.0;?
204.0;687.0;-764.0;652.0;609.0;731.0;?
204.0;?;-764.0;653.0;?;731.0;703.0
205.0;687.0;-763.0;653.0;610.0;?;?
206.0;?;?;653.0;610.0;?;703.0
206.0;687.0;?;652.0;610.0;732.0;703.0
207.0;686.0;?;652.0;611.0;732.0;703.0
208.0;686.0;?;651.0;611.0;?;703.0
?;685.0;-761.0;?;611.0;734.0;703.0
?;684.0;-760.0;650.0;612.0;735.0;703.0
215.0;684.0;?;649.0;612.0;736.0;702.0
219.0;683.0;-759.0;649.0;612.0;?;?
222.0;681.0;-757.0;649.0;613.0;737.0;703.0
?;680.0;?;649.0;?;738.0;703.0
228.0;679.0;-755.0;648.0;613.0;739.0;703.0
229.0;679.0;-755.0;648.0;613.0;739.0;702.0
?;678.0;-755.0;647.0;613.0;740.0;702.0
229.0;678.0;-756.0;647.0;612.0;740.0;701.0
228.0;?;-756.0;646.0;612.0;741.0;701.0
227.0;678.0;?;645.0;611.0;741.0;700.0
226.0;679.0;-758.0;645.0;611.0;742.0;?
226.0;679.0;-758.0;644.0;610.0;742.0;699.0
226.0;?;?;644.0;610.0;742.0;699.0
226.0;679.0;?;645.0;611.0;741.0;?
?;679.0;?;?;613.0;741.0;?
?;679.0;-755.0;?;614.0;742.0;698.0
229.0;678.0;-754.0;643.0;614.0;742.0;699.0
230.0;678.0;-754.0;?;614.0;?;699.0
?;?;?;644.0;613.0;742.0;699.0
228.0;?;-756.0;?;612.0;742.0;?
227.0;678.0;-757.0;644.0;612.0;742.0;?
225.0;678.0;-757.0;644.0;612.0;?;698.0
225.0;678.0;-757.0;644.0;612.0;?;698.0
226.0;?;-756.0;644.0;613.0;?;?
?;?;-755.0;643.0;614.0;743.0;697.0
229.0;676.0;-754.0;643.0;614.0;743.0;697.0
233.0;675.0;-753.0;643.0;?;743.0;?
?;?;-753.0;643.0;614.0;?;?
?;675.0;-753.0;643.0;613.0;743.0;696.0
237.0;675.0;?;644.0;612.0;743.0;696.0
?;675.0;-754.0;645.0;?;?;696.0
235.0;675.0;?;645.0;?;743.0;696.0
234.0;675.0;-755.0;?;612.0;743.0;696.0
233.0;674.0;-755.0;644.0;612.0;743.0;?
232.0;674.0;-756.0;643.0;612.0;744.0;696.0
230.0;?;-756.0;642.0;612.0;744.0;697.0
230.0;674.0;?;642.0;612.0;744.0;698.0
230.0;674.0;-755.0;642.0;613.0;?;698.0
?;675.0;?;?;613.0;744.0;698.0
226.0;675.0;-756.0;642.0;613.0;744.0;699.0
225.0;675.0;-756.0;642.0;614.0;743.0;699.0
224.0;675.0;?;?;614.0;743.0;700.0
223.0;675.0;-755.0;643.0;?;743.0;701.0
222.0;674.0;-755.0;643.0;616.0;743.0;701.0
222.0;674.0;?;643.0;617.0;743.0;702.0
?;673.0;-753.0;644.0;618.0;?;703.0
?;?;-752.0;645.0;620.0;743.0;704.0
222.0;669.0;-751.0;645.0;622.0;743.0;706.0
224.0;?;-749.0;646.0;?;743.0;707.0
224.0;?;-747.0;648.0;625.0;743.0;708.0
224.0;662.0;-746.0;649.0;627.0;742.0;?
224.0;659.0;-744.0;?;629.0;742.0;?
225.0;655.0;-743.0;654.0;631.0;741.0;713.0
227.0;650.0;-741.0;657.0;632.0;?;715.0
230.0;646.0;-738.0;?;634.0;739.0;716.0
232.0;643.0;-737.0;?;635.0;737.0;716.0
233.0;641.0;-735.0;666.0;635.0;736.0;?
?;639.0;-734.0;?;635.0;?;714.0
235.0;639.0;-733.0;672.0;635.0;733.0;712.0
?;638.0;-734.0;675.0;634.0;731.0;709.0
229.0;637.0;-735.0;677.0;633.0;730.0;706.0
226.0;?;-736.0;680.0;632.0;727.0;702.0
?;639.0;-736.0;683.0;630.0;725.0;698.0
221.0;640.0;-739.0;686.0;626.0;721.0;?
215.0;641.0;-744.0;689.0;621.0;718.0;?
207.0;645.0;-751.0;?;616.0;715.0;?
198.0;650.0;-758.0;693.0;611.0;?;682.0
192.0;?;-764.0;694.0;?;713.0;679.0
190.0;657.0;-769.0;693.0;602.0;712.0;676.0
189.0;658.0;-772.0;?;598.0;712.0;674.0
?;661.0;?;691.0;?;?;674.0
189.0;663.0;-779.0;?;591.0;715.0;674.0
192.0;666.0;-781.0;686.0;?;717.0;674.0
198.0;?;-781.0;683.0;?;718.0;675.0
205.0;668.0;-781.0;?;586.0;719.0;677.0
210.0;?;-780.0;676.0;586.0;721.0;679.0
214.0;?;-779.0;673.0;587.0;722.0;?
217.0;668.0;-777.0;670.0;589.0;723.0;?
216.0;667.0;?;668.0;591.0;725.0;689.0
212.0;665.0;-775.0;666.0;594.0;?;694.0
205.0;662.0;-774.0;?;598.0;730.0;699.0
198.0;660.0;-773.0;662.0;?;733.0;703.0
?;657.0;-771.0;659.0;608.0;737.0;706.0
181.0;654.0;-769.0;654.0;?;?;709.0
166.0;649.0;?;648.0;616.0;748.0;712.0
152.0;643.0;-770.0;?;619.0;760.0;?
142.0;?;-771.0;627.0;621.0;?;720.0
135.0;633.0;?;613.0;622.0;788.0;728.0
?;624.0;-773.0;601.0;620.0;799.0;?
?;?;-776.0;590.0;616.0;807.0;742.0
140.0;604.0;?;578.0;610.0;?;747.0
149.0;594.0;-782.0;571.0;606.0;?;750.0
159.0;589.0;-783.0;?;?;820.0;744.0
171.0;594.0;-784.0;556.0;596.0;?;?
183.0;602.0;-785.0;551.0;592.0;818.0;730.0
?;605.0;-783.0;?;589.0;816.0;727.0
212.0;608.0;-780.0;?;588.0;813.0;725.0
