InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RKN^ accZ;Accelerometer RKN_ accZ;Accelerometer RKN^ accY;Accelerometer HIP accX;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit R-SHOE Nav_Ax;Accelerometer HIP accY;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit RLA gyroY;Accelerometer RKN_ accX
-839;346.0;-62.0;952.0;-149.0;?;372;-226;?;86;173.0;199.0
-810;315.0;-70.0;1024.0;-517.0;-285;310;-137;1458.0;98;195.0;165.0
-812;?;?;960.0;-272.0;-252;368;-196;1741.0;96;203.0;92.0
?;348.0;?;923.0;23.0;-268;?;?;?;93;63.0;104.0
-829;?;-377.0;?;-259.0;-256;366;-192;1149.0;78;315.0;?
-821;-66.0;213.0;968.0;?;-269;364;-176;702.0;80;?;144.0
-815;595.0;728.0;?;-220.0;-273;?;-160;809.0;87;152.0;1332.0
-816;264.0;?;1186.0;-245.0;-287;?;-147;991.0;?;94.0;?
-815;-325.0;-82.0;1426.0;?;-266;341;-154;1076.0;91;135.0;894.0
-819;46.0;?;995.0;-209.0;-257;347;-160;994.0;88;180.0;530.0
-821;-277.0;45.0;?;-158.0;-250;339;-156;1017.0;92;220.0;?
?;?;74.0;991.0;-157.0;-256;344;-156;1023.0;88;74.0;194.0
-832;131.0;54.0;884.0;-187.0;-266;?;?;1012.0;68;-89.0;222.0
-881;437.0;-90.0;1023.0;-216.0;-219;392;?;965.0;34;-153.0;97.0
-971;414.0;-19.0;1029.0;-192.0;-340;551;-239;951.0;-139;-133.0;167.0
?;385.0;?;955.0;?;-423;?;-201;959.0;-152;-140.0;?
?;376.0;?;972.0;-221.0;-338;371;-171;1006.0;1;-154.0;369.0
-883;?;-73.0;?;-185.0;-366;340;-148;?;-2;-167.0;252.0
-845;?;?;1039.0;?;?;230;-82;983.0;41;-193.0;218.0
?;254.0;?;1037.0;-151.0;-392;187;-51;995.0;89;-161.0;191.0
-878;287.0;?;?;?;-399;198;-94;1020.0;19;-111.0;211.0
-811;324.0;-11.0;983.0;-118.0;-373;27;-29;?;110;?;230.0
-739;362.0;-70.0;994.0;-132.0;-287;-130;12;?;215;-15.0;202.0
?;340.0;-58.0;?;-186.0;-242;-143;?;?;121;-13.0;188.0
-867;305.0;?;966.0;-172.0;-358;?;-20;978.0;63;-71.0;260.0
?;289.0;-93.0;991.0;-142.0;-414;-157;43;1009.0;81;?;264.0
?;280.0;-35.0;?;-176.0;-353;-159;-10;980.0;?;12.0;230.0
?;248.0;?;1006.0;?;-370;-198;?;1011.0;99;-15.0;?
-845;327.0;?;994.0;-148.0;-398;-151;-23;1014.0;58;?;126.0
-899;454.0;-67.0;?;-218.0;?;-31;?;?;47;-75.0;252.0
-921;413.0;-88.0;929.0;-209.0;-348;-94;-151;?;33;13.0;288.0
-1022;334.0;-98.0;968.0;-165.0;-369;-62;-180;997.0;-91;19.0;?
-802;416.0;-200.0;?;-200.0;?;?;-75;1000.0;161;?;496.0
-935;161.0;?;986.0;-225.0;-424;-23;-110;1041.0;-72;-74.0;408.0
?;222.0;-50.0;1022.0;?;-438;?;32;1004.0;120;-63.0;182.0
-796;?;-163.0;1047.0;?;-439;-228;?;982.0;98;43.0;331.0
?;359.0;-174.0;1000.0;-254.0;-496;210;-246;988.0;?;39.0;?
?;183.0;-201.0;893.0;?;-400;?;?;?;864;57.0;321.0
-1528;345.0;-162.0;1017.0;?;-601;543;-257;979.0;-1053;?;336.0
858;?;-148.0;1036.0;-208.0;-134;-1832;?;982.0;2120;?;376.0
?;348.0;-139.0;?;-236.0;965;-1586;621;983.0;2435;?;343.0
-5883;303.0;-126.0;1007.0;-203.0;405;5444;-3233;1002.0;-6353;?;?
?;402.0;-167.0;983.0;-210.0;?;1321;-254;996.0;-1453;-170.0;244.0
691;?;-87.0;1001.0;-236.0;-486;-1513;1330;?;?;-148.0;?
-1564;336.0;-27.0;915.0;-216.0;?;1212;-419;985.0;-799;-104.0;218.0
-443;422.0;-119.0;974.0;-196.0;-306;-74;433;961.0;?;-61.0;172.0
-869;?;-121.0;905.0;?;-226;427;67;895.0;159;?;326.0
-855;386.0;?;961.0;-135.0;-237;372;76;1008.0;80;105.0;337.0
-908;415.0;?;982.0;-139.0;?;411;49;1026.0;14;65.0;304.0
-919;?;-90.0;997.0;-127.0;-261;389;74;993.0;6;42.0;237.0
-858;379.0;-91.0;989.0;?;-321;369;119;992.0;?;70.0;264.0
-864;324.0;-52.0;?;-151.0;?;397;116;1021.0;?;52.0;245.0
-804;342.0;-53.0;?;-146.0;-291;?;136;1011.0;?;?;288.0
-845;349.0;-70.0;987.0;-120.0;-325;229;?;?;97;31.0;?
-868;397.0;-76.0;985.0;-117.0;-333;173;123;1017.0;86;20.0;268.0
?;353.0;?;967.0;-135.0;?;?;?;1043.0;318;6.0;255.0
-705;328.0;-63.0;973.0;-129.0;-378;-141;302;1006.0;293;32.0;242.0
-705;329.0;-97.0;979.0;-119.0;-396;-105;?;995.0;275;7.0;270.0
-753;393.0;-57.0;975.0;-146.0;-354;-183;278;1017.0;253;-21.0;261.0
?;330.0;-49.0;961.0;?;-355;-144;?;1042.0;170;-5.0;?
-782;366.0;-68.0;991.0;-159.0;-349;?;262;1034.0;220;37.0;?
-874;363.0;-72.0;991.0;-183.0;?;-192;209;1026.0;130;22.0;?
-988;337.0;-42.0;977.0;-144.0;-364;-28;97;?;-18;40.0;228.0
-856;?;-125.0;952.0;?;?;?;?;?;?;22.0;292.0
?;410.0;-130.0;978.0;-166.0;?;-290;?;993.0;176;-49.0;284.0
-775;300.0;-112.0;983.0;-132.0;-461;?;194;1000.0;90;?;265.0
-934;345.0;?;1009.0;-163.0;-246;-332;206;997.0;176;-66.0;284.0
-783;361.0;-141.0;980.0;?;-442;?;235;?;128;-110.0;385.0
-706;326.0;-88.0;984.0;-146.0;-534;-55;275;?;131;-93.0;288.0
-329;?;?;972.0;-148.0;210;?;733;966.0;?;-32.0;290.0
2172;355.0;-183.0;972.0;-153.0;-363;-1575;1516;998.0;2993;-59.0;?
-369;244.0;-97.0;982.0;-151.0;2307;-4689;923;?;3792;-27.0;?
-3583;295.0;-174.0;996.0;-135.0;?;-4815;?;1003.0;1828;6.0;303.0
-955;302.0;-76.0;?;-186.0;-1017;?;494;?;-545;38.0;248.0
?;302.0;?;984.0;-158.0;-702;837;?;1004.0;-192;24.0;297.0
-1094;355.0;-129.0;953.0;-161.0;78;-1;21;?;190;84.0;245.0
-603;337.0;-119.0;982.0;-160.0;-530;704;?;932.0;-4;-26.0;311.0
-948;?;-111.0;982.0;?;-115;136;96;886.0;172;20.0;238.0
?;342.0;-106.0;?;-118.0;-394;414;176;?;98;8.0;?
-806;341.0;-72.0;973.0;?;-306;351;?;667.0;104;55.0;226.0
-869;430.0;8.0;963.0;-114.0;-197;313;81;887.0;109;52.0;149.0
-846;399.0;-52.0;927.0;-420.0;-222;373;75;1346.0;85;198.0;242.0
-887;?;337.0;942.0;-178.0;-167;317;?;1574.0;101;?;-106.0
-857;567.0;-278.0;865.0;-156.0;?;?;83;1361.0;87;133.0;208.0
-837;741.0;272.0;767.0;?;-254;350;117;946.0;94;300.0;-809.0
-841;32.0;-2112.0;605.0;-28.0;-250;?;?;?;93;395.0;777.0
-843;919.0;-713.0;1095.0;?;-250;?;114;876.0;91;159.0;1247.0
-830;-1729.0;632.0;234.0;?;-236;343;?;998.0;?;?;1525.0
?;?;-287.0;1033.0;-101.0;-233;342;?;997.0;108;?;126.0
-829;116.0;199.0;1588.0;-59.0;-250;?;119;?;102;-34.0;?
-834;12.0;-216.0;1101.0;-49.0;-245;345;114;1081.0;?;-9.0;?
-844;260.0;149.0;921.0;?;-240;?;110;1052.0;93;-13.0;-17.0
?;505.0;70.0;?;-148.0;-232;341;104;1032.0;106;?;216.0
-838;639.0;14.0;816.0;-154.0;?;344;105;?;97;-113.0;?
-842;541.0;-82.0;861.0;-171.0;-243;347;109;1018.0;89;?;246.0
-832;439.0;-193.0;918.0;-108.0;-239;345;100;1000.0;95;-42.0;?
-836;439.0;-182.0;976.0;-79.0;-241;344;98;1006.0;90;-22.0;?
-838;335.0;?;975.0;-69.0;-239;341;?;1026.0;88;26.0;301.0
-839;322.0;-86.0;1012.0;-62.0;-230;344;72;1018.0;81;9.0;325.0
?;?;?;?;?;-227;337;71;1009.0;83;-30.0;265.0
-847;?;-61.0;990.0;-64.0;-232;346;58;?;66;55.0;219.0
?;384.0;-83.0;951.0;-111.0;-238;338;?;?;?;?;?
-840;415.0;-56.0;926.0;-122.0;-243;345;59;1026.0;68;109.0;?
-841;434.0;?;951.0;-46.0;?;?;50;981.0;65;11.0;305.0
?;377.0;?;?;-55.0;-229;323;43;1017.0;92;-50.0;?
-884;?;-92.0;983.0;?;-233;394;-1;1025.0;?;-92.0;294.0
?;321.0;-90.0;999.0;?;-248;305;54;995.0;109;-91.0;?
-950;326.0;-92.0;?;?;-209;464;-74;1014.0;-73;-45.0;253.0
-1172;357.0;-81.0;982.0;-67.0;-197;671;-223;1013.0;-347;-74.0;?
?;?;-101.0;972.0;-57.0;?;321;33;1013.0;?;-89.0;327.0
-762;?;-110.0;?;-49.0;-379;159;132;1014.0;151;-48.0;288.0
-853;348.0;-90.0;?;-63.0;-277;?;?;1010.0;93;-24.0;?
-835;360.0;-105.0;988.0;-51.0;?;35;55;1005.0;137;1.0;292.0
-857;362.0;-91.0;945.0;-61.0;-281;?;32;1020.0;93;19.0;295.0
-832;379.0;-73.0;974.0;-88.0;-282;?;101;1016.0;132;50.0;303.0
-848;361.0;-80.0;979.0;?;-343;-114;?;996.0;96;92.0;?
?;330.0;-91.0;989.0;-73.0;-332;-32;42;1023.0;42;77.0;305.0
-902;379.0;-85.0;979.0;-57.0;-281;-274;159;?;96;?;294.0
-895;354.0;-58.0;?;-43.0;-286;81;-106;?;2;12.0;292.0
-889;350.0;-117.0;?;-99.0;-284;-320;185;1134.0;?;62.0;?
-807;360.0;-103.0;980.0;-110.0;?;-138;?;1081.0;71;40.0;278.0
-512;?;-117.0;?;-134.0;-386;-223;252;?;292;40.0;309.0
206;?;-148.0;960.0;-196.0;-63;-2087;1591;1005.0;1393;?;293.0
?;?;-212.0;1000.0;-121.0;105;558;-370;964.0;1467;5.0;464.0
118;378.0;?;1023.0;-98.0;?;-1522;310;966.0;2085;-18.0;?
-1526;99.0;-141.0;?;?;1031;-4555;?;970.0;1657;-60.0;399.0
-1494;172.0;-111.0;1114.0;?;?;712;-59;993.0;-678;-101.0;269.0
-953;253.0;-115.0;1063.0;-124.0;?;873;-264;976.0;-239;-125.0;247.0
?;262.0;-40.0;989.0;-138.0;-87;-176;312;?;?;-88.0;251.0
-816;280.0;-30.0;993.0;-207.0;-315;816;-217;938.0;?;-106.0;212.0
-811;381.0;-4.0;951.0;-89.0;?;113;206;854.0;171;?;?
-802;370.0;-75.0;948.0;-46.0;?;411;68;749.0;50;35.0;159.0
-817;409.0;-62.0;?;?;-264;355;58;?;73;98.0;210.0
?;365.0;1.0;?;-370.0;?;301;?;677.0;83;-9.0;20.0
-846;390.0;?;936.0;-374.0;-238;390;25;1415.0;?;134.0;61.0
-834;578.0;54.0;885.0;196.0;-239;?;65;1767.0;75;448.0;-174.0
-837;680.0;28.0;819.0;-340.0;-247;358;51;1603.0;?;198.0;79.0
-835;506.0;-379.0;690.0;-275.0;-238;348;51;931.0;67;184.0;-767.0
-841;266.0;385.0;640.0;39.0;?;?;42;?;65;122.0;?
?;533.0;-540.0;725.0;-154.0;-235;343;52;904.0;?;?;1945.0
?;89.0;-500.0;1671.0;-203.0;-241;?;49;977.0;73;-148.0;1657.0
-831;-873.0;-366.0;1860.0;-170.0;-237;354;43;953.0;67;-178.0;-38.0
-834;-196.0;-359.0;?;-98.0;?;350;49;974.0;?;-107.0;523.0
-832;-141.0;-82.0;1195.0;-76.0;?;?;46;?;66;-76.0;257.0
-835;183.0;126.0;977.0;-79.0;-243;352;47;1034.0;?;-74.0;218.0
-834;?;?;875.0;?;?;342;51;1013.0;69;-70.0;89.0
-833;588.0;?;908.0;?;-238;?;50;?;71;-90.0;249.0
-832;507.0;?;883.0;-140.0;-239;340;52;998.0;71;7.0;135.0
-834;435.0;-99.0;915.0;-115.0;-237;343;48;1014.0;69;?;?
-835;416.0;-49.0;?;-105.0;-232;349;37;?;?;?;291.0
-831;375.0;-9.0;977.0;-104.0;-230;347;32;1030.0;?;4.0;?
-839;?;-49.0;987.0;-86.0;-235;?;28;1020.0;63;-21.0;206.0
-840;356.0;-82.0;973.0;-107.0;-239;346;24;?;61;?;199.0
-840;?;-82.0;954.0;-98.0;-237;344;24;?;62;-26.0;252.0
?;375.0;-62.0;961.0;?;-240;345;23;1005.0;?;?;301.0
-836;338.0;-70.0;972.0;-80.0;-242;345;20;986.0;64;30.0;284.0
-845;?;?;?;-107.0;?;348;11;1015.0;57;-9.0;255.0
-835;263.0;?;?;-88.0;-234;349;5;?;65;-18.0;254.0
-834;328.0;-41.0;996.0;-96.0;?;340;13;1002.0;?;-53.0;253.0
-848;308.0;-73.0;969.0;-79.0;-232;338;12;1011.0;58;-6.0;270.0
-842;338.0;?;?;-104.0;-233;344;5;1021.0;?;-15.0;288.0
-834;293.0;-58.0;1015.0;-92.0;-243;345;6;1011.0;66;-23.0;271.0
-835;?;-67.0;?;-83.0;-239;347;3;?;65;29.0;273.0
-836;292.0;-67.0;994.0;-86.0;-235;347;0;?;65;22.0;293.0
-840;300.0;-80.0;1001.0;-100.0;?;345;2;1012.0;63;?;?
-840;255.0;-64.0;1006.0;?;-231;342;5;1000.0;?;?;273.0
-834;?;-52.0;?;-78.0;?;346;1;1011.0;?;22.0;259.0
-838;?;?;991.0;?;?;349;?;?;64;6.0;267.0
-841;?;-53.0;998.0;-67.0;-234;343;4;?;?;-15.0;266.0
-839;285.0;?;1002.0;-79.0;-234;344;2;1023.0;63;-50.0;278.0
-839;316.0;-53.0;983.0;?;-231;342;3;1043.0;65;-27.0;267.0
-835;278.0;-57.0;991.0;?;-231;343;1;1013.0;?;-28.0;271.0
?;298.0;-71.0;?;?;?;352;-6;?;?;-17.0;273.0
-842;296.0;-40.0;1011.0;-82.0;-232;347;1;?;?;-58.0;273.0
?;298.0;?;1010.0;?;-232;?;?;1026.0;67;?;?
-838;?;-67.0;995.0;-74.0;-236;?;?;1020.0;64;?;300.0
?;297.0;?;997.0;-56.0;-234;349;?;1031.0;62;17.0;292.0
-833;293.0;-63.0;1006.0;?;?;343;?;?;?;14.0;297.0
-834;263.0;-41.0;?;-77.0;-242;337;?;?;?;-19.0;264.0
-836;?;?;1004.0;-92.0;-243;?;?;1026.0;65;14.0;287.0
-828;272.0;-73.0;997.0;-79.0;-238;348;-2;?;70;?;300.0
-827;?;-66.0;1008.0;?;-241;351;?;1010.0;?;60.0;301.0
-836;247.0;?;?;-85.0;-236;353;-4;1009.0;62;65.0;292.0
-838;247.0;-78.0;1011.0;?;-229;353;-3;1013.0;62;23.0;302.0
-835;?;-96.0;1003.0;-66.0;-234;?;-5;1022.0;62;12.0;?
-835;245.0;-82.0;999.0;?;-238;?;-6;?;?;14.0;297.0
-834;266.0;-81.0;1011.0;-39.0;-234;354;0;?;64;24.0;302.0
?;247.0;?;1001.0;-69.0;-231;356;?;?;?;21.0;282.0
?;247.0;-60.0;1001.0;-68.0;-234;?;-10;1024.0;63;-7.0;308.0
-834;?;-70.0;1002.0;-74.0;-234;?;-5;1023.0;62;-38.0;308.0
-831;244.0;-49.0;1025.0;?;-242;?;5;1010.0;67;?;290.0
-827;254.0;-50.0;?;-78.0;?;354;0;?;67;-6.0;280.0
?;?;-21.0;994.0;-92.0;-234;?;-2;997.0;66;48.0;274.0
-830;290.0;-33.0;1012.0;-81.0;-237;349;7;?;69;-71.0;302.0
?;?;-61.0;1014.0;-89.0;-244;354;3;1010.0;65;-72.0;333.0
-831;?;-69.0;1017.0;-115.0;-242;364;-7;1039.0;61;-30.0;?
-829;?;-79.0;1009.0;-99.0;-247;?;-4;1018.0;?;-44.0;333.0
-829;208.0;-95.0;1005.0;-152.0;-247;361;-4;984.0;63;1.0;?
-828;183.0;-82.0;1004.0;-175.0;-245;360;-3;976.0;?;-1.0;318.0
-824;219.0;?;?;-110.0;-247;?;0;1007.0;68;110.0;322.0
-818;237.0;-87.0;1034.0;-67.0;-244;?;-7;1030.0;72;236.0;331.0
-821;239.0;?;1052.0;?;-242;367;-8;1028.0;69;276.0;298.0
-827;228.0;?;?;-74.0;-242;361;1;995.0;66;233.0;260.0
-822;286.0;18.0;991.0;-128.0;-244;?;0;1024.0;?;76.0;219.0
-822;359.0;10.0;999.0;?;-249;361;-2;1013.0;?;-22.0;253.0
-823;395.0;?;972.0;-147.0;?;?;?;1015.0;68;?;284.0
-820;370.0;-69.0;997.0;-123.0;-250;364;?;1012.0;69;-98.0;319.0
?;307.0;-35.0;1021.0;-137.0;-255;372;-11;1032.0;63;-62.0;306.0
-823;256.0;-20.0;1003.0;-120.0;-252;367;-5;1018.0;65;?;296.0
-821;303.0;?;1009.0;-113.0;-247;359;1;987.0;?;-77.0;?
-821;324.0;-8.0;1012.0;-142.0;-247;361;0;1021.0;?;-23.0;289.0
-820;346.0;?;982.0;-119.0;-253;361;0;1007.0;?;?;326.0
-818;332.0;?;1006.0;?;-257;?;-7;1023.0;68;54.0;325.0
-817;305.0;-18.0;1002.0;-123.0;-251;370;?;1014.0;69;?;329.0
-819;313.0;-64.0;?;-115.0;?;365;-1;1031.0;70;41.0;324.0
-821;274.0;?;1024.0;?;-245;?;-5;1043.0;67;44.0;335.0
-819;280.0;-46.0;1011.0;-138.0;-244;371;-5;1013.0;68;?;328.0
-813;289.0;-10.0;?;-130.0;-252;374;?;1033.0;70;-52.0;?
-811;?;-47.0;1021.0;-101.0;-252;381;?;?;69;-66.0;329.0
?;?;-13.0;1011.0;-98.0;-249;?;-13;?;?;?;326.0
-821;298.0;-20.0;1001.0;-97.0;-252;374;-9;1015.0;64;?;327.0
-820;317.0;-11.0;999.0;-89.0;-242;?;-4;1033.0;?;-83.0;338.0
-815;316.0;-43.0;981.0;-95.0;-244;364;?;1012.0;74;?;352.0
-818;298.0;-52.0;1012.0;-81.0;-250;358;-2;1028.0;73;?;333.0
-828;259.0;-73.0;1027.0;?;-245;353;6;1012.0;67;-92.0;326.0
?;264.0;-50.0;1021.0;-126.0;-249;?;-3;980.0;64;-73.0;345.0
-821;?;?;1013.0;-129.0;-251;365;-7;?;67;-43.0;345.0
-823;311.0;?;1017.0;-103.0;?;359;0;984.0;?;?;?
?;313.0;-49.0;1007.0;?;-244;353;?;1012.0;75;-27.0;?
-816;310.0;-68.0;1007.0;-63.0;-247;360;-3;1032.0;74;-30.0;?
-820;309.0;-65.0;996.0;-38.0;-255;365;-5;1061.0;67;?;366.0
-819;278.0;-72.0;?;-60.0;-258;361;-3;1029.0;69;-20.0;?
-817;235.0;-72.0;1025.0;-65.0;-258;363;-5;?;70;-9.0;390.0
-822;191.0;-60.0;1010.0;-64.0;-257;361;?;1021.0;66;-45.0;?
-821;206.0;-87.0;?;-47.0;?;358;3;1041.0;68;-45.0;?
-816;228.0;-83.0;?;-78.0;-256;365;-5;1026.0;70;-25.0;391.0
?;227.0;?;1010.0;-49.0;-258;?;-7;1005.0;70;-62.0;327.0
-820;223.0;-18.0;1013.0;-38.0;-250;365;?;?;69;-19.0;?
-825;?;13.0;1003.0;-33.0;?;369;-2;?;64;-77.0;237.0
-821;376.0;?;986.0;?;?;368;-5;1046.0;66;?;268.0
-817;380.0;-21.0;?;-25.0;-260;360;?;1026.0;70;-14.0;277.0
?;360.0;-38.0;980.0;-47.0;?;362;?;?;?;-16.0;?
-819;328.0;-33.0;990.0;-51.0;-244;?;-2;1018.0;69;?;338.0
-819;?;-57.0;1006.0;-87.0;?;378;-8;1012.0;67;37.0;?
-813;274.0;?;1015.0;-93.0;-240;382;-12;1014.0;70;43.0;352.0
?;272.0;-37.0;?;-86.0;-242;372;-4;1008.0;73;73.0;?
-817;272.0;-29.0;1019.0;-49.0;-242;368;-1;1003.0;72;19.0;312.0
-823;283.0;-17.0;999.0;?;-235;?;?;1009.0;68;19.0;328.0
?;328.0;-22.0;?;?;-243;?;-3;?;71;-20.0;311.0
-807;290.0;-18.0;?;-47.0;?;376;?;1041.0;73;-34.0;324.0
-816;?;?;1001.0;-41.0;-255;372;?;1036.0;?;?;334.0
-817;287.0;?;1011.0;?;-242;?;-3;1015.0;?;56.0;371.0
-819;266.0;?;1012.0;-59.0;-246;?;-2;1014.0;67;106.0;363.0
-822;245.0;-19.0;1020.0;-79.0;-247;369;1;984.0;66;74.0;352.0
-816;?;-23.0;?;?;-245;372;-4;999.0;70;55.0;325.0
-819;303.0;-57.0;1012.0;?;?;?;-6;1013.0;65;?;329.0
-820;319.0;-70.0;1025.0;-18.0;?;373;-2;1017.0;66;-21.0;337.0
?;272.0;-54.0;1025.0;-33.0;-244;?;?;1019.0;?;?;?
-814;256.0;-36.0;1006.0;-18.0;?;369;-1;1002.0;73;?;?
-812;280.0;-77.0;1010.0;-98.0;-252;372;-5;1024.0;72;88.0;366.0
?;275.0;-96.0;990.0;-66.0;-249;368;?;1028.0;?;?;374.0
-821;?;-68.0;?;-39.0;?;375;-2;996.0;66;84.0;364.0
-820;208.0;-40.0;1052.0;-50.0;?;371;?;1017.0;68;34.0;?
-817;217.0;?;1028.0;-20.0;?;368;?;?;70;-31.0;329.0
-817;?;-45.0;?;?;-253;?;-5;?;67;?;346.0
-819;?;-60.0;1021.0;-74.0;-249;368;-2;1051.0;68;47.0;335.0
?;?;-58.0;1021.0;-73.0;-240;367;1;1028.0;72;35.0;360.0
-815;277.0;-81.0;1011.0;-49.0;?;?;-1;?;?;53.0;346.0
?;275.0;-40.0;1022.0;-79.0;-245;367;-4;985.0;?;42.0;355.0
-817;236.0;-52.0;1031.0;-47.0;-247;365;-2;?;72;59.0;370.0
-821;251.0;-59.0;1043.0;-28.0;-255;?;0;1024.0;67;18.0;334.0
-823;259.0;?;1032.0;-20.0;-255;?;0;1034.0;65;-1.0;334.0
-826;285.0;-54.0;?;-48.0;-252;356;7;?;66;-30.0;329.0
-826;278.0;-56.0;1010.0;-71.0;-252;?;6;1014.0;66;-31.0;353.0
-818;?;-57.0;1014.0;-85.0;-250;?;-6;1011.0;68;-51.0;387.0
-819;260.0;-70.0;?;?;-244;374;?;1005.0;?;0.0;392.0
-821;232.0;-53.0;1020.0;?;-241;369;1;?;?;33.0;?
-818;232.0;-44.0;1024.0;-22.0;?;370;-3;994.0;?;?;324.0
-815;255.0;-40.0;1042.0;-15.0;?;374;?;1032.0;68;-28.0;299.0
-815;312.0;-39.0;1005.0;-24.0;-255;374;-11;1014.0;?;-74.0;306.0
-823;?;-49.0;970.0;?;-245;367;1;?;66;-37.0;322.0
?;323.0;?;998.0;-63.0;-247;364;3;1021.0;67;30.0;342.0
?;278.0;-72.0;1020.0;?;-252;?;?;1025.0;69;54.0;353.0
-818;257.0;-41.0;1031.0;-44.0;-249;369;-4;?;68;-3.0;337.0
-819;259.0;-49.0;1012.0;-38.0;-251;?;?;?;70;-54.0;290.0
-821;293.0;-9.0;1017.0;-78.0;?;367;?;1023.0;68;-35.0;274.0
-822;?;-24.0;1005.0;-51.0;-247;368;-1;995.0;66;-47.0;295.0
-811;?;-46.0;1012.0;-63.0;-258;366;-6;1006.0;73;-23.0;324.0
-816;?;-76.0;965.0;-3.0;-252;?;-6;1018.0;69;-48.0;353.0
?;279.0;-70.0;1005.0;?;?;370;?;1065.0;61;-111.0;381.0
-823;248.0;-104.0;1007.0;-38.0;?;365;0;1037.0;65;-95.0;?
-821;220.0;?;?;-82.0;-255;?;-1;992.0;66;-7.0;349.0
-819;219.0;-21.0;1053.0;-67.0;-254;366;-5;1008.0;?;117.0;322.0
-816;?;-34.0;1018.0;-67.0;?;?;-9;1033.0;69;170.0;329.0
-822;?;-59.0;?;-84.0;-250;368;-4;1045.0;65;228.0;324.0
?;290.0;-41.0;?;-69.0;-249;353;12;995.0;66;233.0;?
?;?;-67.0;?;-78.0;-247;354;?;1015.0;68;185.0;336.0
?;271.0;-45.0;981.0;-72.0;-254;368;-3;1026.0;66;?;329.0
-818;276.0;-49.0;1019.0;?;-251;364;?;?;71;54.0;326.0
?;266.0;?;1011.0;-29.0;-247;363;5;1025.0;?;61.0;345.0
-816;251.0;-80.0;1014.0;-58.0;?;372;-4;1005.0;70;37.0;326.0
-814;?;-39.0;1039.0;-39.0;-246;368;-1;1014.0;74;?;330.0
-821;274.0;-51.0;1004.0;-18.0;-246;369;?;996.0;?;-77.0;341.0
-815;277.0;-38.0;1023.0;-15.0;?;377;?;1038.0;69;-82.0;316.0
-806;262.0;-57.0;1029.0;-66.0;-254;?;-10;1038.0;76;-9.0;332.0
-812;273.0;?;978.0;?;-251;?;-5;?;72;43.0;335.0
?;274.0;-76.0;1012.0;-48.0;-249;376;?;1023.0;66;-33.0;330.0
?;256.0;-29.0;1029.0;-68.0;?;?;-5;1001.0;70;?;289.0
-811;255.0;?;1003.0;-56.0;-239;377;-4;989.0;75;-62.0;300.0
-811;322.0;-58.0;982.0;-66.0;-249;370;-1;1036.0;?;21.0;319.0
-811;327.0;-39.0;1021.0;-90.0;-254;369;-1;1034.0;74;97.0;?
-810;?;-47.0;1019.0;-67.0;?;369;-1;1034.0;75;86.0;339.0
?;?;-59.0;991.0;?;-252;370;-1;983.0;73;131.0;?
-815;280.0;-44.0;?;-117.0;-246;376;-3;?;?;?;354.0
-815;?;?;?;-75.0;-246;376;-3;?;?;-280.0;329.0
-813;277.0;-50.0;1011.0;?;-250;373;-2;1036.0;72;-250.0;336.0
-814;288.0;-61.0;?;-37.0;?;372;?;1006.0;70;?;336.0
-814;283.0;-78.0;?;?;-251;370;1;?;71;-139.0;334.0
-816;271.0;-33.0;?;-80.0;-253;376;-3;1023.0;66;-89.0;331.0
-816;301.0;-36.0;1013.0;-65.0;-254;?;?;1016.0;64;-26.0;356.0
-810;294.0;-52.0;1005.0;?;-254;?;?;1036.0;74;34.0;340.0
-812;294.0;-64.0;1003.0;-32.0;-256;366;2;1027.0;?;140.0;352.0
-820;260.0;-49.0;1011.0;-25.0;-249;371;3;999.0;?;110.0;366.0
-818;242.0;?;1014.0;-40.0;-252;371;2;?;67;49.0;352.0
-807;?;-44.0;1022.0;-45.0;-257;360;5;?;80;?;348.0
-806;269.0;-46.0;1018.0;-63.0;-255;372;-5;1031.0;77;?;351.0
-815;282.0;-49.0;1028.0;?;?;?;-14;?;?;?;335.0
-805;305.0;-66.0;1025.0;-75.0;-246;?;?;?;?;80.0;343.0
?;282.0;?;1010.0;-46.0;-240;381;?;1009.0;?;?;339.0
-806;285.0;-72.0;?;-44.0;?;388;-4;1017.0;71;?;334.0
-798;278.0;-42.0;991.0;-44.0;-247;386;-4;1025.0;80;6.0;353.0
-799;267.0;-40.0;?;?;-242;394;-8;1024.0;77;0.0;336.0
-808;265.0;-41.0;1022.0;?;-241;391;-2;1023.0;71;7.0;328.0
-813;262.0;-49.0;1028.0;-10.0;-238;383;7;1043.0;70;0.0;336.0
-816;303.0;-27.0;?;-50.0;-242;?;11;1014.0;68;16.0;337.0
-815;304.0;?;999.0;-61.0;-243;379;9;1010.0;69;53.0;347.0
-806;290.0;-43.0;1024.0;-92.0;-240;384;4;978.0;76;115.0;338.0
?;260.0;?;1013.0;-113.0;?;?;0;1016.0;77;102.0;330.0
-806;?;?;992.0;-110.0;?;394;-3;989.0;72;117.0;?
-805;297.0;-37.0;999.0;-85.0;?;382;1;?;74;?;329.0
