InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit LLA Quaternion4;Accelerometer LWR accX;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit LUA Quaternion2
482.0;-101.0;-2;20;744.0;-11.0;-155;-75;414.0;3.0;-345.0
483.0;278.0;-2;20;825.0;156.0;-154;-74;464.0;104.0;32.0
489.0;306.0;-2;20;827.0;340.0;-154;-74;457.0;-95.0;82.0
123.0;362.0;-7;13;396.0;-249.0;-110;-124;125.0;-1576.0;3.0
747.0;-18.0;-2;21;668.0;350.0;-156;-75;671.0;233.0;-101.0
734.0;-23.0;-2;21;678.0;522.0;-156;-75;512.0;-154.0;-122.0
107.0;-23.0;-164;13;664.0;-162.0;-173;-125;208.0;529.0;-230.0
724.0;24.0;-2;21;669.0;272.0;-156;-75;516.0;500.0;-119.0
-457.0;-449.0;145;18;-792.0;422.0;55;173;-471.0;52.0;-279.0
8.0;196.0;-165;14;552.0;-77.0;-173;-166;374.0;-506.0;-21.0
8.0;202.0;-165;14;550.0;-56.0;-173;-166;381.0;-310.0;-14.0
97.0;79.0;-167;12;703.0;-97.0;-172;-166;426.0;156.0;-108.0
125.0;47.0;-167;12;727.0;-47.0;-173;-166;378.0;259.0;-122.0
144.0;23.0;-167;12;732.0;-454.0;-173;-166;337.0;423.0;-137.0
113.0;50.0;-167;12;644.0;502.0;-173;-166;356.0;-261.0;-136.0
13.0;323.0;-168;12;112.0;-874.0;-186;-166;458.0;365.0;-72.0
88.0;215.0;-170;16;114.0;-546.0;106;-167;320.0;-442.0;-103.0
111.0;222.0;-170;16;126.0;-874.0;106;-163;297.0;-64.0;-96.0
721.0;2.0;-2;21;644.0;432.0;-156;-75;524.0;399.0;-121.0
739.0;31.0;-2;21;667.0;328.0;-156;-75;457.0;51.0;-111.0
169.0;156.0;-171;13;166.0;-84.0;105;-171;108.0;793.0;-116.0
-314.0;185.0;-30;16;-24.0;-93.0;146;-171;66.0;718.0;88.0
353.0;-685.0;145;18;-292.0;-470.0;55;173;-328.0;-51.0;-695.0
406.0;-688.0;145;18;-241.0;-106.0;55;174;-391.0;125.0;-663.0
22.0;119.0;-28;14;381.0;49.0;147;-88;249.0;872.0;-64.0
270.0;49.0;-28;18;648.0;-279.0;149;-79;444.0;274.0;-175.0
287.0;34.0;-23;24;680.0;4.0;154;-78;492.0;120.0;-173.0
344.0;-696.0;145;18;-293.0;-322.0;55;173;-329.0;26.0;-698.0
326.0;-694.0;145;18;-299.0;-263.0;55;174;-339.0;304.0;-698.0
713.0;-74.0;-3;19;876.0;282.0;-171;-76;496.0;45.0;-219.0
730.0;-74.0;-4;19;876.0;441.0;-171;-76;501.0;-264.0;-215.0
735.0;-69.0;-3;19;878.0;302.0;-171;-76;502.0;-209.0;-209.0
780.0;-48.0;-4;19;873.0;377.0;-171;-75;501.0;39.0;-162.0
798.0;-39.0;-4;20;879.0;291.0;-171;-74;487.0;-217.0;-129.0
771.0;-25.0;-3;20;874.0;330.0;-170;-74;495.0;-80.0;-96.0
765.0;43.0;-2;22;863.0;601.0;-161;-74;487.0;2.0;-69.0
459.0;-1.0;-2;21;709.0;-128.0;-156;-74;85.0;-390.0;-169.0
522.0;4.0;-2;20;708.0;-212.0;-156;-74;186.0;-397.0;-172.0
723.0;-869.0;23;19;286.0;-763.0;-47;7;189.0;-92.0;-411.0
-483.0;233.0;-165;15;-571.0;-769.0;-151;-131;-737.0;320.0;401.0
792.0;-45.0;-2;21;589.0;763.0;-160;-74;571.0;-14.0;-232.0
-614.0;625.0;55;27;-639.0;-108.0;-147;25;580.0;-2.0;607.0
698.0;-677.0;151;24;678.0;-484.0;-87;170;311.0;-52.0;-697.0
771.0;-568.0;146;21;593.0;108.0;-66;-34;554.0;-527.0;-557.0
-753.0;-64.0;-4;18;-672.0;771.0;-123;-75;-403.0;-239.0;131.0
-912.0;413.0;16;20;-669.0;411.0;-4;-3;-517.0;295.0;354.0
676.0;-870.0;23;18;237.0;-763.0;-47;8;357.0;166.0;-408.0
676.0;-869.0;23;18;236.0;-777.0;-47;8;356.0;142.0;-406.0
722.0;-877.0;23;19;279.0;-766.0;-47;8;62.0;59.0;-433.0
720.0;-889.0;23;19;272.0;-741.0;-47;8;75.0;-54.0;-469.0
588.0;-820.0;9;22;410.0;-654.0;-30;-13;308.0;-23.0;-724.0
-880.0;713.0;20;16;-432.0;-323.0;-69;5;-473.0;-342.0;340.0
722.0;-876.0;23;19;280.0;-780.0;-47;8;60.0;40.0;-431.0
-705.0;586.0;-14;-13;-442.0;-928.0;-121;-111;-658.0;104.0;636.0
746.0;-630.0;22;44;616.0;-229.0;-76;47;549.0;-494.0;-633.0
751.0;-668.0;18;33;666.0;-452.0;-61;-7;595.0;-73.0;-635.0
716.0;-653.0;17;27;734.0;-329.0;-92;17;584.0;-16.0;-695.0
-307.0;572.0;-4;26;-657.0;-146.0;-135;-76;-540.0;876.0;468.0
-470.0;-587.0;145;18;-730.0;452.0;55;173;-555.0;223.0;-316.0
-715.0;41.0;-5;19;-766.0;294.0;-113;-75;-427.0;-748.0;191.0
778.0;-637.0;6;-1;732.0;-19.0;-83;-37;644.0;213.0;-610.0
805.0;-616.0;5;0;682.0;-65.0;-85;-11;586.0;-421.0;-578.0
773.0;-620.0;61;19;640.0;-202.0;-69;27;579.0;511.0;-608.0
-548.0;801.0;154;27;-351.0;-599.0;52;171;-235.0;458.0;526.0
-780.0;579.0;44;34;-664.0;-122.0;-32;42;-525.0;420.0;599.0
736.0;-634.0;18;26;730.0;-26.0;-74;5;546.0;413.0;-638.0
778.0;-637.0;2;37;644.0;294.0;-58;25;534.0;305.0;-620.0
821.0;-241.0;-2;21;498.0;737.0;-160;-74;578.0;266.0;-298.0
338.0;-63.0;-3;20;374.0;-870.0;150;-114;738.0;-545.0;-350.0
787.0;-822.0;26;16;438.0;-693.0;-46;-1;425.0;-79.0;-328.0
800.0;-832.0;26;16;446.0;-624.0;-46;-5;476.0;-138.0;-350.0
-785.0;581.0;98;-1;-596.0;-81.0;-99;4;523.0;163.0;590.0
320.0;6.0;-5;30;776.0;250.0;-155;-78;541.0;1313.0;-223.0
711.0;-862.0;23;19;268.0;-798.0;-47;8;268.0;-215.0;-398.0
716.0;-863.0;23;19;274.0;-769.0;-47;8;268.0;-246.0;-401.0
723.0;-872.0;23;19;283.0;-798.0;-47;7;34.0;-12.0;-422.0
894.0;-80.0;-2;21;607.0;573.0;-160;-74;588.0;412.0;-180.0
720.0;-879.0;23;19;276.0;-807.0;-47;8;67.0;82.0;-437.0
715.0;-883.0;23;19;271.0;-778.0;-47;8;67.0;90.0;-444.0
708.0;-872.0;24;19;269.0;-777.0;-61;8;284.0;-124.0;-404.0
715.0;-876.0;24;19;278.0;-776.0;-62;8;281.0;-86.0;-412.0
699.0;-624.0;4;16;398.0;-575.0;-156;-40;635.0;419.0;-597.0
586.0;-481.0;9;32;702.0;-558.0;-68;-21;471.0;652.0;-485.0
836.0;-638.0;20;42;621.0;-622.0;28;-4;419.0;-217.0;-512.0
-552.0;549.0;8;26;-183.0;-864.0;62;173;5.0;-521.0;386.0
-869.0;729.0;20;17;-435.0;-535.0;-69;4;-476.0;-28.0;354.0
753.0;-38.0;-1;21;672.0;-853.0;-106;-74;558.0;227.0;17.0
755.0;-626.0;13;34;664.0;-78.0;-63;-6;595.0;-452.0;-618.0
691.0;-625.0;5;15;388.0;-635.0;-156;-39;617.0;-409.0;-615.0
-539.0;-487.0;145;18;-813.0;599.0;55;173;-519.0;-92.0;-196.0
773.0;-627.0;156;11;652.0;-201.0;-58;87;594.0;-460.0;-561.0
537.0;-713.0;91;20;-156.0;-509.0;-100;24;163.0;831.0;-615.0
767.0;-575.0;6;-12;680.0;355.0;-19;-31;560.0;465.0;-563.0
782.0;-722.0;104;23;313.0;-586.0;-83;28;-158.0;-546.0;-619.0
745.0;-644.0;-2;28;693.0;-97.0;-82;-13;575.0;472.0;-660.0
-467.0;-577.0;145;18;-740.0;487.0;55;174;-549.0;410.0;-319.0
-348.0;516.0;-4;26;-718.0;114.0;-136;-75;-411.0;916.0;466.0
-802.0;686.0;154;28;-664.0;-293.0;0;114;-530.0;28.0;591.0
-795.0;686.0;154;28;-659.0;-362.0;0;129;-531.0;-41.0;596.0
-541.0;628.0;15;27;-719.0;69.0;-32;-9;-435.0;1113.0;598.0
-716.0;666.0;-7;-101;-574.0;-163.0;-185;-129;-325.0;632.0;693.0
-753.0;-105.0;-4;18;-699.0;855.0;-123;-75;-399.0;-13.0;146.0
-640.0;561.0;-10;26;-577.0;-570.0;-156;-165;-636.0;399.0;585.0
-799.0;-23.0;-5;19;-674.0;793.0;-113;-74;-416.0;264.0;129.0
721.0;-719.0;133;21;637.0;-138.0;-85;153;325.0;519.0;-683.0
-602.0;412.0;-12;24;-539.0;-680.0;-236;-144;-714.0;287.0;583.0
735.0;-646.0;-5;-30;737.0;210.0;-88;-39;618.0;-224.0;-632.0
-420.0;-370.0;4;19;-638.0;47.0;-90;127;-196.0;3055.0;-86.0
795.0;-601.0;6;0;727.0;-8.0;-85;-22;627.0;-385.0;-598.0
100.0;259.0;-127;39;443.0;-770.0;61;-157;401.0;1874.0;-72.0
776.0;-626.0;43;13;670.0;-199.0;-78;25;597.0;611.0;-621.0
785.0;-612.0;18;15;689.0;-129.0;-100;-84;563.0;-450.0;-607.0
805.0;-639.0;25;40;566.0;-143.0;15;-4;333.0;-806.0;-512.0
704.0;-654.0;21;42;719.0;-254.0;-57;9;-296.0;-439.0;-705.0
-711.0;645.0;28;32;-507.0;314.0;128;27;-285.0;-976.0;627.0
-794.0;622.0;110;30;-520.0;-463.0;51;2;-506.0;-509.0;561.0
712.0;-668.0;23;60;622.0;19.0;-41;36;-530.0;84.0;-676.0
556.0;-85.0;-2;18;803.0;368.0;-132;-74;529.0;-761.0;-396.0
-709.0;867.0;22;17;-177.0;-711.0;-70;4;-396.0;-170.0;459.0
-672.0;813.0;21;17;-151.0;-650.0;-69;4;-292.0;605.0;458.0
783.0;-34.0;-1;21;870.0;652.0;-108;-74;572.0;-218.0;-200.0
-928.0;410.0;17;19;-666.0;463.0;-4;-3;-513.0;-280.0;302.0
-935.0;376.0;17;19;-673.0;517.0;-4;-3;-503.0;-218.0;288.0
-763.0;620.0;4;15;-507.0;-614.0;-99;-16;-494.0;298.0;545.0
-937.0;369.0;17;20;-676.0;549.0;-4;-3;-505.0;-229.0;284.0
-737.0;688.0;0;14;-392.0;-699.0;-145;-18;-625.0;-488.0;658.0
717.0;-706.0;28;36;306.0;-302.0;-66;7;583.0;792.0;-568.0
-255.0;634.0;162;28;148.0;-787.0;81;139;51.0;1421.0;182.0
899.0;-477.0;16;26;682.0;253.0;-81;26;609.0;492.0;-390.0
-938.0;366.0;17;20;-677.0;550.0;-4;-3;-509.0;-216.0;282.0
-923.0;431.0;30;37;-633.0;379.0;8;11;-665.0;801.0;323.0
660.0;-579.0;-8;47;781.0;-97.0;23;-23;577.0;-509.0;-604.0
-785.0;565.0;37;28;-673.0;-140.0;-27;-17;-608.0;950.0;614.0
-705.0;578.0;8;19;-471.0;-576.0;-88;-16;-596.0;874.0;603.0
61.0;259.0;-52;-1;418.0;-825.0;114;-158;569.0;-875.0;-105.0
747.0;-641.0;5;30;730.0;65.0;87;-18;606.0;355.0;-646.0
763.0;-642.0;0;-44;711.0;-280.0;119;6;569.0;379.0;-633.0
726.0;-630.0;18;26;725.0;-51.0;-74;4;544.0;503.0;-639.0
651.0;-434.0;-3;5;568.0;-777.0;-194;-61;562.0;-1849.0;-551.0
486.0;-447.0;-3;20;207.0;-973.0;150;-51;710.0;-50.0;-557.0
756.0;-644.0;16;36;684.0;17.0;89;-8;585.0;538.0;-646.0
480.0;-442.0;-3;20;201.0;-995.0;150;-43;713.0;-100.0;-560.0
646.0;-901.0;16;5;361.0;-706.0;-49;4;498.0;-174.0;-449.0
740.0;-660.0;94;9;466.0;-327.0;-109;24;-199.0;-626.0;-633.0
785.0;-674.0;5;25;719.0;-7.0;-20;-31;556.0;-382.0;-581.0
816.0;-853.0;26;16;462.0;-591.0;-46;-5;457.0;-186.0;-405.0
679.0;-860.0;24;56;466.0;-594.0;8;-10;575.0;-270.0;-598.0
627.0;-795.0;30;41;379.0;-558.0;37;-7;567.0;588.0;-596.0
835.0;-840.0;26;16;484.0;-685.0;-46;-1;498.0;-215.0;-407.0
-769.0;656.0;-172;31;-680.0;142.0;-135;-167;-567.0;-163.0;628.0
641.0;-431.0;69;14;761.0;-322.0;-108;-44;440.0;-1275.0;-539.0
734.0;-884.0;24;17;270.0;-788.0;-46;9;240.0;73.0;-483.0
-759.0;672.0;-174;28;-675.0;23.0;-132;117;-536.0;362.0;638.0
692.0;-881.0;23;18;246.0;-818.0;-46;8;393.0;349.0;-436.0
736.0;-885.0;23;18;267.0;-773.0;-46;8;254.0;106.0;-479.0
764.0;-665.0;103;5;446.0;-80.0;-103;22;-209.0;1041.0;-596.0
357.0;-676.0;145;18;-297.0;-834.0;55;173;-323.0;-401.0;-693.0
677.0;-611.0;-2;19;376.0;-938.0;-117;-21;541.0;-82.0;-612.0
719.0;-886.0;23;19;273.0;-836.0;-47;8;49.0;-47.0;-461.0
735.0;-876.0;21;16;292.0;-807.0;-75;8;342.0;-194.0;-422.0
697.0;-616.0;2;15;375.0;-877.0;-132;-25;607.0;115.0;-616.0
742.0;-669.0;20;27;635.0;-520.0;59;-13;550.0;1158.0;-628.0
770.0;-567.0;85;24;588.0;-67.0;-109;26;-201.0;-783.0;-626.0
884.0;-485.0;27;32;660.0;291.0;-56;26;604.0;684.0;-418.0
-822.0;747.0;20;18;-379.0;-609.0;-69;5;-433.0;880.0;399.0
815.0;-866.0;21;16;386.0;-804.0;-75;8;387.0;153.0;-434.0
-610.0;574.0;-5;25;-783.0;17.0;-166;-54;483.0;-520.0;587.0
763.0;-655.0;9;18;635.0;-317.0;100;17;590.0;-576.0;-635.0
725.0;-644.0;-6;-27;744.0;114.0;-113;-39;614.0;-517.0;-630.0
834.0;-840.0;25;16;489.0;-733.0;-46;1;495.0;-211.0;-411.0
-774.0;591.0;13;11;-556.0;114.0;-123;-27;406.0;709.0;574.0
803.0;-610.0;-6;35;703.0;-57.0;-109;70;539.0;1037.0;-594.0
801.0;-590.0;-4;29;754.0;-210.0;-83;57;563.0;625.0;-593.0
666.0;-590.0;4;15;375.0;-987.0;-118;-20;492.0;-228.0;-610.0
-734.0;660.0;-167;23;-695.0;-259.0;-130;10;-376.0;607.0;659.0
-733.0;656.0;19;13;-372.0;-385.0;-41;20;-660.0;-966.0;531.0
-735.0;791.0;7;19;-294.0;-683.0;-86;-16;-409.0;-223.0;669.0
859.0;-623.0;17;1;622.0;-478.0;-48;-8;623.0;709.0;-274.0
724.0;-616.0;12;28;607.0;-50.0;-70;6;610.0;-716.0;-635.0
-696.0;478.0;122;13;-407.0;84.0;-164;21;428.0;-921.0;435.0
-613.0;524.0;-10;21;-619.0;-502.0;-143;-161;-577.0;-1371.0;566.0
698.0;-605.0;2;15;388.0;-915.0;-132;-31;597.0;671.0;-603.0
713.0;-628.0;4;31;755.0;-9.0;85;-23;594.0;-614.0;-637.0
771.0;-613.0;156;11;686.0;-7.0;-59;43;600.0;-679.0;-566.0
-817.0;826.0;19;21;-319.0;-609.0;-77;3;-471.0;-400.0;442.0
-778.0;-32.0;-5;19;-692.0;753.0;-113;-74;-416.0;711.0;106.0
