Accelerometer HIP accZ;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit BACK magneticX;Accelerometer RUA_ accX;InertialMeasurementUnit BACK accZ;Accelerometer BACK accY;InertialMeasurementUnit RLA accY;InertialMeasurementUnit LUA accZ;Accelerometer LH accZ;Accelerometer BACK accZ;Accelerometer BACK accX
244.0;-6.0;629.0;19.0;220.0;?;?;72.0;101.0;-567.0;17.0
261.0;-7.0;628.0;19.0;?;838.0;192.0;75.0;107.0;-555.0;?
205.0;?;630.0;-5.0;227.0;835.0;173.0;75.0;136.0;?;?
212.0;-13.0;633.0;-11.0;240.0;849.0;211.0;61.0;138.0;-577.0;?
264.0;7.0;633.0;29.0;237.0;848.0;237.0;79.0;?;-606.0;10.0
238.0;?;634.0;?;224.0;?;246.0;111.0;130.0;?;?
240.0;?;?;39.0;223.0;841.0;?;?;87.0;-578.0;28.0
235.0;5.0;636.0;52.0;212.0;834.0;284.0;87.0;104.0;?;36.0
223.0;?;?;61.0;210.0;850.0;267.0;81.0;123.0;-563.0;38.0
231.0;-22.0;?;?;223.0;813.0;249.0;81.0;101.0;?;38.0
?;-25.0;641.0;8.0;222.0;801.0;216.0;71.0;133.0;-557.0;29.0
?;-18.0;639.0;2.0;231.0;789.0;201.0;65.0;152.0;?;-12.0
142.0;-6.0;641.0;?;?;635.0;172.0;72.0;150.0;-387.0;-15.0
-180.0;86.0;642.0;-27.0;263.0;635.0;-2.0;150.0;126.0;-706.0;?
?;111.0;?;-73.0;316.0;1129.0;-244.0;101.0;?;?;296.0
?;147.0;654.0;-64.0;243.0;1197.0;421.0;1.0;-53.0;?;440.0
-299.0;95.0;656.0;383.0;?;?;558.0;371.0;-104.0;-445.0;256.0
187.0;147.0;658.0;?;136.0;815.0;-61.0;?;50.0;-478.0;?
94.0;200.0;660.0;-292.0;?;?;?;218.0;?;?;214.0
116.0;93.0;665.0;-137.0;153.0;733.0;?;82.0;107.0;-525.0;215.0
47.0;66.0;666.0;128.0;175.0;856.0;?;6.0;-31.0;?;209.0
100.0;45.0;665.0;199.0;197.0;907.0;273.0;32.0;-84.0;?;214.0
76.0;-6.0;666.0;134.0;177.0;869.0;237.0;198.0;-68.0;-473.0;202.0
69.0;?;665.0;-13.0;133.0;859.0;?;257.0;101.0;-454.0;?
?;92.0;663.0;-72.0;134.0;900.0;99.0;169.0;226.0;-480.0;207.0
?;110.0;?;-40.0;142.0;?;119.0;112.0;234.0;-452.0;184.0
82.0;153.0;?;24.0;140.0;867.0;152.0;100.0;114.0;-420.0;183.0
?;181.0;661.0;45.0;129.0;877.0;162.0;129.0;-107.0;-423.0;193.0
120.0;?;658.0;13.0;127.0;898.0;178.0;?;-164.0;?;188.0
123.0;85.0;?;?;145.0;?;203.0;112.0;19.0;-437.0;161.0
?;?;?;55.0;150.0;892.0;231.0;79.0;13.0;-466.0;160.0
98.0;35.0;657.0;69.0;?;913.0;214.0;77.0;96.0;-440.0;122.0
75.0;44.0;655.0;39.0;163.0;?;228.0;93.0;77.0;-444.0;123.0
116.0;56.0;653.0;79.0;?;884.0;240.0;103.0;100.0;-461.0;133.0
95.0;93.0;650.0;79.0;130.0;895.0;250.0;112.0;103.0;?;123.0
101.0;117.0;?;96.0;?;903.0;?;106.0;74.0;-460.0;129.0
133.0;113.0;648.0;77.0;135.0;901.0;?;?;32.0;-463.0;148.0
159.0;?;649.0;?;132.0;881.0;276.0;102.0;?;-438.0;150.0
155.0;62.0;647.0;96.0;125.0;910.0;273.0;105.0;5.0;-459.0;128.0
150.0;?;645.0;69.0;131.0;?;260.0;84.0;?;-485.0;?
172.0;39.0;?;50.0;136.0;919.0;240.0;59.0;99.0;-441.0;?
100.0;25.0;644.0;50.0;?;915.0;225.0;?;111.0;-478.0;115.0
90.0;22.0;642.0;43.0;137.0;904.0;234.0;66.0;81.0;?;?
?;?;642.0;72.0;145.0;885.0;226.0;109.0;?;-471.0;143.0
159.0;50.0;642.0;55.0;132.0;907.0;?;113.0;129.0;-457.0;124.0
132.0;56.0;?;12.0;?;914.0;172.0;74.0;125.0;-477.0;125.0
151.0;50.0;?;11.0;160.0;925.0;186.0;63.0;108.0;-489.0;?
154.0;54.0;?;9.0;?;900.0;186.0;85.0;?;-492.0;122.0
132.0;54.0;639.0;10.0;153.0;871.0;?;103.0;?;-484.0;135.0
169.0;52.0;639.0;?;?;878.0;147.0;100.0;116.0;-485.0;116.0
160.0;47.0;638.0;?;190.0;873.0;135.0;95.0;121.0;-512.0;?
159.0;?;637.0;-28.0;188.0;?;141.0;87.0;105.0;-529.0;125.0
?;18.0;638.0;-20.0;200.0;857.0;?;?;?;-556.0;?
?;?;639.0;-48.0;?;844.0;100.0;100.0;123.0;?;85.0
?;11.0;638.0;-73.0;202.0;?;137.0;98.0;117.0;-547.0;72.0
157.0;-18.0;?;-29.0;206.0;850.0;194.0;78.0;135.0;-559.0;58.0
170.0;-16.0;636.0;18.0;206.0;?;213.0;79.0;154.0;-568.0;50.0
162.0;5.0;634.0;1.0;205.0;867.0;215.0;92.0;111.0;-561.0;30.0
183.0;27.0;634.0;0.0;?;817.0;?;91.0;152.0;-571.0;19.0
171.0;30.0;632.0;15.0;223.0;768.0;224.0;99.0;118.0;-539.0;17.0
114.0;70.0;647.0;68.0;80.0;913.0;224.0;80.0;58.0;?;148.0
129.0;?;649.0;?;101.0;892.0;?;65.0;69.0;-437.0;131.0
?;61.0;651.0;47.0;91.0;?;212.0;80.0;67.0;-427.0;142.0
63.0;63.0;651.0;40.0;102.0;917.0;211.0;97.0;88.0;-471.0;143.0
105.0;87.0;654.0;47.0;?;889.0;211.0;?;75.0;-461.0;151.0
120.0;80.0;656.0;54.0;?;904.0;228.0;?;79.0;-453.0;155.0
104.0;92.0;658.0;65.0;104.0;916.0;230.0;?;49.0;-456.0;153.0
133.0;?;658.0;?;?;913.0;?;102.0;38.0;-430.0;146.0
111.0;84.0;659.0;37.0;121.0;897.0;211.0;?;61.0;-439.0;143.0
142.0;78.0;659.0;53.0;83.0;?;231.0;92.0;51.0;-450.0;163.0
?;71.0;657.0;74.0;98.0;904.0;244.0;73.0;61.0;-459.0;?
155.0;57.0;656.0;57.0;108.0;?;?;78.0;75.0;-464.0;136.0
?;46.0;655.0;73.0;116.0;918.0;240.0;?;76.0;-473.0;120.0
154.0;44.0;653.0;80.0;?;917.0;239.0;?;81.0;-440.0;?
151.0;43.0;651.0;?;109.0;905.0;234.0;85.0;113.0;-460.0;120.0
171.0;46.0;650.0;68.0;112.0;911.0;232.0;84.0;101.0;-433.0;105.0
183.0;49.0;647.0;49.0;103.0;905.0;220.0;69.0;108.0;?;122.0
182.0;44.0;645.0;19.0;93.0;916.0;201.0;58.0;74.0;-449.0;118.0
175.0;40.0;?;19.0;128.0;907.0;?;45.0;77.0;?;92.0
153.0;34.0;642.0;7.0;114.0;901.0;?;58.0;86.0;-450.0;?
183.0;28.0;641.0;3.0;109.0;906.0;178.0;58.0;113.0;?;81.0
162.0;21.0;638.0;?;132.0;?;176.0;64.0;127.0;-451.0;?
?;21.0;637.0;16.0;108.0;904.0;185.0;?;109.0;-480.0;79.0
200.0;31.0;?;31.0;148.0;886.0;193.0;50.0;?;?;67.0
?;41.0;635.0;29.0;127.0;903.0;215.0;59.0;?;-488.0;77.0
163.0;45.0;635.0;24.0;125.0;904.0;?;66.0;81.0;-490.0;67.0
172.0;57.0;?;21.0;?;894.0;221.0;68.0;82.0;-481.0;87.0
193.0;53.0;?;?;124.0;?;232.0;63.0;?;-488.0;74.0
189.0;?;634.0;26.0;129.0;882.0;212.0;72.0;?;-454.0;68.0
170.0;37.0;?;15.0;126.0;?;222.0;65.0;81.0;?;49.0
?;29.0;636.0;?;152.0;796.0;211.0;55.0;86.0;-471.0;19.0
201.0;19.0;?;11.0;199.0;655.0;210.0;63.0;?;-471.0;-60.0
102.0;57.0;638.0;-9.0;217.0;607.0;?;?;111.0;-373.0;?
-176.0;63.0;643.0;-25.0;162.0;708.0;80.0;?;99.0;-419.0;225.0
17.0;?;649.0;66.0;-125.0;1202.0;?;194.0;-4.0;?;436.0
-77.0;?;650.0;256.0;?;1431.0;552.0;?;-88.0;-486.0;377.0
?;236.0;650.0;?;179.0;1134.0;?;118.0;58.0;-499.0;210.0
235.0;?;652.0;64.0;101.0;811.0;?;256.0;138.0;-395.0;182.0
42.0;165.0;?;-30.0;69.0;695.0;196.0;193.0;?;-426.0;141.0
59.0;?;652.0;39.0;83.0;764.0;195.0;57.0;90.0;-475.0;74.0
135.0;30.0;653.0;85.0;133.0;846.0;146.0;?;41.0;-471.0;?
164.0;?;?;47.0;126.0;?;224.0;?;-39.0;-461.0;?
?;-5.0;659.0;74.0;101.0;887.0;291.0;100.0;19.0;-469.0;128.0
100.0;40.0;662.0;?;57.0;916.0;274.0;?;121.0;-457.0;145.0
61.0;?;?;?;81.0;910.0;294.0;126.0;188.0;?;186.0
83.0;?;665.0;134.0;67.0;?;304.0;91.0;170.0;-421.0;203.0
102.0;150.0;667.0;136.0;91.0;896.0;301.0;88.0;?;-434.0;170.0
124.0;154.0;669.0;?;56.0;906.0;293.0;103.0;3.0;-440.0;185.0
90.0;133.0;670.0;107.0;98.0;879.0;289.0;108.0;?;?;?
?;115.0;670.0;116.0;?;894.0;263.0;100.0;-8.0;-422.0;166.0
88.0;97.0;?;82.0;66.0;922.0;227.0;85.0;28.0;-415.0;151.0
151.0;?;?;61.0;?;932.0;216.0;79.0;74.0;-394.0;147.0
90.0;?;671.0;78.0;33.0;?;?;81.0;66.0;-409.0;?
103.0;83.0;?;?;69.0;922.0;244.0;87.0;75.0;-402.0;?
?;?;668.0;113.0;42.0;901.0;256.0;?;83.0;-398.0;144.0
?;?;667.0;99.0;?;?;269.0;94.0;71.0;?;125.0
111.0;101.0;668.0;106.0;83.0;?;283.0;76.0;61.0;?;?
?;111.0;666.0;122.0;1.0;?;295.0;65.0;51.0;-399.0;145.0
82.0;?;666.0;128.0;?;?;313.0;72.0;?;-380.0;174.0
92.0;96.0;667.0;123.0;18.0;?;335.0;70.0;56.0;-389.0;161.0
?;96.0;?;141.0;56.0;?;324.0;?;59.0;-380.0;150.0
109.0;?;665.0;139.0;52.0;?;306.0;84.0;?;-375.0;153.0
113.0;82.0;665.0;127.0;54.0;?;288.0;71.0;60.0;-397.0;165.0
105.0;82.0;?;117.0;2.0;947.0;296.0;?;78.0;-407.0;127.0
89.0;95.0;667.0;116.0;71.0;?;293.0;75.0;58.0;-381.0;143.0
90.0;?;667.0;126.0;9.0;943.0;?;84.0;84.0;-404.0;?
?;109.0;?;?;46.0;930.0;282.0;?;?;-365.0;158.0
94.0;116.0;666.0;128.0;34.0;?;?;91.0;48.0;-370.0;?
96.0;112.0;666.0;133.0;37.0;945.0;298.0;93.0;?;-392.0;177.0
95.0;?;666.0;113.0;42.0;916.0;?;84.0;?;-371.0;?
109.0;99.0;?;137.0;30.0;?;302.0;91.0;50.0;-387.0;179.0
113.0;93.0;667.0;141.0;?;?;?;74.0;70.0;-381.0;210.0
94.0;87.0;667.0;143.0;21.0;1017.0;310.0;?;?;-360.0;192.0
90.0;91.0;?;157.0;11.0;967.0;315.0;96.0;49.0;-361.0;?
110.0;105.0;664.0;115.0;0.0;939.0;292.0;104.0;69.0;-354.0;171.0
111.0;97.0;661.0;81.0;14.0;908.0;263.0;?;102.0;-337.0;162.0
127.0;?;660.0;77.0;45.0;?;235.0;50.0;86.0;-385.0;130.0
153.0;?;660.0;79.0;71.0;885.0;213.0;27.0;62.0;-399.0;?
107.0;71.0;656.0;62.0;88.0;?;196.0;49.0;51.0;?;76.0
?;53.0;656.0;40.0;66.0;905.0;198.0;49.0;49.0;?;55.0
145.0;47.0;?;39.0;90.0;919.0;227.0;72.0;69.0;-480.0;?
168.0;48.0;654.0;49.0;117.0;?;252.0;75.0;114.0;?;63.0
125.0;58.0;657.0;81.0;131.0;863.0;279.0;91.0;125.0;?;38.0
193.0;?;659.0;97.0;133.0;?;285.0;98.0;101.0;-504.0;53.0
168.0;?;663.0;94.0;172.0;665.0;256.0;92.0;80.0;-409.0;11.0
?;74.0;666.0;41.0;?;580.0;?;75.0;60.0;-370.0;70.0
-279.0;80.0;671.0;73.0;310.0;809.0;105.0;94.0;3.0;-459.0;281.0
213.0;94.0;?;78.0;-86.0;1200.0;233.0;145.0;-97.0;-595.0;510.0
-111.0;197.0;681.0;292.0;161.0;1402.0;?;149.0;?;-629.0;270.0
-68.0;256.0;676.0;434.0;73.0;?;604.0;308.0;?;-571.0;379.0
?;288.0;673.0;39.0;134.0;857.0;262.0;371.0;26.0;-459.0;190.0
?;254.0;670.0;-20.0;61.0;?;303.0;250.0;-33.0;?;186.0
101.0;121.0;672.0;153.0;60.0;?;276.0;40.0;?;-444.0;102.0
103.0;16.0;674.0;146.0;150.0;827.0;189.0;9.0;-42.0;-446.0;118.0
92.0;-20.0;674.0;48.0;109.0;848.0;208.0;56.0;-151.0;-460.0;109.0
48.0;?;675.0;37.0;101.0;874.0;268.0;133.0;-98.0;-466.0;?
70.0;61.0;?;?;94.0;874.0;?;?;?;-456.0;146.0
103.0;77.0;?;88.0;?;?;?;152.0;148.0;-434.0;?
73.0;112.0;675.0;?;81.0;893.0;249.0;?;159.0;-444.0;159.0
48.0;167.0;674.0;116.0;66.0;887.0;264.0;97.0;56.0;-430.0;165.0
80.0;?;?;116.0;54.0;897.0;?;120.0;?;-424.0;155.0
94.0;189.0;675.0;117.0;?;915.0;?;113.0;?;-409.0;?
90.0;168.0;?;?;60.0;904.0;276.0;100.0;-110.0;-421.0;173.0
79.0;130.0;673.0;90.0;67.0;923.0;247.0;91.0;-82.0;?;?
73.0;104.0;672.0;90.0;53.0;914.0;257.0;?;-17.0;-392.0;154.0
?;91.0;?;106.0;45.0;915.0;265.0;?;35.0;-395.0;143.0
64.0;94.0;673.0;129.0;?;924.0;280.0;99.0;?;-372.0;146.0
51.0;?;672.0;?;55.0;931.0;279.0;83.0;93.0;?;153.0
81.0;96.0;670.0;?;25.0;921.0;?;80.0;86.0;-353.0;143.0
80.0;112.0;?;125.0;43.0;?;287.0;86.0;?;?;163.0
83.0;?;671.0;141.0;28.0;946.0;301.0;90.0;67.0;?;173.0
87.0;128.0;669.0;164.0;16.0;925.0;307.0;90.0;86.0;-373.0;175.0
50.0;146.0;669.0;155.0;47.0;946.0;?;95.0;33.0;?;166.0
48.0;150.0;672.0;?;34.0;934.0;316.0;82.0;11.0;-377.0;169.0
79.0;141.0;672.0;156.0;?;918.0;313.0;81.0;18.0;-379.0;167.0
77.0;138.0;?;153.0;?;930.0;308.0;98.0;?;-387.0;162.0
65.0;?;669.0;144.0;?;?;?;101.0;37.0;-383.0;157.0
65.0;126.0;?;146.0;?;934.0;296.0;?;?;-370.0;152.0
75.0;114.0;671.0;?;36.0;915.0;293.0;94.0;50.0;-370.0;163.0
?;115.0;670.0;123.0;10.0;?;288.0;98.0;41.0;-380.0;?
57.0;?;?;156.0;?;924.0;295.0;84.0;42.0;-379.0;183.0
63.0;117.0;668.0;150.0;18.0;?;?;92.0;50.0;?;172.0
60.0;129.0;667.0;136.0;?;?;315.0;92.0;40.0;-407.0;174.0
80.0;135.0;?;159.0;20.0;930.0;324.0;96.0;42.0;?;173.0
60.0;?;666.0;174.0;42.0;934.0;340.0;84.0;38.0;-368.0;170.0
40.0;128.0;666.0;166.0;27.0;943.0;?;73.0;28.0;-337.0;?
28.0;125.0;666.0;173.0;-14.0;939.0;341.0;?;?;-342.0;151.0
50.0;?;666.0;165.0;3.0;947.0;343.0;92.0;?;-386.0;144.0
64.0;123.0;665.0;203.0;0.0;942.0;?;?;?;-345.0;138.0
40.0;130.0;665.0;202.0;9.0;921.0;341.0;?;?;-316.0;146.0
?;136.0;664.0;152.0;-7.0;?;?;68.0;39.0;-350.0;?
?;?;666.0;?;-2.0;?;332.0;64.0;27.0;-352.0;163.0
56.0;143.0;665.0;193.0;-1.0;952.0;339.0;77.0;9.0;-381.0;155.0
?;143.0;667.0;184.0;14.0;934.0;338.0;77.0;27.0;-335.0;154.0
52.0;129.0;667.0;175.0;?;?;320.0;71.0;?;-348.0;162.0
54.0;127.0;667.0;151.0;-15.0;?;310.0;70.0;41.0;-340.0;154.0
38.0;133.0;669.0;155.0;-19.0;950.0;310.0;65.0;41.0;?;?
75.0;134.0;669.0;165.0;-13.0;945.0;307.0;61.0;28.0;?;?
72.0;135.0;?;?;?;968.0;309.0;76.0;?;-340.0;141.0
90.0;132.0;669.0;157.0;?;932.0;338.0;?;?;?;146.0
61.0;135.0;669.0;199.0;-20.0;?;336.0;70.0;29.0;-336.0;?
61.0;133.0;668.0;151.0;-27.0;953.0;333.0;62.0;27.0;-333.0;151.0
63.0;129.0;670.0;184.0;-12.0;964.0;359.0;57.0;?;-342.0;142.0
68.0;130.0;668.0;213.0;-2.0;?;367.0;64.0;40.0;-364.0;143.0
53.0;130.0;668.0;204.0;-9.0;942.0;?;?;37.0;-350.0;123.0
?;134.0;667.0;194.0;-1.0;932.0;363.0;?;62.0;-322.0;?
51.0;132.0;666.0;194.0;-8.0;?;351.0;72.0;66.0;-340.0;129.0
?;130.0;663.0;180.0;9.0;?;344.0;67.0;53.0;-346.0;?
32.0;128.0;662.0;162.0;11.0;936.0;333.0;65.0;42.0;?;152.0
48.0;155.0;664.0;?;5.0;977.0;320.0;?;41.0;-331.0;145.0
51.0;158.0;665.0;?;20.0;?;?;108.0;?;-282.0;144.0
56.0;150.0;660.0;189.0;-1.0;970.0;354.0;105.0;-1.0;-261.0;154.0
70.0;153.0;660.0;181.0;-52.0;967.0;345.0;61.0;-19.0;-336.0;164.0
78.0;143.0;?;195.0;-35.0;926.0;324.0;56.0;?;-358.0;172.0
75.0;?;?;201.0;-30.0;?;306.0;70.0;25.0;?;161.0
41.0;162.0;?;191.0;-31.0;906.0;312.0;69.0;-8.0;-370.0;?
61.0;155.0;667.0;178.0;-1.0;934.0;333.0;72.0;?;-338.0;143.0
29.0;143.0;667.0;?;7.0;?;?;?;45.0;-348.0;143.0
29.0;110.0;?;153.0;?;962.0;359.0;?;-22.0;?;149.0
8.0;175.0;667.0;?;29.0;953.0;356.0;96.0;?;-331.0;154.0
23.0;206.0;?;?;-4.0;953.0;361.0;94.0;-142.0;-346.0;158.0
-16.0;183.0;670.0;205.0;0.0;931.0;368.0;105.0;?;?;165.0
2.0;172.0;670.0;?;?;932.0;362.0;96.0;83.0;-328.0;?
37.0;138.0;670.0;191.0;-7.0;938.0;354.0;?;?;-341.0;159.0
?;106.0;672.0;196.0;-6.0;950.0;352.0;76.0;137.0;-321.0;181.0
14.0;114.0;673.0;193.0;?;?;349.0;71.0;34.0;-330.0;174.0
?;148.0;673.0;193.0;-26.0;951.0;342.0;68.0;11.0;-320.0;173.0
22.0;185.0;674.0;176.0;-36.0;952.0;?;76.0;1.0;-328.0;184.0
6.0;199.0;?;160.0;-40.0;969.0;?;84.0;?;-291.0;190.0
-3.0;211.0;676.0;?;-49.0;947.0;334.0;92.0;36.0;-320.0;172.0
18.0;212.0;676.0;196.0;-51.0;?;328.0;?;6.0;-281.0;174.0
11.0;202.0;673.0;?;-63.0;?;344.0;69.0;-1.0;-286.0;173.0
?;?;?;200.0;?;946.0;?;61.0;?;-288.0;172.0
-10.0;182.0;672.0;?;-66.0;?;371.0;70.0;24.0;?;?
1.0;179.0;?;205.0;-69.0;967.0;375.0;80.0;16.0;?;?
0.0;168.0;669.0;212.0;-66.0;?;382.0;?;37.0;-299.0;166.0
-1.0;150.0;663.0;?;-67.0;987.0;390.0;61.0;60.0;-297.0;158.0
-13.0;?;661.0;224.0;-79.0;?;401.0;49.0;60.0;-274.0;141.0
?;136.0;?;244.0;-76.0;975.0;407.0;58.0;74.0;-269.0;132.0
-7.0;140.0;662.0;250.0;-43.0;952.0;410.0;59.0;?;-276.0;131.0
-23.0;142.0;662.0;231.0;-63.0;951.0;406.0;73.0;93.0;?;?
-15.0;152.0;658.0;234.0;-66.0;960.0;390.0;77.0;82.0;-262.0;144.0
-4.0;157.0;?;214.0;-83.0;970.0;381.0;60.0;81.0;-270.0;115.0
5.0;170.0;654.0;?;-122.0;942.0;388.0;?;80.0;-269.0;171.0
13.0;182.0;653.0;240.0;-122.0;951.0;381.0;23.0;48.0;-258.0;103.0
5.0;177.0;653.0;206.0;-130.0;955.0;373.0;37.0;?;-251.0;146.0
38.0;172.0;?;215.0;?;997.0;391.0;16.0;18.0;-261.0;146.0
5.0;173.0;653.0;?;-124.0;?;409.0;7.0;?;-276.0;136.0
9.0;163.0;?;254.0;-121.0;991.0;405.0;11.0;17.0;-249.0;131.0
9.0;?;652.0;227.0;-129.0;962.0;412.0;?;34.0;-218.0;120.0
1.0;?;653.0;238.0;?;981.0;414.0;27.0;54.0;-209.0;117.0
-17.0;132.0;656.0;243.0;-184.0;962.0;389.0;9.0;88.0;-206.0;138.0
-16.0;?;657.0;251.0;-71.0;983.0;427.0;?;117.0;-201.0;135.0
?;?;664.0;281.0;-202.0;997.0;448.0;24.0;116.0;-222.0;120.0
-27.0;140.0;670.0;270.0;-110.0;976.0;421.0;27.0;109.0;-210.0;136.0
-9.0;?;675.0;?;-150.0;1018.0;403.0;28.0;?;-196.0;132.0
-40.0;147.0;?;249.0;-159.0;?;405.0;-3.0;114.0;-218.0;154.0
-14.0;151.0;686.0;258.0;?;1008.0;415.0;1.0;100.0;-220.0;126.0
-17.0;167.0;?;269.0;-144.0;961.0;?;?;91.0;?;144.0
-15.0;180.0;686.0;240.0;-161.0;?;409.0;5.0;?;-209.0;?
-2.0;189.0;681.0;243.0;-205.0;?;?;-8.0;?;-203.0;126.0
-12.0;184.0;677.0;274.0;-177.0;998.0;436.0;-2.0;17.0;-218.0;122.0
-41.0;185.0;676.0;255.0;-169.0;1014.0;437.0;7.0;20.0;-198.0;?
?;170.0;678.0;?;-156.0;1007.0;433.0;30.0;8.0;-236.0;125.0
?;166.0;?;242.0;-218.0;982.0;428.0;?;30.0;-244.0;109.0
-30.0;160.0;676.0;224.0;-131.0;957.0;378.0;8.0;67.0;?;107.0
-10.0;?;?;208.0;-173.0;953.0;336.0;?;82.0;-234.0;?
4.0;139.0;673.0;203.0;-126.0;940.0;320.0;-11.0;?;-216.0;108.0
29.0;130.0;672.0;?;-172.0;963.0;354.0;-32.0;?;-211.0;?
4.0;131.0;673.0;243.0;-151.0;943.0;381.0;-6.0;?;-206.0;129.0
0.0;138.0;673.0;250.0;-152.0;?;430.0;15.0;56.0;?;122.0
6.0;130.0;676.0;246.0;-151.0;1035.0;443.0;35.0;?;?;?
43.0;130.0;?;259.0;-142.0;1034.0;440.0;-17.0;92.0;-212.0;?
19.0;150.0;677.0;?;-147.0;1019.0;412.0;-25.0;?;?;115.0
?;?;?;236.0;-135.0;943.0;412.0;-30.0;131.0;-208.0;125.0
?;167.0;?;226.0;-217.0;989.0;423.0;-10.0;58.0;-191.0;137.0
?;202.0;669.0;255.0;-16.0;?;466.0;50.0;65.0;-272.0;152.0
26.0;163.0;670.0;285.0;-133.0;1017.0;446.0;61.0;50.0;-170.0;132.0
10.0;187.0;670.0;236.0;-171.0;1006.0;378.0;-3.0;?;-229.0;137.0
11.0;190.0;672.0;196.0;?;?;380.0;?;62.0;-203.0;132.0
0.0;168.0;671.0;?;?;977.0;400.0;8.0;54.0;-209.0;120.0
20.0;159.0;672.0;258.0;?;?;?;?;?;-195.0;114.0
9.0;?;668.0;?;-142.0;990.0;359.0;?;31.0;-180.0;118.0
15.0;160.0;?;195.0;-142.0;983.0;346.0;?;?;-201.0;135.0
?;158.0;666.0;203.0;-130.0;977.0;374.0;?;69.0;-191.0;121.0
22.0;163.0;662.0;?;-146.0;986.0;380.0;-8.0;39.0;-197.0;119.0
?;159.0;661.0;?;-144.0;989.0;396.0;-14.0;48.0;-200.0;135.0
19.0;157.0;661.0;238.0;-123.0;996.0;409.0;?;69.0;?;127.0
20.0;155.0;?;?;-110.0;999.0;439.0;9.0;45.0;-211.0;124.0
?;149.0;662.0;?;-111.0;980.0;412.0;22.0;59.0;-210.0;125.0
-18.0;?;663.0;?;-141.0;969.0;404.0;7.0;101.0;-187.0;?
?;?;661.0;?;-223.0;?;398.0;?;101.0;-176.0;120.0
19.0;?;660.0;245.0;-153.0;1000.0;425.0;2.0;99.0;?;103.0
?;149.0;666.0;291.0;-99.0;1010.0;?;-15.0;74.0;-177.0;144.0
1.0;?;669.0;268.0;-113.0;995.0;438.0;-15.0;47.0;?;124.0
?;?;672.0;224.0;-141.0;972.0;407.0;18.0;60.0;-187.0;134.0
-9.0;151.0;674.0;214.0;-121.0;985.0;387.0;29.0;89.0;-241.0;125.0
?;?;672.0;?;-134.0;968.0;401.0;0.0;84.0;-196.0;118.0
?;148.0;670.0;248.0;-138.0;992.0;380.0;-15.0;58.0;-202.0;121.0
18.0;153.0;667.0;222.0;-132.0;999.0;406.0;-18.0;49.0;-211.0;88.0
12.0;157.0;663.0;?;-119.0;989.0;406.0;?;61.0;?;118.0
14.0;152.0;661.0;241.0;-146.0;1001.0;398.0;32.0;89.0;-217.0;95.0
-25.0;?;662.0;212.0;-210.0;1016.0;?;10.0;76.0;?;101.0
3.0;160.0;665.0;230.0;-123.0;1001.0;426.0;?;69.0;?;73.0
27.0;151.0;?;277.0;-77.0;971.0;?;-17.0;72.0;-210.0;101.0
46.0;140.0;673.0;242.0;-103.0;989.0;385.0;-15.0;42.0;-200.0;135.0
26.0;137.0;680.0;205.0;-137.0;978.0;375.0;24.0;42.0;?;127.0
31.0;126.0;682.0;?;-169.0;971.0;?;-5.0;73.0;-172.0;?
?;149.0;682.0;227.0;?;992.0;341.0;-18.0;84.0;-188.0;105.0
20.0;148.0;682.0;207.0;-131.0;?;353.0;?;?;?;130.0
?;?;682.0;?;-134.0;1001.0;360.0;?;92.0;-219.0;105.0
19.0;161.0;?;190.0;-143.0;?;?;-22.0;49.0;-165.0;130.0
29.0;151.0;680.0;203.0;-157.0;1018.0;390.0;?;83.0;?;97.0
30.0;139.0;679.0;209.0;-136.0;?;375.0;-8.0;68.0;-163.0;89.0
10.0;126.0;678.0;210.0;-126.0;?;356.0;-20.0;69.0;?;?
4.0;?;681.0;173.0;-109.0;991.0;371.0;-11.0;?;-186.0;68.0
50.0;118.0;681.0;?;-99.0;1003.0;?;-13.0;97.0;-184.0;?
15.0;126.0;686.0;223.0;-104.0;?;402.0;1.0;86.0;-206.0;83.0
25.0;129.0;686.0;?;-117.0;966.0;358.0;?;110.0;-204.0;101.0
31.0;149.0;687.0;170.0;-100.0;988.0;348.0;26.0;102.0;?;93.0
39.0;149.0;687.0;?;-116.0;989.0;377.0;?;93.0;?;124.0
6.0;161.0;?;237.0;-116.0;989.0;406.0;-10.0;51.0;-200.0;125.0
31.0;?;691.0;241.0;-114.0;998.0;416.0;18.0;49.0;-200.0;135.0
21.0;183.0;?;253.0;-104.0;987.0;419.0;43.0;35.0;-212.0;?
?;198.0;?;254.0;-102.0;?;?;?;80.0;-221.0;111.0
59.0;197.0;693.0;169.0;-123.0;?;?;?;30.0;-217.0;113.0
34.0;141.0;689.0;222.0;-131.0;?;?;-39.0;?;-213.0;137.0
?;133.0;?;109.0;?;995.0;?;-5.0;-23.0;-239.0;116.0
0.0;?;?;205.0;-66.0;?;397.0;7.0;28.0;-228.0;101.0
9.0;100.0;675.0;245.0;-81.0;970.0;?;-19.0;?;?;90.0
10.0;?;675.0;191.0;-95.0;992.0;347.0;15.0;130.0;-191.0;55.0
13.0;?;682.0;204.0;-63.0;?;341.0;?;119.0;-183.0;59.0
?;111.0;?;?;?;1011.0;391.0;11.0;90.0;-179.0;79.0
?;120.0;693.0;?;?;991.0;393.0;?;123.0;-193.0;111.0
