InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit LLA gyroX
?;?;?;?;-30.0;-10.0;-29;12.0
-30;-279.0;-938.0;14.0;6.0;?;-29;-14.0
-25;-347.0;-937.0;14.0;-13.0;11.0;-29;-65.0
-19;-278.0;?;?;-4.0;5.0;-29;-80.0
?;-291.0;-933.0;-9.0;27.0;-4.0;-29;-96.0
-13;-289.0;?;?;?;-23.0;?;-126.0
?;?;-934.0;1.0;-11.0;-35.0;-29;-46.0
-5;-312.0;-934.0;?;-11.0;-60.0;-29;-129.0
-4;-314.0;-934.0;-54.0;-34.0;-50.0;-29;-129.0
-1;-307.0;?;-33.0;-27.0;-60.0;-29;-124.0
-1;-321.0;-932.0;-3.0;-62.0;-21.0;-29;-94.0
0;?;-933.0;10.0;-59.0;-18.0;-29;-93.0
1;?;?;46.0;-74.0;-6.0;?;-45.0
1;-312.0;-936.0;74.0;-121.0;-38.0;-29;-14.0
2;-311.0;-940.0;104.0;-200.0;-90.0;-29;33.0
-11;-278.0;-942.0;132.0;-251.0;-102.0;?;141.0
-24;-277.0;-940.0;126.0;-272.0;-94.0;-29;?
-23;-237.0;-938.0;108.0;?;?;-30;219.0
-26;-231.0;-939.0;130.0;-250.0;?;-30;233.0
-26;-214.0;-938.0;66.0;?;-76.0;?;141.0
-26;-244.0;-938.0;21.0;-155.0;-138.0;-29;105.0
?;-237.0;-938.0;-41.0;?;-133.0;-29;?
-26;-204.0;-937.0;?;-47.0;?;-29;175.0
-27;?;-938.0;?;-65.0;-203.0;?;250.0
?;-160.0;-938.0;-208.0;?;?;-29;?
-26;-160.0;-941.0;-290.0;?;-50.0;?;?
?;-300.0;-943.0;-196.0;194.0;-80.0;-29;161.0
-26;-727.0;-947.0;-186.0;?;121.0;-29;-760.0
-26;-425.0;?;-252.0;364.0;?;-29;?
-26;-475.0;-959.0;-124.0;60.0;-4.0;-29;431.0
-26;-279.0;-959.0;17.0;51.0;-257.0;-29;593.0
-26;?;-957.0;52.0;47.0;?;-29;?
?;?;-955.0;59.0;?;18.0;-29;27.0
?;-259.0;-952.0;71.0;48.0;204.0;?;-55.0
-26;-263.0;-947.0;84.0;-10.0;?;-29;-98.0
-26;-287.0;?;27.0;-14.0;?;-29;-102.0
-26;-306.0;-939.0;-20.0;45.0;79.0;-29;-54.0
-26;-301.0;-934.0;-48.0;73.0;?;-29;43.0
?;-301.0;-935.0;-56.0;56.0;93.0;-29;75.0
-26;-301.0;-934.0;-15.0;90.0;113.0;-29;?
-26;-299.0;-933.0;20.0;63.0;68.0;-29;-67.0
?;-302.0;-933.0;6.0;42.0;26.0;-29;-273.0
-26;-312.0;-930.0;45.0;59.0;29.0;?;-273.0
-26;-312.0;-931.0;29.0;90.0;29.0;-29;?
?;?;?;4.0;86.0;29.0;?;-217.0
-26;-297.0;-932.0;?;1.0;69.0;-29;?
-26;-300.0;-931.0;38.0;-5.0;32.0;-29;-210.0
-26;-311.0;-932.0;52.0;-30.0;84.0;-29;-243.0
-26;?;-929.0;21.0;-19.0;64.0;-29;?
-26;-311.0;-927.0;17.0;6.0;60.0;-29;-174.0
-26;-321.0;-928.0;-20.0;0.0;?;-29;-164.0
?;-294.0;-927.0;-11.0;35.0;26.0;-29;-101.0
-26;-309.0;-925.0;?;50.0;?;-29;-130.0
-26;?;-923.0;-39.0;43.0;27.0;-29;?
-26;-318.0;?;3.0;?;26.0;-29;?
-26;-312.0;-922.0;-16.0;18.0;13.0;-29;-47.0
-26;-308.0;-922.0;3.0;31.0;-4.0;-29;-58.0
-26;?;-922.0;8.0;?;-2.0;-29;-82.0
-26;-306.0;-920.0;0.0;9.0;-12.0;?;-99.0
-26;?;-920.0;8.0;?;-1.0;-29;-128.0
-26;-315.0;?;14.0;-29.0;-16.0;-29;-123.0
-26;-289.0;?;?;-26.0;12.0;?;-93.0
-26;-303.0;?;6.0;?;22.0;-29;-100.0
?;-272.0;-925.0;34.0;-24.0;53.0;-29;-133.0
?;?;-924.0;47.0;19.0;?;?;-142.0
-26;-330.0;-928.0;?;7.0;90.0;-29;-118.0
-26;?;-925.0;2.0;-2.0;?;-29;-48.0
-26;-297.0;-925.0;12.0;-17.0;59.0;?;-93.0
-26;-288.0;-923.0;-7.0;-4.0;27.0;-29;-136.0
-26;-301.0;-921.0;10.0;?;42.0;-29;-135.0
-26;?;-918.0;?;41.0;31.0;-29;?
?;?;-914.0;-20.0;19.0;?;-29;-87.0
-26;-299.0;-914.0;-16.0;50.0;30.0;-29;-107.0
?;?;-914.0;?;?;28.0;-29;-124.0
?;-311.0;-913.0;14.0;37.0;-2.0;-29;-148.0
-27;-321.0;-911.0;?;16.0;9.0;-29;?
-27;-310.0;-910.0;-24.0;20.0;-23.0;-29;-118.0
-27;-301.0;-912.0;-20.0;?;-29.0;-29;?
?;?;-915.0;17.0;26.0;?;-29;-52.0
?;?;-919.0;?;?;-13.0;-29;?
-27;?;-924.0;18.0;4.0;-8.0;-29;-84.0
-27;-295.0;-926.0;19.0;-11.0;?;?;-165.0
-27;-289.0;-927.0;17.0;-17.0;21.0;-29;-120.0
?;-300.0;-930.0;4.0;-26.0;15.0;-29;-78.0
-27;-279.0;-925.0;-5.0;-10.0;-9.0;-29;-129.0
-27;?;-923.0;-12.0;-19.0;17.0;?;?
?;-279.0;-912.0;-5.0;?;23.0;-29;-77.0
?;-298.0;-902.0;-20.0;-2.0;7.0;?;-96.0
-27;-317.0;-895.0;?;?;-10.0;?;-25.0
-27;-265.0;-893.0;-41.0;78.0;-44.0;?;86.0
?;?;?;?;69.0;-116.0;?;?
-27;?;?;-35.0;?;-108.0;-29;-122.0
-27;-300.0;-889.0;-4.0;-112.0;-145.0;?;-363.0
-27;-297.0;-891.0;14.0;-70.0;-89.0;-29;-288.0
-27;?;-891.0;16.0;-11.0;-8.0;?;-79.0
-27;?;?;31.0;53.0;80.0;-29;28.0
-27;-301.0;-891.0;-5.0;61.0;82.0;-29;45.0
-27;?;-890.0;-12.0;28.0;71.0;-29;-83.0
?;-300.0;-889.0;-1.0;21.0;46.0;-29;65.0
-27;-306.0;?;-3.0;?;59.0;-29;-206.0
-27;-312.0;-883.0;-3.0;?;43.0;-29;-393.0
-27;-313.0;?;-33.0;65.0;-16.0;-29;-263.0
-27;-310.0;-876.0;-28.0;?;3.0;-29;-248.0
?;-312.0;-871.0;-14.0;?;?;-29;-220.0
-27;-314.0;?;-34.0;82.0;115.0;-29;-124.0
-27;-326.0;?;-42.0;99.0;?;-29;?
-27;-319.0;-861.0;-15.0;?;?;-29;?
-27;-324.0;?;-13.0;109.0;119.0;-29;-40.0
-27;-337.0;-858.0;-7.0;96.0;57.0;?;-21.0
?;-329.0;?;-9.0;77.0;43.0;-29;?
-27;-322.0;-862.0;-11.0;?;?;-29;21.0
-27;-316.0;-863.0;?;?;55.0;-29;-43.0
-27;?;?;44.0;?;34.0;-29;-41.0
-27;?;-869.0;?;54.0;27.0;-29;-60.0
-27;-310.0;-873.0;?;9.0;53.0;?;?
-27;-308.0;-877.0;83.0;11.0;?;-29;-94.0
?;-319.0;-879.0;75.0;?;?;-29;-78.0
-27;-309.0;-880.0;64.0;14.0;?;-29;-77.0
-26;-304.0;?;?;4.0;83.0;-29;37.0
-26;-299.0;-881.0;40.0;-16.0;54.0;-29;18.0
?;-278.0;-881.0;36.0;?;-18.0;-29;30.0
?;?;-881.0;19.0;-32.0;-37.0;?;?
-26;-293.0;-880.0;20.0;?;-13.0;-29;-60.0
-26;-305.0;-879.0;-15.0;5.0;50.0;?;?
-26;-261.0;-879.0;-13.0;37.0;43.0;?;?
-26;-285.0;-877.0;37.0;44.0;59.0;-29;-91.0
-26;-304.0;-877.0;26.0;66.0;99.0;-29;?
-26;?;-878.0;3.0;96.0;?;-29;?
-26;-286.0;-879.0;34.0;78.0;67.0;-29;-39.0
?;-276.0;-878.0;47.0;57.0;61.0;-29;43.0
-26;?;-880.0;17.0;?;59.0;?;?
-26;-290.0;-879.0;0.0;38.0;88.0;?;-94.0
-26;-309.0;?;-12.0;36.0;75.0;?;-24.0
-26;-246.0;-874.0;-5.0;10.0;77.0;?;?
-26;-298.0;-871.0;38.0;-47.0;?;-29;?
-26;?;-868.0;5.0;1.0;48.0;?;27.0
-26;-314.0;?;?;-12.0;40.0;-29;24.0
-26;-293.0;-867.0;?;?;60.0;-29;21.0
?;?;-865.0;8.0;-37.0;79.0;?;-11.0
-26;-285.0;-865.0;-20.0;5.0;96.0;-29;-37.0
-26;-273.0;-866.0;?;28.0;?;?;-41.0
-26;-274.0;?;-1.0;47.0;50.0;-29;-68.0
?;-236.0;?;85.0;?;0.0;-29;-25.0
-26;-376.0;?;21.0;?;-71.0;-29;107.0
-26;-265.0;-863.0;6.0;-64.0;-110.0;-29;60.0
?;-267.0;-864.0;16.0;-55.0;?;?;-79.0
-26;-255.0;-865.0;7.0;-52.0;-60.0;-29;-154.0
-26;?;-866.0;4.0;?;16.0;-29;-272.0
?;-243.0;-868.0;-9.0;9.0;50.0;-29;-335.0
-26;-278.0;-871.0;-14.0;23.0;80.0;-29;-311.0
-26;-280.0;?;-26.0;18.0;10.0;-29;-121.0
-26;-291.0;-876.0;?;18.0;19.0;-29;-98.0
-26;-300.0;-877.0;-63.0;?;18.0;-29;?
-26;-277.0;-882.0;-61.0;60.0;39.0;-29;23.0
-26;-400.0;?;-78.0;100.0;108.0;-29;?
-26;?;-883.0;-7.0;?;38.0;-29;39.0
-26;-344.0;?;-14.0;30.0;-58.0;-29;127.0
-26;-281.0;-882.0;-9.0;25.0;?;-29;-78.0
?;-293.0;?;8.0;9.0;-44.0;-29;-232.0
-26;-290.0;-881.0;?;?;1.0;-29;-110.0
-26;-272.0;?;13.0;-26.0;?;?;-41.0
-26;?;-880.0;21.0;-65.0;-43.0;-29;-134.0
-26;-279.0;-878.0;-20.0;-48.0;-48.0;?;-194.0
-26;-288.0;?;2.0;-58.0;-25.0;-29;-176.0
-26;?;-881.0;?;?;?;-29;-94.0
-26;-282.0;-884.0;-22.0;-41.0;-27.0;?;-48.0
?;-291.0;-883.0;13.0;-12.0;?;-29;-37.0
-26;?;-886.0;19.0;-44.0;?;?;?
?;-282.0;-888.0;25.0;-44.0;-46.0;-29;?
-26;-304.0;-891.0;?;-52.0;-75.0;-29;-54.0
?;-328.0;-895.0;-65.0;-18.0;-35.0;-29;?
?;-245.0;-897.0;-9.0;22.0;-11.0;-29;-64.0
-26;-203.0;-899.0;44.0;-29.0;29.0;-29;-40.0
-26;-309.0;?;2.0;-7.0;87.0;-29;-138.0
-26;-266.0;-901.0;55.0;-36.0;?;?;-126.0
-26;-299.0;?;?;-26.0;13.0;-29;?
-26;-259.0;-906.0;19.0;-15.0;-17.0;?;-62.0
-26;-251.0;-906.0;64.0;-32.0;13.0;-29;-87.0
-26;-304.0;-904.0;42.0;-32.0;54.0;-29;-69.0
?;-239.0;-905.0;86.0;-36.0;43.0;-29;-38.0
-26;?;-902.0;82.0;-51.0;21.0;-29;20.0
-26;-261.0;-901.0;-15.0;?;-10.0;-29;-10.0
-26;-289.0;-899.0;-18.0;-2.0;-4.0;?;-28.0
-26;-210.0;?;12.0;-8.0;-4.0;-29;-44.0
-26;-272.0;-892.0;?;-49.0;2.0;-29;-190.0
-26;-296.0;-888.0;19.0;-126.0;?;-29;-223.0
?;-255.0;-889.0;?;-83.0;?;-29;-140.0
?;-294.0;-887.0;-7.0;-6.0;-16.0;-29;-211.0
-26;-266.0;-891.0;?;?;-43.0;?;?
-26;-274.0;-892.0;29.0;1.0;18.0;-29;-24.0
-26;?;-895.0;30.0;11.0;-4.0;?;0.0
-26;-278.0;-897.0;?;-9.0;-29.0;?;83.0
-26;-271.0;-897.0;39.0;?;-8.0;-29;139.0
-26;-264.0;-901.0;66.0;-79.0;10.0;?;127.0
?;-269.0;-906.0;?;?;?;-29;223.0
-26;?;-907.0;34.0;-161.0;31.0;?;241.0
-26;-238.0;-908.0;-1.0;?;?;-29;?
-26;-252.0;?;?;-145.0;23.0;-29;80.0
-26;-262.0;?;4.0;-106.0;-21.0;?;43.0
?;-246.0;-901.0;?;-74.0;?;?;-89.0
?;-288.0;-899.0;-3.0;-55.0;1.0;-29;-164.0
-26;-282.0;-896.0;-20.0;?;-25.0;?;-116.0
-26;-286.0;-893.0;10.0;181.0;-76.0;-29;?
-26;-277.0;-891.0;13.0;?;-142.0;?;89.0
-26;-253.0;-891.0;27.0;-67.0;-153.0;-29;94.0
-26;-254.0;-887.0;82.0;-410.0;-39.0;-29;-71.0
-26;-334.0;-886.0;85.0;-100.0;-7.0;-29;-190.0
-26;?;?;6.0;42.0;11.0;-29;?
-26;?;-885.0;-32.0;110.0;77.0;-29;?
-26;?;?;-47.0;106.0;?;-29;?
-26;-199.0;-884.0;?;121.0;89.0;-29;308.0
-26;-223.0;?;-18.0;88.0;?;-29;191.0
?;?;-884.0;4.0;62.0;?;?;-4.0
-26;-263.0;-886.0;-58.0;15.0;24.0;-29;-131.0
?;-270.0;-886.0;-20.0;16.0;?;-29;-138.0
-26;-257.0;-890.0;-28.0;8.0;13.0;-29;-132.0
-26;-253.0;-894.0;-22.0;14.0;44.0;-29;-81.0
-26;-264.0;-899.0;-22.0;?;30.0;-29;-98.0
-26;-266.0;?;-12.0;-43.0;-4.0;-29;?
?;-265.0;-901.0;-61.0;-33.0;-29.0;-29;-271.0
-26;?;-901.0;1.0;-18.0;-31.0;-29;-231.0
-27;-264.0;-897.0;-22.0;-20.0;-66.0;-29;-242.0
?;-267.0;-898.0;-18.0;-2.0;-41.0;?;-256.0
-27;-273.0;?;-26.0;26.0;?;-30;-264.0
-27;-274.0;-891.0;-6.0;?;-99.0;-30;?
-27;-271.0;-889.0;-18.0;?;-48.0;-30;-231.0
-27;-285.0;-890.0;14.0;-36.0;-4.0;-30;-340.0
?;-255.0;-892.0;?;-88.0;-29.0;-30;-315.0
-27;-275.0;-896.0;?;-10.0;-13.0;-30;-168.0
-27;-230.0;-900.0;?;?;-104.0;-30;?
-27;-241.0;-908.0;6.0;22.0;-24.0;-30;-6.0
-27;-268.0;?;17.0;-24.0;23.0;-30;-96.0
-27;-283.0;-912.0;-33.0;?;77.0;-30;-123.0
-27;-289.0;-911.0;?;20.0;148.0;?;-120.0
-27;?;-910.0;-9.0;18.0;?;-30;-13.0
?;-289.0;-909.0;-17.0;?;19.0;-30;205.0
-27;-283.0;-909.0;-12.0;-69.0;-33.0;-30;204.0
?;-289.0;-908.0;-7.0;-87.0;?;-30;-8.0
-27;-250.0;?;?;-43.0;-109.0;-30;-41.0
?;-269.0;-908.0;-41.0;-27.0;-75.0;-30;-60.0
-27;-271.0;-909.0;-11.0;-40.0;-58.0;-30;-80.0
-27;-270.0;?;?;-11.0;23.0;-30;-59.0
?;-270.0;-903.0;21.0;14.0;?;?;?
-27;-288.0;-902.0;?;15.0;15.0;-29;-94.0
-27;-291.0;-904.0;?;-2.0;31.0;-29;?
-27;-276.0;-904.0;42.0;27.0;-8.0;-29;-120.0
-27;?;-909.0;?;?;4.0;-29;-67.0
-27;-273.0;-912.0;17.0;26.0;2.0;-29;-134.0
-27;?;?;?;45.0;-8.0;?;-148.0
-27;-288.0;-918.0;-5.0;?;?;-29;-114.0
-27;-220.0;-921.0;-8.0;?;52.0;-29;-99.0
-27;?;-922.0;70.0;3.0;57.0;?;?
-27;?;-922.0;32.0;-32.0;42.0;-29;-97.0
-27;-278.0;-921.0;29.0;-62.0;17.0;-29;-94.0
?;-280.0;?;?;-88.0;?;?;-62.0
-27;-242.0;-917.0;27.0;-81.0;?;?;-1.0
?;-259.0;-913.0;56.0;-70.0;?;-29;40.0
?;-271.0;-912.0;8.0;-73.0;?;?;-79.0
-27;-264.0;-910.0;-4.0;-15.0;15.0;-29;-160.0
-27;-272.0;-909.0;8.0;-26.0;?;-29;-67.0
-26;-265.0;-908.0;?;1.0;26.0;-29;?
-26;-267.0;-909.0;-8.0;-11.0;-16.0;-29;79.0
-26;?;?;0.0;-8.0;?;-29;101.0
?;-261.0;-910.0;?;13.0;-35.0;-29;120.0
-26;-258.0;-911.0;25.0;?;?;-29;42.0
-26;-251.0;-912.0;21.0;-13.0;-6.0;-29;?
-26;-249.0;-914.0;2.0;10.0;5.0;?;?
?;?;-915.0;10.0;-12.0;9.0;-29;?
-26;-253.0;-917.0;6.0;?;-18.0;-29;-18.0
-26;?;-918.0;?;?;3.0;-29;-69.0
-26;-253.0;-915.0;-24.0;?;-29.0;?;-42.0
?;-243.0;?;-11.0;?;?;-29;?
-26;-249.0;?;-13.0;-19.0;15.0;?;-27.0
-26;-253.0;-915.0;-7.0;-35.0;11.0;-29;-15.0
-26;-259.0;-914.0;3.0;?;17.0;-29;30.0
-26;-249.0;?;21.0;?;10.0;-29;-12.0
-26;-260.0;-911.0;30.0;-81.0;56.0;-29;?
-26;-234.0;?;30.0;?;106.0;-29;105.0
-26;-242.0;-908.0;21.0;3.0;46.0;-29;-254.0
-26;-262.0;?;-3.0;?;13.0;-29;-214.0
-26;-250.0;-912.0;-21.0;?;?;-29;-64.0
-26;-252.0;?;27.0;25.0;19.0;-29;-147.0
-26;-246.0;?;?;?;40.0;-29;-173.0
?;-244.0;-913.0;?;35.0;38.0;-29;-76.0
-26;?;?;?;24.0;17.0;-29;-138.0
?;-241.0;-911.0;32.0;15.0;11.0;?;-120.0
-26;-256.0;?;-1.0;?;30.0;?;-141.0
-26;-256.0;?;-18.0;-1.0;9.0;-29;?
-26;-238.0;-908.0;-25.0;22.0;-33.0;?;-194.0
-26;-255.0;?;-61.0;-17.0;-70.0;-29;-126.0
-26;-266.0;-904.0;-31.0;-12.0;?;-29;-255.0
-26;-258.0;-903.0;-47.0;-36.0;-87.0;-29;-249.0
-26;-255.0;-899.0;?;-30.0;14.0;?;-15.0
-26;-220.0;-897.0;-69.0;34.0;?;-29;-50.0
-26;-253.0;-900.0;?;64.0;?;-29;-191.0
-26;-261.0;-899.0;-40.0;?;?;-29;?
-26;-265.0;-900.0;?;96.0;-58.0;?;-161.0
-26;-267.0;-902.0;-99.0;107.0;-22.0;-29;-148.0
?;?;?;-140.0;-17.0;-35.0;-29;-114.0
-26;-283.0;-900.0;?;-17.0;-50.0;-29;?
?;-286.0;-894.0;-53.0;-54.0;-77.0;-29;-70.0
?;-314.0;-893.0;-24.0;-73.0;-61.0;-29;-139.0
-26;-317.0;-887.0;?;-82.0;-20.0;-29;-134.0
?;-272.0;-884.0;7.0;-70.0;-42.0;-29;-82.0
-26;-303.0;-881.0;?;-78.0;2.0;-29;-9.0
?;?;-881.0;?;?;?;?;-57.0
-26;?;-882.0;33.0;-115.0;-33.0;?;?
-26;-270.0;-883.0;99.0;-125.0;-28.0;-29;-106.0
-26;-279.0;-884.0;115.0;-197.0;?;-29;?
?;?;-886.0;89.0;-229.0;-59.0;-29;-195.0
-26;-296.0;-889.0;24.0;-252.0;-190.0;-29;-252.0
?;-285.0;-894.0;-1.0;-180.0;-311.0;-29;?
-26;-300.0;-894.0;-106.0;-42.0;-294.0;?;-85.0
-26;-209.0;-896.0;-132.0;-14.0;?;-29;?
?;-156.0;-894.0;-100.0;9.0;-94.0;-29;?
-26;-214.0;-893.0;-65.0;36.0;-29.0;?;?
-26;-217.0;-892.0;?;122.0;60.0;-29;-157.0
?;-308.0;-890.0;-54.0;?;40.0;-29;-391.0
-26;-282.0;-888.0;-65.0;?;44.0;-29;-407.0
?;-291.0;-885.0;-49.0;115.0;78.0;-29;?
-26;?;-886.0;-22.0;99.0;105.0;?;?
-26;?;-883.0;3.0;57.0;197.0;-29;96.0
?;-299.0;-881.0;10.0;25.0;242.0;?;99.0
?;-291.0;-879.0;36.0;-32.0;329.0;?;134.0
-26;-288.0;-878.0;53.0;-60.0;435.0;-29;80.0
?;-340.0;?;?;5.0;220.0;-29;?
?;-294.0;-873.0;109.0;?;60.0;-29;?
-26;?;-870.0;105.0;-32.0;-71.0;-29;?
-26;?;-872.0;?;-35.0;-57.0;-29;?
-26;-274.0;-870.0;25.0;-8.0;-98.0;-29;?
-26;-217.0;?;21.0;-26.0;-122.0;?;243.0
-26;?;-872.0;?;-30.0;-150.0;-29;?
-26;-224.0;?;-35.0;-17.0;-45.0;-29;-124.0
-26;-263.0;-872.0;?;-20.0;?;-29;-211.0
-26;-266.0;-874.0;-72.0;-27.0;-40.0;-29;?
-26;?;-874.0;?;?;-51.0;-29;-336.0
-26;-275.0;?;-110.0;?;-87.0;-29;?
-26;-288.0;?;-81.0;16.0;-47.0;-29;-177.0
-26;-295.0;-873.0;-77.0;27.0;?;-29;-115.0
-26;-300.0;-874.0;-35.0;48.0;-29.0;-29;-107.0
-26;-297.0;-873.0;-71.0;67.0;?;-29;-51.0
-26;-283.0;-869.0;-28.0;90.0;44.0;-29;?
-26;-297.0;-871.0;-22.0;98.0;42.0;?;221.0
-26;-292.0;?;13.0;115.0;67.0;-29;148.0
-26;-285.0;-866.0;34.0;107.0;73.0;-29;59.0
-26;-280.0;-868.0;-5.0;113.0;?;?;?
-26;-287.0;-868.0;19.0;-11.0;?;-29;35.0
?;-287.0;-868.0;-5.0;-15.0;-12.0;-29;46.0
-26;?;-868.0;13.0;-40.0;6.0;-29;?
-26;?;-868.0;-1.0;-51.0;38.0;-29;-21.0
-26;-283.0;-868.0;21.0;-53.0;25.0;-29;-71.0
-26;-286.0;-868.0;25.0;-76.0;22.0;-29;?
-26;?;?;25.0;-79.0;?;-29;-97.0
-26;-288.0;-869.0;16.0;-65.0;?;-29;-61.0
-26;-279.0;-871.0;11.0;-28.0;4.0;-29;?
?;?;-868.0;?;-15.0;-39.0;-29;?
-26;-269.0;?;19.0;-13.0;-27.0;-29;?
-26;-268.0;?;2.0;-6.0;4.0;-29;-67.0
?;-266.0;?;2.0;-15.0;-28.0;-29;?
-26;-279.0;-865.0;20.0;-30.0;?;-29;-147.0
-26;?;-864.0;-37.0;-24.0;6.0;-29;?
-26;-275.0;-863.0;-54.0;-24.0;11.0;-29;?
?;-285.0;-859.0;-31.0;17.0;12.0;-29;-94.0
-26;-285.0;-856.0;-9.0;3.0;-20.0;-29;-43.0
-26;-290.0;-856.0;-9.0;16.0;-10.0;-29;-9.0
-26;-285.0;-854.0;-31.0;52.0;-20.0;?;21.0
-26;-281.0;-856.0;6.0;55.0;40.0;-29;?
-26;?;-851.0;0.0;?;19.0;-29;-20.0
-26;-281.0;-853.0;?;7.0;?;-29;1.0
?;?;-855.0;25.0;-24.0;?;-29;-41.0
-26;-285.0;-855.0;36.0;-11.0;36.0;-29;-36.0
?;-290.0;-857.0;10.0;-19.0;31.0;-29;-50.0
?;-268.0;-857.0;34.0;?;22.0;-29;-32.0
-26;-265.0;-856.0;26.0;?;?;-29;18.0
?;?;?;53.0;-24.0;42.0;-29;46.0
-26;?;-856.0;?;-9.0;?;-29;?
?;-271.0;-856.0;?;-13.0;38.0;-29;12.0
-26;-279.0;-856.0;13.0;0.0;?;-29;-27.0
?;-272.0;-855.0;11.0;-4.0;39.0;-29;-68.0
?;-266.0;-855.0;?;-17.0;27.0;-29;-33.0
?;-258.0;-850.0;25.0;-70.0;?;-29;-43.0
-26;?;-849.0;85.0;-80.0;57.0;-29;-183.0
-26;-301.0;?;?;-92.0;48.0;-29;?
-26;-270.0;-846.0;147.0;-112.0;-16.0;-29;-203.0
?;-292.0;-845.0;143.0;-138.0;?;?;-70.0
?;-277.0;-845.0;103.0;?;-75.0;-29;92.0
?;?;-845.0;?;-101.0;-63.0;?;77.0
-26;-234.0;?;68.0;-39.0;-65.0;-29;72.0
?;-227.0;-847.0;38.0;-32.0;-19.0;-29;?
-26;-228.0;-848.0;45.0;?;6.0;-29;-2.0
?;?;-850.0;51.0;?;?;-29;?
-26;-258.0;?;?;-46.0;65.0;?;-37.0
?;?;-849.0;81.0;?;6.0;-29;-46.0
-26;-220.0;-851.0;98.0;-20.0;34.0;?;?
-26;-258.0;-852.0;?;-47.0;?;-29;-93.0
?;?;-852.0;71.0;-57.0;69.0;-29;-85.0
-26;-234.0;-853.0;30.0;-11.0;154.0;-29;-55.0
-26;-208.0;-854.0;31.0;2.0;?;-29;117.0
-26;-234.0;-854.0;-1.0;37.0;?;-29;113.0
-26;-239.0;-853.0;?;21.0;52.0;-29;-2.0
?;-207.0;?;?;3.0;50.0;-29;-5.0
-26;?;?;-7.0;16.0;?;-29;65.0
?;?;-857.0;15.0;18.0;90.0;-29;-49.0
-26;?;?;28.0;?;88.0;-29;-25.0
-26;-221.0;?;60.0;-14.0;57.0;-29;-34.0
-26;-225.0;-858.0;38.0;-7.0;56.0;?;-75.0
?;-183.0;-857.0;83.0;-40.0;54.0;-29;-12.0
?;?;-857.0;73.0;-9.0;58.0;-29;36.0
-26;-272.0;?;-28.0;7.0;110.0;-29;?
?;?;-860.0;52.0;22.0;105.0;-29;?
-26;-249.0;-860.0;49.0;17.0;110.0;?;124.0
-26;-204.0;-861.0;41.0;20.0;?;?;152.0
?;-246.0;-864.0;45.0;-38.0;121.0;-29;164.0
-26;-219.0;-862.0;?;-12.0;109.0;-29;189.0
-26;-213.0;-863.0;17.0;-37.0;119.0;-29;103.0
-26;-228.0;-865.0;5.0;-62.0;88.0;-29;16.0
-26;-201.0;?;17.0;-101.0;18.0;-29;183.0
-26;-222.0;-866.0;?;?;?;-29;224.0
?;-218.0;-868.0;-38.0;-60.0;-127.0;-29;-42.0
-26;?;-868.0;?;-9.0;?;-29;-263.0
-26;-193.0;-871.0;-49.0;75.0;-8.0;-29;?
-26;?;-874.0;?;41.0;?;-29;-373.0
-26;-229.0;-877.0;-47.0;85.0;67.0;-29;-346.0
-26;?;-875.0;-59.0;81.0;59.0;?;-245.0
-26;-254.0;-876.0;?;82.0;?;-29;?
-26;-236.0;-876.0;-37.0;27.0;-47.0;-29;-91.0
-26;-248.0;?;-13.0;-40.0;?;-29;?
?;-234.0;-871.0;?;-12.0;-83.0;-29;-98.0
-26;?;?;?;-29.0;-64.0;-29;-77.0
-26;-244.0;-863.0;-54.0;-20.0;-65.0;-29;-95.0
-26;-247.0;-862.0;-8.0;-19.0;-48.0;-29;-32.0
-26;-239.0;-861.0;-75.0;-75.0;?;-29;110.0
-26;-244.0;-861.0;-22.0;?;-66.0;-29;32.0
-26;-224.0;-860.0;-47.0;-14.0;?;-29;-113.0
-26;?;-863.0;?;?;7.0;-29;-84.0
-26;?;-865.0;-20.0;-83.0;-27.0;-29;-114.0
-26;-253.0;-866.0;?;?;-95.0;-29;-47.0
-26;-244.0;-865.0;-42.0;-103.0;-104.0;-29;-68.0
-26;-255.0;-867.0;-49.0;?;-108.0;-29;-94.0
-26;-252.0;-869.0;?;?;?;-29;-50.0
-26;-252.0;-870.0;-50.0;?;?;-29;-32.0
-26;-255.0;-872.0;?;71.0;-68.0;-29;8.0
?;?;?;-65.0;42.0;?;-29;-42.0
-26;?;-877.0;-17.0;91.0;35.0;-29;-74.0
?;?;-880.0;-15.0;76.0;?;?;-71.0
-26;-239.0;?;-21.0;57.0;?;?;-32.0
-26;-234.0;-884.0;-53.0;10.0;48.0;-29;?
-26;-233.0;-883.0;2.0;?;57.0;?;?
-26;-245.0;-882.0;19.0;-43.0;39.0;?;-44.0
-26;-248.0;?;9.0;-35.0;23.0;-29;-94.0
-26;-251.0;-880.0;5.0;?;19.0;?;?
-26;-250.0;-877.0;-21.0;-35.0;-35.0;-29;?
-26;-256.0;-878.0;-22.0;-6.0;?;-29;-68.0
-26;-252.0;-879.0;9.0;-40.0;-4.0;-29;-116.0
