InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit LLA Quaternion4;Accelerometer LWR accX;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit LUA Quaternion2
89.0;?;145;30;-218.0;-204.0;53;173;-81.0;28.0;10.0
?;-1.0;144;?;-217.0;-208.0;53;173;-80.0;-10.0;10.0
92.0;?;?;31;-215.0;-223.0;52;173;?;63.0;?
94.0;-2.0;?;31;-215.0;-211.0;52;173;-73.0;138.0;?
96.0;-3.0;144;?;-213.0;-167.0;52;173;-70.0;160.0;?
96.0;?;142;32;-212.0;-175.0;53;173;-70.0;104.0;13.0
96.0;?;142;?;-212.0;-157.0;53;173;-69.0;139.0;16.0
96.0;?;142;?;-212.0;-195.0;53;173;-67.0;136.0;20.0
95.0;10.0;140;32;-213.0;-175.0;54;173;-65.0;171.0;?
?;14.0;144;?;-213.0;-182.0;?;173;-62.0;153.0;29.0
94.0;18.0;138;?;-214.0;-166.0;54;174;-60.0;157.0;33.0
?;23.0;?;31;-215.0;?;?;174;-58.0;142.0;39.0
91.0;28.0;139;26;-217.0;-208.0;?;?;?;178.0;46.0
89.0;34.0;108;24;-219.0;?;?;174;-59.0;233.0;53.0
87.0;39.0;137;29;-220.0;-211.0;?;174;-63.0;?;60.0
?;43.0;155;31;-221.0;-204.0;50;174;?;192.0;65.0
86.0;45.0;?;30;-221.0;-234.0;51;174;-67.0;?;69.0
?;45.0;?;31;?;-199.0;50;174;-69.0;105.0;71.0
87.0;44.0;155;32;?;-188.0;49;174;-71.0;61.0;72.0
77.0;-5.0;108;31;-223.0;-144.0;49;173;?;?;3.0
78.0;-7.0;108;31;-221.0;-137.0;49;174;-92.0;-39.0;1.0
80.0;-8.0;113;30;-219.0;?;50;174;?;-31.0;?
80.0;-8.0;116;29;-219.0;?;50;174;-92.0;32.0;-1.0
80.0;-7.0;114;?;-218.0;-177.0;?;174;?;31.0;0.0
80.0;-7.0;?;?;?;?;49;173;-91.0;?;0.0
80.0;-7.0;146;27;-218.0;-152.0;49;173;-90.0;9.0;?
80.0;?;146;27;-217.0;-145.0;?;173;?;-2.0;-1.0
81.0;-9.0;150;?;-218.0;-145.0;50;173;-88.0;39.0;-1.0
?;-9.0;151;25;-219.0;-163.0;51;174;-89.0;49.0;?
81.0;-9.0;150;?;?;-177.0;51;173;-88.0;?;-1.0
81.0;-9.0;152;?;?;-121.0;51;?;-88.0;-16.0;-1.0
81.0;-8.0;153;?;-218.0;-156.0;51;173;?;13.0;-1.0
81.0;-8.0;153;24;-217.0;-202.0;51;173;?;?;-1.0
82.0;-8.0;153;?;?;?;?;?;-87.0;64.0;0.0
84.0;-9.0;?;25;-215.0;?;50;?;-86.0;109.0;0.0
86.0;?;153;25;-214.0;-198.0;50;?;?;89.0;0.0
87.0;?;153;25;-213.0;-161.0;49;?;-82.0;104.0;?
88.0;-11.0;?;?;-212.0;-206.0;?;?;-80.0;56.0;-1.0
?;-11.0;153;25;-211.0;-165.0;?;173;?;?;0.0
89.0;-9.0;153;25;-211.0;-207.0;?;?;-77.0;?;3.0
88.0;-7.0;?;25;-211.0;?;50;174;?;?;5.0
89.0;-5.0;152;?;-211.0;-213.0;49;?;?;?;8.0
89.0;-4.0;156;24;?;-228.0;49;173;-76.0;109.0;?
?;-2.0;138;?;-210.0;-217.0;?;174;-77.0;94.0;13.0
?;0.0;106;22;-210.0;-191.0;?;174;-77.0;71.0;?
90.0;0.0;95;?;-209.0;?;54;174;?;27.0;16.0
89.0;?;?;21;-210.0;-156.0;54;174;-78.0;-4.0;?
89.0;0.0;?;20;-210.0;-210.0;54;174;-79.0;-23.0;?
89.0;-1.0;?;?;?;-206.0;54;174;-81.0;-16.0;17.0
?;-1.0;98;21;-211.0;-175.0;53;174;?;-53.0;16.0
?;-2.0;98;22;?;-186.0;53;?;-87.0;-73.0;17.0
87.0;1.0;?;21;?;-201.0;53;174;-93.0;-146.0;16.0
81.0;5.0;?;21;-214.0;-99.0;53;174;-101.0;-272.0;21.0
?;-2.0;101;20;-208.0;-94.0;53;174;-108.0;-301.0;19.0
95.0;-29.0;101;?;?;-49.0;53;174;-109.0;-279.0;0.0
98.0;-44.0;102;20;-175.0;-5.0;?;174;-101.0;?;-10.0
91.0;?;?;20;-177.0;-307.0;?;?;-95.0;-77.0;?
86.0;-20.0;102;20;-188.0;?;53;174;?;144.0;3.0
81.0;-6.0;102;20;-196.0;-106.0;53;?;-91.0;?;?
78.0;?;?;20;-198.0;-32.0;53;174;-92.0;-53.0;18.0
76.0;3.0;100;20;-198.0;-76.0;53;174;?;?;20.0
76.0;1.0;99;?;-197.0;-158.0;?;174;?;-206.0;19.0
77.0;-3.0;100;20;-194.0;-203.0;?;174;-92.0;-120.0;16.0
79.0;-8.0;?;20;-194.0;-196.0;?;174;-92.0;4.0;10.0
?;?;100;?;-194.0;?;53;?;-93.0;36.0;3.0
84.0;-19.0;101;20;-193.0;-115.0;53;174;-94.0;-7.0;-3.0
86.0;-24.0;100;20;-193.0;-59.0;53;174;-96.0;?;-9.0
85.0;-28.0;?;20;-194.0;-77.0;53;174;?;1.0;-13.0
85.0;-31.0;100;20;-195.0;-87.0;53;174;?;?;-16.0
84.0;-32.0;98;20;-197.0;-128.0;53;?;-98.0;-13.0;?
83.0;-34.0;97;20;-198.0;-100.0;?;?;-99.0;9.0;-19.0
83.0;?;97;?;-199.0;-136.0;?;174;-100.0;1.0;-21.0
83.0;-37.0;96;?;-199.0;-157.0;?;174;-100.0;50.0;?
?;-39.0;95;20;-200.0;-134.0;53;174;-99.0;42.0;?
?;-41.0;95;?;-199.0;-153.0;53;174;-96.0;24.0;-26.0
85.0;-44.0;?;20;-198.0;-127.0;?;174;-95.0;12.0;-29.0
87.0;-49.0;94;20;-196.0;-98.0;53;174;-94.0;-42.0;-34.0
87.0;-51.0;?;20;-196.0;-133.0;?;174;-95.0;-21.0;-38.0
?;-52.0;93;20;-197.0;-136.0;53;174;-97.0;-1.0;-39.0
87.0;-53.0;93;20;-198.0;-145.0;53;174;-98.0;-4.0;?
86.0;?;97;20;-200.0;?;52;174;-98.0;?;-41.0
86.0;-53.0;?;?;-201.0;-128.0;50;174;-98.0;15.0;-41.0
86.0;-53.0;118;20;-202.0;-164.0;48;174;-99.0;32.0;?
87.0;-53.0;129;20;-202.0;-145.0;47;173;?;-11.0;-42.0
87.0;-53.0;134;?;?;-143.0;46;173;-101.0;23.0;-43.0
88.0;?;136;20;-201.0;-108.0;45;173;-101.0;-7.0;-43.0
89.0;-54.0;140;20;-201.0;-113.0;44;174;-100.0;-5.0;-44.0
89.0;-55.0;141;20;-199.0;-113.0;44;?;-98.0;-81.0;-45.0
91.0;-55.0;142;20;-198.0;?;43;?;-97.0;12.0;?
92.0;-57.0;144;20;-198.0;-124.0;?;173;?;1.0;?
94.0;-57.0;?;20;-197.0;?;43;173;-95.0;22.0;-48.0
?;-56.0;144;20;-195.0;-131.0;43;?;-94.0;13.0;?
95.0;-54.0;?;?;-194.0;-151.0;45;174;?;87.0;-47.0
?;-52.0;142;21;-193.0;-164.0;45;173;-90.0;159.0;-46.0
99.0;?;146;20;-192.0;-158.0;45;173;-89.0;189.0;-44.0
101.0;-45.0;124;18;-192.0;-146.0;46;174;-86.0;245.0;?
102.0;-39.0;?;17;-193.0;?;44;174;-82.0;187.0;?
101.0;-32.0;?;?;-193.0;?;42;174;?;142.0;-30.0
100.0;-25.0;?;15;-193.0;-170.0;43;?;-78.0;?;-22.0
100.0;-20.0;?;?;?;-184.0;?;?;-80.0;86.0;-14.0
100.0;?;72;15;-193.0;-185.0;43;174;-85.0;47.0;-9.0
99.0;-12.0;70;15;-194.0;-187.0;43;?;-91.0;54.0;-3.0
98.0;-8.0;72;16;-195.0;-195.0;42;174;-98.0;79.0;2.0
96.0;-3.0;72;16;?;-176.0;42;174;-105.0;68.0;?
94.0;2.0;?;?;-202.0;-141.0;?;174;?;-23.0;?
88.0;?;72;16;-207.0;-56.0;42;174;?;-157.0;16.0
86.0;?;73;16;-210.0;-99.0;42;174;?;?;16.0
87.0;6.0;73;16;-201.0;?;42;174;-127.0;?;10.0
?;?;73;16;?;56.0;42;174;-115.0;-161.0;11.0
?;8.0;73;16;-198.0;?;?;174;-111.0;12.0;16.0
?;14.0;73;16;-208.0;-123.0;?;174;-111.0;178.0;18.0
75.0;17.0;74;?;-214.0;55.0;?;174;?;100.0;?
73.0;19.0;74;?;-216.0;-10.0;42;174;-106.0;-77.0;?
70.0;20.0;73;16;-215.0;-123.0;42;174;-107.0;-147.0;?
67.0;21.0;73;16;-215.0;?;42;?;?;-78.0;17.0
66.0;19.0;73;16;-216.0;-205.0;?;?;-111.0;56.0;19.0
65.0;17.0;73;16;-220.0;-161.0;?;174;-111.0;182.0;20.0
65.0;16.0;73;?;-225.0;-165.0;42;?;-113.0;248.0;19.0
65.0;17.0;73;16;-229.0;-107.0;42;174;-115.0;203.0;16.0
?;17.0;73;16;-232.0;?;?;174;-115.0;119.0;13.0
65.0;15.0;73;16;-234.0;-4.0;42;174;-114.0;22.0;10.0
66.0;11.0;73;16;-234.0;-23.0;?;174;-112.0;-71.0;5.0
66.0;7.0;73;?;-232.0;-43.0;?;174;?;-93.0;1.0
66.0;?;?;16;-231.0;?;42;174;-113.0;?;?
66.0;0.0;74;16;?;-120.0;42;174;-114.0;?;-4.0
66.0;-3.0;?;16;-230.0;-110.0;42;174;-114.0;-41.0;-7.0
67.0;?;74;?;-230.0;-144.0;42;?;?;-16.0;?
?;-9.0;74;16;?;-147.0;42;?;-112.0;-1.0;?
68.0;-11.0;74;16;-228.0;-136.0;?;?;-112.0;11.0;-14.0
69.0;-13.0;74;16;-228.0;-122.0;42;174;-112.0;19.0;-16.0
?;-15.0;74;16;?;-103.0;?;174;-112.0;26.0;?
70.0;?;74;?;-227.0;?;?;174;?;16.0;-20.0
70.0;-18.0;74;?;-227.0;-112.0;42;174;-113.0;-16.0;?
70.0;?;74;16;-226.0;-99.0;42;174;-113.0;-27.0;?
70.0;-21.0;75;16;-226.0;-100.0;?;?;?;-26.0;?
69.0;-22.0;74;16;?;-127.0;?;174;-114.0;-24.0;-27.0
69.0;-22.0;74;16;?;-116.0;42;174;-115.0;-10.0;-27.0
69.0;-23.0;75;16;?;-114.0;42;174;-115.0;?;-28.0
?;-24.0;75;16;-228.0;-130.0;?;?;-115.0;-12.0;-28.0
70.0;-25.0;75;16;-228.0;?;42;174;?;23.0;-29.0
70.0;-26.0;75;16;-228.0;-125.0;42;174;-114.0;?;-30.0
?;?;76;16;-228.0;?;42;174;-114.0;-1.0;-32.0
70.0;?;76;16;-229.0;-143.0;?;174;-115.0;?;-33.0
71.0;-29.0;?;16;-228.0;?;42;174;-116.0;26.0;?
71.0;-31.0;75;16;-227.0;-97.0;42;174;?;?;-35.0
71.0;-32.0;75;16;-227.0;?;42;174;-118.0;-19.0;-36.0
71.0;-32.0;75;16;-227.0;-103.0;42;?;-119.0;?;-37.0
?;-33.0;?;?;-227.0;-139.0;42;174;-119.0;24.0;-38.0
71.0;-35.0;76;16;-227.0;-116.0;42;174;-118.0;23.0;-39.0
72.0;-36.0;75;16;-227.0;-94.0;42;174;?;26.0;?
73.0;-38.0;?;16;-227.0;-102.0;42;174;-120.0;-35.0;-43.0
72.0;-39.0;?;16;-227.0;-107.0;42;174;-120.0;-1.0;-44.0
?;-40.0;75;16;-227.0;-108.0;42;174;-120.0;-26.0;?
?;-41.0;74;16;-226.0;-92.0;42;174;-119.0;?;-48.0
74.0;-43.0;74;16;-226.0;-75.0;42;174;-119.0;-10.0;-50.0
74.0;-45.0;?;16;-225.0;?;42;174;-119.0;-27.0;?
75.0;?;74;16;?;-104.0;42;?;-120.0;-26.0;-53.0
74.0;-46.0;74;16;-224.0;-103.0;42;174;?;10.0;-54.0
?;-46.0;74;16;-224.0;?;42;174;?;-17.0;-54.0
73.0;-46.0;?;16;-224.0;-107.0;42;174;-122.0;-20.0;?
74.0;?;74;16;?;-97.0;42;?;?;-22.0;-55.0
74.0;?;74;16;-223.0;-108.0;42;174;-124.0;?;?
74.0;-50.0;74;16;-223.0;-106.0;?;174;?;?;?
74.0;-51.0;74;16;-222.0;-111.0;?;174;-125.0;-37.0;-58.0
74.0;-53.0;74;16;-222.0;-143.0;42;174;-125.0;-14.0;-58.0
?;-54.0;?;16;-223.0;-102.0;42;174;-126.0;-25.0;-59.0
74.0;-55.0;74;16;-224.0;?;42;174;?;-3.0;-60.0
73.0;-56.0;73;16;-225.0;-116.0;42;174;?;?;?
71.0;?;74;16;-226.0;-110.0;42;?;-130.0;-13.0;?
70.0;-56.0;?;16;-229.0;-108.0;42;174;-132.0;17.0;-61.0
69.0;?;73;16;-232.0;-93.0;42;174;-134.0;?;-59.0
?;-55.0;73;16;-233.0;-88.0;42;?;-133.0;?;-60.0
76.0;-57.0;?;16;-229.0;-51.0;42;174;?;?;-62.0
81.0;?;72;?;?;-72.0;42;174;-126.0;-26.0;-65.0
?;-56.0;?;?;-220.0;-97.0;42;174;-122.0;-64.0;-66.0
85.0;-53.0;73;16;?;-68.0;42;174;?;-128.0;-69.0
?;-50.0;72;?;-215.0;-70.0;42;174;-119.0;?;-71.0
86.0;-51.0;72;16;-213.0;-101.0;42;174;-120.0;-138.0;?
87.0;?;72;16;?;-153.0;?;174;-121.0;-105.0;-75.0
88.0;-53.0;72;16;-213.0;-78.0;42;174;-124.0;-118.0;-77.0
89.0;-59.0;72;16;-211.0;14.0;42;174;?;-63.0;-80.0
90.0;-64.0;72;16;?;?;42;174;?;-43.0;-84.0
91.0;-67.0;72;?;?;?;42;174;-126.0;49.0;-87.0
92.0;?;?;16;-210.0;-101.0;?;?;?;78.0;-89.0
?;-73.0;72;?;-211.0;-136.0;42;?;-126.0;102.0;?
91.0;-74.0;71;16;?;-143.0;?;174;-125.0;?;-93.0
?;?;71;16;-214.0;-109.0;?;174;-126.0;112.0;-95.0
91.0;-75.0;71;16;-215.0;-43.0;42;174;?;101.0;?
?;?;72;16;-216.0;-64.0;42;174;-130.0;?;?
91.0;-74.0;72;16;?;?;42;174;?;108.0;-101.0
91.0;-74.0;71;16;?;-46.0;?;174;-136.0;44.0;-104.0
90.0;?;71;16;?;-39.0;42;174;-138.0;-1.0;-106.0
?;-75.0;72;?;?;-44.0;42;174;-141.0;?;-108.0
89.0;-77.0;72;16;-220.0;-95.0;42;?;-143.0;-17.0;-110.0
88.0;-78.0;72;16;-221.0;-66.0;?;174;-145.0;?;-112.0
88.0;-80.0;?;16;-221.0;-83.0;42;174;-147.0;3.0;?
87.0;-82.0;73;16;-222.0;?;?;174;-149.0;?;?
86.0;-82.0;73;16;?;?;42;?;-151.0;?;-115.0
84.0;-82.0;72;16;-225.0;-138.0;42;174;-152.0;126.0;-115.0
83.0;-82.0;73;16;-228.0;-121.0;?;174;-152.0;148.0;-113.0
82.0;?;72;16;-230.0;-129.0;42;174;-152.0;157.0;-111.0
81.0;?;72;16;-233.0;-90.0;42;174;?;160.0;-111.0
82.0;-79.0;72;16;-234.0;-93.0;42;174;-152.0;160.0;-111.0
84.0;-79.0;72;16;-233.0;-68.0;42;174;-151.0;70.0;-114.0
84.0;-80.0;72;?;-231.0;-50.0;42;174;?;0.0;-117.0
86.0;-80.0;73;16;-230.0;-21.0;42;174;-153.0;-44.0;-122.0
?;?;72;16;?;-56.0;42;174;-154.0;-91.0;-127.0
?;-82.0;73;16;-226.0;-68.0;42;174;-155.0;-101.0;-131.0
88.0;-82.0;73;16;?;-99.0;42;174;-158.0;-110.0;?
86.0;-81.0;72;16;-225.0;-121.0;42;174;-160.0;-62.0;?
?;-81.0;?;16;?;?;?;174;?;-34.0;-137.0
85.0;-83.0;73;16;?;-119.0;42;174;-165.0;-39.0;-140.0
84.0;?;73;16;-227.0;-125.0;42;174;-164.0;?;-142.0
82.0;-85.0;72;16;-231.0;?;42;?;-161.0;84.0;-142.0
79.0;-85.0;?;16;-234.0;-112.0;42;174;?;143.0;?
78.0;-85.0;73;?;-238.0;-94.0;42;174;?;?;-142.0
77.0;-86.0;73;?;-240.0;-104.0;42;174;?;161.0;-142.0
?;?;?;16;-242.0;-97.0;42;174;-155.0;175.0;?
76.0;-84.0;73;16;-244.0;-72.0;42;174;?;135.0;-142.0
76.0;-84.0;73;16;-244.0;-60.0;42;174;-157.0;101.0;-144.0
?;?;73;16;-245.0;-50.0;42;?;-157.0;35.0;?
76.0;?;72;16;-245.0;-56.0;42;174;-157.0;-15.0;-147.0
74.0;?;72;16;-245.0;-96.0;42;?;-158.0;2.0;-147.0
71.0;-83.0;72;16;?;-107.0;42;?;-156.0;40.0;-143.0
69.0;-81.0;72;16;-250.0;-127.0;42;174;-153.0;74.0;-139.0
69.0;-82.0;72;16;-251.0;-97.0;42;174;-150.0;30.0;-137.0
69.0;?;?;16;-250.0;-89.0;42;174;-150.0;10.0;-137.0
71.0;-85.0;73;16;?;-91.0;?;174;-150.0;-35.0;?
74.0;-88.0;73;16;?;-72.0;42;?;?;?;-141.0
76.0;-90.0;73;?;-240.0;-117.0;42;?;-149.0;?;?
?;-90.0;72;?;-237.0;?;?;174;?;-80.0;-143.0
?;-89.0;?;16;-235.0;-147.0;42;174;-142.0;-20.0;-144.0
79.0;-87.0;72;16;-232.0;?;?;174;-138.0;21.0;-145.0
?;-83.0;73;16;-229.0;-113.0;42;174;-140.0;16.0;?
82.0;-81.0;?;16;?;?;42;174;-144.0;24.0;-147.0
82.0;-80.0;73;16;-227.0;?;42;174;-147.0;6.0;-147.0
81.0;-78.0;73;16;-229.0;-90.0;42;174;?;41.0;-143.0
82.0;-79.0;73;16;-229.0;?;42;174;-146.0;82.0;-144.0
84.0;-82.0;74;16;-228.0;-30.0;42;174;-147.0;55.0;?
85.0;?;73;16;-229.0;?;42;?;-148.0;31.0;-146.0
85.0;?;73;16;-229.0;-115.0;?;174;-146.0;2.0;-145.0
87.0;-84.0;73;16;-229.0;-72.0;42;?;-144.0;35.0;-146.0
88.0;-86.0;72;16;-227.0;-74.0;42;174;-143.0;40.0;-146.0
90.0;?;?;?;-225.0;-86.0;42;174;-142.0;10.0;-148.0
92.0;-86.0;73;?;-223.0;-78.0;42;174;?;13.0;-149.0
93.0;-85.0;73;16;?;-95.0;42;174;?;-14.0;?
?;-84.0;73;16;-219.0;?;42;174;?;-26.0;-149.0
?;-83.0;73;?;-218.0;-92.0;42;174;?;10.0;-149.0
?;-82.0;73;16;-217.0;-99.0;42;174;-141.0;?;-147.0
93.0;-83.0;73;16;?;-95.0;?;?;?;59.0;-146.0
94.0;-84.0;72;16;-218.0;-105.0;?;174;-143.0;57.0;-145.0
94.0;-85.0;72;16;-219.0;-101.0;42;?;?;51.0;-145.0
93.0;-85.0;73;16;-220.0;-88.0;42;?;-148.0;55.0;-145.0
93.0;-86.0;73;16;-219.0;-89.0;42;?;-146.0;16.0;-146.0
?;-87.0;72;16;-218.0;-68.0;42;174;-144.0;?;-146.0
?;-87.0;73;16;-218.0;-98.0;42;174;?;98.0;?
94.0;-87.0;73;16;-219.0;-107.0;42;174;-145.0;?;?
94.0;-87.0;72;?;-219.0;-107.0;42;174;-145.0;100.0;-145.0
94.0;?;73;16;?;-93.0;42;?;-145.0;62.0;-144.0
94.0;-86.0;72;16;?;?;42;174;?;37.0;-144.0
93.0;-85.0;73;16;-220.0;-116.0;42;?;?;57.0;-143.0
92.0;-85.0;74;16;-221.0;-126.0;42;174;-147.0;64.0;-141.0
92.0;-84.0;74;16;-222.0;-99.0;42;174;?;58.0;?
91.0;-84.0;73;16;-222.0;-66.0;42;174;-150.0;44.0;-139.0
?;-85.0;73;?;-221.0;?;?;174;-147.0;7.0;-140.0
93.0;-86.0;73;16;-218.0;?;42;174;?;-46.0;-140.0
?;-87.0;74;16;-217.0;-120.0;42;174;-136.0;22.0;-139.0
96.0;-88.0;73;16;?;-106.0;?;?;-130.0;?;-141.0
97.0;?;?;?;-213.0;-76.0;42;174;-126.0;74.0;-142.0
97.0;-87.0;73;16;?;-106.0;?;174;-124.0;73.0;-142.0
?;?;?;16;?;-97.0;42;174;?;12.0;?
95.0;-84.0;72;16;-212.0;?;42;174;-124.0;65.0;?
?;-82.0;73;?;-214.0;-118.0;?;174;-124.0;108.0;-137.0
91.0;-80.0;72;?;-216.0;-113.0;?;174;-124.0;?;-135.0
88.0;?;72;?;-219.0;-115.0;42;174;-127.0;?;-131.0
?;-74.0;72;16;-223.0;-132.0;42;174;-127.0;128.0;-126.0
82.0;-70.0;?;?;-227.0;-121.0;42;174;?;141.0;-122.0
80.0;?;?;16;-229.0;-133.0;42;?;?;119.0;-118.0
?;-68.0;72;16;-232.0;-109.0;42;174;-118.0;131.0;-115.0
79.0;-69.0;72;?;-234.0;-95.0;42;174;-119.0;48.0;?
79.0;-70.0;72;?;-233.0;-50.0;42;174;-119.0;21.0;-116.0
79.0;-71.0;?;16;-232.0;-43.0;42;174;-117.0;4.0;-116.0
77.0;-70.0;72;16;-233.0;?;42;174;-113.0;74.0;?
74.0;?;72;?;?;-72.0;42;174;-109.0;113.0;-113.0
72.0;?;72;16;-236.0;-60.0;42;174;?;77.0;?
72.0;-66.0;72;16;-236.0;?;42;174;-103.0;-43.0;-113.0
73.0;-68.0;72;16;?;-88.0;42;174;-117.0;?;-113.0
74.0;-70.0;72;16;-231.0;-79.0;?;174;-126.0;-97.0;-114.0
?;?;?;?;-228.0;?;42;174;?;-80.0;-116.0
?;?;72;16;-226.0;?;42;?;-138.0;?;-115.0
71.0;-66.0;72;16;-230.0;-178.0;42;?;-144.0;51.0;-112.0
68.0;-63.0;72;16;-233.0;-164.0;42;174;?;70.0;-110.0
66.0;-63.0;72;?;-236.0;-109.0;42;?;-145.0;?;-108.0
65.0;-66.0;72;16;-238.0;-116.0;42;174;-141.0;47.0;-107.0
65.0;?;72;?;-241.0;-101.0;?;174;-139.0;129.0;?
66.0;-71.0;72;16;-243.0;-81.0;?;174;-138.0;100.0;-108.0
65.0;-72.0;72;16;-244.0;-63.0;?;?;-139.0;76.0;-109.0
66.0;-71.0;72;16;?;-77.0;42;174;-138.0;28.0;-110.0
67.0;-71.0;?;16;?;-65.0;42;174;-137.0;?;-111.0
70.0;?;72;?;-239.0;-31.0;42;?;-134.0;-34.0;?
73.0;?;?;?;-235.0;-63.0;42;173;-133.0;-46.0;-116.0
76.0;-73.0;72;16;-231.0;-106.0;42;174;-132.0;-123.0;?
80.0;?;71;16;-226.0;-77.0;42;173;-132.0;-108.0;-121.0
?;-76.0;71;16;-221.0;?;42;174;-132.0;-135.0;?
84.0;-77.0;72;16;-217.0;-113.0;42;174;-132.0;?;-125.0
88.0;?;72;16;-213.0;?;42;174;-131.0;?;-127.0
91.0;-82.0;71;16;-208.0;-108.0;42;?;-130.0;-105.0;-130.0
?;-86.0;71;16;-204.0;-115.0;?;?;-129.0;-21.0;-132.0
94.0;-89.0;71;16;-203.0;?;42;174;-127.0;31.0;-133.0
91.0;-90.0;72;?;-205.0;-157.0;42;174;-126.0;85.0;-131.0
91.0;?;72;16;-208.0;-121.0;42;?;?;56.0;-132.0
?;-93.0;71;?;-209.0;-79.0;42;173;-124.0;-7.0;-134.0
?;-95.0;?;16;?;-102.0;?;173;-122.0;-39.0;?
92.0;-96.0;71;?;-208.0;-111.0;42;174;-123.0;-39.0;?
90.0;-95.0;71;16;-208.0;-95.0;42;174;?;32.0;-137.0
87.0;-93.0;71;16;-212.0;-124.0;?;174;-130.0;108.0;-135.0
85.0;-91.0;71;?;-217.0;-99.0;42;174;-132.0;127.0;-133.0
84.0;-90.0;71;16;-220.0;-107.0;42;173;-132.0;121.0;-130.0
83.0;-90.0;71;?;-222.0;-57.0;?;173;-134.0;129.0;-128.0
?;-90.0;71;16;-223.0;-70.0;42;174;-137.0;86.0;?
83.0;?;71;16;-223.0;-66.0;42;174;-139.0;?;-126.0
?;-89.0;72;?;-223.0;-73.0;42;174;-140.0;-47.0;?
82.0;-87.0;72;16;-221.0;-92.0;42;174;-140.0;5.0;-125.0
?;-86.0;71;?;-220.0;-81.0;42;174;?;4.0;-125.0
84.0;-85.0;72;16;-218.0;?;42;?;-138.0;9.0;-126.0
?;-85.0;?;16;-216.0;-95.0;42;174;-138.0;10.0;-127.0
86.0;-85.0;72;16;-214.0;-114.0;?;174;-138.0;5.0;?
86.0;-85.0;72;16;-213.0;-110.0;?;174;?;8.0;-127.0
87.0;?;72;16;-211.0;?;42;174;-138.0;-47.0;-128.0
88.0;?;?;16;-211.0;-118.0;42;?;-138.0;12.0;-129.0
88.0;-89.0;72;16;-210.0;?;42;?;?;-9.0;-130.0
88.0;-90.0;?;16;-210.0;?;42;?;-139.0;-1.0;?
88.0;-91.0;72;16;-210.0;?;42;?;-139.0;3.0;-132.0
88.0;?;72;16;-210.0;-117.0;42;174;-137.0;60.0;?
88.0;-92.0;73;?;-211.0;-89.0;42;174;-136.0;62.0;-132.0
88.0;-91.0;73;16;-213.0;?;42;174;-135.0;73.0;-130.0
88.0;-90.0;72;16;?;-123.0;?;?;-134.0;?;-128.0
89.0;-89.0;?;16;-214.0;-100.0;42;174;-134.0;81.0;-127.0
90.0;-89.0;73;16;?;-57.0;42;174;-133.0;25.0;-127.0
90.0;-88.0;73;16;-212.0;?;42;?;-133.0;34.0;?
90.0;-86.0;73;16;?;-127.0;42;174;?;27.0;?
89.0;-83.0;73;16;-212.0;-114.0;42;174;-132.0;42.0;-126.0
88.0;-81.0;73;?;-212.0;-110.0;42;?;-133.0;61.0;-126.0
87.0;?;73;16;-214.0;-76.0;42;174;-134.0;15.0;-126.0
?;-78.0;73;16;-216.0;-60.0;42;?;?;?;-126.0
84.0;-79.0;?;16;-217.0;-64.0;42;174;-136.0;-32.0;-127.0
?;-79.0;?;16;-219.0;-84.0;42;174;-137.0;?;-128.0
81.0;-80.0;74;16;?;-105.0;42;?;-138.0;-15.0;-128.0
79.0;-81.0;73;16;?;-107.0;42;174;-138.0;-18.0;-129.0
78.0;-82.0;?;16;?;-97.0;42;174;-137.0;-14.0;?
76.0;-82.0;74;16;?;-138.0;42;?;-138.0;23.0;-128.0
?;-83.0;?;16;-228.0;-116.0;42;?;-137.0;5.0;-127.0
76.0;-83.0;?;16;-229.0;-98.0;42;174;-138.0;?;-128.0
76.0;-82.0;74;?;?;-115.0;42;174;-138.0;21.0;-127.0
76.0;-80.0;73;16;?;-64.0;42;174;-137.0;?;-128.0
78.0;-77.0;74;16;-231.0;-101.0;42;?;-135.0;120.0;-127.0
?;-76.0;74;16;-232.0;-141.0;42;?;-135.0;?;?
80.0;-73.0;73;16;?;-132.0;?;174;-134.0;11.0;?
81.0;-75.0;74;16;-230.0;14.0;?;174;?;?;-128.0
?;?;74;16;-228.0;?;42;?;-128.0;24.0;-131.0
83.0;?;73;?;-229.0;-145.0;42;174;-128.0;6.0;-132.0
?;-80.0;?;16;?;-101.0;42;174;-130.0;-30.0;?
?;-82.0;?;16;-228.0;-50.0;42;174;-131.0;-32.0;-136.0
?;-83.0;74;16;-227.0;-86.0;?;?;-130.0;-74.0;-138.0
85.0;-84.0;75;?;-227.0;-59.0;42;174;-130.0;-42.0;-139.0
86.0;-86.0;74;16;-226.0;-107.0;42;174;-131.0;?;-142.0
86.0;-88.0;?;16;-225.0;-86.0;42;174;-131.0;-90.0;-143.0
86.0;-89.0;73;?;-225.0;-89.0;42;174;-132.0;?;?
87.0;-92.0;73;16;-224.0;-75.0;42;174;-132.0;-69.0;-146.0
