InertialMeasurementUnit RUA magneticY;InertialMeasurementUnit BACK magneticZ;Accelerometer RUA_ accY;InertialMeasurementUnit RUA accY;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LLA magneticX;Accelerometer RWR accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit LUA magneticY;Accelerometer RUA^ accZ
-408.0;209.0;1109.0;-247.0;?;?;?;-1046.0;-77.0;?
-406.0;207.0;1080.0;-284.0;254.0;?;1018.0;-1016.0;-79.0;-95.0
-406.0;?;1073.0;-213.0;252.0;384.0;?;-1010.0;?;-95.0
-409.0;205.0;1035.0;-139.0;247.0;373.0;1079.0;?;-87.0;-17.0
-413.0;?;1012.0;-114.0;245.0;373.0;954.0;-957.0;-89.0;31.0
-413.0;205.0;1009.0;-131.0;239.0;?;899.0;?;?;?
-415.0;207.0;999.0;-148.0;?;?;920.0;-953.0;-97.0;5.0
-417.0;206.0;1015.0;-159.0;?;?;974.0;-962.0;-100.0;?
-420.0;205.0;1010.0;?;?;381.0;972.0;-951.0;-101.0;?
-425.0;206.0;?;-112.0;220.0;379.0;929.0;-941.0;-102.0;27.0
?;207.0;997.0;-78.0;222.0;?;941.0;-918.0;?;?
-424.0;204.0;961.0;-72.0;222.0;373.0;940.0;-923.0;-103.0;69.0
?;202.0;973.0;-97.0;223.0;371.0;?;-929.0;-105.0;29.0
?;199.0;995.0;-91.0;225.0;374.0;?;?;-111.0;30.0
-423.0;?;1007.0;-96.0;?;373.0;?;?;?;?
?;194.0;995.0;-112.0;?;374.0;?;?;-125.0;40.0
-422.0;191.0;?;-121.0;?;376.0;951.0;-951.0;-131.0;?
-421.0;192.0;1030.0;-109.0;226.0;376.0;971.0;-950.0;-134.0;32.0
-423.0;189.0;1020.0;-85.0;229.0;377.0;?;-934.0;-137.0;47.0
-425.0;189.0;984.0;-78.0;224.0;380.0;932.0;-944.0;-139.0;67.0
-424.0;186.0;1002.0;-59.0;223.0;382.0;936.0;-928.0;-142.0;68.0
-422.0;184.0;?;-123.0;221.0;379.0;954.0;?;?;69.0
?;183.0;1002.0;-158.0;?;377.0;968.0;-961.0;-147.0;18.0
-423.0;181.0;1016.0;-155.0;218.0;376.0;?;-975.0;-147.0;1.0
?;182.0;?;-137.0;215.0;?;?;-978.0;-148.0;13.0
-423.0;184.0;1027.0;-144.0;?;378.0;969.0;-967.0;-147.0;31.0
-422.0;187.0;1017.0;-146.0;217.0;?;967.0;-951.0;-144.0;2.0
-423.0;188.0;990.0;-151.0;216.0;375.0;?;?;?;0.0
-423.0;192.0;1023.0;-174.0;217.0;375.0;?;-983.0;-139.0;0.0
-424.0;194.0;1022.0;-172.0;?;377.0;982.0;-983.0;-135.0;1.0
-426.0;197.0;1021.0;?;?;?;?;-975.0;-133.0;-3.0
?;202.0;1023.0;?;214.0;?;973.0;-971.0;?;-7.0
-432.0;?;1020.0;-140.0;?;372.0;989.0;-969.0;-120.0;16.0
-440.0;208.0;1022.0;-107.0;204.0;370.0;952.0;-940.0;-119.0;?
?;210.0;993.0;-106.0;205.0;?;940.0;-924.0;-115.0;62.0
-447.0;214.0;987.0;-119.0;201.0;?;896.0;-915.0;-116.0;35.0
-450.0;216.0;?;?;200.0;362.0;897.0;-893.0;?;36.0
-451.0;234.0;979.0;-127.0;205.0;367.0;960.0;?;-115.0;59.0
-448.0;234.0;1018.0;-127.0;210.0;368.0;980.0;-970.0;-118.0;?
-445.0;233.0;1017.0;-106.0;209.0;369.0;950.0;-950.0;-121.0;?
-442.0;232.0;1005.0;-111.0;210.0;369.0;929.0;?;-120.0;30.0
-438.0;231.0;?;-116.0;?;369.0;937.0;?;?;37.0
?;229.0;1012.0;?;?;?;991.0;-944.0;-121.0;3.0
-435.0;229.0;?;-121.0;216.0;?;?;-945.0;-122.0;?
-430.0;229.0;1016.0;-136.0;221.0;?;?;-958.0;-121.0;?
-430.0;229.0;1029.0;-127.0;224.0;368.0;971.0;-965.0;-123.0;?
-430.0;226.0;?;-92.0;?;365.0;967.0;-945.0;-124.0;28.0
-430.0;228.0;1003.0;-108.0;225.0;?;?;-939.0;-123.0;50.0
-431.0;225.0;1019.0;-96.0;224.0;369.0;?;?;-124.0;15.0
-429.0;225.0;1001.0;-91.0;?;369.0;?;-945.0;-124.0;45.0
-429.0;226.0;1012.0;-91.0;228.0;372.0;967.0;-960.0;-125.0;?
-430.0;224.0;1026.0;-82.0;227.0;372.0;?;-965.0;-126.0;60.0
?;225.0;1027.0;-84.0;226.0;371.0;?;-957.0;-130.0;?
-428.0;?;1009.0;-101.0;?;371.0;962.0;-959.0;-131.0;38.0
-429.0;223.0;1027.0;-114.0;225.0;369.0;981.0;-963.0;-133.0;10.0
-428.0;223.0;1026.0;-106.0;223.0;368.0;?;?;?;46.0
-429.0;?;1016.0;-99.0;222.0;369.0;992.0;-951.0;-137.0;59.0
-432.0;?;1008.0;-91.0;218.0;368.0;981.0;-953.0;-135.0;?
-435.0;?;989.0;-82.0;216.0;?;945.0;-925.0;-136.0;71.0
-433.0;223.0;973.0;?;215.0;366.0;926.0;-929.0;-135.0;65.0
-435.0;224.0;994.0;?;?;365.0;?;-916.0;-135.0;48.0
-439.0;?;986.0;-92.0;211.0;364.0;?;-931.0;-133.0;49.0
?;224.0;988.0;-86.0;?;363.0;903.0;-921.0;?;50.0
-439.0;223.0;967.0;-81.0;?;362.0;921.0;-935.0;-131.0;50.0
-440.0;225.0;996.0;-91.0;?;362.0;953.0;?;?;70.0
-438.0;?;1001.0;-111.0;215.0;363.0;951.0;-926.0;-131.0;50.0
?;227.0;969.0;-107.0;214.0;366.0;944.0;-925.0;-131.0;47.0
-439.0;230.0;981.0;?;?;364.0;?;-902.0;-131.0;42.0
-438.0;233.0;954.0;-82.0;211.0;364.0;870.0;-838.0;-132.0;67.0
-438.0;233.0;861.0;-101.0;212.0;?;692.0;-681.0;-130.0;5.0
-439.0;229.0;655.0;7.0;207.0;370.0;622.0;?;-124.0;?
-437.0;224.0;?;70.0;?;377.0;775.0;-667.0;-119.0;110.0
-432.0;228.0;885.0;-204.0;?;379.0;1175.0;-1298.0;-139.0;?
?;230.0;1644.0;?;219.0;379.0;1523.0;-1664.0;-153.0;-312.0
-425.0;230.0;1683.0;-148.0;?;389.0;1377.0;-1300.0;-147.0;-24.0
?;229.0;?;-196.0;240.0;392.0;1002.0;?;-140.0;5.0
-413.0;231.0;922.0;-132.0;248.0;396.0;785.0;-768.0;-133.0;1.0
-415.0;232.0;800.0;?;250.0;399.0;834.0;?;?;62.0
?;229.0;853.0;?;247.0;?;944.0;-853.0;?;130.0
-414.0;?;975.0;-13.0;246.0;413.0;908.0;-940.0;-111.0;131.0
-415.0;225.0;1016.0;?;245.0;414.0;939.0;-964.0;?;94.0
-416.0;223.0;1040.0;-118.0;242.0;413.0;966.0;-949.0;-122.0;14.0
-418.0;220.0;999.0;-109.0;235.0;408.0;954.0;-938.0;-125.0;?
-417.0;?;988.0;-129.0;231.0;?;963.0;-943.0;-128.0;2.0
-418.0;213.0;998.0;?;232.0;401.0;?;-925.0;?;-13.0
-417.0;213.0;1009.0;-118.0;?;?;908.0;-926.0;-136.0;-3.0
-415.0;?;?;-132.0;228.0;400.0;926.0;?;-138.0;17.0
-413.0;214.0;1009.0;-130.0;228.0;398.0;952.0;?;-136.0;21.0
-413.0;213.0;1010.0;?;?;397.0;932.0;-959.0;-134.0;20.0
-413.0;212.0;1015.0;-96.0;233.0;398.0;972.0;-950.0;-133.0;40.0
-412.0;214.0;?;?;234.0;398.0;?;?;-135.0;61.0
?;212.0;958.0;?;237.0;397.0;931.0;-922.0;?;81.0
?;213.0;967.0;-45.0;244.0;?;925.0;-932.0;-138.0;104.0
?;211.0;1010.0;-74.0;250.0;?;945.0;-930.0;-141.0;?
?;207.0;999.0;-66.0;253.0;?;956.0;-911.0;-144.0;63.0
-410.0;207.0;975.0;-64.0;253.0;?;?;-904.0;-147.0;?
?;208.0;980.0;-42.0;252.0;?;931.0;-927.0;-146.0;?
-412.0;?;1005.0;?;?;392.0;954.0;-943.0;-146.0;75.0
-414.0;209.0;1003.0;-60.0;246.0;393.0;908.0;-930.0;?;66.0
-412.0;206.0;?;-63.0;246.0;?;901.0;?;-146.0;72.0
-414.0;207.0;978.0;-70.0;244.0;394.0;936.0;?;-148.0;59.0
-413.0;207.0;?;-52.0;242.0;394.0;943.0;-930.0;?;67.0
-414.0;206.0;998.0;-54.0;243.0;?;929.0;-922.0;-147.0;61.0
-415.0;?;978.0;?;?;395.0;888.0;-916.0;-150.0;?
-413.0;202.0;981.0;?;244.0;397.0;908.0;-917.0;-151.0;99.0
-411.0;?;977.0;-55.0;248.0;398.0;893.0;-924.0;-152.0;79.0
-410.0;198.0;987.0;?;251.0;399.0;943.0;-928.0;-155.0;?
-408.0;195.0;993.0;-75.0;?;400.0;964.0;-928.0;-155.0;81.0
-405.0;194.0;?;?;252.0;400.0;915.0;-939.0;-157.0;?
-406.0;193.0;1020.0;-75.0;253.0;401.0;986.0;-990.0;-158.0;46.0
-404.0;195.0;1072.0;-93.0;253.0;401.0;?;-1029.0;-159.0;68.0
-402.0;196.0;1105.0;-104.0;256.0;402.0;1000.0;-1009.0;-161.0;57.0
-401.0;200.0;1070.0;-71.0;?;399.0;971.0;?;?;45.0
-403.0;202.0;999.0;?;?;?;912.0;?;-168.0;91.0
?;206.0;981.0;-76.0;249.0;400.0;?;-930.0;-165.0;88.0
?;?;?;?;246.0;400.0;959.0;-933.0;-164.0;72.0
-406.0;214.0;988.0;-109.0;?;402.0;?;-927.0;?;?
-407.0;220.0;980.0;-116.0;240.0;403.0;929.0;-925.0;-154.0;41.0
-412.0;228.0;?;-102.0;238.0;405.0;870.0;-908.0;-153.0;46.0
?;231.0;?;-81.0;234.0;405.0;860.0;?;-150.0;?
-421.0;236.0;930.0;-72.0;235.0;404.0;855.0;-843.0;-147.0;?
-425.0;240.0;886.0;?;?;401.0;724.0;-754.0;-144.0;?
-426.0;242.0;755.0;-83.0;238.0;400.0;604.0;-651.0;-140.0;57.0
-430.0;244.0;690.0;-30.0;239.0;402.0;?;-586.0;-132.0;-7.0
-429.0;235.0;556.0;?;241.0;?;659.0;?;-124.0;?
?;238.0;862.0;-205.0;255.0;410.0;?;?;?;?
?;243.0;1627.0;?;270.0;412.0;1464.0;-1613.0;?;-301.0
-432.0;247.0;1678.0;-124.0;283.0;416.0;1429.0;-1420.0;-114.0;14.0
-429.0;252.0;1321.0;-144.0;295.0;?;1139.0;-1065.0;-110.0;?
-430.0;255.0;996.0;?;298.0;410.0;1030.0;?;-112.0;?
-431.0;259.0;877.0;-104.0;?;410.0;?;-804.0;?;?
?;?;?;0.0;278.0;414.0;?;-843.0;-104.0;92.0
-434.0;260.0;932.0;-104.0;270.0;418.0;816.0;-909.0;-97.0;?
?;?;971.0;-114.0;264.0;?;868.0;-920.0;-98.0;38.0
-435.0;258.0;962.0;-109.0;?;410.0;?;-912.0;-95.0;29.0
-437.0;257.0;981.0;?;265.0;403.0;960.0;-928.0;-91.0;30.0
-439.0;257.0;1000.0;?;261.0;395.0;?;-935.0;-93.0;?
-439.0;257.0;981.0;-55.0;257.0;?;872.0;-914.0;?;79.0
?;252.0;981.0;-78.0;256.0;386.0;913.0;-940.0;-95.0;79.0
-438.0;?;1025.0;-108.0;255.0;386.0;?;-961.0;-96.0;54.0
-435.0;255.0;1011.0;-123.0;257.0;388.0;?;-964.0;-98.0;22.0
-437.0;254.0;?;-95.0;255.0;391.0;977.0;-954.0;-100.0;56.0
-436.0;254.0;1009.0;?;252.0;393.0;944.0;-933.0;-102.0;75.0
-436.0;256.0;998.0;?;252.0;394.0;948.0;?;-104.0;?
-437.0;255.0;984.0;-62.0;?;391.0;938.0;-928.0;-105.0;101.0
-436.0;254.0;999.0;-72.0;250.0;393.0;962.0;-928.0;-107.0;79.0
-437.0;255.0;990.0;-70.0;249.0;391.0;951.0;?;-107.0;?
-436.0;252.0;998.0;-58.0;?;391.0;942.0;?;?;64.0
-436.0;251.0;990.0;-57.0;248.0;?;932.0;-929.0;-111.0;?
-437.0;?;980.0;-64.0;248.0;388.0;891.0;-918.0;-114.0;80.0
-436.0;250.0;973.0;-66.0;248.0;388.0;901.0;-927.0;-113.0;?
?;250.0;1016.0;-74.0;?;388.0;935.0;-932.0;-116.0;68.0
-438.0;251.0;?;?;246.0;390.0;932.0;-929.0;?;86.0
-437.0;252.0;?;-62.0;245.0;392.0;931.0;?;-112.0;99.0
-437.0;252.0;998.0;-51.0;243.0;392.0;959.0;-931.0;?;?
-436.0;252.0;1006.0;?;245.0;393.0;918.0;-920.0;-112.0;90.0
-437.0;252.0;982.0;-50.0;?;392.0;914.0;-921.0;-113.0;?
-436.0;251.0;974.0;?;244.0;392.0;948.0;-921.0;-114.0;100.0
-434.0;251.0;982.0;?;?;391.0;897.0;-929.0;-114.0;69.0
-436.0;250.0;1009.0;-70.0;?;?;936.0;-942.0;-114.0;74.0
-438.0;249.0;?;-54.0;246.0;?;?;-940.0;-116.0;63.0
-439.0;?;?;-47.0;247.0;391.0;927.0;-933.0;-115.0;81.0
-440.0;252.0;994.0;-39.0;247.0;393.0;921.0;-913.0;-116.0;?
-441.0;252.0;?;-29.0;246.0;395.0;922.0;?;-118.0;?
?;252.0;972.0;?;244.0;393.0;906.0;?;-116.0;128.0
-441.0;252.0;971.0;-4.0;244.0;394.0;909.0;-903.0;?;140.0
-442.0;250.0;980.0;-31.0;243.0;392.0;920.0;-910.0;-118.0;?
-442.0;251.0;982.0;-55.0;240.0;393.0;915.0;?;-120.0;102.0
-442.0;250.0;996.0;-37.0;234.0;393.0;883.0;-901.0;-121.0;116.0
-441.0;249.0;?;-23.0;?;389.0;931.0;?;-122.0;?
-441.0;?;990.0;-36.0;225.0;?;?;-938.0;-120.0;109.0
-439.0;247.0;993.0;-48.0;225.0;392.0;927.0;?;-121.0;108.0
-439.0;247.0;990.0;?;226.0;392.0;906.0;?;-123.0;98.0
?;249.0;?;-52.0;?;395.0;951.0;-922.0;-125.0;86.0
-437.0;247.0;977.0;?;225.0;395.0;933.0;-931.0;?;80.0
-438.0;248.0;983.0;-41.0;225.0;?;940.0;-923.0;?;?
-438.0;248.0;?;-30.0;227.0;395.0;955.0;-927.0;?;91.0
-437.0;251.0;999.0;-31.0;228.0;397.0;962.0;-913.0;-123.0;125.0
?;250.0;970.0;-26.0;?;397.0;896.0;-898.0;?;114.0
-442.0;?;980.0;-12.0;230.0;400.0;938.0;-906.0;-123.0;?
-440.0;253.0;962.0;5.0;230.0;402.0;918.0;-902.0;-122.0;139.0
-440.0;253.0;971.0;?;230.0;403.0;922.0;-904.0;?;?
?;256.0;962.0;-24.0;228.0;405.0;930.0;-905.0;-124.0;108.0
-441.0;254.0;978.0;-37.0;?;407.0;882.0;-895.0;-124.0;90.0
?;?;?;?;227.0;?;915.0;-888.0;-127.0;?
-440.0;?;964.0;?;?;412.0;856.0;?;-127.0;?
-442.0;?;953.0;-47.0;?;412.0;927.0;-925.0;-125.0;79.0
-444.0;252.0;1024.0;-50.0;?;410.0;973.0;?;-121.0;?
-443.0;251.0;?;?;220.0;410.0;896.0;-904.0;-121.0;97.0
-440.0;?;1003.0;-27.0;?;408.0;915.0;-918.0;-123.0;104.0
-435.0;?;993.0;-17.0;?;407.0;926.0;-937.0;-129.0;123.0
-428.0;?;976.0;1.0;236.0;407.0;914.0;-908.0;?;142.0
-426.0;229.0;976.0;?;?;413.0;894.0;-901.0;-141.0;108.0
-422.0;228.0;967.0;-77.0;247.0;419.0;955.0;?;-143.0;68.0
-423.0;228.0;986.0;-77.0;246.0;?;933.0;-919.0;-146.0;57.0
-424.0;229.0;998.0;-61.0;244.0;432.0;952.0;-930.0;-144.0;94.0
-424.0;229.0;?;-51.0;242.0;434.0;916.0;?;-149.0;?
-425.0;?;1000.0;-34.0;238.0;438.0;912.0;-913.0;-149.0;90.0
-427.0;223.0;971.0;-27.0;?;440.0;889.0;?;?;79.0
-427.0;222.0;969.0;-42.0;?;438.0;879.0;-898.0;-159.0;81.0
-426.0;223.0;953.0;-46.0;229.0;440.0;886.0;?;-158.0;85.0
-425.0;220.0;973.0;-58.0;?;438.0;907.0;-905.0;-161.0;32.0
?;218.0;?;?;227.0;?;932.0;?;-162.0;49.0
-422.0;215.0;984.0;-83.0;?;429.0;924.0;-921.0;-161.0;58.0
-422.0;212.0;?;-93.0;226.0;426.0;924.0;?;-164.0;52.0
-421.0;213.0;997.0;-77.0;227.0;422.0;943.0;-928.0;-165.0;66.0
-422.0;?;981.0;-62.0;226.0;420.0;944.0;?;?;67.0
-423.0;?;?;-52.0;225.0;?;952.0;-916.0;-164.0;84.0
-424.0;218.0;?;-46.0;222.0;415.0;?;?;?;74.0
?;221.0;993.0;-33.0;221.0;416.0;931.0;-918.0;?;83.0
-429.0;224.0;?;-28.0;222.0;?;899.0;-912.0;-166.0;75.0
?;227.0;?;-33.0;222.0;416.0;929.0;-912.0;-165.0;?
?;232.0;999.0;-22.0;?;415.0;912.0;-911.0;-164.0;87.0
-439.0;?;?;-16.0;219.0;?;903.0;?;-163.0;103.0
-442.0;240.0;991.0;8.0;?;416.0;941.0;?;-165.0;109.0
?;242.0;986.0;16.0;216.0;417.0;894.0;-896.0;-164.0;131.0
-448.0;244.0;959.0;25.0;214.0;?;904.0;-869.0;-159.0;117.0
-447.0;244.0;961.0;13.0;212.0;412.0;925.0;-870.0;?;147.0
-449.0;241.0;960.0;?;211.0;408.0;906.0;?;-159.0;?
?;240.0;974.0;0.0;212.0;?;896.0;-888.0;-158.0;121.0
-451.0;239.0;948.0;0.0;?;399.0;?;-887.0;-158.0;135.0
-450.0;239.0;?;-5.0;212.0;397.0;900.0;-923.0;-161.0;110.0
?;?;988.0;4.0;213.0;397.0;843.0;-876.0;-163.0;132.0
-452.0;239.0;936.0;14.0;211.0;399.0;871.0;-867.0;?;?
-454.0;242.0;949.0;27.0;?;405.0;891.0;-885.0;?;120.0
-456.0;246.0;977.0;24.0;208.0;409.0;932.0;?;-172.0;149.0
-457.0;246.0;988.0;40.0;206.0;411.0;956.0;-891.0;-173.0;161.0
-461.0;?;953.0;40.0;202.0;415.0;892.0;-874.0;?;?
-461.0;253.0;?;43.0;202.0;418.0;854.0;-847.0;-170.0;188.0
-466.0;256.0;915.0;131.0;?;421.0;880.0;-867.0;-171.0;198.0
-466.0;257.0;954.0;71.0;199.0;418.0;905.0;-879.0;-169.0;?
-464.0;258.0;976.0;59.0;200.0;?;?;?;?;186.0
-462.0;264.0;941.0;45.0;201.0;413.0;882.0;-882.0;?;166.0
-461.0;270.0;?;41.0;200.0;406.0;876.0;-878.0;-160.0;179.0
-460.0;?;960.0;40.0;201.0;402.0;893.0;-879.0;-155.0;130.0
-459.0;273.0;960.0;?;?;398.0;924.0;-880.0;-155.0;159.0
-460.0;269.0;958.0;?;202.0;397.0;?;-862.0;-155.0;?
-462.0;?;938.0;60.0;203.0;394.0;883.0;-840.0;-154.0;152.0
-464.0;255.0;921.0;?;202.0;?;861.0;-854.0;-158.0;165.0
-465.0;?;957.0;75.0;199.0;392.0;916.0;-889.0;?;148.0
?;?;?;63.0;?;394.0;919.0;-906.0;?;?
-461.0;269.0;981.0;58.0;198.0;?;909.0;-906.0;-151.0;178.0
-456.0;279.0;965.0;25.0;?;392.0;?;-886.0;-144.0;177.0
-452.0;289.0;?;17.0;202.0;389.0;900.0;-856.0;?;153.0
-450.0;288.0;?;?;204.0;390.0;889.0;-846.0;?;165.0
-450.0;284.0;?;?;207.0;390.0;?;-820.0;?;175.0
?;277.0;886.0;75.0;208.0;?;865.0;-827.0;-150.0;178.0
-452.0;?;920.0;104.0;209.0;398.0;?;?;-152.0;?
-451.0;270.0;959.0;73.0;208.0;403.0;883.0;?;-157.0;176.0
-447.0;267.0;960.0;59.0;?;405.0;939.0;?;-158.0;189.0
-444.0;268.0;1020.0;6.0;?;?;?;-940.0;?;140.0
?;262.0;1024.0;23.0;218.0;?;913.0;-928.0;?;158.0
-445.0;249.0;999.0;61.0;216.0;413.0;930.0;-877.0;-166.0;165.0
-447.0;?;?;116.0;217.0;414.0;891.0;-855.0;-171.0;?
-445.0;240.0;960.0;26.0;216.0;413.0;966.0;-902.0;-165.0;?
-442.0;236.0;969.0;34.0;217.0;?;903.0;-903.0;-168.0;172.0
-441.0;235.0;?;57.0;217.0;413.0;901.0;-900.0;-171.0;157.0
?;?;966.0;70.0;214.0;413.0;931.0;-884.0;-171.0;155.0
?;228.0;960.0;72.0;217.0;411.0;906.0;-873.0;-170.0;150.0
-439.0;226.0;?;46.0;214.0;410.0;895.0;-867.0;-173.0;186.0
-436.0;224.0;949.0;?;217.0;410.0;861.0;-877.0;-175.0;164.0
-435.0;225.0;?;42.0;217.0;411.0;901.0;-884.0;-176.0;149.0
?;225.0;961.0;47.0;217.0;412.0;?;-896.0;-181.0;172.0
-437.0;228.0;?;58.0;?;417.0;880.0;-889.0;?;?
-440.0;227.0;963.0;72.0;217.0;418.0;898.0;-895.0;-183.0;191.0
-438.0;227.0;?;66.0;218.0;?;891.0;?;?;?
-440.0;226.0;942.0;?;220.0;423.0;884.0;-884.0;-181.0;158.0
-439.0;?;965.0;31.0;222.0;424.0;905.0;-874.0;-179.0;188.0
?;221.0;940.0;34.0;?;419.0;858.0;?;-181.0;177.0
?;?;952.0;?;?;422.0;889.0;-868.0;-183.0;192.0
-443.0;218.0;?;118.0;223.0;420.0;898.0;-870.0;-179.0;?
-443.0;218.0;985.0;62.0;223.0;418.0;?;-905.0;?;195.0
-441.0;216.0;981.0;52.0;225.0;417.0;912.0;-878.0;-181.0;169.0
-439.0;216.0;970.0;?;225.0;?;917.0;?;-180.0;?
-439.0;216.0;949.0;47.0;?;?;935.0;-874.0;?;150.0
-441.0;?;941.0;53.0;225.0;?;865.0;-846.0;-181.0;165.0
-441.0;217.0;950.0;72.0;?;412.0;?;-873.0;-180.0;?
-443.0;219.0;961.0;75.0;220.0;412.0;883.0;?;-180.0;178.0
-442.0;221.0;?;44.0;222.0;413.0;900.0;-890.0;?;185.0
-446.0;218.0;?;?;222.0;412.0;920.0;-890.0;-177.0;?
-446.0;?;963.0;86.0;220.0;412.0;969.0;-919.0;-178.0;186.0
-445.0;?;988.0;?;218.0;411.0;930.0;-872.0;?;198.0
-443.0;219.0;923.0;80.0;?;411.0;840.0;?;-175.0;?
-438.0;?;927.0;29.0;221.0;410.0;886.0;-888.0;-178.0;128.0
?;230.0;974.0;52.0;225.0;?;896.0;-892.0;?;?
-423.0;233.0;971.0;9.0;231.0;410.0;892.0;-900.0;-178.0;132.0
?;?;954.0;9.0;237.0;?;895.0;-890.0;-180.0;127.0
-415.0;236.0;957.0;-1.0;?;409.0;931.0;-902.0;-183.0;143.0
-417.0;235.0;990.0;?;?;411.0;933.0;?;?;147.0
-416.0;239.0;978.0;22.0;248.0;?;946.0;-902.0;-179.0;113.0
-415.0;245.0;985.0;16.0;249.0;411.0;982.0;-916.0;-176.0;180.0
-417.0;?;?;28.0;249.0;409.0;946.0;?;-170.0;210.0
-419.0;258.0;971.0;54.0;249.0;?;?;?;-165.0;134.0
-421.0;266.0;?;?;246.0;?;952.0;-864.0;-160.0;?
?;270.0;1000.0;96.0;245.0;404.0;952.0;-898.0;-153.0;160.0
?;275.0;?;51.0;244.0;400.0;925.0;-915.0;-147.0;127.0
-419.0;274.0;971.0;19.0;246.0;?;904.0;-893.0;-144.0;116.0
-421.0;272.0;932.0;39.0;247.0;?;898.0;?;-143.0;127.0
-423.0;?;?;?;244.0;?;895.0;?;-144.0;137.0
?;270.0;?;47.0;242.0;388.0;924.0;-889.0;-144.0;148.0
-426.0;271.0;1012.0;-8.0;241.0;389.0;?;-914.0;-142.0;170.0
-434.0;?;965.0;?;240.0;384.0;908.0;-901.0;-134.0;214.0
?;268.0;1042.0;3.0;241.0;?;929.0;-911.0;-130.0;100.0
?;275.0;?;-280.0;243.0;?;904.0;?;-127.0;178.0
?;283.0;880.0;16.0;238.0;386.0;912.0;-884.0;?;216.0
-441.0;288.0;993.0;16.0;?;390.0;?;-887.0;-131.0;?
-443.0;296.0;950.0;30.0;225.0;394.0;?;-904.0;?;?
-446.0;302.0;992.0;70.0;217.0;397.0;891.0;?;-134.0;198.0
?;304.0;?;?;212.0;399.0;900.0;-882.0;-131.0;203.0
?;?;944.0;142.0;210.0;399.0;905.0;-860.0;-128.0;220.0
?;297.0;944.0;?;212.0;398.0;879.0;-875.0;?;?
-454.0;292.0;973.0;67.0;216.0;391.0;924.0;-897.0;-121.0;233.0
?;?;992.0;35.0;220.0;388.0;954.0;?;-122.0;186.0
?;273.0;996.0;?;218.0;380.0;?;-892.0;-124.0;?
-444.0;?;955.0;?;219.0;378.0;872.0;-856.0;?;159.0
-441.0;259.0;?;?;219.0;377.0;?;-862.0;?;187.0
-438.0;254.0;953.0;?;221.0;376.0;913.0;-894.0;-128.0;189.0
-435.0;247.0;988.0;?;?;377.0;908.0;-899.0;-134.0;?
-432.0;242.0;986.0;51.0;224.0;383.0;919.0;-901.0;-138.0;135.0
-431.0;239.0;966.0;50.0;225.0;385.0;896.0;-887.0;-145.0;150.0
-431.0;235.0;960.0;42.0;226.0;?;?;-887.0;-151.0;139.0
-431.0;235.0;959.0;?;225.0;396.0;889.0;-887.0;-154.0;179.0
-432.0;?;969.0;31.0;225.0;399.0;918.0;?;-157.0;?
-430.0;246.0;955.0;?;?;407.0;895.0;-886.0;-160.0;117.0
-427.0;254.0;?;13.0;228.0;411.0;918.0;-900.0;-167.0;90.0
-423.0;262.0;971.0;42.0;228.0;413.0;900.0;-890.0;-171.0;161.0
?;266.0;972.0;42.0;231.0;412.0;928.0;-897.0;-172.0;?
-417.0;270.0;?;69.0;235.0;413.0;925.0;?;-171.0;177.0
-414.0;?;943.0;52.0;240.0;?;903.0;-883.0;-169.0;191.0
-416.0;269.0;?;57.0;?;406.0;905.0;-886.0;?;187.0
-416.0;?;?;31.0;249.0;407.0;931.0;-892.0;-169.0;?
-418.0;?;973.0;32.0;249.0;?;942.0;-895.0;-173.0;?
-425.0;?;947.0;59.0;?;?;902.0;-872.0;-173.0;188.0
?;241.0;957.0;64.0;246.0;?;890.0;?;-169.0;197.0
-428.0;238.0;993.0;51.0;243.0;404.0;?;-919.0;-167.0;175.0
-429.0;?;999.0;32.0;241.0;402.0;984.0;-918.0;-162.0;157.0
-432.0;?;?;38.0;?;397.0;917.0;-894.0;-161.0;161.0
?;?;957.0;52.0;231.0;393.0;869.0;-870.0;-160.0;167.0
-436.0;238.0;943.0;54.0;?;390.0;902.0;-859.0;-162.0;134.0
-435.0;234.0;?;39.0;226.0;394.0;?;-883.0;-162.0;?
-436.0;231.0;951.0;30.0;224.0;393.0;910.0;?;?;?
?;?;?;21.0;225.0;395.0;903.0;?;?;?
-435.0;228.0;?;16.0;?;398.0;884.0;?;-165.0;134.0
?;226.0;977.0;?;227.0;402.0;?;?;-169.0;145.0
-433.0;226.0;?;26.0;228.0;401.0;863.0;-874.0;-168.0;101.0
?;224.0;952.0;?;231.0;403.0;919.0;-873.0;?;176.0
-430.0;?;937.0;68.0;231.0;405.0;906.0;-871.0;-172.0;180.0
-433.0;220.0;954.0;70.0;235.0;407.0;?;?;-173.0;196.0
-433.0;?;970.0;73.0;236.0;406.0;908.0;-898.0;-173.0;178.0
-433.0;?;976.0;84.0;?;?;929.0;-886.0;-176.0;?
?;219.0;972.0;?;236.0;?;894.0;-885.0;?;210.0
-431.0;?;986.0;83.0;236.0;409.0;938.0;?;?;209.0
-433.0;218.0;?;63.0;236.0;?;?;-908.0;-177.0;166.0
-432.0;?;975.0;45.0;234.0;409.0;?;-896.0;?;179.0
