InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit R-SHOE AngVelNavFrameZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit BACK Quaternion2
711.0;97;-11.0;-252;252;318.0;?;-587.0;-481.0
711.0;130;-8.0;-744;744;318.0;130;-588.0;-481.0
712.0;473;?;?;196;318.0;473;-587.0;?
713.0;?;-47.0;682;-682;319.0;394;-586.0;?
714.0;372;4.0;310;-310;319.0;372;-584.0;?
715.0;2503;-72.0;7845;-7845;?;?;?;?
717.0;4038;?;10473;-10473;318.0;?;-578.0;-461.0
718.0;2524;-285.0;?;-3189;318.0;2524;?;-454.0
718.0;726;?;?;-1088;317.0;?;-570.0;-447.0
?;124;-280.0;405;-405;?;124;-566.0;-440.0
714.0;?;-235.0;?;?;?;-21;-562.0;-434.0
?;-141;-166.0;327;-327;?;?;?;-429.0
708.0;-162;-37.0;-152;152;306.0;-162;-556.0;?
705.0;-58;54.0;23;-23;302.0;-58;-553.0;-422.0
699.0;6;105.0;9;-9;299.0;6;-553.0;-422.0
?;39;-150.0;-44;44;297.0;?;-555.0;-422.0
688.0;10;-310.0;12;-12;295.0;10;?;-424.0
689.0;?;-602.0;-24;24;290.0;25;-568.0;-435.0
685.0;23;-429.0;?;?;288.0;23;-571.0;?
685.0;-15;21.0;23;-23;284.0;-15;-571.0;-444.0
?;25;162.0;-52;52;282.0;25;-572.0;?
684.0;26;123.0;18;?;?;26;-574.0;-440.0
683.0;2;56.0;25;-25;280.0;2;-575.0;?
685.0;15;?;-21;?;280.0;15;-574.0;?
687.0;?;?;-27;27;282.0;?;-572.0;-433.0
688.0;?;263.0;-3;3;283.0;5;?;-433.0
689.0;-3;235.0;65;?;283.0;-3;-572.0;-435.0
689.0;-6;213.0;-8;8;?;?;?;-437.0
689.0;?;182.0;-48;48;283.0;0;-574.0;-439.0
689.0;?;?;-28;28;283.0;-10;-575.0;?
?;5;120.0;-31;?;?;?;-576.0;-443.0
691.0;14;?;?;13;284.0;?;-578.0;?
692.0;?;189.0;-32;32;285.0;-13;-579.0;-446.0
692.0;9;204.0;-9;9;?;9;-579.0;-447.0
692.0;12;134.0;35;-35;286.0;?;-580.0;-448.0
?;-12;103.0;?;-53;?;-12;-580.0;-449.0
694.0;2;?;37;-37;287.0;2;-580.0;-450.0
695.0;6;65.0;-5;5;?;6;-580.0;?
695.0;6;58.0;?;13;290.0;?;-580.0;-454.0
695.0;?;62.0;-14;14;?;-16;?;?
696.0;-53;?;-10;10;?;-53;-580.0;-457.0
?;?;28.0;-24;24;291.0;23;-580.0;-459.0
695.0;?;73.0;-27;27;?;44;-581.0;-460.0
695.0;?;?;?;-18;292.0;-36;-582.0;-461.0
695.0;-19;131.0;5;-5;292.0;-19;-582.0;-462.0
695.0;-14;62.0;-27;27;?;-14;?;-463.0
695.0;4;96.0;?;-27;292.0;4;-583.0;-463.0
?;?;73.0;20;?;292.0;5;-583.0;-463.0
695.0;?;56.0;2;-2;292.0;-38;-584.0;-464.0
695.0;?;-13.0;37;-37;292.0;8;?;-464.0
695.0;22;?;?;-4;292.0;22;-584.0;-465.0
695.0;-6;-22.0;-5;5;293.0;-6;-583.0;-467.0
695.0;?;2.0;-12;?;?;9;-583.0;-467.0
695.0;-9;38.0;2;-2;293.0;?;-582.0;-467.0
694.0;-33;21.0;?;-37;?;-33;-582.0;-468.0
694.0;6;77.0;?;-7;295.0;?;-582.0;-470.0
?;?;78.0;?;-13;295.0;29;?;-470.0
696.0;3;79.0;9;-9;296.0;3;-582.0;-470.0
696.0;-28;114.0;-13;13;296.0;-28;-582.0;?
697.0;7;129.0;6;-6;297.0;7;?;-473.0
697.0;36;?;19;-19;298.0;36;-583.0;-474.0
697.0;17;131.0;36;-36;?;17;-584.0;-477.0
697.0;44;148.0;57;-57;299.0;?;-586.0;-478.0
?;?;?;44;?;299.0;18;-587.0;-478.0
697.0;?;127.0;37;?;300.0;-36;-588.0;-479.0
?;10;111.0;53;-53;300.0;10;-588.0;?
?;?;43.0;56;-56;300.0;34;?;-479.0
696.0;-2;?;38;-38;299.0;-2;-589.0;?
695.0;-13;-2.0;26;?;299.0;-13;-590.0;-478.0
694.0;?;-2.0;28;-28;?;-17;-590.0;-478.0
694.0;?;-52.0;-5;5;299.0;-7;-589.0;-478.0
693.0;-26;-69.0;-21;21;299.0;-26;-589.0;-478.0
693.0;-29;?;-3;3;?;-29;-588.0;-479.0
693.0;33;-24.0;-21;21;?;33;-588.0;-479.0
693.0;19;4.0;?;-6;298.0;19;?;?
694.0;-2;48.0;60;-60;?;-2;?;-481.0
694.0;10;83.0;12;-12;298.0;10;-587.0;-482.0
694.0;?;154.0;-7;7;298.0;-14;-586.0;-483.0
694.0;-36;158.0;16;-16;298.0;-36;-587.0;-485.0
692.0;-36;81.0;?;-14;?;?;-589.0;-485.0
692.0;-12;58.0;?;-64;?;-12;?;-484.0
693.0;5;146.0;36;-36;300.0;5;-590.0;-485.0
?;9;152.0;28;?;303.0;9;-591.0;-484.0
694.0;18;-13.0;39;-39;?;18;-592.0;-484.0
694.0;5;-155.0;-14;14;309.0;5;-594.0;-485.0
694.0;-14;-189.0;5;-5;310.0;-14;-595.0;-486.0
693.0;?;-94.0;-27;27;311.0;-6;-594.0;-488.0
693.0;?;9.0;-35;?;311.0;-5;-594.0;-490.0
693.0;1;108.0;12;?;312.0;?;?;-491.0
693.0;4;156.0;?;-5;312.0;4;-593.0;-492.0
693.0;-14;124.0;?;-39;?;-14;?;-493.0
693.0;9;121.0;61;-61;313.0;9;-594.0;?
694.0;40;133.0;19;?;314.0;40;-595.0;?
694.0;?;182.0;7;-7;314.0;23;?;-500.0
694.0;?;?;27;?;315.0;?;-598.0;-503.0
?;1;185.0;?;-68;316.0;1;-600.0;-506.0
693.0;7;?;87;?;316.0;7;-602.0;-509.0
692.0;40;211.0;43;-43;?;?;-603.0;-511.0
691.0;-4;176.0;?;-43;?;?;-604.0;-513.0
690.0;5;176.0;?;-34;313.0;5;-604.0;-514.0
689.0;17;?;?;11;312.0;?;?;-515.0
?;-41;22.0;?;66;311.0;?;-605.0;-516.0
686.0;-15;32.0;?;104;310.0;-15;?;?
?;3;-20.0;-62;?;309.0;3;-603.0;?
684.0;?;6.0;-54;54;307.0;-26;-602.0;-516.0
?;-17;-31.0;-30;30;306.0;-17;-601.0;-515.0
?;?;-27.0;15;-15;305.0;-36;?;-515.0
?;-26;?;?;?;305.0;-26;-600.0;-516.0
681.0;26;17.0;-32;?;305.0;26;-599.0;-516.0
?;-4;49.0;-44;44;?;-4;-598.0;-516.0
683.0;-16;70.0;-23;?;308.0;-16;-598.0;-516.0
684.0;4;77.0;11;-11;309.0;?;-597.0;?
685.0;-11;73.0;0;0;310.0;-11;-597.0;-516.0
685.0;-26;61.0;?;?;?;-26;-598.0;-518.0
685.0;-26;53.0;16;-16;310.0;-26;-598.0;-520.0
684.0;?;40.0;16;-16;310.0;2;-598.0;-522.0
?;?;?;24;-24;308.0;?;-598.0;?
682.0;25;34.0;19;-19;?;25;-599.0;-524.0
681.0;67;49.0;-12;12;306.0;?;?;-525.0
681.0;54;122.0;-23;23;306.0;54;-598.0;-526.0
680.0;2;69.0;?;23;305.0;2;-598.0;-529.0
680.0;-31;59.0;-19;19;304.0;-31;-597.0;?
681.0;9;42.0;?;-13;?;9;-598.0;-532.0
?;21;34.0;55;-55;303.0;?;-598.0;-531.0
684.0;-9;?;?;-50;?;?;-599.0;-530.0
684.0;9;28.0;25;?;302.0;?;-600.0;-531.0
685.0;18;-4.0;-32;32;302.0;18;?;-532.0
684.0;?;?;-104;104;?;0;-601.0;-533.0
685.0;-2;-7.0;-15;?;303.0;?;?;-534.0
684.0;12;32.0;64;-64;304.0;?;-601.0;-538.0
?;1;?;40;-40;306.0;1;?;-540.0
?;-3;32.0;?;-15;306.0;-3;-601.0;-541.0
684.0;?;122.0;-23;23;306.0;16;-602.0;-537.0
687.0;1;196.0;11;-11;?;1;?;?
?;4;260.0;?;12;306.0;4;-603.0;?
692.0;17;229.0;-41;41;306.0;17;-603.0;?
692.0;?;80.0;6;-6;307.0;-12;-604.0;-536.0
691.0;-24;-125.0;27;-27;308.0;-24;-604.0;-536.0
689.0;1;?;32;?;309.0;?;-604.0;-535.0
689.0;18;-226.0;?;16;309.0;?;-604.0;?
690.0;?;?;-1;1;310.0;10;-604.0;-533.0
691.0;?;-71.0;5;-5;311.0;4;-605.0;?
691.0;?;9.0;?;?;311.0;-7;-606.0;-532.0
689.0;?;39.0;?;?;312.0;-4;?;-533.0
687.0;10;48.0;?;45;?;10;-608.0;-535.0
687.0;-25;113.0;-48;48;314.0;-25;-608.0;-533.0
688.0;-26;215.0;-22;22;?;-26;?;-532.0
689.0;2;277.0;-20;20;315.0;2;?;-534.0
689.0;-5;219.0;13;-13;317.0;-5;-610.0;-535.0
690.0;6;152.0;18;-18;319.0;6;-610.0;-535.0
691.0;10;73.0;?;23;321.0;10;?;?
692.0;?;48.0;-54;54;322.0;-14;-610.0;-535.0
693.0;?;27.0;-36;?;323.0;-29;-610.0;-535.0
693.0;2;-45.0;14;?;323.0;2;-610.0;?
692.0;?;-94.0;38;-38;323.0;40;-610.0;-533.0
692.0;?;?;38;-38;?;38;-609.0;?
691.0;15;-168.0;12;-12;323.0;15;-609.0;-534.0
691.0;-15;-121.0;-46;46;324.0;-15;?;-533.0
691.0;4;?;?;33;324.0;4;?;-532.0
691.0;30;?;?;?;324.0;30;-608.0;-532.0
689.0;15;-58.0;-26;26;327.0;15;-607.0;-539.0
687.0;16;-48.0;-25;25;328.0;16;-607.0;-542.0
?;4;?;12;-12;?;4;-607.0;?
687.0;-15;32.0;50;-50;?;-15;-607.0;-543.0
688.0;?;?;2;-2;331.0;-13;-607.0;-545.0
688.0;-34;?;-15;15;331.0;?;-607.0;-544.0
688.0;-43;46.0;26;?;331.0;-43;-607.0;-543.0
688.0;-17;25.0;8;-8;332.0;-17;?;-541.0
689.0;-7;12.0;27;-27;330.0;?;-606.0;-539.0
690.0;?;47.0;-5;5;331.0;?;-606.0;-535.0
691.0;-1;40.0;-34;34;330.0;-1;-605.0;-532.0
?;-15;43.0;-11;11;331.0;?;-604.0;?
?;-4;38.0;-23;?;330.0;-4;?;?
689.0;-12;75.0;-6;?;332.0;-12;-604.0;?
?;-16;?;-9;9;?;-16;-605.0;-533.0
?;-18;126.0;?;7;331.0;?;-606.0;-532.0
698.0;-22;40.0;9;-9;?;-22;-608.0;-533.0
699.0;?;-35.0;-5;5;?;20;-611.0;?
699.0;47;-101.0;?;-30;331.0;47;-612.0;-533.0
698.0;5;?;52;-52;330.0;5;?;-532.0
697.0;-27;?;10;-10;329.0;-27;-613.0;-530.0
696.0;-7;?;27;-27;327.0;-7;-613.0;-529.0
696.0;29;-45.0;29;-29;326.0;?;-614.0;-527.0
696.0;?;-55.0;24;-24;323.0;20;-612.0;-524.0
?;-4;-104.0;57;-57;322.0;-4;-611.0;-522.0
696.0;-10;-132.0;38;-38;?;-10;-608.0;-519.0
698.0;-37;-85.0;52;-52;322.0;-37;-607.0;-517.0
700.0;-1;-125.0;4;-4;321.0;-1;-606.0;-515.0
700.0;42;-119.0;-26;26;321.0;?;-605.0;-514.0
?;-5;-146.0;33;-33;?;-5;-605.0;-514.0
?;-35;-166.0;7;-7;321.0;-35;-605.0;-515.0
700.0;?;-123.0;-7;?;320.0;-27;-605.0;?
?;-21;?;?;-1;?;?;-607.0;-515.0
699.0;?;32.0;-8;8;320.0;-31;-607.0;-515.0
701.0;-13;98.0;-1;1;?;-13;-608.0;?
702.0;6;57.0;?;4;321.0;?;-603.0;-513.0
?;6;247.0;-4;4;318.0;6;?;-510.0
?;35;294.0;0;?;316.0;35;-601.0;-508.0
?;23;?;-12;12;312.0;23;-600.0;-506.0
699.0;21;312.0;-7;?;310.0;21;-600.0;?
696.0;4;175.0;-7;7;309.0;4;-599.0;?
695.0;-11;-13.0;?;23;?;-11;-600.0;-502.0
695.0;?;-41.0;?;?;309.0;16;-600.0;?
695.0;-21;?;22;-22;308.0;?;-601.0;-502.0
694.0;11;-90.0;7;-7;309.0;11;-602.0;-503.0
693.0;?;-123.0;44;-44;310.0;34;-602.0;-504.0
692.0;0;-125.0;66;?;312.0;0;-602.0;-505.0
693.0;6;-11.0;48;-48;315.0;6;?;-507.0
?;5;39.0;83;-83;317.0;5;-602.0;-508.0
695.0;42;?;89;?;319.0;42;-602.0;-510.0
?;?;75.0;57;-57;321.0;30;-603.0;-511.0
697.0;?;88.0;?;-65;322.0;23;-604.0;-513.0
697.0;32;83.0;?;-40;324.0;32;-604.0;-515.0
697.0;-16;120.0;-59;59;323.0;-16;?;-516.0
697.0;-8;77.0;-55;55;324.0;-8;-606.0;-518.0
700.0;9;161.0;30;-30;324.0;?;-606.0;-520.0
701.0;1;176.0;-20;20;325.0;1;-607.0;-521.0
703.0;?;164.0;-3;3;324.0;?;-607.0;-522.0
703.0;-66;?;44;-44;324.0;-66;-608.0;?
703.0;-52;-25.0;-15;15;324.0;-52;-609.0;-525.0
702.0;1;-174.0;3;?;324.0;1;-610.0;-525.0
701.0;2;-131.0;-21;21;323.0;?;-609.0;-524.0
700.0;-10;-174.0;-53;53;322.0;?;-609.0;-523.0
?;?;-172.0;-23;23;?;?;-608.0;-521.0
696.0;?;-137.0;-37;37;320.0;-8;-607.0;-521.0
?;16;-104.0;-12;12;?;16;-605.0;-519.0
696.0;-9;27.0;27;-27;?;-9;?;-519.0
697.0;-7;?;-10;10;321.0;-7;-602.0;-518.0
698.0;12;143.0;?;61;?;12;-601.0;?
697.0;?;?;-77;77;321.0;-36;-600.0;-517.0
?;-23;47.0;-72;72;320.0;-23;?;?
?;16;25.0;-63;?;320.0;16;-600.0;-515.0
697.0;?;?;-57;57;?;-29;-600.0;?
?;-4;39.0;-46;46;320.0;-4;-601.0;-515.0
697.0;55;?;-66;66;321.0;55;-602.0;-516.0
?;56;37.0;-28;28;?;56;-603.0;-517.0
695.0;57;26.0;4;-4;323.0;57;-603.0;-517.0
695.0;38;54.0;-22;22;?;38;?;-518.0
694.0;4;?;6;-6;323.0;?;-605.0;?
694.0;-18;5.0;-37;37;?;-18;-605.0;-523.0
692.0;?;-15.0;-55;55;324.0;4;-606.0;?
692.0;32;-41.0;19;-19;325.0;32;-605.0;-523.0
692.0;26;?;-15;15;?;26;?;?
693.0;27;?;-91;91;326.0;27;-604.0;-523.0
695.0;15;?;?;79;?;15;-604.0;-524.0
696.0;-18;9.0;-23;23;328.0;-18;-603.0;-522.0
697.0;?;?;-21;21;329.0;-24;?;-519.0
698.0;-27;?;-34;34;329.0;-27;-602.0;?
698.0;?;?;-22;22;330.0;-22;-602.0;?
698.0;?;-3.0;-5;5;330.0;-5;-602.0;-520.0
698.0;-1;-7.0;10;-10;330.0;-1;-602.0;?
698.0;32;-13.0;?;13;330.0;32;?;-521.0
697.0;20;64.0;-18;18;329.0;20;-602.0;-520.0
697.0;-21;47.0;-3;3;329.0;-21;-602.0;-520.0
696.0;-14;17.0;-25;25;329.0;-14;-601.0;?
696.0;-14;?;-25;25;328.0;-14;-601.0;-520.0
?;7;-20.0;?;6;328.0;7;-601.0;-520.0
696.0;?;-26.0;2;?;328.0;15;?;-520.0
696.0;?;-22.0;10;?;328.0;-18;?;-520.0
696.0;12;?;4;-4;?;12;-600.0;-520.0
697.0;58;68.0;-2;2;328.0;58;-599.0;-520.0
?;?;?;6;-6;328.0;24;-599.0;-519.0
697.0;-17;56.0;3;-3;?;-17;?;?
698.0;-32;33.0;-14;14;?;-32;-599.0;-519.0
699.0;-7;31.0;-5;5;330.0;-7;-598.0;-520.0
700.0;31;3.0;?;?;?;31;?;-519.0
?;5;?;27;?;331.0;5;-595.0;?
702.0;-17;71.0;2;-2;333.0;?;-595.0;-520.0
?;16;50.0;-14;14;334.0;?;-597.0;-521.0
701.0;26;1.0;-9;9;333.0;?;-598.0;-522.0
701.0;-11;-34.0;-20;20;334.0;-11;-599.0;?
700.0;-22;23.0;?;20;334.0;-22;-599.0;-524.0
700.0;-4;60.0;7;-7;?;-4;?;-526.0
700.0;-4;82.0;9;-9;?;-4;-599.0;-526.0
701.0;6;86.0;?;-7;333.0;6;-599.0;?
701.0;?;?;-3;?;334.0;?;-600.0;-526.0
701.0;?;73.0;?;?;334.0;?;-600.0;-527.0
701.0;10;83.0;-3;?;335.0;?;-600.0;-529.0
701.0;7;45.0;27;-27;?;7;-600.0;?
?;?;142.0;-15;15;337.0;-57;-601.0;-530.0
704.0;-44;85.0;-23;23;?;-44;-601.0;-530.0
705.0;17;125.0;-5;5;?;17;-601.0;-530.0
706.0;22;51.0;1;-1;?;?;-602.0;-533.0
705.0;-9;?;18;-18;341.0;-9;-604.0;-535.0
705.0;?;?;-1;1;?;-6;?;-536.0
704.0;22;-15.0;-31;31;341.0;?;?;-536.0
703.0;?;63.0;?;19;341.0;?;-610.0;-539.0
702.0;2;67.0;12;-12;341.0;2;?;-542.0
702.0;20;23.0;14;-14;342.0;?;-613.0;?
703.0;-13;-5.0;7;?;343.0;?;-615.0;-547.0
704.0;?;-27.0;-2;?;344.0;15;-616.0;-547.0
?;-10;-21.0;-16;16;345.0;-10;-616.0;-548.0
?;?;-37.0;3;-3;346.0;?;-616.0;-549.0
707.0;70;-29.0;-3;3;347.0;?;-616.0;?
707.0;18;?;-26;26;348.0;18;-615.0;-545.0
707.0;9;-11.0;-24;24;349.0;9;-614.0;-543.0
708.0;18;-71.0;-41;41;350.0;?;-613.0;?
708.0;3;-75.0;-35;35;?;?;?;?
709.0;?;?;5;?;354.0;16;?;-536.0
710.0;-15;-207.0;22;-22;357.0;-15;-609.0;-534.0
712.0;-15;-255.0;29;-29;360.0;-15;-606.0;-534.0
712.0;-9;?;25;-25;?;-9;?;-530.0
712.0;-72;-246.0;?;1;?;-72;-602.0;-527.0
710.0;?;-88.0;-13;13;358.0;-21;-599.0;-526.0
?;?;-6.0;-14;14;357.0;19;-597.0;-522.0
708.0;10;41.0;?;8;?;10;-597.0;?
?;?;64.0;?;?;354.0;55;-598.0;-522.0
705.0;13;?;6;-6;352.0;?;-600.0;-523.0
703.0;?;24.0;4;-4;?;5;-602.0;?
702.0;81;-16.0;29;-29;350.0;81;-605.0;-526.0
701.0;28;8.0;6;-6;351.0;28;-608.0;-527.0
700.0;?;63.0;-16;16;?;?;-610.0;-529.0
701.0;?;85.0;-14;?;352.0;?;-612.0;-530.0
702.0;?;?;-23;23;354.0;-16;?;-532.0
703.0;-51;56.0;1;-1;355.0;-51;-613.0;-535.0
?;-11;3.0;16;?;?;-11;-613.0;-535.0
705.0;-2;105.0;23;?;357.0;-2;?;-535.0
?;16;266.0;?;-20;357.0;?;?;-534.0
707.0;26;237.0;-20;20;357.0;26;-609.0;-532.0
707.0;17;210.0;-23;?;?;17;-609.0;-534.0
?;10;197.0;-3;3;356.0;10;-608.0;-533.0
707.0;?;78.0;-13;13;356.0;-16;-607.0;-533.0
706.0;-23;?;-6;6;356.0;-23;-608.0;-533.0
706.0;-12;-205.0;-6;6;356.0;?;-609.0;?
?;-14;?;1;-1;357.0;-14;-609.0;?
707.0;-4;-225.0;8;-8;357.0;-4;-610.0;-539.0
707.0;3;-175.0;-24;24;?;?;-610.0;-542.0
?;17;-83.0;?;?;356.0;17;-611.0;-544.0
706.0;?;-38.0;14;-14;355.0;6;-612.0;-547.0
706.0;-4;?;-34;34;354.0;?;?;-548.0
705.0;-6;?;-20;20;352.0;-6;-613.0;-550.0
704.0;-15;167.0;-13;13;351.0;-15;-614.0;?
702.0;19;215.0;-12;12;350.0;19;-615.0;-550.0
?;?;212.0;-22;22;?;22;-616.0;-550.0
701.0;-6;146.0;?;12;348.0;?;-617.0;-550.0
700.0;0;133.0;11;?;347.0;0;?;?
?;-6;101.0;6;-6;347.0;-6;-618.0;-548.0
700.0;-6;56.0;7;-7;347.0;-6;-618.0;?
700.0;?;-43.0;0;0;346.0;?;-617.0;?
?;12;-86.0;0;0;346.0;12;-617.0;-548.0
701.0;-10;-172.0;?;-12;347.0;-10;-616.0;?
702.0;-1;-85.0;2;-2;347.0;-1;-616.0;-548.0
702.0;-5;-42.0;-14;14;348.0;-5;-615.0;?
703.0;?;-4.0;-14;14;348.0;?;?;-547.0
?;-1;13.0;-6;6;348.0;-1;-614.0;-547.0
703.0;-8;31.0;0;0;?;-8;-614.0;-547.0
703.0;1;40.0;-7;7;349.0;?;-614.0;-546.0
?;-11;?;3;?;349.0;?;?;-547.0
704.0;-23;4.0;?;?;350.0;-23;-614.0;-548.0
704.0;12;13.0;?;1;350.0;12;-614.0;-549.0
705.0;20;7.0;-4;4;351.0;20;-613.0;-550.0
705.0;16;8.0;?;?;351.0;16;-613.0;-551.0
705.0;9;39.0;31;-31;?;9;-614.0;?
705.0;-19;41.0;14;?;351.0;-19;?;?
705.0;-14;48.0;-44;?;351.0;-14;-615.0;-553.0
704.0;-3;61.0;-21;21;351.0;?;-615.0;-554.0
703.0;-19;75.0;-7;7;?;-19;-615.0;-553.0
703.0;-28;122.0;-15;?;349.0;-28;?;-553.0
702.0;?;69.0;?;-2;349.0;-19;-616.0;?
702.0;-1;45.0;-20;20;?;-1;-615.0;-551.0
702.0;-4;-42.0;-13;13;348.0;-4;-615.0;-550.0
702.0;-8;-20.0;57;-57;347.0;-8;-614.0;-551.0
?;15;-5.0;64;-64;346.0;15;-613.0;-551.0
702.0;?;-35.0;23;-23;345.0;2;-612.0;-551.0
702.0;-14;-19.0;-1;?;345.0;?;-612.0;?
701.0;?;-1.0;-12;12;344.0;10;?;-551.0
?;7;-24.0;16;-16;344.0;7;-611.0;-551.0
700.0;-5;26.0;10;?;343.0;-5;?;-551.0
700.0;?;-19.0;-39;39;?;-2;-610.0;-550.0
?;-6;48.0;3;-3;?;-6;-610.0;-551.0
701.0;?;-15.0;18;-18;344.0;15;-610.0;-550.0
702.0;-2;-19.0;-25;25;346.0;-2;?;-547.0
704.0;-35;5.0;-14;14;348.0;?;-610.0;-547.0
706.0;-6;64.0;-22;22;349.0;-6;-609.0;-542.0
708.0;-26;104.0;-1;?;350.0;-26;-607.0;-539.0
709.0;?;115.0;20;-20;?;-17;-605.0;?
709.0;20;?;?;?;350.0;20;-603.0;-533.0
710.0;-20;?;7;-7;349.0;-20;-602.0;-529.0
?;-26;-45.0;-3;3;347.0;?;-600.0;-527.0
?;?;-56.0;22;?;346.0;7;-599.0;-526.0
707.0;27;-134.0;56;?;346.0;27;-599.0;-523.0
708.0;-8;?;1;-1;345.0;-8;-599.0;-520.0
709.0;-17;-140.0;-17;17;344.0;-17;?;-517.0
?;?;-117.0;18;?;?;30;-598.0;-519.0
?;?;?;9;?;346.0;?;-598.0;-520.0
709.0;14;-29.0;?;?;?;14;-598.0;-521.0
708.0;-44;?;?;66;?;-44;-598.0;-522.0
709.0;-15;-47.0;?;41;346.0;-15;-598.0;-520.0
708.0;25;?;40;-40;345.0;25;-598.0;-520.0
708.0;-27;71.0;14;?;344.0;-27;?;-521.0
708.0;-19;78.0;13;-13;?;-19;-597.0;?
708.0;-1;61.0;32;?;343.0;-1;-598.0;-519.0
707.0;-7;32.0;18;-18;342.0;-7;-598.0;?
708.0;-1;?;50;-50;342.0;-1;-598.0;-516.0
708.0;9;64.0;?;?;?;9;-597.0;-516.0
709.0;5;?;86;-86;340.0;5;-596.0;-515.0
?;?;100.0;29;?;341.0;-14;-595.0;?
?;8;155.0;?;30;?;8;-595.0;-512.0
711.0;15;68.0;?;14;?;15;-596.0;-515.0
?;5;43.0;15;?;333.0;5;?;-513.0
710.0;?;-8.0;?;-34;?;19;-595.0;-515.0
710.0;16;32.0;47;?;333.0;16;-595.0;-513.0
711.0;7;72.0;-19;19;333.0;7;-595.0;-513.0
712.0;-5;94.0;-48;48;333.0;-5;-594.0;-512.0
712.0;-29;34.0;-3;?;335.0;-29;-594.0;?
714.0;-34;?;21;-21;336.0;-34;-594.0;-509.0
717.0;-36;?;15;-15;339.0;-36;-594.0;-506.0
719.0;-35;?;17;-17;339.0;?;-594.0;-504.0
720.0;-9;99.0;-1;?;338.0;?;-594.0;-503.0
719.0;8;26.0;-55;?;?;8;?;-503.0
717.0;31;-40.0;-16;16;338.0;?;-596.0;-504.0
716.0;31;?;16;-16;338.0;31;-596.0;-506.0
714.0;3;-5.0;-2;2;338.0;?;-597.0;?
714.0;6;?;16;-16;338.0;?;?;-510.0
713.0;-5;96.0;13;?;?;-5;-599.0;-511.0
713.0;-32;31.0;46;-46;?;?;-600.0;-512.0
715.0;-5;?;6;-6;340.0;-5;-601.0;-512.0
716.0;7;98.0;-62;62;?;7;-602.0;-512.0
717.0;47;53.0;-3;3;342.0;47;?;-511.0
?;80;10.0;28;-28;341.0;80;-605.0;-511.0
718.0;-7;-41.0;5;-5;?;?;-606.0;?
?;-18;5.0;-26;26;341.0;-18;-606.0;-510.0
720.0;?;82.0;-29;29;342.0;-10;-606.0;-509.0
718.0;-18;10.0;-8;8;?;-18;-606.0;-508.0
?;29;-46.0;?;2;343.0;29;-604.0;-507.0
715.0;10;-168.0;6;-6;?;10;-602.0;-507.0
715.0;?;-162.0;?;-8;345.0;?;-601.0;-507.0
716.0;7;-97.0;7;-7;345.0;?;-600.0;-506.0
716.0;13;-79.0;5;-5;343.0;13;-600.0;?
715.0;?;-39.0;?;?;342.0;10;-599.0;?
714.0;?;25.0;-2;2;340.0;?;-599.0;-505.0
?;-17;105.0;7;-7;?;-17;-600.0;-505.0
711.0;-6;?;9;-9;?;-6;-600.0;-506.0
709.0;4;133.0;33;?;335.0;4;?;-506.0
?;-3;147.0;6;?;334.0;?;-599.0;-507.0
706.0;-29;67.0;-25;25;334.0;-29;-599.0;-507.0
706.0;-24;30.0;-24;24;?;-24;-599.0;-508.0
706.0;1;?;-27;27;333.0;1;?;-508.0
?;33;15.0;15;-15;333.0;33;-599.0;?
708.0;?;?;?;8;334.0;25;-599.0;-507.0
?;-6;10.0;-12;12;334.0;-6;-598.0;-506.0
?;-14;?;?;0;335.0;-14;-599.0;?
709.0;7;19.0;-32;?;335.0;7;?;-505.0
710.0;20;?;35;-35;?;20;-599.0;-505.0
710.0;?;-10.0;34;?;336.0;-17;-599.0;-504.0
710.0;-6;-71.0;-26;?;336.0;?;-598.0;-503.0
?;37;-105.0;-33;33;?;37;-598.0;-503.0
710.0;7;?;?;32;338.0;7;-597.0;?
711.0;?;-26.0;-23;23;339.0;-4;-597.0;-502.0
711.0;26;-20.0;-25;25;339.0;?;?;-502.0
?;6;-20.0;0;0;340.0;6;-596.0;-502.0
712.0;3;?;-2;2;?;3;-597.0;-501.0
713.0;34;?;-32;32;341.0;?;?;-501.0
713.0;-5;61.0;-43;43;340.0;?;-598.0;?
?;-25;48.0;-15;15;340.0;-25;-599.0;-501.0
?;?;19.0;9;-9;?;15;-599.0;-502.0
?;-10;23.0;?;65;341.0;-10;-599.0;?
714.0;-18;40.0;-28;28;341.0;-18;-599.0;-503.0
714.0;13;54.0;?;-48;342.0;13;-600.0;-503.0
715.0;4;39.0;12;-12;?;4;-600.0;-503.0
715.0;6;19.0;16;-16;343.0;6;-600.0;-503.0
?;7;-9.0;19;-19;343.0;7;-599.0;?
715.0;6;-6.0;19;-19;343.0;6;-599.0;-504.0
715.0;6;10.0;?;-6;344.0;6;-599.0;-504.0
716.0;8;?;2;-2;344.0;8;-599.0;?
716.0;4;74.0;16;-16;?;4;-600.0;-505.0
