PT08.S3(NOx);RH;C6H6(GT);T;AH;PT08.S1(CO);PT08.S2(NMHC);PT08.S4(NO2);PT08.S5(O3);CO(GT);NO2(GT);NOx(GT);NMHC(GT)
987.0;57.9;6.5;15.2;0.9941;1195.0;836.0;1554.0;885.0;1.6;-200.0;-200.0;-200.0
1029.0;57.8;5.8;15.4;1.0021;1117.0;802.0;1539.0;818.0;-200.0;87.0;85.0;-200.0
1136.0;60.6;4.0;14.9;1.0196;1062.0;711.0;1461.0;700.0;1.1;66.0;55.0;-200.0
1300.0;63.0;2.1;14.5;1.0316;?;594.0;1390.0;580.0;0.7;36.0;24.0;-200.0
1143.0;66.2;3.6;14.2;1.063;1065.0;687.0;1492.0;815.0;0.8;62.0;72.0;?
1062.0;65.3;4.4;14.5;1.0704;1155.0;734.0;1528.0;1035.0;1.2;91.0;122.0;-200.0
996.0;62.1;5.4;15.3;1.073;?;782.0;1560.0;1067.0;1.4;89.0;111.0;-200.0
?;59.0;7.1;16.3;1.0868;1301.0;862.0;1633.0;1114.0;1.7;93.0;123.0;-200.0
911.0;49.6;7.3;?;1.07;1279.0;870.0;1646.0;1000.0;1.8;81.0;106.0;?
953.0;46.1;7.6;19.4;1.0249;1267.0;883.0;1617.0;906.0;1.8;82.0;103.0;-200.0
981.0;?;6.8;20.8;1.0091;1239.0;848.0;1568.0;822.0;1.9;80.0;102.0;-200.0
1144.0;40.3;4.6;?;1.0126;1128.0;742.0;1507.0;?;1.3;48.0;48.0;-200.0
962.0;?;8.4;21.2;0.9791;1243.0;916.0;1669.0;657.0;1.6;61.0;63.0;-200.0
1060.0;38.0;6.9;20.3;0.8942;1208.0;853.0;1506.0;647.0;1.9;89.0;98.0;-200.0
961.0;41.3;9.0;19.4;0.9206;1306.0;938.0;1607.0;762.0;2.3;105.0;132.0;?
769.0;43.8;15.1;18.5;0.9252;1546.0;1151.0;1874.0;1122.0;3.8;116.0;173.0;-200.0
823.0;?;12.6;?;0.9689;1501.0;1071.0;1744.0;1130.0;3.5;119.0;185.0;-200.0
769.0;46.9;15.1;17.9;0.952;1605.0;1153.0;?;1637.0;4.3;144.0;?;-200.0
883.0;49.1;9.9;17.4;0.9688;1316.0;974.0;1673.0;1272.0;2.8;123.0;188.0;-200.0
933.0;51.7;8.0;17.0;0.9914;1195.0;?;1594.0;1098.0;1.9;105.0;122.0;-200.0
920.0;55.1;7.9;16.4;1.0198;1211.0;896.0;1624.0;1066.0;1.9;93.0;112.0;-200.0
995.0;60.0;6.1;16.1;1.0919;?;815.0;1582.0;909.0;1.7;86.0;93.0;-200.0
1050.0;60.5;5.1;15.8;1.0805;1095.0;767.0;1547.0;818.0;1.5;76.0;?;-200.0
1417.0;57.0;1.7;16.3;1.0491;897.0;563.0;1355.0;472.0;0.6;33.0;23.0;-200.0
1813.0;53.9;0.7;16.9;1.0309;842.0;468.0;1274.0;394.0;0.4;-200.0;-200.0;-200.0
1756.0;55.9;0.8;16.1;1.0153;854.0;?;1304.0;396.0;-200.0;27.0;17.0;-200.0
1786.0;53.9;0.7;16.5;1.0049;845.0;472.0;1278.0;378.0;0.3;23.0;15.0;-200.0
1480.0;54.0;2.0;16.4;0.9979;942.0;?;1373.0;432.0;0.6;46.0;41.0;-200.0
1072.0;57.6;5.1;15.7;1.0195;1090.0;768.0;1538.0;699.0;1.2;76.0;86.0;-200.0
732.0;53.7;17.7;15.8;0.9571;1514.0;1230.0;1996.0;1252.0;3.6;116.0;226.0;-200.0
711.0;42.1;18.4;17.4;0.8281;?;1252.0;1962.0;1237.0;3.7;115.0;214.0;-200.0
1032.0;38.4;6.9;17.9;?;1074.0;854.0;1484.0;772.0;1.8;83.0;?;-200.0
1026.0;36.7;7.3;18.5;0.7764;1090.0;868.0;1509.0;766.0;1.6;87.0;124.0;-200.0
947.0;?;9.6;21.0;0.7263;1110.0;964.0;1577.0;829.0;1.9;90.0;122.0;-200.0
955.0;28.1;10.4;21.3;0.7067;1102.0;994.0;1599.0;783.0;2.0;87.0;107.0;?
952.0;26.1;11.2;21.3;0.6539;1100.0;1021.0;1607.0;822.0;2.2;99.0;133.0;-200.0
965.0;26.8;10.7;21.3;0.6681;1094.0;1003.0;1574.0;813.0;2.1;99.0;130.0;-200.0
964.0;24.2;11.6;21.3;0.606;1076.0;1034.0;1544.0;813.0;2.3;101.0;150.0;?
928.0;28.5;12.4;20.2;0.6682;1152.0;1062.0;1606.0;850.0;2.6;103.0;138.0;185.0
?;43.1;18.3;17.0;0.8264;1407.0;1249.0;1932.0;1276.0;3.8;129.0;213.0;426.0
678.0;47.4;21.0;15.6;0.8347;1438.0;1325.0;1993.0;1401.0;4.4;143.0;232.0;672.0
?;47.4;21.0;15.3;0.8178;1425.0;1325.0;1965.0;1356.0;4.5;146.0;238.0;624.0
?;49.7;14.5;14.5;0.8177;1279.0;1131.0;1758.0;1243.0;3.3;124.0;180.0;325.0
920.0;52.0;8.4;13.9;?;1132.0;916.0;1561.0;?;2.0;113.0;128.0;143.0
1142.0;49.4;4.3;14.5;0.8106;1006.0;729.0;1370.0;795.0;1.1;?;65.0;?
1204.0;51.4;3.8;13.8;0.8071;982.0;700.0;1359.0;735.0;0.9;72.0;53.0;73.0
1271.0;?;2.7;14.0;0.8163;969.0;636.0;1309.0;684.0;0.8;64.0;47.0;48.0
1298.0;56.8;2.5;13.0;0.8444;941.0;621.0;1330.0;714.0;0.7;70.0;51.0;47.0
1522.0;?;1.2;11.0;0.9215;892.0;522.0;1285.0;456.0;0.5;-200.0;-200.0;36.0
1701.0;76.8;0.8;10.1;0.9483;855.0;478.0;1261.0;401.0;-200.0;31.0;20.0;?
1908.0;80.5;0.6;8.8;0.9147;834.0;459.0;1212.0;361.0;0.3;22.0;13.0;19.0
1542.0;75.4;1.8;9.6;0.9004;909.0;567.0;1287.0;418.0;0.5;?;33.0;26.0
1178.0;75.0;4.6;9.8;0.9093;1061.0;745.0;1429.0;?;1.1;88.0;103.0;60.0
851.0;?;14.2;10.0;0.9117;?;1124.0;1829.0;1089.0;3.0;130.0;224.0;248.0
684.0;69.7;21.0;11.2;0.9232;1498.0;1325.0;2095.0;1329.0;3.8;132.0;244.0;535.0
760.0;?;16.2;12.0;0.8803;1343.0;?;1857.0;1311.0;3.4;132.0;237.0;340.0
792.0;55.8;15.5;12.8;0.821;1308.0;1166.0;1794.0;1236.0;3.0;131.0;220.0;325.0
837.0;54.8;13.4;13.1;0.8234;1209.0;1097.0;1746.0;1147.0;2.7;129.0;207.0;267.0
770.0;53.4;16.9;13.8;0.8351;1310.0;1207.0;1847.0;1301.0;3.5;132.0;208.0;325.0
881.0;42.4;?;16.0;0.7674;1171.0;1064.0;1639.0;1097.0;2.8;110.0;160.0;268.0
924.0;49.8;10.1;14.1;0.7971;?;980.0;1589.0;900.0;1.9;99.0;131.0;136.0
?;61.1;8.7;12.0;0.8537;1132.0;927.0;1570.0;781.0;2.0;100.0;128.0;?
818.0;54.6;13.8;13.6;0.8465;1225.0;1111.0;1719.0;1013.0;3.0;122.0;?;276.0
?;49.5;9.3;13.7;?;1065.0;953.0;1514.0;790.0;1.9;97.0;107.0;151.0
854.0;57.1;?;11.7;0.7822;1236.0;1084.0;1688.0;1059.0;2.7;112.0;131.0;236.0
812.0;58.2;14.3;11.5;0.7867;1309.0;1126.0;1722.0;1205.0;3.3;128.0;166.0;220.0
1006.0;54.2;7.6;12.6;0.7881;1089.0;884.0;1487.0;975.0;1.7;101.0;89.0;87.0
1141.0;54.9;5.3;12.0;0.7664;1000.0;776.0;1375.0;?;1.3;96.0;81.0;81.0
1105.0;61.4;5.4;11.0;0.8057;1041.0;782.0;1425.0;911.0;1.3;86.0;?;74.0
1137.0;62.2;4.9;11.1;0.8199;1045.0;756.0;1411.0;902.0;1.2;?;70.0;55.0
?;62.5;4.6;10.8;0.8082;997.0;744.0;1405.0;832.0;1.1;?;76.0;?
1320.0;60.0;2.7;11.3;0.8025;?;634.0;1326.0;715.0;0.9;61.0;43.0;35.0
1493.0;61.6;1.6;10.6;0.7856;878.0;551.0;1272.0;683.0;0.6;-200.0;-200.0;29.0
1477.0;62.7;1.7;10.2;0.7813;908.0;559.0;1287.0;721.0;-200.0;66.0;44.0;29.0
1572.0;58.6;1.2;10.9;0.7628;892.0;522.0;1255.0;648.0;0.6;54.0;34.0;20.0
1496.0;57.2;?;10.8;0.7382;954.0;561.0;1255.0;612.0;0.8;57.0;43.0;32.0
1186.0;59.2;4.8;10.4;0.7455;1045.0;751.0;1403.0;800.0;1.2;75.0;79.0;84.0
832.0;?;13.8;11.0;0.7501;1383.0;1109.0;1706.0;1173.0;3.1;97.0;174.0;245.0
652.0;56.9;23.7;11.2;0.7565;1597.0;1395.0;2080.0;1519.0;4.4;110.0;235.0;553.0
762.0;54.9;14.2;12.1;0.7734;1318.0;?;1770.0;1287.0;3.4;113.0;218.0;450.0
950.0;44.3;8.0;15.1;0.7535;1138.0;898.0;1505.0;966.0;1.7;88.0;136.0;118.0
1012.0;40.6;6.7;15.6;0.7146;1098.0;842.0;?;828.0;1.5;?;117.0;118.0
959.0;34.6;8.7;16.9;0.6597;1118.0;927.0;1477.0;825.0;1.7;96.0;119.0;144.0
879.0;35.6;10.8;16.6;0.6697;1170.0;1009.0;1566.0;872.0;?;106.0;126.0;159.0
1015.0;63.9;6.7;?;0.8554;1112.0;842.0;1494.0;680.0;-200.0;91.0;100.0;122.0
829.0;81.1;11.4;9.6;0.972;1390.0;1028.0;1730.0;1002.0;2.7;126.0;197.0;230.0
774.0;69.1;13.4;11.7;0.9497;1353.0;1096.0;1783.0;1159.0;2.8;130.0;195.0;320.0
828.0;68.5;12.0;10.7;0.8794;1260.0;1050.0;1722.0;979.0;?;111.0;156.0;263.0
681.0;67.3;20.2;10.7;0.8643;1501.0;1302.0;2008.0;1311.0;4.5;134.0;247.0;556.0
795.0;65.7;14.4;10.8;0.8486;1273.0;1130.0;1744.0;1071.0;3.5;136.0;190.0;458.0
928.0;66.3;9.4;10.3;0.8336;1179.0;955.0;1571.0;899.0;2.6;?;169.0;214.0
1064.0;66.9;5.9;10.1;0.8248;1047.0;809.0;1435.0;766.0;1.7;108.0;118.0;97.0
1186.0;61.1;4.5;10.4;0.7717;973.0;739.0;1354.0;589.0;1.3;87.0;81.0;79.0
1168.0;59.9;4.5;10.3;0.7516;997.0;737.0;1341.0;631.0;1.3;89.0;80.0;81.0
1400.0;58.4;2.5;11.0;0.7686;970.0;621.0;1249.0;479.0;1.0;58.0;42.0;52.0
1450.0;68.1;1.8;9.1;0.789;902.0;568.0;1253.0;479.0;0.7;54.0;38.0;38.0
1564.0;68.2;1.4;9.5;?;921.0;538.0;1224.0;417.0;?;-200.0;-200.0;35.0
1707.0;72.3;0.9;9.3;0.8496;858.0;490.0;1212.0;378.0;0.5;28.0;18.0;29.0
1935.0;66.8;0.6;9.9;0.8152;878.0;457.0;1158.0;344.0;0.5;20.0;12.0;21.0
1604.0;83.2;1.4;7.6;0.8695;893.0;540.0;1268.0;413.0;0.6;51.0;43.0;46.0
1260.0;79.0;3.8;8.1;0.8544;1038.0;697.0;1383.0;605.0;1.1;82.0;84.0;55.0
902.0;74.6;?;8.7;0.8429;1320.0;1035.0;1721.0;991.0;2.7;112.0;184.0;271.0
740.0;75.1;?;8.6;0.8415;1353.0;1235.0;1937.0;1175.0;3.5;119.0;202.0;434.0
?;69.7;8.8;9.7;0.8389;1133.0;933.0;1552.0;923.0;2.3;99.0;133.0;300.0
1039.0;64.4;6.8;11.0;0.8447;1066.0;849.0;1468.0;829.0;1.6;98.0;130.0;116.0
?;53.0;5.9;13.6;0.8209;1027.0;809.0;1442.0;733.0;1.3;88.0;106.0;95.0
958.0;48.4;8.9;14.2;0.778;1106.0;935.0;1570.0;819.0;?;96.0;132.0;211.0
976.0;46.3;8.2;14.2;?;1038.0;907.0;1492.0;723.0;1.9;81.0;106.0;168.0
986.0;41.3;8.6;16.0;0.7462;1084.0;924.0;1501.0;786.0;1.9;92.0;125.0;154.0
939.0;35.4;10.1;17.7;0.7094;1105.0;982.0;1545.0;850.0;2.2;105.0;138.0;267.0
968.0;37.4;9.4;17.1;0.7225;1102.0;957.0;?;820.0;2.0;88.0;120.0;143.0
836.0;40.5;14.6;14.9;0.6835;1240.0;1137.0;1748.0;991.0;2.9;103.0;158.0;374.0
666.0;47.8;24.6;13.4;0.7293;1443.0;1418.0;2060.0;1454.0;5.2;141.0;253.0;797.0
692.0;52.5;21.6;12.6;?;1389.0;1341.0;1982.0;1488.0;4.6;133.0;231.0;698.0
904.0;53.2;10.3;12.2;0.7555;1183.0;989.0;1539.0;1205.0;?;119.0;150.0;234.0
1083.0;56.1;5.7;10.6;0.714;1014.0;798.0;1376.0;909.0;1.5;106.0;99.0;104.0
1154.0;59.5;4.5;9.9;0.7276;979.0;736.0;1324.0;769.0;1.2;92.0;75.0;67.0
1098.0;?;5.5;9.6;0.7323;1048.0;787.0;1373.0;835.0;1.7;97.0;93.0;88.0
1131.0;61.6;4.8;9.7;0.7425;1024.0;753.0;1357.0;793.0;1.4;91.0;79.0;79.0
1208.0;62.6;3.6;9.4;0.7398;974.0;690.0;1313.0;733.0;1.2;83.0;67.0;61.0
1449.0;68.5;1.7;8.2;0.7455;862.0;561.0;1219.0;502.0;0.6;-200.0;-200.0;43.0
1398.0;69.4;2.2;8.0;0.7459;925.0;602.0;1263.0;562.0;0.7;59.0;45.0;40.0
1210.0;72.4;3.0;7.7;0.7655;952.0;654.0;1312.0;832.0;?;73.0;72.0;52.0
1130.0;71.8;4.0;8.0;0.7711;?;713.0;1363.0;924.0;0.9;78.0;?;64.0
1015.0;66.3;6.7;8.5;0.7375;1122.0;842.0;1438.0;974.0;1.6;90.0;132.0;88.0
783.0;59.6;16.7;9.8;0.7214;1351.0;1201.0;1828.0;1307.0;3.4;110.0;239.0;375.0
682.0;57.0;19.3;11.2;0.7544;1408.0;1278.0;1928.0;1481.0;3.8;114.0;275.0;?
772.0;44.1;14.8;14.8;0.7407;1304.0;1142.0;1747.0;1405.0;3.1;119.0;232.0;357.0
826.0;35.3;13.4;16.8;0.6729;1207.0;?;1664.0;1195.0;2.7;121.0;180.0;296.0
948.0;27.1;11.0;19.2;0.5976;?;1014.0;1503.0;868.0;?;97.0;?;181.0
915.0;26.2;12.5;19.1;0.5741;1106.0;1068.0;1535.0;874.0;2.3;99.0;116.0;211.0
1015.0;30.8;8.4;16.3;0.5683;1009.0;916.0;1391.0;738.0;1.9;85.0;103.0;199.0
1152.0;36.8;5.3;14.2;0.5922;962.0;776.0;1279.0;550.0;1.3;75.0;89.0;?
976.0;41.0;8.8;13.4;0.6292;1093.0;933.0;1454.0;777.0;1.9;87.0;112.0;143.0
886.0;43.3;11.2;14.2;0.6982;?;1023.0;1588.0;966.0;2.3;102.0;127.0;247.0
868.0;45.6;11.6;12.1;0.6403;1168.0;1037.0;1580.0;990.0;2.4;105.0;125.0;239.0
876.0;48.0;12.4;10.4;0.6046;1168.0;1063.0;1540.0;944.0;2.7;98.0;120.0;267.0
916.0;51.1;10.6;10.0;0.628;1140.0;1000.0;1490.0;962.0;2.6;93.0;120.0;261.0
1097.0;50.8;6.0;9.8;0.6172;1001.0;811.0;1308.0;778.0;?;91.0;99.0;97.0
1185.0;50.4;4.6;9.7;0.6063;953.0;743.0;1252.0;?;1.2;85.0;79.0;66.0
1237.0;50.2;4.1;9.9;0.6103;972.0;715.0;1258.0;644.0;1.1;74.0;66.0;60.0
1144.0;53.4;5.2;9.4;0.63;1021.0;776.0;1307.0;753.0;1.5;87.0;94.0;77.0
1290.0;57.8;3.2;8.6;0.6488;940.0;664.0;1232.0;646.0;?;79.0;70.0;57.0
1142.0;62.1;4.5;8.1;0.6746;1046.0;736.0;1312.0;838.0;1.2;78.0;?;65.0
1191.0;63.5;3.8;?;0.6777;1026.0;699.0;1292.0;851.0;1.1;-200.0;-200.0;59.0
1209.0;64.8;3.8;7.4;0.6683;983.0;698.0;1296.0;801.0;-200.0;63.0;57.0;48.0
1417.0;58.9;1.9;8.2;0.6444;915.0;578.0;1212.0;665.0;0.8;48.0;?;27.0
1373.0;66.6;2.4;6.3;0.641;935.0;615.0;1250.0;717.0;0.9;59.0;54.0;?
1270.0;62.9;3.3;7.2;0.6396;976.0;669.0;1266.0;795.0;1.1;65.0;68.0;42.0
1050.0;63.9;6.7;7.2;0.65;1124.0;842.0;1418.0;936.0;1.5;71.0;98.0;78.0
922.0;50.5;8.5;11.1;0.6654;1163.0;919.0;1530.0;1076.0;1.8;84.0;128.0;128.0
942.0;36.1;9.7;15.5;0.6313;1167.0;966.0;1520.0;1016.0;2.1;93.0;129.0;184.0
992.0;29.2;9.4;17.8;0.592;1121.0;955.0;1451.0;834.0;2.1;99.0;130.0;156.0
994.0;30.1;9.0;17.6;0.6013;1071.0;940.0;?;?;1.9;93.0;111.0;176.0
950.0;26.8;10.0;19.1;0.5861;1065.0;979.0;?;?;2.1;96.0;106.0;?
888.0;28.6;12.6;17.7;0.5735;1157.0;1072.0;1596.0;905.0;2.5;114.0;137.0;305.0
1051.0;28.4;7.6;17.8;0.5737;1046.0;883.0;1357.0;765.0;1.9;?;113.0;150.0
934.0;26.0;11.8;18.7;0.5555;?;1042.0;1538.0;830.0;2.2;108.0;122.0;188.0
916.0;?;11.2;?;0.6038;1119.0;1022.0;1508.0;853.0;2.3;117.0;137.0;221.0
886.0;36.1;12.4;15.8;0.644;1210.0;1062.0;1586.0;981.0;2.7;125.0;165.0;219.0
827.0;40.1;12.9;?;0.6657;1306.0;1079.0;1621.0;1286.0;3.0;133.0;196.0;306.0
841.0;44.9;12.2;13.6;0.6991;1258.0;1057.0;1633.0;1244.0;2.8;119.0;174.0;270.0
948.0;48.1;8.8;12.5;0.6946;1148.0;930.0;1475.0;1056.0;?;107.0;140.0;231.0
1023.0;50.8;6.8;11.8;0.7042;1108.0;848.0;1421.0;1003.0;1.6;96.0;102.0;125.0
906.0;56.1;8.6;10.9;0.7326;1231.0;924.0;1483.0;1245.0;2.1;105.0;130.0;122.0
930.0;55.9;8.9;?;0.7277;1293.0;937.0;1464.0;1200.0;2.3;102.0;121.0;161.0
939.0;58.1;8.3;10.3;0.7278;1274.0;912.0;1451.0;1188.0;2.3;97.0;111.0;101.0
1013.0;62.2;?;9.3;0.7294;1135.0;827.0;1395.0;1070.0;1.7;79.0;87.0;95.0
935.0;66.7;8.3;8.2;0.7276;1151.0;911.0;1501.0;1075.0;2.2;-200.0;-200.0;129.0
?;64.9;5.1;8.3;0.7124;1010.0;769.0;1396.0;895.0;1.3;?;77.0;?
1325.0;58.5;2.6;9.6;0.7;870.0;626.0;1284.0;755.0;0.8;52.0;39.0;54.0
1251.0;66.4;3.6;7.7;0.699;983.0;688.0;1342.0;806.0;1.1;62.0;77.0;63.0
?;68.0;3.6;7.4;0.7043;995.0;691.0;1321.0;836.0;1.4;69.0;91.0;?
1136.0;58.6;?;9.7;0.7035;1024.0;747.0;1382.0;?;1.3;75.0;?;91.0
959.0;50.1;7.5;12.5;?;1163.0;880.0;1486.0;1073.0;1.9;83.0;133.0;127.0
918.0;36.9;9.0;16.8;0.7018;1218.0;?;1501.0;1088.0;2.3;94.0;128.0;193.0
933.0;31.3;9.5;19.2;0.6887;1210.0;958.0;?;1036.0;2.3;96.0;126.0;188.0
1020.0;?;7.7;21.3;0.6607;1114.0;887.0;1438.0;768.0;1.8;86.0;92.0;151.0
1159.0;23.1;5.7;21.2;0.5768;995.0;796.0;1287.0;587.0;?;72.0;66.0;103.0
1285.0;25.0;3.8;18.6;0.5319;927.0;700.0;1189.0;452.0;1.0;53.0;50.0;55.0
1189.0;27.3;?;18.0;0.5594;?;754.0;1260.0;470.0;1.4;65.0;70.0;104.0
1213.0;28.3;4.3;18.2;0.5848;987.0;727.0;1244.0;502.0;1.3;70.0;73.0;116.0
1217.0;31.4;4.1;?;0.6048;993.0;714.0;1238.0;516.0;1.3;75.0;77.0;93.0
1174.0;35.0;4.7;15.6;0.617;1012.0;746.0;1301.0;555.0;1.4;86.0;86.0;93.0
?;40.2;6.2;?;0.6438;1114.0;823.0;1357.0;671.0;1.9;94.0;93.0;155.0
1102.0;43.2;5.5;13.4;0.6623;1093.0;789.0;1329.0;788.0;1.8;103.0;105.0;115.0
1261.0;46.8;3.3;12.3;0.6686;968.0;669.0;1246.0;538.0;1.1;81.0;67.0;75.0
1266.0;46.5;3.2;11.9;0.6449;960.0;666.0;1224.0;544.0;1.1;80.0;63.0;65.0
1300.0;46.6;2.9;11.5;0.6319;942.0;648.0;1204.0;500.0;1.1;77.0;63.0;57.0
1396.0;48.0;2.2;10.6;0.6135;888.0;?;1156.0;417.0;0.9;58.0;?;40.0
1588.0;45.8;1.3;10.7;0.5895;?;524.0;1071.0;341.0;0.6;31.0;21.0;27.0
1643.0;46.6;1.1;10.4;0.5901;840.0;509.0;1076.0;352.0;0.5;38.0;22.0;23.0
1557.0;47.8;1.3;10.1;0.5913;894.0;524.0;1095.0;397.0;0.7;-200.0;-200.0;28.0
1496.0;46.9;?;11.3;0.628;864.0;516.0;1153.0;502.0;0.6;59.0;39.0;21.0
1441.0;51.2;1.7;10.1;0.6341;898.0;559.0;?;648.0;0.7;70.0;55.0;33.0
1309.0;50.7;2.9;9.9;0.6167;946.0;643.0;?;760.0;0.9;75.0;76.0;40.0
844.0;56.8;14.3;8.1;0.615;1309.0;1125.0;1687.0;1183.0;2.9;103.0;181.0;279.0
714.0;44.1;19.7;10.9;0.5748;?;1289.0;1806.0;1431.0;4.1;134.0;259.0;743.0
1111.0;37.6;5.5;11.8;0.5184;966.0;786.0;1258.0;705.0;1.5;98.0;118.0;147.0
1133.0;33.2;5.6;13.9;0.5222;975.0;793.0;1254.0;637.0;1.5;?;119.0;97.0
1105.0;30.1;5.8;15.6;0.5285;988.0;803.0;1293.0;658.0;1.5;98.0;123.0;118.0
1129.0;29.0;5.5;16.5;?;971.0;786.0;1272.0;546.0;1.4;78.0;92.0;91.0
1070.0;27.9;6.5;17.5;0.5517;?;833.0;1332.0;561.0;1.6;83.0;91.0;146.0
1131.0;26.8;?;17.9;0.5446;984.0;790.0;1268.0;532.0;1.5;92.0;103.0;139.0
1131.0;26.1;5.2;18.2;0.5387;962.0;776.0;1247.0;535.0;1.4;81.0;102.0;155.0
1098.0;27.1;5.8;18.0;0.5522;1012.0;801.0;1289.0;525.0;1.5;?;94.0;128.0
996.0;28.9;7.9;17.0;0.5558;1058.0;896.0;1358.0;603.0;1.9;95.0;98.0;166.0
905.0;31.3;10.2;16.1;0.568;?;985.0;1477.0;?;2.5;114.0;126.0;299.0
957.0;35.4;8.2;14.5;0.5839;1127.0;907.0;1404.0;796.0;2.1;106.0;?;163.0
1066.0;37.9;5.7;13.2;0.5733;1020.0;797.0;1302.0;689.0;1.6;99.0;95.0;154.0
1221.0;34.4;3.8;13.1;0.517;949.0;700.0;1178.0;553.0;1.2;90.0;78.0;80.0
1278.0;28.5;4.0;?;0.4405;930.0;710.0;1137.0;509.0;1.1;82.0;61.0;58.0
1339.0;31.9;2.8;12.4;0.4583;900.0;643.0;1089.0;455.0;1.0;74.0;55.0;55.0
1418.0;26.8;2.6;13.1;0.4023;899.0;630.0;1050.0;425.0;1.0;76.0;57.0;33.0
?;33.6;1.8;?;0.4595;866.0;569.0;1055.0;?;0.7;66.0;41.0;33.0
1402.0;42.9;1.7;10.5;0.5442;900.0;?;1130.0;618.0;0.7;73.0;46.0;32.0
1457.0;38.7;1.4;11.7;0.5298;949.0;540.0;1104.0;747.0;0.8;-200.0;-200.0;25.0
1462.0;37.2;1.3;12.2;0.5277;897.0;?;1101.0;693.0;?;69.0;41.0;29.0
1341.0;33.9;2.3;12.9;0.5037;956.0;605.0;1117.0;691.0;0.7;71.0;52.0;26.0
1080.0;40.3;5.3;11.3;0.5376;?;?;1266.0;1013.0;1.1;98.0;111.0;86.0
839.0;38.4;13.4;11.9;0.5341;1343.0;1096.0;1587.0;1311.0;2.6;115.0;191.0;294.0
642.0;35.6;23.8;13.3;0.5416;1584.0;1399.0;1947.0;1675.0;4.0;130.0;244.0;664.0
674.0;28.8;21.5;16.3;0.5305;1556.0;1337.0;1852.0;1689.0;?;150.0;283.0;695.0
695.0;28.2;21.0;17.9;0.5741;1565.0;1324.0;1872.0;1688.0;4.7;159.0;320.0;?
734.0;26.6;18.4;18.3;0.5529;1429.0;1251.0;?;1548.0;3.9;146.0;?;649.0
742.0;22.5;18.9;20.8;0.5463;1419.0;1267.0;1763.0;1490.0;3.7;?;219.0;586.0
791.0;?;17.1;22.4;0.5352;1373.0;1213.0;1711.0;1354.0;3.4;128.0;200.0;546.0
942.0;21.7;10.4;20.9;0.5295;1185.0;992.0;1448.0;1014.0;2.2;97.0;138.0;245.0
991.0;26.5;8.0;19.1;0.579;1122.0;897.0;?;831.0;1.9;91.0;118.0;178.0
1060.0;30.6;6.2;18.1;0.6295;1085.0;820.0;1325.0;699.0;1.6;81.0;99.0;130.0
874.0;34.7;9.7;17.3;0.6788;1249.0;968.0;?;926.0;2.1;99.0;?;151.0
853.0;?;9.6;15.8;0.7228;1236.0;962.0;1532.0;928.0;2.2;101.0;117.0;272.0
815.0;42.0;11.9;15.9;0.7541;1334.0;1047.0;1638.0;?;2.7;106.0;129.0;301.0
884.0;43.5;8.7;15.9;?;1264.0;928.0;1534.0;1035.0;2.4;?;132.0;237.0
1072.0;46.1;4.7;15.0;0.7833;1073.0;746.0;1360.0;789.0;1.3;84.0;73.0;?
1147.0;44.6;3.8;15.1;0.7574;1053.0;701.0;1323.0;692.0;1.2;81.0;68.0;68.0
1094.0;43.5;4.7;14.9;0.7302;1098.0;747.0;1360.0;764.0;1.5;91.0;80.0;101.0
1180.0;41.0;3.8;14.8;0.685;1029.0;702.0;1287.0;639.0;1.3;82.0;68.0;81.0
1287.0;40.8;2.7;14.8;0.6814;973.0;631.0;1240.0;541.0;1.0;64.0;44.0;50.0
1222.0;40.8;2.8;14.8;0.6834;972.0;639.0;1256.0;678.0;0.9;70.0;47.0;66.0
1613.0;36.1;1.0;14.2;0.5823;832.0;496.0;1066.0;381.0;?;?;-200.0;22.0
1699.0;36.1;0.8;?;0.5928;851.0;477.0;1064.0;343.0;0.5;26.0;15.0;18.0
1473.0;36.0;1.5;14.6;0.5947;909.0;545.0;1131.0;436.0;0.6;?;44.0;31.0
1220.0;38.5;3.5;14.4;0.6291;1038.0;684.0;1279.0;688.0;1.0;93.0;85.0;57.0
721.0;58.2;15.6;13.8;0.9129;1636.0;1168.0;1926.0;1438.0;3.1;110.0;207.0;342.0
639.0;61.1;19.9;13.2;0.9256;1580.0;1295.0;1957.0;?;4.1;115.0;230.0;644.0
872.0;74.4;8.6;10.4;0.9384;1262.0;924.0;1576.0;1093.0;2.2;125.0;181.0;?
?;71.0;6.5;11.5;0.9582;1197.0;837.0;1498.0;965.0;1.7;118.0;144.0;117.0
902.0;70.0;7.7;12.2;0.9924;1277.0;886.0;?;1004.0;1.9;109.0;140.0;156.0
779.0;73.3;11.3;12.3;1.0442;1430.0;1025.0;1772.0;1166.0;2.9;123.0;204.0;332.0
846.0;78.1;9.1;11.3;1.0411;1242.0;944.0;1638.0;991.0;?;114.0;149.0;232.0
804.0;69.2;11.2;13.6;?;1349.0;1023.0;1748.0;1054.0;2.6;114.0;171.0;295.0
755.0;59.3;13.5;14.9;0.9974;1390.0;1100.0;1799.0;1192.0;3.1;119.0;195.0;386.0
850.0;50.9;10.1;15.7;0.8997;1224.0;980.0;1637.0;1055.0;2.3;111.0;152.0;278.0
810.0;52.9;?;15.2;0.9087;?;1026.0;1681.0;1048.0;2.4;103.0;128.0;263.0
