Accelerometer RKN_ accX;InertialMeasurementUnit R-SHOE AngVelNavFrameX;Accelerometer BACK accX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;Accelerometer LUA^ accX;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE Compass;Accelerometer LH accZ;InertialMeasurementUnit LLA accZ;Accelerometer LUA_ accX;InertialMeasurementUnit R-SHOE Body_Ax
-53.0;5;96.0;176;5;294.0;-7;-57;18;98.0;-1.0;72.0;292
-137.0;-14;86.0;?;-14;323.0;-7;42;18;112.0;-5.0;11.0;297
-109.0;23;108.0;176;23;298.0;?;42;18;82.0;5.0;-21.0;294
-97.0;24;89.0;176;24;?;-7;24;18;18.0;14.0;-2.0;284
-137.0;14;81.0;176;14;296.0;-7;-18;18;-31.0;?;5.0;283
-198.0;13;100.0;175;13;?;-7;-64;18;5.0;?;16.0;294
-182.0;-16;88.0;178;-16;345.0;-7;-3;18;1.0;50.0;28.0;301
-181.0;?;77.0;173;-24;372.0;-7;34;18;?;56.0;28.0;?
-152.0;-15;91.0;179;-15;407.0;-7;85;18;72.0;?;45.0;301
-155.0;-26;67.0;176;-26;?;-7;48;18;100.0;42.0;48.0;296
-157.0;-19;?;172;?;334.0;?;-64;17;82.0;41.0;39.0;288
-174.0;-23;113.0;190;-23;313.0;-7;-2;17;118.0;23.0;18.0;?
-137.0;-51;107.0;153;-51;303.0;-7;-182;17;?;22.0;-13.0;296
-122.0;-17;85.0;213;-17;305.0;-7;136;16;65.0;8.0;27.0;298
-162.0;-16;63.0;130;-16;316.0;-7;-318;15;45.0;-1.0;36.0;301
-116.0;-67;124.0;-175;-67;326.0;-7;-313;15;36.0;3.0;?;?
-11.0;-48;130.0;-197;-48;337.0;?;1388;16;42.0;2.0;61.0;327
?;-106;?;-157;-106;363.0;-7;127;16;177.0;1.0;328.0;313
?;-187;433.0;-191;-187;366.0;-7;?;?;318.0;3.0;371.0;343
-279.0;-57;445.0;-169;-57;355.0;-7;274;16;316.0;-4.0;194.0;400
-179.0;90;295.0;-179;90;313.0;-7;-77;16;195.0;-33.0;156.0;339
-307.0;117;216.0;-177;117;311.0;-7;-56;16;-33.0;-77.0;?;285
-328.0;115;222.0;-175;115;304.0;-7;27;16;-203.0;-37.0;113.0;?
-158.0;57;214.0;-179;?;326.0;-7;-81;?;-214.0;47.0;105.0;304
-122.0;39;192.0;-176;39;369.0;-7;17;?;-55.0;208.0;?;286
-104.0;51;?;-177;51;536.0;-7;-51;16;84.0;215.0;135.0;303
-46.0;-15;227.0;-177;-15;683.0;-7;-39;16;131.0;94.0;?;306
-93.0;-28;211.0;?;-28;639.0;-7;?;16;51.0;56.0;-149.0;304
-106.0;17;219.0;-177;17;465.0;-7;-18;16;?;113.0;-157.0;303
-133.0;37;230.0;-177;37;?;-7;-14;16;-132.0;148.0;?;302
-130.0;53;182.0;-177;53;430.0;-7;-12;16;-83.0;?;-180.0;306
-180.0;?;221.0;-177;?;415.0;-7;-9;16;14.0;78.0;-282.0;302
-159.0;6;?;-177;6;374.0;-7;-18;16;140.0;57.0;?;?
?;33;239.0;-177;?;416.0;?;?;16;262.0;?;-298.0;286
?;29;189.0;-177;29;529.0;-7;-19;16;405.0;-82.0;-271.0;295
-110.0;-25;243.0;-177;-25;525.0;-7;-15;16;370.0;-133.0;?;294
-111.0;-44;217.0;-177;-44;496.0;-7;-9;16;311.0;-245.0;?;288
-115.0;33;258.0;-177;33;396.0;-7;-7;16;344.0;-363.0;-128.0;286
-172.0;50;284.0;?;50;386.0;-7;-1;16;362.0;?;-149.0;287
-125.0;-14;266.0;-177;-14;424.0;-7;-7;16;?;-383.0;?;290
-113.0;?;263.0;-177;21;516.0;-7;?;16;305.0;-388.0;143.0;294
-110.0;-4;234.0;-177;-4;471.0;-7;?;16;275.0;-441.0;52.0;296
-112.0;11;222.0;-177;11;494.0;-7;-5;?;?;-434.0;?;297
-115.0;50;179.0;-177;50;396.0;-7;-4;16;-405.0;?;229.0;296
-174.0;-39;185.0;-177;-39;466.0;-7;-2;16;-707.0;-413.0;229.0;?
?;-34;218.0;?;-34;498.0;-7;-4;16;-680.0;-294.0;262.0;297
-207.0;2;239.0;-177;2;?;-7;2;16;-842.0;-133.0;276.0;295
-17.0;15;259.0;-177;15;384.0;-7;6;16;-700.0;140.0;296.0;293
-407.0;21;238.0;-177;21;?;?;2;16;-607.0;132.0;316.0;287
?;-12;247.0;-177;-12;454.0;-7;?;16;?;197.0;322.0;?
834.0;-5;277.0;-177;-5;384.0;-7;-8;16;?;208.0;366.0;291
-1022.0;6;274.0;?;6;?;-7;0;16;-555.0;?;384.0;293
?;2;282.0;?;2;372.0;-7;4;16;-632.0;241.0;386.0;292
61.0;10;276.0;-177;10;?;-7;0;?;-724.0;?;401.0;288
-168.0;-7;275.0;-177;-7;300.0;-7;-2;16;-653.0;227.0;394.0;291
-278.0;-24;246.0;-177;-24;251.0;-7;0;16;?;240.0;399.0;297
-140.0;?;276.0;-177;15;239.0;-7;0;16;-760.0;305.0;394.0;295
?;31;301.0;-177;31;237.0;?;1;16;-670.0;274.0;425.0;292
-191.0;?;275.0;-177;-8;266.0;-7;7;16;?;?;407.0;285
-209.0;-16;271.0;-177;-16;276.0;-7;5;16;-640.0;?;396.0;290
-176.0;-36;?;-177;-36;299.0;-7;0;16;-658.0;?;367.0;297
-132.0;-26;255.0;-177;-26;?;-7;-1;16;?;296.0;380.0;?
-130.0;25;242.0;-177;25;314.0;-7;?;16;?;243.0;358.0;301
-136.0;?;221.0;-177;-12;326.0;-7;-2;16;-586.0;251.0;337.0;?
-116.0;-36;231.0;-177;-36;337.0;-7;-4;16;-608.0;261.0;319.0;301
-137.0;-10;231.0;-177;?;343.0;-7;-3;16;-544.0;272.0;319.0;300
-145.0;13;216.0;-177;13;365.0;-7;-2;16;-583.0;222.0;349.0;293
-153.0;?;?;-177;24;363.0;-7;-6;16;-643.0;221.0;332.0;295
-140.0;-4;217.0;-177;-4;370.0;-7;-1;16;-831.0;210.0;285.0;293
-135.0;-10;236.0;-177;-10;?;-7;0;16;-963.0;198.0;286.0;297
-136.0;5;228.0;-177;5;352.0;-7;-2;16;-822.0;184.0;224.0;300
-136.0;1;187.0;-177;1;364.0;?;0;16;-596.0;220.0;139.0;296
-137.0;9;236.0;-177;9;359.0;-7;2;16;-413.0;306.0;46.0;297
-157.0;14;194.0;-177;14;362.0;-7;4;16;-143.0;407.0;?;301
-162.0;5;194.0;-177;5;352.0;-7;9;16;278.0;?;-162.0;297
-154.0;19;192.0;-177;19;382.0;-7;10;16;595.0;320.0;-324.0;291
-154.0;29;170.0;-177;29;400.0;?;1;16;862.0;187.0;-224.0;?
-176.0;20;193.0;-177;20;439.0;?;1;16;798.0;?;?;297
-190.0;12;155.0;-177;12;459.0;-7;4;16;548.0;-193.0;-229.0;296
-174.0;-7;174.0;-177;-7;458.0;?;-2;16;611.0;-268.0;?;303
-149.0;-26;196.0;-177;-26;451.0;-7;-2;16;521.0;-443.0;93.0;?
-157.0;-13;231.0;?;-13;363.0;-7;0;16;278.0;-280.0;196.0;294
-160.0;?;205.0;-177;5;388.0;-7;1;?;286.0;?;655.0;?
-146.0;-2;199.0;-177;-2;?;-7;1;16;418.0;-369.0;509.0;306
-144.0;-18;113.0;-177;-18;?;-7;1;16;251.0;-149.0;264.0;294
-161.0;-4;33.0;-177;-4;519.0;-7;2;?;-127.0;-61.0;86.0;301
?;6;50.0;-177;6;501.0;-7;0;16;-459.0;-120.0;-18.0;?
-164.0;-27;62.0;-177;-27;406.0;-7;-1;16;-343.0;?;-54.0;303
-145.0;-36;80.0;-177;-36;186.0;-7;1;16;-269.0;192.0;-56.0;303
?;-18;136.0;-177;-18;?;-7;?;?;-138.0;329.0;20.0;301
-124.0;1;?;-177;1;804.0;-7;6;16;-1.0;257.0;87.0;301
-118.0;37;185.0;-177;37;979.0;-7;6;16;90.0;210.0;48.0;300
-136.0;47;227.0;-177;47;699.0;-7;-1;16;107.0;168.0;58.0;295
-158.0;31;232.0;-177;31;463.0;-7;-6;16;?;133.0;46.0;295
-175.0;22;221.0;-177;22;307.0;-7;1;16;137.0;103.0;15.0;298
-194.0;28;200.0;-177;28;274.0;-7;3;16;149.0;87.0;-50.0;298
-189.0;22;184.0;-177;22;199.0;-7;-1;16;?;68.0;-31.0;296
-192.0;-6;191.0;-177;-6;185.0;-7;-4;?;202.0;35.0;-74.0;?
-187.0;-25;165.0;-177;-25;289.0;-7;-4;16;188.0;2.0;-68.0;305
-161.0;-26;157.0;-177;-26;331.0;?;2;16;182.0;-25.0;-50.0;308
-144.0;-26;163.0;-177;-26;347.0;-7;3;16;166.0;-32.0;-47.0;304
-146.0;-26;167.0;-177;-26;377.0;-7;0;16;144.0;-40.0;4.0;302
-144.0;-26;170.0;-177;-26;388.0;-7;4;16;103.0;-48.0;?;302
?;-27;160.0;-177;-27;348.0;-7;6;16;60.0;-54.0;57.0;303
-155.0;?;165.0;-177;-19;?;-7;7;?;42.0;-56.0;35.0;304
-160.0;-6;156.0;-177;-6;296.0;?;3;16;37.0;-46.0;85.0;304
-139.0;?;147.0;-177;?;304.0;-7;4;16;21.0;-35.0;48.0;?
-166.0;-18;142.0;-177;-18;323.0;-7;5;16;-6.0;-20.0;?;312
-150.0;-27;154.0;-177;-27;324.0;-7;4;16;-40.0;-3.0;74.0;309
-154.0;-17;?;?;-17;333.0;?;5;16;-45.0;11.0;?;305
-141.0;-7;135.0;-177;-7;?;-7;?;?;-88.0;?;-30.0;306
-145.0;-45;?;-177;-45;383.0;-7;-1;16;?;70.0;2.0;305
-125.0;?;138.0;-177;7;365.0;-7;1;16;3.0;77.0;20.0;?
-141.0;23;139.0;-177;23;379.0;-7;?;16;1.0;86.0;-3.0;311
-133.0;-27;131.0;-177;-27;370.0;-7;-1;?;32.0;78.0;2.0;312
?;12;188.0;-177;12;352.0;?;-6;16;87.0;69.0;25.0;?
-155.0;-5;165.0;-177;-5;325.0;-7;1;16;115.0;72.0;1.0;302
-138.0;-12;169.0;-177;-12;328.0;-7;4;16;151.0;52.0;-15.0;304
?;?;194.0;-177;10;292.0;-7;-1;16;142.0;36.0;2.0;309
-127.0;-10;166.0;-177;-10;?;-7;0;16;161.0;?;-17.0;309
-117.0;21;?;-177;21;295.0;-7;-1;16;130.0;-6.0;-10.0;?
-110.0;37;136.0;-177;37;313.0;-7;-1;16;121.0;-23.0;-28.0;310
-117.0;?;144.0;-177;1;304.0;-7;?;16;110.0;-22.0;9.0;307
-122.0;-2;191.0;-177;-2;335.0;-7;0;16;89.0;-22.0;39.0;301
-137.0;5;149.0;-177;5;350.0;-7;-6;16;44.0;?;50.0;305
-139.0;-11;153.0;-177;-11;343.0;-7;-1;16;79.0;-38.0;29.0;305
-145.0;-16;144.0;-177;-16;323.0;-7;?;16;85.0;-22.0;7.0;301
-150.0;-33;164.0;-177;?;309.0;-7;0;16;54.0;-10.0;40.0;308
-149.0;-40;151.0;-177;-40;339.0;?;1;16;22.0;-3.0;7.0;308
-150.0;12;171.0;-177;?;342.0;-7;3;16;3.0;?;-21.0;305
?;12;146.0;-177;12;311.0;?;4;16;29.0;?;6.0;?
-132.0;-18;157.0;-177;-18;312.0;-7;1;16;13.0;27.0;?;305
?;6;164.0;-177;6;370.0;-7;-2;16;35.0;29.0;?;305
-119.0;7;155.0;-177;7;357.0;-7;1;16;61.0;37.0;-1.0;307
-126.0;6;189.0;-177;6;333.0;-7;-3;16;51.0;39.0;?;302
-118.0;33;151.0;-177;33;310.0;-7;-9;16;63.0;35.0;14.0;306
-118.0;24;169.0;-177;24;341.0;-7;-2;16;79.0;34.0;7.0;303
-118.0;-12;125.0;-177;?;306.0;?;4;?;74.0;31.0;38.0;301
-117.0;-4;136.0;?;-4;?;-7;-1;?;57.0;36.0;19.0;306
-122.0;24;130.0;-177;24;305.0;-7;-4;16;?;16.0;-11.0;298
-136.0;10;?;-177;10;333.0;-7;0;16;93.0;15.0;?;?
-140.0;7;203.0;-177;7;311.0;-7;?;16;70.0;18.0;-29.0;300
?;15;171.0;-177;15;330.0;-7;-5;16;106.0;11.0;?;300
-128.0;2;?;-177;2;327.0;-7;0;16;109.0;10.0;?;304
-135.0;-6;130.0;-177;-6;328.0;-7;-4;16;78.0;6.0;15.0;303
-122.0;-22;?;-177;-22;330.0;-7;-7;16;88.0;-2.0;11.0;?
-136.0;-28;118.0;?;?;345.0;-7;2;16;111.0;-4.0;-24.0;310
-128.0;5;82.0;-177;5;337.0;-7;3;16;?;0.0;?;308
-128.0;-8;103.0;-177;-8;316.0;-7;-7;16;58.0;-8.0;16.0;311
-112.0;-23;?;-177;-23;300.0;-7;-3;?;40.0;-11.0;64.0;?
?;-6;122.0;-177;-6;299.0;?;11;16;51.0;-2.0;25.0;307
-91.0;?;?;-177;-31;319.0;-7;14;16;?;3.0;28.0;305
-118.0;-34;139.0;-177;-34;341.0;-7;?;16;45.0;13.0;12.0;304
-128.0;-53;?;-177;-53;?;-7;?;16;27.0;?;19.0;304
-136.0;-62;110.0;-177;-62;333.0;-7;?;16;77.0;16.0;-28.0;309
-138.0;-32;153.0;-177;-32;312.0;-7;-1;16;69.0;18.0;-39.0;312
?;2;100.0;-177;?;?;-7;-1;16;87.0;16.0;-37.0;311
-136.0;49;?;-177;49;320.0;-7;?;16;68.0;15.0;10.0;310
-128.0;-4;74.0;-177;-4;360.0;-7;-7;16;38.0;8.0;39.0;309
-119.0;-11;60.0;-177;?;348.0;-7;-1;16;39.0;8.0;24.0;309
-107.0;29;66.0;?;29;322.0;-7;3;16;99.0;3.0;2.0;310
-112.0;-10;76.0;?;?;333.0;?;-2;16;?;5.0;-8.0;306
-132.0;-7;147.0;-177;-7;315.0;-7;0;16;93.0;1.0;26.0;304
-129.0;-8;153.0;-177;-8;315.0;-7;5;16;96.0;-5.0;13.0;309
-134.0;-23;156.0;-177;-23;304.0;-7;-3;16;122.0;1.0;-2.0;310
-129.0;-1;176.0;-177;-1;287.0;-7;-3;16;?;-10.0;-10.0;302
?;17;211.0;-177;17;320.0;-7;1;16;81.0;0.0;?;302
-119.0;2;226.0;-177;2;327.0;-7;-2;16;31.0;-9.0;5.0;309
-109.0;-16;198.0;?;-16;362.0;-7;2;16;86.0;3.0;4.0;307
-111.0;?;206.0;-177;7;299.0;?;1;16;74.0;6.0;-11.0;?
-136.0;9;177.0;?;9;323.0;?;0;16;46.0;10.0;10.0;308
-139.0;-42;?;-177;-42;322.0;-7;?;16;43.0;18.0;11.0;305
-139.0;?;183.0;-177;-34;336.0;-7;0;?;?;12.0;26.0;311
-119.0;4;143.0;-177;4;324.0;-7;?;16;63.0;27.0;-12.0;316
-136.0;-5;149.0;-177;-5;294.0;-7;0;16;62.0;21.0;4.0;307
-110.0;17;?;-177;17;305.0;-7;-1;16;89.0;10.0;-4.0;307
-128.0;19;123.0;-177;19;289.0;-7;-1;16;-55.0;27.0;?;306
-118.0;-1;170.0;-177;?;?;?;-3;16;?;?;64.0;302
-128.0;?;195.0;-177;7;325.0;-7;-1;16;50.0;23.0;47.0;310
-111.0;?;197.0;-177;5;321.0;-7;-2;16;?;45.0;31.0;308
-135.0;5;165.0;-177;5;324.0;-7;-3;16;51.0;31.0;-3.0;304
-142.0;14;234.0;-177;14;311.0;-7;3;16;-47.0;9.0;1.0;313
-125.0;49;187.0;-177;49;300.0;-7;-1;16;-80.0;?;25.0;310
-144.0;50;165.0;-177;50;322.0;-7;-3;16;-4.0;61.0;25.0;306
-127.0;50;182.0;-177;50;306.0;-7;5;16;42.0;64.0;-9.0;305
-99.0;33;?;-177;33;295.0;-7;4;16;38.0;60.0;?;?
-102.0;-32;173.0;-177;-32;304.0;-7;-2;?;31.0;42.0;10.0;301
-107.0;5;190.0;-177;5;352.0;-7;0;16;47.0;?;16.0;302
-116.0;18;192.0;-177;18;329.0;-7;2;16;76.0;50.0;-27.0;292
-135.0;-26;192.0;-177;-26;?;-7;6;16;131.0;43.0;14.0;292
-128.0;3;205.0;-177;3;307.0;?;2;16;113.0;18.0;10.0;300
-135.0;4;200.0;-177;4;298.0;?;-5;?;92.0;21.0;17.0;305
-122.0;-8;?;-177;-8;321.0;-7;2;16;22.0;10.0;-5.0;303
-110.0;13;?;-177;13;?;-7;2;16;37.0;5.0;5.0;298
-120.0;?;176.0;-177;3;313.0;-7;-8;?;?;18.0;19.0;297
-119.0;-17;144.0;-177;-17;318.0;?;?;16;93.0;8.0;27.0;?
-93.0;25;156.0;-177;25;?;-7;4;16;18.0;-1.0;9.0;?
-96.0;17;166.0;-177;17;?;-7;?;16;38.0;-1.0;26.0;299
-116.0;-54;219.0;-177;-54;316.0;-7;-1;16;61.0;?;59.0;300
-110.0;-9;160.0;-177;-9;325.0;-7;3;16;60.0;49.0;22.0;295
-118.0;12;166.0;-177;12;314.0;-7;4;16;55.0;44.0;-26.0;301
?;-23;203.0;?;-23;323.0;-7;-2;16;80.0;35.0;-4.0;304
-100.0;?;201.0;-177;-15;?;-7;0;16;59.0;43.0;39.0;301
-99.0;-25;?;-177;-25;327.0;-7;-1;16;77.0;49.0;19.0;303
-90.0;-5;192.0;-177;?;358.0;-7;-6;16;80.0;39.0;31.0;299
-92.0;15;182.0;?;?;319.0;-7;-1;16;52.0;30.0;26.0;?
?;-9;174.0;-177;-9;328.0;-7;0;16;29.0;30.0;22.0;?
-104.0;4;182.0;-177;4;349.0;-7;0;16;52.0;47.0;26.0;299
-105.0;25;188.0;?;25;359.0;-7;1;16;47.0;34.0;?;300
-103.0;25;201.0;-177;25;326.0;-7;-7;16;62.0;35.0;?;297
-106.0;30;?;-177;30;317.0;-7;-3;16;44.0;23.0;26.0;299
-102.0;-13;173.0;-177;-13;354.0;-7;2;16;49.0;9.0;10.0;300
-108.0;-68;163.0;-177;-68;349.0;?;0;16;43.0;15.0;-7.0;298
-95.0;-59;152.0;-177;-59;347.0;?;6;16;41.0;15.0;24.0;299
-98.0;-34;156.0;-177;-34;347.0;-7;4;16;51.0;?;15.0;299
-100.0;-18;192.0;-177;-18;332.0;-7;-4;16;52.0;15.0;16.0;298
-109.0;1;183.0;-177;1;?;-7;-1;16;?;9.0;12.0;300
-109.0;5;190.0;-177;5;332.0;-7;7;?;57.0;11.0;10.0;301
-119.0;9;192.0;?;9;352.0;-7;2;16;53.0;10.0;19.0;300
-118.0;32;192.0;-177;32;342.0;-7;-2;16;39.0;21.0;27.0;300
-131.0;?;183.0;-177;22;353.0;-7;-1;16;3.0;14.0;2.0;298
-132.0;-13;182.0;-177;-13;335.0;-7;-2;16;22.0;13.0;33.0;297
-131.0;?;159.0;-177;-11;328.0;-7;2;16;32.0;16.0;40.0;298
-128.0;0;132.0;-177;0;340.0;-7;?;16;24.0;25.0;31.0;299
-103.0;11;140.0;-177;11;318.0;-7;1;16;22.0;19.0;9.0;302
-117.0;11;139.0;-177;11;327.0;-7;1;16;53.0;?;19.0;304
-116.0;-17;155.0;-177;-17;314.0;-7;?;16;77.0;29.0;7.0;299
-129.0;-18;131.0;-177;-18;325.0;-7;-8;16;75.0;20.0;7.0;301
-139.0;-15;138.0;-177;-15;329.0;-7;-4;16;42.0;20.0;0.0;307
-128.0;-9;154.0;-177;?;?;-7;14;16;61.0;15.0;24.0;302
?;14;129.0;-177;14;332.0;-7;11;16;?;11.0;-12.0;299
-141.0;9;137.0;?;9;332.0;-7;-2;16;44.0;14.0;1.0;306
-173.0;-37;136.0;-177;-37;?;-7;2;16;60.0;19.0;21.0;?
-136.0;-27;118.0;?;-27;315.0;-7;6;16;50.0;14.0;1.0;302
-136.0;23;115.0;-177;23;323.0;-7;10;16;68.0;11.0;0.0;306
-137.0;-19;?;-177;?;322.0;-7;4;16;65.0;15.0;0.0;304
-144.0;13;171.0;-177;13;326.0;-7;-3;16;71.0;?;-13.0;310
-136.0;18;98.0;-177;18;340.0;?;-1;16;100.0;8.0;-11.0;310
-131.0;-87;159.0;-177;-87;317.0;-7;-3;16;93.0;5.0;32.0;295
-136.0;-47;136.0;-177;-47;297.0;-7;-5;?;60.0;7.0;?;?
-154.0;-55;?;-177;-55;306.0;-7;-2;?;51.0;2.0;-6.0;?
-142.0;-76;166.0;?;?;?;-7;0;16;37.0;-7.0;-1.0;304
-143.0;-35;157.0;-177;-35;?;-7;2;16;27.0;7.0;28.0;?
-127.0;-22;?;-177;?;285.0;-7;-3;16;32.0;5.0;25.0;?
-134.0;4;170.0;-177;4;343.0;-7;-5;16;?;7.0;11.0;307
?;-28;164.0;-177;-28;?;-8;3;16;?;18.0;?;314
-136.0;-30;185.0;-177;-30;333.0;-8;2;16;42.0;21.0;5.0;318
-136.0;-8;162.0;-177;-8;346.0;-8;-4;16;49.0;27.0;43.0;319
-144.0;-1;139.0;-177;-1;316.0;-8;-3;16;14.0;29.0;17.0;320
?;1;111.0;?;1;?;-8;-5;?;-13.0;21.0;-1.0;321
-124.0;-25;?;-177;-25;295.0;-8;2;16;16.0;25.0;10.0;322
-111.0;-3;124.0;-177;-3;?;-8;9;16;54.0;22.0;9.0;318
-128.0;0;154.0;-177;0;?;-8;-2;16;38.0;?;-12.0;?
-127.0;-25;156.0;-177;-25;?;-8;-6;16;65.0;21.0;-16.0;319
-139.0;-9;172.0;-177;-9;328.0;?;2;16;76.0;16.0;33.0;317
-128.0;-19;161.0;-177;-19;?;?;4;16;118.0;22.0;?;314
-114.0;-9;145.0;-177;-9;303.0;-8;5;16;91.0;14.0;1.0;318
-106.0;37;126.0;-177;37;?;-8;4;16;39.0;?;22.0;321
-116.0;5;149.0;-177;5;330.0;-8;-4;16;-3.0;-3.0;?;316
-115.0;10;118.0;-177;10;322.0;-8;-4;16;-4.0;?;?;319
-128.0;17;131.0;-177;17;313.0;-8;-8;16;28.0;14.0;15.0;318
-117.0;-13;146.0;-177;-13;?;-8;-6;16;41.0;15.0;38.0;311
-148.0;48;149.0;-177;48;323.0;-8;8;16;52.0;27.0;42.0;316
-133.0;?;156.0;-177;64;319.0;-8;0;16;59.0;27.0;15.0;312
-109.0;?;152.0;-177;47;352.0;?;-5;16;39.0;34.0;17.0;309
-118.0;40;163.0;-177;40;298.0;-7;6;16;43.0;?;2.0;?
-116.0;39;163.0;-177;39;323.0;-7;6;?;52.0;24.0;0.0;303
-90.0;44;163.0;-177;?;?;-7;-4;16;?;?;10.0;308
-118.0;17;155.0;-177;17;325.0;-7;-5;16;17.0;17.0;-1.0;306
-143.0;25;173.0;-177;25;334.0;-7;5;16;60.0;18.0;2.0;313
-108.0;-2;163.0;-177;-2;345.0;-7;?;16;74.0;18.0;23.0;310
-122.0;-23;?;-177;?;333.0;-7;-3;16;63.0;?;11.0;304
-129.0;?;?;-177;25;328.0;-7;7;16;62.0;9.0;3.0;312
-97.0;24;186.0;-177;24;322.0;-7;-3;16;?;3.0;10.0;308
-86.0;12;179.0;-177;12;300.0;-7;1;16;76.0;5.0;16.0;302
-88.0;29;167.0;?;29;308.0;-7;3;16;?;?;13.0;306
-118.0;-1;163.0;-177;-1;328.0;-7;-3;16;89.0;2.0;22.0;310
-103.0;-33;161.0;-177;-33;326.0;-7;-3;16;51.0;10.0;24.0;305
-107.0;-8;?;-177;-8;330.0;?;0;16;52.0;16.0;18.0;303
-94.0;?;141.0;-177;4;326.0;-7;2;16;49.0;12.0;12.0;311
-90.0;-6;157.0;?;-6;322.0;-7;1;16;57.0;8.0;?;313
-109.0;9;133.0;-177;?;323.0;?;1;16;84.0;13.0;29.0;309
-118.0;11;182.0;-177;11;323.0;-7;-1;16;?;15.0;19.0;303
-117.0;-17;125.0;-177;-17;332.0;-7;-5;16;73.0;13.0;30.0;307
-108.0;-37;165.0;?;-37;324.0;-7;-5;?;62.0;16.0;?;310
-112.0;-26;150.0;-177;-26;332.0;?;-4;16;47.0;16.0;17.0;307
-115.0;1;147.0;?;1;337.0;-7;-3;16;28.0;?;7.0;311
-90.0;5;156.0;-177;?;331.0;-7;-1;16;19.0;15.0;4.0;312
-65.0;2;162.0;-177;2;302.0;-7;4;16;18.0;18.0;24.0;309
-78.0;-11;151.0;-177;-11;318.0;-7;5;16;36.0;23.0;31.0;307
-116.0;1;158.0;-177;?;314.0;?;1;16;42.0;23.0;20.0;305
-110.0;25;169.0;-177;25;332.0;-8;-1;16;49.0;22.0;8.0;314
-116.0;-8;162.0;-177;?;331.0;-7;2;16;70.0;?;10.0;312
-106.0;-10;131.0;-177;-10;340.0;-7;1;16;70.0;22.0;21.0;306
-97.0;20;187.0;-177;20;342.0;-7;-2;16;30.0;23.0;28.0;307
?;42;155.0;-177;42;335.0;-8;0;16;55.0;18.0;-21.0;308
-92.0;30;?;-177;30;323.0;-8;-2;16;73.0;7.0;-32.0;?
-100.0;5;141.0;-177;5;333.0;-8;-6;16;81.0;16.0;7.0;310
-118.0;34;?;-177;34;314.0;-7;-3;16;65.0;18.0;29.0;309
-118.0;10;182.0;-177;10;345.0;-7;-3;16;?;12.0;10.0;306
-116.0;?;133.0;-177;0;347.0;-7;0;16;62.0;?;10.0;308
-110.0;13;146.0;-177;13;326.0;-7;1;?;82.0;6.0;10.0;308
-120.0;-5;113.0;-177;-5;356.0;-7;-2;?;65.0;?;8.0;307
-114.0;13;123.0;-177;13;316.0;-7;?;16;76.0;11.0;-3.0;307
-91.0;0;148.0;-177;?;331.0;-7;2;16;62.0;-2.0;?;304
-105.0;7;143.0;-177;7;320.0;-7;-3;16;54.0;6.0;0.0;309
?;31;141.0;-177;31;303.0;-7;3;16;65.0;-2.0;7.0;308
-99.0;6;133.0;-177;6;325.0;-7;?;16;32.0;5.0;3.0;302
-122.0;-5;135.0;-177;-5;306.0;-7;-8;16;50.0;1.0;5.0;?
-97.0;4;124.0;-177;?;?;-7;-1;16;81.0;?;-31.0;299
-96.0;7;114.0;-177;7;338.0;?;2;?;103.0;8.0;?;302
-108.0;0;152.0;-177;0;308.0;-7;?;?;106.0;2.0;-7.0;305
?;15;151.0;-177;15;303.0;-7;?;16;?;-11.0;-11.0;303
-118.0;?;141.0;-177;?;304.0;-7;-1;16;78.0;-4.0;-1.0;302
-100.0;25;154.0;-177;25;304.0;-7;5;?;54.0;-11.0;10.0;299
-91.0;36;136.0;-177;36;304.0;-7;7;16;30.0;-7.0;-10.0;305
-102.0;4;152.0;?;4;317.0;-7;0;16;24.0;-14.0;24.0;309
-107.0;2;136.0;-177;2;318.0;-7;-4;16;26.0;0.0;33.0;301
-101.0;37;?;-177;37;305.0;-7;-6;?;27.0;10.0;12.0;304
-109.0;16;127.0;-177;16;311.0;-7;-4;?;59.0;9.0;-1.0;?
-96.0;-6;165.0;-177;-6;289.0;-7;-2;16;60.0;22.0;-10.0;306
-109.0;-12;156.0;-177;-12;307.0;-7;-6;?;69.0;19.0;3.0;303
-120.0;-29;158.0;-177;-29;333.0;-7;1;16;71.0;16.0;-21.0;304
-114.0;-7;169.0;-177;-7;312.0;-7;7;16;79.0;15.0;-3.0;305
?;-1;167.0;-177;-1;291.0;-7;4;?;91.0;?;11.0;303
-93.0;?;133.0;?;-27;335.0;-7;5;16;70.0;14.0;16.0;305
-111.0;15;?;-177;15;336.0;-7;4;16;37.0;7.0;7.0;305
-92.0;50;168.0;-177;50;333.0;?;-4;16;?;1.0;17.0;297
-107.0;19;161.0;-177;?;317.0;-7;?;16;76.0;-2.0;28.0;301
-109.0;23;182.0;-177;23;313.0;-7;1;16;101.0;-3.0;13.0;300
-109.0;?;183.0;-177;-3;?;-7;3;16;122.0;?;-28.0;298
-110.0;-20;162.0;-177;-20;315.0;-7;3;16;?;1.0;-28.0;305
?;35;152.0;-177;35;344.0;?;1;16;50.0;-9.0;-8.0;301
