InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
563.0;-614.0;?;123.0;320.0;678.0;-529.0;-845.0;53.0;?;60.0;-282.0
561.0;-614.0;-721.0;124.0;315.0;678.0;-531.0;?;?;-45.0;63.0;-282.0
559.0;-616.0;-722.0;125.0;311.0;680.0;-533.0;-847.0;46.0;-46.0;65.0;-283.0
556.0;-618.0;?;125.0;306.0;682.0;-534.0;?;41.0;-48.0;67.0;-285.0
553.0;-620.0;-726.0;125.0;301.0;684.0;-535.0;-850.0;37.0;-50.0;68.0;-287.0
551.0;-622.0;-728.0;?;297.0;688.0;-534.0;-852.0;33.0;-50.0;68.0;-288.0
?;-625.0;-731.0;124.0;293.0;692.0;-533.0;-852.0;?;-48.0;69.0;-289.0
548.0;-627.0;-734.0;124.0;288.0;695.0;?;-853.0;23.0;?;70.0;-289.0
546.0;-628.0;?;124.0;283.0;698.0;-534.0;-854.0;18.0;-45.0;72.0;-292.0
544.0;-629.0;-738.0;123.0;277.0;700.0;-536.0;?;12.0;?;?;-294.0
542.0;-631.0;-740.0;118.0;?;702.0;?;-855.0;?;-47.0;77.0;-298.0
540.0;-632.0;-741.0;113.0;268.0;703.0;-538.0;-855.0;3.0;-49.0;78.0;?
539.0;-633.0;-742.0;109.0;266.0;705.0;-538.0;-855.0;?;-49.0;77.0;-304.0
540.0;-634.0;-742.0;109.0;266.0;?;-538.0;-854.0;1.0;?;75.0;-304.0
541.0;-634.0;-742.0;109.0;266.0;710.0;-538.0;-852.0;1.0;-41.0;72.0;-302.0
542.0;-633.0;-741.0;108.0;267.0;712.0;-537.0;?;2.0;-36.0;70.0;-301.0
543.0;-632.0;-741.0;106.0;?;?;-538.0;-851.0;?;-34.0;68.0;-301.0
543.0;-631.0;-740.0;106.0;271.0;711.0;-538.0;-850.0;5.0;-34.0;67.0;-300.0
?;?;-739.0;109.0;274.0;710.0;-538.0;-849.0;8.0;-34.0;66.0;?
?;-629.0;-737.0;115.0;278.0;706.0;-539.0;-848.0;12.0;-33.0;67.0;-295.0
?;-628.0;-735.0;118.0;283.0;701.0;-541.0;-848.0;14.0;-35.0;68.0;-292.0
551.0;-626.0;-733.0;119.0;287.0;696.0;-543.0;-848.0;17.0;-40.0;69.0;-290.0
?;-623.0;-731.0;121.0;291.0;690.0;-545.0;-848.0;22.0;-46.0;69.0;-288.0
554.0;-621.0;-729.0;?;?;?;-547.0;-847.0;28.0;-53.0;67.0;-286.0
?;-618.0;-728.0;129.0;299.0;679.0;-548.0;-846.0;?;-58.0;64.0;-283.0
558.0;-614.0;-727.0;135.0;303.0;672.0;-548.0;?;43.0;-63.0;60.0;-279.0
559.0;-611.0;-727.0;143.0;304.0;667.0;-547.0;-845.0;52.0;-67.0;52.0;-278.0
565.0;-614.0;-724.0;146.0;310.0;662.0;-551.0;-843.0;61.0;-67.0;53.0;-265.0
?;-615.0;-723.0;148.0;318.0;658.0;-550.0;-844.0;58.0;-63.0;55.0;-261.0
566.0;-618.0;-723.0;146.0;321.0;661.0;?;?;56.0;-66.0;55.0;-264.0
563.0;-618.0;-724.0;144.0;322.0;667.0;-553.0;-848.0;52.0;-70.0;59.0;-267.0
559.0;-618.0;-725.0;139.0;321.0;674.0;-554.0;?;44.0;-76.0;62.0;-271.0
554.0;-620.0;-727.0;130.0;320.0;682.0;-555.0;-855.0;42.0;-81.0;64.0;-272.0
550.0;-622.0;?;120.0;316.0;692.0;-558.0;-857.0;38.0;-84.0;65.0;-272.0
546.0;-624.0;-728.0;109.0;313.0;699.0;-561.0;-858.0;31.0;-87.0;63.0;-276.0
544.0;-626.0;?;103.0;310.0;704.0;-562.0;-857.0;?;-90.0;60.0;-280.0
544.0;-627.0;-728.0;105.0;308.0;707.0;-564.0;-856.0;22.0;-92.0;?;?
546.0;-629.0;-726.0;112.0;307.0;710.0;-567.0;-854.0;?;-90.0;56.0;-281.0
?;-632.0;?;117.0;308.0;713.0;-569.0;-852.0;22.0;-86.0;?;-280.0
550.0;-635.0;-720.0;119.0;?;?;-570.0;-851.0;24.0;-83.0;49.0;-279.0
552.0;-637.0;?;119.0;?;715.0;-571.0;?;25.0;?;48.0;-278.0
554.0;-637.0;-716.0;118.0;?;715.0;-571.0;-850.0;?;-80.0;49.0;?
555.0;-638.0;-713.0;120.0;314.0;714.0;-572.0;-850.0;27.0;-78.0;52.0;-276.0
556.0;-638.0;-712.0;123.0;314.0;712.0;-572.0;-850.0;28.0;?;57.0;?
555.0;-638.0;-711.0;125.0;315.0;708.0;-572.0;-850.0;?;-76.0;64.0;-275.0
554.0;-638.0;-711.0;123.0;314.0;?;-573.0;-851.0;27.0;-79.0;72.0;-276.0
553.0;-638.0;-711.0;120.0;313.0;695.0;?;?;25.0;-82.0;82.0;-278.0
?;-638.0;-711.0;119.0;312.0;?;-575.0;-852.0;23.0;-83.0;91.0;?
551.0;-636.0;?;116.0;311.0;680.0;-575.0;?;21.0;-82.0;99.0;-278.0
550.0;-633.0;-712.0;114.0;309.0;673.0;-576.0;-853.0;20.0;-82.0;104.0;?
550.0;-630.0;-712.0;109.0;307.0;666.0;-576.0;-853.0;19.0;-81.0;108.0;-281.0
549.0;-626.0;-712.0;105.0;305.0;661.0;-576.0;-852.0;20.0;-80.0;109.0;-283.0
549.0;-622.0;-713.0;103.0;304.0;659.0;-575.0;-851.0;23.0;-78.0;107.0;-285.0
550.0;-618.0;-714.0;103.0;303.0;658.0;-573.0;-850.0;26.0;-75.0;104.0;-287.0
?;-615.0;-716.0;?;301.0;658.0;-571.0;-849.0;?;-70.0;100.0;-288.0
?;-613.0;-718.0;105.0;299.0;656.0;-568.0;-848.0;29.0;-65.0;99.0;-289.0
554.0;-611.0;-721.0;105.0;?;656.0;-565.0;-848.0;27.0;-59.0;99.0;-289.0
554.0;-610.0;-724.0;106.0;293.0;657.0;?;-847.0;23.0;-54.0;100.0;-291.0
555.0;-610.0;-728.0;107.0;290.0;660.0;-558.0;?;20.0;?;100.0;-292.0
554.0;-610.0;-732.0;108.0;286.0;665.0;-555.0;?;17.0;-48.0;100.0;-294.0
553.0;-611.0;-736.0;107.0;280.0;670.0;-552.0;-849.0;12.0;-47.0;100.0;-296.0
552.0;-612.0;-739.0;108.0;275.0;676.0;-550.0;-849.0;6.0;?;101.0;-298.0
?;-613.0;-743.0;109.0;270.0;681.0;-547.0;-850.0;1.0;-48.0;103.0;-300.0
552.0;-615.0;?;110.0;264.0;686.0;-545.0;?;?;?;104.0;-301.0
551.0;-617.0;-750.0;111.0;259.0;690.0;-542.0;-850.0;-9.0;-44.0;105.0;-301.0
552.0;-620.0;-754.0;110.0;254.0;693.0;-537.0;-849.0;-15.0;-42.0;108.0;-302.0
552.0;-621.0;-757.0;110.0;252.0;695.0;-535.0;-848.0;-22.0;-40.0;112.0;-302.0
554.0;?;-758.0;110.0;251.0;696.0;?;-847.0;-28.0;-35.0;116.0;-302.0
556.0;-623.0;-760.0;110.0;251.0;698.0;-531.0;-846.0;-34.0;-31.0;119.0;-302.0
557.0;-623.0;-760.0;107.0;?;701.0;-531.0;-845.0;-36.0;-29.0;120.0;-303.0
557.0;-622.0;-760.0;104.0;252.0;704.0;?;-844.0;-36.0;-28.0;118.0;-305.0
557.0;-622.0;-760.0;102.0;252.0;?;-531.0;-844.0;-35.0;-29.0;117.0;-307.0
?;-622.0;?;101.0;252.0;706.0;-532.0;-844.0;-35.0;-30.0;118.0;-309.0
556.0;?;-760.0;100.0;252.0;703.0;-532.0;-844.0;-34.0;-33.0;119.0;-310.0
556.0;-621.0;-760.0;101.0;253.0;699.0;-533.0;-844.0;-33.0;?;?;-310.0
557.0;-619.0;-759.0;102.0;253.0;694.0;-534.0;-844.0;-31.0;-37.0;121.0;?
558.0;-618.0;-759.0;104.0;254.0;?;-535.0;-843.0;-29.0;-39.0;122.0;-308.0
559.0;-616.0;-758.0;107.0;?;684.0;-535.0;?;-27.0;-40.0;?;-306.0
561.0;-614.0;-756.0;110.0;260.0;679.0;-536.0;-842.0;-24.0;-41.0;122.0;-305.0
562.0;-611.0;-756.0;113.0;262.0;676.0;-536.0;-841.0;?;-43.0;?;?
564.0;-608.0;-755.0;114.0;264.0;674.0;?;-841.0;-16.0;-45.0;116.0;-303.0
565.0;-605.0;-756.0;?;266.0;671.0;-534.0;-840.0;-12.0;-46.0;114.0;-301.0
567.0;-604.0;-756.0;123.0;269.0;669.0;-533.0;?;-9.0;-46.0;111.0;?
571.0;-604.0;-755.0;132.0;273.0;666.0;-532.0;-838.0;-6.0;-43.0;108.0;-290.0
571.0;-606.0;-750.0;140.0;280.0;?;-537.0;-838.0;1.0;-44.0;104.0;-287.0
574.0;-612.0;?;142.0;288.0;664.0;-541.0;-839.0;7.0;-45.0;105.0;?
573.0;-619.0;-743.0;141.0;297.0;665.0;-544.0;-842.0;4.0;-47.0;104.0;-275.0
569.0;-626.0;-740.0;138.0;304.0;671.0;-548.0;-846.0;2.0;-53.0;103.0;-276.0
562.0;-628.0;-737.0;132.0;307.0;679.0;-552.0;-851.0;-1.0;-63.0;104.0;-280.0
554.0;-627.0;-736.0;?;309.0;686.0;-554.0;-855.0;-5.0;-77.0;106.0;-286.0
546.0;-627.0;?;114.0;309.0;691.0;-555.0;-858.0;-6.0;-91.0;109.0;-291.0
542.0;-628.0;-734.0;?;311.0;698.0;-555.0;?;-9.0;-99.0;107.0;-292.0
542.0;-630.0;-732.0;101.0;315.0;705.0;-554.0;-857.0;-9.0;-100.0;100.0;-290.0
546.0;-630.0;?;103.0;319.0;711.0;-553.0;-855.0;-7.0;-93.0;?;-285.0
551.0;-627.0;-724.0;109.0;324.0;?;?;-852.0;-1.0;-83.0;72.0;-279.0
556.0;-623.0;-719.0;117.0;330.0;720.0;-554.0;-849.0;11.0;-75.0;52.0;-277.0
560.0;-619.0;?;123.0;334.0;730.0;-555.0;-847.0;?;-71.0;21.0;?
563.0;-614.0;-709.0;126.0;337.0;741.0;-556.0;-844.0;56.0;-71.0;-14.0;-276.0
565.0;?;-703.0;129.0;340.0;748.0;-559.0;-842.0;81.0;-73.0;-49.0;-277.0
568.0;-606.0;-698.0;131.0;345.0;?;-559.0;-840.0;104.0;?;-83.0;-276.0
570.0;-600.0;-695.0;135.0;350.0;756.0;-554.0;-838.0;?;-69.0;-119.0;-273.0
575.0;-596.0;-691.0;140.0;355.0;760.0;?;-836.0;151.0;-62.0;?;-268.0
580.0;-592.0;?;147.0;362.0;764.0;-547.0;-835.0;180.0;-53.0;-189.0;-263.0
583.0;-591.0;-682.0;154.0;367.0;763.0;?;?;214.0;-44.0;-220.0;-257.0
?;-589.0;-677.0;161.0;373.0;758.0;?;-834.0;248.0;-36.0;-248.0;-252.0
?;-585.0;-673.0;166.0;?;749.0;-544.0;-835.0;282.0;-33.0;-268.0;-248.0
584.0;-583.0;-670.0;170.0;381.0;735.0;-545.0;-837.0;315.0;-31.0;-284.0;-244.0
582.0;?;-667.0;173.0;382.0;718.0;-545.0;-839.0;347.0;-31.0;-296.0;-242.0
?;-580.0;-665.0;175.0;384.0;698.0;-546.0;?;375.0;-32.0;-304.0;-240.0
575.0;-583.0;-663.0;176.0;?;?;-547.0;-844.0;?;-35.0;-310.0;-239.0
573.0;-588.0;-661.0;?;386.0;652.0;-548.0;-846.0;430.0;-38.0;-313.0;?
571.0;-595.0;-658.0;177.0;390.0;618.0;-548.0;?;459.0;-39.0;-318.0;-235.0
570.0;-600.0;-656.0;180.0;392.0;588.0;-547.0;-846.0;484.0;-39.0;-324.0;-231.0
570.0;-602.0;-654.0;182.0;395.0;563.0;-546.0;-846.0;504.0;?;-328.0;-228.0
571.0;-604.0;-653.0;184.0;399.0;?;-545.0;-846.0;516.0;-36.0;-328.0;?
571.0;-603.0;-653.0;185.0;401.0;527.0;-544.0;-846.0;?;-37.0;-331.0;-226.0
570.0;?;-652.0;?;?;517.0;-544.0;?;527.0;-39.0;-332.0;-226.0
571.0;-600.0;-652.0;182.0;403.0;513.0;-544.0;-846.0;529.0;-41.0;-331.0;-227.0
572.0;-598.0;-652.0;181.0;?;?;?;-845.0;529.0;-42.0;-328.0;-227.0
573.0;-597.0;-651.0;179.0;408.0;513.0;?;-844.0;528.0;-42.0;-323.0;-228.0
574.0;-598.0;-650.0;176.0;409.0;512.0;-544.0;-843.0;527.0;-42.0;-319.0;-229.0
575.0;?;-649.0;174.0;410.0;512.0;-544.0;-842.0;526.0;-40.0;-315.0;?
577.0;-597.0;-648.0;174.0;411.0;513.0;-544.0;-841.0;524.0;-38.0;-311.0;-230.0
577.0;-596.0;-648.0;173.0;412.0;514.0;-544.0;?;522.0;-36.0;-307.0;-230.0
578.0;-595.0;-649.0;173.0;411.0;516.0;-544.0;-841.0;520.0;-35.0;-304.0;-230.0
578.0;-594.0;-651.0;172.0;409.0;519.0;-544.0;-841.0;517.0;-35.0;-300.0;-230.0
?;-593.0;-652.0;170.0;407.0;523.0;-544.0;-841.0;514.0;-35.0;-298.0;?
577.0;-593.0;-653.0;170.0;405.0;526.0;-544.0;-842.0;511.0;-36.0;-296.0;-230.0
577.0;-593.0;-653.0;172.0;405.0;528.0;-545.0;-842.0;509.0;?;-294.0;-229.0
576.0;-593.0;-652.0;176.0;404.0;529.0;-545.0;-841.0;507.0;-36.0;-293.0;-229.0
576.0;-593.0;-653.0;178.0;401.0;531.0;-546.0;-842.0;506.0;-37.0;-294.0;-228.0
575.0;-595.0;-653.0;180.0;400.0;533.0;-546.0;-843.0;505.0;-38.0;?;-227.0
574.0;-596.0;-653.0;182.0;398.0;535.0;-546.0;-844.0;?;-37.0;-297.0;-225.0
574.0;-598.0;-653.0;183.0;397.0;538.0;-547.0;-845.0;500.0;-37.0;-299.0;-223.0
572.0;-600.0;-652.0;184.0;396.0;543.0;-547.0;-845.0;495.0;-36.0;-301.0;-222.0
571.0;-602.0;-652.0;184.0;395.0;549.0;-548.0;-847.0;489.0;-35.0;?;-221.0
569.0;-603.0;-652.0;185.0;394.0;553.0;-549.0;-848.0;481.0;-35.0;-304.0;?
?;-602.0;-653.0;184.0;393.0;557.0;?;-849.0;?;-35.0;-308.0;-221.0
566.0;?;-654.0;183.0;391.0;?;-551.0;-850.0;452.0;-37.0;-314.0;-222.0
564.0;-589.0;-655.0;181.0;389.0;584.0;-553.0;-851.0;431.0;-40.0;-317.0;-224.0
563.0;-581.0;-658.0;?;387.0;598.0;-554.0;-852.0;407.0;-43.0;-321.0;-224.0
562.0;-573.0;?;175.0;384.0;616.0;-556.0;-853.0;379.0;-45.0;-318.0;?
561.0;-565.0;-664.0;173.0;381.0;646.0;-557.0;-853.0;346.0;-47.0;-301.0;-226.0
561.0;-561.0;-668.0;170.0;377.0;676.0;-557.0;-853.0;313.0;-49.0;-273.0;-229.0
560.0;-560.0;-672.0;166.0;373.0;698.0;-557.0;?;277.0;?;-238.0;-233.0
560.0;-564.0;-676.0;161.0;368.0;699.0;-559.0;-852.0;242.0;-57.0;-196.0;-236.0
560.0;?;-678.0;?;364.0;692.0;-561.0;-852.0;217.0;-60.0;?;-240.0
559.0;-583.0;?;153.0;359.0;688.0;-562.0;-851.0;200.0;-62.0;-78.0;-245.0
559.0;-598.0;-686.0;149.0;354.0;676.0;-564.0;-851.0;174.0;-65.0;-16.0;-250.0
558.0;-620.0;-689.0;144.0;349.0;657.0;-566.0;-851.0;141.0;-67.0;39.0;-254.0
556.0;-636.0;-693.0;136.0;343.0;636.0;-568.0;-852.0;102.0;-69.0;83.0;-259.0
554.0;-643.0;-698.0;128.0;335.0;623.0;-569.0;-852.0;71.0;-71.0;114.0;-265.0
550.0;-644.0;-700.0;?;329.0;620.0;-570.0;-853.0;53.0;-74.0;?;-272.0
547.0;-638.0;-702.0;114.0;326.0;?;-571.0;-853.0;48.0;-76.0;139.0;-278.0
546.0;-631.0;-702.0;109.0;325.0;643.0;-570.0;?;52.0;-76.0;125.0;-282.0
547.0;?;-701.0;108.0;327.0;660.0;-568.0;-852.0;57.0;-71.0;100.0;-281.0
549.0;?;-699.0;109.0;331.0;672.0;-566.0;-851.0;67.0;-62.0;77.0;-278.0
552.0;-623.0;?;112.0;335.0;679.0;-564.0;-850.0;80.0;-50.0;61.0;-272.0
555.0;-623.0;-694.0;114.0;339.0;681.0;-563.0;-848.0;90.0;-40.0;49.0;-267.0
559.0;-623.0;-692.0;118.0;343.0;?;-562.0;-848.0;96.0;-33.0;42.0;?
561.0;-623.0;?;124.0;345.0;680.0;-561.0;-848.0;99.0;-30.0;36.0;-258.0
562.0;?;-690.0;131.0;346.0;?;-561.0;-848.0;100.0;-31.0;29.0;-255.0
563.0;-621.0;-689.0;139.0;346.0;681.0;-561.0;-849.0;101.0;-35.0;22.0;-251.0
562.0;-622.0;-689.0;147.0;346.0;685.0;-561.0;-849.0;104.0;?;14.0;-248.0
562.0;?;-688.0;156.0;346.0;689.0;-562.0;-850.0;107.0;-50.0;6.0;-246.0
562.0;-624.0;-687.0;?;346.0;694.0;-563.0;-850.0;109.0;-59.0;-1.0;-244.0
561.0;-626.0;-687.0;172.0;344.0;697.0;-565.0;-851.0;?;?;-3.0;-241.0
561.0;-628.0;-687.0;177.0;342.0;699.0;-567.0;-851.0;108.0;-73.0;0.0;-240.0
560.0;-631.0;?;180.0;341.0;700.0;-568.0;?;103.0;-79.0;?;-239.0
560.0;-634.0;-687.0;182.0;340.0;701.0;-570.0;-850.0;96.0;-83.0;20.0;-239.0
560.0;-637.0;-687.0;181.0;339.0;701.0;-572.0;-850.0;86.0;-85.0;33.0;-238.0
561.0;-641.0;-686.0;179.0;338.0;700.0;-574.0;-851.0;75.0;-84.0;46.0;-238.0
561.0;-645.0;-686.0;174.0;?;701.0;-576.0;-851.0;67.0;-82.0;56.0;-238.0
561.0;-649.0;-685.0;167.0;337.0;702.0;-577.0;-851.0;60.0;-78.0;65.0;-240.0
560.0;-652.0;-685.0;159.0;336.0;704.0;-577.0;-852.0;56.0;-74.0;70.0;?
560.0;-655.0;-684.0;150.0;336.0;706.0;?;-853.0;54.0;-69.0;71.0;-243.0
?;-657.0;-684.0;142.0;336.0;708.0;-578.0;-853.0;?;-63.0;70.0;?
558.0;-657.0;?;134.0;336.0;708.0;-578.0;-854.0;53.0;-58.0;69.0;-246.0
556.0;-656.0;-685.0;?;336.0;708.0;?;-854.0;54.0;-55.0;67.0;-250.0
554.0;-654.0;-685.0;121.0;336.0;?;-576.0;-854.0;56.0;-54.0;64.0;-254.0
555.0;-651.0;-686.0;119.0;336.0;?;-574.0;-853.0;56.0;-51.0;61.0;?
556.0;-648.0;?;119.0;336.0;702.0;-572.0;?;?;-46.0;58.0;-256.0
558.0;-646.0;-686.0;121.0;337.0;698.0;-572.0;?;?;-42.0;56.0;-255.0
559.0;-644.0;?;122.0;339.0;693.0;?;?;62.0;-40.0;55.0;?
559.0;-642.0;-686.0;123.0;340.0;690.0;?;-851.0;63.0;-41.0;54.0;-254.0
558.0;-640.0;-686.0;125.0;340.0;686.0;-571.0;-852.0;65.0;-46.0;?;?
559.0;?;-686.0;129.0;340.0;?;-572.0;-852.0;66.0;-51.0;55.0;-251.0
558.0;-636.0;-686.0;134.0;340.0;683.0;-573.0;-852.0;66.0;-57.0;55.0;-251.0
559.0;-635.0;?;138.0;340.0;683.0;-573.0;-852.0;66.0;-64.0;56.0;-252.0
560.0;?;-686.0;143.0;340.0;684.0;-572.0;-850.0;65.0;-69.0;58.0;-250.0
562.0;-636.0;-686.0;148.0;342.0;686.0;-572.0;-849.0;65.0;-71.0;58.0;-248.0
566.0;-636.0;-686.0;151.0;342.0;688.0;-572.0;-848.0;?;?;57.0;-243.0
567.0;-637.0;-686.0;152.0;342.0;689.0;-572.0;-847.0;63.0;-69.0;58.0;-241.0
569.0;-640.0;-685.0;153.0;?;692.0;-572.0;-846.0;63.0;-68.0;58.0;-238.0
571.0;?;-684.0;155.0;344.0;696.0;-571.0;-846.0;64.0;-66.0;56.0;-236.0
572.0;-642.0;-684.0;?;345.0;699.0;-570.0;?;64.0;-65.0;54.0;-235.0
572.0;-643.0;-684.0;157.0;345.0;701.0;-569.0;-846.0;63.0;-64.0;53.0;-235.0
572.0;?;-684.0;157.0;345.0;702.0;-569.0;-846.0;62.0;-64.0;55.0;?
571.0;-645.0;-684.0;158.0;345.0;704.0;-569.0;-847.0;?;-63.0;55.0;-235.0
571.0;-646.0;-683.0;158.0;345.0;705.0;-569.0;-847.0;62.0;-61.0;54.0;-234.0
570.0;-646.0;-682.0;157.0;345.0;704.0;?;-848.0;61.0;-60.0;55.0;-235.0
568.0;-646.0;-683.0;154.0;344.0;703.0;-570.0;-849.0;61.0;-60.0;57.0;-235.0
568.0;-645.0;-683.0;149.0;344.0;702.0;-570.0;-851.0;59.0;-62.0;58.0;-237.0
568.0;-644.0;-685.0;133.0;342.0;701.0;-570.0;-855.0;57.0;-70.0;61.0;-239.0
568.0;-644.0;-686.0;91.0;?;700.0;-570.0;-863.0;55.0;-95.0;63.0;-244.0
567.0;?;-687.0;19.0;?;698.0;-570.0;-860.0;54.0;-152.0;64.0;-254.0
564.0;-642.0;-689.0;-57.0;336.0;697.0;-569.0;-840.0;52.0;-234.0;65.0;-267.0
562.0;-642.0;-689.0;-93.0;335.0;697.0;-568.0;-819.0;51.0;?;66.0;-281.0
556.0;?;-690.0;-87.0;?;697.0;-568.0;-814.0;52.0;-332.0;65.0;-285.0
551.0;-641.0;-692.0;-71.0;?;697.0;-569.0;?;53.0;-337.0;64.0;-279.0
548.0;-641.0;-693.0;-62.0;329.0;697.0;-570.0;-821.0;52.0;-340.0;65.0;-271.0
544.0;-642.0;-696.0;-55.0;326.0;696.0;-571.0;-821.0;49.0;-350.0;69.0;-269.0
539.0;-641.0;-698.0;-48.0;323.0;695.0;-571.0;-819.0;44.0;?;75.0;-269.0
535.0;?;-700.0;-40.0;320.0;694.0;-570.0;-819.0;40.0;-372.0;80.0;-268.0
532.0;-641.0;-702.0;-32.0;318.0;695.0;-569.0;-818.0;37.0;-380.0;83.0;-268.0
530.0;?;-703.0;-26.0;?;695.0;-569.0;-815.0;35.0;-387.0;85.0;-269.0
530.0;-641.0;-704.0;-20.0;?;695.0;-569.0;-814.0;34.0;-391.0;86.0;-269.0
530.0;-640.0;-704.0;-13.0;315.0;694.0;-569.0;-815.0;33.0;-389.0;88.0;-268.0
532.0;-640.0;-705.0;?;314.0;693.0;?;-817.0;30.0;-382.0;91.0;-264.0
535.0;-640.0;-705.0;-5.0;314.0;693.0;-570.0;-820.0;29.0;?;91.0;-262.0
537.0;-640.0;-704.0;-2.0;314.0;694.0;-571.0;-823.0;31.0;-363.0;89.0;-260.0
540.0;-640.0;?;2.0;315.0;694.0;-571.0;-827.0;33.0;-348.0;86.0;-259.0
542.0;-641.0;-702.0;5.0;315.0;695.0;-572.0;-832.0;35.0;-332.0;84.0;-258.0
545.0;-642.0;-700.0;7.0;316.0;695.0;-573.0;-838.0;37.0;-313.0;82.0;-255.0
548.0;?;-698.0;8.0;317.0;696.0;-573.0;-843.0;40.0;-292.0;79.0;-251.0
552.0;-644.0;-696.0;8.0;319.0;696.0;-574.0;-849.0;42.0;?;77.0;-246.0
554.0;-645.0;-694.0;10.0;320.0;695.0;-574.0;?;44.0;-243.0;?;-243.0
557.0;-645.0;-692.0;?;323.0;695.0;-573.0;-857.0;45.0;-213.0;?;-240.0
561.0;-645.0;-688.0;22.0;327.0;696.0;-572.0;-860.0;47.0;-182.0;69.0;-236.0
565.0;-646.0;-684.0;28.0;332.0;698.0;-570.0;-862.0;52.0;-152.0;63.0;-233.0
569.0;-646.0;-680.0;32.0;337.0;700.0;-569.0;?;57.0;-127.0;57.0;-232.0
572.0;-647.0;-676.0;35.0;343.0;701.0;-566.0;-861.0;61.0;-109.0;52.0;-233.0
573.0;-647.0;-672.0;36.0;348.0;704.0;-564.0;-861.0;?;-98.0;47.0;?
575.0;-647.0;-669.0;38.0;354.0;706.0;-561.0;-860.0;68.0;-92.0;43.0;-235.0
575.0;-648.0;?;41.0;358.0;708.0;-560.0;-860.0;72.0;-89.0;40.0;-236.0
574.0;-648.0;-665.0;?;?;709.0;-558.0;-861.0;75.0;-88.0;38.0;-235.0
574.0;-649.0;-663.0;?;364.0;709.0;-557.0;-862.0;77.0;-90.0;38.0;-233.0
574.0;-649.0;-662.0;?;365.0;708.0;-557.0;-862.0;?;-93.0;39.0;-230.0
573.0;?;-661.0;66.0;?;706.0;-556.0;-863.0;78.0;-97.0;42.0;-227.0
572.0;-648.0;-660.0;75.0;367.0;704.0;-555.0;-863.0;78.0;-102.0;?;-224.0
572.0;-647.0;-660.0;83.0;367.0;703.0;-555.0;-863.0;?;-109.0;47.0;-223.0
572.0;?;-660.0;90.0;?;700.0;-555.0;-862.0;77.0;-116.0;48.0;-221.0
572.0;-645.0;-660.0;98.0;368.0;697.0;-555.0;-861.0;?;-122.0;48.0;-219.0
574.0;-643.0;-660.0;104.0;369.0;?;-554.0;-859.0;80.0;-126.0;48.0;-216.0
576.0;-643.0;-660.0;110.0;370.0;?;-553.0;-857.0;80.0;-129.0;49.0;-214.0
579.0;-642.0;-660.0;114.0;373.0;?;-551.0;-856.0;80.0;-130.0;52.0;-211.0
582.0;-641.0;-660.0;117.0;374.0;687.0;-550.0;-854.0;81.0;-129.0;51.0;-209.0
585.0;-640.0;-661.0;118.0;?;686.0;-549.0;-853.0;82.0;-127.0;48.0;-208.0
?;-639.0;-661.0;117.0;378.0;685.0;-548.0;-852.0;84.0;-125.0;46.0;-208.0
588.0;-638.0;-662.0;113.0;?;685.0;-548.0;-851.0;86.0;?;43.0;-210.0
589.0;-637.0;-661.0;108.0;379.0;685.0;?;-851.0;87.0;-122.0;?;-213.0
590.0;-637.0;-661.0;101.0;380.0;685.0;-550.0;-851.0;89.0;-120.0;?;-213.0
591.0;-636.0;-661.0;97.0;?;685.0;-551.0;-851.0;90.0;-116.0;40.0;-214.0
591.0;?;-661.0;94.0;379.0;?;-551.0;?;91.0;-113.0;38.0;-216.0
?;-636.0;-660.0;?;380.0;686.0;-552.0;-851.0;91.0;-110.0;38.0;-219.0
591.0;-636.0;-660.0;86.0;380.0;686.0;-553.0;-851.0;91.0;?;37.0;-221.0
590.0;-636.0;-660.0;82.0;380.0;686.0;-554.0;-851.0;91.0;-107.0;38.0;-222.0
590.0;?;-659.0;79.0;380.0;688.0;-555.0;-852.0;91.0;-106.0;38.0;-223.0
589.0;-637.0;-659.0;?;380.0;689.0;-556.0;-852.0;93.0;-106.0;39.0;?
587.0;-637.0;-660.0;75.0;379.0;?;-557.0;-853.0;91.0;?;42.0;?
585.0;?;-660.0;?;378.0;692.0;-559.0;?;89.0;-112.0;47.0;-228.0
?;-637.0;-660.0;72.0;377.0;694.0;-560.0;-854.0;86.0;?;53.0;-229.0
583.0;-638.0;-662.0;74.0;375.0;695.0;-560.0;-854.0;83.0;?;?;-230.0
582.0;-639.0;-662.0;74.0;374.0;696.0;-561.0;-854.0;81.0;-120.0;?;?
582.0;-639.0;-662.0;75.0;374.0;697.0;-562.0;-853.0;80.0;-123.0;59.0;-230.0
582.0;-640.0;?;76.0;373.0;698.0;-562.0;-853.0;79.0;-125.0;60.0;?
?;?;-664.0;77.0;374.0;698.0;-561.0;-852.0;78.0;-125.0;60.0;-229.0
