Accelerometer LH accX;Accelerometer LUA_ accZ;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer LWR accY;InertialMeasurementUnit LLA accY;Accelerometer LUA^ accZ;Accelerometer RWR accZ;Accelerometer LUA_ accY
1340.0;965.0;498.0;173.0;805;383.0;-1099.0;197.0;577.0;2.0
1075.0;926.0;?;?;804;300.0;-1107.0;250.0;599.0;-39.0
956.0;976.0;510.0;?;802;150.0;-1147.0;326.0;619.0;-154.0
988.0;880.0;530.0;200.0;798;60.0;-1173.0;470.0;554.0;-270.0
755.0;?;540.0;179.0;801;-66.0;-1180.0;516.0;567.0;-281.0
700.0;740.0;563.0;111.0;801;?;-1135.0;523.0;561.0;-515.0
641.0;728.0;560.0;108.0;802;-329.0;-1006.0;489.0;560.0;-577.0
460.0;550.0;?;121.0;804;-409.0;-927.0;546.0;539.0;-634.0
383.0;466.0;529.0;70.0;804;-451.0;-823.0;560.0;541.0;-667.0
?;382.0;508.0;8.0;798;-499.0;-843.0;622.0;536.0;-672.0
253.0;328.0;476.0;-32.0;795;-539.0;-776.0;674.0;552.0;-661.0
253.0;277.0;459.0;-74.0;800;?;?;735.0;569.0;-764.0
42.0;?;440.0;-89.0;797;?;-663.0;730.0;502.0;-749.0
118.0;286.0;?;-73.0;800;-706.0;-576.0;762.0;502.0;-811.0
103.0;276.0;441.0;-57.0;805;-736.0;-365.0;825.0;518.0;-835.0
250.0;?;441.0;-70.0;799;-796.0;-301.0;754.0;528.0;-860.0
?;308.0;442.0;-88.0;797;?;-367.0;765.0;545.0;-838.0
520.0;309.0;450.0;-149.0;800;-879.0;-288.0;846.0;566.0;-839.0
483.0;322.0;452.0;?;801;-906.0;-288.0;733.0;549.0;-830.0
584.0;337.0;435.0;-264.0;799;-890.0;-403.0;?;571.0;-806.0
452.0;348.0;448.0;-289.0;?;-862.0;-434.0;?;600.0;?
545.0;341.0;461.0;-298.0;?;-829.0;-543.0;?;592.0;-803.0
490.0;?;?;-292.0;797;-845.0;-578.0;847.0;581.0;-809.0
609.0;427.0;492.0;-253.0;800;-868.0;-572.0;885.0;571.0;-791.0
597.0;?;508.0;-230.0;?;-875.0;-566.0;886.0;623.0;-810.0
634.0;399.0;508.0;-207.0;798;-863.0;-569.0;907.0;619.0;-789.0
553.0;409.0;507.0;-213.0;801;-871.0;-558.0;914.0;608.0;-791.0
615.0;416.0;510.0;?;798;-858.0;-617.0;?;601.0;-790.0
646.0;420.0;509.0;-218.0;795;-860.0;-621.0;914.0;576.0;-803.0
615.0;421.0;500.0;?;797;-864.0;-654.0;926.0;568.0;-792.0
530.0;?;499.0;-197.0;794;-840.0;-649.0;958.0;?;-757.0
471.0;401.0;498.0;-195.0;?;-849.0;-631.0;898.0;551.0;-712.0
418.0;398.0;503.0;-203.0;802;?;-632.0;893.0;561.0;?
391.0;331.0;499.0;-192.0;796;-769.0;-654.0;?;567.0;-585.0
140.0;341.0;?;-178.0;797;-710.0;-604.0;883.0;556.0;-575.0
-83.0;413.0;502.0;-173.0;800;-633.0;-569.0;?;548.0;-586.0
-224.0;543.0;491.0;-165.0;793;-507.0;-535.0;858.0;?;-481.0
70.0;?;487.0;-109.0;796;-387.0;-534.0;874.0;557.0;-549.0
126.0;640.0;486.0;-21.0;804;-294.0;-490.0;876.0;551.0;-338.0
174.0;734.0;479.0;32.0;?;-166.0;-308.0;848.0;531.0;?
408.0;?;470.0;30.0;797;56.0;-251.0;805.0;557.0;?
663.0;964.0;464.0;-11.0;802;217.0;-430.0;740.0;?;419.0
?;992.0;464.0;-57.0;799;442.0;-457.0;698.0;?;356.0
1004.0;1010.0;?;-100.0;797;628.0;-342.0;?;573.0;479.0
984.0;673.0;457.0;-130.0;805;772.0;-447.0;697.0;569.0;878.0
1011.0;420.0;453.0;-147.0;802;1041.0;-646.0;680.0;540.0;1035.0
900.0;542.0;461.0;-33.0;800;1387.0;-1168.0;851.0;591.0;?
844.0;349.0;482.0;-41.0;807;1505.0;-1236.0;789.0;?;1382.0
1159.0;368.0;483.0;87.0;800;1783.0;-950.0;782.0;604.0;1268.0
1462.0;451.0;480.0;87.0;798;1618.0;-959.0;?;590.0;1191.0
1451.0;549.0;498.0;87.0;?;1245.0;-992.0;661.0;579.0;?
800.0;553.0;518.0;93.0;794;1056.0;-932.0;746.0;577.0;1008.0
524.0;583.0;517.0;380.0;798;1012.0;-774.0;660.0;615.0;974.0
613.0;558.0;519.0;?;?;922.0;-878.0;604.0;639.0;955.0
561.0;530.0;533.0;784.0;799;854.0;-848.0;414.0;?;?
367.0;452.0;512.0;489.0;802;823.0;-646.0;?;571.0;963.0
?;408.0;494.0;209.0;802;816.0;-574.0;152.0;637.0;952.0
366.0;359.0;500.0;80.0;801;850.0;-653.0;136.0;650.0;971.0
345.0;355.0;505.0;2.0;804;905.0;-725.0;144.0;634.0;972.0
273.0;320.0;513.0;35.0;805;922.0;-689.0;295.0;608.0;961.0
254.0;342.0;532.0;104.0;803;923.0;-577.0;298.0;605.0;893.0
226.0;326.0;542.0;156.0;798;911.0;-465.0;435.0;573.0;904.0
176.0;330.0;531.0;190.0;800;860.0;?;357.0;611.0;?
?;339.0;?;204.0;807;850.0;-290.0;339.0;588.0;894.0
180.0;368.0;500.0;200.0;802;802.0;-263.0;301.0;577.0;899.0
?;363.0;?;198.0;800;830.0;-233.0;278.0;512.0;904.0
178.0;357.0;474.0;189.0;?;811.0;-243.0;223.0;551.0;914.0
256.0;355.0;472.0;176.0;804;822.0;-245.0;218.0;533.0;920.0
300.0;353.0;462.0;159.0;803;825.0;-260.0;234.0;?;938.0
340.0;437.0;?;166.0;805;856.0;-262.0;239.0;503.0;1003.0
341.0;399.0;453.0;168.0;801;862.0;-262.0;264.0;549.0;985.0
379.0;384.0;457.0;179.0;802;?;-272.0;254.0;569.0;989.0
421.0;427.0;453.0;194.0;799;904.0;?;295.0;560.0;971.0
415.0;418.0;463.0;199.0;795;894.0;-310.0;282.0;574.0;960.0
427.0;437.0;476.0;213.0;804;890.0;-318.0;254.0;591.0;936.0
445.0;440.0;486.0;?;805;874.0;?;234.0;614.0;969.0
386.0;?;496.0;216.0;800;850.0;-369.0;192.0;635.0;939.0
349.0;445.0;?;201.0;806;865.0;-409.0;?;582.0;939.0
321.0;?;518.0;199.0;807;851.0;-438.0;255.0;593.0;925.0
314.0;395.0;523.0;?;?;840.0;-440.0;277.0;?;949.0
334.0;388.0;494.0;172.0;804;858.0;-385.0;251.0;661.0;956.0
370.0;358.0;481.0;154.0;807;857.0;-374.0;247.0;?;961.0
383.0;361.0;503.0;130.0;?;862.0;-411.0;?;596.0;964.0
?;351.0;517.0;131.0;803;875.0;-416.0;290.0;618.0;941.0
350.0;?;517.0;147.0;804;?;?;296.0;?;931.0
?;368.0;503.0;?;802;858.0;-360.0;301.0;593.0;?
347.0;391.0;503.0;191.0;?;?;-362.0;308.0;540.0;942.0
304.0;411.0;494.0;186.0;803;855.0;-347.0;276.0;521.0;926.0
287.0;340.0;472.0;183.0;803;859.0;-337.0;285.0;563.0;924.0
?;379.0;?;177.0;802;842.0;-339.0;264.0;556.0;953.0
422.0;358.0;455.0;169.0;804;827.0;-309.0;250.0;569.0;963.0
334.0;385.0;445.0;151.0;807;871.0;-299.0;237.0;570.0;958.0
341.0;385.0;470.0;134.0;807;876.0;-322.0;251.0;555.0;939.0
357.0;411.0;478.0;169.0;807;?;-370.0;253.0;588.0;916.0
351.0;419.0;496.0;183.0;809;850.0;-348.0;293.0;566.0;941.0
314.0;394.0;505.0;182.0;806;849.0;-306.0;296.0;?;948.0
286.0;419.0;502.0;184.0;?;840.0;-347.0;253.0;597.0;922.0
?;406.0;511.0;189.0;804;847.0;-384.0;230.0;588.0;938.0
357.0;425.0;511.0;189.0;805;831.0;-371.0;275.0;564.0;959.0
320.0;391.0;510.0;153.0;797;866.0;-345.0;266.0;?;972.0
?;352.0;503.0;131.0;798;878.0;-329.0;265.0;?;971.0
?;385.0;503.0;153.0;798;889.0;-361.0;272.0;551.0;962.0
339.0;380.0;495.0;174.0;801;877.0;-369.0;284.0;?;970.0
347.0;379.0;495.0;178.0;807;861.0;-350.0;285.0;393.0;962.0
380.0;379.0;?;177.0;805;864.0;-360.0;275.0;269.0;962.0
?;388.0;604.0;177.0;805;890.0;?;267.0;540.0;923.0
362.0;379.0;627.0;174.0;804;858.0;-355.0;?;?;?
316.0;375.0;233.0;177.0;806;?;-356.0;266.0;892.0;946.0
336.0;344.0;92.0;187.0;805;?;-350.0;260.0;680.0;975.0
334.0;354.0;219.0;184.0;803;851.0;-325.0;?;693.0;966.0
365.0;363.0;373.0;187.0;?;885.0;-335.0;246.0;658.0;978.0
339.0;409.0;430.0;170.0;802;?;-336.0;243.0;?;971.0
304.0;399.0;384.0;159.0;797;895.0;-352.0;223.0;638.0;962.0
276.0;372.0;297.0;157.0;801;877.0;-360.0;242.0;593.0;?
325.0;363.0;302.0;166.0;802;873.0;-335.0;258.0;619.0;915.0
406.0;399.0;?;173.0;801;843.0;-309.0;294.0;642.0;940.0
379.0;389.0;286.0;166.0;805;839.0;-308.0;289.0;657.0;940.0
359.0;377.0;292.0;145.0;802;844.0;-324.0;?;692.0;958.0
377.0;371.0;280.0;149.0;?;864.0;?;244.0;693.0;954.0
386.0;377.0;282.0;166.0;?;868.0;-363.0;?;742.0;943.0
316.0;398.0;333.0;180.0;797;?;-342.0;285.0;722.0;943.0
?;417.0;331.0;171.0;800;888.0;-329.0;251.0;716.0;953.0
325.0;393.0;342.0;182.0;803;864.0;-353.0;239.0;680.0;961.0
365.0;369.0;?;192.0;798;864.0;-357.0;247.0;709.0;948.0
392.0;363.0;398.0;176.0;?;861.0;-332.0;232.0;677.0;930.0
388.0;336.0;413.0;143.0;805;857.0;?;266.0;672.0;?
375.0;358.0;430.0;134.0;799;858.0;-342.0;258.0;644.0;969.0
342.0;?;446.0;144.0;?;858.0;?;271.0;648.0;962.0
330.0;366.0;435.0;164.0;803;869.0;-371.0;258.0;607.0;943.0
295.0;394.0;492.0;170.0;796;876.0;-336.0;310.0;628.0;919.0
244.0;386.0;501.0;176.0;799;864.0;?;268.0;655.0;913.0
244.0;419.0;518.0;176.0;807;?;-314.0;260.0;684.0;906.0
233.0;404.0;539.0;181.0;803;839.0;?;246.0;625.0;916.0
264.0;436.0;567.0;171.0;803;820.0;-299.0;213.0;651.0;933.0
301.0;394.0;564.0;166.0;805;834.0;-286.0;?;621.0;939.0
?;396.0;555.0;156.0;798;?;-295.0;245.0;653.0;986.0
400.0;388.0;532.0;145.0;796;861.0;-312.0;254.0;612.0;1000.0
389.0;?;521.0;140.0;800;864.0;?;?;592.0;971.0
370.0;425.0;514.0;139.0;800;?;?;266.0;566.0;?
354.0;391.0;490.0;158.0;801;887.0;-381.0;301.0;542.0;975.0
351.0;414.0;482.0;?;803;903.0;-386.0;299.0;562.0;939.0
356.0;?;469.0;169.0;802;872.0;-394.0;304.0;536.0;980.0
434.0;351.0;441.0;164.0;805;867.0;-406.0;?;528.0;966.0
?;418.0;437.0;?;806;?;-411.0;275.0;?;923.0
242.0;388.0;438.0;?;802;895.0;-395.0;292.0;?;948.0
325.0;404.0;423.0;164.0;803;874.0;-396.0;274.0;554.0;943.0
296.0;393.0;429.0;153.0;807;852.0;?;278.0;?;955.0
?;407.0;449.0;147.0;805;?;-297.0;271.0;529.0;?
271.0;401.0;?;155.0;805;860.0;-323.0;273.0;574.0;910.0
?;389.0;458.0;182.0;803;858.0;-353.0;258.0;?;945.0
322.0;381.0;475.0;172.0;800;851.0;-363.0;271.0;590.0;952.0
315.0;?;489.0;168.0;803;857.0;-369.0;266.0;581.0;944.0
296.0;388.0;490.0;151.0;803;869.0;-365.0;265.0;593.0;914.0
337.0;?;495.0;139.0;801;868.0;-327.0;286.0;618.0;944.0
287.0;383.0;499.0;161.0;804;859.0;-358.0;283.0;643.0;943.0
284.0;?;494.0;169.0;803;866.0;-362.0;279.0;620.0;953.0
326.0;382.0;505.0;173.0;801;846.0;-356.0;292.0;614.0;950.0
312.0;?;513.0;157.0;801;829.0;-335.0;256.0;618.0;953.0
392.0;387.0;514.0;154.0;798;848.0;-315.0;280.0;608.0;951.0
364.0;?;506.0;138.0;803;869.0;-311.0;289.0;?;970.0
264.0;381.0;498.0;158.0;801;886.0;-352.0;270.0;579.0;959.0
292.0;403.0;?;163.0;?;874.0;-356.0;287.0;567.0;952.0
339.0;387.0;480.0;170.0;803;871.0;-333.0;303.0;571.0;942.0
302.0;358.0;?;177.0;799;887.0;-335.0;300.0;592.0;?
341.0;396.0;455.0;148.0;797;883.0;-356.0;278.0;?;953.0
326.0;382.0;?;168.0;802;871.0;-362.0;289.0;551.0;960.0
266.0;387.0;443.0;177.0;797;871.0;-372.0;298.0;602.0;?
275.0;388.0;454.0;174.0;799;874.0;-340.0;275.0;600.0;960.0
342.0;398.0;?;197.0;805;863.0;-358.0;285.0;598.0;952.0
326.0;358.0;463.0;187.0;?;877.0;-343.0;236.0;563.0;952.0
276.0;371.0;474.0;170.0;794;863.0;-303.0;286.0;562.0;940.0
288.0;365.0;482.0;175.0;?;855.0;-312.0;247.0;577.0;924.0
323.0;?;481.0;196.0;802;874.0;-335.0;248.0;?;934.0
348.0;369.0;473.0;199.0;807;870.0;-346.0;259.0;570.0;?
363.0;351.0;464.0;196.0;800;840.0;-336.0;278.0;?;962.0
358.0;359.0;454.0;?;797;858.0;-334.0;273.0;?;945.0
368.0;385.0;449.0;174.0;799;849.0;-308.0;275.0;563.0;964.0
363.0;373.0;453.0;187.0;?;860.0;-311.0;276.0;575.0;965.0
358.0;387.0;453.0;196.0;797;870.0;-326.0;262.0;572.0;959.0
370.0;355.0;451.0;194.0;798;875.0;-335.0;250.0;?;923.0
372.0;393.0;450.0;?;797;?;-343.0;257.0;570.0;924.0
380.0;372.0;447.0;190.0;799;865.0;-317.0;243.0;580.0;943.0
?;410.0;449.0;189.0;798;854.0;-328.0;263.0;582.0;942.0
371.0;384.0;457.0;182.0;800;865.0;-331.0;265.0;607.0;960.0
381.0;369.0;465.0;190.0;803;862.0;-341.0;265.0;574.0;962.0
398.0;398.0;470.0;185.0;802;855.0;-345.0;254.0;625.0;944.0
375.0;376.0;486.0;168.0;805;?;-313.0;267.0;587.0;961.0
400.0;372.0;481.0;171.0;802;?;-348.0;272.0;581.0;954.0
384.0;359.0;484.0;186.0;795;877.0;-354.0;250.0;584.0;968.0
347.0;?;478.0;190.0;802;877.0;-366.0;284.0;608.0;935.0
317.0;?;472.0;175.0;803;886.0;-351.0;313.0;584.0;952.0
337.0;364.0;472.0;182.0;798;896.0;-355.0;290.0;588.0;962.0
332.0;361.0;456.0;187.0;801;873.0;-355.0;294.0;582.0;958.0
331.0;350.0;453.0;182.0;799;873.0;-324.0;279.0;587.0;948.0
?;366.0;457.0;179.0;797;876.0;?;292.0;598.0;?
350.0;?;455.0;176.0;802;?;?;?;612.0;934.0
321.0;370.0;?;179.0;804;885.0;?;243.0;581.0;952.0
364.0;?;462.0;178.0;802;868.0;-322.0;235.0;601.0;965.0
366.0;370.0;463.0;182.0;803;851.0;-325.0;251.0;568.0;952.0
362.0;379.0;476.0;181.0;?;882.0;-324.0;274.0;587.0;?
357.0;349.0;?;172.0;800;882.0;-323.0;275.0;618.0;943.0
388.0;349.0;480.0;175.0;803;896.0;-329.0;?;602.0;?
388.0;339.0;481.0;173.0;804;875.0;-337.0;271.0;626.0;962.0
321.0;343.0;484.0;174.0;801;865.0;?;258.0;612.0;974.0
382.0;379.0;480.0;169.0;807;876.0;-329.0;267.0;595.0;976.0
370.0;394.0;478.0;177.0;810;877.0;-345.0;231.0;591.0;961.0
323.0;378.0;479.0;176.0;803;868.0;-350.0;263.0;?;954.0
391.0;393.0;484.0;172.0;?;868.0;-305.0;267.0;568.0;?
370.0;401.0;476.0;180.0;?;857.0;-326.0;270.0;601.0;916.0
348.0;377.0;478.0;194.0;802;858.0;?;244.0;589.0;934.0
360.0;361.0;483.0;184.0;803;?;-311.0;280.0;610.0;948.0
379.0;407.0;473.0;179.0;792;860.0;-338.0;265.0;574.0;963.0
398.0;387.0;?;172.0;795;854.0;-359.0;250.0;598.0;969.0
378.0;376.0;476.0;175.0;797;852.0;-352.0;256.0;611.0;936.0
392.0;387.0;476.0;174.0;787;874.0;-357.0;252.0;622.0;941.0
397.0;388.0;475.0;168.0;?;847.0;-358.0;?;616.0;934.0
386.0;369.0;473.0;175.0;799;846.0;-362.0;295.0;591.0;?
375.0;360.0;474.0;176.0;799;830.0;-366.0;284.0;603.0;897.0
?;378.0;465.0;181.0;796;824.0;?;299.0;617.0;957.0
332.0;370.0;460.0;169.0;794;823.0;-356.0;299.0;628.0;979.0
323.0;363.0;469.0;162.0;795;?;-350.0;306.0;603.0;968.0
343.0;372.0;471.0;165.0;795;898.0;-356.0;295.0;625.0;960.0
350.0;?;472.0;172.0;795;886.0;-335.0;242.0;612.0;960.0
312.0;345.0;464.0;155.0;797;893.0;-326.0;270.0;575.0;944.0
349.0;380.0;461.0;156.0;792;870.0;-332.0;269.0;593.0;952.0
347.0;358.0;467.0;186.0;794;881.0;-349.0;263.0;571.0;955.0
311.0;396.0;453.0;?;805;857.0;-330.0;272.0;595.0;930.0
350.0;364.0;457.0;171.0;800;868.0;-308.0;330.0;610.0;946.0
349.0;?;455.0;178.0;794;875.0;-337.0;?;630.0;953.0
340.0;361.0;457.0;179.0;?;878.0;-325.0;?;621.0;951.0
342.0;365.0;467.0;?;?;872.0;-313.0;313.0;630.0;952.0
364.0;387.0;483.0;176.0;803;860.0;-342.0;268.0;622.0;960.0
353.0;388.0;487.0;189.0;806;861.0;-331.0;275.0;629.0;962.0
?;378.0;491.0;199.0;803;872.0;?;263.0;608.0;954.0
386.0;370.0;497.0;179.0;805;?;-320.0;281.0;608.0;978.0
359.0;389.0;488.0;177.0;?;873.0;-337.0;287.0;584.0;?
405.0;373.0;485.0;168.0;794;861.0;-337.0;250.0;597.0;933.0
418.0;373.0;475.0;177.0;801;857.0;-359.0;255.0;575.0;936.0
377.0;374.0;468.0;169.0;800;868.0;-353.0;?;579.0;955.0
376.0;354.0;460.0;173.0;801;866.0;-342.0;286.0;563.0;949.0
379.0;363.0;459.0;176.0;803;860.0;?;293.0;575.0;959.0
388.0;353.0;448.0;185.0;801;863.0;-364.0;278.0;565.0;973.0
371.0;372.0;443.0;178.0;799;855.0;-341.0;300.0;567.0;936.0
370.0;349.0;444.0;174.0;798;889.0;-350.0;255.0;553.0;953.0
360.0;?;444.0;177.0;802;870.0;-354.0;257.0;559.0;955.0
345.0;323.0;450.0;180.0;805;864.0;-340.0;258.0;591.0;?
321.0;362.0;456.0;182.0;801;856.0;-329.0;?;610.0;943.0
314.0;343.0;464.0;185.0;802;?;-332.0;285.0;603.0;969.0
306.0;349.0;472.0;193.0;805;?;-328.0;275.0;621.0;962.0
319.0;339.0;480.0;190.0;800;891.0;-313.0;265.0;?;951.0
?;352.0;488.0;181.0;799;869.0;-309.0;250.0;610.0;944.0
354.0;370.0;485.0;183.0;805;875.0;?;235.0;?;963.0
?;380.0;477.0;181.0;801;877.0;-311.0;243.0;621.0;?
352.0;?;476.0;185.0;795;885.0;-308.0;231.0;568.0;958.0
360.0;367.0;461.0;194.0;800;886.0;-316.0;238.0;595.0;935.0
381.0;375.0;450.0;?;798;877.0;?;252.0;613.0;939.0
370.0;376.0;444.0;183.0;800;864.0;-319.0;267.0;610.0;959.0
363.0;385.0;439.0;?;807;852.0;-322.0;234.0;617.0;?
332.0;345.0;441.0;184.0;796;884.0;-340.0;257.0;624.0;964.0
371.0;350.0;439.0;192.0;802;879.0;-350.0;256.0;583.0;951.0
?;369.0;448.0;?;805;866.0;-341.0;270.0;600.0;955.0
322.0;360.0;452.0;187.0;797;887.0;-337.0;252.0;579.0;927.0
309.0;375.0;449.0;177.0;?;865.0;-321.0;241.0;585.0;940.0
344.0;363.0;457.0;194.0;803;849.0;-336.0;254.0;618.0;943.0
393.0;320.0;461.0;?;?;861.0;-339.0;255.0;603.0;962.0
373.0;379.0;463.0;184.0;?;855.0;-308.0;283.0;620.0;952.0
308.0;343.0;465.0;167.0;795;866.0;-305.0;251.0;595.0;?
353.0;335.0;467.0;177.0;802;?;-316.0;244.0;602.0;965.0
328.0;362.0;479.0;188.0;?;877.0;-329.0;262.0;583.0;962.0
376.0;372.0;471.0;196.0;801;877.0;-343.0;252.0;600.0;933.0
381.0;?;472.0;?;802;885.0;-303.0;267.0;550.0;956.0
337.0;358.0;464.0;163.0;800;866.0;-315.0;293.0;?;971.0
336.0;332.0;468.0;?;798;858.0;-313.0;244.0;607.0;965.0
350.0;?;?;186.0;?;872.0;-327.0;285.0;603.0;939.0
368.0;371.0;463.0;178.0;803;869.0;-334.0;240.0;?;963.0
368.0;349.0;466.0;?;?;862.0;-329.0;?;601.0;958.0
303.0;343.0;458.0;158.0;803;878.0;-324.0;239.0;591.0;970.0
353.0;338.0;?;168.0;?;881.0;-324.0;240.0;591.0;963.0
326.0;?;478.0;?;?;880.0;-318.0;245.0;568.0;969.0
383.0;358.0;473.0;182.0;803;882.0;-322.0;244.0;572.0;?
378.0;359.0;?;167.0;801;879.0;-305.0;244.0;565.0;971.0
340.0;369.0;470.0;170.0;799;877.0;-329.0;245.0;?;980.0
368.0;344.0;463.0;169.0;802;861.0;-313.0;242.0;592.0;961.0
368.0;324.0;454.0;178.0;?;873.0;-327.0;264.0;572.0;963.0
339.0;?;?;185.0;796;?;-344.0;276.0;596.0;958.0
337.0;337.0;?;176.0;794;877.0;-324.0;261.0;590.0;953.0
326.0;358.0;436.0;173.0;797;876.0;-340.0;278.0;608.0;966.0
328.0;367.0;443.0;185.0;802;858.0;-345.0;232.0;?;969.0
330.0;351.0;453.0;192.0;801;870.0;-318.0;262.0;605.0;954.0
366.0;355.0;459.0;177.0;?;875.0;-312.0;252.0;559.0;957.0
371.0;354.0;461.0;180.0;803;865.0;-311.0;242.0;556.0;957.0
360.0;347.0;468.0;187.0;801;874.0;-320.0;245.0;569.0;947.0
380.0;338.0;469.0;170.0;?;885.0;-320.0;242.0;591.0;966.0
375.0;317.0;455.0;177.0;806;869.0;-331.0;253.0;570.0;?
362.0;346.0;454.0;187.0;801;876.0;-328.0;245.0;?;951.0
380.0;349.0;443.0;191.0;798;890.0;-308.0;253.0;610.0;969.0
322.0;378.0;441.0;193.0;799;870.0;-331.0;265.0;610.0;971.0
278.0;378.0;465.0;185.0;792;?;-326.0;256.0;596.0;951.0
307.0;368.0;472.0;182.0;801;877.0;-306.0;271.0;589.0;945.0
331.0;356.0;482.0;200.0;805;877.0;?;215.0;570.0;962.0
351.0;349.0;492.0;198.0;795;877.0;-299.0;222.0;557.0;948.0
379.0;?;487.0;173.0;798;877.0;-310.0;232.0;569.0;958.0
398.0;349.0;479.0;?;799;?;-337.0;223.0;585.0;970.0
399.0;348.0;460.0;154.0;792;?;-332.0;?;558.0;959.0
391.0;352.0;445.0;170.0;796;879.0;-324.0;293.0;559.0;982.0
371.0;362.0;428.0;174.0;799;909.0;-335.0;310.0;?;?
360.0;350.0;430.0;183.0;795;885.0;-332.0;285.0;?;952.0
?;362.0;439.0;187.0;796;?;-324.0;255.0;610.0;941.0
343.0;365.0;448.0;188.0;?;882.0;-336.0;?;591.0;965.0
344.0;348.0;462.0;186.0;803;874.0;-332.0;231.0;611.0;951.0
322.0;359.0;463.0;?;803;?;?;?;611.0;932.0
311.0;349.0;?;174.0;799;870.0;-318.0;224.0;637.0;933.0
312.0;359.0;483.0;169.0;800;872.0;?;245.0;?;951.0
324.0;348.0;479.0;?;799;?;-318.0;285.0;639.0;951.0
346.0;350.0;484.0;181.0;796;860.0;-307.0;?;607.0;?
354.0;359.0;484.0;181.0;799;858.0;-311.0;263.0;626.0;?
?;360.0;479.0;180.0;799;849.0;-319.0;272.0;585.0;926.0
348.0;357.0;476.0;?;798;868.0;?;?;572.0;975.0
365.0;363.0;?;177.0;798;878.0;?;265.0;552.0;970.0
368.0;368.0;466.0;174.0;798;885.0;?;256.0;572.0;?
403.0;375.0;467.0;176.0;799;876.0;-319.0;272.0;?;943.0
?;372.0;459.0;171.0;801;875.0;-341.0;269.0;?;946.0
360.0;384.0;454.0;?;?;883.0;-320.0;256.0;582.0;990.0
362.0;399.0;453.0;173.0;795;891.0;-324.0;269.0;579.0;982.0
?;363.0;458.0;?;796;873.0;-348.0;256.0;601.0;?
342.0;359.0;460.0;184.0;799;875.0;?;252.0;?;972.0
347.0;350.0;?;170.0;795;862.0;-330.0;265.0;610.0;963.0
339.0;349.0;474.0;171.0;795;?;-348.0;244.0;611.0;952.0
308.0;?;?;176.0;802;886.0;-360.0;275.0;613.0;943.0
350.0;360.0;451.0;183.0;804;880.0;-330.0;274.0;640.0;944.0
320.0;378.0;468.0;189.0;799;867.0;-341.0;264.0;647.0;960.0
296.0;354.0;471.0;181.0;797;885.0;-330.0;269.0;?;945.0
?;342.0;469.0;169.0;805;?;-287.0;282.0;626.0;975.0
377.0;365.0;478.0;179.0;805;850.0;-322.0;237.0;632.0;965.0
297.0;364.0;473.0;182.0;794;878.0;-312.0;229.0;621.0;962.0
318.0;?;478.0;166.0;795;886.0;-279.0;248.0;587.0;955.0
?;381.0;472.0;171.0;801;884.0;-335.0;239.0;578.0;935.0
325.0;355.0;?;207.0;803;874.0;-356.0;263.0;566.0;965.0
350.0;377.0;455.0;170.0;807;867.0;-285.0;283.0;556.0;970.0
?;362.0;461.0;156.0;807;885.0;-302.0;281.0;599.0;935.0
331.0;?;?;173.0;803;893.0;-358.0;?;570.0;961.0
371.0;358.0;446.0;181.0;802;882.0;-315.0;?;560.0;950.0
302.0;386.0;456.0;173.0;802;?;-322.0;270.0;572.0;978.0
?;352.0;448.0;166.0;799;850.0;-318.0;224.0;593.0;964.0
384.0;378.0;452.0;172.0;797;890.0;-335.0;?;588.0;980.0
370.0;377.0;460.0;184.0;801;873.0;-350.0;254.0;575.0;980.0
383.0;348.0;455.0;169.0;804;882.0;-323.0;279.0;574.0;961.0
364.0;?;452.0;165.0;805;871.0;-362.0;282.0;602.0;938.0
326.0;396.0;452.0;169.0;799;868.0;?;276.0;615.0;925.0
287.0;388.0;?;170.0;801;858.0;-322.0;287.0;627.0;934.0
305.0;367.0;440.0;179.0;807;858.0;-336.0;261.0;630.0;950.0
359.0;365.0;446.0;206.0;807;858.0;-382.0;260.0;642.0;958.0
340.0;369.0;450.0;?;807;857.0;-316.0;241.0;670.0;953.0
377.0;429.0;472.0;157.0;801;861.0;-290.0;?;642.0;967.0
360.0;?;481.0;161.0;800;865.0;-317.0;273.0;593.0;973.0
381.0;401.0;486.0;195.0;805;859.0;-342.0;268.0;600.0;952.0
?;?;470.0;190.0;803;870.0;-326.0;263.0;591.0;933.0
461.0;367.0;459.0;178.0;803;861.0;-352.0;311.0;578.0;939.0
399.0;362.0;?;163.0;?;859.0;-367.0;278.0;574.0;960.0
319.0;?;?;159.0;802;883.0;-379.0;315.0;586.0;?
328.0;349.0;416.0;174.0;802;?;-385.0;265.0;575.0;933.0
343.0;349.0;411.0;206.0;803;878.0;-397.0;298.0;603.0;924.0
295.0;373.0;411.0;211.0;805;853.0;-364.0;306.0;608.0;932.0
262.0;396.0;423.0;192.0;805;848.0;-332.0;309.0;613.0;935.0
?;364.0;451.0;189.0;806;?;-332.0;238.0;607.0;938.0
311.0;?;462.0;200.0;?;848.0;-317.0;261.0;616.0;940.0
367.0;395.0;469.0;181.0;799;832.0;-311.0;266.0;?;943.0
275.0;368.0;466.0;168.0;797;?;-297.0;260.0;579.0;944.0
376.0;376.0;462.0;178.0;801;?;-322.0;278.0;593.0;953.0
