Accelerometer LUA^ accZ;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit BACK accZ;InertialMeasurementUnit LUA accY;InertialMeasurementUnit BACK accX;Accelerometer BACK accZ;Accelerometer HIP accZ;Accelerometer HIP accX;Accelerometer BACK accY
159.0;675.0;417.0;-308.0;-972.0;-521.0;?;-4.0;860.0
169.0;578.0;320.0;-232.0;-987.0;-553.0;215.0;-100.0;780.0
112.0;546.0;288.0;-353.0;-968.0;-559.0;129.0;-189.0;874.0
389.0;465.0;263.0;-342.0;-909.0;-580.0;250.0;-252.0;851.0
274.0;320.0;251.0;?;-944.0;-500.0;373.0;-170.0;?
203.0;?;294.0;-164.0;-976.0;-547.0;374.0;-86.0;831.0
199.0;97.0;246.0;-125.0;-998.0;-459.0;317.0;-61.0;823.0
108.0;43.0;229.0;-106.0;?;-428.0;318.0;-92.0;853.0
?;25.0;?;?;-953.0;-470.0;406.0;-110.0;864.0
181.0;65.0;140.0;-110.0;-950.0;-478.0;429.0;-68.0;894.0
163.0;138.0;?;-178.0;-944.0;-480.0;392.0;-69.0;904.0
169.0;135.0;148.0;-245.0;-978.0;-431.0;374.0;-76.0;959.0
153.0;134.0;160.0;-471.0;-1002.0;-460.0;355.0;-36.0;866.0
197.0;246.0;141.0;-526.0;-1018.0;-451.0;334.0;-136.0;845.0
250.0;93.0;136.0;-556.0;-1026.0;-470.0;?;-114.0;877.0
326.0;-188.0;156.0;-536.0;-988.0;-422.0;430.0;-30.0;842.0
470.0;-201.0;100.0;-515.0;-977.0;-396.0;411.0;?;854.0
516.0;-74.0;?;-550.0;-995.0;-384.0;430.0;-72.0;868.0
523.0;30.0;121.0;-620.0;-955.0;-390.0;438.0;-59.0;873.0
489.0;79.0;140.0;-739.0;-933.0;-420.0;406.0;-60.0;917.0
546.0;164.0;128.0;-736.0;-978.0;-396.0;424.0;-59.0;?
560.0;127.0;112.0;-769.0;-967.0;-452.0;405.0;-79.0;937.0
622.0;91.0;110.0;-773.0;-993.0;?;416.0;-68.0;885.0
674.0;86.0;92.0;-811.0;-988.0;-406.0;415.0;-69.0;912.0
735.0;114.0;110.0;-736.0;-1008.0;-399.0;426.0;-53.0;872.0
730.0;110.0;117.0;-730.0;-1011.0;-386.0;?;-44.0;892.0
762.0;115.0;112.0;-769.0;-995.0;-440.0;385.0;-94.0;895.0
825.0;7.0;93.0;-791.0;-995.0;-400.0;421.0;-81.0;905.0
754.0;34.0;86.0;-855.0;-974.0;-406.0;411.0;-38.0;899.0
765.0;67.0;61.0;?;-961.0;-370.0;418.0;-45.0;875.0
846.0;84.0;130.0;-821.0;-1005.0;-409.0;407.0;-54.0;889.0
733.0;76.0;81.0;-814.0;-998.0;-404.0;415.0;-62.0;895.0
795.0;38.0;87.0;-814.0;-993.0;-398.0;430.0;?;908.0
812.0;32.0;61.0;-850.0;-981.0;-378.0;?;-39.0;894.0
842.0;87.0;60.0;-859.0;-977.0;-350.0;492.0;20.0;908.0
847.0;73.0;74.0;-870.0;-985.0;-396.0;394.0;24.0;900.0
885.0;60.0;62.0;?;-993.0;-425.0;421.0;-18.0;912.0
886.0;-33.0;25.0;-893.0;-973.0;-423.0;425.0;-49.0;914.0
907.0;16.0;38.0;-907.0;-971.0;-428.0;433.0;-50.0;881.0
914.0;-5.0;82.0;-903.0;-995.0;-399.0;?;-83.0;865.0
908.0;-14.0;107.0;-888.0;-1015.0;-427.0;433.0;-95.0;901.0
914.0;-54.0;90.0;-884.0;-1002.0;-430.0;442.0;-60.0;886.0
926.0;-84.0;92.0;-879.0;-978.0;-470.0;432.0;-35.0;885.0
958.0;12.0;89.0;-894.0;-983.0;-456.0;442.0;-29.0;875.0
898.0;3.0;78.0;-878.0;-976.0;-444.0;434.0;-50.0;876.0
893.0;-49.0;106.0;-858.0;-984.0;-457.0;429.0;-55.0;876.0
881.0;-45.0;86.0;-858.0;?;-438.0;403.0;-53.0;888.0
883.0;-36.0;109.0;-860.0;-981.0;-436.0;424.0;-56.0;?
865.0;-1.0;104.0;-860.0;-986.0;-419.0;440.0;-40.0;869.0
858.0;12.0;88.0;-833.0;-980.0;-459.0;411.0;-40.0;875.0
874.0;-12.0;89.0;-801.0;-987.0;-436.0;?;-31.0;890.0
876.0;18.0;73.0;-783.0;-974.0;-422.0;437.0;-44.0;929.0
848.0;30.0;98.0;?;-978.0;-436.0;398.0;-61.0;906.0
805.0;31.0;78.0;-794.0;-975.0;-444.0;414.0;-11.0;942.0
740.0;14.0;67.0;-771.0;-995.0;-421.0;433.0;-41.0;902.0
698.0;8.0;62.0;-760.0;-1004.0;?;400.0;-58.0;917.0
671.0;46.0;69.0;-834.0;-1011.0;-424.0;473.0;-46.0;899.0
697.0;-26.0;?;-850.0;-999.0;-410.0;?;0.0;894.0
680.0;-121.0;104.0;-839.0;-1002.0;-420.0;419.0;?;903.0
851.0;-138.0;84.0;-759.0;?;-430.0;422.0;-57.0;895.0
789.0;-21.0;75.0;-664.0;-949.0;-418.0;450.0;-17.0;906.0
782.0;-11.0;89.0;-597.0;-966.0;-425.0;414.0;-24.0;916.0
828.0;-33.0;101.0;-700.0;-985.0;-457.0;423.0;-11.0;939.0
661.0;-65.0;80.0;-473.0;-988.0;-432.0;452.0;-19.0;933.0
746.0;-46.0;87.0;-244.0;-982.0;-416.0;428.0;-5.0;926.0
660.0;-45.0;113.0;-111.0;-991.0;-459.0;425.0;-20.0;918.0
604.0;-124.0;118.0;-107.0;-1023.0;-502.0;424.0;0.0;881.0
414.0;-142.0;94.0;-167.0;-998.0;-493.0;418.0;31.0;894.0
145.0;-112.0;125.0;-215.0;-994.0;?;412.0;-16.0;881.0
152.0;-95.0;146.0;-325.0;-989.0;-455.0;455.0;-11.0;874.0
136.0;-35.0;160.0;-312.0;-988.0;-448.0;435.0;0.0;876.0
144.0;-19.0;177.0;-325.0;-980.0;-450.0;444.0;-1.0;875.0
295.0;-17.0;?;-343.0;-979.0;-450.0;411.0;-33.0;884.0
298.0;10.0;132.0;-385.0;-979.0;-450.0;407.0;-51.0;885.0
435.0;47.0;132.0;-282.0;-965.0;-460.0;417.0;-79.0;885.0
357.0;28.0;?;-222.0;-979.0;-450.0;425.0;-99.0;884.0
339.0;-9.0;124.0;-196.0;-969.0;-447.0;410.0;-100.0;889.0
301.0;-7.0;120.0;-149.0;-970.0;?;417.0;-83.0;917.0
278.0;13.0;114.0;-146.0;?;-432.0;393.0;-45.0;923.0
223.0;25.0;111.0;-182.0;-977.0;-424.0;439.0;-37.0;903.0
218.0;85.0;112.0;-210.0;-983.0;-423.0;398.0;-48.0;900.0
234.0;?;100.0;-211.0;-993.0;-432.0;405.0;-31.0;889.0
239.0;43.0;105.0;-226.0;-992.0;-427.0;456.0;-9.0;885.0
264.0;52.0;103.0;-231.0;-984.0;-442.0;407.0;-19.0;?
254.0;84.0;117.0;-228.0;-985.0;-452.0;?;-28.0;922.0
295.0;68.0;104.0;-191.0;-977.0;-442.0;434.0;-21.0;916.0
282.0;156.0;107.0;-157.0;-986.0;-439.0;435.0;?;?
254.0;92.0;133.0;-154.0;-996.0;-432.0;415.0;-10.0;?
234.0;69.0;111.0;-190.0;-997.0;-411.0;425.0;-1.0;911.0
192.0;35.0;111.0;-208.0;-993.0;-390.0;413.0;-38.0;998.0
225.0;27.0;113.0;-218.0;-984.0;-372.0;433.0;-55.0;975.0
255.0;43.0;110.0;-257.0;-975.0;-426.0;421.0;?;905.0
277.0;-27.0;115.0;-239.0;-1016.0;-453.0;398.0;-41.0;851.0
251.0;-154.0;?;-243.0;-1047.0;-459.0;437.0;-35.0;851.0
247.0;-131.0;64.0;?;-1013.0;-468.0;422.0;-26.0;856.0
266.0;-152.0;?;-260.0;?;-489.0;426.0;-38.0;881.0
290.0;-73.0;112.0;-226.0;-963.0;-458.0;466.0;-23.0;?
296.0;47.0;142.0;-200.0;-957.0;-467.0;439.0;-10.0;868.0
301.0;7.0;145.0;-233.0;-968.0;-421.0;425.0;-33.0;918.0
308.0;47.0;140.0;-209.0;-984.0;?;456.0;-4.0;968.0
276.0;36.0;123.0;?;-979.0;-431.0;437.0;-16.0;923.0
?;96.0;113.0;-205.0;-979.0;-432.0;444.0;-29.0;869.0
264.0;36.0;91.0;-204.0;-1014.0;-445.0;435.0;-39.0;890.0
250.0;-56.0;73.0;-194.0;-1008.0;-451.0;447.0;-18.0;887.0
237.0;-44.0;97.0;-200.0;-993.0;-431.0;462.0;?;?
251.0;10.0;93.0;-199.0;-965.0;-431.0;424.0;-18.0;923.0
253.0;16.0;122.0;-237.0;-983.0;-449.0;454.0;-52.0;913.0
293.0;-22.0;113.0;-189.0;-977.0;-441.0;459.0;-60.0;903.0
296.0;14.0;103.0;-194.0;-989.0;-461.0;427.0;-37.0;904.0
253.0;-26.0;101.0;-211.0;-996.0;-428.0;449.0;-45.0;902.0
230.0;-42.0;107.0;-251.0;-993.0;-426.0;438.0;-89.0;905.0
275.0;-53.0;120.0;-253.0;-988.0;-428.0;413.0;-56.0;898.0
266.0;-10.0;114.0;-209.0;-988.0;-458.0;437.0;-21.0;899.0
265.0;-34.0;105.0;-205.0;-984.0;-432.0;410.0;-13.0;898.0
272.0;7.0;?;-251.0;-984.0;-453.0;408.0;-59.0;900.0
284.0;37.0;105.0;-231.0;-988.0;-476.0;490.0;-27.0;902.0
285.0;8.0;119.0;-255.0;-994.0;-453.0;429.0;-42.0;907.0
275.0;-18.0;111.0;-213.0;?;-470.0;456.0;-51.0;886.0
?;-81.0;138.0;-224.0;?;-477.0;367.0;-67.0;895.0
305.0;-84.0;121.0;-213.0;-995.0;-490.0;446.0;?;852.0
266.0;-95.0;124.0;-203.0;-983.0;-480.0;441.0;-28.0;856.0
260.0;-99.0;131.0;-186.0;-975.0;-479.0;438.0;-42.0;877.0
272.0;-69.0;137.0;-180.0;-982.0;-446.0;443.0;-51.0;918.0
246.0;3.0;170.0;-178.0;-965.0;-432.0;432.0;-76.0;928.0
243.0;46.0;172.0;-237.0;-965.0;-438.0;444.0;-54.0;928.0
223.0;32.0;154.0;-263.0;-989.0;-431.0;450.0;-28.0;919.0
242.0;-57.0;125.0;-238.0;-1011.0;-445.0;455.0;-19.0;880.0
258.0;-131.0;123.0;-199.0;-1012.0;-470.0;456.0;6.0;903.0
294.0;-163.0;96.0;-169.0;-1016.0;-452.0;452.0;-8.0;893.0
289.0;-161.0;115.0;-178.0;-986.0;-449.0;466.0;-14.0;857.0
246.0;-90.0;109.0;-200.0;-986.0;-465.0;453.0;-24.0;885.0
244.0;-59.0;119.0;?;-974.0;-476.0;502.0;-2.0;903.0
253.0;6.0;135.0;-222.0;-957.0;-441.0;469.0;-29.0;890.0
285.0;-15.0;141.0;-175.0;-975.0;-473.0;433.0;-52.0;897.0
251.0;16.0;159.0;-170.0;-979.0;-463.0;465.0;-11.0;877.0
239.0;29.0;131.0;-208.0;-986.0;-469.0;456.0;?;884.0
247.0;42.0;138.0;-206.0;-983.0;-450.0;455.0;-29.0;895.0
232.0;46.0;142.0;-209.0;-998.0;-480.0;445.0;-39.0;904.0
266.0;48.0;132.0;-189.0;-989.0;-457.0;443.0;-40.0;915.0
258.0;46.0;126.0;-231.0;-979.0;-464.0;436.0;-35.0;910.0
271.0;46.0;121.0;-222.0;-988.0;-467.0;446.0;-34.0;907.0
258.0;16.0;120.0;-195.0;-989.0;-462.0;424.0;-48.0;907.0
310.0;-6.0;122.0;-168.0;-997.0;-490.0;398.0;-40.0;895.0
268.0;13.0;108.0;-147.0;-1001.0;-474.0;419.0;?;881.0
260.0;32.0;114.0;-174.0;-1003.0;-463.0;417.0;-65.0;867.0
246.0;40.0;122.0;-199.0;-993.0;-464.0;419.0;-64.0;849.0
?;10.0;133.0;-206.0;-1000.0;-478.0;395.0;-52.0;850.0
240.0;30.0;122.0;-210.0;-982.0;-519.0;426.0;-41.0;879.0
245.0;11.0;?;?;-977.0;-474.0;414.0;-46.0;860.0
254.0;10.0;118.0;-240.0;-963.0;-494.0;402.0;-58.0;868.0
284.0;29.0;120.0;-257.0;-980.0;-492.0;389.0;-68.0;896.0
266.0;32.0;124.0;-267.0;?;-489.0;374.0;-59.0;858.0
301.0;30.0;115.0;?;-973.0;?;415.0;-49.0;?
299.0;-16.0;116.0;-246.0;-995.0;-499.0;393.0;-37.0;865.0
304.0;-5.0;126.0;-239.0;-989.0;-478.0;396.0;-45.0;869.0
324.0;?;115.0;-235.0;-989.0;-482.0;379.0;-83.0;?
275.0;?;?;-197.0;-999.0;-473.0;382.0;-72.0;875.0
292.0;-2.0;125.0;-251.0;-990.0;-464.0;392.0;-41.0;878.0
274.0;-25.0;115.0;-242.0;-986.0;-495.0;387.0;-64.0;864.0
278.0;-29.0;?;-191.0;-986.0;-438.0;?;-46.0;845.0
271.0;-3.0;104.0;-195.0;-1000.0;-469.0;395.0;-35.0;880.0
273.0;?;111.0;-222.0;-988.0;-513.0;395.0;-80.0;922.0
258.0;9.0;112.0;-246.0;-966.0;-440.0;435.0;24.0;899.0
271.0;25.0;107.0;-248.0;-943.0;-410.0;427.0;-2.0;885.0
266.0;37.0;110.0;-252.0;-1013.0;-463.0;403.0;-73.0;893.0
265.0;98.0;101.0;-222.0;-1011.0;-439.0;413.0;-89.0;872.0
286.0;59.0;89.0;-238.0;-991.0;-426.0;424.0;?;865.0
283.0;40.0;92.0;-251.0;-986.0;-469.0;415.0;-59.0;885.0
279.0;8.0;102.0;-214.0;-989.0;-470.0;425.0;-49.0;895.0
292.0;69.0;94.0;-221.0;-980.0;-447.0;424.0;-39.0;883.0
256.0;69.0;89.0;-200.0;-996.0;-450.0;415.0;-37.0;905.0
280.0;61.0;90.0;-206.0;-986.0;-513.0;429.0;-27.0;949.0
289.0;80.0;78.0;-222.0;-988.0;-446.0;444.0;-6.0;884.0
270.0;63.0;80.0;-271.0;-972.0;-444.0;414.0;-57.0;891.0
287.0;46.0;85.0;?;-1031.0;-452.0;429.0;-84.0;?
303.0;48.0;72.0;-253.0;-1001.0;-468.0;429.0;-10.0;884.0
300.0;57.0;82.0;-221.0;-978.0;-463.0;384.0;-61.0;873.0
278.0;-63.0;86.0;-184.0;-1004.0;-461.0;448.0;-52.0;909.0
289.0;28.0;96.0;-230.0;?;-456.0;452.0;-70.0;887.0
298.0;38.0;82.0;-199.0;-978.0;-464.0;406.0;-67.0;891.0
275.0;-15.0;103.0;-236.0;-995.0;-462.0;381.0;-53.0;909.0
285.0;-5.0;91.0;-245.0;-1014.0;-485.0;426.0;-16.0;885.0
236.0;16.0;86.0;-220.0;-986.0;-491.0;429.0;-17.0;894.0
286.0;7.0;94.0;-197.0;-977.0;-480.0;414.0;-28.0;895.0
247.0;-8.0;112.0;-228.0;?;-440.0;425.0;-69.0;894.0
248.0;-65.0;113.0;-272.0;?;-451.0;404.0;-78.0;886.0
259.0;?;104.0;-250.0;-984.0;-451.0;407.0;-56.0;892.0
278.0;7.0;105.0;-213.0;-986.0;-458.0;428.0;-39.0;877.0
273.0;-16.0;111.0;-207.0;-993.0;-452.0;419.0;-52.0;898.0
275.0;-10.0;105.0;-202.0;-983.0;-453.0;422.0;-44.0;?
276.0;-25.0;105.0;-224.0;-987.0;-427.0;431.0;-44.0;888.0
262.0;-11.0;112.0;-222.0;-975.0;-475.0;430.0;-66.0;905.0
250.0;?;114.0;-239.0;-991.0;-457.0;426.0;-66.0;903.0
257.0;28.0;111.0;-216.0;-971.0;-432.0;441.0;-50.0;898.0
243.0;-16.0;118.0;-205.0;-988.0;-420.0;414.0;-56.0;894.0
263.0;1.0;107.0;-197.0;-984.0;-435.0;397.0;-53.0;?
265.0;-10.0;103.0;-209.0;-992.0;-425.0;406.0;-43.0;895.0
265.0;47.0;94.0;-244.0;-978.0;-418.0;414.0;-22.0;893.0
254.0;24.0;106.0;-224.0;-973.0;-448.0;405.0;-51.0;921.0
267.0;27.0;95.0;-245.0;-988.0;-460.0;424.0;-71.0;923.0
272.0;39.0;88.0;-237.0;-981.0;-431.0;405.0;-29.0;932.0
250.0;28.0;98.0;-268.0;-994.0;-463.0;424.0;-38.0;?
284.0;-9.0;97.0;-267.0;-1002.0;-440.0;393.0;-32.0;903.0
313.0;-17.0;98.0;?;-1004.0;-428.0;?;-59.0;903.0
290.0;-33.0;104.0;-248.0;-998.0;-481.0;410.0;-49.0;905.0
294.0;-51.0;?;-223.0;-999.0;-431.0;439.0;-41.0;914.0
279.0;-74.0;98.0;-196.0;-985.0;-429.0;412.0;-22.0;897.0
?;-18.0;107.0;-186.0;-988.0;-459.0;410.0;-19.0;916.0
253.0;-23.0;102.0;-205.0;-989.0;-429.0;411.0;-10.0;887.0
243.0;-5.0;97.0;-233.0;-989.0;-460.0;401.0;-51.0;891.0
235.0;-5.0;?;-233.0;-996.0;-443.0;389.0;-15.0;901.0
251.0;-44.0;98.0;-228.0;-984.0;-460.0;420.0;-22.0;898.0
274.0;-29.0;96.0;-222.0;-987.0;-481.0;398.0;-36.0;913.0
275.0;-8.0;97.0;-211.0;-987.0;?;387.0;-48.0;921.0
266.0;-23.0;96.0;-213.0;-984.0;-452.0;407.0;-48.0;906.0
271.0;-35.0;107.0;-213.0;-984.0;-451.0;377.0;?;896.0
258.0;0.0;107.0;?;-993.0;-476.0;384.0;-4.0;?
267.0;-22.0;105.0;-213.0;-1013.0;-458.0;405.0;19.0;886.0
231.0;-39.0;106.0;-249.0;-986.0;-476.0;383.0;-72.0;899.0
263.0;-58.0;115.0;-216.0;-996.0;-412.0;376.0;-62.0;863.0
267.0;-58.0;107.0;-202.0;-972.0;-486.0;388.0;?;882.0
270.0;?;116.0;?;-986.0;-458.0;?;-14.0;906.0
244.0;?;115.0;-210.0;-968.0;-460.0;368.0;-16.0;898.0
280.0;32.0;104.0;-197.0;-982.0;-444.0;364.0;4.0;897.0
265.0;72.0;101.0;-227.0;-983.0;-459.0;365.0;-5.0;911.0
250.0;102.0;103.0;-249.0;?;-457.0;388.0;-15.0;902.0
256.0;?;92.0;-255.0;-975.0;-469.0;?;-25.0;900.0
252.0;84.0;99.0;-249.0;-979.0;-449.0;395.0;-28.0;928.0
283.0;100.0;102.0;-254.0;-982.0;-406.0;399.0;-2.0;902.0
295.0;?;83.0;-256.0;-986.0;-380.0;355.0;-8.0;893.0
?;122.0;80.0;-249.0;-983.0;-409.0;380.0;-2.0;895.0
299.0;130.0;73.0;-237.0;-993.0;-419.0;368.0;-8.0;885.0
299.0;90.0;82.0;-218.0;-983.0;-412.0;362.0;-1.0;887.0
306.0;72.0;68.0;-225.0;-983.0;-445.0;375.0;0.0;930.0
295.0;78.0;57.0;-220.0;-974.0;-459.0;366.0;1.0;949.0
242.0;84.0;50.0;-222.0;?;?;406.0;10.0;941.0
270.0;93.0;82.0;-236.0;-992.0;-422.0;390.0;10.0;939.0
269.0;92.0;77.0;-273.0;-1023.0;-423.0;388.0;9.0;928.0
?;65.0;79.0;-270.0;-1012.0;-407.0;394.0;-5.0;913.0
272.0;17.0;77.0;?;-1012.0;-412.0;382.0;-10.0;905.0
330.0;3.0;69.0;-214.0;-998.0;-446.0;412.0;-11.0;919.0
311.0;-1.0;56.0;-225.0;-997.0;-446.0;412.0;-7.0;891.0
262.0;0.0;66.0;-202.0;-987.0;-422.0;?;-19.0;883.0
313.0;-6.0;67.0;-210.0;-996.0;-449.0;405.0;-6.0;891.0
268.0;-55.0;66.0;-231.0;-999.0;-473.0;375.0;-11.0;904.0
275.0;-17.0;68.0;-236.0;-982.0;-450.0;395.0;-24.0;894.0
263.0;-18.0;67.0;-221.0;-981.0;-470.0;416.0;-18.0;?
?;?;75.0;-226.0;-985.0;-439.0;405.0;-29.0;912.0
287.0;-39.0;76.0;-227.0;-987.0;-442.0;406.0;-28.0;896.0
250.0;-69.0;81.0;?;-987.0;-448.0;385.0;-39.0;915.0
255.0;-45.0;75.0;-242.0;-997.0;-439.0;395.0;-39.0;894.0
259.0;-53.0;81.0;-240.0;-992.0;-442.0;385.0;-36.0;893.0
286.0;-45.0;77.0;-231.0;-994.0;-470.0;399.0;-10.0;891.0
293.0;-34.0;79.0;-252.0;-990.0;-456.0;417.0;-36.0;870.0
278.0;-37.0;87.0;-246.0;-984.0;-465.0;409.0;-33.0;906.0
300.0;-62.0;89.0;-236.0;-980.0;-471.0;395.0;-17.0;898.0
255.0;-89.0;88.0;-229.0;?;-457.0;426.0;-8.0;914.0
?;-34.0;?;-238.0;-987.0;-453.0;?;-39.0;899.0
258.0;-22.0;91.0;-216.0;-988.0;-463.0;427.0;-38.0;900.0
262.0;-58.0;86.0;-214.0;-990.0;?;405.0;-35.0;891.0
285.0;-47.0;90.0;-216.0;-987.0;?;431.0;-30.0;889.0
275.0;-21.0;87.0;-221.0;-987.0;-491.0;409.0;-51.0;916.0
265.0;-40.0;95.0;-198.0;-990.0;-420.0;431.0;-34.0;838.0
250.0;-16.0;91.0;-203.0;-983.0;-432.0;393.0;1.0;897.0
235.0;-8.0;80.0;-216.0;-974.0;-450.0;427.0;-18.0;?
243.0;-27.0;103.0;-220.0;-1006.0;-448.0;427.0;-29.0;891.0
231.0;14.0;84.0;-212.0;-985.0;?;426.0;-29.0;902.0
238.0;-11.0;94.0;-214.0;-995.0;-483.0;430.0;-41.0;907.0
252.0;6.0;87.0;-216.0;-984.0;-461.0;387.0;-56.0;912.0
267.0;11.0;92.0;-204.0;-981.0;-446.0;417.0;-26.0;898.0
234.0;?;91.0;-210.0;-988.0;-462.0;402.0;-29.0;917.0
257.0;-8.0;95.0;-231.0;-994.0;?;440.0;6.0;903.0
256.0;28.0;84.0;-237.0;-981.0;-413.0;428.0;27.0;876.0
270.0;50.0;81.0;-226.0;-990.0;?;410.0;-29.0;902.0
252.0;0.0;111.0;-214.0;-1005.0;-458.0;450.0;-67.0;895.0
241.0;-18.0;86.0;-218.0;-986.0;-439.0;422.0;-36.0;909.0
254.0;17.0;82.0;-220.0;-979.0;-424.0;423.0;-14.0;915.0
255.0;-18.0;102.0;-223.0;-984.0;-409.0;410.0;-36.0;913.0
283.0;-4.0;81.0;-189.0;-994.0;-460.0;?;-26.0;922.0
251.0;15.0;73.0;-192.0;-985.0;-440.0;435.0;-23.0;905.0
244.0;9.0;85.0;-231.0;-990.0;-447.0;435.0;-57.0;909.0
262.0;9.0;79.0;-254.0;-990.0;?;444.0;-50.0;887.0
252.0;-38.0;101.0;-220.0;-988.0;-434.0;445.0;-39.0;920.0
267.0;-51.0;95.0;-201.0;-1000.0;-445.0;395.0;-22.0;923.0
293.0;-27.0;93.0;-175.0;-987.0;-463.0;427.0;-60.0;911.0
244.0;-7.0;71.0;-195.0;-982.0;-456.0;425.0;-49.0;895.0
285.0;11.0;86.0;-208.0;-985.0;-445.0;451.0;-74.0;905.0
240.0;-16.0;95.0;-225.0;-995.0;-462.0;433.0;-65.0;?
249.0;-37.0;92.0;-225.0;-998.0;-434.0;414.0;-74.0;913.0
239.0;-36.0;91.0;-206.0;-996.0;-457.0;413.0;-58.0;920.0
240.0;-29.0;93.0;-185.0;-986.0;-472.0;419.0;-56.0;909.0
?;-29.0;84.0;-196.0;-986.0;-470.0;399.0;-70.0;901.0
244.0;?;96.0;-194.0;-991.0;-452.0;413.0;-38.0;914.0
244.0;-32.0;97.0;-206.0;-991.0;-440.0;420.0;-31.0;904.0
245.0;-37.0;103.0;-216.0;-983.0;-431.0;420.0;-62.0;894.0
242.0;-38.0;106.0;-220.0;-993.0;-448.0;432.0;-58.0;877.0
264.0;-19.0;95.0;-221.0;-984.0;-419.0;446.0;-20.0;896.0
276.0;-54.0;112.0;-213.0;-979.0;-449.0;408.0;?;897.0
261.0;-25.0;94.0;-206.0;-994.0;-474.0;405.0;-49.0;917.0
278.0;-17.0;98.0;-204.0;?;-474.0;?;-69.0;908.0
232.0;-39.0;105.0;-213.0;-983.0;-435.0;413.0;-71.0;903.0
262.0;-50.0;113.0;-201.0;-987.0;-438.0;409.0;-85.0;901.0
252.0;-11.0;92.0;-189.0;-993.0;-457.0;436.0;-39.0;885.0
242.0;27.0;97.0;?;-985.0;-456.0;422.0;-20.0;900.0
245.0;4.0;110.0;-219.0;-978.0;-439.0;425.0;-57.0;910.0
242.0;-6.0;115.0;-222.0;-989.0;-449.0;410.0;-76.0;865.0
253.0;-25.0;119.0;-235.0;-978.0;-447.0;425.0;-75.0;906.0
245.0;-46.0;109.0;-212.0;-987.0;-486.0;436.0;-64.0;899.0
253.0;?;107.0;-191.0;-986.0;-463.0;430.0;-51.0;885.0
?;-44.0;115.0;-189.0;-979.0;-460.0;419.0;-65.0;895.0
256.0;-21.0;121.0;-169.0;-995.0;-468.0;455.0;-80.0;903.0
271.0;?;?;-184.0;-977.0;-453.0;463.0;-55.0;895.0
215.0;-59.0;109.0;-189.0;-982.0;-466.0;428.0;-63.0;904.0
222.0;-37.0;126.0;-227.0;-982.0;-452.0;432.0;-87.0;904.0
232.0;-35.0;126.0;-249.0;-987.0;-454.0;465.0;-89.0;884.0
223.0;-57.0;116.0;-259.0;-996.0;?;456.0;-69.0;884.0
252.0;-20.0;113.0;-239.0;-986.0;-471.0;434.0;-77.0;884.0
293.0;-27.0;126.0;-214.0;-987.0;-456.0;439.0;-48.0;870.0
310.0;-1.0;113.0;-182.0;-974.0;-459.0;467.0;-47.0;888.0
285.0;40.0;127.0;-161.0;-981.0;-472.0;451.0;-41.0;890.0
255.0;30.0;131.0;-169.0;-971.0;-476.0;464.0;-46.0;922.0
217.0;71.0;131.0;-186.0;-980.0;-460.0;474.0;-46.0;908.0
231.0;77.0;129.0;-214.0;-980.0;-460.0;463.0;?;903.0
226.0;76.0;113.0;-221.0;-984.0;-451.0;471.0;-35.0;904.0
224.0;55.0;126.0;-200.0;-995.0;-440.0;474.0;-44.0;913.0
245.0;59.0;110.0;-206.0;-982.0;-440.0;448.0;-63.0;914.0
285.0;38.0;114.0;-212.0;-992.0;-430.0;?;-64.0;904.0
273.0;26.0;111.0;-221.0;-993.0;-443.0;475.0;-57.0;900.0
263.0;-5.0;110.0;-229.0;-995.0;-446.0;476.0;-66.0;875.0
272.0;-17.0;107.0;-222.0;-998.0;-445.0;467.0;-79.0;904.0
279.0;-15.0;101.0;-195.0;-997.0;-456.0;475.0;-60.0;909.0
265.0;18.0;103.0;-215.0;-986.0;-439.0;456.0;-59.0;906.0
256.0;6.0;116.0;-212.0;-982.0;-451.0;447.0;-48.0;915.0
272.0;4.0;?;-222.0;-986.0;-424.0;476.0;-40.0;905.0
269.0;8.0;106.0;-212.0;-982.0;-434.0;480.0;-51.0;888.0
256.0;41.0;112.0;?;?;-458.0;477.0;-59.0;907.0
?;47.0;115.0;-209.0;-985.0;-429.0;463.0;-39.0;884.0
256.0;55.0;115.0;-237.0;-982.0;-454.0;500.0;?;922.0
252.0;30.0;116.0;-228.0;-979.0;-452.0;476.0;-21.0;919.0
265.0;20.0;114.0;-200.0;-984.0;-450.0;452.0;-25.0;896.0
244.0;31.0;112.0;-218.0;-980.0;-450.0;464.0;-54.0;894.0
275.0;?;106.0;-226.0;-993.0;-460.0;489.0;-57.0;903.0
274.0;35.0;109.0;-215.0;-992.0;?;455.0;-75.0;908.0
264.0;15.0;121.0;-220.0;?;-447.0;477.0;-55.0;888.0
269.0;22.0;112.0;-180.0;-978.0;?;490.0;-23.0;885.0
?;49.0;101.0;-182.0;-987.0;-438.0;483.0;-51.0;951.0
237.0;55.0;117.0;-206.0;-977.0;-423.0;480.0;?;868.0
229.0;87.0;101.0;?;-970.0;-437.0;416.0;-48.0;955.0
248.0;90.0;122.0;-206.0;-1022.0;-439.0;487.0;-50.0;886.0
239.0;27.0;104.0;-241.0;-964.0;-431.0;450.0;-80.0;910.0
263.0;27.0;93.0;-249.0;-991.0;-417.0;440.0;-67.0;893.0
