InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit LUA Quaternion1;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion1
-628.0;-767.0;701.0;-720.0;-848.0;283.0;-294.0;549.0;516.0;118.0;636.0
-626.0;?;696.0;-718.0;-848.0;287.0;-292.0;551.0;515.0;119.0;644.0
-623.0;-772.0;690.0;-715.0;-848.0;291.0;-289.0;553.0;514.0;121.0;653.0
-621.0;-774.0;684.0;-713.0;-847.0;294.0;-286.0;554.0;514.0;124.0;662.0
?;-777.0;679.0;-711.0;?;299.0;-284.0;556.0;513.0;?;670.0
-614.0;-780.0;672.0;-710.0;-846.0;303.0;-282.0;558.0;513.0;135.0;?
?;?;667.0;-710.0;-845.0;304.0;-282.0;559.0;510.0;143.0;684.0
-614.0;-779.0;662.0;-709.0;-843.0;310.0;-277.0;565.0;513.0;146.0;691.0
-615.0;-777.0;658.0;-709.0;-844.0;318.0;-271.0;568.0;511.0;148.0;696.0
-618.0;-775.0;661.0;-707.0;-846.0;321.0;-265.0;566.0;508.0;146.0;692.0
-618.0;-775.0;667.0;-707.0;-848.0;322.0;-259.0;563.0;505.0;144.0;682.0
-618.0;-773.0;674.0;-706.0;-852.0;321.0;-254.0;559.0;499.0;139.0;668.0
-620.0;-770.0;?;-705.0;-855.0;320.0;-248.0;554.0;495.0;130.0;651.0
-622.0;-767.0;692.0;-704.0;-857.0;316.0;-242.0;550.0;494.0;120.0;?
-624.0;-762.0;699.0;-701.0;-858.0;313.0;-239.0;546.0;495.0;109.0;619.0
-626.0;-759.0;704.0;-700.0;-857.0;310.0;-240.0;544.0;496.0;103.0;604.0
-627.0;-756.0;707.0;-700.0;-856.0;308.0;-240.0;544.0;?;105.0;591.0
-629.0;-752.0;710.0;-701.0;-854.0;307.0;-241.0;546.0;501.0;112.0;580.0
-632.0;-748.0;713.0;-701.0;-852.0;308.0;-244.0;548.0;503.0;117.0;573.0
-635.0;-745.0;715.0;-701.0;-851.0;?;-248.0;550.0;505.0;119.0;569.0
-637.0;-743.0;?;-700.0;-850.0;310.0;-251.0;552.0;506.0;119.0;568.0
-637.0;-743.0;715.0;-699.0;-850.0;312.0;-255.0;554.0;507.0;118.0;569.0
-638.0;-744.0;714.0;-700.0;-850.0;314.0;-258.0;555.0;508.0;120.0;574.0
-638.0;-745.0;712.0;-700.0;-850.0;314.0;-259.0;556.0;507.0;123.0;581.0
-638.0;-746.0;708.0;?;-850.0;315.0;-260.0;555.0;506.0;125.0;590.0
-638.0;-748.0;703.0;?;-851.0;314.0;-260.0;554.0;505.0;?;602.0
-638.0;-749.0;695.0;-700.0;-852.0;313.0;-259.0;553.0;504.0;120.0;615.0
-638.0;-751.0;688.0;-699.0;-852.0;312.0;-258.0;552.0;?;119.0;628.0
-636.0;-755.0;680.0;-699.0;-853.0;311.0;-258.0;551.0;?;116.0;642.0
-633.0;-758.0;673.0;?;-853.0;309.0;-257.0;550.0;503.0;114.0;654.0
-630.0;-762.0;666.0;-698.0;-853.0;307.0;-257.0;550.0;505.0;109.0;664.0
-626.0;-766.0;661.0;-698.0;-852.0;305.0;-259.0;549.0;506.0;105.0;?
-622.0;-771.0;659.0;-698.0;-851.0;304.0;-261.0;549.0;509.0;103.0;678.0
-618.0;-775.0;658.0;-699.0;-850.0;303.0;-264.0;550.0;511.0;103.0;683.0
-615.0;-778.0;658.0;-700.0;-849.0;301.0;-267.0;551.0;514.0;104.0;687.0
-613.0;-781.0;656.0;-702.0;-848.0;299.0;-268.0;553.0;515.0;105.0;689.0
?;-782.0;656.0;-703.0;-848.0;297.0;-270.0;554.0;517.0;105.0;689.0
-610.0;-783.0;657.0;-705.0;-847.0;293.0;-272.0;554.0;518.0;106.0;688.0
-610.0;-783.0;660.0;-707.0;-847.0;290.0;-273.0;555.0;518.0;107.0;684.0
-610.0;-782.0;665.0;-708.0;-848.0;286.0;-273.0;554.0;517.0;108.0;679.0
-611.0;-782.0;670.0;-709.0;-849.0;280.0;-274.0;553.0;516.0;107.0;672.0
-612.0;-780.0;676.0;-710.0;-849.0;275.0;-274.0;552.0;515.0;108.0;665.0
-613.0;-778.0;?;-711.0;-850.0;270.0;-275.0;552.0;514.0;109.0;657.0
-615.0;-776.0;686.0;-712.0;-850.0;264.0;-276.0;552.0;513.0;?;650.0
-617.0;-773.0;?;-713.0;-850.0;259.0;-277.0;551.0;513.0;111.0;644.0
-620.0;-771.0;693.0;-714.0;-849.0;254.0;-278.0;552.0;514.0;110.0;638.0
-621.0;-768.0;695.0;-715.0;-848.0;252.0;-280.0;552.0;516.0;110.0;632.0
-622.0;-765.0;696.0;-716.0;?;251.0;-280.0;554.0;519.0;110.0;627.0
-623.0;-764.0;698.0;?;-846.0;251.0;-280.0;556.0;521.0;110.0;622.0
-623.0;-764.0;701.0;-715.0;-845.0;251.0;-280.0;557.0;523.0;107.0;617.0
-622.0;-765.0;704.0;?;-844.0;252.0;-279.0;557.0;525.0;104.0;614.0
-622.0;-765.0;707.0;-712.0;-844.0;252.0;-278.0;557.0;526.0;102.0;612.0
-622.0;-766.0;706.0;-711.0;-844.0;252.0;-277.0;556.0;525.0;101.0;613.0
-621.0;-766.0;703.0;-710.0;-844.0;?;-275.0;556.0;525.0;100.0;616.0
-621.0;-767.0;699.0;-709.0;-844.0;253.0;-274.0;556.0;525.0;101.0;?
-619.0;-768.0;694.0;-708.0;-844.0;253.0;-272.0;557.0;525.0;102.0;628.0
-618.0;-770.0;689.0;-707.0;-843.0;254.0;-271.0;558.0;526.0;104.0;634.0
-616.0;-772.0;?;-707.0;-843.0;257.0;-271.0;559.0;526.0;107.0;641.0
-614.0;-774.0;679.0;-706.0;-842.0;260.0;-271.0;561.0;527.0;110.0;648.0
-611.0;-777.0;?;-705.0;-841.0;262.0;-270.0;?;527.0;113.0;653.0
-608.0;-780.0;674.0;-704.0;-841.0;264.0;-269.0;564.0;527.0;114.0;?
-605.0;-783.0;671.0;-704.0;-840.0;266.0;-269.0;565.0;527.0;116.0;661.0
-604.0;-784.0;669.0;-705.0;-839.0;269.0;-270.0;567.0;528.0;123.0;664.0
-604.0;-783.0;?;-705.0;-838.0;273.0;-269.0;571.0;527.0;132.0;666.0
-606.0;-781.0;665.0;-706.0;-838.0;280.0;-267.0;571.0;525.0;140.0;666.0
-612.0;-775.0;664.0;-706.0;-839.0;288.0;-261.0;574.0;523.0;142.0;668.0
-619.0;-769.0;665.0;-704.0;-842.0;297.0;-254.0;573.0;518.0;141.0;667.0
-626.0;-763.0;671.0;-703.0;-846.0;304.0;-246.0;569.0;512.0;138.0;658.0
-628.0;-759.0;679.0;-702.0;-851.0;307.0;-240.0;562.0;504.0;132.0;643.0
-627.0;-756.0;686.0;-700.0;-855.0;?;-236.0;554.0;497.0;124.0;623.0
-627.0;-752.0;691.0;-698.0;-858.0;309.0;-235.0;546.0;493.0;114.0;600.0
-628.0;-748.0;698.0;-697.0;-858.0;311.0;-236.0;542.0;493.0;105.0;578.0
-630.0;-744.0;705.0;-697.0;-857.0;315.0;-241.0;542.0;495.0;101.0;560.0
-630.0;-742.0;711.0;-698.0;-855.0;319.0;-247.0;546.0;500.0;103.0;544.0
-627.0;-744.0;714.0;-700.0;-852.0;324.0;-254.0;551.0;506.0;109.0;529.0
-623.0;-749.0;720.0;-700.0;-849.0;330.0;-260.0;556.0;510.0;117.0;511.0
-619.0;-755.0;730.0;-700.0;-847.0;334.0;-266.0;560.0;513.0;123.0;?
-614.0;-759.0;741.0;-699.0;-844.0;337.0;-272.0;563.0;516.0;126.0;464.0
-610.0;-761.0;748.0;-697.0;-842.0;340.0;-278.0;565.0;518.0;129.0;436.0
-606.0;-762.0;752.0;-696.0;-840.0;345.0;-285.0;568.0;521.0;131.0;405.0
-600.0;-761.0;756.0;-698.0;?;350.0;-296.0;570.0;524.0;135.0;368.0
-596.0;-759.0;760.0;-700.0;-836.0;355.0;?;575.0;526.0;140.0;325.0
-592.0;-754.0;764.0;-702.0;-835.0;362.0;-314.0;580.0;528.0;147.0;275.0
-591.0;-745.0;763.0;-706.0;-834.0;367.0;-320.0;583.0;528.0;?;221.0
-589.0;-734.0;758.0;-709.0;-834.0;373.0;-326.0;585.0;526.0;161.0;166.0
-585.0;?;749.0;-712.0;-835.0;377.0;-329.0;585.0;524.0;166.0;111.0
-583.0;-708.0;735.0;-715.0;-837.0;381.0;-331.0;584.0;519.0;170.0;56.0
-581.0;-692.0;718.0;-717.0;-839.0;382.0;-333.0;582.0;515.0;173.0;2.0
-580.0;-675.0;698.0;-720.0;-842.0;384.0;-335.0;578.0;510.0;175.0;-53.0
-583.0;-654.0;675.0;-722.0;-844.0;385.0;-336.0;575.0;506.0;176.0;-108.0
-588.0;-630.0;652.0;-723.0;-846.0;386.0;-338.0;573.0;503.0;176.0;-161.0
-595.0;-604.0;618.0;-725.0;-846.0;390.0;-340.0;571.0;501.0;177.0;-204.0
-600.0;-580.0;588.0;-727.0;-846.0;392.0;-342.0;570.0;500.0;180.0;-241.0
-602.0;-561.0;563.0;-728.0;?;395.0;-344.0;570.0;?;182.0;-270.0
?;-548.0;545.0;-729.0;-846.0;399.0;-343.0;571.0;499.0;184.0;-290.0
-603.0;-541.0;?;-728.0;-846.0;401.0;-342.0;571.0;499.0;185.0;-301.0
-602.0;-538.0;517.0;-727.0;-846.0;402.0;-341.0;570.0;499.0;183.0;-307.0
-600.0;-537.0;513.0;-726.0;-846.0;403.0;-340.0;571.0;500.0;182.0;-309.0
-598.0;-537.0;512.0;-725.0;-845.0;405.0;-340.0;572.0;502.0;181.0;-309.0
-597.0;-537.0;513.0;-723.0;-844.0;408.0;-339.0;573.0;504.0;179.0;-309.0
-598.0;-536.0;512.0;-721.0;?;409.0;-339.0;574.0;507.0;176.0;-310.0
-597.0;-536.0;?;-720.0;-842.0;410.0;-339.0;575.0;509.0;174.0;-310.0
-597.0;-536.0;513.0;-719.0;-841.0;411.0;-339.0;577.0;?;174.0;?
-596.0;-537.0;?;-718.0;-841.0;412.0;-339.0;577.0;512.0;173.0;-309.0
-595.0;-540.0;516.0;-718.0;?;411.0;-337.0;578.0;?;173.0;-307.0
-594.0;-543.0;519.0;-718.0;-841.0;409.0;-336.0;578.0;512.0;172.0;-305.0
-593.0;-545.0;?;-717.0;-841.0;407.0;-336.0;578.0;512.0;170.0;-303.0
-593.0;-548.0;526.0;-718.0;-842.0;405.0;-336.0;577.0;512.0;170.0;-301.0
-593.0;-549.0;528.0;-719.0;-842.0;405.0;-337.0;?;511.0;172.0;-299.0
-593.0;-551.0;529.0;-720.0;-841.0;404.0;-338.0;576.0;?;176.0;-298.0
-593.0;-553.0;531.0;-721.0;-842.0;401.0;-339.0;576.0;508.0;178.0;-296.0
-595.0;-554.0;533.0;?;-843.0;400.0;-340.0;575.0;506.0;180.0;-295.0
-596.0;-556.0;?;-723.0;-844.0;398.0;-341.0;574.0;504.0;182.0;-294.0
-598.0;-558.0;538.0;-725.0;-845.0;397.0;-342.0;574.0;?;183.0;-292.0
-600.0;-561.0;543.0;-726.0;-845.0;396.0;-343.0;572.0;500.0;184.0;-290.0
-602.0;-567.0;549.0;-727.0;-847.0;395.0;-344.0;571.0;498.0;184.0;-285.0
?;-576.0;553.0;-729.0;-848.0;394.0;-344.0;569.0;496.0;185.0;-272.0
-602.0;-591.0;557.0;-729.0;-849.0;393.0;-342.0;568.0;494.0;184.0;-247.0
-597.0;-613.0;568.0;-729.0;-850.0;391.0;-340.0;566.0;492.0;183.0;-206.0
-589.0;-641.0;584.0;-729.0;-851.0;389.0;-337.0;564.0;491.0;181.0;-147.0
-581.0;-669.0;598.0;-728.0;-852.0;387.0;-333.0;563.0;490.0;178.0;-71.0
-573.0;-697.0;616.0;-727.0;-853.0;384.0;-328.0;562.0;490.0;175.0;18.0
-565.0;-725.0;646.0;?;?;381.0;-322.0;561.0;490.0;173.0;?
-561.0;-745.0;676.0;-724.0;-853.0;377.0;-318.0;561.0;490.0;?;203.0
-560.0;-763.0;698.0;-722.0;-853.0;373.0;?;560.0;493.0;166.0;293.0
-564.0;-774.0;699.0;-720.0;-852.0;368.0;-309.0;560.0;495.0;161.0;384.0
-572.0;-778.0;692.0;-717.0;-852.0;364.0;-304.0;560.0;496.0;157.0;467.0
-583.0;-777.0;688.0;-714.0;-851.0;359.0;-299.0;559.0;498.0;153.0;537.0
-598.0;-773.0;676.0;-712.0;-851.0;354.0;-294.0;559.0;500.0;149.0;601.0
-620.0;-764.0;657.0;-709.0;-851.0;349.0;-289.0;558.0;501.0;144.0;657.0
-636.0;-759.0;?;-707.0;-852.0;?;-283.0;?;502.0;136.0;700.0
-643.0;-759.0;?;-704.0;-852.0;335.0;-278.0;554.0;502.0;128.0;725.0
-644.0;-761.0;620.0;-702.0;-853.0;329.0;-275.0;550.0;503.0;121.0;732.0
-638.0;-768.0;628.0;-700.0;-853.0;326.0;-275.0;547.0;504.0;114.0;729.0
-631.0;-774.0;643.0;-700.0;-853.0;?;-277.0;546.0;505.0;109.0;722.0
-626.0;-778.0;660.0;-701.0;-852.0;327.0;-282.0;547.0;507.0;108.0;?
-624.0;-779.0;672.0;-704.0;-851.0;331.0;-286.0;549.0;510.0;109.0;706.0
-623.0;-778.0;679.0;-706.0;-850.0;335.0;-290.0;552.0;?;?;700.0
-623.0;-777.0;681.0;-708.0;?;339.0;-294.0;555.0;515.0;114.0;694.0
?;-776.0;681.0;-709.0;-848.0;343.0;-298.0;559.0;516.0;118.0;689.0
-623.0;-776.0;680.0;-711.0;-848.0;345.0;-299.0;?;514.0;124.0;684.0
-622.0;-775.0;680.0;-712.0;-848.0;346.0;-300.0;562.0;512.0;131.0;678.0
-621.0;-775.0;681.0;-713.0;-849.0;346.0;-301.0;?;509.0;139.0;672.0
-622.0;-773.0;685.0;-714.0;-849.0;346.0;-302.0;562.0;505.0;147.0;665.0
-622.0;-772.0;689.0;-715.0;-850.0;346.0;-302.0;562.0;501.0;156.0;658.0
-624.0;-770.0;694.0;-715.0;-850.0;346.0;-301.0;562.0;497.0;164.0;651.0
?;-767.0;697.0;-716.0;-851.0;344.0;-300.0;561.0;493.0;172.0;646.0
-628.0;-765.0;699.0;-716.0;-851.0;342.0;-299.0;561.0;490.0;177.0;642.0
-631.0;-763.0;700.0;-716.0;-851.0;341.0;-298.0;560.0;488.0;180.0;640.0
-634.0;-761.0;701.0;-715.0;-850.0;340.0;-297.0;560.0;487.0;182.0;639.0
-637.0;-758.0;701.0;-714.0;-850.0;339.0;-294.0;560.0;487.0;181.0;638.0
-641.0;-756.0;700.0;-713.0;-851.0;338.0;-293.0;561.0;487.0;179.0;637.0
-645.0;-753.0;?;-712.0;-851.0;337.0;-292.0;561.0;489.0;174.0;637.0
-649.0;?;702.0;-711.0;-851.0;337.0;-291.0;561.0;491.0;167.0;636.0
-652.0;-749.0;704.0;-710.0;-852.0;336.0;-291.0;560.0;494.0;159.0;636.0
-655.0;-747.0;706.0;-710.0;-853.0;336.0;-291.0;560.0;496.0;150.0;636.0
-657.0;-747.0;708.0;-709.0;-853.0;336.0;-292.0;559.0;498.0;142.0;636.0
-657.0;-747.0;708.0;-709.0;-854.0;336.0;-292.0;558.0;499.0;134.0;636.0
-656.0;-747.0;708.0;?;-854.0;336.0;-293.0;556.0;501.0;127.0;637.0
-654.0;-750.0;708.0;-709.0;-854.0;336.0;-294.0;?;503.0;121.0;638.0
-651.0;-752.0;706.0;-709.0;-853.0;336.0;-296.0;555.0;505.0;119.0;641.0
-648.0;?;702.0;-710.0;-852.0;336.0;-297.0;556.0;507.0;119.0;646.0
-646.0;-756.0;698.0;-711.0;-852.0;337.0;-298.0;558.0;508.0;121.0;651.0
-644.0;-757.0;693.0;-711.0;-851.0;339.0;-298.0;559.0;509.0;122.0;656.0
-642.0;-759.0;690.0;-710.0;-851.0;340.0;-297.0;559.0;508.0;123.0;660.0
-640.0;-760.0;686.0;-710.0;-852.0;340.0;-296.0;?;506.0;125.0;662.0
-638.0;-761.0;684.0;-710.0;-852.0;340.0;-294.0;559.0;504.0;129.0;664.0
-636.0;-762.0;683.0;-710.0;-852.0;340.0;?;558.0;503.0;134.0;664.0
-635.0;-763.0;683.0;-708.0;?;340.0;-293.0;559.0;502.0;138.0;663.0
-634.0;-764.0;?;-708.0;-850.0;?;-293.0;560.0;502.0;143.0;662.0
-636.0;-763.0;686.0;-708.0;-849.0;342.0;-292.0;562.0;502.0;?;661.0
-636.0;-762.0;688.0;-708.0;-848.0;342.0;?;566.0;503.0;151.0;660.0
-637.0;-761.0;689.0;-707.0;-847.0;342.0;-293.0;567.0;504.0;152.0;658.0
?;-760.0;692.0;-707.0;-846.0;?;-293.0;569.0;505.0;153.0;655.0
-641.0;-759.0;696.0;-707.0;-846.0;344.0;-295.0;571.0;506.0;155.0;653.0
-642.0;-758.0;699.0;-708.0;-846.0;345.0;-297.0;572.0;505.0;157.0;651.0
-643.0;-758.0;701.0;-708.0;-846.0;345.0;-298.0;572.0;505.0;157.0;648.0
-644.0;-757.0;702.0;-709.0;-846.0;345.0;-299.0;572.0;505.0;157.0;645.0
-645.0;-756.0;704.0;-710.0;-847.0;345.0;-300.0;571.0;504.0;158.0;644.0
-646.0;-755.0;705.0;-711.0;-847.0;345.0;-300.0;571.0;503.0;158.0;644.0
-646.0;-755.0;704.0;-711.0;-848.0;345.0;-301.0;570.0;503.0;157.0;?
-646.0;?;703.0;-712.0;-849.0;344.0;-300.0;568.0;501.0;154.0;645.0
-645.0;-756.0;702.0;-712.0;-851.0;344.0;-300.0;568.0;500.0;149.0;645.0
-644.0;-757.0;701.0;-711.0;-855.0;342.0;-299.0;568.0;496.0;133.0;646.0
-644.0;?;700.0;-707.0;-863.0;339.0;-299.0;568.0;488.0;91.0;646.0
-643.0;-757.0;698.0;-703.0;-860.0;337.0;-299.0;567.0;487.0;19.0;647.0
-642.0;-758.0;697.0;-699.0;-840.0;336.0;-299.0;564.0;486.0;-57.0;647.0
-642.0;-758.0;697.0;-693.0;-819.0;335.0;-300.0;562.0;478.0;-93.0;647.0
-641.0;-758.0;697.0;-693.0;-814.0;334.0;-299.0;556.0;469.0;-87.0;647.0
-641.0;-758.0;697.0;?;-818.0;?;-297.0;551.0;?;-71.0;646.0
-641.0;-758.0;697.0;-702.0;-821.0;329.0;-294.0;548.0;454.0;-62.0;645.0
-642.0;-757.0;696.0;-704.0;-821.0;326.0;-290.0;544.0;448.0;-55.0;645.0
-641.0;?;695.0;-704.0;-819.0;323.0;-288.0;539.0;442.0;-48.0;643.0
-641.0;-757.0;694.0;-705.0;-819.0;320.0;-287.0;535.0;436.0;-40.0;642.0
-641.0;-757.0;695.0;-706.0;?;318.0;-287.0;532.0;432.0;-32.0;641.0
-641.0;-757.0;695.0;-706.0;-815.0;316.0;-286.0;530.0;429.0;-26.0;640.0
-641.0;-757.0;695.0;-706.0;-814.0;315.0;-285.0;530.0;428.0;-20.0;640.0
-640.0;-758.0;694.0;-707.0;-815.0;315.0;-284.0;530.0;430.0;-13.0;641.0
-640.0;-758.0;693.0;-707.0;-817.0;314.0;-283.0;532.0;431.0;-8.0;641.0
-640.0;-758.0;693.0;-707.0;-820.0;314.0;-283.0;535.0;434.0;-5.0;641.0
-640.0;-758.0;694.0;-707.0;-823.0;314.0;-283.0;537.0;437.0;?;641.0
-640.0;-757.0;694.0;-707.0;-827.0;315.0;-284.0;540.0;440.0;2.0;640.0
-641.0;-757.0;695.0;-707.0;-832.0;315.0;-285.0;?;444.0;5.0;640.0
-642.0;-756.0;695.0;-706.0;-838.0;316.0;-287.0;545.0;447.0;7.0;640.0
-643.0;-756.0;696.0;-706.0;-843.0;317.0;-289.0;548.0;451.0;8.0;640.0
-644.0;-755.0;696.0;-707.0;?;319.0;-291.0;?;456.0;8.0;641.0
-645.0;-754.0;695.0;-707.0;-853.0;320.0;-294.0;554.0;462.0;10.0;641.0
-645.0;-754.0;695.0;-707.0;-857.0;323.0;-298.0;557.0;468.0;16.0;642.0
-645.0;?;696.0;-708.0;-860.0;327.0;-304.0;561.0;476.0;22.0;642.0
-646.0;-753.0;698.0;-710.0;-862.0;332.0;-311.0;565.0;483.0;28.0;641.0
-646.0;-753.0;700.0;-712.0;-862.0;337.0;-317.0;569.0;490.0;32.0;640.0
-647.0;-752.0;701.0;-713.0;-861.0;343.0;-323.0;572.0;495.0;35.0;639.0
-647.0;-753.0;704.0;-713.0;-861.0;348.0;-329.0;573.0;498.0;36.0;639.0
-647.0;-753.0;706.0;-714.0;-860.0;354.0;-335.0;575.0;500.0;38.0;639.0
-648.0;-753.0;708.0;-715.0;-860.0;358.0;-338.0;575.0;500.0;41.0;640.0
-648.0;-753.0;709.0;-717.0;-861.0;361.0;-341.0;574.0;499.0;45.0;641.0
-649.0;-753.0;709.0;-718.0;-862.0;364.0;-343.0;574.0;496.0;51.0;644.0
-649.0;-753.0;708.0;-720.0;-862.0;?;-345.0;574.0;494.0;58.0;648.0
-648.0;-754.0;706.0;-721.0;-863.0;367.0;-346.0;573.0;?;66.0;651.0
-648.0;-755.0;?;-723.0;?;367.0;?;572.0;489.0;75.0;654.0
-647.0;-756.0;703.0;-724.0;-863.0;367.0;-348.0;?;487.0;83.0;656.0
-646.0;-757.0;700.0;-724.0;-862.0;367.0;-348.0;572.0;486.0;90.0;659.0
-645.0;-758.0;697.0;-725.0;-861.0;368.0;-348.0;572.0;485.0;98.0;661.0
-643.0;-759.0;695.0;-724.0;-859.0;369.0;-348.0;574.0;?;104.0;663.0
-643.0;-759.0;692.0;-724.0;-857.0;370.0;-349.0;576.0;487.0;110.0;664.0
-642.0;-760.0;689.0;-723.0;-856.0;373.0;-349.0;579.0;488.0;114.0;665.0
-641.0;-760.0;687.0;-723.0;-854.0;374.0;-349.0;582.0;490.0;117.0;666.0
-640.0;-761.0;686.0;-721.0;-853.0;375.0;-348.0;585.0;492.0;118.0;667.0
-639.0;-762.0;685.0;-719.0;-852.0;?;-347.0;587.0;494.0;117.0;667.0
-638.0;-762.0;685.0;-717.0;-851.0;379.0;?;588.0;497.0;113.0;667.0
?;-762.0;685.0;-714.0;-851.0;379.0;-343.0;589.0;500.0;108.0;667.0
-637.0;-762.0;685.0;-712.0;-851.0;380.0;-342.0;590.0;502.0;101.0;666.0
-636.0;-763.0;685.0;-711.0;-851.0;380.0;-341.0;591.0;504.0;97.0;666.0
-636.0;-763.0;685.0;-710.0;-850.0;379.0;-340.0;591.0;?;94.0;666.0
-636.0;-763.0;686.0;-709.0;-851.0;380.0;-339.0;591.0;506.0;91.0;?
-636.0;-763.0;686.0;-708.0;-851.0;380.0;-338.0;591.0;507.0;86.0;664.0
-636.0;-762.0;686.0;?;-851.0;380.0;-337.0;590.0;507.0;?;663.0
-637.0;-762.0;688.0;-707.0;-852.0;380.0;-336.0;590.0;507.0;79.0;661.0
-637.0;-761.0;689.0;-707.0;-852.0;380.0;-334.0;589.0;506.0;77.0;660.0
-637.0;-761.0;691.0;-706.0;-853.0;379.0;-332.0;587.0;505.0;75.0;658.0
-638.0;-761.0;692.0;-705.0;-853.0;378.0;-331.0;585.0;504.0;72.0;656.0
-637.0;-761.0;?;-705.0;-854.0;377.0;?;583.0;?;72.0;654.0
-638.0;-761.0;695.0;-705.0;-854.0;?;-328.0;583.0;?;74.0;651.0
-639.0;-760.0;696.0;-705.0;-854.0;374.0;-326.0;582.0;502.0;74.0;650.0
-639.0;-760.0;697.0;-704.0;-853.0;374.0;-325.0;582.0;502.0;75.0;648.0
-640.0;-760.0;698.0;-704.0;-853.0;?;-324.0;582.0;502.0;?;646.0
-639.0;-760.0;698.0;-703.0;-852.0;374.0;-323.0;583.0;502.0;77.0;645.0
-639.0;-760.0;698.0;-702.0;-851.0;374.0;-323.0;583.0;503.0;78.0;644.0
-639.0;-760.0;697.0;?;-850.0;?;-323.0;585.0;504.0;80.0;644.0
-638.0;-760.0;698.0;?;-850.0;375.0;-323.0;586.0;505.0;83.0;643.0
-637.0;-761.0;698.0;-703.0;-850.0;375.0;?;587.0;504.0;85.0;644.0
-636.0;-761.0;697.0;-702.0;-850.0;375.0;?;587.0;504.0;85.0;644.0
-635.0;-762.0;695.0;-701.0;-850.0;374.0;-319.0;587.0;504.0;84.0;644.0
-634.0;-763.0;694.0;-701.0;-850.0;374.0;-317.0;586.0;504.0;85.0;644.0
-633.0;-764.0;?;-701.0;-850.0;373.0;-317.0;587.0;504.0;86.0;644.0
-632.0;-764.0;693.0;-701.0;-850.0;372.0;-316.0;587.0;503.0;85.0;645.0
-632.0;-765.0;692.0;-701.0;-850.0;371.0;-315.0;586.0;503.0;84.0;645.0
-632.0;-765.0;692.0;-700.0;-850.0;370.0;-313.0;586.0;503.0;82.0;646.0
-631.0;-765.0;?;-700.0;-850.0;368.0;?;?;503.0;?;646.0
-631.0;-765.0;690.0;-700.0;-850.0;?;-312.0;585.0;503.0;80.0;646.0
-632.0;?;691.0;-699.0;-850.0;365.0;-311.0;584.0;?;78.0;646.0
-632.0;-764.0;691.0;?;-850.0;364.0;-311.0;584.0;504.0;76.0;646.0
-633.0;-763.0;692.0;-699.0;-851.0;364.0;?;584.0;504.0;75.0;645.0
-634.0;-763.0;693.0;-699.0;-851.0;363.0;-311.0;584.0;504.0;74.0;644.0
-635.0;-762.0;693.0;-699.0;-851.0;362.0;-310.0;584.0;503.0;73.0;?
-636.0;-761.0;694.0;-699.0;-852.0;362.0;-309.0;?;503.0;71.0;642.0
-637.0;-761.0;695.0;-698.0;-853.0;361.0;-308.0;582.0;501.0;69.0;641.0
-637.0;-760.0;696.0;-699.0;-854.0;359.0;-307.0;580.0;500.0;67.0;640.0
-638.0;?;696.0;-699.0;-854.0;357.0;-306.0;578.0;499.0;66.0;639.0
-638.0;-759.0;696.0;-699.0;-855.0;355.0;-305.0;577.0;497.0;65.0;637.0
-638.0;-759.0;696.0;-700.0;?;353.0;-305.0;?;496.0;64.0;636.0
-639.0;-759.0;696.0;-700.0;-856.0;352.0;-305.0;575.0;496.0;65.0;634.0
-639.0;-758.0;696.0;-701.0;?;350.0;-305.0;574.0;495.0;66.0;?
-639.0;-758.0;696.0;-701.0;-856.0;350.0;-304.0;?;496.0;66.0;632.0
-639.0;-758.0;697.0;-701.0;-856.0;349.0;-304.0;575.0;496.0;65.0;632.0
-639.0;-758.0;696.0;-700.0;-856.0;?;-303.0;574.0;495.0;64.0;632.0
-640.0;-757.0;696.0;-700.0;-856.0;347.0;-302.0;574.0;496.0;63.0;632.0
-640.0;-757.0;695.0;-700.0;-856.0;346.0;-301.0;575.0;496.0;62.0;632.0
-640.0;-757.0;695.0;-700.0;-855.0;345.0;-301.0;575.0;497.0;63.0;632.0
-640.0;-757.0;695.0;-699.0;-855.0;344.0;-301.0;575.0;497.0;63.0;633.0
-640.0;-758.0;695.0;-699.0;-855.0;344.0;-302.0;575.0;497.0;63.0;633.0
-640.0;-758.0;694.0;-699.0;-855.0;344.0;-302.0;575.0;497.0;63.0;634.0
-640.0;-758.0;694.0;-700.0;-855.0;345.0;-303.0;576.0;498.0;64.0;635.0
-639.0;-758.0;694.0;-700.0;-855.0;345.0;-303.0;577.0;498.0;66.0;635.0
-639.0;-759.0;693.0;-700.0;-855.0;343.0;-303.0;578.0;498.0;67.0;635.0
-638.0;-759.0;693.0;-700.0;-854.0;343.0;-304.0;578.0;498.0;68.0;?
-638.0;-759.0;693.0;-700.0;-854.0;344.0;-304.0;578.0;498.0;70.0;636.0
