InertialMeasurementUnit R-SHOE EuZ;Accelerometer RKN_ accZ;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RKN^ accX;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit R-SHOE EuY
-160;137.0;-28.0;801;191.0;66;369;-24
-160;119.0;6.0;807;183.0;66;368;-24
-160;98.0;2.0;810;180.0;58;374;?
-159;?;-10.0;803;191.0;61;376;-24
-159;67.0;-1.0;798;181.0;69;369;-24
-159;112.0;16.0;796;192.0;69;368;-24
-159;?;1.0;802;?;63;372;-24
-159;140.0;77.0;803;182.0;65;370;?
-159;109.0;83.0;792;206.0;73;366;-24
-159;109.0;56.0;795;207.0;69;366;-24
-159;85.0;32.0;797;?;67;363;-24
-159;90.0;40.0;787;178.0;78;358;-24
-159;81.0;?;790;194.0;74;362;-24
-159;105.0;28.0;799;189.0;64;367;?
-159;129.0;30.0;799;196.0;67;363;-24
-159;124.0;21.0;796;216.0;71;360;-24
-159;126.0;26.0;794;204.0;72;358;-24
-159;111.0;23.0;795;168.0;71;361;-24
-159;104.0;34.0;795;207.0;72;363;-24
-159;120.0;9.0;795;202.0;71;363;-24
-159;152.0;16.0;797;211.0;65;368;-24
-159;106.0;14.0;792;222.0;74;361;-24
-159;112.0;87.0;794;230.0;70;364;-24
-159;136.0;92.0;805;221.0;57;374;-24
-159;155.0;97.0;800;218.0;69;363;-24
-159;165.0;57.0;794;215.0;73;359;-24
-159;109.0;54.0;802;232.0;65;365;-24
-159;108.0;43.0;801;?;64;372;-24
-159;161.0;-19.0;803;210.0;64;371;-24
-159;130.0;-46.0;806;212.0;65;365;-24
-159;131.0;-29.0;803;204.0;65;368;-24
-159;?;-23.0;805;201.0;64;366;-24
-159;153.0;-38.0;797;205.0;69;364;-24
-159;150.0;-52.0;794;230.0;71;367;-24
-159;149.0;-66.0;801;213.0;68;366;-24
-159;141.0;-69.0;800;220.0;68;363;-24
-159;156.0;-42.0;801;230.0;68;364;-24
-159;141.0;-31.0;803;250.0;67;367;-24
-159;146.0;-2.0;801;219.0;67;367;-24
-159;121.0;16.0;799;209.0;67;368;-24
-159;145.0;?;798;205.0;69;369;-24
-159;143.0;66.0;802;234.0;69;365;-24
-159;166.0;81.0;805;213.0;64;364;-24
-159;172.0;77.0;801;213.0;64;368;-24
-159;141.0;66.0;802;208.0;64;?;-24
-159;100.0;76.0;805;218.0;66;362;-24
-159;103.0;122.0;800;220.0;70;360;-24
?;110.0;98.0;799;224.0;69;363;-24
-159;100.0;65.0;805;206.0;66;364;?
-159;119.0;88.0;?;201.0;65;369;-24
-159;131.0;66.0;?;192.0;70;368;-24
-159;138.0;107.0;800;208.0;66;368;-24
-159;155.0;79.0;798;212.0;69;369;-24
-159;141.0;69.0;800;211.0;69;365;-24
-159;122.0;32.0;807;230.0;60;367;-24
-159;128.0;?;796;209.0;70;368;-24
-159;131.0;21.0;802;213.0;67;367;-24
-159;132.0;30.0;805;207.0;65;363;-24
-159;113.0;11.0;797;203.0;70;366;-24
-159;119.0;-11.0;801;211.0;64;374;-24
-159;141.0;5.0;803;190.0;63;370;-24
-159;140.0;25.0;810;187.0;61;362;-24
-159;122.0;37.0;805;216.0;65;363;-24
-159;130.0;32.0;795;220.0;72;367;-24
-159;120.0;-5.0;802;229.0;66;366;-24
-159;120.0;22.0;805;231.0;65;366;-24
-159;?;81.0;801;225.0;66;371;-24
-159;99.0;60.0;802;194.0;65;371;-24
-159;113.0;41.0;800;200.0;67;367;?
-159;145.0;-4.0;798;191.0;68;369;-24
-159;147.0;-5.0;801;203.0;66;372;-24
-159;131.0;6.0;803;221.0;65;374;-24
-159;?;40.0;803;222.0;66;374;-24
-159;120.0;?;803;217.0;66;369;-24
-159;105.0;-25.0;802;199.0;66;367;-24
-159;150.0;-12.0;802;218.0;66;368;-24
-159;103.0;17.0;803;194.0;66;371;-24
-159;102.0;12.0;801;189.0;69;371;-24
-159;143.0;46.0;799;201.0;71;364;-24
-159;161.0;18.0;802;212.0;67;364;-24
-159;146.0;56.0;801;218.0;69;367;-24
-159;144.0;72.0;796;201.0;71;369;-24
-159;132.0;85.0;?;201.0;70;371;-24
-159;128.0;57.0;797;201.0;71;368;-24
-159;133.0;24.0;802;192.0;66;370;-24
-159;98.0;-1.0;801;191.0;65;376;-24
-159;114.0;-5.0;797;191.0;69;371;-24
-159;126.0;11.0;803;?;65;371;-24
-159;145.0;-15.0;801;199.0;64;376;?
-159;153.0;-22.0;797;188.0;69;374;-24
-159;142.0;?;806;178.0;65;371;-24
-159;133.0;8.0;?;169.0;65;374;-24
-159;?;7.0;798;196.0;68;376;-24
-159;111.0;46.0;799;211.0;69;374;?
-159;101.0;21.0;?;214.0;75;369;-24
-159;115.0;31.0;801;200.0;69;370;-24
-159;146.0;58.0;805;219.0;62;377;-24
-159;?;140.0;795;192.0;69;374;-24
-159;146.0;133.0;798;185.0;71;370;-24
-159;144.0;126.0;799;193.0;68;373;-24
-159;128.0;58.0;792;182.0;73;373;-24
-159;?;45.0;796;171.0;72;372;-24
-159;148.0;27.0;799;191.0;?;372;-24
-159;111.0;20.0;795;182.0;70;379;-24
-159;101.0;-26.0;796;214.0;67;381;-24
-159;?;-15.0;?;205.0;63;376;-24
-159;116.0;31.0;803;189.0;65;374;-24
-159;114.0;74.0;?;176.0;66;374;-24
-159;110.0;88.0;799;?;68;375;-24
-159;121.0;82.0;800;169.0;67;374;?
-159;130.0;59.0;799;177.0;69;370;-24
-159;125.0;85.0;796;175.0;71;373;?
-159;148.0;114.0;799;175.0;?;?;-24
-159;99.0;104.0;799;184.0;69;372;-24
-159;96.0;94.0;798;172.0;70;371;-24
-159;99.0;55.0;798;171.0;70;372;-24
-159;107.0;93.0;798;171.0;68;375;-24
-159;107.0;?;799;162.0;66;375;-24
-159;100.0;94.0;801;141.0;67;?;-24
-159;100.0;77.0;801;173.0;67;371;-24
-159;112.0;84.0;795;191.0;69;374;-24
-159;132.0;138.0;796;191.0;68;377;-24
?;108.0;120.0;799;191.0;67;372;-24
-159;82.0;169.0;795;189.0;71;370;-24
-159;99.0;?;795;176.0;69;376;-24
-159;121.0;91.0;802;170.0;69;369;-24
-159;120.0;91.0;804;171.0;67;366;-24
-159;124.0;96.0;799;170.0;66;376;-24
-159;138.0;54.0;797;171.0;69;375;-24
-159;?;22.0;805;170.0;65;369;-24
-159;145.0;-4.0;805;178.0;63;370;-24
-159;100.0;15.0;794;189.0;73;366;-24
-159;106.0;3.0;795;200.0;71;367;-24
?;115.0;19.0;801;?;66;372;-24
-159;127.0;3.0;803;191.0;65;371;-24
-159;132.0;76.0;807;191.0;60;372;-24
-159;123.0;55.0;807;190.0;61;372;-24
-159;129.0;50.0;?;193.0;65;369;-24
-159;108.0;24.0;?;200.0;65;372;-24
-159;130.0;47.0;802;206.0;66;368;-24
-159;104.0;-1.0;799;222.0;68;366;-24
-159;101.0;22.0;797;203.0;68;372;-24
-159;132.0;19.0;801;204.0;67;368;-24
-159;140.0;6.0;804;189.0;67;360;-24
-159;116.0;-55.0;805;184.0;63;369;-24
-159;118.0;-76.0;799;?;67;368;-24
-159;142.0;-98.0;801;?;69;359;-24
-159;126.0;-86.0;807;220.0;64;362;-24
-159;119.0;-59.0;807;221.0;65;362;-24
-159;124.0;-59.0;807;221.0;64;360;-24
-159;111.0;-41.0;?;212.0;67;366;-24
-159;126.0;-79.0;800;191.0;68;366;-24
-159;117.0;-57.0;805;202.0;65;363;-24
-159;123.0;10.0;803;213.0;67;366;-24
-159;141.0;32.0;803;222.0;65;370;-24
?;141.0;6.0;803;221.0;63;366;-24
-159;140.0;-1.0;802;219.0;64;366;-24
-159;151.0;-22.0;802;206.0;68;363;?
-159;?;-39.0;803;200.0;67;362;-24
-159;111.0;-28.0;805;201.0;63;366;-24
-159;101.0;-34.0;805;199.0;62;367;-24
-159;130.0;-25.0;806;212.0;63;368;-24
-159;154.0;32.0;?;231.0;65;364;-24
-159;163.0;32.0;799;216.0;70;362;-24
-159;157.0;28.0;797;209.0;71;367;-24
-159;142.0;5.0;801;221.0;67;368;-24
-159;97.0;30.0;?;211.0;67;367;-24
-159;?;39.0;799;211.0;68;369;-24
-159;123.0;42.0;797;201.0;69;369;?
-159;110.0;10.0;796;199.0;68;366;-24
-159;148.0;-59.0;?;195.0;64;368;-24
-159;128.0;-11.0;803;224.0;64;372;-24
-159;118.0;43.0;?;219.0;64;370;-24
-159;141.0;59.0;805;216.0;64;368;-24
-159;101.0;3.0;801;195.0;?;366;-24
-159;132.0;1.0;799;214.0;66;369;-24
-159;118.0;21.0;803;212.0;63;371;-24
-159;125.0;9.0;803;205.0;66;368;-24
-159;131.0;16.0;803;241.0;66;366;-24
-159;149.0;6.0;801;?;68;363;-24
-159;144.0;17.0;799;207.0;70;365;-24
-159;146.0;39.0;802;234.0;67;367;-24
-159;121.0;50.0;802;220.0;66;365;-24
-159;?;65.0;795;241.0;72;368;-24
-159;118.0;37.0;794;220.0;73;366;-24
-159;124.0;44.0;806;210.0;63;?;-24
-159;119.0;26.0;801;200.0;65;371;-24
-159;101.0;49.0;797;202.0;71;365;-24
-159;108.0;22.0;806;219.0;67;358;-24
-159;149.0;22.0;803;?;66;367;-24
-159;131.0;-22.0;803;190.0;64;370;-24
-159;143.0;-45.0;808;202.0;61;372;-24
-159;138.0;-42.0;802;209.0;64;372;-24
-159;162.0;-12.0;798;?;68;365;-24
-159;149.0;-18.0;806;204.0;64;364;-24
-159;56.0;-16.0;809;213.0;62;364;-24
-159;88.0;22.0;800;210.0;69;362;-24
-159;127.0;32.0;798;212.0;71;361;?
-159;138.0;28.0;802;201.0;67;361;-24
-159;134.0;36.0;802;211.0;67;?;?
-159;?;53.0;803;211.0;66;368;-24
-159;101.0;47.0;803;212.0;66;367;-24
-159;116.0;64.0;800;208.0;67;370;-24
-159;122.0;73.0;805;204.0;64;367;-24
-159;113.0;1.0;804;209.0;64;367;-24
?;92.0;-28.0;798;218.0;68;370;-24
-159;111.0;-3.0;801;208.0;67;368;-24
-159;131.0;-16.0;801;193.0;67;368;-24
-159;107.0;-13.0;799;200.0;69;367;-24
-159;106.0;-42.0;799;215.0;67;369;-24
-159;118.0;-50.0;803;202.0;67;362;-24
-159;115.0;8.0;807;194.0;69;353;-24
-159;?;6.0;807;210.0;66;362;-24
-159;108.0;32.0;?;211.0;60;368;-24
-159;115.0;23.0;805;210.0;62;366;?
-159;101.0;28.0;806;231.0;65;364;-24
-159;119.0;59.0;808;200.0;63;363;-24
-159;127.0;37.0;801;192.0;66;364;-24
-159;126.0;82.0;801;190.0;68;364;-24
-159;111.0;20.0;803;194.0;67;363;-24
-159;111.0;30.0;800;199.0;67;366;-24
-159;93.0;6.0;803;207.0;63;368;-24
-159;81.0;29.0;807;203.0;60;367;-24
-159;101.0;32.0;806;194.0;?;368;-24
-159;113.0;31.0;803;196.0;?;368;-24
-159;119.0;18.0;799;200.0;68;366;-24
-159;115.0;32.0;803;215.0;64;365;-24
-159;131.0;15.0;?;203.0;65;365;-24
-159;121.0;6.0;797;199.0;71;362;-24
-159;135.0;-25.0;802;218.0;67;362;-24
-159;125.0;-6.0;?;213.0;65;368;-24
-159;116.0;34.0;799;201.0;67;364;-24
-159;104.0;26.0;801;211.0;68;362;-24
-159;99.0;31.0;802;199.0;69;360;-24
-159;114.0;9.0;804;181.0;66;361;-24
-159;132.0;-9.0;807;193.0;61;368;-24
-159;?;50.0;803;204.0;63;368;-24
-159;?;53.0;802;213.0;67;365;-24
-159;101.0;60.0;?;228.0;67;367;-24
-159;121.0;71.0;801;222.0;64;369;-24
-159;?;57.0;803;210.0;62;373;-24
-159;93.0;66.0;801;?;66;371;-24
?;118.0;87.0;799;205.0;69;366;-24
-159;147.0;91.0;799;213.0;68;368;-24
-159;146.0;?;804;210.0;62;370;-24
?;123.0;92.0;801;212.0;65;368;-24
-159;129.0;51.0;799;210.0;67;367;-24
-159;145.0;35.0;805;220.0;66;363;-24
-159;?;44.0;798;211.0;70;361;-24
-159;125.0;-8.0;795;201.0;71;361;-24
-159;81.0;7.0;801;201.0;69;361;-24
-159;121.0;13.0;802;201.0;69;362;-24
-159;125.0;-23.0;800;199.0;?;363;-24
-159;120.0;-3.0;801;191.0;69;?;-24
-159;?;-17.0;801;208.0;69;366;-24
-159;140.0;-16.0;802;206.0;66;361;-24
-159;123.0;48.0;808;201.0;61;366;-24
-159;135.0;18.0;802;198.0;68;365;-24
-159;106.0;53.0;797;214.0;70;362;-24
-159;141.0;66.0;803;217.0;65;368;-24
-159;104.0;82.0;800;202.0;71;364;-24
-159;133.0;87.0;798;200.0;69;365;-24
-159;139.0;107.0;804;218.0;64;369;-24
-159;117.0;101.0;803;222.0;66;367;-24
-159;114.0;99.0;801;211.0;68;365;-24
-159;92.0;68.0;803;211.0;69;?;-24
-159;125.0;53.0;803;212.0;65;364;-24
-159;133.0;4.0;799;221.0;66;?;-24
-159;92.0;-15.0;799;208.0;70;363;-24
-159;92.0;-19.0;802;200.0;65;366;-24
-159;100.0;-40.0;808;201.0;60;372;-24
-159;131.0;0.0;809;200.0;60;366;-24
-159;121.0;-1.0;802;202.0;64;366;-24
-159;120.0;-2.0;802;195.0;63;373;-24
-159;127.0;-14.0;806;198.0;62;371;-24
-159;?;30.0;800;229.0;68;365;?
-159;99.0;54.0;800;218.0;70;363;-24
-159;111.0;40.0;805;202.0;65;364;-24
-159;107.0;33.0;803;208.0;64;366;-24
-159;145.0;33.0;802;?;64;368;-24
-159;?;?;802;211.0;68;359;-24
-159;129.0;39.0;800;221.0;69;360;-24
-159;124.0;19.0;801;201.0;67;365;-24
-159;122.0;28.0;801;212.0;69;360;-24
-159;104.0;19.0;802;210.0;?;362;-24
?;117.0;-9.0;803;210.0;64;364;-24
-159;132.0;43.0;802;199.0;65;369;-24
?;101.0;9.0;803;?;65;370;-24
-159;102.0;22.0;803;210.0;67;361;-24
-159;122.0;43.0;801;202.0;66;365;?
-159;133.0;45.0;802;192.0;65;363;-24
-159;127.0;53.0;803;210.0;65;362;-24
-159;?;43.0;801;218.0;66;368;?
-159;138.0;54.0;?;208.0;66;367;-24
-159;110.0;68.0;801;213.0;67;366;?
-159;127.0;33.0;802;202.0;67;364;-24
-159;135.0;55.0;805;210.0;64;364;-24
-159;113.0;80.0;799;?;67;369;-24
-159;133.0;65.0;797;200.0;68;368;-24
-159;122.0;39.0;804;215.0;63;?;-24
-159;108.0;58.0;803;215.0;64;371;-24
-159;105.0;69.0;804;206.0;66;366;-24
-159;90.0;84.0;808;216.0;61;368;-24
-159;131.0;?;801;203.0;67;362;-24
-159;139.0;53.0;804;207.0;65;361;-24
?;98.0;59.0;805;210.0;63;368;-24
-159;93.0;84.0;797;?;73;361;-24
-159;119.0;66.0;800;216.0;68;364;-24
-159;141.0;44.0;797;214.0;69;369;-24
-159;107.0;31.0;796;218.0;71;369;-24
-159;110.0;11.0;802;214.0;66;369;-24
-159;?;49.0;800;210.0;68;370;-24
-159;137.0;35.0;801;?;67;370;-24
-159;112.0;30.0;?;241.0;66;364;-24
-159;129.0;19.0;797;231.0;68;365;-24
-159;107.0;-9.0;801;228.0;65;370;-24
-159;131.0;3.0;801;201.0;67;367;-24
-159;136.0;11.0;799;228.0;71;363;-24
-159;129.0;-21.0;803;225.0;67;366;-24
-159;122.0;38.0;805;207.0;65;365;-24
?;103.0;?;800;199.0;70;368;?
-159;142.0;88.0;799;209.0;69;370;-24
-159;141.0;78.0;801;225.0;67;367;-24
-159;137.0;104.0;798;217.0;67;373;-24
-159;?;55.0;799;227.0;67;?;-24
-159;118.0;61.0;?;196.0;68;365;-24
-159;118.0;46.0;799;199.0;69;366;-24
?;131.0;52.0;795;192.0;71;370;-24
-159;135.0;40.0;801;200.0;67;366;?
-159;109.0;24.0;800;182.0;66;368;-24
-159;115.0;14.0;795;191.0;72;370;-24
-159;105.0;4.0;798;202.0;70;367;-24
-159;139.0;-6.0;797;224.0;?;370;-24
-159;108.0;40.0;803;233.0;64;370;-24
-159;108.0;?;808;259.0;62;367;-24
-159;121.0;17.0;800;249.0;71;365;-24
-159;142.0;61.0;800;211.0;69;365;-24
-159;136.0;65.0;?;190.0;68;371;-24
-159;106.0;91.0;797;181.0;71;369;-24
-159;141.0;103.0;802;174.0;65;367;-24
-159;102.0;162.0;801;177.0;67;370;-24
-159;123.0;195.0;799;180.0;69;367;-24
-159;?;155.0;805;196.0;65;367;-24
?;98.0;133.0;796;187.0;72;368;-24
-159;?;95.0;799;161.0;68;367;-24
-159;92.0;76.0;803;170.0;64;368;?
-159;95.0;126.0;795;171.0;?;367;-24
-159;121.0;88.0;799;182.0;68;370;-24
-159;148.0;74.0;799;191.0;67;372;-24
-159;159.0;62.0;802;205.0;66;371;-24
?;170.0;8.0;804;204.0;64;373;?
-159;143.0;7.0;795;178.0;68;372;-24
?;112.0;6.0;796;181.0;68;?;-24
-159;139.0;5.0;801;187.0;66;374;-24
-159;97.0;-52.0;798;209.0;69;371;-24
-159;106.0;-109.0;?;211.0;?;367;-24
-159;110.0;-89.0;795;206.0;71;370;-24
-159;147.0;-77.0;797;194.0;69;374;-24
-159;135.0;-46.0;?;183.0;68;373;-24
-159;130.0;-15.0;799;187.0;?;368;-24
?;105.0;-1.0;797;210.0;?;369;-24
-159;118.0;64.0;798;193.0;?;371;-24
-159;128.0;61.0;803;191.0;67;366;-24
-159;116.0;95.0;801;210.0;68;368;-24
-159;151.0;96.0;799;203.0;68;374;-24
-159;151.0;?;?;?;64;370;-24
-159;151.0;?;805;207.0;63;371;-24
-159;?;58.0;797;214.0;68;?;-24
-159;121.0;29.0;799;193.0;65;375;-24
-159;?;-20.0;800;212.0;64;375;-24
-159;114.0;-84.0;796;197.0;68;376;-24
-159;131.0;-75.0;797;200.0;68;376;-24
-159;133.0;-46.0;797;181.0;71;368;-24
-159;123.0;-39.0;798;188.0;68;371;-24
?;115.0;-9.0;803;191.0;65;373;-24
-159;118.0;-6.0;800;191.0;70;369;?
-159;140.0;57.0;797;199.0;69;372;-24
-159;131.0;63.0;804;211.0;64;374;-24
-159;?;84.0;805;201.0;65;373;-24
-159;125.0;99.0;796;211.0;67;375;-24
-159;132.0;112.0;795;211.0;68;376;-24
-159;154.0;75.0;797;207.0;67;378;-24
-159;132.0;97.0;797;176.0;66;377;-24
-159;141.0;86.0;799;190.0;68;375;-24
-159;101.0;65.0;?;211.0;68;?;-24
-159;114.0;27.0;796;173.0;68;?;-24
-159;135.0;44.0;797;168.0;70;370;-24
-159;?;17.0;800;187.0;66;?;-24
-159;85.0;-6.0;801;206.0;68;369;-24
-159;111.0;-22.0;797;229.0;72;367;-24
-159;134.0;-24.0;804;196.0;64;369;-24
-159;151.0;39.0;806;191.0;64;368;-24
-159;132.0;16.0;796;182.0;?;369;-24
?;141.0;20.0;796;181.0;69;371;-24
-159;155.0;-19.0;799;180.0;70;370;-24
-159;131.0;-32.0;797;211.0;71;371;-24
?;117.0;27.0;798;191.0;67;371;-24
-159;116.0;21.0;796;202.0;67;372;-24
-159;131.0;34.0;794;187.0;69;373;-24
-159;122.0;37.0;794;181.0;69;374;?
-159;111.0;13.0;795;181.0;69;374;-24
-159;101.0;20.0;798;180.0;70;365;-24
-159;116.0;16.0;798;?;?;362;-24
-159;139.0;32.0;801;212.0;68;366;-24
-159;135.0;30.0;800;224.0;68;367;-24
-159;131.0;12.0;797;207.0;?;368;-24
-159;98.0;-13.0;801;194.0;67;370;-24
-159;115.0;26.0;799;188.0;69;369;-24
-159;112.0;25.0;802;209.0;66;371;-24
-159;124.0;-16.0;800;194.0;68;370;-24
-159;122.0;17.0;800;191.0;70;366;-24
?;139.0;-3.0;807;?;65;366;-24
-159;110.0;-22.0;801;191.0;66;370;-24
-159;130.0;-75.0;802;206.0;66;370;-24
-159;105.0;-115.0;801;?;66;368;-24
-159;118.0;-135.0;797;201.0;70;367;-24
-159;112.0;-185.0;803;194.0;65;371;-24
-159;132.0;-182.0;802;201.0;66;370;-24
-159;150.0;-179.0;799;201.0;72;362;-24
-159;142.0;-153.0;805;?;64;364;-24
-159;152.0;-133.0;806;209.0;63;366;?
-159;133.0;-114.0;799;236.0;69;366;?
-159;121.0;-80.0;803;236.0;64;367;-24
-159;112.0;-18.0;807;223.0;64;365;-24
-159;76.0;?;800;220.0;71;364;-24
-159;82.0;39.0;799;213.0;72;362;?
-159;123.0;36.0;805;210.0;64;367;-24
-159;131.0;62.0;806;231.0;63;364;-24
-159;139.0;64.0;804;190.0;66;363;-24
-159;135.0;43.0;803;193.0;65;370;-24
-159;115.0;44.0;803;200.0;66;364;-24
-159;100.0;54.0;799;185.0;69;367;-24
-159;120.0;83.0;801;174.0;66;370;-24
-159;111.0;88.0;808;196.0;?;366;-24
-159;112.0;83.0;798;190.0;66;369;-24
-159;137.0;67.0;791;212.0;72;367;-24
-159;157.0;67.0;?;196.0;69;360;?
-159;128.0;85.0;803;203.0;68;359;-24
-159;147.0;93.0;802;206.0;68;359;-24
-159;134.0;75.0;800;206.0;70;364;-24
?;131.0;?;794;206.0;73;367;-24
-159;109.0;54.0;799;191.0;69;366;-24
?;132.0;12.0;803;183.0;67;368;-24
?;129.0;11.0;802;171.0;67;367;-24
-159;120.0;?;804;201.0;57;384;-24
-159;113.0;-79.0;804;201.0;60;380;-24
-159;112.0;-89.0;806;200.0;65;360;-24
-159;92.0;-90.0;809;205.0;58;372;-24
-159;101.0;-123.0;801;221.0;70;368;?
-160;81.0;-167.0;797;210.0;74;364;-24
-160;123.0;-191.0;805;228.0;60;379;-24
-160;106.0;-244.0;804;233.0;64;379;-24
-160;106.0;-276.0;801;244.0;71;371;-24
-160;121.0;-279.0;805;199.0;64;374;-25
-160;125.0;-345.0;805;173.0;64;380;?
-160;126.0;-438.0;800;161.0;66;383;-25
-160;107.0;-509.0;793;183.0;76;373;?
-160;111.0;-515.0;799;193.0;71;376;-25
-160;93.0;-460.0;797;207.0;70;385;-25
-160;125.0;?;795;222.0;72;366;-25
-159;116.0;-444.0;810;211.0;48;362;-26
-159;124.0;-405.0;800;230.0;55;369;-27
-160;126.0;-418.0;842;211.0;?;369;-28
-161;118.0;-422.0;887;235.0;-36;407;-28
-163;131.0;-402.0;842;226.0;59;398;-29
-163;121.0;-374.0;789;219.0;?;339;-28
-163;151.0;-358.0;776;186.0;187;342;-28
-163;138.0;-359.0;?;198.0;93;278;-28
-163;102.0;-439.0;808;215.0;30;206;-28
-163;70.0;-639.0;793;173.0;9;278;-27
-163;64.0;-906.0;830;206.0;-29;354;-26
-163;59.0;-1158.0;804;206.0;14;331;-25
-163;106.0;-1286.0;788;244.0;33;313;-25
-162;111.0;-1195.0;830;237.0;-6;?;-23
-161;114.0;-925.0;827;206.0;15;295;-21
-161;133.0;-573.0;841;153.0;11;235;-20
-161;113.0;-238.0;858;191.0;27;204;-18
-161;134.0;-82.0;906;190.0;36;84;-16
-161;127.0;22.0;975;183.0;-22;42;-16
-161;111.0;77.0;847;205.0;99;76;-14
-161;93.0;178.0;975;193.0;-46;71;-12
-161;71.0;309.0;713;207.0;224;215;-11
-163;72.0;460.0;572;221.0;343;313;-9
-163;92.0;556.0;656;213.0;249;299;-9
-159;91.0;591.0;-429;243.0;1462;563;-10
-156;91.0;493.0;279;218.0;571;1147;-14
-156;91.0;338.0;1948;163.0;-1635;2069;-16
-157;71.0;258.0;1364;171.0;-1097;1814;-19
-160;59.0;254.0;666;161.0;13;482;-24
-160;32.0;181.0;766;169.0;75;331;-25
-160;26.0;2.0;812;217.0;35;441;-24
?;11.0;-152.0;793;240.0;82;292;-25
-161;-34.0;-158.0;796;231.0;65;390;-24
-162;-49.0;-125.0;811;241.0;57;366;-25
-162;-28.0;-86.0;813;203.0;61;366;-25
-162;-16.0;-72.0;802;151.0;70;369;-25
-163;-49.0;-102.0;801;193.0;79;358;-25
-163;-40.0;-160.0;814;225.0;65;369;-25
-163;-61.0;-105.0;809;233.0;70;369;-25
-163;-71.0;6.0;813;226.0;74;369;-25
-163;-73.0;172.0;790;229.0;83;369;-25
-163;-82.0;304.0;783;260.0;?;372;-25
-163;-80.0;425.0;807;207.0;71;373;-25
-163;-83.0;510.0;792;268.0;71;?;-25
-163;-73.0;?;762;207.0;109;340;-25
-163;-54.0;663.0;873;147.0;63;315;-27
-163;-41.0;700.0;871;454.0;26;373;-28
-163;-32.0;706.0;?;581.0;107;320;-30
-163;-82.0;623.0;832;44.0;130;256;-33
-164;-54.0;437.0;665;-71.0;148;308;-27
-162;-82.0;123.0;1064;280.0;-18;343;-38
-159;-77.0;-394.0;2375;17.0;-1159;1206;-65
-153;-69.0;-799.0;2386;-165.0;-1366;1604;-68
?;-71.0;-747.0;1270;-26.0;468;62;-63
-140;-71.0;-751.0;1138;68.0;895;-368;-63
?;-69.0;-941.0;1028;?;414;237;-57
-146;-51.0;-960.0;719;-64.0;386;276;-48
-151;-61.0;-869.0;868;-48.0;45;612;-39
-154;-56.0;-822.0;1063;-72.0;-408;1212;-30
-157;40.0;-749.0;1132;68.0;-609;1997;-20
-160;186.0;?;-386;144.0;1383;2432;-10
-159;157.0;-126.0;-2074;215.0;3159;2695;-6
-157;120.0;133.0;-2444;310.0;3156;3123;-6
-157;-158.0;344.0;-2412;527.0;3200;3022;-6
-157;-507.0;538.0;-2395;293.0;3189;3000;-6
-157;?;698.0;-2524;703.0;3278;3147;-6
-157;-373.0;808.0;-2211;1725.0;3015;2845;-6
-158;-363.0;797.0;-2761;-1462.0;3513;3330;-6
-157;-336.0;821.0;-1842;441.0;?;2557;-7
-153;-364.0;1039.0;904;?;18;292;-10
-153;-322.0;?;950;133.0;-42;245;-10
-153;-302.0;1284.0;627;367.0;260;516;-10
-153;-302.0;1200.0;916;384.0;-29;280;-10
-153;-290.0;1129.0;717;177.0;177;448;-10
-153;-291.0;1058.0;814;260.0;?;365;-10
-153;-234.0;923.0;787;448.0;102;390;-10
-153;?;726.0;793;536.0;108;396;-10
-152;-121.0;?;771;636.0;82;317;-12
-154;38.0;173.0;827;620.0;105;261;-10
-151;-84.0;-206.0;758;385.0;66;300;?
-154;-186.0;-435.0;768;383.0;386;-61;-21
-152;-84.0;-449.0;988;832.0;?;375;-29
-135;-299.0;-409.0;856;202.0;-1994;3003;-49
-135;-412.0;-588.0;866;-565.0;-2935;4176;-54
-125;-222.0;-658.0;556;-690.0;-1470;2374;-55
-117;-169.0;-822.0;-49;-137.0;-918;1589;-63
-114;-242.0;-901.0;201;-73.0;-730;1470;-60
-84;-300.0;-659.0;612;64.0;663;169;-59
-80;?;-335.0;519;72.0;980;-216;-57
-85;-90.0;-335.0;513;-42.0;963;-82;-47
-83;-17.0;-297.0;649;-53.0;1312;?;-35
-87;72.0;-200.0;762;-173.0;1220;205;-27
-86;185.0;-169.0;659;10.0;1256;240;-22
-87;351.0;-143.0;?;331.0;956;315;-16
-88;304.0;-189.0;928;638.0;378;790;-11
-89;57.0;-253.0;?;?;596;1250;-5
-92;473.0;-220.0;658;1410.0;921;1385;-1
-93;1131.0;-213.0;?;1802.0;114;1269;-1
-95;313.0;-191.0;-141;-343.0;?;1151;-3
-97;-1183.0;-142.0;-151;34.0;-190;1362;-4
-95;-772.0;-60.0;-60;-43.0;-148;1506;-3
?;-368.0;-81.0;-368;447.0;-32;949;-9
-108;-533.0;-218.0;-241;708.0;89;627;-16
-106;-542.0;-435.0;107;807.0;?;795;-16
-107;-480.0;-459.0;241;424.0;-238;690;-18
-107;-533.0;-346.0;468;288.0;-43;537;-23
-107;-550.0;-49.0;469;183.0;-224;492;-24
-107;-567.0;106.0;452;386.0;555;425;-26
-107;-522.0;?;-848;427.0;1431;442;-32
