InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
-74.0;-351.0;56.0;-308.0;102.0;70.0;-242.0
?;-352.0;54.0;-304.0;97.0;71.0;-243.0
-63.0;-353.0;?;-300.0;?;70.0;-244.0
-58.0;-355.0;53.0;-299.0;91.0;69.0;-246.0
-55.0;-355.0;54.0;-298.0;88.0;67.0;-250.0
-54.0;-354.0;56.0;-297.0;87.0;64.0;-254.0
-51.0;-351.0;56.0;-296.0;87.0;61.0;-256.0
-46.0;-348.0;57.0;-295.0;88.0;58.0;-256.0
?;-345.0;59.0;-295.0;89.0;56.0;-255.0
-40.0;-344.0;62.0;-294.0;90.0;55.0;-255.0
-41.0;-345.0;63.0;-294.0;93.0;54.0;-254.0
-46.0;-346.0;65.0;-296.0;95.0;55.0;-253.0
-51.0;-347.0;66.0;-298.0;98.0;55.0;-251.0
-57.0;-349.0;66.0;?;100.0;55.0;-251.0
-64.0;-350.0;66.0;-301.0;?;56.0;-252.0
-69.0;-351.0;65.0;-300.0;102.0;58.0;-250.0
-71.0;-348.0;65.0;-298.0;100.0;58.0;?
-70.0;-347.0;?;-296.0;100.0;57.0;-243.0
-69.0;-347.0;63.0;-297.0;100.0;58.0;-241.0
-68.0;-346.0;63.0;-297.0;99.0;58.0;-238.0
-66.0;-343.0;64.0;-294.0;?;56.0;-236.0
-65.0;?;64.0;-293.0;95.0;54.0;-235.0
-64.0;-340.0;63.0;-294.0;95.0;53.0;-235.0
-64.0;-340.0;?;-296.0;95.0;55.0;-235.0
-63.0;-339.0;62.0;-296.0;94.0;55.0;-235.0
-61.0;-338.0;62.0;-294.0;93.0;54.0;-234.0
-60.0;-338.0;61.0;-294.0;94.0;55.0;-235.0
?;-339.0;61.0;-296.0;95.0;57.0;-235.0
-62.0;-339.0;59.0;-296.0;96.0;58.0;-237.0
-70.0;-340.0;57.0;-296.0;97.0;61.0;-239.0
-95.0;-342.0;55.0;?;99.0;63.0;-244.0
?;-346.0;54.0;-299.0;100.0;64.0;-254.0
-234.0;-350.0;52.0;-301.0;103.0;65.0;-267.0
-302.0;-355.0;51.0;-302.0;105.0;66.0;-281.0
-332.0;-359.0;52.0;-303.0;105.0;65.0;-285.0
-337.0;-364.0;53.0;-304.0;106.0;64.0;-279.0
-340.0;-366.0;52.0;-305.0;108.0;65.0;-271.0
-350.0;-370.0;49.0;-309.0;113.0;69.0;-269.0
?;-376.0;44.0;-312.0;118.0;75.0;-269.0
-372.0;-380.0;40.0;-315.0;121.0;80.0;-268.0
-380.0;-383.0;37.0;-317.0;123.0;83.0;-268.0
-387.0;-384.0;35.0;-317.0;122.0;85.0;-269.0
-391.0;-385.0;34.0;-316.0;122.0;86.0;-269.0
-389.0;-385.0;33.0;-316.0;123.0;88.0;-268.0
-382.0;-383.0;30.0;?;125.0;91.0;-264.0
-374.0;-381.0;29.0;?;125.0;91.0;-262.0
?;-379.0;31.0;-317.0;125.0;89.0;-260.0
-348.0;-377.0;33.0;-318.0;124.0;86.0;-259.0
-332.0;-375.0;35.0;-318.0;123.0;84.0;-258.0
-313.0;-374.0;37.0;-317.0;121.0;82.0;-255.0
-292.0;-371.0;40.0;-316.0;119.0;79.0;?
-268.0;?;?;-315.0;118.0;77.0;-246.0
-243.0;-366.0;44.0;-316.0;119.0;75.0;?
?;-363.0;45.0;-316.0;120.0;74.0;-240.0
-182.0;-357.0;47.0;?;119.0;69.0;-236.0
-152.0;-349.0;52.0;-314.0;115.0;63.0;-233.0
-127.0;-341.0;57.0;-312.0;112.0;57.0;-232.0
-109.0;-333.0;61.0;-311.0;108.0;52.0;-233.0
-98.0;-328.0;64.0;-308.0;104.0;47.0;-234.0
-92.0;-323.0;68.0;-302.0;98.0;43.0;-235.0
-89.0;-320.0;72.0;-296.0;91.0;40.0;-236.0
-88.0;-318.0;75.0;-291.0;84.0;38.0;-235.0
-90.0;-317.0;77.0;-285.0;78.0;38.0;-233.0
-93.0;-316.0;78.0;-279.0;74.0;?;-230.0
-97.0;-316.0;78.0;-275.0;70.0;42.0;-227.0
-102.0;-315.0;78.0;?;?;45.0;-224.0
-109.0;-315.0;77.0;-272.0;65.0;47.0;-223.0
-116.0;-316.0;77.0;-272.0;63.0;48.0;-221.0
-122.0;-315.0;79.0;-273.0;61.0;48.0;-219.0
-126.0;-315.0;80.0;-274.0;62.0;48.0;-216.0
-129.0;-314.0;80.0;-278.0;63.0;49.0;-214.0
-130.0;-312.0;80.0;-283.0;64.0;52.0;-211.0
-129.0;-309.0;81.0;-286.0;64.0;51.0;-209.0
-127.0;-308.0;82.0;-287.0;65.0;48.0;-208.0
-125.0;-308.0;84.0;-288.0;66.0;?;-208.0
-123.0;-310.0;86.0;-289.0;68.0;43.0;?
-122.0;-314.0;87.0;-291.0;?;42.0;-213.0
-120.0;?;?;-292.0;71.0;41.0;-213.0
-116.0;-315.0;90.0;-292.0;72.0;40.0;-214.0
-113.0;-315.0;91.0;-293.0;74.0;38.0;-216.0
-110.0;-315.0;91.0;-294.0;76.0;38.0;-219.0
-108.0;-317.0;91.0;?;78.0;37.0;-221.0
-107.0;-318.0;91.0;-297.0;79.0;38.0;-222.0
-106.0;-320.0;91.0;-296.0;79.0;38.0;-223.0
-106.0;-322.0;93.0;-296.0;78.0;39.0;-225.0
-108.0;-326.0;91.0;-296.0;79.0;42.0;-227.0
-112.0;-329.0;89.0;-297.0;81.0;47.0;?
-115.0;-331.0;?;-298.0;84.0;53.0;-229.0
-118.0;-333.0;83.0;?;85.0;57.0;-230.0
-120.0;-335.0;81.0;-300.0;86.0;58.0;-230.0
?;-336.0;80.0;-301.0;87.0;59.0;-230.0
-125.0;-337.0;79.0;-302.0;88.0;60.0;-229.0
-125.0;-338.0;78.0;-304.0;91.0;60.0;?
-127.0;?;?;-307.0;94.0;61.0;-228.0
-127.0;-338.0;76.0;-309.0;95.0;62.0;-227.0
-126.0;-335.0;?;-309.0;95.0;62.0;-225.0
-125.0;-334.0;77.0;-309.0;96.0;62.0;-224.0
-127.0;-335.0;75.0;-310.0;99.0;64.0;-224.0
-129.0;-337.0;73.0;-312.0;102.0;67.0;-225.0
-130.0;-338.0;72.0;-314.0;105.0;69.0;-225.0
-130.0;-337.0;71.0;-315.0;106.0;71.0;-225.0
-130.0;-337.0;71.0;-314.0;106.0;73.0;-225.0
-131.0;-337.0;69.0;-314.0;106.0;74.0;-226.0
-131.0;-338.0;69.0;-314.0;107.0;76.0;-227.0
-132.0;-340.0;66.0;-314.0;109.0;78.0;-228.0
-133.0;-341.0;65.0;-315.0;110.0;79.0;-229.0
-132.0;-342.0;65.0;-315.0;109.0;80.0;-230.0
-132.0;-342.0;?;-315.0;109.0;80.0;-231.0
-131.0;-341.0;?;-314.0;108.0;79.0;-231.0
-129.0;-341.0;66.0;-315.0;108.0;79.0;-232.0
-129.0;-341.0;66.0;-316.0;108.0;80.0;-233.0
-129.0;-342.0;66.0;-315.0;107.0;80.0;-234.0
-129.0;-344.0;66.0;-315.0;107.0;81.0;-235.0
?;-346.0;64.0;-316.0;108.0;82.0;-236.0
-131.0;-349.0;62.0;-317.0;?;85.0;-237.0
-133.0;-350.0;59.0;-318.0;112.0;88.0;-237.0
-134.0;-351.0;55.0;-321.0;115.0;91.0;-238.0
-134.0;-351.0;52.0;-324.0;118.0;94.0;-238.0
-133.0;-350.0;50.0;-326.0;120.0;95.0;-238.0
-133.0;-349.0;49.0;-326.0;120.0;95.0;?
-133.0;-349.0;49.0;-326.0;121.0;95.0;-238.0
-133.0;-350.0;48.0;-326.0;121.0;96.0;?
-134.0;-350.0;47.0;-327.0;121.0;98.0;-240.0
-133.0;-350.0;46.0;-327.0;122.0;99.0;-240.0
-133.0;?;45.0;-326.0;122.0;100.0;-240.0
-132.0;-350.0;44.0;-326.0;121.0;101.0;-241.0
-132.0;-350.0;44.0;-326.0;120.0;101.0;?
-132.0;-350.0;44.0;-326.0;120.0;101.0;-240.0
-131.0;-349.0;45.0;-325.0;119.0;101.0;-239.0
-130.0;-348.0;46.0;-324.0;118.0;100.0;-238.0
-130.0;-347.0;45.0;?;120.0;100.0;-237.0
-130.0;-347.0;44.0;-326.0;120.0;101.0;-236.0
-130.0;?;44.0;-325.0;?;101.0;-235.0
-129.0;-345.0;43.0;-326.0;122.0;101.0;-233.0
-129.0;-345.0;44.0;-325.0;121.0;101.0;-233.0
-130.0;-346.0;45.0;-324.0;119.0;100.0;-232.0
-131.0;-347.0;?;-323.0;118.0;99.0;-231.0
-132.0;-349.0;47.0;-324.0;118.0;98.0;-231.0
-134.0;-352.0;48.0;-324.0;119.0;98.0;-231.0
-136.0;-354.0;49.0;-324.0;119.0;97.0;-230.0
-138.0;-357.0;49.0;-324.0;120.0;97.0;-230.0
?;-361.0;49.0;-326.0;121.0;97.0;-231.0
-142.0;-363.0;49.0;-328.0;122.0;97.0;-231.0
-144.0;-366.0;49.0;-329.0;124.0;96.0;-231.0
-144.0;?;49.0;-330.0;125.0;95.0;-230.0
-145.0;-369.0;51.0;-331.0;126.0;93.0;-230.0
-146.0;-369.0;52.0;-332.0;126.0;90.0;-229.0
-147.0;-370.0;54.0;-333.0;127.0;87.0;-229.0
?;-372.0;56.0;-334.0;128.0;85.0;?
-148.0;-372.0;55.0;-335.0;129.0;86.0;-229.0
-149.0;?;53.0;-337.0;132.0;89.0;-229.0
-150.0;-372.0;50.0;-338.0;132.0;92.0;-230.0
-152.0;-373.0;?;-338.0;?;94.0;-231.0
-151.0;-373.0;47.0;-339.0;134.0;96.0;?
-151.0;-372.0;46.0;-338.0;133.0;96.0;-231.0
-150.0;?;46.0;-336.0;131.0;96.0;?
-148.0;-368.0;47.0;-334.0;130.0;96.0;-231.0
-146.0;-366.0;47.0;-333.0;128.0;95.0;-230.0
-145.0;-365.0;48.0;-330.0;126.0;95.0;-230.0
-143.0;-363.0;49.0;-328.0;123.0;94.0;-229.0
-141.0;-361.0;50.0;-325.0;120.0;93.0;-229.0
-141.0;-360.0;51.0;-323.0;117.0;92.0;-228.0
-141.0;-358.0;52.0;-322.0;116.0;92.0;-227.0
-140.0;-357.0;52.0;-320.0;113.0;92.0;-226.0
-140.0;?;53.0;-318.0;112.0;91.0;-225.0
-141.0;-354.0;?;-317.0;111.0;92.0;-225.0
-142.0;-355.0;52.0;-317.0;112.0;93.0;-225.0
?;-355.0;51.0;-318.0;112.0;93.0;-225.0
-144.0;-355.0;50.0;-318.0;113.0;94.0;-226.0
-145.0;-355.0;48.0;-319.0;114.0;95.0;-228.0
-145.0;-356.0;?;-320.0;115.0;96.0;-229.0
-145.0;-355.0;46.0;-322.0;116.0;96.0;-229.0
-144.0;-355.0;45.0;-323.0;118.0;97.0;-231.0
-142.0;-354.0;43.0;-324.0;119.0;98.0;-232.0
-141.0;-354.0;43.0;-325.0;119.0;98.0;-232.0
-139.0;?;42.0;-325.0;120.0;?;?
-139.0;-354.0;?;-325.0;120.0;99.0;?
-139.0;-355.0;41.0;-326.0;121.0;101.0;-236.0
-139.0;-356.0;40.0;-326.0;121.0;102.0;-237.0
-139.0;?;38.0;-326.0;122.0;103.0;-237.0
-140.0;-358.0;37.0;-326.0;122.0;104.0;-238.0
-140.0;-358.0;37.0;-325.0;121.0;104.0;-238.0
-141.0;-358.0;38.0;-325.0;121.0;103.0;-238.0
-142.0;-359.0;38.0;-324.0;121.0;103.0;-238.0
-143.0;-360.0;38.0;-325.0;121.0;103.0;-238.0
-144.0;-361.0;37.0;-325.0;122.0;103.0;-238.0
-145.0;-361.0;37.0;-326.0;122.0;103.0;-238.0
-146.0;-361.0;38.0;-326.0;122.0;103.0;-237.0
?;-360.0;?;-326.0;123.0;102.0;-237.0
-147.0;-361.0;38.0;-327.0;124.0;102.0;-236.0
-147.0;-362.0;39.0;-327.0;123.0;101.0;-236.0
-145.0;-361.0;41.0;-325.0;122.0;99.0;-235.0
-144.0;-359.0;42.0;-324.0;120.0;98.0;-234.0
-145.0;-359.0;41.0;-324.0;121.0;?;-233.0
-145.0;-359.0;40.0;-325.0;122.0;100.0;?
-144.0;-359.0;39.0;-324.0;121.0;100.0;-233.0
-144.0;-358.0;39.0;-324.0;?;100.0;-232.0
-143.0;-357.0;40.0;-322.0;118.0;99.0;-232.0
-143.0;-357.0;41.0;-321.0;117.0;98.0;-232.0
-144.0;-358.0;40.0;-321.0;116.0;98.0;-233.0
-143.0;-357.0;40.0;-320.0;116.0;98.0;-233.0
-141.0;-356.0;40.0;-319.0;115.0;98.0;-233.0
-141.0;-355.0;41.0;-319.0;113.0;98.0;-232.0
-139.0;-355.0;41.0;-318.0;113.0;97.0;-232.0
-138.0;-353.0;42.0;-316.0;111.0;96.0;-231.0
-136.0;-351.0;43.0;-315.0;109.0;95.0;-230.0
-135.0;-350.0;43.0;?;108.0;95.0;-230.0
-135.0;-350.0;42.0;-313.0;107.0;96.0;-230.0
-135.0;?;41.0;-314.0;107.0;96.0;-231.0
-136.0;-351.0;?;-314.0;107.0;97.0;-232.0
?;-351.0;40.0;-313.0;107.0;97.0;-232.0
-137.0;-351.0;?;?;108.0;97.0;-233.0
-137.0;-352.0;39.0;-315.0;110.0;97.0;-234.0
-137.0;-352.0;39.0;-315.0;110.0;97.0;-234.0
-136.0;-351.0;40.0;-315.0;110.0;96.0;-234.0
-135.0;-350.0;41.0;-314.0;110.0;95.0;-234.0
-136.0;-350.0;41.0;-315.0;110.0;95.0;-234.0
-138.0;-350.0;41.0;-315.0;111.0;96.0;-235.0
-140.0;-351.0;?;-316.0;113.0;98.0;-235.0
-142.0;-352.0;38.0;-318.0;115.0;100.0;-236.0
-143.0;-353.0;37.0;-319.0;?;101.0;?
-143.0;-353.0;36.0;-320.0;117.0;101.0;-238.0
-143.0;-353.0;35.0;-321.0;119.0;100.0;?
-143.0;-353.0;35.0;-321.0;119.0;99.0;-238.0
-142.0;-354.0;36.0;-322.0;120.0;98.0;-239.0
-145.0;-356.0;37.0;-322.0;121.0;98.0;-240.0
-149.0;-360.0;35.0;-323.0;123.0;101.0;-243.0
?;-365.0;31.0;-326.0;126.0;105.0;-246.0
?;-370.0;27.0;-328.0;130.0;111.0;-250.0
-163.0;-373.0;22.0;-331.0;134.0;115.0;-252.0
-165.0;-376.0;19.0;-334.0;138.0;119.0;-254.0
-165.0;-377.0;18.0;-336.0;139.0;120.0;-256.0
-165.0;-380.0;17.0;-338.0;142.0;120.0;?
-165.0;-382.0;17.0;-340.0;144.0;119.0;-261.0
-164.0;-383.0;17.0;-343.0;147.0;120.0;-263.0
-164.0;-385.0;16.0;-346.0;150.0;121.0;-266.0
-166.0;-387.0;15.0;-349.0;153.0;123.0;-269.0
-169.0;-390.0;15.0;-352.0;156.0;123.0;-271.0
-172.0;-393.0;14.0;-354.0;158.0;125.0;-273.0
-174.0;-396.0;?;-357.0;161.0;128.0;-274.0
-176.0;-398.0;9.0;-359.0;164.0;131.0;-275.0
-176.0;?;7.0;-361.0;166.0;135.0;-276.0
-178.0;-401.0;5.0;-362.0;167.0;137.0;-277.0
-179.0;-402.0;3.0;-363.0;168.0;140.0;-278.0
-181.0;?;1.0;-364.0;169.0;142.0;?
-183.0;-404.0;-2.0;-365.0;171.0;145.0;-282.0
-184.0;-405.0;-4.0;-367.0;173.0;148.0;-283.0
?;-405.0;-6.0;?;174.0;150.0;-285.0
-185.0;-406.0;-9.0;-368.0;175.0;152.0;-288.0
-186.0;-408.0;-11.0;-370.0;177.0;155.0;-291.0
-188.0;-410.0;-14.0;-372.0;179.0;158.0;-294.0
-189.0;-412.0;?;-374.0;181.0;159.0;-297.0
-191.0;-415.0;-17.0;-377.0;183.0;161.0;-300.0
-193.0;-417.0;-18.0;-379.0;186.0;162.0;-303.0
-194.0;-419.0;-19.0;-381.0;190.0;163.0;-305.0
-195.0;-420.0;-21.0;-384.0;193.0;164.0;-306.0
-195.0;-420.0;-21.0;-386.0;194.0;?;-307.0
-195.0;-420.0;-21.0;-387.0;196.0;163.0;-307.0
-195.0;-421.0;-21.0;-389.0;197.0;163.0;-306.0
-194.0;-421.0;-20.0;-389.0;196.0;163.0;-305.0
-196.0;-422.0;-18.0;-388.0;195.0;161.0;-304.0
-196.0;-421.0;-19.0;-389.0;197.0;162.0;-302.0
-196.0;-422.0;-20.0;-391.0;198.0;164.0;-301.0
-197.0;?;-20.0;-389.0;196.0;163.0;-299.0
-196.0;-420.0;-19.0;-388.0;195.0;163.0;?
-194.0;-418.0;-19.0;-388.0;195.0;163.0;-296.0
-194.0;-418.0;-19.0;-387.0;194.0;163.0;-295.0
-193.0;-416.0;-19.0;-387.0;193.0;163.0;-294.0
-192.0;-414.0;-18.0;-385.0;191.0;162.0;-292.0
?;-414.0;-17.0;-384.0;190.0;162.0;-292.0
-191.0;-414.0;-17.0;-383.0;190.0;164.0;-292.0
-192.0;-414.0;-17.0;-383.0;190.0;164.0;?
-193.0;-414.0;-17.0;-384.0;190.0;164.0;-293.0
-194.0;-414.0;-16.0;-383.0;189.0;163.0;?
-194.0;-412.0;-13.0;-381.0;187.0;161.0;-292.0
-193.0;-411.0;-11.0;-381.0;187.0;158.0;-292.0
-192.0;-410.0;-10.0;?;187.0;157.0;-292.0
-191.0;-408.0;-8.0;-382.0;185.0;155.0;-291.0
-189.0;-405.0;-4.0;-379.0;182.0;153.0;-289.0
?;?;-2.0;-378.0;180.0;152.0;-288.0
-184.0;-404.0;-1.0;-376.0;178.0;152.0;?
-182.0;-403.0;1.0;-373.0;176.0;152.0;-285.0
-182.0;-403.0;2.0;-372.0;174.0;?;-284.0
-183.0;-403.0;3.0;-371.0;173.0;152.0;-284.0
-183.0;-404.0;4.0;-371.0;173.0;152.0;-283.0
-184.0;-403.0;5.0;-372.0;174.0;151.0;-281.0
-185.0;-401.0;6.0;-374.0;175.0;148.0;-281.0
-182.0;-397.0;8.0;-375.0;176.0;?;-279.0
-180.0;-394.0;11.0;-376.0;175.0;141.0;-277.0
-178.0;-393.0;14.0;-376.0;175.0;138.0;-276.0
-175.0;-391.0;16.0;-376.0;174.0;136.0;-276.0
-173.0;-390.0;17.0;-375.0;173.0;135.0;-274.0
-170.0;-388.0;18.0;-374.0;172.0;135.0;-273.0
-168.0;-388.0;20.0;-372.0;170.0;135.0;-272.0
-167.0;-387.0;18.0;-372.0;171.0;136.0;-271.0
-167.0;-387.0;16.0;-371.0;168.0;138.0;-271.0
-168.0;-389.0;18.0;-367.0;166.0;137.0;-271.0
-168.0;-390.0;16.0;-367.0;166.0;138.0;-270.0
-167.0;-388.0;16.0;-366.0;164.0;139.0;?
-166.0;-386.0;16.0;-364.0;164.0;137.0;-268.0
-167.0;-386.0;?;-363.0;162.0;135.0;-267.0
-166.0;-386.0;19.0;-362.0;162.0;133.0;-265.0
-164.0;?;21.0;-363.0;161.0;132.0;-263.0
-162.0;?;22.0;-362.0;160.0;130.0;-262.0
-161.0;-382.0;23.0;-361.0;159.0;128.0;-261.0
-160.0;-381.0;22.0;?;161.0;128.0;-259.0
-160.0;-380.0;22.0;-362.0;160.0;127.0;-258.0
-160.0;-380.0;23.0;-360.0;159.0;126.0;-257.0
-161.0;-379.0;23.0;-360.0;159.0;126.0;-256.0
-160.0;-379.0;23.0;-359.0;158.0;126.0;-255.0
-159.0;-377.0;22.0;-358.0;157.0;126.0;-254.0
-159.0;-376.0;22.0;-357.0;156.0;127.0;?
-159.0;-376.0;22.0;-355.0;154.0;126.0;-254.0
-159.0;-376.0;23.0;-353.0;152.0;125.0;-254.0
-159.0;-378.0;?;-351.0;150.0;125.0;-254.0
-160.0;-379.0;25.0;-350.0;150.0;125.0;-255.0
-161.0;-380.0;25.0;-350.0;150.0;124.0;-255.0
-161.0;-382.0;26.0;-351.0;150.0;123.0;-256.0
-161.0;-383.0;?;-351.0;150.0;121.0;-256.0
-162.0;-384.0;?;-351.0;150.0;?;-255.0
-162.0;-385.0;32.0;-352.0;150.0;?;-254.0
-162.0;-386.0;33.0;-354.0;151.0;115.0;-254.0
-163.0;-387.0;35.0;-354.0;151.0;112.0;-254.0
-164.0;-388.0;37.0;-355.0;152.0;111.0;-253.0
-165.0;-388.0;37.0;-356.0;154.0;112.0;-252.0
-167.0;-389.0;36.0;-357.0;156.0;113.0;-252.0
-170.0;-391.0;35.0;?;158.0;114.0;-252.0
-172.0;-392.0;33.0;-359.0;159.0;115.0;-253.0
-173.0;-394.0;33.0;?;159.0;116.0;?
-173.0;-394.0;33.0;-360.0;?;117.0;?
-173.0;?;32.0;-360.0;160.0;117.0;-252.0
-172.0;-394.0;?;-360.0;160.0;117.0;-253.0
-172.0;-394.0;33.0;-359.0;160.0;116.0;-253.0
-171.0;-394.0;?;-359.0;159.0;116.0;-253.0
-171.0;-394.0;34.0;-359.0;159.0;116.0;-254.0
-170.0;-394.0;34.0;-358.0;158.0;115.0;-254.0
-170.0;-394.0;34.0;-358.0;158.0;115.0;-253.0
-169.0;-394.0;35.0;-358.0;157.0;115.0;-253.0
-169.0;-394.0;35.0;-357.0;156.0;115.0;-253.0
-169.0;-393.0;36.0;-356.0;155.0;114.0;-252.0
-168.0;-393.0;36.0;-356.0;155.0;114.0;-252.0
-168.0;-392.0;37.0;-355.0;153.0;113.0;-251.0
-168.0;-392.0;36.0;-355.0;153.0;113.0;-251.0
-168.0;-391.0;36.0;-354.0;152.0;114.0;-250.0
-167.0;-391.0;36.0;-352.0;151.0;113.0;-250.0
-167.0;-390.0;36.0;?;150.0;112.0;-249.0
-166.0;-389.0;37.0;-351.0;148.0;111.0;-248.0
-165.0;-388.0;38.0;-349.0;146.0;110.0;-247.0
-163.0;-387.0;40.0;-348.0;144.0;109.0;-246.0
-163.0;-386.0;41.0;-346.0;142.0;107.0;-246.0
-162.0;-386.0;42.0;-344.0;141.0;106.0;-246.0
-162.0;-385.0;41.0;-344.0;141.0;106.0;-245.0
-163.0;-386.0;40.0;-344.0;141.0;107.0;?
-165.0;-386.0;40.0;?;141.0;107.0;?
-165.0;-387.0;40.0;-343.0;142.0;107.0;-246.0
-166.0;-387.0;41.0;-344.0;142.0;107.0;-246.0
-166.0;-388.0;41.0;-344.0;143.0;106.0;-246.0
-166.0;-389.0;42.0;-345.0;144.0;106.0;-248.0
-165.0;?;42.0;-346.0;145.0;105.0;-248.0
-166.0;?;42.0;-348.0;147.0;105.0;-250.0
?;-391.0;41.0;-349.0;148.0;105.0;-251.0
-169.0;-391.0;41.0;-350.0;150.0;105.0;-252.0
-169.0;-392.0;40.0;-354.0;153.0;107.0;-252.0
-170.0;-393.0;37.0;?;156.0;108.0;-253.0
-170.0;-392.0;35.0;-357.0;158.0;109.0;-254.0
-169.0;-391.0;33.0;-358.0;159.0;111.0;-254.0
-169.0;-391.0;31.0;?;160.0;113.0;-254.0
-168.0;-389.0;30.0;?;160.0;114.0;-254.0
-165.0;-387.0;28.0;-357.0;159.0;115.0;-254.0
-163.0;-385.0;26.0;-355.0;158.0;117.0;-254.0
-161.0;-383.0;24.0;?;157.0;119.0;-254.0
-160.0;-381.0;23.0;-350.0;154.0;120.0;-254.0
-159.0;-380.0;21.0;-348.0;151.0;121.0;-255.0
-158.0;-379.0;20.0;-344.0;148.0;?;-255.0
-157.0;-378.0;20.0;?;145.0;123.0;-255.0
-156.0;-377.0;20.0;-338.0;143.0;124.0;-256.0
?;-376.0;20.0;-337.0;141.0;124.0;-255.0
-155.0;-376.0;21.0;-335.0;139.0;123.0;-255.0
?;-376.0;22.0;-334.0;138.0;121.0;-255.0
-155.0;-376.0;23.0;-334.0;138.0;120.0;-255.0
-155.0;-376.0;?;?;139.0;118.0;-255.0
-155.0;-377.0;26.0;-336.0;140.0;117.0;-255.0
-155.0;-377.0;26.0;-338.0;142.0;116.0;-254.0
-156.0;-377.0;27.0;?;143.0;115.0;-254.0
-156.0;-377.0;27.0;-342.0;?;114.0;-254.0
-155.0;-376.0;26.0;-344.0;148.0;114.0;-253.0
-155.0;-376.0;26.0;-346.0;?;114.0;-253.0
-154.0;-375.0;26.0;?;?;115.0;-253.0
-152.0;-375.0;25.0;-349.0;153.0;116.0;-253.0
-152.0;-376.0;24.0;-350.0;154.0;?;-253.0
-155.0;?;22.0;-349.0;154.0;119.0;-254.0
-156.0;-379.0;22.0;-349.0;154.0;120.0;-255.0
-157.0;-379.0;21.0;-351.0;155.0;122.0;-255.0
-159.0;-381.0;?;-351.0;155.0;123.0;-256.0
-159.0;-381.0;21.0;-350.0;155.0;122.0;-256.0
-159.0;-382.0;21.0;-351.0;155.0;122.0;-256.0
-159.0;-383.0;22.0;-351.0;155.0;121.0;-256.0
-159.0;-383.0;23.0;-352.0;156.0;121.0;-256.0
?;-383.0;24.0;-352.0;156.0;121.0;-256.0
-159.0;-383.0;24.0;-352.0;157.0;120.0;-255.0
-158.0;-383.0;24.0;?;157.0;121.0;-255.0
-159.0;-383.0;?;-352.0;?;121.0;-254.0
?;?;23.0;-352.0;156.0;121.0;-254.0
-159.0;?;23.0;-351.0;156.0;121.0;?
-159.0;-383.0;?;-350.0;156.0;121.0;-253.0
-159.0;-383.0;24.0;-349.0;155.0;121.0;-253.0
-160.0;-383.0;25.0;-349.0;155.0;121.0;-253.0
-160.0;?;25.0;-350.0;155.0;121.0;-253.0
-161.0;-383.0;25.0;-350.0;154.0;121.0;-254.0
-161.0;-383.0;25.0;-350.0;155.0;121.0;-255.0
-161.0;-383.0;25.0;-350.0;?;121.0;-255.0
-161.0;-383.0;24.0;-351.0;155.0;121.0;-256.0
-160.0;-383.0;23.0;-352.0;156.0;122.0;-256.0
-160.0;-383.0;23.0;-351.0;?;122.0;-257.0
?;-382.0;23.0;-351.0;157.0;122.0;-258.0
-159.0;-382.0;?;-351.0;157.0;?;-258.0
-159.0;-382.0;21.0;-351.0;158.0;124.0;-259.0
-159.0;-382.0;20.0;-352.0;158.0;125.0;-259.0
-159.0;-382.0;20.0;-352.0;158.0;125.0;-260.0
-159.0;-383.0;20.0;-351.0;?;125.0;-261.0
-159.0;-383.0;19.0;-351.0;157.0;126.0;-261.0
-158.0;-383.0;19.0;-350.0;?;126.0;-261.0
-158.0;-383.0;19.0;-350.0;156.0;125.0;-260.0
-158.0;-383.0;20.0;-350.0;155.0;125.0;-260.0
-159.0;-383.0;20.0;?;155.0;125.0;-259.0
-159.0;-383.0;20.0;-350.0;155.0;125.0;-259.0
-159.0;-384.0;20.0;-350.0;155.0;125.0;-259.0
-160.0;-384.0;21.0;-351.0;155.0;125.0;-259.0
-161.0;?;20.0;-351.0;157.0;126.0;-259.0
-161.0;-384.0;18.0;-352.0;158.0;127.0;-260.0
-161.0;?;16.0;-353.0;160.0;128.0;-260.0
-160.0;-382.0;14.0;-354.0;?;129.0;-260.0
-158.0;-379.0;12.0;-355.0;162.0;130.0;-259.0
-156.0;-377.0;11.0;-355.0;163.0;131.0;-260.0
-154.0;-375.0;11.0;-355.0;162.0;131.0;-259.0
-152.0;-374.0;10.0;-353.0;161.0;131.0;-259.0
-150.0;-372.0;11.0;-352.0;159.0;131.0;-260.0
-149.0;-370.0;10.0;-351.0;158.0;132.0;-259.0
-148.0;-368.0;10.0;-348.0;155.0;132.0;-259.0
?;-368.0;10.0;-345.0;152.0;?;-259.0
-147.0;-369.0;12.0;-343.0;149.0;132.0;-259.0
-148.0;-370.0;12.0;-341.0;146.0;132.0;-259.0
-150.0;-372.0;13.0;-339.0;145.0;131.0;-259.0
-151.0;-374.0;14.0;-338.0;143.0;130.0;-259.0
-151.0;-373.0;14.0;-338.0;142.0;128.0;-258.0
-151.0;-373.0;15.0;-339.0;143.0;126.0;-256.0
