Accelerometer LUA^ accY;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit LUA accX
925.0;-484.0;521.0;?;545.0;-968.0
?;-481.0;524.0;-473.0;546.0;-958.0
928.0;-482.0;523.0;-470.0;546.0;-966.0
940.0;-481.0;523.0;-471.0;545.0;-979.0
940.0;-480.0;523.0;-473.0;547.0;-956.0
947.0;-476.0;?;-469.0;543.0;-954.0
910.0;-476.0;521.0;-469.0;542.0;-969.0
935.0;-477.0;524.0;?;?;-969.0
919.0;-477.0;521.0;-476.0;542.0;-956.0
920.0;-475.0;?;-474.0;543.0;-956.0
?;-472.0;520.0;-472.0;540.0;-946.0
911.0;?;519.0;-472.0;536.0;-940.0
924.0;-469.0;518.0;?;532.0;-954.0
907.0;?;517.0;-472.0;529.0;-951.0
901.0;-468.0;514.0;-470.0;527.0;-947.0
?;-467.0;515.0;-470.0;528.0;-946.0
919.0;-465.0;516.0;-469.0;527.0;-940.0
912.0;-464.0;?;-466.0;526.0;-944.0
910.0;-464.0;514.0;-463.0;525.0;-951.0
920.0;-465.0;517.0;-463.0;525.0;-955.0
930.0;-463.0;517.0;-463.0;529.0;?
909.0;-466.0;?;-465.0;527.0;-940.0
903.0;-465.0;519.0;?;531.0;-953.0
910.0;-465.0;519.0;-461.0;529.0;-949.0
900.0;-464.0;520.0;-458.0;530.0;-948.0
919.0;-463.0;521.0;-458.0;?;-962.0
926.0;-461.0;522.0;-456.0;530.0;-974.0
922.0;-459.0;522.0;-456.0;528.0;-964.0
931.0;?;523.0;-453.0;527.0;-958.0
924.0;-456.0;523.0;-455.0;527.0;-961.0
918.0;-458.0;523.0;-456.0;524.0;-964.0
?;-458.0;523.0;-460.0;523.0;-970.0
916.0;-455.0;524.0;-457.0;523.0;?
946.0;-454.0;523.0;-458.0;524.0;?
932.0;-457.0;522.0;?;525.0;-958.0
939.0;-454.0;524.0;-454.0;524.0;-957.0
930.0;-453.0;522.0;-457.0;524.0;-959.0
929.0;?;522.0;-454.0;525.0;-956.0
909.0;-450.0;525.0;-453.0;525.0;-962.0
914.0;-451.0;525.0;-450.0;527.0;-963.0
920.0;-456.0;526.0;-449.0;527.0;-969.0
936.0;-453.0;527.0;-451.0;527.0;-961.0
931.0;-451.0;526.0;-453.0;525.0;-953.0
?;-452.0;522.0;-453.0;525.0;-954.0
939.0;-454.0;522.0;-456.0;526.0;-958.0
921.0;-451.0;522.0;-458.0;528.0;-962.0
921.0;-454.0;524.0;-458.0;527.0;-963.0
920.0;-450.0;523.0;-459.0;529.0;-960.0
926.0;-448.0;?;-460.0;531.0;-951.0
939.0;-451.0;?;-459.0;531.0;-938.0
931.0;-447.0;?;-456.0;531.0;-937.0
921.0;-447.0;526.0;-452.0;531.0;-955.0
902.0;-445.0;525.0;-451.0;532.0;-959.0
903.0;-441.0;525.0;-447.0;529.0;-960.0
?;-440.0;526.0;-443.0;526.0;-953.0
923.0;-437.0;529.0;-440.0;526.0;-945.0
929.0;-434.0;527.0;-438.0;523.0;-941.0
931.0;-437.0;528.0;-438.0;524.0;-927.0
923.0;-437.0;529.0;-436.0;524.0;-901.0
903.0;-436.0;533.0;-436.0;524.0;-931.0
878.0;-436.0;534.0;-433.0;526.0;-995.0
878.0;-435.0;534.0;-434.0;526.0;-990.0
884.0;-434.0;533.0;-431.0;522.0;-983.0
925.0;-436.0;533.0;-432.0;520.0;-977.0
950.0;-436.0;533.0;-430.0;519.0;-957.0
941.0;-432.0;532.0;-430.0;519.0;-948.0
939.0;-432.0;530.0;-430.0;519.0;-954.0
940.0;-435.0;531.0;?;520.0;-958.0
921.0;-434.0;530.0;?;519.0;-957.0
919.0;-436.0;528.0;-433.0;523.0;-945.0
903.0;-438.0;528.0;-434.0;522.0;-956.0
923.0;-437.0;527.0;-436.0;525.0;-960.0
920.0;-440.0;527.0;-438.0;526.0;-963.0
933.0;-441.0;524.0;-441.0;526.0;-952.0
924.0;-440.0;523.0;-442.0;528.0;-955.0
923.0;-442.0;522.0;-444.0;530.0;-964.0
936.0;-443.0;521.0;-446.0;532.0;-960.0
932.0;-440.0;521.0;-447.0;532.0;-951.0
908.0;-441.0;521.0;-449.0;530.0;-950.0
926.0;-439.0;520.0;-448.0;528.0;-951.0
922.0;?;519.0;-446.0;527.0;-948.0
928.0;-436.0;518.0;-446.0;524.0;?
929.0;-438.0;519.0;-444.0;525.0;-953.0
940.0;-437.0;519.0;-442.0;?;-953.0
930.0;-439.0;?;-442.0;525.0;-957.0
939.0;-441.0;522.0;-442.0;522.0;-958.0
921.0;-437.0;520.0;-441.0;522.0;-963.0
941.0;-437.0;522.0;?;524.0;-953.0
923.0;-438.0;522.0;-441.0;523.0;-962.0
?;-441.0;523.0;-438.0;523.0;?
928.0;-437.0;523.0;-438.0;524.0;-962.0
934.0;-436.0;522.0;-437.0;524.0;-954.0
937.0;-436.0;522.0;-436.0;525.0;-958.0
?;-435.0;523.0;-437.0;523.0;-965.0
907.0;-437.0;522.0;-436.0;524.0;-967.0
919.0;-433.0;523.0;-435.0;525.0;-962.0
924.0;-435.0;521.0;-432.0;523.0;-950.0
963.0;-433.0;522.0;-433.0;523.0;-954.0
945.0;-432.0;521.0;-431.0;521.0;-967.0
929.0;-433.0;521.0;?;523.0;?
929.0;-436.0;522.0;-431.0;520.0;-944.0
?;-436.0;521.0;-430.0;521.0;-957.0
927.0;-437.0;522.0;-430.0;521.0;-959.0
899.0;-436.0;524.0;-432.0;522.0;-949.0
917.0;-439.0;526.0;-432.0;524.0;-956.0
919.0;-436.0;526.0;-434.0;524.0;-947.0
938.0;-440.0;526.0;-433.0;523.0;-959.0
929.0;-437.0;525.0;-434.0;522.0;-968.0
923.0;-441.0;526.0;-436.0;527.0;-969.0
934.0;-441.0;526.0;-438.0;527.0;-963.0
954.0;-442.0;527.0;-436.0;?;-963.0
941.0;-443.0;528.0;-436.0;530.0;-960.0
918.0;-444.0;527.0;-435.0;527.0;-963.0
937.0;-443.0;526.0;-436.0;529.0;-959.0
948.0;-447.0;525.0;?;528.0;-961.0
940.0;-449.0;?;-441.0;530.0;-956.0
940.0;-448.0;528.0;-439.0;532.0;-975.0
938.0;-454.0;?;-445.0;?;-967.0
921.0;-454.0;529.0;-444.0;533.0;-974.0
931.0;-452.0;528.0;-445.0;534.0;-965.0
?;-453.0;527.0;-446.0;535.0;-959.0
947.0;-450.0;528.0;?;535.0;-972.0
939.0;-450.0;525.0;-445.0;535.0;-971.0
?;-452.0;527.0;?;531.0;-966.0
?;-452.0;527.0;-440.0;533.0;-959.0
945.0;-448.0;524.0;-439.0;530.0;?
939.0;-451.0;526.0;-439.0;532.0;-961.0
912.0;-450.0;524.0;-441.0;531.0;-953.0
945.0;-450.0;523.0;-441.0;533.0;-965.0
?;-449.0;524.0;-441.0;530.0;-953.0
929.0;-449.0;523.0;-440.0;528.0;-953.0
940.0;?;522.0;-438.0;527.0;-957.0
911.0;-444.0;520.0;-436.0;527.0;-952.0
923.0;-444.0;521.0;-435.0;522.0;-951.0
?;-442.0;520.0;-436.0;519.0;-961.0
932.0;-441.0;523.0;-436.0;523.0;-962.0
923.0;-439.0;525.0;?;525.0;-960.0
930.0;-442.0;524.0;-434.0;525.0;-982.0
928.0;-438.0;525.0;-431.0;527.0;-979.0
915.0;-434.0;523.0;-424.0;?;-968.0
935.0;-430.0;522.0;-418.0;517.0;-953.0
953.0;-427.0;520.0;-412.0;507.0;-963.0
937.0;-422.0;521.0;-407.0;502.0;-960.0
913.0;-420.0;?;-404.0;498.0;-960.0
938.0;-418.0;516.0;-402.0;?;-961.0
939.0;-417.0;517.0;-398.0;495.0;-960.0
940.0;-413.0;517.0;-394.0;490.0;-963.0
930.0;-410.0;516.0;-391.0;488.0;-960.0
930.0;-411.0;516.0;-388.0;484.0;-961.0
930.0;-407.0;516.0;-383.0;481.0;-959.0
928.0;-407.0;518.0;-378.0;479.0;-959.0
907.0;-406.0;518.0;-373.0;479.0;-960.0
903.0;-401.0;515.0;-369.0;474.0;-955.0
916.0;-394.0;515.0;-366.0;469.0;-961.0
933.0;-397.0;?;-364.0;471.0;-953.0
919.0;?;514.0;-362.0;466.0;-944.0
913.0;-388.0;515.0;-361.0;464.0;-947.0
924.0;-390.0;514.0;-361.0;461.0;-950.0
912.0;-388.0;513.0;-359.0;460.0;-958.0
912.0;-385.0;512.0;-356.0;459.0;-973.0
902.0;-383.0;514.0;-354.0;461.0;-968.0
916.0;-382.0;512.0;-351.0;455.0;-962.0
946.0;-379.0;512.0;-348.0;453.0;-962.0
950.0;-378.0;514.0;-341.0;449.0;-962.0
930.0;?;512.0;-337.0;450.0;-974.0
928.0;-372.0;512.0;-332.0;447.0;-977.0
925.0;-370.0;511.0;-325.0;443.0;-959.0
947.0;-368.0;510.0;-325.0;438.0;?
929.0;-365.0;511.0;-322.0;437.0;-958.0
938.0;-369.0;513.0;-322.0;436.0;-948.0
917.0;-366.0;511.0;-320.0;436.0;-958.0
937.0;-368.0;513.0;-320.0;437.0;-970.0
913.0;-370.0;515.0;-320.0;437.0;-965.0
?;-369.0;514.0;-321.0;438.0;-943.0
943.0;-371.0;513.0;?;436.0;-976.0
927.0;-370.0;517.0;-322.0;438.0;-981.0
903.0;-369.0;?;-327.0;443.0;-959.0
924.0;-372.0;517.0;-329.0;440.0;-959.0
948.0;-372.0;518.0;-332.0;443.0;-955.0
949.0;-372.0;517.0;-334.0;?;-975.0
921.0;-376.0;518.0;-337.0;447.0;-974.0
922.0;-375.0;519.0;-339.0;448.0;-967.0
932.0;-375.0;517.0;-337.0;446.0;-971.0
938.0;-378.0;516.0;-341.0;449.0;-960.0
928.0;-377.0;515.0;-339.0;447.0;-969.0
928.0;-375.0;515.0;-338.0;445.0;-966.0
936.0;-377.0;?;-338.0;449.0;-976.0
948.0;-379.0;515.0;-342.0;449.0;-950.0
931.0;-381.0;514.0;-340.0;446.0;-939.0
935.0;-383.0;512.0;-344.0;?;-944.0
937.0;-387.0;511.0;-347.0;454.0;-954.0
912.0;-385.0;512.0;-346.0;456.0;-942.0
919.0;-388.0;513.0;-349.0;457.0;-956.0
906.0;-392.0;512.0;-352.0;461.0;-962.0
900.0;-387.0;513.0;-354.0;462.0;-967.0
921.0;-388.0;513.0;-351.0;461.0;-968.0
911.0;-389.0;512.0;-352.0;461.0;-964.0
913.0;-391.0;512.0;-352.0;458.0;-929.0
930.0;-391.0;511.0;-357.0;452.0;-921.0
928.0;-396.0;514.0;-361.0;454.0;-949.0
898.0;-397.0;512.0;-366.0;457.0;-961.0
872.0;-400.0;511.0;-367.0;458.0;-954.0
905.0;-404.0;513.0;-370.0;?;-940.0
927.0;-407.0;514.0;?;465.0;-943.0
922.0;-406.0;516.0;-375.0;466.0;-954.0
897.0;-408.0;517.0;-376.0;468.0;-939.0
894.0;-406.0;515.0;-379.0;467.0;-923.0
918.0;-407.0;515.0;-380.0;466.0;-975.0
901.0;?;517.0;-381.0;472.0;-948.0
872.0;-404.0;515.0;?;474.0;-942.0
915.0;-411.0;517.0;-381.0;472.0;-967.0
949.0;-407.0;517.0;-385.0;475.0;-940.0
?;-408.0;518.0;-386.0;478.0;-961.0
912.0;-410.0;519.0;-388.0;477.0;-944.0
?;-414.0;520.0;-390.0;478.0;-958.0
936.0;-411.0;519.0;-390.0;481.0;-962.0
944.0;-414.0;522.0;-393.0;482.0;-954.0
913.0;-413.0;?;-395.0;481.0;-941.0
931.0;-418.0;519.0;?;481.0;-953.0
933.0;-416.0;521.0;-399.0;485.0;-953.0
911.0;-419.0;520.0;?;486.0;?
916.0;-422.0;522.0;-401.0;486.0;-958.0
926.0;-418.0;521.0;-403.0;490.0;-949.0
932.0;-423.0;526.0;-406.0;492.0;-953.0
909.0;-421.0;524.0;-405.0;492.0;-954.0
891.0;-426.0;526.0;?;496.0;-973.0
909.0;-427.0;527.0;-405.0;496.0;-965.0
?;-424.0;526.0;-401.0;497.0;-957.0
940.0;-425.0;526.0;-400.0;498.0;?
938.0;-425.0;527.0;-398.0;497.0;-952.0
930.0;-425.0;528.0;-397.0;498.0;-959.0
927.0;-423.0;526.0;-396.0;496.0;-968.0
921.0;-426.0;528.0;-395.0;496.0;-959.0
918.0;-424.0;529.0;-393.0;495.0;-962.0
929.0;-425.0;529.0;-392.0;?;-957.0
936.0;?;529.0;-393.0;?;-944.0
926.0;-424.0;529.0;-392.0;492.0;-946.0
906.0;-421.0;528.0;-390.0;492.0;-945.0
908.0;-424.0;528.0;-390.0;489.0;-956.0
897.0;-419.0;526.0;-387.0;488.0;-959.0
897.0;-418.0;527.0;-386.0;487.0;-957.0
903.0;-419.0;528.0;-385.0;488.0;-953.0
901.0;?;526.0;-383.0;487.0;?
920.0;-419.0;527.0;?;486.0;-955.0
921.0;-421.0;527.0;-384.0;487.0;-957.0
921.0;-418.0;527.0;-383.0;488.0;-953.0
918.0;-421.0;526.0;-384.0;486.0;-950.0
899.0;-422.0;529.0;-384.0;487.0;-948.0
906.0;-418.0;526.0;-384.0;487.0;-949.0
907.0;?;525.0;-384.0;487.0;-953.0
903.0;-417.0;525.0;-386.0;488.0;-957.0
916.0;-418.0;525.0;-386.0;489.0;-946.0
925.0;-417.0;525.0;?;490.0;?
931.0;-422.0;526.0;-389.0;491.0;-946.0
918.0;-420.0;526.0;-388.0;491.0;-944.0
901.0;-421.0;527.0;-388.0;491.0;-953.0
910.0;-426.0;528.0;?;494.0;-954.0
903.0;-423.0;528.0;-389.0;495.0;-957.0
918.0;-424.0;529.0;-390.0;497.0;-961.0
930.0;-427.0;530.0;-394.0;?;-952.0
921.0;-428.0;530.0;-394.0;503.0;-963.0
931.0;-429.0;530.0;-398.0;505.0;-956.0
927.0;-429.0;531.0;-398.0;507.0;-952.0
923.0;-426.0;528.0;?;505.0;-957.0
925.0;-429.0;529.0;-400.0;505.0;-954.0
907.0;-428.0;529.0;-399.0;506.0;-954.0
911.0;?;528.0;-397.0;505.0;-956.0
912.0;-425.0;526.0;-400.0;503.0;-956.0
927.0;?;528.0;-395.0;503.0;-954.0
928.0;-425.0;526.0;-393.0;501.0;-959.0
927.0;-422.0;527.0;-392.0;502.0;-951.0
903.0;-421.0;527.0;-388.0;501.0;-948.0
916.0;-418.0;525.0;-388.0;496.0;-952.0
914.0;-418.0;525.0;-386.0;496.0;-949.0
902.0;-414.0;523.0;-384.0;491.0;-945.0
911.0;-415.0;522.0;-382.0;487.0;-949.0
920.0;-413.0;523.0;-383.0;486.0;-949.0
911.0;-412.0;521.0;-383.0;482.0;-944.0
?;-412.0;518.0;-384.0;484.0;-953.0
895.0;-413.0;518.0;-386.0;481.0;-954.0
924.0;-416.0;522.0;-385.0;484.0;?
901.0;-417.0;518.0;-387.0;485.0;-955.0
907.0;-417.0;520.0;-392.0;487.0;-954.0
907.0;-419.0;520.0;-395.0;?;-955.0
922.0;-420.0;520.0;-396.0;493.0;-959.0
925.0;-418.0;518.0;-397.0;?;-968.0
924.0;-421.0;521.0;-399.0;501.0;-962.0
926.0;-422.0;520.0;-400.0;502.0;-957.0
?;-420.0;519.0;-402.0;503.0;-962.0
939.0;-420.0;518.0;?;505.0;-965.0
913.0;-420.0;518.0;-402.0;505.0;-955.0
920.0;-421.0;519.0;-403.0;506.0;-959.0
940.0;-421.0;519.0;-402.0;504.0;-958.0
940.0;-421.0;519.0;-401.0;502.0;-951.0
937.0;-419.0;518.0;-401.0;499.0;-957.0
921.0;?;518.0;-401.0;502.0;-956.0
948.0;-420.0;518.0;-400.0;499.0;-957.0
939.0;-424.0;518.0;-401.0;494.0;-950.0
934.0;-423.0;519.0;-401.0;493.0;-956.0
?;-419.0;519.0;-403.0;491.0;-959.0
922.0;-419.0;520.0;-403.0;492.0;-954.0
928.0;-419.0;520.0;-402.0;491.0;-952.0
911.0;-417.0;520.0;-401.0;491.0;-957.0
910.0;-418.0;521.0;-399.0;491.0;-955.0
917.0;-415.0;520.0;-398.0;491.0;-951.0
938.0;-414.0;519.0;-397.0;489.0;-955.0
924.0;-413.0;520.0;-395.0;488.0;-959.0
902.0;-415.0;521.0;-394.0;488.0;-960.0
930.0;-416.0;519.0;-394.0;486.0;-954.0
929.0;-414.0;521.0;-395.0;487.0;-954.0
931.0;-414.0;521.0;-394.0;487.0;-949.0
924.0;-417.0;518.0;-395.0;486.0;-952.0
910.0;-417.0;519.0;-393.0;486.0;-956.0
909.0;-416.0;520.0;-395.0;487.0;?
916.0;-416.0;518.0;-393.0;486.0;-959.0
915.0;-415.0;520.0;-392.0;487.0;-951.0
915.0;-414.0;519.0;-395.0;488.0;-954.0
916.0;-411.0;520.0;-394.0;488.0;-956.0
913.0;-417.0;520.0;-396.0;489.0;-949.0
?;-417.0;521.0;-396.0;490.0;-949.0
?;-414.0;520.0;-393.0;488.0;-955.0
902.0;?;518.0;-394.0;488.0;-953.0
901.0;-413.0;518.0;-395.0;487.0;-956.0
911.0;?;516.0;-391.0;484.0;-946.0
912.0;-411.0;517.0;-392.0;486.0;-943.0
928.0;?;517.0;-393.0;484.0;-952.0
911.0;-411.0;517.0;?;484.0;-952.0
921.0;-410.0;516.0;-392.0;484.0;-952.0
926.0;-408.0;515.0;-391.0;483.0;?
?;-410.0;513.0;-392.0;483.0;-949.0
906.0;-411.0;514.0;-390.0;485.0;-956.0
935.0;-410.0;514.0;-389.0;485.0;-955.0
930.0;-408.0;514.0;-388.0;486.0;-947.0
916.0;-410.0;515.0;-389.0;483.0;-952.0
929.0;-414.0;516.0;-390.0;484.0;-960.0
922.0;-410.0;517.0;-389.0;485.0;-961.0
928.0;-410.0;?;-390.0;487.0;-954.0
923.0;-411.0;517.0;-391.0;486.0;-956.0
920.0;-409.0;517.0;-391.0;486.0;-952.0
921.0;-411.0;517.0;-388.0;483.0;-948.0
922.0;-410.0;519.0;-389.0;482.0;-950.0
929.0;-413.0;516.0;-386.0;479.0;-950.0
922.0;-411.0;515.0;-386.0;478.0;?
929.0;-411.0;516.0;-387.0;478.0;-953.0
918.0;?;516.0;-390.0;477.0;-953.0
921.0;-410.0;515.0;?;477.0;-957.0
902.0;-415.0;517.0;-393.0;476.0;-960.0
?;-413.0;516.0;-397.0;478.0;-968.0
919.0;-415.0;515.0;-399.0;482.0;-958.0
932.0;-416.0;517.0;?;483.0;-958.0
?;-417.0;517.0;-403.0;485.0;-964.0
921.0;-418.0;518.0;-403.0;488.0;-966.0
920.0;-420.0;520.0;-405.0;492.0;-964.0
936.0;-421.0;520.0;-403.0;491.0;-954.0
949.0;-422.0;520.0;-403.0;493.0;-951.0
921.0;?;520.0;-399.0;493.0;-944.0
912.0;-421.0;521.0;-401.0;493.0;?
931.0;-421.0;523.0;-402.0;496.0;-955.0
928.0;-423.0;525.0;-403.0;498.0;-969.0
919.0;-426.0;527.0;-404.0;502.0;-980.0
925.0;-430.0;?;-405.0;503.0;-975.0
942.0;-427.0;533.0;-410.0;507.0;-964.0
934.0;-427.0;534.0;-410.0;505.0;-955.0
928.0;-431.0;530.0;-412.0;506.0;-959.0
927.0;-425.0;531.0;-411.0;502.0;-968.0
910.0;-424.0;528.0;-410.0;501.0;-974.0
919.0;-420.0;527.0;-408.0;497.0;-972.0
912.0;-416.0;?;-405.0;496.0;-986.0
919.0;?;516.0;-400.0;486.0;-978.0
912.0;-409.0;513.0;-398.0;486.0;-959.0
928.0;?;508.0;-394.0;480.0;-961.0
930.0;-400.0;504.0;-390.0;473.0;-942.0
931.0;-397.0;501.0;-385.0;468.0;-950.0
940.0;-390.0;498.0;-381.0;458.0;-965.0
951.0;-390.0;497.0;-376.0;449.0;-967.0
942.0;-386.0;494.0;-370.0;448.0;-940.0
935.0;-382.0;494.0;-368.0;444.0;-953.0
943.0;-381.0;493.0;-363.0;439.0;-966.0
913.0;-377.0;493.0;-360.0;436.0;-958.0
928.0;-378.0;493.0;-359.0;433.0;-950.0
934.0;-371.0;490.0;-356.0;425.0;-955.0
965.0;-368.0;488.0;-355.0;418.0;-957.0
926.0;-366.0;487.0;-354.0;411.0;-953.0
930.0;-363.0;485.0;-355.0;409.0;-953.0
904.0;-361.0;?;?;401.0;-975.0
935.0;-362.0;488.0;-352.0;402.0;-968.0
923.0;-357.0;487.0;-350.0;400.0;-965.0
940.0;-356.0;487.0;-348.0;402.0;-963.0
920.0;-352.0;489.0;-347.0;404.0;?
943.0;-350.0;489.0;-344.0;404.0;-955.0
932.0;-349.0;488.0;-341.0;401.0;-957.0
?;-350.0;488.0;-336.0;397.0;-948.0
931.0;-348.0;486.0;-331.0;392.0;-956.0
915.0;-345.0;484.0;-328.0;393.0;-956.0
928.0;-344.0;486.0;-323.0;394.0;-957.0
920.0;-341.0;487.0;-320.0;393.0;-955.0
912.0;-343.0;488.0;-318.0;393.0;-950.0
929.0;-338.0;489.0;-318.0;393.0;-942.0
922.0;-339.0;485.0;-317.0;389.0;-943.0
?;-340.0;486.0;-320.0;388.0;-946.0
906.0;-343.0;488.0;?;390.0;?
900.0;-343.0;487.0;?;393.0;-958.0
911.0;-344.0;489.0;-326.0;?;-949.0
911.0;-348.0;493.0;-328.0;401.0;-968.0
930.0;?;492.0;-331.0;407.0;-969.0
921.0;-350.0;494.0;-330.0;410.0;-976.0
919.0;-352.0;?;-332.0;412.0;-925.0
928.0;-349.0;493.0;-329.0;410.0;-956.0
944.0;?;496.0;-329.0;414.0;-968.0
897.0;-346.0;493.0;-327.0;412.0;-947.0
915.0;-346.0;494.0;-328.0;409.0;-960.0
929.0;?;492.0;-327.0;407.0;-946.0
908.0;-343.0;494.0;-323.0;405.0;-966.0
903.0;-345.0;489.0;-323.0;401.0;-950.0
925.0;-340.0;488.0;-321.0;?;-942.0
931.0;-340.0;489.0;-321.0;398.0;-974.0
915.0;-340.0;?;-317.0;399.0;-950.0
908.0;-341.0;492.0;-318.0;401.0;-949.0
947.0;-342.0;494.0;-318.0;403.0;-956.0
921.0;-345.0;494.0;-317.0;404.0;-947.0
893.0;-343.0;495.0;-319.0;407.0;-965.0
922.0;-343.0;497.0;-320.0;407.0;-963.0
921.0;-344.0;496.0;-320.0;410.0;-952.0
931.0;-345.0;496.0;-323.0;412.0;-954.0
912.0;-349.0;496.0;-326.0;411.0;?
900.0;-349.0;494.0;-327.0;413.0;-959.0
901.0;-347.0;496.0;?;413.0;-955.0
905.0;-348.0;496.0;-334.0;415.0;-958.0
916.0;-353.0;495.0;-336.0;416.0;-962.0
925.0;-351.0;496.0;-336.0;417.0;-962.0
936.0;-354.0;496.0;-337.0;420.0;-957.0
941.0;-350.0;497.0;-336.0;421.0;-948.0
917.0;-353.0;497.0;-330.0;421.0;-955.0
900.0;-353.0;498.0;-331.0;419.0;-952.0
937.0;-351.0;498.0;-328.0;421.0;-957.0
930.0;-352.0;501.0;-327.0;422.0;-961.0
912.0;-352.0;500.0;-326.0;424.0;-952.0
942.0;-353.0;501.0;-325.0;422.0;-932.0
934.0;-351.0;499.0;-324.0;417.0;-947.0
920.0;-356.0;501.0;-323.0;414.0;-967.0
900.0;-356.0;500.0;-323.0;417.0;-977.0
903.0;-355.0;502.0;-323.0;415.0;-974.0
934.0;-356.0;502.0;-326.0;415.0;-961.0
932.0;-355.0;501.0;-325.0;414.0;-963.0
930.0;-358.0;502.0;-330.0;413.0;-972.0
897.0;-360.0;499.0;-332.0;411.0;-970.0
950.0;-364.0;501.0;-335.0;417.0;-951.0
945.0;-371.0;507.0;-340.0;426.0;-941.0
933.0;-380.0;510.0;-349.0;435.0;-943.0
888.0;-388.0;513.0;-357.0;447.0;-943.0
899.0;-393.0;517.0;-364.0;458.0;-956.0
892.0;?;520.0;-371.0;466.0;-957.0
885.0;-402.0;520.0;-376.0;472.0;-951.0
911.0;-409.0;521.0;?;478.0;-949.0
914.0;-414.0;523.0;-384.0;481.0;-966.0
929.0;-417.0;522.0;-390.0;486.0;-981.0
922.0;?;523.0;-397.0;491.0;-979.0
945.0;-424.0;523.0;-403.0;496.0;?
931.0;-426.0;521.0;-408.0;505.0;-972.0
935.0;-431.0;519.0;-415.0;511.0;-968.0
931.0;-435.0;520.0;-419.0;514.0;-964.0
914.0;-435.0;520.0;-421.0;518.0;-964.0
937.0;-441.0;518.0;-427.0;520.0;-954.0
938.0;-440.0;519.0;?;522.0;-953.0
949.0;-441.0;517.0;-432.0;524.0;-955.0
931.0;-440.0;518.0;-433.0;526.0;-958.0
939.0;-445.0;520.0;-435.0;528.0;-958.0
930.0;-444.0;519.0;-437.0;527.0;-954.0
?;-445.0;521.0;-436.0;531.0;-952.0
921.0;-444.0;519.0;-438.0;532.0;-959.0
931.0;-444.0;520.0;-436.0;533.0;-960.0
928.0;-444.0;522.0;-436.0;531.0;-955.0
932.0;-446.0;522.0;-436.0;530.0;-958.0
937.0;-443.0;519.0;-434.0;524.0;-959.0
905.0;-442.0;520.0;-433.0;519.0;-963.0
916.0;?;521.0;-433.0;518.0;-962.0
926.0;?;522.0;-428.0;515.0;?
924.0;-441.0;521.0;-429.0;516.0;-971.0
?;-441.0;521.0;-428.0;514.0;-964.0
930.0;-440.0;?;-427.0;513.0;-961.0
921.0;-441.0;?;-425.0;519.0;-968.0
929.0;-441.0;521.0;-427.0;521.0;-964.0
930.0;-441.0;523.0;-425.0;519.0;-962.0
940.0;-448.0;523.0;?;518.0;-961.0
920.0;-445.0;522.0;-433.0;519.0;-956.0
922.0;-447.0;520.0;-434.0;521.0;-957.0
933.0;-452.0;519.0;-439.0;524.0;-960.0
935.0;-456.0;518.0;-448.0;526.0;-964.0
919.0;-458.0;515.0;-455.0;532.0;-968.0
932.0;-467.0;?;?;540.0;-984.0
929.0;?;513.0;-477.0;542.0;-994.0
952.0;-479.0;511.0;-490.0;551.0;-1013.0
957.0;-485.0;509.0;-499.0;561.0;-1029.0
970.0;-497.0;505.0;-510.0;577.0;-985.0
985.0;-504.0;502.0;-524.0;590.0;-983.0
982.0;-513.0;502.0;-537.0;597.0;-988.0
966.0;-527.0;499.0;-555.0;606.0;-963.0
994.0;-534.0;495.0;-569.0;614.0;-935.0
971.0;-545.0;486.0;-589.0;623.0;-932.0
930.0;-549.0;479.0;-605.0;631.0;-934.0
901.0;-556.0;469.0;-615.0;639.0;-931.0
902.0;-561.0;458.0;-628.0;646.0;-923.0
?;-562.0;447.0;-641.0;650.0;-948.0
903.0;?;434.0;-652.0;651.0;-958.0
?;-563.0;421.0;-661.0;655.0;-957.0
895.0;?;406.0;-670.0;657.0;-952.0
920.0;-555.0;389.0;-676.0;655.0;-969.0
903.0;-552.0;368.0;-684.0;651.0;-991.0
869.0;-547.0;346.0;-689.0;645.0;-985.0
891.0;-545.0;320.0;-691.0;625.0;-945.0
915.0;?;296.0;-692.0;603.0;-890.0
924.0;-541.0;274.0;-693.0;576.0;-890.0
890.0;-540.0;249.0;-693.0;546.0;-966.0
849.0;-540.0;220.0;-691.0;515.0;?
826.0;-539.0;189.0;-690.0;495.0;-1022.0
892.0;-538.0;164.0;-689.0;484.0;-1018.0
920.0;-540.0;143.0;-689.0;476.0;-947.0
938.0;-538.0;?;-689.0;474.0;-884.0
987.0;-542.0;126.0;-687.0;468.0;-846.0
957.0;-545.0;125.0;-685.0;473.0;-850.0
899.0;-545.0;129.0;-686.0;477.0;-879.0
860.0;-548.0;138.0;-685.0;482.0;-893.0
855.0;-554.0;146.0;-687.0;494.0;-892.0
854.0;-556.0;154.0;?;505.0;-878.0
870.0;-559.0;164.0;-694.0;516.0;-881.0
828.0;-561.0;170.0;-700.0;520.0;-888.0
837.0;-566.0;181.0;-706.0;531.0;-884.0
853.0;-569.0;190.0;-711.0;533.0;-896.0
847.0;-576.0;194.0;-718.0;541.0;-989.0
