InertialMeasurementUnit LUA gyroY;Accelerometer LUA_ accX;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit LLA accZ;Accelerometer LUA^ accX;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit R-SHOE Compass;Accelerometer RKN^ accZ;Accelerometer BACK accX
62.0;-23.0;-28.0;27.0;300.0;3.0;348.0;15;227.0;74;-7;100.0;69.0
?;-3.0;?;35.0;303.0;6.0;327.0;16;223.0;74;-7;157.0;?
-119.0;?;?;40.0;305.0;8.0;368.0;16;187.0;74;-7;189.0;77.0
-138.0;14.0;-43.0;39.0;306.0;2.0;342.0;16;159.0;74;-7;254.0;78.0
-154.0;?;-53.0;38.0;308.0;-1.0;342.0;15;167.0;74;-7;291.0;93.0
-162.0;13.0;-46.0;46.0;309.0;12.0;320.0;15;?;74;-7;299.0;59.0
-179.0;106.0;-51.0;45.0;312.0;14.0;305.0;14;182.0;74;-7;299.0;83.0
-229.0;-225.0;-68.0;?;314.0;14.0;287.0;14;179.0;74;?;303.0;165.0
-281.0;41.0;-63.0;32.0;315.0;22.0;315.0;15;?;74;-7;218.0;105.0
-296.0;273.0;-64.0;24.0;315.0;26.0;287.0;16;181.0;74;-7;225.0;153.0
-328.0;226.0;-101.0;17.0;316.0;26.0;324.0;16;181.0;74;-7;255.0;567.0
-309.0;208.0;-128.0;12.0;318.0;40.0;343.0;?;202.0;74;-7;250.0;446.0
-307.0;145.0;-56.0;14.0;317.0;34.0;324.0;?;158.0;74;-7;230.0;339.0
104.0;66.0;-379.0;19.0;313.0;-47.0;305.0;16;158.0;74;-7;219.0;271.0
210.0;107.0;-511.0;28.0;310.0;-60.0;321.0;16;352.0;74;-7;198.0;288.0
504.0;139.0;-319.0;31.0;305.0;-42.0;304.0;16;510.0;74;-7;210.0;326.0
386.0;102.0;-247.0;24.0;298.0;108.0;?;16;495.0;74;-7;238.0;205.0
272.0;91.0;-239.0;18.0;289.0;178.0;415.0;16;317.0;74;-7;238.0;182.0
251.0;40.0;-285.0;7.0;282.0;81.0;685.0;16;249.0;74;-7;205.0;192.0
302.0;36.0;-203.0;-4.0;274.0;44.0;?;16;247.0;74;-7;183.0;?
398.0;48.0;-177.0;-12.0;268.0;121.0;505.0;16;284.0;74;-7;223.0;179.0
350.0;26.0;-138.0;?;264.0;?;439.0;16;302.0;74;-7;295.0;168.0
282.0;14.0;-163.0;-32.0;269.0;138.0;402.0;16;254.0;74;-7;293.0;189.0
266.0;2.0;-168.0;-28.0;269.0;102.0;446.0;16;222.0;74;-7;445.0;174.0
253.0;-12.0;-165.0;-22.0;268.0;67.0;420.0;?;236.0;74;?;284.0;200.0
242.0;-32.0;?;-20.0;268.0;65.0;398.0;16;263.0;74;-7;270.0;217.0
179.0;6.0;-177.0;-16.0;271.0;52.0;407.0;16;250.0;74;-7;362.0;186.0
60.0;10.0;?;?;273.0;?;417.0;16;231.0;74;-7;-253.0;171.0
-17.0;48.0;-165.0;-11.0;275.0;31.0;418.0;16;210.0;74;-7;28.0;202.0
-35.0;57.0;-194.0;-4.0;275.0;19.0;398.0;16;185.0;74;-7;-207.0;173.0
-67.0;61.0;?;-1.0;273.0;15.0;370.0;16;171.0;74;-7;-197.0;?
-59.0;89.0;-165.0;0.0;273.0;26.0;371.0;16;170.0;74;-7;-30.0;149.0
-57.0;64.0;-156.0;-7.0;272.0;29.0;355.0;16;163.0;?;-7;41.0;143.0
-116.0;6.0;-146.0;-9.0;272.0;33.0;327.0;16;172.0;74;-7;125.0;127.0
-165.0;?;-150.0;-13.0;273.0;45.0;326.0;16;195.0;74;?;194.0;115.0
-210.0;-20.0;-124.0;-14.0;276.0;42.0;333.0;?;203.0;74;-7;208.0;114.0
-294.0;-13.0;-115.0;-16.0;274.0;36.0;340.0;17;209.0;74;-7;174.0;118.0
-376.0;19.0;-94.0;-16.0;276.0;40.0;353.0;17;186.0;74;?;?;148.0
?;35.0;-93.0;-22.0;281.0;26.0;330.0;17;158.0;74;-8;89.0;153.0
-439.0;49.0;-110.0;-19.0;284.0;-2.0;386.0;17;125.0;74;-8;119.0;?
-406.0;33.0;-122.0;-15.0;292.0;?;377.0;18;111.0;74;-8;131.0;133.0
-298.0;29.0;?;-11.0;295.0;-19.0;329.0;18;126.0;74;-8;111.0;128.0
-199.0;19.0;-134.0;-5.0;301.0;-33.0;299.0;18;150.0;74;-7;85.0;104.0
-107.0;20.0;-123.0;1.0;304.0;?;286.0;18;173.0;74;-7;41.0;91.0
-22.0;0.0;-132.0;7.0;304.0;-18.0;266.0;18;193.0;74;-7;84.0;109.0
24.0;-13.0;-105.0;11.0;305.0;-16.0;287.0;18;209.0;74;-7;189.0;64.0
43.0;-29.0;-76.0;12.0;304.0;-5.0;337.0;18;200.0;75;-7;218.0;63.0
74.0;65.0;?;13.0;304.0;-7.0;?;18;177.0;75;-7;218.0;76.0
108.0;59.0;-62.0;12.0;305.0;?;341.0;18;168.0;75;-7;283.0;70.0
149.0;96.0;-31.0;13.0;308.0;6.0;322.0;18;167.0;?;-7;300.0;57.0
179.0;72.0;-48.0;19.0;?;?;294.0;?;175.0;75;-7;267.0;96.0
208.0;11.0;-47.0;17.0;309.0;-5.0;323.0;18;197.0;75;-7;?;86.0
222.0;-21.0;-33.0;20.0;311.0;5.0;298.0;18;227.0;75;-7;22.0;108.0
216.0;-2.0;-54.0;?;313.0;14.0;309.0;18;256.0;75;-7;145.0;89.0
150.0;5.0;-72.0;31.0;318.0;20.0;296.0;18;267.0;75;-7;186.0;81.0
62.0;16.0;-84.0;34.0;320.0;?;296.0;18;274.0;75;-7;207.0;100.0
-44.0;28.0;-77.0;32.0;320.0;50.0;345.0;18;254.0;75;-7;233.0;88.0
-42.0;28.0;-57.0;31.0;324.0;56.0;372.0;18;204.0;?;-7;228.0;77.0
-83.0;45.0;-73.0;27.0;325.0;48.0;407.0;18;177.0;75;-7;255.0;91.0
-91.0;48.0;-68.0;22.0;326.0;42.0;384.0;18;181.0;76;-7;256.0;67.0
-88.0;39.0;-58.0;19.0;328.0;41.0;334.0;17;192.0;75;-7;256.0;69.0
-116.0;18.0;-64.0;14.0;331.0;23.0;313.0;?;?;75;-7;314.0;113.0
-156.0;?;?;14.0;332.0;?;303.0;17;226.0;75;-7;299.0;107.0
-197.0;27.0;-56.0;13.0;333.0;8.0;305.0;16;229.0;75;-7;287.0;85.0
-237.0;36.0;-82.0;11.0;336.0;-1.0;316.0;15;231.0;75;?;?;63.0
-284.0;-42.0;-87.0;11.0;339.0;3.0;326.0;15;240.0;75;-7;272.0;124.0
-297.0;61.0;-67.0;7.0;341.0;2.0;337.0;16;226.0;75;?;295.0;130.0
-282.0;328.0;-64.0;6.0;341.0;?;363.0;16;203.0;75;-7;?;332.0
-187.0;371.0;-61.0;8.0;340.0;3.0;366.0;15;173.0;75;-7;292.0;433.0
-78.0;194.0;?;17.0;339.0;-4.0;355.0;16;183.0;75;-7;274.0;445.0
25.0;156.0;-139.0;26.0;334.0;-33.0;313.0;16;152.0;75;?;256.0;295.0
386.0;70.0;-411.0;31.0;329.0;-77.0;311.0;16;236.0;75;-7;285.0;216.0
688.0;113.0;-452.0;33.0;322.0;-37.0;304.0;16;407.0;75;-7;326.0;222.0
854.0;105.0;?;26.0;311.0;47.0;326.0;16;567.0;75;-7;?;214.0
613.0;134.0;-198.0;14.0;301.0;208.0;369.0;16;537.0;75;?;306.0;192.0
307.0;?;?;-6.0;289.0;215.0;536.0;16;?;75;?;201.0;207.0
178.0;78.0;-185.0;-34.0;278.0;94.0;683.0;16;285.0;75;-7;220.0;227.0
239.0;-149.0;-159.0;-53.0;272.0;56.0;639.0;16;257.0;75;-7;202.0;211.0
?;-157.0;-183.0;-63.0;269.0;113.0;465.0;?;253.0;75;-7;266.0;219.0
124.0;-181.0;-177.0;-59.0;269.0;148.0;428.0;16;293.0;75;-7;342.0;230.0
-154.0;-180.0;-176.0;-42.0;269.0;155.0;430.0;16;?;75;-7;419.0;182.0
-407.0;?;-176.0;-21.0;272.0;78.0;415.0;16;358.0;75;-7;517.0;221.0
-621.0;-298.0;-180.0;-8.0;275.0;57.0;374.0;16;298.0;75;-7;346.0;166.0
?;-298.0;-149.0;-5.0;279.0;-48.0;416.0;16;253.0;75;-7;439.0;239.0
-637.0;-271.0;-148.0;-9.0;282.0;-82.0;529.0;16;173.0;75;?;344.0;189.0
-524.0;-259.0;-116.0;-12.0;290.0;-133.0;525.0;16;155.0;?;-7;-907.0;243.0
-511.0;-147.0;-139.0;-14.0;294.0;-245.0;496.0;16;196.0;75;-7;415.0;217.0
-402.0;-128.0;-149.0;-3.0;299.0;-363.0;396.0;16;200.0;75;-7;-165.0;258.0
-352.0;-149.0;-147.0;10.0;305.0;-418.0;386.0;16;179.0;75;-7;-60.0;284.0
-228.0;-35.0;-141.0;27.0;308.0;-383.0;424.0;16;111.0;75;-7;48.0;266.0
-108.0;143.0;-173.0;43.0;307.0;-388.0;516.0;16;108.0;75;-7;124.0;263.0
-109.0;52.0;-175.0;?;307.0;-441.0;471.0;16;121.0;75;-7;113.0;234.0
-14.0;202.0;-174.0;67.0;302.0;-434.0;494.0;16;70.0;75;-7;141.0;222.0
85.0;?;-147.0;70.0;?;-421.0;396.0;16;8.0;75;-7;181.0;179.0
235.0;229.0;-148.0;72.0;288.0;-413.0;466.0;16;-32.0;75;?;225.0;185.0
447.0;262.0;-130.0;71.0;282.0;?;498.0;16;-74.0;75;-7;228.0;218.0
541.0;276.0;-104.0;69.0;275.0;-133.0;388.0;16;-89.0;75;-7;217.0;239.0
605.0;296.0;-106.0;67.0;272.0;140.0;384.0;16;-73.0;75;-7;200.0;259.0
494.0;316.0;-108.0;73.0;268.0;132.0;393.0;16;-57.0;75;-7;229.0;238.0
458.0;322.0;?;78.0;265.0;197.0;454.0;16;-70.0;75;-7;232.0;247.0
?;366.0;-186.0;81.0;263.0;208.0;384.0;16;-88.0;75;-7;245.0;277.0
183.0;384.0;-144.0;87.0;260.0;253.0;478.0;16;-149.0;75;-7;221.0;274.0
69.0;386.0;-133.0;86.0;258.0;241.0;372.0;16;-205.0;75;-7;178.0;282.0
17.0;401.0;?;79.0;259.0;233.0;320.0;16;-264.0;75;-7;190.0;276.0
32.0;394.0;-172.0;78.0;259.0;227.0;300.0;16;-289.0;75;-7;220.0;275.0
100.0;399.0;-175.0;76.0;259.0;240.0;251.0;16;-298.0;75;-7;236.0;246.0
158.0;394.0;-179.0;70.0;265.0;305.0;239.0;16;-292.0;75;-7;213.0;276.0
159.0;425.0;-157.0;70.0;267.0;?;237.0;16;-253.0;75;-7;142.0;301.0
154.0;407.0;-152.0;73.0;?;323.0;266.0;16;-230.0;75;?;175.0;275.0
58.0;396.0;-167.0;74.0;271.0;326.0;276.0;16;-207.0;75;-7;154.0;271.0
6.0;367.0;-201.0;76.0;272.0;285.0;299.0;?;-213.0;75;-7;138.0;236.0
-27.0;380.0;-189.0;77.0;273.0;296.0;322.0;16;?;75;-7;148.0;255.0
0.0;358.0;-167.0;75.0;275.0;243.0;314.0;16;-218.0;75;-7;139.0;?
-13.0;337.0;-156.0;72.0;275.0;251.0;326.0;?;-198.0;75;-7;150.0;221.0
-9.0;319.0;-156.0;72.0;274.0;?;337.0;16;-197.0;75;?;167.0;231.0
-50.0;319.0;-142.0;73.0;275.0;272.0;343.0;16;-195.0;75;-7;157.0;231.0
-77.0;349.0;-152.0;74.0;273.0;222.0;365.0;16;-203.0;75;-7;157.0;216.0
-56.0;332.0;-147.0;74.0;271.0;221.0;363.0;16;?;75;-7;143.0;215.0
-50.0;285.0;-145.0;77.0;267.0;210.0;?;16;-178.0;75;-7;140.0;?
-63.0;286.0;-149.0;82.0;265.0;198.0;350.0;16;-173.0;75;-7;137.0;236.0
-55.0;224.0;-143.0;83.0;262.0;184.0;352.0;16;-165.0;75;?;142.0;228.0
-137.0;139.0;-150.0;87.0;259.0;220.0;364.0;16;-109.0;75;-7;126.0;187.0
-348.0;46.0;-146.0;?;254.0;306.0;359.0;16;-21.0;75;-7;128.0;?
-678.0;-63.0;-162.0;93.0;250.0;407.0;362.0;?;32.0;75;-7;144.0;194.0
-1006.0;-162.0;-144.0;89.0;248.0;391.0;352.0;16;30.0;75;-7;134.0;194.0
-1252.0;-324.0;-157.0;87.0;246.0;?;382.0;16;-11.0;75;-7;157.0;192.0
-1409.0;-224.0;-161.0;81.0;242.0;187.0;400.0;16;-57.0;75;-7;149.0;170.0
-1375.0;-666.0;-161.0;74.0;243.0;-5.0;?;16;-100.0;75;-7;141.0;193.0
-1211.0;-229.0;-176.0;72.0;243.0;-193.0;459.0;16;-130.0;75;-7;109.0;155.0
-813.0;-406.0;-159.0;68.0;?;-268.0;458.0;16;-147.0;75;-7;117.0;174.0
-449.0;93.0;-150.0;60.0;247.0;-443.0;451.0;16;-33.0;75;-7;64.0;196.0
-141.0;196.0;-156.0;51.0;248.0;-280.0;363.0;16;-41.0;75;-7;66.0;231.0
176.0;655.0;-148.0;41.0;251.0;-460.0;388.0;16;87.0;75;-7;106.0;205.0
475.0;509.0;-159.0;34.0;?;-369.0;239.0;16;87.0;75;-7;119.0;199.0
807.0;264.0;-187.0;28.0;257.0;-149.0;395.0;16;87.0;75;-7;121.0;113.0
1280.0;86.0;-173.0;23.0;261.0;-61.0;519.0;16;93.0;75;-7;113.0;33.0
1137.0;-18.0;-166.0;15.0;260.0;-120.0;501.0;16;380.0;75;-7;115.0;50.0
770.0;-54.0;?;7.0;260.0;-28.0;406.0;16;721.0;75;-7;112.0;62.0
329.0;-56.0;-43.0;-1.0;262.0;192.0;186.0;?;784.0;75;-7;120.0;80.0
-303.0;20.0;-27.0;-10.0;262.0;329.0;311.0;16;489.0;75;-7;126.0;136.0
-639.0;87.0;-47.0;-16.0;264.0;257.0;804.0;?;209.0;75;-7;115.0;172.0
-490.0;48.0;-66.0;-12.0;268.0;210.0;979.0;16;80.0;75;-7;136.0;185.0
-329.0;58.0;?;-2.0;273.0;168.0;699.0;16;2.0;75;-7;132.0;227.0
-140.0;46.0;-121.0;13.0;274.0;133.0;463.0;16;35.0;75;-7;110.0;232.0
30.0;15.0;-137.0;31.0;275.0;103.0;307.0;16;104.0;75;-7;128.0;221.0
73.0;?;-161.0;42.0;276.0;87.0;274.0;16;156.0;75;-7;149.0;200.0
70.0;-31.0;-198.0;54.0;278.0;68.0;199.0;16;190.0;75;-7;181.0;184.0
44.0;-74.0;-183.0;56.0;279.0;35.0;185.0;16;204.0;75;-7;184.0;191.0
56.0;-68.0;-181.0;55.0;276.0;2.0;289.0;16;200.0;75;-7;153.0;165.0
94.0;-50.0;-161.0;?;273.0;-25.0;331.0;16;198.0;75;-7;149.0;157.0
94.0;-47.0;-163.0;?;269.0;-32.0;347.0;16;189.0;75;-7;144.0;163.0
137.0;4.0;-157.0;38.0;267.0;-40.0;377.0;16;176.0;75;-7;143.0;167.0
174.0;57.0;-144.0;35.0;264.0;-48.0;388.0;16;159.0;75;-7;167.0;170.0
192.0;57.0;-134.0;31.0;262.0;-54.0;348.0;16;166.0;75;-7;161.0;160.0
208.0;35.0;-128.0;25.0;261.0;-56.0;317.0;16;168.0;75;-7;164.0;165.0
295.0;85.0;-138.0;21.0;260.0;-46.0;296.0;16;179.0;75;-7;?;156.0
325.0;48.0;-135.0;18.0;257.0;-35.0;304.0;16;194.0;75;-7;176.0;147.0
350.0;60.0;-124.0;16.0;257.0;-20.0;323.0;16;199.0;?;-7;171.0;142.0
371.0;74.0;-130.0;17.0;?;-3.0;324.0;16;213.0;75;-7;167.0;154.0
340.0;16.0;-119.0;16.0;257.0;11.0;333.0;16;223.0;75;-7;160.0;136.0
282.0;-30.0;-120.0;15.0;260.0;47.0;351.0;16;216.0;75;-7;167.0;135.0
244.0;2.0;-126.0;17.0;261.0;70.0;383.0;16;201.0;75;-7;?;134.0
160.0;20.0;?;20.0;258.0;77.0;365.0;16;199.0;75;-7;186.0;138.0
56.0;-3.0;-116.0;?;259.0;86.0;379.0;16;184.0;?;-7;181.0;139.0
-18.0;2.0;-117.0;20.0;260.0;78.0;370.0;16;172.0;75;-7;185.0;131.0
-183.0;25.0;-106.0;17.0;261.0;69.0;352.0;16;154.0;75;-7;181.0;188.0
-206.0;1.0;-120.0;20.0;264.0;72.0;325.0;?;130.0;?;-7;184.0;165.0
-215.0;-15.0;-99.0;27.0;265.0;52.0;328.0;16;131.0;75;-7;165.0;169.0
-162.0;2.0;-126.0;35.0;269.0;36.0;292.0;16;147.0;75;-7;169.0;194.0
-143.0;-17.0;-161.0;40.0;270.0;5.0;292.0;16;172.0;75;-7;171.0;166.0
-138.0;-10.0;-131.0;41.0;268.0;-6.0;295.0;16;191.0;75;-7;185.0;138.0
-118.0;-28.0;?;42.0;266.0;-23.0;313.0;16;186.0;75;-7;189.0;136.0
-129.0;9.0;-138.0;36.0;265.0;-22.0;304.0;16;183.0;75;-7;187.0;144.0
-101.0;39.0;-126.0;30.0;265.0;?;335.0;16;177.0;75;-7;184.0;191.0
-113.0;50.0;-125.0;20.0;265.0;-32.0;350.0;16;169.0;75;-7;152.0;149.0
-75.0;29.0;-110.0;12.0;267.0;-38.0;343.0;16;151.0;75;-7;156.0;153.0
27.0;7.0;-145.0;9.0;270.0;-22.0;323.0;16;134.0;75;?;149.0;144.0
54.0;?;-133.0;13.0;272.0;-10.0;309.0;16;169.0;75;-7;148.0;164.0
86.0;7.0;-122.0;13.0;276.0;-3.0;339.0;16;183.0;?;-7;157.0;151.0
?;-21.0;-123.0;?;275.0;-4.0;342.0;16;182.0;75;-7;138.0;?
115.0;6.0;-130.0;15.0;278.0;17.0;311.0;16;184.0;75;-7;141.0;146.0
106.0;27.0;-141.0;19.0;278.0;27.0;312.0;16;189.0;75;-7;150.0;157.0
50.0;19.0;-133.0;23.0;280.0;29.0;370.0;16;189.0;75;-7;179.0;164.0
67.0;-1.0;-128.0;20.0;279.0;37.0;357.0;16;153.0;75;-7;179.0;155.0
75.0;1.0;-125.0;23.0;278.0;39.0;333.0;16;131.0;75;-7;177.0;?
?;14.0;-146.0;27.0;278.0;35.0;310.0;16;153.0;75;-7;207.0;151.0
56.0;7.0;-122.0;25.0;275.0;34.0;341.0;16;174.0;75;-7;207.0;169.0
5.0;38.0;-150.0;26.0;274.0;31.0;306.0;?;178.0;75;?;203.0;125.0
-26.0;19.0;-128.0;25.0;272.0;36.0;304.0;16;177.0;75;-7;191.0;136.0
-64.0;-11.0;-139.0;10.0;271.0;16.0;305.0;16;177.0;75;-7;162.0;130.0
13.0;-20.0;-112.0;-44.0;275.0;15.0;333.0;16;174.0;75;-7;119.0;205.0
-26.0;-29.0;-112.0;-157.0;278.0;18.0;311.0;16;177.0;75;-7;144.0;203.0
-30.0;-14.0;-118.0;?;281.0;11.0;330.0;16;187.0;75;-7;166.0;171.0
-10.0;3.0;-112.0;-487.0;291.0;10.0;327.0;16;184.0;75;-7;188.0;135.0
-5.0;15.0;-172.0;-550.0;292.0;6.0;328.0;?;187.0;75;?;?;130.0
16.0;11.0;-171.0;?;282.0;-2.0;330.0;16;170.0;75;-7;227.0;109.0
16.0;-24.0;-140.0;-550.0;273.0;-4.0;345.0;16;159.0;75;-7;194.0;118.0
56.0;-21.0;-114.0;-549.0;261.0;0.0;337.0;16;157.0;75;-7;169.0;82.0
51.0;16.0;-101.0;-538.0;250.0;-8.0;316.0;16;166.0;?;-7;137.0;103.0
17.0;64.0;-94.0;?;242.0;-11.0;300.0;16;173.0;75;-7;151.0;115.0
-20.0;25.0;?;-541.0;240.0;?;299.0;16;166.0;75;-7;150.0;122.0
-23.0;28.0;-80.0;-549.0;237.0;3.0;319.0;16;145.0;75;-7;159.0;117.0
-34.0;12.0;-94.0;-549.0;237.0;13.0;341.0;16;?;75;-7;166.0;139.0
-16.0;19.0;-113.0;-536.0;237.0;22.0;324.0;16;166.0;75;-7;187.0;135.0
-10.0;-28.0;-91.0;-524.0;238.0;16.0;333.0;16;180.0;75;-7;183.0;110.0
-10.0;-39.0;-114.0;-515.0;241.0;?;312.0;16;171.0;75;-7;?;153.0
26.0;-37.0;-121.0;-504.0;243.0;16.0;296.0;16;182.0;75;-7;156.0;100.0
33.0;10.0;-109.0;-488.0;246.0;15.0;320.0;16;192.0;75;-7;167.0;106.0
5.0;39.0;-104.0;-468.0;248.0;?;360.0;16;176.0;75;-7;168.0;74.0
13.0;24.0;-92.0;-444.0;252.0;8.0;348.0;16;143.0;75;-7;168.0;60.0
28.0;2.0;-96.0;-419.0;256.0;3.0;322.0;16;134.0;75;-7;168.0;?
51.0;?;-77.0;-389.0;260.0;5.0;333.0;16;144.0;75;-7;170.0;76.0
44.0;26.0;-59.0;-360.0;264.0;1.0;315.0;16;164.0;75;-7;201.0;147.0
16.0;13.0;-57.0;-323.0;268.0;-5.0;315.0;16;170.0;?;-7;193.0;153.0
16.0;-2.0;-47.0;-278.0;272.0;1.0;304.0;16;176.0;75;-7;176.0;156.0
?;-10.0;-87.0;-233.0;279.0;-10.0;287.0;16;176.0;75;-7;162.0;176.0
-5.0;-24.0;-131.0;-187.0;286.0;?;320.0;16;181.0;?;-7;167.0;211.0
1.0;5.0;-123.0;-158.0;292.0;-9.0;327.0;16;171.0;75;-7;197.0;226.0
-26.0;4.0;?;-135.0;297.0;3.0;362.0;16;166.0;75;?;192.0;198.0
-27.0;-11.0;-151.0;?;300.0;6.0;299.0;16;156.0;75;-7;194.0;206.0
-30.0;10.0;-157.0;-116.0;300.0;10.0;323.0;16;145.0;75;-7;238.0;177.0
-33.0;11.0;-126.0;-113.0;?;18.0;322.0;16;140.0;75;-7;232.0;172.0
19.0;26.0;-135.0;-108.0;294.0;12.0;336.0;16;139.0;75;-7;185.0;183.0
-14.0;-12.0;-124.0;-102.0;293.0;27.0;324.0;16;158.0;75;-7;168.0;?
-44.0;4.0;-110.0;-100.0;289.0;21.0;294.0;16;174.0;?;-7;?;149.0
-44.0;-4.0;-115.0;-96.0;285.0;10.0;305.0;16;?;75;-7;?;176.0
-77.0;28.0;-99.0;-102.0;281.0;27.0;?;16;?;75;-7;139.0;123.0
-79.0;64.0;-81.0;-103.0;278.0;51.0;308.0;16;151.0;75;-7;169.0;170.0
-72.0;47.0;-119.0;-103.0;276.0;23.0;325.0;16;155.0;75;-7;168.0;195.0
-101.0;31.0;-87.0;-106.0;277.0;45.0;321.0;16;164.0;75;-7;179.0;197.0
-64.0;-3.0;-100.0;-105.0;279.0;31.0;324.0;16;153.0;75;-7;177.0;165.0
-22.0;1.0;-119.0;-105.0;?;9.0;311.0;16;147.0;75;-7;178.0;?
-89.0;25.0;-128.0;-101.0;283.0;33.0;300.0;16;155.0;75;-7;179.0;187.0
-35.0;25.0;-122.0;-94.0;285.0;61.0;322.0;16;182.0;75;-7;171.0;165.0
-53.0;-9.0;-144.0;-94.0;287.0;64.0;306.0;16;172.0;75;-7;150.0;182.0
-49.0;9.0;-147.0;-96.0;291.0;60.0;295.0;16;168.0;75;-7;148.0;170.0
-69.0;10.0;-93.0;-99.0;295.0;42.0;304.0;16;151.0;75;-7;153.0;173.0
-33.0;16.0;-130.0;-101.0;299.0;44.0;352.0;16;139.0;?;?;162.0;190.0
-41.0;-27.0;-133.0;-102.0;302.0;50.0;329.0;16;161.0;75;-7;147.0;192.0
-16.0;?;-117.0;-100.0;305.0;43.0;324.0;16;169.0;?;-7;165.0;192.0
-22.0;?;-124.0;-96.0;306.0;18.0;307.0;16;173.0;75;-7;160.0;205.0
-3.0;17.0;-124.0;-99.0;308.0;21.0;298.0;16;157.0;75;-7;148.0;200.0
4.0;-5.0;-124.0;?;308.0;10.0;321.0;16;154.0;75;-7;139.0;147.0
28.0;5.0;-130.0;-99.0;307.0;5.0;318.0;16;138.0;75;-7;139.0;218.0
13.0;19.0;-145.0;-101.0;306.0;18.0;313.0;16;158.0;75;-7;140.0;176.0
46.0;27.0;-112.0;?;304.0;8.0;318.0;16;163.0;75;-7;149.0;144.0
35.0;9.0;-114.0;?;304.0;-1.0;327.0;16;170.0;75;-7;147.0;156.0
9.0;26.0;-141.0;-116.0;302.0;-1.0;307.0;16;177.0;75;-7;148.0;166.0
56.0;59.0;-99.0;?;302.0;43.0;316.0;16;148.0;75;-7;150.0;219.0
44.0;22.0;-114.0;-123.0;297.0;49.0;325.0;16;168.0;75;-7;164.0;160.0
46.0;-26.0;?;-128.0;301.0;44.0;314.0;16;177.0;75;-7;168.0;166.0
42.0;-4.0;-123.0;-128.0;303.0;?;323.0;16;174.0;75;-7;169.0;203.0
20.0;39.0;-130.0;-129.0;301.0;43.0;304.0;16;197.0;75;-7;161.0;201.0
3.0;19.0;?;-132.0;304.0;49.0;327.0;16;187.0;75;-7;158.0;203.0
0.0;31.0;-142.0;-131.0;305.0;39.0;?;16;170.0;75;?;152.0;?
-14.0;26.0;-131.0;-128.0;305.0;30.0;319.0;16;175.0;75;-7;140.0;182.0
?;22.0;-169.0;-126.0;306.0;30.0;328.0;16;196.0;75;-7;131.0;?
-22.0;26.0;-155.0;?;305.0;47.0;349.0;16;199.0;75;-7;119.0;182.0
-51.0;4.0;?;-129.0;306.0;34.0;359.0;16;?;75;?;138.0;188.0
-80.0;20.0;-145.0;?;304.0;35.0;326.0;16;?;75;-7;157.0;201.0
?;26.0;-135.0;-133.0;304.0;23.0;317.0;16;174.0;75;-7;139.0;189.0
-49.0;10.0;-150.0;-131.0;303.0;?;354.0;16;187.0;75;-7;148.0;173.0
-37.0;-7.0;-160.0;-132.0;305.0;15.0;349.0;16;196.0;75;-7;138.0;163.0
-8.0;24.0;-145.0;-133.0;304.0;15.0;347.0;16;194.0;75;-7;152.0;152.0
-2.0;15.0;-143.0;-136.0;303.0;20.0;347.0;16;200.0;75;-7;138.0;156.0
23.0;16.0;?;-137.0;303.0;15.0;332.0;16;190.0;75;-7;109.0;192.0
18.0;?;-134.0;-140.0;303.0;9.0;334.0;16;189.0;?;-7;99.0;183.0
38.0;10.0;-124.0;-141.0;303.0;11.0;?;16;182.0;75;-7;121.0;190.0
65.0;19.0;-145.0;-140.0;305.0;10.0;352.0;16;190.0;75;-7;98.0;192.0
65.0;27.0;-137.0;-137.0;305.0;21.0;342.0;16;185.0;75;?;99.0;192.0
63.0;2.0;-148.0;-137.0;304.0;14.0;353.0;16;?;75;-7;117.0;183.0
67.0;33.0;-154.0;-140.0;302.0;13.0;335.0;16;171.0;75;-7;134.0;182.0
49.0;40.0;-157.0;-140.0;302.0;16.0;328.0;16;186.0;75;-7;125.0;159.0
65.0;31.0;-140.0;-142.0;300.0;25.0;340.0;16;190.0;?;-7;99.0;132.0
84.0;9.0;-130.0;-144.0;297.0;19.0;318.0;16;175.0;75;-7;109.0;140.0
66.0;19.0;-130.0;-146.0;294.0;17.0;327.0;16;182.0;75;-7;78.0;139.0
63.0;7.0;-100.0;-148.0;294.0;29.0;314.0;16;187.0;75;-7;83.0;155.0
59.0;7.0;-108.0;-150.0;292.0;20.0;325.0;16;182.0;75;-7;118.0;131.0
34.0;0.0;-121.0;-146.0;293.0;20.0;329.0;16;179.0;75;-7;112.0;138.0
37.0;24.0;-135.0;-144.0;290.0;15.0;319.0;16;176.0;75;-7;131.0;154.0
24.0;-12.0;-121.0;-142.0;292.0;11.0;332.0;16;179.0;75;-7;132.0;129.0
12.0;1.0;-125.0;-142.0;291.0;14.0;332.0;16;178.0;75;-7;132.0;137.0
68.0;21.0;?;-145.0;293.0;19.0;334.0;16;182.0;75;-7;99.0;136.0
9.0;1.0;-127.0;-147.0;291.0;14.0;315.0;16;181.0;75;-7;101.0;118.0
