InertialMeasurementUnit LUA magneticY;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RUA magneticY
160.0;313.0;-14.0;525.0;-759.0;482.0;-574.0
162.0;313.0;-27.0;524.0;-710.0;?;-581.0
161.0;317.0;-48.0;523.0;-703.0;483.0;-587.0
164.0;321.0;-52.0;524.0;-683.0;488.0;-588.0
171.0;326.0;-69.0;525.0;-676.0;493.0;-592.0
178.0;327.0;-93.0;528.0;-678.0;498.0;-599.0
183.0;327.0;-108.0;530.0;-669.0;505.0;-604.0
186.0;325.0;-123.0;531.0;-662.0;507.0;-607.0
189.0;323.0;-130.0;531.0;-646.0;510.0;-612.0
188.0;323.0;-139.0;533.0;-640.0;509.0;-613.0
190.0;326.0;-145.0;533.0;-648.0;510.0;?
193.0;329.0;-143.0;534.0;-655.0;514.0;-613.0
195.0;327.0;-140.0;534.0;-665.0;515.0;-610.0
194.0;327.0;-137.0;534.0;-673.0;514.0;-609.0
191.0;328.0;-130.0;533.0;?;515.0;-607.0
191.0;329.0;-125.0;533.0;-705.0;516.0;-603.0
186.0;327.0;-118.0;530.0;-724.0;515.0;-601.0
184.0;326.0;-108.0;529.0;-740.0;514.0;-598.0
182.0;322.0;-97.0;529.0;-757.0;511.0;-593.0
179.0;320.0;-86.0;526.0;?;513.0;-593.0
179.0;317.0;-73.0;522.0;-797.0;515.0;-589.0
?;309.0;-59.0;522.0;-818.0;512.0;-585.0
174.0;305.0;-46.0;520.0;-838.0;510.0;-579.0
169.0;294.0;-30.0;?;-852.0;505.0;-570.0
164.0;287.0;-16.0;514.0;-862.0;504.0;-561.0
154.0;278.0;-8.0;510.0;-869.0;496.0;-555.0
146.0;271.0;?;508.0;-874.0;488.0;?
136.0;265.0;1.0;506.0;-874.0;478.0;-547.0
125.0;260.0;1.0;504.0;-874.0;469.0;-544.0
116.0;255.0;-1.0;502.0;-872.0;458.0;-542.0
106.0;254.0;-5.0;501.0;-870.0;450.0;?
101.0;251.0;-10.0;501.0;-866.0;440.0;-539.0
95.0;249.0;-17.0;501.0;-861.0;435.0;-539.0
95.0;248.0;-18.0;499.0;-854.0;432.0;-540.0
91.0;249.0;-25.0;500.0;-851.0;434.0;-542.0
89.0;249.0;-28.0;502.0;-849.0;431.0;-539.0
?;247.0;-31.0;501.0;-847.0;431.0;-540.0
90.0;242.0;-29.0;501.0;-848.0;436.0;-536.0
90.0;242.0;-26.0;501.0;-847.0;442.0;-535.0
92.0;239.0;-20.0;502.0;-846.0;446.0;-532.0
94.0;239.0;-17.0;504.0;-847.0;447.0;-531.0
95.0;238.0;-12.0;505.0;-850.0;448.0;-527.0
98.0;240.0;-6.0;510.0;-854.0;450.0;-526.0
103.0;?;-5.0;509.0;-856.0;451.0;-530.0
102.0;246.0;1.0;511.0;-859.0;455.0;-534.0
105.0;246.0;6.0;508.0;-859.0;458.0;-533.0
107.0;248.0;10.0;509.0;-862.0;459.0;-533.0
111.0;250.0;11.0;510.0;-866.0;460.0;-532.0
113.0;250.0;14.0;509.0;-868.0;464.0;-535.0
117.0;254.0;19.0;?;-868.0;466.0;-535.0
118.0;254.0;20.0;509.0;-872.0;468.0;?
117.0;257.0;21.0;511.0;-872.0;468.0;-539.0
118.0;261.0;17.0;511.0;-872.0;468.0;-542.0
?;264.0;15.0;510.0;-875.0;468.0;-547.0
125.0;267.0;13.0;?;-873.0;470.0;?
127.0;271.0;13.0;512.0;-872.0;475.0;-551.0
130.0;?;9.0;513.0;?;476.0;-554.0
131.0;272.0;11.0;512.0;-871.0;477.0;-553.0
132.0;273.0;?;?;-871.0;482.0;-553.0
135.0;274.0;9.0;513.0;-871.0;484.0;-554.0
141.0;276.0;12.0;516.0;-869.0;489.0;-557.0
?;276.0;14.0;516.0;-868.0;492.0;-555.0
?;?;14.0;518.0;-868.0;493.0;-554.0
145.0;275.0;16.0;516.0;-867.0;493.0;-551.0
148.0;274.0;16.0;?;?;493.0;-550.0
153.0;278.0;13.0;520.0;?;497.0;-553.0
156.0;278.0;13.0;519.0;-864.0;502.0;-555.0
159.0;277.0;13.0;520.0;-865.0;505.0;-554.0
160.0;281.0;11.0;520.0;-862.0;506.0;-556.0
163.0;281.0;11.0;521.0;-861.0;506.0;-558.0
161.0;283.0;12.0;522.0;-862.0;505.0;-556.0
164.0;285.0;11.0;524.0;-862.0;505.0;-559.0
165.0;285.0;10.0;524.0;-861.0;508.0;-559.0
165.0;287.0;10.0;522.0;-863.0;508.0;-559.0
164.0;?;11.0;520.0;-863.0;507.0;-561.0
161.0;288.0;12.0;518.0;-863.0;506.0;-561.0
162.0;290.0;15.0;519.0;-864.0;506.0;-559.0
162.0;289.0;14.0;516.0;-867.0;506.0;-559.0
161.0;291.0;12.0;518.0;-866.0;508.0;-560.0
?;295.0;12.0;515.0;-867.0;505.0;-563.0
160.0;296.0;12.0;515.0;-868.0;505.0;-565.0
163.0;301.0;7.0;516.0;-867.0;508.0;-568.0
164.0;?;3.0;517.0;-866.0;510.0;-568.0
169.0;302.0;2.0;516.0;-866.0;513.0;-571.0
174.0;301.0;2.0;516.0;-867.0;515.0;-571.0
180.0;303.0;1.0;?;-866.0;521.0;-569.0
180.0;304.0;0.0;516.0;-867.0;522.0;-569.0
181.0;303.0;0.0;?;-866.0;520.0;-570.0
181.0;302.0;-1.0;515.0;-865.0;522.0;-570.0
179.0;304.0;-1.0;515.0;-866.0;523.0;-570.0
181.0;306.0;0.0;516.0;-866.0;523.0;-569.0
179.0;306.0;2.0;516.0;-867.0;522.0;-570.0
177.0;306.0;3.0;513.0;-868.0;519.0;-567.0
173.0;305.0;7.0;512.0;-866.0;518.0;-566.0
171.0;303.0;10.0;511.0;-862.0;517.0;-563.0
167.0;300.0;11.0;507.0;-859.0;518.0;-560.0
166.0;?;14.0;506.0;-859.0;517.0;-559.0
168.0;301.0;15.0;508.0;-862.0;516.0;-556.0
170.0;300.0;14.0;507.0;-861.0;516.0;-555.0
170.0;299.0;14.0;510.0;-863.0;516.0;-556.0
171.0;300.0;14.0;510.0;-860.0;515.0;-554.0
172.0;301.0;12.0;511.0;-862.0;514.0;-554.0
?;303.0;12.0;512.0;-858.0;512.0;-552.0
169.0;303.0;12.0;510.0;-861.0;510.0;-555.0
167.0;305.0;9.0;509.0;-861.0;508.0;-557.0
168.0;308.0;8.0;509.0;-861.0;511.0;-560.0
169.0;312.0;6.0;509.0;-859.0;509.0;-562.0
171.0;314.0;3.0;507.0;-861.0;508.0;?
171.0;?;-2.0;507.0;-857.0;514.0;-569.0
172.0;323.0;-5.0;507.0;-859.0;516.0;-571.0
176.0;?;-6.0;508.0;-858.0;518.0;-573.0
177.0;?;-8.0;508.0;-857.0;521.0;?
179.0;329.0;-10.0;506.0;-858.0;522.0;-577.0
180.0;331.0;-9.0;505.0;-859.0;522.0;-579.0
182.0;333.0;-10.0;504.0;?;527.0;-581.0
182.0;334.0;-12.0;502.0;-857.0;526.0;-583.0
185.0;336.0;-14.0;502.0;?;529.0;-580.0
188.0;337.0;-12.0;502.0;-857.0;531.0;-581.0
190.0;337.0;-11.0;501.0;-857.0;533.0;-583.0
192.0;339.0;-13.0;503.0;-859.0;534.0;-582.0
194.0;339.0;-10.0;504.0;-858.0;536.0;-581.0
192.0;338.0;-6.0;505.0;-862.0;?;-582.0
191.0;337.0;-5.0;507.0;-861.0;532.0;-582.0
188.0;335.0;-1.0;506.0;-866.0;532.0;-578.0
187.0;332.0;3.0;505.0;-867.0;530.0;-576.0
184.0;332.0;5.0;508.0;-869.0;?;-575.0
181.0;328.0;5.0;508.0;-870.0;523.0;-574.0
176.0;328.0;5.0;507.0;-871.0;?;-573.0
173.0;325.0;5.0;509.0;-869.0;512.0;-572.0
169.0;321.0;6.0;508.0;-868.0;509.0;?
167.0;322.0;7.0;510.0;-869.0;506.0;-569.0
163.0;321.0;5.0;509.0;-868.0;505.0;-567.0
164.0;319.0;5.0;511.0;-865.0;504.0;?
164.0;320.0;6.0;510.0;-863.0;503.0;-569.0
165.0;319.0;5.0;512.0;-863.0;501.0;-567.0
?;318.0;7.0;513.0;-864.0;503.0;-568.0
167.0;321.0;5.0;513.0;-864.0;505.0;-567.0
171.0;321.0;?;512.0;-864.0;509.0;-568.0
172.0;321.0;7.0;513.0;-865.0;509.0;-568.0
?;321.0;11.0;513.0;-865.0;511.0;-568.0
178.0;321.0;11.0;512.0;-866.0;515.0;-568.0
178.0;320.0;13.0;514.0;-866.0;517.0;-567.0
178.0;319.0;16.0;512.0;-870.0;518.0;-565.0
181.0;320.0;14.0;513.0;-871.0;520.0;-565.0
183.0;321.0;16.0;512.0;-872.0;521.0;-569.0
180.0;321.0;14.0;513.0;-872.0;519.0;-568.0
182.0;322.0;11.0;512.0;-872.0;520.0;-569.0
183.0;322.0;11.0;513.0;-870.0;521.0;-572.0
181.0;321.0;?;511.0;?;519.0;-571.0
181.0;324.0;8.0;512.0;-871.0;517.0;-572.0
182.0;325.0;8.0;510.0;-870.0;517.0;-573.0
183.0;?;9.0;508.0;-869.0;519.0;-573.0
182.0;328.0;8.0;512.0;-870.0;517.0;-575.0
?;325.0;?;513.0;-871.0;520.0;-576.0
183.0;327.0;7.0;511.0;-873.0;521.0;-576.0
186.0;329.0;9.0;513.0;-870.0;521.0;-574.0
189.0;327.0;8.0;513.0;-869.0;524.0;-577.0
187.0;328.0;8.0;513.0;-869.0;524.0;-578.0
185.0;329.0;8.0;510.0;-871.0;523.0;-576.0
183.0;328.0;9.0;510.0;-869.0;522.0;-574.0
183.0;327.0;8.0;?;-870.0;?;-573.0
185.0;326.0;7.0;508.0;-871.0;523.0;-574.0
185.0;325.0;7.0;508.0;-870.0;525.0;-574.0
?;324.0;7.0;509.0;-870.0;523.0;-573.0
181.0;324.0;7.0;508.0;-870.0;520.0;-571.0
179.0;324.0;7.0;508.0;-868.0;519.0;-569.0
177.0;322.0;5.0;509.0;-870.0;519.0;-571.0
179.0;323.0;6.0;508.0;-870.0;519.0;-571.0
176.0;320.0;8.0;506.0;-869.0;520.0;-571.0
177.0;320.0;5.0;507.0;-868.0;519.0;-570.0
175.0;319.0;7.0;508.0;-870.0;517.0;-569.0
171.0;316.0;9.0;506.0;-867.0;516.0;-567.0
169.0;314.0;9.0;505.0;-869.0;514.0;-564.0
166.0;313.0;9.0;506.0;-870.0;512.0;-562.0
167.0;313.0;6.0;506.0;-869.0;512.0;-562.0
?;310.0;9.0;507.0;-869.0;512.0;-561.0
166.0;313.0;7.0;508.0;-867.0;?;-563.0
167.0;312.0;?;508.0;-871.0;511.0;-563.0
165.0;310.0;9.0;507.0;-868.0;513.0;-564.0
167.0;311.0;9.0;509.0;-870.0;513.0;-564.0
171.0;311.0;12.0;509.0;-867.0;?;-566.0
169.0;310.0;12.0;508.0;-869.0;514.0;-564.0
170.0;311.0;15.0;508.0;-868.0;514.0;-564.0
172.0;310.0;16.0;510.0;-866.0;516.0;-563.0
172.0;311.0;16.0;514.0;-867.0;515.0;-564.0
?;313.0;14.0;514.0;-865.0;515.0;-564.0
175.0;314.0;14.0;515.0;-865.0;520.0;-566.0
179.0;315.0;13.0;513.0;-863.0;522.0;?
184.0;317.0;13.0;515.0;-864.0;521.0;-569.0
187.0;316.0;12.0;516.0;-863.0;526.0;-569.0
186.0;315.0;13.0;514.0;?;526.0;-568.0
187.0;316.0;10.0;516.0;-862.0;525.0;-570.0
188.0;?;?;517.0;-861.0;529.0;-572.0
189.0;321.0;3.0;517.0;-860.0;528.0;-576.0
195.0;326.0;-3.0;517.0;-857.0;532.0;-582.0
200.0;328.0;-8.0;519.0;-854.0;536.0;-586.0
211.0;334.0;-10.0;518.0;-851.0;541.0;-592.0
213.0;337.0;-13.0;519.0;-852.0;545.0;-595.0
219.0;342.0;-15.0;521.0;-850.0;?;-598.0
223.0;344.0;-12.0;?;-851.0;551.0;-600.0
226.0;346.0;-10.0;520.0;-852.0;556.0;-602.0
228.0;349.0;-7.0;520.0;-852.0;559.0;-604.0
234.0;351.0;-6.0;?;-853.0;563.0;-605.0
238.0;352.0;-4.0;519.0;-854.0;568.0;?
242.0;357.0;-4.0;520.0;-852.0;573.0;-610.0
246.0;359.0;-2.0;520.0;-851.0;575.0;-613.0
249.0;359.0;-5.0;520.0;-851.0;578.0;-613.0
255.0;362.0;-6.0;522.0;?;583.0;-618.0
256.0;365.0;-7.0;520.0;-848.0;587.0;-621.0
259.0;368.0;-10.0;522.0;-849.0;588.0;-621.0
264.0;?;-12.0;522.0;-843.0;590.0;-622.0
266.0;373.0;-15.0;521.0;-845.0;592.0;-624.0
268.0;376.0;-17.0;520.0;-842.0;595.0;-627.0
271.0;377.0;-19.0;519.0;-840.0;594.0;-628.0
274.0;381.0;-19.0;519.0;-838.0;596.0;-628.0
275.0;383.0;-20.0;519.0;-839.0;597.0;-629.0
279.0;383.0;-18.0;519.0;-837.0;601.0;-632.0
280.0;389.0;-17.0;519.0;-835.0;602.0;-633.0
284.0;392.0;-19.0;519.0;-836.0;604.0;-636.0
287.0;393.0;-17.0;520.0;-834.0;607.0;-639.0
293.0;395.0;-15.0;521.0;-832.0;612.0;-640.0
296.0;399.0;-14.0;519.0;-831.0;615.0;-642.0
303.0;399.0;-12.0;521.0;-829.0;619.0;-644.0
304.0;401.0;-11.0;518.0;-828.0;622.0;-645.0
306.0;404.0;-12.0;519.0;-829.0;624.0;-644.0
310.0;404.0;-12.0;518.0;-827.0;626.0;-646.0
?;405.0;-12.0;515.0;-827.0;626.0;-646.0
305.0;405.0;-15.0;515.0;?;625.0;-647.0
307.0;405.0;-17.0;513.0;-824.0;626.0;-647.0
310.0;404.0;-19.0;515.0;-824.0;627.0;-646.0
308.0;407.0;-22.0;514.0;-823.0;628.0;-647.0
305.0;405.0;-23.0;515.0;-823.0;624.0;-646.0
305.0;404.0;-24.0;517.0;-824.0;624.0;-643.0
301.0;403.0;?;514.0;-824.0;624.0;-642.0
301.0;401.0;-24.0;515.0;-824.0;622.0;?
298.0;401.0;-24.0;513.0;-824.0;620.0;-641.0
296.0;400.0;-23.0;514.0;-825.0;617.0;-641.0
294.0;400.0;-20.0;?;-823.0;617.0;-640.0
291.0;398.0;-19.0;514.0;-828.0;614.0;-639.0
291.0;398.0;-17.0;516.0;-826.0;613.0;-639.0
291.0;394.0;-17.0;514.0;-826.0;?;-637.0
288.0;392.0;-15.0;515.0;-826.0;609.0;-636.0
286.0;392.0;-11.0;515.0;-830.0;606.0;-635.0
286.0;389.0;-5.0;517.0;-830.0;607.0;?
282.0;386.0;?;?;-834.0;605.0;-630.0
281.0;386.0;7.0;516.0;-838.0;602.0;-627.0
277.0;383.0;9.0;517.0;-843.0;597.0;-626.0
274.0;380.0;13.0;517.0;-845.0;595.0;-624.0
269.0;383.0;11.0;515.0;-845.0;589.0;-625.0
264.0;382.0;12.0;515.0;-847.0;586.0;-622.0
264.0;382.0;8.0;515.0;?;588.0;-624.0
263.0;384.0;5.0;515.0;-844.0;584.0;-624.0
263.0;382.0;7.0;517.0;-844.0;584.0;-622.0
?;379.0;6.0;513.0;-845.0;587.0;-621.0
265.0;377.0;7.0;512.0;-848.0;587.0;-618.0
265.0;375.0;11.0;513.0;-848.0;589.0;-614.0
266.0;373.0;16.0;513.0;-851.0;588.0;-611.0
264.0;371.0;20.0;512.0;-852.0;589.0;-611.0
262.0;369.0;21.0;512.0;-853.0;587.0;-610.0
257.0;366.0;21.0;510.0;-855.0;586.0;-608.0
256.0;366.0;20.0;511.0;-858.0;582.0;-606.0
256.0;367.0;20.0;511.0;-857.0;578.0;-607.0
254.0;367.0;18.0;512.0;-860.0;?;-604.0
249.0;367.0;14.0;514.0;-864.0;573.0;-607.0
250.0;368.0;11.0;512.0;-862.0;572.0;-609.0
247.0;369.0;13.0;511.0;-862.0;571.0;-606.0
247.0;369.0;12.0;512.0;?;567.0;-606.0
245.0;368.0;11.0;513.0;-865.0;566.0;-606.0
244.0;368.0;12.0;511.0;-863.0;564.0;-607.0
243.0;366.0;13.0;510.0;-866.0;564.0;-604.0
242.0;367.0;14.0;511.0;-864.0;564.0;-605.0
241.0;365.0;?;511.0;-863.0;563.0;?
243.0;364.0;11.0;511.0;-865.0;565.0;-603.0
241.0;361.0;12.0;509.0;-864.0;567.0;-600.0
240.0;361.0;9.0;509.0;-863.0;?;-600.0
239.0;360.0;9.0;507.0;-863.0;563.0;-600.0
237.0;359.0;8.0;508.0;-862.0;563.0;-599.0
237.0;358.0;8.0;509.0;-863.0;561.0;-597.0
236.0;359.0;5.0;507.0;-864.0;561.0;-596.0
234.0;358.0;7.0;509.0;-865.0;559.0;-597.0
?;358.0;6.0;505.0;-866.0;556.0;-596.0
226.0;359.0;7.0;504.0;-865.0;554.0;-598.0
225.0;359.0;4.0;?;-867.0;552.0;?
?;362.0;4.0;505.0;-866.0;548.0;-599.0
224.0;362.0;3.0;503.0;-867.0;549.0;-601.0
224.0;364.0;3.0;503.0;-865.0;549.0;-603.0
222.0;?;2.0;503.0;-866.0;552.0;-602.0
223.0;364.0;2.0;501.0;-867.0;552.0;-603.0
223.0;363.0;2.0;499.0;-864.0;555.0;-606.0
223.0;365.0;1.0;500.0;-866.0;556.0;-606.0
226.0;364.0;0.0;500.0;-866.0;556.0;-607.0
228.0;367.0;-1.0;501.0;-862.0;558.0;-606.0
230.0;368.0;-1.0;500.0;-864.0;?;-609.0
233.0;370.0;-5.0;499.0;-865.0;563.0;-610.0
235.0;369.0;?;499.0;-865.0;564.0;-610.0
238.0;371.0;-6.0;501.0;-863.0;567.0;-612.0
237.0;372.0;-6.0;500.0;-863.0;565.0;-611.0
238.0;373.0;-4.0;?;?;568.0;-612.0
237.0;371.0;-4.0;500.0;-864.0;567.0;-610.0
?;373.0;-1.0;500.0;-865.0;564.0;?
236.0;373.0;-1.0;?;-865.0;565.0;-611.0
236.0;372.0;0.0;?;-868.0;565.0;?
233.0;372.0;1.0;499.0;-868.0;564.0;-610.0
235.0;?;0.0;501.0;-867.0;563.0;-611.0
235.0;371.0;-3.0;501.0;-868.0;560.0;-611.0
233.0;371.0;-1.0;501.0;-868.0;561.0;-610.0
230.0;370.0;-1.0;?;-868.0;561.0;-608.0
232.0;369.0;0.0;501.0;-869.0;558.0;-609.0
228.0;369.0;-1.0;501.0;-869.0;556.0;-609.0
227.0;369.0;-1.0;501.0;-870.0;557.0;-608.0
226.0;368.0;1.0;?;-872.0;555.0;-608.0
?;367.0;2.0;502.0;?;555.0;-605.0
224.0;365.0;0.0;502.0;-873.0;554.0;-604.0
219.0;364.0;2.0;?;-874.0;550.0;-603.0
218.0;363.0;2.0;499.0;-874.0;?;-603.0
217.0;362.0;3.0;501.0;-873.0;549.0;-602.0
212.0;360.0;1.0;?;-873.0;543.0;-599.0
211.0;359.0;0.0;499.0;-872.0;541.0;-602.0
209.0;358.0;0.0;498.0;-873.0;541.0;-602.0
209.0;359.0;-2.0;500.0;?;538.0;-600.0
?;361.0;-2.0;?;-872.0;539.0;-601.0
211.0;359.0;-4.0;499.0;-870.0;538.0;-600.0
209.0;361.0;-1.0;500.0;-871.0;539.0;-603.0
211.0;361.0;-2.0;501.0;-873.0;539.0;-605.0
212.0;362.0;0.0;501.0;-872.0;540.0;-604.0
213.0;?;1.0;503.0;-875.0;542.0;-605.0
217.0;367.0;2.0;503.0;-873.0;542.0;-605.0
220.0;365.0;4.0;503.0;-871.0;548.0;-607.0
223.0;369.0;4.0;504.0;-874.0;550.0;-609.0
228.0;370.0;5.0;505.0;-875.0;553.0;-609.0
231.0;370.0;4.0;505.0;-873.0;557.0;-609.0
235.0;371.0;5.0;506.0;-872.0;560.0;-610.0
237.0;370.0;3.0;507.0;-873.0;562.0;-610.0
239.0;369.0;7.0;508.0;-871.0;566.0;-608.0
241.0;366.0;8.0;508.0;-873.0;567.0;-608.0
240.0;367.0;9.0;508.0;?;564.0;-604.0
238.0;364.0;10.0;510.0;-874.0;564.0;-604.0
236.0;361.0;11.0;511.0;-873.0;561.0;-601.0
232.0;358.0;11.0;509.0;-874.0;557.0;-599.0
?;358.0;11.0;510.0;-877.0;553.0;-599.0
225.0;356.0;?;511.0;-875.0;547.0;-597.0
220.0;354.0;12.0;509.0;-876.0;542.0;-595.0
217.0;354.0;16.0;511.0;-877.0;538.0;-596.0
213.0;352.0;15.0;511.0;-877.0;?;-596.0
212.0;?;14.0;513.0;-878.0;531.0;-593.0
208.0;351.0;15.0;?;-878.0;529.0;-595.0
208.0;350.0;14.0;514.0;-878.0;528.0;-593.0
209.0;353.0;14.0;513.0;-877.0;528.0;-595.0
209.0;351.0;11.0;510.0;-878.0;530.0;-595.0
213.0;352.0;14.0;511.0;-878.0;533.0;-595.0
214.0;352.0;14.0;508.0;-877.0;536.0;-595.0
218.0;351.0;13.0;510.0;-876.0;541.0;-593.0
221.0;352.0;15.0;508.0;-877.0;545.0;-594.0
225.0;354.0;15.0;510.0;-875.0;549.0;-594.0
229.0;354.0;15.0;510.0;-873.0;552.0;-596.0
231.0;353.0;14.0;512.0;-875.0;554.0;-592.0
234.0;354.0;14.0;511.0;-878.0;556.0;-594.0
232.0;356.0;13.0;512.0;-875.0;556.0;-595.0
?;356.0;12.0;511.0;-875.0;556.0;-597.0
233.0;358.0;11.0;510.0;-874.0;558.0;-599.0
235.0;?;10.0;512.0;-871.0;558.0;-598.0
235.0;360.0;8.0;510.0;-871.0;558.0;-602.0
234.0;361.0;9.0;509.0;-872.0;559.0;-600.0
235.0;?;?;?;?;559.0;-601.0
235.0;360.0;10.0;510.0;-872.0;559.0;-600.0
235.0;362.0;10.0;509.0;-873.0;559.0;-601.0
234.0;361.0;10.0;510.0;-873.0;561.0;-599.0
236.0;362.0;10.0;509.0;-873.0;559.0;-600.0
234.0;362.0;11.0;509.0;-873.0;561.0;-601.0
235.0;358.0;10.0;510.0;?;560.0;-601.0
234.0;?;9.0;511.0;?;559.0;-600.0
232.0;?;8.0;510.0;-873.0;559.0;-599.0
234.0;360.0;9.0;511.0;-871.0;557.0;-601.0
230.0;360.0;?;510.0;?;553.0;-600.0
231.0;362.0;11.0;510.0;-872.0;553.0;-601.0
229.0;360.0;10.0;510.0;-873.0;554.0;-600.0
230.0;361.0;11.0;513.0;-872.0;554.0;-599.0
?;360.0;11.0;511.0;-873.0;553.0;-600.0
231.0;359.0;?;513.0;?;555.0;-602.0
234.0;360.0;12.0;513.0;-871.0;555.0;-599.0
234.0;360.0;15.0;513.0;-872.0;556.0;-600.0
234.0;361.0;16.0;512.0;-873.0;557.0;-600.0
235.0;360.0;15.0;513.0;-873.0;557.0;-599.0
235.0;361.0;15.0;512.0;-873.0;557.0;-600.0
237.0;358.0;15.0;514.0;-873.0;558.0;?
235.0;360.0;15.0;516.0;-872.0;558.0;-599.0
235.0;360.0;?;515.0;?;556.0;-601.0
236.0;360.0;14.0;516.0;-873.0;557.0;-600.0
234.0;360.0;14.0;513.0;-873.0;555.0;-601.0
234.0;361.0;14.0;514.0;-875.0;?;-600.0
234.0;361.0;15.0;515.0;-872.0;556.0;-602.0
233.0;362.0;15.0;?;-871.0;555.0;-601.0
235.0;362.0;12.0;513.0;-872.0;555.0;-601.0
234.0;361.0;15.0;513.0;-868.0;557.0;-600.0
234.0;?;14.0;514.0;-867.0;560.0;-602.0
236.0;363.0;12.0;?;-864.0;561.0;-602.0
238.0;363.0;11.0;514.0;-864.0;565.0;-601.0
241.0;363.0;12.0;514.0;-861.0;568.0;-602.0
242.0;360.0;12.0;514.0;-862.0;569.0;-602.0
245.0;360.0;12.0;515.0;-863.0;?;-600.0
246.0;357.0;16.0;516.0;-861.0;573.0;-595.0
248.0;356.0;?;514.0;-864.0;574.0;-596.0
245.0;354.0;?;515.0;-862.0;574.0;-595.0
243.0;349.0;19.0;517.0;-862.0;572.0;-594.0
239.0;350.0;?;515.0;-862.0;?;-592.0
237.0;349.0;17.0;513.0;-862.0;569.0;?
234.0;347.0;17.0;513.0;-860.0;564.0;-592.0
229.0;347.0;16.0;513.0;-861.0;558.0;-591.0
225.0;348.0;13.0;513.0;-861.0;556.0;-593.0
221.0;349.0;11.0;?;-859.0;553.0;-593.0
221.0;350.0;11.0;512.0;-857.0;552.0;-596.0
218.0;349.0;8.0;509.0;-855.0;549.0;-595.0
220.0;347.0;9.0;510.0;-857.0;550.0;-595.0
220.0;348.0;7.0;510.0;-855.0;551.0;-595.0
220.0;345.0;8.0;511.0;-856.0;553.0;-594.0
?;344.0;7.0;510.0;-855.0;553.0;-593.0
218.0;340.0;6.0;512.0;-857.0;557.0;-591.0
?;338.0;6.0;509.0;-854.0;559.0;-591.0
224.0;338.0;3.0;511.0;-853.0;560.0;-590.0
228.0;336.0;0.0;513.0;-853.0;565.0;-589.0
228.0;333.0;-3.0;519.0;-854.0;566.0;-590.0
231.0;334.0;-7.0;522.0;-852.0;566.0;-590.0
233.0;335.0;-7.0;527.0;-851.0;566.0;-595.0
235.0;331.0;-7.0;527.0;-853.0;565.0;-595.0
238.0;331.0;-7.0;532.0;-853.0;564.0;-596.0
240.0;334.0;0.0;534.0;-853.0;?;-597.0
242.0;332.0;5.0;539.0;-854.0;567.0;-599.0
245.0;333.0;7.0;539.0;-856.0;569.0;-600.0
255.0;335.0;13.0;542.0;-858.0;574.0;-602.0
257.0;?;14.0;543.0;-858.0;578.0;-604.0
263.0;338.0;20.0;547.0;-858.0;582.0;-605.0
267.0;342.0;21.0;545.0;-862.0;584.0;-609.0
272.0;343.0;24.0;547.0;-862.0;588.0;-608.0
275.0;348.0;22.0;545.0;-862.0;593.0;-612.0
283.0;353.0;19.0;544.0;-860.0;599.0;-615.0
294.0;357.0;17.0;544.0;-858.0;607.0;-614.0
303.0;359.0;15.0;545.0;-860.0;615.0;-615.0
310.0;363.0;13.0;545.0;-860.0;623.0;-616.0
317.0;364.0;13.0;546.0;-860.0;629.0;-616.0
322.0;365.0;10.0;545.0;-860.0;636.0;?
326.0;?;6.0;543.0;-858.0;636.0;-620.0
328.0;369.0;?;544.0;-857.0;639.0;-620.0
328.0;372.0;5.0;542.0;-857.0;640.0;-622.0
330.0;374.0;2.0;542.0;-857.0;639.0;-624.0
333.0;377.0;3.0;541.0;-857.0;?;-626.0
335.0;379.0;4.0;542.0;-856.0;641.0;-627.0
338.0;383.0;4.0;545.0;-856.0;642.0;-632.0
338.0;384.0;1.0;541.0;-855.0;645.0;-632.0
340.0;388.0;0.0;539.0;-852.0;644.0;-634.0
338.0;392.0;-3.0;538.0;-851.0;642.0;-638.0
338.0;393.0;-3.0;539.0;-849.0;643.0;-639.0
335.0;396.0;-1.0;534.0;-852.0;641.0;-642.0
337.0;398.0;-4.0;536.0;?;643.0;-640.0
335.0;397.0;-6.0;534.0;-854.0;?;-640.0
335.0;395.0;-4.0;535.0;-856.0;643.0;?
338.0;396.0;-3.0;536.0;-857.0;?;?
335.0;392.0;-4.0;535.0;-857.0;643.0;-638.0
334.0;391.0;-2.0;534.0;-859.0;642.0;-636.0
328.0;391.0;-2.0;533.0;-860.0;638.0;-636.0
325.0;389.0;-3.0;535.0;-859.0;633.0;-634.0
320.0;390.0;-1.0;533.0;-859.0;631.0;-633.0
315.0;390.0;-2.0;533.0;-858.0;626.0;-633.0
315.0;?;-1.0;533.0;?;628.0;-634.0
311.0;390.0;-2.0;533.0;-853.0;?;-636.0
314.0;391.0;-6.0;532.0;-855.0;624.0;-637.0
315.0;393.0;-6.0;532.0;-852.0;624.0;-637.0
317.0;395.0;-7.0;532.0;-855.0;624.0;-638.0
319.0;396.0;-10.0;531.0;-853.0;627.0;-639.0
323.0;397.0;-10.0;533.0;-854.0;630.0;-642.0
