Accelerometer LWR accX;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE EuY;Accelerometer LH accX
-309.0;-106.0;-41;340.0
?;-108.0;-41;360.0
-310.0;-110.0;-41;351.0
-320.0;-106.0;-41;369.0
-303.0;-117.0;-41;333.0
-295.0;-110.0;-41;337.0
-312.0;-116.0;-41;336.0
-346.0;-104.0;-41;348.0
-321.0;-99.0;-41;338.0
-300.0;-109.0;-41;339.0
-320.0;-118.0;-41;324.0
-331.0;-137.0;-41;352.0
-329.0;-122.0;-41;367.0
-303.0;-91.0;-41;358.0
-323.0;-114.0;-41;352.0
-320.0;-115.0;-41;358.0
-319.0;-105.0;-41;351.0
-308.0;-102.0;-41;340.0
-312.0;-115.0;-41;349.0
?;-115.0;-41;330.0
-316.0;-97.0;-41;345.0
-323.0;-93.0;-41;360.0
-312.0;-116.0;-41;343.0
?;-111.0;-41;343.0
-296.0;-109.0;-41;325.0
-291.0;-101.0;-41;310.0
-302.0;-100.0;-41;296.0
-302.0;-100.0;-41;274.0
-302.0;-120.0;-41;305.0
-312.0;-124.0;-41;312.0
-310.0;-107.0;-41;318.0
-330.0;-112.0;-41;339.0
-330.0;-120.0;-41;359.0
-315.0;-114.0;-41;389.0
-330.0;-105.0;-41;380.0
?;-93.0;-41;402.0
-347.0;-101.0;-41;425.0
-377.0;-112.0;-41;430.0
-354.0;-106.0;-41;?
-333.0;-118.0;-41;345.0
-353.0;-102.0;-41;325.0
-307.0;?;-41;256.0
-301.0;-100.0;-41;288.0
-302.0;-109.0;-41;276.0
-302.0;-108.0;?;256.0
-289.0;-100.0;-41;246.0
-286.0;-113.0;-41;301.0
-302.0;-114.0;-41;194.0
-307.0;-99.0;-41;251.0
?;-114.0;-41;288.0
-366.0;-101.0;-41;225.0
?;-108.0;-41;300.0
-385.0;-97.0;-41;347.0
-338.0;-97.0;-41;330.0
-287.0;-94.0;?;282.0
-329.0;-97.0;-41;222.0
-344.0;-101.0;-41;181.0
-305.0;-108.0;-41;119.0
?;-109.0;-41;172.0
-331.0;?;-41;200.0
-309.0;-108.0;-41;230.0
-289.0;-110.0;-41;201.0
?;-105.0;?;218.0
-278.0;-105.0;-41;165.0
-275.0;-117.0;?;263.0
-285.0;-108.0;?;?
-293.0;-107.0;-41;185.0
-262.0;-123.0;-41;153.0
?;-134.0;-41;220.0
-300.0;-125.0;-41;277.0
?;-108.0;-41;289.0
-297.0;-45.0;-41;324.0
-288.0;-28.0;-41;323.0
-271.0;-26.0;-41;305.0
-292.0;-54.0;-41;326.0
-303.0;-83.0;-41;338.0
-311.0;-110.0;-41;385.0
-327.0;-119.0;-41;350.0
-333.0;-128.0;-41;337.0
-316.0;-123.0;-41;350.0
?;-88.0;-41;340.0
-310.0;-94.0;-41;341.0
-293.0;-123.0;-41;336.0
-279.0;?;-41;309.0
-278.0;-137.0;-41;294.0
-282.0;-127.0;-41;297.0
-335.0;-136.0;-41;375.0
-268.0;-116.0;?;281.0
-279.0;-107.0;-41;361.0
-349.0;-110.0;-41;411.0
-321.0;-108.0;-41;353.0
-331.0;-127.0;-41;392.0
-331.0;-108.0;-41;366.0
-330.0;-112.0;-41;371.0
-333.0;-115.0;-41;377.0
-306.0;-114.0;-41;275.0
-309.0;-140.0;-41;351.0
-347.0;-132.0;-41;303.0
-284.0;-120.0;-41;285.0
-304.0;-102.0;-41;359.0
-322.0;-104.0;-41;295.0
-286.0;-119.0;-41;320.0
-295.0;-136.0;-41;330.0
-297.0;-124.0;-41;310.0
-273.0;-109.0;-41;328.0
-290.0;-117.0;-41;332.0
?;-126.0;-41;314.0
-320.0;-127.0;-41;292.0
-303.0;-99.0;-41;341.0
-336.0;-112.0;-41;352.0
-319.0;-127.0;-41;358.0
-294.0;-141.0;-41;361.0
-313.0;-121.0;-41;351.0
-299.0;-110.0;-41;390.0
-326.0;-135.0;-41;364.0
-327.0;-110.0;-41;353.0
-347.0;-100.0;-41;359.0
-336.0;-92.0;-41;362.0
-326.0;-109.0;-41;328.0
-287.0;-108.0;-41;306.0
-313.0;-116.0;-41;356.0
-350.0;-126.0;-41;?
-331.0;-119.0;-41;314.0
-311.0;-118.0;-41;345.0
-309.0;-144.0;-41;350.0
-289.0;-126.0;-41;313.0
-281.0;-112.0;-41;311.0
-283.0;-94.0;-41;293.0
-278.0;-108.0;-41;253.0
-271.0;-121.0;-41;265.0
-270.0;-123.0;-41;271.0
-282.0;-109.0;-41;290.0
-295.0;-145.0;-41;310.0
-289.0;-122.0;-41;318.0
-301.0;?;-41;330.0
-307.0;-114.0;-41;347.0
-337.0;-120.0;-41;376.0
-349.0;?;-41;?
-360.0;-117.0;-41;379.0
-351.0;-118.0;-41;383.0
?;-118.0;-41;407.0
-368.0;-118.0;-41;383.0
-370.0;-106.0;-41;403.0
?;-103.0;-41;428.0
-353.0;-106.0;?;389.0
-342.0;-105.0;-41;388.0
-352.0;-115.0;-41;368.0
-347.0;-93.0;-41;356.0
-319.0;-113.0;-41;353.0
-328.0;?;-41;355.0
-339.0;-95.0;-41;337.0
-325.0;-115.0;-41;336.0
-311.0;?;-41;330.0
-311.0;-79.0;-41;325.0
-302.0;-108.0;-41;320.0
-323.0;-100.0;-41;320.0
-316.0;-118.0;-41;330.0
-306.0;-89.0;-41;322.0
-316.0;-84.0;?;330.0
-288.0;-90.0;-41;331.0
-309.0;-80.0;-41;321.0
-292.0;-86.0;?;321.0
-301.0;-87.0;-41;320.0
?;-87.0;?;306.0
-289.0;-109.0;-41;288.0
-283.0;-98.0;-41;279.0
-297.0;-93.0;-41;290.0
-302.0;-115.0;-41;304.0
-303.0;-112.0;-41;291.0
-282.0;-114.0;-41;275.0
-312.0;?;-41;?
-309.0;-101.0;-41;274.0
-290.0;-91.0;-41;225.0
-266.0;-92.0;-41;183.0
-272.0;-98.0;-41;284.0
-313.0;-95.0;-41;360.0
-317.0;-105.0;-41;390.0
-287.0;-80.0;-41;387.0
-300.0;-110.0;-41;?
-328.0;-105.0;-41;318.0
-306.0;-117.0;-41;270.0
-290.0;-107.0;-41;249.0
-263.0;-96.0;-41;253.0
-279.0;-80.0;-41;234.0
-282.0;-98.0;-41;254.0
-272.0;-85.0;-41;154.0
-211.0;-97.0;-41;83.0
-116.0;-92.0;-41;-54.0
-30.0;-82.0;-41;-133.0
2.0;-54.0;-41;-87.0
-65.0;-67.0;-41;215.0
-221.0;-84.0;-41;409.0
-285.0;-109.0;-41;465.0
-303.0;-142.0;-41;494.0
-405.0;-143.0;-41;567.0
-439.0;-125.0;-41;378.0
-371.0;-100.0;-41;362.0
-369.0;-106.0;-41;382.0
-305.0;-97.0;-41;347.0
-281.0;-57.0;-41;351.0
-266.0;-69.0;-41;?
-196.0;-73.0;-41;254.0
-112.0;-81.0;?;?
-33.0;-82.0;-41;80.0
6.0;-100.0;-41;?
30.0;-100.0;-41;58.0
14.0;-101.0;-41;86.0
19.0;-95.0;-42;67.0
56.0;-55.0;-41;39.0
-87.0;-50.0;-43;252.0
-231.0;-63.0;-45;348.0
-213.0;-31.0;-48;288.0
-144.0;-21.0;-52;183.0
-149.0;-59.0;-52;?
-280.0;-71.0;-50;306.0
-357.0;-60.0;-51;?
-342.0;-68.0;-51;252.0
-321.0;-35.0;-54;232.0
-333.0;-31.0;-54;254.0
-362.0;-47.0;-53;260.0
-370.0;8.0;-52;220.0
-369.0;0.0;-48;?
-353.0;8.0;-46;157.0
-336.0;-12.0;-44;166.0
-321.0;?;-40;215.0
-286.0;-68.0;-37;214.0
-290.0;-45.0;-33;212.0
-276.0;-49.0;-31;219.0
-235.0;-14.0;-29;192.0
-106.0;-4.0;-28;40.0
88.0;-4.0;-30;-211.0
24.0;-10.0;-30;85.0
-179.0;-24.0;-31;588.0
-116.0;-74.0;-35;492.0
-79.0;-85.0;-35;214.0
-89.0;-57.0;-36;174.0
-144.0;-45.0;-36;363.0
-251.0;-36.0;-36;472.0
?;-46.0;-36;496.0
-415.0;-34.0;-36;484.0
-334.0;-97.0;-36;412.0
-341.0;-106.0;-36;368.0
-362.0;-194.0;-36;370.0
-365.0;-379.0;-36;360.0
-375.0;-120.0;-36;429.0
-406.0;247.0;-37;432.0
-480.0;-27.0;-40;529.0
-578.0;-345.0;-48;664.0
-466.0;-83.0;-61;534.0
-272.0;-345.0;-70;?
-326.0;-488.0;-70;175.0
-321.0;-425.0;-66;69.0
-253.0;-364.0;-63;81.0
-251.0;-400.0;-61;89.0
-270.0;-353.0;-59;?
-242.0;-378.0;-56;-4.0
-200.0;-417.0;-52;-45.0
-175.0;-371.0;-48;39.0
-230.0;-353.0;-46;174.0
-277.0;-262.0;-45;239.0
-272.0;-209.0;-45;235.0
-210.0;123.0;-47;64.0
-32.0;-221.0;-46;-248.0
104.0;9.0;-44;-342.0
-22.0;-884.0;-43;135.0
-174.0;-1213.0;-42;395.0
-85.0;-235.0;-42;406.0
48.0;213.0;-42;197.0
144.0;-251.0;-42;182.0
53.0;-126.0;-42;394.0
-47.0;-23.0;-42;284.0
39.0;?;-42;160.0
59.0;-127.0;-42;72.0
34.0;1.0;-42;15.0
82.0;119.0;-42;-71.0
99.0;158.0;-42;-71.0
102.0;?;-42;-65.0
135.0;112.0;-42;-175.0
182.0;-266.0;-42;-217.0
226.0;112.0;-42;-231.0
357.0;?;-42;-334.0
451.0;-676.0;-42;-400.0
510.0;-994.0;?;-260.0
399.0;-738.0;-41;-196.0
250.0;-277.0;-41;-123.0
96.0;-516.0;-42;29.0
118.0;-535.0;-42;263.0
107.0;-448.0;-42;365.0
76.0;-515.0;-42;202.0
?;-450.0;-42;135.0
302.0;-421.0;-43;138.0
273.0;?;-44;16.0
195.0;-9.0;-45;-96.0
133.0;?;-48;-203.0
139.0;800.0;-50;-276.0
160.0;774.0;-51;-373.0
21.0;-35.0;-54;-228.0
47.0;-345.0;-55;-447.0
280.0;-375.0;-54;?
306.0;-211.0;-56;-559.0
54.0;204.0;-62;-318.0
68.0;204.0;-70;-218.0
-13.0;59.0;-75;-220.0
-128.0;?;-74;138.0
36.0;-90.0;-75;0.0
-53.0;3.0;-76;452.0
23.0;-10.0;-76;136.0
45.0;-46.0;-80;25.0
953.0;25.0;-82;329.0
582.0;-2.0;-81;-526.0
115.0;21.0;-81;1390.0
-293.0;-23.0;-81;-71.0
8.0;15.0;-81;-361.0
-5.0;27.0;?;1051.0
-212.0;-46.0;-81;422.0
158.0;-171.0;-81;596.0
-80.0;-158.0;-81;424.0
-83.0;-180.0;-80;283.0
-56.0;-227.0;-80;545.0
-143.0;-223.0;-80;434.0
-149.0;-359.0;-80;472.0
-299.0;-338.0;-80;328.0
-161.0;-324.0;-80;655.0
-148.0;-470.0;-80;645.0
-381.0;-463.0;-80;1079.0
-403.0;-511.0;-80;1017.0
-255.0;-722.0;-80;594.0
-299.0;-791.0;-80;668.0
-437.0;-999.0;-80;422.0
-351.0;-1139.0;-80;234.0
-444.0;-11.0;-80;1216.0
-426.0;-110.0;-80;1229.0
-113.0;243.0;-80;418.0
-144.0;-243.0;-80;537.0
545.0;-436.0;-80;?
443.0;-445.0;-80;445.0
-521.0;-588.0;-80;669.0
-535.0;-734.0;-80;1190.0
?;-254.0;-80;449.0
-751.0;-1016.0;?;?
-816.0;-818.0;-80;1945.0
-1242.0;-693.0;?;1210.0
-1059.0;-697.0;-80;889.0
-960.0;-856.0;-81;1427.0
-1127.0;-835.0;-81;1756.0
-1973.0;-803.0;-69;1439.0
?;-745.0;-52;1359.0
-1316.0;-777.0;-43;1372.0
-957.0;-551.0;-34;1241.0
-842.0;-654.0;-20;945.0
-687.0;-654.0;-11;435.0
-682.0;-761.0;-6;688.0
-608.0;-749.0;-5;991.0
-775.0;-719.0;-7;897.0
-806.0;-785.0;-8;617.0
-432.0;-868.0;-9;410.0
-348.0;-947.0;-10;496.0
-434.0;-908.0;-13;324.0
-296.0;-871.0;-16;397.0
-274.0;-625.0;-17;332.0
-316.0;-443.0;-15;468.0
30.0;-646.0;-19;68.0
?;-603.0;-49;588.0
-212.0;-583.0;?;545.0
-165.0;-594.0;-47;487.0
-158.0;-743.0;-46;486.0
-93.0;-587.0;-45;477.0
-110.0;-787.0;-44;528.0
-141.0;-390.0;-45;513.0
-146.0;-416.0;-45;774.0
-148.0;-566.0;-45;565.0
-76.0;-484.0;-46;318.0
-100.0;-738.0;-47;596.0
-12.0;-702.0;-48;409.0
13.0;-723.0;-49;526.0
-1.0;-699.0;-50;-25.0
-207.0;-574.0;-51;720.0
?;-507.0;-53;672.0
168.0;-427.0;-54;799.0
82.0;-234.0;-54;80.0
342.0;-254.0;-54;?
243.0;-446.0;-54;132.0
48.0;-470.0;-54;-231.0
22.0;-631.0;-54;343.0
-64.0;-578.0;-54;601.0
-551.0;-1248.0;-54;998.0
-397.0;-855.0;-54;-1005.0
?;-723.0;-54;-1142.0
544.0;-708.0;-54;-590.0
370.0;-712.0;-53;-500.0
562.0;-931.0;-53;-876.0
634.0;-609.0;-53;-1392.0
526.0;-878.0;-52;-1058.0
591.0;-826.0;-50;-662.0
336.0;-807.0;?;-266.0
74.0;-582.0;-49;9.0
60.0;-365.0;-49;141.0
27.0;-509.0;-49;88.0
-158.0;-457.0;-49;17.0
-321.0;-505.0;-49;247.0
-272.0;-698.0;-48;376.0
-352.0;-648.0;-51;294.0
-430.0;?;-52;386.0
-547.0;-532.0;-56;457.0
-563.0;-456.0;-64;452.0
-632.0;-577.0;-63;504.0
-680.0;-685.0;-61;388.0
-657.0;-718.0;-63;293.0
-614.0;-700.0;-64;306.0
-595.0;-842.0;-63;330.0
?;?;-58;279.0
-552.0;-953.0;-51;166.0
-439.0;-866.0;-45;66.0
-341.0;?;-40;38.0
-338.0;-872.0;-37;59.0
-299.0;-867.0;-36;128.0
-297.0;-986.0;-37;125.0
-217.0;-896.0;-36;51.0
-277.0;-824.0;-34;91.0
-131.0;-763.0;-33;222.0
-241.0;-868.0;?;411.0
-371.0;-848.0;-32;667.0
-434.0;-728.0;-32;735.0
-283.0;-657.0;-32;357.0
9.0;-564.0;-32;?
229.0;-633.0;-32;273.0
?;-642.0;-32;427.0
-78.0;-736.0;-32;302.0
-156.0;-761.0;?;77.0
-155.0;-701.0;-32;-56.0
-172.0;-701.0;-33;-43.0
-145.0;-597.0;-32;95.0
-183.0;-622.0;-33;220.0
-230.0;-570.0;-33;245.0
-247.0;-514.0;-33;292.0
-272.0;-545.0;-34;350.0
-245.0;-706.0;-35;368.0
-254.0;-566.0;?;355.0
-293.0;-377.0;-35;312.0
-331.0;-765.0;-36;288.0
-433.0;?;-38;384.0
-644.0;-345.0;-42;625.0
-828.0;-286.0;-44;765.0
-681.0;-561.0;-49;?
-478.0;-706.0;-53;440.0
-311.0;-512.0;-53;229.0
-350.0;?;-57;249.0
-582.0;-444.0;-58;380.0
?;-372.0;-54;403.0
-739.0;?;-54;486.0
-756.0;685.0;-50;590.0
-823.0;1088.0;-46;719.0
-828.0;-86.0;-46;647.0
-765.0;-1171.0;-41;?
-663.0;-1024.0;-35;348.0
-568.0;?;-32;239.0
-474.0;70.0;-32;189.0
-456.0;-233.0;-31;232.0
-432.0;-216.0;-23;301.0
-342.0;-22.0;-25;123.0
-329.0;-24.0;-33;114.0
-199.0;-92.0;-37;290.0
75.0;33.0;-38;141.0
59.0;33.0;-39;109.0
74.0;-120.0;-39;123.0
16.0;-151.0;-39;208.0
-101.0;-78.0;-39;300.0
-249.0;-155.0;-39;343.0
-368.0;-148.0;-40;392.0
-398.0;135.0;-40;395.0
-379.0;19.0;-40;434.0
-417.0;-155.0;-40;492.0
-436.0;-64.0;-40;547.0
-424.0;-102.0;-41;558.0
-380.0;-580.0;-41;470.0
-395.0;-752.0;-42;469.0
-482.0;-290.0;-42;563.0
?;-778.0;-45;613.0
-520.0;-634.0;-47;507.0
-505.0;-660.0;-51;533.0
-601.0;-623.0;-60;678.0
-576.0;-427.0;-72;713.0
-435.0;?;-81;541.0
-405.0;-338.0;-79;384.0
-438.0;-294.0;-74;339.0
-430.0;-270.0;?;394.0
-389.0;-233.0;-73;434.0
-255.0;-153.0;-73;404.0
-345.0;151.0;-73;377.0
-337.0;620.0;-70;308.0
?;583.0;-63;226.0
-321.0;225.0;-54;144.0
-341.0;378.0;-49;92.0
-284.0;-14.0;-41;57.0
-212.0;-800.0;-31;53.0
-189.0;-108.0;-23;?
-145.0;-56.0;-21;-73.0
-109.0;-268.0;-25;-81.0
-208.0;1.0;?;53.0
-316.0;-33.0;-35;311.0
?;-140.0;-38;606.0
-286.0;-15.0;-39;464.0
?;75.0;-40;256.0
-78.0;91.0;-40;366.0
-76.0;38.0;-40;498.0
-249.0;-142.0;-40;463.0
-293.0;-216.0;-40;381.0
-295.0;-161.0;-40;261.0
-309.0;-66.0;-40;281.0
-305.0;55.0;-40;370.0
-311.0;35.0;-40;397.0
-325.0;-24.0;?;390.0
-323.0;-75.0;-40;423.0
-358.0;-305.0;-40;481.0
-342.0;-286.0;-40;506.0
-349.0;4.0;-40;494.0
-350.0;-280.0;-40;528.0
-371.0;-682.0;-40;534.0
?;-659.0;-40;527.0
-293.0;-399.0;-40;464.0
-329.0;-458.0;-40;466.0
-305.0;-534.0;-40;397.0
-260.0;-482.0;-40;302.0
-226.0;-575.0;-40;229.0
-188.0;-547.0;-40;?
-154.0;-571.0;-40;140.0
-117.0;-469.0;-40;114.0
?;-559.0;-40;101.0
-104.0;443.0;-40;86.0
-94.0;-588.0;-39;82.0
-114.0;-75.0;-39;?
-154.0;517.0;-39;?
-195.0;-441.0;-39;164.0
-183.0;-555.0;-39;171.0
-192.0;-339.0;-39;237.0
?;-205.0;-39;278.0
-249.0;-321.0;-39;?
-263.0;-262.0;-39;338.0
-288.0;-107.0;-39;379.0
-292.0;-73.0;-39;419.0
-296.0;-176.0;-39;441.0
-307.0;-174.0;-39;472.0
-310.0;-78.0;-39;457.0
-290.0;-86.0;-39;436.0
-273.0;-19.0;-39;341.0
-139.0;-32.0;-39;155.0
4.0;14.0;-39;45.0
-9.0;60.0;-39;58.0
-28.0;50.0;-39;91.0
3.0;54.0;-39;7.0
19.0;18.0;-39;-75.0
21.0;29.0;-39;-72.0
47.0;?;-39;37.0
38.0;-9.0;?;122.0
-2.0;-45.0;-39;195.0
-45.0;-4.0;-39;238.0
-126.0;-30.0;-39;318.0
-159.0;-49.0;-39;344.0
-218.0;?;-39;397.0
-296.0;-37.0;-39;464.0
-393.0;-10.0;-39;492.0
?;15.0;-36;530.0
-492.0;33.0;-34;608.0
-496.0;60.0;-31;562.0
-486.0;-25.0;-29;?
?;-10.0;-34;440.0
-503.0;-4.0;-41;557.0
-453.0;-48.0;-46;523.0
?;22.0;-49;507.0
-442.0;55.0;-49;495.0
-523.0;-2.0;-47;594.0
-596.0;15.0;-44;588.0
-588.0;17.0;-41;523.0
-525.0;-15.0;-39;431.0
-488.0;-6.0;-38;377.0
-435.0;-22.0;-36;315.0
-372.0;21.0;-29;188.0
-301.0;15.0;-22;90.0
-255.0;13.0;-20;26.0
-205.0;-5.0;-24;-92.0
-145.0;34.0;-29;-117.0
?;-13.0;-32;?
-293.0;12.0;-38;?
-286.0;-4.0;-41;416.0
-211.0;-1.0;-40;410.0
-261.0;-26.0;-41;316.0
-264.0;-26.0;-41;245.0
-260.0;-29.0;-41;323.0
-307.0;-23.0;-41;?
-340.0;-23.0;-41;243.0
-453.0;-32.0;-42;326.0
-473.0;-19.0;?;408.0
-404.0;-18.0;-42;402.0
-415.0;48.0;-42;453.0
?;75.0;-43;502.0
-409.0;?;-43;528.0
-382.0;572.0;-43;514.0
-443.0;750.0;-44;639.0
-503.0;316.0;-46;647.0
-558.0;?;?;?
-513.0;-440.0;-52;673.0
-506.0;-578.0;-67;547.0
-374.0;-527.0;-83;531.0
-309.0;-244.0;-83;338.0
-295.0;-138.0;-75;164.0
-387.0;-216.0;-73;239.0
-463.0;-342.0;-72;467.0
-417.0;-460.0;-70;467.0
-409.0;-398.0;-71;340.0
-375.0;-236.0;-69;239.0
-369.0;-176.0;-66;156.0
-379.0;-234.0;-64;132.0
-348.0;282.0;-55;128.0
-329.0;56.0;-52;108.0
?;373.0;-47;147.0
-250.0;-822.0;-33;81.0
-238.0;-608.0;-29;47.0
-257.0;243.0;-29;124.0
-268.0;-318.0;-31;153.0
-277.0;-435.0;-38;145.0
-356.0;47.0;-40;451.0
-321.0;181.0;?;568.0
-161.0;-70.0;-47;386.0
-156.0;42.0;-47;258.0
12.0;118.0;-46;416.0
-1.0;44.0;-47;465.0
-160.0;-35.0;-47;385.0
-225.0;-87.0;-47;294.0
-274.0;-83.0;-47;?
-282.0;-61.0;-47;277.0
-294.0;27.0;-47;350.0
-287.0;-32.0;-47;338.0
-283.0;98.0;-47;345.0
-259.0;-92.0;-47;428.0
-265.0;?;-47;?
-253.0;?;-47;376.0
-241.0;137.0;-47;346.0
-292.0;-477.0;-47;363.0
-321.0;-979.0;-47;440.0
-354.0;-603.0;-47;506.0
-384.0;-301.0;-47;497.0
-391.0;-465.0;?;451.0
-370.0;-467.0;-47;405.0
-390.0;-626.0;-47;338.0
-434.0;-586.0;-47;371.0
-501.0;-480.0;-47;422.0
-499.0;-621.0;-47;390.0
-458.0;-350.0;-47;287.0
-495.0;-271.0;-47;353.0
-606.0;235.0;-46;418.0
-597.0;-670.0;-45;447.0
-613.0;1105.0;-42;437.0
-638.0;48.0;-41;469.0
-662.0;165.0;-41;558.0
-671.0;-565.0;-41;584.0
-666.0;255.0;-41;547.0
-642.0;-471.0;-41;512.0
-578.0;?;-41;375.0
-495.0;-18.0;-41;244.0
-469.0;-120.0;-41;595.0
-496.0;-184.0;-39;-194.0
-703.0;-76.0;-39;157.0
122.0;-178.0;-39;1035.0
-193.0;-97.0;-39;984.0
?;21.0;-40;510.0
-642.0;-58.0;-40;421.0
-808.0;-91.0;-40;801.0
-679.0;-56.0;-40;980.0
-514.0;-92.0;-40;573.0
-394.0;-81.0;-40;572.0
-485.0;-79.0;-40;616.0
-463.0;-60.0;-40;680.0
-401.0;-51.0;-40;516.0
-375.0;-70.0;?;759.0
-349.0;-61.0;-40;574.0
-300.0;-18.0;-40;?
-125.0;-69.0;?;718.0
-229.0;-95.0;-40;494.0
-169.0;-160.0;?;579.0
-239.0;-247.0;-40;1173.0
-261.0;-279.0;-40;610.0
-270.0;?;-40;671.0
-129.0;-301.0;?;514.0
-175.0;-249.0;-40;681.0
-216.0;-339.0;-40;496.0
-107.0;?;?;406.0
-15.0;-497.0;-40;356.0
36.0;-300.0;-40;352.0
37.0;-104.0;-40;345.0
-17.0;-66.0;-40;385.0
9.0;-199.0;-40;345.0
89.0;-349.0;-40;303.0
77.0;-351.0;-40;274.0
59.0;-255.0;-40;310.0
-28.0;-182.0;-40;?
-6.0;-52.0;-40;269.0
47.0;-191.0;-40;281.0
47.0;537.0;-40;241.0
-5.0;-92.0;-40;228.0
-14.0;-512.0;-40;250.0
24.0;-244.0;-40;265.0
9.0;40.0;-40;296.0
28.0;-59.0;-40;272.0
60.0;-101.0;-40;270.0
30.0;24.0;-40;240.0
75.0;198.0;-40;262.0
58.0;185.0;-40;259.0
?;70.0;-40;251.0
46.0;-3.0;-40;266.0
34.0;-2.0;-40;159.0
73.0;-60.0;-40;278.0
24.0;-83.0;-40;323.0
-22.0;-62.0;-40;302.0
13.0;-28.0;-40;275.0
-31.0;-19.0;-40;358.0
1.0;36.0;-40;281.0
66.0;27.0;-40;262.0
39.0;24.0;-40;271.0
-44.0;1.0;-40;291.0
31.0;20.0;-40;326.0
-5.0;6.0;-40;340.0
10.0;30.0;-40;377.0
-49.0;54.0;-40;365.0
10.0;69.0;-40;370.0
-63.0;44.0;?;339.0
80.0;14.0;-40;124.0
165.0;33.0;-40;340.0
-101.0;35.0;-40;441.0
-159.0;45.0;-40;361.0
-94.0;21.0;-40;445.0
-172.0;26.0;-40;421.0
-116.0;36.0;-40;403.0
-136.0;27.0;-40;635.0
-142.0;?;-40;489.0
-24.0;35.0;-41;274.0
-235.0;?;-41;209.0
-257.0;30.0;-41;534.0
-280.0;22.0;-41;620.0
-312.0;23.0;-41;632.0
-324.0;23.0;-41;725.0
-295.0;21.0;-41;519.0
-369.0;?;-41;943.0
-463.0;31.0;-41;909.0
-689.0;45.0;-41;992.0
-516.0;38.0;-41;546.0
-408.0;35.0;-41;851.0
-362.0;28.0;-41;230.0
-338.0;9.0;-41;225.0
87.0;8.0;-41;-269.0
-156.0;14.0;-41;549.0
-170.0;54.0;-41;?
-500.0;8.0;-41;816.0
-365.0;34.0;-42;558.0
-632.0;32.0;-43;825.0
-296.0;31.0;?;267.0
-157.0;56.0;-46;330.0
-320.0;48.0;-49;553.0
-367.0;78.0;-52;474.0
-343.0;64.0;-55;548.0
-394.0;-8.0;-44;931.0
-558.0;10.0;-43;878.0
-319.0;19.0;-43;589.0
-292.0;43.0;-43;906.0
-327.0;89.0;-42;935.0
-376.0;61.0;-40;689.0
-360.0;-56.0;-38;944.0
-420.0;-155.0;-37;922.0
-390.0;-263.0;-35;514.0
-380.0;-282.0;-32;562.0
-438.0;-257.0;-32;580.0
-504.0;-283.0;-30;363.0
-391.0;-308.0;-28;287.0
-266.0;-353.0;-28;?
-415.0;-367.0;-30;871.0
-649.0;-337.0;-32;563.0
-717.0;-422.0;-30;476.0
-518.0;-499.0;-34;505.0
-341.0;-401.0;-41;462.0
-191.0;-311.0;-41;327.0
-244.0;-370.0;-40;272.0
?;-499.0;-41;258.0
-253.0;-427.0;-40;296.0
-202.0;-392.0;-40;183.0
-166.0;-407.0;-39;54.0
-73.0;-423.0;-40;-109.0
3.0;-391.0;-40;-233.0
99.0;-332.0;-41;-288.0
55.0;-333.0;-42;-209.0
-48.0;-332.0;-42;3.0
-82.0;-270.0;-43;63.0
-78.0;-270.0;-43;136.0
-112.0;-283.0;-44;185.0
-156.0;-245.0;-43;269.0
-223.0;-255.0;-44;356.0
-241.0;-266.0;-44;425.0
-285.0;-296.0;-45;497.0
-338.0;-297.0;-45;517.0
-400.0;-320.0;-43;550.0
-440.0;-280.0;-52;590.0
-529.0;-275.0;-57;742.0
-666.0;-288.0;-70;853.0
-524.0;-260.0;-87;769.0
-289.0;-104.0;-78;438.0
-251.0;-53.0;-74;160.0
-368.0;-41.0;-77;111.0
-360.0;-44.0;-81;220.0
-256.0;253.0;-82;215.0
-209.0;-617.0;-80;117.0
-117.0;-47.0;-80;7.0
-86.0;205.0;-66;-94.0
-93.0;143.0;-55;-166.0
-141.0;-468.0;-50;-72.0
?;79.0;-38;-9.0
-206.0;32.0;-33;102.0
-310.0;-247.0;-25;245.0
-411.0;3.0;-19;?
-494.0;181.0;-22;394.0
-568.0;61.0;-16;423.0
-600.0;?;-10;448.0
-598.0;96.0;-12;361.0
-642.0;63.0;-16;366.0
-735.0;-30.0;-28;524.0
-590.0;-34.0;-37;686.0
-563.0;31.0;-43;778.0
-397.0;100.0;-50;590.0
-262.0;44.0;-50;423.0
-243.0;?;-49;410.0
-171.0;2.0;-50;458.0
?;?;-49;438.0
-96.0;-217.0;-50;298.0
-33.0;-241.0;-49;221.0
3.0;-350.0;-49;?
21.0;-198.0;-49;63.0
-16.0;-194.0;-49;107.0
-33.0;97.0;-49;136.0
?;216.0;-49;107.0
-52.0;-202.0;-50;57.0
-29.0;-521.0;-50;48.0
-70.0;-253.0;-50;56.0
-106.0;-173.0;-50;107.0
-146.0;-166.0;-49;130.0
-164.0;-310.0;-50;115.0
-180.0;-490.0;-50;128.0
-237.0;-508.0;-50;215.0
-319.0;-565.0;-50;259.0
-340.0;-348.0;-49;255.0
-367.0;-297.0;-49;277.0
-449.0;-421.0;-50;374.0
-492.0;-389.0;-51;471.0
-506.0;-270.0;-52;547.0
-487.0;-188.0;-52;592.0
