Accelerometer RKN_ accY;InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit L-SHOE Nav_Ax
970.0;?;26;18;653;733;-26;1
989.0;23.0;26;14;657;735;-26;-2
980.0;16.0;-1;19;?;728;1;0
979.0;12.0;30;22;653;728;-30;-2
979.0;27.0;47;20;648;735;-47;-6
979.0;42.0;29;17;652;736;-29;?
979.0;52.0;22;16;655;?;?;-3
978.0;40.0;26;21;651;731;-26;0
980.0;22.0;5;19;653;732;-5;1
?;1.0;6;17;658;731;-6;-2
975.0;33.0;25;21;658;725;-25;6
988.0;0.0;-3;16;659;731;3;?
974.0;3.0;-2;23;652;?;2;-3
986.0;26.0;-5;22;654;727;5;3
983.0;-35.0;-19;19;654;731;19;-1
972.0;9.0;-9;26;651;725;9;-8
963.0;-1.0;-28;14;662;730;?;-1
965.0;39.0;-18;14;660;733;18;2
987.0;27.0;-2;19;656;730;2;1
980.0;11.0;-8;15;658;733;8;0
988.0;16.0;22;15;655;735;-22;-1
989.0;56.0;11;18;658;729;-11;?
990.0;43.0;-12;21;659;725;12;7
?;-14.0;38;17;655;733;-38;0
?;21.0;17;17;653;734;-17;-4
1001.0;16.0;-49;20;653;730;49;-6
960.0;-1.0;-17;19;654;731;?;-4
961.0;29.0;?;18;656;732;-2;-2
966.0;37.0;-19;17;656;733;19;-6
986.0;58.0;4;17;656;732;-4;1
989.0;65.0;9;20;654;730;-9;7
981.0;77.0;-14;18;654;732;14;4
984.0;81.0;10;18;653;733;-10;5
984.0;30.0;25;19;654;732;-25;4
961.0;-23.0;-3;16;661;729;3;-4
977.0;-18.0;-13;19;655;?;13;-3
970.0;5.0;0;20;652;731;0;1
979.0;14.0;2;19;655;731;-2;3
989.0;22.0;3;22;652;729;-3;?
976.0;?;3;17;661;728;-3;1
972.0;-18.0;-7;18;660;727;?;1
974.0;-59.0;2;24;650;728;-2;2
963.0;-116.0;22;20;653;729;-22;-1
978.0;-179.0;3;19;?;728;-3;0
951.0;-202.0;-6;?;656;725;6;3
979.0;-185.0;13;17;660;729;-13;0
977.0;-87.0;5;13;661;734;-5;-3
977.0;5.0;4;18;?;730;-4;-4
994.0;-7.0;-2;18;656;?;2;-3
971.0;17.0;13;15;658;734;-13;0
985.0;33.0;34;15;660;731;-34;0
982.0;54.0;?;16;660;730;-5;-3
969.0;23.0;2;24;652;726;-2;?
979.0;5.0;-10;22;656;725;10;-4
961.0;-34.0;-14;14;659;734;?;-11
980.0;-33.0;25;16;656;733;-25;-8
977.0;?;34;18;660;727;-34;2
981.0;-35.0;16;20;653;731;-16;-7
989.0;-60.0;?;21;650;732;-9;-10
?;-62.0;25;18;656;731;-25;-3
1002.0;-56.0;17;18;657;730;-17;-2
978.0;-40.0;18;22;?;726;-18;-4
959.0;-50.0;23;19;656;730;-23;-7
984.0;-71.0;-6;16;?;732;6;-4
983.0;-42.0;0;20;654;730;0;0
?;-31.0;-12;20;650;733;12;?
984.0;-60.0;-33;19;654;731;33;3
991.0;-35.0;3;18;657;730;-3;1
970.0;-49.0;24;19;?;736;?;-6
979.0;-65.0;24;22;649;732;-24;-4
979.0;-13.0;20;19;655;730;-20;-5
978.0;4.0;2;25;653;724;-2;1
969.0;2.0;8;21;657;726;-8;2
970.0;10.0;-5;13;661;734;5;-10
970.0;20.0;?;21;652;732;30;-2
985.0;6.0;6;18;656;?;-6;6
998.0;-34.0;?;16;659;730;-11;3
972.0;-33.0;0;20;655;728;?;4
966.0;-27.0;20;19;656;729;-20;0
989.0;-40.0;9;22;653;729;-9;-3
975.0;27.0;2;22;652;730;-2;2
968.0;56.0;?;18;655;731;-31;-3
964.0;57.0;28;17;656;732;-28;-4
958.0;20.0;-2;17;659;729;2;6
?;?;12;21;?;727;-12;4
979.0;59.0;7;16;657;732;-7;-2
989.0;79.0;-30;8;668;734;30;2
967.0;63.0;1;20;656;728;-1;6
966.0;72.0;25;25;645;730;-25;0
988.0;74.0;-3;17;653;?;3;1
961.0;117.0;14;17;655;732;-14;3
970.0;?;20;19;656;729;-20;2
991.0;129.0;-8;18;660;728;8;3
988.0;?;-7;22;654;727;7;0
984.0;127.0;-21;23;652;727;21;1
972.0;166.0;-8;13;662;732;8;2
967.0;96.0;-19;18;655;732;19;0
971.0;89.0;-11;22;651;730;11;-1
966.0;3.0;55;15;658;734;-55;0
988.0;-42.0;-1;25;649;728;1;3
963.0;4.0;-16;21;651;731;16;-4
978.0;30.0;1;18;656;730;?;-2
979.0;64.0;-21;24;657;721;?;-3
991.0;131.0;?;11;670;728;-15;-9
993.0;141.0;-3;14;661;732;3;11
969.0;173.0;-41;35;633;728;41;22
980.0;?;-23;35;635;726;23;18
975.0;95.0;26;28;647;724;-26;11
964.0;89.0;43;?;638;726;-43;3
967.0;1.0;12;32;639;727;-12;?
982.0;14.0;19;21;656;727;-19;-8
975.0;-30.0;48;18;655;731;-48;-10
?;-37.0;25;14;658;733;-25;5
983.0;-53.0;-10;14;666;?;10;3
970.0;-23.0;-19;21;656;727;19;-4
984.0;52.0;4;17;654;?;-4;-1
999.0;61.0;43;15;659;732;-43;-5
971.0;64.0;22;18;657;?;?;-2
970.0;17.0;-13;16;656;733;13;0
970.0;22.0;21;15;657;733;?;-4
981.0;17.0;32;19;653;733;-32;-7
988.0;53.0;24;22;652;?;-24;-7
991.0;10.0;47;22;657;725;-47;-2
982.0;-17.0;11;20;657;727;-11;-2
984.0;-17.0;?;24;652;726;18;-3
979.0;10.0;-3;26;?;726;3;-4
978.0;11.0;4;21;653;729;-4;-4
982.0;30.0;13;21;658;726;-13;3
963.0;17.0;3;22;656;725;-3;4
978.0;-2.0;15;16;655;734;-15;-4
977.0;-6.0;25;14;661;731;-25;-3
980.0;-33.0;8;21;658;724;-8;1
?;-18.0;14;22;652;730;-14;-2
988.0;-33.0;-7;20;656;730;7;-4
989.0;-46.0;-35;20;657;726;35;2
978.0;-31.0;-4;17;658;730;4;1
969.0;-18.0;-13;19;655;730;13;0
972.0;-1.0;-26;23;654;726;26;3
979.0;-21.0;16;21;656;728;-16;0
994.0;-23.0;-5;22;652;729;5;-4
974.0;-14.0;-28;24;651;728;28;-4
970.0;-38.0;13;25;653;724;-13;2
988.0;-11.0;21;25;654;723;-21;4
970.0;-41.0;13;21;653;729;-13;-3
972.0;2.0;12;21;652;731;-12;-1
995.0;7.0;2;21;657;?;-2;5
977.0;51.0;26;17;657;731;-26;0
973.0;?;37;18;653;734;-37;-1
989.0;14.0;15;19;656;729;-15;3
979.0;28.0;31;19;659;727;-31;0
989.0;-1.0;8;21;656;728;-8;-3
988.0;?;-22;19;654;731;22;-2
990.0;15.0;24;?;653;730;-24;-3
986.0;-11.0;-16;20;657;727;16;-2
980.0;-19.0;-27;20;655;729;27;4
987.0;6.0;?;16;652;738;-32;-1
975.0;32.0;12;15;656;735;-12;-4
980.0;21.0;21;24;657;722;-21;5
979.0;27.0;8;16;659;730;-8;3
995.0;4.0;-23;15;658;732;23;1
965.0;37.0;6;17;657;730;-6;?
979.0;48.0;-7;15;654;736;7;-3
978.0;32.0;-30;22;652;729;30;3
959.0;7.0;?;17;662;727;-7;4
969.0;11.0;12;16;661;729;-12;5
978.0;26.0;-5;21;655;728;5;6
979.0;12.0;7;?;656;?;-7;6
989.0;18.0;-2;21;656;?;2;6
987.0;-34.0;-9;18;658;730;9;4
979.0;-10.0;2;17;658;731;-2;4
977.0;14.0;-1;17;659;730;1;0
983.0;21.0;11;18;659;?;-11;1
980.0;13.0;6;20;657;727;-6;2
959.0;63.0;-9;19;658;727;9;-1
973.0;44.0;2;17;660;730;-2;6
969.0;47.0;1;16;660;730;-1;8
?;21.0;12;?;657;727;-12;2
985.0;23.0;3;21;659;724;-3;3
976.0;17.0;-7;16;658;730;7;-1
979.0;-14.0;15;15;656;735;-15;-4
978.0;22.0;?;17;658;732;-3;0
971.0;21.0;-2;16;656;733;?;-2
961.0;40.0;9;17;656;732;-9;-4
961.0;50.0;-17;12;659;736;17;-5
973.0;32.0;-44;15;655;735;44;-6
999.0;76.0;-1;24;652;727;1;0
984.0;35.0;26;20;656;729;-26;1
980.0;?;-31;21;654;728;31;0
972.0;46.0;-31;21;654;728;31;-2
960.0;-2.0;10;13;660;733;-10;-2
976.0;19.0;29;20;655;729;-29;4
973.0;46.0;33;23;?;728;-33;5
?;?;5;17;658;732;-5;1
973.0;2.0;5;24;655;724;-5;7
987.0;6.0;20;21;653;729;-20;3
988.0;14.0;9;16;653;737;-9;-6
983.0;7.0;33;22;653;728;-33;5
960.0;27.0;19;18;660;728;-19;4
988.0;17.0;-38;16;659;?;38;-9
961.0;33.0;-19;21;655;727;19;-1
962.0;70.0;-12;18;657;?;?;3
972.0;62.0;-15;12;661;734;15;1
988.0;?;2;16;660;729;-2;6
978.0;3.0;-20;23;656;?;20;2
992.0;10.0;-13;18;657;730;13;-2
983.0;-11.0;-4;14;660;733;4;-2
978.0;-22.0;-14;20;656;726;14;2
978.0;-37.0;-2;24;652;726;2;-2
983.0;-21.0;18;20;652;732;-18;-8
992.0;-31.0;35;19;656;730;-35;0
974.0;-6.0;20;19;658;728;-20;1
968.0;24.0;-15;15;657;?;15;-2
977.0;30.0;-15;17;657;731;15;0
988.0;3.0;-10;20;655;728;10;-2
989.0;7.0;-21;19;656;729;21;-2
989.0;23.0;-9;18;658;730;9;2
988.0;18.0;10;19;655;731;-10;-2
979.0;29.0;16;13;660;733;-16;-9
977.0;?;0;12;659;737;0;-6
970.0;3.0;-28;19;652;732;28;0
979.0;41.0;-15;22;654;?;15;1
980.0;22.0;2;21;654;729;-2;1
?;60.0;?;20;656;728;18;-2
982.0;33.0;-6;20;658;726;6;-1
982.0;20.0;-3;24;650;727;3;6
992.0;18.0;-24;25;649;727;24;4
978.0;54.0;-3;19;656;730;3;-4
987.0;?;33;19;656;730;-33;-3
981.0;61.0;25;25;652;724;?;0
978.0;35.0;-14;22;?;730;14;-1
979.0;46.0;19;17;655;732;-19;-5
979.0;21.0;44;17;660;729;-44;-4
980.0;40.0;11;17;657;732;-11;-2
?;-14.0;13;20;652;?;-13;-4
965.0;-16.0;-10;22;652;728;10;-3
987.0;28.0;-27;22;657;724;?;1
967.0;-1.0;-13;?;655;728;13;0
982.0;23.0;-8;19;654;731;8;-1
976.0;?;3;20;658;727;-3;1
983.0;-12.0;12;21;654;729;-12;-1
992.0;-4.0;15;21;653;729;-15;-1
973.0;4.0;1;19;654;731;-1;-3
981.0;-9.0;-11;15;658;733;11;-7
990.0;-26.0;9;17;659;730;-9;-2
?;-10.0;23;21;654;730;-23;3
989.0;9.0;5;20;657;728;?;-2
989.0;29.0;-3;20;659;725;3;-2
970.0;40.0;12;17;655;732;-12;-3
971.0;59.0;10;18;653;734;-10;0
999.0;52.0;16;23;652;728;-16;2
982.0;65.0;12;18;656;732;-12;-3
974.0;50.0;-9;13;658;736;9;0
986.0;71.0;4;19;653;?;?;0
982.0;40.0;-16;20;653;730;16;4
996.0;15.0;-4;14;659;732;4;5
963.0;32.0;22;14;659;733;-22;-3
970.0;21.0;-9;18;656;?;9;2
984.0;-28.0;17;17;654;733;-17;4
996.0;-66.0;28;22;651;?;?;4
991.0;-37.0;27;?;647;?;-27;2
982.0;-31.0;?;24;650;728;-32;0
962.0;-6.0;9;20;658;727;-9;10
969.0;26.0;2;21;656;727;-2;11
979.0;7.0;?;18;653;733;-16;-3
997.0;-22.0;48;18;656;730;-48;-1
968.0;33.0;16;18;658;729;-16;4
972.0;39.0;-26;19;657;728;26;-1
980.0;3.0;-6;19;658;728;6;0
988.0;-46.0;-8;14;660;734;8;1
974.0;-63.0;?;16;660;730;-3;-6
982.0;-77.0;26;17;659;729;-26;?
970.0;-63.0;-10;18;660;727;?;-2
977.0;-35.0;6;20;659;726;-6;1
?;-6.0;18;?;658;729;-18;0
976.0;34.0;-29;18;658;729;?;?
993.0;78.0;11;16;655;735;-11;-1
979.0;81.0;13;22;652;729;-13;-1
987.0;73.0;-10;28;651;721;10;4
990.0;38.0;39;18;655;731;-39;-1
?;-2.0;30;13;660;735;-30;-2
989.0;?;-16;19;655;732;16;?
980.0;-17.0;-26;20;653;?;26;-3
996.0;-29.0;-8;20;655;?;8;?
964.0;-46.0;-12;20;656;728;12;1
962.0;-66.0;14;14;658;734;-14;-1
976.0;-20.0;21;19;655;731;-21;-1
987.0;-26.0;-10;23;653;727;?;-2
978.0;?;30;17;658;?;-30;-8
998.0;-12.0;5;22;652;729;-5;4
984.0;-18.0;-15;23;652;727;15;8
988.0;22.0;13;16;660;730;-13;-2
997.0;11.0;-21;20;656;729;21;1
969.0;-13.0;-4;25;654;724;4;2
979.0;-17.0;8;24;654;723;-8;-1
969.0;-16.0;-4;18;659;727;4;?
989.0;-1.0;10;?;660;725;-10;1
970.0;-15.0;27;24;655;723;-27;4
998.0;-45.0;23;20;658;728;-23;1
977.0;-95.0;2;18;660;728;-2;-2
993.0;-75.0;19;17;660;728;?;-2
981.0;-41.0;12;13;662;?;-12;-2
969.0;3.0;-14;19;657;729;14;0
967.0;-1.0;7;26;654;722;?;1
975.0;-17.0;2;24;654;725;-2;0
976.0;27.0;-21;21;652;731;21;1
986.0;3.0;-3;19;654;730;3;-2
980.0;65.0;-4;16;656;733;4;-9
988.0;81.0;-4;18;659;728;4;-1
967.0;62.0;13;20;?;726;-13;4
966.0;3.0;-8;21;652;732;8;-6
971.0;62.0;-14;21;658;724;14;-4
961.0;26.0;9;22;657;724;-9;5
970.0;-10.0;11;23;657;723;-11;3
997.0;-67.0;19;21;657;726;-19;-3
977.0;-23.0;35;23;650;731;-35;?
980.0;-5.0;15;23;657;723;-15;0
977.0;-41.0;-10;14;659;733;10;-8
979.0;-65.0;6;18;654;732;-6;3
977.0;-25.0;11;24;653;725;-11;?
980.0;-24.0;0;20;657;728;0;-1
973.0;7.0;16;22;657;725;-16;4
972.0;-3.0;34;23;652;729;-34;-4
986.0;29.0;21;16;658;732;-21;0
989.0;-9.0;0;17;661;727;0;4
?;17.0;10;18;662;724;-10;-1
977.0;27.0;8;19;659;725;-8;0
979.0;32.0;-9;21;656;728;9;-1
978.0;20.0;1;17;660;729;?;0
?;24.0;-10;22;653;728;10;2
977.0;38.0;-31;23;653;727;31;3
972.0;38.0;0;18;655;731;0;0
989.0;54.0;?;24;651;727;-26;4
987.0;?;24;25;654;724;-24;5
972.0;23.0;15;19;656;730;-15;?
962.0;?;-7;15;660;731;7;-3
?;-17.0;3;14;665;728;-3;-1
985.0;-9.0;11;18;657;730;-11;-6
993.0;-5.0;2;20;654;729;-2;-4
?;?;13;17;658;732;-13;-2
970.0;-39.0;22;22;651;731;-22;2
981.0;-2.0;24;26;652;724;-24;0
977.0;-26.0;-12;16;?;731;12;-7
988.0;-24.0;13;18;655;731;-13;-1
980.0;-39.0;26;21;655;728;-26;1
970.0;-2.0;-31;12;660;736;31;-4
988.0;43.0;-5;18;658;729;5;4
969.0;29.0;-2;22;656;726;2;6
980.0;47.0;-2;16;654;734;2;-1
963.0;77.0;11;17;654;734;-11;1
?;140.0;-10;18;656;731;10;?
1002.0;163.0;23;21;656;728;-23;4
972.0;248.0;31;22;655;727;?;4
963.0;239.0;1;16;658;731;-1;4
973.0;257.0;16;17;653;733;-16;-4
?;190.0;19;?;650;725;-19;1
975.0;?;1;23;657;724;-1;11
969.0;51.0;2;17;658;731;-2;3
968.0;?;-8;16;657;733;8;0
?;-68.0;2;12;660;736;-2;-4
980.0;-27.0;21;17;657;732;-21;-12
989.0;-4.0;24;20;653;730;-24;-7
979.0;3.0;9;13;659;736;-9;1
990.0;-1.0;?;15;660;732;9;-1
996.0;?;10;17;656;732;-10;-3
972.0;22.0;-3;19;654;732;3;-4
964.0;35.0;-28;24;649;?;28;-1
965.0;73.0;-15;20;651;733;15;-6
969.0;80.0;-9;19;656;731;9;-6
992.0;60.0;0;24;652;727;0;2
987.0;76.0;-2;21;651;731;2;-1
?;136.0;-23;23;651;728;23;2
963.0;118.0;-7;20;653;730;7;8
986.0;115.0;-4;13;658;736;?;4
981.0;95.0;?;18;655;731;31;4
971.0;57.0;-13;21;652;731;13;-1
968.0;29.0;-10;19;650;734;10;-6
989.0;8.0;-37;18;650;735;?;-3
979.0;-2.0;-16;17;653;735;16;3
988.0;-77.0;3;16;652;737;-3;7
970.0;-36.0;14;?;642;742;-14;7
?;-77.0;35;24;641;737;-35;4
983.0;-26.0;3;18;655;732;-3;-5
979.0;-27.0;-13;14;655;736;13;-6
957.0;-16.0;-8;24;647;731;8;4
963.0;23.0;9;25;651;726;-9;4
980.0;71.0;23;15;656;736;-23;-6
984.0;70.0;-8;16;655;735;8;-6
983.0;94.0;22;22;650;730;-22;2
983.0;?;25;?;652;735;-25;7
984.0;149.0;-3;16;656;733;3;?
983.0;195.0;16;23;650;729;-16;0
1008.0;196.0;2;22;652;730;-2;-7
971.0;241.0;-11;17;657;731;11;-4
989.0;298.0;-11;25;644;732;11;1
978.0;288.0;-34;27;?;728;34;0
978.0;?;-20;26;646;729;20;2
982.0;355.0;3;30;629;739;-3;14
982.0;352.0;12;20;646;738;-12;11
960.0;340.0;26;13;659;735;-26;-2
983.0;365.0;3;25;?;736;-3;3
975.0;386.0;22;23;645;733;-22;-10
?;358.0;44;6;666;738;-44;-14
971.0;253.0;9;?;660;738;-9;2
974.0;169.0;12;23;650;730;-12;-3
986.0;64.0;8;18;651;735;-8;1
990.0;11.0;?;14;655;736;5;-1
980.0;-26.0;10;20;653;731;-10;1
978.0;-56.0;-9;23;648;731;9;6
988.0;-38.0;-17;14;662;732;17;-1
998.0;-88.0;21;11;661;735;-21;-3
969.0;-6.0;28;24;647;?;-28;-13
961.0;5.0;10;18;665;722;-10;1
974.0;-10.0;-9;14;658;734;9;5
1001.0;?;-21;22;636;744;21;-13
992.0;47.0;-8;19;654;732;8;-9
991.0;134.0;-18;22;658;723;18;-6
998.0;?;-42;?;658;726;42;-1
994.0;?;-26;15;662;729;26;4
980.0;488.0;-1;26;642;732;1;-2
989.0;?;0;29;634;736;0;?
?;545.0;14;19;655;731;-14;5
977.0;639.0;16;21;659;725;-16;1
965.0;?;-32;23;646;?;32;-12
996.0;615.0;-50;16;651;737;50;-11
989.0;601.0;-74;31;630;738;74;5
998.0;592.0;-3;13;654;739;3;-6
978.0;523.0;-4;33;639;727;4;-2
992.0;435.0;?;46;609;738;23;1
993.0;308.0;121;-25;684;754;-121;-24
?;?;19;93;542;748;-19;77
974.0;103.0;844;15;489;?;-844;18
979.0;-47.0;1882;-42;606;897;-1882;106
999.0;-256.0;2491;-198;787;967;-2491;376
998.0;-384.0;2808;-645;1356;1159;-2808;749
988.0;-529.0;799;-239;1650;842;-799;1602
981.0;-509.0;-822;-200;1775;641;?;1710
984.0;?;-562;-956;2410;810;562;?
983.0;-171.0;-779;-507;1901;721;779;1460
977.0;-98.0;-1016;408;460;622;1016;356
979.0;-76.0;-1164;400;346;670;1164;182
?;-138.0;-1417;234;564;747;1417;374
989.0;-198.0;-1693;221;491;820;1693;365
998.0;-189.0;-1811;147;594;788;1811;436
1008.0;-144.0;-1926;-80;631;938;1926;167
991.0;-181.0;-2022;-292;768;1040;2022;-24
973.0;-130.0;?;-326;843;1009;1933;-344
986.0;-132.0;-2029;-418;905;1119;2029;-642
967.0;-89.0;-1567;-18;1140;536;1567;-228
983.0;-10.0;-1153;109;1166;522;1153;-466
?;?;-347;449;1485;-82;347;198
1001.0;187.0;1400;1070;1569;-1085;-1400;1382
983.0;315.0;1890;-308;610;1266;-1890;-715
1015.0;381.0;1824;-1185;338;?;-1824;-1943
969.0;390.0;1632;-126;361;1181;-1632;-622
966.0;402.0;667;285;281;666;-667;-63
999.0;?;139;-10;692;?;-139;-28
?;431.0;101;-10;683;756;-101;17
952.0;287.0;45;22;638;742;-45;53
969.0;89.0;20;?;684;?;-20;37
964.0;-100.0;3;27;625;743;-3;-3
974.0;-406.0;-3;27;649;737;?;23
966.0;-550.0;37;22;651;732;-37;29
931.0;-463.0;28;21;652;730;-28;20
1080.0;-342.0;33;56;610;744;-33;7
1276.0;-257.0;129;-48;697;742;?;10
1268.0;-244.0;169;99;565;758;-169;-4
1285.0;-283.0;410;-110;732;775;-410;9
1036.0;-377.0;2304;107;271;977;-2304;-211
1042.0;-490.0;5927;111;262;1124;-5927;-142
?;-637.0;7225;-1629;2346;1080;-7225;328
742.0;-684.0;3535;-736;1497;1359;-3535;-121
818.0;-605.0;-595;1171;-296;1044;595;-169
820.0;?;-1280;773;250;597;1280;201
812.0;-105.0;-945;714;67;792;945;-387
795.0;93.0;-1713;564;86;681;1713;-654
863.0;83.0;-2327;302;?;?;2327;-667
840.0;-8.0;-2129;637;102;418;2129;-535
845.0;-71.0;-1932;403;426;397;1932;-132
877.0;-140.0;-1432;-5;890;596;1432;146
970.0;-232.0;-1278;213;1042;309;1278;705
937.0;-293.0;-768;507;1109;5;768;1285
828.0;-322.0;973;461;1235;-450;-973;1150
794.0;-218.0;-351;63;987;187;351;293
?;-54.0;-2010;-8;550;?;2010;-270
659.0;127.0;-735;184;476;643;735;-182
1511.0;?;-314;-3;622;794;314;8
872.0;398.0;-163;-20;664;792;163;83
809.0;447.0;127;30;679;682;-127;41
1171.0;?;-59;-8;697;735;59;11
995.0;359.0;-32;28;688;682;32;36
1090.0;259.0;-10;16;682;712;10;24
998.0;44.0;11;13;679;718;-11;29
1037.0;?;21;9;683;718;-21;36
995.0;-516.0;-15;9;685;717;15;20
982.0;?;-9;17;682;707;9;16
943.0;-503.0;-1;15;670;722;1;16
962.0;-413.0;?;15;677;716;6;14
856.0;-239.0;-6;16;701;692;6;29
970.0;-110.0;-109;23;684;698;109;27
818.0;1.0;-116;19;673;713;116;-4
1541.0;102.0;-73;9;671;729;73;8
1849.0;164.0;-76;9;679;723;76;33
1649.0;?;-104;?;684;710;104;28
884.0;-144.0;-143;21;653;731;143;7
783.0;-564.0;-41;12;664;731;?;-14
805.0;-712.0;32;?;683;716;-32;19
546.0;-429.0;115;25;657;721;-115;26
459.0;-195.0;114;3;674;?;-114;?
355.0;100.0;85;-5;682;739;-85;?
199.0;367.0;154;?;639;736;-154;3
191.0;312.0;138;1;659;748;-138;-25
301.0;?;462;22;677;707;-462;35
603.0;-577.0;726;-16;701;735;-726;36
859.0;-1005.0;?;47;672;677;-813;3
1001.0;-1317.0;1010;-31;776;678;-1010;17
1084.0;-1387.0;889;-44;819;636;-889;-31
1491.0;-1166.0;1032;171;624;548;-1032;-31
1186.0;-949.0;1381;-482;1067;1107;-1381;342
1171.0;-768.0;748;-178;1460;267;-748;1145
1015.0;-566.0;-320;509;1577;-1095;320;1363
?;-247.0;766;140;1525;-958;-766;179
1040.0;?;3705;1267;-8;-791;-3705;-553
952.0;55.0;4078;2019;-1151;365;-4078;60
971.0;174.0;1390;539;-213;2366;-1390;-508
1008.0;530.0;-172;-452;421;3818;172;-1817
994.0;794.0;338;-163;?;2941;-338;-1127
988.0;1011.0;1525;154;695;651;-1525;232
978.0;1099.0;1986;150;759;460;-1986;240
1005.0;785.0;669;9;?;420;-669;-177
941.0;204.0;-187;-33;1050;122;187;-203
928.0;-234.0;51;35;914;374;-51;?
901.0;-666.0;-59;11;967;272;59;-163
939.0;-849.0;-34;16;956;294;34;-161
1003.0;-930.0;?;20;945;313;12;-159
930.0;-948.0;-52;13;962;282;52;-164
922.0;-824.0;-21;18;950;305;21;-155
953.0;-671.0;-35;17;955;294;35;-168
980.0;-753.0;-33;16;955;292;33;-149
953.0;-955.0;-63;12;962;250;63;-59
940.0;-881.0;-65;12;962;244;65;-46
885.0;-398.0;-69;10;963;250;69;-66
914.0;-28.0;-55;14;?;246;55;-43
939.0;350.0;?;9;966;248;76;-66
912.0;665.0;-57;13;960;248;57;-49
969.0;693.0;-58;13;960;248;58;-50
827.0;499.0;-112;1;977;246;112;-90
981.0;339.0;176;61;891;258;-176;118
926.0;121.0;355;90;846;268;-355;238
959.0;-17.0;316;90;849;264;-316;218
784.0;49.0;307;80;861;266;-307;204
1490.0;-137.0;?;-8;970;270;-111;20
667.0;-217.0;65;-26;992;270;-65;-21
123.0;-259.0;?;?;970;270;-110;18
176.0;-296.0;76;-21;986;270;-76;-10
67.0;-404.0;105;?;976;268;-105;7
125.0;-485.0;86;-18;982;272;-86;-1
196.0;-621.0;80;-20;984;273;-80;-3
807.0;-760.0;129;-8;971;258;-129;13
2448.0;-945.0;24;-30;995;293;-24;?
?;-1135.0;178;-3;962;?;?;36
501.0;-1200.0;4;-29;998;301;-4;-35
-31.0;-1028.0;113;-14;976;262;-113;11
485.0;-986.0;198;-3;960;?;-198;47
649.0;-769.0;-287;?;1050;?;287;-147
674.0;-672.0;1103;117;818;-43;-1103;315
390.0;-527.0;-1560;-525;1498;778;1560;-409
405.0;-509.0;-7784;-2172;2689;1962;7784;?
548.0;-577.0;-7538;?;1690;820;7538;1138
561.0;-588.0;-3997;750;198;-6;3997;319
481.0;-490.0;-3187;-264;795;392;3187;368
550.0;-339.0;?;?;1309;?;3442;385
545.0;?;-2958;984;773;6;2958;-521
594.0;-258.0;-2081;929;649;-126;2081;-68
554.0;-353.0;-1189;702;738;-159;1189;226
?;-390.0;-485;514;?;-51;485;298
534.0;-367.0;-419;494;642;-19;419;361
569.0;-304.0;-495;573;390;-81;495;486
560.0;-235.0;241;535;371;67;-241;324
632.0;?;583;450;466;263;-583;108
611.0;-195.0;136;132;467;285;-136;474
474.0;-101.0;128;103;474;274;-128;522
538.0;-35.0;32;131;434;301;-32;470
647.0;35.0;567;?;619;229;-567;470
424.0;2759.0;-1260;65;1174;274;1260;?
446.0;3329.0;-1073;39;1016;421;1073;-451
581.0;3047.0;-693;37;618;749;693;-151
1116.0;1944.0;-731;71;797;547;731;-241
950.0;1435.0;-875;49;?;481;875;?
349.0;1505.0;-315;21;661;726;315;-158
81.0;1417.0;436;11;767;749;-436;-428
135.0;1452.0;468;?;795;594;-468;-194
102.0;?;525;43;723;570;-525;-37
252.0;1921.0;844;31;694;648;-844;-107
430.0;1962.0;965;56;796;512;-965;-174
571.0;2107.0;1119;31;831;501;-1119;-172
777.0;2746.0;1120;9;809;525;-1120;-144
795.0;2990.0;?;52;850;387;-1084;-151
802.0;?;1063;16;844;406;-1063;-97
719.0;2318.0;598;-7;893;321;-598;-63
757.0;2237.0;467;7;920;255;-467;-72
837.0;1548.0;227;10;867;358;-227;-84
789.0;?;-127;22;863;384;127;-121
803.0;1125.0;-1;20;889;349;1;-131
707.0;723.0;-321;16;907;305;321;-105
824.0;686.0;-578;22;900;323;578;-112
543.0;?;-481;20;859;396;481;-95
998.0;1027.0;-600;2;843;429;600;-23
1146.0;808.0;-675;-47;926;392;675;-32
601.0;723.0;-679;-33;898;406;679;-19
545.0;586.0;-794;50;757;485;794;21
578.0;291.0;-718;31;842;493;718;-138
812.0;-407.0;-529;-14;929;?;529;-233
822.0;-869.0;-782;27;866;485;782;-172
732.0;-1293.0;-1014;43;791;539;1014;-99
517.0;-1665.0;-673;16;711;673;673;-69
618.0;-1983.0;-271;17;743;665;271;-167
549.0;-1997.0;-159;33;783;589;159;-160
689.0;-1840.0;-101;25;752;?;101;-115
898.0;-1696.0;-18;29;734;644;18;-137
752.0;-1614.0;-5;8;843;564;?;-159
639.0;-1514.0;-213;7;805;603;213;-138
798.0;?;231;39;581;804;-231;-139
1128.0;-1146.0;2118;69;579;?;-2118;-311
964.0;-1088.0;3509;198;481;733;-3509;-301
746.0;-956.0;?;-79;845;854;-3158;-473
