InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelNavFrameZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit BACK gyroZ
272.0;-48;10;101;-67.0;-6.0;437.0;284;101;-48;-208.0;-29.0
157.0;-29;3;86;?;-5.0;289.0;283;86;?;-130.0;-58.0
-112.0;?;10;-40;?;-23.0;19.0;294;-40;-49;7.0;-31.0
-211.0;?;5;-47;-172.0;-20.0;-84.0;301;-47;-98;72.0;-69.0
-199.0;?;-5;39;-95.0;37.0;-60.0;299;39;-99;136.0;-74.0
-36.0;?;3;223;-31.0;10.0;-60.0;301;223;-45;131.0;-48.0
-44.0;4;1;425;27.0;5.0;-64.0;296;?;4;179.0;-91.0
-59.0;2;-1;547;74.0;?;-100.0;288;547;2;118.0;-106.0
-57.0;-28;-4;595;78.0;12.0;-115.0;299;595;-28;38.0;-89.0
-44.0;-106;-13;420;103.0;-27.0;-147.0;296;420;-106;0.0;-70.0
-140.0;-473;?;893;160.0;-126.0;-190.0;298;893;?;-51.0;-120.0
-231.0;-580;10;959;195.0;-151.0;-283.0;301;959;-580;-89.0;-105.0
-268.0;?;9;?;223.0;-140.0;-315.0;302;99;-301;13.0;-113.0
-256.0;-50;1;-108;169.0;?;-309.0;327;-108;-50;-11.0;-128.0
-171.0;496;2;-581;149.0;-176.0;-217.0;313;?;?;-90.0;-120.0
-48.0;523;-18;-725;318.0;-248.0;-133.0;343;-725;523;-322.0;-103.0
2.0;15;-40;-7;418.0;-242.0;-162.0;?;-7;15;-407.0;-110.0
-62.0;-15;-20;37;536.0;-249.0;-286.0;339;37;-15;-88.0;-165.0
-172.0;53;2;-121;201.0;-124.0;-151.0;285;?;53;-189.0;-188.0
-93.0;10;7;-9;81.0;-71.0;130.0;314;?;10;160.0;-270.0
114.0;-15;14;2;98.0;-21.0;243.0;304;2;-15;503.0;-336.0
547.0;-3;14;?;?;39.0;565.0;286;-30;-3;742.0;-227.0
1020.0;43;3;-15;27.0;20.0;601.0;303;-15;43;972.0;-166.0
1097.0;3;-2;-20;-44.0;-38.0;544.0;306;-20;3;862.0;-42.0
567.0;-29;-4;?;-225.0;-213.0;408.0;304;7;-29;471.0;-7.0
108.0;26;-4;33;-274.0;-441.0;159.0;303;33;26;3.0;91.0
-76.0;8;-5;16;-171.0;-463.0;-62.0;302;16;8;-406.0;120.0
-49.0;-26;-7;9;-1.0;-537.0;?;306;9;-26;-581.0;144.0
-276.0;1;-4;13;167.0;-517.0;-799.0;302;13;1;-450.0;186.0
-916.0;14;5;21;224.0;-475.0;-1251.0;289;21;14;-260.0;203.0
-1037.0;23;8;12;244.0;-408.0;-1260.0;286;12;?;-155.0;232.0
-707.0;7;2;-7;218.0;-421.0;-1072.0;295;-7;7;-30.0;222.0
-450.0;7;-1;-11;143.0;-582.0;-865.0;294;-11;7;-96.0;208.0
-586.0;13;1;-11;79.0;-721.0;-745.0;288;-11;13;-417.0;213.0
-674.0;16;0;?;73.0;?;-853.0;286;-8;16;-579.0;184.0
-804.0;22;-2;0;94.0;-621.0;-1066.0;287;0;22;-683.0;135.0
-487.0;4;-1;-9;98.0;-578.0;-1405.0;290;-9;4;-662.0;?
-234.0;11;1;-6;128.0;-503.0;?;294;-6;11;-519.0;104.0
?;2;-1;13;?;-382.0;-1312.0;296;13;2;-415.0;92.0
467.0;-6;1;21;169.0;-268.0;-1384.0;297;21;-6;-245.0;83.0
?;2;1;3;190.0;-164.0;-1322.0;296;3;2;-153.0;91.0
753.0;-18;-1;-10;207.0;-139.0;-1140.0;297;-10;-18;4.0;80.0
691.0;-19;1;0;163.0;-127.0;-1292.0;297;0;-19;52.0;51.0
522.0;2;1;-3;129.0;-179.0;-1733.0;295;-3;2;31.0;46.0
1003.0;24;3;11;118.0;-307.0;-2014.0;293;11;24;-12.0;-27.0
813.0;-10;6;-3;152.0;-260.0;-1886.0;287;-3;-10;-185.0;11.0
477.0;?;4;-17;110.0;-217.0;-1448.0;285;-17;-35;-193.0;-26.0
420.0;4;1;10;153.0;-137.0;-981.0;291;10;4;-137.0;-80.0
?;5;3;-6;126.0;-95.0;-556.0;293;-6;5;35.0;-110.0
239.0;-5;5;-3;54.0;-69.0;-191.0;292;-3;-5;111.0;-82.0
92.0;-15;4;28;?;-36.0;-9.0;288;28;-15;124.0;-95.0
-15.0;-13;0;21;15.0;-76.0;104.0;?;21;-13;48.0;-62.0
-107.0;5;0;-18;-45.0;-63.0;198.0;297;-18;5;101.0;-68.0
-90.0;13;2;-20;-127.0;-60.0;144.0;295;-20;13;79.0;-48.0
-70.0;24;2;18;-144.0;-68.0;101.0;292;18;24;65.0;-8.0
-189.0;7;2;5;-96.0;-24.0;136.0;285;5;7;30.0;-21.0
-139.0;11;-1;4;-71.0;-15.0;153.0;?;4;11;-15.0;-12.0
-177.0;21;-5;-15;-48.0;92.0;172.0;297;-15;21;-35.0;-19.0
-153.0;1;-3;-37;-51.0;126.0;229.0;297;-37;1;27.0;6.0
-224.0;22;?;19;-96.0;79.0;224.0;301;19;22;75.0;6.0
-185.0;39;?;28;-29.0;75.0;133.0;297;28;39;-23.0;?
-94.0;2;1;5;121.0;-15.0;83.0;301;5;2;-80.0;33.0
-85.0;-2;9;19;217.0;?;49.0;300;19;-2;-103.0;104.0
-119.0;17;?;?;192.0;33.0;-16.0;293;-2;17;-82.0;110.0
-107.0;11;-1;-7;120.0;4.0;-59.0;295;-7;11;-82.0;74.0
-125.0;3;3;1;149.0;-3.0;-72.0;293;1;3;?;113.0
-130.0;-8;3;-38;78.0;-5.0;-32.0;297;-38;-8;-99.0;93.0
-290.0;9;-1;-17;52.0;-27.0;40.0;300;-17;9;-60.0;106.0
-301.0;?;2;0;54.0;13.0;56.0;296;0;33;-33.0;97.0
-158.0;28;1;-8;53.0;?;74.0;297;-8;28;-41.0;53.0
-124.0;-2;2;23;37.0;130.0;247.0;301;23;-2;42.0;10.0
-218.0;-18;11;21;56.0;193.0;619.0;297;21;-18;170.0;-17.0
-43.0;-6;4;26;16.0;212.0;1052.0;291;26;-6;260.0;-38.0
516.0;-19;0;25;-69.0;321.0;1157.0;?;25;-19;186.0;-73.0
580.0;-1;?;-5;?;?;1414.0;?;-5;-1;203.0;-112.0
-130.0;6;2;-5;-6.0;424.0;1786.0;296;-5;?;178.0;-106.0
-589.0;-41;3;22;-29.0;406.0;1714.0;303;?;-41;?;-129.0
-619.0;-31;5;13;-69.0;363.0;1984.0;303;13;-31;326.0;-94.0
477.0;-1;3;?;-121.0;451.0;1560.0;294;-20;-1;290.0;-64.0
1034.0;-4;1;-2;-74.0;391.0;806.0;?;-2;-4;330.0;-63.0
367.0;-31;2;6;-88.0;450.0;418.0;306;?;-31;327.0;-68.0
282.0;-16;?;?;-73.0;500.0;800.0;294;-13;-16;378.0;-65.0
128.0;23;-1;?;-185.0;486.0;786.0;301;1;23;355.0;-39.0
-33.0;-3;0;1;-287.0;583.0;796.0;307;1;-3;415.0;-30.0
69.0;-7;-3;-10;-315.0;583.0;444.0;303;-10;-7;486.0;-27.0
508.0;9;-2;-6;-331.0;343.0;-251.0;303;-6;9;532.0;-19.0
40.0;-30;0;0;-296.0;107.0;-732.0;301;0;-30;449.0;-17.0
-886.0;-45;1;-13;-282.0;-148.0;-745.0;301;-13;-45;239.0;3.0
-1429.0;-6;5;12;-335.0;-336.0;-430.0;300;?;-6;-127.0;29.0
-869.0;21;2;18;-366.0;-427.0;-436.0;295;18;21;-372.0;23.0
-102.0;19;1;-45;-341.0;-403.0;-359.0;295;-45;19;?;14.0
267.0;1;8;18;-300.0;-362.0;66.0;298;18;1;?;55.0
499.0;10;0;50;-138.0;-353.0;381.0;298;50;?;-476.0;68.0
478.0;8;-3;-18;93.0;-154.0;403.0;296;-18;?;-347.0;57.0
285.0;-7;7;21;300.0;-78.0;440.0;299;21;-7;-234.0;53.0
135.0;?;?;?;470.0;-55.0;?;305;29;12;-178.0;77.0
-163.0;-8;-4;-11;626.0;-35.0;83.0;308;-11;-8;-112.0;44.0
-326.0;-13;7;10;690.0;35.0;-22.0;304;10;-13;-2.0;51.0
-401.0;6;?;34;738.0;50.0;22.0;302;34;6;-60.0;45.0
-159.0;2;3;-1;719.0;117.0;72.0;302;-1;2;-30.0;72.0
39.0;12;5;-31;608.0;137.0;167.0;303;-31;12;51.0;38.0
219.0;?;0;?;468.0;137.0;253.0;304;?;?;58.0;47.0
324.0;26;0;-1;400.0;102.0;391.0;304;-1;26;?;23.0
396.0;33;1;9;188.0;139.0;476.0;306;9;33;97.0;-15.0
377.0;15;-6;-1;3.0;91.0;414.0;?;-1;15;62.0;7.0
245.0;1;-3;-19;-138.0;75.0;219.0;309;-19;1;94.0;43.0
89.0;12;3;0;-349.0;4.0;51.0;305;0;12;153.0;21.0
-123.0;28;2;-11;-466.0;-2.0;-106.0;306;-11;28;142.0;10.0
-192.0;-14;5;16;-533.0;-18.0;-170.0;305;16;-14;122.0;36.0
-207.0;-17;3;25;-595.0;-49.0;-145.0;305;25;-17;127.0;14.0
-127.0;?;0;-9;-556.0;6.0;-78.0;311;-9;20;158.0;14.0
-110.0;-3;4;-9;-508.0;-1.0;-177.0;312;-9;-3;222.0;-12.0
-219.0;?;4;-1;-395.0;-86.0;-87.0;305;-1;-18;?;-3.0
-175.0;-7;2;19;-305.0;-96.0;33.0;302;19;-7;-57.0;1.0
-80.0;-15;2;8;-244.0;-101.0;30.0;304;8;-15;-144.0;?
-66.0;-14;0;6;-155.0;-96.0;-76.0;309;6;-14;-196.0;4.0
-70.0;-7;?;39;-80.0;-107.0;-88.0;309;39;-7;-60.0;-37.0
0.0;-6;7;26;?;-36.0;-1.0;307;26;-6;63.0;-50.0
75.0;20;?;1;149.0;29.0;-20.0;310;1;20;3.0;-51.0
79.0;31;0;-6;313.0;33.0;14.0;307;-6;31;22.0;-39.0
?;-8;0;-18;419.0;61.0;35.0;301;-18;-8;81.0;-42.0
30.0;-11;2;11;432.0;1.0;25.0;305;11;-11;117.0;-22.0
-62.0;2;6;26;390.0;-24.0;-15.0;?;26;2;11.0;-36.0
-153.0;-20;?;-12;323.0;-51.0;-111.0;301;-12;-20;-201.0;-54.0
-192.0;-29;1;-4;234.0;-18.0;-42.0;308;?;-29;-207.0;-11.0
-27.0;-9;-1;26;77.0;-63.0;35.0;308;26;-9;-64.0;6.0
-92.0;27;4;26;?;-91.0;-109.0;305;26;27;-158.0;-13.0
?;20;0;-14;101.0;-145.0;-188.0;308;-14;?;-198.0;40.0
-238.0;-13;-2;-41;125.0;-117.0;-122.0;305;-41;-13;-168.0;34.0
-39.0;4;2;-8;?;-83.0;?;305;?;4;-74.0;35.0
56.0;15;?;11;37.0;-41.0;27.0;307;11;15;-6.0;21.0
-88.0;-18;-2;-11;59.0;-76.0;-88.0;302;-11;-18;?;27.0
-186.0;-34;-1;-28;27.0;-60.0;-75.0;306;-28;-34;-69.0;?
0.0;-20;-5;-10;-51.0;-25.0;46.0;303;-10;-20;17.0;49.0
88.0;-5;0;-2;?;46.0;86.0;?;-2;-5;34.0;27.0
30.0;2;1;-10;-131.0;30.0;101.0;306;-10;2;95.0;25.0
54.0;-5;1;7;?;103.0;78.0;298;7;-5;102.0;-5.0
88.0;-18;2;1;-982.0;99.0;98.0;299;1;-18;320.0;41.0
95.0;-7;2;-21;-1555.0;95.0;104.0;300;-21;-7;580.0;44.0
67.0;24;-1;4;-1588.0;39.0;146.0;300;4;24;?;-2.0
19.0;15;-1;4;-394.0;-43.0;30.0;304;4;15;819.0;28.0
-63.0;-18;1;-20;834.0;84.0;-78.0;303;-20;-18;469.0;25.0
-60.0;-3;-7;-2;1004.0;183.0;-39.0;309;-2;-3;62.0;4.0
58.0;14;-8;-8;?;255.0;145.0;310;-8;14;-198.0;-5.0
256.0;7;-3;0;746.0;278.0;283.0;308;0;7;96.0;-64.0
316.0;1;-5;6;819.0;231.0;361.0;311;6;1;330.0;-26.0
?;3;0;-11;882.0;172.0;238.0;310;-11;3;206.0;-24.0
99.0;2;5;?;795.0;118.0;161.0;307;?;2;172.0;-54.0
1.0;-7;1;14;630.0;104.0;12.0;305;14;-7;105.0;-42.0
-29.0;4;-1;48;488.0;93.0;-5.0;304;48;4;84.0;-46.0
60.0;15;1;29;323.0;51.0;114.0;304;29;15;?;-45.0
116.0;-5;-2;-6;?;21.0;134.0;309;-6;-5;-194.0;-35.0
-38.0;8;0;-2;-45.0;10.0;-37.0;312;-2;8;-183.0;34.0
-201.0;33;?;?;-138.0;-49.0;-123.0;311;-29;33;-168.0;21.0
-137.0;8;-4;-28;-213.0;-94.0;-159.0;310;-28;8;-171.0;?
-143.0;10;4;-3;-273.0;-69.0;-138.0;?;-3;10;-126.0;42.0
-211.0;27;4;2;-390.0;-101.0;-219.0;309;2;27;-148.0;52.0
-251.0;4;-6;15;-561.0;-154.0;-249.0;310;15;4;?;74.0
-182.0;16;1;?;-682.0;-195.0;-159.0;306;19;16;-354.0;60.0
-65.0;15;1;10;-701.0;-209.0;?;304;10;15;-240.0;57.0
-126.0;-36;-7;3;-625.0;-352.0;-111.0;309;3;-36;-248.0;70.0
-271.0;-5;-4;-10;-595.0;-469.0;-229.0;310;-10;-5;-441.0;?
-432.0;30;4;-5;-591.0;-553.0;?;302;-5;30;-601.0;127.0
-458.0;3;1;-2;-559.0;-536.0;-376.0;302;-2;3;-481.0;132.0
-390.0;-9;2;-10;-476.0;-584.0;-393.0;309;-10;-9;-397.0;120.0
-469.0;-18;6;-1;-330.0;-524.0;-359.0;307;-1;-18;-184.0;125.0
-529.0;-4;-5;-7;-217.0;-494.0;-427.0;305;-7;-4;-238.0;91.0
-508.0;-1;-5;-4;-24.0;?;-452.0;308;-4;-1;-132.0;63.0
-392.0;-33;2;24;57.0;-312.0;-391.0;305;24;-33;-103.0;72.0
-322.0;-18;-1;28;222.0;-240.0;-314.0;311;28;-18;-190.0;34.0
-229.0;1;1;8;387.0;-171.0;-200.0;316;8;1;?;48.0
-73.0;-9;5;-9;513.0;-149.0;-113.0;307;-9;-9;-137.0;21.0
23.0;24;1;-7;595.0;-76.0;-115.0;307;-7;24;-191.0;58.0
63.0;23;-2;15;666.0;-49.0;-48.0;?;15;23;-56.0;6.0
69.0;?;1;18;636.0;-53.0;-86.0;302;18;-9;-60.0;-1.0
75.0;-4;0;9;670.0;-48.0;-128.0;310;9;-4;-147.0;-22.0
79.0;?;-1;10;544.0;-63.0;41.0;308;10;2;?;?
245.0;2;3;10;488.0;-145.0;-8.0;304;10;2;-139.0;-43.0
?;6;2;11;361.0;-107.0;-30.0;313;11;6;-218.0;-93.0
107.0;21;7;8;250.0;-63.0;-20.0;310;8;21;-223.0;-78.0
-85.0;-7;6;13;131.0;-33.0;9.0;306;13;-7;-99.0;-101.0
?;-24;0;6;1.0;-66.0;-48.0;305;6;-24;-42.0;-133.0
?;?;3;-10;-111.0;49.0;1.0;299;-10;13;148.0;-131.0
19.0;7;-1;6;-240.0;32.0;-14.0;301;6;7;300.0;-49.0
-38.0;-14;0;14;-335.0;35.0;-63.0;302;14;-14;122.0;-25.0
-133.0;-26;4;3;-324.0;33.0;-2.0;292;3;-26;11.0;-18.0
-67.0;-22;-3;?;?;20.0;15.0;292;-1;-22;49.0;-23.0
-42.0;7;-3;1;?;18.0;17.0;300;1;7;132.0;-24.0
-18.0;12;-2;20;-288.0;45.0;3.0;305;20;12;160.0;-24.0
-29.0;-5;-4;10;-270.0;3.0;10.0;303;10;-5;117.0;-20.0
-136.0;-13;2;-39;-190.0;39.0;-94.0;298;-39;-13;122.0;0.0
-56.0;7;0;-16;-135.0;94.0;-78.0;297;-16;7;152.0;-51.0
63.0;26;-3;13;-82.0;132.0;87.0;299;13;26;279.0;-9.0
121.0;8;1;-2;-34.0;122.0;161.0;296;-2;8;210.0;-13.0
163.0;-8;-1;?;28.0;136.0;189.0;299;-10;-8;131.0;-21.0
146.0;-6;-1;-45;158.0;103.0;95.0;300;-45;-6;137.0;-31.0
-6.0;?;?;-39;98.0;90.0;65.0;295;-39;-19;102.0;-39.0
-5.0;-5;-1;-1;139.0;55.0;42.0;301;-1;-5;66.0;-36.0
9.0;18;2;12;120.0;44.0;-11.0;304;12;18;23.0;-43.0
?;24;8;-6;85.0;-10.0;121.0;301;-6;24;36.0;-80.0
132.0;32;5;-30;112.0;-31.0;161.0;303;-30;32;13.0;?
45.0;18;1;7;112.0;-61.0;-9.0;299;7;18;-91.0;-58.0
-140.0;4;0;?;160.0;-31.0;-98.0;299;31;4;-210.0;-22.0
-110.0;-5;4;3;192.0;28.0;33.0;300;3;-5;-135.0;-80.0
75.0;-23;9;-15;111.0;81.0;174.0;299;-15;-23;72.0;-51.0
171.0;-16;4;-32;98.0;68.0;173.0;300;-32;-16;145.0;-58.0
82.0;1;-1;-14;79.0;69.0;115.0;297;-14;1;?;-74.0
14.0;10;2;38;104.0;20.0;29.0;299;38;10;-31.0;-9.0
-37.0;4;3;14;47.0;54.0;-30.0;300;14;?;-21.0;-24.0
-30.0;-41;2;-17;25.0;76.0;16.0;298;-17;-41;?;-34.0
-37.0;-3;?;9;29.0;97.0;?;299;?;-3;88.0;-20.0
26.0;63;-3;9;-16.0;118.0;110.0;?;?;63;129.0;27.0
21.0;18;-2;8;11.0;87.0;33.0;298;8;18;99.0;13.0
-80.0;6;?;17;-41.0;84.0;-53.0;300;17;6;80.0;29.0
-90.0;?;4;-16;-69.0;19.0;-125.0;301;-16;17;23.0;21.0
-153.0;11;0;-33;-65.0;39.0;-92.0;300;-33;11;-13.0;42.0
-8.0;8;0;-30;-78.0;19.0;?;300;-30;8;27.0;18.0
-38.0;-19;4;-7;-53.0;56.0;?;298;-7;-19;56.0;38.0
-84.0;-11;2;29;-83.0;72.0;-45.0;297;29;-11;86.0;5.0
-62.0;-8;-1;1;-86.0;106.0;-4.0;298;1;-8;131.0;16.0
37.0;-35;6;-7;-39.0;144.0;101.0;299;-7;-35;148.0;25.0
81.0;-12;?;17;-32.0;112.0;125.0;302;17;-12;163.0;14.0
96.0;-1;-3;6;9.0;121.0;201.0;304;6;-1;96.0;12.0
186.0;-7;-3;10;22.0;104.0;256.0;299;10;-7;54.0;21.0
162.0;13;0;3;26.0;51.0;198.0;301;3;13;23.0;14.0
59.0;-36;-2;2;46.0;46.0;91.0;307;2;-36;-58.0;29.0
-72.0;-72;0;57;55.0;60.0;4.0;302;?;-72;-28.0;8.0
-77.0;-47;2;40;-25.0;33.0;-5.0;299;40;-47;34.0;-11.0
-21.0;-21;3;13;-48.0;69.0;-9.0;306;13;?;108.0;-13.0
5.0;23;5;40;-7.0;94.0;46.0;306;40;23;52.0;1.0
-26.0;34;-1;-9;-46.0;83.0;48.0;302;-9;34;-4.0;-7.0
-41.0;36;0;-31;0.0;65.0;-1.0;306;-31;36;13.0;21.0
-59.0;46;7;-8;-1.0;34.0;-22.0;304;-8;46;50.0;21.0
-25.0;19;0;-14;-10.0;-15.0;-31.0;310;-14;19;32.0;8.0
-47.0;18;-2;-7;-17.0;-46.0;-43.0;310;-7;?;14.0;-13.0
-93.0;53;4;10;25.0;-61.0;-83.0;295;10;53;-87.0;4.0
-115.0;?;?;21;82.0;12.0;-48.0;303;21;33;-129.0;-21.0
34.0;-6;-5;1;86.0;36.0;89.0;309;1;-6;-18.0;59.0
15.0;-4;-1;-13;49.0;-20.0;19.0;304;?;-4;-33.0;-5.0
-74.0;-16;-1;9;94.0;-14.0;27.0;312;9;-16;-106.0;-16.0
-15.0;-13;-2;7;148.0;-19.0;44.0;311;7;-13;-76.0;-56.0
-90.0;?;1;-10;76.0;-16.0;-83.0;307;-10;12;-25.0;-23.0
-180.0;-12;-2;-2;83.0;21.0;-141.0;314;-2;-12;5.0;-39.0
-99.0;-18;-1;-5;63.0;52.0;-90.0;318;-5;-18;42.0;-40.0
-24.0;3;2;-10;52.0;90.0;-37.0;319;-10;3;106.0;-39.0
-37.0;16;1;5;39.0;111.0;-9.0;320;5;16;125.0;-5.0
-40.0;22;-2;9;72.0;160.0;-13.0;321;9;22;144.0;-17.0
-12.0;22;-2;0;16.0;151.0;40.0;322;0;22;167.0;-5.0
65.0;33;3;-9;-13.0;114.0;38.0;318;-9;33;196.0;-58.0
26.0;14;4;-7;-12.0;126.0;50.0;316;-7;14;197.0;-24.0
?;-2;4;10;6.0;87.0;15.0;319;10;-2;136.0;0.0
-62.0;3;3;19;13.0;36.0;-11.0;317;19;3;86.0;-47.0
-66.0;2;0;-16;-8.0;-10.0;-57.0;314;-16;2;48.0;-12.0
-150.0;2;0;-33;-13.0;-66.0;-82.0;318;-33;2;18.0;2.0
-126.0;-1;?;13;-49.0;-47.0;-90.0;321;13;-1;94.0;-39.0
-123.0;21;1;15;-24.0;-34.0;-52.0;316;15;21;113.0;-7.0
1.0;34;-1;15;8.0;-8.0;?;319;?;34;-24.0;-9.0
106.0;18;-4;?;26.0;-26.0;186.0;318;15;18;14.0;-11.0
73.0;12;5;-11;26.0;22.0;74.0;311;-11;12;77.0;-22.0
-1.0;3;4;-1;51.0;4.0;84.0;316;-1;3;100.0;-51.0
47.0;-13;2;-9;-7.0;-45.0;40.0;312;?;-13;25.0;-26.0
-104.0;-23;-5;2;-12.0;?;-52.0;309;2;?;-6.0;-20.0
-183.0;-13;-3;1;?;-155.0;-71.0;305;1;-13;-47.0;-29.0
-111.0;-24;4;-37;-5.0;-118.0;?;303;-37;-24;-110.0;-14.0
-150.0;-16;-1;-6;-30.0;-134.0;-86.0;308;-6;-16;-93.0;26.0
-206.0;13;1;39;-11.0;-147.0;-161.0;306;39;13;-90.0;6.0
-201.0;?;-2;15;31.0;-145.0;-180.0;313;15;-10;-118.0;-14.0
-201.0;17;-5;-13;36.0;-141.0;?;310;-13;17;-93.0;-1.0
-145.0;-1;0;20;56.0;-99.0;-125.0;304;20;-1;-86.0;14.0
-114.0;-36;1;38;81.0;-107.0;-103.0;312;38;-36;-112.0;?
-120.0;13;2;9;139.0;-73.0;-116.0;308;9;13;-95.0;-9.0
-136.0;5;0;8;155.0;-61.0;-60.0;302;8;5;-112.0;-1.0
-46.0;4;-1;18;132.0;7.0;-18.0;306;18;4;-70.0;6.0
13.0;-18;-4;20;?;37.0;48.0;310;20;-18;?;-5.0
-5.0;-15;-4;-3;112.0;68.0;?;305;-3;-15;8.0;-37.0
25.0;25;1;-20;77.0;43.0;86.0;303;-20;25;58.0;-11.0
54.0;12;3;0;51.0;49.0;91.0;311;0;12;88.0;10.0
12.0;21;-3;-6;15.0;41.0;65.0;313;-6;21;56.0;9.0
16.0;2;-3;-11;-63.0;14.0;63.0;309;-11;2;28.0;38.0
34.0;-6;6;16;-78.0;32.0;78.0;303;16;-6;?;17.0
4.0;-2;4;-6;-100.0;-29.0;29.0;307;-6;-2;34.0;25.0
-33.0;-19;1;-28;-132.0;-35.0;-7.0;310;-28;-19;37.0;44.0
-59.0;-9;5;9;-144.0;-62.0;14.0;307;9;-9;11.0;31.0
-24.0;-10;-2;14;?;55.0;2.0;311;14;?;114.0;21.0
43.0;12;?;0;-103.0;7.0;36.0;312;0;12;80.0;-15.0
-32.0;19;-2;-2;-70.0;22.0;37.0;309;-2;19;90.0;-13.0
-44.0;-4;-4;-14;-12.0;42.0;59.0;307;-14;-4;83.0;0.0
-34.0;4;0;6;-23.0;16.0;16.0;305;6;4;75.0;21.0
-75.0;?;0;30;-31.0;28.0;-49.0;314;30;2;58.0;-11.0
-101.0;-8;-5;-8;9.0;7.0;-73.0;312;-8;-8;17.0;-5.0
-82.0;-4;0;-27;21.0;20.0;-20.0;306;-27;-4;71.0;-3.0
19.0;13;3;17;38.0;-42.0;-2.0;307;17;13;48.0;-28.0
-33.0;22;-3;26;74.0;19.0;55.0;308;?;22;60.0;2.0
-39.0;-1;-9;9;79.0;19.0;-18.0;309;9;-1;45.0;21.0
-77.0;0;-5;?;41.0;-9.0;-43.0;310;10;0;-38.0;25.0
-35.0;32;6;1;92.0;2.0;8.0;309;1;32;-33.0;-18.0
-30.0;10;3;10;64.0;-36.0;2.0;306;10;10;33.0;2.0
-147.0;-14;-5;22;53.0;-28.0;-134.0;308;22;-14;19.0;23.0
-199.0;-6;-1;2;?;-44.0;-168.0;308;2;-6;-74.0;29.0
-164.0;-9;1;-11;?;-75.0;-127.0;307;-11;-9;-136.0;34.0
-44.0;-9;-5;-11;64.0;?;65.0;307;-11;?;-18.0;21.0
-14.0;-3;-3;2;93.0;-39.0;23.0;304;2;-3;0.0;27.0
-117.0;21;0;22;40.0;-43.0;-39.0;309;22;21;12.0;42.0
-93.0;29;-2;10;36.0;-92.0;-111.0;308;10;?;-71.0;48.0
-176.0;-12;-2;0;42.0;-52.0;-141.0;302;0;-12;-120.0;49.0
-161.0;-27;-3;-2;72.0;-39.0;-90.0;302;-2;-27;19.0;25.0
-59.0;?;-2;-19;14.0;-37.0;-33.0;299;-19;-1;92.0;16.0
-103.0;3;2;?;-1.0;-60.0;-37.0;302;-1;3;-46.0;44.0
-95.0;?;3;19;3.0;-30.0;?;305;19;3;-49.0;43.0
-130.0;-1;2;-3;?;-68.0;-139.0;303;?;-1;-43.0;?
-149.0;6;-1;-24;26.0;-103.0;-73.0;302;-24;6;-58.0;38.0
-177.0;11;-2;-31;36.0;-143.0;-183.0;299;-31;11;-136.0;51.0
-176.0;?;3;-23;?;-108.0;-104.0;305;-23;0;-114.0;-3.0
-100.0;34;5;-6;27.0;-64.0;-66.0;309;-6;34;-47.0;12.0
-100.0;28;3;8;?;-27.0;-35.0;301;8;28;-50.0;?
-27.0;-8;-2;9;49.0;-11.0;25.0;304;9;-8;?;-25.0
-53.0;7;-5;12;59.0;-7.0;?;311;12;7;78.0;-36.0
-91.0;12;0;20;-20.0;12.0;-16.0;306;20;12;37.0;-41.0
-38.0;11;0;5;-20.0;-30.0;44.0;303;5;?;43.0;-46.0
29.0;10;-6;-18;-31.0;21.0;68.0;304;-18;10;97.0;-67.0
-73.0;-17;-3;?;-65.0;-38.0;-15.0;305;-13;-17;45.0;-43.0
-129.0;?;1;9;17.0;-71.0;-91.0;303;9;-29;-84.0;-21.0
-112.0;-16;-5;21;54.0;-48.0;-58.0;305;21;-16;-45.0;-1.0
-61.0;-8;-3;10;10.0;13.0;-26.0;305;10;-8;15.0;-48.0
-21.0;1;4;-16;?;72.0;25.0;297;-16;1;2.0;-52.0
66.0;-15;?;-20;93.0;51.0;127.0;301;-20;-15;79.0;-25.0
107.0;-38;-3;5;?;82.0;86.0;300;5;-38;93.0;-26.0
-13.0;2;-1;4;72.0;79.0;70.0;298;4;2;84.0;-54.0
-13.0;17;0;-11;-23.0;49.0;24.0;305;-11;17;4.0;?
-71.0;-28;4;0;-53.0;33.0;-10.0;301;0;-28;17.0;-12.0
-114.0;-2;0;-13;-4.0;34.0;-25.0;301;-13;?;-5.0;29.0
-102.0;34;-2;-28;5.0;81.0;-47.0;306;-28;34;47.0;5.0
-96.0;-8;4;27;20.0;158.0;10.0;300;?;-8;171.0;-7.0
49.0;-26;2;46;10.0;260.0;151.0;303;46;-26;284.0;0.0
233.0;-8;-2;17;34.0;250.0;260.0;306;17;-8;345.0;-58.0
276.0;-18;2;1;43.0;301.0;352.0;299;1;-18;384.0;-35.0
257.0;-21;4;-23;3.0;226.0;313.0;302;-23;-21;295.0;-33.0
