InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit RUA gyroZ;Accelerometer HIP accY;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
-690.0;-41;142.0;957.0;-561.0;41.0;-201.0;-41
-689.0;4;195.0;911.0;-561.0;34.0;-55.0;4
-689.0;5;188.0;937.0;-561.0;4.0;80.0;5
-688.0;7;192.0;933.0;-562.0;12.0;113.0;7
-687.0;22;177.0;943.0;-563.0;45.0;94.0;22
-687.0;10;207.0;948.0;-565.0;27.0;103.0;10
-687.0;31;157.0;944.0;-567.0;17.0;144.0;31
-687.0;35;92.0;?;-568.0;25.0;151.0;35
-687.0;23;?;930.0;?;58.0;120.0;23
?;43;67.0;935.0;-572.0;21.0;68.0;43
-686.0;14;52.0;956.0;-574.0;37.0;34.0;14
-686.0;4;23.0;935.0;-576.0;27.0;16.0;4
-685.0;11;-31.0;920.0;-577.0;15.0;29.0;11
-685.0;-40;-38.0;948.0;-577.0;-23.0;33.0;-40
-684.0;-5;-54.0;928.0;-578.0;-10.0;1.0;-5
-684.0;-5;10.0;902.0;-578.0;-3.0;-15.0;-5
-684.0;-6;-21.0;902.0;-578.0;-62.0;-10.0;-6
-685.0;52;?;944.0;-577.0;-138.0;91.0;52
-685.0;-6;-230.0;954.0;-576.0;-202.0;97.0;-6
-686.0;-10;-264.0;963.0;-574.0;-86.0;-45.0;-10
-686.0;58;-152.0;953.0;-572.0;-55.0;-210.0;58
-686.0;41;-76.0;951.0;-572.0;-52.0;-224.0;41
-686.0;0;-12.0;944.0;-571.0;17.0;-106.0;0
-686.0;?;94.0;933.0;-571.0;18.0;22.0;-10
-686.0;-1;125.0;931.0;-571.0;14.0;144.0;-1
-686.0;-9;112.0;916.0;-572.0;49.0;108.0;-9
-686.0;-50;89.0;956.0;-573.0;24.0;139.0;-50
-686.0;-30;-53.0;907.0;-573.0;21.0;209.0;-30
-686.0;2;-50.0;929.0;-572.0;55.0;142.0;2
-686.0;-10;-68.0;922.0;-572.0;77.0;-61.0;-10
-686.0;25;21.0;923.0;-572.0;174.0;?;25
-686.0;54;59.0;951.0;-572.0;126.0;-82.0;54
-685.0;33;30.0;?;-572.0;120.0;-33.0;33
-684.0;-11;-9.0;925.0;-571.0;104.0;-158.0;-11
-684.0;-13;0.0;922.0;-570.0;19.0;-146.0;-13
-684.0;21;-18.0;916.0;-569.0;-8.0;-41.0;21
-684.0;-5;15.0;926.0;-569.0;-39.0;-34.0;-5
-684.0;-20;17.0;945.0;-569.0;-40.0;-84.0;-20
-683.0;13;30.0;909.0;-569.0;-53.0;-123.0;13
-682.0;12;41.0;?;-570.0;-79.0;-10.0;12
-683.0;?;45.0;?;-570.0;-92.0;49.0;-31
-683.0;-40;16.0;947.0;-570.0;-68.0;198.0;-40
?;-5;-32.0;919.0;-570.0;-34.0;869.0;-5
-686.0;4;-150.0;927.0;-570.0;30.0;2406.0;4
-687.0;-11;-221.0;926.0;-570.0;-25.0;4941.0;-11
-689.0;-24;-372.0;942.0;-569.0;-127.0;6516.0;-24
-689.0;-1;?;951.0;-568.0;-111.0;4709.0;-1
-690.0;41;-61.0;939.0;-568.0;-239.0;1443.0;41
-692.0;36;378.0;940.0;-569.0;-170.0;-218.0;36
-693.0;15;473.0;914.0;-570.0;-125.0;-120.0;?
-696.0;1;443.0;929.0;-571.0;-148.0;324.0;1
-698.0;-15;343.0;905.0;-571.0;-161.0;386.0;-15
-700.0;?;294.0;922.0;-570.0;-102.0;274.0;-7
-702.0;10;142.0;919.0;-569.0;-95.0;231.0;?
-703.0;-4;18.0;920.0;-569.0;-111.0;248.0;-4
-704.0;-21;-13.0;900.0;-569.0;-41.0;41.0;-21
-704.0;16;7.0;920.0;-569.0;-16.0;-313.0;16
-705.0;26;-4.0;928.0;-570.0;68.0;-500.0;?
-705.0;?;-12.0;936.0;-570.0;112.0;-544.0;12
-704.0;30;-38.0;937.0;-571.0;73.0;-703.0;30
-703.0;-13;-54.0;917.0;-571.0;115.0;-876.0;-13
-702.0;-51;-88.0;920.0;-572.0;95.0;-982.0;?
-700.0;6;-60.0;921.0;-573.0;126.0;-1078.0;6
-698.0;7;-46.0;898.0;-573.0;156.0;-1174.0;7
-696.0;-43;5.0;925.0;-574.0;205.0;-1240.0;-43
-694.0;-14;-19.0;943.0;?;179.0;-1418.0;-14
-692.0;6;-63.0;955.0;-573.0;152.0;-1684.0;6
-688.0;?;-123.0;941.0;-572.0;145.0;-1807.0;-15
-684.0;6;-173.0;955.0;-570.0;99.0;-1694.0;6
-680.0;19;-252.0;948.0;-569.0;30.0;?;19
-676.0;-1;-271.0;943.0;?;-53.0;-980.0;-1
-672.0;17;-236.0;?;-564.0;-85.0;-590.0;17
-669.0;30;-186.0;959.0;-561.0;-65.0;-357.0;30
-667.0;-2;-97.0;951.0;-560.0;-91.0;-246.0;-2
-665.0;22;2.0;954.0;-558.0;-104.0;-175.0;22
-663.0;52;66.0;966.0;-557.0;-79.0;-126.0;52
-662.0;18;138.0;955.0;-557.0;-42.0;-71.0;18
-661.0;0;176.0;938.0;-556.0;-59.0;?;0
-660.0;-6;?;946.0;-555.0;-47.0;-10.0;-6
-660.0;-10;?;950.0;-555.0;-5.0;95.0;-10
-660.0;5;142.0;933.0;-555.0;-14.0;109.0;5
-660.0;-24;71.0;916.0;-555.0;23.0;51.0;-24
-660.0;-61;35.0;966.0;-554.0;111.0;25.0;-61
-660.0;-20;36.0;942.0;-553.0;101.0;-30.0;-20
-660.0;11;-8.0;935.0;-551.0;152.0;-63.0;11
-660.0;-32;-10.0;945.0;-550.0;137.0;-157.0;-32
-661.0;-26;-26.0;960.0;-549.0;177.0;-146.0;-26
-661.0;16;-24.0;951.0;-548.0;154.0;-25.0;16
-662.0;10;-22.0;961.0;-548.0;118.0;39.0;10
-661.0;-8;-29.0;914.0;-549.0;106.0;91.0;-8
-661.0;?;-36.0;916.0;-550.0;101.0;75.0;-9
-661.0;12;?;926.0;-551.0;95.0;-16.0;12
-661.0;?;-89.0;956.0;-551.0;31.0;-92.0;-20
-660.0;-20;-141.0;?;-552.0;-8.0;-48.0;-20
-660.0;41;-78.0;933.0;-553.0;-10.0;62.0;41
-660.0;1;-17.0;953.0;-554.0;-19.0;51.0;1
-659.0;-4;2.0;935.0;-555.0;-2.0;37.0;-4
-659.0;43;18.0;951.0;-556.0;-12.0;57.0;43
-660.0;-8;66.0;?;-557.0;-62.0;173.0;-8
-660.0;-36;56.0;908.0;-559.0;-49.0;244.0;-36
-660.0;29;39.0;962.0;-560.0;-54.0;153.0;29
-662.0;20;43.0;916.0;?;-15.0;83.0;20
-662.0;-57;47.0;952.0;-561.0;-32.0;113.0;-57
-662.0;-5;25.0;961.0;-562.0;36.0;98.0;-5
-663.0;?;?;926.0;-562.0;51.0;39.0;25
-664.0;-11;15.0;881.0;-561.0;63.0;23.0;-11
-664.0;0;8.0;944.0;-562.0;74.0;?;0
-664.0;-13;-17.0;984.0;-561.0;88.0;-34.0;-13
-664.0;18;-8.0;985.0;-561.0;60.0;?;18
-666.0;-9;47.0;926.0;-559.0;27.0;-90.0;-9
-667.0;-35;34.0;925.0;-559.0;21.0;43.0;-35
-668.0;11;59.0;909.0;-559.0;7.0;139.0;11
-669.0;-18;33.0;?;-559.0;8.0;40.0;-18
-670.0;8;10.0;933.0;-559.0;13.0;?;8
-671.0;18;20.0;958.0;-559.0;-24.0;7.0;18
-672.0;?;20.0;963.0;-559.0;-20.0;?;-11
-673.0;-12;15.0;971.0;-559.0;-9.0;71.0;-12
-673.0;-32;?;938.0;-560.0;-20.0;95.0;-32
-674.0;-32;10.0;912.0;-560.0;-36.0;27.0;-32
-675.0;-19;-13.0;928.0;-561.0;-32.0;9.0;-19
-675.0;14;-45.0;955.0;-562.0;-18.0;22.0;14
-674.0;7;-15.0;925.0;-563.0;-15.0;-39.0;7
-674.0;-26;-51.0;938.0;-563.0;-10.0;-52.0;-26
-674.0;-20;-20.0;958.0;-564.0;-53.0;15.0;-20
-674.0;-21;3.0;918.0;-565.0;-43.0;51.0;-21
-674.0;-12;42.0;948.0;-566.0;-54.0;70.0;-12
-675.0;-16;69.0;956.0;-567.0;-104.0;103.0;-16
-676.0;-18;60.0;953.0;-567.0;-69.0;88.0;-18
-677.0;-10;50.0;935.0;-568.0;-53.0;77.0;-10
-678.0;?;16.0;934.0;-568.0;-96.0;67.0;?
-679.0;8;?;928.0;-568.0;?;-15.0;8
-679.0;0;-27.0;937.0;-568.0;-67.0;-68.0;0
-680.0;-22;-18.0;943.0;-568.0;-38.0;-51.0;-22
-680.0;-16;-15.0;959.0;-569.0;-17.0;11.0;-16
-680.0;-9;-17.0;?;-569.0;?;56.0;-9
-681.0;11;-30.0;927.0;-569.0;-6.0;76.0;11
?;8;-76.0;933.0;-570.0;-8.0;-6.0;?
-682.0;-34;-28.0;943.0;-570.0;8.0;-29.0;-34
-682.0;-2;?;956.0;-571.0;-13.0;-15.0;-2
?;-1;-16.0;938.0;-570.0;-18.0;11.0;-1
-682.0;0;-21.0;964.0;-570.0;12.0;-19.0;0
-682.0;51;-3.0;955.0;-570.0;17.0;-59.0;?
-682.0;16;?;940.0;-569.0;27.0;-127.0;16
-683.0;31;-16.0;986.0;-569.0;55.0;-51.0;31
-683.0;27;1.0;958.0;-569.0;11.0;15.0;27
-683.0;20;8.0;948.0;-568.0;10.0;-70.0;20
-683.0;?;33.0;959.0;-568.0;-10.0;-131.0;48
-683.0;?;41.0;966.0;-568.0;2.0;-31.0;-18
-682.0;2;83.0;964.0;-569.0;8.0;5.0;2
?;46;60.0;966.0;-570.0;20.0;48.0;46
-681.0;5;92.0;?;-572.0;-6.0;95.0;5
-681.0;10;105.0;961.0;-573.0;4.0;98.0;10
-681.0;?;118.0;946.0;?;6.0;96.0;30
-681.0;2;108.0;954.0;-577.0;-6.0;103.0;2
-681.0;-12;104.0;948.0;-578.0;-1.0;146.0;-12
-680.0;-11;64.0;947.0;-581.0;-28.0;161.0;?
-679.0;-30;65.0;938.0;-582.0;-38.0;115.0;-30
-679.0;-7;62.0;927.0;-583.0;31.0;40.0;-7
-678.0;20;42.0;929.0;-584.0;25.0;42.0;20
-676.0;-7;40.0;?;?;3.0;69.0;-7
?;-33;29.0;982.0;-586.0;-3.0;93.0;-33
-674.0;-71;38.0;960.0;-586.0;-27.0;97.0;-71
-674.0;-97;-9.0;946.0;-587.0;-16.0;11.0;-97
-674.0;-54;5.0;960.0;-587.0;36.0;2.0;-54
-674.0;-9;-29.0;945.0;-587.0;-2.0;82.0;-9
-674.0;-18;-56.0;940.0;-587.0;33.0;?;-18
-674.0;-26;-81.0;946.0;-587.0;8.0;-4.0;-26
-674.0;-11;-109.0;953.0;?;52.0;-6.0;-11
-674.0;-38;-124.0;949.0;-585.0;46.0;-45.0;-38
-673.0;-29;-104.0;947.0;-584.0;40.0;-107.0;-29
-673.0;21;-92.0;937.0;-584.0;36.0;-90.0;21
-672.0;-4;-47.0;946.0;-583.0;12.0;-94.0;-4
-672.0;?;-48.0;937.0;-581.0;1.0;-121.0;-23
-672.0;-19;-41.0;947.0;-580.0;?;-133.0;-19
-672.0;-14;-41.0;?;-579.0;-10.0;-53.0;-14
-672.0;19;15.0;963.0;-578.0;-2.0;-66.0;19
-672.0;30;-24.0;937.0;-577.0;3.0;-110.0;30
-672.0;-3;-7.0;946.0;-576.0;16.0;-46.0;-3
-673.0;-22;20.0;?;-576.0;3.0;-16.0;-22
-674.0;14;21.0;956.0;-575.0;-5.0;50.0;14
-676.0;-10;-6.0;925.0;-574.0;7.0;41.0;-10
-676.0;-23;-17.0;958.0;-574.0;24.0;38.0;-23
-677.0;31;-58.0;948.0;?;9.0;64.0;31
-678.0;0;-57.0;944.0;-574.0;4.0;51.0;0
-678.0;-14;-42.0;920.0;-574.0;-13.0;32.0;-14
-679.0;17;-89.0;929.0;-574.0;-33.0;-28.0;17
-679.0;18;-70.0;940.0;-574.0;-26.0;-5.0;18
-678.0;-7;-46.0;926.0;-574.0;-40.0;-3.0;?
-678.0;-31;-32.0;944.0;-574.0;-27.0;-39.0;-31
?;9;-29.0;?;-574.0;-71.0;51.0;9
-679.0;48;-3.0;946.0;-575.0;-98.0;57.0;48
-679.0;40;?;919.0;-575.0;-75.0;7.0;40
-679.0;-27;?;949.0;-575.0;-64.0;40.0;-27
-679.0;?;5.0;944.0;-576.0;-49.0;38.0;-31
-680.0;30;-8.0;934.0;-576.0;-42.0;23.0;30
?;13;21.0;928.0;-576.0;-31.0;39.0;13
?;33;-7.0;958.0;-576.0;4.0;41.0;33
-679.0;24;-7.0;959.0;-577.0;24.0;35.0;24
?;?;6.0;942.0;-577.0;-1.0;29.0;5
-680.0;42;-12.0;947.0;-577.0;15.0;58.0;42
-679.0;-5;-6.0;919.0;-577.0;42.0;19.0;-5
-680.0;-35;-11.0;955.0;-577.0;-17.0;-36.0;-35
-680.0;-20;42.0;916.0;-577.0;16.0;14.0;-20
-679.0;-20;6.0;943.0;?;4.0;-15.0;-20
-679.0;-3;-11.0;976.0;-577.0;-1.0;-110.0;-3
-678.0;11;7.0;967.0;-577.0;13.0;-61.0;11
-678.0;2;16.0;918.0;-577.0;-19.0;-4.0;2
-679.0;-12;6.0;919.0;-577.0;-34.0;-30.0;-12
-678.0;-2;13.0;950.0;-576.0;?;-41.0;-2
-677.0;-5;?;950.0;-577.0;-27.0;-69.0;-5
-677.0;-11;6.0;927.0;-577.0;?;-68.0;-11
-677.0;-23;-5.0;936.0;-577.0;-48.0;-11.0;-23
-677.0;-33;-8.0;927.0;-577.0;-34.0;44.0;-33
?;?;-18.0;937.0;-577.0;-29.0;-65.0;3
-677.0;9;-30.0;917.0;-577.0;-27.0;-84.0;9
-676.0;23;-18.0;932.0;-576.0;?;-45.0;23
-676.0;39;-13.0;949.0;-576.0;?;-103.0;39
-675.0;22;-13.0;909.0;-575.0;?;-130.0;22
-675.0;65;3.0;941.0;-574.0;-43.0;-128.0;65
-676.0;53;14.0;949.0;-573.0;-24.0;-68.0;53
-676.0;-30;20.0;898.0;-573.0;-34.0;13.0;-30
-677.0;-3;10.0;942.0;-572.0;-24.0;-15.0;-3
-677.0;41;-27.0;966.0;-572.0;-41.0;37.0;41
-677.0;-11;-31.0;945.0;-572.0;-6.0;44.0;-11
-678.0;-17;-23.0;930.0;-571.0;5.0;36.0;-17
-679.0;9;-35.0;950.0;-570.0;24.0;53.0;9
-679.0;-30;-45.0;890.0;-570.0;-1.0;25.0;-30
-679.0;-30;-47.0;911.0;-570.0;31.0;-101.0;-30
-679.0;2;-40.0;978.0;-570.0;21.0;-63.0;2
-679.0;-21;4.0;974.0;-569.0;-2.0;57.0;-21
-680.0;-17;-17.0;?;-569.0;7.0;51.0;-17
-681.0;11;14.0;920.0;-569.0;0.0;83.0;11
-682.0;7;-2.0;933.0;-569.0;-31.0;131.0;7
-684.0;32;-31.0;943.0;-568.0;8.0;42.0;32
-684.0;9;-25.0;934.0;-568.0;18.0;48.0;9
-685.0;-31;0.0;936.0;-568.0;-4.0;42.0;-31
-686.0;15;?;938.0;-568.0;?;-16.0;15
?;0;76.0;927.0;-568.0;-61.0;8.0;0
-688.0;4;96.0;928.0;?;-72.0;159.0;4
-690.0;11;115.0;898.0;-569.0;-64.0;291.0;11
-692.0;-45;121.0;927.0;-570.0;-81.0;344.0;-45
-694.0;-23;57.0;918.0;?;-88.0;344.0;-23
-696.0;-16;26.0;939.0;-572.0;-88.0;325.0;-16
-697.0;?;-16.0;?;-574.0;-54.0;204.0;-21
-697.0;2;-39.0;920.0;-575.0;-39.0;100.0;2
-698.0;15;-45.0;911.0;-576.0;5.0;127.0;15
-698.0;?;-41.0;911.0;-578.0;-10.0;128.0;33
-698.0;32;-47.0;914.0;-579.0;-1.0;97.0;32
-698.0;-5;-39.0;911.0;-580.0;-44.0;132.0;-5
-698.0;-41;-28.0;942.0;-581.0;-29.0;231.0;-41
-699.0;-5;-4.0;916.0;-582.0;-31.0;241.0;-5
-699.0;2;-9.0;931.0;-583.0;-19.0;219.0;2
-700.0;-29;44.0;883.0;-584.0;-26.0;182.0;-29
-701.0;23;55.0;920.0;-584.0;-73.0;105.0;23
-702.0;46;26.0;910.0;-585.0;-9.0;35.0;46
-703.0;-15;17.0;?;-586.0;-33.0;89.0;-15
-703.0;-48;42.0;?;-587.0;-33.0;81.0;-48
-704.0;-18;-2.0;935.0;-588.0;-96.0;93.0;-18
-705.0;21;-38.0;906.0;-589.0;-69.0;132.0;21
-705.0;5;?;937.0;-590.0;-62.0;130.0;5
-705.0;-29;-61.0;936.0;-591.0;-60.0;51.0;-29
-705.0;-24;-50.0;903.0;-593.0;-93.0;161.0;-24
-706.0;-21;-43.0;?;-594.0;-86.0;218.0;-21
-706.0;-2;-44.0;918.0;-595.0;-42.0;201.0;-2
-707.0;9;-41.0;926.0;-596.0;-61.0;303.0;9
-707.0;-19;-33.0;913.0;-597.0;-70.0;243.0;-19
-708.0;-3;-75.0;909.0;-598.0;-89.0;218.0;-3
?;?;-75.0;891.0;-599.0;-28.0;174.0;-17
-708.0;-25;-21.0;910.0;?;-104.0;126.0;-25
-708.0;2;-24.0;?;-601.0;-17.0;36.0;2
-708.0;-10;-5.0;922.0;-601.0;-23.0;2.0;-10
-706.0;14;16.0;948.0;-603.0;-28.0;?;14
-705.0;33;26.0;?;-604.0;4.0;?;33
-706.0;27;52.0;919.0;-604.0;7.0;?;27
-705.0;10;96.0;916.0;-604.0;4.0;-67.0;10
-705.0;-25;69.0;901.0;-604.0;9.0;-98.0;-25
-705.0;-11;17.0;897.0;-604.0;3.0;?;-11
-705.0;21;42.0;929.0;-604.0;0.0;-140.0;21
-704.0;-4;6.0;922.0;-604.0;40.0;-155.0;-4
-704.0;-32;-8.0;959.0;-603.0;21.0;-45.0;-32
-704.0;-27;-15.0;939.0;-603.0;22.0;?;-27
-704.0;-20;-16.0;?;-602.0;55.0;?;?
-704.0;-20;-7.0;904.0;-601.0;24.0;-15.0;-20
-704.0;-17;-23.0;921.0;-601.0;47.0;-8.0;-17
-704.0;25;-21.0;928.0;-600.0;66.0;31.0;25
-704.0;41;?;925.0;-600.0;66.0;81.0;41
-704.0;9;-49.0;936.0;-599.0;29.0;43.0;9
-703.0;-11;-88.0;928.0;-598.0;68.0;5.0;-11
-702.0;-11;-104.0;918.0;-598.0;62.0;-33.0;-11
-701.0;-8;-137.0;928.0;-597.0;40.0;-16.0;-8
-700.0;-15;-115.0;937.0;-596.0;56.0;?;-15
-699.0;-2;-80.0;911.0;-596.0;47.0;-89.0;?
-698.0;?;-12.0;933.0;-595.0;22.0;-106.0;-21
?;-14;30.0;927.0;-595.0;?;-202.0;-14
-696.0;22;55.0;915.0;-595.0;15.0;-218.0;22
-696.0;-41;50.0;951.0;-595.0;-1.0;-98.0;-41
-695.0;-14;?;924.0;-596.0;-11.0;-88.0;-14
-694.0;49;23.0;939.0;-596.0;45.0;-54.0;49
-693.0;2;-22.0;943.0;-596.0;37.0;-27.0;2
-692.0;-31;-81.0;932.0;-597.0;?;-56.0;-31
-690.0;-6;-149.0;934.0;-596.0;37.0;-178.0;-6
-689.0;42;-71.0;920.0;-595.0;47.0;-154.0;42
-689.0;4;-50.0;957.0;-594.0;43.0;-78.0;4
-688.0;-39;-56.0;960.0;-593.0;?;-157.0;-39
-688.0;-12;-12.0;908.0;-593.0;11.0;-154.0;-12
-687.0;-11;13.0;968.0;-592.0;-15.0;-218.0;-11
-686.0;-12;35.0;961.0;-592.0;-43.0;-201.0;-12
-686.0;19;59.0;923.0;-592.0;-43.0;-110.0;?
-688.0;38;?;920.0;-591.0;-42.0;-52.0;38
-688.0;0;46.0;926.0;-592.0;-15.0;39.0;0
-687.0;-3;53.0;933.0;-593.0;28.0;13.0;-3
-687.0;9;-4.0;943.0;-593.0;2.0;?;9
-687.0;-36;-23.0;917.0;-592.0;-19.0;-102.0;-36
-686.0;-28;6.0;947.0;-592.0;-15.0;1.0;-28
-685.0;-25;22.0;939.0;-593.0;-6.0;-44.0;-25
-684.0;-19;7.0;921.0;-593.0;23.0;-137.0;-19
-684.0;26;34.0;941.0;-593.0;-5.0;-150.0;26
-684.0;0;30.0;949.0;-592.0;-11.0;-102.0;0
-684.0;-15;57.0;936.0;-592.0;-19.0;-104.0;-15
-683.0;6;43.0;947.0;-592.0;-20.0;-64.0;6
-683.0;-19;59.0;909.0;-592.0;-5.0;-38.0;-19
-684.0;-5;56.0;949.0;-592.0;-10.0;0.0;-5
-683.0;33;34.0;960.0;-592.0;-18.0;-49.0;33
-683.0;21;17.0;930.0;-592.0;-11.0;-111.0;21
-683.0;13;-7.0;955.0;-592.0;-19.0;?;13
-682.0;-1;-8.0;934.0;-592.0;-4.0;33.0;-1
-681.0;11;27.0;951.0;-593.0;-20.0;6.0;11
-681.0;?;46.0;943.0;-593.0;10.0;19.0;-3
-680.0;-28;40.0;949.0;-594.0;-17.0;80.0;-28
-679.0;9;28.0;937.0;-595.0;-35.0;61.0;9
-679.0;-3;27.0;920.0;-596.0;-40.0;46.0;-3
-678.0;-9;40.0;944.0;-597.0;-28.0;15.0;-9
-677.0;7;44.0;936.0;-597.0;-16.0;42.0;7
-676.0;14;?;?;-598.0;26.0;-7.0;14
-675.0;20;58.0;?;-599.0;?;-4.0;20
-674.0;10;25.0;945.0;-599.0;11.0;27.0;10
-674.0;28;56.0;?;-600.0;17.0;27.0;28
-674.0;20;77.0;947.0;?;7.0;16.0;20
-674.0;11;64.0;937.0;-601.0;7.0;79.0;11
-675.0;21;40.0;944.0;-601.0;-5.0;138.0;21
-675.0;-3;32.0;927.0;-601.0;10.0;?;-3
-675.0;-20;40.0;933.0;-601.0;20.0;60.0;-20
-675.0;-20;-13.0;919.0;?;?;17.0;-20
-675.0;-13;-28.0;937.0;-601.0;9.0;19.0;-13
?;13;-48.0;926.0;-601.0;-3.0;19.0;13
-675.0;21;-33.0;?;-601.0;-10.0;15.0;21
-675.0;45;8.0;932.0;-601.0;-7.0;-28.0;45
-674.0;65;-26.0;941.0;-601.0;-40.0;-6.0;65
-674.0;?;5.0;925.0;-601.0;-26.0;?;-7
-674.0;-36;?;938.0;-601.0;-20.0;-23.0;-36
-674.0;11;14.0;912.0;?;-13.0;-23.0;11
-674.0;20;?;923.0;-601.0;-32.0;-43.0;?
-674.0;32;-7.0;927.0;-601.0;-16.0;-23.0;32
-674.0;26;-1.0;927.0;-600.0;-2.0;-50.0;26
-673.0;-22;-4.0;928.0;-601.0;-11.0;-2.0;-22
-673.0;-21;-22.0;935.0;-600.0;-6.0;31.0;-21
?;?;-7.0;928.0;-600.0;0.0;-33.0;?
-673.0;6;-9.0;933.0;-600.0;19.0;-51.0;6
-672.0;-21;?;917.0;-599.0;-31.0;-41.0;-21
?;-33;0.0;927.0;-599.0;-19.0;-68.0;-33
-671.0;-14;-16.0;930.0;-599.0;-28.0;-135.0;-14
-670.0;-15;0.0;933.0;-599.0;-10.0;-127.0;-15
-670.0;-20;10.0;925.0;-599.0;-32.0;-43.0;-20
-669.0;-22;16.0;921.0;-598.0;-24.0;?;-22
-670.0;-10;26.0;921.0;-598.0;-18.0;-41.0;-10
-670.0;46;?;928.0;-598.0;?;52.0;46
-671.0;31;21.0;925.0;-597.0;0.0;88.0;31
-671.0;-7;-15.0;936.0;-597.0;11.0;32.0;-7
-671.0;-10;-4.0;937.0;-597.0;33.0;42.0;-10
-671.0;-9;-16.0;937.0;-597.0;44.0;85.0;-9
-671.0;-10;-42.0;917.0;-598.0;-14.0;22.0;-10
-671.0;-29;-48.0;910.0;-598.0;18.0;39.0;-29
-671.0;-17;-41.0;928.0;-598.0;14.0;112.0;-17
-672.0;-15;?;941.0;-598.0;-9.0;114.0;-15
-673.0;-34;-31.0;939.0;-598.0;-10.0;?;-34
-674.0;-16;-17.0;917.0;-598.0;-31.0;56.0;-16
-675.0;9;-23.0;926.0;-598.0;-27.0;?;9
-676.0;22;-47.0;914.0;-598.0;-35.0;7.0;22
-677.0;9;-46.0;921.0;-597.0;-27.0;-53.0;9
-678.0;-3;-70.0;?;-596.0;-33.0;-32.0;-3
-678.0;2;-62.0;929.0;-595.0;-18.0;-69.0;2
-679.0;0;-51.0;933.0;-594.0;-33.0;-162.0;0
-679.0;9;-71.0;931.0;-593.0;-55.0;-141.0;9
-680.0;22;-83.0;918.0;-591.0;-49.0;-99.0;22
?;9;-46.0;918.0;-590.0;-65.0;-65.0;9
-681.0;-5;-55.0;?;?;-44.0;-57.0;-5
-682.0;-13;-35.0;937.0;-588.0;-30.0;-67.0;-13
-682.0;?;-30.0;947.0;-588.0;-54.0;-58.0;-8
-682.0;10;-30.0;944.0;?;-42.0;-63.0;10
-682.0;9;7.0;925.0;-587.0;-15.0;-33.0;9
-682.0;20;18.0;927.0;-586.0;-27.0;-45.0;20
-682.0;?;-9.0;911.0;-586.0;-32.0;?;9
-682.0;-10;0.0;934.0;-586.0;?;-30.0;-10
-682.0;12;18.0;951.0;-586.0;?;-12.0;12
-683.0;12;31.0;932.0;-586.0;-2.0;27.0;?
-683.0;-3;25.0;934.0;-586.0;2.0;10.0;-3
-682.0;-29;-24.0;921.0;-587.0;17.0;-28.0;-29
-683.0;-38;-7.0;937.0;-587.0;18.0;-26.0;-38
?;3;?;921.0;-587.0;24.0;-45.0;3
-683.0;?;2.0;?;-587.0;-12.0;-47.0;42
?;36;-21.0;948.0;-586.0;3.0;-93.0;36
-684.0;11;23.0;928.0;-586.0;2.0;-140.0;11
-684.0;?;28.0;947.0;-587.0;-2.0;-1.0;23
-684.0;24;54.0;954.0;-587.0;-49.0;145.0;24
-685.0;-18;45.0;926.0;-587.0;-35.0;101.0;-18
-685.0;-9;19.0;?;-588.0;-44.0;90.0;-9
-685.0;15;17.0;940.0;-588.0;-9.0;77.0;15
-684.0;-36;18.0;943.0;?;-11.0;18.0;-36
-684.0;-48;19.0;923.0;-589.0;-24.0;11.0;-48
-684.0;-25;23.0;948.0;-590.0;-20.0;23.0;-25
-683.0;?;?;929.0;?;?;18.0;-17
-683.0;0;10.0;922.0;-590.0;-19.0;-15.0;0
-683.0;?;25.0;923.0;-590.0;2.0;-15.0;-9
-683.0;-2;23.0;949.0;-590.0;17.0;-42.0;-2
?;?;4.0;942.0;-590.0;18.0;29.0;-8
-683.0;0;25.0;943.0;-589.0;?;23.0;0
-683.0;19;4.0;946.0;-589.0;24.0;-45.0;19
-683.0;-9;-11.0;956.0;-589.0;14.0;-45.0;?
-683.0;11;-8.0;919.0;-589.0;14.0;-15.0;11
-683.0;35;-13.0;928.0;-589.0;14.0;8.0;35
-683.0;25;0.0;936.0;-589.0;28.0;12.0;25
-683.0;20;-61.0;938.0;-589.0;-7.0;29.0;20
-684.0;22;-28.0;949.0;-588.0;-20.0;?;22
-684.0;21;-36.0;954.0;-588.0;6.0;?;21
?;9;-40.0;940.0;?;-5.0;?;9
-685.0;33;-29.0;919.0;-588.0;-5.0;11.0;33
-685.0;58;-40.0;926.0;-588.0;-20.0;-15.0;58
-685.0;29;-17.0;942.0;-587.0;-39.0;-15.0;?
-686.0;11;-32.0;?;-587.0;-52.0;5.0;11
-686.0;11;-27.0;926.0;-587.0;-30.0;-12.0;11
-686.0;-8;-13.0;926.0;-588.0;-44.0;14.0;-8
-687.0;0;-36.0;942.0;-588.0;-30.0;-6.0;0
?;12;-8.0;917.0;-588.0;-29.0;19.0;12
-686.0;-7;0.0;936.0;-589.0;-23.0;?;-7
-686.0;-20;-17.0;927.0;-589.0;-31.0;-4.0;?
-686.0;-4;?;956.0;-589.0;-1.0;-4.0;-4
