NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Ind.GL_Metall;PLC_PRG.MaterialIsMetal;MotorData.Motor_Pos4reached;MotorData.ActPosition;MotorData.Motor_Pos1reached;MotorData.ActSpeed;MotorData.IsForce;MotorData.ActCurrent
1;0;0;?;260014;0;0;1;16
1;0;0;0;260014;0;0;1;16
1;0;0;0;260014;?;0;3;19
1;0;0;0;260014;0;0;3;14
1;0;0;0;260014;0;0;3;27
1;0;0;0;260014;0;0;3;27
1;0;0;0;260014;0;0;1;6
1;0;0;?;260014;0;0;1;6
1;0;0;0;260014;0;0;4;10
1;0;0;0;?;0;0;2;-4
1;0;0;0;260014;?;0;2;9
1;0;0;0;260014;0;0;2;9
1;0;0;?;260014;0;?;5;8
1;?;0;0;260014;?;0;4;13
1;0;0;0;260014;0;0;-1;-10
?;?;0;?;?;0;0;4;?
?;0;?;0;?;0;0;4;3
1;0;0;?;260014;0;0;2;18
1;0;0;0;260014;0;0;1;1
?;0;0;0;260014;?;0;5;37
1;0;0;0;?;0;0;5;?
1;0;?;0;260014;0;0;5;37
1;0;0;0;260014;0;0;2;-2
1;0;0;0;?;?;0;1;27
1;0;0;0;260014;0;0;6;18
1;0;0;0;260014;0;0;4;21
1;0;0;0;260014;0;?;4;21
1;0;0;0;260014;0;0;3;19
1;0;0;0;260014;0;?;2;17
?;0;0;0;260014;0;0;4;8
1;0;0;0;260014;0;0;1;21
1;0;0;0;260014;?;0;1;21
?;0;0;0;260014;?;0;1;8
1;?;0;0;260014;0;0;3;19
1;0;?;0;260014;0;0;3;19
1;0;0;0;260014;0;0;4;19
1;0;0;0;260014;0;0;4;6
1;0;0;?;260014;0;0;4;6
1;0;0;0;260014;0;0;3;?
1;0;0;0;260014;0;0;4;18
1;0;0;0;260014;0;0;?;6
1;0;0;0;?;0;0;0;7
1;0;0;0;260014;?;0;0;7
?;0;?;0;260014;0;0;-1;16
1;0;0;0;260014;?;0;?;6
1;0;0;0;260014;0;0;1;29
1;0;0;0;260014;0;0;?;29
1;0;0;0;260014;0;0;1;8
1;0;0;0;260014;0;0;1;8
1;0;0;?;260014;0;0;3;12
1;0;0;?;260014;0;0;4;22
1;0;0;0;260014;0;0;0;8
?;0;0;?;260014;0;0;0;8
1;0;0;0;260014;0;0;2;13
?;0;0;0;260014;0;0;5;28
1;0;0;0;260014;?;0;4;13
1;0;0;0;260014;0;0;3;18
?;0;0;?;?;0;0;3;18
1;0;0;?;260014;0;0;1;6
1;0;0;0;260014;0;0;?;22
1;0;0;0;260014;0;0;2;19
1;0;?;0;260014;0;0;2;19
1;0;0;0;260014;0;0;5;8
1;0;0;0;260014;0;0;?;8
1;0;?;0;260014;0;0;0;12
1;0;0;0;260014;0;0;3;3
1;0;0;0;?;?;0;1;19
1;0;0;0;260014;0;0;?;23
1;0;?;0;260014;0;0;2;23
1;0;?;0;260014;0;0;1;-3
1;0;0;0;260014;0;-78474;-46;-120
1;0;0;0;?;0;?;?;-104
1;0;0;0;251314;0;-84187;-30;-198
1;0;0;0;251314;0;-84187;-30;-198
1;0;0;0;251314;0;-84187;-30;-198
1;0;?;0;245224;0;-94105;-131;-352
1;0;0;0;238902;0;-80968;-164;-196
1;0;0;0;235799;0;-89813;-46;?
1;0;0;0;235799;0;?;-46;-749
1;0;?;0;?;0;-93264;-113;-547
1;0;0;0;226345;0;-68875;-56;97
1;0;?;0;219704;0;-84593;-149;-745
1;0;0;0;213556;0;-84941;-44;?
?;0;0;0;?;0;-84941;-44;-485
1;?;?;0;210337;0;-89784;-99;136
1;0;0;0;203870;0;-103559;0;-880
1;0;0;0;198099;0;-79315;?;-232
1;0;0;0;194909;?;-75893;?;-711
1;0;0;0;194909;0;-75893;-51;-711
1;?;0;0;194909;0;-75893;-51;?
1;0;0;0;188181;0;?;-127;-308
1;?;0;0;182352;0;-93960;21;-689
1;0;0;0;179133;0;-58261;-18;-643
1;0;0;0;172492;0;-95439;1;-360
1;?;0;0;172492;0;-95439;1;-360
1;0;0;0;169389;0;-77024;?;-10
?;0;0;0;163531;0;-63771;-13;-972
1;0;0;0;?;0;-100572;-124;-609
?;0;0;0;153613;0;-76850;-49;-20
1;0;0;?;153613;0;-76850;-49;-20
1;0;0;0;147291;0;-66584;-78;-712
1;0;0;0;144420;?;-72384;-54;?
1;?;?;0;144420;0;?;?;?
1;0;0;0;137779;0;-65279;?;?
1;0;0;0;?;0;-94917;26;-568
1;0;0;0;131776;0;-94917;26;-568
1;0;0;0;128180;0;-80359;-164;-46
1;0;0;0;121452;0;-82853;-142;5
1;0;0;0;118407;0;-67976;0;-449
1;0;0;?;112259;0;-88595;-180;12
1;0;0;0;112259;0;-88595;-180;12
?;?;0;0;109127;0;-81519;28;-183
1;0;?;0;102660;0;-95526;-185;-185
?;0;0;0;96570;0;-54404;-64;-748
1;0;0;0;96570;0;?;-64;-748
1;0;0;0;96570;0;-54404;-64;-748
1;0;0;0;93351;0;-63626;-116;-849
1;0;?;0;93351;0;-63626;-116;-849
?;0;0;?;83433;0;-74588;-98;120
1;0;0;0;77111;0;-85695;-187;-858
1;0;0;0;70731;0;-86536;-10;-835
1;?;0;0;70731;?;-86536;-10;?
1;0;0;?;67367;0;-82592;-105;-512
?;?;?;0;61364;0;-86884;-150;-424
1;0;0;?;57768;0;?;-242;-92
1;0;0;0;57768;0;-74559;-242;-92
?;0;0;0;51678;0;-73196;-189;-395
1;0;0;?;51678;0;-73196;-189;?
?;0;0;0;45530;0;-77198;-221;-672
1;0;0;0;42485;0;-68121;-177;54
1;0;0;0;35670;0;-66381;-107;-449
1;0;0;0;29754;?;-72732;-95;-682
1;0;0;0;29754;0;?;?;?
1;?;0;?;26796;0;-87203;-89;-794
1;0;0;0;22011;0;-4176;-106;-385
1;0;0;0;22011;0;0;-36;-159
1;0;0;0;?;0;0;?;-159
1;0;0;0;22011;1;?;-39;-174
1;0;0;0;22011;1;0;-39;-164
1;0;0;0;22011;1;0;-39;-164
1;0;0;0;22011;1;0;-38;-180
?;0;0;?;?;1;0;-39;-176
1;0;?;0;22011;1;0;-36;-169
1;0;0;0;22011;1;0;-36;-169
1;?;0;0;22011;1;?;-33;?
?;0;0;0;22011;1;0;-39;-187
1;0;0;0;22011;1;0;-36;?
1;0;0;0;22011;1;0;-36;-173
1;0;0;0;22011;1;0;-41;-162
?;0;0;0;22011;1;0;-37;-165
1;0;0;0;22011;1;0;-40;-174
1;?;0;0;22011;1;0;-37;-185
1;0;0;0;22011;1;0;-37;-185
1;0;0;0;?;1;0;-36;-164
1;0;0;0;22011;1;0;-36;-164
1;0;0;0;22011;1;0;-40;-168
1;0;0;0;22011;?;0;-37;-180
1;0;0;0;22011;1;0;?;-176
1;0;0;?;?;1;0;-39;-176
1;0;0;0;22011;1;0;-37;?
1;?;0;0;?;1;0;-37;?
1;0;0;0;24244;0;?;222;461
?;0;0;0;27115;0;80968;96;526
1;?;0;0;?;0;?;96;526
1;0;?;?;33611;0;70093;?;662
1;0;0;0;39672;0;?;171;855
?;0;0;0;42804;0;85811;137;236
1;0;0;0;48894;?;68034;119;345
?;0;0;0;48894;0;68034;119;345
1;0;0;0;48894;0;68034;119;345
1;0;0;0;52548;0;80185;126;112
1;0;0;0;?;0;67512;146;342
1;0;0;0;58812;0;67512;146;342
1;0;0;0;65192;0;91756;-2;716
1;0;0;0;?;0;?;97;632
1;0;0;0;75110;0;71108;136;139
1;0;?;0;78242;0;67744;29;266
1;0;0;0;84796;0;89465;122;808
1;?;0;0;84796;0;89465;122;808
1;0;0;0;90886;?;73486;-34;-132
1;0;0;0;94018;0;77053;122;463
1;0;0;0;100572;0;66613;4;471
1;?;?;0;100572;0;66613;4;471
?;0;0;0;106488;0;84332;24;214
1;0;0;0;106488;0;84332;24;214
?;0;?;0;110084;0;65308;?;783
1;0;0;0;116493;0;86246;?;586
1;?;?;0;119451;0;94134;51;?
1;0;0;0;119451;0;94134;51;509
?;0;0;0;125599;0;68556;166;197
1;0;0;0;131921;0;59218;153;708
1;0;0;?;135140;0;80968;39;977
1;0;0;0;141143;0;75052;25;879
1;0;0;?;141143;?;75052;25;879
1;0;?;0;141143;0;75052;25;879
1;0;0;0;?;0;86884;107;689
1;0;0;?;151467;0;68295;81;869
1;0;0;0;157528;0;79837;61;745
1;0;0;0;157528;0;79837;61;745
1;?;0;0;160660;0;93699;86;191
1;0;0;0;167446;0;84216;92;769
1;0;0;0;170491;0;78039;32;670
1;0;0;0;176813;?;77546;97;241
1;0;0;0;183135;0;96744;159;-282
1;?;0;0;183135;0;96744;159;-282
1;0;0;?;186325;0;76299;125;-46
1;0;0;0;192328;0;89494;89;1029
1;0;0;0;192328;0;89494;89;?
1;0;0;0;195460;0;77343;33;182
1;?;0;0;202275;?;73370;38;250
1;0;0;0;202275;0;73370;38;250
1;0;0;0;208829;0;84216;-9;140
1;?;0;0;211787;?;74356;3;837
1;0;?;?;218341;0;62988;168;788
1;0;0;0;?;?;86623;85;813
1;0;0;0;224344;0;86623;85;813
1;0;0;0;227389;0;72181;?;532
1;0;0;0;234030;0;66990;151;?
1;0;?;0;237220;0;71804;99;344
1;0;0;0;237220;0;71804;99;?
1;0;0;0;243078;0;84361;87;608
1;0;0;0;243078;0;84361;87;608
?;0;0;0;246674;0;90132;166;-219
1;0;0;0;252677;0;87232;25;174
1;0;0;0;259144;0;75458;72;163
1;?;?;0;262827;0;76009;43;560
1;0;0;?;262827;0;76009;43;560
1;0;0;0;269149;0;65917;134;-214
1;0;0;?;272426;0;67367;-52;511
?;0;0;0;278835;0;94308;-15;275
1;0;0;0;284925;0;?;103;340
1;0;?;0;284925;?;65424;103;340
1;0;0;0;287796;0;72732;188;535
1;0;0;0;294756;0;83752;96;?
1;0;0;0;294756;0;83752;96;703
?;0;0;0;300759;0;81316;66;717
1;0;?;0;300759;?;81316;66;717
1;0;0;0;303717;0;74994;8;247
1;0;0;0;310445;0;87812;78;847
1;0;0;?;313548;0;97759;62;?
1;0;0;0;319551;0;54897;?;746
1;0;0;0;319551;0;54897;208;746
1;?;0;0;325554;0;96309;-1;500
1;0;0;0;329237;0;103704;141;310
1;0;?;0;335472;0;79315;178;454
?;0;0;0;335472;0;79315;?;454
1;0;0;0;?;0;93206;-13;258
1;0;0;0;341562;0;93206;-13;258
1;0;0;0;345332;0;54549;57;362
?;?;0;0;351799;?;73399;45;168
1;0;0;0;?;0;85318;88;?
1;0;0;0;361485;0;75168;190;456
1;0;0;0;361485;0;75168;190;456
1;0;0;0;364617;0;91988;96;870
?;0;0;0;370678;0;?;-6;1094
1;0;0;0;377406;0;86594;148;997
1;0;0;0;380538;0;84100;99;1019
1;0;?;0;380538;0;84100;99;1019
1;0;?;0;?;0;95758;253;995
1;0;0;0;389499;0;61016;45;911
1;0;?;0;389499;0;61016;45;911
1;0;?;0;?;0;0;78;368
1;0;0;0;389992;0;0;78;368
1;0;0;1;389992;0;0;81;366
1;0;0;1;389992;?;0;79;374
1;0;0;1;?;0;0;81;377
1;0;0;1;?;0;0;83;362
1;?;0;1;389992;0;0;83;362
1;0;0;1;389992;0;0;83;366
1;?;0;1;389992;0;0;80;366
1;0;0;1;389992;0;0;82;364
1;0;0;1;389992;0;0;78;380
1;0;0;1;389992;0;0;78;380
1;0;0;1;389992;0;0;82;360
?;0;0;1;389992;0;0;79;364
1;?;0;1;389992;0;0;79;364
1;0;0;1;389992;0;0;81;370
1;0;0;1;389992;0;0;81;366
1;0;0;1;389992;0;0;81;366
1;0;?;1;389992;0;0;80;378
?;?;0;?;389992;0;0;80;370
1;0;0;1;389992;0;0;79;?
1;0;0;1;389992;0;0;79;364
1;0;0;1;389992;0;0;80;355
?;0;0;1;389992;0;0;82;370
1;0;?;0;386715;0;-91756;-234;-733
1;?;0;?;382887;?;-66903;-217;-365
1;0;0;0;382887;0;-66903;-217;-365
1;0;0;0;382887;0;-66903;-217;-365
1;0;0;?;377116;0;-57536;-129;-1015
1;0;0;0;370968;0;-81606;-226;-417
1;?;0;0;?;0;-84709;-15;-690
1;0;0;0;363602;0;-85956;?;?
1;0;0;0;357193;?;?;-56;-266
1;0;0;0;?;0;-71688;?;-266
1;0;0;0;353133;0;-89030;-52;21
?;0;?;0;347188;0;?;-60;-70
1;0;0;0;?;0;-83636;-242;131
?;0;0;0;337908;0;-98078;-85;?
1;0;0;0;337908;0;-98078;-85;-105
1;0;0;0;337908;0;-98078;-85;-105
1;0;?;0;331209;0;-71340;-169;-136
1;0;0;0;325351;0;-78677;-56;-571
1;0;0;0;?;0;-94337;-81;-51
1;?;0;0;315433;0;-83694;-235;-94
1;0;0;0;315433;0;-83694;-235;-94
1;0;0;0;312330;0;-67048;?;-772
1;0;0;0;306153;0;?;?;-289
1;0;0;0;302470;0;-74849;-79;168
1;0;0;?;?;0;-74849;?;168
1;0;0;0;296061;0;-74327;11;-812
1;0;0;?;?;0;-75748;-188;-628
1;0;0;0;285679;0;-62089;-77;-396
1;0;0;0;?;0;-90103;27;-461
1;0;0;0;?;0;-90103;27;-461
1;0;0;0;?;?;-90103;?;-461
1;0;0;?;273586;0;?;?;473
1;0;0;0;269903;0;-59015;-99;103
1;0;0;0;263987;?;-60958;19;-302
1;0;?;0;260797;0;-97904;-125;158
1;0;0;0;?;0;?;-125;?
1;0;0;0;254620;?;-85695;-87;263
1;0;0;0;248153;0;-63771;0;-485
?;0;0;0;244934;0;-84042;-110;-537
1;0;0;?;244934;0;?;-110;-537
1;0;0;0;238699;0;-62147;29;-943
1;0;0;0;235016;0;-65946;-36;-440
1;?;0;0;228868;0;-58609;1;-512
1;0;0;0;228868;0;-58609;1;-512
1;0;0;?;228868;0;?;1;-512
1;?;0;0;222691;0;-71630;-112;-73
1;0;0;0;?;0;-80127;33;-33
1;0;0;0;213034;?;-72181;-11;-509
?;0;?;?;209670;0;-83926;-162;-297
1;0;0;?;202710;0;-78213;-60;-136
1;0;0;0;199752;0;-84506;10;-1084
1;0;0;?;199752;0;-84506;10;-1084
1;0;0;0;193575;0;?;-49;-284
1;?;0;0;190472;0;-72732;-61;-349
1;?;?;0;190472;0;-72732;-61;-349
1;0;0;0;183338;0;?;-79;?
1;0;0;0;177335;0;-65772;-54;?
1;0;0;0;177335;0;-65772;-54;-742
1;0;0;0;174145;0;-68846;-156;-544
1;0;0;0;167417;0;-68092;43;-995
1;0;0;0;164053;?;-89842;-34;-456
1;?;0;?;164053;0;-89842;-34;-456
1;0;0;0;157731;0;?;?;-143
1;?;0;0;153961;0;-81548;-153;-879
1;0;0;0;147987;0;-71978;-201;-472
1;0;0;0;141549;0;-66526;-187;-715
?;0;0;0;141549;?;-66526;-187;-715
1;0;0;0;141549;0;-66526;-187;-715
1;0;0;0;140012;0;-145;-153;342
?;0;0;0;140012;0;?;-33;-162
1;0;0;0;140012;0;0;-33;-159
1;0;0;?;140012;0;0;-32;-146
1;0;0;0;140012;0;?;-32;?
1;0;?;0;140012;0;0;-32;-152
1;0;0;0;140012;0;0;-31;-156
?;0;0;0;140012;0;0;-36;-150
1;0;0;?;140012;?;0;-33;-144
?;0;0;0;140012;0;0;-33;?
1;0;0;0;140012;0;0;-31;-148
1;?;?;0;140012;0;0;-33;-153
1;?;0;0;140012;0;0;-28;?
1;0;0;0;140012;?;0;-28;?
1;0;0;0;?;0;0;-28;-157
1;0;?;0;140012;0;0;-33;-157
1;0;0;0;?;0;0;-33;-156
1;0;0;0;140012;0;0;-31;-140
1;0;0;0;140012;0;0;-31;-142
?;0;0;0;140012;0;0;-31;-142
?;0;?;?;140012;?;0;?;-142
?;0;?;0;140012;0;0;-33;-144
1;?;0;0;140012;0;0;-31;-144
?;0;0;0;140012;0;0;-35;-161
1;0;0;0;?;0;0;?;-161
1;0;0;?;140012;0;0;-31;-153
1;0;0;?;140012;0;0;-33;-148
1;0;0;0;140012;?;0;-33;-148
1;0;0;0;140012;0;0;-31;-145
1;0;0;0;140012;0;0;-31;-145
1;0;0;0;140012;0;0;-32;-142
1;0;0;0;140012;0;0;-33;-138
1;0;0;0;140012;?;0;-33;-162
?;0;0;0;140012;0;0;-33;-162
1;0;0;0;140012;0;0;-33;-156
1;0;?;0;140012;0;0;-32;-142
1;0;0;0;140012;?;0;?;-150
1;0;?;0;140012;0;0;-31;-150
1;0;0;0;?;0;0;-32;-156
?;0;0;0;140012;0;0;-31;-140
1;0;0;0;140012;?;0;-31;-140
1;0;0;?;140012;0;0;-31;-140
1;0;0;0;140012;0;0;-32;-153
1;0;0;0;?;0;0;-36;-153
1;0;0;0;140012;0;?;-33;-144
1;0;0;0;140012;0;0;-33;-144
1;0;0;0;140012;0;0;-34;-157
1;0;?;0;140012;0;?;-33;-132
1;0;0;0;140012;0;0;?;-148
?;0;0;0;140012;0;0;-32;-156
1;0;?;0;140012;0;?;-32;-156
?;0;0;0;140012;0;0;-33;-152
1;0;0;0;140012;?;0;-37;?
1;0;0;0;140012;?;0;-29;-140
1;0;0;0;140012;0;0;-29;-162
1;0;0;0;140012;0;0;-29;-162
?;0;?;0;140012;0;0;-28;-168
1;0;0;0;140012;0;0;-28;?
1;0;0;0;140012;0;0;-32;-144
1;0;0;0;140012;0;0;-35;-153
1;0;0;0;140012;0;0;-29;-161
1;0;0;0;140012;0;0;?;-161
1;0;0;0;140012;0;0;-34;-122
1;0;0;0;140012;0;0;-33;-153
1;?;?;0;140012;0;?;-35;-138
1;0;0;0;140012;0;0;-32;-138
?;0;0;?;140012;0;0;-32;-138
1;0;0;0;?;0;?;-30;-166
1;?;0;0;140012;0;0;-32;-138
1;0;0;0;140012;0;0;-31;-136
?;0;0;0;140012;0;0;-31;-136
1;0;0;0;140012;0;0;-31;-136
1;0;0;0;140012;0;0;-33;-157
1;0;0;0;140012;0;0;-33;-134
1;0;0;0;140012;0;0;?;-156
1;0;?;0;140012;0;0;-31;-156
1;0;0;0;140012;0;0;-32;-150
?;0;0;0;140012;0;0;-36;-142
1;0;0;0;140012;0;0;?;?
1;?;0;0;140012;0;0;-32;-140
1;0;0;0;140012;0;0;-32;-140
?;0;0;0;140012;0;0;?;-170
1;0;0;0;140012;0;0;-30;?
1;0;0;?;140012;0;0;-30;-153
1;?;0;0;140012;0;0;-34;-138
1;0;0;0;140012;0;0;-36;-146
1;0;0;0;140012;?;0;-36;-146
?;0;0;0;140012;0;0;-31;-150
1;0;?;0;140012;0;0;-35;-142
1;0;0;?;140012;0;0;-30;-138
1;0;0;0;?;0;0;-33;-164
1;0;0;0;140012;0;?;-33;-164
1;0;0;0;140012;0;0;-31;-165
1;0;0;0;140012;0;0;-36;-152
1;0;0;0;140012;0;0;-29;-146
1;0;0;0;140012;0;0;-34;-140
?;0;0;0;140012;0;0;-34;-140
1;0;0;0;140012;0;0;-32;-128
1;?;0;?;140012;0;0;-35;-152
1;0;0;0;140012;0;0;-35;-152
1;0;?;0;140012;0;?;-32;-136
1;0;0;0;140012;0;0;-32;-136
1;0;?;0;140012;0;0;-30;?
1;0;0;0;140012;0;?;-33;-153
1;0;0;0;140012;?;0;-33;?
1;0;0;0;140012;0;0;-33;-159
1;0;0;0;?;0;?;-33;-159
?;0;0;0;140012;0;0;-30;-156
1;0;0;0;140012;0;0;-30;-157
1;0;0;?;140012;0;0;-30;?
1;0;?;0;?;?;0;-35;-153
?;0;0;0;140012;0;0;?;-153
1;0;0;0;140012;0;0;-35;-153
1;0;0;0;140012;0;?;-31;-148
?;?;0;0;140012;?;0;-33;-157
1;0;0;0;140012;0;0;-32;-157
1;0;0;0;140012;0;0;-33;-154
1;0;0;0;140012;0;0;-33;-154
1;0;0;0;140012;0;0;-33;-161
1;0;?;0;140012;0;0;-32;-146
1;0;0;0;140012;0;0;-34;-144
1;0;0;0;140012;0;0;-28;-169
1;0;0;0;140012;0;?;-28;-169
1;0;0;0;?;0;0;-31;-152
1;0;0;0;140012;0;0;-32;-148
1;0;0;0;140012;0;0;-32;-153
?;0;0;0;140012;0;0;-31;?
1;0;?;0;140012;0;0;-31;-142
1;0;0;0;140012;0;0;-31;-142
?;0;0;0;140012;0;0;-33;-154
1;0;?;0;140012;0;0;-30;-150
1;0;0;0;140012;0;0;?;-159
1;0;0;?;140012;0;0;-33;-153
1;0;0;0;140012;0;0;-33;-153
1;0;0;?;140012;0;0;-34;-145
1;0;0;0;140012;0;0;-32;?
1;0;0;0;140012;0;0;-30;?
1;0;0;0;140012;?;0;-30;-142
1;0;0;0;140012;0;0;-30;-142
1;?;0;0;140012;?;0;-30;-142
1;?;0;0;140012;0;0;-33;-153
1;0;0;0;139954;0;?;?;83
1;0;0;0;134821;0;-66062;-34;-625
?;0;0;0;131718;0;-89465;-94;-170
1;0;0;0;131718;0;-89465;-94;?
1;0;0;0;124903;0;-86768;-62;-323
?;0;?;0;?;0;-82244;-64;-318
1;0;0;0;115072;0;-69658;?;-325
1;0;0;?;115072;0;-69658;-124;-325
1;0;0;0;108170;0;-69252;-45;-136
1;0;0;0;105067;0;-86623;-38;-729
1;0;0;0;98571;?;-72558;-60;?
1;0;0;0;?;0;-77894;-204;-129
1;0;0;0;94888;0;-77894;-204;-129
1;0;0;0;94888;0;-77894;-204;-129
1;0;0;0;88885;0;-86420;12;?
1;0;0;0;85376;0;-55361;-172;-308
1;0;0;0;78909;0;?;-24;-566
1;0;0;0;?;0;-68527;-171;-328
1;0;0;0;72732;0;-68527;-171;-328
1;0;0;0;69629;0;-86275;-58;-679
1;0;0;0;63452;?;-91872;-162;-348
1;0;0;0;60001;0;-73051;-187;-221
1;0;0;0;53621;0;-78416;-46;-915
1;0;0;0;?;0;-78416;-46;-915
1;0;0;0;50576;0;-83056;-175;-616
1;?;0;0;50576;?;-83056;-175;-616
1;0;0;0;?;?;-66787;-88;-569
1;0;0;0;36975;0;-55361;-140;-440
1;0;0;0;36975;0;-55361;-140;-440
1;0;0;0;33930;0;-84013;?;?
1;?;0;0;33930;0;-84013;-97;-925
1;0;0;0;23403;?;-84332;-44;?
1;0;0;0;22011;0;-1479;-6;-182
1;0;0;0;22011;0;?;-39;-172
?;?;0;0;22011;0;0;-39;-172
1;0;?;0;22011;1;0;-38;-172
1;0;0;0;22011;1;0;-39;-173
1;0;?;0;22011;1;0;?;-178
1;0;?;0;22011;1;0;-39;-178
1;0;0;?;22011;1;0;-39;-178
1;0;0;0;22011;1;0;-40;-182
1;0;0;0;22011;?;0;-38;-171
?;0;0;0;22011;1;0;-37;-173
1;0;?;0;22011;1;0;-36;-185
1;0;0;0;22011;1;0;-36;-185
1;0;?;0;22011;1;0;-39;-179
1;0;0;0;22011;1;0;-38;-182
1;?;0;0;22011;1;0;?;-174
1;0;0;0;22011;1;0;-35;-179
1;0;0;0;22011;1;?;-35;-179
1;0;0;0;22011;1;0;-34;-177
1;0;0;0;22011;1;0;-40;-177
1;0;0;0;22011;?;0;-40;-177
1;0;0;0;22011;1;0;-39;-171
1;0;0;0;22011;1;0;-39;-171
1;0;0;0;22011;1;0;-40;-185
1;0;0;0;22011;1;0;?;-182
1;0;0;0;22011;1;0;-40;-171
1;0;0;0;22127;1;-21402;223;52
1;0;?;0;22127;1;-21402;223;52
1;0;0;0;24708;0;92017;?;609
1;0;0;0;31349;0;82360;169;301
1;0;0;0;37265;0;99267;230;733
1;0;0;0;37265;0;99267;?;733
1;0;0;?;?;?;70615;87;657
1;0;0;?;47270;0;66526;223;811
1;0;0;0;47270;0;66526;223;?
1;0;0;0;53447;0;94279;133;206
?;0;0;?;56724;0;96744;249;199
1;0;0;0;63510;?;92742;144;?
?;0;?;0;63510;0;92742;144;330
1;0;0;0;67454;0;92858;?;929
1;?;0;0;73689;0;89871;197;490
1;0;0;?;76734;0;75284;-4;-104
1;?;0;0;83520;0;63104;-22;678
1;0;0;0;?;?;63104;-22;678
1;0;0;0;86565;0;70528;137;78
1;0;?;0;92713;0;62872;136;-9
1;0;0;0;96396;?;69832;66;282
1;0;?;0;102341;0;82911;-35;?
1;0;0;0;102341;?;?;-35;134
1;0;0;0;102341;0;82911;-35;134
1;0;0;0;108895;0;67251;179;197
1;0;0;0;112955;0;95062;-24;421
1;0;0;0;119451;0;97904;99;589
1;0;0;0;119451;0;97904;99;589
1;0;0;0;122902;0;87551;-1;425
1;0;0;0;126092;0;?;27;86
1;0;0;0;133458;0;71978;36;?
?;0;0;0;139461;0;70180;-64;238
1;?;0;0;139461;?;70180;-64;238
?;0;0;?;?;0;100224;93;138
1;0;0;0;149379;0;65627;-5;649
1;0;?;?;149379;0;65627;?;649
1;0;0;0;152424;0;84651;151;122
1;0;0;0;158746;?;71630;-16;270
1;0;0;0;162661;0;87000;51;710
1;0;0;0;162661;0;87000;51;710
1;0;0;?;168751;0;85028;149;833
1;0;0;0;174899;0;66381;184;707
?;0;0;?;178408;0;89117;40;1023
1;0;0;0;185223;0;82621;172;474
?;?;0;?;185223;0;?;172;474
1;0;0;0;188326;0;80939;67;238
1;?;0;0;194909;0;84854;?;?
1;0;0;0;194909;0;84854;110;532
1;0;0;0;201057;0;89552;111;471
1;0;0;0;204421;0;81374;?;-105
?;0;0;0;204421;0;81374;118;-105
1;0;0;0;208017;0;100195;90;-74
1;0;0;0;214977;0;82070;177;478
1;0;0;0;221531;0;70644;88;440
1;0;0;0;?;0;89233;141;524
1;0;0;0;224663;0;89233;141;524
1;0;0;0;231623;?;87000;13;533
1;0;0;0;234987;?;?;117;377
1;0;0;0;240903;0;65888;78;624
1;0;0;0;240903;0;65888;78;624
1;0;0;0;240903;0;65888;78;624
1;0;?;0;245224;?;88305;11;556
1;0;0;?;251314;0;57536;94;250
?;0;0;0;254678;?;69281;?;495
1;0;0;0;261870;0;85956;?;528
1;0;0;0;261870;0;85956;14;528
1;0;0;?;266017;?;85202;156;322
1;0;0;0;271962;0;68614;101;-121
1;0;0;0;275326;0;82708;28;622
1;0;0;?;282025;0;68527;222;479
1;0;0;0;282025;0;?;222;479
1;0;?;0;288028;0;69136;59;1020
1;0;0;0;291392;0;86246;121;399
?;0;0;0;291392;0;86246;121;399
1;0;?;?;295481;?;79460;71;?
1;0;0;0;?;0;99325;157;?
1;0;0;0;307632;0;86623;?;-66
?;0;0;0;307632;?;?;?;-66
1;0;?;0;311547;0;?;-33;266
1;0;0;0;?;0;87580;0;187
1;0;0;0;317956;?;87580;0;187
?;0;0;0;?;0;80272;9;692
1;?;0;0;?;0;99586;74;162
1;0;0;0;330919;0;62872;64;597
1;0;0;0;336835;0;90190;?;671
1;0;0;0;336835;0;90190;16;671
1;0;0;0;336835;0;90190;16;671
1;0;0;0;343708;0;82824;122;219
1;0;0;?;347478;0;77285;-27;677
1;0;?;0;353568;0;57420;192;930
1;0;0;0;356671;0;81026;137;977
0;1;1;0;363312;0;91234;-16;816
0;1;1;0;363312;?;91234;-16;816
0;1;1;0;366531;0;91698;207;949
?;1;1;0;372853;0;68005;39;693
0;?;1;?;376536;0;?;36;360
0;?;1;?;382916;0;74617;72;443
0;1;1;0;382916;0;74617;72;443
0;?;1;0;388948;0;89581;222;1119
?;1;1;0;389992;0;232;?;619
0;1;?;0;389992;?;232;?;619
?;1;1;1;389992;0;0;71;342
0;1;1;?;389992;0;0;75;341
0;1;1;1;389992;0;0;?;341
0;1;1;1;389992;0;0;76;335
0;1;?;1;389992;0;0;75;338
0;1;1;1;389992;0;0;74;337
0;1;1;1;389992;0;0;74;337
0;1;1;1;389992;0;0;75;337
0;1;1;1;389992;0;0;77;348
0;1;1;1;389992;0;0;73;347
?;1;1;1;?;0;0;75;347
0;1;1;1;389992;0;0;75;347
0;?;1;1;389992;0;0;73;333
0;1;1;1;389992;0;0;73;348
0;?;1;1;389992;0;0;73;348
0;1;?;1;?;?;0;75;366
0;?;1;1;389992;?;0;72;?
0;1;1;1;?;0;0;72;347
0;1;1;1;389992;0;0;76;330
0;1;1;1;389992;0;?;74;336
