InertialMeasurementUnit RLA accZ;Accelerometer RUA^ accY;InertialMeasurementUnit RLA accX;Accelerometer RUA_ accX;Accelerometer RUA^ accZ;Accelerometer RWR accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA_ accY;InertialMeasurementUnit RUA accY
467.0;1087.0;-870.0;197.0;244.0;612.0;-975.0;1002.0;108.0
472.0;1086.0;-870.0;213.0;302.0;609.0;-992.0;1004.0;?
?;1075.0;-842.0;260.0;328.0;?;-982.0;1003.0;?
508.0;1082.0;-836.0;311.0;298.0;599.0;-987.0;?;273.0
510.0;1099.0;-820.0;360.0;251.0;619.0;-975.0;981.0;276.0
530.0;1101.0;-841.0;325.0;247.0;554.0;-988.0;988.0;245.0
540.0;1071.0;-833.0;319.0;228.0;567.0;-974.0;990.0;200.0
563.0;1090.0;-839.0;300.0;198.0;561.0;-967.0;990.0;145.0
560.0;1089.0;-827.0;251.0;188.0;560.0;?;990.0;117.0
544.0;1092.0;-834.0;253.0;187.0;539.0;-952.0;990.0;101.0
529.0;1099.0;-858.0;223.0;180.0;541.0;-966.0;1003.0;94.0
508.0;1100.0;-868.0;199.0;219.0;536.0;-976.0;1015.0;105.0
476.0;1093.0;-867.0;226.0;218.0;552.0;-985.0;996.0;133.0
459.0;1055.0;-870.0;229.0;232.0;569.0;-995.0;?;172.0
440.0;1058.0;-834.0;261.0;231.0;502.0;?;975.0;177.0
425.0;1064.0;-817.0;265.0;203.0;502.0;-946.0;947.0;?
441.0;1037.0;?;297.0;205.0;518.0;-943.0;956.0;177.0
441.0;1058.0;-832.0;250.0;220.0;528.0;-946.0;968.0;139.0
442.0;1073.0;-842.0;198.0;?;545.0;-952.0;963.0;120.0
450.0;1066.0;-844.0;197.0;199.0;566.0;-966.0;972.0;132.0
?;1086.0;-837.0;236.0;238.0;549.0;-958.0;984.0;146.0
435.0;1098.0;-840.0;242.0;244.0;571.0;-968.0;961.0;182.0
448.0;1119.0;-856.0;268.0;257.0;600.0;-992.0;988.0;202.0
461.0;1090.0;-848.0;281.0;257.0;592.0;?;?;202.0
479.0;1051.0;-852.0;301.0;246.0;581.0;-995.0;1000.0;210.0
492.0;1056.0;-839.0;299.0;234.0;571.0;-985.0;1007.0;202.0
508.0;1046.0;-828.0;301.0;216.0;623.0;-961.0;987.0;208.0
508.0;1115.0;-798.0;283.0;?;619.0;-930.0;964.0;183.0
507.0;1158.0;-823.0;260.0;250.0;608.0;-956.0;954.0;172.0
510.0;1142.0;-887.0;281.0;240.0;601.0;?;997.0;?
509.0;1101.0;-893.0;306.0;224.0;576.0;?;1034.0;?
500.0;1088.0;-867.0;287.0;?;568.0;-1000.0;1008.0;190.0
499.0;1062.0;-873.0;289.0;?;567.0;-999.0;1012.0;184.0
498.0;1079.0;-840.0;274.0;240.0;551.0;-966.0;1017.0;181.0
503.0;1076.0;?;263.0;254.0;561.0;?;971.0;186.0
499.0;1095.0;-834.0;281.0;266.0;567.0;-964.0;985.0;191.0
491.0;1093.0;-834.0;?;252.0;556.0;-968.0;983.0;191.0
502.0;?;-854.0;273.0;229.0;548.0;-986.0;993.0;191.0
491.0;1060.0;-841.0;262.0;227.0;542.0;-970.0;1018.0;179.0
487.0;1070.0;-838.0;262.0;227.0;557.0;-962.0;972.0;175.0
486.0;1060.0;-832.0;262.0;207.0;551.0;-953.0;972.0;160.0
?;1072.0;-832.0;250.0;231.0;531.0;-951.0;979.0;151.0
470.0;1077.0;-828.0;243.0;259.0;?;-949.0;970.0;153.0
464.0;1053.0;-840.0;269.0;252.0;531.0;-968.0;?;197.0
464.0;1023.0;-818.0;281.0;233.0;565.0;-951.0;976.0;208.0
452.0;1046.0;-812.0;?;228.0;573.0;-941.0;936.0;197.0
457.0;1088.0;-821.0;272.0;266.0;569.0;?;949.0;184.0
453.0;1088.0;-847.0;263.0;?;540.0;-979.0;972.0;187.0
461.0;1085.0;-858.0;277.0;253.0;591.0;-995.0;979.0;210.0
482.0;1075.0;-843.0;288.0;271.0;577.0;-977.0;992.0;213.0
483.0;1089.0;-837.0;286.0;269.0;604.0;?;988.0;207.0
480.0;1076.0;-847.0;278.0;287.0;?;-984.0;990.0;201.0
498.0;1073.0;-835.0;?;277.0;579.0;-976.0;990.0;226.0
518.0;1115.0;-823.0;301.0;285.0;577.0;-967.0;973.0;219.0
517.0;1103.0;-845.0;299.0;278.0;615.0;-990.0;987.0;222.0
519.0;1061.0;-849.0;320.0;305.0;639.0;-997.0;1009.0;243.0
533.0;1050.0;-825.0;320.0;?;641.0;-967.0;980.0;252.0
512.0;1037.0;-801.0;320.0;387.0;571.0;-955.0;977.0;300.0
494.0;1036.0;-782.0;350.0;374.0;637.0;-945.0;950.0;362.0
500.0;1069.0;-761.0;416.0;309.0;650.0;-922.0;948.0;356.0
505.0;1064.0;-769.0;408.0;284.0;634.0;-928.0;931.0;317.0
513.0;1114.0;-810.0;377.0;221.0;608.0;-946.0;951.0;267.0
532.0;1116.0;-841.0;323.0;216.0;605.0;-957.0;990.0;210.0
542.0;1124.0;-860.0;274.0;201.0;573.0;?;1027.0;?
531.0;1105.0;-881.0;247.0;213.0;611.0;-994.0;1021.0;126.0
515.0;1107.0;-886.0;218.0;194.0;588.0;-990.0;1015.0;119.0
500.0;1096.0;-881.0;208.0;227.0;577.0;-982.0;1024.0;130.0
488.0;1088.0;-889.0;200.0;225.0;512.0;-989.0;1026.0;148.0
474.0;1082.0;-882.0;227.0;221.0;551.0;-979.0;1022.0;170.0
472.0;1080.0;-859.0;250.0;236.0;533.0;-966.0;985.0;181.0
462.0;1062.0;-857.0;253.0;254.0;557.0;-971.0;971.0;174.0
446.0;1060.0;-852.0;233.0;277.0;503.0;-975.0;980.0;195.0
453.0;?;-834.0;263.0;?;549.0;-971.0;989.0;203.0
457.0;1041.0;-816.0;272.0;277.0;569.0;-961.0;949.0;207.0
453.0;1065.0;-803.0;294.0;264.0;560.0;-955.0;956.0;225.0
463.0;1104.0;-800.0;299.0;262.0;574.0;-957.0;956.0;222.0
476.0;?;?;300.0;290.0;591.0;-981.0;958.0;209.0
486.0;1069.0;-830.0;283.0;281.0;614.0;-979.0;?;225.0
496.0;1082.0;-823.0;289.0;280.0;635.0;-973.0;954.0;226.0
505.0;1071.0;-823.0;301.0;285.0;582.0;-963.0;976.0;236.0
518.0;1049.0;-822.0;305.0;271.0;593.0;-962.0;961.0;226.0
523.0;1065.0;-829.0;302.0;288.0;633.0;-961.0;967.0;219.0
494.0;1093.0;-839.0;279.0;273.0;661.0;-972.0;970.0;243.0
481.0;1093.0;-831.0;300.0;303.0;615.0;-974.0;976.0;288.0
503.0;1035.0;?;341.0;263.0;596.0;-966.0;988.0;287.0
517.0;1061.0;-817.0;361.0;234.0;618.0;-945.0;982.0;241.0
517.0;1080.0;-808.0;306.0;230.0;622.0;?;962.0;183.0
503.0;1089.0;-838.0;262.0;216.0;593.0;-957.0;979.0;165.0
503.0;1090.0;-857.0;270.0;237.0;?;-971.0;1009.0;178.0
494.0;1089.0;-851.0;251.0;217.0;521.0;-969.0;997.0;163.0
472.0;1067.0;-868.0;253.0;258.0;563.0;-985.0;1001.0;192.0
468.0;?;-847.0;251.0;320.0;556.0;-967.0;?;199.0
455.0;1112.0;-838.0;256.0;310.0;569.0;-970.0;980.0;237.0
445.0;1088.0;-833.0;299.0;291.0;570.0;-963.0;973.0;306.0
470.0;1065.0;-819.0;319.0;283.0;555.0;-959.0;959.0;245.0
478.0;1075.0;-819.0;305.0;243.0;588.0;-961.0;958.0;248.0
496.0;1081.0;-826.0;289.0;?;566.0;-969.0;?;215.0
505.0;1103.0;-846.0;280.0;258.0;567.0;-977.0;978.0;214.0
502.0;1103.0;-852.0;275.0;268.0;597.0;-987.0;998.0;204.0
511.0;1094.0;-857.0;264.0;265.0;588.0;-992.0;1012.0;190.0
511.0;1072.0;-853.0;260.0;269.0;564.0;-991.0;1006.0;197.0
510.0;1078.0;-851.0;279.0;250.0;557.0;-986.0;1010.0;203.0
503.0;1062.0;-839.0;281.0;231.0;570.0;-973.0;991.0;213.0
503.0;1078.0;-836.0;271.0;207.0;551.0;-973.0;990.0;187.0
495.0;?;-837.0;252.0;227.0;539.0;-965.0;990.0;194.0
495.0;1071.0;?;?;207.0;393.0;-964.0;978.0;177.0
497.0;1090.0;-843.0;251.0;194.0;269.0;-967.0;?;182.0
604.0;1090.0;-843.0;233.0;241.0;540.0;-967.0;989.0;152.0
627.0;1106.0;-904.0;180.0;263.0;1001.0;-975.0;1028.0;124.0
233.0;1139.0;-928.0;134.0;123.0;892.0;-980.0;1041.0;165.0
92.0;1142.0;-954.0;66.0;371.0;680.0;?;993.0;99.0
219.0;1080.0;-849.0;348.0;473.0;693.0;-1008.0;1030.0;147.0
373.0;1042.0;-767.0;719.0;364.0;658.0;-978.0;980.0;353.0
430.0;1067.0;-750.0;621.0;?;667.0;-955.0;925.0;390.0
384.0;1075.0;-778.0;436.0;283.0;638.0;-954.0;912.0;210.0
297.0;1020.0;-826.0;344.0;270.0;593.0;-978.0;961.0;136.0
302.0;1014.0;-820.0;375.0;356.0;619.0;-966.0;959.0;199.0
317.0;1029.0;-777.0;408.0;371.0;642.0;-939.0;?;221.0
286.0;1022.0;-750.0;414.0;371.0;657.0;?;890.0;275.0
292.0;992.0;-725.0;455.0;394.0;692.0;-951.0;?;271.0
280.0;1000.0;?;478.0;385.0;693.0;-931.0;845.0;301.0
282.0;1031.0;-672.0;511.0;357.0;742.0;-926.0;791.0;301.0
333.0;1061.0;-692.0;500.0;384.0;722.0;-940.0;818.0;284.0
331.0;1059.0;-712.0;529.0;?;716.0;-970.0;855.0;258.0
342.0;1059.0;-736.0;486.0;337.0;680.0;-980.0;895.0;244.0
374.0;1024.0;-732.0;495.0;370.0;709.0;?;904.0;248.0
398.0;1001.0;-712.0;483.0;391.0;677.0;-963.0;899.0;263.0
413.0;?;-707.0;496.0;354.0;672.0;-944.0;854.0;292.0
430.0;?;-715.0;470.0;?;644.0;-938.0;867.0;296.0
446.0;1026.0;-735.0;459.0;348.0;648.0;-933.0;892.0;276.0
435.0;1055.0;-748.0;?;340.0;?;-939.0;908.0;256.0
492.0;1056.0;?;428.0;289.0;628.0;-954.0;912.0;278.0
501.0;1093.0;-806.0;381.0;276.0;655.0;-965.0;948.0;278.0
518.0;1131.0;-833.0;?;262.0;684.0;-968.0;988.0;228.0
539.0;1119.0;-868.0;?;263.0;625.0;-1011.0;1014.0;187.0
567.0;1121.0;-886.0;262.0;268.0;651.0;-1022.0;1046.0;?
564.0;1081.0;-873.0;243.0;267.0;621.0;-1004.0;1037.0;184.0
555.0;1080.0;-844.0;272.0;285.0;653.0;-990.0;1033.0;?
532.0;1081.0;-836.0;262.0;243.0;612.0;-976.0;996.0;167.0
521.0;1101.0;-834.0;285.0;?;592.0;-959.0;997.0;199.0
514.0;1067.0;-829.0;?;264.0;566.0;-965.0;976.0;175.0
490.0;1041.0;-845.0;272.0;229.0;542.0;-963.0;999.0;185.0
482.0;1064.0;-828.0;263.0;232.0;562.0;-950.0;988.0;174.0
469.0;1052.0;?;225.0;233.0;536.0;-958.0;981.0;148.0
441.0;1054.0;-851.0;233.0;228.0;528.0;-959.0;967.0;167.0
437.0;1056.0;-834.0;220.0;253.0;528.0;-954.0;?;181.0
438.0;1045.0;-838.0;258.0;273.0;534.0;-964.0;964.0;171.0
423.0;1058.0;-831.0;260.0;250.0;554.0;-955.0;960.0;216.0
429.0;1058.0;-803.0;257.0;254.0;556.0;-942.0;953.0;201.0
449.0;1068.0;-815.0;270.0;250.0;529.0;?;959.0;191.0
444.0;1061.0;-814.0;272.0;238.0;574.0;-964.0;961.0;170.0
458.0;1085.0;-830.0;242.0;227.0;611.0;-969.0;971.0;162.0
?;1119.0;-818.0;?;?;590.0;-966.0;952.0;149.0
489.0;1089.0;-841.0;270.0;257.0;581.0;-998.0;975.0;156.0
490.0;1061.0;-855.0;275.0;258.0;593.0;?;997.0;209.0
495.0;1082.0;-831.0;304.0;?;618.0;-983.0;974.0;?
499.0;1091.0;-833.0;291.0;267.0;643.0;-978.0;977.0;197.0
494.0;1099.0;-840.0;267.0;281.0;620.0;-989.0;989.0;188.0
505.0;1083.0;-846.0;275.0;266.0;?;-1001.0;997.0;186.0
513.0;1080.0;-843.0;288.0;245.0;618.0;-986.0;1007.0;222.0
514.0;1074.0;-825.0;310.0;245.0;608.0;?;991.0;200.0
506.0;1072.0;-832.0;293.0;262.0;609.0;-966.0;985.0;206.0
498.0;?;-827.0;266.0;276.0;579.0;-967.0;971.0;176.0
?;1084.0;-850.0;?;261.0;567.0;-983.0;982.0;199.0
480.0;1060.0;-850.0;291.0;278.0;571.0;-987.0;1000.0;226.0
?;1036.0;-841.0;303.0;268.0;592.0;-981.0;981.0;214.0
455.0;1065.0;-827.0;281.0;275.0;624.0;?;980.0;224.0
?;1078.0;-819.0;291.0;268.0;551.0;-957.0;961.0;214.0
443.0;1099.0;-824.0;291.0;284.0;602.0;-955.0;971.0;231.0
454.0;1080.0;-826.0;299.0;296.0;600.0;-966.0;961.0;213.0
462.0;1089.0;-850.0;278.0;256.0;598.0;-989.0;996.0;225.0
463.0;1057.0;-847.0;285.0;246.0;563.0;-987.0;990.0;220.0
474.0;1063.0;?;288.0;235.0;562.0;-977.0;985.0;218.0
482.0;1087.0;-822.0;276.0;225.0;577.0;-957.0;977.0;179.0
481.0;1112.0;-844.0;250.0;249.0;589.0;-973.0;973.0;144.0
473.0;1089.0;-863.0;250.0;245.0;570.0;-994.0;1021.0;176.0
464.0;1072.0;-859.0;268.0;233.0;554.0;-997.0;1009.0;?
454.0;1056.0;-851.0;278.0;244.0;577.0;-987.0;1005.0;210.0
449.0;?;-844.0;271.0;241.0;563.0;-978.0;989.0;?
453.0;1085.0;-846.0;252.0;237.0;575.0;-979.0;997.0;178.0
453.0;1087.0;-856.0;259.0;228.0;572.0;-986.0;992.0;171.0
451.0;1074.0;-849.0;263.0;247.0;579.0;-981.0;?;179.0
?;1092.0;-848.0;261.0;252.0;570.0;-982.0;979.0;197.0
447.0;1094.0;-844.0;281.0;276.0;580.0;-981.0;990.0;203.0
449.0;1070.0;-848.0;272.0;259.0;?;-988.0;999.0;207.0
457.0;1090.0;-842.0;291.0;267.0;607.0;-982.0;998.0;228.0
465.0;1080.0;-836.0;280.0;265.0;574.0;-973.0;990.0;201.0
470.0;1092.0;-842.0;279.0;250.0;?;-979.0;1001.0;202.0
486.0;1097.0;-836.0;274.0;277.0;587.0;-975.0;990.0;188.0
481.0;1091.0;-830.0;294.0;266.0;581.0;-970.0;966.0;208.0
484.0;1100.0;-830.0;290.0;283.0;584.0;-971.0;977.0;206.0
478.0;1080.0;-856.0;290.0;283.0;608.0;-995.0;1003.0;210.0
472.0;1067.0;?;296.0;274.0;?;-989.0;1018.0;228.0
472.0;1070.0;-828.0;300.0;284.0;588.0;-968.0;988.0;225.0
456.0;1064.0;-831.0;298.0;276.0;582.0;-971.0;973.0;234.0
453.0;1057.0;?;267.0;264.0;587.0;-965.0;962.0;236.0
457.0;1071.0;-823.0;282.0;272.0;598.0;-959.0;961.0;217.0
455.0;1084.0;-829.0;295.0;286.0;612.0;-969.0;952.0;197.0
462.0;1068.0;-836.0;271.0;278.0;581.0;-967.0;960.0;210.0
462.0;1080.0;-833.0;291.0;278.0;601.0;-974.0;979.0;206.0
463.0;1052.0;-836.0;291.0;267.0;568.0;-978.0;998.0;230.0
476.0;1060.0;-833.0;299.0;286.0;587.0;-978.0;980.0;229.0
478.0;1061.0;-823.0;291.0;278.0;618.0;-966.0;977.0;221.0
480.0;1079.0;-811.0;290.0;307.0;602.0;-955.0;960.0;228.0
481.0;1057.0;-809.0;297.0;?;626.0;-953.0;957.0;239.0
484.0;1077.0;-819.0;309.0;276.0;612.0;-967.0;957.0;246.0
480.0;1085.0;-821.0;315.0;293.0;595.0;-964.0;970.0;249.0
478.0;1061.0;-843.0;288.0;283.0;591.0;-987.0;985.0;206.0
479.0;1048.0;-850.0;280.0;255.0;581.0;-990.0;1017.0;222.0
484.0;1076.0;-809.0;281.0;274.0;568.0;-954.0;?;223.0
476.0;1086.0;-820.0;274.0;279.0;601.0;-958.0;950.0;217.0
478.0;1077.0;-841.0;283.0;264.0;589.0;-979.0;993.0;209.0
483.0;1080.0;-832.0;281.0;260.0;610.0;-971.0;?;206.0
473.0;1074.0;?;272.0;275.0;574.0;-972.0;988.0;197.0
474.0;1058.0;-838.0;280.0;284.0;598.0;-974.0;973.0;199.0
476.0;1085.0;-835.0;281.0;272.0;611.0;-975.0;979.0;215.0
476.0;1082.0;-824.0;300.0;?;622.0;-965.0;989.0;217.0
475.0;?;-833.0;?;?;616.0;-972.0;980.0;229.0
473.0;1060.0;-826.0;291.0;307.0;591.0;-969.0;979.0;230.0
474.0;1058.0;-822.0;292.0;335.0;603.0;-968.0;979.0;245.0
465.0;1038.0;-812.0;303.0;315.0;617.0;-960.0;963.0;260.0
460.0;1040.0;-804.0;315.0;312.0;628.0;-953.0;953.0;269.0
469.0;1039.0;-804.0;333.0;281.0;603.0;-951.0;957.0;273.0
471.0;1040.0;-799.0;323.0;292.0;625.0;-944.0;935.0;259.0
472.0;1060.0;-793.0;318.0;314.0;612.0;-932.0;953.0;240.0
464.0;1088.0;-790.0;294.0;?;575.0;-937.0;939.0;236.0
461.0;1080.0;-834.0;308.0;296.0;593.0;-983.0;974.0;279.0
467.0;1056.0;-841.0;325.0;291.0;571.0;-988.0;993.0;?
453.0;1047.0;-827.0;303.0;319.0;?;-971.0;982.0;243.0
457.0;1056.0;-817.0;292.0;306.0;610.0;-959.0;955.0;?
455.0;1067.0;-807.0;307.0;300.0;630.0;-956.0;951.0;270.0
457.0;1078.0;-811.0;320.0;308.0;621.0;-959.0;943.0;268.0
467.0;1081.0;-823.0;311.0;305.0;630.0;-974.0;972.0;281.0
483.0;1070.0;-821.0;339.0;316.0;622.0;-969.0;988.0;276.0
487.0;1070.0;-822.0;316.0;306.0;629.0;-972.0;981.0;252.0
491.0;1061.0;-824.0;310.0;306.0;608.0;-970.0;988.0;250.0
497.0;1082.0;-819.0;309.0;291.0;608.0;-965.0;978.0;244.0
488.0;1090.0;-826.0;309.0;265.0;584.0;-969.0;979.0;238.0
485.0;1086.0;-841.0;311.0;269.0;597.0;-983.0;986.0;?
475.0;1062.0;-843.0;304.0;280.0;575.0;-984.0;1001.0;238.0
468.0;?;-839.0;297.0;265.0;579.0;-978.0;993.0;?
460.0;1069.0;-839.0;276.0;246.0;563.0;-972.0;988.0;220.0
459.0;1073.0;-835.0;278.0;266.0;575.0;-968.0;992.0;198.0
448.0;1086.0;-838.0;269.0;260.0;565.0;-969.0;980.0;195.0
443.0;1085.0;-842.0;?;256.0;567.0;-974.0;988.0;199.0
444.0;1070.0;-851.0;252.0;256.0;553.0;-987.0;989.0;206.0
444.0;1077.0;-850.0;269.0;270.0;559.0;-987.0;991.0;211.0
450.0;1080.0;-841.0;281.0;288.0;591.0;-977.0;971.0;215.0
456.0;1088.0;-837.0;271.0;268.0;610.0;-980.0;990.0;228.0
464.0;1090.0;-832.0;283.0;276.0;603.0;-975.0;980.0;234.0
472.0;1080.0;-839.0;291.0;286.0;621.0;-981.0;990.0;227.0
480.0;1090.0;-837.0;292.0;274.0;609.0;-981.0;977.0;228.0
488.0;1079.0;-830.0;287.0;252.0;610.0;-972.0;982.0;228.0
485.0;1080.0;?;282.0;297.0;619.0;-960.0;994.0;207.0
477.0;1079.0;-841.0;296.0;271.0;621.0;-982.0;992.0;226.0
476.0;1078.0;-834.0;299.0;265.0;568.0;-974.0;976.0;217.0
?;1063.0;-839.0;277.0;258.0;595.0;-976.0;980.0;223.0
450.0;1062.0;-837.0;280.0;267.0;613.0;-973.0;979.0;224.0
?;1075.0;-825.0;300.0;251.0;610.0;-963.0;974.0;235.0
439.0;1080.0;-828.0;299.0;274.0;617.0;-962.0;968.0;226.0
441.0;1073.0;-833.0;295.0;286.0;624.0;-967.0;978.0;233.0
439.0;1073.0;-840.0;272.0;259.0;583.0;-976.0;980.0;225.0
448.0;1084.0;-824.0;289.0;270.0;600.0;-962.0;972.0;224.0
452.0;1061.0;-834.0;300.0;286.0;579.0;-967.0;961.0;223.0
449.0;1085.0;-845.0;310.0;270.0;585.0;-984.0;990.0;235.0
457.0;?;-822.0;310.0;256.0;618.0;-957.0;978.0;248.0
461.0;1090.0;-842.0;296.0;286.0;603.0;-984.0;983.0;206.0
463.0;1077.0;-851.0;283.0;276.0;620.0;-989.0;1000.0;238.0
465.0;1053.0;-837.0;304.0;?;595.0;-979.0;?;250.0
467.0;1079.0;-831.0;293.0;274.0;602.0;-969.0;973.0;232.0
479.0;1074.0;-830.0;?;269.0;583.0;-967.0;974.0;202.0
471.0;1118.0;-843.0;275.0;291.0;600.0;-979.0;979.0;221.0
472.0;?;-839.0;285.0;272.0;550.0;-982.0;985.0;222.0
464.0;1053.0;-846.0;303.0;244.0;545.0;-986.0;?;260.0
468.0;1080.0;-816.0;302.0;271.0;607.0;-954.0;972.0;233.0
468.0;1093.0;-820.0;267.0;279.0;603.0;-953.0;969.0;195.0
463.0;1074.0;-837.0;260.0;289.0;600.0;-974.0;984.0;210.0
466.0;1076.0;-842.0;285.0;245.0;601.0;-986.0;999.0;243.0
458.0;1079.0;-837.0;310.0;286.0;591.0;-978.0;981.0;247.0
468.0;1082.0;-833.0;291.0;268.0;591.0;-970.0;971.0;226.0
478.0;1060.0;-823.0;300.0;262.0;?;-967.0;972.0;?
473.0;1087.0;-825.0;299.0;269.0;572.0;-965.0;989.0;231.0
472.0;1071.0;-826.0;287.0;257.0;565.0;-965.0;980.0;?
470.0;1060.0;-835.0;259.0;256.0;582.0;-971.0;990.0;203.0
463.0;1050.0;-834.0;265.0;236.0;592.0;-968.0;976.0;195.0
454.0;1075.0;-827.0;257.0;254.0;572.0;-956.0;982.0;200.0
449.0;1088.0;-837.0;252.0;272.0;596.0;-971.0;976.0;185.0
?;1077.0;-846.0;256.0;244.0;590.0;-976.0;987.0;214.0
436.0;1083.0;?;292.0;265.0;608.0;-970.0;979.0;227.0
443.0;1088.0;-832.0;288.0;262.0;586.0;-970.0;968.0;216.0
453.0;1069.0;-842.0;286.0;253.0;605.0;-980.0;975.0;?
459.0;1057.0;-841.0;292.0;241.0;559.0;-979.0;989.0;234.0
461.0;1065.0;-834.0;292.0;232.0;556.0;-973.0;974.0;207.0
468.0;1080.0;-844.0;267.0;217.0;569.0;-976.0;985.0;192.0
469.0;1101.0;-832.0;252.0;235.0;591.0;-965.0;992.0;186.0
455.0;1083.0;-845.0;252.0;267.0;570.0;-977.0;971.0;173.0
454.0;1087.0;-855.0;262.0;250.0;604.0;-986.0;999.0;213.0
443.0;1091.0;-853.0;271.0;?;610.0;-987.0;999.0;?
441.0;1080.0;-846.0;272.0;257.0;610.0;-981.0;997.0;209.0
465.0;1090.0;-855.0;282.0;236.0;596.0;-994.0;990.0;206.0
?;1089.0;-861.0;280.0;219.0;589.0;-994.0;999.0;210.0
482.0;1103.0;-850.0;279.0;236.0;570.0;-985.0;999.0;192.0
492.0;1089.0;-852.0;246.0;230.0;557.0;-988.0;996.0;162.0
487.0;1063.0;-852.0;235.0;248.0;569.0;-981.0;1009.0;170.0
479.0;?;-843.0;242.0;251.0;?;-970.0;1002.0;172.0
460.0;1043.0;-825.0;247.0;273.0;558.0;-958.0;?;196.0
445.0;?;-821.0;258.0;277.0;559.0;-962.0;955.0;216.0
428.0;1050.0;-825.0;282.0;250.0;?;-967.0;970.0;249.0
430.0;1068.0;-814.0;301.0;266.0;589.0;-956.0;962.0;262.0
439.0;?;-815.0;291.0;270.0;610.0;-955.0;961.0;230.0
448.0;1072.0;-815.0;291.0;276.0;591.0;-953.0;953.0;231.0
462.0;1060.0;-821.0;281.0;259.0;611.0;-958.0;960.0;219.0
463.0;1068.0;-832.0;?;288.0;611.0;-970.0;971.0;228.0
478.0;1078.0;-836.0;290.0;289.0;637.0;-976.0;971.0;215.0
483.0;1099.0;-837.0;295.0;?;663.0;-978.0;982.0;224.0
479.0;1080.0;-834.0;309.0;277.0;639.0;-977.0;989.0;233.0
484.0;1102.0;-836.0;300.0;295.0;607.0;-980.0;990.0;241.0
484.0;1108.0;-840.0;315.0;275.0;626.0;-986.0;987.0;?
479.0;1084.0;?;?;290.0;585.0;-989.0;997.0;251.0
476.0;1055.0;-844.0;297.0;276.0;572.0;-987.0;1005.0;250.0
476.0;1067.0;-830.0;?;258.0;552.0;?;971.0;?
466.0;1081.0;-833.0;289.0;267.0;572.0;-971.0;958.0;214.0
467.0;1079.0;-834.0;280.0;271.0;566.0;-972.0;?;222.0
459.0;1076.0;-834.0;274.0;276.0;573.0;-974.0;989.0;229.0
454.0;1062.0;-831.0;277.0;280.0;582.0;-970.0;981.0;237.0
453.0;1059.0;-827.0;282.0;260.0;579.0;-964.0;980.0;219.0
458.0;1059.0;-823.0;272.0;272.0;601.0;-961.0;963.0;213.0
460.0;1065.0;-827.0;262.0;269.0;621.0;-962.0;970.0;212.0
457.0;1080.0;-825.0;272.0;275.0;610.0;-963.0;989.0;228.0
474.0;1078.0;-821.0;292.0;283.0;611.0;-960.0;960.0;250.0
453.0;1090.0;-815.0;300.0;315.0;613.0;-960.0;962.0;232.0
451.0;1070.0;-830.0;288.0;306.0;640.0;-969.0;974.0;253.0
?;1079.0;-831.0;315.0;324.0;647.0;-974.0;992.0;273.0
471.0;1071.0;?;350.0;285.0;622.0;-977.0;988.0;269.0
?;1076.0;-826.0;316.0;306.0;626.0;-967.0;990.0;251.0
478.0;1063.0;-829.0;311.0;252.0;632.0;-970.0;989.0;246.0
473.0;1078.0;-833.0;308.0;?;621.0;-970.0;986.0;240.0
478.0;1072.0;-819.0;313.0;292.0;587.0;-959.0;971.0;238.0
?;1076.0;-835.0;305.0;276.0;578.0;-969.0;972.0;249.0
461.0;1095.0;-824.0;323.0;289.0;566.0;-963.0;?;244.0
455.0;1071.0;-842.0;?;255.0;556.0;-983.0;982.0;236.0
461.0;1057.0;-840.0;303.0;257.0;?;-979.0;993.0;256.0
?;1071.0;-829.0;303.0;268.0;570.0;-961.0;963.0;233.0
446.0;1071.0;-830.0;?;274.0;?;-966.0;952.0;209.0
?;1051.0;-826.0;271.0;255.0;572.0;-963.0;?;242.0
?;1084.0;-827.0;281.0;267.0;593.0;-959.0;978.0;232.0
452.0;1073.0;?;267.0;257.0;588.0;-963.0;964.0;219.0
460.0;1060.0;-843.0;269.0;267.0;575.0;-975.0;991.0;210.0
455.0;1049.0;-831.0;287.0;258.0;574.0;-965.0;976.0;211.0
452.0;1063.0;-824.0;254.0;274.0;602.0;-955.0;980.0;218.0
?;1078.0;-822.0;?;249.0;615.0;-956.0;962.0;218.0
444.0;1085.0;-828.0;267.0;281.0;627.0;-964.0;965.0;236.0
440.0;1079.0;-834.0;286.0;291.0;630.0;-973.0;974.0;247.0
446.0;1069.0;-847.0;309.0;283.0;642.0;-989.0;?;254.0
450.0;1121.0;-847.0;310.0;257.0;670.0;-988.0;983.0;251.0
472.0;1094.0;-833.0;310.0;263.0;642.0;?;972.0;244.0
481.0;1092.0;-846.0;310.0;263.0;593.0;-988.0;981.0;233.0
486.0;1071.0;-856.0;310.0;245.0;600.0;-988.0;1024.0;236.0
470.0;1059.0;-842.0;302.0;225.0;591.0;-974.0;1002.0;215.0
459.0;1095.0;-845.0;281.0;262.0;578.0;-974.0;990.0;201.0
?;1086.0;-843.0;?;269.0;574.0;-972.0;980.0;?
425.0;?;-854.0;271.0;257.0;586.0;-975.0;998.0;224.0
416.0;1068.0;-845.0;282.0;258.0;575.0;-975.0;977.0;232.0
411.0;1089.0;-841.0;294.0;247.0;603.0;-972.0;968.0;233.0
