InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
524.0;538.0;-401.0;17;506.0;-8;105.0;?;-80.0;109.0;-283.0
518.0;538.0;-403.0;17;495.0;-8;103.0;23.0;-78.0;107.0;-285.0
510.0;539.0;-402.0;17;482.0;-8;103.0;26.0;-75.0;104.0;-287.0
504.0;540.0;-404.0;18;472.0;-8;104.0;29.0;-70.0;100.0;-288.0
498.0;?;-407.0;18;468.0;-8;105.0;29.0;-65.0;99.0;-289.0
493.0;545.0;-407.0;18;464.0;-7;105.0;27.0;-59.0;99.0;?
488.0;545.0;-404.0;18;467.0;-7;106.0;23.0;-54.0;?;-291.0
486.0;547.0;-402.0;18;469.0;-7;107.0;20.0;-50.0;?;-292.0
485.0;552.0;-404.0;18;472.0;-7;108.0;17.0;-48.0;100.0;-294.0
483.0;555.0;-400.0;18;?;-7;107.0;12.0;-47.0;100.0;-296.0
483.0;556.0;-400.0;18;485.0;-7;108.0;6.0;-48.0;101.0;-298.0
482.0;560.0;-399.0;18;495.0;-7;109.0;1.0;-48.0;103.0;-300.0
480.0;562.0;-396.0;?;?;-7;110.0;-4.0;-46.0;104.0;-301.0
482.0;564.0;-397.0;18;511.0;-7;111.0;-9.0;-44.0;105.0;-301.0
484.0;567.0;-396.0;18;522.0;-7;110.0;-15.0;-42.0;108.0;-302.0
482.0;569.0;-394.0;18;533.0;-7;110.0;-22.0;-40.0;112.0;-302.0
487.0;570.0;-395.0;18;542.0;-7;110.0;-28.0;-35.0;?;-302.0
487.0;574.0;-397.0;?;552.0;-7;110.0;-34.0;-31.0;119.0;-302.0
486.0;574.0;-393.0;18;555.0;-7;107.0;-36.0;-29.0;?;?
486.0;574.0;-394.0;18;556.0;-7;104.0;-36.0;-28.0;118.0;-305.0
487.0;574.0;-389.0;18;558.0;-7;102.0;?;?;117.0;-307.0
486.0;576.0;-388.0;18;554.0;-7;101.0;-35.0;-30.0;118.0;?
?;575.0;-387.0;18;?;-7;100.0;-34.0;-33.0;119.0;-310.0
485.0;576.0;-389.0;17;552.0;-7;101.0;-33.0;-36.0;120.0;-310.0
483.0;577.0;-386.0;?;551.0;-7;102.0;-31.0;-37.0;121.0;-309.0
481.0;578.0;-388.0;17;548.0;-7;104.0;-29.0;-39.0;122.0;-308.0
481.0;577.0;-384.0;16;542.0;-7;107.0;-27.0;-40.0;123.0;-306.0
?;579.0;-382.0;15;538.0;-7;110.0;-24.0;?;122.0;-305.0
476.0;579.0;-383.0;15;530.0;-7;113.0;-20.0;-43.0;119.0;-305.0
473.0;?;-380.0;16;520.0;-7;114.0;-16.0;-45.0;116.0;-303.0
470.0;580.0;-384.0;16;516.0;-7;116.0;-12.0;-46.0;114.0;-301.0
466.0;582.0;-384.0;15;517.0;-7;123.0;-9.0;-46.0;111.0;-296.0
467.0;583.0;-382.0;16;519.0;-7;132.0;-6.0;-43.0;108.0;-290.0
466.0;584.0;-386.0;16;526.0;-7;140.0;1.0;-44.0;104.0;-287.0
?;581.0;-385.0;16;527.0;?;142.0;7.0;-45.0;105.0;-277.0
484.0;579.0;-384.0;16;527.0;-7;141.0;4.0;-47.0;104.0;-275.0
499.0;577.0;-375.0;16;?;-7;138.0;2.0;-53.0;?;-276.0
507.0;576.0;-372.0;16;543.0;-7;132.0;-1.0;-63.0;104.0;-280.0
509.0;575.0;?;16;573.0;-7;124.0;-5.0;-77.0;106.0;-286.0
506.0;575.0;-362.0;16;608.0;-7;114.0;-6.0;-91.0;109.0;-291.0
503.0;575.0;-365.0;16;640.0;-7;?;-9.0;-99.0;107.0;-292.0
506.0;573.0;-370.0;16;660.0;-7;101.0;-9.0;-100.0;100.0;-290.0
505.0;573.0;-374.0;16;670.0;-7;103.0;-7.0;-93.0;88.0;-285.0
507.0;570.0;-385.0;?;679.0;-7;109.0;-1.0;-83.0;72.0;-279.0
507.0;567.0;-395.0;16;681.0;-7;117.0;11.0;-75.0;52.0;-277.0
510.0;563.0;-404.0;16;674.0;?;123.0;30.0;-71.0;21.0;-276.0
511.0;560.0;-412.0;16;662.0;-7;?;56.0;-71.0;-14.0;-276.0
511.0;554.0;-421.0;16;643.0;-7;129.0;81.0;-73.0;-49.0;-277.0
510.0;550.0;-429.0;16;620.0;-7;131.0;104.0;-72.0;-83.0;?
510.0;548.0;-445.0;16;579.0;-7;135.0;127.0;-69.0;-119.0;-273.0
511.0;546.0;-454.0;16;534.0;-7;140.0;151.0;-62.0;-155.0;-268.0
512.0;548.0;-460.0;16;485.0;-7;147.0;180.0;-53.0;?;-263.0
519.0;543.0;-469.0;16;?;-7;154.0;?;-44.0;-220.0;-257.0
533.0;540.0;-478.0;16;344.0;-7;161.0;248.0;-36.0;-248.0;-252.0
546.0;537.0;-480.0;16;263.0;-7;166.0;282.0;-33.0;-268.0;-248.0
559.0;533.0;-485.0;16;194.0;-7;170.0;315.0;-31.0;-284.0;-244.0
573.0;?;-491.0;16;129.0;-7;173.0;347.0;-31.0;-296.0;-242.0
586.0;529.0;-490.0;16;?;-7;175.0;375.0;-32.0;-304.0;-240.0
603.0;527.0;-491.0;16;-2.0;?;176.0;401.0;?;-310.0;-239.0
?;525.0;-496.0;16;-77.0;-7;176.0;430.0;-38.0;-313.0;-237.0
651.0;525.0;-497.0;16;-137.0;-7;177.0;459.0;-39.0;-318.0;-235.0
672.0;526.0;-500.0;16;?;-7;180.0;484.0;?;-324.0;-231.0
688.0;527.0;-498.0;16;-231.0;-7;182.0;504.0;-37.0;-328.0;-228.0
700.0;527.0;-502.0;16;-259.0;-7;184.0;516.0;-36.0;-328.0;-226.0
707.0;526.0;-500.0;16;-273.0;-7;185.0;523.0;-37.0;-331.0;-226.0
708.0;528.0;-499.0;16;-283.0;-7;183.0;527.0;-39.0;-332.0;-226.0
?;531.0;-496.0;16;-287.0;-7;182.0;529.0;-41.0;-331.0;-227.0
706.0;531.0;-496.0;16;-283.0;-7;181.0;529.0;-42.0;-328.0;-227.0
706.0;531.0;-497.0;16;-281.0;-7;179.0;528.0;-42.0;-323.0;-228.0
705.0;?;-494.0;16;-273.0;-7;?;527.0;-42.0;-319.0;-229.0
704.0;532.0;-495.0;16;-270.0;-7;174.0;526.0;-40.0;-315.0;-230.0
706.0;531.0;-493.0;16;-271.0;-7;174.0;524.0;-38.0;-311.0;-230.0
704.0;530.0;-495.0;16;-270.0;-7;173.0;522.0;-36.0;-307.0;-230.0
703.0;530.0;-496.0;?;-264.0;-7;173.0;520.0;?;-304.0;-230.0
701.0;531.0;-493.0;16;-256.0;-7;172.0;?;-35.0;-300.0;-230.0
699.0;532.0;-491.0;16;-250.0;-7;170.0;514.0;-35.0;?;-230.0
698.0;531.0;-489.0;16;-250.0;-7;170.0;511.0;-36.0;-296.0;-230.0
698.0;529.0;-493.0;16;-247.0;-7;172.0;509.0;-36.0;-294.0;-229.0
695.0;?;-491.0;16;-243.0;-7;176.0;507.0;-36.0;-293.0;-229.0
694.0;526.0;-497.0;16;-245.0;-7;178.0;506.0;-37.0;-294.0;-228.0
695.0;?;-495.0;16;-242.0;-7;180.0;505.0;-38.0;-295.0;-227.0
694.0;525.0;-495.0;16;-240.0;-7;182.0;502.0;-37.0;?;-225.0
696.0;525.0;-496.0;16;-242.0;-7;183.0;500.0;-37.0;-299.0;-223.0
695.0;521.0;-500.0;16;-238.0;-7;184.0;495.0;-36.0;-301.0;-222.0
693.0;?;-499.0;16;-233.0;-7;184.0;489.0;-35.0;-301.0;-221.0
690.0;517.0;-502.0;?;-224.0;-7;?;481.0;-35.0;-304.0;?
683.0;516.0;-501.0;16;?;-7;184.0;469.0;-35.0;-308.0;-221.0
671.0;515.0;-498.0;16;-169.0;-7;183.0;452.0;-37.0;-314.0;-222.0
649.0;516.0;-498.0;16;-111.0;-7;181.0;431.0;-40.0;-317.0;-224.0
621.0;517.0;-494.0;16;?;-7;178.0;407.0;-43.0;-321.0;-224.0
589.0;519.0;-486.0;16;65.0;-7;175.0;379.0;-45.0;-318.0;?
555.0;519.0;-485.0;16;171.0;-7;173.0;346.0;-47.0;-301.0;-226.0
?;522.0;-475.0;16;281.0;-7;170.0;313.0;-49.0;-273.0;-229.0
497.0;525.0;-470.0;16;384.0;-7;166.0;277.0;-53.0;-238.0;-233.0
474.0;527.0;-465.0;16;486.0;?;161.0;242.0;-57.0;-196.0;-236.0
469.0;528.0;?;16;568.0;-7;157.0;217.0;-60.0;-141.0;-240.0
467.0;532.0;-453.0;16;614.0;-7;153.0;200.0;-62.0;-78.0;-245.0
477.0;534.0;-449.0;16;622.0;-7;149.0;174.0;-65.0;-16.0;-250.0
494.0;538.0;-442.0;16;588.0;-7;144.0;141.0;-67.0;?;-254.0
514.0;538.0;-437.0;16;522.0;-7;136.0;102.0;-69.0;83.0;-259.0
526.0;538.0;-428.0;16;448.0;?;?;?;-71.0;?;-265.0
534.0;540.0;-424.0;16;398.0;?;121.0;53.0;-74.0;134.0;-272.0
529.0;540.0;-422.0;16;?;-7;114.0;48.0;-76.0;139.0;-278.0
518.0;543.0;-421.0;16;340.0;-7;109.0;52.0;-76.0;125.0;-282.0
504.0;544.0;-428.0;16;311.0;-7;108.0;57.0;-71.0;100.0;-281.0
493.0;544.0;-431.0;16;294.0;-7;109.0;67.0;-62.0;77.0;-278.0
489.0;544.0;-434.0;16;293.0;-7;112.0;80.0;-50.0;61.0;-272.0
487.0;541.0;-442.0;16;313.0;-7;114.0;90.0;-40.0;49.0;-267.0
489.0;540.0;-443.0;16;344.0;-7;118.0;96.0;-33.0;42.0;-262.0
?;537.0;-447.0;16;387.0;-7;124.0;99.0;?;36.0;-258.0
496.0;539.0;-448.0;16;416.0;-7;131.0;100.0;-31.0;29.0;-255.0
?;?;-448.0;16;436.0;-7;139.0;101.0;-35.0;22.0;-251.0
497.0;538.0;-451.0;16;453.0;-7;147.0;104.0;-42.0;14.0;-248.0
502.0;538.0;-453.0;16;464.0;-7;?;107.0;-50.0;6.0;-246.0
505.0;534.0;-451.0;16;472.0;-7;164.0;109.0;-59.0;-1.0;-244.0
508.0;532.0;-452.0;16;478.0;-7;172.0;110.0;-66.0;-3.0;-241.0
511.0;532.0;-452.0;16;481.0;-7;177.0;?;-73.0;0.0;-240.0
515.0;531.0;-450.0;16;486.0;-7;180.0;103.0;?;8.0;-239.0
518.0;530.0;-448.0;16;492.0;-7;182.0;96.0;-83.0;20.0;-239.0
523.0;528.0;-449.0;?;497.0;-7;?;86.0;-85.0;33.0;-238.0
527.0;527.0;-446.0;16;499.0;-7;179.0;75.0;-84.0;46.0;-238.0
530.0;526.0;-446.0;16;503.0;-7;174.0;67.0;-82.0;56.0;-238.0
537.0;523.0;-447.0;16;499.0;?;167.0;60.0;-78.0;65.0;-240.0
542.0;?;-449.0;16;492.0;-7;159.0;56.0;-74.0;70.0;-242.0
546.0;523.0;-445.0;16;482.0;-7;150.0;54.0;-69.0;?;-243.0
552.0;521.0;-448.0;16;475.0;-7;142.0;53.0;-63.0;70.0;-244.0
551.0;519.0;-449.0;16;471.0;-7;134.0;53.0;-58.0;69.0;-246.0
553.0;?;-447.0;16;469.0;-7;127.0;54.0;-55.0;67.0;-250.0
550.0;523.0;-449.0;16;467.0;-7;121.0;56.0;-54.0;64.0;-254.0
545.0;524.0;?;16;466.0;-7;119.0;56.0;-51.0;61.0;-256.0
540.0;526.0;-451.0;16;461.0;-7;119.0;57.0;-46.0;58.0;?
539.0;526.0;-451.0;16;?;-7;121.0;59.0;-42.0;56.0;-255.0
538.0;527.0;-450.0;16;?;-7;122.0;62.0;-40.0;55.0;?
535.0;525.0;-452.0;?;464.0;-7;123.0;63.0;-41.0;54.0;-254.0
532.0;527.0;-449.0;?;?;-7;125.0;65.0;-46.0;55.0;-253.0
528.0;524.0;-446.0;16;472.0;-7;129.0;66.0;-51.0;55.0;?
527.0;524.0;-448.0;16;474.0;-7;134.0;66.0;-57.0;55.0;-251.0
527.0;526.0;-444.0;16;476.0;-7;138.0;66.0;-64.0;56.0;-252.0
523.0;527.0;?;16;479.0;-7;143.0;?;-69.0;58.0;-250.0
522.0;526.0;-445.0;16;478.0;-7;148.0;65.0;-71.0;58.0;?
524.0;526.0;-449.0;16;476.0;-7;151.0;65.0;-70.0;57.0;-243.0
524.0;528.0;-445.0;16;474.0;-7;152.0;63.0;-69.0;58.0;-241.0
?;526.0;-446.0;16;475.0;-7;?;63.0;-68.0;58.0;-238.0
532.0;525.0;-449.0;16;470.0;-7;155.0;64.0;-66.0;56.0;?
534.0;526.0;-450.0;16;467.0;-7;157.0;64.0;-65.0;54.0;-235.0
533.0;525.0;-452.0;16;466.0;-7;157.0;63.0;-64.0;53.0;-235.0
538.0;528.0;-453.0;16;469.0;-7;157.0;62.0;-64.0;55.0;-235.0
537.0;529.0;?;16;471.0;-7;158.0;62.0;?;55.0;?
538.0;527.0;-456.0;16;468.0;-7;158.0;62.0;-61.0;54.0;-234.0
539.0;524.0;-458.0;16;469.0;-7;157.0;61.0;-60.0;55.0;-235.0
540.0;525.0;-454.0;16;?;-7;154.0;?;-60.0;57.0;-235.0
538.0;524.0;-454.0;16;468.0;-7;149.0;59.0;-62.0;58.0;-237.0
540.0;524.0;-455.0;16;471.0;-7;133.0;57.0;-70.0;61.0;-239.0
539.0;524.0;-452.0;16;474.0;-7;91.0;55.0;-95.0;63.0;-244.0
537.0;526.0;?;16;477.0;-7;19.0;54.0;-152.0;64.0;-254.0
536.0;524.0;-454.0;16;480.0;-7;-57.0;52.0;-234.0;65.0;-267.0
536.0;525.0;?;16;482.0;-7;-93.0;51.0;-302.0;66.0;-281.0
536.0;524.0;-453.0;16;483.0;-7;-87.0;52.0;-332.0;65.0;-285.0
536.0;523.0;-451.0;16;483.0;-7;-71.0;53.0;-337.0;64.0;-279.0
534.0;?;-448.0;16;?;-7;-62.0;52.0;-340.0;65.0;-271.0
537.0;525.0;-444.0;16;493.0;-7;?;49.0;-350.0;69.0;-269.0
535.0;528.0;-440.0;16;498.0;-7;-48.0;44.0;-362.0;75.0;-269.0
533.0;530.0;-435.0;16;505.0;-7;-40.0;40.0;-372.0;80.0;-268.0
532.0;531.0;-436.0;16;507.0;-7;-32.0;37.0;-380.0;83.0;-268.0
532.0;531.0;-435.0;16;510.0;-7;-26.0;35.0;-387.0;85.0;-269.0
530.0;533.0;-432.0;16;509.0;-7;-20.0;34.0;-391.0;86.0;-269.0
530.0;533.0;-429.0;16;510.0;-7;-13.0;33.0;-389.0;88.0;-268.0
527.0;534.0;-428.0;16;514.0;-7;-8.0;30.0;-382.0;91.0;-264.0
528.0;534.0;-426.0;16;515.0;-7;-5.0;29.0;-374.0;91.0;-262.0
527.0;534.0;-430.0;16;514.0;-7;-2.0;31.0;-363.0;89.0;-260.0
528.0;533.0;-430.0;16;?;-7;2.0;33.0;-348.0;86.0;-259.0
528.0;533.0;-431.0;?;516.0;-7;5.0;35.0;-332.0;84.0;-258.0
530.0;530.0;-431.0;16;515.0;-7;7.0;37.0;-313.0;82.0;-255.0
531.0;529.0;-435.0;16;514.0;-7;8.0;40.0;-292.0;79.0;-251.0
530.0;529.0;-435.0;?;511.0;-7;8.0;42.0;-268.0;77.0;?
533.0;526.0;-440.0;16;513.0;-7;10.0;44.0;-243.0;75.0;-243.0
534.0;522.0;-446.0;16;515.0;-7;16.0;45.0;-213.0;74.0;-240.0
534.0;522.0;-448.0;16;512.0;-7;22.0;47.0;-182.0;69.0;-236.0
537.0;520.0;-455.0;16;510.0;-7;28.0;52.0;-152.0;63.0;-233.0
537.0;516.0;-466.0;16;505.0;-7;32.0;57.0;-127.0;57.0;?
539.0;514.0;-473.0;16;504.0;-7;35.0;61.0;-109.0;52.0;-233.0
540.0;510.0;-478.0;16;496.0;-7;36.0;64.0;-98.0;47.0;-234.0
543.0;508.0;-485.0;16;488.0;-7;38.0;68.0;-92.0;43.0;-235.0
543.0;506.0;-491.0;16;478.0;-7;41.0;72.0;-89.0;40.0;-236.0
543.0;504.0;-495.0;16;469.0;-7;?;75.0;-88.0;?;?
543.0;502.0;-496.0;16;458.0;-7;?;77.0;-90.0;38.0;-233.0
545.0;501.0;-499.0;16;450.0;-7;58.0;78.0;-93.0;39.0;-230.0
544.0;501.0;-503.0;16;440.0;-7;66.0;78.0;-97.0;42.0;-227.0
542.0;501.0;-502.0;16;435.0;-7;75.0;78.0;-102.0;?;-224.0
540.0;499.0;-504.0;16;432.0;-7;83.0;77.0;-109.0;47.0;-223.0
539.0;500.0;-505.0;16;434.0;-7;90.0;77.0;-116.0;48.0;-221.0
539.0;502.0;-504.0;16;431.0;-7;98.0;79.0;-122.0;48.0;-219.0
536.0;501.0;-502.0;16;431.0;-7;?;80.0;?;48.0;-216.0
533.0;501.0;-502.0;16;436.0;-7;110.0;?;-129.0;49.0;-214.0
534.0;501.0;-500.0;16;442.0;-7;114.0;80.0;-130.0;52.0;-211.0
530.0;502.0;-503.0;16;446.0;-7;117.0;81.0;-129.0;51.0;-209.0
530.0;?;-502.0;16;447.0;-7;118.0;82.0;?;48.0;-208.0
528.0;505.0;-499.0;16;448.0;-7;117.0;84.0;-125.0;46.0;-208.0
?;510.0;-500.0;16;450.0;-7;113.0;86.0;-123.0;43.0;-210.0
526.0;509.0;-498.0;16;451.0;-7;108.0;87.0;-122.0;42.0;-213.0
525.0;511.0;-495.0;16;455.0;-7;101.0;89.0;-120.0;41.0;-213.0
522.0;?;-496.0;16;458.0;-7;?;90.0;-116.0;40.0;-214.0
524.0;509.0;?;16;459.0;-7;94.0;91.0;-113.0;38.0;-216.0
524.0;510.0;-491.0;16;460.0;-7;91.0;91.0;-110.0;38.0;-219.0
521.0;509.0;-492.0;16;464.0;-7;86.0;91.0;-108.0;37.0;-221.0
522.0;511.0;-492.0;16;466.0;-7;82.0;91.0;-107.0;38.0;-222.0
521.0;509.0;-490.0;16;468.0;-7;79.0;91.0;?;?;-223.0
522.0;511.0;-490.0;16;468.0;-7;77.0;93.0;-106.0;39.0;-225.0
523.0;511.0;-489.0;16;?;-7;75.0;91.0;-108.0;42.0;-227.0
525.0;510.0;-488.0;16;468.0;-7;72.0;89.0;-112.0;47.0;-228.0
521.0;511.0;-483.0;16;470.0;-7;72.0;86.0;-115.0;53.0;-229.0
521.0;512.0;-484.0;16;475.0;-7;74.0;83.0;-118.0;57.0;-230.0
524.0;513.0;-481.0;16;476.0;?;74.0;81.0;-120.0;58.0;-230.0
523.0;512.0;-482.0;16;477.0;-7;75.0;80.0;-123.0;59.0;-230.0
523.0;515.0;-481.0;16;482.0;-7;76.0;79.0;-125.0;60.0;-229.0
523.0;513.0;-480.0;16;484.0;-7;77.0;78.0;-125.0;60.0;-229.0
?;516.0;-476.0;16;489.0;-7;78.0;76.0;-127.0;61.0;-228.0
521.0;516.0;-476.0;16;492.0;-7;80.0;76.0;-127.0;62.0;-227.0
524.0;518.0;-477.0;16;493.0;-7;83.0;77.0;-126.0;62.0;-225.0
521.0;516.0;-477.0;16;493.0;-7;85.0;77.0;-125.0;62.0;-224.0
520.0;517.0;-475.0;16;493.0;-7;85.0;75.0;-127.0;64.0;-224.0
520.0;520.0;-472.0;16;497.0;-7;84.0;73.0;?;67.0;-225.0
519.0;519.0;-472.0;16;502.0;?;85.0;72.0;-130.0;69.0;-225.0
?;520.0;-469.0;16;505.0;-7;86.0;71.0;-130.0;71.0;-225.0
517.0;520.0;-468.0;16;506.0;-7;85.0;71.0;-130.0;73.0;-225.0
514.0;?;-468.0;16;506.0;-7;84.0;69.0;-131.0;74.0;-226.0
515.0;522.0;?;16;505.0;-7;82.0;69.0;-131.0;76.0;-227.0
?;524.0;-465.0;16;505.0;-7;80.0;66.0;-132.0;78.0;?
?;524.0;-464.0;16;508.0;-7;80.0;65.0;-133.0;79.0;-229.0
514.0;522.0;-464.0;16;508.0;?;78.0;65.0;-132.0;80.0;-230.0
517.0;520.0;-465.0;16;507.0;-7;76.0;65.0;-132.0;80.0;-231.0
517.0;518.0;-463.0;16;506.0;-7;75.0;66.0;-131.0;79.0;-231.0
517.0;519.0;-466.0;16;506.0;-7;74.0;66.0;-129.0;79.0;-232.0
519.0;516.0;-465.0;16;506.0;-7;73.0;66.0;-129.0;80.0;-233.0
519.0;518.0;-465.0;16;508.0;?;?;?;-129.0;80.0;-234.0
520.0;515.0;-464.0;16;505.0;-7;69.0;66.0;-129.0;81.0;-235.0
521.0;515.0;-463.0;16;505.0;-7;?;64.0;-130.0;82.0;-236.0
522.0;516.0;-461.0;16;508.0;-7;66.0;62.0;-131.0;85.0;-237.0
522.0;517.0;-459.0;16;510.0;-7;65.0;59.0;-133.0;88.0;-237.0
523.0;516.0;-458.0;16;513.0;-7;64.0;55.0;-134.0;91.0;-238.0
523.0;516.0;-456.0;16;515.0;?;65.0;52.0;-134.0;?;-238.0
523.0;515.0;-458.0;16;521.0;-7;66.0;?;-133.0;95.0;-238.0
523.0;516.0;-458.0;16;522.0;-7;66.0;49.0;-133.0;95.0;-238.0
524.0;516.0;-455.0;16;520.0;-7;65.0;?;-133.0;95.0;-238.0
?;515.0;-454.0;16;522.0;-7;64.0;48.0;-133.0;96.0;-239.0
522.0;515.0;-457.0;16;523.0;-7;63.0;47.0;-134.0;98.0;-240.0
524.0;516.0;-454.0;16;523.0;-7;62.0;46.0;-133.0;99.0;-240.0
522.0;516.0;-453.0;16;522.0;-7;63.0;?;-133.0;100.0;-240.0
522.0;513.0;-452.0;16;519.0;-7;63.0;44.0;-132.0;101.0;-241.0
525.0;512.0;-450.0;?;518.0;-7;63.0;44.0;-132.0;101.0;-241.0
525.0;511.0;-451.0;16;517.0;-7;?;44.0;-132.0;101.0;-240.0
526.0;507.0;-456.0;16;518.0;-7;64.0;45.0;-131.0;101.0;-239.0
527.0;506.0;-453.0;16;517.0;-7;66.0;46.0;-130.0;100.0;-238.0
526.0;508.0;-451.0;16;516.0;-7;67.0;45.0;-130.0;100.0;-237.0
?;507.0;-452.0;16;516.0;-7;68.0;44.0;-130.0;101.0;-236.0
522.0;510.0;-454.0;16;516.0;-7;70.0;44.0;-130.0;101.0;-235.0
522.0;510.0;-451.0;16;515.0;-7;73.0;43.0;-129.0;101.0;-233.0
?;511.0;-454.0;16;514.0;-7;73.0;44.0;-129.0;101.0;-233.0
523.0;512.0;-450.0;16;512.0;-8;74.0;45.0;-130.0;100.0;-232.0
524.0;510.0;-448.0;16;510.0;-8;74.0;46.0;-131.0;99.0;-231.0
525.0;509.0;-451.0;16;508.0;-8;73.0;47.0;-132.0;?;-231.0
526.0;509.0;-447.0;16;511.0;-8;73.0;48.0;?;98.0;-231.0
526.0;509.0;-447.0;16;509.0;-8;72.0;49.0;-136.0;97.0;-230.0
525.0;507.0;-445.0;16;508.0;-8;71.0;49.0;-138.0;97.0;?
525.0;?;-441.0;16;514.0;-8;69.0;49.0;-140.0;97.0;-231.0
526.0;507.0;-440.0;16;516.0;-8;67.0;49.0;-142.0;97.0;-231.0
529.0;508.0;-437.0;16;518.0;-8;?;49.0;-144.0;96.0;-231.0
527.0;508.0;-434.0;16;521.0;-8;66.0;49.0;-144.0;95.0;-230.0
528.0;506.0;-437.0;16;522.0;-8;65.0;51.0;-145.0;93.0;-230.0
529.0;505.0;-437.0;16;?;?;64.0;52.0;?;90.0;-229.0
533.0;504.0;-436.0;16;527.0;-8;63.0;54.0;-147.0;87.0;-229.0
534.0;502.0;-436.0;16;526.0;-8;61.0;56.0;-148.0;85.0;-229.0
534.0;502.0;-435.0;16;529.0;-8;61.0;55.0;-148.0;86.0;-229.0
?;502.0;?;16;531.0;-8;62.0;53.0;-149.0;89.0;-229.0
533.0;?;?;16;533.0;-8;61.0;50.0;-150.0;92.0;-230.0
533.0;503.0;-436.0;16;534.0;-8;61.0;49.0;-152.0;94.0;-231.0
532.0;504.0;-432.0;16;536.0;-8;60.0;47.0;-151.0;96.0;-231.0
530.0;505.0;-432.0;16;537.0;-8;60.0;46.0;-151.0;96.0;-231.0
531.0;507.0;-435.0;16;532.0;-7;60.0;46.0;-150.0;96.0;?
530.0;506.0;-434.0;16;532.0;-7;61.0;47.0;-148.0;96.0;-231.0
528.0;505.0;-436.0;16;530.0;?;62.0;47.0;-146.0;95.0;-230.0
528.0;508.0;-438.0;16;527.0;?;63.0;48.0;-145.0;95.0;?
527.0;508.0;-437.0;16;523.0;-7;64.0;49.0;-143.0;?;-229.0
527.0;507.0;-440.0;16;516.0;-7;65.0;50.0;-141.0;93.0;-229.0
524.0;509.0;-441.0;16;512.0;-7;66.0;51.0;-141.0;92.0;?
523.0;508.0;-440.0;16;509.0;-7;68.0;52.0;-141.0;92.0;-227.0
522.0;510.0;-442.0;16;506.0;-7;70.0;52.0;-140.0;92.0;-226.0
521.0;509.0;-443.0;16;505.0;-7;72.0;53.0;-140.0;91.0;-225.0
521.0;511.0;-440.0;16;504.0;-7;73.0;53.0;-141.0;92.0;-225.0
521.0;510.0;-441.0;16;503.0;-7;73.0;?;-142.0;93.0;-225.0
520.0;512.0;-439.0;?;501.0;-7;73.0;51.0;-143.0;93.0;-225.0
519.0;513.0;-436.0;16;503.0;-7;73.0;50.0;-144.0;94.0;-226.0
518.0;513.0;-436.0;16;505.0;-7;72.0;48.0;-145.0;95.0;-228.0
519.0;512.0;-438.0;16;509.0;-7;71.0;47.0;-145.0;96.0;-229.0
519.0;513.0;-437.0;16;509.0;-7;69.0;46.0;-145.0;96.0;-229.0
518.0;513.0;-439.0;16;511.0;-7;67.0;45.0;-144.0;97.0;-231.0
522.0;512.0;-441.0;16;515.0;-7;65.0;43.0;-142.0;98.0;-232.0
520.0;514.0;-437.0;16;517.0;-7;63.0;43.0;-141.0;98.0;-232.0
522.0;512.0;-437.0;16;518.0;-7;61.0;42.0;-139.0;98.0;-233.0
522.0;513.0;-438.0;?;520.0;-7;58.0;42.0;-139.0;99.0;-235.0
523.0;512.0;-441.0;16;521.0;-7;56.0;41.0;-139.0;101.0;-236.0
523.0;513.0;-437.0;16;519.0;-7;55.0;40.0;-139.0;102.0;-237.0
522.0;512.0;-436.0;16;520.0;-7;54.0;38.0;-139.0;103.0;-237.0
522.0;513.0;-436.0;16;?;-7;54.0;37.0;-140.0;104.0;-238.0
523.0;511.0;-435.0;16;519.0;-8;53.0;37.0;-140.0;104.0;-238.0
522.0;512.0;-437.0;16;517.0;-7;53.0;38.0;-141.0;103.0;-238.0
523.0;510.0;-433.0;16;517.0;?;53.0;38.0;-142.0;103.0;-238.0
521.0;508.0;-435.0;16;519.0;-7;53.0;38.0;-143.0;103.0;-238.0
522.0;?;-433.0;16;517.0;-8;54.0;37.0;-144.0;103.0;-238.0
521.0;513.0;-432.0;16;520.0;-8;55.0;37.0;-145.0;103.0;?
521.0;511.0;-433.0;16;521.0;-8;55.0;38.0;-146.0;103.0;-237.0
522.0;513.0;-436.0;16;521.0;-7;56.0;38.0;-146.0;102.0;-237.0
521.0;513.0;-436.0;?;524.0;-7;56.0;38.0;-147.0;102.0;-236.0
522.0;513.0;-437.0;16;524.0;-7;57.0;39.0;-147.0;101.0;-236.0
524.0;510.0;-436.0;16;523.0;-7;?;41.0;-145.0;99.0;-235.0
526.0;?;-439.0;16;522.0;-7;58.0;42.0;-144.0;98.0;-234.0
526.0;506.0;-436.0;16;522.0;-7;59.0;41.0;-145.0;99.0;-233.0
526.0;508.0;-440.0;16;523.0;-7;60.0;40.0;-145.0;100.0;-234.0
