InertialMeasurementUnit BACK accZ;InertialMeasurementUnit LUA accZ;Accelerometer BACK accX;Accelerometer LUA^ accZ;Accelerometer LUA^ accX;Accelerometer HIP accZ
77.0;156.0;149.0;269.0;330.0;388.0
79.0;186.0;118.0;263.0;322.0;394.0
77.0;190.0;131.0;272.0;313.0;382.0
69.0;?;146.0;330.0;312.0;412.0
56.0;178.0;149.0;311.0;323.0;412.0
66.0;179.0;156.0;262.0;319.0;395.0
67.0;174.0;152.0;313.0;352.0;405.0
66.0;176.0;163.0;268.0;298.0;375.0
68.0;189.0;163.0;275.0;323.0;395.0
67.0;199.0;163.0;263.0;?;416.0
75.0;179.0;155.0;?;325.0;405.0
76.0;177.0;173.0;287.0;334.0;406.0
81.0;168.0;?;250.0;345.0;385.0
75.0;177.0;174.0;255.0;333.0;395.0
81.0;?;174.0;259.0;328.0;385.0
77.0;173.0;?;286.0;322.0;399.0
79.0;176.0;179.0;293.0;300.0;417.0
87.0;185.0;167.0;278.0;308.0;409.0
89.0;178.0;?;300.0;328.0;395.0
88.0;174.0;161.0;255.0;326.0;426.0
87.0;177.0;?;257.0;330.0;414.0
91.0;180.0;141.0;258.0;326.0;427.0
86.0;182.0;157.0;262.0;322.0;405.0
90.0;185.0;133.0;285.0;323.0;431.0
87.0;193.0;182.0;275.0;323.0;409.0
?;190.0;125.0;265.0;332.0;431.0
91.0;181.0;165.0;250.0;324.0;393.0
80.0;183.0;?;235.0;332.0;427.0
103.0;181.0;147.0;243.0;337.0;427.0
84.0;185.0;156.0;?;331.0;426.0
94.0;194.0;162.0;238.0;302.0;430.0
87.0;189.0;151.0;252.0;318.0;387.0
92.0;183.0;158.0;267.0;314.0;417.0
91.0;184.0;169.0;234.0;332.0;402.0
95.0;184.0;162.0;257.0;331.0;440.0
84.0;192.0;131.0;256.0;340.0;428.0
81.0;191.0;187.0;270.0;342.0;410.0
111.0;187.0;155.0;252.0;335.0;450.0
86.0;177.0;157.0;241.0;323.0;422.0
82.0;194.0;141.0;254.0;333.0;423.0
102.0;205.0;133.0;255.0;314.0;410.0
81.0;184.0;?;283.0;345.0;417.0
73.0;167.0;?;251.0;347.0;435.0
85.0;177.0;146.0;244.0;326.0;435.0
79.0;188.0;113.0;262.0;356.0;444.0
101.0;196.0;123.0;252.0;316.0;445.0
95.0;177.0;148.0;267.0;331.0;395.0
93.0;163.0;143.0;293.0;320.0;427.0
71.0;169.0;141.0;244.0;303.0;425.0
86.0;186.0;133.0;285.0;325.0;451.0
95.0;178.0;135.0;240.0;306.0;433.0
?;168.0;124.0;?;336.0;?
91.0;158.0;114.0;239.0;338.0;413.0
93.0;168.0;152.0;240.0;308.0;419.0
84.0;175.0;151.0;245.0;303.0;399.0
96.0;182.0;141.0;?;304.0;?
97.0;?;154.0;244.0;304.0;420.0
103.0;170.0;136.0;245.0;304.0;420.0
106.0;169.0;152.0;242.0;317.0;432.0
95.0;178.0;136.0;264.0;318.0;446.0
112.0;185.0;141.0;276.0;305.0;408.0
94.0;176.0;127.0;261.0;311.0;405.0
98.0;173.0;165.0;278.0;289.0;415.0
105.0;185.0;156.0;232.0;307.0;413.0
113.0;192.0;158.0;262.0;333.0;409.0
?;177.0;169.0;252.0;312.0;436.0
97.0;180.0;167.0;242.0;291.0;422.0
110.0;187.0;133.0;245.0;335.0;?
115.0;170.0;164.0;242.0;336.0;410.0
119.0;177.0;168.0;253.0;333.0;425.0
109.0;187.0;161.0;245.0;317.0;436.0
107.0;191.0;182.0;253.0;313.0;430.0
115.0;193.0;183.0;265.0;323.0;419.0
121.0;185.0;162.0;?;315.0;455.0
113.0;182.0;152.0;271.0;344.0;463.0
109.0;200.0;132.0;215.0;328.0;428.0
126.0;198.0;106.0;222.0;357.0;432.0
126.0;173.0;84.0;232.0;337.0;465.0
116.0;149.0;85.0;223.0;320.0;456.0
113.0;154.0;94.0;252.0;363.0;?
126.0;170.0;110.0;293.0;324.0;439.0
113.0;174.0;128.0;310.0;292.0;467.0
127.0;183.0;125.0;285.0;279.0;451.0
131.0;?;115.0;255.0;325.0;464.0
131.0;188.0;144.0;217.0;341.0;474.0
129.0;186.0;128.0;231.0;?;463.0
?;183.0;133.0;226.0;351.0;471.0
126.0;174.0;144.0;224.0;343.0;474.0
110.0;169.0;144.0;245.0;333.0;448.0
114.0;178.0;144.0;285.0;323.0;458.0
?;181.0;144.0;273.0;323.0;475.0
110.0;181.0;144.0;263.0;325.0;476.0
107.0;180.0;142.0;272.0;334.0;467.0
101.0;165.0;134.0;279.0;333.0;475.0
103.0;177.0;135.0;265.0;332.0;456.0
116.0;174.0;135.0;256.0;338.0;447.0
112.0;176.0;135.0;272.0;335.0;476.0
106.0;171.0;135.0;269.0;313.0;480.0
112.0;173.0;130.0;256.0;?;477.0
115.0;173.0;121.0;269.0;317.0;463.0
115.0;177.0;129.0;256.0;312.0;500.0
116.0;184.0;112.0;252.0;329.0;476.0
114.0;?;152.0;265.0;343.0;452.0
112.0;171.0;116.0;244.0;315.0;464.0
106.0;176.0;?;275.0;324.0;489.0
109.0;183.0;?;274.0;341.0;455.0
121.0;189.0;129.0;264.0;319.0;477.0
112.0;181.0;112.0;269.0;307.0;490.0
101.0;?;135.0;282.0;342.0;483.0
117.0;179.0;163.0;237.0;332.0;480.0
101.0;182.0;142.0;229.0;331.0;416.0
122.0;166.0;126.0;248.0;333.0;487.0
104.0;171.0;134.0;239.0;310.0;450.0
93.0;207.0;119.0;263.0;340.0;440.0
121.0;170.0;149.0;283.0;325.0;457.0
91.0;156.0;121.0;281.0;291.0;469.0
104.0;173.0;147.0;249.0;306.0;442.0
105.0;181.0;165.0;267.0;378.0;466.0
111.0;173.0;136.0;270.0;321.0;469.0
93.0;166.0;144.0;224.0;303.0;453.0
136.0;172.0;75.0;265.0;314.0;484.0
103.0;184.0;82.0;254.0;323.0;461.0
?;169.0;145.0;?;324.0;435.0
105.0;165.0;139.0;282.0;318.0;433.0
126.0;169.0;115.0;276.0;308.0;?
103.0;170.0;159.0;287.0;320.0;487.0
92.0;179.0;166.0;261.0;302.0;?
84.0;206.0;191.0;260.0;325.0;476.0
88.0;187.0;160.0;241.0;339.0;464.0
93.0;157.0;176.0;303.0;334.0;434.0
93.0;161.0;172.0;273.0;311.0;447.0
84.0;195.0;115.0;268.0;333.0;443.0
91.0;190.0;155.0;263.0;345.0;445.0
89.0;178.0;?;311.0;324.0;423.0
98.0;163.0;?;278.0;339.0;407.0
80.0;159.0;173.0;315.0;361.0;463.0
72.0;174.0;204.0;265.0;352.0;437.0
66.0;206.0;208.0;298.0;342.0;450.0
95.0;211.0;190.0;306.0;329.0;445.0
83.0;192.0;183.0;309.0;328.0;421.0
85.0;189.0;197.0;238.0;340.0;445.0
70.0;200.0;200.0;261.0;354.0;393.0
68.0;181.0;183.0;266.0;359.0;?
64.0;168.0;179.0;260.0;333.0;395.0
83.0;178.0;219.0;278.0;360.0;438.0
58.0;197.0;141.0;285.0;333.0;426.0
93.0;215.0;163.0;324.0;314.0;402.0
102.0;162.0;174.0;?;327.0;420.0
45.0;171.0;173.0;324.0;328.0;411.0
70.0;183.0;195.0;249.0;334.0;433.0
75.0;189.0;163.0;334.0;380.0;410.0
82.0;208.0;183.0;309.0;288.0;415.0
73.0;193.0;165.0;?;307.0;426.0
84.0;190.0;191.0;302.0;377.0;426.0
98.0;178.0;159.0;266.0;342.0;405.0
93.0;176.0;197.0;284.0;350.0;404.0
76.0;183.0;167.0;242.0;332.0;?
92.0;198.0;145.0;241.0;342.0;414.0
91.0;175.0;172.0;301.0;332.0;425.0
81.0;182.0;146.0;289.0;324.0;415.0
90.0;181.0;168.0;254.0;323.0;414.0
82.0;190.0;174.0;291.0;?;408.0
82.0;185.0;162.0;262.0;299.0;446.0
92.0;176.0;142.0;258.0;315.0;418.0
83.0;175.0;161.0;277.0;323.0;420.0
81.0;180.0;163.0;255.0;339.0;425.0
71.0;190.0;163.0;264.0;326.0;443.0
72.0;180.0;164.0;245.0;314.0;433.0
71.0;174.0;182.0;287.0;333.0;434.0
70.0;170.0;162.0;301.0;331.0;439.0
72.0;173.0;177.0;277.0;324.0;411.0
59.0;172.0;184.0;?;318.0;425.0
68.0;180.0;177.0;269.0;308.0;421.0
58.0;?;162.0;285.0;340.0;444.0
44.0;160.0;178.0;309.0;324.0;?
46.0;167.0;160.0;279.0;329.0;?
45.0;170.0;155.0;286.0;331.0;?
52.0;169.0;150.0;290.0;337.0;455.0
49.0;168.0;177.0;295.0;311.0;422.0
43.0;175.0;177.0;303.0;315.0;440.0
44.0;183.0;172.0;297.0;325.0;444.0
45.0;182.0;?;303.0;329.0;462.0
46.0;175.0;163.0;297.0;351.0;445.0
45.0;167.0;154.0;276.0;342.0;436.0
43.0;183.0;164.0;265.0;333.0;426.0
41.0;181.0;?;287.0;333.0;437.0
47.0;175.0;170.0;306.0;332.0;438.0
46.0;163.0;176.0;300.0;334.0;448.0
50.0;171.0;154.0;285.0;328.0;?
48.0;173.0;180.0;298.0;327.0;442.0
?;175.0;160.0;291.0;329.0;447.0
36.0;172.0;159.0;?;324.0;426.0
42.0;160.0;159.0;294.0;311.0;445.0
43.0;160.0;150.0;287.0;313.0;465.0
41.0;171.0;170.0;305.0;322.0;443.0
40.0;175.0;159.0;304.0;303.0;433.0
35.0;174.0;158.0;300.0;311.0;425.0
38.0;167.0;201.0;283.0;322.0;456.0
32.0;161.0;?;314.0;?;455.0
32.0;168.0;184.0;286.0;333.0;418.0
35.0;162.0;181.0;275.0;324.0;457.0
34.0;163.0;172.0;286.0;330.0;453.0
38.0;168.0;161.0;296.0;303.0;451.0
42.0;170.0;167.0;310.0;316.0;449.0
37.0;171.0;171.0;311.0;314.0;444.0
37.0;162.0;159.0;310.0;326.0;430.0
32.0;162.0;175.0;306.0;320.0;439.0
35.0;169.0;183.0;303.0;328.0;458.0
34.0;?;184.0;309.0;330.0;435.0
37.0;?;180.0;290.0;309.0;455.0
31.0;178.0;193.0;308.0;307.0;435.0
36.0;?;167.0;328.0;329.0;443.0
32.0;?;171.0;307.0;334.0;426.0
42.0;173.0;174.0;306.0;324.0;447.0
47.0;181.0;154.0;294.0;331.0;431.0
42.0;180.0;144.0;335.0;333.0;457.0
42.0;180.0;156.0;283.0;315.0;463.0
52.0;188.0;165.0;278.0;331.0;444.0
52.0;185.0;176.0;282.0;328.0;436.0
52.0;180.0;183.0;276.0;347.0;462.0
59.0;183.0;162.0;269.0;310.0;459.0
62.0;192.0;155.0;272.0;344.0;461.0
75.0;191.0;146.0;281.0;335.0;468.0
65.0;198.0;156.0;254.0;334.0;455.0
73.0;188.0;159.0;231.0;?;457.0
77.0;178.0;?;236.0;?;415.0
75.0;188.0;165.0;275.0;333.0;447.0
81.0;195.0;170.0;271.0;311.0;439.0
85.0;192.0;183.0;?;331.0;?
?;188.0;163.0;279.0;324.0;459.0
78.0;195.0;173.0;256.0;339.0;451.0
78.0;184.0;160.0;254.0;352.0;422.0
80.0;?;170.0;284.0;352.0;424.0
75.0;184.0;174.0;242.0;329.0;430.0
78.0;183.0;161.0;277.0;320.0;438.0
73.0;184.0;179.0;298.0;337.0;458.0
77.0;183.0;170.0;275.0;314.0;428.0
87.0;191.0;191.0;265.0;340.0;457.0
84.0;189.0;157.0;244.0;340.0;428.0
76.0;186.0;154.0;?;320.0;443.0
83.0;193.0;?;245.0;328.0;426.0
88.0;197.0;165.0;258.0;344.0;445.0
82.0;188.0;156.0;249.0;343.0;424.0
75.0;195.0;145.0;271.0;327.0;426.0
82.0;199.0;161.0;260.0;336.0;425.0
83.0;191.0;173.0;251.0;336.0;435.0
76.0;189.0;155.0;?;331.0;405.0
77.0;194.0;161.0;265.0;?;436.0
74.0;195.0;144.0;274.0;342.0;440.0
73.0;190.0;155.0;232.0;341.0;421.0
75.0;?;156.0;252.0;334.0;455.0
76.0;183.0;163.0;288.0;329.0;427.0
76.0;185.0;170.0;280.0;329.0;427.0
73.0;189.0;186.0;274.0;339.0;421.0
67.0;187.0;182.0;256.0;341.0;443.0
74.0;188.0;177.0;263.0;342.0;428.0
72.0;183.0;177.0;250.0;317.0;424.0
69.0;185.0;181.0;257.0;331.0;434.0
70.0;195.0;153.0;262.0;334.0;455.0
75.0;191.0;181.0;?;325.0;435.0
72.0;185.0;156.0;293.0;330.0;445.0
68.0;187.0;173.0;274.0;341.0;433.0
67.0;192.0;182.0;275.0;351.0;434.0
65.0;200.0;171.0;285.0;333.0;423.0
74.0;184.0;164.0;284.0;334.0;444.0
73.0;178.0;174.0;274.0;340.0;434.0
76.0;191.0;157.0;264.0;336.0;425.0
79.0;201.0;172.0;267.0;335.0;425.0
77.0;193.0;161.0;274.0;316.0;461.0
79.0;188.0;164.0;?;334.0;444.0
79.0;184.0;168.0;?;340.0;433.0
72.0;186.0;168.0;260.0;345.0;434.0
75.0;?;173.0;235.0;334.0;455.0
78.0;186.0;182.0;274.0;341.0;417.0
76.0;184.0;174.0;270.0;322.0;415.0
76.0;193.0;182.0;287.0;330.0;424.0
78.0;191.0;173.0;267.0;334.0;428.0
70.0;176.0;183.0;274.0;332.0;442.0
66.0;183.0;161.0;274.0;342.0;408.0
77.0;188.0;139.0;305.0;333.0;426.0
83.0;189.0;129.0;264.0;322.0;423.0
89.0;189.0;141.0;?;305.0;?
85.0;192.0;146.0;277.0;326.0;?
92.0;202.0;?;281.0;319.0;444.0
96.0;202.0;160.0;?;?;427.0
?;195.0;159.0;244.0;339.0;424.0
?;194.0;?;237.0;338.0;426.0
105.0;189.0;146.0;219.0;353.0;417.0
94.0;196.0;157.0;237.0;327.0;414.0
107.0;196.0;165.0;239.0;328.0;433.0
110.0;198.0;155.0;225.0;339.0;425.0
?;188.0;145.0;237.0;344.0;407.0
100.0;183.0;144.0;240.0;326.0;433.0
101.0;179.0;145.0;245.0;322.0;403.0
100.0;?;164.0;243.0;332.0;416.0
105.0;174.0;162.0;274.0;342.0;405.0
116.0;185.0;164.0;283.0;322.0;450.0
107.0;200.0;180.0;?;316.0;408.0
108.0;201.0;188.0;237.0;320.0;440.0
?;192.0;169.0;241.0;323.0;445.0
112.0;181.0;173.0;236.0;366.0;434.0
107.0;168.0;144.0;246.0;342.0;438.0
96.0;170.0;135.0;264.0;344.0;458.0
100.0;158.0;128.0;275.0;314.0;443.0
94.0;155.0;?;?;313.0;449.0
91.0;163.0;130.0;278.0;316.0;467.0
98.0;163.0;107.0;285.0;291.0;456.0
113.0;149.0;123.0;306.0;311.0;456.0
133.0;181.0;135.0;297.0;306.0;454.0
153.0;183.0;125.0;294.0;311.0;451.0
155.0;178.0;139.0;296.0;323.0;503.0
169.0;187.0;151.0;245.0;323.0;499.0
191.0;195.0;134.0;247.0;343.0;463.0
179.0;180.0;133.0;280.0;329.0;442.0
181.0;190.0;162.0;218.0;319.0;447.0
176.0;203.0;176.0;230.0;342.0;470.0
178.0;205.0;163.0;231.0;332.0;465.0
187.0;204.0;147.0;220.0;?;454.0
172.0;210.0;135.0;215.0;349.0;454.0
188.0;215.0;113.0;234.0;370.0;465.0
189.0;202.0;130.0;244.0;355.0;441.0
186.0;189.0;?;206.0;339.0;433.0
174.0;202.0;135.0;195.0;338.0;445.0
172.0;214.0;153.0;216.0;341.0;456.0
176.0;224.0;144.0;204.0;358.0;465.0
172.0;226.0;177.0;213.0;330.0;442.0
?;210.0;184.0;186.0;329.0;437.0
170.0;217.0;160.0;183.0;390.0;445.0
177.0;220.0;176.0;192.0;361.0;447.0
176.0;216.0;142.0;200.0;360.0;461.0
157.0;216.0;168.0;254.0;355.0;467.0
164.0;226.0;165.0;230.0;367.0;461.0
161.0;210.0;168.0;237.0;338.0;449.0
150.0;196.0;143.0;247.0;357.0;438.0
142.0;193.0;151.0;209.0;350.0;428.0
135.0;200.0;161.0;218.0;372.0;421.0
135.0;204.0;157.0;259.0;357.0;457.0
126.0;207.0;160.0;231.0;355.0;486.0
132.0;199.0;157.0;237.0;330.0;449.0
137.0;198.0;135.0;238.0;328.0;415.0
?;196.0;203.0;255.0;334.0;445.0
114.0;204.0;179.0;236.0;333.0;448.0
146.0;211.0;178.0;234.0;332.0;477.0
?;208.0;174.0;234.0;352.0;463.0
166.0;196.0;158.0;253.0;353.0;464.0
?;198.0;171.0;223.0;359.0;437.0
126.0;214.0;165.0;250.0;357.0;457.0
159.0;?;182.0;?;376.0;460.0
125.0;183.0;215.0;303.0;314.0;460.0
150.0;197.0;132.0;262.0;316.0;470.0
129.0;211.0;186.0;276.0;349.0;482.0
149.0;202.0;153.0;272.0;327.0;448.0
132.0;192.0;162.0;249.0;342.0;469.0
110.0;194.0;151.0;255.0;364.0;469.0
146.0;208.0;169.0;221.0;332.0;457.0
140.0;186.0;163.0;270.0;349.0;455.0
113.0;198.0;164.0;260.0;330.0;485.0
117.0;192.0;161.0;243.0;335.0;458.0
122.0;199.0;166.0;264.0;?;486.0
133.0;?;171.0;234.0;323.0;464.0
127.0;200.0;162.0;249.0;381.0;476.0
130.0;194.0;163.0;?;346.0;446.0
133.0;199.0;163.0;217.0;337.0;446.0
127.0;204.0;162.0;284.0;352.0;452.0
131.0;200.0;169.0;253.0;352.0;492.0
140.0;202.0;168.0;259.0;350.0;464.0
144.0;209.0;160.0;247.0;335.0;503.0
148.0;197.0;165.0;245.0;341.0;491.0
140.0;198.0;161.0;242.0;355.0;471.0
140.0;203.0;181.0;251.0;353.0;470.0
130.0;205.0;174.0;245.0;364.0;473.0
133.0;189.0;?;214.0;322.0;486.0
127.0;182.0;163.0;237.0;363.0;486.0
129.0;185.0;174.0;254.0;348.0;505.0
131.0;193.0;155.0;245.0;341.0;499.0
128.0;202.0;135.0;254.0;333.0;510.0
102.0;195.0;129.0;285.0;344.0;473.0
127.0;191.0;111.0;262.0;349.0;490.0
117.0;172.0;102.0;255.0;346.0;482.0
109.0;161.0;119.0;268.0;342.0;465.0
102.0;172.0;112.0;257.0;316.0;466.0
115.0;196.0;126.0;?;331.0;494.0
119.0;196.0;157.0;278.0;329.0;468.0
129.0;193.0;156.0;242.0;336.0;484.0
104.0;190.0;197.0;243.0;324.0;508.0
115.0;210.0;203.0;221.0;336.0;481.0
119.0;228.0;202.0;?;331.0;474.0
104.0;226.0;?;203.0;344.0;477.0
118.0;208.0;180.0;?;391.0;466.0
124.0;199.0;151.0;223.0;394.0;453.0
131.0;191.0;?;233.0;?;430.0
147.0;197.0;151.0;244.0;361.0;476.0
128.0;195.0;162.0;266.0;361.0;454.0
138.0;189.0;148.0;274.0;?;468.0
133.0;172.0;146.0;263.0;322.0;453.0
125.0;171.0;165.0;248.0;322.0;472.0
110.0;194.0;178.0;233.0;312.0;456.0
120.0;192.0;188.0;?;316.0;468.0
115.0;?;?;252.0;329.0;472.0
115.0;165.0;?;263.0;330.0;463.0
124.0;170.0;164.0;279.0;345.0;462.0
124.0;173.0;172.0;266.0;342.0;451.0
123.0;178.0;164.0;272.0;325.0;468.0
120.0;176.0;164.0;268.0;309.0;436.0
119.0;171.0;169.0;270.0;?;475.0
125.0;179.0;148.0;294.0;305.0;465.0
118.0;187.0;172.0;277.0;304.0;457.0
120.0;181.0;151.0;265.0;314.0;466.0
124.0;171.0;152.0;264.0;324.0;463.0
126.0;171.0;147.0;269.0;333.0;438.0
125.0;178.0;?;?;321.0;439.0
124.0;190.0;148.0;265.0;326.0;444.0
126.0;?;151.0;258.0;314.0;453.0
126.0;?;136.0;261.0;311.0;470.0
120.0;180.0;128.0;257.0;339.0;458.0
116.0;186.0;123.0;264.0;324.0;457.0
110.0;194.0;134.0;243.0;328.0;448.0
113.0;193.0;135.0;262.0;338.0;444.0
109.0;190.0;125.0;276.0;344.0;445.0
107.0;187.0;126.0;230.0;339.0;454.0
104.0;190.0;122.0;231.0;352.0;457.0
105.0;201.0;119.0;234.0;327.0;425.0
107.0;202.0;118.0;243.0;322.0;446.0
110.0;191.0;99.0;244.0;333.0;447.0
108.0;184.0;112.0;243.0;342.0;483.0
?;181.0;67.0;?;331.0;478.0
119.0;186.0;29.0;260.0;321.0;473.0
136.0;180.0;-1.0;217.0;312.0;497.0
153.0;184.0;10.0;232.0;316.0;456.0
163.0;193.0;40.0;226.0;308.0;450.0
?;203.0;57.0;210.0;307.0;456.0
138.0;211.0;71.0;194.0;314.0;463.0
141.0;206.0;127.0;?;318.0;445.0
166.0;167.0;199.0;130.0;329.0;387.0
182.0;?;231.0;?;340.0;395.0
159.0;189.0;251.0;160.0;347.0;376.0
170.0;231.0;260.0;177.0;370.0;376.0
190.0;234.0;272.0;204.0;338.0;314.0
186.0;207.0;277.0;166.0;340.0;336.0
178.0;186.0;266.0;153.0;380.0;328.0
172.0;169.0;273.0;165.0;379.0;279.0
164.0;164.0;287.0;209.0;346.0;274.0
159.0;162.0;339.0;236.0;312.0;269.0
143.0;189.0;377.0;231.0;300.0;266.0
118.0;223.0;372.0;242.0;317.0;298.0
97.0;262.0;368.0;251.0;341.0;350.0
92.0;198.0;314.0;244.0;341.0;380.0
82.0;175.0;322.0;240.0;369.0;320.0
88.0;150.0;328.0;267.0;383.0;278.0
78.0;132.0;327.0;292.0;407.0;300.0
93.0;199.0;316.0;315.0;376.0;304.0
97.0;270.0;284.0;337.0;366.0;304.0
83.0;318.0;259.0;321.0;323.0;312.0
87.0;311.0;270.0;296.0;?;343.0
87.0;304.0;271.0;315.0;366.0;344.0
108.0;210.0;293.0;275.0;437.0;334.0
125.0;124.0;281.0;268.0;430.0;333.0
132.0;118.0;288.0;294.0;462.0;320.0
152.0;148.0;297.0;332.0;367.0;319.0
136.0;195.0;279.0;348.0;284.0;352.0
144.0;265.0;271.0;263.0;297.0;347.0
138.0;309.0;?;274.0;310.0;327.0
145.0;335.0;?;242.0;347.0;324.0
154.0;318.0;?;225.0;445.0;325.0
143.0;314.0;334.0;231.0;457.0;290.0
159.0;331.0;17.0;190.0;?;221.0
151.0;?;-49.0;220.0;?;449.0
?;404.0;54.0;202.0;453.0;?
313.0;355.0;?;161.0;461.0;369.0
343.0;353.0;-108.0;165.0;524.0;440.0
390.0;396.0;-83.0;153.0;535.0;538.0
387.0;401.0;-26.0;153.0;466.0;529.0
396.0;351.0;-31.0;50.0;451.0;431.0
403.0;268.0;-34.0;-51.0;533.0;416.0
370.0;213.0;-22.0;-31.0;538.0;355.0
295.0;128.0;14.0;-20.0;425.0;335.0
250.0;103.0;1.0;42.0;?;339.0
232.0;104.0;-6.0;23.0;254.0;380.0
225.0;116.0;-14.0;76.0;219.0;384.0
210.0;112.0;10.0;147.0;202.0;431.0
204.0;?;-9.0;148.0;239.0;488.0
198.0;107.0;-19.0;170.0;?;423.0
184.0;107.0;-58.0;167.0;185.0;399.0
180.0;123.0;-48.0;213.0;196.0;429.0
162.0;142.0;-88.0;217.0;198.0;446.0
?;164.0;-112.0;238.0;?;523.0
194.0;171.0;11.0;284.0;248.0;526.0
216.0;?;374.0;275.0;257.0;497.0
215.0;275.0;207.0;256.0;287.0;261.0
236.0;223.0;198.0;297.0;328.0;470.0
371.0;222.0;346.0;277.0;?;367.0
503.0;439.0;257.0;233.0;392.0;?
472.0;?;240.0;244.0;429.0;406.0
383.0;504.0;194.0;361.0;564.0;393.0
?;361.0;206.0;?;675.0;381.0
386.0;387.0;216.0;-40.0;549.0;216.0
396.0;299.0;258.0;58.0;400.0;298.0
347.0;?;289.0;119.0;520.0;279.0
294.0;300.0;318.0;92.0;589.0;267.0
268.0;310.0;363.0;203.0;474.0;264.0
267.0;296.0;264.0;176.0;390.0;335.0
285.0;261.0;211.0;140.0;418.0;311.0
313.0;223.0;136.0;190.0;457.0;?
338.0;189.0;-13.0;224.0;428.0;146.0
332.0;177.0;28.0;245.0;396.0;375.0
433.0;168.0;-81.0;257.0;347.0;478.0
454.0;162.0;35.0;259.0;335.0;439.0
391.0;322.0;-31.0;202.0;325.0;494.0
385.0;386.0;28.0;216.0;319.0;442.0
347.0;328.0;32.0;157.0;346.0;426.0
300.0;204.0;14.0;-11.0;478.0;371.0
266.0;171.0;-16.0;-12.0;477.0;377.0
255.0;146.0;-56.0;111.0;?;362.0
?;104.0;-126.0;189.0;371.0;320.0
192.0;56.0;-111.0;232.0;312.0;431.0
159.0;19.0;-81.0;268.0;225.0;437.0
174.0;-6.0;-12.0;271.0;153.0;451.0
189.0;8.0;32.0;226.0;162.0;466.0
161.0;104.0;228.0;234.0;134.0;?
169.0;236.0;236.0;214.0;143.0;275.0
224.0;358.0;266.0;198.0;154.0;435.0
363.0;472.0;493.0;90.0;240.0;238.0
467.0;321.0;434.0;67.0;418.0;?
531.0;424.0;285.0;112.0;479.0;-115.0
622.0;523.0;295.0;126.0;547.0;263.0
628.0;675.0;297.0;240.0;574.0;184.0
619.0;?;248.0;139.0;489.0;-57.0
617.0;648.0;278.0;-340.0;460.0;-15.0
564.0;560.0;307.0;-224.0;710.0;18.0
513.0;577.0;346.0;?;814.0;-15.0
457.0;602.0;358.0;-210.0;649.0;5.0
429.0;536.0;349.0;-75.0;673.0;?
?;484.0;344.0;-84.0;749.0;-83.0
386.0;464.0;351.0;-79.0;662.0;-67.0
352.0;441.0;289.0;36.0;555.0;-13.0
320.0;480.0;322.0;51.0;523.0;-70.0
279.0;503.0;232.0;64.0;523.0;-172.0
313.0;525.0;261.0;77.0;512.0;-177.0
318.0;589.0;212.0;49.0;519.0;-150.0
378.0;617.0;522.0;50.0;546.0;-119.0
407.0;585.0;770.0;36.0;571.0;-222.0
360.0;546.0;936.0;-26.0;589.0;-170.0
?;638.0;1045.0;-154.0;589.0;-189.0
490.0;693.0;920.0;-254.0;666.0;-293.0
476.0;796.0;846.0;-393.0;655.0;-282.0
464.0;881.0;825.0;-408.0;702.0;-163.0
441.0;846.0;798.0;-243.0;790.0;-313.0
389.0;774.0;845.0;-24.0;921.0;?
390.0;712.0;?;113.0;912.0;-404.0
380.0;605.0;500.0;?;929.0;-363.0
357.0;556.0;185.0;95.0;758.0;-397.0
361.0;499.0;29.0;52.0;760.0;-286.0
496.0;?;-53.0;91.0;661.0;-99.0
780.0;443.0;-173.0;63.0;628.0;96.0
1038.0;461.0;-256.0;109.0;514.0;-107.0
901.0;533.0;-422.0;45.0;462.0;379.0
930.0;702.0;-359.0;-209.0;404.0;260.0
956.0;582.0;-419.0;-523.0;561.0;93.0
940.0;260.0;-357.0;-750.0;648.0;-29.0
849.0;51.0;-254.0;-873.0;504.0;-89.0
758.0;204.0;-211.0;-825.0;233.0;-98.0
894.0;318.0;-152.0;-656.0;37.0;-318.0
882.0;366.0;-98.0;-656.0;-4.0;-336.0
837.0;383.0;-151.0;-677.0;137.0;-137.0
980.0;546.0;-42.0;-423.0;259.0;-154.0
1090.0;741.0;-61.0;-370.0;170.0;-315.0
?;829.0;13.0;-296.0;256.0;-252.0
1049.0;650.0;41.0;-386.0;282.0;-271.0
1125.0;415.0;5.0;-302.0;731.0;-223.0
1113.0;?;?;-284.0;851.0;-245.0
1110.0;1008.0;-81.0;-148.0;614.0;-171.0
1079.0;817.0;-180.0;-71.0;404.0;-114.0
1050.0;549.0;-150.0;-68.0;799.0;-148.0
1085.0;118.0;-54.0;-418.0;732.0;-57.0
1012.0;405.0;17.0;-475.0;598.0;-108.0
947.0;939.0;1.0;-538.0;107.0;-44.0
903.0;721.0;1.0;-447.0;156.0;-57.0
867.0;553.0;10.0;-457.0;617.0;-70.0
841.0;590.0;32.0;-432.0;868.0;-35.0
?;502.0;-21.0;-234.0;488.0;-22.0
831.0;640.0;23.0;-679.0;275.0;-13.0
825.0;734.0;85.0;-629.0;446.0;-62.0
846.0;516.0;106.0;-422.0;507.0;-161.0
838.0;541.0;104.0;-357.0;595.0;67.0
870.0;591.0;-29.0;?;460.0;52.0
897.0;657.0;?;-339.0;470.0;72.0
