InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit R-SHOE Body_Ax
?;?;-177;-159;-18;800.0;378.0;1468.0;-29;1;294
-4;794;-177;-159;-4;786.0;355.0;1721.0;-7;2;301
6;798;-177;-159;6;796.0;415.0;2069.0;?;0;307
-27;801;-177;-159;-27;444.0;486.0;1928.0;-4;-1;303
-36;799;-177;-159;-36;-251.0;?;1749.0;-12;?;303
-18;?;-177;?;-18;-732.0;449.0;1350.0;-14;3;301
1;802;-177;-159;1;-745.0;239.0;908.0;-21;6;301
37;801;-177;-159;37;-430.0;-127.0;525.0;?;6;300
47;804;-177;-159;47;-436.0;-372.0;126.0;-10;-1;295
31;805;-177;?;?;-359.0;-413.0;-262.0;-17;-6;295
22;803;-177;-159;22;66.0;-460.0;-541.0;-25;1;298
28;?;-177;-159;28;381.0;-476.0;-738.0;-15;3;298
22;800;-177;?;22;403.0;-347.0;-754.0;-28;-1;296
?;807;-177;-159;-6;440.0;-234.0;-732.0;-41;-4;299
-25;?;-177;-159;-25;326.0;-178.0;-691.0;4;-4;305
-26;800;-177;-159;-26;83.0;-112.0;?;5;2;308
-26;806;-177;-159;-26;-22.0;-2.0;-456.0;7;3;304
-26;804;-177;-159;-26;22.0;-60.0;-377.0;22;0;302
-26;803;-177;-159;-26;72.0;-30.0;-293.0;10;4;302
-27;805;-177;-159;-27;167.0;51.0;-164.0;31;6;303
-19;801;-177;-159;-19;253.0;58.0;-48.0;35;?;304
-6;802;-177;-159;-6;391.0;79.0;29.0;23;3;304
-11;799;-177;-159;-11;476.0;97.0;145.0;43;4;306
-18;795;-177;?;-18;414.0;62.0;203.0;14;5;312
-27;804;-177;-159;-27;219.0;94.0;284.0;4;4;309
-17;805;-177;-159;?;51.0;153.0;346.0;11;5;?
-7;800;-177;-159;-7;-106.0;142.0;362.0;-40;-3;306
-45;?;-177;-159;-45;-170.0;122.0;342.0;-5;-1;305
7;807;-177;-159;7;?;127.0;274.0;-5;1;305
?;801;-177;-159;23;-78.0;158.0;142.0;-6;0;311
-27;804;-177;-159;-27;-177.0;222.0;133.0;52;-1;312
12;807;-177;-159;12;-87.0;143.0;92.0;-6;-6;305
-5;801;-177;-159;-5;33.0;-57.0;64.0;-10;1;302
-12;803;-177;?;-12;30.0;-144.0;-16.0;58;4;304
10;?;-177;-159;10;-76.0;-196.0;-86.0;41;-1;309
-10;802;-177;-159;-10;-88.0;-60.0;-135.0;0;0;309
?;803;-177;-159;21;-1.0;63.0;-158.0;-10;-1;307
37;803;-177;-159;37;-20.0;3.0;-138.0;-1;-1;?
1;?;-177;-159;1;14.0;22.0;-147.0;-9;?;307
-2;802;-177;-159;-2;35.0;81.0;-122.0;-50;0;301
5;804;-177;-159;5;25.0;117.0;-60.0;-30;-6;305
-11;807;-177;-159;-11;-15.0;11.0;16.0;?;-1;305
-16;807;-177;?;-16;-111.0;-201.0;74.0;-10;2;301
-33;807;-177;-159;-33;?;-207.0;?;25;0;308
-40;809;-177;-159;-40;35.0;-64.0;41.0;54;1;308
12;806;-177;-159;12;?;-158.0;82.0;33;?;305
12;?;-177;-159;12;-188.0;-198.0;91.0;-11;4;308
-18;804;?;-159;-18;-122.0;-168.0;100.0;-13;1;305
6;805;-177;?;?;37.0;-74.0;67.0;?;-2;305
7;?;-177;-159;7;27.0;-6.0;72.0;-5;1;307
6;798;-177;-159;6;-88.0;?;72.0;-20;-3;302
33;798;-177;-159;33;-75.0;-69.0;73.0;13;-9;306
24;801;-177;-159;24;46.0;17.0;38.0;12;-2;303
?;807;-177;-159;-12;86.0;34.0;21.0;-31;4;301
-4;805;-177;-159;-4;101.0;95.0;?;-40;-1;306
24;805;-177;-159;24;78.0;102.0;47.0;-5;-4;298
10;804;-177;-159;10;98.0;320.0;32.0;4;0;299
7;806;-177;-159;7;104.0;?;-12.0;-11;-3;300
15;805;-177;-159;15;146.0;691.0;-42.0;?;-5;300
2;803;-177;-159;2;30.0;?;-50.0;-1;0;304
-6;807;-177;-159;?;-78.0;469.0;-55.0;41;-4;303
-22;802;-177;-159;-22;-39.0;62.0;-14.0;?;-7;309
?;797;-177;-159;-28;145.0;?;-32.0;15;2;310
5;801;-177;-159;5;283.0;96.0;-62.0;1;3;308
-8;?;-177;-159;-8;361.0;330.0;-43.0;-15;-7;311
-23;801;-177;-159;-23;238.0;206.0;9.0;-7;-3;310
-6;805;-177;-159;-6;161.0;172.0;23.0;10;11;307
-31;802;-177;-159;-31;12.0;105.0;117.0;-4;14;305
-34;800;-177;-159;-34;?;84.0;68.0;-21;8;304
-53;800;-177;-159;-53;114.0;-61.0;36.0;16;1;304
-62;797;-177;-159;-62;134.0;-194.0;0.0;26;-2;309
?;800;-177;-159;-32;-37.0;-183.0;45.0;12;-1;?
?;803;-177;-159;2;-123.0;-168.0;-30.0;?;-1;311
49;798;-177;-159;49;-159.0;-171.0;-32.0;-13;-5;310
-4;?;-177;-159;-4;-138.0;-126.0;-18.0;-51;-7;309
-11;805;-177;-159;-11;-219.0;-148.0;2.0;6;-1;309
29;799;-177;-159;29;-249.0;-267.0;-1.0;7;3;310
-10;798;-177;-159;-10;-159.0;-354.0;-16.0;-43;?;306
-7;803;-177;-159;-7;-76.0;-240.0;-73.0;-14;0;304
-8;?;-177;-159;-8;-111.0;-248.0;-102.0;6;5;309
-23;799;-177;-159;-23;-229.0;-441.0;-74.0;-15;-3;310
-1;807;-177;-159;-1;-422.0;-601.0;-58.0;6;-3;302
17;803;-177;-159;17;-376.0;-481.0;-48.0;19;1;302
2;803;?;-159;2;-393.0;-397.0;-1.0;-1;-2;309
-16;805;?;-159;-16;-359.0;-184.0;76.0;17;2;307
7;798;-177;-159;7;-427.0;-238.0;150.0;30;1;305
9;796;-177;-159;9;-452.0;-132.0;189.0;-2;0;308
-42;800;-177;?;-42;-391.0;-103.0;216.0;22;1;305
-34;800;-177;-159;-34;-314.0;-190.0;261.0;52;0;311
4;801;-177;-159;?;-200.0;-139.0;227.0;18;2;316
-5;803;-177;-159;-5;-113.0;-137.0;212.0;0;0;307
17;802;-177;-159;17;-115.0;-191.0;203.0;-6;-1;?
19;805;-177;-159;19;-48.0;-56.0;157.0;-10;-1;306
-1;806;-177;-159;-1;-86.0;-60.0;96.0;5;-3;302
7;802;-177;-159;7;?;-147.0;66.0;-24;-1;310
5;803;-177;-159;5;41.0;-98.0;-11.0;-61;-2;308
5;807;-177;-159;?;-8.0;-139.0;-19.0;-20;-3;304
14;805;-177;-159;14;-30.0;-218.0;-35.0;11;3;313
?;805;-177;-159;?;-20.0;-223.0;-11.0;-32;-1;310
50;803;-177;-159;50;9.0;-99.0;-41.0;-26;-3;306
50;800;-177;-159;50;-48.0;-42.0;-72.0;16;5;305
33;803;-177;-160;33;1.0;148.0;-110.0;?;4;299
-32;803;-177;-160;-32;-14.0;300.0;-99.0;-8;-2;?
5;801;-177;-159;5;-63.0;122.0;-90.0;-9;0;302
18;804;-177;-159;18;-2.0;11.0;-66.0;12;?;292
-26;803;-177;-159;-26;15.0;49.0;-115.0;-20;6;292
3;801;-177;-160;3;17.0;132.0;-86.0;-20;2;300
4;801;?;-160;4;3.0;160.0;-95.0;41;?;305
-8;798;?;-160;-8;?;117.0;-42.0;1;2;303
13;803;-177;-159;13;-94.0;122.0;5.0;-4;2;298
3;801;-177;-159;3;-78.0;152.0;33.0;43;-8;297
?;797;-177;-159;-17;87.0;279.0;36.0;-8;-6;?
25;803;-177;-160;25;161.0;210.0;24.0;-36;4;296
17;799;-177;-160;17;189.0;131.0;16.0;29;4;299
-54;797;-177;-160;-54;95.0;137.0;47.0;20;-1;300
-9;802;-177;-159;-9;65.0;102.0;30.0;-57;3;295
12;797;-177;-159;12;?;66.0;-11.0;-5;4;301
-23;?;-177;-159;-23;-11.0;23.0;3.0;?;-2;304
-15;805;-177;-160;-15;121.0;36.0;-47.0;-11;0;301
?;797;-177;-160;-25;161.0;13.0;-66.0;0;-1;303
-5;794;-177;-159;?;-9.0;-91.0;-59.0;-13;-6;299
15;796;-177;-159;15;-98.0;-210.0;-12.0;18;-1;?
-9;802;-177;-159;-9;33.0;-135.0;-17.0;-9;0;300
4;807;-177;-159;4;174.0;72.0;-18.0;-35;0;299
25;800;-177;-160;25;173.0;145.0;-49.0;?;1;300
25;797;-177;-160;25;115.0;13.0;-80.0;-18;-7;297
30;799;-177;-159;30;29.0;-31.0;-33.0;8;-3;299
-13;797;-177;-159;-13;-30.0;-21.0;2.0;18;2;300
-68;797;-177;-159;-68;16.0;19.0;35.0;?;0;298
-59;798;-177;-159;-59;29.0;88.0;33.0;-12;6;299
-34;797;-177;-160;-34;110.0;129.0;?;-32;4;299
-18;799;-177;-160;-18;33.0;99.0;7.0;-32;-4;298
1;798;-177;-159;1;-53.0;80.0;17.0;-19;-1;300
5;800;-177;-159;5;-125.0;23.0;7.0;14;7;301
9;803;-177;-159;9;?;-13.0;16.0;7;2;300
32;802;-177;-159;32;-45.0;27.0;8.0;-26;-2;300
22;805;-177;-160;22;-43.0;56.0;61.0;-20;-1;298
-13;802;-177;-160;-13;-45.0;86.0;65.0;-21;-2;?
-11;795;-177;-159;-11;-4.0;131.0;?;-12;2;298
0;802;-177;-159;0;101.0;148.0;?;-16;4;299
11;803;-177;-159;?;125.0;163.0;74.0;-18;1;302
11;798;-177;-159;11;201.0;96.0;18.0;-10;1;304
-17;801;-177;-160;-17;256.0;54.0;-11.0;-10;0;299
-18;799;-177;-160;-18;198.0;23.0;-4.0;8;-8;301
-15;797;-177;-159;-15;?;-58.0;-5.0;0;-4;307
-9;802;?;-159;-9;4.0;-28.0;14.0;-22;14;302
14;804;-177;-159;14;-5.0;34.0;15.0;-16;11;299
9;802;-177;-160;9;-9.0;108.0;27.0;-9;-2;?
-37;?;-177;-160;-37;46.0;52.0;32.0;11;2;306
-27;803;-177;-160;-27;48.0;-4.0;46.0;8;6;302
23;800;-177;-159;23;-1.0;13.0;57.0;-34;10;306
-19;803;-177;-159;-19;-22.0;50.0;68.0;-2;4;304
13;804;-177;-159;13;-31.0;32.0;48.0;-1;-3;310
18;801;-177;-160;18;-43.0;14.0;28.0;0;-1;310
-87;807;-177;-160;-87;-83.0;-87.0;26.0;51;-3;295
-47;810;-177;-160;-47;-48.0;-129.0;43.0;16;-5;303
-55;803;?;-159;-55;89.0;-18.0;-36.0;31;-2;309
-76;798;-177;-159;-76;19.0;-33.0;0.0;27;0;304
-35;796;-177;-159;-35;27.0;-106.0;3.0;20;2;312
?;802;-177;?;-22;44.0;-76.0;-22.0;48;-3;311
4;803;-177;?;4;-83.0;-25.0;27.0;-18;?;307
-28;792;-177;-159;-28;-141.0;5.0;54.0;2;3;314
-30;795;-177;?;-30;-90.0;42.0;52.0;46;2;318
-8;797;-177;?;-8;-37.0;106.0;0.0;5;-4;319
-1;?;-177;-159;-1;-9.0;125.0;13.0;10;-3;320
1;790;-177;-159;1;-13.0;144.0;-8.0;?;?;321
-25;799;-177;-159;-25;40.0;?;3.0;2;?;322
-3;799;-177;-159;-3;38.0;196.0;-20.0;?;9;318
0;796;-177;-159;0;50.0;197.0;-34.0;-11;-2;316
-25;794;-177;-159;-25;15.0;136.0;-56.0;-30;-6;319
-9;795;-177;?;-9;-11.0;86.0;-58.0;-7;2;317
-19;795;-177;-159;-19;-57.0;48.0;-79.0;20;4;314
-9;795;-177;-159;-9;-82.0;18.0;-94.0;-7;5;318
37;797;-177;-159;37;-90.0;94.0;?;-33;4;321
5;792;-177;-159;?;-52.0;113.0;-66.0;-71;-4;316
10;?;-177;-159;10;91.0;-24.0;-15.0;-97;-4;319
17;805;-177;-159;17;186.0;14.0;?;-54;-8;318
-13;800;-177;-159;-13;74.0;77.0;54.0;-9;-6;311
48;794;-177;-159;48;84.0;100.0;7.0;-18;?;316
64;802;-177;-159;64;?;25.0;?;-26;0;312
47;801;-177;-159;47;-52.0;-6.0;59.0;-11;-5;309
40;803;-177;-159;40;-71.0;-47.0;85.0;-38;6;305
39;806;-177;-159;39;-99.0;-110.0;63.0;-29;6;?
44;803;-177;?;44;-86.0;-93.0;73.0;21;-4;308
17;?;-177;-159;17;-161.0;-90.0;104.0;-4;-5;306
25;797;-177;-159;25;-180.0;-118.0;95.0;-23;5;?
-2;794;-177;-159;-2;-192.0;-93.0;?;-19;-3;310
-23;801;-177;-159;-23;-125.0;-86.0;116.0;-14;-3;304
25;800;-177;-159;25;-103.0;?;83.0;?;7;312
24;801;-177;-159;24;-116.0;-95.0;105.0;30;?;308
12;803;-177;-159;12;-60.0;-112.0;87.0;-3;1;302
29;801;-177;-159;29;-18.0;?;69.0;-22;3;?
-1;799;-177;-159;-1;48.0;19.0;?;14;-3;310
-33;798;-177;-159;-33;40.0;?;65.0;?;-3;305
-8;802;-177;-159;-8;86.0;58.0;21.0;-23;0;303
4;805;-177;-159;4;91.0;88.0;16.0;31;2;311
-6;801;-177;-159;-6;?;56.0;25.0;0;1;313
9;802;-177;-159;9;63.0;28.0;?;-14;?;309
11;?;-177;-159;11;78.0;7.0;-5.0;17;-1;303
-17;800;-177;?;?;29.0;34.0;8.0;18;-5;307
-37;799;-177;-159;-37;-7.0;37.0;-2.0;-7;-5;310
-26;?;-177;-159;-26;14.0;?;18.0;-31;-4;307
1;801;-177;-159;1;2.0;114.0;26.0;9;-3;311
5;795;?;-159;5;36.0;80.0;20.0;48;-1;312
2;?;-177;-159;?;37.0;90.0;36.0;40;4;309
-11;798;?;-159;-11;59.0;83.0;49.0;-27;5;307
1;800;-177;-159;1;16.0;75.0;56.0;?;1;305
25;807;-177;-159;25;-49.0;58.0;52.0;30;-1;314
-8;796;-177;-159;-8;-73.0;17.0;19.0;13;2;312
?;802;-177;-159;-10;-20.0;71.0;25.0;?;1;306
20;805;-177;-159;?;-2.0;48.0;27.0;?;-2;307
42;797;-177;-159;42;55.0;60.0;-4.0;5;0;308
30;801;-177;-159;30;-18.0;45.0;13.0;42;-2;309
5;803;-177;-159;5;-43.0;-38.0;7.0;-5;-6;310
34;810;-177;-159;?;8.0;-33.0;-28.0;-35;-3;309
10;805;-177;-159;10;2.0;33.0;-13.0;-20;-3;306
0;795;-177;-159;0;-134.0;?;6.0;-20;0;308
13;802;-177;-159;13;-168.0;-74.0;?;?;1;308
-5;805;-177;-159;-5;-127.0;-136.0;56.0;?;-2;?
?;801;-177;-159;13;65.0;-18.0;40.0;2;6;307
0;802;-177;-159;0;23.0;0.0;17.0;-12;2;304
7;800;-177;-159;7;-39.0;12.0;31.0;-2;?;309
31;798;?;-159;31;-111.0;-71.0;62.0;-5;3;308
6;801;-177;?;6;-141.0;-120.0;72.0;-11;-1;302
-5;803;-177;-159;-5;-90.0;19.0;41.0;-23;-8;302
4;803;-177;-159;4;-33.0;92.0;88.0;-33;-1;299
7;803;-177;-159;7;-37.0;-46.0;73.0;3;2;302
0;802;-177;-159;0;-83.0;-49.0;37.0;9;1;305
15;802;-177;-159;15;-139.0;-43.0;45.0;23;0;303
24;803;-177;-159;24;?;-58.0;44.0;39;-1;302
25;801;-177;-159;25;-183.0;-136.0;63.0;22;5;299
?;799;-177;-159;36;-104.0;-114.0;81.0;65;7;305
4;802;-177;-159;4;-66.0;-47.0;83.0;53;0;309
2;801;-177;-159;2;-35.0;-50.0;105.0;-30;-4;301
37;796;-177;-159;37;25.0;22.0;46.0;-3;-6;304
16;794;-177;-159;16;-3.0;78.0;64.0;41;-4;311
-6;797;-177;-159;-6;-16.0;?;54.0;-11;-2;306
-12;802;-177;-159;-12;44.0;43.0;0.0;-17;-6;303
-29;801;-177;-159;-29;68.0;97.0;-24.0;9;1;304
-7;797;-177;-159;-7;-15.0;45.0;-8.0;-30;7;305
-1;?;-177;?;-1;-91.0;-84.0;11.0;-30;?;303
-27;801;-177;-159;-27;-58.0;-45.0;2.0;2;5;305
15;797;-177;-159;?;-26.0;15.0;-5.0;-21;4;305
50;806;-177;-159;50;25.0;2.0;?;-17;-4;?
19;801;-177;?;19;127.0;79.0;1.0;11;-3;301
23;?;-177;-159;?;86.0;93.0;5.0;?;1;300
-3;799;-177;-159;-3;70.0;84.0;0.0;32;3;298
-20;792;-177;-159;-20;24.0;4.0;-34.0;9;3;305
35;801;-177;-159;35;-10.0;17.0;-33.0;-31;1;301
14;805;?;-159;14;-25.0;?;-36.0;15;1;301
13;795;-177;-159;13;-47.0;?;-38.0;0;2;306
50;798;-177;-159;?;10.0;171.0;7.0;4;-1;300
2;799;-177;-159;2;151.0;284.0;50.0;11;0;303
-9;792;-177;-159;-9;260.0;345.0;32.0;-45;3;306
34;796;-177;-159;34;352.0;384.0;22.0;-23;0;299
6;799;-177;-159;6;313.0;295.0;-15.0;-16;-3;302
-6;795;-177;-159;-6;?;221.0;-60.0;-21;-4;298
37;796;-177;-159;37;56.0;185.0;-40.0;2;-3;302
24;800;-177;-159;24;48.0;211.0;-75.0;15;0;311
18;803;-177;-159;18;41.0;218.0;-101.0;33;0;301
26;803;-177;?;26;90.0;190.0;-107.0;32;-3;298
-13;799;-177;-159;-13;104.0;205.0;-101.0;-5;-4;300
8;800;-177;-159;8;100.0;237.0;-96.0;-41;-4;302
25;799;-177;-159;25;76.0;228.0;-64.0;-5;-11;302
15;796;-177;-159;15;87.0;260.0;-72.0;2;-8;300
23;799;-177;-159;23;?;214.0;-29.0;-29;2;301
-30;799;-177;-159;-30;201.0;170.0;-17.0;23;-7;301
-48;798;-177;-159;-48;120.0;152.0;22.0;46;-10;301
-15;798;-177;-159;-15;88.0;90.0;24.0;-15;-3;299
-19;798;?;-159;-19;103.0;90.0;31.0;-48;-2;300
6;799;?;-159;6;103.0;142.0;47.0;-18;-4;305
12;801;-177;-159;12;133.0;132.0;33.0;21;-7;302
-16;801;-177;-159;-16;125.0;?;12.0;5;-4;302
32;795;-177;-159;32;107.0;102.0;38.0;?;0;306
26;796;-177;-159;26;92.0;177.0;119.0;-24;-1;306
-37;799;-177;-159;-37;163.0;217.0;14.0;-21;?;304
-14;795;-177;-159;-14;163.0;293.0;16.0;-2;1;308
25;795;-177;?;25;80.0;244.0;2.0;9;-6;?
19;802;-177;-159;19;116.0;252.0;-37.0;-19;-4;297
-11;804;-177;-159;-11;139.0;261.0;-76.0;-3;?;299
-12;799;-177;-159;-12;153.0;227.0;?;-17;1;305
-3;797;-177;-159;-3;145.0;133.0;-86.0;-25;2;303
7;805;-177;-159;7;-23.0;49.0;-79.0;2;-10;303
?;805;-177;-159;-16;0.0;42.0;?;-10;-2;307
?;?;-177;-159;-50;-10.0;27.0;-81.0;14;6;308
-9;795;-177;?;-9;-162.0;-55.0;-8.0;33;3;308
-36;801;-177;-159;-36;-139.0;26.0;22.0;27;4;302
-45;803;-177;-159;-45;97.0;-100.0;-29.0;10;0;301
-4;807;-177;-159;-4;7.0;-44.0;?;-25;-3;305
-16;807;-177;-159;-16;-161.0;-85.0;56.0;-11;2;305
13;803;-177;-159;13;-76.0;-150.0;36.0;21;-3;306
-33;802;-177;-159;-33;-56.0;-123.0;29.0;?;-4;303
-75;802;-177;-159;-75;-73.0;-50.0;39.0;-32;6;304
-8;799;-177;-159;-8;-121.0;-142.0;58.0;-27;4;310
25;797;-177;-159;25;-163.0;-159.0;?;-20;-2;308
16;801;-177;-159;16;-65.0;-38.0;47.0;-20;2;307
-11;804;-177;-159;-11;-25.0;0.0;57.0;?;6;307
-16;805;-177;-159;-16;-36.0;32.0;30.0;25;0;306
7;799;-177;-159;?;-16.0;19.0;25.0;41;1;311
12;801;-177;-159;12;-146.0;-24.0;2.0;9;3;311
4;807;-177;-159;4;-205.0;-60.0;-7.0;-11;2;?
4;807;-177;-159;4;-94.0;-49.0;-34.0;-11;3;306
5;807;-177;-159;5;-89.0;-55.0;-15.0;-8;0;306
8;801;-177;-159;8;-184.0;-137.0;-5.0;-15;1;308
23;800;-177;-159;23;-275.0;-149.0;44.0;-2;2;307
21;805;-177;-159;21;-169.0;-38.0;60.0;-21;0;307
-9;803;-177;-159;-9;-157.0;-115.0;110.0;-14;-1;306
-18;803;-177;-159;-18;-163.0;-135.0;90.0;?;0;306
17;803;-177;-159;17;-106.0;-9.0;89.0;-41;3;317
30;802;-177;-159;30;-69.0;-3.0;68.0;-14;-4;314
18;802;-177;-159;18;-59.0;-28.0;5.0;49;-2;305
15;803;-177;-159;15;-24.0;-67.0;-49.0;2;-3;307
26;805;-177;-159;26;12.0;-138.0;-96.0;-31;-9;311
18;805;-177;-159;18;-138.0;-216.0;-92.0;-6;11;311
-2;806;-177;-159;-2;-168.0;-211.0;-88.0;42;22;303
36;805;-177;-159;36;-143.0;-86.0;-66.0;4;18;305
50;799;?;-159;50;-152.0;-92.0;-10.0;-39;11;309
4;797;-176;-159;4;?;-149.0;-6.0;-12;3;306
17;801;-177;-159;17;-128.0;-113.0;48.0;-11;1;307
20;801;-176;-159;20;-127.0;-47.0;80.0;-12;-8;306
-32;799;-176;-159;-32;112.0;-97.0;70.0;19;-10;307
-16;797;-176;-159;-16;?;-18.0;160.0;38;5;307
5;796;-176;?;5;-102.0;190.0;117.0;0;3;315
-3;800;-176;-159;-3;64.0;-16.0;66.0;-3;-4;316
37;803;-176;-159;37;-125.0;-150.0;101.0;9;-1;306
41;803;-176;-159;41;-55.0;-112.0;19.0;-36;-5;308
15;805;-176;-159;15;-161.0;6.0;52.0;-28;-2;306
24;801;-176;-159;24;-77.0;-44.0;-10.0;-25;0;306
22;799;-176;-159;?;-149.0;-162.0;-5.0;-19;-4;311
28;803;-176;-159;28;-109.0;-134.0;19.0;26;-7;307
25;803;-176;-159;25;-79.0;-107.0;1.0;?;-7;307
-13;803;-176;-159;-13;31.0;-103.0;-15.0;-15;-2;307
4;801;-176;-159;4;-75.0;-111.0;13.0;6;-2;305
12;799;-176;-159;12;-120.0;-81.0;24.0;-19;-3;304
-8;?;-176;-159;-8;-53.0;-55.0;28.0;-5;-4;305
21;802;-176;-159;21;-46.0;-69.0;60.0;?;-4;309
15;795;-176;-159;15;-74.0;-143.0;60.0;21;3;309
-23;794;-176;?;-23;-57.0;-39.0;56.0;13;4;308
-18;806;-176;-159;-18;-125.0;-4.0;85.0;-1;-4;309
-25;801;-176;-159;-25;-165.0;23.0;103.0;11;-3;307
-37;797;-176;-159;-37;-93.0;61.0;79.0;-3;1;307
-37;806;-176;-159;-37;-41.0;99.0;19.0;-28;-2;308
-28;803;-176;-159;-28;-31.0;101.0;14.0;9;-4;307
4;803;-176;-159;4;-92.0;94.0;-20.0;-3;2;307
-10;808;-176;-159;-10;?;98.0;-59.0;-9;1;303
22;802;-176;-159;22;-117.0;51.0;-53.0;?;0;305
36;798;-176;-159;?;-73.0;31.0;-55.0;14;3;311
-20;806;-176;-159;-20;-58.0;29.0;-69.0;20;0;308
1;809;-176;-159;?;-134.0;28.0;-61.0;10;-4;306
17;800;-176;-159;17;-59.0;46.0;-70.0;28;-4;308
9;798;-176;-159;9;46.0;-17.0;-48.0;20;2;308
-7;802;-176;-159;-7;?;35.0;-45.0;11;4;308
-13;802;-176;-159;?;93.0;109.0;-27.0;21;-3;308
5;803;-176;-159;5;52.0;130.0;-2.0;-3;-1;306
4;?;-176;-159;4;3.0;57.0;-3.0;-20;5;306
17;800;-176;-159;17;-5.0;40.0;-3.0;-20;0;308
-2;805;-176;-159;-2;-9.0;15.0;-14.0;-13;-1;307
6;804;-176;-159;6;-37.0;?;32.0;13;3;307
6;798;-176;-159;6;-73.0;5.0;8.0;21;0;308
?;801;-176;-159;-37;-63.0;12.0;20.0;45;-3;306
-11;801;-176;-159;-11;-39.0;?;19.0;65;-2;306
-8;?;-176;-159;?;-52.0;10.0;21.0;-7;-3;308
-18;799;-176;-159;-18;-56.0;-3.0;35.0;-36;-2;309
2;803;-176;-159;2;-74.0;4.0;9.0;11;4;307
0;807;-176;-159;0;-101.0;-20.0;33.0;20;-1;303
-28;807;-176;?;-28;-84.0;-16.0;39.0;?;-4;301
-40;809;-176;-159;-40;-69.0;?;41.0;26;5;307
4;805;-176;-159;4;-93.0;?;62.0;-22;3;311
17;806;-176;-159;?;-26.0;-22.0;49.0;-21;1;303
16;808;-176;?;16;-52.0;-28.0;54.0;11;-1;306
-7;801;-176;-159;-7;-80.0;10.0;?;6;-3;315
-46;801;-176;-159;-46;-99.0;-58.0;60.0;-21;3;?
3;803;-176;-159;3;-156.0;-81.0;62.0;-33;4;?
26;800;-176;-159;26;-139.0;-94.0;68.0;-14;5;310
-7;803;?;-159;-7;-173.0;-104.0;62.0;-15;6;310
-17;807;-176;-159;-17;-142.0;-13.0;66.0;-20;6;310
?;806;-176;-159;-15;-84.0;-45.0;81.0;-22;6;310
?;803;-176;-159;-5;64.0;-50.0;81.0;-10;4;311
-5;799;-176;-159;-5;20.0;34.0;45.0;46;4;312
3;803;-176;-159;3;9.0;?;40.0;31;0;?
32;?;-176;-159;32;-24.0;66.0;21.0;-7;1;309
27;797;-176;-159;27;-19.0;38.0;4.0;?;2;309
3;802;-176;-159;3;11.0;64.0;-24.0;-9;-1;310
4;803;-176;-159;4;-9.0;95.0;-30.0;-10;6;308
4;799;-176;-159;4;42.0;62.0;-22.0;-29;8;316
17;?;-176;-159;17;54.0;108.0;-48.0;-17;2;310
23;802;-176;-159;23;51.0;95.0;?;-15;3;306
-8;804;-176;-159;-8;55.0;91.0;-49.0;-34;-1;309
-28;807;?;-159;-28;179.0;69.0;-62.0;-16;-4;309
-36;803;-176;-159;-36;150.0;91.0;-27.0;9;0;312
-40;802;-176;-159;?;103.0;26.0;-11.0;22;-2;306
-12;801;-176;-159;-12;95.0;-34.0;2.0;9;-4;308
16;801;-176;-159;16;37.0;5.0;36.0;-3;-5;314
9;803;-176;-159;9;-8.0;-71.0;44.0;2;-6;?
-6;801;-176;-159;-6;-2.0;-118.0;98.0;0;0;308
3;799;-176;-159;3;?;-102.0;116.0;9;1;308
24;799;-176;-159;24;-32.0;-97.0;134.0;22;0;309
14;804;-176;-159;14;-83.0;-79.0;169.0;9;-2;307
-1;801;-176;-159;-1;-80.0;-56.0;191.0;-5;-2;311
-7;799;-176;-159;-7;-100.0;-34.0;204.0;?;4;311
-5;805;-176;-159;-5;-123.0;-24.0;188.0;-8;?;307
4;798;-176;-159;4;-81.0;-41.0;158.0;10;1;313
1;795;-176;-159;?;-68.0;-59.0;146.0;9;7;317
16;801;-176;-159;16;-116.0;-22.0;106.0;20;3;306
-2;802;-176;-159;-2;-92.0;-3.0;51.0;9;-6;302
-27;800;-176;-159;-27;-24.0;-3.0;9.0;-10;5;308
-16;801;-176;-159;-16;-39.0;53.0;-47.0;?;4;?
-17;801;-176;-159;?;6.0;26.0;-58.0;12;-9;303
2;802;-176;-159;2;19.0;-6.0;-71.0;-3;-1;314
-8;808;?;-159;-8;10.0;-5.0;-75.0;-29;3;307
-5;802;-176;-159;-5;?;-27.0;-65.0;-38;1;304
30;797;-176;-159;30;75.0;-39.0;-99.0;3;6;314
13;803;-176;-159;13;60.0;-35.0;?;42;2;308
11;800;-176;-159;11;10.0;-37.0;-54.0;36;-2;304
21;798;-176;-159;21;35.0;-29.0;-21.0;11;-2;310
-1;804;-176;-159;-1;35.0;50.0;0.0;23;2;306
-2;803;-176;-159;-2;11.0;128.0;57.0;24;-2;305
3;801;-176;-159;3;18.0;86.0;51.0;-18;-8;308
-16;803;-176;-159;-16;31.0;75.0;16.0;-9;0;307
