InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RLA Quaternion4
554.0;-654.0;-685.0;336.0;708.0;-576.0;-854.0
555.0;-651.0;?;336.0;706.0;-574.0;-853.0
556.0;-648.0;-686.0;336.0;702.0;-572.0;-852.0
558.0;-646.0;-686.0;337.0;698.0;-572.0;-852.0
559.0;-644.0;-686.0;339.0;693.0;-571.0;-851.0
559.0;-642.0;-686.0;340.0;690.0;?;-851.0
?;-640.0;-686.0;340.0;686.0;-571.0;-852.0
559.0;-638.0;-686.0;340.0;684.0;-572.0;-852.0
558.0;-636.0;-686.0;340.0;683.0;-573.0;-852.0
559.0;-635.0;?;340.0;683.0;-573.0;-852.0
560.0;?;-686.0;340.0;684.0;-572.0;-850.0
562.0;-636.0;-686.0;342.0;686.0;-572.0;-849.0
566.0;-636.0;-686.0;342.0;688.0;-572.0;-848.0
567.0;-637.0;-686.0;342.0;689.0;-572.0;?
569.0;-640.0;-685.0;343.0;692.0;-572.0;-846.0
571.0;-641.0;-684.0;344.0;696.0;-571.0;-846.0
572.0;-642.0;-684.0;345.0;699.0;-570.0;-846.0
572.0;-643.0;-684.0;345.0;701.0;-569.0;-846.0
572.0;-644.0;-684.0;345.0;702.0;-569.0;-846.0
571.0;-645.0;-684.0;345.0;704.0;-569.0;-847.0
571.0;-646.0;-683.0;345.0;705.0;-569.0;-847.0
570.0;-646.0;-682.0;345.0;704.0;-570.0;-848.0
568.0;-646.0;?;344.0;?;-570.0;-849.0
568.0;-645.0;-683.0;344.0;702.0;?;-851.0
568.0;-644.0;-685.0;342.0;701.0;-570.0;-855.0
568.0;-644.0;-686.0;339.0;700.0;-570.0;-863.0
567.0;-643.0;-687.0;337.0;698.0;-570.0;-860.0
564.0;-642.0;?;336.0;697.0;-569.0;-840.0
562.0;-642.0;-689.0;335.0;697.0;-568.0;-819.0
556.0;-641.0;-690.0;334.0;697.0;-568.0;-814.0
551.0;-641.0;?;332.0;697.0;-569.0;-818.0
548.0;-641.0;-693.0;329.0;697.0;-570.0;-821.0
544.0;-642.0;-696.0;326.0;696.0;-571.0;-821.0
539.0;-641.0;-698.0;323.0;695.0;-571.0;-819.0
535.0;-641.0;-700.0;320.0;694.0;-570.0;-819.0
532.0;-641.0;-702.0;318.0;695.0;-569.0;-818.0
530.0;-641.0;-703.0;316.0;695.0;-569.0;-815.0
530.0;-641.0;-704.0;315.0;695.0;-569.0;-814.0
530.0;-640.0;-704.0;315.0;694.0;-569.0;-815.0
532.0;-640.0;-705.0;?;?;-570.0;-817.0
535.0;-640.0;-705.0;314.0;693.0;-570.0;-820.0
537.0;-640.0;-704.0;?;694.0;-571.0;-823.0
540.0;-640.0;-703.0;315.0;694.0;-571.0;-827.0
542.0;-641.0;-702.0;315.0;695.0;-572.0;-832.0
545.0;-642.0;-700.0;316.0;695.0;-573.0;-838.0
548.0;-643.0;-698.0;317.0;696.0;-573.0;-843.0
552.0;-644.0;-696.0;319.0;696.0;-574.0;-849.0
554.0;-645.0;-694.0;320.0;695.0;-574.0;-853.0
557.0;-645.0;-692.0;323.0;695.0;-573.0;-857.0
561.0;-645.0;-688.0;327.0;696.0;-572.0;-860.0
565.0;-646.0;-684.0;332.0;698.0;-570.0;-862.0
569.0;-646.0;-680.0;?;700.0;-569.0;-862.0
572.0;-647.0;-676.0;343.0;701.0;-566.0;-861.0
573.0;-647.0;-672.0;348.0;704.0;-564.0;-861.0
575.0;-647.0;-669.0;354.0;706.0;?;-860.0
575.0;-648.0;?;358.0;708.0;-560.0;-860.0
574.0;-648.0;-665.0;361.0;709.0;-558.0;-861.0
574.0;-649.0;-663.0;364.0;709.0;-557.0;-862.0
574.0;?;-662.0;365.0;708.0;-557.0;-862.0
?;?;-661.0;367.0;706.0;-556.0;-863.0
572.0;?;?;367.0;704.0;-555.0;-863.0
572.0;-647.0;-660.0;?;703.0;-555.0;-863.0
572.0;-646.0;-660.0;367.0;700.0;-555.0;-862.0
572.0;-645.0;-660.0;368.0;697.0;-555.0;-861.0
574.0;-643.0;-660.0;369.0;695.0;-554.0;-859.0
576.0;-643.0;-660.0;370.0;692.0;-553.0;-857.0
?;?;-660.0;373.0;689.0;-551.0;-856.0
582.0;-641.0;-660.0;374.0;687.0;-550.0;-854.0
585.0;-640.0;-661.0;375.0;686.0;-549.0;-853.0
587.0;-639.0;-661.0;378.0;685.0;-548.0;-852.0
588.0;-638.0;-662.0;379.0;685.0;-548.0;-851.0
589.0;?;-661.0;379.0;685.0;-549.0;-851.0
590.0;-637.0;-661.0;380.0;685.0;?;-851.0
591.0;-636.0;-661.0;380.0;685.0;-551.0;-851.0
591.0;-636.0;-661.0;379.0;685.0;-551.0;-850.0
591.0;-636.0;-660.0;380.0;686.0;-552.0;-851.0
591.0;-636.0;-660.0;380.0;686.0;-553.0;-851.0
590.0;-636.0;-660.0;380.0;?;-554.0;-851.0
590.0;-637.0;-659.0;380.0;688.0;-555.0;-852.0
589.0;-637.0;-659.0;380.0;689.0;-556.0;-852.0
?;-637.0;-660.0;379.0;691.0;-557.0;-853.0
585.0;-638.0;-660.0;378.0;692.0;-559.0;-853.0
583.0;-637.0;-660.0;377.0;694.0;-560.0;-854.0
583.0;-638.0;-662.0;375.0;695.0;-560.0;-854.0
582.0;-639.0;-662.0;374.0;696.0;-561.0;-854.0
582.0;-639.0;-662.0;374.0;697.0;-562.0;-853.0
582.0;-640.0;-663.0;373.0;698.0;?;-853.0
583.0;-639.0;-664.0;374.0;698.0;-561.0;-852.0
583.0;-639.0;-664.0;374.0;698.0;-562.0;-851.0
585.0;?;-664.0;375.0;?;-561.0;-850.0
586.0;-638.0;-664.0;375.0;698.0;-561.0;-850.0
587.0;-637.0;-666.0;375.0;698.0;-559.0;-850.0
587.0;-636.0;-667.0;375.0;697.0;-559.0;-850.0
587.0;-635.0;-668.0;374.0;?;-559.0;-850.0
586.0;-634.0;-669.0;374.0;694.0;-559.0;-850.0
?;-633.0;-670.0;373.0;694.0;-559.0;-850.0
587.0;-632.0;-671.0;?;693.0;?;-850.0
586.0;-632.0;-672.0;371.0;692.0;-559.0;-850.0
586.0;-632.0;-673.0;370.0;692.0;-559.0;-850.0
585.0;-631.0;-673.0;368.0;691.0;-560.0;-850.0
585.0;-631.0;-674.0;367.0;690.0;-560.0;-850.0
584.0;-632.0;-675.0;365.0;691.0;-561.0;-850.0
584.0;-632.0;-675.0;364.0;691.0;-562.0;-850.0
584.0;-633.0;-674.0;364.0;692.0;-563.0;-851.0
584.0;-634.0;-674.0;363.0;693.0;-563.0;-851.0
584.0;?;-674.0;362.0;693.0;-564.0;-851.0
583.0;-636.0;-674.0;362.0;694.0;-565.0;-852.0
582.0;-637.0;-674.0;361.0;695.0;-566.0;-853.0
580.0;-637.0;-675.0;359.0;696.0;-567.0;-854.0
578.0;-638.0;-676.0;?;696.0;-567.0;-854.0
577.0;-638.0;-677.0;355.0;696.0;-568.0;-855.0
?;-638.0;-678.0;353.0;696.0;-568.0;-855.0
575.0;-639.0;-679.0;352.0;696.0;-568.0;-856.0
574.0;-639.0;-679.0;350.0;696.0;-568.0;-856.0
574.0;-639.0;-680.0;350.0;696.0;-568.0;-856.0
575.0;-639.0;-680.0;349.0;697.0;-569.0;-856.0
?;-639.0;-680.0;349.0;696.0;-569.0;-856.0
574.0;-640.0;-681.0;347.0;696.0;-569.0;-856.0
575.0;-640.0;?;346.0;695.0;-570.0;-856.0
575.0;-640.0;-682.0;345.0;695.0;-570.0;-855.0
575.0;-640.0;-682.0;344.0;?;-571.0;-855.0
575.0;-640.0;-682.0;344.0;695.0;-570.0;-855.0
575.0;-640.0;?;344.0;694.0;-570.0;-855.0
576.0;-640.0;?;345.0;694.0;-570.0;-855.0
577.0;-639.0;-682.0;345.0;694.0;-569.0;-855.0
578.0;-639.0;-683.0;343.0;693.0;-569.0;?
578.0;-638.0;-683.0;343.0;693.0;-569.0;-854.0
578.0;-638.0;-683.0;344.0;693.0;?;-854.0
579.0;-638.0;-683.0;344.0;692.0;?;-854.0
579.0;-638.0;-683.0;345.0;693.0;-568.0;-854.0
579.0;-639.0;-682.0;346.0;694.0;-569.0;-854.0
579.0;-640.0;-682.0;346.0;695.0;-570.0;-855.0
578.0;-640.0;-681.0;347.0;695.0;-572.0;?
577.0;-640.0;-681.0;346.0;694.0;-573.0;-856.0
577.0;-641.0;-681.0;345.0;694.0;-575.0;-856.0
576.0;-641.0;-681.0;344.0;694.0;-577.0;-857.0
574.0;-641.0;-681.0;344.0;694.0;-578.0;?
573.0;-641.0;-680.0;344.0;693.0;-581.0;?
572.0;-642.0;-679.0;343.0;693.0;-582.0;-858.0
572.0;-642.0;-679.0;344.0;693.0;?;-858.0
572.0;-643.0;-678.0;344.0;693.0;-584.0;-858.0
?;-643.0;-676.0;346.0;694.0;-585.0;-858.0
572.0;-644.0;?;347.0;694.0;-586.0;-859.0
571.0;-645.0;-674.0;348.0;695.0;-586.0;-859.0
571.0;-645.0;-674.0;349.0;695.0;-587.0;-858.0
572.0;-644.0;-674.0;349.0;695.0;-587.0;-858.0
572.0;-644.0;-674.0;349.0;695.0;-587.0;-857.0
573.0;-643.0;-674.0;349.0;694.0;-587.0;-857.0
573.0;-643.0;-674.0;349.0;694.0;-587.0;?
575.0;-642.0;-674.0;350.0;694.0;-586.0;-855.0
576.0;-642.0;-674.0;352.0;694.0;-585.0;-854.0
578.0;-641.0;-673.0;353.0;693.0;-584.0;-854.0
579.0;-640.0;-673.0;354.0;692.0;-584.0;-854.0
580.0;-639.0;-672.0;355.0;693.0;-583.0;-853.0
581.0;-639.0;-672.0;357.0;692.0;-581.0;-853.0
582.0;-638.0;-672.0;358.0;692.0;-580.0;-854.0
582.0;-637.0;-672.0;358.0;692.0;-579.0;-854.0
583.0;-637.0;-672.0;359.0;691.0;-578.0;-853.0
583.0;-636.0;-672.0;360.0;691.0;-577.0;-853.0
584.0;-636.0;-672.0;360.0;690.0;-576.0;-853.0
585.0;-635.0;-673.0;360.0;690.0;?;-853.0
585.0;-634.0;-674.0;359.0;690.0;-575.0;-853.0
585.0;-634.0;-676.0;358.0;690.0;-574.0;-852.0
586.0;-634.0;-676.0;357.0;690.0;-574.0;-852.0
586.0;-634.0;-677.0;356.0;690.0;-574.0;-851.0
586.0;-634.0;-678.0;355.0;691.0;-574.0;-851.0
586.0;-634.0;-678.0;354.0;?;-574.0;-851.0
586.0;-635.0;-679.0;353.0;691.0;-574.0;-851.0
586.0;-635.0;-679.0;352.0;?;-574.0;-851.0
586.0;-636.0;-678.0;352.0;692.0;-574.0;-851.0
586.0;-636.0;-678.0;?;693.0;-574.0;?
585.0;-637.0;-679.0;351.0;693.0;-574.0;-852.0
583.0;-638.0;-679.0;351.0;693.0;-575.0;-853.0
582.0;-638.0;-679.0;351.0;694.0;-575.0;-854.0
581.0;-638.0;-679.0;350.0;694.0;-575.0;-854.0
580.0;-638.0;-679.0;350.0;694.0;-576.0;-854.0
580.0;-638.0;-680.0;?;694.0;-576.0;-854.0
580.0;-638.0;-680.0;349.0;694.0;-576.0;-854.0
580.0;-639.0;-680.0;349.0;694.0;-576.0;-854.0
580.0;-638.0;-679.0;350.0;?;-577.0;-854.0
580.0;?;-680.0;349.0;693.0;-577.0;-853.0
581.0;-638.0;-680.0;349.0;693.0;-577.0;-853.0
581.0;-637.0;-679.0;349.0;692.0;-577.0;-853.0
582.0;-637.0;-680.0;349.0;692.0;-577.0;-853.0
582.0;-637.0;-680.0;349.0;692.0;-577.0;-852.0
582.0;-638.0;-679.0;349.0;693.0;-577.0;-852.0
582.0;-638.0;-679.0;349.0;693.0;-577.0;?
?;-638.0;-678.0;350.0;694.0;-577.0;-853.0
583.0;-638.0;-678.0;350.0;695.0;-577.0;-853.0
582.0;?;-679.0;349.0;695.0;-577.0;-853.0
582.0;-638.0;-678.0;349.0;695.0;-576.0;-853.0
582.0;-639.0;-677.0;349.0;?;-577.0;?
582.0;-639.0;-677.0;349.0;695.0;-577.0;-854.0
581.0;-639.0;-677.0;349.0;696.0;-577.0;-854.0
?;-639.0;-677.0;349.0;696.0;?;-854.0
581.0;-639.0;-677.0;348.0;696.0;-577.0;-854.0
581.0;-639.0;-677.0;348.0;695.0;-577.0;-854.0
581.0;-639.0;-676.0;348.0;696.0;-576.0;-855.0
581.0;-639.0;-676.0;348.0;696.0;-576.0;-855.0
581.0;-639.0;-675.0;349.0;697.0;-575.0;-855.0
581.0;-640.0;-675.0;350.0;698.0;-574.0;-855.0
581.0;-640.0;-676.0;350.0;698.0;-573.0;-855.0
581.0;-640.0;-676.0;350.0;698.0;-573.0;-855.0
581.0;-640.0;-677.0;350.0;698.0;-572.0;-855.0
580.0;-640.0;-677.0;350.0;699.0;-572.0;-855.0
581.0;-640.0;-677.0;350.0;699.0;-572.0;-854.0
581.0;-639.0;?;350.0;699.0;-571.0;-854.0
581.0;-638.0;?;350.0;698.0;-570.0;-853.0
581.0;-638.0;-679.0;351.0;697.0;-570.0;-853.0
582.0;-638.0;-679.0;352.0;697.0;-570.0;-853.0
?;-637.0;-679.0;353.0;697.0;-570.0;-852.0
583.0;?;-679.0;353.0;696.0;-569.0;-852.0
584.0;-636.0;-680.0;352.0;696.0;-569.0;-852.0
584.0;-636.0;-681.0;351.0;695.0;-569.0;-852.0
583.0;-635.0;-682.0;350.0;694.0;-569.0;-852.0
583.0;-635.0;-684.0;349.0;694.0;?;-852.0
584.0;-636.0;-684.0;349.0;694.0;-568.0;-851.0
584.0;-637.0;-685.0;348.0;694.0;-568.0;-852.0
584.0;-637.0;-686.0;347.0;695.0;-568.0;-852.0
582.0;-638.0;-687.0;346.0;697.0;-568.0;-853.0
580.0;-638.0;-688.0;344.0;?;-568.0;-854.0
578.0;-639.0;-690.0;341.0;698.0;-569.0;-855.0
574.0;-639.0;-692.0;338.0;697.0;-570.0;-856.0
571.0;-638.0;-694.0;334.0;694.0;-571.0;-857.0
569.0;-637.0;-696.0;331.0;692.0;-572.0;-857.0
567.0;-637.0;-697.0;329.0;691.0;-574.0;-856.0
566.0;-637.0;-697.0;327.0;690.0;-575.0;-856.0
566.0;-637.0;-698.0;326.0;689.0;-576.0;-856.0
?;-638.0;-698.0;325.0;689.0;-578.0;-855.0
565.0;?;-698.0;325.0;689.0;-579.0;-855.0
564.0;-638.0;-698.0;324.0;689.0;-580.0;?
563.0;-638.0;-698.0;323.0;689.0;-581.0;-854.0
561.0;-639.0;-699.0;322.0;?;-582.0;-854.0
560.0;-639.0;-699.0;321.0;689.0;-583.0;?
559.0;-639.0;-700.0;319.0;689.0;-584.0;-854.0
557.0;-639.0;-701.0;317.0;688.0;-584.0;-854.0
556.0;-640.0;-702.0;316.0;688.0;-585.0;-855.0
555.0;-639.0;-703.0;314.0;687.0;-586.0;-855.0
554.0;-640.0;-703.0;312.0;687.0;-587.0;-856.0
552.0;-640.0;-704.0;310.0;687.0;-588.0;-856.0
551.0;-640.0;-705.0;308.0;686.0;-589.0;-856.0
550.0;-640.0;-705.0;307.0;686.0;-590.0;-856.0
550.0;?;-705.0;305.0;686.0;-591.0;-856.0
548.0;-641.0;-705.0;303.0;686.0;-593.0;-856.0
?;?;-706.0;301.0;686.0;-594.0;-856.0
545.0;-642.0;-706.0;299.0;686.0;-595.0;-856.0
544.0;-643.0;-707.0;297.0;686.0;-596.0;-855.0
542.0;-643.0;-707.0;296.0;685.0;-597.0;-855.0
540.0;-643.0;-708.0;294.0;685.0;-598.0;-854.0
540.0;-643.0;-708.0;293.0;685.0;-599.0;-854.0
538.0;-642.0;-708.0;292.0;684.0;-600.0;-854.0
538.0;-643.0;-708.0;291.0;683.0;-601.0;-853.0
?;-643.0;-708.0;291.0;683.0;-601.0;?
537.0;-643.0;?;292.0;683.0;-603.0;-854.0
537.0;-644.0;-705.0;292.0;683.0;-604.0;-855.0
537.0;-645.0;-706.0;292.0;684.0;-604.0;-855.0
537.0;-644.0;?;292.0;683.0;-604.0;-856.0
537.0;-644.0;-705.0;291.0;683.0;-604.0;-856.0
537.0;-645.0;-705.0;291.0;684.0;-604.0;-857.0
538.0;-645.0;-705.0;292.0;685.0;-604.0;-857.0
539.0;-645.0;-704.0;293.0;685.0;?;-857.0
540.0;-645.0;-704.0;294.0;685.0;-603.0;-857.0
541.0;-645.0;-704.0;295.0;685.0;-603.0;-857.0
543.0;-645.0;-704.0;295.0;686.0;-602.0;-857.0
544.0;-644.0;-704.0;296.0;686.0;-601.0;-856.0
544.0;-644.0;-704.0;297.0;685.0;?;-856.0
545.0;-642.0;-704.0;298.0;683.0;-600.0;-855.0
546.0;-641.0;?;299.0;682.0;-600.0;-854.0
547.0;-641.0;-704.0;300.0;681.0;?;-853.0
549.0;-641.0;-703.0;303.0;681.0;-598.0;-852.0
551.0;-639.0;-702.0;306.0;681.0;-598.0;-851.0
552.0;-638.0;-701.0;308.0;680.0;-597.0;-850.0
554.0;-637.0;-700.0;310.0;680.0;-596.0;-849.0
557.0;-638.0;-699.0;312.0;681.0;-596.0;-849.0
557.0;-638.0;-698.0;315.0;680.0;-595.0;-848.0
558.0;-638.0;-697.0;316.0;681.0;-595.0;-849.0
559.0;-638.0;-696.0;318.0;681.0;-595.0;-850.0
558.0;-637.0;-696.0;319.0;681.0;-595.0;-850.0
558.0;-637.0;-695.0;319.0;680.0;-596.0;-850.0
559.0;-637.0;-694.0;320.0;679.0;-596.0;-850.0
560.0;-636.0;-693.0;322.0;679.0;-596.0;-850.0
562.0;-635.0;-692.0;323.0;678.0;-597.0;-849.0
564.0;?;-690.0;325.0;678.0;-596.0;-848.0
567.0;-635.0;-689.0;328.0;679.0;-595.0;-847.0
568.0;?;-689.0;329.0;681.0;-594.0;-847.0
569.0;-635.0;-688.0;330.0;682.0;-593.0;-847.0
570.0;-635.0;-688.0;332.0;682.0;-593.0;-847.0
?;-636.0;-687.0;333.0;683.0;-592.0;-848.0
570.0;-636.0;-686.0;334.0;683.0;-592.0;-849.0
570.0;-635.0;-686.0;334.0;682.0;-592.0;-849.0
570.0;-636.0;-688.0;332.0;682.0;-591.0;-850.0
569.0;-636.0;-688.0;332.0;683.0;?;-850.0
569.0;-636.0;-687.0;?;681.0;-593.0;-850.0
569.0;-636.0;-687.0;332.0;681.0;-593.0;-850.0
570.0;-636.0;-687.0;332.0;682.0;-592.0;-850.0
?;-636.0;-686.0;333.0;683.0;-592.0;?
571.0;-636.0;-685.0;333.0;683.0;-593.0;-849.0
572.0;-637.0;-684.0;333.0;?;-593.0;-850.0
572.0;-637.0;-684.0;334.0;684.0;?;-850.0
572.0;-638.0;-684.0;334.0;685.0;-592.0;-850.0
572.0;-637.0;-684.0;334.0;684.0;-592.0;-851.0
572.0;-638.0;-683.0;334.0;685.0;-592.0;-851.0
572.0;-638.0;-683.0;334.0;685.0;-592.0;-851.0
572.0;-639.0;-684.0;334.0;686.0;-592.0;-851.0
?;-639.0;-683.0;333.0;686.0;-592.0;-851.0
572.0;-639.0;-683.0;333.0;687.0;-592.0;-851.0
573.0;-639.0;-683.0;333.0;687.0;-592.0;-851.0
573.0;-640.0;-682.0;334.0;688.0;-592.0;-852.0
573.0;-640.0;-681.0;335.0;688.0;-593.0;-852.0
572.0;-641.0;-681.0;335.0;689.0;-593.0;-852.0
?;-641.0;-680.0;336.0;689.0;-594.0;-852.0
570.0;-641.0;-679.0;336.0;688.0;-595.0;?
570.0;-641.0;-679.0;336.0;688.0;-596.0;-853.0
569.0;-641.0;-678.0;336.0;687.0;-597.0;-853.0
568.0;-641.0;-677.0;337.0;687.0;-597.0;-854.0
568.0;-641.0;-676.0;338.0;687.0;-598.0;?
568.0;-642.0;-675.0;339.0;687.0;-599.0;-854.0
568.0;-643.0;-674.0;340.0;687.0;-599.0;-854.0
568.0;-643.0;-674.0;341.0;688.0;-600.0;-854.0
568.0;-643.0;-674.0;341.0;688.0;-600.0;-854.0
568.0;-643.0;-674.0;?;687.0;-601.0;-854.0
567.0;-643.0;-675.0;340.0;687.0;-601.0;-854.0
567.0;-642.0;-675.0;340.0;686.0;-601.0;-854.0
566.0;-642.0;-675.0;340.0;686.0;-601.0;-854.0
567.0;-642.0;-675.0;340.0;686.0;-601.0;-853.0
567.0;-642.0;-675.0;341.0;687.0;-601.0;-853.0
567.0;-642.0;-675.0;341.0;686.0;-601.0;-853.0
567.0;-642.0;-675.0;342.0;686.0;-601.0;-853.0
567.0;-641.0;-675.0;342.0;686.0;-601.0;-853.0
567.0;-641.0;-674.0;?;685.0;-601.0;-854.0
567.0;-640.0;-674.0;342.0;685.0;?;-854.0
567.0;-640.0;-674.0;343.0;685.0;-601.0;-854.0
566.0;-640.0;-674.0;343.0;684.0;-601.0;-854.0
566.0;-640.0;-674.0;343.0;684.0;?;-854.0
567.0;-640.0;-674.0;343.0;685.0;-601.0;-854.0
?;-640.0;-674.0;343.0;685.0;-600.0;-854.0
567.0;-640.0;-673.0;343.0;686.0;-601.0;-854.0
568.0;-640.0;-673.0;343.0;686.0;-600.0;-854.0
568.0;-641.0;-673.0;343.0;686.0;-600.0;-854.0
568.0;-641.0;-673.0;344.0;687.0;-600.0;-854.0
568.0;-641.0;-672.0;344.0;688.0;-599.0;?
568.0;-642.0;-672.0;345.0;689.0;-599.0;-855.0
568.0;-642.0;-671.0;346.0;689.0;-599.0;-855.0
?;-643.0;-670.0;347.0;690.0;-599.0;-855.0
569.0;-644.0;-670.0;348.0;690.0;-599.0;-855.0
569.0;-644.0;-669.0;348.0;691.0;-598.0;-855.0
569.0;-643.0;-670.0;348.0;691.0;-598.0;-856.0
569.0;-643.0;-670.0;348.0;690.0;-598.0;-856.0
569.0;-642.0;-671.0;348.0;690.0;-597.0;-855.0
569.0;-642.0;-671.0;348.0;690.0;-597.0;-855.0
?;-642.0;?;348.0;689.0;-597.0;-855.0
570.0;-642.0;-671.0;349.0;689.0;-597.0;-854.0
570.0;-642.0;-671.0;349.0;688.0;-598.0;?
571.0;-641.0;-671.0;349.0;688.0;-598.0;-853.0
571.0;-641.0;-671.0;349.0;688.0;-598.0;-853.0
571.0;-641.0;-672.0;349.0;687.0;-598.0;-853.0
571.0;-640.0;-673.0;348.0;687.0;-598.0;-853.0
570.0;-640.0;-674.0;347.0;685.0;-598.0;-853.0
570.0;-639.0;-675.0;346.0;685.0;-598.0;-852.0
570.0;-639.0;-676.0;344.0;685.0;-598.0;-852.0
?;?;-677.0;343.0;?;-597.0;-852.0
?;-639.0;-678.0;342.0;685.0;-596.0;-852.0
571.0;-638.0;-678.0;341.0;686.0;-595.0;-852.0
571.0;-639.0;-679.0;341.0;687.0;-594.0;-852.0
571.0;-639.0;-679.0;341.0;687.0;-593.0;-853.0
572.0;-638.0;-680.0;341.0;688.0;-591.0;-853.0
572.0;?;-681.0;341.0;689.0;-590.0;?
572.0;-638.0;-681.0;342.0;690.0;-589.0;-853.0
572.0;-638.0;-682.0;341.0;690.0;-588.0;-853.0
572.0;-638.0;-682.0;341.0;?;-588.0;-853.0
572.0;-637.0;-682.0;341.0;690.0;-587.0;-853.0
572.0;-637.0;-682.0;341.0;690.0;-587.0;-853.0
572.0;-636.0;-682.0;341.0;690.0;-586.0;-853.0
572.0;-636.0;-682.0;342.0;690.0;-586.0;-853.0
572.0;-635.0;-682.0;342.0;689.0;-586.0;-853.0
572.0;-635.0;-682.0;342.0;689.0;-586.0;-853.0
572.0;-634.0;-683.0;342.0;688.0;-586.0;-853.0
572.0;-635.0;-683.0;342.0;688.0;-586.0;-852.0
573.0;-635.0;-682.0;342.0;688.0;-587.0;-852.0
573.0;-635.0;-683.0;341.0;689.0;-587.0;-851.0
574.0;-635.0;-682.0;341.0;689.0;-587.0;-851.0
574.0;-635.0;-683.0;340.0;689.0;-587.0;-852.0
574.0;-636.0;-684.0;340.0;689.0;-586.0;-852.0
575.0;-636.0;-684.0;340.0;690.0;-586.0;-853.0
574.0;-636.0;-684.0;340.0;690.0;-587.0;-853.0
573.0;?;-684.0;339.0;690.0;-587.0;-853.0
572.0;-637.0;-685.0;339.0;691.0;-587.0;-853.0
571.0;-637.0;-685.0;338.0;690.0;-588.0;-853.0
571.0;-637.0;-685.0;338.0;690.0;-588.0;-853.0
?;-637.0;-684.0;338.0;689.0;-589.0;-853.0
570.0;-637.0;-684.0;338.0;689.0;-589.0;?
569.0;-637.0;-684.0;338.0;688.0;-590.0;-853.0
570.0;-637.0;-683.0;338.0;687.0;-590.0;-853.0
570.0;-637.0;-683.0;339.0;687.0;-590.0;-853.0
570.0;-637.0;-683.0;339.0;687.0;-590.0;-853.0
570.0;-637.0;-683.0;339.0;687.0;-590.0;-852.0
570.0;-637.0;-683.0;339.0;687.0;-590.0;-852.0
?;-637.0;-683.0;340.0;687.0;-589.0;-852.0
?;-637.0;-683.0;340.0;687.0;-589.0;-852.0
571.0;-637.0;-683.0;341.0;687.0;-589.0;-852.0
572.0;-637.0;-683.0;341.0;688.0;-589.0;-852.0
572.0;-637.0;-683.0;341.0;688.0;-589.0;-852.0
572.0;-637.0;-683.0;342.0;687.0;-589.0;-851.0
573.0;-637.0;-683.0;342.0;687.0;-589.0;-851.0
573.0;-637.0;-684.0;342.0;687.0;-588.0;?
573.0;-636.0;-684.0;342.0;687.0;-588.0;-850.0
573.0;-636.0;?;341.0;686.0;-588.0;-850.0
573.0;-635.0;-685.0;341.0;686.0;-588.0;-850.0
573.0;-635.0;-685.0;341.0;686.0;-588.0;-850.0
573.0;-635.0;-685.0;341.0;686.0;-587.0;-850.0
572.0;-635.0;?;340.0;686.0;-587.0;-850.0
572.0;-634.0;-686.0;340.0;685.0;-587.0;-850.0
572.0;-635.0;-686.0;339.0;685.0;-588.0;-851.0
572.0;-635.0;-687.0;339.0;686.0;-588.0;-851.0
571.0;-635.0;-687.0;338.0;686.0;-588.0;-851.0
571.0;-636.0;-686.0;338.0;686.0;-589.0;-851.0
571.0;-636.0;-686.0;337.0;687.0;-589.0;-851.0
571.0;-636.0;-686.0;337.0;687.0;-589.0;-851.0
571.0;-637.0;-686.0;337.0;?;-589.0;-851.0
571.0;-637.0;-686.0;337.0;688.0;-590.0;-851.0
571.0;-638.0;-686.0;337.0;688.0;-589.0;-852.0
571.0;-638.0;-686.0;337.0;688.0;-590.0;-852.0
571.0;-638.0;-686.0;337.0;688.0;-590.0;-852.0
571.0;-637.0;-686.0;336.0;688.0;-590.0;-852.0
571.0;-637.0;-687.0;335.0;688.0;-590.0;-851.0
571.0;-637.0;-688.0;333.0;688.0;-589.0;-851.0
572.0;-637.0;-690.0;332.0;688.0;-588.0;-851.0
?;-636.0;-690.0;331.0;688.0;-587.0;-851.0
573.0;-636.0;-691.0;330.0;689.0;-586.0;-851.0
?;-636.0;-692.0;?;689.0;-585.0;-851.0
574.0;-636.0;-692.0;329.0;690.0;-584.0;-851.0
574.0;-635.0;-691.0;330.0;690.0;-583.0;-851.0
574.0;-636.0;-691.0;330.0;690.0;-583.0;-852.0
574.0;-636.0;-691.0;331.0;691.0;-582.0;-852.0
574.0;-636.0;-690.0;332.0;?;-582.0;-852.0
573.0;-637.0;-690.0;332.0;692.0;-582.0;-852.0
573.0;-637.0;-689.0;333.0;692.0;-583.0;-853.0
572.0;-637.0;-689.0;333.0;691.0;-583.0;-853.0
571.0;-638.0;-688.0;332.0;691.0;-584.0;-853.0
571.0;-639.0;-688.0;332.0;692.0;-584.0;-853.0
572.0;-640.0;-688.0;333.0;?;-583.0;-853.0
573.0;-641.0;-687.0;334.0;693.0;-583.0;?
573.0;-643.0;?;335.0;?;-582.0;-853.0
574.0;-644.0;-687.0;335.0;697.0;-581.0;-853.0
