InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit RUA gyroZ;Accelerometer HIP accY;InertialMeasurementUnit R-SHOE Nav_Ay;Accelerometer LUA^ accX;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameZ;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE Body_Ax
4.0;-50.0;929.0;6;?;18;26;657;26;5
64.0;-68.0;922.0;5;323.0;?;-12;650;-12;?
111.0;21.0;?;1;309.0;23;-4;?;-4;7
121.0;59.0;?;?;339.0;20;26;654;?;9
?;30.0;938.0;4;342.0;18;26;?;26;9
111.0;-9.0;925.0;0;311.0;22;-14;656;?;10
25.0;0.0;922.0;-2;312.0;25;-41;652;-41;7
13.0;-18.0;916.0;2;370.0;20;-8;660;-8;3
28.0;?;926.0;-4;357.0;23;11;658;11;6
26.0;17.0;945.0;-2;333.0;19;-11;656;-11;3
-8.0;30.0;909.0;-1;310.0;15;-28;655;-28;?
-35.0;41.0;937.0;-5;341.0;18;-10;?;-10;4
-80.0;45.0;948.0;0;306.0;?;-2;?;-2;10
-142.0;16.0;?;1;304.0;16;-10;654;-10;7
-345.0;-32.0;919.0;1;305.0;15;7;657;7;2
-832.0;-150.0;927.0;2;333.0;18;1;657;1;7
-909.0;-221.0;926.0;?;311.0;?;-21;661;-21;3
-576.0;-372.0;942.0;-1;330.0;13;4;661;4;2
-268.0;-401.0;951.0;-1;327.0;17;4;656;4;7
-59.0;-61.0;939.0;1;?;18;-20;660;-20;3
-84.0;378.0;940.0;?;330.0;17;-2;658;-2;?
-173.0;473.0;914.0;-8;345.0;?;-8;658;-8;8
-127.0;443.0;929.0;?;337.0;20;0;655;0;?
?;343.0;905.0;-5;316.0;?;6;660;6;-1
-93.0;294.0;922.0;0;300.0;22;-11;655;-11;3
-9.0;142.0;?;5;299.0;33;0;650;0;17
75.0;18.0;?;1;319.0;5;14;679;14;18
118.0;-13.0;900.0;-1;341.0;3;?;?;?;16
214.0;7.0;920.0;1;324.0;20;29;652;29;12
152.0;-4.0;928.0;-2;333.0;13;-6;661;-6;8
?;-12.0;936.0;0;312.0;17;-2;658;?;9
162.0;-38.0;937.0;1;296.0;24;-29;656;-29;7
174.0;-54.0;917.0;-4;320.0;17;-28;658;-28;2
178.0;-88.0;920.0;4;360.0;17;-3;?;-3;1
136.0;-60.0;921.0;4;348.0;24;2;652;2;7
117.0;-46.0;898.0;?;322.0;21;15;655;15;11
144.0;5.0;925.0;1;333.0;18;?;658;19;6
236.0;-19.0;943.0;1;315.0;21;10;?;10;8
355.0;-63.0;955.0;-7;315.0;?;?;650;3;14
427.0;-123.0;941.0;-4;304.0;21;-10;?;-10;5
463.0;-173.0;955.0;4;287.0;18;-5;655;-5;5
454.0;-252.0;948.0;1;?;19;-2;653;-2;9
391.0;-271.0;943.0;2;327.0;21;?;654;-10;5
293.0;?;923.0;6;?;21;-1;656;-1;8
180.0;-186.0;959.0;-5;299.0;24;-7;650;-7;?
87.0;-97.0;951.0;-5;323.0;23;-4;653;-4;?
-25.0;2.0;954.0;2;322.0;19;24;654;24;8
-85.0;66.0;966.0;-1;336.0;17;28;652;?;9
-82.0;138.0;955.0;1;324.0;17;8;?;8;11
-135.0;176.0;938.0;5;294.0;22;?;653;-9;9
-111.0;155.0;946.0;1;?;22;-7;650;?;9
-131.0;121.0;950.0;?;289.0;18;15;?;?;8
?;142.0;?;1;308.0;18;18;653;?;6
-24.0;?;916.0;0;325.0;?;9;651;9;7
40.0;?;966.0;-1;321.0;23;10;652;10;7
130.0;36.0;?;3;324.0;14;10;657;10;6
135.0;-8.0;935.0;2;311.0;18;11;656;11;11
159.0;-10.0;945.0;7;?;22;8;651;8;8
170.0;-26.0;960.0;6;322.0;17;13;654;13;5
182.0;-24.0;951.0;0;306.0;17;6;658;6;12
170.0;-22.0;961.0;3;295.0;17;?;658;-10;11
141.0;-29.0;914.0;-1;304.0;15;6;658;6;5
127.0;-36.0;916.0;0;352.0;18;?;656;14;6
123.0;-65.0;926.0;4;329.0;?;3;656;3;8
?;-89.0;?;-3;324.0;21;-1;654;-1;13
105.0;-141.0;924.0;-3;307.0;20;1;652;1;?
84.0;?;933.0;-2;298.0;16;20;654;20;5
8.0;-17.0;953.0;-4;321.0;17;10;653;?;?
27.0;2.0;935.0;2;318.0;19;-39;659;?;10
-27.0;18.0;951.0;0;313.0;17;-16;?;-16;-1
-75.0;66.0;?;-3;318.0;18;13;656;13;1
-82.0;56.0;908.0;?;327.0;23;-2;656;-2;10
-81.0;39.0;962.0;-1;307.0;17;-10;662;-10;9
-28.0;43.0;916.0;-1;316.0;12;-45;661;-45;5
-22.0;47.0;952.0;3;325.0;22;-39;655;-39;8
21.0;?;961.0;-1;314.0;24;-1;654;-1;?
17.0;?;926.0;2;323.0;19;12;655;12;4
?;15.0;881.0;8;304.0;26;-6;652;-6;?
?;8.0;944.0;5;327.0;23;-30;656;-30;3
114.0;-17.0;984.0;1;358.0;14;7;657;7;-2
130.0;-8.0;985.0;?;319.0;?;31;?;31;3
8.0;47.0;926.0;4;?;19;3;656;3;4
-21.0;34.0;925.0;9;349.0;16;-15;657;?;4
15.0;59.0;909.0;4;359.0;23;-32;656;-32;4
3.0;33.0;942.0;-1;326.0;17;-14;656;-14;?
?;10.0;933.0;2;317.0;21;38;651;38;2
-12.0;20.0;958.0;3;354.0;?;14;653;14;6
-17.0;20.0;963.0;2;?;?;-17;666;-17;?
-6.0;15.0;971.0;0;347.0;0;9;?;9;10
-10.0;23.0;938.0;-3;347.0;19;9;660;?;8
15.0;10.0;912.0;-2;332.0;26;8;654;?;1
-3.0;-13.0;928.0;3;334.0;20;17;658;?;4
6.0;?;955.0;4;332.0;?;-16;658;-16;11
?;-15.0;925.0;0;352.0;21;-33;654;-33;8
16.0;-51.0;938.0;0;342.0;15;-30;656;-30;5
8.0;-20.0;958.0;4;353.0;17;-7;654;-7;7
-34.0;3.0;918.0;2;335.0;20;29;655;29;5
-78.0;42.0;948.0;-1;?;16;1;661;1;7
-93.0;69.0;956.0;6;340.0;19;-7;658;-7;10
-83.0;60.0;953.0;6;?;21;?;654;17;8
-80.0;50.0;935.0;-3;327.0;19;6;653;6;10
-72.0;?;934.0;-3;314.0;19;10;654;?;9
-56.0;20.0;928.0;?;?;12;3;661;3;0
-5.0;-27.0;937.0;-2;329.0;9;2;662;2;2
22.0;-18.0;943.0;0;319.0;19;?;658;57;21
-10.0;-15.0;959.0;2;332.0;34;40;645;40;22
-17.0;-17.0;944.0;?;332.0;35;13;638;13;12
3.0;-30.0;927.0;5;334.0;24;?;644;40;17
64.0;-76.0;933.0;-1;315.0;20;-9;650;-9;21
72.0;-28.0;943.0;0;323.0;22;?;657;-31;22
32.0;-36.0;956.0;7;322.0;21;-8;652;-8;18
13.0;-16.0;938.0;0;326.0;17;-14;652;?;11
49.0;?;964.0;-2;340.0;?;-7;659;?;11
?;-3.0;955.0;4;317.0;23;10;648;10;11
51.0;-37.0;940.0;-1;297.0;?;21;649;21;9
?;?;986.0;?;?;16;1;659;1;10
61.0;1.0;958.0;-1;336.0;20;-13;651;-13;13
25.0;8.0;948.0;-1;282.0;23;9;648;9;15
68.0;33.0;959.0;-2;?;19;7;655;7;?
-4.0;41.0;966.0;1;343.0;18;-10;658;-10;7
-2.0;83.0;964.0;-2;319.0;17;-2;660;-2;14
-39.0;60.0;966.0;-1;333.0;19;-5;656;-5;14
-65.0;92.0;965.0;2;346.0;22;-10;653;-10;9
-83.0;105.0;961.0;1;?;18;5;656;5;9
-98.0;118.0;946.0;-2;305.0;17;9;653;9;9
-72.0;?;954.0;-2;295.0;24;0;650;0;15
-105.0;104.0;948.0;?;315.0;23;-9;653;-9;21
-79.0;64.0;947.0;4;323.0;13;-7;660;-7;10
3.0;65.0;938.0;4;321.0;20;10;656;10;5
-17.0;62.0;927.0;3;?;?;19;654;19;?
-16.0;42.0;929.0;?;324.0;21;-16;655;?;15
-20.0;40.0;970.0;0;303.0;24;-33;?;-33;17
-88.0;29.0;982.0;-4;318.0;?;13;656;13;?
-41.0;38.0;960.0;1;?;19;15;654;15;8
27.0;-9.0;946.0;?;322.0;28;15;647;15;8
31.0;5.0;960.0;-4;313.0;20;15;649;15;5
24.0;-29.0;945.0;5;312.0;20;-11;652;-11;6
38.0;-56.0;?;4;323.0;21;-1;655;?;19
95.0;?;?;2;319.0;13;-9;?;-9;11
119.0;-109.0;953.0;?;352.0;?;2;658;2;6
148.0;-124.0;949.0;-3;298.0;21;1;656;1;16
131.0;-104.0;947.0;4;323.0;?;-37;656;-37;16
91.0;-92.0;?;-1;331.0;16;-6;660;-6;6
106.0;-47.0;946.0;1;325.0;14;39;657;39;?
?;-48.0;937.0;?;334.0;23;15;651;15;?
48.0;-41.0;947.0;-5;345.0;24;-13;649;-13;8
?;-41.0;948.0;?;?;22;20;650;20;9
55.0;15.0;963.0;?;328.0;25;38;649;38;18
55.0;-24.0;937.0;2;322.0;22;9;648;9;11
31.0;-7.0;946.0;0;300.0;21;8;651;8;14
2.0;20.0;953.0;-1;308.0;18;18;658;18;14
-7.0;21.0;?;-4;328.0;?;20;657;20;8
28.0;-6.0;925.0;-4;326.0;16;-3;654;-3;10
43.0;-17.0;958.0;1;?;15;-20;658;-20;11
?;-58.0;948.0;3;326.0;?;0;656;0;?
52.0;-57.0;944.0;?;322.0;25;-6;650;-6;13
35.0;-42.0;920.0;-3;323.0;23;-11;652;-11;13
?;-89.0;929.0;6;323.0;17;?;?;16;12
55.0;-70.0;940.0;4;332.0;17;-6;654;-6;7
40.0;-46.0;926.0;1;324.0;20;-28;654;-28;?
26.0;-32.0;944.0;5;332.0;21;9;652;9;9
-71.0;?;965.0;-2;337.0;22;14;655;14;?
-58.0;-3.0;946.0;-4;331.0;22;0;?;0;8
-43.0;30.0;919.0;-2;302.0;20;?;651;-2;15
-59.0;1.0;949.0;-4;318.0;?;?;654;-14;16
-20.0;5.0;944.0;0;314.0;?;?;658;?;10
-27.0;-8.0;934.0;0;332.0;22;30;652;30;9
-15.0;21.0;928.0;-5;331.0;24;-8;649;-8;12
-10.0;-7.0;958.0;0;340.0;18;-27;?;-27;12
23.0;-7.0;959.0;3;342.0;14;17;657;17;9
16.0;6.0;942.0;-3;335.0;19;?;657;26;9
12.0;?;947.0;-9;323.0;22;9;653;9;9
27.0;?;919.0;-5;333.0;20;10;648;10;7
42.0;-11.0;955.0;6;314.0;17;1;?;1;?
52.0;42.0;916.0;3;345.0;16;?;655;?;8
40.0;6.0;943.0;-5;347.0;21;22;?;22;12
22.0;-11.0;976.0;-1;326.0;?;2;653;2;12
1.0;7.0;967.0;1;356.0;17;-11;658;-11;9
33.0;16.0;918.0;-5;316.0;21;-11;658;-11;?
0.0;6.0;919.0;-3;?;16;2;659;2;14
3.0;13.0;950.0;0;320.0;23;22;652;22;?
26.0;-10.0;950.0;-2;303.0;22;10;654;10;14
-35.0;6.0;927.0;-2;325.0;19;?;?;0;10
9.0;-5.0;936.0;?;306.0;?;-2;651;-2;3
-1.0;-8.0;927.0;-2;?;14;-19;662;-19;8
?;?;937.0;2;338.0;14;-1;660;-1;11
27.0;-30.0;?;3;308.0;19;19;656;19;11
11.0;-18.0;932.0;2;303.0;15;-3;658;-3;10
16.0;-13.0;949.0;-1;?;15;?;655;-24;9
56.0;?;909.0;?;304.0;18;-31;658;-31;13
?;3.0;941.0;3;?;21;-23;?;-23;16
-14.0;14.0;949.0;5;317.0;17;-6;655;-6;11
21.0;20.0;?;3;318.0;17;8;653;8;6
16.0;10.0;942.0;-2;305.0;20;9;653;9;4
-1.0;-27.0;966.0;-5;311.0;19;?;654;12;6
29.0;-31.0;945.0;0;289.0;18;20;656;20;7
37.0;-23.0;930.0;0;307.0;17;5;656;5;4
?;-35.0;950.0;-6;333.0;17;-18;656;-18;11
?;-45.0;890.0;-3;312.0;20;-13;654;-13;17
77.0;-47.0;911.0;1;291.0;18;9;654;9;14
?;-40.0;978.0;-5;335.0;18;21;653;21;16
30.0;4.0;974.0;?;336.0;19;10;654;10;15
-23.0;-17.0;926.0;4;333.0;16;-16;661;-16;6
-18.0;14.0;920.0;-1;317.0;19;-20;655;-20;8
5.0;-2.0;933.0;-3;313.0;20;5;652;5;13
14.0;-31.0;943.0;-1;323.0;19;4;?;4;14
22.0;-25.0;934.0;0;315.0;22;-11;652;-11;15
-29.0;0.0;936.0;4;344.0;17;0;661;0;?
-18.0;?;938.0;0;328.0;18;-13;660;-13;10
-59.0;76.0;927.0;-2;357.0;24;?;650;-28;12
-116.0;96.0;?;4;337.0;20;27;?;27;9
-179.0;115.0;898.0;2;320.0;19;46;658;46;10
-202.0;121.0;927.0;-2;363.0;23;17;656;17;13
-185.0;57.0;?;2;?;17;1;660;?;11
-87.0;26.0;939.0;4;292.0;13;-23;661;-23;9
5.0;-16.0;920.0;-4;279.0;18;13;656;13;9
-7.0;-39.0;920.0;-6;?;18;24;656;24;9
17.0;-45.0;911.0;-1;341.0;15;-4;658;?;12
33.0;-41.0;911.0;4;341.0;15;23;660;23;13
54.0;?;914.0;5;351.0;16;13;660;13;9
?;-39.0;911.0;0;343.0;24;-19;652;-19;9
5.0;-28.0;942.0;2;333.0;22;-10;656;-10;8
-34.0;-4.0;916.0;4;323.0;14;4;659;4;2
-33.0;-9.0;931.0;0;323.0;16;-5;656;-5;6
-58.0;44.0;883.0;?;325.0;18;-9;660;?;13
?;55.0;920.0;1;334.0;20;26;653;26;6
-60.0;26.0;?;1;333.0;21;41;650;41;3
-62.0;17.0;918.0;0;332.0;18;-13;656;-13;9
-56.0;42.0;927.0;-3;338.0;18;-45;657;-45;?
?;-2.0;935.0;-3;?;22;-9;655;-9;8
-50.0;-38.0;906.0;1;313.0;19;-1;656;-1;5
?;-9.0;937.0;0;321.0;16;-3;?;-3;8
?;-61.0;936.0;-5;?;20;23;654;23;13
-31.0;-50.0;903.0;-8;312.0;20;-6;650;-6;13
-60.0;-43.0;927.0;-3;329.0;19;-13;?;?;17
-35.0;-44.0;918.0;-4;?;18;12;657;12;13
-49.0;?;926.0;-8;?;19;0;650;0;9
-65.0;-33.0;913.0;2;324.0;22;16;649;16;11
?;-75.0;909.0;5;?;19;19;655;19;8
4.0;-75.0;891.0;?;319.0;25;1;653;1;14
2.0;-21.0;910.0;-8;307.0;21;20;657;20;14
10.0;-24.0;912.0;1;342.0;13;15;661;15;4
20.0;-5.0;922.0;1;332.0;21;0;652;0;13
6.0;?;948.0;?;331.0;?;17;656;17;22
-34.0;26.0;889.0;-1;333.0;16;10;659;10;17
-33.0;52.0;919.0;-2;310.0;20;-8;655;-8;18
-27.0;96.0;916.0;?;340.0;19;?;656;4;14
-40.0;69.0;901.0;0;325.0;22;-17;653;?;12
27.0;17.0;897.0;1;291.0;22;-21;652;-21;17
56.0;42.0;929.0;1;306.0;18;33;655;33;?
57.0;6.0;922.0;-1;378.0;17;32;?;32;11
20.0;-8.0;959.0;1;321.0;17;9;659;9;20
55.0;-15.0;939.0;2;303.0;21;?;655;-7;19
59.0;-16.0;914.0;?;314.0;16;-7;657;-7;12
79.0;-7.0;?;1;323.0;8;10;668;10;15
63.0;-23.0;921.0;9;324.0;20;-24;656;-24;20
72.0;?;928.0;1;318.0;25;-19;645;-19;16
74.0;?;925.0;?;308.0;17;10;653;10;16
117.0;-49.0;?;5;320.0;17;-8;?;-8;17
150.0;-88.0;928.0;?;302.0;?;-8;656;?;15
129.0;-104.0;918.0;?;?;18;0;660;0;15
181.0;-137.0;928.0;7;339.0;22;-9;654;-9;13
127.0;-115.0;937.0;0;334.0;23;-1;652;-1;?
166.0;-80.0;911.0;-1;311.0;13;17;662;17;14
96.0;-12.0;933.0;4;333.0;?;4;655;4;13
89.0;?;927.0;1;?;22;13;?;?;?
3.0;55.0;915.0;-2;324.0;15;13;658;?;?
-42.0;50.0;951.0;0;339.0;25;-33;649;-33;16
4.0;33.0;924.0;0;361.0;?;9;651;9;9
30.0;23.0;939.0;3;352.0;18;18;656;18;9
?;-22.0;943.0;4;342.0;24;?;657;-27;5
131.0;-81.0;932.0;1;329.0;11;4;670;4;-3
141.0;-149.0;934.0;0;328.0;14;37;661;37;20
?;-71.0;920.0;1;340.0;35;62;633;62;37
121.0;-50.0;957.0;4;354.0;35;26;635;26;37
95.0;-56.0;960.0;2;359.0;28;?;647;-25;29
?;-12.0;908.0;-3;333.0;34;-2;638;-2;23
1.0;13.0;968.0;-3;360.0;32;-2;639;-2;21
14.0;35.0;961.0;-3;333.0;21;-21;656;-21;7
-30.0;59.0;923.0;-5;314.0;18;-4;655;-4;6
-37.0;?;920.0;-5;327.0;?;-11;658;-11;20
-53.0;46.0;926.0;-5;328.0;14;-38;666;-38;14
-23.0;53.0;933.0;-6;334.0;21;-8;?;-8;10
?;-4.0;943.0;-5;380.0;?;20;654;20;15
61.0;-23.0;917.0;-4;288.0;15;-6;659;-6;10
64.0;6.0;?;0;307.0;18;-19;657;-19;12
17.0;22.0;939.0;1;377.0;16;-20;656;-20;16
22.0;7.0;921.0;?;?;15;3;657;3;11
17.0;34.0;941.0;-3;350.0;19;18;?;18;8
53.0;30.0;949.0;?;332.0;22;-10;652;-10;7
10.0;?;?;1;342.0;22;?;657;-5;10
-17.0;43.0;?;?;332.0;20;11;?;11;11
-17.0;59.0;909.0;0;324.0;24;5;652;?;11
10.0;?;?;-1;323.0;26;-1;649;-1;10
11.0;34.0;960.0;1;348.0;21;14;653;14;?
30.0;17.0;930.0;-4;299.0;21;20;658;20;15
17.0;-7.0;955.0;-4;315.0;22;7;656;7;16
?;-8.0;934.0;3;323.0;16;26;655;?;11
-6.0;27.0;951.0;-4;339.0;14;-8;661;-8;9
-33.0;46.0;943.0;-1;326.0;21;-8;658;-8;12
-18.0;40.0;949.0;8;314.0;22;16;652;16;10
-33.0;28.0;937.0;0;333.0;20;-20;?;-20;?
-46.0;27.0;920.0;-3;331.0;20;?;657;26;12
-31.0;40.0;944.0;-2;324.0;17;?;658;38;12
-18.0;44.0;936.0;-5;318.0;19;11;655;11;12
-1.0;59.0;947.0;-2;308.0;23;23;654;23;16
-21.0;58.0;928.0;3;340.0;?;7;656;?;12
?;25.0;945.0;4;324.0;22;-9;652;-9;9
-14.0;56.0;928.0;2;329.0;24;-29;651;-29;8
?;77.0;947.0;1;?;25;-11;653;-11;13
-11.0;64.0;937.0;3;337.0;25;19;654;19;15
-41.0;40.0;944.0;0;311.0;?;-15;653;-15;10
2.0;?;927.0;-2;315.0;21;-28;652;-28;?
7.0;40.0;933.0;-1;325.0;?;-2;657;?;15
51.0;-13.0;919.0;-5;329.0;17;-7;657;-7;12
47.0;-28.0;937.0;1;351.0;18;-11;653;-11;11
14.0;-48.0;926.0;0;342.0;19;?;656;-10;13
28.0;-33.0;941.0;?;333.0;19;9;?;9;9
?;8.0;932.0;-2;333.0;21;29;656;29;7
19.0;-26.0;941.0;-2;332.0;19;3;654;3;9
15.0;5.0;925.0;-3;334.0;21;5;653;5;8
-11.0;37.0;938.0;-5;328.0;20;5;657;5;8
-19.0;14.0;912.0;4;327.0;20;?;655;-19;14
6.0;7.0;923.0;13;329.0;16;?;652;-4;11
32.0;-7.0;927.0;4;324.0;15;-1;656;-1;7
21.0;-1.0;927.0;-1;311.0;24;-20;657;-20;12
?;-4.0;?;?;313.0;16;-24;659;?;12
4.0;-22.0;?;2;322.0;?;?;658;-40;10
37.0;-7.0;928.0;4;303.0;17;11;657;11;7
48.0;-9.0;933.0;-1;311.0;15;32;654;32;8
32.0;1.0;917.0;0;322.0;22;-31;652;-31;13
7.0;0.0;927.0;2;332.0;17;-9;662;-9;?
11.0;-16.0;930.0;-2;333.0;16;8;661;8;13
?;0.0;933.0;-3;324.0;21;-10;655;-10;16
12.0;10.0;925.0;0;330.0;21;-11;?;-11;15
18.0;16.0;921.0;-1;303.0;21;-7;656;-7;15
?;26.0;921.0;-2;316.0;18;10;658;10;13
?;22.0;928.0;-3;314.0;17;-13;658;-13;14
14.0;21.0;925.0;?;?;17;-29;659;-29;8
21.0;-15.0;936.0;0;?;18;-2;659;-2;9
?;-4.0;937.0;1;328.0;?;12;657;12;10
63.0;-16.0;937.0;3;330.0;19;8;658;8;7
44.0;-42.0;917.0;-1;309.0;17;-19;660;-19;?
47.0;?;910.0;-1;307.0;16;-28;660;-28;16
21.0;-41.0;?;3;329.0;20;13;657;13;11
23.0;-21.0;941.0;7;334.0;21;?;659;?;?
17.0;-31.0;939.0;7;324.0;16;5;?;5;10
-14.0;-17.0;917.0;2;331.0;15;5;656;5;9
?;?;?;1;333.0;17;-39;658;?;11
21.0;?;914.0;4;315.0;16;-6;656;-6;9
40.0;?;921.0;2;331.0;17;27;656;27;8
50.0;-70.0;934.0;0;328.0;12;?;659;12;6
32.0;-62.0;929.0;-3;347.0;15;?;?;8;5
76.0;-51.0;933.0;-3;310.0;24;?;652;-13;9
?;-71.0;931.0;1;?;20;?;656;-12;11
56.0;-83.0;918.0;-1;335.0;?;16;654;16;9
46.0;-46.0;918.0;-1;334.0;21;?;654;12;8
-2.0;-55.0;926.0;-1;331.0;13;-8;660;?;7
19.0;-35.0;937.0;0;339.0;20;8;655;8;13
46.0;-30.0;947.0;6;333.0;23;?;652;19;15
53.0;?;944.0;?;311.0;17;11;658;11;11
2.0;7.0;?;1;331.0;24;6;655;6;16
6.0;18.0;927.0;6;324.0;21;-18;653;-18;14
?;-9.0;911.0;4;339.0;16;-9;653;-9;7
7.0;0.0;934.0;2;352.0;22;10;653;10;16
27.0;18.0;951.0;?;352.0;18;-11;660;-11;14
17.0;31.0;932.0;?;329.0;16;5;659;5;1
33.0;25.0;934.0;6;320.0;21;19;655;19;9
70.0;-24.0;921.0;5;337.0;18;-14;657;-14;13
62.0;-7.0;937.0;3;?;?;-11;661;-11;11
41.0;-9.0;?;?;340.0;16;13;660;13;16
3.0;2.0;931.0;?;340.0;23;10;656;10;13
10.0;-21.0;948.0;?;320.0;18;10;657;10;9
?;23.0;928.0;0;328.0;?;9;660;9;10
-22.0;28.0;947.0;0;344.0;20;16;656;16;14
-37.0;54.0;954.0;2;343.0;24;16;652;16;?
-21.0;45.0;926.0;?;327.0;20;-3;652;-3;5
-31.0;19.0;928.0;7;336.0;19;0;656;0;11
-6.0;17.0;940.0;2;336.0;19;2;658;2;12
24.0;18.0;943.0;-4;331.0;15;-16;657;-16;10
30.0;19.0;923.0;1;352.0;17;-15;657;-15;12
3.0;23.0;948.0;0;342.0;20;10;?;10;10
7.0;-10.0;929.0;-2;341.0;19;19;656;19;9
23.0;10.0;922.0;3;334.0;18;10;658;10;13
18.0;25.0;923.0;-1;329.0;19;1;655;1;11
29.0;23.0;?;-7;329.0;13;?;660;3;3
12.0;4.0;942.0;?;339.0;12;17;659;17;7
?;?;943.0;-2;341.0;19;0;652;?;?
?;?;946.0;0;342.0;22;-7;654;-7;13
22.0;-11.0;956.0;2;317.0;21;19;654;19;13
60.0;-8.0;919.0;-1;331.0;20;6;656;6;10
33.0;-13.0;928.0;?;334.0;?;-10;658;-10;10
20.0;0.0;936.0;4;325.0;?;-8;650;-8;18
18.0;-61.0;938.0;3;330.0;25;6;649;6;17
54.0;-28.0;949.0;-2;341.0;19;8;656;8;?
56.0;-36.0;954.0;3;351.0;19;-1;656;-1;9
61.0;-40.0;940.0;2;333.0;25;?;652;20;13
35.0;-29.0;919.0;0;334.0;22;4;650;4;13
46.0;-40.0;926.0;-4;340.0;17;16;655;16;8
21.0;-17.0;942.0;-4;336.0;?;?;660;38;8
40.0;-32.0;950.0;2;335.0;?;-16;657;-16;11
-14.0;-27.0;926.0;-2;316.0;20;-24;652;?;9
-16.0;-13.0;926.0;0;334.0;22;22;652;22;10
28.0;-36.0;942.0;2;340.0;22;31;657;31;13
-1.0;?;917.0;-3;345.0;?;7;?;7;?
23.0;0.0;936.0;?;334.0;19;2;654;2;?
9.0;-17.0;927.0;-2;?;20;9;658;9;13
-12.0;-15.0;956.0;1;322.0;21;-8;654;-8;13
-4.0;13.0;946.0;3;330.0;21;?;653;-13;13
4.0;55.0;935.0;-4;334.0;19;-7;654;-7;11
?;0.0;916.0;-5;332.0;?;-18;658;-18;7
-26.0;17.0;934.0;-3;342.0;17;-33;659;-33;?
-10.0;4.0;944.0;-5;333.0;21;-19;654;-19;15
9.0;-4.0;937.0;1;322.0;20;-1;657;-1;10
29.0;-32.0;951.0;?;305.0;20;-2;659;-2;9
40.0;-65.0;934.0;3;326.0;17;5;655;5;9
?;-55.0;930.0;4;319.0;18;-12;653;-12;13
52.0;-71.0;939.0;?;331.0;23;-16;652;-16;14
65.0;-76.0;934.0;1;339.0;18;10;656;10;?
50.0;-59.0;945.0;0;338.0;13;-14;658;-14;12
71.0;-51.0;947.0;-6;353.0;19;-28;653;-28;?
40.0;-42.0;931.0;-5;327.0;20;-1;653;-1;17
15.0;-13.0;907.0;-1;328.0;14;32;659;32;17
32.0;-18.0;966.0;-3;339.0;14;25;659;25;10
21.0;26.0;952.0;-2;344.0;18;20;?;20;15
-28.0;50.0;910.0;2;326.0;17;44;?;44;?
-66.0;56.0;953.0;1;322.0;22;0;651;0;19
-37.0;59.0;949.0;-1;332.0;28;8;647;8;17
-31.0;61.0;937.0;?;342.0;24;23;650;23;16
-6.0;10.0;915.0;4;?;20;-26;658;-26;26
26.0;18.0;937.0;4;316.0;21;-11;656;-11;28
?;67.0;943.0;5;320.0;18;-7;653;-7;15
-22.0;43.0;926.0;0;323.0;18;-14;656;-14;14
?;26.0;?;-1;366.0;18;-8;658;-8;18
39.0;24.0;923.0;2;?;?;-11;657;-11;13
3.0;48.0;910.0;-5;?;19;-10;658;-10;14
-46.0;63.0;938.0;-7;314.0;14;-10;660;-10;15
-63.0;?;925.0;5;313.0;16;-9;660;-9;7
-77.0;-14.0;924.0;2;316.0;17;-14;659;-14;?
-63.0;-61.0;919.0;-4;291.0;18;2;660;2;10
-35.0;-104.0;910.0;2;311.0;20;8;659;8;12
-6.0;-99.0;943.0;-1;306.0;18;1;658;?;12
34.0;-158.0;912.0;-4;311.0;18;10;658;10;19
78.0;-166.0;?;0;323.0;16;-7;?;-7;13
?;-196.0;926.0;-4;323.0;22;-2;652;-2;12
?;-187.0;915.0;-1;343.0;?;11;651;11;16
38.0;?;908.0;5;329.0;18;-24;655;-24;12
-2.0;-141.0;923.0;3;319.0;?;-40;660;-40;?
0.0;-49.0;932.0;4;342.0;?;-31;655;?;11
-17.0;-39.0;932.0;1;332.0;20;-34;653;-34;11
-29.0;-23.0;?;-1;?;?;-14;655;-14;?
-46.0;-19.0;917.0;2;349.0;20;6;?;6;14
-66.0;43.0;912.0;0;370.0;14;12;658;12;12
-20.0;56.0;904.0;?;355.0;19;20;655;?;13
-26.0;66.0;936.0;4;?;23;3;653;3;12
-27.0;46.0;909.0;0;338.0;17;?;658;-11;6
-12.0;?;927.0;2;341.0;22;-9;?;-9;20
-18.0;30.0;926.0;4;358.0;23;-10;652;-10;23
22.0;35.0;915.0;0;330.0;16;?;660;6;11
?;43.0;912.0;-1;329.0;20;20;656;20;15
-13.0;29.0;937.0;-2;390.0;25;3;654;3;16
-17.0;52.0;924.0;1;361.0;24;1;654;1;13
-16.0;?;925.0;0;?;18;17;659;?;?
-1.0;14.0;918.0;-3;?;19;-16;660;-16;14
-15.0;43.0;930.0;-1;367.0;24;18;655;18;18
-45.0;68.0;914.0;0;338.0;20;60;658;60;15
-95.0;62.0;910.0;2;357.0;18;-3;660;-3;11
-75.0;50.0;?;3;350.0;17;15;?;15;11
-41.0;58.0;904.0;0;372.0;13;18;662;18;11
?;26.0;909.0;-2;357.0;19;-13;657;-13;14
