Accelerometer LUA_ accX;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit BACK accZ;InertialMeasurementUnit BACK magneticY;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit L-SHOE EuY
156.0;21;-15;-94;321.0;-386.0;-179.0;31;94;584.0;-15;-41
70.0;?;53;-15;417.0;-385.0;-307.0;-22;15;581.0;53;-41
113.0;5;10;132;320.0;-384.0;-328.0;-108;-132;579.0;10;-41
105.0;0;-15;-131;288.0;-375.0;-158.0;?;131;577.0;?;-41
134.0;-19;-3;78;263.0;-372.0;-122.0;-76;-78;576.0;-3;-41
135.0;-2;43;-80;251.0;-368.0;-104.0;-6;80;575.0;43;-41
78.0;2;3;-3;294.0;-362.0;-46.0;-33;3;575.0;3;-41
-149.0;-2;-29;-2;246.0;-365.0;-93.0;?;2;575.0;-29;?
-157.0;-2;26;-28;229.0;-370.0;-106.0;-24;?;573.0;26;-41
-181.0;1;8;-2;196.0;-374.0;-133.0;-13;2;573.0;8;-41
-180.0;?;-26;-5;140.0;-385.0;-130.0;-12;5;570.0;-26;-41
?;3;1;-14;154.0;-395.0;-180.0;-19;14;?;1;-41
-298.0;?;14;17;148.0;-404.0;?;-12;-17;?;14;-41
-298.0;-7;23;16;160.0;-412.0;-180.0;-3;-16;560.0;23;-41
-271.0;0;7;28;?;?;-166.0;-10;-28;?;7;-41
-259.0;0;7;?;136.0;-429.0;?;-9;-34;550.0;7;-41
-147.0;-6;13;-31;156.0;-445.0;-111.0;0;31;548.0;13;-41
-128.0;-8;16;-24;100.0;-454.0;-115.0;?;24;546.0;16;-41
-149.0;-8;22;13;59.0;?;-172.0;-2;-13;548.0;22;-41
-35.0;-4;4;-25;121.0;-469.0;-125.0;0;25;543.0;4;-41
143.0;0;11;0;140.0;-478.0;-113.0;-2;0;540.0;11;-41
52.0;0;2;19;128.0;-480.0;-110.0;0;-19;537.0;?;-41
202.0;2;-6;-7;112.0;-485.0;-112.0;?;7;533.0;-6;-41
229.0;3;2;-19;110.0;-491.0;-115.0;-6;19;530.0;2;-41
229.0;?;-18;8;92.0;-490.0;-174.0;?;-8;?;-18;-41
262.0;?;-19;41;110.0;-491.0;-131.0;-2;?;527.0;-19;-41
276.0;1;2;-20;?;?;-207.0;3;20;525.0;2;-41
296.0;-1;24;1;112.0;?;-17.0;3;-1;525.0;24;-41
316.0;-7;-10;18;?;-500.0;-407.0;?;-18;526.0;-10;-41
322.0;-7;?;-20;86.0;-498.0;858.0;0;20;527.0;-35;-41
366.0;-2;4;5;61.0;-502.0;834.0;-6;-5;527.0;4;-41
384.0;-1;?;-5;130.0;-500.0;-1022.0;-5;5;526.0;5;-41
386.0;-1;-5;?;81.0;-499.0;-693.0;0;-5;528.0;-5;-41
401.0;-5;-15;-25;87.0;-496.0;61.0;1;25;531.0;?;-41
394.0;-2;-13;-44;61.0;-496.0;-168.0;-1;44;531.0;-13;-41
399.0;5;5;14;60.0;?;-278.0;2;-14;531.0;?;-41
394.0;2;13;26;74.0;-494.0;-140.0;5;-26;533.0;?;-41
425.0;-2;24;44;62.0;-495.0;?;0;-44;532.0;?;-41
407.0;-8;?;36;25.0;-493.0;?;-1;-36;531.0;7;-41
396.0;?;?;-13;?;-495.0;-209.0;?;13;?;11;-41
367.0;2;21;-6;82.0;-496.0;-176.0;?;6;530.0;21;-41
380.0;?;1;30;107.0;-493.0;-132.0;?;-30;?;1;?
358.0;7;22;16;90.0;-491.0;-130.0;-1;-16;532.0;22;-41
337.0;2;?;-8;92.0;-489.0;-136.0;-1;8;531.0;?;-41
319.0;8;2;?;89.0;-493.0;-116.0;?;-11;529.0;2;?
319.0;7;-2;7;?;-491.0;-137.0;3;?;528.0;-2;-41
349.0;-3;17;-9;106.0;-497.0;-145.0;6;9;526.0;17;-41
332.0;0;11;-7;86.0;-495.0;-153.0;5;7;?;11;-41
285.0;-2;3;-7;109.0;-495.0;-140.0;-1;7;525.0;3;-41
286.0;1;-8;19;?;-496.0;-135.0;-2;-19;525.0;-8;-41
224.0;4;9;?;?;-500.0;-136.0;4;-23;521.0;9;-41
139.0;0;33;-17;?;-499.0;-136.0;-3;?;517.0;33;?
46.0;-2;28;-9;73.0;-502.0;?;-7;9;517.0;28;?
-63.0;3;?;-12;98.0;-501.0;-157.0;1;12;?;-2;-41
-162.0;3;-18;-40;78.0;-498.0;-162.0;0;40;515.0;-18;-41
-324.0;-7;-6;3;67.0;-498.0;-154.0;4;-3;516.0;-6;-41
-224.0;-3;-19;15;62.0;-494.0;-154.0;6;-15;517.0;-19;-41
-666.0;4;-1;0;69.0;-486.0;-176.0;1;0;519.0;-1;-41
-229.0;0;?;5;72.0;-485.0;-190.0;2;?;519.0;6;-41
-406.0;8;?;6;?;-475.0;?;4;-6;522.0;-41;-41
93.0;9;-31;25;84.0;-470.0;-149.0;8;-25;525.0;-31;-41
?;-4;-1;11;75.0;-465.0;-157.0;8;-11;527.0;-1;-41
655.0;7;-4;9;89.0;-459.0;-160.0;3;-9;528.0;-4;?
509.0;10;-31;37;101.0;-453.0;-146.0;?;-37;532.0;-31;-41
264.0;-3;-16;14;80.0;-449.0;-144.0;1;-14;?;-16;-41
86.0;5;23;-6;?;-442.0;-161.0;2;6;538.0;23;-41
-18.0;?;-3;22;113.0;-437.0;-173.0;-1;-22;538.0;-3;-41
-54.0;2;-7;?;118.0;?;-164.0;0;-23;538.0;-7;-41
-56.0;?;9;8;94.0;-424.0;-145.0;-4;-8;540.0;9;-41
20.0;1;-30;22;125.0;-422.0;-143.0;1;-22;540.0;-30;-41
87.0;0;-45;7;146.0;-421.0;-124.0;?;-7;?;-45;-41
48.0;1;-6;-6;?;-428.0;-118.0;3;6;544.0;-6;-41
58.0;-5;?;5;177.0;-431.0;-136.0;2;-5;544.0;21;?
46.0;-5;19;-28;139.0;-434.0;-158.0;?;28;544.0;19;-41
15.0;1;1;-36;132.0;-442.0;-175.0;2;36;541.0;?;-41
-50.0;0;10;-8;132.0;-443.0;-194.0;-5;8;540.0;10;-41
-31.0;-2;8;-6;133.0;?;-189.0;-3;6;537.0;8;-41
-74.0;0;-7;27;124.0;-448.0;-192.0;-1;-27;539.0;-7;-41
-68.0;5;12;51;120.0;-448.0;-187.0;-3;-51;538.0;?;-41
-50.0;?;-8;16;?;-451.0;-161.0;2;-16;538.0;-8;-41
-47.0;2;-13;-3;111.0;-453.0;-144.0;0;3;538.0;-13;-41
4.0;0;6;-14;112.0;-451.0;-146.0;-2;14;534.0;?;-41
57.0;0;2;-28;100.0;-452.0;-144.0;1;28;532.0;2;-41
57.0;-1;12;4;105.0;-452.0;-154.0;-1;-4;532.0;?;-41
35.0;?;?;19;103.0;-450.0;-155.0;6;-19;531.0;12;-41
85.0;-1;26;-4;117.0;?;-160.0;6;4;?;26;-41
48.0;3;33;-4;104.0;-449.0;?;3;4;528.0;33;-41
60.0;7;15;-15;107.0;-446.0;-166.0;7;15;?;?;-41
74.0;1;1;-28;133.0;-446.0;-150.0;2;28;526.0;1;-41
16.0;-3;12;-8;111.0;-447.0;-154.0;0;8;523.0;12;-41
-30.0;0;28;11;111.0;-449.0;-141.0;6;-11;524.0;28;-41
2.0;-2;-14;27;?;-445.0;-145.0;7;-27;523.0;-14;-41
?;-3;-17;11;?;-448.0;-125.0;1;?;521.0;-17;?
-3.0;4;20;-10;115.0;-449.0;-141.0;3;10;?;20;-41
2.0;5;-3;-7;31.0;-447.0;-133.0;2;7;523.0;-3;-41
?;-3;-18;-7;64.0;-449.0;-137.0;?;?;523.0;-18;-41
1.0;?;-7;?;118.0;-451.0;-155.0;9;-11;524.0;-7;-41
-15.0;-2;-15;15;112.0;-451.0;-138.0;11;-15;526.0;-15;-41
2.0;1;-14;17;142.0;?;-127.0;5;-17;526.0;?;-41
-17.0;3;-7;?;145.0;-450.0;-127.0;5;-11;527.0;-7;-41
-10.0;1;-6;18;140.0;-452.0;-117.0;5;-18;525.0;-6;-41
?;4;20;18;123.0;-449.0;-110.0;3;-18;527.0;20;?
9.0;0;?;-38;113.0;-446.0;-117.0;-2;38;524.0;31;-41
39.0;-5;?;-6;91.0;-448.0;-122.0;-1;6;524.0;-8;-41
50.0;0;-11;9;73.0;?;-137.0;2;-9;526.0;-11;?
29.0;-1;2;-3;97.0;-447.0;-139.0;3;3;527.0;2;-41
7.0;-4;-20;?;93.0;-445.0;-145.0;6;-25;526.0;-20;-41
40.0;2;-29;-13;122.0;-449.0;-150.0;7;13;?;?;-41
7.0;0;-9;?;113.0;-445.0;?;5;8;528.0;-9;-41
-21.0;-1;27;11;103.0;-446.0;-150.0;?;-11;526.0;27;-41
6.0;3;20;2;101.0;-449.0;-145.0;2;-2;?;20;-41
27.0;-2;-13;19;107.0;-450.0;-132.0;3;-19;526.0;?;-41
19.0;-2;4;14;120.0;-452.0;?;?;-14;525.0;4;-41
?;2;15;4;114.0;-453.0;-119.0;?;-4;528.0;15;-41
1.0;-1;-18;4;?;-451.0;-126.0;2;-4;529.0;-18;-41
14.0;3;-34;2;103.0;-456.0;-118.0;?;-2;527.0;-34;-41
7.0;-2;-20;7;?;-458.0;-118.0;1;-7;524.0;-20;-41
38.0;-5;?;17;119.0;-454.0;-118.0;?;-17;525.0;-5;-41
19.0;2;2;26;111.0;-454.0;-117.0;8;-26;524.0;2;-41
-11.0;-7;?;27;138.0;-455.0;-122.0;3;-27;524.0;-5;-41
-20.0;-6;-18;?;121.0;-452.0;-136.0;2;-11;524.0;-18;-41
-29.0;-5;?;0;?;-452.0;-140.0;-2;0;526.0;-7;-41
-14.0;-5;24;7;131.0;-454.0;-139.0;0;-7;524.0;24;?
3.0;0;15;?;137.0;-452.0;-128.0;5;-1;525.0;15;?
15.0;?;?;-7;170.0;-453.0;-135.0;-2;7;524.0;-18;-41
11.0;3;-3;2;172.0;-451.0;-122.0;0;-2;523.0;-3;-41
-24.0;6;14;10;154.0;-448.0;-136.0;3;-10;524.0;?;-41
?;4;7;17;125.0;-444.0;?;3;-17;525.0;7;?
16.0;6;1;?;123.0;-440.0;-128.0;0;?;528.0;1;-41
64.0;6;3;-11;96.0;-435.0;-112.0;1;11;530.0;3;-41
25.0;3;2;47;115.0;?;?;2;-47;?;2;?
28.0;1;-7;45;109.0;-435.0;-91.0;-11;-45;531.0;-7;-41
?;2;4;17;119.0;-432.0;-118.0;0;-17;?;?;-41
19.0;0;?;10;135.0;-429.0;-128.0;10;-10;533.0;15;-41
-28.0;2;-5;-18;141.0;?;-136.0;3;18;534.0;-5;-41
-39.0;?;8;-13;159.0;-426.0;-138.0;3;13;534.0;8;-41
-37.0;1;33;24;131.0;-430.0;-156.0;1;-24;?;33;-41
10.0;2;8;12;138.0;-430.0;-136.0;?;-12;533.0;8;-41
39.0;4;10;-6;142.0;?;-128.0;6;6;533.0;10;-41
24.0;2;?;21;132.0;-431.0;?;6;-21;530.0;27;-41
2.0;?;4;18;126.0;-435.0;-107.0;7;-18;529.0;4;-41
-8.0;2;16;5;121.0;-435.0;-112.0;4;-5;529.0;16;-41
26.0;-1;15;15;120.0;-440.0;-132.0;7;-15;526.0;15;-41
13.0;4;?;-11;122.0;-446.0;-129.0;11;11;522.0;-36;-41
-2.0;4;-5;?;108.0;-448.0;-134.0;6;13;522.0;-5;-41
-10.0;-5;30;17;114.0;-455.0;-129.0;4;-17;520.0;30;-41
-24.0;-3;3;6;122.0;-466.0;-127.0;?;-6;516.0;3;-41
5.0;?;-9;-20;?;-473.0;-119.0;?;20;?;-9;?
4.0;1;-18;-20;122.0;-478.0;-109.0;-2;20;510.0;-18;-41
-11.0;-1;-4;0;131.0;-485.0;-111.0;3;0;508.0;-4;-41
10.0;2;-1;0;118.0;-491.0;-136.0;-2;0;506.0;-1;-41
11.0;-1;-33;-9;120.0;-495.0;-139.0;2;9;504.0;-33;-41
26.0;4;-18;11;124.0;-496.0;-139.0;6;-11;?;-18;-41
-12.0;9;1;?;115.0;-499.0;-119.0;-1;?;?;1;-41
4.0;1;-9;3;116.0;-503.0;-136.0;1;-3;501.0;-9;-41
-4.0;0;?;16;126.0;-502.0;-110.0;4;-16;501.0;24;-41
?;-3;23;3;115.0;-504.0;-128.0;2;?;499.0;23;-41
64.0;-6;-9;19;122.0;?;-118.0;2;?;500.0;-9;-41
47.0;3;-4;31;125.0;?;-128.0;1;-31;502.0;-4;-41
?;1;2;-20;?;-502.0;-111.0;1;20;501.0;2;-41
-3.0;-3;2;-13;110.0;-502.0;-135.0;2;13;501.0;2;-41
1.0;7;?;9;?;-500.0;-142.0;0;-9;501.0;?;-41
25.0;7;21;-10;111.0;-503.0;?;?;10;502.0;21;-41
25.0;4;?;3;112.0;-502.0;-144.0;2;-3;504.0;-7;-41
-9.0;5;-24;?;107.0;-499.0;-127.0;?;-12;505.0;-24;-41
9.0;-1;13;-8;?;?;-99.0;0;8;510.0;13;-41
10.0;1;?;8;101.0;-498.0;-102.0;0;?;509.0;7;-41
16.0;2;-14;30;89.0;-495.0;-107.0;0;-30;511.0;?;-41
-27.0;-7;-26;7;92.0;-496.0;-116.0;-2;-7;508.0;-26;-41
14.0;-7;-22;-11;102.0;?;-135.0;2;11;?;-22;-41
10.0;1;7;-6;94.0;-491.0;?;5;6;510.0;7;-41
17.0;6;12;4;89.0;-492.0;-135.0;4;-4;509.0;12;-41
-5.0;6;-5;22;90.0;-492.0;-122.0;6;-22;511.0;?;-41
5.0;0;-13;?;78.0;-490.0;-110.0;-3;-18;509.0;-13;-41
?;0;7;-18;80.0;-490.0;-120.0;-6;18;?;7;-41
27.0;1;26;-2;85.0;-489.0;-119.0;1;2;511.0;26;-41
9.0;-3;8;54;72.0;-488.0;-93.0;-1;-54;510.0;8;-41
26.0;1;-8;48;82.0;-483.0;?;-2;?;511.0;-8;-41
59.0;2;-6;0;86.0;-484.0;-116.0;2;0;512.0;-6;-41
22.0;-3;-19;-7;96.0;-481.0;-110.0;3;7;513.0;-19;-41
-26.0;3;-5;19;82.0;-482.0;-118.0;2;-19;512.0;-5;-41
?;5;?;21;103.0;-481.0;?;5;-21;515.0;18;-41
?;1;24;1;91.0;-480.0;?;?;-1;513.0;24;-41
19.0;4;32;3;86.0;-476.0;-99.0;0;-3;516.0;32;-41
?;?;18;15;94.0;-476.0;-90.0;5;-15;516.0;18;-41
26.0;1;4;2;112.0;-477.0;-92.0;5;-2;518.0;4;-41
22.0;0;-5;-13;113.0;-477.0;-106.0;4;13;516.0;-5;?
?;-1;-23;-3;104.0;?;-104.0;4;3;517.0;-23;-41
4.0;2;-16;2;105.0;-472.0;?;0;-2;520.0;-16;-41
20.0;?;1;-17;111.0;-472.0;-103.0;3;17;519.0;1;-41
26.0;2;10;-1;105.0;-469.0;-106.0;8;1;?;10;-41
10.0;4;?;34;105.0;-468.0;-102.0;4;?;?;?;-41
?;0;-41;-25;112.0;-468.0;-108.0;1;25;521.0;-41;-41
24.0;0;-3;-24;114.0;-467.0;-95.0;0;24;?;-3;-41
15.0;-1;?;24;111.0;-465.0;-98.0;-3;-24;524.0;63;-41
16.0;-1;18;-6;118.0;-464.0;?;-2;6;524.0;?;-41
12.0;2;6;29;107.0;-464.0;-109.0;-3;-29;522.0;6;-41
10.0;1;17;9;103.0;-465.0;-109.0;-1;-9;520.0;17;-41
19.0;-1;11;-16;94.0;-463.0;-119.0;?;16;518.0;11;-41
27.0;0;8;19;106.0;-466.0;-118.0;5;?;519.0;8;?
?;-1;-19;-9;95.0;?;-131.0;6;9;516.0;-19;?
33.0;-1;-11;8;88.0;-465.0;-132.0;1;-8;518.0;-11;-41
40.0;2;-8;24;98.0;-464.0;-131.0;-3;-24;515.0;-8;-41
31.0;2;-35;-3;97.0;-463.0;-128.0;-1;3;515.0;-35;-41
9.0;4;?;?;98.0;-461.0;?;2;-18;516.0;-12;-41
19.0;5;-1;17;104.0;-459.0;-117.0;6;-17;517.0;-1;-41
7.0;-3;-7;-31;109.0;-458.0;-116.0;5;31;516.0;?;-41
7.0;0;13;-33;98.0;-456.0;-129.0;?;33;516.0;13;-41
0.0;?;-36;-24;?;-458.0;-139.0;0;24;515.0;-36;-41
24.0;-1;-72;-40;?;-458.0;-128.0;-1;40;516.0;-72;-41
?;-4;-47;-38;97.0;-455.0;-127.0;2;38;516.0;-47;-41
1.0;4;-21;-43;94.0;-454.0;-141.0;7;43;515.0;-21;-41
?;3;23;-29;?;?;?;7;29;515.0;23;-41
1.0;-2;?;28;96.0;-454.0;-136.0;4;-28;516.0;34;-41
0.0;3;36;36;97.0;-453.0;-136.0;-7;-36;516.0;?;-41
0.0;?;46;15;96.0;?;-137.0;-1;-15;513.0;46;-41
-13.0;?;19;33;107.0;-450.0;-144.0;?;-33;512.0;19;-41
-11.0;7;18;17;107.0;-451.0;-136.0;-6;-17;511.0;18;-41
32.0;?;53;-8;105.0;-456.0;?;5;8;507.0;53;-41
12.0;-5;33;21;?;-453.0;-136.0;4;?;506.0;33;-41
-6.0;1;-6;?;115.0;-451.0;-154.0;?;-9;508.0;?;-41
-1.0;-3;?;-18;107.0;-452.0;-142.0;4;18;507.0;-4;-41
28.0;2;-16;2;116.0;?;-143.0;6;-2;510.0;-16;-41
25.0;-2;-13;14;115.0;-451.0;-127.0;1;-14;510.0;-13;-41
?;?;12;?;104.0;-454.0;-134.0;-3;-14;511.0;?;-41
13.0;1;-12;14;101.0;-450.0;-136.0;-3;-14;512.0;-12;-41
5.0;3;-18;20;103.0;-448.0;-136.0;1;-20;510.0;-18;-41
43.0;3;3;27;92.0;-451.0;-136.0;0;-27;509.0;3;-41
17.0;7;16;2;99.0;-447.0;-144.0;1;?;509.0;16;-41
-1.0;5;22;-17;102.0;-447.0;-154.0;6;17;509.0;22;-41
10.0;3;22;22;83.0;-445.0;-124.0;5;?;507.0;22;-41
?;-2;33;28;80.0;-441.0;-111.0;?;-28;507.0;?;-41
-12.0;-1;14;-25;73.0;-440.0;-128.0;0;25;507.0;14;-41
-16.0;?;-2;-7;82.0;-437.0;-127.0;-2;7;?;-2;-41
33.0;-1;3;28;68.0;-434.0;-139.0;0;-28;508.0;3;-41
34.0;-3;2;0;?;-437.0;-128.0;1;0;506.0;2;-41
1.0;1;2;1;50.0;-437.0;?;?;-1;?;2;-41
22.0;?;-1;23;?;-436.0;-106.0;?;-23;504.0;-1;-41
20.0;2;21;30;77.0;-436.0;-116.0;1;-30;502.0;21;?
6.0;5;34;39;79.0;-435.0;-115.0;5;-39;502.0;34;-41
15.0;-1;18;12;77.0;-434.0;-128.0;7;-12;502.0;18;-41
38.0;-3;12;-19;69.0;-436.0;?;4;?;501.0;12;-41
42.0;5;3;0;56.0;-436.0;?;1;0;503.0;3;-41
15.0;0;-13;7;66.0;-432.0;-133.0;3;-7;504.0;-13;-41
17.0;-4;-23;-5;67.0;?;?;0;5;505.0;-23;-41
2.0;-6;-13;-4;?;-435.0;-118.0;-1;4;507.0;-13;-41
0.0;-6;-24;22;68.0;-434.0;-116.0;-1;-22;506.0;-24;-41
10.0;0;-16;23;67.0;-436.0;-90.0;-3;-23;505.0;-16;-41
-1.0;-2;13;-16;75.0;-438.0;-118.0;3;16;508.0;13;-41
2.0;6;-10;?;76.0;-437.0;-143.0;6;-1;?;-10;-41
23.0;4;?;26;81.0;-440.0;-108.0;5;-26;507.0;17;-41
11.0;?;-1;20;?;-441.0;-122.0;6;-20;509.0;-1;-41
3.0;5;-36;?;81.0;-440.0;-129.0;6;5;508.0;-36;?
10.0;1;13;-18;77.0;-442.0;-97.0;9;18;510.0;?;-41
16.0;-5;5;11;79.0;-443.0;-86.0;6;-11;509.0;5;-41
13.0;-2;4;2;87.0;-440.0;-88.0;-2;-2;511.0;4;-41
22.0;?;-18;-12;89.0;-441.0;-118.0;1;12;510.0;-18;-41
?;-2;-15;-7;88.0;-439.0;-103.0;6;7;512.0;-15;-41
18.0;-3;25;-6;87.0;-436.0;-107.0;1;6;513.0;25;-41
12.0;3;12;14;91.0;-436.0;-94.0;1;-14;513.0;12;-41
16.0;5;21;33;86.0;-438.0;-90.0;4;?;512.0;21;-41
29.0;0;2;30;90.0;-437.0;?;2;-30;513.0;2;-41
19.0;?;-6;-21;?;-439.0;-118.0;4;?;513.0;-6;-41
30.0;2;-2;-38;95.0;-441.0;-117.0;4;38;512.0;-2;-41
?;3;-19;-19;?;-437.0;?;2;19;514.0;-19;?
?;-1;-9;-30;80.0;-437.0;-112.0;?;?;?;-9;?
7.0;3;?;-6;103.0;-438.0;-115.0;-3;6;513.0;-10;-41
4.0;5;12;28;84.0;?;-90.0;-3;-28;512.0;12;-41
24.0;1;19;37;94.0;-437.0;-65.0;6;-37;513.0;19;-41
31.0;-1;?;12;87.0;?;?;5;-12;512.0;-4;?
20.0;-2;4;-7;92.0;?;-116.0;-1;7;513.0;4;-41
8.0;4;2;3;91.0;-435.0;-110.0;2;-3;511.0;2;-41
10.0;?;-8;0;?;-437.0;-116.0;4;0;512.0;?;-41
21.0;-3;-4;?;84.0;-433.0;-106.0;4;-26;510.0;-4;-41
28.0;-1;13;26;81.0;?;-97.0;2;-26;508.0;13;-41
-21.0;2;22;-1;111.0;-433.0;-109.0;-2;1;512.0;22;-41
?;0;-1;30;86.0;-432.0;-92.0;1;-30;513.0;-1;-41
7.0;3;0;47;82.0;?;-100.0;8;-47;511.0;0;-41
29.0;3;32;29;102.0;-436.0;-118.0;7;-29;?;32;-41
10.0;1;10;22;81.0;-436.0;-118.0;4;-22;513.0;10;-41
10.0;4;-14;26;73.0;-437.0;-116.0;6;-26;513.0;-14;-41
10.0;3;-6;5;85.0;?;-110.0;5;-5;510.0;?;-41
8.0;2;-9;6;79.0;?;-120.0;0;-6;510.0;-9;-41
-3.0;?;-9;25;101.0;-436.0;-114.0;-1;-25;506.0;-9;-41
-13.0;0;-3;?;95.0;-440.0;?;1;3;?;-3;-41
0.0;?;?;-2;93.0;-437.0;-105.0;2;2;508.0;21;?
7.0;5;29;-5;71.0;-441.0;-112.0;2;?;509.0;29;?
3.0;?;-12;?;86.0;-441.0;-99.0;4;19;508.0;-12;-41
5.0;-2;-27;-9;95.0;-442.0;-122.0;0;9;508.0;-27;-41
-31.0;-5;-1;-28;92.0;-443.0;-97.0;?;28;509.0;-1;-41
-6.0;0;3;-18;91.0;-444.0;-96.0;0;18;508.0;3;-41
-7.0;3;3;-2;93.0;-443.0;-108.0;2;2;506.0;3;-41
-11.0;1;-1;-8;84.0;-447.0;-117.0;2;8;507.0;-1;-41
-1.0;-1;6;22;96.0;-449.0;-118.0;5;?;508.0;6;-41
10.0;-4;11;11;?;-448.0;-100.0;0;-11;506.0;11;-41
-10.0;4;0;-12;103.0;-454.0;-91.0;-2;12;505.0;0;-41
24.0;7;?;38;106.0;-454.0;?;?;-38;506.0;34;-41
33.0;-1;28;17;95.0;-452.0;-107.0;?;-17;?;?;-41
12.0;3;?;-49;112.0;-453.0;?;3;49;507.0;-8;-41
-1.0;9;7;?;94.0;-450.0;-109.0;3;17;508.0;7;-41
-10.0;4;12;2;98.0;-450.0;-96.0;2;-2;508.0;?;-41
3.0;-1;11;-19;105.0;-452.0;-109.0;3;19;507.0;11;-41
?;-1;?;4;113.0;-452.0;-120.0;3;-4;509.0;10;-41
-3.0;3;-17;9;92.0;-448.0;-114.0;?;-9;509.0;-17;-41
11.0;0;-29;-14;97.0;?;-97.0;5;14;?;-29;-41
16.0;1;-16;10;110.0;-450.0;-93.0;7;-10;508.0;?;-41
7.0;2;?;25;115.0;-450.0;-111.0;4;-25;?;-8;-41
?;-7;1;-3;119.0;-449.0;-92.0;-5;3;514.0;1;-41
28.0;-3;-15;?;109.0;-449.0;?;1;13;514.0;-15;-41
13.0;-3;?;0;107.0;-445.0;-109.0;5;0;515.0;-38;-41
-28.0;-5;2;2;115.0;-444.0;-109.0;3;-2;513.0;2;?
-28.0;?;17;3;121.0;-444.0;-110.0;3;-3;515.0;?;-41
-8.0;-1;-28;3;113.0;-442.0;?;-6;-3;516.0;-28;-41
16.0;-3;-2;-7;109.0;-441.0;?;-5;7;514.0;-2;-41
?;6;34;2;?;-439.0;-114.0;4;-2;516.0;34;-41
23.0;?;-8;22;126.0;-442.0;-106.0;1;-22;517.0;-8;-41
?;2;-26;3;116.0;-438.0;-124.0;-2;-3;517.0;-26;-41
?;6;-8;-6;113.0;-434.0;-94.0;-1;6;517.0;-8;-41
-1.0;-1;?;13;126.0;-430.0;-125.0;-2;-13;519.0;-18;?
?;2;-21;5;113.0;-427.0;-114.0;0;-5;518.0;?;-41
3.0;-3;-12;4;?;-422.0;-118.0;0;-4;519.0;-12;-41
14.0;1;-5;-2;131.0;-420.0;-131.0;0;2;521.0;-5;-41
6.0;10;-16;13;131.0;-418.0;-117.0;2;-13;520.0;-16;-41
-2.0;0;-40;?;129.0;-417.0;-133.0;?;-34;520.0;-40;-41
?;-3;-30;5;113.0;-413.0;-130.0;-3;-5;?;-30;?
28.0;0;-5;2;126.0;-410.0;-109.0;1;-2;521.0;-5;-41
10.0;1;16;-10;110.0;-411.0;-100.0;-3;10;519.0;16;-41
10.0;3;?;-14;114.0;-407.0;-83.0;0;14;520.0;18;-41
-12.0;2;-5;25;111.0;-407.0;-100.0;2;-25;520.0;-5;?
?;2;-7;34;110.0;-406.0;-92.0;-2;-34;520.0;-7;-41
20.0;3;2;16;107.0;-401.0;?;?;-16;522.0;2;-41
5.0;4;-1;9;101.0;-394.0;-118.0;?;?;520.0;-1;-41
0.0;0;13;25;103.0;-397.0;-135.0;?;-25;?;13;-41
?;1;-1;17;116.0;?;-126.0;4;-17;522.0;-1;-41
18.0;6;-15;?;?;-388.0;-119.0;2;-18;521.0;-15;-41
?;3;?;?;106.0;-390.0;-111.0;2;-23;520.0;36;-41
-17.0;2;30;-6;112.0;-388.0;-118.0;3;6;519.0;30;-41
12.0;6;-28;0;115.0;-385.0;-93.0;6;0;519.0;-28;?
9.0;5;-1;-12;115.0;-383.0;-97.0;11;12;519.0;-1;-41
?;?;1;-33;116.0;-382.0;-120.0;7;33;519.0;1;-41
?;8;-16;3;114.0;-379.0;-146.0;4;-3;519.0;-16;-41
2.0;4;12;24;112.0;-378.0;-119.0;11;-24;519.0;12;-41
18.0;-4;-5;24;?;-375.0;?;10;-24;520.0;-5;-41
29.0;-2;-3;20;109.0;-372.0;-101.0;3;-20;?;-3;-41
-7.0;2;-2;2;121.0;-370.0;?;3;-2;519.0;-2;-41
-28.0;?;-6;8;112.0;-368.0;-109.0;?;-8;521.0;-6;-41
55.0;?;0;-5;101.0;-365.0;-129.0;1;5;518.0;0;-41
-5.0;3;-19;-30;117.0;-369.0;-114.0;7;30;519.0;?;-41
?;9;6;6;101.0;-366.0;-140.0;?;-6;518.0;6;-41
10.0;8;?;11;122.0;-368.0;-153.0;1;-11;515.0;13;-41
3.0;?;?;0;104.0;-370.0;-139.0;3;0;515.0;-12;-41
10.0;-2;2;20;93.0;-369.0;-136.0;3;-20;513.0;2;?
16.0;-1;24;9;121.0;-371.0;?;5;-9;515.0;24;-41
17.0;-1;12;2;91.0;-370.0;-120.0;7;-2;514.0;12;-41
38.0;3;0;31;104.0;-369.0;-118.0;?;-31;515.0;0;-41
-7.0;-1;7;28;105.0;-372.0;-118.0;4;-28;517.0;?;-41
?;0;-11;?;111.0;-372.0;-118.0;2;2;514.0;-11;-41
20.0;7;3;12;93.0;-372.0;-126.0;3;-12;515.0;3;-41
10.0;3;7;7;136.0;-376.0;-136.0;3;-7;513.0;7;-41
