InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit R-SHOE Compass;Accelerometer RKN^ accY;Accelerometer BACK accZ
-639.0;523.0;75;697.0;-7;1011.0;-464.0
-640.0;523.0;75;698.0;-7;1022.0;?
-639.0;523.0;75;698.0;-7;1015.0;-485.0
-639.0;523.0;75;698.0;-7;1011.0;-491.0
-639.0;?;75;697.0;-7;1041.0;-480.0
-638.0;524.0;75;698.0;-7;1015.0;-440.0
-637.0;521.0;75;698.0;-7;1027.0;-451.0
-636.0;520.0;75;?;-7;1014.0;-451.0
-635.0;520.0;75;695.0;-7;1010.0;-458.0
-634.0;519.0;75;694.0;-7;1010.0;-452.0
-633.0;518.0;75;694.0;-7;1015.0;-453.0
-632.0;?;75;693.0;-7;1037.0;-427.0
-632.0;514.0;75;692.0;-7;1010.0;-475.0
-632.0;515.0;75;692.0;-7;1037.0;-457.0
-631.0;516.0;75;691.0;-7;1020.0;-432.0
-631.0;515.0;75;690.0;-7;?;-420.0
-632.0;514.0;75;?;-7;1025.0;-435.0
-632.0;517.0;75;691.0;-7;1033.0;-425.0
-633.0;517.0;?;692.0;-7;1021.0;-418.0
-634.0;?;75;693.0;-7;1028.0;-448.0
?;519.0;75;693.0;-7;?;-460.0
-636.0;?;75;694.0;-7;1027.0;-431.0
-637.0;520.0;?;695.0;?;?;-463.0
-637.0;521.0;75;696.0;?;1031.0;-440.0
-638.0;522.0;75;696.0;-7;1012.0;-428.0
-638.0;522.0;75;696.0;?;1022.0;-481.0
-638.0;?;75;696.0;-7;?;-431.0
-639.0;?;75;696.0;-7;1020.0;-429.0
-639.0;?;75;696.0;-7;1032.0;-459.0
-639.0;523.0;75;696.0;-7;1032.0;-429.0
-639.0;524.0;75;697.0;-7;1039.0;-460.0
-639.0;523.0;75;696.0;-7;1028.0;-443.0
-640.0;522.0;75;696.0;-7;1028.0;-460.0
-640.0;524.0;75;695.0;-7;1017.0;-481.0
-640.0;522.0;75;695.0;-7;?;-470.0
-640.0;522.0;75;695.0;-7;1031.0;-452.0
-640.0;?;75;695.0;-7;1024.0;-451.0
-640.0;525.0;75;694.0;-7;?;-476.0
-640.0;526.0;75;694.0;-7;1042.0;-458.0
-639.0;527.0;?;694.0;-7;1022.0;-476.0
-639.0;526.0;75;693.0;-7;1031.0;-412.0
-638.0;522.0;75;693.0;-7;1011.0;-486.0
-638.0;?;75;693.0;-7;1022.0;?
-638.0;522.0;75;692.0;-7;1032.0;-460.0
-638.0;524.0;?;?;-7;1038.0;-444.0
-639.0;523.0;74;694.0;-8;1017.0;-459.0
-640.0;524.0;?;695.0;-8;1023.0;?
-640.0;525.0;74;695.0;?;1016.0;-469.0
-640.0;526.0;74;694.0;-8;1003.0;-449.0
-641.0;?;74;694.0;-8;987.0;-406.0
-641.0;525.0;?;694.0;-8;1019.0;-380.0
-641.0;525.0;74;694.0;-8;1002.0;-409.0
-641.0;526.0;?;693.0;-8;1028.0;-419.0
-642.0;529.0;74;693.0;-8;1030.0;-412.0
-642.0;527.0;74;693.0;-8;1010.0;-445.0
?;528.0;74;693.0;?;1011.0;-459.0
-643.0;529.0;74;694.0;-8;1020.0;-445.0
-644.0;533.0;74;694.0;-8;1011.0;?
-645.0;534.0;?;695.0;-8;1001.0;-423.0
-645.0;534.0;74;695.0;-8;1013.0;-407.0
-644.0;533.0;?;695.0;-8;1030.0;-412.0
-644.0;533.0;74;695.0;-8;1004.0;-446.0
-643.0;533.0;74;694.0;?;?;-446.0
-643.0;532.0;74;694.0;?;1008.0;-422.0
-642.0;?;74;694.0;-8;1018.0;-449.0
-642.0;531.0;74;?;-7;1009.0;-473.0
-641.0;530.0;?;693.0;-7;1006.0;-450.0
-640.0;528.0;74;692.0;-7;1001.0;-470.0
-639.0;528.0;74;693.0;-7;1021.0;-439.0
-639.0;?;74;692.0;-7;1019.0;-442.0
-638.0;527.0;74;692.0;-7;1008.0;-448.0
-637.0;524.0;74;692.0;-7;1011.0;-439.0
-637.0;523.0;74;691.0;-7;1011.0;-442.0
-636.0;522.0;74;691.0;-7;1011.0;-470.0
-636.0;521.0;74;690.0;-7;1020.0;-456.0
?;521.0;74;690.0;-7;?;-465.0
-634.0;521.0;74;690.0;-7;1024.0;-471.0
-634.0;520.0;74;?;-7;1029.0;-457.0
-634.0;519.0;74;?;-7;1014.0;-453.0
-634.0;518.0;74;?;-7;999.0;-463.0
-634.0;519.0;74;691.0;-7;1001.0;-465.0
-634.0;519.0;?;?;-7;1024.0;-465.0
-635.0;518.0;74;691.0;?;1014.0;-491.0
-635.0;522.0;74;692.0;-7;1008.0;-420.0
-636.0;520.0;74;692.0;-7;1024.0;-432.0
-636.0;522.0;74;693.0;?;?;-450.0
-637.0;522.0;?;693.0;-7;1027.0;-448.0
-638.0;523.0;74;693.0;-7;1033.0;-442.0
-638.0;523.0;74;694.0;-7;?;-483.0
-638.0;522.0;74;694.0;-7;1020.0;-461.0
-638.0;522.0;74;694.0;?;1011.0;-446.0
-638.0;523.0;?;694.0;-8;1001.0;-462.0
-638.0;522.0;74;694.0;-7;1015.0;?
-639.0;523.0;?;694.0;-7;1027.0;-413.0
-638.0;521.0;74;?;-7;?;-444.0
?;522.0;74;693.0;-8;1032.0;-458.0
-638.0;521.0;74;?;-8;1016.0;-439.0
-637.0;521.0;74;692.0;-8;1023.0;-424.0
-637.0;522.0;74;692.0;-7;1014.0;-409.0
-637.0;521.0;74;692.0;-7;1005.0;-460.0
-638.0;522.0;74;693.0;-7;1002.0;?
-638.0;524.0;74;?;-7;1028.0;-447.0
-638.0;526.0;74;694.0;-7;1016.0;-418.0
-638.0;526.0;74;695.0;-7;1016.0;-434.0
-638.0;526.0;74;695.0;-7;1015.0;-445.0
-638.0;525.0;74;695.0;-7;1000.0;-463.0
-639.0;526.0;74;695.0;-7;1031.0;-456.0
-639.0;526.0;74;695.0;?;1011.0;-445.0
-639.0;527.0;74;696.0;-7;1019.0;-462.0
-639.0;528.0;74;696.0;-7;?;-434.0
-639.0;527.0;?;696.0;?;1038.0;-457.0
-639.0;526.0;74;695.0;?;1016.0;-472.0
-639.0;525.0;74;?;-7;1009.0;-470.0
-639.0;530.0;74;?;-7;?;-452.0
-639.0;528.0;?;697.0;-7;1011.0;-440.0
-640.0;529.0;74;698.0;-7;1013.0;-431.0
-640.0;529.0;74;698.0;-7;1001.0;-448.0
?;528.0;74;698.0;-7;1013.0;-419.0
-640.0;527.0;74;?;-7;1023.0;-449.0
-640.0;528.0;74;699.0;-7;1018.0;-474.0
-640.0;525.0;74;699.0;-7;1031.0;-474.0
-639.0;527.0;74;699.0;?;1012.0;-435.0
-638.0;527.0;74;698.0;-7;?;-438.0
-638.0;524.0;74;697.0;-7;1020.0;-457.0
-638.0;526.0;74;?;-7;1002.0;-456.0
-637.0;524.0;74;697.0;-7;1023.0;-439.0
-637.0;523.0;74;696.0;-7;1031.0;-449.0
-636.0;524.0;74;696.0;-7;1027.0;-447.0
-636.0;523.0;?;695.0;-7;1021.0;-486.0
-635.0;?;74;694.0;-7;1015.0;-463.0
-635.0;520.0;74;694.0;-7;1015.0;-460.0
-636.0;521.0;74;694.0;-7;1015.0;-468.0
-637.0;?;74;694.0;-7;1016.0;-453.0
-637.0;523.0;74;695.0;-7;1014.0;-466.0
-638.0;525.0;74;697.0;-7;1021.0;-452.0
-638.0;?;74;698.0;-7;1041.0;-454.0
-639.0;525.0;74;698.0;?;1031.0;-447.0
?;523.0;74;?;-7;1039.0;-471.0
-638.0;522.0;74;694.0;-7;1032.0;-456.0
-637.0;520.0;74;692.0;-7;1022.0;?
-637.0;521.0;74;691.0;-7;1027.0;-472.0
-637.0;515.0;74;690.0;-7;1006.0;-476.0
-637.0;516.0;74;689.0;-7;1040.0;-460.0
-638.0;517.0;?;689.0;-7;1021.0;-460.0
-638.0;517.0;74;689.0;-7;1041.0;-451.0
-638.0;?;74;689.0;-7;1015.0;-440.0
-638.0;516.0;74;689.0;-7;1042.0;-440.0
-639.0;516.0;74;689.0;-7;1030.0;-430.0
-639.0;518.0;74;689.0;-7;1040.0;-443.0
-639.0;518.0;74;?;-7;1021.0;-446.0
-639.0;515.0;74;688.0;?;1012.0;-445.0
-640.0;515.0;74;688.0;-7;1031.0;-456.0
-639.0;?;74;687.0;-7;1029.0;?
-640.0;514.0;74;687.0;-7;1040.0;-451.0
-640.0;515.0;74;687.0;-7;1031.0;-424.0
-640.0;514.0;?;686.0;-7;1041.0;-434.0
-640.0;513.0;74;686.0;-7;1029.0;-458.0
-641.0;512.0;74;686.0;-7;1012.0;-429.0
-641.0;514.0;?;686.0;-7;1019.0;-454.0
-641.0;512.0;74;?;-7;1013.0;-452.0
-642.0;512.0;74;686.0;-7;1035.0;-450.0
-643.0;514.0;74;686.0;-7;1026.0;-450.0
-643.0;512.0;?;685.0;?;1038.0;?
-643.0;512.0;74;685.0;-7;1033.0;-472.0
-643.0;511.0;74;685.0;-7;1033.0;-447.0
-642.0;510.0;74;684.0;-7;1014.0;-406.0
-643.0;511.0;74;683.0;-7;?;-438.0
-643.0;?;74;683.0;-7;1024.0;-423.0
-643.0;511.0;74;683.0;-7;?;?
-644.0;513.0;74;683.0;-7;1032.0;-439.0
-645.0;515.0;74;684.0;-7;1022.0;-431.0
-644.0;514.0;74;683.0;-7;1021.0;-417.0
-644.0;513.0;74;683.0;-7;1030.0;-453.0
-645.0;517.0;74;684.0;-7;1000.0;-427.0
-645.0;517.0;74;685.0;-7;1013.0;?
-645.0;517.0;74;685.0;-7;1009.0;-450.0
-645.0;518.0;74;685.0;-7;1030.0;-420.0
-645.0;517.0;74;685.0;-7;1033.0;-439.0
-645.0;518.0;74;686.0;-7;1022.0;-458.0
?;519.0;74;686.0;-7;1028.0;-436.0
?;517.0;74;685.0;?;1018.0;-502.0
-642.0;516.0;74;683.0;-7;1022.0;-429.0
-641.0;515.0;74;682.0;-7;1009.0;-421.0
-641.0;515.0;74;681.0;-7;994.0;-439.0
-641.0;514.0;?;681.0;-7;1021.0;-447.0
-639.0;515.0;74;681.0;-7;1000.0;-435.0
-638.0;514.0;74;680.0;-7;1038.0;-426.0
-637.0;512.0;74;?;-7;1012.0;-445.0
-638.0;511.0;74;681.0;-7;1021.0;-435.0
-638.0;512.0;74;?;-7;1011.0;-451.0
-638.0;513.0;74;681.0;-7;1033.0;-433.0
-638.0;512.0;74;681.0;-7;1012.0;-421.0
-637.0;513.0;74;681.0;-7;1005.0;-401.0
-637.0;513.0;74;680.0;-7;1023.0;-420.0
-637.0;512.0;74;679.0;-7;1016.0;-450.0
-636.0;512.0;74;?;-7;1008.0;-425.0
-635.0;511.0;74;?;-7;?;-414.0
-635.0;514.0;74;678.0;-7;1035.0;-427.0
?;512.0;74;679.0;-7;1020.0;-425.0
-635.0;511.0;74;681.0;-7;1023.0;-434.0
-635.0;513.0;74;682.0;-7;1003.0;-409.0
-635.0;514.0;74;682.0;-7;1009.0;-477.0
-636.0;516.0;74;683.0;-7;1019.0;-460.0
-636.0;?;?;683.0;-7;1031.0;-407.0
-635.0;?;74;682.0;-7;1011.0;-425.0
?;515.0;74;682.0;-7;1019.0;-437.0
-636.0;517.0;74;?;-7;1006.0;-449.0
-636.0;515.0;74;681.0;-7;?;-441.0
-636.0;517.0;74;681.0;-7;993.0;-430.0
-636.0;517.0;74;?;-7;1005.0;-440.0
-636.0;518.0;74;683.0;-7;?;-437.0
-636.0;519.0;74;683.0;-7;1029.0;?
?;?;74;683.0;-7;1018.0;-458.0
-637.0;519.0;74;684.0;?;1016.0;-441.0
-638.0;522.0;74;685.0;?;1012.0;-444.0
-637.0;524.0;74;684.0;?;1031.0;-435.0
-638.0;519.0;74;685.0;-7;1016.0;-450.0
-638.0;521.0;74;?;-7;993.0;?
-639.0;520.0;74;686.0;-7;?;-454.0
-639.0;522.0;74;686.0;-7;1031.0;-438.0
-639.0;521.0;74;687.0;-7;?;?
-639.0;526.0;74;?;-7;1030.0;?
-640.0;524.0;74;688.0;-7;1010.0;-430.0
-640.0;526.0;74;688.0;-7;1024.0;-439.0
-641.0;527.0;74;689.0;-7;1029.0;-430.0
?;526.0;74;689.0;-7;1015.0;-409.0
-641.0;526.0;74;688.0;-7;1015.0;-403.0
-641.0;527.0;74;688.0;-7;1034.0;-428.0
-641.0;528.0;74;687.0;-7;1024.0;-408.0
-641.0;526.0;74;687.0;-7;1023.0;-408.0
-641.0;528.0;74;687.0;-7;1035.0;-400.0
-642.0;529.0;74;687.0;-7;1008.0;?
?;529.0;74;?;-7;1005.0;?
?;529.0;74;688.0;?;1020.0;-391.0
-643.0;?;?;688.0;-7;1021.0;-402.0
?;528.0;74;687.0;-7;1021.0;-411.0
-643.0;528.0;74;687.0;-7;?;-417.0
-642.0;526.0;74;686.0;-7;?;-414.0
-642.0;527.0;74;?;-7;1028.0;?
-642.0;528.0;74;686.0;-7;1025.0;-409.0
-642.0;526.0;74;?;-7;1035.0;-410.0
-642.0;527.0;?;686.0;-7;1011.0;?
?;527.0;74;686.0;-7;1036.0;-398.0
-641.0;527.0;74;?;-7;1025.0;-406.0
-641.0;526.0;74;?;-7;1018.0;-426.0
-640.0;?;?;685.0;-7;1028.0;-394.0
-640.0;526.0;74;?;-7;?;-404.0
-640.0;525.0;74;684.0;-7;?;?
-640.0;525.0;74;684.0;-7;1037.0;-392.0
-640.0;525.0;74;685.0;-7;?;?
?;525.0;?;685.0;-7;1020.0;-402.0
-640.0;526.0;74;686.0;-7;1011.0;-407.0
-640.0;526.0;74;686.0;-7;1020.0;-403.0
-641.0;527.0;74;686.0;-7;1031.0;-399.0
?;528.0;74;687.0;-7;1028.0;-400.0
-641.0;528.0;74;?;-7;1014.0;-391.0
-642.0;529.0;74;689.0;-7;1027.0;?
-642.0;530.0;?;689.0;?;1013.0;-402.0
-643.0;530.0;74;690.0;-7;1028.0;?
-644.0;530.0;74;?;-7;?;-429.0
?;531.0;74;691.0;-7;1037.0;-399.0
-643.0;528.0;?;691.0;-7;1020.0;-380.0
?;529.0;74;690.0;-7;1028.0;-393.0
-642.0;529.0;?;?;-7;1020.0;-384.0
-642.0;?;?;?;-7;999.0;-386.0
-642.0;526.0;74;689.0;-7;1009.0;?
-642.0;528.0;74;689.0;-7;1010.0;-388.0
?;526.0;?;688.0;-7;1011.0;-390.0
-641.0;527.0;74;688.0;-7;1010.0;-410.0
-641.0;?;74;688.0;-7;1031.0;-409.0
-641.0;525.0;74;687.0;-7;1021.0;-410.0
-640.0;525.0;74;687.0;-7;1030.0;?
-640.0;523.0;74;685.0;-7;1019.0;-400.0
?;522.0;74;685.0;-7;1021.0;-409.0
-639.0;523.0;74;685.0;-7;?;-414.0
-639.0;521.0;74;685.0;-7;1003.0;-427.0
-639.0;518.0;74;685.0;?;1011.0;-427.0
-638.0;518.0;74;686.0;-7;1040.0;-429.0
-639.0;522.0;74;687.0;-7;1035.0;-404.0
-639.0;518.0;?;687.0;-7;1023.0;-460.0
-638.0;520.0;74;688.0;-7;1020.0;-449.0
-638.0;520.0;74;689.0;-7;1020.0;-464.0
-638.0;520.0;74;?;-7;1021.0;-459.0
-638.0;?;74;690.0;-7;1012.0;-434.0
-638.0;521.0;74;690.0;-7;1010.0;-421.0
?;520.0;74;690.0;-7;1021.0;-435.0
-637.0;519.0;74;690.0;-7;1021.0;-451.0
-636.0;518.0;74;690.0;-7;1022.0;-430.0
-636.0;518.0;74;?;?;1031.0;-430.0
-635.0;519.0;74;689.0;-7;?;-420.0
-635.0;519.0;?;689.0;-7;1015.0;-432.0
-634.0;519.0;74;688.0;-7;995.0;?
-635.0;518.0;74;688.0;-7;1010.0;-451.0
?;518.0;?;?;-7;1020.0;?
-635.0;518.0;74;689.0;-7;1027.0;-412.0
-635.0;518.0;74;689.0;-7;1024.0;?
-635.0;519.0;74;689.0;-7;1026.0;-441.0
-636.0;519.0;74;689.0;-7;1031.0;-420.0
-636.0;520.0;74;690.0;-7;1032.0;-427.0
-636.0;520.0;74;690.0;?;1014.0;-429.0
-637.0;520.0;74;690.0;?;1010.0;-438.0
-637.0;521.0;74;691.0;-7;1021.0;-441.0
-637.0;?;74;690.0;?;1030.0;-431.0
-637.0;519.0;74;690.0;-7;1011.0;?
-637.0;520.0;74;689.0;-7;1034.0;-428.0
-637.0;521.0;74;689.0;-7;?;-411.0
?;519.0;74;688.0;-7;1028.0;?
-637.0;521.0;74;687.0;-7;1017.0;-430.0
-637.0;521.0;74;687.0;-7;1005.0;-441.0
-637.0;518.0;?;687.0;-7;1002.0;-401.0
-637.0;519.0;74;687.0;-7;1022.0;-402.0
-637.0;520.0;?;687.0;?;1028.0;-425.0
-637.0;518.0;74;687.0;?;1008.0;-439.0
-637.0;520.0;74;687.0;-7;1026.0;-419.0
-637.0;519.0;74;687.0;-7;1023.0;-421.0
-637.0;520.0;74;688.0;-7;1035.0;-427.0
-637.0;520.0;74;?;-7;1043.0;-402.0
-637.0;521.0;74;687.0;-7;1003.0;-399.0
-637.0;520.0;74;687.0;-7;1012.0;-419.0
-637.0;518.0;74;687.0;?;1040.0;-420.0
-636.0;518.0;74;687.0;-7;1031.0;-401.0
-636.0;?;74;686.0;-7;1026.0;-423.0
?;517.0;74;686.0;-7;?;-441.0
-635.0;517.0;74;686.0;-7;1031.0;-436.0
-635.0;517.0;74;686.0;-7;999.0;-432.0
?;?;74;686.0;-7;1011.0;-437.0
-634.0;515.0;74;685.0;-7;1020.0;-409.0
?;513.0;74;685.0;-7;1026.0;-422.0
-635.0;514.0;74;686.0;?;1031.0;-433.0
-635.0;514.0;74;686.0;-7;1031.0;-448.0
?;514.0;74;?;?;1023.0;-406.0
-636.0;?;74;?;-7;1020.0;-422.0
-636.0;516.0;74;687.0;-7;1012.0;-423.0
-637.0;517.0;?;687.0;-7;?;-428.0
-637.0;515.0;74;688.0;?;1011.0;-440.0
-638.0;517.0;74;688.0;-7;1022.0;-439.0
-638.0;517.0;74;688.0;-7;?;-432.0
-638.0;517.0;74;688.0;-7;1021.0;-448.0
-637.0;519.0;74;688.0;-7;1015.0;-430.0
-637.0;516.0;74;688.0;-7;1003.0;-457.0
-637.0;515.0;74;688.0;-7;1024.0;-459.0
-637.0;516.0;74;?;-7;?;-474.0
-636.0;516.0;74;688.0;-7;1016.0;-441.0
-636.0;515.0;74;689.0;-7;1008.0;-464.0
-636.0;517.0;74;689.0;-7;1011.0;-469.0
-636.0;516.0;74;690.0;-7;?;-460.0
-635.0;515.0;74;?;-7;1016.0;-444.0
-636.0;517.0;?;690.0;-7;1030.0;-455.0
-636.0;517.0;74;691.0;-7;1014.0;-444.0
-636.0;518.0;74;691.0;-7;1001.0;-448.0
-637.0;520.0;74;692.0;-7;1011.0;-460.0
-637.0;520.0;74;692.0;-7;1021.0;-461.0
-637.0;520.0;74;691.0;-7;1021.0;-469.0
-638.0;520.0;?;691.0;-7;1018.0;-458.0
-639.0;521.0;74;692.0;-7;1013.0;-447.0
-640.0;523.0;74;692.0;-7;1032.0;-454.0
-641.0;525.0;74;693.0;-7;1013.0;-418.0
-643.0;527.0;74;695.0;-7;1034.0;-416.0
-644.0;?;74;?;?;1026.0;-430.0
-645.0;533.0;74;697.0;-7;1008.0;-409.0
?;534.0;?;698.0;-7;1009.0;-428.0
-645.0;530.0;74;698.0;?;1024.0;-443.0
-644.0;531.0;?;697.0;-7;1024.0;-444.0
-643.0;528.0;74;?;-7;1020.0;-459.0
-641.0;527.0;74;695.0;-7;1020.0;-476.0
-639.0;523.0;74;692.0;-7;1030.0;-430.0
-637.0;?;?;690.0;-7;1012.0;?
-634.0;?;74;688.0;-7;1011.0;-520.0
-632.0;508.0;74;686.0;-7;1022.0;-517.0
-630.0;504.0;74;684.0;-7;?;-474.0
?;?;74;682.0;?;1023.0;-488.0
-628.0;498.0;74;678.0;-7;1043.0;-497.0
-627.0;497.0;74;677.0;-7;1037.0;-484.0
-627.0;494.0;74;677.0;-7;1022.0;-461.0
-627.0;494.0;74;676.0;-7;1011.0;-498.0
?;493.0;74;676.0;-7;1024.0;-505.0
-628.0;493.0;?;676.0;-7;1016.0;-460.0
-627.0;493.0;?;676.0;?;1035.0;-513.0
-627.0;?;74;?;-7;1040.0;-530.0
-627.0;488.0;74;675.0;-7;1042.0;-490.0
?;487.0;74;675.0;-7;1030.0;?
-628.0;485.0;74;674.0;-7;1041.0;-500.0
-628.0;486.0;74;673.0;-7;1022.0;-510.0
-628.0;?;74;674.0;-7;1031.0;-504.0
-629.0;487.0;74;675.0;-7;1000.0;-521.0
-629.0;487.0;74;676.0;-7;1025.0;-447.0
-629.0;489.0;74;676.0;-7;1025.0;-506.0
?;489.0;74;676.0;-7;1013.0;-481.0
?;488.0;74;?;-7;1035.0;-463.0
-627.0;488.0;74;672.0;-7;1023.0;-487.0
-627.0;486.0;?;671.0;-7;1023.0;-456.0
-627.0;484.0;74;670.0;-7;1007.0;-446.0
-627.0;486.0;?;?;-7;?;-466.0
?;487.0;74;?;-7;1022.0;-465.0
?;488.0;74;668.0;-7;1025.0;?
-628.0;489.0;74;667.0;-7;1038.0;?
-628.0;485.0;?;666.0;-7;1035.0;-474.0
-627.0;486.0;74;666.0;-7;1003.0;-462.0
-628.0;488.0;74;667.0;-7;1028.0;-494.0
-628.0;487.0;74;668.0;-7;1031.0;-505.0
-628.0;489.0;74;670.0;-7;1010.0;-384.0
-629.0;493.0;74;672.0;-7;1013.0;-484.0
-630.0;492.0;74;673.0;-7;1030.0;-425.0
-631.0;?;74;675.0;-7;1004.0;-460.0
-630.0;494.0;?;675.0;-7;1024.0;-474.0
-630.0;493.0;74;674.0;-7;1029.0;-464.0
?;496.0;74;673.0;-7;998.0;-508.0
-629.0;493.0;74;672.0;?;1039.0;-435.0
-629.0;?;74;?;-7;1021.0;-505.0
-628.0;492.0;74;669.0;-7;1010.0;-510.0
-628.0;494.0;74;669.0;-7;1006.0;-452.0
-628.0;489.0;74;668.0;-7;1027.0;-458.0
-627.0;488.0;74;668.0;?;1029.0;-470.0
-628.0;?;74;668.0;-7;1034.0;-460.0
-629.0;490.0;74;670.0;-7;992.0;-471.0
-629.0;492.0;?;670.0;-7;1040.0;-481.0
?;494.0;?;672.0;-7;1021.0;-476.0
-631.0;494.0;?;674.0;?;?;-462.0
-632.0;495.0;74;675.0;-7;996.0;?
-633.0;497.0;74;675.0;-7;1023.0;-476.0
-632.0;496.0;74;675.0;-7;1047.0;-489.0
-632.0;496.0;74;675.0;-7;1023.0;-499.0
-632.0;496.0;74;675.0;-7;1021.0;-476.0
-632.0;494.0;74;675.0;-7;1021.0;-469.0
-632.0;496.0;?;675.0;-7;1045.0;-470.0
-631.0;496.0;74;675.0;-7;1029.0;-476.0
-631.0;495.0;74;674.0;-7;?;-482.0
?;496.0;74;674.0;-7;1022.0;-470.0
-631.0;496.0;74;674.0;-7;1034.0;-489.0
-631.0;497.0;74;674.0;-7;?;-480.0
-631.0;497.0;74;674.0;-7;1031.0;-471.0
-632.0;?;74;674.0;-7;1021.0;-491.0
-632.0;498.0;?;674.0;-7;1041.0;-474.0
-633.0;501.0;74;674.0;?;1019.0;-462.0
-634.0;500.0;74;675.0;?;?;-486.0
-633.0;501.0;74;675.0;-7;1033.0;-465.0
-634.0;499.0;74;675.0;-7;1026.0;-433.0
-634.0;501.0;74;?;-7;1024.0;-453.0
-636.0;500.0;74;675.0;-7;1027.0;-450.0
-636.0;?;74;676.0;-7;1020.0;-442.0
-636.0;502.0;74;?;-7;1014.0;-501.0
-636.0;501.0;74;675.0;-7;1015.0;-503.0
-635.0;502.0;74;675.0;-7;1015.0;-493.0
-635.0;499.0;74;676.0;-7;1013.0;-479.0
?;?;74;?;-7;1031.0;-509.0
?;?;74;681.0;-7;1021.0;?
-637.0;?;74;684.0;-7;1029.0;-482.0
-638.0;513.0;74;687.0;-7;1031.0;-478.0
-639.0;517.0;74;688.0;-7;1031.0;-499.0
-640.0;520.0;74;690.0;-7;1030.0;-499.0
-639.0;520.0;74;689.0;-7;1019.0;-486.0
-638.0;521.0;?;?;?;1010.0;-506.0
?;523.0;74;688.0;-7;1027.0;-462.0
?;?;74;687.0;-7;1039.0;-466.0
-637.0;523.0;74;687.0;-7;?;-469.0
?;523.0;74;686.0;-7;1017.0;-476.0
-635.0;521.0;74;686.0;-7;1028.0;-482.0
-634.0;519.0;74;?;-7;1018.0;-471.0
-634.0;?;74;?;-7;1015.0;-478.0
-633.0;520.0;?;688.0;-7;1010.0;-480.0
-633.0;518.0;74;688.0;-7;?;-480.0
-632.0;519.0;74;688.0;-7;1039.0;-480.0
-633.0;517.0;74;689.0;-7;1023.0;-492.0
-632.0;518.0;74;690.0;-7;1021.0;-484.0
-633.0;520.0;74;691.0;?;1011.0;-462.0
-633.0;519.0;74;692.0;-7;1021.0;-480.0
-633.0;521.0;74;693.0;?;?;?
-634.0;519.0;74;693.0;-7;?;-460.0
-634.0;520.0;74;693.0;-7;?;-470.0
-634.0;?;74;693.0;?;1028.0;?
-635.0;522.0;74;693.0;-7;1037.0;-449.0
-636.0;519.0;74;693.0;-7;?;-465.0
-636.0;520.0;?;693.0;-7;1043.0;?
-637.0;521.0;74;?;-7;1023.0;-473.0
-637.0;522.0;74;693.0;-7;1036.0;-442.0
-637.0;521.0;74;694.0;-7;1019.0;-459.0
-637.0;521.0;74;694.0;-7;1023.0;-440.0
-636.0;520.0;?;694.0;-7;1031.0;-451.0
-637.0;522.0;74;694.0;-7;1047.0;-460.0
-636.0;521.0;74;694.0;-7;?;-471.0
-636.0;523.0;74;694.0;-7;1031.0;-454.0
-635.0;523.0;74;693.0;?;1011.0;-474.0
-634.0;522.0;74;693.0;-7;1030.0;-502.0
-633.0;520.0;74;692.0;-7;997.0;-526.0
-632.0;519.0;75;692.0;?;1006.0;-529.0
?;518.0;75;692.0;-7;1022.0;-531.0
-629.0;515.0;75;691.0;-7;1017.0;-528.0
-628.0;516.0;75;691.0;-7;1027.0;-535.0
-626.0;513.0;75;692.0;-7;1020.0;-569.0
-623.0;511.0;75;692.0;-7;1017.0;-570.0
-620.0;509.0;75;?;-7;1034.0;?
-618.0;505.0;75;694.0;?;1023.0;-551.0
-617.0;502.0;75;694.0;?;1013.0;-520.0
-616.0;502.0;75;693.0;-7;1010.0;-531.0
-615.0;499.0;75;692.0;-7;1010.0;-539.0
-613.0;495.0;?;692.0;-7;?;-526.0
-609.0;486.0;74;692.0;-7;1030.0;-505.0
-606.0;479.0;?;?;-7;1031.0;-500.0
?;469.0;73;?;-6;1021.0;-472.0
-597.0;458.0;?;688.0;-6;1017.0;-427.0
-593.0;447.0;?;?;?;991.0;-441.0
-589.0;434.0;65;685.0;-8;1017.0;-454.0
-584.0;421.0;61;683.0;-9;?;-469.0
?;406.0;61;682.0;?;1008.0;-450.0
-574.0;389.0;59;680.0;-9;1018.0;-435.0
-568.0;368.0;58;677.0;-10;1030.0;-452.0
-562.0;?;59;671.0;-9;1017.0;-413.0
-556.0;320.0;59;661.0;-10;1053.0;-429.0
-548.0;296.0;59;648.0;-10;?;-429.0
-540.0;274.0;59;633.0;-10;1014.0;-426.0
-529.0;249.0;59;619.0;-11;1013.0;-493.0
-517.0;220.0;59;609.0;-12;?;-476.0
-504.0;189.0;58;602.0;-12;?;?
-492.0;?;57;599.0;-13;1021.0;-508.0
-483.0;143.0;56;598.0;-14;?;-518.0
-479.0;131.0;56;598.0;-14;1039.0;-526.0
-477.0;126.0;55;599.0;?;1018.0;-497.0
-479.0;125.0;55;?;-16;1022.0;-516.0
-483.0;129.0;54;605.0;-16;1018.0;-494.0
-487.0;138.0;54;609.0;-16;1024.0;-492.0
-490.0;146.0;54;613.0;-16;?;-513.0
