Accelerometer RKN_ accZ;InertialMeasurementUnit BACK accX;InertialMeasurementUnit RUA gyroX;Accelerometer HIP accX;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit L-SHOE Nav_Ax;Accelerometer BACK accX;InertialMeasurementUnit BACK accY;InertialMeasurementUnit L-SHOE Body_Az;Accelerometer LH accZ;Accelerometer RWR accZ;Accelerometer BACK accY
347.0;-969.0;522.0;-41.0;?;-5;179.0;-177.0;727;?;?;851.0
359.0;?;254.0;-106.0;344.0;10;168.0;-138.0;?;63.0;543.0;866.0
393.0;-930.0;-61.0;-156.0;375.0;-11;189.0;-163.0;722;73.0;549.0;867.0
297.0;-959.0;-138.0;-140.0;414.0;-3;174.0;-168.0;726;69.0;551.0;832.0
273.0;-978.0;-190.0;?;447.0;-3;200.0;-165.0;727;82.0;590.0;851.0
291.0;-988.0;-104.0;?;458.0;?;217.0;-176.0;729;61.0;561.0;878.0
284.0;-973.0;-63.0;-97.0;471.0;9;186.0;-177.0;725;70.0;590.0;882.0
289.0;-949.0;-7.0;-56.0;487.0;-27;171.0;-184.0;725;29.0;560.0;893.0
254.0;-989.0;-178.0;-12.0;514.0;4;202.0;-165.0;740;42.0;558.0;883.0
273.0;-978.0;?;-25.0;506.0;?;?;-194.0;733;43.0;535.0;920.0
248.0;-984.0;-22.0;14.0;495.0;-15;176.0;-141.0;744;49.0;604.0;900.0
211.0;-985.0;153.0;-29.0;496.0;85;149.0;-165.0;787;43.0;573.0;934.0
252.0;-991.0;211.0;-57.0;479.0;-113;143.0;-156.0;766;52.0;?;951.0
?;-994.0;169.0;-30.0;468.0;3;?;-146.0;755;?;582.0;950.0
218.0;?;95.0;-37.0;477.0;?;115.0;-150.0;760;62.0;610.0;961.0
253.0;-1017.0;122.0;-64.0;485.0;215;114.0;-124.0;768;?;605.0;962.0
256.0;-1025.0;?;-92.0;493.0;185;118.0;-115.0;823;113.0;603.0;956.0
?;-1029.0;112.0;?;503.0;-152;148.0;-94.0;836;123.0;621.0;921.0
319.0;-1032.0;34.0;-31.0;515.0;-166;153.0;-93.0;856;142.0;606.0;906.0
411.0;-1028.0;-81.0;-64.0;?;14;155.0;?;863;157.0;?;884.0
368.0;-1009.0;-206.0;?;531.0;-60;133.0;-122.0;840;173.0;585.0;?
177.0;-994.0;-250.0;-122.0;532.0;-11;128.0;?;?;143.0;562.0;855.0
-2133.0;-978.0;-267.0;-166.0;531.0;46;104.0;-134.0;887;121.0;550.0;846.0
531.0;-977.0;-205.0;-167.0;522.0;71;91.0;-123.0;899;80.0;560.0;843.0
-530.0;-958.0;-197.0;-177.0;513.0;-25;109.0;-132.0;854;111.0;539.0;835.0
-106.0;?;-137.0;?;499.0;?;64.0;-105.0;923;137.0;539.0;829.0
-210.0;?;-53.0;-157.0;481.0;39;63.0;-76.0;961;90.0;482.0;825.0
25.0;-953.0;-55.0;-157.0;482.0;-2;76.0;-91.0;894;82.0;443.0;841.0
-28.0;-959.0;-70.0;?;483.0;-53;70.0;-62.0;973;82.0;489.0;786.0
114.0;?;-52.0;-171.0;455.0;?;57.0;?;1001;99.0;483.0;?
129.0;-963.0;-131.0;-178.0;441.0;-57;?;-48.0;939;98.0;480.0;810.0
96.0;-940.0;-147.0;-204.0;462.0;42;86.0;-47.0;959;112.0;501.0;?
73.0;-936.0;-204.0;-211.0;473.0;?;108.0;-33.0;963;82.0;512.0;795.0
54.0;-958.0;-208.0;-209.0;458.0;24;89.0;-54.0;926;?;541.0;796.0
17.0;?;-130.0;-171.0;489.0;-18;81.0;-72.0;919;-31.0;545.0;808.0
?;-958.0;7.0;-185.0;497.0;?;100.0;-84.0;?;?;?;797.0
0.0;-951.0;?;-223.0;?;-3;88.0;-77.0;965;1.0;526.0;789.0
30.0;?;136.0;-226.0;493.0;34;77.0;-57.0;926;40.0;549.0;820.0
-3.0;-951.0;131.0;-235.0;487.0;85;91.0;-73.0;931;72.0;540.0;834.0
18.0;-943.0;179.0;-226.0;474.0;48;67.0;-68.0;939;100.0;?;830.0
77.0;?;118.0;-216.0;478.0;-64;69.0;-58.0;905;?;508.0;821.0
143.0;-969.0;38.0;-203.0;475.0;-2;?;?;953;118.0;520.0;?
137.0;-969.0;0.0;-183.0;481.0;-182;107.0;-65.0;825;83.0;506.0;769.0
?;-966.0;-51.0;-163.0;484.0;136;85.0;-56.0;808;65.0;513.0;748.0
242.0;-958.0;-89.0;-193.0;479.0;-318;63.0;-82.0;440;45.0;521.0;667.0
186.0;?;13.0;-194.0;472.0;-313;124.0;-87.0;-216;36.0;532.0;641.0
267.0;-921.0;-11.0;-164.0;463.0;1388;130.0;-67.0;342;42.0;512.0;?
81.0;-864.0;-90.0;-57.0;448.0;127;332.0;-64.0;1095;177.0;?;1278.0
94.0;-820.0;-322.0;?;?;-779;433.0;-61.0;958;318.0;658.0;581.0
179.0;-737.0;-407.0;?;469.0;274;445.0;-122.0;723;316.0;573.0;903.0
159.0;-1153.0;-88.0;-19.0;?;-77;?;-139.0;711;195.0;?;717.0
?;-972.0;-189.0;-4.0;567.0;-56;216.0;-411.0;721;-33.0;499.0;860.0
190.0;-987.0;160.0;-100.0;494.0;27;222.0;-452.0;723;-203.0;450.0;780.0
252.0;-968.0;503.0;-189.0;391.0;-81;214.0;-313.0;729;?;482.0;874.0
253.0;-909.0;742.0;-252.0;377.0;17;192.0;-198.0;723;-55.0;547.0;?
278.0;-944.0;972.0;-170.0;314.0;-51;207.0;-181.0;731;84.0;580.0;829.0
321.0;-976.0;862.0;-86.0;267.0;-39;227.0;-185.0;730;131.0;557.0;831.0
327.0;-998.0;471.0;-61.0;?;?;211.0;-159.0;719;51.0;542.0;823.0
291.0;-968.0;3.0;-92.0;?;-18;219.0;?;724;-14.0;?;853.0
?;-953.0;?;?;344.0;-14;230.0;-177.0;728;-132.0;?;864.0
214.0;?;-581.0;-68.0;385.0;-12;182.0;-176.0;724;-83.0;559.0;894.0
273.0;-944.0;?;-69.0;455.0;-9;221.0;?;724;14.0;594.0;904.0
305.0;-978.0;-260.0;-76.0;467.0;-18;166.0;-180.0;730;140.0;612.0;959.0
?;-1002.0;-155.0;-36.0;472.0;-15;239.0;-149.0;733;262.0;609.0;866.0
288.0;-1018.0;-30.0;-136.0;498.0;-19;?;-148.0;731;405.0;577.0;845.0
285.0;-1026.0;-96.0;-114.0;508.0;-15;243.0;-116.0;727;370.0;599.0;877.0
280.0;-988.0;-417.0;-30.0;510.0;-9;217.0;-139.0;728;311.0;619.0;842.0
309.0;-977.0;-579.0;-44.0;530.0;-7;258.0;-149.0;728;344.0;554.0;854.0
333.0;-995.0;?;-72.0;540.0;-1;?;-147.0;728;362.0;567.0;868.0
289.0;-955.0;-662.0;-59.0;563.0;-7;266.0;-141.0;731;385.0;561.0;?
?;-933.0;-519.0;-60.0;560.0;-6;263.0;-173.0;731;305.0;560.0;917.0
212.0;-978.0;-415.0;-59.0;544.0;-1;234.0;-175.0;730;?;539.0;918.0
225.0;-967.0;-245.0;-79.0;529.0;-5;222.0;-174.0;727;6.0;541.0;937.0
234.0;-993.0;-153.0;-68.0;508.0;-4;179.0;?;725;-405.0;536.0;885.0
258.0;-988.0;4.0;-69.0;476.0;?;?;-148.0;727;-707.0;552.0;912.0
388.0;-1008.0;52.0;-53.0;459.0;-4;218.0;-130.0;?;-680.0;569.0;872.0
?;-1011.0;31.0;-44.0;440.0;2;239.0;-104.0;729;-842.0;502.0;892.0
?;-995.0;-12.0;-94.0;425.0;6;259.0;?;727;?;502.0;895.0
?;-995.0;-185.0;-81.0;441.0;2;238.0;?;728;-607.0;518.0;905.0
649.0;-974.0;-193.0;-38.0;441.0;-5;247.0;-157.0;728;-551.0;528.0;899.0
-12.0;-961.0;-137.0;-45.0;?;-8;277.0;-186.0;723;-620.0;545.0;875.0
-10.0;-1005.0;?;-54.0;450.0;?;274.0;-144.0;723;-555.0;566.0;889.0
-108.0;-998.0;111.0;-62.0;452.0;4;282.0;-133.0;723;?;549.0;895.0
?;-993.0;124.0;-50.0;435.0;0;276.0;-142.0;724;-724.0;571.0;908.0
-12.0;-981.0;48.0;-39.0;448.0;-2;275.0;-172.0;725;-653.0;600.0;894.0
-40.0;-977.0;?;20.0;461.0;0;246.0;-175.0;726;-659.0;592.0;908.0
-18.0;-985.0;79.0;24.0;479.0;0;276.0;?;730;-760.0;581.0;900.0
17.0;-993.0;65.0;-18.0;492.0;1;301.0;?;726;-670.0;571.0;912.0
56.0;-973.0;30.0;-49.0;508.0;7;275.0;-152.0;724;-590.0;623.0;914.0
92.0;-971.0;-15.0;-50.0;508.0;5;271.0;-167.0;726;-640.0;619.0;881.0
104.0;-995.0;-35.0;-83.0;507.0;0;236.0;-201.0;727;-658.0;608.0;865.0
85.0;-1015.0;27.0;-95.0;?;?;255.0;-189.0;724;-611.0;601.0;?
148.0;-1002.0;75.0;-60.0;509.0;?;242.0;-167.0;721;-535.0;576.0;886.0
153.0;-978.0;-23.0;-35.0;500.0;-2;221.0;-156.0;726;-586.0;568.0;885.0
123.0;-983.0;-80.0;?;499.0;-4;231.0;-156.0;727;-608.0;567.0;875.0
105.0;?;-103.0;-50.0;498.0;-3;231.0;-142.0;724;-544.0;551.0;876.0
118.0;-984.0;-82.0;?;503.0;-2;216.0;-152.0;730;-583.0;561.0;?
77.0;-962.0;-82.0;-53.0;499.0;-6;215.0;-147.0;?;?;567.0;888.0
93.0;-981.0;-79.0;-56.0;491.0;-1;217.0;-145.0;726;-831.0;?;876.0
120.0;-986.0;-99.0;-40.0;502.0;0;236.0;-149.0;?;-963.0;548.0;869.0
140.0;-980.0;-60.0;-40.0;491.0;-2;228.0;-143.0;731;-822.0;542.0;875.0
140.0;?;-33.0;-31.0;?;0;187.0;?;727;-596.0;557.0;890.0
?;-974.0;-41.0;-44.0;486.0;2;236.0;-146.0;723;-413.0;551.0;929.0
75.0;?;42.0;-61.0;479.0;4;194.0;-162.0;?;-143.0;531.0;906.0
99.0;-975.0;170.0;-11.0;470.0;9;194.0;-144.0;725;?;557.0;942.0
45.0;-995.0;260.0;-41.0;464.0;10;192.0;?;731;595.0;531.0;902.0
57.0;-1004.0;186.0;-58.0;464.0;1;170.0;-161.0;735;862.0;565.0;917.0
95.0;-1011.0;203.0;-46.0;452.0;1;193.0;?;?;798.0;573.0;899.0
91.0;-999.0;178.0;0.0;457.0;4;155.0;-176.0;726;548.0;569.0;894.0
88.0;-1002.0;280.0;-33.0;453.0;-2;174.0;-159.0;730;611.0;540.0;?
106.0;-998.0;326.0;?;461.0;-2;?;-150.0;739;?;591.0;895.0
?;-949.0;290.0;-17.0;482.0;0;231.0;-156.0;736;278.0;577.0;906.0
63.0;-966.0;330.0;-24.0;483.0;1;205.0;-148.0;727;286.0;604.0;?
83.0;-985.0;327.0;-11.0;480.0;1;199.0;?;724;?;590.0;939.0
55.0;-988.0;378.0;-19.0;498.0;1;113.0;-187.0;726;251.0;579.0;?
48.0;-982.0;355.0;-5.0;518.0;2;33.0;-173.0;730;-127.0;577.0;926.0
?;-991.0;415.0;-20.0;517.0;0;50.0;-166.0;732;-459.0;615.0;918.0
81.0;-1023.0;486.0;0.0;519.0;-1;?;?;726;-343.0;639.0;881.0
91.0;-998.0;532.0;31.0;533.0;1;?;-43.0;720;-269.0;641.0;894.0
94.0;-994.0;449.0;?;512.0;3;136.0;-27.0;728;-138.0;571.0;881.0
111.0;-989.0;239.0;-11.0;494.0;6;172.0;-47.0;735;-1.0;637.0;874.0
?;?;-127.0;0.0;500.0;6;185.0;?;727;?;650.0;876.0
97.0;-980.0;-372.0;-1.0;505.0;-1;227.0;-109.0;728;107.0;634.0;875.0
74.0;-979.0;-413.0;?;513.0;-6;232.0;-121.0;734;?;608.0;884.0
66.0;-979.0;?;-51.0;532.0;1;?;-137.0;727;?;605.0;885.0
38.0;-965.0;-476.0;-79.0;542.0;3;200.0;-161.0;722;149.0;?;885.0
51.0;-979.0;-347.0;-99.0;531.0;-1;184.0;-198.0;726;188.0;611.0;884.0
33.0;?;-234.0;?;515.0;-4;191.0;-183.0;?;202.0;588.0;889.0
57.0;-970.0;-178.0;-83.0;500.0;-4;165.0;-181.0;?;188.0;577.0;?
59.0;?;-112.0;-45.0;488.0;2;?;-161.0;730;182.0;512.0;923.0
69.0;-977.0;-2.0;-37.0;474.0;3;163.0;-163.0;725;166.0;551.0;?
72.0;-983.0;-60.0;-48.0;472.0;0;167.0;?;723;144.0;533.0;900.0
52.0;-993.0;-30.0;-31.0;462.0;4;170.0;-144.0;727;103.0;557.0;889.0
50.0;-992.0;51.0;-9.0;446.0;6;160.0;-134.0;725;60.0;503.0;885.0
81.0;-984.0;58.0;-19.0;453.0;7;165.0;-128.0;726;42.0;549.0;920.0
70.0;-985.0;79.0;-28.0;457.0;3;?;-138.0;?;37.0;569.0;922.0
85.0;-977.0;97.0;-21.0;453.0;4;147.0;-135.0;730;21.0;?;916.0
?;-986.0;62.0;0.0;463.0;5;142.0;-124.0;728;-6.0;?;913.0
83.0;-996.0;94.0;-10.0;476.0;4;154.0;-130.0;727;-40.0;591.0;898.0
91.0;-997.0;?;-1.0;?;5;136.0;-119.0;?;-45.0;614.0;911.0
97.0;-993.0;142.0;-38.0;496.0;-3;135.0;-120.0;?;-88.0;635.0;?
116.0;-984.0;122.0;?;505.0;-1;134.0;-126.0;734;-43.0;582.0;975.0
101.0;-975.0;127.0;-36.0;?;1;138.0;-116.0;728;3.0;593.0;905.0
114.0;-1016.0;158.0;-41.0;523.0;0;139.0;-116.0;730;1.0;633.0;851.0
122.0;-1047.0;222.0;-35.0;494.0;-1;131.0;-117.0;729;32.0;661.0;851.0
122.0;-1013.0;143.0;-26.0;481.0;-6;188.0;-106.0;731;87.0;615.0;?
112.0;-984.0;-57.0;-38.0;503.0;1;165.0;-120.0;736;115.0;?;881.0
119.0;-963.0;-144.0;-23.0;517.0;?;169.0;-99.0;731;151.0;618.0;?
130.0;-957.0;-196.0;-10.0;517.0;-1;194.0;?;730;142.0;622.0;868.0
?;-968.0;-60.0;-33.0;?;?;166.0;?;734;161.0;593.0;?
111.0;-984.0;63.0;-4.0;503.0;-1;138.0;-131.0;733;130.0;540.0;968.0
133.0;-979.0;3.0;-16.0;494.0;?;136.0;-150.0;730;121.0;521.0;923.0
129.0;-979.0;22.0;?;472.0;5;144.0;-138.0;727;110.0;?;869.0
135.0;?;81.0;-39.0;468.0;0;191.0;?;?;89.0;556.0;890.0
137.0;?;117.0;-18.0;455.0;?;149.0;-125.0;733;44.0;569.0;?
134.0;-993.0;11.0;19.0;445.0;-1;153.0;-110.0;?;79.0;570.0;894.0
140.0;-965.0;-201.0;-18.0;470.0;?;144.0;-145.0;725;85.0;555.0;?
148.0;-983.0;-207.0;-52.0;478.0;0;164.0;?;?;54.0;588.0;913.0
136.0;-977.0;-64.0;-60.0;496.0;1;151.0;-122.0;730;22.0;566.0;903.0
113.0;-989.0;-158.0;-37.0;505.0;3;171.0;-123.0;728;3.0;?;904.0
103.0;-996.0;-198.0;-45.0;502.0;4;146.0;?;726;29.0;597.0;902.0
114.0;?;-168.0;-89.0;511.0;1;157.0;-141.0;725;13.0;588.0;905.0
123.0;-988.0;?;-56.0;511.0;-2;164.0;-133.0;725;?;564.0;?
128.0;-988.0;-6.0;-21.0;?;1;?;-128.0;723;61.0;557.0;899.0
141.0;-984.0;?;-13.0;503.0;-3;189.0;-125.0;730;51.0;570.0;898.0
141.0;-984.0;-69.0;-59.0;503.0;?;151.0;-146.0;736;63.0;551.0;900.0
130.0;-988.0;17.0;-27.0;495.0;-2;169.0;-122.0;729;79.0;539.0;902.0
113.0;-994.0;34.0;-42.0;495.0;4;125.0;?;728;74.0;393.0;907.0
?;-990.0;95.0;-51.0;497.0;-1;136.0;-128.0;736;57.0;269.0;886.0
120.0;-998.0;102.0;-67.0;604.0;-4;130.0;-139.0;734;44.0;540.0;895.0
102.0;-995.0;320.0;?;627.0;0;205.0;-112.0;730;93.0;1001.0;852.0
102.0;-983.0;580.0;-28.0;233.0;-3;203.0;-112.0;729;70.0;892.0;856.0
131.0;-975.0;691.0;-42.0;92.0;?;171.0;-118.0;733;106.0;680.0;877.0
104.0;-982.0;819.0;-51.0;219.0;0;135.0;-112.0;732;109.0;693.0;918.0
117.0;-965.0;?;-76.0;373.0;-4;130.0;-172.0;728;78.0;658.0;928.0
96.0;-965.0;62.0;-54.0;430.0;-7;109.0;-171.0;?;88.0;667.0;928.0
97.0;-989.0;-198.0;-28.0;384.0;2;118.0;-140.0;731;111.0;638.0;919.0
102.0;-1011.0;96.0;-19.0;297.0;3;?;-114.0;728;105.0;593.0;880.0
100.0;-1012.0;?;6.0;?;-7;103.0;-101.0;733;58.0;619.0;903.0
108.0;?;206.0;-8.0;317.0;-3;115.0;-94.0;727;40.0;642.0;893.0
146.0;-986.0;172.0;?;286.0;11;122.0;-86.0;717;51.0;657.0;857.0
?;?;105.0;?;292.0;14;117.0;-80.0;728;?;692.0;885.0
?;-974.0;84.0;-2.0;280.0;8;139.0;-94.0;737;45.0;693.0;903.0
131.0;?;-61.0;-29.0;282.0;1;135.0;?;731;27.0;742.0;890.0
118.0;-975.0;-194.0;-52.0;333.0;-2;110.0;-91.0;732;77.0;722.0;897.0
99.0;?;-183.0;-11.0;?;-1;153.0;-114.0;730;69.0;?;877.0
88.0;-986.0;-168.0;-29.0;342.0;-1;100.0;?;?;87.0;680.0;884.0
98.0;-983.0;-171.0;?;374.0;?;106.0;-109.0;731;68.0;709.0;895.0
?;-998.0;-126.0;-39.0;398.0;-7;74.0;?;732;38.0;677.0;904.0
132.0;-989.0;-148.0;-40.0;413.0;-1;60.0;?;726;39.0;672.0;915.0
?;-979.0;-267.0;-35.0;430.0;3;66.0;-96.0;728;99.0;644.0;910.0
169.0;-988.0;?;-34.0;446.0;-2;76.0;-77.0;729;106.0;648.0;907.0
141.0;-989.0;-240.0;-48.0;435.0;?;147.0;-59.0;729;93.0;607.0;907.0
110.0;?;?;-40.0;492.0;5;153.0;-57.0;731;96.0;?;895.0
98.0;-1001.0;-441.0;-55.0;501.0;-3;156.0;-47.0;731;122.0;655.0;881.0
95.0;-1003.0;-601.0;-65.0;?;-3;176.0;-87.0;732;92.0;684.0;867.0
121.0;-993.0;-481.0;-64.0;539.0;1;211.0;-131.0;733;81.0;625.0;?
111.0;-1000.0;-397.0;-52.0;567.0;-2;?;?;729;31.0;651.0;850.0
141.0;-982.0;-184.0;-41.0;564.0;2;198.0;-142.0;727;86.0;621.0;879.0
138.0;-977.0;-238.0;-46.0;555.0;1;206.0;-151.0;728;74.0;653.0;860.0
114.0;-963.0;-132.0;-58.0;?;?;177.0;-157.0;725;46.0;612.0;868.0
140.0;?;-103.0;-68.0;521.0;1;172.0;?;730;43.0;592.0;896.0
117.0;-980.0;-190.0;-59.0;514.0;0;183.0;-135.0;735;18.0;566.0;858.0
123.0;-973.0;-139.0;-49.0;490.0;2;143.0;-124.0;731;63.0;542.0;895.0
120.0;-995.0;-137.0;-37.0;482.0;0;149.0;-110.0;?;62.0;562.0;865.0
120.0;-989.0;-191.0;-45.0;469.0;?;176.0;-115.0;731;89.0;536.0;869.0
126.0;-989.0;-56.0;-83.0;441.0;-1;?;-99.0;732;-55.0;528.0;863.0
131.0;-999.0;-60.0;?;437.0;-3;170.0;-81.0;733;-63.0;?;875.0
137.0;-990.0;-147.0;-41.0;438.0;-1;?;-119.0;727;50.0;534.0;878.0
137.0;-986.0;?;-64.0;423.0;-2;197.0;-87.0;728;73.0;554.0;864.0
122.0;-986.0;-139.0;-46.0;429.0;-3;165.0;-100.0;735;51.0;?;845.0
128.0;-1000.0;-218.0;-35.0;449.0;3;234.0;-119.0;731;-47.0;529.0;880.0
148.0;-988.0;-223.0;-80.0;?;-1;187.0;-128.0;730;?;574.0;922.0
161.0;-966.0;-99.0;24.0;458.0;-3;?;-122.0;734;-4.0;611.0;899.0
?;-943.0;-42.0;-2.0;475.0;5;182.0;-144.0;730;42.0;?;885.0
154.0;-1013.0;148.0;-73.0;489.0;4;170.0;-147.0;732;38.0;581.0;893.0
189.0;-1011.0;300.0;-89.0;490.0;-2;?;-93.0;734;31.0;593.0;872.0
158.0;-991.0;122.0;-62.0;495.0;0;190.0;-130.0;731;47.0;?;?
?;-986.0;11.0;?;499.0;2;192.0;-133.0;727;76.0;643.0;885.0
143.0;-989.0;49.0;-49.0;494.0;?;192.0;-117.0;728;131.0;620.0;?
110.0;-980.0;?;-39.0;505.0;2;205.0;-124.0;732;113.0;?;883.0
124.0;-996.0;160.0;-37.0;513.0;-5;200.0;-124.0;736;92.0;618.0;905.0
?;-986.0;117.0;-27.0;?;?;147.0;-124.0;735;22.0;608.0;949.0
133.0;-988.0;?;-6.0;506.0;2;218.0;-130.0;726;37.0;609.0;884.0
138.0;-972.0;152.0;-57.0;498.0;-8;?;-145.0;727;65.0;579.0;891.0
118.0;-1031.0;279.0;-84.0;486.0;-6;144.0;-112.0;731;93.0;567.0;910.0
157.0;-1001.0;210.0;-10.0;480.0;4;156.0;-114.0;724;18.0;571.0;?
155.0;-978.0;131.0;-61.0;459.0;4;166.0;-141.0;727;38.0;592.0;873.0
133.0;-1004.0;137.0;-52.0;455.0;-1;219.0;-99.0;734;61.0;624.0;909.0
131.0;-1002.0;102.0;-70.0;458.0;?;160.0;-114.0;726;60.0;551.0;887.0
131.0;-978.0;66.0;-67.0;443.0;4;166.0;-100.0;724;55.0;602.0;891.0
?;-995.0;23.0;-53.0;454.0;-2;?;-123.0;730;80.0;?;909.0
125.0;-1014.0;36.0;-16.0;462.0;0;201.0;-130.0;724;59.0;598.0;885.0
145.0;?;13.0;-17.0;463.0;-1;203.0;-105.0;725;77.0;?;894.0
97.0;-977.0;-91.0;-28.0;474.0;-6;192.0;-142.0;735;80.0;562.0;895.0
133.0;-994.0;-210.0;-69.0;482.0;-1;182.0;-131.0;729;52.0;577.0;894.0
139.0;-979.0;-135.0;-78.0;481.0;?;174.0;-169.0;729;29.0;589.0;886.0
143.0;-984.0;72.0;-56.0;473.0;0;182.0;-155.0;732;52.0;570.0;892.0
136.0;-986.0;145.0;-39.0;464.0;1;188.0;-142.0;?;47.0;554.0;877.0
126.0;-993.0;13.0;-52.0;454.0;-7;201.0;-145.0;733;62.0;577.0;898.0
115.0;-983.0;-31.0;-44.0;449.0;-3;189.0;-135.0;?;44.0;563.0;?
109.0;-987.0;-21.0;-44.0;453.0;2;173.0;-150.0;726;?;?;888.0
119.0;-975.0;19.0;-66.0;453.0;0;163.0;?;?;43.0;572.0;905.0
121.0;-991.0;88.0;-66.0;451.0;6;152.0;-145.0;741;41.0;579.0;903.0
137.0;-971.0;129.0;-50.0;450.0;4;156.0;-143.0;726;51.0;570.0;898.0
160.0;-988.0;99.0;?;?;-4;192.0;-131.0;723;52.0;?;894.0
142.0;-984.0;80.0;-53.0;449.0;-1;183.0;-134.0;725;63.0;582.0;894.0
142.0;-992.0;?;-43.0;457.0;7;190.0;-124.0;724;57.0;607.0;895.0
125.0;-978.0;-13.0;-22.0;465.0;2;192.0;-145.0;728;53.0;574.0;893.0
110.0;-973.0;27.0;-51.0;470.0;?;?;-137.0;735;39.0;625.0;921.0
144.0;-988.0;56.0;-71.0;486.0;-1;?;-148.0;?;3.0;587.0;?
78.0;-981.0;86.0;-29.0;?;-2;182.0;-154.0;?;22.0;581.0;932.0
90.0;-994.0;131.0;-38.0;484.0;2;159.0;-157.0;729;32.0;584.0;919.0
130.0;-1002.0;148.0;-32.0;478.0;4;132.0;-140.0;728;?;608.0;?
145.0;-1004.0;163.0;-59.0;?;1;?;?;728;22.0;584.0;903.0
?;-998.0;96.0;-49.0;472.0;1;139.0;-130.0;732;53.0;588.0;905.0
141.0;-999.0;?;?;456.0;0;155.0;-100.0;732;77.0;?;914.0
110.0;-985.0;23.0;-22.0;453.0;-8;131.0;-108.0;734;75.0;?;897.0
?;?;-58.0;-19.0;457.0;-4;138.0;-121.0;738;42.0;598.0;916.0
133.0;-989.0;-28.0;-10.0;455.0;14;154.0;-135.0;727;61.0;612.0;887.0
88.0;-989.0;34.0;-51.0;462.0;11;129.0;-121.0;719;40.0;581.0;891.0
89.0;-996.0;108.0;-15.0;462.0;-2;?;-125.0;725;44.0;?;901.0
91.0;?;52.0;-22.0;463.0;2;136.0;-127.0;734;60.0;568.0;898.0
121.0;-987.0;-4.0;-36.0;476.0;6;118.0;-127.0;733;50.0;?;913.0
99.0;-987.0;13.0;-48.0;478.0;10;115.0;-114.0;723;68.0;618.0;921.0
103.0;-984.0;50.0;-48.0;480.0;4;142.0;-108.0;729;65.0;?;906.0
113.0;?;32.0;?;481.0;-3;171.0;-103.0;735;71.0;626.0;896.0
137.0;-993.0;14.0;-4.0;484.0;-1;98.0;-106.0;729;?;612.0;920.0
119.0;-1013.0;-87.0;19.0;480.0;-3;159.0;-101.0;732;93.0;595.0;886.0
98.0;-986.0;-129.0;-72.0;478.0;-5;?;-145.0;732;60.0;591.0;899.0
76.0;-996.0;-18.0;-62.0;479.0;-2;144.0;-106.0;730;51.0;581.0;863.0
67.0;-972.0;-33.0;-15.0;484.0;0;166.0;-113.0;731;37.0;568.0;882.0
112.0;-986.0;-106.0;-14.0;476.0;2;157.0;-147.0;731;27.0;601.0;906.0
102.0;-968.0;-76.0;-16.0;478.0;-3;162.0;-121.0;731;32.0;589.0;898.0
?;-982.0;-25.0;4.0;483.0;-5;?;-127.0;730;11.0;610.0;897.0
?;?;5.0;-5.0;473.0;3;164.0;-142.0;729;20.0;574.0;911.0
109.0;-976.0;42.0;-15.0;474.0;?;185.0;-132.0;730;42.0;598.0;902.0
85.0;-975.0;106.0;-25.0;476.0;?;162.0;-150.0;728;49.0;611.0;900.0
90.0;-979.0;125.0;-28.0;476.0;-3;139.0;?;731;14.0;622.0;928.0
81.0;-982.0;144.0;-2.0;475.0;-5;111.0;-159.0;735;-13.0;616.0;902.0
105.0;-986.0;167.0;?;473.0;2;96.0;-142.0;728;?;591.0;893.0
129.0;-983.0;196.0;-2.0;474.0;9;124.0;?;727;54.0;603.0;895.0
124.0;-993.0;197.0;-8.0;465.0;-2;?;-121.0;734;38.0;617.0;885.0
126.0;-983.0;136.0;-1.0;460.0;-6;?;-126.0;728;?;?;887.0
?;-983.0;86.0;0.0;469.0;?;172.0;-120.0;723;76.0;603.0;930.0
?;-974.0;48.0;1.0;471.0;4;?;-126.0;727;118.0;625.0;949.0
120.0;-967.0;18.0;10.0;472.0;5;145.0;-138.0;727;91.0;?;941.0
152.0;-992.0;94.0;10.0;464.0;4;126.0;-147.0;732;39.0;575.0;939.0
106.0;-1023.0;113.0;9.0;461.0;-4;149.0;-154.0;?;-3.0;593.0;928.0
112.0;-1012.0;-24.0;?;467.0;-4;118.0;?;726;-4.0;?;913.0
?;-1012.0;?;-10.0;453.0;-8;131.0;-138.0;734;28.0;595.0;905.0
155.0;-998.0;77.0;-11.0;457.0;?;146.0;-130.0;733;41.0;610.0;919.0
165.0;-997.0;100.0;?;?;8;?;-137.0;727;?;630.0;?
109.0;-987.0;25.0;-19.0;457.0;0;156.0;-110.0;736;59.0;?;883.0
108.0;-996.0;?;-6.0;?;-5;152.0;-124.0;734;39.0;630.0;891.0
161.0;-999.0;-47.0;-11.0;483.0;6;163.0;-135.0;?;43.0;622.0;904.0
130.0;-982.0;-110.0;?;487.0;6;163.0;-142.0;725;?;629.0;894.0
131.0;?;-93.0;-18.0;491.0;-4;163.0;-138.0;730;27.0;608.0;?
134.0;-985.0;-90.0;?;497.0;-5;155.0;?;?;17.0;608.0;912.0
153.0;-987.0;?;-28.0;488.0;5;173.0;-150.0;729;60.0;584.0;896.0
150.0;-987.0;-93.0;-39.0;485.0;-3;163.0;-144.0;728;74.0;597.0;915.0
