Accelerometer RKN_ accY;InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK magneticZ;Accelerometer RUA^ accZ;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit LUA accY;InertialMeasurementUnit RLA Quaternion3;Accelerometer RUA^ accY;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit RUA magneticY
929.0;107;-726.0;256.0;240.0;?;-192.0;-50.0;1053.0;-306.0;-850.0;-530.0
902.0;107;-728.0;258.0;208.0;-534.0;-194.0;-50.0;1049.0;-305.0;-852.0;-536.0
979.0;?;-731.0;258.0;?;-533.0;-193.0;-48.0;1050.0;-302.0;-852.0;-534.0
?;107;?;?;182.0;-533.0;?;-46.0;1063.0;-299.0;-853.0;?
963.0;107;?;261.0;?;-534.0;-166.0;-45.0;1091.0;?;-854.0;-532.0
1002.0;106;?;?;219.0;-536.0;-153.0;-45.0;1086.0;-298.0;-854.0;-532.0
933.0;106;-740.0;270.0;249.0;-538.0;-99.0;-47.0;1045.0;-301.0;?;-534.0
978.0;106;-741.0;273.0;280.0;-538.0;-79.0;?;1037.0;?;-855.0;-538.0
993.0;106;-742.0;?;275.0;-538.0;-67.0;-49.0;1044.0;-305.0;-855.0;-542.0
989.0;106;-742.0;272.0;246.0;?;-97.0;-46.0;1053.0;-304.0;-854.0;-542.0
976.0;106;-742.0;273.0;203.0;-538.0;-101.0;-41.0;1065.0;-301.0;?;-539.0
?;106;-741.0;271.0;221.0;-537.0;-109.0;-36.0;?;-301.0;-852.0;-536.0
976.0;106;-741.0;273.0;223.0;-538.0;-117.0;-34.0;1062.0;-302.0;-851.0;-535.0
946.0;106;-740.0;273.0;202.0;-538.0;-126.0;-34.0;1050.0;-304.0;-850.0;-538.0
960.0;?;-739.0;?;209.0;-538.0;-148.0;?;?;-304.0;-849.0;-538.0
988.0;?;-737.0;274.0;?;-539.0;-189.0;-33.0;1083.0;-304.0;-848.0;-536.0
1004.0;103;-735.0;275.0;215.0;-541.0;-171.0;-35.0;1094.0;-307.0;-848.0;-540.0
990.0;103;-733.0;279.0;237.0;-543.0;-145.0;-40.0;1041.0;-311.0;-848.0;-544.0
972.0;?;?;282.0;207.0;-545.0;-166.0;-46.0;1040.0;-316.0;-848.0;-546.0
990.0;104;?;285.0;189.0;-547.0;-197.0;-53.0;1053.0;-321.0;-847.0;-553.0
981.0;105;-728.0;291.0;134.0;-548.0;-207.0;-58.0;964.0;-324.0;-846.0;-555.0
?;104;-727.0;292.0;269.0;-548.0;-228.0;?;1137.0;-325.0;-846.0;-559.0
955.0;104;-727.0;292.0;56.0;-547.0;-209.0;-67.0;1576.0;-327.0;-845.0;-556.0
994.0;?;-724.0;298.0;?;-551.0;-392.0;?;1145.0;-328.0;-843.0;-556.0
945.0;104;-723.0;?;80.0;-550.0;-244.0;-63.0;1057.0;-327.0;-844.0;-551.0
957.0;104;-723.0;313.0;51.0;-551.0;-339.0;-66.0;1010.0;-331.0;-846.0;-557.0
969.0;104;-724.0;324.0;134.0;-553.0;-429.0;?;1031.0;-335.0;-848.0;-563.0
968.0;104;-725.0;328.0;197.0;-554.0;-131.0;-76.0;1178.0;-341.0;-852.0;-571.0
938.0;104;-727.0;336.0;?;-555.0;-202.0;-81.0;1236.0;-350.0;?;-581.0
939.0;104;?;344.0;158.0;-558.0;?;-84.0;1137.0;?;-857.0;-590.0
929.0;104;-728.0;350.0;180.0;-561.0;-188.0;-87.0;1071.0;-366.0;-858.0;-602.0
909.0;103;-728.0;350.0;204.0;-562.0;-209.0;-90.0;1086.0;-368.0;?;?
895.0;104;-728.0;?;217.0;-564.0;-187.0;-92.0;1082.0;?;-856.0;-607.0
932.0;104;-726.0;356.0;199.0;-567.0;-140.0;-90.0;1070.0;-363.0;-854.0;-604.0
934.0;104;-722.0;357.0;217.0;-569.0;-157.0;-86.0;1090.0;-361.0;-852.0;-602.0
?;104;-720.0;357.0;239.0;-570.0;-193.0;-83.0;1085.0;-359.0;-851.0;-600.0
940.0;104;-717.0;357.0;251.0;?;-198.0;-82.0;1030.0;-358.0;?;-597.0
943.0;103;-716.0;354.0;192.0;-571.0;-220.0;-80.0;1067.0;-358.0;-850.0;-598.0
957.0;103;-713.0;350.0;220.0;-572.0;-240.0;-78.0;1080.0;-356.0;-850.0;-594.0
949.0;103;-712.0;352.0;250.0;-572.0;-260.0;-76.0;1093.0;-354.0;-850.0;-590.0
943.0;?;-711.0;350.0;244.0;-572.0;-297.0;-76.0;1083.0;-353.0;-850.0;-586.0
969.0;103;-711.0;348.0;259.0;-573.0;-287.0;-79.0;?;-355.0;-851.0;-587.0
938.0;103;-711.0;349.0;284.0;-574.0;-283.0;-82.0;1059.0;?;?;-588.0
926.0;104;-711.0;?;286.0;?;-286.0;-83.0;1075.0;-360.0;-852.0;-590.0
950.0;104;-712.0;349.0;289.0;-575.0;-293.0;-82.0;1097.0;?;-853.0;-592.0
920.0;104;-712.0;351.0;306.0;-576.0;-276.0;-82.0;1101.0;-361.0;-853.0;-592.0
956.0;108;?;351.0;309.0;-576.0;-248.0;-81.0;1084.0;-363.0;?;-594.0
837.0;109;?;349.0;338.0;-576.0;-253.0;-80.0;1079.0;-362.0;-852.0;-595.0
915.0;110;-713.0;?;291.0;-575.0;-274.0;-78.0;1071.0;-360.0;-851.0;-594.0
790.0;111;-714.0;342.0;295.0;-573.0;-281.0;-75.0;1079.0;-357.0;-850.0;-591.0
864.0;112;-716.0;338.0;248.0;-571.0;-295.0;-70.0;1080.0;-351.0;?;-586.0
745.0;112;-718.0;334.0;228.0;?;?;?;1070.0;-345.0;-848.0;-579.0
2184.0;112;-721.0;329.0;223.0;-565.0;-262.0;?;1069.0;-339.0;-848.0;-574.0
?;112;-724.0;324.0;196.0;-561.0;-224.0;-54.0;1074.0;-334.0;-847.0;-570.0
1587.0;112;?;319.0;182.0;-558.0;-205.0;-50.0;?;-329.0;-847.0;-566.0
723.0;112;?;315.0;173.0;-555.0;-211.0;-48.0;1089.0;-324.0;-848.0;-563.0
1128.0;112;-736.0;309.0;205.0;-552.0;-187.0;-47.0;1066.0;-321.0;-849.0;-557.0
955.0;112;-739.0;308.0;188.0;-550.0;-176.0;-48.0;1066.0;-319.0;-849.0;-557.0
?;112;?;305.0;201.0;-547.0;?;-48.0;?;-316.0;-850.0;?
958.0;111;-746.0;303.0;222.0;-545.0;?;-46.0;1041.0;-314.0;-850.0;-552.0
963.0;111;-750.0;301.0;199.0;-542.0;-159.0;-44.0;1048.0;-311.0;-850.0;-549.0
968.0;112;-754.0;293.0;?;-537.0;-156.0;-42.0;1066.0;-308.0;-849.0;-546.0
984.0;112;-757.0;287.0;179.0;-535.0;-122.0;?;1103.0;-303.0;-848.0;-541.0
1001.0;112;-758.0;?;?;-532.0;-101.0;-35.0;1113.0;-299.0;-847.0;-536.0
962.0;?;-760.0;283.0;152.0;?;-72.0;-31.0;?;-297.0;-846.0;-534.0
?;112;-760.0;281.0;137.0;-531.0;-94.0;-29.0;1128.0;?;-845.0;-534.0
970.0;112;-760.0;282.0;168.0;-531.0;-154.0;-28.0;1091.0;?;-844.0;-535.0
988.0;?;-760.0;283.0;169.0;-531.0;-169.0;-29.0;1070.0;-298.0;-844.0;?
951.0;112;-760.0;284.0;188.0;-532.0;-168.0;-30.0;1072.0;-299.0;-844.0;-538.0
984.0;111;-760.0;?;192.0;?;-161.0;-33.0;1090.0;-301.0;?;-541.0
?;109;-760.0;288.0;?;-533.0;-164.0;-36.0;1092.0;?;-844.0;-544.0
998.0;109;-759.0;289.0;204.0;-534.0;-156.0;-37.0;1094.0;-305.0;-844.0;-546.0
986.0;108;-759.0;291.0;?;-535.0;-144.0;-39.0;1059.0;-306.0;-843.0;-545.0
985.0;106;-758.0;292.0;185.0;-535.0;-144.0;-40.0;1065.0;-306.0;-843.0;-546.0
971.0;104;-756.0;292.0;195.0;-536.0;-142.0;?;1076.0;-306.0;-842.0;-546.0
950.0;102;-756.0;292.0;184.0;-536.0;?;-43.0;1079.0;?;-841.0;-547.0
986.0;101;-755.0;294.0;168.0;?;-165.0;-45.0;1009.0;-307.0;-841.0;-548.0
1031.0;98;-756.0;291.0;142.0;-534.0;-165.0;-46.0;1084.0;-308.0;-840.0;?
980.0;97;-756.0;292.0;36.0;-533.0;-148.0;-46.0;931.0;-306.0;-839.0;-546.0
984.0;99;-755.0;292.0;195.0;-532.0;-116.0;-43.0;1345.0;-304.0;-838.0;-542.0
966.0;99;?;293.0;44.0;-537.0;-148.0;-44.0;1385.0;-306.0;-838.0;-540.0
?;?;-746.0;303.0;20.0;-541.0;-308.0;-45.0;1204.0;-310.0;?;-543.0
971.0;99;-743.0;312.0;41.0;-544.0;-232.0;-47.0;1105.0;-315.0;-842.0;-546.0
944.0;99;-740.0;?;92.0;?;-353.0;-53.0;1019.0;-324.0;?;-558.0
?;99;-737.0;333.0;174.0;-552.0;-342.0;-63.0;?;-336.0;-851.0;-572.0
952.0;99;-736.0;340.0;257.0;-554.0;-150.0;-77.0;1102.0;-350.0;-855.0;-589.0
926.0;99;-736.0;345.0;?;-555.0;-164.0;-91.0;1125.0;-361.0;-858.0;?
893.0;99;-734.0;344.0;241.0;-555.0;-125.0;-99.0;1106.0;-368.0;-858.0;?
935.0;99;-732.0;341.0;214.0;?;-106.0;-100.0;1079.0;-369.0;-857.0;-614.0
896.0;99;-729.0;336.0;138.0;-553.0;-118.0;-93.0;1094.0;-365.0;-855.0;-608.0
933.0;99;?;329.0;135.0;-553.0;-110.0;-83.0;1100.0;-359.0;-852.0;-598.0
913.0;99;-719.0;321.0;196.0;-554.0;-178.0;?;?;-353.0;?;-588.0
922.0;99;?;318.0;244.0;-555.0;-245.0;-71.0;1087.0;-348.0;-847.0;-581.0
971.0;99;-709.0;315.0;302.0;-556.0;-471.0;-71.0;1086.0;-345.0;?;-576.0
971.0;99;-703.0;314.0;328.0;-559.0;-526.0;-73.0;1075.0;-343.0;-842.0;-568.0
928.0;99;-698.0;308.0;298.0;-559.0;-556.0;-72.0;1082.0;-341.0;-840.0;?
931.0;99;-695.0;295.0;?;-554.0;-536.0;-69.0;1099.0;?;-838.0;-557.0
925.0;99;?;281.0;247.0;-550.0;-515.0;-62.0;1101.0;?;-836.0;-548.0
932.0;99;?;271.0;228.0;?;-550.0;-53.0;1071.0;-318.0;-835.0;?
932.0;99;-682.0;262.0;198.0;?;-620.0;-44.0;1090.0;-310.0;-834.0;-529.0
947.0;99;-677.0;254.0;188.0;-544.0;-739.0;-36.0;1089.0;?;-834.0;-522.0
977.0;99;?;248.0;187.0;-544.0;-736.0;-33.0;1092.0;-300.0;-835.0;-519.0
948.0;99;-670.0;245.0;180.0;-545.0;-769.0;-31.0;?;?;-837.0;-514.0
965.0;99;-667.0;245.0;219.0;-545.0;-773.0;-31.0;1100.0;-298.0;-839.0;-515.0
912.0;99;-665.0;243.0;218.0;-546.0;?;-32.0;1093.0;?;-842.0;-514.0
832.0;99;-663.0;244.0;232.0;?;-736.0;?;1055.0;-302.0;-844.0;-519.0
822.0;99;-661.0;246.0;231.0;-548.0;-730.0;-38.0;1058.0;-304.0;-846.0;-523.0
808.0;99;-658.0;242.0;203.0;-548.0;-769.0;-39.0;1064.0;-305.0;-846.0;-523.0
721.0;99;?;241.0;205.0;-547.0;-791.0;-39.0;1037.0;-305.0;-846.0;?
1395.0;?;-654.0;234.0;220.0;-546.0;-855.0;-37.0;1058.0;-305.0;-846.0;-521.0
1455.0;99;-653.0;233.0;179.0;-545.0;?;-36.0;1073.0;-304.0;-846.0;-517.0
441.0;99;-653.0;231.0;199.0;-544.0;-821.0;-37.0;1066.0;-305.0;-846.0;?
?;?;-652.0;233.0;238.0;-544.0;-814.0;-39.0;?;-307.0;-846.0;-520.0
951.0;99;-652.0;233.0;?;-544.0;-814.0;-41.0;1098.0;-309.0;-846.0;-522.0
1001.0;99;-652.0;233.0;257.0;-544.0;-850.0;-42.0;1119.0;-310.0;?;-525.0
984.0;99;-651.0;231.0;257.0;-544.0;-859.0;-42.0;1090.0;-311.0;?;-525.0
?;99;-650.0;234.0;246.0;-544.0;-870.0;-42.0;1051.0;-312.0;-843.0;-528.0
?;99;-649.0;234.0;234.0;-544.0;-902.0;-40.0;1056.0;-313.0;-842.0;-525.0
1009.0;99;-648.0;235.0;216.0;-544.0;?;-38.0;1046.0;-314.0;-841.0;-525.0
918.0;?;-648.0;234.0;?;-544.0;-907.0;-36.0;1115.0;-313.0;-841.0;?
969.0;99;-649.0;235.0;250.0;-544.0;-903.0;-35.0;1158.0;-312.0;-841.0;-523.0
966.0;99;-651.0;236.0;240.0;-544.0;-888.0;-35.0;1142.0;-313.0;-841.0;-524.0
969.0;99;-652.0;238.0;224.0;-544.0;-884.0;-35.0;1101.0;-315.0;-841.0;-526.0
974.0;99;-653.0;240.0;229.0;-544.0;-879.0;-36.0;1088.0;-315.0;-842.0;-526.0
976.0;99;-653.0;241.0;224.0;-545.0;-894.0;-36.0;1062.0;-314.0;-842.0;-524.0
992.0;99;-652.0;244.0;240.0;-545.0;-878.0;-36.0;1079.0;-312.0;-841.0;-523.0
986.0;99;-653.0;241.0;254.0;-546.0;-858.0;-37.0;1076.0;-311.0;-842.0;-522.0
970.0;99;-653.0;242.0;266.0;-546.0;-858.0;-38.0;1095.0;-311.0;-843.0;-521.0
962.0;99;-653.0;240.0;252.0;-546.0;-860.0;?;1093.0;-311.0;-844.0;?
968.0;99;-653.0;240.0;229.0;?;-860.0;-37.0;1072.0;-310.0;-845.0;?
970.0;99;-652.0;241.0;227.0;-547.0;-833.0;-36.0;?;-310.0;-845.0;-517.0
?;99;-652.0;240.0;227.0;?;-801.0;-35.0;?;?;-847.0;?
971.0;?;-652.0;242.0;?;-549.0;-783.0;-35.0;1060.0;-310.0;-848.0;?
979.0;99;-653.0;244.0;231.0;-550.0;-787.0;-35.0;1072.0;-311.0;-849.0;-515.0
?;99;-654.0;249.0;259.0;?;-794.0;-37.0;1077.0;-314.0;?;-519.0
978.0;?;-655.0;254.0;252.0;-553.0;-771.0;-40.0;1053.0;-318.0;-851.0;-525.0
979.0;99;-658.0;258.0;233.0;?;-760.0;-43.0;1023.0;-321.0;-852.0;-530.0
979.0;99;?;?;228.0;-556.0;?;-45.0;1046.0;-324.0;-853.0;-533.0
997.0;99;-664.0;271.0;266.0;-557.0;-850.0;-47.0;1088.0;-326.0;-853.0;-536.0
983.0;99;-668.0;278.0;263.0;?;-839.0;-49.0;1088.0;-330.0;-853.0;-539.0
970.0;99;-672.0;?;253.0;-557.0;-759.0;-53.0;1085.0;-333.0;-853.0;-545.0
983.0;99;-676.0;286.0;271.0;-559.0;-664.0;-57.0;1075.0;-336.0;-852.0;?
964.0;99;-678.0;291.0;269.0;-561.0;-597.0;?;1089.0;-339.0;-852.0;-554.0
965.0;?;-682.0;300.0;?;-562.0;-700.0;-62.0;1076.0;-342.0;?;-558.0
986.0;99;?;305.0;277.0;-564.0;-473.0;-65.0;1073.0;-345.0;-851.0;-562.0
990.0;99;-689.0;312.0;285.0;-566.0;-244.0;-67.0;1115.0;-348.0;-851.0;-566.0
988.0;99;-693.0;321.0;278.0;-568.0;-111.0;-69.0;1103.0;-352.0;-852.0;-571.0
989.0;99;?;326.0;305.0;-569.0;-107.0;-71.0;1061.0;-356.0;-852.0;?
971.0;?;?;333.0;366.0;?;-167.0;-74.0;1050.0;-361.0;-853.0;-580.0
988.0;99;-702.0;334.0;387.0;-571.0;?;-76.0;1037.0;-364.0;?;-584.0
965.0;99;-702.0;331.0;374.0;-570.0;-325.0;-76.0;1036.0;-365.0;-853.0;-585.0
963.0;99;-701.0;325.0;309.0;-568.0;-312.0;-71.0;1069.0;-361.0;-852.0;-582.0
971.0;99;-699.0;318.0;284.0;-566.0;-325.0;-62.0;1064.0;-356.0;-851.0;-575.0
?;99;-697.0;313.0;?;-564.0;-343.0;?;1114.0;-351.0;-850.0;-570.0
976.0;99;-694.0;307.0;?;-563.0;?;-40.0;1116.0;-346.0;?;-565.0
979.0;99;?;304.0;201.0;?;-282.0;-33.0;1124.0;-340.0;-848.0;-558.0
?;99;-690.0;298.0;213.0;-561.0;-222.0;-30.0;1105.0;-337.0;-848.0;?
988.0;99;-690.0;298.0;194.0;-561.0;-196.0;-31.0;1107.0;-335.0;-848.0;-550.0
980.0;99;-689.0;299.0;227.0;-561.0;-149.0;-35.0;1096.0;?;-849.0;?
968.0;99;-689.0;297.0;225.0;-561.0;-146.0;-42.0;1088.0;-334.0;?;-550.0
956.0;99;-688.0;297.0;221.0;-562.0;-182.0;-50.0;1082.0;-336.0;-850.0;-552.0
965.0;99;-687.0;301.0;236.0;-563.0;-210.0;-59.0;1080.0;-337.0;-850.0;-552.0
988.0;99;-687.0;304.0;254.0;-565.0;-211.0;-66.0;1062.0;-339.0;?;-553.0
989.0;99;-687.0;306.0;?;-567.0;-226.0;-73.0;1060.0;-340.0;-851.0;-554.0
989.0;99;-687.0;309.0;277.0;?;-231.0;-79.0;1049.0;-342.0;-851.0;-555.0
976.0;99;-687.0;311.0;277.0;-570.0;-228.0;-83.0;1041.0;?;-850.0;-554.0
963.0;99;-687.0;316.0;264.0;-572.0;-191.0;?;?;-346.0;-850.0;-558.0
980.0;99;-686.0;?;262.0;-574.0;-157.0;-84.0;1104.0;-347.0;-851.0;?
976.0;99;-686.0;324.0;290.0;-576.0;-154.0;-82.0;1089.0;-348.0;-851.0;-559.0
963.0;99;-685.0;326.0;281.0;-577.0;-190.0;-78.0;1069.0;-350.0;-851.0;?
968.0;99;-685.0;?;280.0;-577.0;-208.0;-74.0;1082.0;-351.0;-852.0;-563.0
975.0;99;-684.0;329.0;285.0;-578.0;-218.0;-69.0;1071.0;-352.0;-853.0;-564.0
976.0;99;-684.0;327.0;271.0;?;-257.0;-63.0;1049.0;-353.0;-853.0;?
994.0;99;-684.0;329.0;288.0;-578.0;-239.0;-58.0;1065.0;-355.0;-854.0;-566.0
969.0;99;-685.0;328.0;273.0;-577.0;-243.0;-55.0;1093.0;-355.0;-854.0;-567.0
961.0;99;-685.0;325.0;?;-576.0;-281.0;-54.0;1093.0;-354.0;-854.0;-569.0
990.0;99;-686.0;322.0;263.0;-574.0;-260.0;?;1035.0;-351.0;-853.0;?
956.0;99;?;320.0;234.0;-572.0;-226.0;-46.0;1061.0;-348.0;-852.0;-564.0
960.0;99;?;?;230.0;-572.0;-200.0;-42.0;1080.0;-345.0;-852.0;-559.0
952.0;?;-686.0;317.0;216.0;-571.0;-233.0;-40.0;1089.0;-344.0;-851.0;-557.0
979.0;99;-686.0;317.0;237.0;?;-209.0;-41.0;1090.0;-345.0;-851.0;-559.0
979.0;99;-686.0;318.0;217.0;-571.0;-216.0;-46.0;1089.0;?;-852.0;?
989.0;99;-686.0;321.0;258.0;-572.0;-205.0;-51.0;1067.0;-347.0;-852.0;-562.0
976.0;99;-686.0;322.0;?;-573.0;-204.0;-57.0;1078.0;-349.0;-852.0;-564.0
980.0;?;-686.0;324.0;310.0;-573.0;-194.0;-64.0;?;-350.0;-852.0;-565.0
976.0;99;-686.0;322.0;291.0;-572.0;-200.0;-69.0;1088.0;-351.0;?;-564.0
963.0;99;-686.0;321.0;283.0;-572.0;-199.0;-71.0;1065.0;-348.0;?;-564.0
965.0;99;-686.0;321.0;243.0;?;?;-70.0;1075.0;-347.0;-848.0;-562.0
964.0;?;-686.0;?;219.0;?;-189.0;-69.0;1081.0;-347.0;-847.0;-560.0
968.0;99;-685.0;320.0;258.0;?;-194.0;-68.0;1103.0;-346.0;-846.0;-559.0
987.0;99;-684.0;316.0;268.0;-571.0;-211.0;-66.0;1103.0;-343.0;-846.0;-555.0
988.0;99;-684.0;316.0;265.0;-570.0;?;-65.0;1094.0;-341.0;-846.0;-554.0
982.0;99;-684.0;313.0;269.0;-569.0;-253.0;-64.0;1072.0;-340.0;-846.0;-553.0
970.0;99;-684.0;314.0;250.0;-569.0;?;-64.0;1078.0;-340.0;-846.0;-550.0
978.0;99;-684.0;311.0;231.0;-569.0;-205.0;-63.0;?;-339.0;-847.0;-550.0
979.0;99;-683.0;312.0;207.0;-569.0;-251.0;-61.0;1078.0;-338.0;-847.0;-550.0
970.0;99;-682.0;314.0;227.0;-570.0;-231.0;-60.0;1080.0;?;-848.0;-551.0
979.0;99;-683.0;?;207.0;-570.0;-255.0;-60.0;1071.0;-339.0;-849.0;-551.0
979.0;99;-683.0;314.0;194.0;-570.0;-213.0;-62.0;1090.0;-339.0;-851.0;-551.0
?;99;-685.0;314.0;241.0;-570.0;-224.0;-70.0;1090.0;-340.0;-855.0;-554.0
983.0;99;-686.0;314.0;263.0;-570.0;-213.0;-95.0;1106.0;-342.0;-863.0;-556.0
983.0;99;-687.0;315.0;123.0;-570.0;-203.0;?;1139.0;?;?;-560.0
984.0;99;-689.0;315.0;371.0;-569.0;-186.0;-234.0;1142.0;-350.0;-840.0;-569.0
983.0;99;-689.0;313.0;473.0;-568.0;-180.0;-302.0;1080.0;-355.0;-819.0;-574.0
980.0;99;-690.0;313.0;364.0;-568.0;-178.0;-332.0;1042.0;-359.0;-814.0;?
962.0;99;-692.0;317.0;277.0;-569.0;-237.0;-337.0;1067.0;-364.0;-818.0;-587.0
958.0;99;-693.0;321.0;283.0;-570.0;-263.0;-340.0;?;-366.0;-821.0;-588.0
974.0;99;-696.0;326.0;270.0;-571.0;-238.0;-350.0;1020.0;-370.0;-821.0;-592.0
978.0;99;-698.0;?;356.0;-571.0;-199.0;-362.0;1014.0;-376.0;?;-599.0
988.0;99;-700.0;327.0;?;-570.0;-169.0;-372.0;1029.0;-380.0;-819.0;-604.0
980.0;99;-702.0;325.0;371.0;-569.0;-178.0;-380.0;1022.0;-383.0;-818.0;-607.0
979.0;99;-703.0;323.0;394.0;-569.0;-200.0;-387.0;992.0;-384.0;?;-612.0
980.0;99;-704.0;323.0;?;-569.0;-216.0;-391.0;1000.0;-385.0;-814.0;?
996.0;99;-704.0;326.0;357.0;-569.0;-222.0;-389.0;1031.0;-385.0;-815.0;-612.0
971.0;99;-705.0;329.0;384.0;-570.0;-175.0;-382.0;1061.0;?;-817.0;-613.0
989.0;99;-705.0;?;350.0;-570.0;-170.0;?;1059.0;-381.0;-820.0;-610.0
978.0;99;?;327.0;337.0;?;-208.0;-363.0;1059.0;-379.0;?;-609.0
989.0;99;-703.0;328.0;370.0;-571.0;-206.0;?;?;-377.0;-827.0;-607.0
974.0;99;-702.0;329.0;391.0;-572.0;-209.0;-332.0;1001.0;-375.0;-832.0;-603.0
?;99;-700.0;327.0;354.0;?;-189.0;?;1028.0;-374.0;-838.0;-601.0
986.0;99;-698.0;326.0;360.0;-573.0;?;-292.0;1023.0;-371.0;-843.0;-598.0
968.0;99;-696.0;322.0;348.0;-574.0;-222.0;-268.0;1026.0;?;-849.0;-593.0
984.0;?;-694.0;320.0;340.0;-574.0;-195.0;-243.0;1055.0;-366.0;-853.0;-593.0
976.0;?;-692.0;317.0;289.0;?;-168.0;-213.0;1056.0;-363.0;-857.0;-589.0
968.0;99;-688.0;309.0;276.0;-572.0;-147.0;-182.0;1093.0;-357.0;-860.0;-585.0
970.0;99;-684.0;305.0;?;-570.0;-174.0;-152.0;1131.0;-349.0;-862.0;-579.0
978.0;99;-680.0;?;263.0;-569.0;-199.0;-127.0;1119.0;-341.0;-862.0;-570.0
979.0;99;-676.0;287.0;268.0;-566.0;-206.0;-109.0;1121.0;-333.0;-861.0;-561.0
979.0;?;?;?;267.0;-564.0;-210.0;-98.0;1081.0;-328.0;-861.0;-555.0
?;99;-669.0;271.0;285.0;-561.0;-226.0;?;1080.0;-323.0;-860.0;-550.0
978.0;99;-667.0;265.0;243.0;?;-240.0;-89.0;1081.0;-320.0;-860.0;-547.0
969.0;99;?;260.0;243.0;-558.0;-257.0;-88.0;1101.0;-318.0;-861.0;-544.0
982.0;99;-663.0;255.0;264.0;?;-267.0;-90.0;1067.0;-317.0;-862.0;-542.0
970.0;99;-662.0;254.0;229.0;?;-271.0;-93.0;1041.0;-316.0;-862.0;-541.0
962.0;?;-661.0;251.0;?;-556.0;-246.0;-97.0;1064.0;-316.0;-863.0;?
972.0;99;-660.0;?;233.0;-555.0;-239.0;?;1052.0;-315.0;-863.0;-539.0
985.0;?;-660.0;248.0;?;?;-235.0;?;1054.0;-315.0;-863.0;-540.0
986.0;99;-660.0;249.0;253.0;-555.0;?;-116.0;1056.0;-316.0;-862.0;-542.0
994.0;99;-660.0;249.0;273.0;-555.0;-251.0;-122.0;1045.0;-315.0;-861.0;-539.0
964.0;99;-660.0;247.0;250.0;-554.0;-242.0;-126.0;1058.0;-315.0;-859.0;-540.0
982.0;99;-660.0;242.0;254.0;-553.0;-191.0;-129.0;1058.0;-314.0;-857.0;?
975.0;99;?;242.0;250.0;?;-195.0;-130.0;1068.0;-312.0;-856.0;?
968.0;99;-660.0;239.0;238.0;-550.0;-222.0;-129.0;1061.0;?;-854.0;-532.0
962.0;?;-661.0;239.0;227.0;-549.0;-246.0;-127.0;1085.0;-308.0;-853.0;-531.0
970.0;99;-661.0;238.0;246.0;-548.0;-248.0;-125.0;1119.0;-308.0;-852.0;-527.0
989.0;?;-662.0;240.0;257.0;-548.0;-252.0;-123.0;1089.0;-310.0;-851.0;-526.0
988.0;99;-661.0;242.0;258.0;-549.0;-222.0;-122.0;1061.0;-314.0;-851.0;-530.0
977.0;99;-661.0;246.0;267.0;-550.0;-238.0;-120.0;?;-315.0;-851.0;-534.0
980.0;99;-661.0;246.0;267.0;-551.0;-251.0;-116.0;1091.0;-315.0;-851.0;-533.0
972.0;99;-661.0;248.0;281.0;-551.0;-214.0;-113.0;1099.0;-315.0;-850.0;-533.0
?;99;-660.0;250.0;266.0;-552.0;-221.0;-110.0;1083.0;?;-851.0;-532.0
972.0;99;-660.0;250.0;245.0;-553.0;-200.0;-108.0;1080.0;-317.0;-851.0;-535.0
966.0;?;-660.0;254.0;245.0;-554.0;-206.0;-107.0;1074.0;-318.0;-851.0;-535.0
?;99;-659.0;?;262.0;-555.0;?;-106.0;1072.0;-320.0;?;-537.0
977.0;99;-659.0;257.0;276.0;-556.0;-271.0;-106.0;1087.0;-322.0;-852.0;?
986.0;99;-660.0;261.0;261.0;-557.0;?;-108.0;1084.0;-326.0;-853.0;-542.0
982.0;99;-660.0;264.0;278.0;?;-253.0;?;1060.0;-329.0;-853.0;?
971.0;99;-660.0;?;268.0;-560.0;-221.0;-115.0;1036.0;?;-854.0;-548.0
962.0;99;-662.0;271.0;275.0;-560.0;-184.0;-118.0;?;-333.0;-854.0;-551.0
969.0;99;?;?;268.0;-561.0;-230.0;-120.0;?;-335.0;-854.0;?
?;?;-662.0;272.0;284.0;-562.0;-199.0;-123.0;1099.0;-336.0;-853.0;-553.0
962.0;99;-663.0;273.0;296.0;-562.0;-236.0;-125.0;1080.0;-337.0;-853.0;?
979.0;99;-664.0;274.0;256.0;-561.0;-245.0;-125.0;1089.0;-338.0;-852.0;-554.0
979.0;99;-664.0;276.0;246.0;-562.0;-220.0;-127.0;1057.0;?;-851.0;-557.0
991.0;?;-664.0;276.0;235.0;?;-197.0;-127.0;1063.0;-338.0;-850.0;-555.0
982.0;99;-664.0;276.0;225.0;-561.0;-228.0;-126.0;1087.0;-335.0;?;-554.0
?;99;-666.0;275.0;249.0;-559.0;-272.0;-125.0;1112.0;-334.0;-850.0;-551.0
987.0;?;-667.0;274.0;245.0;?;?;-127.0;1089.0;-335.0;-850.0;-550.0
978.0;99;-668.0;278.0;233.0;-559.0;-213.0;-129.0;1072.0;-337.0;-850.0;-553.0
972.0;99;-669.0;278.0;244.0;-559.0;-207.0;-130.0;1056.0;-338.0;-850.0;-555.0
