InertialMeasurementUnit RUA accX;Accelerometer RUA_ accY;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit RLA accX;Accelerometer RUA_ accX;Accelerometer RKN^ accX;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit LUA accX;InertialMeasurementUnit RUA accY;Accelerometer RWR accX;Accelerometer RUA^ accX
-941.0;957.0;-49.0;-811.0;263.0;143.0;179.0;560.0;-959.0;179.0;-396.0;?
-941.0;980.0;-27.0;-821.0;262.0;212.0;193.0;561.0;-983.0;143.0;-407.0;-150.0
-934.0;961.0;-30.0;-822.0;233.0;276.0;241.0;558.0;-984.0;?;-382.0;?
-951.0;?;22.0;-846.0;?;250.0;303.0;558.0;-982.0;67.0;-394.0;?
-976.0;991.0;-23.0;-863.0;186.0;203.0;289.0;554.0;-990.0;90.0;-325.0;-109.0
-981.0;997.0;-132.0;-856.0;210.0;302.0;155.0;547.0;-1003.0;137.0;-374.0;-102.0
?;972.0;-183.0;-820.0;250.0;239.0;204.0;545.0;-995.0;172.0;-374.0;-88.0
-932.0;946.0;?;-792.0;?;171.0;208.0;544.0;?;211.0;-405.0;-71.0
-923.0;944.0;-166.0;-783.0;293.0;102.0;172.0;?;-1012.0;211.0;-386.0;-110.0
-928.0;958.0;-188.0;?;292.0;76.0;?;546.0;-1012.0;163.0;-377.0;-134.0
-945.0;985.0;-191.0;-830.0;271.0;165.0;157.0;543.0;-999.0;113.0;?;-139.0
?;1002.0;-198.0;-838.0;223.0;99.0;189.0;?;?;118.0;-368.0;?
-945.0;982.0;-74.0;-824.0;234.0;227.0;254.0;546.0;-1007.0;150.0;-424.0;-103.0
-922.0;?;?;-818.0;257.0;285.0;291.0;548.0;-990.0;144.0;-386.0;-104.0
-928.0;970.0;221.0;-819.0;250.0;274.0;299.0;547.0;-976.0;?;-365.0;-119.0
-941.0;962.0;189.0;-833.0;240.0;290.0;299.0;549.0;?;115.0;-308.0;?
-949.0;984.0;211.0;-844.0;213.0;325.0;?;544.0;-981.0;111.0;-323.0;-96.0
-940.0;992.0;237.0;-832.0;232.0;224.0;?;542.0;-950.0;141.0;-346.0;-95.0
-922.0;961.0;378.0;?;?;253.0;225.0;539.0;-906.0;158.0;-316.0;?
-935.0;940.0;458.0;-823.0;244.0;247.0;255.0;536.0;-862.0;159.0;-340.0;-128.0
-911.0;960.0;476.0;-818.0;245.0;?;250.0;532.0;-802.0;106.0;-391.0;5.0
-842.0;850.0;?;-731.0;154.0;222.0;230.0;527.0;?;84.0;-356.0;209.0
-1393.0;1051.0;251.0;-1282.0;268.0;203.0;219.0;521.0;-1355.0;273.0;-255.0;-232.0
-1183.0;1492.0;50.0;?;327.0;171.0;198.0;511.0;-1088.0;-129.0;-253.0;44.0
-992.0;?;?;-902.0;82.0;201.0;210.0;?;-802.0;13.0;?;20.0
?;996.0;85.0;?;150.0;?;238.0;510.0;-828.0;4.0;-235.0;93.0
-894.0;?;-21.0;-799.0;?;?;238.0;510.0;-783.0;47.0;-211.0;118.0
-993.0;905.0;-221.0;?;232.0;?;205.0;509.0;-921.0;?;-230.0;66.0
-1128.0;1043.0;-428.0;-1007.0;293.0;291.0;?;510.0;?;167.0;-197.0;-75.0
?;1125.0;?;-983.0;277.0;293.0;223.0;513.0;-947.0;148.0;-232.0;-96.0
-986.0;1029.0;-256.0;-883.0;194.0;228.0;295.0;509.0;-859.0;155.0;-339.0;-15.0
-984.0;973.0;85.0;-865.0;211.0;312.0;293.0;502.0;-888.0;?;-376.0;20.0
-997.0;986.0;255.0;?;266.0;209.0;445.0;501.0;-949.0;167.0;-307.0;18.0
-972.0;999.0;224.0;-849.0;282.0;397.0;284.0;502.0;-984.0;170.0;-298.0;9.0
-968.0;971.0;71.0;?;252.0;-389.0;270.0;505.0;-969.0;184.0;-369.0;-9.0
-983.0;992.0;-28.0;-844.0;273.0;1608.0;362.0;513.0;-961.0;184.0;-365.0;?
-949.0;993.0;-56.0;?;291.0;411.0;-253.0;516.0;-940.0;205.0;-363.0;?
-943.0;963.0;4.0;-810.0;275.0;-802.0;28.0;520.0;-926.0;144.0;-398.0;-38.0
-967.0;995.0;139.0;-856.0;248.0;104.0;-207.0;524.0;-950.0;?;-312.0;-72.0
?;999.0;136.0;-860.0;238.0;238.0;?;527.0;-962.0;143.0;-351.0;-25.0
-970.0;992.0;69.0;-835.0;239.0;190.0;-30.0;528.0;-954.0;?;-346.0;11.0
?;977.0;-4.0;-829.0;282.0;249.0;41.0;525.0;-966.0;221.0;-335.0;14.0
-965.0;973.0;-44.0;-818.0;323.0;314.0;125.0;525.0;-969.0;240.0;-366.0;-14.0
-962.0;954.0;-125.0;-816.0;?;393.0;?;521.0;-958.0;236.0;-339.0;-14.0
-988.0;979.0;-143.0;-840.0;302.0;298.0;208.0;?;-981.0;?;-344.0;-5.0
-1003.0;998.0;-258.0;?;305.0;234.0;174.0;513.0;?;256.0;-360.0;-31.0
-989.0;998.0;-261.0;-840.0;305.0;286.0;?;?;-986.0;273.0;-394.0;-34.0
-972.0;?;-195.0;-821.0;319.0;279.0;89.0;513.0;-983.0;274.0;-372.0;?
-961.0;964.0;-148.0;-809.0;336.0;?;119.0;515.0;-965.0;287.0;-390.0;-17.0
?;969.0;-143.0;-814.0;340.0;157.0;?;515.0;-954.0;262.0;-403.0;-38.0
-964.0;990.0;-143.0;-824.0;310.0;208.0;111.0;510.0;-940.0;221.0;-397.0;-47.0
?;980.0;-195.0;-832.0;299.0;?;85.0;508.0;-926.0;?;-326.0;-50.0
-965.0;992.0;-141.0;-840.0;277.0;215.0;41.0;504.0;-929.0;?;?;-77.0
-954.0;996.0;-78.0;-841.0;247.0;239.0;84.0;503.0;-931.0;139.0;-371.0;?
-967.0;990.0;-56.0;-854.0;217.0;233.0;189.0;505.0;-932.0;?;-372.0;?
-969.0;?;-39.0;-859.0;218.0;221.0;218.0;506.0;-929.0;130.0;-352.0;-92.0
-969.0;1000.0;16.0;-857.0;220.0;241.0;218.0;507.0;-947.0;127.0;-396.0;-87.0
-950.0;997.0;56.0;-845.0;231.0;250.0;?;505.0;-941.0;136.0;-409.0;-103.0
-928.0;975.0;70.0;-818.0;217.0;226.0;300.0;506.0;-938.0;143.0;-389.0;-116.0
-936.0;951.0;42.0;-810.0;208.0;238.0;267.0;510.0;-949.0;161.0;-312.0;-107.0
-944.0;958.0;-48.0;-825.0;206.0;406.0;167.0;510.0;?;152.0;-385.0;-97.0
-930.0;961.0;-30.0;-823.0;218.0;399.0;?;506.0;?;118.0;-423.0;-87.0
-955.0;958.0;-67.0;-846.0;209.0;204.0;145.0;502.0;-1000.0;111.0;-394.0;-97.0
-988.0;1017.0;-128.0;-877.0;210.0;174.0;186.0;501.0;-1043.0;98.0;-368.0;-138.0
-993.0;?;-185.0;-885.0;206.0;140.0;207.0;503.0;-1033.0;79.0;?;-133.0
?;1009.0;-172.0;-886.0;195.0;32.0;233.0;?;-980.0;60.0;-367.0;-123.0
?;1037.0;-95.0;-883.0;184.0;96.0;228.0;515.0;-975.0;77.0;-332.0;-103.0
?;1008.0;-31.0;-858.0;214.0;?;255.0;518.0;-975.0;98.0;-335.0;-83.0
-951.0;997.0;27.0;-838.0;201.0;233.0;256.0;518.0;-958.0;125.0;-324.0;?
-952.0;967.0;74.0;-832.0;225.0;295.0;256.0;515.0;-961.0;149.0;-376.0;-72.0
-966.0;?;78.0;-847.0;258.0;307.0;?;509.0;-974.0;153.0;-405.0;-100.0
-970.0;1003.0;103.0;-852.0;228.0;263.0;299.0;505.0;-985.0;143.0;-392.0;-117.0
-962.0;1005.0;160.0;-851.0;233.0;231.0;287.0;500.0;-994.0;130.0;-366.0;-85.0
-945.0;?;195.0;-838.0;216.0;240.0;266.0;498.0;-990.0;113.0;-377.0;-81.0
-954.0;972.0;223.0;-844.0;210.0;197.0;272.0;497.0;-967.0;114.0;-333.0;?
-948.0;969.0;169.0;-832.0;209.0;194.0;295.0;496.0;-925.0;126.0;-354.0;-111.0
-919.0;978.0;149.0;-807.0;232.0;?;290.0;492.0;-880.0;130.0;-378.0;-77.0
-904.0;918.0;318.0;?;?;174.0;292.0;490.0;-848.0;88.0;-432.0;?
?;998.0;418.0;-835.0;?;219.0;274.0;483.0;-810.0;-11.0;-405.0;74.0
-918.0;889.0;536.0;?;74.0;262.0;256.0;478.0;-767.0;-19.0;-292.0;15.0
-1298.0;1263.0;201.0;-1221.0;311.0;250.0;285.0;474.0;-1309.0;83.0;-303.0;?
?;1291.0;81.0;-1084.0;203.0;229.0;?;470.0;-1094.0;-125.0;-242.0;-18.0
-1049.0;1104.0;98.0;-979.0;?;?;340.0;474.0;-923.0;-27.0;?;?
?;1031.0;63.0;-874.0;145.0;251.0;306.0;478.0;-843.0;12.0;-130.0;63.0
-916.0;925.0;?;-826.0;?;224.0;201.0;471.0;-841.0;93.0;-108.0;152.0
-973.0;888.0;-44.0;?;221.0;251.0;220.0;459.0;-922.0;237.0;-152.0;?
-1038.0;951.0;-225.0;-881.0;330.0;274.0;202.0;448.0;-992.0;313.0;-228.0;77.0
-1014.0;989.0;-274.0;-869.0;359.0;251.0;266.0;446.0;-957.0;279.0;-340.0;-18.0
-997.0;959.0;-171.0;-864.0;355.0;203.0;342.0;447.0;-909.0;225.0;-425.0;?
-973.0;958.0;-1.0;-866.0;275.0;238.0;419.0;447.0;-897.0;127.0;-319.0;-74.0
-979.0;998.0;167.0;-879.0;?;244.0;517.0;?;-942.0;79.0;-306.0;-63.0
-975.0;1002.0;224.0;-870.0;197.0;329.0;346.0;458.0;-951.0;108.0;-361.0;-35.0
-992.0;1004.0;244.0;-870.0;213.0;-250.0;439.0;476.0;-935.0;160.0;-357.0;0.0
-982.0;1003.0;218.0;-842.0;260.0;879.0;344.0;487.0;-934.0;204.0;-376.0;34.0
-987.0;991.0;143.0;-836.0;311.0;1010.0;-907.0;492.0;-926.0;273.0;-350.0;-2.0
?;981.0;79.0;-820.0;360.0;-1031.0;415.0;504.0;-899.0;276.0;-412.0;-18.0
-988.0;988.0;73.0;-841.0;325.0;245.0;-165.0;503.0;-895.0;245.0;-382.0;?
-974.0;990.0;94.0;?;319.0;207.0;-60.0;493.0;-871.0;200.0;-361.0;-74.0
-967.0;990.0;98.0;-839.0;300.0;378.0;48.0;480.0;?;145.0;-438.0;-75.0
-945.0;990.0;128.0;-827.0;251.0;110.0;124.0;450.0;-779.0;117.0;-403.0;-105.0
-952.0;990.0;172.0;?;?;257.0;113.0;417.0;-745.0;101.0;-401.0;?
-966.0;1003.0;169.0;-858.0;223.0;240.0;141.0;372.0;-739.0;94.0;-328.0;-74.0
-976.0;?;190.0;-868.0;199.0;200.0;181.0;323.0;-672.0;?;?;-61.0
-985.0;996.0;207.0;-867.0;226.0;148.0;225.0;267.0;-660.0;133.0;?;?
-995.0;1013.0;163.0;?;?;209.0;228.0;209.0;-638.0;172.0;-304.0;?
-959.0;?;129.0;-834.0;261.0;272.0;?;149.0;-611.0;177.0;?;-9.0
-946.0;947.0;118.0;?;265.0;288.0;200.0;100.0;-595.0;201.0;?;-40.0
-943.0;956.0;152.0;-817.0;?;248.0;229.0;?;-569.0;177.0;-340.0;-68.0
-946.0;968.0;110.0;-832.0;250.0;236.0;232.0;39.0;-499.0;139.0;-313.0;?
-952.0;963.0;153.0;-842.0;198.0;207.0;?;19.0;-526.0;120.0;-313.0;-48.0
-966.0;972.0;126.0;-844.0;?;?;221.0;12.0;-470.0;132.0;?;-44.0
?;984.0;54.0;-837.0;236.0;184.0;178.0;8.0;-403.0;146.0;-314.0;-25.0
-968.0;961.0;71.0;-840.0;242.0;225.0;190.0;-2.0;-375.0;182.0;-341.0;-25.0
-992.0;988.0;?;-856.0;268.0;232.0;220.0;-6.0;-358.0;202.0;-382.0;-20.0
-995.0;990.0;-45.0;?;281.0;220.0;236.0;-10.0;-328.0;202.0;-364.0;0.0
-995.0;1000.0;?;-852.0;301.0;209.0;213.0;-15.0;-321.0;210.0;?;8.0
-985.0;1007.0;?;?;299.0;200.0;142.0;-20.0;-327.0;202.0;-383.0;-23.0
-961.0;987.0;-96.0;-828.0;?;187.0;175.0;-25.0;-327.0;208.0;-381.0;-38.0
-930.0;964.0;-71.0;-798.0;283.0;185.0;?;-28.0;-322.0;183.0;?;-21.0
?;954.0;-48.0;-823.0;260.0;194.0;138.0;-31.0;-345.0;172.0;-333.0;-14.0
-1022.0;997.0;-51.0;-887.0;281.0;170.0;148.0;-31.0;-357.0;191.0;-307.0;-46.0
-1031.0;1034.0;-96.0;-893.0;306.0;?;139.0;-32.0;-348.0;202.0;?;-44.0
-1000.0;1008.0;-29.0;-867.0;287.0;170.0;?;-34.0;-359.0;190.0;-368.0;-54.0
-999.0;?;121.0;-873.0;289.0;195.0;?;-35.0;-362.0;184.0;-344.0;-49.0
-966.0;1017.0;217.0;-840.0;274.0;212.0;157.0;-33.0;-378.0;181.0;-382.0;-24.0
?;971.0;192.0;?;263.0;189.0;157.0;-26.0;-387.0;186.0;-400.0;-23.0
-964.0;985.0;120.0;-834.0;281.0;165.0;143.0;-25.0;-381.0;?;-376.0;?
-968.0;983.0;149.0;?;281.0;194.0;140.0;-24.0;-409.0;191.0;?;-50.0
-986.0;993.0;?;-854.0;273.0;173.0;137.0;-19.0;?;191.0;-378.0;?
-970.0;1018.0;52.0;-841.0;262.0;167.0;142.0;-16.0;-420.0;179.0;-358.0;-38.0
-962.0;972.0;54.0;-838.0;262.0;158.0;126.0;-9.0;-438.0;175.0;-353.0;-75.0
-953.0;972.0;53.0;?;262.0;171.0;128.0;1.0;-483.0;160.0;?;-57.0
-951.0;979.0;37.0;-832.0;250.0;?;144.0;21.0;?;151.0;-327.0;-53.0
-949.0;970.0;56.0;?;243.0;212.0;134.0;57.0;-583.0;153.0;-345.0;-8.0
-968.0;973.0;16.0;-840.0;269.0;204.0;157.0;112.0;-587.0;197.0;-271.0;-32.0
-951.0;976.0;-69.0;-818.0;281.0;183.0;149.0;185.0;-626.0;?;-336.0;-12.0
-941.0;?;-64.0;-812.0;283.0;181.0;141.0;265.0;-652.0;197.0;-344.0;-32.0
-944.0;949.0;-6.0;-821.0;272.0;161.0;109.0;?;-643.0;184.0;-310.0;-44.0
-979.0;972.0;-29.0;-847.0;263.0;151.0;117.0;405.0;?;187.0;-345.0;-14.0
-995.0;?;-69.0;-858.0;277.0;140.0;64.0;470.0;-638.0;210.0;-317.0;-19.0
-977.0;992.0;?;-843.0;288.0;131.0;66.0;520.0;?;213.0;-354.0;-31.0
?;988.0;-74.0;-837.0;286.0;147.0;106.0;535.0;-806.0;?;-343.0;?
-984.0;990.0;-88.0;-847.0;278.0;?;119.0;536.0;?;201.0;-384.0;?
-976.0;990.0;?;-835.0;296.0;156.0;121.0;532.0;-897.0;226.0;-338.0;-9.0
-967.0;973.0;-185.0;-823.0;301.0;195.0;?;523.0;-954.0;219.0;-342.0;?
-990.0;987.0;-287.0;-845.0;299.0;192.0;115.0;?;?;222.0;-349.0;-17.0
?;1009.0;-315.0;-849.0;320.0;177.0;112.0;487.0;-1054.0;243.0;-306.0;-28.0
-967.0;980.0;-331.0;-825.0;320.0;185.0;120.0;489.0;-1144.0;?;-294.0;3.0
?;977.0;-296.0;-801.0;?;170.0;126.0;499.0;?;300.0;-305.0;?
-945.0;950.0;?;?;350.0;193.0;115.0;525.0;-1019.0;362.0;?;62.0
-922.0;948.0;-335.0;-761.0;416.0;197.0;136.0;551.0;-963.0;356.0;-332.0;57.0
-928.0;931.0;-366.0;-769.0;408.0;173.0;132.0;574.0;-912.0;317.0;-298.0;37.0
-946.0;951.0;-341.0;-810.0;377.0;171.0;110.0;588.0;?;267.0;-348.0;-22.0
-957.0;990.0;-300.0;-841.0;323.0;190.0;128.0;590.0;-936.0;210.0;-381.0;-68.0
-981.0;1027.0;-138.0;-860.0;274.0;211.0;149.0;585.0;-962.0;151.0;?;-80.0
-994.0;1021.0;93.0;?;247.0;189.0;181.0;571.0;-967.0;126.0;?;-79.0
-990.0;1015.0;300.0;-886.0;218.0;?;184.0;564.0;-963.0;?;-363.0;-50.0
-982.0;1024.0;470.0;-881.0;208.0;198.0;153.0;565.0;-952.0;130.0;-360.0;-46.0
-989.0;1026.0;626.0;-889.0;200.0;211.0;149.0;?;-938.0;148.0;-336.0;-13.0
-979.0;1022.0;690.0;-882.0;227.0;208.0;144.0;570.0;-936.0;170.0;-321.0;-30.0
-966.0;985.0;738.0;-859.0;250.0;186.0;143.0;571.0;-921.0;181.0;-253.0;-41.0
-971.0;971.0;719.0;-857.0;253.0;215.0;167.0;577.0;?;174.0;-333.0;-20.0
-975.0;?;608.0;-852.0;233.0;189.0;?;583.0;-953.0;195.0;-326.0;?
-971.0;989.0;468.0;-834.0;263.0;199.0;164.0;581.0;-946.0;?;-373.0;10.0
-961.0;949.0;400.0;-816.0;272.0;204.0;167.0;577.0;-945.0;207.0;-332.0;36.0
-955.0;956.0;188.0;-803.0;294.0;228.0;176.0;571.0;-942.0;?;-349.0;9.0
-957.0;956.0;3.0;-800.0;299.0;224.0;171.0;565.0;?;222.0;-359.0;?
-981.0;958.0;-138.0;-828.0;300.0;213.0;167.0;564.0;-965.0;209.0;-355.0;-18.0
?;965.0;-349.0;-830.0;283.0;192.0;160.0;565.0;-987.0;225.0;-362.0;5.0
-973.0;954.0;-466.0;-823.0;289.0;191.0;167.0;566.0;?;226.0;?;-4.0
-963.0;976.0;-533.0;-823.0;301.0;171.0;208.0;568.0;-987.0;236.0;-359.0;-16.0
-962.0;961.0;-595.0;-822.0;305.0;160.0;186.0;?;-973.0;?;-258.0;?
-961.0;967.0;-556.0;-829.0;302.0;152.0;181.0;?;-976.0;219.0;-298.0;-14.0
-972.0;970.0;-508.0;-839.0;279.0;175.0;185.0;?;-991.0;243.0;-323.0;21.0
?;976.0;-395.0;-831.0;?;181.0;?;586.0;-999.0;288.0;-350.0;24.0
-966.0;988.0;-305.0;-828.0;341.0;182.0;184.0;585.0;?;287.0;?;5.0
-945.0;982.0;-244.0;-817.0;361.0;200.0;?;582.0;?;241.0;-353.0;-24.0
-931.0;?;-155.0;-808.0;306.0;?;169.0;578.0;-953.0;?;-329.0;-22.0
-957.0;979.0;-80.0;-838.0;262.0;233.0;171.0;?;-958.0;165.0;-332.0;-18.0
?;1009.0;12.0;?;270.0;229.0;185.0;566.0;-967.0;178.0;-373.0;-47.0
-969.0;997.0;149.0;-851.0;251.0;197.0;?;?;-963.0;163.0;?;-27.0
?;1001.0;313.0;-868.0;253.0;218.0;187.0;558.0;-964.0;192.0;-300.0;-28.0
-967.0;993.0;419.0;?;251.0;214.0;184.0;556.0;-945.0;199.0;-297.0;14.0
-970.0;980.0;432.0;-838.0;256.0;218.0;152.0;553.0;-946.0;237.0;-339.0;42.0
-963.0;973.0;390.0;-833.0;299.0;223.0;156.0;?;-967.0;306.0;-369.0;33.0
?;959.0;323.0;?;?;202.0;149.0;553.0;-963.0;245.0;-314.0;22.0
-961.0;958.0;234.0;-819.0;305.0;201.0;148.0;555.0;-933.0;248.0;-318.0;-10.0
-969.0;971.0;77.0;-826.0;289.0;?;157.0;558.0;-928.0;215.0;-383.0;-12.0
-977.0;978.0;83.0;-846.0;280.0;208.0;138.0;558.0;-959.0;214.0;?;-56.0
?;998.0;101.0;?;275.0;191.0;141.0;?;-968.0;204.0;-393.0;?
-992.0;1012.0;?;?;264.0;202.0;150.0;567.0;?;190.0;-375.0;-24.0
-991.0;1006.0;79.0;-853.0;260.0;201.0;179.0;571.0;-951.0;197.0;-336.0;5.0
-986.0;1010.0;37.0;-851.0;279.0;?;179.0;570.0;-955.0;203.0;-364.0;-26.0
?;991.0;59.0;-839.0;281.0;241.0;177.0;573.0;-964.0;213.0;-359.0;-12.0
-973.0;990.0;27.0;-836.0;271.0;250.0;207.0;575.0;-956.0;187.0;-410.0;-18.0
-965.0;990.0;-51.0;-837.0;252.0;232.0;207.0;577.0;-962.0;?;-532.0;-28.0
-964.0;978.0;-77.0;-838.0;252.0;233.0;203.0;574.0;-971.0;177.0;-722.0;-18.0
-967.0;983.0;-131.0;-843.0;251.0;217.0;191.0;576.0;-972.0;182.0;-542.0;-36.0
-967.0;989.0;?;-843.0;233.0;203.0;162.0;576.0;-977.0;152.0;?;-92.0
-975.0;1028.0;-982.0;-904.0;180.0;186.0;119.0;573.0;-976.0;124.0;539.0;-174.0
-980.0;1041.0;-1555.0;-928.0;134.0;179.0;144.0;564.0;-965.0;?;282.0;-73.0
-1016.0;993.0;-1588.0;?;66.0;200.0;?;561.0;?;99.0;-71.0;185.0
-1008.0;?;-394.0;-849.0;348.0;201.0;188.0;560.0;-949.0;147.0;?;174.0
-978.0;980.0;834.0;-767.0;719.0;222.0;190.0;560.0;-954.0;353.0;-57.0;74.0
-955.0;925.0;1004.0;-750.0;621.0;219.0;227.0;560.0;-958.0;390.0;?;-47.0
-954.0;912.0;807.0;-778.0;?;?;?;557.0;-956.0;210.0;-43.0;-2.0
-978.0;961.0;746.0;-826.0;344.0;201.0;169.0;?;-968.0;?;15.0;46.0
-966.0;959.0;819.0;-820.0;375.0;186.0;137.0;551.0;-981.0;199.0;-30.0;19.0
-939.0;927.0;882.0;?;408.0;203.0;151.0;544.0;-978.0;221.0;-5.0;19.0
-949.0;890.0;795.0;-750.0;414.0;218.0;150.0;542.0;-996.0;275.0;67.0;62.0
?;858.0;630.0;-725.0;455.0;194.0;159.0;539.0;-996.0;?;-66.0;92.0
-931.0;845.0;488.0;?;478.0;215.0;166.0;539.0;-966.0;301.0;-20.0;?
-926.0;791.0;323.0;-672.0;511.0;211.0;187.0;?;-939.0;301.0;-36.0;74.0
-940.0;818.0;172.0;-692.0;?;192.0;183.0;534.0;-940.0;284.0;?;45.0
-970.0;855.0;-45.0;-712.0;529.0;191.0;163.0;535.0;-952.0;258.0;-93.0;40.0
-980.0;895.0;-138.0;-736.0;486.0;191.0;156.0;536.0;-957.0;244.0;?;47.0
-974.0;904.0;-213.0;-732.0;495.0;199.0;167.0;?;-951.0;248.0;-151.0;50.0
-963.0;899.0;-273.0;-712.0;483.0;202.0;168.0;535.0;-962.0;263.0;-120.0;?
-944.0;854.0;-390.0;-707.0;496.0;191.0;168.0;?;-972.0;292.0;?;61.0
-938.0;867.0;-561.0;-715.0;470.0;232.0;168.0;539.0;-975.0;296.0;-196.0;0.0
-933.0;892.0;-682.0;-735.0;459.0;?;170.0;542.0;-968.0;276.0;-340.0;-18.0
-939.0;908.0;?;-748.0;419.0;201.0;201.0;543.0;-957.0;256.0;-367.0;10.0
-954.0;912.0;-625.0;?;428.0;199.0;193.0;540.0;-953.0;278.0;-396.0;-3.0
?;?;-595.0;-806.0;381.0;?;176.0;?;-946.0;278.0;-388.0;?
-968.0;988.0;-591.0;-833.0;327.0;216.0;162.0;548.0;-953.0;228.0;-411.0;-62.0
-1011.0;1014.0;-559.0;-868.0;265.0;204.0;167.0;553.0;-959.0;187.0;-370.0;-76.0
-1022.0;1046.0;-476.0;-886.0;262.0;203.0;197.0;558.0;-968.0;157.0;-315.0;?
-1004.0;1037.0;-330.0;-873.0;243.0;193.0;192.0;?;-962.0;184.0;-334.0;-55.0
-990.0;1033.0;-217.0;?;272.0;209.0;194.0;575.0;-954.0;?;-323.0;-17.0
-976.0;996.0;-24.0;-836.0;262.0;248.0;238.0;582.0;-951.0;167.0;-325.0;-13.0
-959.0;?;57.0;-834.0;285.0;214.0;232.0;589.0;-947.0;199.0;-324.0;-49.0
-965.0;976.0;222.0;-829.0;275.0;?;185.0;594.0;-958.0;175.0;-339.0;-41.0
-963.0;999.0;387.0;-845.0;272.0;216.0;168.0;597.0;-967.0;?;-322.0;-35.0
?;988.0;?;-828.0;263.0;201.0;186.0;?;-973.0;174.0;-299.0;-71.0
-958.0;981.0;595.0;-838.0;225.0;192.0;?;594.0;-989.0;?;-267.0;-27.0
?;967.0;666.0;-851.0;233.0;?;139.0;593.0;-991.0;167.0;?;-27.0
-954.0;966.0;636.0;?;220.0;?;169.0;590.0;-980.0;181.0;-274.0;-11.0
-964.0;964.0;670.0;?;258.0;212.0;168.0;587.0;-973.0;171.0;-288.0;-14.0
-955.0;960.0;544.0;-831.0;260.0;209.0;179.0;583.0;-964.0;216.0;-312.0;-17.0
-942.0;953.0;488.0;-803.0;257.0;201.0;177.0;578.0;-971.0;201.0;-337.0;0.0
-951.0;959.0;361.0;-815.0;270.0;216.0;178.0;567.0;-991.0;191.0;-335.0;-60.0
-964.0;961.0;250.0;-814.0;272.0;220.0;179.0;562.0;?;170.0;-360.0;?
-969.0;?;131.0;-830.0;242.0;223.0;?;560.0;-951.0;162.0;?;-63.0
?;952.0;1.0;?;263.0;?;150.0;557.0;-952.0;149.0;-362.0;-4.0
-998.0;975.0;-111.0;?;270.0;213.0;148.0;555.0;-960.0;156.0;-322.0;19.0
-1003.0;997.0;-240.0;-855.0;275.0;202.0;153.0;555.0;-959.0;209.0;-314.0;-4.0
-983.0;974.0;-335.0;-831.0;304.0;215.0;162.0;553.0;-950.0;221.0;-348.0;-50.0
-978.0;977.0;?;-833.0;291.0;215.0;147.0;?;-940.0;197.0;-374.0;-45.0
?;989.0;-221.0;-840.0;267.0;216.0;165.0;551.0;-954.0;188.0;-307.0;-15.0
-1001.0;997.0;-243.0;-846.0;275.0;239.0;160.0;552.0;-955.0;186.0;-309.0;?
?;1007.0;-288.0;?;288.0;232.0;148.0;550.0;-952.0;?;?;-8.0
-971.0;991.0;-270.0;-825.0;310.0;211.0;139.0;547.0;-952.0;200.0;-288.0;-13.0
-966.0;985.0;-190.0;-832.0;293.0;221.0;139.0;548.0;-963.0;206.0;-303.0;-33.0
?;971.0;-135.0;-827.0;266.0;208.0;140.0;548.0;-952.0;?;-291.0;5.0
-983.0;982.0;?;-850.0;258.0;190.0;149.0;549.0;-957.0;199.0;-243.0;?
-987.0;1000.0;-34.0;-850.0;291.0;?;147.0;549.0;-962.0;226.0;-300.0;11.0
-981.0;981.0;?;-841.0;303.0;195.0;148.0;547.0;-959.0;?;?;13.0
-963.0;980.0;158.0;-827.0;281.0;218.0;150.0;545.0;-968.0;224.0;-351.0;15.0
-957.0;961.0;?;-819.0;291.0;216.0;164.0;?;-958.0;214.0;-324.0;12.0
-955.0;971.0;139.0;-824.0;291.0;210.0;?;546.0;-966.0;231.0;-311.0;8.0
-966.0;961.0;120.0;-826.0;299.0;210.0;?;545.0;-979.0;?;-283.0;9.0
-989.0;?;85.0;-850.0;278.0;213.0;161.0;547.0;-956.0;225.0;?;-17.0
-987.0;990.0;112.0;-847.0;285.0;?;158.0;543.0;-954.0;220.0;?;7.0
-977.0;985.0;112.0;-840.0;288.0;163.0;152.0;542.0;-969.0;218.0;?;-20.0
-957.0;977.0;160.0;-822.0;276.0;161.0;140.0;?;-969.0;179.0;-318.0;5.0
-973.0;973.0;192.0;-844.0;250.0;168.0;131.0;542.0;-956.0;144.0;-304.0;-4.0
-994.0;1021.0;?;-863.0;250.0;198.0;119.0;543.0;-956.0;176.0;-295.0;6.0
-997.0;1009.0;98.0;-859.0;268.0;211.0;138.0;?;-946.0;201.0;-324.0;5.0
-987.0;1005.0;79.0;-851.0;278.0;201.0;157.0;536.0;-940.0;210.0;-253.0;?
-978.0;989.0;104.0;-844.0;271.0;210.0;139.0;532.0;-954.0;191.0;-304.0;18.0
-979.0;997.0;47.0;?;252.0;186.0;148.0;529.0;-951.0;178.0;-300.0;7.0
-986.0;992.0;25.0;-856.0;259.0;?;?;527.0;-947.0;171.0;?;3.0
-981.0;981.0;29.0;-849.0;?;153.0;152.0;528.0;-946.0;?;-339.0;12.0
-982.0;979.0;-16.0;-848.0;?;161.0;138.0;527.0;-940.0;197.0;-331.0;6.0
