Accelerometer LUA_ accZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit RLA accY;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA accY;InertialMeasurementUnit LLA Quaternion1;Accelerometer RUA_ accZ
370.0;34.0;93.0;164.0;-336.0;?;166.0;-237.0;617.0;63.0
352.0;29.0;94.0;190.0;-336.0;525.0;164.0;-268.0;614.0;90.0
358.0;52.0;95.0;201.0;-335.0;526.0;163.0;-301.0;612.0;70.0
342.0;3.0;95.0;192.0;-335.0;525.0;162.0;-309.0;?;?
348.0;43.0;96.0;194.0;-335.0;525.0;161.0;-306.0;616.0;72.0
?;75.0;?;212.0;-333.0;525.0;161.0;-301.0;621.0;78.0
319.0;?;97.0;216.0;-331.0;?;160.0;-310.0;628.0;70.0
336.0;114.0;97.0;209.0;-329.0;526.0;?;-312.0;634.0;66.0
314.0;125.0;97.0;202.0;-326.0;526.0;157.0;-308.0;641.0;67.0
355.0;124.0;99.0;189.0;-323.0;527.0;154.0;-304.0;648.0;98.0
484.0;122.0;100.0;177.0;-319.0;527.0;150.0;-316.0;653.0;76.0
397.0;140.0;99.0;178.0;-316.0;527.0;147.0;-321.0;658.0;68.0
?;?;?;200.0;?;527.0;145.0;-342.0;661.0;52.0
384.0;205.0;100.0;224.0;-315.0;528.0;146.0;-358.0;?;72.0
333.0;220.0;103.0;193.0;-318.0;527.0;148.0;-342.0;666.0;32.0
362.0;112.0;99.0;140.0;-321.0;525.0;150.0;?;666.0;77.0
298.0;210.0;98.0;245.0;-320.0;?;?;-311.0;668.0;-70.0
307.0;32.0;87.0;215.0;-320.0;518.0;158.0;-440.0;667.0;-75.0
369.0;-130.0;72.0;194.0;-324.0;512.0;163.0;-445.0;658.0;-80.0
417.0;-202.0;53.0;217.0;-337.0;504.0;174.0;-498.0;?;-58.0
506.0;-308.0;32.0;210.0;-361.0;497.0;188.0;-509.0;623.0;-64.0
688.0;-280.0;7.0;257.0;-388.0;493.0;203.0;-361.0;600.0;-80.0
786.0;-177.0;-5.0;324.0;-409.0;493.0;?;-229.0;578.0;-98.0
974.0;14.0;-5.0;368.0;?;495.0;?;-277.0;560.0;-105.0
?;193.0;-1.0;?;-437.0;500.0;230.0;-356.0;544.0;-64.0
1019.0;170.0;9.0;309.0;-453.0;506.0;231.0;-462.0;?;-7.0
1013.0;?;?;262.0;-467.0;510.0;226.0;-513.0;511.0;9.0
1059.0;114.0;34.0;211.0;-476.0;513.0;216.0;-762.0;490.0;27.0
1008.0;100.0;40.0;219.0;?;?;209.0;-954.0;464.0;36.0
965.0;88.0;?;235.0;-497.0;518.0;205.0;-1099.0;436.0;44.0
926.0;92.0;53.0;253.0;-514.0;?;206.0;-1107.0;405.0;75.0
976.0;48.0;62.0;266.0;-528.0;524.0;211.0;-1147.0;?;50.0
880.0;93.0;70.0;258.0;-541.0;526.0;216.0;-1173.0;325.0;76.0
876.0;133.0;79.0;243.0;-552.0;?;222.0;-1180.0;?;71.0
740.0;11.0;?;230.0;-566.0;?;225.0;-1135.0;221.0;80.0
728.0;-1.0;92.0;?;-580.0;526.0;?;?;166.0;110.0
550.0;-48.0;93.0;217.0;-596.0;524.0;238.0;-927.0;111.0;86.0
466.0;-96.0;?;203.0;?;519.0;?;?;56.0;73.0
382.0;-121.0;84.0;215.0;-630.0;515.0;251.0;-843.0;2.0;75.0
328.0;-152.0;77.0;208.0;-646.0;510.0;260.0;-776.0;-53.0;62.0
277.0;-137.0;?;219.0;-660.0;?;267.0;-674.0;-108.0;62.0
249.0;-121.0;58.0;229.0;-672.0;503.0;268.0;-663.0;-161.0;19.0
286.0;-91.0;54.0;?;-689.0;501.0;266.0;-576.0;?;48.0
276.0;-28.0;52.0;247.0;-701.0;500.0;263.0;-365.0;-241.0;27.0
289.0;34.0;50.0;?;-709.0;499.0;263.0;-301.0;-270.0;19.0
308.0;16.0;50.0;211.0;-715.0;499.0;263.0;-367.0;-290.0;71.0
309.0;17.0;50.0;?;-722.0;499.0;265.0;-288.0;-301.0;?
322.0;?;48.0;214.0;-727.0;499.0;267.0;-288.0;-307.0;40.0
337.0;37.0;49.0;?;-729.0;500.0;269.0;-403.0;-309.0;?
348.0;80.0;49.0;243.0;-731.0;502.0;272.0;-434.0;?;39.0
341.0;92.0;53.0;240.0;?;504.0;276.0;-543.0;-309.0;40.0
378.0;97.0;55.0;249.0;-735.0;507.0;279.0;-578.0;-310.0;39.0
?;?;60.0;261.0;-736.0;?;282.0;-572.0;-310.0;22.0
388.0;71.0;66.0;258.0;-737.0;511.0;286.0;-566.0;?;52.0
399.0;49.0;70.0;253.0;-739.0;512.0;289.0;?;?;53.0
409.0;2.0;72.0;251.0;-740.0;512.0;291.0;-558.0;-307.0;70.0
416.0;-9.0;74.0;?;-740.0;512.0;293.0;-617.0;-305.0;37.0
420.0;9.0;?;?;-739.0;512.0;295.0;-621.0;?;36.0
421.0;-3.0;70.0;283.0;?;512.0;295.0;-654.0;-301.0;?
408.0;-35.0;69.0;275.0;-739.0;511.0;?;-649.0;-299.0;38.0
401.0;?;70.0;242.0;-739.0;510.0;296.0;?;-298.0;67.0
398.0;-55.0;?;224.0;-737.0;508.0;294.0;-632.0;-296.0;71.0
?;-59.0;65.0;232.0;-736.0;?;291.0;-654.0;-295.0;43.0
341.0;-54.0;?;225.0;-734.0;504.0;?;?;-294.0;45.0
413.0;-43.0;60.0;?;-732.0;502.0;286.0;?;-292.0;62.0
543.0;-69.0;60.0;225.0;-728.0;500.0;283.0;-535.0;-290.0;40.0
546.0;-85.0;58.0;220.0;-726.0;498.0;279.0;-534.0;-285.0;?
640.0;?;56.0;219.0;-727.0;496.0;272.0;-490.0;-272.0;60.0
734.0;-86.0;53.0;208.0;-730.0;494.0;262.0;-308.0;-247.0;79.0
853.0;-86.0;?;211.0;-733.0;492.0;250.0;-251.0;-206.0;44.0
964.0;-90.0;41.0;231.0;-733.0;?;238.0;-430.0;-147.0;29.0
992.0;-19.0;39.0;?;-731.0;490.0;221.0;-457.0;?;38.0
1010.0;0.0;35.0;246.0;-720.0;490.0;205.0;-342.0;18.0;60.0
673.0;4.0;34.0;247.0;?;490.0;190.0;-447.0;109.0;29.0
420.0;-6.0;32.0;233.0;-653.0;490.0;176.0;-646.0;?;?
542.0;-25.0;31.0;241.0;-608.0;493.0;168.0;?;293.0;37.0
349.0;56.0;31.0;247.0;?;495.0;157.0;-1236.0;384.0;50.0
368.0;29.0;?;?;-533.0;496.0;?;?;467.0;31.0
451.0;6.0;34.0;250.0;-481.0;498.0;129.0;-959.0;537.0;22.0
549.0;-25.0;35.0;240.0;?;500.0;?;-992.0;601.0;49.0
553.0;-24.0;38.0;238.0;-368.0;501.0;110.0;?;657.0;41.0
583.0;-73.0;38.0;245.0;-313.0;?;95.0;-774.0;700.0;49.0
558.0;-93.0;?;?;-270.0;502.0;78.0;-878.0;725.0;?
530.0;-117.0;38.0;253.0;-248.0;503.0;54.0;-848.0;732.0;80.0
452.0;-151.0;?;265.0;-237.0;504.0;30.0;-646.0;729.0;79.0
408.0;-154.0;43.0;294.0;-224.0;505.0;10.0;-574.0;722.0;65.0
359.0;-103.0;48.0;321.0;-211.0;507.0;-1.0;-653.0;714.0;21.0
355.0;?;56.0;315.0;?;510.0;-6.0;-725.0;706.0;32.0
320.0;24.0;64.0;311.0;-215.0;513.0;?;-689.0;700.0;45.0
342.0;65.0;73.0;318.0;-227.0;515.0;2.0;-577.0;694.0;33.0
326.0;115.0;?;312.0;-244.0;516.0;17.0;-465.0;689.0;60.0
330.0;74.0;77.0;300.0;-261.0;514.0;32.0;?;684.0;61.0
339.0;41.0;76.0;253.0;-277.0;512.0;47.0;-290.0;678.0;83.0
368.0;34.0;70.0;246.0;?;?;61.0;-263.0;672.0;57.0
?;?;62.0;262.0;-299.0;?;70.0;-233.0;665.0;56.0
357.0;12.0;54.0;259.0;-305.0;501.0;77.0;-243.0;658.0;54.0
355.0;45.0;47.0;236.0;-307.0;497.0;83.0;?;651.0;48.0
353.0;27.0;39.0;211.0;-310.0;493.0;88.0;-260.0;646.0;60.0
437.0;17.0;32.0;198.0;-313.0;490.0;93.0;-262.0;?;50.0
399.0;25.0;25.0;200.0;-316.0;488.0;98.0;?;640.0;61.0
384.0;58.0;23.0;197.0;-317.0;487.0;103.0;-272.0;639.0;68.0
427.0;21.0;20.0;193.0;-318.0;487.0;107.0;-287.0;638.0;35.0
418.0;?;?;198.0;-318.0;487.0;110.0;-310.0;637.0;20.0
437.0;27.0;22.0;200.0;?;489.0;110.0;-318.0;637.0;36.0
440.0;15.0;23.0;212.0;-313.0;491.0;107.0;-341.0;636.0;54.0
455.0;-23.0;29.0;233.0;-308.0;?;102.0;-369.0;636.0;65.0
445.0;-10.0;30.0;250.0;-304.0;496.0;97.0;?;636.0;65.0
?;-3.0;34.0;263.0;-300.0;498.0;93.0;-438.0;?;38.0
395.0;?;37.0;?;-299.0;499.0;91.0;-440.0;636.0;55.0
388.0;-138.0;?;273.0;?;501.0;88.0;-385.0;637.0;52.0
358.0;-202.0;42.0;292.0;-297.0;503.0;87.0;-374.0;638.0;?
361.0;-86.0;44.0;322.0;-296.0;505.0;87.0;-411.0;641.0;45.0
351.0;-55.0;53.0;316.0;-295.0;507.0;?;-416.0;646.0;38.0
354.0;?;58.0;286.0;-295.0;508.0;?;-382.0;651.0;58.0
368.0;17.0;59.0;279.0;-294.0;509.0;90.0;-360.0;656.0;70.0
391.0;18.0;60.0;283.0;-294.0;508.0;93.0;-362.0;660.0;40.0
411.0;14.0;?;289.0;-296.0;506.0;95.0;-347.0;662.0;40.0
340.0;49.0;52.0;276.0;?;504.0;98.0;-337.0;664.0;42.0
379.0;24.0;?;262.0;-299.0;503.0;100.0;-339.0;664.0;47.0
358.0;21.0;44.0;240.0;-301.0;502.0;102.0;-309.0;663.0;?
385.0;55.0;?;260.0;-300.0;502.0;102.0;-299.0;662.0;44.0
385.0;77.0;42.0;274.0;-298.0;502.0;100.0;-322.0;661.0;35.0
411.0;174.0;44.0;?;-296.0;503.0;100.0;?;660.0;29.0
?;126.0;46.0;224.0;-297.0;504.0;100.0;-348.0;658.0;36.0
394.0;120.0;49.0;248.0;-297.0;505.0;99.0;-306.0;655.0;40.0
419.0;104.0;52.0;253.0;-294.0;506.0;97.0;-347.0;653.0;45.0
?;19.0;52.0;227.0;-293.0;?;95.0;-384.0;651.0;65.0
425.0;-8.0;53.0;215.0;-294.0;505.0;95.0;-371.0;648.0;65.0
391.0;?;54.0;239.0;?;505.0;95.0;-345.0;645.0;40.0
352.0;?;53.0;?;-296.0;504.0;94.0;-329.0;644.0;59.0
385.0;-53.0;53.0;228.0;-294.0;503.0;93.0;-361.0;644.0;?
380.0;-79.0;50.0;235.0;-294.0;503.0;94.0;-369.0;644.0;69.0
379.0;-92.0;48.0;223.0;-296.0;501.0;95.0;?;645.0;38.0
379.0;-68.0;42.0;208.0;-296.0;500.0;96.0;-360.0;645.0;43.0
388.0;-34.0;?;101.0;-296.0;496.0;97.0;-350.0;646.0;51.0
379.0;?;?;-86.0;-297.0;488.0;99.0;-355.0;646.0;106.0
375.0;-25.0;-11.0;-143.0;-299.0;487.0;100.0;-356.0;647.0;?
344.0;-127.0;-16.0;462.0;-301.0;486.0;103.0;-350.0;647.0;61.0
354.0;-111.0;-14.0;1182.0;?;478.0;105.0;?;647.0;-67.0
363.0;-239.0;-27.0;1026.0;-303.0;469.0;105.0;-335.0;647.0;-46.0
409.0;-170.0;-48.0;529.0;?;461.0;106.0;-336.0;646.0;20.0
399.0;-125.0;-52.0;436.0;-305.0;454.0;108.0;-352.0;?;93.0
372.0;-148.0;-69.0;488.0;-309.0;448.0;113.0;-360.0;645.0;64.0
363.0;-161.0;?;531.0;-312.0;442.0;118.0;-335.0;643.0;-8.0
399.0;-102.0;-108.0;501.0;-315.0;436.0;121.0;-309.0;642.0;31.0
389.0;-95.0;-123.0;466.0;-317.0;432.0;?;?;?;43.0
?;-111.0;-130.0;?;-317.0;429.0;122.0;-324.0;640.0;30.0
371.0;-41.0;-139.0;528.0;-316.0;428.0;122.0;-348.0;640.0;?
377.0;-16.0;-145.0;517.0;-316.0;?;123.0;-363.0;641.0;-29.0
398.0;68.0;-143.0;506.0;-318.0;431.0;?;-342.0;641.0;15.0
417.0;112.0;-140.0;531.0;-318.0;?;125.0;-329.0;641.0;21.0
393.0;73.0;-137.0;?;-317.0;?;125.0;-353.0;641.0;29.0
369.0;115.0;-130.0;548.0;-318.0;440.0;124.0;-357.0;640.0;25.0
363.0;95.0;-125.0;504.0;-318.0;?;?;-332.0;640.0;62.0
336.0;126.0;-118.0;487.0;-317.0;447.0;121.0;?;640.0;75.0
358.0;156.0;-108.0;470.0;?;451.0;119.0;-342.0;?;76.0
350.0;205.0;?;480.0;-315.0;456.0;118.0;-365.0;641.0;71.0
366.0;179.0;-86.0;468.0;-316.0;462.0;119.0;-371.0;641.0;107.0
394.0;152.0;-73.0;?;-316.0;468.0;120.0;-336.0;?;132.0
386.0;145.0;-59.0;357.0;-316.0;476.0;119.0;-323.0;642.0;112.0
419.0;99.0;-46.0;311.0;-314.0;483.0;115.0;-314.0;641.0;133.0
404.0;30.0;-30.0;302.0;-312.0;490.0;?;-326.0;640.0;160.0
436.0;-53.0;-16.0;308.0;-311.0;495.0;108.0;-299.0;639.0;150.0
394.0;-85.0;-8.0;299.0;-308.0;498.0;104.0;-286.0;639.0;138.0
?;-65.0;-3.0;336.0;-302.0;500.0;98.0;-295.0;639.0;113.0
388.0;?;1.0;?;-296.0;500.0;91.0;-312.0;640.0;139.0
418.0;-104.0;1.0;323.0;-291.0;499.0;84.0;-335.0;641.0;118.0
425.0;-79.0;-1.0;319.0;-285.0;496.0;?;-349.0;644.0;?
391.0;?;-5.0;309.0;-279.0;494.0;74.0;-381.0;?;111.0
414.0;-59.0;-10.0;295.0;-275.0;491.0;70.0;?;?;100.0
399.0;-47.0;-17.0;267.0;-273.0;?;67.0;-394.0;654.0;99.0
351.0;-5.0;-18.0;253.0;-272.0;487.0;65.0;-406.0;656.0;102.0
418.0;-14.0;-25.0;261.0;-272.0;486.0;63.0;-411.0;659.0;84.0
388.0;23.0;-28.0;253.0;-273.0;485.0;?;-395.0;661.0;63.0
404.0;111.0;-31.0;243.0;-274.0;485.0;62.0;-396.0;?;86.0
393.0;101.0;-29.0;239.0;-278.0;487.0;63.0;-371.0;664.0;99.0
407.0;152.0;-26.0;249.0;-283.0;488.0;64.0;-297.0;665.0;?
401.0;137.0;-20.0;241.0;-286.0;490.0;64.0;-323.0;666.0;47.0
389.0;177.0;-17.0;223.0;-287.0;492.0;65.0;-353.0;667.0;99.0
381.0;154.0;?;226.0;-288.0;494.0;?;-363.0;667.0;109.0
369.0;118.0;-6.0;241.0;-289.0;?;68.0;-369.0;667.0;89.0
388.0;106.0;-5.0;268.0;-291.0;500.0;70.0;-365.0;667.0;?
378.0;101.0;1.0;287.0;-292.0;502.0;71.0;-327.0;666.0;?
383.0;?;?;302.0;-292.0;504.0;72.0;-358.0;666.0;106.0
394.0;31.0;10.0;286.0;-293.0;505.0;74.0;?;666.0;93.0
382.0;-8.0;11.0;285.0;-294.0;506.0;?;-356.0;665.0;?
398.0;?;14.0;297.0;-295.0;507.0;78.0;-335.0;664.0;92.0
387.0;?;19.0;317.0;-297.0;507.0;79.0;-315.0;663.0;90.0
399.0;-2.0;20.0;311.0;-296.0;507.0;?;-311.0;661.0;91.0
381.0;?;21.0;303.0;-296.0;506.0;78.0;-352.0;660.0;86.0
403.0;-62.0;17.0;302.0;-296.0;505.0;79.0;-356.0;658.0;101.0
387.0;-49.0;?;321.0;-297.0;504.0;81.0;-333.0;?;75.0
358.0;-54.0;13.0;318.0;-298.0;503.0;84.0;-335.0;654.0;78.0
396.0;-15.0;13.0;300.0;-299.0;502.0;85.0;-356.0;651.0;71.0
?;-32.0;9.0;291.0;-300.0;502.0;86.0;-362.0;650.0;70.0
387.0;36.0;11.0;297.0;-301.0;?;87.0;-372.0;648.0;70.0
388.0;51.0;9.0;298.0;-302.0;502.0;?;-340.0;646.0;81.0
398.0;63.0;?;?;-304.0;502.0;91.0;-358.0;645.0;65.0
358.0;74.0;12.0;?;-307.0;503.0;94.0;-343.0;644.0;53.0
371.0;88.0;14.0;296.0;-309.0;504.0;95.0;-303.0;644.0;75.0
365.0;60.0;14.0;287.0;-309.0;?;95.0;-312.0;643.0;82.0
?;27.0;16.0;259.0;-309.0;504.0;96.0;-335.0;644.0;94.0
369.0;21.0;16.0;249.0;-310.0;504.0;99.0;-346.0;644.0;79.0
351.0;?;13.0;276.0;-312.0;504.0;102.0;-336.0;644.0;69.0
359.0;8.0;13.0;295.0;-314.0;504.0;105.0;-334.0;644.0;69.0
385.0;13.0;13.0;283.0;-315.0;504.0;?;-308.0;644.0;78.0
373.0;-24.0;11.0;?;-314.0;503.0;106.0;-311.0;645.0;74.0
387.0;-20.0;11.0;270.0;-314.0;503.0;106.0;-326.0;645.0;54.0
355.0;-9.0;?;268.0;-314.0;503.0;107.0;?;646.0;55.0
393.0;-20.0;11.0;281.0;-314.0;503.0;109.0;-343.0;646.0;81.0
372.0;-36.0;10.0;291.0;?;503.0;110.0;-317.0;646.0;31.0
410.0;-32.0;10.0;285.0;-315.0;503.0;109.0;-328.0;646.0;61.0
384.0;-18.0;11.0;296.0;-315.0;504.0;109.0;-331.0;646.0;69.0
369.0;-15.0;12.0;296.0;-314.0;504.0;?;-341.0;?;72.0
398.0;?;15.0;287.0;-315.0;504.0;108.0;-345.0;644.0;66.0
?;-53.0;14.0;297.0;-316.0;503.0;108.0;-313.0;643.0;63.0
372.0;-43.0;12.0;293.0;?;503.0;107.0;-348.0;642.0;87.0
359.0;-54.0;12.0;308.0;-315.0;?;107.0;-354.0;641.0;83.0
363.0;?;12.0;308.0;?;500.0;?;-366.0;640.0;62.0
394.0;-69.0;7.0;?;-317.0;499.0;109.0;-351.0;639.0;64.0
364.0;-53.0;3.0;?;-318.0;497.0;112.0;-355.0;?;77.0
361.0;-96.0;2.0;308.0;-321.0;496.0;115.0;-355.0;636.0;?
350.0;-71.0;2.0;?;-324.0;496.0;118.0;-324.0;634.0;74.0
?;?;1.0;288.0;-326.0;495.0;?;-313.0;633.0;61.0
378.0;-38.0;0.0;281.0;-326.0;496.0;120.0;-312.0;632.0;68.0
370.0;-17.0;0.0;281.0;-326.0;496.0;121.0;-317.0;632.0;79.0
378.0;-23.0;-1.0;291.0;-326.0;495.0;?;-322.0;632.0;71.0
370.0;-6.0;-1.0;299.0;-327.0;?;?;-325.0;632.0;51.0
379.0;-8.0;0.0;303.0;-327.0;496.0;?;-324.0;632.0;81.0
349.0;8.0;2.0;299.0;-326.0;497.0;122.0;-323.0;632.0;80.0
349.0;?;?;295.0;-326.0;497.0;121.0;-329.0;633.0;92.0
339.0;-18.0;7.0;300.0;-326.0;497.0;?;-337.0;633.0;105.0
343.0;12.0;10.0;?;-326.0;497.0;120.0;-334.0;634.0;101.0
379.0;17.0;11.0;317.0;-325.0;498.0;119.0;-329.0;635.0;?
394.0;27.0;14.0;299.0;-324.0;498.0;?;-345.0;635.0;86.0
378.0;55.0;15.0;291.0;-325.0;498.0;120.0;-350.0;635.0;77.0
393.0;11.0;14.0;297.0;-326.0;498.0;120.0;-305.0;635.0;80.0
401.0;?;14.0;?;-325.0;498.0;121.0;?;636.0;94.0
377.0;-10.0;?;286.0;-326.0;498.0;122.0;-338.0;?;82.0
361.0;2.0;12.0;272.0;-325.0;498.0;121.0;-311.0;635.0;79.0
?;?;12.0;291.0;-324.0;498.0;?;-338.0;635.0;81.0
387.0;20.0;12.0;?;-323.0;497.0;?;-359.0;635.0;70.0
376.0;-6.0;9.0;286.0;?;496.0;118.0;-352.0;635.0;70.0
387.0;4.0;8.0;300.0;-324.0;494.0;119.0;-357.0;?;50.0
388.0;6.0;6.0;305.0;-324.0;493.0;119.0;-358.0;635.0;51.0
369.0;-6.0;3.0;305.0;-324.0;492.0;120.0;-362.0;635.0;64.0
360.0;-1.0;?;304.0;-326.0;490.0;121.0;?;?;94.0
378.0;-28.0;-5.0;316.0;-328.0;489.0;122.0;-363.0;635.0;?
370.0;-38.0;-6.0;?;?;489.0;124.0;-356.0;634.0;54.0
363.0;31.0;?;?;-330.0;489.0;125.0;-350.0;?;51.0
372.0;?;-10.0;320.0;-331.0;489.0;126.0;-356.0;633.0;68.0
?;3.0;-9.0;316.0;-332.0;488.0;126.0;-335.0;633.0;63.0
345.0;-3.0;-10.0;315.0;-333.0;487.0;127.0;?;632.0;67.0
380.0;-27.0;-12.0;332.0;-334.0;487.0;128.0;-332.0;?;68.0
358.0;-16.0;-14.0;335.0;-335.0;487.0;129.0;-349.0;630.0;81.0
396.0;36.0;-12.0;317.0;-337.0;488.0;132.0;-330.0;629.0;62.0
364.0;-2.0;-11.0;305.0;-338.0;489.0;132.0;-308.0;?;77.0
352.0;33.0;-13.0;318.0;-338.0;?;134.0;-337.0;629.0;62.0
361.0;8.0;-10.0;320.0;-339.0;491.0;134.0;-325.0;628.0;60.0
365.0;52.0;-6.0;316.0;-338.0;492.0;133.0;-313.0;629.0;60.0
387.0;46.0;-5.0;329.0;-336.0;494.0;131.0;-342.0;630.0;60.0
388.0;40.0;-1.0;326.0;-334.0;495.0;130.0;-331.0;632.0;?
378.0;36.0;3.0;321.0;-333.0;496.0;128.0;-330.0;633.0;100.0
370.0;12.0;5.0;323.0;-330.0;497.0;126.0;-320.0;?;87.0
389.0;1.0;5.0;330.0;?;497.0;123.0;-337.0;636.0;73.0
373.0;-1.0;5.0;?;-325.0;497.0;120.0;-337.0;638.0;61.0
373.0;-10.0;5.0;315.0;?;497.0;117.0;-359.0;639.0;67.0
374.0;-2.0;6.0;320.0;?;497.0;?;-353.0;641.0;40.0
354.0;3.0;7.0;307.0;-320.0;498.0;113.0;-342.0;?;77.0
363.0;16.0;5.0;289.0;-318.0;498.0;112.0;-362.0;643.0;52.0
353.0;3.0;5.0;283.0;-317.0;497.0;111.0;-364.0;644.0;50.0
372.0;-5.0;6.0;284.0;-317.0;497.0;112.0;-341.0;644.0;70.0
349.0;7.0;5.0;282.0;-318.0;498.0;112.0;?;644.0;62.0
362.0;24.0;7.0;?;-318.0;498.0;?;-354.0;643.0;50.0
323.0;9.0;5.0;277.0;-319.0;499.0;114.0;-340.0;642.0;70.0
362.0;4.0;?;285.0;-320.0;500.0;?;-329.0;641.0;50.0
343.0;-13.0;?;290.0;-322.0;500.0;116.0;-332.0;640.0;59.0
349.0;-33.0;?;294.0;-323.0;501.0;118.0;-328.0;?;53.0
339.0;-26.0;?;293.0;?;502.0;119.0;-313.0;638.0;84.0
352.0;-40.0;13.0;299.0;-325.0;502.0;119.0;-309.0;?;78.0
370.0;-27.0;16.0;?;-325.0;502.0;120.0;-319.0;636.0;79.0
380.0;-71.0;?;302.0;-325.0;501.0;120.0;-311.0;635.0;?
361.0;-98.0;?;318.0;-326.0;500.0;121.0;-308.0;635.0;77.0
?;-75.0;14.0;317.0;-326.0;499.0;121.0;-316.0;634.0;71.0
375.0;-64.0;11.0;317.0;-326.0;498.0;122.0;-323.0;634.0;46.0
376.0;?;?;319.0;-326.0;498.0;?;-319.0;634.0;38.0
385.0;?;9.0;324.0;-325.0;498.0;121.0;-322.0;634.0;48.0
345.0;-31.0;8.0;310.0;-325.0;498.0;?;-340.0;634.0;50.0
350.0;4.0;8.0;317.0;-324.0;498.0;121.0;-350.0;635.0;50.0
369.0;24.0;9.0;320.0;-325.0;498.0;121.0;-341.0;635.0;?
360.0;-1.0;8.0;309.0;-325.0;498.0;122.0;-337.0;635.0;?
375.0;15.0;7.0;317.0;-326.0;498.0;122.0;-321.0;635.0;20.0
363.0;42.0;7.0;314.0;-326.0;498.0;122.0;-336.0;636.0;53.0
320.0;-17.0;?;?;-326.0;498.0;123.0;-339.0;635.0;?
379.0;16.0;8.0;301.0;-327.0;499.0;124.0;-308.0;635.0;52.0
343.0;4.0;?;314.0;?;499.0;123.0;-305.0;635.0;62.0
335.0;?;?;314.0;-325.0;499.0;122.0;-316.0;635.0;59.0
362.0;13.0;9.0;298.0;-324.0;498.0;120.0;-329.0;635.0;80.0
?;?;8.0;293.0;-324.0;498.0;121.0;-343.0;635.0;68.0
378.0;-34.0;7.0;304.0;-325.0;498.0;122.0;-303.0;634.0;67.0
358.0;-26.0;7.0;?;-324.0;498.0;121.0;-315.0;634.0;57.0
332.0;-27.0;7.0;310.0;-324.0;497.0;120.0;?;?;61.0
364.0;-25.0;7.0;287.0;-322.0;496.0;?;-327.0;635.0;71.0
371.0;-48.0;7.0;276.0;-321.0;496.0;117.0;-334.0;635.0;?
349.0;-34.0;5.0;293.0;-321.0;496.0;116.0;-329.0;635.0;97.0
343.0;-29.0;6.0;311.0;-320.0;497.0;116.0;-324.0;636.0;60.0
338.0;-27.0;8.0;297.0;-319.0;497.0;115.0;-324.0;636.0;89.0
348.0;-18.0;?;297.0;-319.0;496.0;113.0;-318.0;637.0;70.0
?;2.0;7.0;308.0;-318.0;496.0;113.0;?;637.0;69.0
359.0;-55.0;9.0;298.0;-316.0;496.0;111.0;-305.0;637.0;64.0
369.0;-43.0;9.0;284.0;-315.0;497.0;109.0;-329.0;637.0;104.0
344.0;-24.0;9.0;280.0;-314.0;?;108.0;-313.0;637.0;79.0
324.0;-34.0;6.0;275.0;-313.0;496.0;107.0;?;637.0;74.0
350.0;-24.0;9.0;280.0;-314.0;497.0;107.0;-344.0;636.0;?
?;-41.0;7.0;272.0;-314.0;497.0;107.0;-324.0;636.0;?
358.0;-6.0;8.0;287.0;-313.0;?;107.0;?;636.0;60.0
?;5.0;9.0;294.0;?;498.0;?;-345.0;636.0;60.0
351.0;24.0;9.0;294.0;-315.0;499.0;?;-318.0;636.0;48.0
?;-1.0;12.0;319.0;-315.0;500.0;110.0;-312.0;636.0;49.0
354.0;31.0;12.0;321.0;-315.0;501.0;110.0;-311.0;637.0;71.0
347.0;21.0;15.0;294.0;-314.0;502.0;110.0;-320.0;637.0;92.0
338.0;-2.0;16.0;292.0;-315.0;?;110.0;?;638.0;71.0
317.0;7.0;16.0;?;-315.0;?;111.0;-331.0;?;60.0
346.0;0.0;14.0;282.0;-316.0;?;113.0;-328.0;638.0;61.0
349.0;-31.0;14.0;?;-318.0;501.0;115.0;-308.0;638.0;66.0
?;8.0;13.0;291.0;-319.0;501.0;?;-331.0;638.0;30.0
378.0;18.0;13.0;284.0;-320.0;501.0;117.0;?;637.0;54.0
368.0;-4.0;12.0;292.0;-321.0;501.0;119.0;-306.0;636.0;48.0
356.0;-37.0;?;299.0;-321.0;?;119.0;-322.0;636.0;71.0
349.0;-61.0;10.0;279.0;-322.0;499.0;120.0;-299.0;633.0;?
349.0;-72.0;?;271.0;-322.0;497.0;121.0;-310.0;632.0;79.0
349.0;-64.0;3.0;275.0;-323.0;494.0;123.0;-337.0;631.0;73.0
348.0;-81.0;-3.0;268.0;-326.0;491.0;126.0;-332.0;631.0;?
352.0;-88.0;-8.0;?;-328.0;489.0;130.0;-324.0;631.0;88.0
362.0;-88.0;-10.0;274.0;?;488.0;134.0;-335.0;631.0;55.0
350.0;-54.0;-13.0;282.0;-334.0;489.0;138.0;-332.0;630.0;64.0
362.0;-39.0;-15.0;278.0;-336.0;?;139.0;-324.0;?;72.0
365.0;5.0;-12.0;275.0;-338.0;490.0;?;-336.0;?;69.0
348.0;-10.0;-10.0;296.0;-340.0;491.0;144.0;-332.0;629.0;80.0
359.0;-1.0;?;312.0;-343.0;492.0;147.0;-331.0;627.0;70.0
